,RTX
2017-09-15,60.058860778808594
2017-09-18,59.89422607421875
2017-09-19,60.361595153808594
2017-09-20,60.6005973815918
2017-09-21,60.81305694580078
2017-09-22,61.08393096923828
2017-09-25,60.70150375366211
2017-09-26,60.92989730834961
2017-09-27,62.23644256591797
2017-09-28,61.524742126464844
2017-09-29,61.652225494384766
2017-10-02,62.448890686035156
2017-10-03,62.51793670654297
2017-10-04,62.4754524230957
2017-10-05,62.76224899291992
2017-10-06,62.79411697387695
2017-10-09,63.00657653808594
2017-10-10,62.73569107055664
2017-10-11,62.539154052734375
2017-10-12,63.10747146606445
2017-10-13,63.05437088012695
2017-10-16,63.20839309692383
2017-10-17,63.394287109375
2017-10-18,63.2986946105957
2017-10-19,63.46332931518555
2017-10-20,64.22814178466797
2017-10-23,64.2068862915039
2017-10-24,63.59610366821289
2017-10-25,63.19777297973633
2017-10-26,63.697021484375
2017-10-27,63.24022674560547
2017-10-30,63.64390182495117
2017-10-31,63.606754302978516
2017-11-01,63.79792022705078
2017-11-02,64.50963592529297
2017-11-03,64.30249786376953
2017-11-06,63.94132614135742
2017-11-07,64.13251495361328
2017-11-08,63.88292694091797
2017-11-09,62.86846923828125
2017-11-10,62.73040008544922
2017-11-13,62.178035736083984
2017-11-14,63.09685516357422
2017-11-15,62.443580627441406
2017-11-16,62.98857116699219
2017-11-17,62.261924743652344
2017-11-20,62.181785583496094
2017-11-21,62.53441619873047
2017-11-22,62.368770599365234
2017-11-24,62.464942932128906
2017-11-27,62.57716369628906
2017-11-28,62.892391204833984
2017-11-29,63.132835388183594
2017-11-30,64.89067840576172
2017-12-01,64.18003845214844
2017-12-04,64.13732147216797
2017-12-05,64.2708969116211
2017-12-06,64.75709533691406
2017-12-07,65.39828491210938
2017-12-08,65.6173324584961
2017-12-11,65.87911987304688
2017-12-12,65.97530364990234
2017-12-13,66.41343688964844
2017-12-14,66.12490844726562
2017-12-15,67.41256713867188
2017-12-18,67.70110321044922
2017-12-19,67.7385025024414
2017-12-20,67.85603332519531
2017-12-21,68.02167510986328
2017-12-22,67.97892761230469
2017-12-26,67.93083953857422
2017-12-27,68.16592407226562
2017-12-28,68.45446014404297
2017-12-29,68.16056060791016
2018-01-02,68.475830078125
2018-01-03,69.48030853271484
2018-01-04,69.69937133789062
2018-01-05,70.29779052734375
2018-01-08,70.96566009521484
2018-01-09,71.74040985107422
2018-01-10,72.0770034790039
2018-01-11,72.12508392333984
2018-01-12,72.9746322631836
2018-01-16,71.58011627197266
2018-01-17,71.82052612304688
2018-01-18,71.92205810546875
2018-01-19,72.6113052368164
2018-01-22,72.24263763427734
2018-01-23,72.68075561523438
2018-01-24,72.4937515258789
2018-01-25,73.5997543334961
2018-01-26,73.7226333618164
2018-01-29,73.02272033691406
2018-01-30,72.931884765625
2018-01-31,73.73867797851562
2018-02-01,73.904296875
2018-02-02,71.92205810546875
2018-02-05,67.98426818847656
2018-02-06,69.35743713378906
2018-02-07,70.5114974975586
2018-02-08,68.11250305175781
2018-02-09,66.80347442626953
2018-02-12,68.05908966064453
2018-02-13,67.19884490966797
2018-02-14,67.69574737548828
2018-02-15,69.84480285644531
2018-02-16,69.44722747802734
2018-02-20,67.94288635253906
2018-02-21,69.44722747802734
2018-02-22,71.76824188232422
2018-02-23,71.53720092773438
2018-02-26,72.7836685180664
2018-02-27,71.9455337524414
2018-02-28,72.39144897460938
2018-03-01,70.0059814453125
2018-03-02,69.8125991821289
2018-03-05,70.76354217529297
2018-03-06,70.7098159790039
2018-03-07,70.34449005126953
2018-03-08,70.52178192138672
2018-03-09,72.03150177001953
2018-03-12,70.6507339477539
2018-03-13,69.92542266845703
2018-03-14,69.61917114257812
2018-03-15,69.44185638427734
2018-03-16,68.94756317138672
2018-03-19,68.3404769897461
2018-03-20,68.31897735595703
2018-03-21,68.2330093383789
2018-03-22,66.6588134765625
2018-03-23,65.7132339477539
2018-03-26,68.0395736694336
2018-03-27,67.30892181396484
2018-03-28,66.86299133300781
2018-03-29,67.59903717041016
2018-04-02,66.34183502197266
2018-04-03,67.11012268066406
2018-04-04,67.57218933105469
2018-04-05,67.56678771972656
2018-04-06,65.95500183105469
2018-04-09,65.66486358642578
2018-04-10,66.06246185302734
2018-04-11,65.78844451904297
2018-04-12,66.21825408935547
2018-04-13,65.92815399169922
2018-04-16,66.5191421508789
2018-04-17,66.90596008300781
2018-04-18,67.05103302001953
2018-04-19,66.54061126708984
2018-04-20,66.12692260742188
2018-04-23,66.3310775756836
2018-04-24,65.60041046142578
2018-04-25,65.25118255615234
2018-04-26,65.98725128173828
2018-04-27,65.79380798339844
2018-04-30,64.552734375
2018-05-01,63.913394927978516
2018-05-02,63.66621780395508
2018-05-03,63.236427307128906
2018-05-04,64.20887756347656
2018-05-07,64.95028686523438
2018-05-08,65.4338607788086
2018-05-09,66.14303588867188
2018-05-10,66.6749496459961
2018-05-11,66.87910461425781
2018-05-14,67.14775085449219
2018-05-15,66.91670227050781
2018-05-16,67.04027557373047
2018-05-17,67.32662963867188
2018-05-18,67.64002227783203
2018-05-21,69.18527221679688
2018-05-22,69.08802032470703
2018-05-23,68.93131256103516
2018-05-24,68.83406829833984
2018-05-25,68.63417053222656
2018-05-29,67.59679412841797
2018-05-30,68.18572235107422
2018-05-31,67.44011688232422
2018-06-01,67.97500610351562
2018-06-04,68.23433685302734
2018-06-05,68.05064392089844
2018-06-06,68.52069091796875
2018-06-07,68.93131256103516
2018-06-08,68.94752502441406
2018-06-11,69.2500991821289
2018-06-12,69.07721710205078
2018-06-13,68.58551788330078
2018-06-14,68.58551788330078
2018-06-15,68.5693359375
2018-06-18,68.88270568847656
2018-06-19,67.56439971923828
2018-06-20,67.73188018798828
2018-06-21,66.7160873413086
2018-06-22,67.46710205078125
2018-06-25,67.32662963867188
2018-06-26,67.88314819335938
2018-06-27,67.19155883789062
2018-06-28,67.32123565673828
2018-06-29,67.55355834960938
2018-07-02,67.55355834960938
2018-07-03,67.4941177368164
2018-07-05,67.51033782958984
2018-07-06,67.75347900390625
2018-07-09,68.44506072998047
2018-07-10,68.6503677368164
2018-07-11,67.47252655029297
2018-07-12,68.80706024169922
2018-07-13,69.9740982055664
2018-07-16,69.68775939941406
2018-07-17,70.62246704101562
2018-07-18,71.15194702148438
2018-07-19,70.433349609375
2018-07-20,70.37933349609375
2018-07-23,69.8984603881836
2018-07-24,72.52972412109375
2018-07-25,72.8052749633789
2018-07-26,73.39419555664062
2018-07-27,72.68638610839844
2018-07-30,71.91378021240234
2018-07-31,73.34017181396484
2018-08-01,72.88629150390625
2018-08-02,72.46488952636719
2018-08-03,72.34062957763672
2018-08-06,72.36763000488281
2018-08-07,72.664794921875
2018-08-08,72.78365325927734
2018-08-09,72.52972412109375
2018-08-10,71.91378021240234
2018-08-13,71.41670989990234
2018-08-14,71.54638671875
2018-08-15,71.18435668945312
2018-08-16,72.4119644165039
2018-08-17,73.02577209472656
2018-08-20,73.406005859375
2018-08-21,73.86228942871094
2018-08-22,72.37394714355469
2018-08-23,72.03719329833984
2018-08-24,72.43912506103516
2018-08-27,73.52550506591797
2018-08-28,73.05836486816406
2018-08-29,72.58036804199219
2018-08-30,72.02088165283203
2018-08-31,71.53743743896484
2018-09-04,71.64606475830078
2018-09-05,72.12408447265625
2018-09-06,72.52603912353516
2018-09-07,71.70584106445312
2018-09-10,72.5966567993164
2018-09-11,72.57493591308594
2018-09-12,72.7270278930664
2018-09-13,73.6124038696289
2018-09-14,74.85088348388672
2018-09-17,74.82913970947266
2018-09-18,75.81775665283203
2018-09-19,76.31745910644531
2018-09-20,77.05078125
2018-09-21,77.17568969726562
2018-09-24,76.23056030273438
2018-09-25,75.88835144042969
2018-09-26,75.806884765625
2018-09-27,75.87206268310547
2018-09-28,75.94267272949219
2018-10-01,76.54560852050781
2018-10-02,76.83349609375
2018-10-03,76.59991455078125
2018-10-04,76.25772857666016
2018-10-05,75.53526306152344
2018-10-08,75.82317352294922
2018-10-09,73.80795288085938
2018-10-10,71.22239685058594
2018-10-11,70.27183532714844
2018-10-12,70.41304779052734
2018-10-15,70.79328155517578
2018-10-16,71.9774169921875
2018-10-17,70.65206909179688
2018-10-18,70.03825378417969
2018-10-19,69.89700317382812
2018-10-22,68.65857696533203
2018-10-23,70.62490844726562
2018-10-24,66.30657196044922
2018-10-25,67.57220458984375
2018-10-26,66.93668365478516
2018-10-29,65.77424621582031
2018-10-30,66.60533905029297
2018-10-31,67.46900177001953
2018-11-01,69.29953002929688
2018-11-02,69.21804809570312
2018-11-05,69.12027740478516
2018-11-06,69.49508666992188
2018-11-07,70.91278839111328
2018-11-08,71.3418960571289
2018-11-09,70.99971008300781
2018-11-12,69.69061279296875
2018-11-13,70.1360092163086
2018-11-14,70.01107788085938
2018-11-15,70.87153625488281
2018-11-16,71.0900650024414
2018-11-19,69.844482421875
2018-11-20,68.83381652832031
2018-11-21,68.67538452148438
2018-11-23,70.49457550048828
2018-11-26,69.91549682617188
2018-11-27,67.02009582519531
2018-11-28,67.04741668701172
2018-11-29,66.2115478515625
2018-11-30,66.56121826171875
2018-12-03,67.522705078125
2018-12-04,66.03131103515625
2018-12-06,66.34815216064453
2018-12-07,65.25555419921875
2018-12-10,65.23370361328125
2018-12-11,64.97148132324219
2018-12-12,65.3702621459961
2018-12-13,65.14629364013672
2018-12-14,64.90045166015625
2018-12-17,62.99386978149414
2018-12-18,63.250633239746094
2018-12-19,62.16895294189453
2018-12-20,59.88541793823242
2018-12-21,58.006141662597656
2018-12-24,55.75539779663086
2018-12-26,57.91327667236328
2018-12-27,57.77671813964844
2018-12-28,57.54726791381836
2018-12-31,58.1700439453125
2019-01-02,59.1642951965332
2019-01-03,56.5311393737793
2019-01-04,58.46503829956055
2019-01-07,58.43772888183594
2019-01-08,59.492088317871094
2019-01-09,59.721534729003906
2019-01-10,60.316993713378906
2019-01-11,60.06571578979492
2019-01-14,60.55738067626953
2019-01-15,60.67210006713867
2019-01-16,60.56830596923828
2019-01-17,61.606258392333984
2019-01-18,62.22359085083008
2019-01-22,60.67210006713867
2019-01-23,63.93897247314453
2019-01-24,63.13045883178711
2019-01-25,63.26701736450195
2019-01-28,62.868202209472656
2019-01-29,64.37599182128906
2019-01-30,65.07527160644531
2019-01-31,64.50166320800781
2019-02-01,64.99878692626953
2019-02-04,65.0862045288086
2019-02-05,65.97666931152344
2019-02-06,66.29899597167969
2019-02-07,65.94935607910156
2019-02-08,66.91630554199219
2019-02-11,67.0419692993164
2019-02-12,67.73029327392578
2019-02-13,67.97067260742188
2019-02-14,68.21520233154297
2019-02-15,70.21009063720703
2019-02-19,70.69367980957031
2019-02-20,70.57825469970703
2019-02-21,69.41870880126953
2019-02-22,70.21556854248047
2019-02-25,70.49034118652344
2019-02-26,69.89681243896484
2019-02-27,69.7374496459961
2019-02-28,69.06151580810547
2019-03-01,69.116455078125
2019-03-04,69.10000610351562
2019-03-05,69.20988464355469
2019-03-06,68.90764617919922
2019-03-07,68.39657592773438
2019-03-08,68.15475463867188
2019-03-11,69.24835968017578
2019-03-12,68.51197052001953
2019-03-13,69.59455108642578
2019-03-14,69.73194122314453
2019-03-15,69.19891357421875
2019-03-18,69.7374496459961
2019-03-19,69.52313232421875
2019-03-20,68.86368560791016
2019-03-21,69.72647857666016
2019-03-22,68.77574920654297
2019-03-25,68.91312408447266
2019-03-26,69.31980895996094
2019-03-27,69.40773010253906
2019-03-28,69.9407958984375
2019-03-29,70.83106231689453
2019-04-01,73.19410705566406
2019-04-02,72.4852066040039
2019-04-03,72.16095733642578
2019-04-04,72.92483520507812
2019-04-05,73.4853744506836
2019-04-08,73.39743041992188
2019-04-09,72.6775131225586
2019-04-10,72.3532943725586
2019-04-11,72.99077606201172
2019-04-12,74.35365295410156
2019-04-15,73.94149017333984
2019-04-16,74.3756332397461
2019-04-17,74.6229248046875
2019-04-18,75.28788757324219
2019-04-22,75.2384033203125
2019-04-23,76.94750213623047
2019-04-24,76.71119689941406
2019-04-25,76.78811645507812
2019-04-26,77.36516571044922
2019-04-29,78.10155487060547
2019-04-30,78.37084197998047
2019-05-01,77.80479431152344
2019-05-02,76.82662200927734
2019-05-03,77.83229064941406
2019-05-06,77.04644012451172
2019-05-07,74.43059539794922
2019-05-08,75.32633972167969
2019-05-09,75.2109375
2019-05-10,75.38130950927734
2019-05-13,72.51815032958984
2019-05-14,73.62825775146484
2019-05-15,73.62825775146484
2019-05-16,74.73616027832031
2019-05-17,73.90727996826172
2019-05-20,73.75811004638672
2019-05-21,75.16716766357422
2019-05-22,74.82457733154297
2019-05-23,72.08380126953125
2019-05-24,72.6087417602539
2019-05-28,71.79093933105469
2019-05-29,71.5422592163086
2019-05-30,70.95101165771484
2019-05-31,69.79058837890625
2019-06-03,70.10004425048828
2019-06-04,71.48702239990234
2019-06-05,72.58665466308594
2019-06-06,72.75794219970703
2019-06-07,73.02316284179688
2019-06-10,70.7354965209961
2019-06-11,67.93392181396484
2019-06-12,68.55833435058594
2019-06-13,68.96725463867188
2019-06-14,69.23802185058594
2019-06-17,68.64677429199219
2019-06-18,69.96742248535156
2019-06-19,70.04478454589844
2019-06-20,71.8517074584961
2019-06-21,71.14441680908203
2019-06-24,71.93458557128906
2019-06-25,71.29360961914062
2019-06-26,70.59738159179688
2019-06-27,71.26598358154297
2019-06-28,71.94564819335938
2019-07-01,72.57559204101562
2019-07-02,72.91817474365234
2019-07-03,73.49286651611328
2019-07-05,73.23866271972656
2019-07-08,72.31587982177734
2019-07-09,72.0506362915039
2019-07-10,72.08380126953125
2019-07-11,72.57559204101562
2019-07-12,73.89073181152344
2019-07-15,73.61995697021484
2019-07-16,73.59786224365234
2019-07-17,71.89039611816406
2019-07-18,72.553466796875
2019-07-19,73.15579223632812
2019-07-22,73.4652328491211
2019-07-23,74.56486511230469
2019-07-24,74.18359375
2019-07-25,75.34953308105469
2019-07-26,74.9461441040039
2019-07-29,74.99588012695312
2019-07-30,74.76380157470703
2019-07-31,73.82440948486328
2019-08-01,72.85186767578125
2019-08-02,72.28272247314453
2019-08-05,69.4866714477539
2019-08-06,71.17202758789062
2019-08-07,71.28805541992188
2019-08-08,72.65296173095703
2019-08-09,72.52033996582031
2019-08-12,70.74102020263672
2019-08-13,71.25492858886719
2019-08-14,68.68545532226562
2019-08-15,68.78273010253906
2019-08-16,69.5108871459961
2019-08-19,70.39469909667969
2019-08-20,70.41696166992188
2019-08-21,70.77827453613281
2019-08-22,71.12847137451172
2019-08-23,68.60484313964844
2019-08-26,69.7554931640625
2019-08-27,69.24407958984375
2019-08-28,70.52257537841797
2019-08-29,71.99005889892578
2019-08-30,72.39582824707031
2019-09-03,71.68990325927734
2019-09-04,72.84610748291016
2019-09-05,73.94668579101562
2019-09-06,74.31356048583984
2019-09-09,74.54703521728516
2019-09-10,74.43585968017578
2019-09-11,75.56982421875
2019-09-12,76.40918731689453
2019-09-13,76.74270629882812
2019-09-16,76.75382232666016
2019-09-17,76.27021789550781
2019-09-18,76.5203628540039
2019-09-19,76.4480972290039
2019-09-20,75.35859680175781
2019-09-23,75.4141845703125
2019-09-24,75.30856323242188
2019-09-25,76.0589828491211
2019-09-26,76.4480972290039
2019-09-27,75.81439971923828
2019-09-30,75.88668060302734
2019-10-01,74.36914825439453
2019-10-02,72.523681640625
2019-10-03,72.93502807617188
2019-10-04,74.0467529296875
2019-10-07,73.75769805908203
2019-10-08,72.7015609741211
2019-10-09,73.35191345214844
2019-10-10,74.44141387939453
2019-10-11,75.68099212646484
2019-10-14,75.55313873291016
2019-10-15,75.68099212646484
2019-10-16,75.99227905273438
2019-10-17,76.80384826660156
2019-10-18,76.04229736328125
2019-10-21,76.90389251708984
2019-10-22,78.60486602783203
2019-10-23,77.77103424072266
2019-10-24,79.73324584960938
2019-10-25,79.46643829345703
2019-10-28,79.51091003417969
2019-10-29,78.93282318115234
2019-10-30,79.9555892944336
2019-10-31,79.81108093261719
2019-11-01,81.53424835205078
2019-11-04,81.99562072753906
2019-11-05,82.18461608886719
2019-11-06,82.44031524658203
2019-11-07,82.67375946044922
2019-11-08,82.75715637207031
2019-11-11,82.39028930664062
2019-11-12,82.48477172851562
2019-11-13,82.44031524658203
2019-11-14,82.73918151855469
2019-11-15,83.43746185302734
2019-11-18,83.29779815673828
2019-11-19,82.88441467285156
2019-11-20,81.92359161376953
2019-11-21,82.28668975830078
2019-11-22,82.51012420654297
2019-11-25,82.40959167480469
2019-11-26,82.74476623535156
2019-11-27,83.13581848144531
2019-11-29,82.86766052246094
2019-12-02,80.99623107910156
2019-12-03,80.29235076904297
2019-12-04,80.7336654663086
2019-12-05,81.1470718383789
2019-12-06,82.1135025024414
2019-12-09,81.68336486816406
2019-12-10,81.20853424072266
2019-12-11,82.26992797851562
2019-12-12,83.46541595458984
2019-12-13,83.27546691894531
2019-12-16,83.49332427978516
2019-12-17,83.02408599853516
2019-12-18,82.5157241821289
2019-12-19,83.07434844970703
2019-12-20,83.51009368896484
2019-12-23,83.69442749023438
2019-12-24,83.55476379394531
2019-12-26,84.1916275024414
2019-12-27,83.951416015625
2019-12-30,83.72794342041016
2019-12-31,83.66093444824219
2020-01-02,85.54910278320312
2020-01-03,85.66643524169922
2020-01-06,85.85075378417969
2020-01-07,85.57704162597656
2020-01-08,85.70552825927734
2020-01-09,85.83402252197266
2020-01-10,84.83406066894531
2020-01-13,84.94017791748047
2020-01-14,84.65528869628906
2020-01-15,84.88990783691406
2020-01-16,85.77815246582031
2020-01-17,86.25298309326172
2020-01-21,86.29206848144531
2020-01-22,85.91221618652344
2020-01-23,85.91779327392578
2020-01-24,85.57704162597656
2020-01-27,84.3703842163086
2020-01-28,85.39268493652344
2020-01-29,85.37033081054688
2020-01-30,86.0295181274414
2020-01-31,83.90673065185547
2020-02-03,83.7670669555664
2020-02-04,85.47089385986328
2020-02-05,86.94010925292969
2020-02-06,87.25851440429688
2020-02-07,87.61044311523438
2020-02-10,87.45404815673828
2020-02-11,86.7278060913086
2020-02-12,86.68870544433594
2020-02-13,85.91130828857422
2020-02-14,86.13584899902344
2020-02-18,84.9122314453125
2020-02-19,84.57546997070312
2020-02-20,84.13763427734375
2020-02-21,85.04692840576172
2020-02-24,82.27413940429688
2020-02-25,77.91291809082031
2020-02-26,77.67156982421875
2020-02-27,74.19155883789062
2020-02-28,73.29907989501953
2020-03-02,75.25239562988281
2020-03-03,74.38800048828125
2020-03-04,78.04202270507812
2020-03-05,70.96973419189453
2020-03-06,70.99219512939453
2020-03-09,64.7506332397461
2020-03-10,67.00139617919922
2020-03-11,60.3444938659668
2020-03-12,57.532405853271484
2020-03-13,59.160152435302734
2020-03-16,51.03826904296875
2020-03-17,52.110328674316406
2020-03-18,44.56657028198242
2020-03-19,47.01380157470703
2020-03-20,46.32341766357422
2020-03-23,42.068817138671875
2020-03-24,48.69767761230469
2020-03-25,53.99066162109375
2020-03-26,58.733585357666016
2020-03-27,54.52949905395508
2020-03-30,55.28163146972656
2020-03-31,52.946659088134766
2020-04-01,51.28522872924805
2020-04-02,48.27670669555664
2020-04-03,44.53219985961914
2020-04-06,51.33734130859375
2020-04-07,51.515724182128906
2020-04-08,55.85031509399414
2020-04-09,57.71437072753906
2020-04-13,55.145729064941406
2020-04-14,58.03544998168945
2020-04-15,55.5916748046875
2020-04-16,55.698699951171875
2020-04-17,58.92734909057617
2020-04-20,57.955196380615234
2020-04-21,55.8770751953125
2020-04-22,56.590599060058594
2020-04-23,56.4478874206543
2020-04-24,56.572750091552734
2020-04-27,58.03544998168945
2020-04-28,58.32086181640625
2020-04-29,60.55951690673828
2020-04-30,57.80355453491211
2020-05-01,54.5035514831543
2020-05-04,52.487884521484375
2020-05-05,52.62166976928711
2020-05-06,51.658424377441406
2020-05-07,50.846805572509766
2020-05-08,52.32734680175781
2020-05-11,51.158966064453125
2020-05-12,50.588157653808594
2020-05-13,48.25139617919922
2020-05-14,48.46284484863281
2020-05-15,47.44607925415039
2020-05-18,52.09801483154297
2020-05-19,52.13400650024414
2020-05-20,52.008026123046875
2020-05-21,54.07756042480469
2020-05-22,53.987579345703125
2020-05-26,58.00965881347656
2020-05-27,59.97119903564453
2020-05-28,60.5290641784668
2020-05-29,58.05463790893555
2020-06-01,57.69472122192383
2020-06-02,57.046871185302734
2020-06-03,60.70903778076172
2020-06-04,60.745033264160156
2020-06-05,64.84806823730469
2020-06-08,66.7286376953125
2020-06-09,63.471397399902344
2020-06-10,61.50983428955078
2020-06-11,56.55198669433594
2020-06-12,58.8194694519043
2020-06-15,60.33111572265625
2020-06-16,61.02394485473633
2020-06-17,60.1961555480957
2020-06-18,60.17815017700195
2020-06-19,58.3875732421875
2020-06-22,58.52253723144531
2020-06-23,58.07263946533203
2020-06-24,55.53521728515625
2020-06-25,54.94136047363281
2020-06-26,53.17776107788086
2020-06-29,55.71517562866211
2020-06-30,55.44524002075195
2020-07-01,55.436248779296875
2020-07-02,55.59820556640625
2020-07-06,56.97489547729492
2020-07-07,54.8963623046875
2020-07-08,54.8963623046875
2020-07-09,52.286964416503906
2020-07-10,53.66365051269531
2020-07-13,53.40270233154297
2020-07-14,54.41048049926758
2020-07-15,56.63296127319336
2020-07-16,56.120086669921875
2020-07-17,55.96711730957031
2020-07-20,55.25628662109375
2020-07-21,56.7319450378418
2020-07-22,57.25382995605469
2020-07-23,56.794925689697266
2020-07-24,55.850135803222656
2020-07-27,54.96834945678711
2020-07-28,54.88737487792969
2020-07-29,53.44770050048828
2020-07-30,51.70209884643555
2020-07-31,51.000267028808594
2020-08-03,51.74708557128906
2020-08-04,51.74708557128906
2020-08-05,54.01457595825195
2020-08-06,53.870601654052734
2020-08-07,55.09431457519531
2020-08-10,57.793704986572266
2020-08-11,57.82069778442383
2020-08-12,57.84769821166992
2020-08-13,57.38085174560547
2020-08-14,57.68905258178711
2020-08-17,56.9004020690918
2020-08-18,56.293052673339844
2020-08-19,55.876075744628906
2020-08-20,55.28685760498047
2020-08-21,54.634185791015625
2020-08-24,56.0936393737793
2020-08-25,55.2505989074707
2020-08-26,55.08742904663086
2020-08-27,55.20527267456055
2020-08-28,56.41996765136719
2020-08-31,55.29592514038086
2020-09-01,55.0058479309082
2020-09-02,56.20241165161133
2020-09-03,55.16900634765625
2020-09-04,55.450016021728516
2020-09-08,53.709556579589844
2020-09-09,54.008705139160156
2020-09-10,53.95431900024414
2020-09-11,54.9786491394043
2020-09-14,56.175209045410156
2020-09-15,55.69477844238281
2020-09-16,57.036373138427734
2020-09-17,56.936668395996094
2020-09-18,56.519676208496094
2020-09-21,54.407562255859375
2020-09-22,54.199066162109375
2020-09-23,52.87559127807617
2020-09-24,52.01441955566406
2020-09-25,52.114139556884766
2020-09-28,53.38322448730469
2020-09-29,52.2138557434082
2020-09-30,52.159461975097656
2020-10-01,52.086944580078125
2020-10-02,53.7911491394043
2020-10-05,53.94525146484375
2020-10-06,52.9843635559082
2020-10-07,54.10841369628906
2020-10-08,55.114620208740234
2020-10-09,54.30784606933594
2020-10-12,54.869869232177734
2020-10-13,53.95431900024414
2020-10-14,54.33503723144531
2020-10-15,54.833614349365234
2020-10-16,55.97578430175781
2020-10-19,55.71290588378906
2020-10-20,55.51348114013672
2020-10-21,54.706703186035156
2020-10-22,56.9276008605957
2020-10-23,56.719112396240234
2020-10-26,55.123680114746094
2020-10-27,51.24391174316406
2020-10-28,47.445716857910156
2020-10-29,48.17090606689453
2020-10-30,49.24056625366211
2020-11-02,50.53683853149414
2020-11-03,51.706214904785156
2020-11-04,51.50679016113281
2020-11-05,52.83026123046875
2020-11-06,53.084083557128906
2020-11-09,58.91281509399414
2020-11-10,61.54164123535156
2020-11-11,59.69240188598633
2020-11-12,58.42778396606445
2020-11-13,60.4000244140625
2020-11-16,62.69184875488281
2020-11-17,62.883602142333984
2020-11-18,63.46797561645508
2020-11-19,64.92889404296875
2020-11-20,63.696224212646484
2020-11-23,66.32588958740234
2020-11-24,67.89640045166016
2020-11-25,67.39419555664062
2020-11-27,67.48551177978516
2020-11-30,65.48587036132812
2020-12-01,65.03845977783203
2020-12-02,65.68673706054688
2020-12-03,66.91938781738281
2020-12-04,67.48551177978516
2020-12-07,66.69112396240234
2020-12-08,68.00597381591797
2020-12-09,67.14765930175781
2020-12-10,66.63633728027344
2020-12-11,66.55416870117188
2020-12-14,64.6458511352539
2020-12-15,64.86498260498047
2020-12-16,64.43582153320312
2020-12-17,64.4997329711914
2020-12-18,64.07059478759766
2020-12-21,63.61406326293945
2020-12-22,63.230567932128906
2020-12-23,64.57278442382812
2020-12-24,64.16190338134766
2020-12-28,64.49061584472656
2020-12-29,64.22581481933594
2020-12-30,65.15715789794922
2020-12-31,65.29413604736328
2021-01-04,62.48185348510742
2021-01-05,63.385799407958984
2021-01-06,64.17103576660156
2021-01-07,63.7144889831543
2021-01-08,63.78754425048828
2021-01-11,63.73276138305664
2021-01-12,65.30323791503906
2021-01-13,64.37191009521484
2021-01-14,64.7736587524414
2021-01-15,63.18491744995117
2021-01-19,63.33100509643555
2021-01-20,62.85621643066406
2021-01-21,62.1896858215332
2021-01-22,61.70573425292969
2021-01-25,60.51872253417969
2021-01-26,61.35875701904297
2021-01-27,59.80652618408203
2021-01-28,62.24443817138672
2021-01-29,60.929622650146484
2021-02-01,61.13962173461914
2021-02-02,64.04319763183594
2021-02-03,64.44497680664062
2021-02-04,66.3624038696289
2021-02-05,66.04283905029297
2021-02-08,66.18894958496094
2021-02-09,66.69112396240234
2021-02-10,66.17069244384766
2021-02-11,66.04283905029297
2021-02-12,66.29850769042969
2021-02-16,66.29850769042969
2021-02-17,66.70938110351562
2021-02-18,66.54505157470703
2021-02-19,67.80508422851562
2021-02-22,66.65460968017578
2021-02-23,67.55854034423828
2021-02-24,70.9186782836914
2021-02-25,67.35873413085938
2021-02-26,66.1368637084961
2021-03-01,68.3141860961914
2021-03-02,68.59896087646484
2021-03-03,68.9664535522461
2021-03-04,68.3692855834961
2021-03-05,69.06752014160156
2021-03-08,69.4625473022461
2021-03-09,68.74597930908203
2021-03-10,70.3353042602539
2021-03-11,70.78546905517578
2021-03-12,72.13594818115234
2021-03-15,73.10057067871094
2021-03-16,71.87873077392578
2021-03-17,73.09140014648438
2021-03-18,71.60311126708984
2021-03-19,71.98895263671875
2021-03-22,70.66602325439453
2021-03-23,69.06752014160156
2021-03-24,69.40740966796875
2021-03-25,71.22642517089844
2021-03-26,71.81441497802734
2021-03-29,71.36424255371094
2021-03-30,71.49287414550781
2021-03-31,70.98757934570312
2021-04-01,70.99676513671875
2021-04-05,71.5755386352539
2021-04-06,71.20807647705078
2021-04-07,71.2907485961914
2021-04-08,71.18050384521484
2021-04-09,71.92465209960938
2021-04-12,72.31968688964844
2021-04-13,71.38260650634766
2021-04-14,71.6214828491211
2021-04-15,71.63066864013672
2021-04-16,71.8603515625
2021-04-19,72.20025634765625
2021-04-20,70.82221221923828
2021-04-21,72.4574966430664
2021-04-22,72.33806610107422
2021-04-23,73.99171447753906
2021-04-26,74.41431427001953
2021-04-27,76.0771484375
2021-04-28,76.3251953125
2021-04-29,76.13227844238281
2021-04-30,76.47218322753906
2021-05-03,77.29902648925781
2021-05-04,77.11527252197266
2021-05-05,77.2898178100586
2021-05-06,77.79511260986328
2021-05-07,78.74136352539062
2021-05-10,78.12584686279297
2021-05-11,77.47357940673828
2021-05-12,75.5902328491211
2021-05-13,76.96829223632812
2021-05-14,78.89755249023438
2021-05-17,79.53144836425781
2021-05-18,78.43818664550781
2021-05-19,78.28202056884766
2021-05-20,78.7718505859375
2021-05-21,79.30790710449219
2021-05-24,79.92713928222656
2021-05-25,79.72381591796875
2021-05-26,79.94562530517578
2021-05-27,81.89573669433594
2021-05-28,81.9881591796875
2021-06-01,82.2469482421875
2021-06-02,81.91422271728516
2021-06-03,81.96043395996094
