,NEM
2017-09-14,30.638755798339844
2017-09-15,30.469701766967773
2017-09-18,30.413349151611328
2017-09-19,30.662912368774414
2017-09-20,30.292600631713867
2017-09-21,30.131595611572266
2017-09-22,30.50189971923828
2017-09-25,31.097612380981445
2017-09-26,30.56630516052246
2017-09-27,29.954496383666992
2017-09-28,30.284543991088867
2017-09-29,30.195999145507812
2017-10-02,30.493854522705078
2017-10-03,30.775606155395508
2017-10-04,30.654850006103516
2017-10-05,30.550199508666992
2017-10-06,30.638755798339844
2017-10-09,30.81585121154785
2017-10-10,30.509958267211914
2017-10-11,30.654850006103516
2017-10-12,30.904407501220703
2017-10-13,31.065410614013672
2017-10-16,30.5824031829834
2017-10-17,30.87221336364746
2017-10-18,30.477752685546875
2017-10-19,30.461652755737305
2017-10-20,30.421401977539062
2017-10-23,30.08329963684082
2017-10-24,29.89008903503418
2017-10-25,29.58418083190918
2017-10-26,28.82748031616211
2017-10-27,28.81942367553711
2017-10-30,29.165584564208984
2017-10-31,29.109222412109375
2017-11-01,28.73087501525879
2017-11-02,29.366838455200195
2017-11-03,29.01263999938965
2017-11-06,29.27828598022461
2017-11-07,29.01263999938965
2017-11-08,29.229984283447266
2017-11-09,28.88383674621582
2017-11-10,28.594026565551758
2017-11-13,28.74697494506836
2017-11-14,29.205827713012695
2017-11-15,29.04482650756836
2017-11-16,29.052885055541992
2017-11-17,29.149486541748047
2017-11-20,29.2460880279541
2017-11-21,29.27828598022461
2017-11-22,29.552000045776367
2017-11-24,29.52783966064453
2017-11-27,29.865943908691406
2017-11-28,29.898147583007812
2017-11-29,29.463438034057617
2017-11-30,29.777393341064453
2017-12-01,29.938392639160156
2017-12-04,29.656633377075195
2017-12-05,29.14143180847168
2017-12-06,28.84357261657715
2017-12-07,28.97667694091797
2017-12-08,28.55719566345215
2017-12-11,27.968313217163086
2017-12-12,27.903776168823242
2017-12-13,28.839536666870117
2017-12-14,28.96054458618164
2017-12-15,28.936342239379883
2017-12-18,29.565576553344727
2017-12-19,29.323564529418945
2017-12-20,29.533309936523438
2017-12-21,29.630107879638672
2017-12-22,29.78338050842285
2017-12-26,30.3077392578125
2017-12-27,30.33193588256836
2017-12-28,30.259334564208984
2017-12-29,30.26740264892578
2018-01-02,30.78369140625
2018-01-03,30.525554656982422
2018-01-04,30.864364624023438
2018-01-05,30.97730827331543
2018-01-08,30.945037841796875
2018-01-09,30.743358612060547
2018-01-10,30.928903579711914
2018-01-11,31.33224105834961
2018-01-12,32.09861755371094
2018-01-16,32.26801300048828
2018-01-17,31.824331283569336
2018-01-18,31.654932022094727
2018-01-19,31.84047508239746
2018-01-22,31.993738174438477
2018-01-23,32.52616882324219
2018-01-24,33.53453826904297
2018-01-25,32.88917541503906
2018-01-26,33.115055084228516
2018-01-29,32.33256530761719
2018-01-30,32.34868240356445
2018-01-31,32.67945098876953
2018-02-01,32.55843734741211
2018-02-02,31.43712043762207
2018-02-05,30.4932918548584
2018-02-06,30.35614585876465
2018-02-07,29.872119903564453
2018-02-08,29.533309936523438
2018-02-09,29.654308319091797
2018-02-12,29.775310516357422
2018-02-13,29.864049911499023
2018-02-14,31.46132469177246
2018-02-15,31.792070388793945
2018-02-16,31.5500545501709
2018-02-20,30.969228744506836
2018-02-21,30.78369140625
2018-02-22,30.35614585876465
2018-02-23,31.21123695373535
2018-02-26,31.719463348388672
2018-02-27,31.009552001953125
2018-02-28,30.81594467163086
2018-03-01,30.743358612060547
2018-03-02,30.598154067993164
2018-03-05,30.88048553466797
2018-03-06,31.340316772460938
2018-03-07,30.52259635925293
2018-03-08,30.490217208862305
2018-03-09,30.530702590942383
2018-03-12,30.749286651611328
2018-03-13,30.943605422973633
2018-03-14,30.91931915283203
2018-03-15,30.206857681274414
2018-03-16,30.27162742614746
2018-03-19,30.33639144897461
2018-03-20,30.198753356933594
2018-03-21,30.943605422973633
2018-03-22,30.449739456176758
2018-03-23,31.38079261779785
2018-03-26,32.29566955566406
2018-03-27,31.599388122558594
2018-03-28,31.081235885620117
2018-03-29,31.631786346435547
2018-04-02,31.793699264526367
2018-04-03,31.437469482421875
2018-04-04,31.5670108795166
2018-04-05,31.793699264526367
2018-04-06,31.80990219116211
2018-04-09,31.235063552856445
2018-04-10,31.955629348754883
2018-04-11,32.90287780761719
2018-04-12,32.70856857299805
2018-04-13,33.68010711669922
2018-04-16,33.534385681152344
2018-04-17,33.50199890136719
2018-04-18,33.267215728759766
2018-04-19,33.95539093017578
2018-04-20,33.47770690917969
2018-04-23,33.24292755126953
2018-04-24,33.234825134277344
2018-04-25,32.805728912353516
2018-04-26,33.00812911987305
2018-04-27,32.919071197509766
2018-04-30,31.80990219116211
2018-05-01,31.75322151184082
2018-05-02,31.728931427001953
2018-05-03,32.230899810791016
2018-05-04,32.10135269165039
2018-05-07,32.27947235107422
2018-05-08,32.368534088134766
2018-05-09,32.35233688354492
2018-05-10,32.724761962890625
2018-05-11,32.700477600097656
2018-05-14,32.700477600097656
2018-05-15,31.988000869750977
2018-05-16,32.13374328613281
2018-05-17,31.866567611694336
2018-05-18,31.704639434814453
2018-05-21,31.87467384338379
2018-05-22,31.405086517333984
2018-05-23,32.05278015136719
2018-05-24,32.36043167114258
2018-05-25,31.93134307861328
2018-05-29,31.518428802490234
2018-05-30,31.728931427001953
2018-05-31,31.518428802490234
2018-06-01,31.28363800048828
2018-06-04,30.96788787841797
2018-06-05,31.210773468017578
2018-06-06,31.413925170898438
2018-06-07,31.348918914794922
2018-06-08,31.18639373779297
2018-06-11,31.340787887573242
2018-06-12,31.519561767578125
2018-06-13,31.446428298950195
2018-06-14,31.820205688476562
2018-06-15,31.202646255493164
2018-06-18,31.22701644897461
2018-06-19,31.162023544311523
2018-06-20,30.83699607849121
2018-06-21,30.081308364868164
2018-06-22,30.4388370513916
2018-06-25,30.056930541992188
2018-06-26,30.203189849853516
2018-06-27,30.048799514770508
2018-06-28,30.065052032470703
2018-06-29,30.6419734954834
2018-07-02,30.5119686126709
2018-07-03,30.585094451904297
2018-07-05,31.22701644897461
2018-07-06,30.739479064941406
2018-07-09,30.70698356628418
2018-07-10,30.804487228393555
2018-07-11,30.12193489074707
2018-07-12,30.170684814453125
2018-07-13,29.93504524230957
2018-07-16,29.65876579284668
2018-07-17,30.016300201416016
2018-07-18,30.211315155029297
2018-07-19,30.073177337646484
2018-07-20,30.081308364868164
2018-07-23,29.71565055847168
2018-07-24,30.170684814453125
2018-07-25,30.446964263916016
2018-07-26,30.723236083984375
2018-07-27,29.97567367553711
2018-07-30,29.845657348632812
2018-07-31,29.805030822753906
2018-08-01,29.610023498535156
2018-08-02,29.439373016357422
2018-08-03,29.626264572143555
2018-08-06,29.42312240600586
2018-08-07,29.309362411499023
2018-08-08,29.38249397277832
2018-08-09,29.016834259033203
2018-08-10,28.92745590209961
2018-08-13,28.155517578125
2018-08-14,27.57859230041504
2018-08-15,25.839696884155273
2018-08-16,25.677181243896484
2018-08-17,26.050968170166016
2018-08-20,25.912824630737305
2018-08-21,25.961580276489258
2018-08-22,26.262231826782227
2018-08-23,25.72593879699707
2018-08-24,26.02658462524414
2018-08-27,26.205350875854492
2018-08-28,25.87220001220703
2018-08-29,25.79094123840332
2018-08-30,25.23026466369629
2018-08-31,25.21401596069336
2018-09-04,24.450199127197266
2018-09-05,24.482707977294922
2018-09-06,24.57208824157715
2018-09-07,24.482707977294922
2018-09-10,24.165803909301758
2018-09-11,24.076419830322266
2018-09-12,24.62342643737793
2018-09-13,24.672409057617188
2018-09-14,24.803041458129883
2018-09-17,25.015308380126953
2018-09-18,25.186763763427734
2018-09-19,25.7337646484375
2018-09-20,25.717439651489258
2018-09-21,25.766420364379883
2018-09-24,25.38270378112793
2018-09-25,25.513328552246094
2018-09-26,24.38666343688965
2018-09-27,24.476469039916992
2018-09-28,24.65608024597168
2018-10-01,24.778547286987305
2018-10-02,25.448017120361328
2018-10-03,24.88468360900879
2018-10-04,24.794878005981445
2018-10-05,24.966323852539062
2018-10-08,24.91733741760254
2018-10-09,24.582603454589844
2018-10-10,24.94999122619629
2018-10-11,26.713478088378906
2018-10-12,26.158308029174805
2018-10-15,26.66448974609375
2018-10-16,26.3624210357666
2018-10-17,26.2154598236084
2018-10-18,26.427730560302734
2018-10-19,26.280771255493164
2018-10-22,26.101158142089844
2018-10-23,26.46038246154785
2018-10-24,25.92970848083496
2018-10-25,24.166221618652344
2018-10-26,24.4927978515625
2018-10-29,25.113279342651367
2018-10-30,25.30922508239746
2018-10-31,25.24390983581543
2018-11-01,26.174640655517578
2018-11-02,26.468549728393555
2018-11-05,26.444059371948242
2018-11-06,26.37874412536621
2018-11-07,26.53386688232422
2018-11-08,26.468549728393555
2018-11-09,26.14198112487793
2018-11-12,25.741933822631836
2018-11-13,25.643957138061523
2018-11-14,26.452220916748047
2018-11-15,26.827777862548828
2018-11-16,27.20333480834961
2018-11-19,26.770633697509766
2018-11-20,26.860431671142578
2018-11-21,27.423765182495117
2018-11-23,26.50120735168457
2018-11-26,26.509370803833008
2018-11-27,26.092992782592773
2018-11-28,26.688982009887695
2018-11-29,26.403236389160156
2018-11-30,26.403236389160156
2018-12-03,27.121688842773438
2018-12-04,27.58705711364746
2018-12-06,26.775428771972656
2018-12-07,27.3739013671875
2018-12-10,27.488672256469727
2018-12-11,27.332914352416992
2018-12-12,27.939573287963867
2018-12-13,27.906784057617188
2018-12-14,27.308313369750977
2018-12-17,27.55426025390625
2018-12-18,28.00516700744629
2018-12-19,26.308130264282227
2018-12-20,27.94778060913086
2018-12-21,27.488672256469727
2018-12-24,28.349498748779297
2018-12-26,28.308496475219727
2018-12-27,28.685619354248047
2018-12-28,28.25931167602539
2018-12-31,28.40688133239746
2019-01-02,28.267507553100586
2019-01-03,28.185523986816406
2019-01-04,28.185523986816406
2019-01-07,27.84940528869629
2019-01-08,27.93138313293457
2019-01-09,28.17732810974121
2019-01-10,28.54625129699707
2019-01-11,28.59543800354004
2019-01-14,26.053983688354492
2019-01-15,25.430917739868164
2019-01-16,25.873619079589844
2019-01-17,25.92281150817871
2019-01-18,26.045780181884766
2019-01-22,26.31632423400879
2019-01-23,26.3983097076416
2019-01-24,26.38191795349121
2019-01-25,27.18534278869629
2019-01-28,26.98038673400879
2019-01-29,27.496871948242188
2019-01-30,27.636240005493164
2019-01-31,27.96417236328125
2019-02-01,27.742822647094727
2019-02-04,28.00516700744629
2019-02-05,27.972368240356445
2019-02-06,27.857595443725586
2019-02-07,27.65264129638672
2019-02-08,27.742822647094727
2019-02-11,27.587053298950195
2019-02-12,27.3739013671875
2019-02-13,27.24272918701172
2019-02-14,27.144351959228516
2019-02-15,27.25092887878418
2019-02-19,28.308496475219727
2019-02-20,29.013545989990234
2019-02-21,29.029943466186523
2019-02-22,29.907148361206055
2019-02-25,29.59562110900879
2019-02-26,28.65282440185547
2019-02-27,27.890390396118164
2019-02-28,27.972368240356445
2019-03-01,27.726421356201172
2019-03-04,28.242910385131836
2019-03-05,28.283899307250977
2019-03-06,27.279644012451172
2019-03-07,27.345500946044922
2019-03-08,27.748844146728516
2019-03-11,27.534822463989258
2019-03-12,28.41560173034668
2019-03-13,28.32506561279297
2019-03-14,27.51012420654297
2019-03-15,27.279644012451172
2019-03-18,27.164398193359375
2019-03-19,27.39488983154297
2019-03-20,27.880556106567383
2019-03-21,28.259212493896484
2019-03-22,28.399145126342773
2019-03-25,28.728410720825195
2019-03-26,29.271697998046875
2019-03-27,29.39516830444336
2019-03-28,29.279930114746094
2019-03-29,29.444561004638672
2019-04-01,29.31285858154297
2019-04-02,29.493955612182617
2019-04-03,29.592731475830078
2019-04-04,30.02901268005371
2019-04-05,30.04546546936035
2019-04-08,30.17717170715332
2019-04-09,30.127788543701172
2019-04-10,29.85614013671875
2019-04-11,29.609195709228516
2019-04-12,29.83968734741211
2019-04-15,29.77382469177246
2019-04-16,29.351987838745117
2019-04-17,28.83733367919922
2019-04-18,27.875526428222656
2019-04-22,27.462120056152344
2019-04-23,27.310256958007812
2019-04-24,27.166826248168945
2019-04-25,26.685924530029297
2019-04-26,26.54249382019043
2019-04-29,25.95191192626953
2019-04-30,26.205013275146484
2019-05-01,25.5806884765625
2019-05-02,25.39507293701172
2019-05-03,25.49631690979004
2019-05-06,25.260086059570312
2019-05-07,25.91816520690918
2019-05-08,25.479446411132812
2019-05-09,25.251646041870117
2019-05-10,25.437259674072266
2019-05-13,26.078466415405273
2019-05-14,26.010967254638672
2019-05-15,25.892858505249023
2019-05-16,25.77473258972168
2019-05-17,26.08690643310547
2019-05-20,26.297826766967773
2019-05-21,26.441253662109375
2019-05-22,26.424375534057617
2019-05-23,26.694364547729492
2019-05-24,26.93059539794922
2019-05-28,26.71967124938965
2019-05-29,26.66061782836914
2019-05-30,27.074020385742188
2019-05-31,27.917713165283203
2019-06-03,28.373302459716797
2019-06-04,28.989194869995117
2019-06-05,29.21792984008789
2019-06-06,29.912582397460938
2019-06-07,30.21755599975586
2019-06-10,29.895633697509766
2019-06-11,29.582189559936523
2019-06-12,30.048124313354492
2019-06-13,30.11590003967285
2019-06-14,30.437808990478516
2019-06-17,30.683481216430664
2019-06-18,30.50558090209961
2019-06-19,30.802080154418945
2019-06-20,31.835590362548828
2019-06-21,31.759349822998047
2019-06-24,32.56414031982422
2019-06-25,32.140560150146484
2019-06-26,32.42012405395508
2019-06-27,32.25917434692383
2019-06-28,32.58955383300781
2019-07-01,32.115150451660156
2019-07-02,32.56414031982422
2019-07-03,32.83522033691406
2019-07-05,32.54719543457031
2019-07-08,32.43707275390625
2019-07-09,32.83522033691406
2019-07-10,33.08089065551758
2019-07-11,33.275733947753906
2019-07-12,33.39433288574219
2019-07-15,33.18254470825195
2019-07-16,32.77592086791992
2019-07-17,33.08937072753906
2019-07-18,33.63153076171875
2019-07-19,33.284202575683594
2019-07-22,33.80096435546875
2019-07-23,33.56376647949219
2019-07-24,33.29267883300781
2019-07-25,32.403175354003906
2019-07-26,31.581449508666992
2019-07-29,31.94571876525879
2019-07-30,31.962663650512695
2019-07-31,30.937631607055664
2019-08-01,31.471328735351562
2019-08-02,31.26801109313965
2019-08-05,31.700048446655273
2019-08-06,32.18292236328125
2019-08-07,33.33503341674805
2019-08-08,33.284202575683594
2019-08-09,33.06394958496094
2019-08-12,32.58107376098633
2019-08-13,31.903362274169922
2019-08-14,32.165977478027344
2019-08-15,32.63191223144531
2019-08-16,32.682735443115234
2019-08-19,32.30152893066406
2019-08-20,32.67426681518555
2019-08-21,32.640377044677734
2019-08-22,32.606502532958984
2019-08-23,33.29267883300781
2019-08-26,33.41974639892578
2019-08-27,34.52103042602539
2019-08-28,34.62268829345703
2019-08-29,33.97886657714844
2019-08-30,33.79249954223633
2019-09-03,34.21605682373047
2019-09-04,34.749778747558594
2019-09-05,33.326568603515625
2019-09-06,32.75050735473633
2019-09-09,32.242225646972656
2019-09-10,32.32693862915039
2019-09-11,32.922115325927734
2019-09-12,32.8711051940918
2019-09-13,32.837100982666016
2019-09-16,32.71805953979492
2019-09-17,33.67033767700195
2019-09-18,33.20271301269531
2019-09-19,33.49180221557617
2019-09-20,33.874412536621094
2019-09-23,33.882904052734375
2019-09-24,34.25703430175781
2019-09-25,33.644840240478516
2019-09-26,33.47479248046875
2019-09-27,32.65003204345703
2019-09-30,32.241912841796875
2019-10-01,31.935819625854492
2019-10-02,32.19940185546875
2019-10-03,32.411964416503906
2019-10-04,32.57350540161133
2019-10-07,32.53099822998047
2019-10-08,33.092166900634766
2019-10-09,32.97313690185547
2019-10-10,33.10917663574219
2019-10-11,31.98682975769043
2019-10-14,32.3099365234375
2019-10-15,32.04635238647461
2019-10-16,32.165382385253906
2019-10-17,32.57350540161133
2019-10-18,32.684043884277344
2019-10-21,32.27592468261719
2019-10-22,32.13988494873047
2019-10-23,32.63302993774414
2019-10-24,33.24522018432617
2019-10-25,33.313228607177734
2019-10-28,33.032649993896484
2019-10-29,33.02415084838867
2019-10-30,33.1942024230957
2019-10-31,33.780887603759766
2019-11-01,33.67885208129883
2019-11-04,33.06666946411133
2019-11-05,31.927318572998047
2019-11-06,32.01234817504883
2019-11-07,31.4001522064209
2019-11-08,31.128070831298828
2019-11-11,31.213090896606445
2019-11-12,31.374635696411133
2019-11-13,31.774267196655273
2019-11-14,31.918819427490234
2019-11-15,31.978330612182617
2019-11-18,32.3609504699707
2019-11-19,32.60752487182617
2019-11-20,32.70955276489258
2019-11-21,32.488487243652344
2019-11-22,32.38645553588867
2019-11-25,32.10586166381836
2019-11-26,32.4289665222168
2019-11-27,32.46298599243164
2019-11-29,32.65003204345703
2019-12-02,32.93912887573242
2019-12-03,33.48329162597656
2019-12-04,33.389434814453125
2019-12-05,34.13179397583008
2019-12-06,33.96113967895508
2019-12-09,33.89287185668945
2019-12-10,34.123260498046875
2019-12-11,34.89976501464844
2019-12-12,35.087486267089844
2019-12-13,35.232547760009766
2019-12-16,34.976566314697266
2019-12-17,34.53284454345703
2019-12-18,34.96802520751953
2019-12-19,34.88269805908203
2019-12-20,34.92536926269531
2019-12-23,35.64212417602539
2019-12-24,35.991973876953125
2019-12-26,36.42715835571289
2019-12-27,36.44422149658203
2019-12-30,37.33165740966797
2019-12-31,37.075653076171875
2020-01-02,36.8794059753418
2020-01-03,36.54662322998047
2020-01-06,36.913536071777344
2020-01-07,36.887935638427734
2020-01-08,35.906654357910156
2020-01-09,35.54825973510742
2020-01-10,36.06877899169922
2020-01-13,36.22236633300781
2020-01-14,36.54662322998047
2020-01-15,37.13539505004883
2020-01-16,37.391380310058594
2020-01-17,37.10126876831055
2020-01-21,37.297523498535156
2020-01-22,37.35724639892578
2020-01-23,37.28900146484375
2020-01-24,37.79243469238281
2020-01-27,38.0228157043457
2020-01-28,37.80096435546875
2020-01-29,38.074012756347656
2020-01-30,38.37267303466797
2020-01-31,38.449466705322266
2020-02-03,38.90171432495117
2020-02-04,37.741233825683594
2020-02-05,37.80096435546875
2020-02-06,37.87775802612305
2020-02-07,37.562042236328125
2020-02-10,37.90335464477539
2020-02-11,37.73270797729492
2020-02-12,37.451107025146484
2020-02-13,37.55351257324219
2020-02-14,37.604705810546875
2020-02-18,38.893184661865234
2020-02-19,39.396629333496094
2020-02-20,41.04348373413086
2020-02-21,42.18689727783203
2020-02-24,42.886600494384766
2020-02-25,41.930912017822266
2020-02-26,42.152774810791016
2020-02-27,39.70380783081055
2020-02-28,38.08256149291992
2020-03-02,39.95979690551758
2020-03-03,42.43435287475586
2020-03-04,43.64089584350586
2020-03-05,44.565059661865234
2020-03-06,44.79609680175781
2020-03-09,40.885536193847656
2020-03-10,41.398963928222656
2020-03-11,39.37949752807617
2020-03-12,38.02748107910156
2020-03-13,33.8003044128418
2020-03-16,34.852821350097656
2020-03-17,39.19124984741211
2020-03-18,35.57160949707031
2020-03-19,35.71708679199219
2020-03-20,34.70735168457031
2020-03-23,35.648624420166016
2020-03-24,40.645938873291016
2020-03-25,40.680171966552734
2020-03-26,41.31338882446289
2020-03-27,39.66187286376953
2020-03-30,39.67043685913086
2020-03-31,38.746273040771484
2020-04-01,39.764564514160156
2020-04-02,41.27060317993164
2020-04-03,40.34644317626953
2020-04-06,42.87932205200195
2020-04-07,42.75096893310547
2020-04-08,43.238712310791016
2020-04-09,49.040382385253906
2020-04-13,51.145423889160156
2020-04-14,51.248104095458984
2020-04-15,49.8190803527832
2020-04-16,51.25666809082031
2020-04-17,50.68334197998047
2020-04-20,50.9486083984375
2020-04-21,50.717567443847656
2020-04-22,52.822601318359375
2020-04-23,53.430152893066406
2020-04-24,54.00347900390625
2020-04-27,53.575618743896484
2020-04-28,53.62696838378906
2020-04-29,53.3531379699707
2020-04-30,50.89726257324219
2020-05-01,52.18938446044922
2020-05-04,53.686866760253906
2020-05-05,55.54373550415039
2020-05-06,53.42158889770508
2020-05-07,55.244239807128906
2020-05-08,55.23569107055664
2020-05-11,53.866554260253906
2020-05-12,53.46437454223633
2020-05-13,54.67092514038086
2020-05-14,57.02410888671875
2020-05-15,58.10230255126953
2020-05-18,56.69894027709961
2020-05-19,57.657325744628906
2020-05-20,56.23686218261719
2020-05-21,54.32008361816406
2020-05-22,53.95212936401367
2020-05-26,50.66622543334961
2020-05-27,50.255489349365234
2020-05-28,50.2469367980957
2020-05-29,50.033016204833984
2020-06-01,51.76152420043945
2020-06-02,50.033016204833984
2020-06-03,48.14237594604492
2020-06-04,48.03924560546875
2020-06-05,47.0595588684082
2020-06-08,47.72987365722656
2020-06-09,49.13065719604492
2020-06-10,50.47129440307617
2020-06-11,48.15956115722656
2020-06-12,47.65252685546875
2020-06-15,48.85565185546875
2020-06-16,48.082218170166016
2020-06-17,47.76424789428711
2020-06-18,47.72127914428711
2020-06-19,48.91580581665039
2020-06-22,50.03301239013672
2020-06-23,50.62598419189453
2020-06-24,50.196285247802734
2020-06-25,50.35097885131836
2020-06-26,50.995506286621094
2020-06-29,51.16737747192383
2020-06-30,53.05801773071289
2020-07-01,52.731449127197266
2020-07-02,52.3876953125
2020-07-06,52.576759338378906
2020-07-07,53.685367584228516
2020-07-08,54.51036071777344
2020-07-09,53.90879821777344
2020-07-10,53.17833709716797
2020-07-13,51.16737747192383
2020-07-14,53.08380126953125
2020-07-15,53.401771545410156
2020-07-16,52.89472961425781
2020-07-17,54.07208251953125
2020-07-20,55.163490295410156
2020-07-21,55.24943542480469
2020-07-22,56.26349639892578
2020-07-23,56.52131271362305
2020-07-24,57.36350631713867
2020-07-27,59.33147430419922
2020-07-28,58.94475173950195
2020-07-29,58.34319305419922
2020-07-30,56.42677688598633
2020-07-31,59.4689826965332
2020-08-03,58.56664276123047
2020-08-04,60.3713264465332
2020-08-05,60.47446823120117
2020-08-06,60.25101089477539
2020-08-07,59.21976089477539
2020-08-10,58.34319305419922
2020-08-11,54.029109954833984
2020-08-12,54.13224792480469
2020-08-13,55.09473419189453
2020-08-14,54.871315002441406
2020-08-17,58.73851013183594
2020-08-18,58.17991638183594
2020-08-19,56.7017822265625
2020-08-20,57.77600860595703
2020-08-21,56.34943389892578
2020-08-24,56.031471252441406
2020-08-25,55.73927688598633
2020-08-26,56.43537139892578
2020-08-27,55.65334701538086
2020-08-28,57.329132080078125
2020-08-31,57.8189697265625
2020-09-01,57.59553527832031
2020-09-02,58.03382110595703
2020-09-03,56.8306884765625
2020-09-04,56.16035842895508
2020-09-08,56.52131271362305
2020-09-09,58.807350158691406
2020-09-10,57.35808563232422
2020-09-11,57.125179290771484
2020-09-14,58.125850677490234
2020-09-15,58.27250289916992
2020-09-16,58.048213958740234
2020-09-17,57.21144104003906
2020-09-18,55.82256317138672
2020-09-21,54.92539978027344
2020-09-22,54.73561096191406
2020-09-23,51.9492301940918
2020-09-24,53.00167465209961
2020-09-25,52.984413146972656
2020-09-28,53.59690475463867
2020-09-29,54.14899826049805
2020-09-30,54.73561096191406
2020-10-01,54.200767517089844
2020-10-02,53.734920501708984
2020-10-05,54.45956039428711
2020-10-06,52.46682357788086
2020-10-07,52.768760681152344
2020-10-08,53.24321746826172
2020-10-09,54.192134857177734
2020-10-12,54.28702926635742
2020-10-13,54.14037322998047
2020-10-14,55.2100715637207
2020-10-15,54.3474235534668
2020-10-16,54.06273651123047
2020-10-19,53.234588623046875
2020-10-20,52.78600311279297
2020-10-21,53.03617477416992
2020-10-22,52.225284576416016
2020-10-23,52.164886474609375
2020-10-26,52.03548812866211
2020-10-27,53.18282699584961
2020-10-28,50.59485626220703
2020-10-29,52.05274963378906
2020-10-30,54.209388732910156
2020-11-02,55.83981704711914
2020-11-03,57.51335525512695
2020-11-04,56.1417350769043
2020-11-05,58.53130340576172
2020-11-06,58.78147506713867
2020-11-09,56.94401550292969
2020-11-10,55.97782897949219
2020-11-11,56.61619567871094
2020-11-12,56.08997344970703
2020-11-13,56.68521499633789
2020-11-16,56.65070724487305
2020-11-17,55.667274475097656
2020-11-18,53.105194091796875
2020-11-19,52.97578811645508
2020-11-20,53.18282699584961
2020-11-23,50.620723724365234
2020-11-24,49.059326171875
2020-11-25,49.84434509277344
2020-11-27,50.448204040527344
2020-11-30,50.74150466918945
2020-12-01,51.94059753417969
2020-12-02,51.724937438964844
2020-12-03,51.33673858642578
2020-12-04,51.2763557434082
2020-12-07,53.00167465209961
2020-12-08,53.06205368041992
2020-12-09,51.742191314697266
2020-12-10,51.394805908203125
2020-12-11,51.12559127807617
2020-12-14,49.9879264831543
2020-12-15,51.27322769165039
2020-12-16,52.31536865234375
2020-12-17,53.531192779541016
2020-12-18,52.541160583496094
2020-12-21,52.73222351074219
2020-12-22,51.59455108642578
2020-12-23,51.9158821105957
2020-12-24,52.52378845214844
2020-12-28,51.95062255859375
2020-12-29,51.87245559692383
2020-12-30,52.44562911987305
2020-12-31,52.011409759521484
2021-01-04,54.842552185058594
2021-01-05,55.08571243286133
2021-01-06,56.65761184692383
2021-01-07,56.570762634277344
2021-01-08,54.5299072265625
2021-01-11,53.8004150390625
2021-01-12,54.269378662109375
2021-01-13,53.90462112426758
2021-01-14,54.99887466430664
2021-01-15,53.72224807739258
2021-01-19,53.71356964111328
2021-01-20,55.163883209228516
2021-01-21,54.1130485534668
2021-01-22,53.6267204284668
2021-01-25,53.531192779541016
2021-01-26,53.39223861694336
2021-01-27,51.14295959472656
2021-01-28,51.87245559692383
2021-01-29,51.75955581665039
2021-02-01,52.00272750854492
2021-02-02,51.785614013671875
2021-02-03,51.16033172607422
2021-02-04,50.07476806640625
2021-02-05,51.499019622802734
2021-02-08,52.47168731689453
2021-02-09,52.11561965942383
2021-02-10,51.84640884399414
2021-02-11,50.70005798339844
2021-02-12,51.18637466430664
2021-02-16,50.19633865356445
2021-02-17,49.49290466308594
2021-02-18,49.81423568725586
2021-02-19,49.21500015258789
2021-02-22,49.927127838134766
2021-02-23,49.36263656616211
2021-02-24,49.571067810058594
2021-02-25,48.73734664916992
2021-02-26,47.226253509521484
2021-03-01,47.46073532104492
2021-03-02,49.32789993286133
2021-03-03,48.5211181640625
2021-03-04,48.600032806396484
2021-03-05,49.75759506225586
2021-03-08,49.45066833496094
2021-03-09,50.2048454284668
2021-03-10,51.02040100097656
2021-03-11,51.257164001464844
2021-03-12,51.730716705322266
2021-03-15,53.86167907714844
2021-03-16,54.21245574951172
2021-03-17,55.220943450927734
2021-03-18,54.59830856323242
2021-03-19,54.30892562866211
2021-03-22,53.39689636230469
2021-03-23,52.721656799316406
2021-03-24,52.94089126586914
2021-03-25,52.511192321777344
2021-03-26,53.93183135986328
2021-03-29,54.510616302490234
2021-03-30,52.511192321777344
2021-03-31,52.85319519042969
2021-04-01,54.20369338989258
2021-04-05,54.80000305175781
2021-04-06,55.071861267089844
2021-04-07,54.37907791137695
2021-04-08,54.194915771484375
2021-04-09,53.94060516357422
2021-04-12,53.1513557434082
2021-04-13,54.589534759521484
2021-04-14,54.2387580871582
2021-04-15,56.80820083618164
2021-04-16,57.360687255859375
2021-04-19,56.86957931518555
2021-04-20,57.73774719238281
2021-04-21,58.5971565246582
2021-04-22,57.61497116088867
2021-04-23,57.63252639770508
2021-04-26,57.24666976928711
2021-04-27,56.308349609375
2021-04-28,56.2995719909668
2021-04-29,54.64215850830078
2021-04-30,54.7298469543457
2021-05-03,56.527587890625
2021-05-04,56.141719818115234
2021-05-05,56.86081314086914
2021-05-06,58.658538818359375
2021-05-07,59.044395446777344
2021-05-10,59.93888473510742
2021-05-11,60.31596374511719
2021-05-12,59.509178161621094
2021-05-13,60.438743591308594
2021-05-14,62.043521881103516
2021-05-17,64.89360046386719
2021-05-18,65.22682189941406
2021-05-19,64.5954360961914
2021-05-20,64.76204681396484
2021-05-21,64.4814453125
2021-05-24,64.9637451171875
2021-05-25,64.19203186035156
2021-05-26,64.18328857421875
2021-05-27,64.09557342529297
2021-05-28,64.43757629394531
