,ACN
2017-09-18,122.24330139160156
2017-09-19,122.03797149658203
2017-09-20,123.19844818115234
2017-09-21,121.99334716796875
2017-09-22,123.10025787353516
2017-09-25,123.33232879638672
2017-09-26,122.15400695800781
2017-09-27,121.9754867553711
2017-09-28,121.68978881835938
2017-09-29,120.57400512695312
2017-10-02,120.9042739868164
2017-10-03,119.84197998046875
2017-10-04,120.6543197631836
2017-10-05,121.60054779052734
2017-10-06,121.62733459472656
2017-10-09,122.28793334960938
2017-10-10,122.76106262207031
2017-10-11,122.21649932861328
2017-10-12,124.26073455810547
2017-10-13,124.26073455810547
2017-10-16,124.16251373291016
2017-10-17,123.76971435546875
2017-10-18,123.85991668701172
2017-10-19,124.9414291381836
2017-10-20,125.72564697265625
2017-10-23,125.58143615722656
2017-10-24,125.20284271240234
2017-10-25,127.2308349609375
2017-10-26,127.96089935302734
2017-10-27,129.14166259765625
2017-10-30,129.15060424804688
2017-10-31,128.31243896484375
2017-11-01,128.85321044921875
2017-11-02,129.27682495117188
2017-11-03,129.82666015625
2017-11-06,129.7274932861328
2017-11-07,129.33995056152344
2017-11-08,130.59275817871094
2017-11-09,129.63735961914062
2017-11-10,129.6914825439453
2017-11-13,129.71849060058594
2017-11-14,130.65591430664062
2017-11-15,130.02493286132812
2017-11-16,132.53067016601562
2017-11-17,131.0974884033203
2017-11-20,132.1069793701172
2017-11-21,133.40489196777344
2017-11-22,132.59371948242188
2017-11-24,133.06240844726562
2017-11-27,132.9452362060547
2017-11-28,133.43194580078125
2017-11-29,132.4495086669922
2017-11-30,133.40489196777344
2017-12-01,132.1069793701172
2017-12-04,132.6297607421875
2017-12-05,133.0984344482422
2017-12-06,133.6392822265625
2017-12-07,133.93670654296875
2017-12-08,135.67625427246094
2017-12-11,135.82046508789062
2017-12-12,137.09130859375
2017-12-13,136.47840881347656
2017-12-14,136.28915405273438
2017-12-15,137.5960693359375
2017-12-18,136.74880981445312
2017-12-19,137.19949340820312
2017-12-20,136.77587890625
2017-12-21,138.98406982421875
2017-12-22,138.7047119140625
2017-12-26,137.8935089111328
2017-12-27,138.19094848632812
2017-12-28,138.4162139892578
2017-12-29,137.983642578125
2018-01-02,138.6595916748047
2018-01-03,139.29957580566406
2018-01-04,140.94898986816406
2018-01-05,142.11166381835938
2018-01-08,143.2473602294922
2018-01-09,143.72506713867188
2018-01-10,143.2202911376953
2018-01-11,143.40960693359375
2018-01-12,144.31094360351562
2018-01-16,142.37307739257812
2018-01-17,144.40106201171875
2018-01-18,145.05899047851562
2018-01-19,145.7891082763672
2018-01-22,145.5006561279297
2018-01-23,145.00494384765625
2018-01-24,144.75259399414062
2018-01-25,144.923828125
2018-01-26,146.51014709472656
2018-01-29,145.2843475341797
2018-01-30,143.94140625
2018-01-31,144.84266662597656
2018-02-01,144.62643432617188
2018-02-02,141.41766357421875
2018-02-05,136.84799194335938
2018-02-06,139.42576599121094
2018-02-07,139.8403778076172
2018-02-08,135.65821838378906
2018-02-09,138.6595916748047
2018-02-12,139.66009521484375
2018-02-13,141.36355590820312
2018-02-14,144.02247619628906
2018-02-15,145.16720581054688
2018-02-16,146.60928344726562
2018-02-20,145.50970458984375
2018-02-21,144.62643432617188
2018-02-22,144.50021362304688
2018-02-23,146.8706512451172
2018-02-26,148.4840545654297
2018-02-27,146.51014709472656
2018-02-28,145.1220703125
2018-03-01,140.74166870117188
2018-03-02,141.95846557617188
2018-03-05,143.1752471923828
2018-03-06,142.4361572265625
2018-03-07,142.9048309326172
2018-03-08,142.85975646972656
2018-03-09,145.57273864746094
2018-03-12,145.73500061035156
2018-03-13,146.4560546875
2018-03-14,145.1131134033203
2018-03-15,146.78955078125
2018-03-16,145.01393127441406
2018-03-19,144.77056884765625
2018-03-20,146.80758666992188
2018-03-21,146.0414581298828
2018-03-22,135.40585327148438
2018-03-23,132.8100128173828
2018-03-26,137.767333984375
2018-03-27,134.17105102539062
2018-03-28,132.86412048339844
2018-03-29,138.35317993164062
2018-04-02,133.37786865234375
2018-04-03,134.10794067382812
2018-04-04,135.1715087890625
2018-04-05,136.61363220214844
2018-04-06,132.83706665039062
2018-04-09,133.62118530273438
2018-04-10,137.04624938964844
2018-04-11,134.9366912841797
2018-04-12,136.4734344482422
2018-04-13,136.50978088378906
2018-04-16,137.68270874023438
2018-04-17,140.24688720703125
2018-04-18,141.41079711914062
2018-04-19,140.5651397705078
2018-04-20,138.58294677734375
2018-04-23,139.15579223632812
2018-04-24,137.36448669433594
2018-04-25,136.4734344482422
2018-04-26,138.4738006591797
2018-04-27,138.5647430419922
2018-04-30,137.48269653320312
2018-05-01,138.13739013671875
2018-05-02,137.03713989257812
2018-05-03,137.964599609375
2018-05-04,139.51950073242188
2018-05-07,138.48287963867188
2018-05-08,138.15554809570312
2018-05-09,140.5924072265625
2018-05-10,142.33824157714844
2018-05-11,142.8292236328125
2018-05-14,141.4562530517578
2018-05-15,140.09230041503906
2018-05-16,140.10142517089844
2018-05-17,140.87428283691406
2018-05-18,141.2198486328125
2018-05-21,142.7019500732422
2018-05-22,141.238037109375
2018-05-23,141.2198486328125
2018-05-24,141.47442626953125
2018-05-25,141.83810424804688
2018-05-29,139.6103973388672
2018-05-30,141.87449645996094
2018-05-31,141.61080932617188
2018-06-01,144.47503662109375
2018-06-04,144.96604919433594
2018-06-05,145.41160583496094
2018-06-06,147.94851684570312
2018-06-07,146.03903198242188
2018-06-08,147.4574432373047
2018-06-11,147.98484802246094
2018-06-12,148.066650390625
2018-06-13,148.23036193847656
2018-06-14,147.9939422607422
2018-06-15,148.6486053466797
2018-06-18,148.10304260253906
2018-06-19,148.49403381347656
2018-06-20,147.09378051757812
2018-06-21,145.51161193847656
2018-06-22,145.14793395996094
2018-06-25,141.99267578125
2018-06-26,142.6291961669922
2018-06-27,141.2471160888672
2018-06-28,149.5760955810547
2018-06-29,148.74864196777344
2018-07-02,148.4213104248047
2018-07-03,148.52130126953125
2018-07-05,149.84886169433594
2018-07-06,149.5851593017578
2018-07-09,151.0581817626953
2018-07-10,151.35826110839844
2018-07-11,151.22186279296875
2018-07-12,152.7858428955078
2018-07-13,152.8403778076172
2018-07-16,152.4312286376953
2018-07-17,152.82220458984375
2018-07-18,151.28553771972656
2018-07-19,151.74928283691406
2018-07-20,151.41281127929688
2018-07-23,150.90365600585938
2018-07-24,150.18528747558594
2018-07-25,151.9219970703125
2018-07-26,150.18528747558594
2018-07-27,147.32107543945312
2018-07-30,144.95693969726562
2018-07-31,144.87513732910156
2018-08-01,145.2206573486328
2018-08-02,145.6207275390625
2018-08-03,145.82081604003906
2018-08-06,146.01170349121094
2018-08-07,146.5755157470703
2018-08-08,146.52088928222656
2018-08-09,146.0662384033203
2018-08-10,146.1026153564453
2018-08-13,145.6934814453125
2018-08-14,146.61184692382812
2018-08-15,145.8571319580078
2018-08-16,148.11216735839844
2018-08-17,149.93067932128906
2018-08-20,150.13983154296875
2018-08-21,149.67613220214844
2018-08-22,149.95799255371094
2018-08-23,150.2126007080078
2018-08-24,150.8308868408203
2018-08-27,151.7310791015625
2018-08-28,152.45849609375
2018-08-29,154.36801147460938
2018-08-30,153.33140563964844
2018-08-31,153.7314910888672
2018-09-04,154.1224822998047
2018-09-05,153.34048461914062
2018-09-06,153.9951934814453
2018-09-07,153.7314910888672
2018-09-10,154.16793823242188
2018-09-11,155.20452880859375
2018-09-12,154.8953399658203
2018-09-13,156.4593048095703
2018-09-14,156.06832885742188
2018-09-17,155.5227813720703
2018-09-18,156.76844787597656
2018-09-19,157.43222045898438
2018-09-20,158.3323974609375
2018-09-21,158.38699340820312
2018-09-24,156.96852111816406
2018-09-25,157.14125061035156
2018-09-26,157.27769470214844
2018-09-27,154.62255859375
2018-09-28,154.7589874267578
2018-10-01,157.76866149902344
2018-10-02,157.4413604736328
2018-10-03,158.34153747558594
2018-10-04,156.2683868408203
2018-10-05,155.69554138183594
2018-10-08,154.48619079589844
2018-10-09,153.4860076904297
2018-10-10,147.0664520263672
2018-10-11,141.84725952148438
2018-10-12,144.97512817382812
2018-10-15,143.5930633544922
2018-10-16,146.5755157470703
2018-10-17,145.8046875
2018-10-18,143.3271942138672
2018-10-19,145.23577880859375
2018-10-22,146.40113830566406
2018-10-23,145.0614776611328
2018-10-24,140.5010223388672
2018-10-25,143.9878692626953
2018-10-26,141.72142028808594
2018-10-29,140.15232849121094
2018-10-30,141.8773956298828
2018-10-31,144.63015747070312
2018-11-01,145.5110626220703
2018-11-02,144.41912841796875
2018-11-05,145.5294189453125
2018-11-06,146.2818145751953
2018-11-07,150.36512756347656
2018-11-08,150.9431915283203
2018-11-09,151.53964233398438
2018-11-12,149.0529327392578
2018-11-13,148.14450073242188
2018-11-14,147.0801544189453
2018-11-15,149.09886169433594
2018-11-16,151.40199279785156
2018-11-19,149.35574340820312
2018-11-20,145.8046875
2018-11-21,144.04296875
2018-11-23,143.9970703125
2018-11-26,145.34591674804688
2018-11-27,145.99740600585938
2018-11-28,148.84190368652344
2018-11-29,147.79586791992188
2018-11-30,150.96153259277344
2018-12-03,153.07200622558594
2018-12-04,150.67703247070312
2018-12-06,146.1258544921875
2018-12-07,144.4741668701172
2018-12-10,144.721923828125
2018-12-11,145.254150390625
2018-12-12,145.5477294921875
2018-12-13,147.04342651367188
2018-12-14,142.7124481201172
2018-12-17,139.17051696777344
2018-12-18,139.601806640625
2018-12-19,138.51905822753906
2018-12-20,131.67385864257812
2018-12-21,125.89302062988281
2018-12-24,122.65396118164062
2018-12-26,127.55386352539062
2018-12-27,128.83851623535156
2018-12-28,128.29713439941406
2018-12-31,129.38905334472656
2019-01-02,129.003662109375
2019-01-03,124.5992431640625
2019-01-04,129.44415283203125
2019-01-07,129.89370727539062
2019-01-08,133.17869567871094
2019-01-09,133.8485107421875
2019-01-10,134.90374755859375
2019-01-11,134.1788330078125
2019-01-14,132.9860076904297
2019-01-15,134.7844696044922
2019-01-16,135.69288635253906
2019-01-17,136.8306884765625
2019-01-18,138.0510711669922
2019-01-22,136.6930389404297
2019-01-23,136.1884002685547
2019-01-24,137.77577209472656
2019-01-25,139.33570861816406
2019-01-28,139.69357299804688
2019-01-29,139.4916534423828
2019-01-30,141.39109802246094
2019-01-31,140.89559936523438
2019-02-01,141.98751831054688
2019-02-04,143.6483917236328
2019-02-05,144.35484313964844
2019-02-06,144.20809936523438
2019-02-07,142.3912353515625
2019-02-08,142.7675018310547
2019-02-11,142.51974487304688
2019-02-12,143.72174072265625
2019-02-13,145.00640869140625
2019-02-14,144.8412322998047
2019-02-15,146.10748291015625
2019-02-19,146.33688354492188
2019-02-20,146.5479278564453
2019-02-21,146.38278198242188
2019-02-22,148.1904296875
2019-02-25,148.34640502929688
2019-02-26,148.04360961914062
2019-02-27,147.39212036132812
2019-02-28,148.08033752441406
2019-03-01,150.6679229736328
2019-03-04,149.40164184570312
2019-03-05,150.18157958984375
2019-03-06,149.00704956054688
2019-03-07,148.51161193847656
2019-03-08,148.3647918701172
2019-03-11,150.42929077148438
2019-03-12,150.47523498535156
2019-03-13,150.5853271484375
2019-03-14,151.23680114746094
2019-03-15,152.6774444580078
2019-03-18,152.71412658691406
2019-03-19,152.5030975341797
2019-03-20,152.56735229492188
2019-03-21,154.3749542236328
2019-03-22,151.6221923828125
2019-03-25,151.47537231445312
2019-03-26,153.1820831298828
2019-03-27,152.7508087158203
2019-03-28,160.68797302246094
2019-03-29,161.5138397216797
2019-04-01,161.78907775878906
2019-04-02,160.91738891601562
2019-04-03,162.58737182617188
2019-04-04,162.55984497070312
2019-04-05,163.46826171875
2019-04-08,164.16561889648438
2019-04-09,163.08290100097656
2019-04-10,163.7582244873047
2019-04-11,165.0165252685547
2019-04-12,165.2755889892578
2019-04-15,165.88619995117188
2019-04-16,165.66416931152344
2019-04-17,165.5623779296875
2019-04-18,165.247802734375
2019-04-22,164.74819946289062
2019-04-23,166.97792053222656
2019-04-24,167.28323364257812
2019-04-25,166.48756408691406
2019-04-26,167.3017578125
2019-04-29,167.65325927734375
2019-04-30,169.0041046142578
2019-05-01,167.74581909179688
2019-05-02,165.96942138671875
2019-05-03,163.73977661132812
2019-05-06,163.07359313964844
2019-05-07,160.9272003173828
2019-05-08,160.816162109375
2019-05-09,161.4082794189453
2019-05-10,161.26025390625
2019-05-13,158.2256317138672
2019-05-14,160.62184143066406
2019-05-15,162.27798461914062
2019-05-16,164.84071350097656
2019-05-17,164.98880004882812
2019-05-20,165.1830596923828
2019-05-21,166.13600158691406
2019-05-22,166.89466857910156
2019-05-23,164.93325805664062
2019-05-24,165.43284606933594
2019-05-28,165.0442657470703
2019-05-29,164.32261657714844
2019-05-30,165.442138671875
2019-05-31,164.74819946289062
2019-06-03,162.05589294433594
2019-06-04,164.65570068359375
2019-06-05,166.12672424316406
2019-06-06,166.9038848876953
2019-06-07,169.23536682128906
2019-06-10,170.64166259765625
2019-06-11,169.6517333984375
2019-06-12,170.78041076660156
2019-06-13,171.11351013183594
2019-06-14,171.13201904296875
2019-06-17,170.1420440673828
2019-06-18,170.69715881347656
2019-06-19,170.18833923339844
2019-06-20,172.56602478027344
2019-06-21,171.6778564453125
2019-06-24,172.1867218017578
2019-06-25,171.0672607421875
2019-06-26,169.59620666503906
2019-06-27,169.3093719482422
2019-06-28,170.94699096679688
2019-07-01,172.88983154296875
2019-07-02,174.49046325683594
2019-07-03,176.68313598632812
2019-07-05,177.07168579101562
2019-07-08,176.072509765625
2019-07-09,176.79415893554688
2019-07-10,177.3677978515625
2019-07-11,180.1063232421875
2019-07-12,181.53111267089844
2019-07-15,180.70770263671875
2019-07-16,179.7177276611328
2019-07-17,179.3106689453125
2019-07-18,180.24510192871094
2019-07-19,179.42173767089844
2019-07-22,179.8935546875
2019-07-23,179.91204833984375
2019-07-24,179.92129516601562
2019-07-25,180.3838653564453
2019-07-26,182.19723510742188
2019-07-29,182.58587646484375
2019-07-30,181.01300048828125
2019-07-31,178.1726837158203
2019-08-01,179.63450622558594
2019-08-02,178.5705108642578
2019-08-05,171.6686248779297
2019-08-06,174.68472290039062
2019-08-07,174.74020385742188
2019-08-08,179.65293884277344
2019-08-09,177.1549835205078
2019-08-12,175.78570556640625
2019-08-13,178.45025634765625
2019-08-14,172.9823760986328
2019-08-15,175.3786163330078
2019-08-16,178.76483154296875
2019-08-19,180.57815551757812
2019-08-20,179.67147827148438
2019-08-21,181.0870361328125
2019-08-22,181.6514129638672
2019-08-23,178.38548278808594
2019-08-26,180.8464813232422
2019-08-27,182.41004943847656
2019-08-28,182.11399841308594
2019-08-29,183.87185668945312
2019-08-30,183.34451293945312
2019-09-03,181.1055145263672
2019-09-04,182.9189453125
2019-09-05,184.5657501220703
2019-09-06,186.07376098632812
2019-09-09,180.25436401367188
2019-09-10,175.4711456298828
2019-09-11,177.05322265625
2019-09-12,180.8927764892578
2019-09-13,180.06007385253906
2019-09-16,179.63450622558594
2019-09-17,180.3653564453125
2019-09-18,179.6067352294922
2019-09-19,180.1063232421875
2019-09-20,178.64454650878906
2019-09-23,178.41323852539062
2019-09-24,175.91526794433594
2019-09-25,176.5906219482422
2019-09-26,177.74705505371094
2019-09-27,177.06246948242188
2019-09-30,177.9599151611328
2019-10-01,175.43414306640625
2019-10-02,171.02102661132812
2019-10-03,171.90916442871094
2019-10-04,175.45262145996094
2019-10-07,172.83433532714844
2019-10-08,168.5692596435547
2019-10-09,170.54913330078125
2019-10-10,170.07730102539062
2019-10-11,171.13201904296875
2019-10-14,171.62237548828125
2019-10-15,173.01014709472656
2019-10-16,173.3539581298828
2019-10-17,172.86141967773438
2019-10-18,173.82778930664062
2019-10-21,174.06939697265625
2019-10-22,169.7766571044922
2019-10-23,171.031005859375
2019-10-24,171.8951873779297
2019-10-25,170.10186767578125
2019-10-28,169.91603088378906
2019-10-29,171.7092742919922
2019-10-30,173.3632354736328
2019-10-31,172.28536987304688
2019-11-01,174.88705444335938
2019-11-04,174.49681091308594
2019-11-05,173.64195251464844
2019-11-06,175.82546997070312
2019-11-07,175.6954345703125
2019-11-08,176.26220703125
2019-11-11,176.5967254638672
2019-11-12,177.86964416503906
2019-11-13,180.72218322753906
2019-11-14,182.34823608398438
2019-11-15,182.86854553222656
2019-11-18,183.9928741455078
2019-11-19,184.2901611328125
2019-11-20,183.70481872558594
2019-11-21,182.84066772460938
2019-11-22,182.7291717529297
2019-11-25,184.3087615966797
2019-11-26,186.68740844726562
2019-11-27,186.99404907226562
2019-11-29,186.91041564941406
2019-12-02,185.45159912109375
2019-12-03,184.67112731933594
2019-12-04,185.44235229492188
2019-12-05,185.69320678710938
2019-12-06,188.20196533203125
2019-12-09,187.71876525878906
2019-12-10,187.57940673828125
2019-12-11,187.96966552734375
2019-12-12,189.4748992919922
2019-12-13,192.02081298828125
2019-12-16,190.47840881347656
2019-12-17,188.99172973632812
2019-12-18,191.18455505371094
2019-12-19,193.54469299316406
2019-12-20,196.1462860107422
2019-12-23,195.89541625976562
2019-12-24,196.6201629638672
2019-12-26,197.02899169921875
2019-12-27,197.18695068359375
2019-12-30,195.71888732910156
2019-12-31,195.6538543701172
2020-01-02,195.26361083984375
2020-01-03,194.93838500976562
2020-01-06,193.66542053222656
2020-01-07,189.4841766357422
2020-01-08,189.85586547851562
2020-01-09,191.54693603515625
2020-01-10,192.949951171875
2020-01-13,194.7432403564453
2020-01-14,193.0150146484375
2020-01-15,193.3228302001953
2020-01-16,194.92718505859375
2020-01-17,195.13235473632812
2020-01-21,195.08572387695312
2020-01-22,195.32826232910156
2020-01-23,196.5128631591797
2020-01-24,194.5447540283203
2020-01-27,192.6605682373047
2020-01-28,196.10243225097656
2020-01-29,193.97576904296875
2020-01-30,194.3582000732422
2020-01-31,191.4106903076172
2020-02-03,193.82655334472656
2020-02-04,198.2384033203125
2020-02-05,197.94931030273438
2020-02-06,199.7588348388672
2020-02-07,197.3523406982422
2020-02-10,198.257080078125
2020-02-11,197.87464904785156
2020-02-12,197.7347869873047
2020-02-13,198.11720275878906
2020-02-14,198.0891876220703
2020-02-18,199.38572692871094
2020-02-19,201.4004669189453
2020-02-20,199.51634216308594
2020-02-21,197.64144897460938
2020-02-24,190.6178436279297
2020-02-25,183.8460235595703
2020-02-26,182.51219177246094
2020-02-27,173.90281677246094
2020-02-28,168.4462127685547
2020-03-02,176.80372619628906
2020-03-03,169.96661376953125
2020-03-04,176.16014099121094
2020-03-05,170.28375244140625
2020-03-06,166.72998046875
2020-03-09,153.07444763183594
2020-03-10,162.8217315673828
2020-03-11,154.00717163085938
2020-03-12,142.27316284179688
2020-03-13,155.31304931640625
2020-03-16,142.28245544433594
2020-03-17,147.1048583984375
2020-03-18,140.98594665527344
2020-03-19,147.84169006347656
2020-03-20,139.8572998046875
2020-03-23,134.02760314941406
2020-03-24,146.30267333984375
2020-03-25,141.61090087890625
2020-03-26,159.81825256347656
2020-03-27,151.9271697998047
2020-03-30,158.40048217773438
2020-03-31,152.28158569335938
2020-04-01,144.27854919433594
2020-04-02,145.76165771484375
2020-04-03,141.91868591308594
2020-04-06,154.88397216796875
2020-04-07,153.0837860107422
2020-04-08,160.18202209472656
2020-04-09,165.95582580566406
2020-04-13,160.96556091308594
2020-04-14,166.1236572265625
2020-04-15,158.7685089111328
2020-04-16,157.3630828857422
2020-04-17,164.0530242919922
2020-04-20,163.72508239746094
2020-04-21,155.76089477539062
2020-04-22,161.4482421875
2020-04-23,162.00103759765625
2020-04-24,164.39968872070312
2020-04-27,168.1194305419922
2020-04-28,167.11688232421875
2020-04-29,175.7369384765625
2020-04-30,173.516357421875
2020-05-01,168.73782348632812
2020-05-04,168.213134765625
2020-05-05,170.17138671875
2020-05-06,169.00950622558594
2020-05-07,175.31529235839844
2020-05-08,176.6739044189453
2020-05-11,175.9149627685547
2020-05-12,174.01290893554688
2020-05-13,169.59043884277344
2020-05-14,168.64413452148438
2020-05-15,172.28890991210938
2020-05-18,180.59979248046875
2020-05-19,178.1074676513672
2020-05-20,182.8765869140625
2020-05-21,181.30247497558594
2020-05-22,181.49928283691406
2020-05-26,184.0196533203125
2020-05-27,187.32716369628906
2020-05-28,188.9574737548828
2020-05-29,188.91065979003906
2020-06-01,190.5597381591797
2020-06-02,192.80844116210938
2020-06-03,194.21383666992188
2020-06-04,190.29737854003906
2020-06-05,195.3476104736328
2020-06-08,197.9617156982422
2020-06-09,194.2700653076172
2020-06-10,196.22833251953125
2020-06-11,183.5980682373047
2020-06-12,188.88255310058594
2020-06-15,187.19598388671875
2020-06-16,191.5154266357422
2020-06-17,192.26495361328125
2020-06-18,190.13804626464844
2020-06-19,188.8450927734375
2020-06-22,189.8289031982422
2020-06-23,194.32626342773438
2020-06-24,189.1167755126953
2020-06-25,203.62100219726562
2020-06-26,199.07669067382812
2020-06-29,199.31094360351562
2020-06-30,201.1848602294922
2020-07-01,201.0630645751953
2020-07-02,202.12185668945312
2020-07-06,203.8364715576172
2020-07-07,202.6934051513672
2020-07-08,205.09202575683594
2020-07-09,205.48550415039062
2020-07-10,206.3756103515625
2020-07-13,202.14060974121094
2020-07-14,205.3450164794922
2020-07-15,206.66156005859375
2020-07-16,206.05029296875
2020-07-17,208.71163940429688
2020-07-20,210.11279296875
2020-07-21,209.4733123779297
2020-07-22,210.86512756347656
2020-07-23,209.05018615722656
2020-07-24,208.2414093017578
2020-07-27,210.00933837890625
2020-07-28,208.93731689453125
2020-07-29,211.00621032714844
2020-07-30,210.6300048828125
2020-07-31,211.3823699951172
2020-08-03,213.63931274414062
2020-08-04,213.61109924316406
2020-08-05,215.0686798095703
2020-08-06,217.12815856933594
2020-08-07,217.7582244873047
2020-08-10,216.61094665527344
2020-08-11,214.9464569091797
2020-08-12,216.0560760498047
2020-08-13,217.91810607910156
2020-08-14,216.52630615234375
2020-08-17,218.75506591796875
2020-08-18,220.2690887451172
2020-08-19,220.64523315429688
2020-08-20,222.50723266601562
2020-08-21,223.33480834960938
2020-08-24,223.5792694091797
2020-08-25,224.0118865966797
2020-08-26,226.1183624267578
2020-08-27,226.51333618164062
2020-08-28,228.50694274902344
2020-08-31,225.62936401367188
2020-09-01,225.71397399902344
2020-09-02,232.4472198486328
2020-09-03,224.7359619140625
2020-09-04,221.9994354248047
2020-09-08,218.7832489013672
2020-09-09,224.67015075683594
2020-09-10,219.72364807128906
2020-09-11,220.77691650390625
2020-09-14,224.59490966796875
2020-09-15,225.8832550048828
2020-09-16,225.14971923828125
2020-09-17,222.70472717285156
2020-09-18,222.1028594970703
2020-09-21,219.96817016601562
2020-09-22,222.7987518310547
2020-09-23,216.90249633789062
2020-09-24,201.6398162841797
2020-09-25,201.83731079101562
2020-09-28,209.5015411376953
2020-09-29,210.7240753173828
2020-09-30,212.5202178955078
2020-10-01,211.75851440429688
2020-10-02,209.14419555664062
2020-10-05,210.1692352294922
2020-10-06,207.2163848876953
2020-10-07,210.1316680908203
2020-10-08,212.162841796875
2020-10-09,215.90142822265625
2020-10-12,217.69517517089844
2020-10-13,216.55287170410156
2020-10-14,216.6000213623047
2020-10-15,215.9769744873047
2020-10-16,217.18539428710938
2020-10-19,213.58843994140625
2020-10-20,217.50637817382812
2020-10-21,220.06480407714844
2020-10-22,215.38218688964844
2020-10-23,216.8549346923828
2020-10-26,206.9704132080078
2020-10-27,208.32044982910156
2020-10-28,201.97622680664062
2020-10-29,204.33645629882812
2020-10-30,204.78016662597656
2020-11-02,207.8767547607422
2020-11-03,213.0880889892578
2020-11-04,215.17445373535156
2020-11-05,220.90504455566406
2020-11-06,223.07640075683594
2020-11-09,226.7866668701172
2020-11-10,225.36109924316406
2020-11-11,229.1751708984375
2020-11-12,224.83241271972656
2020-11-13,228.25941467285156
2020-11-16,231.2521514892578
2020-11-17,230.1853485107422
2020-11-18,226.32403564453125
2020-11-19,229.60000610351562
2020-11-20,229.82659912109375
2020-11-23,232.43223571777344
2020-11-24,236.0197296142578
2020-11-25,235.38722229003906
2020-11-27,236.13304138183594
2020-11-30,235.1605987548828
2020-12-01,238.16281127929688
2020-12-02,235.69876098632812
2020-12-03,235.95364379882812
2020-12-04,239.2673797607422
2020-12-07,235.35888671875
2020-12-08,235.88758850097656
2020-12-09,232.9703826904297
2020-12-10,232.3944854736328
2020-12-11,232.0829315185547
2020-12-14,230.11924743652344
2020-12-15,233.23472595214844
2020-12-16,233.61236572265625
2020-12-17,249.68057250976562
2020-12-18,251.36105346679688
2020-12-21,246.8011474609375
2020-12-22,244.96018981933594
2020-12-23,243.043701171875
2020-12-24,242.91151428222656
2020-12-28,245.15841674804688
2020-12-29,243.34584045410156
2020-12-30,243.1381378173828
2020-12-31,246.6028594970703
2021-01-04,242.11849975585938
2021-01-05,243.496826171875
2021-01-06,246.1591339111328
2021-01-07,248.4815673828125
2021-01-08,249.38790893554688
2021-01-11,245.7909698486328
2021-01-12,243.95001220703125
2021-01-13,243.53317260742188
2021-01-14,241.5627899169922
2021-01-15,240.28395080566406
2021-01-19,242.3585205078125
2021-01-20,247.88133239746094
2021-01-21,244.347900390625
2021-01-22,241.3449249267578
2021-01-25,238.75877380371094
2021-01-26,239.65872192382812
2021-01-27,233.1317901611328
2021-01-28,236.20106506347656
2021-01-29,229.1720428466797
2021-02-01,234.52435302734375
2021-02-02,235.64218139648438
2021-02-03,235.2821807861328
2021-02-04,239.6776580810547
2021-02-05,240.1797332763672
2021-02-08,243.7510986328125
2021-02-09,244.10159301757812
2021-02-10,243.4005889892578
2021-02-11,245.32359313964844
2021-02-12,243.90264892578125
2021-02-16,243.50477600097656
2021-02-17,245.14358520507812
2021-02-18,244.0542449951172
2021-02-19,240.8901824951172
2021-02-22,239.31768798828125
2021-02-23,242.69007873535156
2021-02-24,245.60775756835938
2021-02-25,240.40711975097656
2021-02-26,237.67886352539062
2021-03-01,244.55628967285156
2021-03-02,245.56988525390625
2021-03-03,240.78602600097656
2021-03-04,233.984375
2021-03-05,236.36209106445312
2021-03-08,236.24842834472656
2021-03-09,240.9659881591797
2021-03-10,243.59002685546875
2021-03-11,252.33370971679688
2021-03-12,250.9884796142578
2021-03-15,252.2294158935547
2021-03-16,249.6338348388672
2021-03-17,250.34434509277344
2021-03-18,252.82627868652344
2021-03-19,249.880126953125
2021-03-22,251.225341796875
2021-03-23,252.0115509033203
2021-03-24,253.45147705078125
2021-03-25,254.45553588867188
2021-03-26,265.9748229980469
2021-03-29,264.8096618652344
2021-03-30,263.8717956542969
2021-03-31,261.6929931640625
2021-04-01,263.6728820800781
2021-04-05,266.3158264160156
2021-04-06,266.7895812988281
2021-04-07,267.67999267578125
2021-04-08,269.43255615234375
2021-04-09,272.5491638183594
2021-04-12,272.3880920410156
2021-04-13,270.1903076171875
2021-04-14,270.2853698730469
2021-04-15,270.9600830078125
2021-04-16,272.679931640625
2021-04-19,272.2809143066406
2021-04-20,274.2383728027344
2021-04-21,276.25286865234375
2021-04-22,275.72076416015625
2021-04-23,277.2221374511719
2021-04-26,275.1125793457031
2021-04-27,275.8062438964844
2021-04-28,275.8251953125
2021-04-29,277.9823303222656
2021-04-30,275.5401916503906
2021-05-03,277.6307373046875
2021-05-04,277.0890808105469
2021-05-05,275.1125793457031
2021-05-06,276.6709899902344
2021-05-07,277.0225830078125
2021-05-10,276.1483154296875
2021-05-11,273.62066650390625
2021-05-12,265.4866943359375
2021-05-13,271.12158203125
2021-05-14,273.8582763671875
2021-05-17,272.7179870605469
2021-05-18,268.9265441894531
2021-05-19,266.9880676269531
2021-05-20,269.8197937011719
2021-05-21,269.27813720703125
2021-05-24,270.67498779296875
2021-05-25,271.7582702636719
2021-05-26,269.8197937011719
2021-05-27,266.1138000488281
2021-05-28,268.1188049316406
2021-06-01,266.9024963378906
2021-06-02,267.7767639160156
2021-06-03,265.7147521972656
2021-06-04,269.07861328125
2021-06-07,268.1473693847656
2021-06-08,267.44415283203125
