,RJF
2018-02-23,54.88976287841797
2018-02-26,55.567848205566406
2018-02-27,56.22795104980469
2018-02-28,55.633872985839844
2018-03-01,55.21981430053711
2018-03-02,55.123783111572266
2018-03-05,56.17393493652344
2018-03-06,57.51813507080078
2018-03-07,57.608150482177734
2018-03-08,57.764156341552734
2018-03-09,59.25838088989258
2018-03-12,58.952327728271484
2018-03-13,58.35824203491211
2018-03-14,57.500125885009766
2018-03-15,57.26009750366211
2018-03-16,58.550270080566406
2018-03-19,57.92018127441406
2018-03-20,57.8781852722168
2018-03-21,58.11822509765625
2018-03-22,54.967769622802734
2018-03-23,52.29738235473633
2018-03-26,53.743595123291016
2018-03-27,52.59743881225586
2018-03-28,52.6634521484375
2018-03-29,53.806854248046875
2018-04-02,51.95331954956055
2018-04-03,52.65742492675781
2018-04-04,53.03053665161133
2018-04-05,53.180999755859375
2018-04-06,51.04460525512695
2018-04-09,51.05062484741211
2018-04-10,52.169979095458984
2018-04-11,51.640384674072266
2018-04-12,52.43475341796875
2018-04-13,51.47789764404297
2018-04-16,52.08572006225586
2018-04-17,52.350502014160156
2018-04-18,52.10376739501953
2018-04-19,52.96434020996094
2018-04-20,52.837974548339844
2018-04-23,52.729644775390625
2018-04-24,52.302364349365234
2018-04-25,52.24820327758789
2018-04-26,54.065635681152344
2018-04-27,54.95027542114258
2018-04-30,54.011478424072266
2018-05-01,54.131839752197266
2018-05-02,53.27125930786133
2018-05-03,52.71158981323242
2018-05-04,53.89111328125
2018-05-07,54.88408279418945
2018-05-08,54.9141731262207
2018-05-09,55.62430191040039
2018-05-10,56.03953552246094
2018-05-11,56.424686431884766
2018-05-14,56.4427375793457
2018-05-15,56.53903579711914
2018-05-16,58.01945495605469
2018-05-17,59.37350082397461
2018-05-18,59.60820770263672
2018-05-21,60.56505584716797
2018-05-22,61.22102355957031
2018-05-23,60.79376220703125
2018-05-24,60.48081970214844
2018-05-25,59.860965728759766
2018-05-29,57.610233306884766
2018-05-30,58.8138313293457
2018-05-31,58.10973358154297
2018-06-01,58.95225143432617
2018-06-04,59.34341812133789
2018-06-05,59.2772331237793
2018-06-06,60.5229377746582
2018-06-07,59.92715835571289
2018-06-08,60.54100036621094
2018-06-11,59.99337387084961
2018-06-12,59.91513442993164
2018-06-13,59.584129333496094
2018-06-14,59.247127532958984
2018-06-15,58.753662109375
2018-06-18,58.84391784667969
2018-06-19,58.34442901611328
2018-06-20,58.2120361328125
2018-06-21,58.07362365722656
2018-06-22,57.784759521484375
2018-06-25,56.35848617553711
2018-06-26,55.985374450683594
2018-06-27,54.8359260559082
2018-06-28,54.480873107910156
2018-06-29,53.949546813964844
2018-07-02,54.52314376831055
2018-07-03,53.70801544189453
2018-07-05,53.243080139160156
2018-07-06,54.14878463745117
2018-07-09,55.78509521484375
2018-07-10,55.724708557128906
2018-07-11,55.29600143432617
2018-07-12,55.69451141357422
2018-07-13,56.15340042114258
2018-07-16,56.757205963134766
2018-07-17,57.37912368774414
2018-07-18,58.10368347167969
2018-07-19,57.19193649291992
2018-07-20,57.40327453613281
2018-07-23,58.30293655395508
2018-07-24,58.23652267456055
2018-07-25,58.725582122802734
2018-07-26,56.274169921875
2018-07-27,56.213783264160156
2018-07-30,54.94580841064453
2018-07-31,55.30205535888672
2018-08-01,55.25373840332031
2018-08-02,54.92768859863281
2018-08-03,55.15110397338867
2018-08-06,55.33223342895508
2018-08-07,55.688480377197266
2018-08-08,55.36845779418945
2018-08-09,54.82504653930664
2018-08-10,54.323890686035156
2018-08-13,53.8106575012207
2018-08-14,54.69221115112305
2018-08-15,54.42049789428711
2018-08-16,55.163177490234375
2018-08-17,55.20543670654297
2018-08-20,55.193363189697266
2018-08-21,55.18129348754883
2018-08-22,55.193363189697266
2018-08-23,54.78882598876953
2018-08-24,55.09071350097656
2018-08-27,56.099056243896484
2018-08-28,56.70889663696289
2018-08-29,56.79947280883789
2018-08-30,56.03868865966797
2018-08-31,56.17755889892578
2018-09-04,56.45530319213867
2018-09-05,56.322471618652344
2018-09-06,55.440921783447266
2018-09-07,55.65829086303711
2018-09-10,55.81528091430664
2018-09-11,56.14133071899414
2018-09-12,55.308082580566406
2018-09-13,55.03032302856445
2018-09-14,55.88773727416992
2018-09-17,55.13297653198242
2018-09-18,55.55563735961914
2018-09-19,56.618316650390625
2018-09-20,57.662906646728516
2018-09-21,57.43950271606445
2018-09-24,56.42512130737305
2018-09-25,56.672672271728516
2018-09-26,56.00849914550781
2018-09-27,56.00245666503906
2018-09-28,55.76015853881836
2018-10-01,55.935829162597656
2018-10-02,55.741981506347656
2018-10-03,56.91109085083008
2018-10-04,57.12916946411133
2018-10-05,56.78388977050781
2018-10-08,57.10493087768555
2018-10-09,57.438106536865234
2018-10-10,54.53651809692383
2018-10-11,53.13721466064453
2018-10-12,53.22201919555664
2018-10-15,52.779808044433594
2018-10-16,53.91864776611328
2018-10-17,54.0216178894043
2018-10-18,52.59203338623047
2018-10-19,52.313377380371094
2018-10-22,51.12609100341797
2018-10-23,50.22957229614258
2018-10-24,47.53999710083008
2018-10-25,45.771175384521484
2018-10-26,44.22043991088867
2018-10-29,44.12957000732422
2018-10-30,44.814083099365234
2018-10-31,46.4556884765625
2018-11-01,47.86103820800781
2018-11-02,47.90951156616211
2018-11-05,48.13970184326172
2018-11-06,48.757572174072266
2018-11-07,49.16343307495117
2018-11-08,49.0301628112793
2018-11-09,48.157875061035156
2018-11-12,47.24924850463867
2018-11-13,47.437015533447266
2018-11-14,46.697994232177734
2018-11-15,47.67326354980469
2018-11-16,47.69749069213867
2018-11-19,47.194705963134766
2018-11-20,45.23204803466797
2018-11-21,46.098289489746094
2018-11-23,46.42538833618164
2018-11-26,47.95191192626953
2018-11-27,46.59501647949219
2018-11-28,47.02509689331055
2018-11-29,46.201271057128906
2018-11-30,48.29719543457031
2018-12-03,48.357765197753906
2018-12-04,46.189151763916016
2018-12-06,46.934234619140625
2018-12-07,45.66214370727539
2018-12-10,45.78329849243164
2018-12-11,45.41378402709961
2018-12-12,46.322410583496094
2018-12-13,45.78329849243164
2018-12-14,45.03215026855469
2018-12-17,44.57783508300781
2018-12-18,44.335533142089844
2018-12-19,43.22093200683594
2018-12-20,43.11796188354492
2018-12-21,42.65151596069336
2018-12-24,42.22749328613281
2018-12-26,44.59601593017578
2018-12-27,45.074562072753906
2018-12-28,44.68687057495117
2018-12-31,45.074562072753906
2019-01-02,45.05630111694336
2019-01-03,43.534950256347656
2019-01-04,45.299713134765625
2019-01-07,45.51270294189453
2019-01-08,45.84131622314453
2019-01-09,46.681095123291016
2019-01-10,46.57764434814453
2019-01-11,47.00971984863281
2019-01-14,47.16793441772461
2019-01-15,47.192283630371094
2019-01-16,48.66494369506836
2019-01-17,48.59191131591797
2019-01-18,49.44995880126953
2019-01-22,48.50063705444336
2019-01-23,48.652774810791016
2019-01-24,48.93878173828125
2019-01-25,49.32825469970703
2019-01-28,49.47429656982422
2019-01-29,49.25522994995117
2019-01-30,49.17611312866211
2019-01-31,48.98746871948242
2019-02-01,49.46821975708008
2019-02-04,49.7846565246582
2019-02-05,49.98548126220703
2019-02-06,49.69337844848633
2019-02-07,49.121341705322266
2019-02-08,48.944862365722656
2019-02-11,48.695369720458984
2019-02-12,49.906368255615234
2019-02-13,49.7846565246582
2019-02-14,49.39519500732422
2019-02-15,50.10109329223633
2019-02-19,50.46622848510742
2019-02-20,50.37493896484375
2019-02-21,50.45405578613281
2019-02-22,50.84960174560547
2019-02-25,50.86177062988281
2019-02-26,50.855682373046875
2019-02-27,51.00782012939453
2019-02-28,50.25323486328125
2019-03-01,51.39728927612305
2019-03-04,51.04433059692383
2019-03-05,50.93478775024414
2019-03-06,50.326255798339844
2019-03-07,48.9631233215332
2019-03-08,48.89618682861328
2019-03-11,49.291744232177734
2019-03-12,49.38911056518555
2019-03-13,49.84551239013672
2019-03-14,49.900272369384766
2019-03-15,49.83333969116211
2019-03-18,50.21670913696289
2019-03-19,49.61426544189453
2019-03-20,48.28764724731445
2019-03-21,48.32415008544922
2019-03-22,46.71152877807617
2019-03-25,46.863670349121094
2019-03-26,47.526973724365234
2019-03-27,47.7703857421875
2019-03-28,48.64668273925781
2019-03-29,49.1417121887207
2019-04-01,50.77344512939453
2019-04-02,50.73067092895508
2019-04-03,51.20124816894531
2019-04-04,51.59238052368164
2019-04-05,52.06906509399414
2019-04-08,52.252410888671875
2019-04-09,51.75128173828125
2019-04-10,52.31964111328125
2019-04-11,52.87577819824219
2019-04-12,53.65803146362305
2019-04-15,53.45024108886719
2019-04-16,54.11638259887695
2019-04-17,54.269161224365234
2019-04-18,54.507511138916016
2019-04-22,54.12860870361328
2019-04-23,54.715293884277344
2019-04-24,54.073604583740234
2019-04-25,55.130863189697266
2019-04-26,54.84975051879883
2019-04-29,55.9742431640625
2019-04-30,55.962032318115234
2019-05-01,54.69697189331055
2019-05-02,54.959754943847656
2019-05-03,55.66868591308594
2019-05-06,55.50366973876953
2019-05-07,53.80469512939453
2019-05-08,53.682472229003906
2019-05-09,53.3280143737793
2019-05-10,53.48079299926758
2019-05-13,50.96901321411133
2019-05-14,51.757381439208984
2019-05-15,50.92012405395508
2019-05-16,51.427371978759766
2019-05-17,51.33570098876953
2019-05-20,51.66571807861328
2019-05-21,52.42353057861328
2019-05-22,52.00794982910156
2019-05-23,51.78184127807617
2019-05-24,53.07133865356445
2019-05-28,52.093509674072266
2019-05-29,52.05684280395508
2019-05-30,51.641265869140625
2019-05-31,50.46788024902344
2019-06-03,50.15009307861328
2019-06-04,52.03239822387695
2019-06-05,51.757381439208984
2019-06-06,51.806278228759766
2019-06-07,51.18291473388672
2019-06-10,51.73905944824219
2019-06-11,51.47625732421875
2019-06-12,50.89568328857422
2019-06-13,51.07291030883789
2019-06-14,50.455657958984375
2019-06-17,50.26009750366211
2019-06-18,50.79790115356445
2019-06-19,49.58172607421875
2019-06-20,49.312828063964844
2019-06-21,50.33342361450195
2019-06-24,49.06837463378906
2019-06-25,48.982810974121094
2019-06-26,49.410614013671875
2019-06-27,50.41899490356445
2019-06-28,51.88566589355469
2019-07-01,52.76933670043945
2019-07-02,51.89179611206055
2019-07-03,51.799747467041016
2019-07-05,52.53615188598633
2019-07-08,51.339500427246094
2019-07-09,52.18021774291992
2019-07-10,52.07589340209961
2019-07-11,52.39500427246094
2019-07-12,52.83684539794922
2019-07-15,52.505455017089844
2019-07-16,52.69569396972656
2019-07-17,51.35177230834961
2019-07-18,51.744510650634766
2019-07-19,52.05134582519531
2019-07-22,52.05747604370117
2019-07-23,52.70183181762695
2019-07-24,53.14368438720703
2019-07-25,50.94675064086914
2019-07-26,52.05747604370117
2019-07-29,50.234893798828125
2019-07-30,50.18580627441406
2019-07-31,49.50463104248047
2019-08-01,48.050235748291016
2019-08-02,47.71271514892578
2019-08-05,46.03126525878906
2019-08-06,47.00699996948242
2019-08-07,46.626522064208984
2019-08-08,47.313838958740234
2019-08-09,47.08677291870117
2019-08-12,45.75511932373047
2019-08-13,46.6142463684082
2019-08-14,44.9880256652832
2019-08-15,45.2580451965332
2019-08-16,46.48537826538086
2019-08-19,47.20950698852539
2019-08-20,47.02540969848633
2019-08-21,47.65747833251953
2019-08-22,48.20979309082031
2019-08-23,46.76152420043945
2019-08-26,46.976314544677734
2019-08-27,46.430145263671875
2019-08-28,46.78608322143555
2019-08-29,48.037960052490234
2019-08-30,48.17909622192383
2019-09-03,47.20337677001953
2019-09-04,47.88454055786133
2019-09-05,49.062782287597656
2019-09-06,49.4371337890625
2019-09-09,50.48649597167969
2019-09-10,51.72610092163086
2019-09-11,52.640472412109375
2019-09-12,53.02708435058594
2019-09-13,53.45665740966797
2019-09-16,53.60393142700195
2019-09-17,52.990264892578125
2019-09-18,52.68956756591797
2019-09-19,52.2599983215332
2019-09-20,51.67087936401367
2019-09-23,51.72610092163086
2019-09-24,51.43153762817383
2019-09-25,52.03293228149414
2019-09-26,51.95930099487305
2019-09-27,51.46836471557617
2019-09-30,50.80906677246094
2019-10-01,48.92359924316406
2019-10-02,48.184200286865234
2019-10-03,47.83298110961914
2019-10-04,48.4429817199707
2019-10-07,48.14106750488281
2019-10-08,47.099735260009766
2019-10-09,47.796024322509766
2019-10-10,48.27661895751953
2019-10-11,49.65067672729492
2019-10-14,49.82320022583008
2019-10-15,51.01856231689453
2019-10-16,50.340782165527344
2019-10-17,50.79674530029297
2019-10-18,50.95079803466797
2019-10-21,51.83806228637695
2019-10-22,51.20341873168945
2019-10-23,51.702510833740234
2019-10-24,51.71482849121094
2019-10-25,52.05373001098633
2019-10-28,52.250892639160156
2019-10-29,52.281700134277344
2019-10-30,52.515846252441406
2019-10-31,51.443721771240234
2019-11-01,52.48503875732422
2019-11-04,53.6680793762207
2019-11-05,54.296566009521484
2019-11-06,54.425960540771484
2019-11-07,54.875762939453125
2019-11-08,55.017486572265625
2019-11-11,54.900413513183594
2019-11-12,55.220821380615234
2019-11-13,54.43212890625
2019-11-14,54.79566955566406
2019-11-15,55.08525848388672
2019-11-18,55.10990905761719
2019-11-19,54.99283981323242
2019-11-20,54.8203125
2019-11-21,54.31505584716797
2019-11-22,54.475257873535156
2019-11-25,55.1838493347168
2019-11-26,55.15920639038086
2019-11-27,55.75072479248047
2019-11-29,55.344051361083984
2019-12-02,54.382835388183594
2019-12-03,54.222633361816406
2019-12-04,54.70939254760742
2019-12-05,55.39950942993164
2019-12-06,55.79385757446289
2019-12-09,55.12839126586914
2019-12-10,55.13455581665039
2019-12-11,55.04213333129883
2019-12-12,56.07112121582031
2019-12-13,55.9971923828125
2019-12-16,56.101932525634766
2019-12-17,56.268306732177734
2019-12-18,56.06495666503906
