,SLB
2021-06-04,34.04530715942383
2021-06-07,33.4937744140625
2021-06-08,33.5592041015625
2021-06-09,33.4283332824707
2021-06-10,32.66179656982422
2021-06-11,32.61505889892578
2021-06-14,31.829830169677734
2021-06-15,31.960702896118164
2021-06-16,31.820484161376953
2021-06-17,30.35285758972168
2021-06-18,29.249794006347656
2021-06-21,30.960472106933594
2021-06-22,30.86699104309082
2021-06-23,30.736120223999023
2021-06-24,31.091341018676758
2021-06-25,31.175472259521484
2021-06-28,29.93219757080078
2021-06-29,29.80132293701172
2021-06-30,29.922847747802734
2021-07-01,30.913738250732422
2021-07-02,30.651992797851562
2021-07-06,29.137622833251953
2021-07-07,28.67957305908203
2021-07-08,28.539352416992188
2021-07-09,29.15631866455078
2021-07-12,29.184358596801758
2021-07-13,28.614131927490234
2021-07-14,27.623247146606445
2021-07-15,26.856714248657227
2021-07-16,26.052791595458984
2021-07-19,24.912334442138672
2021-07-20,25.4638671875
2021-07-21,26.576278686523438
2021-07-22,26.15561866760254
2021-07-23,26.55757713317871
2021-07-26,27.53911781311035
2021-07-27,27.27737045288086
2021-07-28,27.408248901367188
2021-07-29,27.707380294799805
2021-07-30,26.9501953125
2021-08-02,26.64171028137207
2021-08-03,27.0156307220459
2021-08-04,25.82843589782715
2021-08-05,26.099531173706055
2021-08-06,26.566926956176758
2021-08-09,26.16497039794922
2021-08-10,26.566926956176758
2021-08-11,27.090415954589844
2021-08-12,26.688451766967773
2021-08-13,26.501489639282227
2021-08-16,25.968652725219727
2021-08-17,25.417129516601562
2021-08-18,25.06190299987793
2021-08-19,24.71603012084961
2021-08-20,24.734725952148438
2021-08-23,25.697566986083984
2021-08-24,26.379968643188477
2021-08-25,26.594972610473633
2021-08-26,26.295833587646484
2021-08-27,27.18389320373535
2021-08-30,26.436054229736328
2021-08-31,26.328079223632812
2021-09-01,26.271743774414062
2021-09-02,26.863277435302734
2021-09-03,26.37502670288086
2021-09-07,26.13089942932129
2021-09-08,25.032329559326172
2021-09-09,24.99477195739746
2021-09-10,25.145004272460938
2021-09-13,26.3938045501709
2021-09-14,25.980667114257812
2021-09-15,27.45481300354004
2021-09-16,27.09801483154297
2021-09-17,26.581592559814453
2021-09-20,25.586313247680664
2021-09-21,25.28584861755371
2021-09-22,25.492416381835938
2021-09-23,27.116792678833008
2021-09-24,27.238853454589844
2021-09-27,28.346818923950195
2021-09-28,29.022855758666992
2021-09-29,28.4782657623291
2021-09-30,27.83039093017578
2021-10-01,28.506433486938477
2021-10-04,28.994688034057617
2021-10-05,28.722394943237305
2021-10-06,28.112077713012695
2021-10-07,29.126140594482422
2021-10-08,29.727067947387695
2021-10-11,30.478221893310547
2021-10-12,30.872581481933594
2021-10-13,30.75990867614746
2021-10-14,31.473512649536133
2021-10-15,31.924198150634766
2021-10-18,32.07443618774414
2021-10-19,32.431236267089844
2021-10-20,32.619022369384766
2021-10-21,32.205894470214844
2021-10-22,31.839698791503906
2021-10-25,32.26222610473633
2021-10-26,32.1683235168457
2021-10-27,30.553342819213867
2021-10-28,31.266939163208008
2021-10-29,30.290433883666992
2021-11-01,31.266939163208008
2021-11-02,31.17304801940918
2021-11-03,30.966474533081055
2021-11-04,31.126100540161133
2021-11-05,31.4641170501709
2021-11-08,32.205894470214844
2021-11-09,32.05565643310547
2021-11-10,30.731740951538086
2021-11-11,30.778682708740234
2021-11-12,30.75990867614746
2021-11-15,30.722352981567383
2021-11-16,30.881973266601562
2021-11-17,30.102649688720703
2021-11-18,29.914854049682617
2021-11-19,28.215360641479492
2021-11-22,28.48765754699707
2021-11-23,29.2763729095459
2021-11-24,29.492332458496094
2021-11-26,27.88673210144043
2021-11-29,27.83978271484375
2021-11-30,27.043010711669922
2021-12-01,26.760133743286133
2021-12-02,27.646484375
2021-12-03,27.571048736572266
2021-12-06,28.29709815979004
2021-12-07,29.004291534423828
2021-12-08,29.287168502807617
2021-12-09,28.87228012084961
2021-12-10,29.221160888671875
2021-12-13,28.12737274169922
2021-12-14,27.97650718688965
2021-12-15,27.637054443359375
2021-12-16,28.00479507446289
2021-12-17,27.31646156311035
2021-12-20,26.844999313354492
2021-12-21,27.76906394958496
2021-12-22,27.816205978393555
2021-12-23,27.882213592529297
2021-12-27,28.13680648803711
2021-12-28,28.391389846801758
2021-12-29,27.957645416259766
2021-12-30,28.11794662475586
2021-12-31,28.240522384643555
2022-01-03,29.909496307373047
2022-01-04,31.361595153808594
2022-01-05,31.361595153808594
2022-01-06,32.10649871826172
2022-01-07,33.03057861328125
2022-01-10,33.11542892456055
2022-01-11,34.39781188964844
2022-01-12,34.36952209472656
2022-01-13,34.10550308227539
2022-01-14,35.65188980102539
2022-01-18,35.39730453491211
2022-01-19,34.982421875
2022-01-20,34.93527603149414
2022-01-21,34.2846565246582
2022-01-24,34.51095962524414
2022-01-25,36.575958251953125
2022-01-26,37.52830505371094
2022-01-27,36.64196014404297
2022-01-28,37.415157318115234
2022-01-31,36.83997344970703
2022-02-01,37.264286041259766
2022-02-02,37.009700775146484
2022-02-03,36.37794876098633
2022-02-04,36.31193161010742
2022-02-07,37.97148132324219
2022-02-08,36.79389572143555
2022-02-09,37.266815185546875
2022-02-10,37.04926681518555
2022-02-11,38.420772552490234
2022-02-14,37.1722297668457
2022-02-15,37.919464111328125
2022-02-16,39.432830810546875
2022-02-17,38.884239196777344
2022-02-18,38.03296661376953
2022-02-22,37.408695220947266
2022-02-23,37.58841323852539
2022-02-24,36.24529266357422
2022-02-25,37.314109802246094
2022-02-28,37.11548614501953
2022-03-01,35.6304817199707
2022-03-02,37.11548614501953
2022-03-03,36.4344596862793
2022-03-04,36.83171844482422
2022-03-07,39.82062911987305
2022-03-08,42.6392936706543
2022-03-09,40.2557258605957
2022-03-10,41.05025100708008
2022-03-11,40.57732009887695
2022-03-14,39.300411224365234
2022-03-15,37.1343994140625
2022-03-16,35.82911682128906
2022-03-17,37.3708610534668
2022-03-18,37.578956604003906
2022-03-21,38.95989990234375
2022-03-22,38.969364166259766
2022-03-23,40.11384963989258
2022-03-24,40.33139419555664
2022-03-25,41.315086364746094
2022-03-28,39.470664978027344
2022-03-29,40.32194519042969
2022-03-30,39.9246826171875
2022-03-31,39.07341003417969
2022-04-01,39.432830810546875
2022-04-04,39.300411224365234
2022-04-05,38.26942825317383
2022-04-06,38.57209396362305
2022-04-07,38.75181198120117
2022-04-08,40.24626922607422
2022-04-11,39.09232711791992
2022-04-12,39.281497955322266
2022-04-13,40.26518630981445
2022-04-14,40.90837478637695
2022-04-18,41.315086364746094
2022-04-19,41.0786247253418
2022-04-20,40.369232177734375
2022-04-21,38.44914245605469
2022-04-22,39.394996643066406
2022-04-25,36.59525680541992
2022-04-26,37.39923095703125
2022-04-27,37.78703689575195
2022-04-28,37.93838119506836
2022-04-29,36.89793395996094
2022-05-02,36.992523193359375
2022-05-03,37.97621154785156
2022-05-04,40.29356002807617
2022-05-05,39.80172348022461
2022-05-06,40.70028305053711
2022-05-09,35.98045349121094
2022-05-10,35.83856964111328
2022-05-11,36.292579650878906
2022-05-12,36.916847229003906
2022-05-13,38.534271240234375
2022-05-16,39.858463287353516
2022-05-17,40.62461853027344
2022-05-18,38.90314865112305
2022-05-19,38.63831329345703
2022-05-20,38.893699645996094
2022-05-23,41.43805694580078
2022-05-24,41.5231819152832
2022-05-25,42.61091613769531
2022-05-26,44.16212463378906
2022-05-27,45.599830627441406
2022-05-31,43.6300163269043
2022-06-01,44.31352233886719
2022-06-02,43.952789306640625
2022-06-03,45.06346893310547
2022-06-06,44.826148986816406
2022-06-07,46.4494514465332
2022-06-08,47.057010650634766
2022-06-09,45.69950485229492
2022-06-10,44.816654205322266
2022-06-13,42.07316207885742
2022-06-14,41.028926849365234
2022-06-15,39.41510772705078
2022-06-16,36.52922821044922
2022-06-17,34.78250503540039
2022-06-21,36.85198974609375
2022-06-22,35.61789321899414
2022-06-23,33.2066650390625
2022-06-24,33.2826042175293
2022-06-27,34.070526123046875
2022-06-28,35.09577941894531
2022-06-29,34.3458251953125
2022-06-30,33.94711685180664
2022-07-01,33.842689514160156
2022-07-05,31.640316009521484
2022-07-06,31.070722579956055
2022-07-07,32.637081146240234
2022-07-08,32.58012390136719
2022-07-11,31.678281784057617
2022-07-12,31.070722579956055
2022-07-13,30.653034210205078
2022-07-14,29.741701126098633
2022-07-15,30.662527084350586
2022-07-18,31.4504451751709
2022-07-19,32.485191345214844
2022-07-20,32.409244537353516
2022-07-21,31.92509651184082
2022-07-22,33.29209899902344
2022-07-25,34.336326599121094
2022-07-26,33.795230865478516
2022-07-27,34.488224029541016
2022-07-28,33.899654388427734
2022-07-29,35.15272521972656
2022-08-01,34.5546760559082
2022-08-02,34.82997512817383
2022-08-03,33.7382698059082
2022-08-04,32.228878021240234
2022-08-05,32.90288543701172
2022-08-08,32.89339065551758
2022-08-09,33.216156005859375
2022-08-10,33.14970016479492
2022-08-11,35.01982879638672
2022-08-12,35.25715637207031
2022-08-15,33.94711685180664
2022-08-16,33.776241302490234
2022-08-17,33.605369567871094
2022-08-18,35.24766540527344
2022-08-19,35.23817443847656
2022-08-22,35.048309326171875
2022-08-23,37.364620208740234
2022-08-24,37.88672637939453
2022-08-25,38.133548736572266
2022-08-26,37.421573638916016
2022-08-29,38.33290481567383
2022-08-30,36.719085693359375
2022-08-31,36.21595764160156
2022-09-01,34.98185729980469
2022-09-02,36.1400146484375
2022-09-06,35.629791259765625
2022-09-07,35.34368133544922
2022-09-08,36.40227508544922
2022-09-09,37.8137321472168
2022-09-12,38.29057693481445
2022-09-13,36.688385009765625
2022-09-14,38.37641143798828
2022-09-15,37.79465866088867
2022-09-16,36.593013763427734
2022-09-19,37.165225982666016
2022-09-20,36.71699523925781
2022-09-21,35.839599609375
2022-09-22,36.459495544433594
2022-09-23,33.379085540771484
2022-09-26,32.2918815612793
2022-09-27,32.40632247924805
2022-09-28,33.798702239990234
2022-09-29,34.304161071777344
2022-09-30,34.23740005493164
2022-10-03,36.5262565612793
2022-10-04,37.30827331542969
2022-10-05,39.64481735229492
2022-10-06,40.52220916748047
2022-10-07,40.617576599121094
2022-10-10,40.17887878417969
2022-10-11,39.826011657714844
2022-10-12,40.073978424072266
2022-10-13,42.14347839355469
2022-10-14,40.20748519897461
2022-10-17,40.87506866455078
2022-10-18,41.3519172668457
2022-10-19,43.364200592041016
2022-10-20,43.57400894165039
2022-10-21,48.07542037963867
2022-10-24,49.73483657836914
2022-10-25,50.040016174316406
2022-10-26,49.763450622558594
2022-10-27,49.28660202026367
2022-10-28,48.113563537597656
2022-10-31,49.620391845703125
2022-11-01,49.16261672973633
2022-11-02,48.7716064453125
2022-11-03,49.40104675292969
2022-11-04,50.640838623046875
2022-11-07,52.271644592285156
2022-11-08,52.157203674316406
2022-11-09,50.61222839355469
2022-11-10,50.640838623046875
2022-11-11,52.28117752075195
2022-11-14,51.565914154052734
2022-11-15,52.138126373291016
2022-11-16,50.53593063354492
2022-11-17,50.38334274291992
2022-11-18,50.965091705322266
2022-11-21,49.84927749633789
2022-11-22,51.15583038330078
2022-11-23,49.03864288330078
2022-11-25,48.47596740722656
2022-11-28,47.569969177246094
2022-11-29,48.68577575683594
2022-11-30,49.16261672973633
2022-12-01,49.362892150878906
2022-12-02,50.34519958496094
2022-12-05,49.000492095947266
2022-12-06,48.689483642578125
2022-12-07,47.65597915649414
2022-12-08,47.77081298828125
2022-12-09,44.94782257080078
2022-12-12,46.98611831665039
2022-12-13,48.85216522216797
2022-12-14,48.25886154174805
2022-12-15,47.952640533447266
2022-12-16,47.254066467285156
2022-12-19,47.684696197509766
2022-12-20,49.53159713745117
2022-12-21,51.01487350463867
2022-12-22,49.17753219604492
2022-12-23,50.70864486694336
2022-12-27,51.196685791015625
2022-12-28,50.33543395996094
2022-12-29,50.6320915222168
2022-12-30,51.15841293334961
2023-01-03,49.28279113769531
2023-01-04,49.47418975830078
2023-01-05,50.40242004394531
2023-01-06,52.15363311767578
2023-01-09,53.24455642700195
2023-01-10,53.550777435302734
2023-01-11,53.89527893066406
2023-01-12,55.502952575683594
2023-01-13,55.77090072631836
2023-01-17,55.94314956665039
2023-01-18,54.670413970947266
2023-01-19,54.90964889526367
2023-01-20,54.88093948364258
2023-01-23,53.455081939697266
2023-01-24,53.08187484741211
2023-01-25,53.82829284667969
2023-01-26,54.99576950073242
2023-01-27,54.51729202270508
2023-01-30,53.9144172668457
2023-01-31,54.52686309814453
2023-02-01,53.301979064941406
2023-02-02,50.03878402709961
2023-02-03,50.373714447021484
2023-02-06,50.80434036254883
2023-02-07,51.81389236450195
2023-02-08,52.602294921875
2023-02-09,51.76581573486328
2023-02-10,54.18873977661133
2023-02-13,55.10213851928711
2023-02-14,54.631011962890625
2023-02-15,53.83299255371094
2023-02-16,53.63107681274414
2023-02-17,51.28507995605469
2023-02-21,51.3427619934082
2023-02-22,50.390907287597656
2023-02-23,51.265846252441406
2023-02-24,51.84273147583008
2023-02-27,52.30424499511719
2023-02-28,51.16008377075195
2023-03-01,52.775360107421875
2023-03-02,53.1695671081543
2023-03-03,53.83299255371094
2023-03-06,53.21764373779297
2023-03-07,51.95811462402344
2023-03-08,51.47737503051758
2023-03-09,50.17938232421875
2023-03-10,49.03523254394531
2023-03-13,46.95844268798828
2023-03-14,47.45840835571289
2023-03-15,43.57404708862305
2023-03-16,44.40091323852539
2023-03-17,42.958702087402344
2023-03-20,44.43937683105469
2023-03-21,46.42001724243164
2023-03-22,45.573917388916016
2023-03-23,43.72788619995117
2023-03-24,42.852943420410156
2023-03-27,44.96818923950195
2023-03-28,45.80466842651367
2023-03-29,46.82383346557617
2023-03-30,46.8622932434082
2023-03-31,47.20842361450195
2023-04-03,50.313995361328125
2023-04-04,48.516029357910156
2023-04-05,48.74678421020508
2023-04-06,47.70839309692383
2023-04-10,48.112213134765625
2023-04-11,49.169830322265625
2023-04-12,49.97747039794922
2023-04-13,49.890933990478516
2023-04-14,50.45820617675781
2023-04-17,50.05439376831055
2023-04-18,50.160152435302734
2023-04-19,50.60243606567383
2023-04-20,49.967857360839844
2023-04-21,47.88145446777344
2023-04-24,48.285274505615234
2023-04-25,47.073822021484375
2023-04-26,45.93927764892578
2023-04-27,46.112335205078125
2023-04-28,47.448795318603516
2023-05-01,47.256500244140625
2023-05-02,44.40091323852539
2023-05-03,43.525978088378906
2023-05-04,43.33367156982422
2023-05-05,43.987483978271484
2023-05-08,44.81435012817383
2023-05-09,45.35277557373047
2023-05-10,44.09324645996094
2023-05-11,42.43950653076172
2023-05-12,42.37220001220703
2023-05-15,42.88178634643555
2023-05-16,41.583797454833984
2023-05-17,42.785640716552734
2023-05-18,43.122154235839844
2023-05-19,43.525978088378906
2023-05-22,44.22785186767578
2023-05-23,44.28554153442383
2023-05-24,44.4489860534668
2023-05-25,43.42021179199219
2023-05-26,42.76641082763672
2023-05-30,42.60295867919922
2023-05-31,41.17997741699219
2023-06-01,43.24714660644531
2023-06-02,44.96818923950195
2023-06-05,44.43937683105469
2023-06-06,45.38675308227539
2023-06-07,46.5274658203125
2023-06-08,45.87009811401367
2023-06-09,45.94743728637695
2023-06-12,45.45441818237305
2023-06-13,46.36311721801758
2023-06-14,45.69609451293945
2023-06-15,46.305118560791016
2023-06-16,46.18911361694336
2023-06-20,45.68642807006836
2023-06-21,46.16977310180664
2023-06-22,45.2804069519043
2023-06-23,45.03873062133789
2023-06-26,45.78310012817383
2023-06-27,46.53712463378906
2023-06-28,46.972145080566406
2023-06-29,46.85614013671875
2023-06-30,47.48448944091797
2023-07-03,47.82284164428711
2023-07-05,47.65850067138672
2023-07-06,47.48448944091797
2023-07-07,51.57365036010742
2023-07-10,51.834659576416016
2023-07-11,54.183753967285156
2023-07-12,54.79277801513672
2023-07-13,55.50812911987305
2023-07-14,55.22779083251953
2023-07-17,54.62843704223633
2023-07-18,55.082786560058594
2023-07-19,55.450138092041016
2023-07-20,55.35346603393555
2023-07-21,54.14508056640625
2023-07-24,55.12145233154297
2023-07-25,55.95281982421875
2023-07-26,55.749813079833984
2023-07-27,55.12145233154297
2023-07-28,55.247127532958984
2023-07-31,56.39750289916992
2023-08-01,55.691810607910156
2023-08-02,55.55647277832031
2023-08-03,56.04949188232422
2023-08-04,55.749813079833984
2023-08-07,56.039825439453125
2023-08-08,56.56183624267578
2023-08-09,57.52854537963867
2023-08-10,56.958187103271484
2023-08-11,57.66389083862305
2023-08-14,57.5382194519043
2023-08-15,56.387840270996094
2023-08-16,55.84648513793945
2023-08-17,55.96248245239258
2023-08-18,56.09782791137695
2023-08-21,55.527469635009766
2023-08-22,54.531768798828125
2023-08-23,55.96248245239258
2023-08-24,54.89911651611328
2023-08-25,54.580101013183594
2023-08-28,55.90449142456055
2023-08-29,56.281497955322266
2023-08-30,57.0355339050293
2023-08-31,56.99686050415039
2023-09-01,58.11823654174805
2023-09-05,58.44829559326172
2023-09-06,59.21517562866211
2023-09-07,59.050148010253906
2023-09-08,58.40945816040039
2023-09-11,58.99190902709961
2023-09-12,60.282989501953125
2023-09-13,58.84629440307617
2023-09-14,59.7976188659668
2023-09-15,58.80746841430664
2023-09-18,59.41903305053711
2023-09-19,58.6618537902832
2023-09-20,58.04058074951172
2023-09-21,57.098960876464844
2023-09-22,57.312522888183594
2023-09-25,58.08911895751953
2023-09-26,57.3998908996582
2023-09-27,59.021034240722656
2023-09-28,59.15693283081055
2023-09-29,56.59417724609375
2023-10-02,56.24470520019531
2023-10-03,56.89510726928711
2023-10-04,54.196449279785156
2023-10-05,53.779029846191406
2023-10-06,54.070255279541016
2023-10-09,56.53593444824219
2023-10-10,56.904815673828125
2023-10-11,57.04071807861328
2023-10-12,56.66212844848633
2023-10-13,57.234867095947266
2023-10-16,57.71052932739258
2023-10-17,58.477413177490234
2023-10-18,58.81717300415039
2023-10-19,58.21531295776367
2023-10-20,56.50680923461914
2023-10-23,57.118377685546875
2023-10-24,55.33221435546875
2023-10-25,54.96332931518555
2023-10-26,54.23527526855469
2023-10-27,54.196449279785156
2023-10-30,54.74977111816406
2023-10-31,54.03142166137695
2023-11-01,54.22557067871094
2023-11-02,55.68168258666992
2023-11-03,55.206016540527344
2023-11-06,54.82742691040039
2023-11-07,51.769596099853516
2023-11-08,51.38129806518555
2023-11-09,51.19686508178711
2023-11-10,51.740474700927734
2023-11-13,52.41999053955078
2023-11-14,52.75975036621094
2023-11-15,52.10935974121094
2023-11-16,50.58529281616211
2023-11-17,51.30363845825195
2023-11-20,51.19686508178711
2023-11-21,51.17744445800781
2023-11-22,50.98329544067383
2023-11-24,51.06095504760742
2023-11-27,51.012420654296875
2023-11-28,50.779441833496094
2023-11-29,50.35231018066406
2023-11-30,50.5173454284668
2023-12-01,50.85709762573242
2023-12-04,50.507633209228516
2023-12-05,49.36637878417969
2023-12-06,47.92274856567383
2023-12-07,47.26921463012695
2023-12-08,47.600860595703125
2023-12-11,47.9422607421875
2023-12-12,47.8349609375
2023-12-13,47.98127365112305
2023-12-14,51.13190460205078
2023-12-15,50.907554626464844
2023-12-18,50.99534606933594
2023-12-19,51.67814254760742
2023-12-20,51.25871658325195
2023-12-21,51.28797149658203
2023-12-22,51.775691986083984
2023-12-26,52.36094665527344
2023-12-27,51.72691345214844
2023-12-28,50.956329345703125
2023-12-29,50.76124572753906
2024-01-02,50.702720642089844
2024-01-03,51.35625457763672
2024-01-04,50.41984558105469
2024-01-05,50.58566665649414
2024-01-08,49.08351135253906
2024-01-09,47.366756439208984
2024-01-10,47.259464263916016
2024-01-11,47.600860595703125
2024-01-12,48.722599029541016
2024-01-16,47.11314392089844
2024-01-17,46.713218688964844
2024-01-18,47.366756439208984
2024-01-19,48.42021942138672
2024-01-22,49.43465805053711
2024-01-23,49.18104553222656
2024-01-24,50.400333404541016
2024-01-25,51.1806755065918
2024-01-26,51.6196174621582
2024-01-29,51.892738342285156
2024-01-30,48.1373405456543
2024-01-31,47.50331497192383
2024-02-01,47.79594421386719
2024-02-02,47.79594421386719
2024-02-05,47.356998443603516
2024-02-06,47.09703826904297
2024-02-07,46.54769515991211
2024-02-08,46.8812255859375
2024-02-09,46.184730529785156
2024-02-12,47.22456741333008
2024-02-13,46.67522048950195
2024-02-14,46.841983795166016
2024-02-15,47.65620803833008
2024-02-16,47.646392822265625
2024-02-20,47.597347259521484
2024-02-21,48.27421951293945
2024-02-22,48.323272705078125
2024-02-23,47.891639709472656
2024-02-26,47.6365852355957
2024-02-27,47.53848648071289
2024-02-28,47.24419021606445
2024-02-29,47.41095733642578
2024-03-01,48.41156005859375
2024-03-04,48.480228424072266
2024-03-05,48.715667724609375
2024-03-06,49.07862854003906
2024-03-07,49.81436538696289
2024-03-08,49.441593170166016
2024-03-11,50.550106048583984
2024-03-12,50.58934783935547
2024-03-13,51.57032775878906
2024-03-14,52.217777252197266
2024-03-15,51.8646240234375
2024-03-18,52.41397476196289
2024-03-19,53.44401168823242
2024-03-20,53.365535736083984
2024-03-21,53.40476989746094
2024-03-22,52.96332931518555
2024-03-25,53.27724075317383
2024-03-26,53.041805267333984
2024-03-27,53.856021881103516
2024-03-28,53.767738342285156
2024-04-01,54.1699333190918
2024-04-02,53.64020538330078
2024-04-03,53.8167839050293
2024-04-04,53.23800277709961
2024-04-05,53.98354721069336
2024-04-08,53.01237869262695
2024-04-09,53.1399040222168
2024-04-10,53.169334411621094
2024-04-11,52.97313690185547
2024-04-12,51.011165618896484
2024-04-15,50.687442779541016
2024-04-16,50.43238830566406
2024-04-17,49.84379959106445
2024-04-18,49.9713249206543
2024-04-19,48.90205001831055
2024-04-22,48.56851577758789
2024-04-23,48.607757568359375
2024-04-24,48.176124572753906
2024-04-25,48.499847412109375
2024-04-26,48.2644157409668
2024-04-29,48.27421951293945
2024-04-30,46.577117919921875
2024-05-01,46.263206481933594
2024-05-02,46.67522048950195
2024-05-03,46.75369644165039
2024-05-06,47.04799270629883
2024-05-07,47.253997802734375
2024-05-08,46.94989776611328
2024-05-09,47.55810546875
2024-05-10,47.57772445678711
2024-05-13,47.82297134399414
2024-05-14,47.6954460144043
2024-05-15,47.39133834838867
2024-05-16,47.499244689941406
2024-05-17,47.666011810302734
2024-05-20,47.31285858154297
2024-05-21,47.37171936035156
2024-05-22,45.59613800048828
2024-05-23,45.439178466796875
2024-05-24,45.36069869995117
2024-05-28,45.64518356323242
2024-05-29,44.7721061706543
2024-05-30,44.72306442260742
2024-05-31,45.017356872558594
2024-06-03,43.231964111328125
2024-06-04,42.58451461791992
2024-06-05,42.64868927001953
2024-06-06,43.10281753540039
2024-06-07,43.9814567565918
2024-06-10,44.40597152709961
2024-06-11,44.386226654052734
2024-06-12,44.1394157409668
2024-06-13,43.25090408325195
2024-06-14,42.45124053955078
2024-06-17,43.07320022583008
2024-06-18,43.872859954833984
2024-06-20,44.879844665527344
2024-06-21,45.077293395996094
2024-06-24,46.87406539916992
2024-06-25,46.91355514526367
2024-06-26,45.640018463134766
2024-06-27,46.410064697265625
2024-06-28,46.57789611816406
2024-07-01,45.98555374145508
2024-07-02,46.094146728515625
2024-07-03,46.70623779296875
2024-07-05,45.55116653442383
2024-07-08,45.6498908996582
2024-07-09,44.623165130615234
2024-07-10,44.70214080810547
2024-07-11,45.600528717041016
2024-07-12,45.82759094238281
2024-07-15,47.34794235229492
2024-07-16,48.09823989868164
2024-07-17,48.275943756103516
2024-07-18,48.09823989868164
2024-07-19,49.03611373901367
2024-07-22,48.809051513671875
2024-07-23,48.42402648925781
2024-07-24,47.41704559326172
2024-07-25,47.61449432373047
2024-07-26,48.20684051513672
2024-07-29,47.24921798706055
2024-07-30,47.002410888671875
2024-07-31,47.67373275756836
2024-08-01,46.06453323364258
2024-08-02,44.35660934448242
2024-08-05,43.21141052246094
2024-08-06,42.84613800048828
2024-08-07,42.313026428222656
2024-08-08,43.1324348449707
2024-08-09,42.99422073364258
2024-08-12,43.33975601196289
2024-08-13,43.21141052246094
2024-08-14,43.221282958984375
2024-08-15,44.465206146240234
2024-08-16,44.208518981933594
2024-08-19,44.781124114990234
2024-08-20,43.46809387207031
2024-08-21,43.63592529296875
2024-08-22,43.556941986083984
2024-08-23,44.54418182373047
2024-08-26,45.0180549621582
2024-08-27,44.465206146240234
2024-08-28,43.18179702758789
2024-08-29,43.616180419921875
2024-08-30,43.42860794067383
2024-09-03,41.750301361083984
2024-09-04,41.0596809387207
2024-09-05,40.96031188964844
2024-09-06,40.36408996582031
2024-09-09,40.15541458129883
2024-09-10,39.340579986572266
2024-09-11,39.32070541381836
2024-09-12,39.54925537109375
2024-09-13,39.708248138427734
2024-09-16,40.145477294921875
2024-09-17,41.23854446411133
2024-09-18,41.15904998779297
2024-09-19,42.48067092895508
2024-09-20,42.14281463623047
2024-09-23,42.62972640991211
2024-09-24,42.70922088623047
2024-09-25,41.546592712402344
2024-09-26,40.910621643066406
2024-09-27,42.0235710144043
2024-09-30,41.68571090698242
2024-10-01,42.86821365356445
2024-10-02,43.66317367553711
2024-10-03,44.6071891784668
2024-10-04,45.1735954284668
2024-10-07,45.30278015136719
2024-10-08,43.86191177368164
2024-10-09,43.93147277832031
2024-10-10,44.31901550292969
2024-10-11,44.49787902832031
2024-10-14,44.41838836669922
2024-10-15,42.679412841796875
2024-10-16,43.40481185913086
2024-10-17,43.712860107421875
2024-10-18,41.65589904785156
2024-10-21,42.162689208984375
2024-10-22,41.665836334228516
2024-10-23,41.86457824707031
2024-10-24,40.99011993408203
2024-10-25,41.47703552246094
2024-10-28,41.12923812866211
2024-10-29,40.175289154052734
2024-10-30,39.89705276489258
2024-10-31,39.81755447387695
2024-11-01,39.50950622558594
2024-11-04,40.06597900390625
2024-11-05,40.29452896118164
2024-11-06,43.49424362182617
2024-11-07,42.967586517333984
2024-11-08,42.907962799072266
2024-11-11,44.01097106933594
2024-11-12,44.05072021484375
2024-11-13,43.31538009643555
2024-11-14,43.17626190185547
2024-11-15,42.907962799072266
2024-11-18,43.21601104736328
2024-11-19,42.82846450805664
2024-11-20,43.25575637817383
2024-11-21,43.78242111206055
2024-11-22,43.95134735107422
2024-11-25,43.47437286376953
2024-11-26,43.20606994628906
2024-11-27,43.38493728637695
2024-11-29,43.66317367553711
2024-12-02,43.35512924194336
2024-12-03,43.375003814697266
2024-12-04,42.7400016784668
2024-12-05,42.02000045776367
2024-12-06,40.959999084472656
2024-12-09,41.16999816894531
2024-12-10,40.869998931884766
2024-12-11,41.560001373291016
2024-12-12,41.099998474121094
2024-12-13,40.220001220703125
2024-12-16,39.880001068115234
2024-12-17,38.93000030517578
