,KO
2018-05-09,33.818904876708984
2018-05-10,34.14268112182617
2018-05-11,34.110313415527344
2018-05-14,34.029361724853516
2018-05-15,33.77033233642578
2018-05-16,33.63272476196289
2018-05-17,34.23981475830078
2018-05-18,34.14268112182617
2018-05-21,34.328853607177734
2018-05-22,34.1993408203125
2018-05-23,34.320770263671875
2018-05-24,34.25600814819336
2018-05-25,34.320770263671875
2018-05-29,34.54740905761719
2018-05-30,34.91166687011719
2018-05-31,34.80643081665039
2018-06-01,34.903564453125
2018-06-04,35.203067779541016
2018-06-05,34.89546203613281
2018-06-06,35.17878341674805
2018-06-07,35.16259765625
2018-06-08,35.575401306152344
2018-06-11,35.721107482910156
2018-06-12,35.94776916503906
2018-06-13,35.761592864990234
2018-06-14,35.590091705322266
2018-06-15,36.03108596801758
2018-06-18,35.56558609008789
2018-06-19,35.60643005371094
2018-06-20,35.32875061035156
2018-06-21,35.18991470336914
2018-06-22,35.32059097290039
2018-06-25,35.590091705322266
2018-06-26,35.385921478271484
2018-06-27,35.173587799072266
2018-06-28,35.5002555847168
2018-06-29,35.818748474121094
2018-07-02,35.72890853881836
2018-07-03,35.92491912841797
2018-07-05,36.472076416015625
2018-07-06,36.45574951171875
2018-07-09,36.25975036621094
2018-07-10,36.72524642944336
2018-07-11,36.5782470703125
2018-07-12,36.48024368286133
2018-07-13,36.537418365478516
2018-07-16,36.52925109863281
2018-07-17,36.95391082763672
2018-07-18,36.847747802734375
2018-07-19,36.83958053588867
2018-07-20,36.97840881347656
2018-07-23,36.70891571044922
2018-07-24,36.96207046508789
2018-07-25,37.6399040222168
2018-07-26,37.76239776611328
2018-07-27,37.7379035949707
2018-07-30,37.75423812866211
2018-07-31,38.08089828491211
2018-08-01,37.8848991394043
