,BMY
2014-06-20,34.509056091308594
2014-06-23,34.660709381103516
2014-06-24,34.8773307800293
2014-06-25,35.90993881225586
2014-06-26,35.77995300292969
2014-06-27,35.41891860961914
2014-06-30,35.02898025512695
2014-07-01,35.007144927978516
2014-07-02,35.094444274902344
2014-07-03,35.239952087402344
2014-07-07,34.927120208740234
2014-07-08,34.817989349365234
2014-07-09,34.86164855957031
2014-07-10,35.29087829589844
2014-07-11,35.37091064453125
2014-07-14,35.70554733276367
2014-07-15,35.43637466430664
2014-07-16,35.501834869384766
2014-07-17,35.22540283203125
2014-07-18,35.734649658203125
2014-07-21,35.589141845703125
2014-07-22,35.734649658203125
2014-07-23,35.88014602661133
2014-07-24,35.981990814208984
2014-07-25,35.93107223510742
2014-07-28,36.229347229003906
2014-07-29,37.109622955322266
2014-07-30,37.189640045166016
2014-07-31,36.82588577270508
2014-08-01,36.236629486083984
2014-08-04,36.36029052734375
2014-08-05,35.90924835205078
2014-08-06,35.99653625488281
2014-08-07,35.39271545410156
2014-08-08,35.78556823730469
2014-08-11,35.71282958984375
2014-08-12,35.6328010559082
2014-08-13,35.77101135253906
2014-08-14,36.243900299072266
2014-08-15,36.14204406738281
2014-08-18,36.36756134033203
2014-08-19,36.59307861328125
2014-08-20,36.40394592285156
2014-08-21,36.36756134033203
2014-08-22,36.505794525146484
2014-08-25,36.905914306640625
2014-08-26,36.935020446777344
2014-08-27,36.55671691894531
2014-08-28,36.76768493652344
2014-08-29,36.84772491455078
2014-09-02,36.79678726196289
2014-09-03,36.76042938232422
2014-09-04,36.77495574951172
2014-09-05,37.189640045166016
2014-09-08,37.240570068359375
2014-09-09,36.72403335571289
2014-09-10,37.160545349121094
2014-09-11,36.86954116821289
2014-09-12,36.563987731933594
2014-09-15,36.33847427368164
2014-09-16,37.21146774291992
2014-09-17,37.01504135131836
2014-09-18,37.189640045166016
2014-09-19,37.47336196899414
2014-09-22,37.58976745605469
2014-09-23,37.31330871582031
2014-09-24,37.800743103027344
2014-09-25,37.553401947021484
2014-09-26,37.17509078979492
2014-09-29,37.618865966796875
2014-09-30,37.23328399658203
2014-10-01,37.02082824707031
2014-10-02,36.78636169433594
2014-10-03,37.25526428222656
2014-10-06,37.44575500488281
2014-10-07,36.46400451660156
2014-10-08,36.78636169433594
2014-10-09,36.26619338989258
2014-10-10,36.83765411376953
2014-10-13,35.9658088684082
2014-10-14,35.84125518798828
2014-10-15,35.87055969238281
2014-10-16,36.06105041503906
2014-10-17,36.94021987915039
2014-10-20,37.04280090332031
2014-10-21,38.06118392944336
2014-10-22,37.980587005615234
2014-10-23,38.46413803100586
2014-10-24,39.29203414916992
2014-10-27,39.21876907348633
2014-10-28,39.709651947021484
2014-10-29,39.68034362792969
2014-10-30,43.21170425415039
2014-10-31,42.63292694091797
2014-11-03,42.34718704223633
2014-11-04,42.376495361328125
2014-11-05,42.361839294433594
2014-11-06,42.83072280883789
2014-11-07,42.72816467285156
2014-11-10,43.087158203125
2014-11-11,43.02122116088867
2014-11-12,42.94063186645508
2014-11-13,42.34718704223633
2014-11-14,42.45708465576172
2014-11-17,42.80875778198242
2014-11-18,43.006587982177734
2014-11-19,43.087158203125
2014-11-20,42.94063186645508
2014-11-21,43.079830169677734
2014-11-24,43.13111877441406
2014-11-25,42.87470245361328
2014-11-26,43.1237907409668
2014-11-28,43.262996673583984
2014-12-01,43.262996673583984
2014-12-02,43.4022102355957
2014-12-03,43.24834060668945
2014-12-04,43.145774841308594
2014-12-05,44.43525314331055
2014-12-08,44.44988250732422
2014-12-09,43.93703079223633
2014-12-10,43.43151092529297
2014-12-11,43.724571228027344
2014-12-12,43.0432014465332
2014-12-15,42.89667510986328
2014-12-16,42.26659393310547
2014-12-17,43.36558151245117
2014-12-18,44.537811279296875
2014-12-19,44.91146469116211
2014-12-22,44.73563003540039
2014-12-23,43.34359359741211
2014-12-24,43.336265563964844
2014-12-26,43.65131378173828
2014-12-29,43.8198127746582
2014-12-30,43.78295135498047
2014-12-31,43.51755142211914
2015-01-02,43.87142562866211
2015-01-05,43.185813903808594
2015-01-06,43.112091064453125
2015-01-07,43.67237854003906
2015-01-08,44.763450622558594
2015-01-09,44.46856689453125
2015-01-12,45.83977508544922
2015-01-13,46.53276443481445
2015-01-14,46.407432556152344
2015-01-15,45.434303283691406
2015-01-16,45.935611724853516
2015-01-20,46.038822174072266
2015-01-21,45.67022705078125
2015-01-22,45.7734260559082
2015-01-23,45.7586784362793
2015-01-26,46.046180725097656
2015-01-27,45.69969177246094
2015-01-28,45.21315002441406
2015-01-29,45.073081970214844
2015-01-30,44.43169403076172
2015-02-02,44.4022102355957
2015-02-03,44.12944030761719
2015-02-04,43.67237854003906
2015-02-05,44.4022102355957
2015-02-06,43.9893798828125
2015-02-09,43.384857177734375
2015-02-10,44.10733413696289
2015-02-11,43.723968505859375
2015-02-12,43.849308013916016
2015-02-13,44.26213836669922
2015-02-17,44.30637741088867
2015-02-18,44.24001693725586
2015-02-19,43.900909423828125
2015-02-20,44.615997314453125
2015-02-23,45.18365478515625
2015-02-24,45.301612854003906
2015-02-25,45.132057189941406
2015-02-26,45.30897903442383
2015-02-27,44.910884857177734
2015-03-02,45.92824172973633
2015-03-03,45.64810562133789
2015-03-04,48.412635803222656
2015-03-05,48.69278335571289
2015-03-06,48.00717544555664
2015-03-09,48.921329498291016
2015-03-10,48.30942916870117
2015-03-11,48.361026763916016
2015-03-12,49.135108947753906
2015-03-13,49.29729080200195
2015-03-16,50.152469635009766
2015-03-17,49.85020446777344
2015-03-18,50.476844787597656
2015-03-19,50.36626052856445
2015-03-20,49.95341110229492
2015-03-23,49.82071304321289
2015-03-24,48.4273796081543
2015-03-25,47.697540283203125
2015-03-26,47.918701171875
2015-03-27,48.11038589477539
2015-03-30,48.47898864746094
2015-03-31,47.55010223388672
2015-04-01,47.12746047973633
2015-04-02,46.88277816772461
2015-04-06,46.71224594116211
2015-04-07,46.71224594116211
2015-04-08,47.097816467285156
2015-04-09,47.05332565307617
2015-04-10,47.928245544433594
2015-04-13,47.4166374206543
2015-04-14,47.47595977783203
2015-04-15,47.03107833862305
2015-04-16,47.21643829345703
2015-04-17,48.45469665527344
2015-04-20,48.83284378051758
2015-04-21,49.53721618652344
2015-04-22,49.38152313232422
2015-04-23,48.936641693115234
2015-04-24,48.78835678100586
2015-04-27,48.31381607055664
2015-04-28,47.85409927368164
2015-04-29,47.66874313354492
2015-04-30,47.25351333618164
2015-05-01,47.94308853149414
2015-05-04,48.43244934082031
2015-05-05,48.217411041259766
2015-05-06,47.95048522949219
2015-05-07,48.232242584228516
2015-05-08,49.6262092590332
2015-05-11,50.501129150390625
2015-05-12,50.048828125
2015-05-13,49.97469711303711
2015-05-14,50.01176452636719
2015-05-15,50.15264129638672
2015-05-18,50.41956329345703
2015-05-19,50.61977005004883
2015-05-20,51.2203483581543
2015-05-21,51.079471588134766
2015-05-22,50.64200210571289
2015-05-26,50.048828125
2015-05-27,50.716148376464844
2015-05-28,51.27225112915039
2015-05-29,47.898590087890625
2015-06-01,49.292545318603516
2015-06-02,48.78835678100586
2015-06-03,48.71418380737305
2015-06-04,48.7661018371582
2015-06-05,49.084930419921875
2015-06-08,48.43244934082031
2015-06-09,48.25449752807617
2015-06-10,48.58814239501953
2015-06-11,48.82542037963867
2015-06-12,48.402793884277344
2015-06-15,48.50658416748047
2015-06-16,48.91439437866211
2015-06-17,49.15908432006836
2015-06-18,49.3963508605957
2015-06-19,49.52981948852539
2015-06-22,49.722599029541016
2015-06-23,49.92278289794922
2015-06-24,49.53721618652344
2015-06-25,49.55947494506836
2015-06-26,50.07848358154297
2015-06-29,48.91439437866211
2015-06-30,49.33702850341797
2015-07-01,50.4554443359375
2015-07-02,50.313785552978516
2015-07-06,50.32869338989258
2015-07-07,50.87299346923828
2015-07-08,50.50764465332031
2015-07-09,50.619476318359375
2015-07-10,51.64842224121094
2015-07-13,51.939212799072266
2015-07-14,52.23744201660156
2015-07-15,51.655879974365234
2015-07-16,51.73044204711914
2015-07-17,51.663333892822266
2015-07-20,52.17034912109375
2015-07-21,51.35017013549805
2015-07-22,51.72296905517578
2015-07-23,50.88045120239258
2015-07-24,49.19536590576172
2015-07-27,47.94273376464844
2015-07-28,48.21116638183594
2015-07-29,48.38265609741211
2015-07-30,48.06203842163086
2015-07-31,48.94186019897461
2015-08-03,48.718177795410156
2015-08-04,48.345367431640625
2015-08-05,48.5094108581543
2015-08-06,47.376075744628906
2015-08-07,47.279151916503906
2015-08-10,47.63703536987305
2015-08-11,46.71994400024414
2015-08-12,46.51863479614258
2015-08-13,46.54098892211914
2015-08-14,47.033103942871094
2015-08-17,47.323890686035156
2015-08-18,47.92782974243164
2015-08-19,47.808536529541016
2015-08-20,46.75722122192383
2015-08-21,45.534420013427734
2015-08-24,43.73004150390625
2015-08-25,43.15592575073242
2015-08-26,44.75897216796875
2015-08-27,45.348018646240234
2015-08-28,45.19143295288086
2015-08-31,44.34144592285156
2015-09-01,43.39451599121094
2015-09-02,44.44583511352539
2015-09-03,43.80460739135742
2015-09-04,42.72346878051758
2015-09-08,43.983551025390625
2015-09-09,43.26776123046875
2015-09-10,43.80460739135742
2015-09-11,44.155033111572266
2015-09-14,44.117759704589844
2015-09-15,44.80371856689453
2015-09-16,45.93706130981445
2015-09-17,46.369503021240234
2015-09-18,47.97256088256836
2015-09-21,46.76466751098633
2015-09-22,46.294944763183594
2015-09-23,46.033973693847656
2015-09-24,46.07871627807617
2015-09-25,44.91557312011719
2015-09-28,42.842769622802734
2015-09-29,43.9537239074707
2015-09-30,44.41893005371094
2015-10-01,45.05669021606445
2015-10-02,46.6923828125
2015-10-05,46.497318267822266
2015-10-06,44.92913818359375
2015-10-07,45.43185043334961
2015-10-08,45.40184020996094
2015-10-09,46.09964370727539
2015-10-12,47.05253219604492
2015-10-13,46.77492141723633
2015-10-14,46.57984161376953
2015-10-15,47.73533248901367
2015-10-16,48.38811492919922
2015-10-19,48.8307991027832
2015-10-20,47.93792724609375
2015-10-21,46.90247344970703
2015-10-22,47.40519332885742
2015-10-23,48.89083480834961
2015-10-26,48.43313217163086
2015-10-27,50.12135696411133
2015-10-28,50.714088439941406
2015-10-29,50.504024505615234
2015-10-30,49.48357391357422
2015-11-02,49.333518981933594
2015-11-03,49.58112335205078
2015-11-04,49.2359733581543
2015-11-05,49.183441162109375
2015-11-06,49.10841369628906
2015-11-09,48.763275146484375
2015-11-10,48.80828857421875
2015-11-11,48.200531005859375
2015-11-12,47.81037521362305
2015-11-13,48.13300323486328
2015-11-16,48.78577423095703
2015-11-17,49.318511962890625
2015-11-18,50.72911071777344
2015-11-19,50.22639846801758
2015-11-20,50.88667678833008
2015-11-23,51.014225006103516
2015-11-24,50.88667678833008
2015-11-25,51.08176803588867
2015-11-27,50.9091911315918
2015-11-30,50.2789192199707
2015-12-01,51.216835021972656
2015-12-02,50.85667037963867
2015-12-03,49.85872268676758
2015-12-04,51.854591369628906
2015-12-07,51.652008056640625
2015-12-08,52.07218933105469
2015-12-09,51.44192123413086
2015-12-10,51.72704315185547
2015-12-11,50.73661804199219
2015-12-14,51.50193405151367
2015-12-15,52.687435150146484
2015-12-16,53.05509567260742
2015-12-17,51.98213195800781
2015-12-18,50.751617431640625
2015-12-21,51.051753997802734
2015-12-22,51.25434112548828
2015-12-23,51.76454162597656
2015-12-24,51.749549865722656
2015-12-28,51.89961242675781
2015-12-29,52.327293395996094
2015-12-30,52.44799041748047
2015-12-31,51.89726257324219
2016-01-04,50.56946563720703
2016-01-05,51.56531524658203
2016-01-06,50.65999984741211
2016-01-07,49.25674819946289
2016-01-08,48.004398345947266
2016-01-11,47.5140266418457
2016-01-12,47.86105728149414
2016-01-13,46.23149871826172
2016-01-14,47.91386795043945
2016-01-15,47.363136291503906
2016-01-19,47.68754577636719
2016-01-20,47.94404983520508
2016-01-21,47.627193450927734
2016-01-22,48.58531951904297
2016-01-25,47.46875
2016-01-26,47.29524230957031
2016-01-27,46.55590057373047
2016-01-28,46.140960693359375
2016-01-29,46.895389556884766
2016-02-01,45.88444900512695
2016-02-02,44.413326263427734
2016-02-03,45.35635757446289
2016-02-04,45.03948211669922
2016-02-05,44.98668670654297
2016-02-08,45.80900955200195
2016-02-09,46.03535079956055
2016-02-10,46.08061218261719
2016-02-11,44.90370178222656
2016-02-12,45.41672134399414
2016-02-16,46.91048049926758
2016-02-17,48.22319412231445
2016-02-18,47.770530700683594
2016-02-19,48.13264846801758
2016-02-22,48.05721664428711
2016-02-23,46.827491760253906
2016-02-24,46.94820022583008
2016-02-25,47.5517578125
2016-02-26,46.963287353515625
2016-02-29,46.72188186645508
2016-03-01,48.449520111083984
2016-03-02,48.96253204345703
2016-03-03,49.03797912597656
2016-03-04,48.819190979003906
2016-03-07,50.16207504272461
2016-03-08,49.98855209350586
2016-03-09,49.44536209106445
2016-03-10,48.99270248413086
2016-03-11,49.00780487060547
2016-03-14,48.374088287353516
2016-03-15,48.04214096069336
2016-03-16,47.25751876831055
2016-03-17,46.374847412109375
2016-03-18,47.400856018066406
2016-03-21,47.30278396606445
2016-03-22,47.37822341918945
2016-03-23,47.031185150146484
2016-03-24,47.166996002197266
2016-03-28,47.355594635009766
2016-03-29,48.42688751220703
2016-03-30,48.14608383178711
2016-03-31,48.48000717163086
2016-04-01,49.26169967651367
2016-04-04,50.0661506652832
2016-04-05,49.90678405761719
2016-04-06,50.498748779296875
2016-04-07,50.30143356323242
2016-04-08,50.142059326171875
2016-04-11,50.07374572753906
2016-04-12,50.72642517089844
2016-04-13,51.28042984008789
2016-04-14,51.50811767578125
2016-04-15,51.644718170166016
2016-04-18,52.25944900512695
2016-04-19,52.29739761352539
2016-04-20,52.54024887084961
2016-04-21,53.24604034423828
2016-04-22,53.64069747924805
2016-04-25,53.60274887084961
2016-04-26,53.77729034423828
2016-04-27,53.299163818359375
2016-04-28,54.83976745605469
2016-04-29,54.779056549072266
2016-05-02,54.61211395263672
2016-05-03,53.98219680786133
2016-05-04,53.71657943725586
2016-05-05,53.99738311767578
2016-05-06,54.05051040649414
2016-05-09,54.14157485961914
2016-05-10,54.28575897216797
2016-05-11,53.739349365234375
2016-05-12,54.096065521240234
2016-05-13,54.02015686035156
2016-05-16,55.27238082885742
2016-05-17,54.04291915893555
2016-05-18,53.95185852050781
2016-05-19,53.37507629394531
2016-05-20,53.7089958190918
2016-05-23,53.42820358276367
2016-05-24,54.05810546875
2016-05-25,53.64828109741211
2016-05-26,53.67863082885742
2016-05-27,54.11882019042969
2016-05-31,54.414794921875
2016-06-01,54.54380798339844
2016-06-02,55.401390075683594
2016-06-03,55.317893981933594
2016-06-06,56.38042068481445
2016-06-07,56.092018127441406
2016-06-08,55.71255874633789
2016-06-09,55.19647216796875
2016-06-10,55.13577651977539
2016-06-13,54.809425354003906
2016-06-14,55.477272033691406
2016-06-15,55.07504653930664
2016-06-16,54.437557220458984
2016-06-17,53.633094787597656
2016-06-20,53.85319137573242
2016-06-21,54.07327651977539
2016-06-22,54.87773513793945
2016-06-23,55.128173828125
2016-06-24,53.58757400512695
2016-06-27,53.36747360229492
2016-06-28,54.650062561035156
2016-06-29,55.69529724121094
2016-06-30,56.11491394042969
2016-07-01,56.290409088134766
2016-07-05,56.290409088134766
2016-07-06,56.351444244384766
2016-07-07,56.5192756652832
2016-07-08,57.434818267822266
2016-07-11,57.51874923706055
2016-07-12,58.13673400878906
2016-07-13,58.426666259765625
2016-07-14,58.57161331176758
2016-07-15,57.9841423034668
2016-07-18,57.953617095947266
2016-07-19,57.57979202270508
2016-07-20,57.77051544189453
2016-07-21,57.60268783569336
2016-07-22,57.739990234375
2016-07-25,57.6484489440918
2016-07-26,57.26697540283203
2016-07-27,58.34272766113281
2016-07-28,56.96179962158203
2016-07-29,57.07622528076172
2016-08-01,58.129093170166016
2016-08-02,57.259334564208984
2016-08-03,57.06861877441406
2016-08-04,57.46534729003906
2016-08-05,48.27942657470703
2016-08-08,46.005836486816406
2016-08-09,47.00530242919922
2016-08-10,46.21947479248047
2016-08-11,46.51702117919922
2016-08-12,46.25761795043945
2016-08-15,45.79984664916992
2016-08-16,45.32682418823242
2016-08-17,44.47994613647461
2016-08-18,44.76986312866211
2016-08-19,45.235267639160156
2016-08-22,45.21236038208008
2016-08-23,45.67014694213867
2016-08-24,44.701202392578125
2016-08-25,44.83089828491211
2016-08-26,44.83852767944336
2016-08-29,44.83089828491211
2016-08-30,43.67122268676758
2016-08-31,43.7856559753418
2016-09-01,43.30500030517578
2016-09-02,42.9921875
2016-09-06,43.45759201049805
2016-09-07,43.1600341796875
2016-09-08,43.34314727783203
2016-09-09,42.465755462646484
2016-09-12,42.96931457519531
2016-09-13,42.41997146606445
2016-09-14,42.13768768310547
2016-09-15,42.702274322509766
2016-09-16,42.41997146606445
2016-09-19,42.02324295043945
2016-09-20,42.38946533203125
2016-09-21,42.671756744384766
2016-09-22,43.045597076416016
2016-09-23,43.09138107299805
2016-09-26,42.32841873168945
2016-09-27,42.52679443359375
2016-09-28,42.03086853027344
2016-09-29,41.10007858276367
2016-09-30,41.13822937011719
2016-10-03,41.70280456542969
2016-10-04,42.12242889404297
2016-10-05,42.09170150756836
2016-10-06,42.291439056396484
2016-10-07,42.58338165283203
2016-10-10,38.26587677001953
2016-10-11,38.06614303588867
2016-10-12,38.41952133178711
2016-10-13,38.596229553222656
2016-10-14,38.23514938354492
2016-10-17,37.90481185913086
2016-10-18,38.45025634765625
2016-10-19,38.31196594238281
2016-10-20,38.68840789794922
2016-10-21,38.427207946777344
2016-10-24,37.8203010559082
2016-10-25,38.06614303588867
2016-10-26,37.86639404296875
2016-10-27,39.9175910949707
2016-10-28,39.18008041381836
2016-10-31,39.110939025878906
2016-11-01,39.02642822265625
2016-11-02,38.849735260009766
2016-11-03,38.57317352294922
2016-11-04,39.18775939941406
2016-11-07,40.42462158203125
2016-11-08,40.839473724365234
2016-11-09,43.251739501953125
2016-11-10,43.5283088684082
2016-11-11,43.305519104003906
2016-11-14,43.451473236083984
2016-11-15,43.55134963989258
2016-11-16,43.17490768432617
2016-11-17,43.54366683959961
2016-11-18,43.60512161254883
2016-11-21,43.58208084106445
2016-11-22,43.44379806518555
2016-11-23,43.59744644165039
2016-11-25,43.774139404296875
2016-11-28,43.41306686401367
2016-11-29,43.29783630371094
2016-11-30,43.35929870605469
2016-12-01,42.86761474609375
2016-12-02,42.99053955078125
2016-12-05,42.675559997558594
2016-12-06,43.0443115234375
2016-12-07,42.437416076660156
2016-12-08,42.429725646972656
2016-12-09,43.820228576660156
2016-12-12,43.44379806518555
2016-12-13,43.92010498046875
2016-12-14,44.94186782836914
2016-12-15,45.05708694458008
2016-12-16,45.03404998779297
2016-12-19,45.64863967895508
2016-12-20,45.41816329956055
2016-12-21,45.087825775146484
2016-12-22,45.14159393310547
2016-12-23,45.79460525512695
2016-12-27,45.579490661621094
2016-12-28,45.026371002197266
2016-12-29,45.24915313720703
2016-12-30,44.8957633972168
2017-01-03,45.671688079833984
2017-01-04,45.733551025390625
2017-01-05,46.49913024902344
2017-01-06,46.35992431640625
2017-01-09,46.18979263305664
2017-01-10,46.38312911987305
2017-01-11,43.92399597167969
2017-01-12,43.73067855834961
2017-01-13,43.47548294067383
2017-01-17,43.521881103515625
2017-01-18,43.359474182128906
2017-01-19,42.91096878051758
2017-01-20,38.070045471191406
2017-01-23,38.665496826171875
2017-01-24,37.86125564575195
2017-01-25,38.31749725341797
2017-01-26,36.20637512207031
2017-01-27,36.917816162109375
2017-01-30,37.652462005615234
2017-01-31,38.01591491699219
2017-02-01,38.11644744873047
2017-02-02,39.052146911621094
2017-02-03,39.268680572509766
2017-02-06,39.4697380065918
2017-02-07,39.949195861816406
2017-02-08,40.21211624145508
2017-02-09,39.833187103271484
2017-02-10,39.94146728515625
2017-02-13,40.235321044921875
2017-02-14,41.53446960449219
2017-02-15,42.555233001708984
2017-02-16,41.975257873535156
2017-02-17,42.214988708496094
2017-02-21,42.36191177368164
2017-02-22,42.80271911621094
2017-02-23,43.127506256103516
2017-02-24,43.64562225341797
2017-02-27,43.73841094970703
2017-02-28,43.85440444946289
2017-03-01,44.217857360839844
2017-03-02,43.970394134521484
2017-03-03,44.27972412109375
2017-03-06,44.05547332763672
2017-03-07,43.560546875
2017-03-08,44.17146682739258
2017-03-09,44.84423828125
2017-03-10,45.099430084228516
2017-03-13,44.024539947509766
2017-03-14,43.83894348144531
2017-03-15,44.58131790161133
2017-03-16,44.31838607788086
2017-03-17,43.52960968017578
2017-03-20,43.622406005859375
2017-03-21,43.081085205078125
2017-03-22,43.5837516784668
2017-03-23,43.127506256103516
2017-03-24,43.22029113769531
2017-03-27,43.336280822753906
2017-03-28,43.460018157958984
2017-03-29,43.26669692993164
2017-03-30,42.81044006347656
2017-03-31,42.05260467529297
2017-04-03,41.92113494873047
2017-04-04,41.867000579833984
2017-04-05,41.345115661621094
2017-04-06,41.508697509765625
2017-04-07,41.60995101928711
2017-04-10,41.555423736572266
2017-04-11,41.2672233581543
2017-04-12,41.2750129699707
2017-04-13,41.15038299560547
2017-04-17,41.24386215209961
2017-04-18,41.2282829284668
2017-04-19,41.438594818115234
2017-04-20,41.62553787231445
2017-04-21,41.65668869018555
2017-04-24,41.711204528808594
2017-04-25,42.01498794555664
2017-04-26,41.88258361816406
2017-04-27,43.362525939941406
2017-04-28,43.658512115478516
2017-05-01,43.86103820800781
2017-05-02,43.58061599731445
2017-05-03,42.88738250732422
2017-05-04,42.98863983154297
2017-05-05,42.95750045776367
2017-05-08,42.793914794921875
2017-05-09,43.089908599853516
2017-05-10,42.94969940185547
2017-05-11,42.94969940185547
2017-05-12,42.864017486572266
2017-05-15,42.91853332519531
2017-05-16,42.36549758911133
2017-05-17,42.38108825683594
2017-05-18,41.89035415649414
2017-05-19,42.077308654785156
2017-05-22,42.13961410522461
2017-05-23,42.22529602050781
2017-05-24,41.9215202331543
2017-05-25,42.36549758911133
2017-05-26,42.038360595703125
2017-05-30,42.0072021484375
2017-05-31,42.022789001464844
2017-06-01,42.47455596923828
2017-06-02,42.81727981567383
2017-06-05,40.78429412841797
2017-06-06,40.23905563354492
2017-06-07,40.94786834716797
2017-06-08,41.16596221923828
2017-06-09,41.86699676513672
2017-06-12,42.34214782714844
2017-06-13,42.20972442626953
2017-06-14,42.466758728027344
2017-06-15,42.279815673828125
2017-06-16,42.42002487182617
2017-06-19,43.012020111083984
2017-06-20,43.354736328125
2017-06-21,43.6740837097168
2017-06-22,44.655540466308594
2017-06-23,44.11806869506836
2017-06-26,44.336177825927734
2017-06-27,43.54167556762695
2017-06-28,43.518310546875
2017-06-29,43.47935485839844
2017-06-30,43.40147399902344
2017-07-03,43.829872131347656
2017-07-05,44.198524475097656
2017-07-06,43.3592643737793
2017-07-07,43.85342025756836
2017-07-10,43.86909484863281
2017-07-11,43.39848709106445
2017-07-12,43.17101287841797
2017-07-13,42.880802154541016
2017-07-14,43.25729751586914
2017-07-17,42.97493362426758
2017-07-18,42.935707092285156
2017-07-19,43.194549560546875
2017-07-20,43.48476028442383
2017-07-21,43.649471282958984
2017-07-24,43.61026382446289
2017-07-25,43.884788513183594
2017-07-26,43.908321380615234
2017-07-27,42.543540954589844
2017-07-28,43.35142517089844
2017-07-31,44.629920959472656
2017-08-01,44.01028060913086
2017-08-02,43.32005310058594
2017-08-03,43.53182601928711
2017-08-04,43.884788513183594
2017-08-07,44.15929412841797
2017-08-08,44.63776397705078
2017-08-09,45.02210235595703
2017-08-10,44.38676834106445
2017-08-11,44.496578216552734
2017-08-14,45.194664001464844
2017-08-15,45.390750885009766
2017-08-16,45.10054016113281
2017-08-17,44.5279655456543
2017-08-18,44.25343322753906
2017-08-21,44.42599868774414
2017-08-22,45.233882904052734
2017-08-23,45.390750885009766
2017-08-24,45.62605667114258
2017-08-25,45.78292465209961
2017-08-28,45.94764709472656
2017-08-29,46.16726303100586
2017-08-30,46.57513427734375
2017-08-31,47.43792724609375
2017-09-01,46.983001708984375
2017-09-05,46.91240310668945
2017-09-06,46.95946502685547
2017-09-07,49.28900146484375
2017-09-08,49.11644744873047
2017-09-11,49.19487380981445
2017-09-12,49.43019485473633
2017-09-13,49.00663757324219
2017-09-14,49.171348571777344
2017-09-15,49.00663757324219
2017-09-18,49.179203033447266
2017-09-19,49.35959243774414
2017-09-20,49.79883575439453
2017-09-21,49.67333984375
2017-09-22,49.696876525878906
2017-09-25,49.563533782958984
2017-09-26,49.35959243774414
2017-09-27,49.375282287597656
2017-09-28,49.42234420776367
2017-09-29,49.99493408203125
2017-10-02,50.638099670410156
2017-10-03,50.42632293701172
2017-10-04,50.7792854309082
2017-10-05,50.345279693603516
2017-10-06,51.142276763916016
2017-10-09,50.6214599609375
2017-10-10,51.3947868347168
2017-10-11,51.37900924682617
2017-10-12,51.56839370727539
2017-10-13,51.52104568481445
2017-10-16,50.226905822753906
2017-10-17,50.64512634277344
2017-10-18,50.26637268066406
2017-10-19,51.03179931640625
2017-10-20,50.834510803222656
2017-10-23,50.30581283569336
2017-10-24,50.226905822753906
2017-10-25,50.50309371948242
2017-10-26,48.0963020324707
2017-10-27,47.29930877685547
2017-10-30,48.009490966796875
2017-10-31,48.65657043457031
2017-11-01,49.051124572753906
2017-11-02,49.10636901855469
2017-11-03,49.09848403930664
2017-11-06,48.67235565185547
2017-11-07,48.85386276245117
2017-11-08,49.38254928588867
2017-11-09,48.91698455810547
2017-11-10,48.02528762817383
2017-11-13,48.12787628173828
2017-11-14,48.33304214477539
2017-11-15,48.19099426269531
2017-11-16,48.822288513183594
2017-11-17,48.388282775878906
2017-11-20,47.977943420410156
2017-11-21,48.32514953613281
2017-11-22,48.246238708496094
2017-11-24,48.47508239746094
2017-11-27,48.617122650146484
2017-11-28,49.3352165222168
2017-11-29,49.635066986083984
2017-11-30,49.863914489746094
2017-12-01,49.90336608886719
2017-12-04,49.295753479003906
2017-12-05,48.94065475463867
2017-12-06,48.112098693847656
2017-12-07,48.79861068725586
2017-12-08,49.256309509277344
2017-12-11,49.729759216308594
2017-12-12,49.9349365234375
2017-12-13,50.08487319946289
2017-12-14,49.0274543762207
2017-12-15,49.2484130859375
2017-12-18,49.24052047729492
2017-12-19,48.57766342163086
2017-12-20,48.2935905456543
2017-12-21,48.53032302856445
2017-12-22,48.10419845581055
2017-12-26,48.34092330932617
2017-12-27,48.67235565185547
2017-12-28,48.74337387084961
2017-12-29,48.35671615600586
2018-01-02,48.38038635253906
2018-01-03,48.41984176635742
2018-01-04,49.04733657836914
2018-01-05,49.158538818359375
2018-01-08,49.174415588378906
2018-01-09,49.12675857543945
2018-01-10,49.25383758544922
2018-01-11,49.61921691894531
2018-01-12,49.88927459716797
