,DIS
2018-06-06,97.8985824584961
2018-06-07,98.43653869628906
2018-06-08,99.88710021972656
2018-06-11,100.24251556396484
2018-06-12,100.22331237792969
2018-06-13,102.12537384033203
2018-06-14,104.4693374633789
2018-06-15,104.56539154052734
2018-06-18,102.84586334228516
2018-06-19,101.92365264892578
2018-06-20,102.93231964111328
2018-06-21,101.72190856933594
2018-06-22,102.1541976928711
2018-06-25,100.33859252929688
2018-06-26,100.15608215332031
2018-06-27,99.86788940429688
2018-06-28,100.64599609375
2018-06-29,100.68441772460938
2018-07-02,101.18395233154297
2018-07-03,99.94474029541016
2018-07-05,101.19355773925781
2018-07-06,101.46470642089844
2018-07-09,102.66546630859375
2018-07-10,102.67515563964844
2018-07-11,104.62155151367188
2018-07-12,104.82491302490234
2018-07-13,106.51953887939453
2018-07-16,106.71321868896484
2018-07-17,106.81005859375
2018-07-18,107.18771362304688
2018-07-19,108.5821533203125
2018-07-20,107.95271301269531
2018-07-23,107.57504272460938
2018-07-24,107.19740295410156
2018-07-25,107.66221618652344
2018-07-26,109.91848754882812
2018-07-27,109.05665588378906
2018-07-30,109.06632232666016
2018-07-31,109.96690368652344
2018-08-01,109.39557647705078
2018-08-02,109.18252563476562
2018-08-03,110.48013305664062
2018-08-06,112.27159881591797
2018-08-07,112.87196350097656
2018-08-08,110.37360382080078
2018-08-09,110.54793548583984
2018-08-10,109.11473846435547
2018-08-13,108.57246398925781
2018-08-14,109.18252563476562
2018-08-15,109.27937316894531
2018-08-16,108.92108154296875
2018-08-17,108.92108154296875
2018-08-20,108.44657135009766
2018-08-21,108.83391571044922
2018-08-22,108.39816284179688
2018-08-23,108.45626068115234
2018-08-24,108.38847351074219
2018-08-27,108.77581787109375
2018-08-28,109.01790618896484
2018-08-29,108.89201354980469
2018-08-30,108.3787841796875
2018-08-31,108.47562408447266
2018-09-04,107.34264373779297
2018-09-05,106.3936538696289
2018-09-06,106.77131652832031
2018-09-07,107.45885467529297
2018-09-10,107.17803192138672
2018-09-11,106.1322021484375
2018-09-12,105.99662017822266
2018-09-13,107.16834259033203
2018-09-14,105.80296325683594
2018-09-17,105.89979553222656
2018-09-18,106.06441497802734
2018-09-19,106.31620025634766
2018-09-20,108.08828735351562
2018-09-21,106.90689086914062
2018-09-24,109.201904296875
2018-09-25,110.03468322753906
2018-09-26,111.56468963623047
2018-09-27,112.3684310913086
2018-09-28,113.23995971679688
2018-10-01,112.56210327148438
2018-10-02,113.93717193603516
2018-10-03,113.21090698242188
2018-10-04,112.45558166503906
2018-10-05,111.14830780029297
2018-10-08,112.34907531738281
2018-10-09,113.19154357910156
