,VTRS
2018-01-19,40.13847732543945
2018-01-22,40.92012023925781
2018-01-23,40.24155044555664
2018-01-24,39.614524841308594
2018-01-25,39.502864837646484
2018-01-26,39.6832389831543
2018-01-29,39.49427032470703
2018-01-30,37.81073760986328
2018-01-31,36.8057746887207
2018-02-01,36.977561950683594
2018-02-02,36.16156005859375
2018-02-05,34.641231536865234
2018-02-06,35.19954299926758
2018-02-07,34.74430847167969
2018-02-08,33.71358108520508
2018-02-09,33.739341735839844
2018-02-12,34.87314224243164
2018-02-13,34.7099494934082
2018-02-14,35.50876998901367
2018-02-15,35.7750358581543
2018-02-16,36.195926666259766
2018-02-20,35.50876998901367
2018-02-21,35.397098541259766
2018-02-22,35.45722961425781
2018-02-23,35.60325241088867
2018-02-26,35.88670349121094
2018-02-27,35.31121063232422
2018-02-28,34.632652282714844
2018-03-01,34.9504508972168
2018-03-02,35.190956115722656
2018-03-05,35.68055725097656
2018-03-06,37.132179260253906
2018-03-07,36.49655532836914
2018-03-08,36.084259033203125
2018-03-09,36.51373291015625
2018-03-12,36.74565124511719
2018-03-13,36.376304626464844
2018-03-14,36.09285354614258
2018-03-15,35.79221725463867
2018-03-16,35.84375
2018-03-19,35.04493713378906
2018-03-20,34.7099494934082
2018-03-21,35.35415267944336
2018-03-22,34.24612045288086
2018-03-23,33.38717269897461
2018-03-26,34.237525939941406
2018-03-27,33.954071044921875
2018-03-28,34.78724670410156
2018-03-29,35.36274719238281
2018-04-02,33.962669372558594
2018-04-03,34.69276809692383
2018-04-04,35.04493713378906
2018-04-05,34.74430847167969
2018-04-06,33.945491790771484
2018-04-09,34.22893524169922
2018-04-10,35.663368225097656
2018-04-11,34.69276809692383
2018-04-12,35.44004440307617
2018-04-13,34.89031982421875
2018-04-16,34.976219177246094
2018-04-17,35.19954299926758
2018-04-18,34.993404388427734
2018-04-19,35.05352783203125
2018-04-20,34.976219177246094
2018-04-23,35.02775573730469
2018-04-24,34.5725212097168
2018-04-25,33.447303771972656
2018-04-26,33.928306579589844
2018-04-27,33.79087448120117
2018-04-30,33.292686462402344
2018-05-01,33.30986785888672
2018-05-02,31.583385467529297
2018-05-03,30.964948654174805
2018-05-04,30.904829025268555
2018-05-07,31.01649284362793
2018-05-08,30.380868911743164
2018-05-09,31.540443420410156
2018-05-10,32.55400085449219
2018-05-11,32.99205780029297
2018-05-14,32.863216400146484
2018-05-15,33.069366455078125
2018-05-16,33.6534423828125
2018-05-17,34.42649459838867
2018-05-18,34.065738677978516
2018-05-21,33.97126007080078
2018-05-22,33.67921829223633
2018-05-23,34.039974212646484
2018-05-24,33.78228759765625
2018-05-25,33.82523727416992
2018-05-29,33.22397232055664
2018-05-30,33.911128997802734
2018-05-31,33.035003662109375
2018-06-01,33.36140441894531
2018-06-04,33.069366455078125
2018-06-05,34.34061050415039
2018-06-06,34.77006530761719
2018-06-07,35.225311279296875
2018-06-08,35.52595520019531
2018-06-11,35.87811279296875
2018-06-12,35.955413818359375
2018-06-13,35.79221725463867
2018-06-14,33.93690490722656
2018-06-15,33.49884033203125
2018-06-18,33.138092041015625
2018-06-19,33.26692199707031
2018-06-20,33.38717269897461
2018-06-21,33.181026458740234
2018-06-22,32.90616989135742
2018-06-25,32.734378814697266
2018-06-26,32.88898849487305
2018-06-27,32.1674690246582
2018-06-28,31.2054500579834
2018-06-29,31.04225730895996
2018-07-02,31.463144302368164
2018-07-03,30.887643814086914
2018-07-05,31.162511825561523
2018-07-06,31.463144302368164
2018-07-09,31.875438690185547
2018-07-10,31.49749183654785
2018-07-11,31.05084991455078
2018-07-12,31.11097526550293
2018-07-13,31.420188903808594
2018-07-16,31.265579223632812
2018-07-17,31.239816665649414
2018-07-18,30.853294372558594
2018-07-19,30.6127872467041
2018-07-20,30.5183048248291
2018-07-23,30.647140502929688
2018-07-24,31.171096801757812
2018-07-25,31.420188903808594
2018-07-26,31.00789451599121
2018-07-27,31.11097526550293
2018-07-30,31.48890495300293
2018-07-31,32.047218322753906
2018-08-01,32.210418701171875
2018-08-02,31.368654251098633
2018-08-03,33.026424407958984
2018-08-06,32.40797805786133
2018-08-07,33.103721618652344
2018-08-08,33.6963996887207
2018-08-09,31.445955276489258
2018-08-10,31.961326599121094
2018-08-13,32.24478530883789
2018-08-14,33.0865478515625
2018-08-15,32.48527908325195
2018-08-16,32.51105880737305
2018-08-17,32.76873779296875
2018-08-20,32.99205780029297
2018-08-21,33.28409957885742
2018-08-22,33.12948989868164
2018-08-23,32.51963806152344
2018-08-24,33.232566833496094
2018-08-27,33.3957633972168
2018-08-28,33.66204071044922
2018-08-29,33.73074722290039
2018-08-30,33.78228759765625
2018-08-31,33.61050033569336
2018-09-04,33.63626480102539
2018-09-05,33.911128997802734
2018-09-06,33.4387092590332
2018-09-07,32.846046447753906
2018-09-10,32.63130187988281
2018-09-11,32.33067321777344
2018-09-12,32.39079284667969
2018-09-13,32.67425537109375
2018-09-14,32.193241119384766
2018-09-17,31.961326599121094
2018-09-18,32.4766960144043
2018-09-19,32.846046447753906
2018-09-20,33.26692199707031
2018-09-21,33.49025344848633
2018-09-24,32.803096771240234
2018-09-25,32.31349563598633
2018-09-26,31.875438690185547
2018-09-27,31.841075897216797
2018-09-28,31.43737030029297
2018-10-01,31.33428955078125
2018-10-02,31.901195526123047
2018-10-03,31.43737030029297
2018-10-04,30.94777488708496
2018-10-05,30.312156677246094
2018-10-08,30.329334259033203
2018-10-09,29.728069305419922
2018-10-10,29.702302932739258
2018-10-11,28.001585006713867
2018-10-12,27.580713272094727
2018-10-15,27.804033279418945
2018-10-16,28.439653396606445
2018-10-17,28.362350463867188
2018-10-18,27.846975326538086
2018-10-19,27.666603088378906
2018-10-22,27.19418716430664
2018-10-23,27.580713272094727
2018-10-24,26.223581314086914
2018-10-25,26.63587188720703
2018-10-26,26.87637710571289
2018-10-29,26.78189468383789
2018-10-30,26.893556594848633
2018-10-31,26.842018127441406
2018-11-01,27.855573654174805
2018-11-02,27.211366653442383
2018-11-05,26.945093154907227
2018-11-06,31.291349411010742
2018-11-07,31.394428253173828
2018-11-08,31.9097957611084
2018-11-09,31.738006591796875
2018-11-12,30.87046241760254
2018-11-13,30.71586036682129
2018-11-14,29.40167236328125
2018-11-15,30.183317184448242
2018-11-16,29.994342803955078
2018-11-19,29.719482421875
2018-11-20,29.126806259155273
2018-11-21,28.671566009521484
2018-11-23,28.766056060791016
2018-11-26,28.748882293701172
2018-11-27,28.766056060791016
2018-11-28,29.238473892211914
2018-11-29,29.238473892211914
2018-11-30,29.083860397338867
2018-12-03,29.290008544921875
2018-12-04,28.31081199645996
2018-12-06,27.348796844482422
2018-12-07,26.240758895874023
2018-12-10,26.026018142700195
2018-12-11,25.441940307617188
2018-12-12,26.120502471923828
2018-12-13,25.80270004272461
2018-12-14,24.95233726501465
2018-12-17,24.77196502685547
2018-12-18,24.76336669921875
2018-12-19,23.8099422454834
2018-12-20,23.5007266998291
2018-12-21,22.727672576904297
2018-12-24,22.512939453125
2018-12-26,23.801355361938477
2018-12-27,23.560848236083984
2018-12-28,23.42341423034668
2018-12-31,23.535079956054688
2019-01-02,23.981733322143555
2019-01-03,23.38905906677246
2019-01-04,24.77196502685547
2019-01-07,25.553604125976562
2019-01-08,25.656673431396484
2019-01-09,24.85785484313965
2019-01-10,25.003877639770508
2019-01-11,25.38180923461914
2019-01-14,25.34745216369629
2019-01-15,25.210023880004883
2019-01-16,25.132713317871094
2019-01-17,25.38180923461914
2019-01-18,25.416170120239258
2019-01-22,24.81490707397461
2019-01-23,24.101987838745117
2019-01-24,24.230823516845703
2019-01-25,24.943744659423828
2019-01-28,24.505687713623047
2019-01-29,24.711833953857422
2019-01-30,26.472671508789062
2019-01-31,25.725387573242188
2019-02-01,26.4211368560791
2019-02-04,26.481260299682617
2019-02-05,26.69599723815918
2019-02-06,26.60151481628418
2019-02-07,26.0689697265625
2019-02-08,26.172039031982422
2019-02-11,26.66164207458496
2019-02-12,27.262901306152344
2019-02-13,26.842018127441406
2019-02-14,27.07393455505371
2019-02-15,27.348796844482422
2019-02-19,27.57212257385254
2019-02-20,27.159826278686523
2019-02-21,26.678817749023438
2019-02-22,26.85060691833496
2019-02-25,26.60151481628418
2019-02-26,26.30088233947754
2019-02-27,22.34114646911621
2019-02-28,22.66754913330078
2019-03-01,23.57802963256836
2019-03-04,24.119163513183594
2019-03-05,23.526491165161133
2019-03-06,23.243038177490234
2019-03-07,23.03689193725586
2019-03-08,22.85651397705078
2019-03-11,23.32893180847168
2019-03-12,23.509313583374023
2019-03-13,23.5952091217041
2019-03-14,24.05044937133789
2019-03-15,24.12775421142578
2019-03-18,24.205055236816406
2019-03-19,24.58299446105957
2019-03-20,24.660297393798828
2019-03-21,25.124128341674805
2019-03-22,24.64311981201172
2019-03-25,24.325313568115234
2019-03-26,24.205055236816406
2019-03-27,24.265182495117188
2019-03-28,24.256595611572266
2019-03-29,24.34248924255371
2019-04-01,24.454151153564453
2019-04-02,23.71546173095703
2019-04-03,23.1743221282959
2019-04-04,23.55225944519043
2019-04-05,23.73263931274414
2019-04-08,23.85289192199707
2019-04-09,23.294580459594727
2019-04-10,23.380468368530273
2019-04-11,23.20009422302246
2019-04-12,23.165733337402344
2019-04-15,23.13138198852539
2019-04-16,23.251628875732422
2019-04-17,22.959585189819336
2019-04-18,23.062660217285156
2019-04-22,22.951000213623047
2019-04-23,22.847925186157227
2019-04-24,22.710493087768555
2019-04-25,22.91663932800293
2019-04-26,23.225860595703125
2019-04-29,23.406238555908203
2019-04-30,23.18291473388672
2019-05-01,23.251628875732422
2019-05-02,23.775585174560547
2019-05-03,24.059036254882812
2019-05-06,24.273773193359375
2019-05-07,18.493080139160156
2019-05-08,18.80229377746582
2019-05-09,19.54958152770996
2019-05-10,19.042804718017578
2019-05-13,17.247608184814453
2019-05-14,17.531057357788086
2019-05-15,17.221839904785156
2019-05-16,17.359268188476562
2019-05-17,16.869670867919922
2019-05-20,16.680702209472656
2019-05-21,16.895437240600586
2019-05-22,16.87826156616211
2019-05-23,16.46596336364746
2019-05-24,16.30276870727539
2019-05-28,15.349337577819824
2019-05-29,15.461002349853516
2019-05-30,14.78243350982666
2019-05-31,14.430268287658691
2019-06-03,14.76525592803955
2019-06-04,15.30639362335205
2019-06-05,15.263442993164062
2019-06-06,14.988584518432617
2019-06-07,14.945634841918945
2019-06-10,15.091658592224121
2019-06-11,15.040122032165527
2019-06-12,14.73948860168457
2019-06-13,14.928457260131836
2019-06-14,14.619236946105957
2019-06-17,14.833974838256836
2019-06-18,15.24626636505127
2019-06-19,15.546896934509277
2019-06-20,15.641378402709961
2019-06-21,15.735865592956543
2019-06-24,15.426647186279297
2019-06-25,16.019317626953125
2019-06-26,16.02790641784668
2019-06-27,16.294178009033203
2019-06-28,16.354305267333984
2019-07-01,16.6978816986084
2019-07-02,16.62057876586914
2019-07-03,16.90403175354004
2019-07-05,16.740829467773438
2019-07-08,16.551860809326172
2019-07-09,16.85249137878418
2019-07-10,16.431608200073242
2019-07-11,16.354305267333984
2019-07-12,16.5089111328125
2019-07-15,16.294178009033203
2019-07-16,15.830348014831543
2019-07-17,15.383698463439941
2019-07-18,15.332161903381348
2019-07-19,15.546896934509277
2019-07-22,15.503947257995605
2019-07-23,15.753046989440918
2019-07-24,16.242639541625977
2019-07-25,15.83893871307373
2019-07-26,15.856115341186523
2019-07-29,17.8488712310791
2019-07-30,18.407182693481445
2019-07-31,17.951940536499023
2019-08-01,17.453752517700195
2019-08-02,17.041460037231445
2019-08-05,16.62057876586914
2019-08-06,15.632789611816406
2019-08-07,15.881884574890137
2019-08-08,16.397247314453125
2019-08-09,16.732236862182617
2019-08-12,16.431608200073242
2019-08-13,16.938385009765625
2019-08-14,15.49536418914795
2019-08-15,15.126016616821289
2019-08-16,15.916242599487305
2019-08-19,16.483144760131836
2019-08-20,16.397247314453125
2019-08-21,16.397247314453125
2019-08-22,16.354305267333984
2019-08-23,15.753046989440918
2019-08-26,16.139570236206055
2019-08-27,16.036495208740234
2019-08-28,16.44878578186035
2019-08-29,17.09299659729004
2019-08-30,16.723651885986328
2019-09-03,16.551860809326172
2019-09-04,16.955564498901367
2019-09-05,17.36785888671875
2019-09-06,17.625539779663086
2019-09-09,18.201032638549805
2019-09-10,18.7937068939209
2019-09-11,19.352022171020508
2019-09-12,19.102928161621094
2019-09-13,18.630512237548828
2019-09-16,18.72498893737793
2019-09-17,18.407182693481445
2019-09-18,18.28693199157715
2019-09-19,18.037832260131836
2019-09-20,18.037832260131836
2019-09-23,17.917585372924805
2019-09-24,17.118762969970703
2019-09-25,17.281963348388672
2019-09-26,16.972745895385742
2019-09-27,16.569046020507812
2019-09-30,16.98992347717285
2019-10-01,16.173927307128906
2019-10-02,15.916242599487305
2019-10-03,16.173927307128906
2019-10-04,16.242639541625977
2019-10-07,16.182518005371094
2019-10-08,15.78740119934082
2019-10-09,15.830348014831543
2019-10-10,15.864702224731445
2019-10-11,16.23404884338379
2019-10-14,15.907657623291016
2019-10-15,16.173927307128906
2019-10-16,16.096620559692383
2019-10-17,16.21686553955078
2019-10-18,15.744452476501465
2019-10-21,15.58984375
2019-10-22,15.727276802062988
2019-10-23,15.907657623291016
2019-10-24,15.675742149353027
2019-10-25,16.0622615814209
2019-10-28,16.294178009033203
2019-10-29,16.82672119140625
2019-10-30,16.6721134185791
2019-10-31,16.44878578186035
2019-11-01,16.90403175354004
2019-11-04,16.955564498901367
2019-11-05,15.28062629699707
2019-11-06,14.74808120727539
2019-11-07,14.61064624786377
2019-11-08,15.126016616821289
2019-11-11,14.808204650878906
2019-11-12,15.057297706604004
2019-11-13,14.833974838256836
2019-11-14,14.825385093688965
2019-11-15,15.203317642211914
2019-11-18,14.799612998962402
2019-11-19,14.833974838256836
2019-11-20,14.808204650878906
2019-11-21,14.919867515563965
2019-11-22,14.894099235534668
2019-11-25,15.512537002563477
2019-11-26,15.718685150146484
2019-11-27,16.130977630615234
2019-11-29,16.130977630615234
2019-12-02,16.02790641784668
2019-12-03,15.916242599487305
2019-12-04,16.21686553955078
2019-12-05,16.23404884338379
2019-12-06,16.569046020507812
2019-12-09,16.337127685546875
2019-12-10,16.0622615814209
2019-12-11,16.156747817993164
2019-12-12,16.90403175354004
2019-12-13,16.440196990966797
2019-12-16,16.345718383789062
2019-12-17,16.173927307128906
2019-12-18,16.208282470703125
2019-12-19,16.646343231201172
2019-12-20,16.998510360717773
2019-12-23,17.11017608642578
2019-12-24,17.041460037231445
2019-12-26,16.818132400512695
2019-12-27,16.938385009765625
2019-12-30,16.68929100036621
2019-12-31,17.264785766601562
2020-01-02,17.73720359802246
2020-01-03,17.35068130493164
2020-01-06,17.926172256469727
2020-01-07,18.183855056762695
2020-01-08,18.226802825927734
2020-01-09,17.977706909179688
2020-01-10,17.90899658203125
2020-01-13,17.8488712310791
2020-01-14,18.209627151489258
2020-01-15,18.939727783203125
2020-01-16,18.87101173400879
2020-01-17,18.604740142822266
2020-01-21,18.59615135192871
2020-01-22,18.716402053833008
2020-01-23,19.017030715942383
2020-01-24,18.767940521240234
2020-01-27,18.175264358520508
2020-01-28,18.759353637695312
2020-01-29,18.98267364501953
2020-01-30,18.828067779541016
2020-01-31,18.39859390258789
2020-02-03,18.57038116455078
2020-02-04,19.120107650756836
2020-02-05,19.62688446044922
2020-02-06,19.62688446044922
2020-02-07,19.558170318603516
2020-02-10,19.4293270111084
2020-02-11,19.197412490844727
2020-02-12,19.034212112426758
2020-02-13,18.587560653686523
2020-02-14,18.810888290405273
2020-02-18,18.278339385986328
2020-02-19,17.951940536499023
2020-02-20,17.977706909179688
2020-02-21,18.166677474975586
2020-02-24,17.445159912109375
2020-02-25,17.09299659729004
2020-02-26,16.783777236938477
2020-02-27,16.045085906982422
2020-02-28,14.76525592803955
2020-03-02,15.014352798461914
2020-03-03,13.992205619812012
2020-03-04,14.456035614013672
2020-03-05,13.768882751464844
2020-03-06,13.227746963500977
2020-03-09,12.351625442504883
2020-03-10,12.952886581420898
2020-03-11,12.428927421569824
2020-03-12,11.389603614807129
2020-03-13,12.927118301391602
2020-03-16,12.918526649475098
2020-03-17,13.37376594543457
2020-03-18,12.179834365844727
2020-03-19,12.772503852844238
2020-03-20,13.09890365600586
2020-03-23,13.51978874206543
2020-03-24,13.004422187805176
2020-03-25,12.824043273925781
2020-03-26,13.34799861907959
2020-03-27,12.781094551086426
2020-03-30,12.944294929504395
2020-03-31,12.806863784790039
2020-04-01,12.24854850769043
2020-04-02,11.95650863647461
2020-04-03,11.801898002624512
2020-04-06,12.059581756591797
2020-04-07,12.343031883239746
2020-04-08,13.004422187805176
2020-04-09,13.81182861328125
2020-04-13,13.794648170471191
2020-04-14,14.043746948242188
2020-04-15,13.279282569885254
2020-04-16,13.313640594482422
2020-04-17,13.837599754333496
2020-04-20,13.6228609085083
2020-04-21,12.995830535888672
2020-04-22,12.806863784790039
2020-04-23,13.141852378845215
2020-04-24,13.536967277526855
2020-04-27,13.863363265991211
2020-04-28,14.121050834655762
2020-04-29,14.876917839050293
2020-04-30,14.404500007629395
2020-05-01,13.854775428771973
2020-05-04,14.189763069152832
2020-05-05,14.232712745666504
2020-05-06,14.481805801391602
2020-05-07,14.876917839050293
2020-05-08,15.091658592224121
2020-05-11,14.559110641479492
2020-05-12,13.940670013427734
2020-05-13,13.34799861907959
2020-05-14,13.073136329650879
2020-05-15,13.021600723266602
2020-05-18,14.138226509094238
2020-05-19,13.78606128692627
2020-05-20,14.017973899841309
2020-05-21,13.743112564086914
2020-05-22,13.433893203735352
2020-05-26,13.863363265991211
2020-05-27,14.73948860168457
2020-05-28,14.816793441772461
2020-05-29,14.662181854248047
2020-06-01,15.134604454040527
2020-06-02,15.014352798461914
2020-06-03,15.065888404846191
2020-06-04,15.203317642211914
2020-06-05,15.17755126953125
2020-06-08,16.130977630615234
2020-06-09,15.847526550292969
2020-06-10,14.876917839050293
2020-06-11,14.000792503356934
2020-06-12,13.69157600402832
2020-06-15,13.657217025756836
2020-06-16,13.854775428771973
2020-06-17,13.717344284057617
2020-06-18,14.026564598083496
2020-06-19,13.880545616149902
2020-06-22,14.138226509094238
2020-06-23,13.949259757995605
2020-06-24,13.76029109954834
2020-06-25,14.069510459899902
2020-06-26,13.648630142211914
2020-06-29,13.734524726867676
2020-06-30,13.81182861328125
2020-07-01,13.536967277526855
2020-07-02,13.68298625946045
2020-07-06,14.20694351196289
2020-07-07,13.837599754333496
2020-07-08,13.9063138961792
2020-07-09,13.640040397644043
2020-07-10,13.829009056091309
2020-07-13,13.854775428771973
2020-07-14,14.189763069152832
2020-07-15,14.584877967834473
2020-07-16,14.464625358581543
2020-07-17,14.438858032226562
2020-07-20,14.301426887512207
2020-07-21,14.06092357635498
2020-07-22,14.232712745666504
2020-07-23,13.81182861328125
2020-07-24,13.708757400512695
2020-07-27,13.93208122253418
2020-07-28,13.880545616149902
2020-07-29,14.602056503295898
2020-07-30,14.026564598083496
2020-07-31,13.837599754333496
2020-08-03,14.05233383178711
2020-08-04,14.017973899841309
2020-08-05,14.516161918640137
2020-08-06,14.103870391845703
2020-08-07,14.05233383178711
2020-08-10,14.05233383178711
2020-08-11,14.292838096618652
2020-08-12,13.897723197937012
2020-08-13,13.863363265991211
2020-08-14,13.9063138961792
2020-08-17,13.957847595214844
2020-08-18,13.9063138961792
2020-08-19,14.181175231933594
2020-08-20,14.035154342651367
2020-08-21,13.734524726867676
2020-08-24,14.026564598083496
2020-08-25,13.768882751464844
2020-08-26,14.009387016296387
2020-08-27,13.897723197937012
2020-08-28,13.940670013427734
2020-08-31,14.069510459899902
2020-09-01,13.313640594482422
2020-09-02,13.494020462036133
2020-09-03,13.279282569885254
2020-09-04,13.579913139343262
2020-09-08,13.433893203735352
2020-09-09,13.09890365600586
2020-09-10,12.935707092285156
2020-09-11,13.167619705200195
2020-09-14,13.545557022094727
2020-09-15,13.700164794921875
2020-09-16,13.743112564086914
2020-09-17,13.880545616149902
2020-09-18,13.511197090148926
2020-09-21,12.695199966430664
2020-09-22,12.729558944702148
2020-09-23,12.343031883239746
2020-09-24,12.205601692199707
2020-09-25,12.385982513427734
2020-09-28,12.574947357177734
2020-09-29,12.514822959899902
2020-09-30,12.73814868927002
2020-10-01,12.71237850189209
2020-10-02,12.789684295654297
2020-10-05,12.961474418640137
2020-10-06,12.772503852844238
2020-10-07,12.806863784790039
2020-10-08,13.502610206604004
2020-10-09,13.433893203735352
2020-10-12,13.725933074951172
2020-10-13,13.390947341918945
2020-10-14,13.356587409973145
2020-10-15,13.51978874206543
2020-10-16,13.494020462036133
2020-10-19,13.244927406311035
2020-10-20,13.15044116973877
2020-10-21,13.004422187805176
2020-10-22,13.399535179138184
2020-10-23,13.476840019226074
2020-10-26,12.927118301391602
2020-10-27,12.42033863067627
2020-10-28,12.282906532287598
2020-10-29,12.343031883239746
2020-10-30,12.489052772521973
2020-11-02,13.004422187805176
2020-11-03,13.004422187805176
2020-11-04,12.952886581420898
2020-11-05,13.004422187805176
2020-11-06,12.583538055419922
2020-11-09,12.987241744995117
2020-11-10,13.433893203735352
2020-11-11,13.485429763793945
2020-11-12,13.322230339050293
2020-11-13,13.356587409973145
2020-11-16,13.6228609085083
2020-11-17,14.035154342651367
2020-11-18,13.9063138961792
2020-11-19,15.555487632751465
2020-11-20,14.713719367980957
2020-11-23,14.404500007629395
2020-11-24,14.516161918640137
2020-11-25,14.662181854248047
2020-11-27,14.645004272460938
2020-11-30,14.447447776794434
2020-12-01,14.61064624786377
2020-12-02,14.713719367980957
2020-12-03,14.919867515563965
2020-12-04,15.117424011230469
2020-12-07,15.091658592224121
2020-12-08,15.323570251464844
2020-12-09,15.048707962036133
2020-12-10,15.194731712341309
2020-12-11,14.894099235534668
2020-12-14,14.885509490966797
2020-12-15,15.229085922241211
2020-12-16,15.340749740600586
2020-12-17,15.220498085021973
2020-12-18,15.24626636505127
2020-12-21,14.937044143676758
2020-12-22,15.237674713134766
2020-12-23,15.357930183410645
2020-12-24,15.263442993164062
2020-12-28,15.237674713134766
2020-12-29,15.24626636505127
2020-12-30,15.572665214538574
2020-12-31,16.096620559692383
2021-01-04,15.924830436706543
2021-01-05,15.546896934509277
2021-01-06,15.881884574890137
2021-01-07,15.907657623291016
2021-01-08,15.718685150146484
2021-01-11,15.864702224731445
2021-01-12,15.667144775390625
2021-01-13,15.804581642150879
2021-01-14,14.868330001831055
2021-01-15,14.645004272460938
2021-01-19,14.97999382019043
2021-01-20,15.194731712341309
2021-01-21,14.868330001831055
2021-01-22,14.971403121948242
2021-01-25,14.799612998962402
2021-01-26,14.679366111755371
2021-01-27,14.481805801391602
2021-01-28,14.76525592803955
2021-01-29,14.593469619750977
2021-02-01,14.988584518432617
2021-02-02,14.928457260131836
2021-02-03,15.538309097290039
2021-02-04,15.461002349853516
2021-02-05,15.37510871887207
2021-02-08,15.461002349853516
2021-02-09,15.864702224731445
2021-02-10,15.795989036560059
2021-02-11,15.667144775390625
2021-02-12,15.667144775390625
2021-02-16,15.753046989440918
2021-02-17,15.907657623291016
2021-02-18,15.692915916442871
2021-02-19,15.641378402709961
2021-02-22,13.313640594482422
2021-02-23,13.073136329650879
2021-02-24,13.141852378845215
2021-02-25,12.927118301391602
2021-02-26,12.755328178405762
2021-03-01,12.64366340637207
2021-03-02,12.274317741394043
2021-03-03,11.922150611877441
2021-03-04,11.673054695129395
2021-03-05,11.947918891906738
2021-03-08,11.879202842712402
2021-03-09,11.947918891906738
2021-03-10,12.076760292053223
2021-03-11,12.111117362976074
2021-03-12,12.334443092346191
2021-03-15,12.600715637207031
2021-03-16,12.480463981628418
2021-03-17,12.952886581420898
2021-03-18,12.532001495361328
2021-03-19,12.695199966430664
2021-03-22,12.703790664672852
2021-03-23,12.171244621276855
2021-03-24,12.033812522888184
2021-03-25,12.042403221130371
2021-03-26,12.334443092346191
2021-03-29,12.300085067749023
2021-03-30,12.154065132141113
2021-03-31,11.999455451965332
2021-04-01,11.939329147338867
2021-04-05,12.068170547485352
2021-04-06,11.879202842712402
2021-04-07,11.501269340515137
2021-04-08,11.415372848510742
2021-04-09,11.509858131408691
2021-04-12,11.389603614807129
2021-04-13,11.140512466430664
2021-04-14,11.346656799316406
2021-04-15,11.406785011291504
2021-04-16,11.509858131408691
2021-04-19,11.381014823913574
2021-04-20,11.260764122009277
2021-04-21,11.423962593078613
2021-04-22,11.475500106811523
2021-04-23,11.475500106811523
2021-04-26,11.63869857788086
2021-04-27,11.406785011291504
2021-04-28,11.561392784118652
2021-04-29,11.475500106811523
2021-04-30,11.423962593078613
2021-05-03,11.595748901367188
2021-05-04,11.509858131408691
2021-05-05,11.716004371643066
2021-05-06,11.965097427368164
2021-05-07,12.093940734863281
2021-05-10,12.918526649475098
2021-05-11,13.004422187805176
2021-05-12,13.502610206604004
2021-05-13,13.68298625946045
2021-05-14,13.743112564086914
2021-05-17,13.871953964233398
2021-05-18,13.78606128692627
2021-05-19,13.313640594482422
2021-05-20,13.390947341918945
2021-05-21,13.243887901306152
2021-05-24,13.287138938903809
2021-05-25,12.95842170715332
2021-05-26,13.114130020141602
2021-05-27,13.096829414367676
2021-05-28,13.183335304260254
2021-06-01,13.200634002685547
2021-06-02,13.373644828796387
2021-06-03,13.330392837524414
2021-06-04,13.313090324401855
2021-06-07,13.313090324401855
2021-06-08,13.399596214294434
2021-06-09,13.36499309539795
2021-06-10,13.659111976623535
2021-06-11,13.607206344604492
2021-06-14,13.52070426940918
2021-06-15,13.235238075256348
2021-06-16,13.166032791137695
2021-06-17,12.69025707244873
2021-06-18,12.335586547851562
2021-06-21,12.413440704345703
2021-06-22,12.300986289978027
2021-06-23,12.257730484008789
2021-06-24,12.422091484069824
2021-06-25,12.603751182556152
2021-06-28,12.439393997192383
2021-06-29,12.560500144958496
2021-06-30,12.361538887023926
2021-07-01,12.759461402893066
2021-07-02,12.724858283996582
2021-07-06,12.27503490447998
2021-07-07,12.136625289916992
2021-07-08,11.920363426208496
2021-07-09,12.378839492797852
2021-07-12,12.26638412475586
2021-07-13,12.041473388671875
2021-07-14,12.171229362487793
2021-07-15,12.00687026977539
2021-07-16,11.90306282043457
2021-07-19,11.764656066894531
2021-07-20,12.015519142150879
2021-07-21,12.162576675415039
2021-07-22,11.980918884277344
2021-07-23,12.041473388671875
2021-07-26,11.97226619720459
2021-07-27,12.032819747924805
2021-07-28,12.309635162353516
2021-07-29,12.361538887023926
2021-07-30,12.171229362487793
2021-08-02,12.309635162353516
2021-08-03,12.27503490447998
2021-08-04,11.90306282043457
2021-08-05,12.050121307373047
2021-08-06,12.326936721801758
2021-08-09,13.062228202819824
2021-08-10,13.070877075195312
2021-08-11,12.820014953613281
2021-08-12,12.932470321655273
2021-08-13,12.932470321655273
2021-08-16,12.897868156433105
2021-08-17,12.776762962341309
2021-08-18,12.794063568115234
2021-08-19,12.74216079711914
2021-08-20,12.707557678222656
2021-08-23,12.864441871643066
2021-08-24,12.777283668518066
2021-08-25,12.65526294708252
2021-08-26,12.454800605773926
2021-08-27,12.524527549743652
2021-08-30,12.5593900680542
2021-08-31,12.75113582611084
2021-09-01,12.716272354125977
2021-09-02,13.186923027038574
2021-09-03,12.977746963500977
2021-09-07,12.777283668518066
2021-09-08,12.681410789489746
2021-09-09,12.454800605773926
2021-09-10,12.027728080749512
2021-09-13,12.132320404052734
2021-09-14,11.923141479492188
2021-09-15,11.966717720031738
2021-09-16,11.931856155395508
2021-09-17,11.827268600463867
2021-09-20,11.61808967590332
2021-09-21,11.57451057434082
2021-09-22,11.548364639282227
2021-09-23,11.62680435180664
2021-09-24,11.66166877746582
2021-09-27,12.045161247253418
2021-09-28,11.940571784973145
2021-09-29,12.080023765563965
2021-09-30,11.809836387634277
2021-10-01,11.853414535522461
