,AVGO
2021-05-27,42.899505615234375
2021-05-28,43.326045989990234
2021-06-01,42.957298278808594
2021-06-02,43.454463958740234
2021-06-03,42.63533401489258
2021-06-04,43.570953369140625
2021-06-07,42.54176330566406
2021-06-08,42.518836975097656
2021-06-09,42.55552673339844
2021-06-10,42.990318298339844
2021-06-11,43.17652893066406
2021-06-14,43.64708709716797
2021-06-15,43.18019104003906
2021-06-16,42.72247314453125
2021-06-17,43.219635009765625
2021-06-18,42.51607894897461
2021-06-21,42.95150375366211
2021-06-22,42.93670654296875
2021-06-23,43.14101791381836
2021-06-24,43.45532989501953
2021-06-25,42.72869873046875
2021-06-28,43.70863342285156
2021-06-29,44.11077880859375
2021-06-30,44.082122802734375
2021-07-01,43.41650390625
2021-07-02,43.28060531616211
2021-07-06,43.75300979614258
2021-07-07,43.407264709472656
2021-07-08,43.496009826660156
2021-07-09,44.39090347290039
2021-07-12,44.905818939208984
2021-07-13,44.744956970214844
2021-07-14,44.52124786376953
2021-07-15,44.12834548950195
2021-07-16,43.2713623046875
2021-07-19,43.049495697021484
2021-07-20,43.31943893432617
2021-07-21,44.28365707397461
2021-07-22,44.034976959228516
2021-07-23,44.66545486450195
2021-07-26,44.581329345703125
2021-07-27,43.945308685302734
2021-07-28,44.15699768066406
2021-07-29,44.75420379638672
2021-07-30,44.87346267700195
2021-08-02,44.80690002441406
2021-08-03,45.001956939697266
2021-08-04,45.09532928466797
2021-08-05,45.08331298828125
2021-08-06,44.876243591308594
2021-08-09,44.80690002441406
2021-08-10,44.58317565917969
2021-08-11,44.702430725097656
2021-08-12,44.76806640625
2021-08-13,44.943721771240234
2021-08-16,45.12677001953125
2021-08-17,44.25314712524414
2021-08-18,43.35456466674805
2021-08-19,43.776126861572266
2021-08-20,43.927734375
2021-08-23,44.600746154785156
2021-08-24,44.50645446777344
2021-08-25,44.68949890136719
2021-08-26,44.9048957824707
2021-08-27,45.84784698486328
2021-08-30,46.12055587768555
2021-08-31,45.965248107910156
2021-09-01,45.590850830078125
2021-09-02,45.474365234375
2021-09-03,46.008697509765625
2021-09-07,45.90793991088867
2021-09-08,45.70363235473633
2021-09-09,45.62135314941406
2021-09-10,46.05215072631836
2021-09-13,46.127037048339844
2021-09-14,46.39604949951172
2021-09-15,47.12360382080078
2021-09-16,46.90266036987305
2021-09-17,46.77784729003906
2021-09-20,45.74430465698242
2021-09-21,45.72289276123047
2021-09-22,46.61687469482422
2021-09-23,46.96237564086914
2021-09-24,47.020111083984375
2021-09-27,47.013587951660156
2021-09-28,45.72568893432617
2021-09-29,45.582275390625
2021-09-30,45.15856170654297
2021-10-01,45.3839225769043
2021-10-04,44.322303771972656
2021-10-05,45.20418930053711
2021-10-06,45.51708221435547
2021-10-07,45.9957389831543
2021-10-08,45.89610290527344
2021-10-11,45.848602294921875
2021-10-12,45.19115447998047
2021-10-13,45.16600799560547
2021-10-14,46.338436126708984
2021-10-15,46.864585876464844
2021-10-18,46.87482452392578
2021-10-19,47.52949142456055
2021-10-20,47.43637466430664
2021-10-21,47.879642486572266
2021-10-22,47.996971130371094
2021-10-25,48.6171760559082
2021-10-26,49.716041564941406
2021-10-27,48.714027404785156
2021-10-28,49.31560516357422
2021-10-29,49.511173248291016
2021-11-01,49.1740608215332
2021-11-02,50.014041900634766
2021-11-03,50.507591247558594
2021-11-04,51.089622497558594
2021-11-05,52.04879379272461
2021-11-08,52.05158615112305
2021-11-09,51.94449234008789
2021-11-10,51.10358810424805
2021-11-11,51.72099685668945
2021-11-12,52.44921875
2021-11-15,52.68669128417969
2021-11-16,52.966060638427734
2021-11-17,53.047080993652344
2021-11-18,53.52853012084961
2021-11-19,52.961402893066406
2021-11-22,51.52357864379883
2021-11-23,51.694923400878906
2021-11-24,52.03110885620117
2021-11-26,50.900577545166016
2021-11-29,52.55352020263672
2021-11-30,51.56082534790039
2021-12-01,51.661399841308594
2021-12-02,51.44628143310547
2021-12-03,51.97429656982422
2021-12-06,52.613128662109375
2021-12-07,54.9803352355957
2021-12-08,54.80897903442383
2021-12-09,54.33032989501953
2021-12-10,58.82448196411133
2021-12-13,57.89138412475586
2021-12-14,57.2628059387207
2021-12-15,59.58624267578125
2021-12-16,57.80012893676758
2021-12-17,59.12993240356445
2021-12-20,60.067691802978516
2021-12-21,60.56534957885742
2021-12-22,61.405067443847656
2021-12-23,62.30478286743164
2021-12-27,63.19324493408203
2021-12-28,62.69841003417969
2021-12-29,63.03673553466797
2021-12-30,62.331024169921875
2021-12-31,62.3619499206543
2022-01-03,62.16606903076172
2022-01-04,62.87834548950195
2022-01-05,60.26169204711914
2022-01-06,59.702178955078125
2022-01-07,58.0264778137207
2022-01-10,58.214847564697266
2022-01-11,58.29826736450195
2022-01-12,58.2935791015625
2022-01-13,55.96840286254883
2022-01-14,55.89155197143555
2022-01-18,54.15024185180664
2022-01-19,52.85503387451172
2022-01-20,51.332088470458984
2022-01-21,49.97409439086914
2022-01-24,50.756656646728516
2022-01-25,50.05937576293945
2022-01-26,52.21305847167969
2022-01-27,50.825069427490234
2022-01-28,52.492340087890625
2022-01-31,54.90843200683594
2022-02-01,55.54946517944336
2022-02-02,56.55320358276367
2022-02-03,54.43701934814453
2022-02-04,55.309547424316406
2022-02-07,55.07243728637695
2022-02-08,56.25236892700195
2022-02-09,57.29452896118164
2022-02-10,55.42201232910156
2022-02-11,53.74067687988281
2022-02-14,54.22427749633789
2022-02-15,56.49135208129883
2022-02-16,55.970272064208984
2022-02-17,54.263633728027344
2022-02-18,54.35642623901367
2022-02-22,54.11930847167969
2022-02-23,52.9693717956543
2022-02-24,54.35735321044922
2022-02-25,55.10805130004883
2022-02-28,55.05463409423828
2022-03-01,53.4314079284668
2022-03-02,54.89905548095703
2022-03-03,54.22614669799805
2022-03-04,55.85593032836914
2022-03-07,53.48576354980469
2022-03-08,53.97779083251953
2022-03-09,55.95246124267578
2022-03-10,55.081809997558594
2022-03-11,54.155860900878906
2022-03-14,53.21397018432617
2022-03-15,55.55322265625
2022-03-16,56.89903259277344
2022-03-17,56.48197937011719
2022-03-18,57.20737838745117
2022-03-21,56.73371887207031
2022-03-22,57.68196487426758
2022-03-23,56.553497314453125
2022-03-24,59.10575485229492
2022-03-25,59.33598327636719
2022-03-28,59.7143440246582
2022-03-29,60.524837493896484
2022-03-30,59.54543685913086
2022-03-31,59.41240310668945
2022-04-01,59.157649993896484
2022-04-04,59.900211334228516
2022-04-05,57.94426727294922
2022-04-06,56.800716400146484
2022-04-07,56.8997688293457
2022-04-08,55.38541030883789
2022-04-11,54.78248977661133
2022-04-12,55.203304290771484
2022-04-13,55.90812683105469
2022-04-14,54.144649505615234
2022-04-18,55.33823013305664
2022-04-19,56.38744354248047
2022-04-20,56.396873474121094
2022-04-21,55.92605209350586
2022-04-22,55.38068771362305
2022-04-25,55.46843719482422
2022-04-26,52.8444709777832
2022-04-27,52.794464111328125
2022-04-28,54.62492370605469
2022-04-29,52.30854034423828
2022-05-02,54.38053894042969
2022-05-03,54.8353271484375
2022-05-04,56.957332611083984
2022-05-05,54.72399139404297
2022-05-06,54.734371185302734
2022-05-09,53.113380432128906
2022-05-10,54.85608673095703
2022-05-11,53.50871276855469
2022-05-12,53.92953109741211
2022-05-13,55.50240707397461
2022-05-16,54.97684860229492
2022-05-17,57.3809814453125
2022-05-18,53.83517837524414
2022-05-19,51.5367317199707
2022-05-20,51.25177764892578
2022-05-23,49.663818359375
2022-05-24,49.46001052856445
2022-05-25,50.16106033325195
2022-05-26,51.956607818603516
2022-05-27,55.034400939941406
2022-05-31,54.73719787597656
2022-06-01,54.12295150756836
2022-06-02,54.417335510253906
2022-06-03,53.151119232177734
2022-06-06,52.95392608642578
2022-06-07,54.06351089477539
2022-06-08,53.34360122680664
2022-06-09,52.48120880126953
2022-06-10,51.07062530517578
2022-06-13,48.839176177978516
2022-06-14,49.07977294921875
2022-06-15,49.69684600830078
2022-06-16,46.91059112548828
2022-06-17,47.04928970336914
2022-06-21,47.92644119262695
2022-06-22,47.196754455566406
2022-06-23,47.24241256713867
2022-06-24,48.43256378173828
2022-06-27,48.111000061035156
2022-06-28,47.42032241821289
2022-06-29,46.655426025390625
2022-06-30,46.217803955078125
2022-07-01,45.459571838378906
2022-07-05,45.31306457519531
2022-07-06,45.91337203979492
2022-07-07,47.42888259887695
2022-07-08,47.443153381347656
2022-07-11,45.937156677246094
2022-07-12,45.79540252685547
2022-07-13,45.829654693603516
2022-07-14,46.10649490356445
2022-07-15,47.04072189331055
2022-07-18,46.71726608276367
2022-07-19,48.42400360107422
2022-07-20,48.687522888183594
2022-07-21,49.24978256225586
2022-07-22,48.75887680053711
2022-07-25,48.81501007080078
2022-07-26,48.62282943725586
2022-07-27,50.21159744262695
2022-07-28,50.765289306640625
2022-07-29,50.94319152832031
2022-08-01,51.027862548828125
2022-08-02,50.53696060180664
2022-08-03,52.0144157409668
2022-08-04,52.59093475341797
2022-08-05,52.46155548095703
2022-08-08,51.8993034362793
2022-08-09,50.68822479248047
2022-08-10,52.36355972290039
2022-08-11,51.8897819519043
2022-08-12,53.10752487182617
2022-08-15,53.176971435546875
2022-08-16,52.48153305053711
2022-08-17,51.23905563354492
2022-08-18,53.12845230102539
2022-08-19,52.17518997192383
2022-08-22,50.30292892456055
2022-08-23,50.40091323852539
2022-08-24,50.50176239013672
2022-08-25,52.3369255065918
2022-08-26,49.55230712890625
2022-08-29,48.916805267333984
2022-08-30,48.17569351196289
2022-08-31,47.48310470581055
2022-09-01,46.80764389038086
2022-09-02,47.58871078491211
2022-09-06,47.396541595458984
2022-09-07,48.05583190917969
2022-09-08,48.70275115966797
2022-09-09,49.69881820678711
2022-09-12,50.33241271972656
2022-09-13,47.91503143310547
2022-09-14,48.59048843383789
2022-09-15,47.58109664916992
2022-09-16,47.80561447143555
2022-09-19,47.742828369140625
2022-09-20,46.90753936767578
2022-09-21,46.253273010253906
2022-09-22,45.818695068359375
2022-09-23,44.962005615234375
2022-09-26,44.346126556396484
2022-09-27,44.584991455078125
2022-09-28,44.70106887817383
2022-09-29,43.18244934082031
2022-09-30,42.5953369140625
2022-10-03,43.82040786743164
2022-10-04,46.0345458984375
2022-10-05,46.50845718383789
2022-10-06,46.0000114440918
2022-10-07,44.17536163330078
2022-10-10,41.9900016784668
2022-10-11,41.324222564697266
2022-10-12,41.30599594116211
2022-10-13,42.015899658203125
2022-10-14,40.97310256958008
2022-10-17,41.7664680480957
2022-10-18,41.71467208862305
2022-10-19,41.75975799560547
2022-10-20,41.280094146728516
2022-10-21,43.144073486328125
2022-10-24,43.79545974731445
2022-10-25,44.13603210449219
2022-10-26,44.242515563964844
2022-10-27,43.688018798828125
2022-10-28,45.366851806640625
2022-10-31,45.100162506103516
2022-11-01,44.887184143066406
2022-11-02,43.74845886230469
2022-11-03,42.605892181396484
2022-11-04,44.637760162353516
2022-11-07,45.58941650390625
2022-11-08,46.25039291381836
2022-11-09,45.03779983520508
2022-11-10,48.596923828125
2022-11-11,49.70207595825195
2022-11-14,49.23487854003906
2022-11-15,50.30933380126953
2022-11-16,49.09193801879883
2022-11-17,49.12839889526367
2022-11-18,49.42099380493164
2022-11-21,49.63971710205078
2022-11-22,50.84943389892578
2022-11-23,51.19384002685547
2022-11-25,50.83601379394531
2022-11-28,50.09732437133789
2022-11-29,50.01866149902344
2022-11-30,52.86212158203125
2022-12-01,52.835262298583984
2022-12-02,51.88071823120117
2022-12-05,50.90604019165039
2022-12-06,50.443641662597656
2022-12-07,49.74140548706055
2022-12-08,50.94824981689453
2022-12-09,52.25678253173828
2022-12-12,53.39934539794922
2022-12-13,54.78174591064453
2022-12-14,55.10791778564453
2022-12-15,53.530765533447266
2022-12-16,53.33026885986328
2022-12-19,53.167762756347656
2022-12-20,52.62508773803711
2022-12-21,54.28987121582031
2022-12-22,53.50246047973633
2022-12-23,53.43861389160156
2022-12-27,53.545989990234375
2022-12-28,52.70924377441406
2022-12-29,53.95904541015625
2022-12-30,54.086727142333984
2023-01-03,53.54018783569336
2023-01-04,54.1941032409668
2023-01-05,53.68915557861328
2023-01-06,56.92102813720703
2023-01-09,55.80472183227539
2023-01-10,55.61511993408203
2023-01-11,55.92564010620117
2023-01-12,56.29323196411133
2023-01-13,56.008827209472656
2023-01-17,56.032047271728516
2023-01-18,55.553218841552734
2023-01-19,54.48237228393555
2023-01-20,55.21368408203125
2023-01-23,56.263240814208984
2023-01-24,56.592132568359375
2023-01-25,56.655006408691406
2023-01-26,57.90287780761719
2023-01-27,57.168663024902344
2023-01-30,56.24583053588867
2023-01-31,56.59020233154297
2023-02-01,58.30625534057617
2023-02-02,58.598388671875
2023-02-03,57.81001663208008
2023-02-06,58.165992736816406
2023-02-07,59.43804168701172
2023-02-08,58.205650329589844
2023-02-09,57.98316955566406
2023-02-10,57.38728713989258
2023-02-13,58.148582458496094
2023-02-14,58.26369094848633
2023-02-15,58.784122467041016
2023-02-16,58.09247589111328
2023-02-17,57.61363983154297
2023-02-21,56.25453186035156
2023-02-22,55.73507308959961
2023-02-23,56.4731559753418
2023-02-24,55.88791275024414
2023-02-27,56.63275909423828
2023-02-28,57.487892150878906
2023-03-01,57.418235778808594
2023-03-02,57.90965270996094
2023-03-03,61.2092399597168
2023-03-06,61.22471237182617
2023-03-07,60.47309112548828
2023-03-08,61.16086959838867
2023-03-09,60.21868133544922
2023-03-10,59.47480010986328
2023-03-13,59.63344192504883
2023-03-14,61.180213928222656
2023-03-15,60.55918502807617
2023-03-16,61.571022033691406
2023-03-17,61.03608322143555
2023-03-20,62.26847457885742
2023-03-21,62.03853225708008
2023-03-22,61.470516204833984
2023-03-23,62.28016662597656
2023-03-24,61.982025146484375
2023-03-27,61.073001861572266
2023-03-28,60.864505767822266
2023-03-29,60.942447662353516
2023-03-30,61.74624252319336
2023-03-31,62.50522232055664
2023-04-03,62.5958366394043
2023-04-04,61.810550689697266
2023-04-05,61.284427642822266
2023-04-06,60.66379165649414
2023-04-10,61.1265869140625
2023-04-11,60.559547424316406
2023-04-12,60.08506393432617
2023-04-13,60.81968307495117
2023-04-14,60.36176300048828
2023-04-17,61.1236686706543
2023-04-18,61.60691452026367
2023-04-19,61.819313049316406
2023-04-20,61.67511749267578
2023-04-21,61.663429260253906
2023-04-24,61.82321548461914
2023-04-25,60.603389739990234
2023-04-26,60.03537368774414
2023-04-27,60.25166702270508
2023-04-28,61.039878845214844
2023-05-01,62.15544891357422
2023-05-02,59.66027069091797
2023-05-03,59.74406051635742
2023-05-04,59.447872161865234
2023-05-05,61.392574310302734
2023-05-08,61.2892951965332
2023-05-09,60.26141357421875
2023-05-10,61.0174674987793
2023-05-11,61.153873443603516
2023-05-12,61.492923736572266
2023-05-15,62.335697174072266
2023-05-16,62.495479583740234
2023-05-17,64.05728149414062
2023-05-18,66.04778289794922
2023-05-19,66.47159576416016
2023-05-22,66.09356689453125
2023-05-23,66.88568115234375
2023-05-24,66.20659637451172
2023-05-25,71.0069580078125
2023-05-26,79.18427276611328
2023-05-30,78.2693862915039
2023-05-31,78.71951293945312
2023-06-01,76.9648208618164
2023-06-02,79.11312866210938
2023-06-05,78.16807556152344
2023-06-06,76.96968841552734
2023-06-07,77.22592163085938
2023-06-08,78.35318756103516
2023-06-09,78.39409637451172
2023-06-12,83.33770751953125
2023-06-13,82.92459869384766
2023-06-14,86.34049224853516
2023-06-15,86.07255554199219
2023-06-16,84.57992553710938
2023-06-20,84.57215118408203
2023-06-21,83.0274887084961
2023-06-22,82.51520538330078
2023-06-23,80.52879333496094
2023-06-26,80.47786712646484
2023-06-27,83.09996032714844
2023-06-28,83.05490112304688
2023-06-29,84.48789978027344
2023-06-30,84.96392822265625
2023-07-03,85.8464584350586
2023-07-05,84.4183578491211
2023-07-06,83.06079864501953
2023-07-07,82.93834686279297
2023-07-10,85.97280883789062
2023-07-11,86.39594268798828
2023-07-12,87.16974639892578
2023-07-13,87.20990753173828
2023-07-14,87.03556060791016
2023-07-17,89.16791534423828
2023-07-18,88.4900894165039
2023-07-19,88.28832244873047
2023-07-20,87.01204681396484
2023-07-21,87.83580017089844
2023-07-24,88.30986785888672
2023-07-25,89.91624450683594
2023-07-26,87.47730255126953
2023-07-27,87.52040100097656
2023-07-28,88.13356018066406
2023-07-31,88.02190399169922
2023-08-01,90.11312103271484
2023-08-02,87.39993286132812
2023-08-03,86.68293762207031
2023-08-04,86.35676574707031
2023-08-07,87.86615753173828
2023-08-08,86.50466918945312
2023-08-09,83.32817077636719
2023-08-10,82.56124877929688
2023-08-11,81.2741928100586
2023-08-14,83.65827941894531
2023-08-15,82.52401733398438
2023-08-16,81.590576171875
2023-08-17,81.0136489868164
2023-08-18,80.8902359008789
2023-08-21,84.73963165283203
2023-08-22,83.82380676269531
2023-08-23,85.86016082763672
2023-08-24,83.69353485107422
2023-08-25,83.43494415283203
2023-08-28,84.34195709228516
2023-08-29,87.16777801513672
2023-08-30,87.3979721069336
2023-08-31,90.39619445800781
2023-09-01,85.46249389648438
2023-09-05,85.42821502685547
2023-09-06,85.43800354003906
2023-09-07,83.94526672363281
2023-09-08,83.99620056152344
2023-09-11,84.15193176269531
2023-09-12,82.71992492675781
2023-09-13,83.5436782836914
2023-09-14,85.37629699707031
2023-09-15,83.42123413085938
2023-09-18,83.2566909790039
2023-09-19,83.17832946777344
2023-09-20,81.7966079711914
2023-09-21,79.60932159423828
2023-09-22,81.6498794555664
2023-09-25,82.12357330322266
2023-09-26,80.38043975830078
2023-09-27,80.44149017333984
2023-09-28,81.93743896484375
2023-09-29,81.79759979248047
2023-10-02,82.22796630859375
2023-10-03,80.24650573730469
2023-10-04,81.13087463378906
2023-10-05,81.13579559326172
2023-10-06,83.24332427978516
2023-10-09,84.2892074584961
2023-10-10,84.53837585449219
2023-10-11,86.12886047363281
2023-10-12,89.18575286865234
2023-10-13,86.97777557373047
2023-10-16,88.88735961914062
2023-10-17,87.09791564941406
2023-10-18,87.35693359375
2023-10-19,85.46607208251953
2023-10-20,84.06761932373047
2023-10-23,84.91358184814453
2023-10-24,86.77392578125
2023-10-25,83.6736831665039
2023-10-26,81.42041015625
2023-10-27,82.56378936767578
2023-10-30,82.8484115600586
2023-10-31,82.8602294921875
2023-11-01,83.99967193603516
2023-11-02,85.80780029296875
2023-11-03,86.92854309082031
2023-11-06,86.74634552001953
2023-11-07,88.41956329345703
2023-11-08,89.73035430908203
2023-11-09,89.75498962402344
2023-11-10,94.29896545410156
2023-11-13,93.25603485107422
2023-11-14,95.81953430175781
2023-11-15,96.05982971191406
2023-11-16,94.49889373779297
2023-11-17,96.28929901123047
2023-11-20,98.06001281738281
2023-11-21,96.63103485107422
2023-11-22,95.72499084472656
2023-11-24,96.40156555175781
2023-11-27,93.5820083618164
2023-11-28,93.19891357421875
2023-11-29,92.6552963256836
2023-11-30,91.16820526123047
2023-12-01,91.58872985839844
2023-12-04,90.99488830566406
2023-12-05,89.92633819580078
2023-12-06,88.99272155761719
2023-12-07,90.82647705078125
2023-12-08,92.99703216552734
2023-12-11,101.36212921142578
2023-12-12,105.60081481933594
2023-12-13,107.31539916992188
2023-12-14,108.96990203857422
2023-12-15,111.2596206665039
2023-12-18,112.95942687988281
2023-12-19,112.7447509765625
2023-12-20,109.85582733154297
2023-12-21,111.5288314819336
2023-12-22,111.00347900390625
2023-12-26,111.98394012451172
2023-12-27,111.41802215576172
2023-12-28,111.0460205078125
2023-12-29,110.43658447265625
2024-01-02,107.3824462890625
2024-01-03,104.7309799194336
2024-01-04,103.78417205810547
2024-01-05,103.81088256835938
2024-01-08,106.34065246582031
2024-01-09,107.09652709960938
2024-01-10,106.90656280517578
2024-01-11,108.82691192626953
2024-01-12,109.58869934082031
2024-01-16,110.3089599609375
2024-01-17,109.19196319580078
2024-01-18,113.17313385009766
2024-01-19,119.83049011230469
2024-01-22,120.75059509277344
2024-01-23,121.32540130615234
2024-01-24,124.05206298828125
2024-01-25,121.69047546386719
2024-01-26,119.2052230834961
2024-01-29,120.48049926757812
2024-01-30,119.52973175048828
2024-01-31,116.74371337890625
2024-02-01,118.72340393066406
2024-02-02,121.13050079345703
2024-02-05,122.98652648925781
2024-02-06,120.96330261230469
2024-02-07,124.36766815185547
2024-02-08,126.11882019042969
2024-02-09,126.97757720947266
2024-02-12,125.15320587158203
2024-02-13,123.83242797851562
2024-02-14,124.878173828125
2024-02-15,125.1601333618164
2024-02-16,123.22199249267578
2024-02-20,121.34915161132812
2024-02-21,121.43819427490234
2024-02-22,129.10072326660156
2024-02-23,128.25680541992188
2024-02-26,129.51922607421875
2024-02-27,128.24295043945312
2024-02-28,127.56922149658203
2024-02-29,128.66441345214844
2024-03-01,138.42738342285156
2024-03-04,138.7330780029297
2024-03-05,132.84542846679688
2024-03-06,133.56272888183594
2024-03-07,139.20301818847656
2024-03-08,129.47865295410156
2024-03-11,127.9352798461914
2024-03-12,127.81260681152344
2024-03-13,124.44779968261719
2024-03-14,124.88312530517578
2024-03-15,122.23462677001953
2024-03-18,122.4067611694336
2024-03-19,122.48295593261719
2024-03-20,126.77912902832031
2024-03-21,133.9328155517578
2024-03-22,134.47630310058594
2024-03-25,134.28851318359375
2024-03-26,132.2924346923828
2024-03-27,131.024658203125
2024-03-28,131.6883544921875
2024-04-01,134.15736389160156
2024-04-02,133.0147705078125
2024-04-03,135.44403076171875
2024-04-04,130.90243530273438
2024-04-05,133.08131408691406
2024-04-08,132.75047302246094
2024-04-09,132.54977416992188
2024-04-10,131.3863067626953
2024-04-11,137.35665893554688
2024-04-12,133.54234313964844
2024-04-15,130.22581481933594
2024-04-16,132.05099487304688
2024-04-17,127.4378662109375
2024-04-18,125.08908081054688
2024-04-19,119.69599914550781
2024-04-22,121.65828704833984
2024-04-23,124.1153793334961
2024-04-24,124.87347412109375
2024-04-25,128.60928344726562
2024-04-26,133.54234313964844
2024-04-29,133.0008544921875
2024-04-30,129.19052124023438
2024-05-01,123.48645782470703
2024-05-02,123.06021881103516
2024-05-03,126.98876953125
2024-05-06,130.1880645751953
2024-05-07,129.4727020263672
2024-05-08,131.6843719482422
2024-05-09,129.72705078125
2024-05-10,132.42259216308594
2024-05-13,132.89056396484375
2024-05-14,137.11521911621094
2024-05-15,142.69308471679688
2024-05-16,140.30455017089844
2024-05-17,138.6313934326172
2024-05-20,140.49334716796875
2024-05-21,139.01986694335938
2024-05-22,138.32835388183594
2024-05-23,138.43267822265625
2024-05-24,139.87831115722656
2024-05-28,140.33633422851562
2024-05-29,138.17236328125
2024-05-30,135.5304718017578
2024-05-31,132.0003204345703
2024-06-03,131.33961486816406
2024-06-04,132.2258758544922
2024-06-05,140.3999481201172
2024-06-06,139.2255401611328
2024-06-07,139.75909423828125
2024-06-10,143.1203155517578
2024-06-11,145.16310119628906
2024-06-12,148.58892822265625
2024-06-13,166.81887817382812
2024-06-14,172.38783264160156
2024-06-17,181.71044921875
2024-06-18,179.09242248535156
2024-06-20,172.3401336669922
2024-06-21,164.79598999023438
2024-06-24,158.6990203857422
2024-06-25,157.56077575683594
2024-06-26,158.6781005859375
2024-06-27,158.14585876464844
2024-06-28,160.0266571044922
2024-07-01,163.54209899902344
2024-07-02,165.2046356201172
2024-07-03,172.35511779785156
2024-07-05,169.77259826660156
2024-07-08,174.01365661621094
2024-07-09,172.7627716064453
2024-07-10,173.89703369140625
2024-07-11,170.03575134277344
2024-07-12,169.5094757080078
2024-07-15,170.8580322265625
2024-07-16,168.82473754882812
2024-07-17,155.46865844726562
2024-07-18,159.9937744140625
2024-07-19,156.83416748046875
2024-07-22,160.53199768066406
2024-07-23,163.23312377929688
2024-07-24,150.8438720703125
2024-07-25,148.7706756591797
2024-07-26,151.13291931152344
2024-07-29,149.7275390625
2024-07-30,143.0495147705078
2024-07-31,160.1532440185547
2024-08-01,146.5380401611328
2024-08-02,143.34852600097656
2024-08-05,141.61422729492188
2024-08-06,143.4481964111328
2024-08-07,135.82327270507812
2024-08-08,145.26223754882812
2024-08-09,147.77395629882812
2024-08-12,148.13278198242188
2024-08-13,155.6480712890625
2024-08-14,157.1730499267578
2024-08-15,165.58538818359375
2024-08-16,165.17672729492188
2024-08-19,167.16021728515625
2024-08-20,165.40597534179688
2024-08-21,165.2365264892578
2024-08-22,161.80780029296875
2024-08-23,165.81463623046875
2024-08-26,159.0967254638672
2024-08-27,160.8609161376953
2024-08-28,157.66143798828125
2024-08-29,156.41554260253906
2024-08-30,162.28623962402344
2024-09-03,152.2891082763672
2024-09-04,153.61474609375
2024-09-05,152.31903076171875
2024-09-06,136.55087280273438
2024-09-09,140.35836791992188
2024-09-10,147.72413635253906
2024-09-11,157.75115966796875
2024-09-12,164.02052307128906
2024-09-13,167.14027404785156
2024-09-16,163.4822998046875
2024-09-17,161.9373779296875
2024-09-18,161.13999938964844
2024-09-19,167.4199981689453
2024-09-20,171.10000610351562
2024-09-23,172.94000244140625
2024-09-24,174.83999633789062
2024-09-25,175.52000427246094
2024-09-26,178.08999633789062
2024-09-27,172.69000244140625
2024-09-30,172.5
2024-10-01,167.47000122070312
2024-10-02,170.66000366210938
2024-10-03,171.88999938964844
2024-10-04,176.63999938964844
2024-10-07,175.0800018310547
2024-10-08,180.72999572753906
2024-10-09,185.9499969482422
2024-10-10,185.69000244140625
2024-10-11,181.47999572753906
2024-10-14,182.30999755859375
2024-10-15,175.97999572753906
2024-10-16,176.82000732421875
2024-10-17,181.52999877929688
2024-10-18,179.88999938964844
2024-10-21,179.99000549316406
2024-10-22,179.3800048828125
2024-10-23,173.50999450683594
2024-10-24,171.35000610351562
2024-10-25,173.0
2024-10-28,172.02000427246094
2024-10-29,179.24000549316406
2024-10-30,176.63999938964844
2024-10-31,169.77000427246094
2024-11-01,168.9199981689453
2024-11-04,168.5500030517578
2024-11-05,173.89999389648438
2024-11-06,179.5500030517578
2024-11-07,183.80999755859375
2024-11-08,183.63999938964844
2024-11-11,178.91000366210938
2024-11-12,176.22000122070312
2024-11-13,173.5800018310547
2024-11-14,170.3800048828125
2024-11-15,164.83999633789062
2024-11-18,165.6699981689453
2024-11-19,165.35000610351562
2024-11-20,163.25
2024-11-21,163.94000244140625
2024-11-22,164.22999572753906
2024-11-25,164.82000732421875
2024-11-26,164.74000549316406
2024-11-27,159.6699981689453
2024-11-29,162.0800018310547
2024-12-02,166.50999450683594
2024-12-03,168.14999389648438
2024-12-04,170.55999755859375
2024-12-05,170.47000122070312
2024-12-06,179.52999877929688
2024-12-09,178.94000244140625
2024-12-10,171.80999755859375
2024-12-11,183.1999969482422
2024-12-12,180.66000366210938
2024-12-13,224.8000030517578
2024-12-16,250.0
2024-12-17,240.22999572753906
