,XEL
2021-05-18,63.3784065246582
2021-05-19,63.1635856628418
2021-05-20,64.06758880615234
2021-05-21,64.47933959960938
2021-05-24,64.14814758300781
2021-05-25,63.76327133178711
2021-05-26,63.5484619140625
2021-05-27,62.895084381103516
2021-05-28,63.441062927246094
2021-06-01,62.65340805053711
2021-06-02,62.868228912353516
2021-06-03,63.08305358886719
2021-06-04,62.72502136230469
2021-06-07,62.760826110839844
2021-06-08,61.5793571472168
2021-06-09,62.0716438293457
2021-06-10,62.3222541809082
2021-06-11,62.24170684814453
2021-06-14,62.23988723754883
2021-06-15,62.339012145996094
2021-06-16,61.05059814453125
2021-06-17,61.5821647644043
2021-06-18,60.00545120239258
2021-06-21,60.49198532104492
2021-06-22,60.140594482421875
2021-06-23,59.672088623046875
2021-06-24,59.699119567871094
2021-06-25,60.455936431884766
2021-06-28,60.41990661621094
2021-06-29,59.20356750488281
2021-06-30,59.35673904418945
2021-07-01,60.39287185668945
2021-07-02,60.20367431640625
2021-07-06,60.42892837524414
2021-07-07,60.987525939941406
2021-07-08,60.81633758544922
2021-07-09,60.969505310058594
2021-07-12,61.122676849365234
2021-07-13,60.88842010498047
2021-07-14,61.34791564941406
2021-07-15,61.91554260253906
2021-07-16,62.28493118286133
2021-07-19,61.51008605957031
2021-07-20,61.4109992980957
2021-07-21,60.41990661621094
2021-07-22,60.58208465576172
2021-07-23,61.51008605957031
2021-07-26,61.5461311340332
2021-07-27,62.5822639465332
2021-07-28,61.89751052856445
2021-07-29,61.978607177734375
2021-07-30,61.49207305908203
2021-08-02,61.77136993408203
2021-08-03,61.89751052856445
2021-08-04,62.12276840209961
2021-08-05,62.3840446472168
2021-08-06,62.23988723754883
2021-08-09,62.275936126708984
2021-08-10,61.90652847290039
2021-08-11,62.23088073730469
2021-08-12,61.978607177734375
2021-08-13,62.2038459777832
2021-08-16,62.861568450927734
2021-08-17,63.02373504638672
2021-08-18,62.46513366699219
2021-08-19,63.176918029785156
2021-08-20,63.61839294433594
2021-08-23,62.158809661865234
2021-08-24,61.528114318847656
2021-08-25,61.5461311340332
2021-08-26,61.53712463378906
2021-08-27,61.89751052856445
2021-08-30,62.194847106933594
2021-08-31,61.942569732666016
2021-09-01,62.84355926513672
2021-09-02,63.35710906982422
2021-09-03,62.888607025146484
2021-09-07,61.176727294921875
2021-09-08,62.447120666503906
2021-09-09,62.411075592041016
2021-09-10,61.05059814453125
2021-09-13,60.437923431396484
2021-09-14,59.97344970703125
2021-09-15,59.374717712402344
2021-09-16,58.966487884521484
2021-09-17,58.05930709838867
2021-09-20,57.55128860473633
2021-09-21,57.41521453857422
2021-09-22,57.324493408203125
2021-09-23,57.06142044067383
2021-09-24,57.44242858886719
2021-09-27,56.47175216674805
2021-09-28,55.71879196166992
2021-09-29,56.852760314941406
2021-09-30,56.69854736328125
2021-10-01,56.689476013183594
2021-10-04,57.968589782714844
2021-10-05,57.42428970336914
2021-10-06,58.35868453979492
2021-10-07,58.0320930480957
2021-10-08,57.33357238769531
2021-10-11,56.64411163330078
2021-10-12,57.152137756347656
2021-10-13,58.41310501098633
2021-10-14,59.35657501220703
2021-10-15,59.81015396118164
2021-10-18,58.67618942260742
2021-10-19,58.90298080444336
2021-10-20,59.483577728271484
2021-10-21,59.519866943359375
2021-10-22,59.46543502807617
2021-10-25,58.65804672241211
2021-10-26,58.49475860595703
2021-10-27,57.50592803955078
2021-10-28,58.35868453979492
2021-10-29,58.59454345703125
2021-11-01,58.51289367675781
2021-11-02,58.70339584350586
2021-11-03,57.6057243347168
2021-11-04,57.21563720703125
2021-11-05,57.87786865234375
2021-11-08,56.9162712097168
2021-11-09,57.69643783569336
2021-11-10,58.41310501098633
2021-11-11,57.6057243347168
2021-11-12,57.27006149291992
2021-11-15,58.34052658081055
2021-11-16,58.159095764160156
2021-11-17,58.93927001953125
2021-11-18,58.35868453979492
2021-11-19,59.05720520019531
2021-11-22,60.154884338378906
2021-11-23,59.728511810302734
2021-11-24,59.46543502807617
2021-11-26,58.748775482177734
2021-11-29,59.5017204284668
2021-11-30,57.81437683105469
2021-12-01,58.24980926513672
2021-12-02,58.64897537231445
2021-12-03,59.120704650878906
2021-12-06,59.12977600097656
2021-12-07,59.90994644165039
2021-12-08,60.88063049316406
2021-12-09,60.599403381347656
2021-12-10,60.336326599121094
2021-12-13,61.19813919067383
2021-12-14,61.134647369384766
2021-12-15,62.431907653808594
2021-12-16,62.54982376098633
2021-12-17,60.78083801269531
2021-12-20,60.88969421386719
2021-12-21,60.595577239990234
2021-12-22,60.95181655883789
2021-12-23,60.842201232910156
2021-12-27,61.03402328491211
2021-12-28,61.76475143432617
2021-12-29,62.07530212402344
2021-12-30,62.321929931640625
2021-12-31,61.83781051635742
2022-01-03,62.05703353881836
2022-01-04,62.449806213378906
2022-01-05,63.06179428100586
2022-01-06,62.568546295166016
2022-01-07,63.11658477783203
2022-01-10,63.810787200927734
2022-01-11,62.65989303588867
2022-01-12,62.65074920654297
2022-01-13,63.04352569580078
2022-01-14,62.99785232543945
2022-01-18,62.468074798583984
2022-01-19,62.221458435058594
2022-01-20,62.276241302490234
2022-01-21,62.312782287597656
2022-01-24,61.59120178222656
2022-01-25,62.00223159790039
2022-01-26,61.76475143432617
2022-01-27,62.9704475402832
2022-01-28,63.792510986328125
2022-01-31,63.62809371948242
2022-02-01,62.55939865112305
2022-02-02,63.56416702270508
2022-02-03,63.45454406738281
2022-02-04,62.824310302734375
2022-02-07,62.79689407348633
2022-02-08,62.87910842895508
2022-02-09,63.19880676269531
2022-02-10,61.27150344848633
2022-02-11,61.16189193725586
2022-02-14,60.650386810302734
2022-02-15,60.394630432128906
2022-02-16,60.230220794677734
2022-02-17,60.37635803222656
2022-02-18,60.2850227355957
2022-02-22,60.230220794677734
2022-02-23,59.30767822265625
2022-02-24,59.21633529663086
2022-02-25,61.40851593017578
2022-02-28,61.49985885620117
2022-03-01,60.75086212158203
2022-03-02,61.70994567871094
2022-03-03,63.14399337768555
2022-03-04,65.08956146240234
2022-03-07,65.35443878173828
2022-03-08,64.1122055053711
2022-03-09,63.792510986328125
2022-03-10,64.08480834960938
2022-03-11,64.27662658691406
2022-03-14,63.93446350097656
2022-03-15,64.59671020507812
2022-03-16,63.69530487060547
2022-03-17,64.10921478271484
2022-03-18,63.272212982177734
2022-03-21,63.75970458984375
2022-03-22,63.658512115478516
2022-03-23,63.74130630493164
2022-03-24,64.27478790283203
2022-03-25,65.02899932861328
2022-03-28,65.52569580078125
2022-03-29,66.06836700439453
2022-03-30,66.51905822753906
2022-03-31,66.38109588623047
2022-04-01,66.9145736694336
2022-04-04,66.86856842041016
2022-04-05,67.20889282226562
2022-04-06,68.97489929199219
2022-04-07,68.58858489990234
2022-04-08,68.81853485107422
2022-04-11,68.39543914794922
2022-04-12,68.73574829101562
2022-04-13,68.40463256835938
2022-04-14,68.37702941894531
2022-04-18,68.24827575683594
2022-04-19,68.83692932128906
2022-04-20,69.30601501464844
2022-04-21,69.26004028320312
2022-04-22,68.34024810791016
2022-04-25,67.78837585449219
2022-04-26,67.49403381347656
2022-04-27,67.1169204711914
2022-04-28,68.87371826171875
2022-04-29,67.3836669921875
2022-05-02,66.84098815917969
2022-05-03,66.34429168701172
2022-05-04,67.51243591308594
2022-05-05,66.95137023925781
2022-05-06,67.21810150146484
2022-05-09,67.74237060546875
2022-05-10,67.59520721435547
2022-05-11,68.0367202758789
2022-05-12,67.6504135131836
2022-05-13,68.51500701904297
2022-05-16,68.82774353027344
2022-05-17,69.26004028320312
2022-05-18,68.8829116821289
2022-05-19,68.99329376220703
2022-05-20,68.26667022705078
2022-05-23,68.86453247070312
2022-05-24,70.14303588867188
2022-05-25,69.62794494628906
2022-05-26,68.94729614257812
2022-05-27,70.21662902832031
2022-05-31,69.29681396484375
2022-06-01,69.09446716308594
2022-06-02,69.42559814453125
2022-06-03,68.87371826171875
2022-06-06,68.71734619140625
2022-06-07,69.51756286621094
2022-06-08,67.3008804321289
2022-06-09,65.5624771118164
2022-06-10,65.31414031982422
2022-06-13,62.90430450439453
2022-06-14,61.0311164855957
2022-06-15,61.00332260131836
2022-06-16,60.16957092285156
2022-06-17,59.20611572265625
2022-06-21,59.993560791015625
2022-06-22,60.938480377197266
2022-06-23,62.32807159423828
2022-06-24,63.51387023925781
2022-06-27,64.22720336914062
2022-06-28,64.83863067626953
2022-06-29,65.04242706298828
2022-06-30,65.55194091796875
2022-07-01,67.28430938720703
2022-07-05,64.74597930908203
2022-07-06,65.7835464477539
2022-07-07,64.45878601074219
2022-07-08,64.47732543945312
2022-07-11,64.74597930908203
2022-07-12,64.38468933105469
2022-07-13,64.10675811767578
2022-07-14,64.20867156982422
2022-07-15,64.81082916259766
2022-07-18,63.504608154296875
2022-07-19,63.79179382324219
2022-07-20,62.62453079223633
2022-07-21,62.7171630859375
2022-07-22,63.61576461791992
2022-07-25,64.34761810302734
2022-07-26,65.04242706298828
2022-07-27,65.07948303222656
2022-07-28,66.89521026611328
2022-07-29,67.7938232421875
2022-08-01,67.80308532714844
2022-08-02,68.0439453125
2022-08-03,68.84066009521484
2022-08-04,69.07225799560547
2022-08-05,68.36819458007812
2022-08-08,68.4608383178711
2022-08-09,69.3131332397461
2022-08-10,69.58177947998047
2022-08-11,69.11858367919922
2022-08-12,70.36920928955078
2022-08-15,71.04548645019531
2022-08-16,71.3419418334961
2022-08-17,71.26781463623047
2022-08-18,71.32341003417969
2022-08-19,71.277099609375
2022-08-22,70.59154510498047
2022-08-23,69.80411529541016
2022-08-24,69.85969543457031
2022-08-25,70.48039245605469
2022-08-26,69.4150161743164
2022-08-29,70.05423736572266
2022-08-30,69.19269561767578
2022-08-31,68.78507232666016
2022-09-01,69.86894989013672
2022-09-02,68.93330383300781
2022-09-06,68.96107482910156
2022-09-07,71.31413269042969
2022-09-08,70.95284271240234
2022-09-09,71.31413269042969
2022-09-12,71.7125015258789
2022-09-13,69.5539779663086
2022-09-14,70.2234878540039
2022-09-15,68.423828125
2022-09-16,68.90872192382812
2022-09-19,69.49617004394531
2022-09-20,68.51709747314453
2022-09-21,67.60328674316406
2022-09-22,67.55665588378906
2022-09-23,66.72676849365234
2022-09-26,65.22550201416016
2022-09-27,63.752227783203125
2022-09-28,64.25575256347656
2022-09-29,60.945518493652344
2022-09-30,59.67737579345703
2022-10-03,61.11336135864258
2022-10-04,61.98054504394531
2022-10-05,59.98508834838867
2022-10-06,57.644615173339844
2022-10-07,55.81699752807617
2022-10-10,56.14335632324219
2022-10-11,55.78902053833008
2022-10-12,54.02667236328125
2022-10-13,55.705101013183594
2022-10-14,54.8845329284668
2022-10-17,56.507015228271484
2022-10-18,57.4581298828125
2022-10-19,56.97324752807617
2022-10-20,55.695777893066406
2022-10-21,56.7867546081543
2022-10-24,57.420833587646484
2022-10-25,58.18545150756836
2022-10-26,58.34395980834961
2022-10-27,58.97803497314453
2022-10-28,60.95485305786133
2022-10-31,60.712406158447266
2022-11-01,61.44905471801758
2022-11-02,60.898895263671875
2022-11-03,60.74970245361328
2022-11-04,61.1226921081543
2022-11-07,60.84295654296875
2022-11-08,61.62621307373047
2022-11-09,61.17863845825195
2022-11-10,64.44223022460938
2022-11-11,62.93165588378906
2022-11-14,62.31624221801758
2022-11-15,62.83841323852539
2022-11-16,63.705604553222656
2022-11-17,62.60530471801758
2022-11-18,63.76155090332031
2022-11-21,64.04129028320312
2022-11-22,64.1998062133789
2022-11-23,64.52616119384766
2022-11-25,64.9271240234375
2022-11-28,64.70332336425781
2022-11-29,64.1998062133789
2022-11-30,65.4772720336914
2022-12-01,65.44929504394531
2022-12-02,64.47020721435547
2022-12-05,64.04129028320312
2022-12-06,64.6380615234375
2022-12-07,64.21846008300781
2022-12-08,65.09495544433594
2022-12-09,65.12293243408203
2022-12-12,66.75474548339844
2022-12-13,66.7640609741211
2022-12-14,66.43770599365234
2022-12-15,65.85025787353516
2022-12-16,65.19752502441406
2022-12-19,64.7126693725586
2022-12-20,64.79656982421875
2022-12-21,65.6544418334961
2022-12-22,65.30010986328125
2022-12-23,66.13932800292969
2022-12-27,66.7361068725586
2022-12-28,66.2553939819336
2022-12-29,66.72482299804688
2022-12-30,65.82351684570312
2023-01-03,65.78596496582031
2023-01-04,66.34927368164062
2023-01-05,65.0067138671875
2023-01-06,66.93138122558594
2023-01-09,67.57918548583984
2023-01-10,67.70124053955078
2023-01-11,68.33027648925781
2023-01-12,67.551025390625
2023-01-13,66.81871032714844
2023-01-17,66.74359893798828
2023-01-18,64.5560531616211
2023-01-19,63.84252166748047
2023-01-20,64.35890197753906
2023-01-23,63.85191345214844
2023-01-24,64.1617202758789
2023-01-25,64.3682861328125
2023-01-26,64.59361267089844
2023-01-27,64.24622344970703
2023-01-30,63.93640899658203
2023-01-31,64.56544494628906
2023-02-01,65.35409545898438
2023-02-02,65.30713653564453
2023-02-03,63.82373809814453
2023-02-06,64.59361267089844
2023-02-07,64.66871643066406
2023-02-08,63.70169448852539
2023-02-09,63.204097747802734
2023-02-10,64.29317474365234
2023-02-13,64.50910949707031
2023-02-14,63.82373809814453
2023-02-15,63.74864196777344
2023-02-16,63.147769927978516
2023-02-17,63.85191345214844
2023-02-21,63.091426849365234
2023-02-22,62.61261749267578
2023-02-23,62.27463150024414
2023-02-24,61.786415100097656
2023-02-27,61.40148162841797
2023-02-28,60.622230529785156
2023-03-01,59.40171813964844
2023-03-02,60.40629196166992
2023-03-03,61.11982345581055
2023-03-06,61.072879791259766
2023-03-07,59.720924377441406
2023-03-08,60.46262741088867
2023-03-09,60.321800231933594
2023-03-10,59.354766845703125
2023-03-13,61.30760192871094
2023-03-14,61.932220458984375
2023-03-15,63.70198440551758
2023-03-16,63.6357307434082
2023-03-17,63.29502487182617
2023-03-20,63.77769088745117
2023-03-21,61.9890022277832
2023-03-22,60.71137237548828
2023-03-23,59.9163932800293
2023-03-24,62.03633117675781
2023-03-27,61.79026794433594
2023-03-28,61.89435958862305
2023-03-29,62.973262786865234
2023-03-30,63.323421478271484
2023-03-31,63.82502365112305
2023-04-03,63.900718688964844
2023-04-04,64.78086853027344
2023-04-05,67.3077621459961
2023-04-06,67.44970703125
2023-04-10,66.9670639038086
2023-04-11,67.2320327758789
2023-04-12,67.2320327758789
2023-04-13,67.2320327758789
2023-04-14,66.38027954101562
2023-04-17,66.5506362915039
2023-04-18,66.02064514160156
2023-04-19,66.80615997314453
2023-04-20,66.90080261230469
2023-04-21,66.66421508789062
2023-04-24,67.22257995605469
2023-04-25,67.36454010009766
2023-04-26,65.9449462890625
2023-04-27,66.49384307861328
2023-04-28,66.1626205444336
2023-05-01,66.4086685180664
2023-05-02,65.39603424072266
2023-05-03,64.82819366455078
2023-05-04,65.40550231933594
2023-05-05,65.84083557128906
2023-05-08,65.604248046875
2023-05-09,65.40550231933594
2023-05-10,65.58531188964844
2023-05-11,64.94175720214844
2023-05-12,65.1972885131836
2023-05-15,64.26982879638672
2023-05-16,63.020572662353516
2023-05-17,62.50006103515625
2023-05-18,62.33917236328125
2023-05-19,62.39596176147461
2023-05-22,62.348636627197266
2023-05-23,62.07417297363281
2023-05-24,61.63882827758789
2023-05-25,60.84386444091797
2023-05-26,60.87225341796875
2023-05-30,60.71137237548828
2023-05-31,61.79026794433594
2023-06-01,60.14352798461914
2023-06-02,59.75551223754883
2023-06-05,60.522090911865234
2023-06-06,60.152992248535156
2023-06-07,60.862789154052734
2023-06-08,60.701900482177734
2023-06-09,60.04888916015625
2023-06-12,60.1624641418457
2023-06-13,59.74604415893555
2023-06-14,59.631534576416016
2023-06-15,61.3778190612793
2023-06-16,60.996116638183594
2023-06-20,60.18499755859375
2023-06-21,59.936893463134766
2023-06-22,59.88917541503906
2023-06-23,59.25936508178711
2023-06-26,59.9846076965332
2023-06-27,59.58381652832031
2023-06-28,58.43870544433594
2023-06-29,58.486419677734375
2023-06-30,59.32616424560547
2023-07-03,60.09911346435547
2023-07-05,60.8720703125
2023-07-06,60.84343338012695
2023-07-07,60.0514030456543
2023-07-10,59.78421401977539
2023-07-11,60.23270797729492
2023-07-12,60.8720703125
2023-07-13,61.387367248535156
2023-07-14,61.33010482788086
2023-07-17,60.3185920715332
2023-07-18,60.118202209472656
2023-07-19,60.49036407470703
2023-07-20,61.60683822631836
2023-07-21,62.22711181640625
2023-07-24,62.10305404663086
2023-07-25,61.98854446411133
2023-07-26,62.07442855834961
2023-07-27,59.99414825439453
2023-07-28,60.01322937011719
2023-07-31,59.86054992675781
2023-08-01,59.97506332397461
2023-08-02,60.00368881225586
2023-08-03,58.515052795410156
2023-08-04,57.62759017944336
2023-08-07,57.026405334472656
2023-08-08,56.911895751953125
2023-08-09,56.9596061706543
2023-08-10,56.77830123901367
2023-08-11,56.969154357910156
2023-08-14,56.53020095825195
2023-08-15,55.46142578125
2023-08-16,55.75724411010742
2023-08-17,55.509132385253906
2023-08-18,55.52822494506836
2023-08-21,55.308738708496094
2023-08-22,55.2992057800293
2023-08-23,54.88887405395508
2023-08-24,54.402198791503906
2023-08-25,54.946128845214844
2023-08-28,55.20377731323242
2023-08-29,55.2992057800293
2023-08-30,55.04155349731445
2023-08-31,54.5167121887207
2023-09-01,53.925071716308594
2023-09-05,53.047157287597656
2023-09-06,53.762847900390625
2023-09-07,54.01095199584961
2023-09-08,54.45945358276367
2023-09-11,54.8029899597168
2023-09-12,54.59305191040039
2023-09-13,55.470970153808594
2023-09-14,56.501243591308594
2023-09-15,55.817604064941406
2023-09-18,55.836856842041016
2023-09-19,56.3471794128418
2023-09-20,57.73371124267578
2023-09-21,57.17525100708008
2023-09-22,57.51225280761719
2023-09-25,57.28116989135742
2023-09-26,55.57688903808594
2023-09-27,55.085819244384766
2023-09-28,54.75844192504883
2023-09-29,55.09545135498047
2023-10-02,52.986759185791016
2023-10-03,53.766685485839844
2023-10-04,54.5273551940918
2023-10-05,54.38292694091797
2023-10-06,55.22062301635742
2023-10-09,55.509483337402344
2023-10-10,55.904266357421875
2023-10-11,56.62641525268555
2023-10-12,55.99091720581055
2023-10-13,56.674556732177734
2023-10-16,57.348567962646484
2023-10-17,57.300418853759766
2023-10-18,57.12710952758789
2023-10-19,56.857505798339844
2023-10-20,55.942771911621094
2023-10-23,55.894630432128906
2023-10-24,56.886390686035156
2023-10-25,57.26190948486328
2023-10-26,57.5507698059082
2023-10-27,56.144981384277344
2023-10-30,56.559017181396484
2023-10-31,57.069332122802734
2023-11-01,58.29218292236328
2023-11-02,58.80250549316406
2023-11-03,58.76398468017578
2023-11-06,58.31143569946289
2023-11-07,57.608543395996094
2023-11-08,56.886390686035156
2023-11-09,56.5204963684082
2023-11-10,57.001930236816406
2023-11-13,56.10646438598633
2023-11-14,58.06108856201172
2023-11-15,57.858890533447266
2023-11-16,58.44624328613281
2023-11-17,58.31143569946289
2023-11-20,57.83000183105469
2023-11-21,57.79148864746094
2023-11-22,58.18626403808594
2023-11-24,58.272926330566406
2023-11-27,58.20552062988281
2023-11-28,58.706214904785156
2023-11-29,57.77222442626953
2023-11-30,58.58103942871094
2023-12-01,59.149131774902344
2023-12-04,59.18764877319336
2023-12-05,58.76398468017578
2023-12-06,59.66908645629883
2023-12-07,59.26467514038086
2023-12-08,58.64844512939453
2023-12-11,59.26467514038086
2023-12-12,58.88916015625
2023-12-13,60.97858810424805
2023-12-14,60.246803283691406
2023-12-15,59.2935676574707
2023-12-18,60.03497314453125
2023-12-19,59.813514709472656
2023-12-20,59.03358459472656
2023-12-21,59.24542236328125
2023-12-22,59.7557487487793
2023-12-26,59.93868637084961
2023-12-27,59.75419998168945
2023-12-28,60.09404373168945
2023-12-29,60.113460540771484
2024-01-02,61.628196716308594
2024-01-03,61.73500442504883
2024-01-04,61.880653381347656
2024-01-05,61.880653381347656
2024-01-08,61.73500442504883
2024-01-09,61.43400192260742
2024-01-10,60.89996337890625
2024-01-11,59.2298698425293
2024-01-12,59.53087615966797
2024-01-16,59.142486572265625
2024-01-17,58.34627914428711
2024-01-18,57.91904830932617
2024-01-19,57.75397872924805
2024-01-22,57.219940185546875
2024-01-23,57.47239303588867
2024-01-24,56.53054428100586
2024-01-25,57.18110275268555
2024-01-26,57.66659164428711
2024-01-29,57.92875289916992
2024-01-30,58.02585220336914
2024-01-31,58.132659912109375
2024-02-01,59.36581039428711
2024-02-02,58.08411407470703
2024-02-05,56.82183837890625
2024-02-06,56.74415969848633
2024-02-07,56.67618942260742
2024-02-08,56.31692886352539
2024-02-09,56.481990814208984
2024-02-12,57.25878143310547
2024-02-13,56.588802337646484
2024-02-14,56.97719192504883
2024-02-15,57.2976188659668
2024-02-16,57.35587692260742
2024-02-20,57.47239303588867
2024-02-21,58.074405670166016
2024-02-22,57.60833740234375
2024-02-23,57.60833740234375
2024-02-26,56.365478515625
2024-02-27,56.588802337646484
2024-02-28,55.996498107910156
2024-02-29,51.161014556884766
2024-03-01,48.131553649902344
2024-03-04,49.57831573486328
2024-03-05,47.238250732421875
2024-03-06,47.03434371948242
2024-03-07,48.587913513183594
2024-03-08,49.53947448730469
2024-03-11,51.374629974365234
2024-03-12,50.393943786621094
2024-03-13,50.00554275512695
2024-03-14,50.91631317138672
2024-03-15,51.024269104003906
2024-03-18,51.073341369628906
2024-03-19,51.45609664916992
2024-03-20,51.603309631347656
2024-03-21,51.32850646972656
2024-03-22,51.299068450927734
2024-03-25,51.505165100097656
2024-03-26,50.83779525756836
2024-03-27,52.38844680786133
2024-03-28,52.7515754699707
2024-04-01,52.290306091308594
2024-04-02,53.07544708251953
2024-04-03,53.08525848388672
2024-04-04,52.771202087402344
2024-04-05,52.53565979003906
2024-04-08,53.07544708251953
2024-04-09,53.36005783081055
2024-04-10,52.7515754699707
2024-04-11,52.496402740478516
2024-04-12,52.18234634399414
2024-04-15,52.18234634399414
2024-04-16,51.55423355102539
2024-04-17,52.20197677612305
2024-04-18,52.76138687133789
2024-04-19,53.70355987548828
2024-04-22,53.93909454345703
2024-04-23,54.24333953857422
2024-04-24,54.30222702026367
2024-04-25,53.98816680908203
2024-04-26,52.957672119140625
2024-04-29,53.468013763427734
2024-04-30,52.7319450378418
2024-05-01,52.7810173034668
2024-05-02,52.79083251953125
2024-05-03,53.242286682128906
2024-05-06,53.35024642944336
2024-05-07,53.99798583984375
2024-05-08,53.9096565246582
2024-05-09,54.213897705078125
2024-05-10,54.4298095703125
2024-05-13,54.792938232421875
2024-05-14,54.5279541015625
2024-05-15,54.75368118286133
2024-05-16,54.812564849853516
2024-05-17,54.48869705200195
2024-05-20,55.028480529785156
2024-05-21,55.68603515625
2024-05-22,54.48869705200195
2024-05-23,53.04600143432617
2024-05-24,52.722129821777344
2024-05-28,52.741764068603516
2024-05-29,52.309932708740234
2024-05-30,53.31098556518555
2024-05-31,54.41999816894531
2024-06-03,54.253150939941406
2024-06-04,54.98922348022461
2024-06-05,54.13538360595703
2024-06-06,53.80169677734375
2024-06-07,53.72318649291992
2024-06-10,54.213897705078125
2024-06-11,54.01761245727539
2024-06-12,53.752628326416016
2024-06-13,53.33061218261719
2024-06-14,53.30880355834961
2024-06-17,52.78335189819336
2024-06-18,52.66437530517578
2024-06-20,53.070858001708984
2024-06-21,52.9122314453125
2024-06-24,53.51700210571289
2024-06-25,53.27906036376953
2024-06-26,53.32863235473633
2024-06-27,53.38811492919922
2024-06-28,52.95188903808594
2024-07-01,51.98029708862305
2024-07-02,52.743690490722656
2024-07-03,52.297550201416016
2024-07-05,52.23806381225586
2024-07-08,51.66304016113281
2024-07-09,52.019954681396484
2024-07-10,52.13892364501953
2024-07-11,53.616146087646484
2024-07-12,53.81442642211914
2024-07-15,52.773433685302734
2024-07-16,53.467430114746094
2024-07-17,54.84550857543945
2024-07-18,55.30155944824219
2024-07-19,55.46018981933594
2024-07-22,55.261905670166016
2024-07-23,54.667049407958984
2024-07-24,55.8765869140625
2024-07-25,56.3822135925293
2024-07-26,56.868011474609375
2024-07-29,57.1951789855957
2024-07-30,58.12711715698242
2024-07-31,57.78011703491211
2024-08-01,58.60300064086914
2024-08-02,59.237510681152344
2024-08-05,57.49260711669922
2024-08-06,57.36372375488281
2024-08-07,57.859432220458984
2024-08-08,57.65123748779297
2024-08-09,57.46286392211914
2024-08-12,57.5223503112793
2024-08-13,59.14828109741211
2024-08-14,58.45428466796875
2024-08-15,58.39480209350586
2024-08-16,59.465538024902344
2024-08-19,59.63408279418945
2024-08-20,59.4754524230957
2024-08-21,59.445709228515625
2024-08-22,59.40605163574219
2024-08-23,59.60433578491211
2024-08-26,60.93284225463867
2024-08-27,60.367733001708984
2024-08-28,60.1595344543457
2024-08-29,60.86344528198242
2024-08-30,60.70481491088867
2024-09-03,61.9837532043457
2024-09-04,62.618263244628906
2024-09-05,62.915687561035156
2024-09-06,62.37040710449219
2024-09-09,62.9454345703125
2024-09-10,63.29243087768555
2024-09-11,63.30234146118164
2024-09-12,63.34199905395508
2024-09-13,63.84000015258789
2024-09-16,64.55999755859375
2024-09-17,64.5
2024-09-18,64.36000061035156
2024-09-19,64.05999755859375
2024-09-20,64.12999725341797
2024-09-23,63.959999084472656
2024-09-24,64.16999816894531
2024-09-25,64.19000244140625
2024-09-26,63.97999954223633
2024-09-27,64.56999969482422
2024-09-30,65.30000305175781
2024-10-01,65.31999969482422
2024-10-02,65.1500015258789
2024-10-03,64.4000015258789
2024-10-04,63.72999954223633
2024-10-07,63.0099983215332
2024-10-08,62.93000030517578
2024-10-09,62.58000183105469
2024-10-10,62.15999984741211
2024-10-11,62.310001373291016
2024-10-14,63.02000045776367
2024-10-15,63.43000030517578
2024-10-16,64.01000213623047
2024-10-17,63.25
2024-10-18,64.06999969482422
2024-10-21,63.43000030517578
2024-10-22,63.68000030517578
2024-10-23,64.31999969482422
2024-10-24,65.11000061035156
2024-10-25,64.45999908447266
2024-10-28,64.4800033569336
2024-10-29,63.34000015258789
2024-10-30,63.04999923706055
2024-10-31,66.80999755859375
2024-11-01,66.69000244140625
2024-11-04,65.81999969482422
2024-11-05,66.33000183105469
2024-11-06,66.48999786376953
2024-11-07,66.19999694824219
2024-11-08,67.37000274658203
2024-11-11,68.6500015258789
2024-11-12,68.61000061035156
2024-11-13,68.6500015258789
2024-11-14,68.91000366210938
2024-11-15,69.45999908447266
2024-11-18,69.94000244140625
2024-11-19,69.56999969482422
2024-11-20,70.05000305175781
2024-11-21,71.37999725341797
2024-11-22,71.3499984741211
2024-11-25,71.5999984741211
2024-11-26,71.87000274658203
2024-11-27,72.91999816894531
2024-11-29,72.55999755859375
2024-12-02,71.19999694824219
2024-12-03,71.0
2024-12-04,70.72000122070312
2024-12-05,70.86000061035156
2024-12-06,69.73999786376953
2024-12-09,69.11000061035156
2024-12-10,69.1500015258789
2024-12-11,68.36000061035156
2024-12-12,68.48999786376953
2024-12-13,68.12000274658203
2024-12-16,67.66000366210938
2024-12-17,68.08000183105469
