,FITB
2018-03-02,25.493717193603516
2018-03-05,25.84231185913086
2018-03-06,26.074697494506836
2018-03-07,26.090200424194336
2018-03-08,26.08245086669922
2018-03-09,26.500764846801758
2018-03-12,26.53948974609375
2018-03-13,26.384571075439453
2018-03-14,26.04372215270996
2018-03-15,26.00499153137207
2018-03-16,26.121185302734375
2018-03-19,26.04372215270996
2018-03-20,25.973995208740234
