,ZTS
2018-04-27,80.97395324707031
2018-04-30,79.67591857910156
2018-05-01,79.59956359863281
2018-05-02,76.25906372070312
2018-05-03,76.71717071533203
2018-05-04,77.84339904785156
2018-05-07,78.40650939941406
2018-05-08,78.26335144042969
2018-05-09,78.57833099365234
2018-05-10,79.65682220458984
2018-05-11,80.60172271728516
2018-05-14,80.2294921875
2018-05-15,79.23686981201172
2018-05-16,79.07462310791016
2018-05-17,79.17005920410156
2018-05-18,80.55398559570312
2018-05-21,81.48934936523438
2018-05-22,80.53488159179688
2018-05-23,81.01212310791016
2018-05-24,80.88803100585938
2018-05-25,79.85726165771484
2018-05-29,79.3609390258789
2018-05-30,80.60172271728516
2018-05-31,79.88587951660156
2018-06-01,81.52751922607422
2018-06-04,81.4988784790039
2018-06-05,80.89759826660156
2018-06-06,81.57524108886719
2018-06-07,81.7565689086914
2018-06-08,82.8255386352539
2018-06-11,83.09278106689453
2018-06-12,83.17868041992188
2018-06-13,83.37910461425781
2018-06-14,84.13308715820312
2018-06-15,85.13525390625
2018-06-18,84.8775634765625
2018-06-19,83.27412414550781
2018-06-20,83.03553771972656
2018-06-21,83.05459594726562
2018-06-22,81.9093017578125
2018-06-25,80.84031677246094
2018-06-26,80.18175506591797
2018-06-27,79.56138610839844
2018-06-28,80.96440887451172
2018-06-29,81.30799865722656
2018-07-02,81.74702453613281
2018-07-03,82.14789581298828
2018-07-05,82.22422790527344
2018-07-06,82.90190124511719
2018-07-09,83.5031967163086
2018-07-10,82.29105377197266
2018-07-11,80.64945220947266
2018-07-12,81.57524108886719
2018-07-13,82.2146987915039
2018-07-16,80.72578430175781
2018-07-17,81.86158752441406
2018-07-18,82.03335571289062
2018-07-19,81.64717864990234
2018-07-20,81.52293395996094
2018-07-23,80.25165557861328
2018-07-24,79.81201934814453
2018-07-25,81.85748291015625
2018-07-26,81.76189422607422
2018-07-27,81.43692016601562
2018-07-30,80.75828552246094
2018-07-31,82.66038513183594
2018-08-01,82.22069549560547
2018-08-02,87.39176177978516
2018-08-03,87.58293151855469
2018-08-06,88.4909896850586
2018-08-07,88.40494537353516
2018-08-08,89.11225128173828
2018-08-09,88.31892395019531
2018-08-10,87.6498031616211
2018-08-13,87.22927856445312
2018-08-14,87.33438873291016
2018-08-15,86.83737182617188
2018-08-16,87.49690246582031
2018-08-17,87.43000030517578
2018-08-20,88.08951568603516
2018-08-21,88.02259826660156
2018-08-22,85.7094955444336
2018-08-23,85.7094955444336
2018-08-24,85.642578125
2018-08-27,85.43230438232422
2018-08-28,85.59478759765625
2018-08-29,85.86244201660156
2018-08-30,85.84330749511719
2018-08-31,86.59839630126953
2018-09-04,85.99622344970703
2018-09-05,85.12642669677734
2018-09-06,85.77639770507812
2018-09-07,85.4800796508789
2018-09-10,84.94482421875
2018-09-11,84.34263610839844
2018-09-12,84.86837005615234
2018-09-13,85.73814392089844
2018-09-14,85.0786361694336
2018-09-17,84.39998626708984
2018-09-18,85.2411117553711
2018-09-19,85.14555358886719
2018-09-20,86.08226776123047
2018-09-21,85.86244201660156
2018-09-24,85.69036102294922
2018-09-25,86.27344512939453
2018-09-26,86.36900329589844
2018-09-27,87.17192077636719
2018-09-28,87.5160140991211
2018-10-01,87.61161041259766
2018-10-02,87.77410888671875
2018-10-03,89.39900970458984
2018-10-04,87.04766082763672
2018-10-05,87.88880157470703
2018-10-08,87.43000030517578
2018-10-09,88.46226501464844
2018-10-10,85.67123413085938
2018-10-11,83.15741729736328
2018-10-12,84.9735107421875
2018-10-15,86.10137176513672
2018-10-16,87.75497436523438
2018-10-17,88.69169616699219
2018-10-18,87.77410888671875
2018-10-19,87.43000030517578
2018-10-22,88.70124053955078
2018-10-23,87.43000030517578
2018-10-24,84.84923553466797
2018-10-25,86.47413635253906
2018-10-26,84.92571258544922
2018-10-29,85.69036102294922
2018-10-30,86.19696044921875
2018-10-31,86.16828918457031
2018-11-01,90.08720397949219
2018-11-02,88.67256927490234
2018-11-05,88.62477111816406
2018-11-06,88.66302490234375
2018-11-07,90.98568725585938
2018-11-08,90.70848083496094
2018-11-09,91.06214141845703
2018-11-12,90.25926971435547
2018-11-13,90.0107421875
2018-11-14,88.39539337158203
2018-11-15,87.5733871459961
2018-11-16,88.19465637207031
2018-11-19,86.23826599121094
2018-11-20,84.6207046508789
2018-11-21,84.87908935546875
2018-11-23,85.41512298583984
2018-11-26,85.6831283569336
2018-11-27,86.333984375
2018-11-28,88.82252502441406
2018-11-29,88.79380798339844
2018-11-30,89.8466796875
2018-12-03,89.5595474243164
2018-12-04,86.6881103515625
2018-12-06,86.53497314453125
2018-12-07,84.31440734863281
2018-12-10,85.10883331298828
2018-12-11,85.95112609863281
2018-12-12,86.84127807617188
2018-12-13,87.04226684570312
2018-12-14,84.65897369384766
2018-12-17,81.29943084716797
2018-12-18,81.3472671508789
2018-12-19,79.86370849609375
2018-12-20,78.88743591308594
2018-12-21,78.17915344238281
2018-12-24,75.88201904296875
2018-12-26,79.36597442626953
2018-12-27,80.71556854248047
2018-12-28,80.86871337890625
2018-12-31,81.87371063232422
2019-01-02,80.859130859375
2019-01-03,78.06427001953125
2019-01-04,81.12715148925781
2019-01-07,81.61528778076172
2019-01-08,82.83084106445312
2019-01-09,82.53411865234375
2019-01-10,82.21826171875
2019-01-11,82.37139892578125
2019-01-14,80.8782958984375
2019-01-15,81.17499542236328
2019-01-16,79.64356994628906
2019-01-17,80.79824829101562
2019-01-18,81.12432861328125
2019-01-22,80.64478302001953
2019-01-23,80.26116943359375
2019-01-24,80.23241424560547
2019-01-25,81.22022247314453
2019-01-28,80.22281646728516
2019-01-29,80.95169830322266
2019-01-30,81.60382080078125
2019-01-31,82.62998962402344
2019-02-01,83.5698471069336
2019-02-04,83.40679931640625
2019-02-05,83.79041290283203
2019-02-06,83.9917984008789
2019-02-07,82.67794036865234
2019-02-08,83.27254486083984
2019-02-11,82.73546600341797
2019-02-12,83.92469024658203
2019-02-13,84.63435363769531
2019-02-14,89.43910217285156
2019-02-15,91.46266174316406
2019-02-19,91.02149200439453
2019-02-20,90.52278900146484
2019-02-21,89.6405029296875
2019-02-22,90.7337875366211
2019-02-25,90.52278900146484
2019-02-26,89.65966033935547
2019-02-27,89.95697021484375
2019-02-28,90.36937713623047
2019-03-01,91.82707977294922
2019-03-04,91.94217681884766
2019-03-05,91.85587310791016
2019-03-06,90.31182098388672
2019-03-07,88.75817108154297
2019-03-08,88.6239013671875
2019-03-11,90.84886169433594
2019-03-12,91.82707977294922
2019-03-13,92.95874786376953
2019-03-14,92.2586441040039
2019-03-15,92.93955993652344
2019-03-18,93.7643051147461
2019-03-19,94.6753921508789
2019-03-20,94.46440124511719
2019-03-21,95.55770874023438
2019-03-22,93.91775512695312
2019-03-25,93.91775512695312
2019-03-26,94.77130889892578
2019-03-27,94.48359680175781
2019-03-28,95.31794738769531
2019-03-29,96.54551696777344
2019-04-01,97.37986755371094
2019-04-02,97.85938262939453
2019-04-03,97.93609619140625
2019-04-04,97.80183410644531
2019-04-05,97.93609619140625
2019-04-08,98.0416030883789
2019-04-09,97.30314636230469
2019-04-10,97.17847442626953
2019-04-11,96.91951751708984
2019-04-12,97.5045166015625
2019-04-15,97.11133575439453
2019-04-16,95.1069564819336
2019-04-17,94.12137603759766
2019-04-18,95.1300277709961
2019-04-22,96.1771011352539
2019-04-23,97.95421600341797
2019-04-24,97.11849975585938
2019-04-25,97.81974029541016
2019-04-26,99.27987670898438
2019-04-29,97.27220153808594
2019-04-30,97.82936096191406
2019-05-01,97.78132629394531
2019-05-02,99.08777618408203
2019-05-03,99.66413116455078
2019-05-06,99.26068878173828
2019-05-07,97.37788391113281
2019-05-08,97.84855651855469
2019-05-09,97.6660385131836
2019-05-10,98.26163482666016
2019-05-13,97.35865020751953
2019-05-14,97.2625732421875
2019-05-15,97.82936096191406
2019-05-16,98.8764419555664
2019-05-17,97.95421600341797
2019-05-20,98.19439697265625
2019-05-21,98.34809112548828
2019-05-22,98.88604736328125
2019-05-23,98.83799743652344
2019-05-24,98.36730194091797
2019-05-28,98.00228118896484
2019-05-29,97.16653442382812
2019-05-30,98.300048828125
2019-05-31,97.07047271728516
2019-06-03,99.85625457763672
2019-06-04,103.86203002929688
2019-06-05,104.22710418701172
2019-06-06,104.6017074584961
2019-06-07,105.72562408447266
2019-06-10,105.87934875488281
2019-06-11,105.8216781616211
2019-06-12,107.05128479003906
2019-06-13,105.69682312011719
2019-06-14,106.42688751220703
2019-06-17,106.4460678100586
2019-06-18,108.91488647460938
2019-06-19,109.77945709228516
2019-06-20,108.5210189819336
2019-06-21,108.4345703125
2019-06-24,109.00135040283203
2019-06-25,109.3759765625
2019-06-26,108.59788513183594
2019-06-27,108.31929779052734
2019-06-28,109.02053833007812
2019-07-01,109.09741973876953
2019-07-02,110.07723236083984
2019-07-03,110.79771423339844
2019-07-05,109.68339538574219
2019-07-08,109.60650634765625
2019-07-09,108.79962158203125
2019-07-10,110.05801391601562
2019-07-11,109.84668731689453
2019-07-12,108.84764099121094
2019-07-15,109.09741973876953
2019-07-16,109.0109634399414
2019-07-17,109.20306396484375
2019-07-18,110.57295989990234
2019-07-19,109.75525665283203
2019-07-22,111.53495788574219
2019-07-23,111.53495788574219
2019-07-24,111.0539779663086
2019-07-25,110.29399871826172
2019-07-26,110.73650360107422
2019-07-29,111.15979766845703
2019-07-30,111.39067840576172
2019-07-31,110.52487182617188
2019-08-01,111.3041000366211
2019-08-02,111.93901062011719
2019-08-05,108.29302215576172
2019-08-06,116.56626892089844
2019-08-07,116.29692077636719
2019-08-08,119.39456939697266
2019-08-09,120.3180923461914
2019-08-12,119.25027465820312
2019-08-13,119.96214294433594
2019-08-14,117.1627197265625
2019-08-15,118.98089599609375
2019-08-16,120.60670471191406
2019-08-19,121.93427276611328
2019-08-20,121.2608642578125
2019-08-21,122.79045104980469
2019-08-22,121.82843017578125
2019-08-23,118.3940658569336
2019-08-26,121.40515899658203
2019-08-27,120.48163604736328
2019-08-28,120.99149322509766
2019-08-29,121.8669204711914
2019-08-30,121.61680603027344
2019-09-03,122.2132568359375
2019-09-04,122.74235534667969
2019-09-05,123.20411682128906
2019-09-06,123.5504150390625
2019-09-09,121.84768676757812
2019-09-10,118.35559844970703
2019-09-11,116.11412048339844
2019-09-12,117.06649780273438
2019-09-13,116.42196655273438
2019-09-16,115.09439849853516
2019-09-17,117.7687759399414
2019-09-18,118.55762481689453
2019-09-19,119.54849243164062
2019-09-20,120.8471908569336
2019-09-23,120.32771301269531
2019-09-24,120.29886627197266
2019-09-25,120.03910827636719
2019-09-26,121.27046966552734
2019-09-27,119.19254302978516
2019-09-30,119.8563232421875
2019-10-01,120.36617279052734
2019-10-02,117.64371490478516
2019-10-03,119.55812072753906
2019-10-04,122.2228775024414
2019-10-07,121.28009796142578
2019-10-08,120.61631774902344
2019-10-09,121.62643432617188
2019-10-10,122.5691909790039
2019-10-11,123.58891296386719
2019-10-14,121.78033447265625
2019-10-15,123.81978607177734
2019-10-16,123.06940460205078
2019-10-17,123.58891296386719
2019-10-18,123.2522201538086
2019-10-21,121.80155944824219
2019-10-22,118.2953872680664
2019-10-23,117.322509765625
2019-10-24,118.43022155761719
2019-10-25,119.78841400146484
2019-10-28,120.53009796142578
2019-10-29,121.522216796875
2019-10-30,122.9093017578125
2019-10-31,123.2175521850586
2019-11-01,120.73239135742188
2019-11-04,120.17371368408203
2019-11-05,115.82949829101562
2019-11-06,117.00464630126953
2019-11-07,116.580810546875
2019-11-08,113.52735900878906
2019-11-11,112.72785949707031
2019-11-12,112.8916015625
2019-11-13,112.16920471191406
2019-11-14,111.97654724121094
2019-11-15,113.58513641357422
2019-11-18,114.43280792236328
2019-11-19,115.90657043457031
2019-11-20,115.16484832763672
2019-11-21,115.80061340332031
2019-11-22,115.40568542480469
2019-11-25,116.1762466430664
2019-11-26,117.40921020507812
2019-11-27,117.15876007080078
2019-11-29,116.08956909179688
2019-12-02,115.50198364257812
2019-12-03,116.09921264648438
2019-12-04,115.33822631835938
2019-12-05,115.69461822509766
2019-12-06,117.24546813964844
2019-12-09,116.77347564697266
2019-12-10,118.26649475097656
2019-12-11,119.01781463623047
2019-12-12,119.75949096679688
2019-12-13,119.87510681152344
2019-12-16,121.81121063232422
2019-12-17,122.42768096923828
2019-12-18,122.32171630859375
2019-12-19,124.00740051269531
2019-12-20,127.80254364013672
2019-12-23,127.50395202636719
2019-12-24,128.03375244140625
2019-12-26,128.13970947265625
2019-12-27,128.3516082763672
2019-12-30,127.3498764038086
2019-12-31,127.48470306396484
2020-01-02,129.20889282226562
2020-01-03,129.22816467285156
2020-01-06,128.2360076904297
2020-01-07,128.66949462890625
2020-01-08,128.39015197753906
2020-01-09,130.09507751464844
2020-01-10,130.58631896972656
2020-01-13,131.4917755126953
2020-01-14,132.2238006591797
2020-01-15,133.44712829589844
2020-01-16,134.3153076171875
2020-01-17,135.2027587890625
2020-01-21,136.91018676757812
2020-01-22,136.495361328125
2020-01-23,133.44711303710938
2020-01-24,131.48892211914062
2020-01-27,131.15133666992188
2020-01-28,133.3699493408203
2020-01-29,133.61111450195312
2020-01-30,133.1481170654297
2020-01-31,129.4632110595703
2020-02-03,130.7268524169922
2020-02-04,134.05487060546875
2020-02-05,133.01304626464844
2020-02-06,134.05487060546875
2020-02-07,133.9873046875
2020-02-10,137.5082244873047
2020-02-11,138.93588256835938
2020-02-12,137.92300415039062
2020-02-13,139.813720703125
2020-02-14,139.0709228515625
2020-02-18,138.56932067871094
2020-02-19,138.96481323242188
2020-02-20,138.47286987304688
2020-02-21,137.19956970214844
2020-02-24,133.49539184570312
2020-02-25,130.0516357421875
2020-02-26,131.33456420898438
2020-02-27,129.21241760253906
2020-02-28,128.51788330078125
2020-03-02,133.99697875976562
2020-03-03,132.38600158691406
2020-03-04,138.54042053222656
2020-03-05,134.6239776611328
2020-03-06,132.20277404785156
2020-03-09,125.1319808959961
2020-03-10,128.02589416503906
2020-03-11,125.6625747680664
2020-03-12,116.0259017944336
2020-03-13,121.04197692871094
2020-03-16,103.254150390625
2020-03-17,107.12236022949219
2020-03-18,102.07733917236328
2020-03-19,98.71073913574219
2020-03-20,97.36991882324219
2020-03-23,89.38275909423828
2020-03-24,100.09017181396484
2020-03-25,104.38277435302734
2020-03-26,113.7397232055664
2020-03-27,107.81688690185547
2020-03-30,112.55321502685547
2020-03-31,113.52749633789062
2020-04-01,107.9615707397461
2020-04-02,111.92620086669922
2020-04-03,110.5564193725586
2020-04-06,122.3056411743164
2020-04-07,121.64968872070312
2020-04-08,122.74937438964844
2020-04-09,124.19631958007812
2020-04-13,118.6014404296875
2020-04-14,123.29922485351562
2020-04-15,119.43103790283203
2020-04-16,123.1412124633789
2020-04-17,126.30065155029297
2020-04-20,123.08325958251953
2020-04-21,120.48418426513672
2020-04-22,121.55665588378906
2020-04-23,119.46002197265625
2020-04-24,121.65327453613281
2020-04-27,123.11224365234375
2020-04-28,118.84166717529297
2020-04-29,121.30546569824219
2020-04-30,124.93834686279297
2020-05-01,123.21849822998047
2020-05-04,123.13156127929688
2020-05-05,126.86103820800781
2020-05-06,121.44075012207031
2020-05-07,120.03972625732422
2020-05-08,121.22815704345703
2020-05-11,122.1170654296875
2020-05-12,119.81752014160156
2020-05-13,118.87064361572266
2020-05-14,121.76922607421875
2020-05-15,123.17987060546875
2020-05-18,126.97699737548828
2020-05-19,129.79827880859375
2020-05-20,128.83209228515625
2020-05-21,125.9238510131836
2020-05-22,125.71128845214844
2020-05-26,126.03980255126953
2020-05-27,131.05435180664062
2020-05-28,133.44082641601562
2020-05-29,134.6775360107422
2020-06-01,133.6630401611328
2020-06-02,136.6968536376953
2020-06-03,137.71139526367188
2020-06-04,135.7693634033203
2020-06-05,136.24276733398438
2020-06-08,136.52297973632812
2020-06-09,134.1074981689453
2020-06-10,135.17999267578125
2020-06-11,126.62914276123047
2020-06-12,129.53744506835938
2020-06-15,128.79342651367188
2020-06-16,131.6340789794922
2020-06-17,132.16546630859375
2020-06-18,132.7548065185547
2020-06-19,132.7548065185547
2020-06-22,132.31039428710938
2020-06-23,133.44082641601562
2020-06-24,129.75965881347656
2020-06-25,130.73545837402344
2020-06-26,128.17510986328125
2020-06-29,127.51807403564453
2020-06-30,132.4070281982422
2020-07-01,132.55194091796875
2020-07-02,133.0060272216797
2020-07-06,133.91429138183594
2020-07-07,133.7596893310547
2020-07-08,134.11715698242188
2020-07-09,133.02537536621094
2020-07-10,132.46498107910156
2020-07-13,133.6340789794922
2020-07-14,135.6533966064453
2020-07-15,138.0882110595703
2020-07-16,138.30105590820312
2020-07-17,139.9652862548828
2020-07-20,141.23275756835938
2020-07-21,140.30393981933594
2020-07-22,140.40066528320312
2020-07-23,139.39442443847656
2020-07-24,139.53955078125
2020-07-27,142.15188598632812
2020-07-28,141.24244689941406
2020-07-29,142.80015563964844
2020-07-30,144.27085876464844
2020-07-31,146.75743103027344
2020-08-03,149.49557495117188
2020-08-04,150.5889434814453
2020-08-05,152.60142517089844
2020-08-06,156.09423828125
2020-08-07,153.7237548828125
2020-08-10,152.95944213867188
2020-08-11,151.83705139160156
2020-08-12,154.1881866455078
2020-08-13,153.7140655517578
2020-08-14,151.9532012939453
2020-08-17,152.3111572265625
2020-08-18,154.971923828125
2020-08-19,153.43350219726562
2020-08-20,153.39479064941406
2020-08-21,153.23028564453125
2020-08-24,151.6725616455078
2020-08-25,153.43350219726562
2020-08-26,154.5751953125
2020-08-27,154.4300994873047
2020-08-28,154.80740356445312
2020-08-31,154.9041748046875
2020-09-01,156.79086303710938
2020-09-02,159.96446228027344
2020-09-03,153.6464080810547
2020-09-04,152.13699340820312
2020-09-08,148.5280303955078
2020-09-09,153.75282287597656
2020-09-10,152.9690704345703
2020-09-11,153.44313049316406
2020-09-14,155.63949584960938
2020-09-15,157.01341247558594
2020-09-16,156.0168914794922
2020-09-17,155.26217651367188
2020-09-18,155.64918518066406
2020-09-21,155.74595642089844
2020-09-22,156.26840209960938
2020-09-23,154.15916442871094
2020-09-24,152.8529815673828
2020-09-25,155.6201629638672
2020-09-28,156.08460998535156
2020-09-29,157.20689392089844
2020-09-30,160.003173828125
2020-10-01,158.70663452148438
2020-10-02,158.24220275878906
2020-10-05,158.14544677734375
2020-10-06,156.27809143066406
2020-10-07,154.72035217285156
2020-10-08,157.87454223632812
2020-10-09,160.06118774414062
2020-10-12,163.07992553710938
2020-10-13,159.9547882080078
2020-10-14,158.34866333007812
2020-10-15,157.70042419433594
2020-10-16,158.24220275878906
2020-10-19,154.7977294921875
2020-10-20,154.7008514404297
2020-10-21,156.14431762695312
2020-10-22,157.3068389892578
2020-10-23,158.3821258544922
2020-10-26,155.4661865234375
2020-10-27,157.39404296875
2020-10-28,153.73211669921875
2020-10-29,156.15402221679688
2020-10-30,153.5964813232422
2020-11-02,157.80087280273438
2020-11-03,158.04306030273438
2020-11-04,168.90289306640625
2020-11-05,165.56065368652344
2020-11-06,163.9622039794922
2020-11-09,160.0387420654297
2020-11-10,157.481201171875
2020-11-11,159.7965545654297
2020-11-12,160.029052734375
2020-11-13,160.60057067871094
2020-11-16,160.12591552734375
2020-11-17,160.2615203857422
2020-11-18,158.39183044433594
2020-11-19,161.1140594482422
2020-11-20,161.00746154785156
2020-11-23,159.20559692382812
2020-11-24,156.028076171875
2020-11-25,155.18527221679688
2020-11-27,156.42526245117188
2020-11-30,155.3693084716797
2020-12-01,156.31866455078125
2020-12-02,153.9840087890625
2020-12-03,152.16273498535156
2020-12-04,153.01519775390625
2020-12-07,153.49960327148438
2020-12-08,154.02279663085938
2020-12-09,153.74179077148438
2020-12-10,153.17996215820312
2020-12-11,154.5458984375
2020-12-14,154.51681518554688
2020-12-15,156.89996337890625
2020-12-16,155.60182189941406
2020-12-17,157.6168212890625
2020-12-18,158.51780700683594
2020-12-21,155.81492614746094
2020-12-22,156.7740020751953
2020-12-23,154.8559112548828
2020-12-24,155.6986846923828
2020-12-28,157.31651306152344
2020-12-29,158.023681640625
2020-12-30,159.1377410888672
2020-12-31,160.32937622070312
2021-01-04,158.47901916503906
2021-01-05,159.5834197998047
2021-01-06,161.9277801513672
2021-01-07,161.78250122070312
2021-01-08,162.8578338623047
2021-01-11,164.09779357910156
2021-01-12,160.92999267578125
2021-01-13,156.89024353027344
2021-01-14,155.9311981201172
2021-01-15,156.51243591308594
2021-01-19,157.73500061035156
2021-01-20,158.50146484375
2021-01-21,159.5687713623047
2021-01-22,158.4723663330078
2021-01-25,156.54156494140625
2021-01-26,154.9600372314453
2021-01-27,148.59510803222656
2021-01-28,151.87460327148438
2021-01-29,149.6624298095703
2021-02-01,150.95286560058594
2021-02-02,152.70904541015625
2021-02-03,150.6132354736328
2021-02-04,152.45677185058594
2021-02-05,154.54281616210938
2021-02-08,155.2608184814453
2021-02-09,155.07647705078125
2021-02-10,155.8429718017578
2021-02-11,159.5493621826172
2021-02-12,161.75184631347656
2021-02-16,161.37339782714844
2021-02-17,163.87672424316406
2021-02-18,162.9549560546875
2021-02-19,155.2414093017578
2021-02-22,155.39666748046875
2021-02-23,154.77569580078125
2021-02-24,154.3196563720703
2021-02-25,151.82611083984375
2021-02-26,150.6230010986328
2021-03-01,153.0001220703125
2021-03-02,152.379150390625
2021-03-03,144.87905883789062
2021-03-04,139.7172393798828
2021-03-05,141.34725952148438
2021-03-08,140.83306884765625
2021-03-09,145.67466735839844
2021-03-10,146.59637451171875
2021-03-11,147.82864379882812
2021-03-12,148.03237915039062
2021-03-15,150.23487854003906
2021-03-16,150.41921997070312
2021-03-17,151.5253143310547
2021-03-18,147.88681030273438
2021-03-19,148.56600952148438
2021-03-22,151.00140380859375
2021-03-23,151.39915466308594
2021-03-24,150.8072967529297
2021-03-25,148.3331756591797
2021-03-26,151.50588989257812
2021-03-29,153.6792755126953
2021-03-30,152.36940002441406
2021-03-31,152.79632568359375
2021-04-01,153.1941375732422
2021-04-05,153.69869995117188
2021-04-06,151.2633056640625
2021-04-07,153.1844482421875
2021-04-08,155.2414093017578
2021-04-09,155.09588623046875
2021-04-12,157.6767578125
2021-04-13,158.60821533203125
2021-04-14,158.22979736328125
2021-04-15,160.52928161621094
2021-04-16,162.6444549560547
2021-04-19,163.10052490234375
2021-04-20,163.96533203125
2021-04-21,165.3354034423828
2021-04-22,164.28599548339844
2021-04-23,165.71437072753906
2021-04-26,164.99533081054688
2021-04-27,164.9467010498047
2021-04-28,166.86099243164062
2021-04-29,169.581787109375
2021-04-30,168.1339111328125
2021-05-03,170.2813720703125
2021-05-04,168.8529815673828
2021-05-05,168.94044494628906
2021-05-06,162.7798309326172
2021-05-07,166.69578552246094
2021-05-10,166.32655334472656
2021-05-11,165.41314697265625
2021-05-12,163.28512573242188
2021-05-13,166.01559448242188
2021-05-14,167.4148712158203
2021-05-17,165.4520263671875
2021-05-18,165.2965545654297
2021-05-19,166.43344116210938
2021-05-20,170.82554626464844
2021-05-21,171.03933715820312
2021-05-24,171.4085693359375
2021-05-25,171.62232971191406
2021-05-26,170.35911560058594
2021-05-27,169.72752380371094
2021-05-28,171.6806182861328
2021-06-01,169.26109313964844
2021-06-02,168.05618286132812
2021-06-03,168.9015655517578
2021-06-04,170.24252319335938
2021-06-07,170.14535522460938
2021-06-08,169.1736602783203
2021-06-09,171.6903839111328
2021-06-10,176.947265625
2021-06-11,177.04446411132812
2021-06-14,179.35708618164062
2021-06-15,180.416259765625
2021-06-16,178.900390625
2021-06-17,181.16448974609375
2021-06-18,180.14418029785156
2021-06-21,181.3199462890625
2021-06-22,181.33935546875
2021-06-23,180.853515625
2021-06-24,180.1344451904297
2021-06-25,181.9320831298828
2021-06-28,181.78634643554688
2021-06-29,182.67059326171875
2021-06-30,181.0867462158203
2021-07-01,183.9337921142578
2021-07-02,187.247314453125
2021-07-06,188.5299835205078
2021-07-07,191.8143310546875
2021-07-08,191.3867950439453
2021-07-09,191.91151428222656
2021-07-12,192.7180633544922
2021-07-13,193.67031860351562
2021-07-14,195.58453369140625
2021-07-15,194.573974609375
2021-07-16,194.02981567382812
2021-07-19,192.23219299316406
2021-07-20,194.69371032714844
2021-07-21,192.67974853515625
2021-07-22,195.112060546875
2021-07-23,198.07948303222656
2021-07-26,195.38450622558594
2021-07-27,196.40606689453125
2021-07-28,197.76817321777344
2021-07-29,198.5951385498047
2021-07-30,197.21359252929688
2021-08-02,196.6395721435547
2021-08-03,198.57569885253906
2021-08-04,199.24700927734375
2021-08-05,198.32275390625
2021-08-06,196.41580200195312
2021-08-09,194.3142547607422
2021-08-10,193.38023376464844
2021-08-11,192.0667724609375
2021-08-12,194.4310302734375
2021-08-13,196.02664184570312
2021-08-16,199.23731994628906
2021-08-17,201.00804138183594
2021-08-18,197.8265380859375
2021-08-19,200.8523712158203
2021-08-20,201.44586181640625
2021-08-23,200.88157653808594
2021-08-24,199.44163513183594
2021-08-25,198.89675903320312
2021-08-26,198.49789428710938
2021-08-27,198.30332946777344
2021-08-30,200.31727600097656
2021-08-31,199.0232696533203
2021-09-01,200.8523712158203
2021-09-02,203.55712890625
2021-09-03,204.01441955566406
2021-09-07,202.18528747558594
2021-09-08,203.66415405273438
2021-09-09,200.44375610351562
2021-09-10,201.397216796875
2021-09-13,199.45135498046875
2021-09-14,198.04061889648438
2021-09-15,198.4394989013672
2021-09-16,197.28172302246094
2021-09-17,193.1175537109375
2021-09-20,193.24404907226562
2021-09-21,195.5693359375
2021-09-22,195.90013122558594
2021-09-23,199.169189453125
2021-09-24,199.18865966796875
2021-09-27,192.4462127685547
2021-09-28,187.5523681640625
2021-09-29,189.71231079101562
2021-09-30,188.88531494140625
2021-10-01,190.8798065185547
2021-10-04,188.44747924804688
2021-10-05,191.14251708984375
2021-10-06,190.48089599609375
2021-10-07,193.6234588623047
2021-10-08,192.52407836914062
2021-10-11,192.30027770996094
2021-10-12,191.8137969970703
2021-10-13,192.11541748046875
2021-10-14,194.96612548828125
2021-10-15,196.74659729003906
2021-10-18,197.2427978515625
2021-10-19,198.90650939941406
2021-10-20,200.7259063720703
2021-10-21,202.97337341308594
2021-10-22,202.86634826660156
2021-10-25,205.79486083984375
2021-10-26,204.8219451904297
2021-10-27,203.9073944091797
2021-10-28,207.16085815429688
2021-10-29,210.59942626953125
2021-11-01,208.06680297851562
2021-11-02,206.70303344726562
2021-11-03,205.66075134277344
2021-11-04,212.12876892089844
2021-11-05,211.11566162109375
2021-11-08,212.157958984375
2021-11-09,214.51528930664062
2021-11-10,210.96958923339844
2021-11-11,210.10264587402344
2021-11-12,211.2326202392578
2021-11-15,210.46302795410156
2021-11-16,214.476318359375
2021-11-17,216.12255859375
2021-11-18,219.69744873046875
2021-11-19,220.56439208984375
2021-11-22,218.52854919433594
2021-11-23,217.8662109375
2021-11-24,217.3888702392578
2021-11-26,213.6385955810547
2021-11-29,217.759033203125
2021-11-30,216.28814697265625
2021-12-01,213.9698028564453
2021-12-02,217.40834045410156
2021-12-03,217.54470825195312
2021-12-06,217.19406127929688
2021-12-07,219.8533172607422
2021-12-08,223.67178344726562
2021-12-09,224.19778442382812
2021-12-10,225.45437622070312
2021-12-13,226.34080505371094
2021-12-14,222.1619415283203
2021-12-15,226.06805419921875
2021-12-16,226.7791290283203
2021-12-17,228.24024963378906
2021-12-20,228.19158935546875
2021-12-21,231.4840087890625
2021-12-22,235.312255859375
2021-12-23,236.22789001464844
2021-12-27,240.12425231933594
2021-12-28,237.9228057861328
2021-12-29,240.6307830810547
2021-12-30,238.80918884277344
2021-12-31,237.70848083496094
2022-01-03,227.9675750732422
2022-01-04,219.28834533691406
2022-01-05,210.95008850097656
2022-01-06,211.7877960205078
2022-01-07,205.621826171875
2022-01-10,207.09268188476562
2022-01-11,207.2874755859375
2022-01-12,207.29725646972656
2022-01-13,201.6377410888672
