,WST
2018-04-11,85.51519775390625
2018-04-12,86.3083724975586
2018-04-13,87.01339721679688
2018-04-16,87.64010620117188
2018-04-17,89.40546417236328
2018-04-18,90.1900634765625
2018-04-19,89.99390411376953
2018-04-20,89.26812744140625
2018-04-23,90.21947479248047
2018-04-24,90.22928619384766
2018-04-25,86.32588958740234
2018-04-26,88.41490173339844
2018-04-27,87.22818756103516
2018-04-30,86.51224517822266
2018-05-01,86.07090759277344
2018-05-02,83.97208404541016
2018-05-03,84.45265197753906
2018-05-04,86.30628204345703
2018-05-07,85.92379760742188
2018-05-08,85.93358612060547
2018-05-09,86.20819091796875
2018-05-10,87.45374298095703
2018-05-11,88.34623718261719
2018-05-14,88.33642578125
2018-05-15,87.483154296875
2018-05-16,87.13992309570312
2018-05-17,86.71820068359375
2018-05-18,87.50279998779297
2018-05-21,88.40509033203125
2018-05-22,88.37566375732422
2018-05-23,89.13085174560547
2018-05-24,89.46430206298828
2018-05-25,89.768310546875
2018-05-29,90.43525695800781
2018-05-30,92.3084945678711
2018-05-31,91.21002960205078
2018-06-01,91.21002960205078
2018-06-04,93.4755630493164
2018-06-05,93.20094299316406
2018-06-06,94.4759521484375
2018-06-07,93.46577453613281
2018-06-08,94.88786315917969
2018-06-11,95.39785766601562
2018-06-12,96.4766845703125
2018-06-13,96.82976531982422
2018-06-14,98.09492492675781
2018-06-15,99.08546447753906
2018-06-18,99.5464096069336
2018-06-19,99.74259185791016
2018-06-20,99.91913604736328
2018-06-21,98.97761535644531
2018-06-22,99.04625701904297
2018-06-25,96.74148559570312
2018-06-26,97.40839385986328
2018-06-27,96.162841796875
2018-06-28,96.78073120117188
2018-06-29,97.37897491455078
2018-07-02,96.79051971435547
2018-07-03,97.0160903930664
2018-07-05,97.49666595458984
2018-07-06,98.62451934814453
2018-07-09,99.08546447753906
2018-07-10,98.85991668701172
2018-07-11,98.07532501220703
2018-07-12,98.6441650390625
2018-07-13,98.10472869873047
2018-07-16,96.55513000488281
2018-07-17,97.10514831542969
2018-07-18,96.26048278808594
2018-07-19,97.6944580078125
2018-07-20,97.8319320678711
2018-07-23,98.29357147216797
2018-07-24,97.22299194335938
2018-07-25,97.89085388183594
2018-07-26,108.87130737304688
2018-07-27,107.68289947509766
2018-07-30,107.06415557861328
2018-07-31,107.69271850585938
2018-08-01,109.12664794921875
2018-08-02,111.85704803466797
2018-08-03,112.70169067382812
2018-08-06,113.9588394165039
2018-08-07,114.05704498291016
2018-08-08,113.52668762207031
2018-08-09,113.26151275634766
2018-08-10,112.77043914794922
2018-08-13,113.07489776611328
2018-08-14,115.15706634521484
2018-08-15,112.83917999267578
2018-08-16,112.69186401367188
2018-08-17,113.94902038574219
2018-08-20,113.34007263183594
2018-08-21,113.89007568359375
2018-08-22,113.89007568359375
2018-08-23,114.02759552001953
2018-08-24,114.73473358154297
2018-08-27,115.29456329345703
2018-08-28,115.06865692138672
2018-08-29,115.25528717041016
2018-08-30,114.99993133544922
2018-08-31,114.96065521240234
2018-09-04,114.10616302490234
2018-09-05,114.30258178710938
2018-09-06,114.4990463256836
2018-09-07,114.19454193115234
2018-09-10,114.94097900390625
2018-09-11,114.43026733398438
2018-09-12,115.61866760253906
2018-09-13,116.7383041381836
2018-09-14,118.42762756347656
2018-09-17,116.86600494384766
2018-09-18,117.59280395507812
2018-09-19,118.1624526977539
2018-09-20,117.9561767578125
2018-09-21,119.4195785522461
2018-09-24,120.57852172851562
2018-09-25,120.4017333984375
2018-09-26,120.166015625
2018-09-27,120.51957702636719
2018-09-28,121.26603698730469
2018-10-01,120.80442810058594
2018-10-02,119.57673645019531
2018-10-03,121.7669448852539
2018-10-04,117.45527648925781
2018-10-05,118.24101257324219
2018-10-08,117.46510314941406
2018-10-09,116.65974426269531
2018-10-10,113.07489776611328
2018-10-11,112.06329345703125
2018-10-12,113.87044525146484
2018-10-15,113.4874038696289
2018-10-16,117.19010162353516
2018-10-17,116.80709075927734
2018-10-18,114.44992065429688
2018-10-19,111.73916625976562
2018-10-22,111.94541931152344
2018-10-23,112.02410888671875
2018-10-24,110.02774047851562
2018-10-25,102.62236785888672
2018-10-26,99.45568084716797
2018-10-29,99.64253997802734
2018-10-30,102.95675659179688
2018-10-31,104.16637420654297
2018-11-01,103.1927719116211
2018-11-02,104.40241241455078
2018-11-05,105.86772918701172
2018-11-06,106.51681518554688
2018-11-07,109.31962585449219
2018-11-08,109.90970611572266
2018-11-09,109.14260864257812
2018-11-12,105.13016510009766
2018-11-13,105.1399917602539
2018-11-14,104.69743347167969
2018-11-15,106.80200958251953
2018-11-16,108.31652069091797
2018-11-19,103.64515686035156
2018-11-20,103.42879486083984
2018-11-21,103.48783111572266
2018-11-23,103.95985412597656
2018-11-26,104.43191528320312
2018-11-27,103.2911376953125
2018-11-28,106.28079986572266
2018-11-29,106.96920013427734
2018-11-30,107.7461166381836
2018-12-03,109.01476287841797
2018-12-04,107.44125366210938
2018-12-06,106.70366668701172
2018-12-07,104.26472473144531
2018-12-10,105.8382339477539
2018-12-11,104.8941421508789
2018-12-12,105.96609497070312
2018-12-13,105.34652709960938
2018-12-14,102.89774322509766
2018-12-17,100.3407974243164
2018-12-18,98.95413208007812
2018-12-19,97.70515441894531
2018-12-20,96.03330993652344
2018-12-21,93.53536224365234
2018-12-24,91.46028137207031
2018-12-26,94.91215515136719
2018-12-27,94.71548461914062
2018-12-28,94.6368179321289
2018-12-31,96.40701293945312
2019-01-02,94.81382751464844
2019-01-03,92.9649658203125
2019-01-04,96.61354064941406
2019-01-07,96.91841888427734
2019-01-08,100.00642395019531
2019-01-09,102.0716552734375
2019-01-10,102.14049530029297
2019-01-11,102.11099243164062
2019-01-14,100.96036529541016
2019-01-15,102.09130859375
2019-01-16,102.77972412109375
2019-01-17,102.53388214111328
2019-01-18,103.50747680664062
2019-01-22,102.8673095703125
2019-01-23,103.1135482788086
2019-01-24,103.8620376586914
2019-01-25,105.11277770996094
2019-01-28,104.12794494628906
2019-01-29,103.81281280517578
2019-01-30,104.30521392822266
2019-01-31,106.62944793701172
2019-02-01,101.65596771240234
2019-02-04,103.18245697021484
2019-02-05,102.2862777709961
2019-02-06,102.32565307617188
2019-02-07,101.24234771728516
2019-02-08,101.13400268554688
2019-02-11,102.00067901611328
2019-02-12,103.36961364746094
2019-02-13,104.23626708984375
2019-02-14,99.37112426757812
2019-02-15,100.36581420898438
2019-02-19,100.95674133300781
2019-02-20,101.31127166748047
2019-02-21,102.25672149658203
2019-02-22,102.69990539550781
2019-02-25,103.51734161376953
2019-02-26,102.19763946533203
2019-02-27,102.31583404541016
2019-02-28,103.16279602050781
2019-03-01,104.53173065185547
2019-03-04,103.31050109863281
2019-03-05,102.9067153930664
2019-03-06,101.05520629882812
2019-03-07,100.91732788085938
2019-03-08,100.03097534179688
2019-03-11,101.47869110107422
2019-03-12,101.86278533935547
2019-03-13,103.64535522460938
2019-03-14,104.40370178222656
2019-03-15,104.10823059082031
