,EVRG
2019-01-22,45.21049118041992
2019-01-23,45.298038482666016
2019-01-24,45.47311782836914
2019-01-25,45.186614990234375
2019-01-28,45.13091278076172
2019-01-29,44.979713439941406
2019-01-30,45.12295913696289
2019-01-31,45.61636734008789
2019-02-01,45.53677749633789
2019-02-04,45.695945739746094
2019-02-05,45.71185302734375
2019-02-06,45.5288200378418
2019-02-07,45.87102508544922
2019-02-08,46.23710250854492
2019-02-11,46.213226318359375
2019-02-12,46.39625930786133
2019-02-13,46.51564025878906
2019-02-14,46.491764068603516
2019-02-15,46.770301818847656
2019-02-19,47.18412780761719
2019-02-20,47.263710021972656
2019-02-21,47.64570999145508
2019-02-22,44.160011291503906
2019-02-25,44.27939224243164
2019-02-26,44.398765563964844
2019-02-27,44.160011291503906
2019-02-28,44.494258880615234
2019-03-01,44.169189453125
2019-03-04,44.3618278503418
2019-03-05,44.20933151245117
2019-03-06,44.016685485839844
2019-03-07,44.4581413269043
2019-03-08,44.75511932373047
2019-03-11,45.22867202758789
2019-03-12,45.53367614746094
2019-03-13,45.694210052490234
2019-03-14,45.84669876098633
2019-03-15,46.28815460205078
2019-03-18,45.64604568481445
2019-03-19,45.292877197265625
2019-03-20,45.34906768798828
2019-03-21,46.02328109741211
2019-03-22,46.55302429199219
2019-03-25,46.392494201660156
2019-03-26,46.914215087890625
2019-03-27,46.673423767089844
2019-03-28,46.51289749145508
2019-03-29,46.59316635131836
2019-04-01,46.095523834228516
2019-04-02,46.15171813964844
2019-04-03,46.007232666015625
2019-04-04,45.405250549316406
2019-04-05,46.007232666015625
2019-04-08,45.83868408203125
2019-04-09,45.975135803222656
2019-04-10,45.87880325317383
2019-04-11,46.07947540283203
2019-04-12,46.328285217285156
2019-04-15,46.38447570800781
2019-04-16,45.80656814575195
2019-04-17,45.59788131713867
2019-04-18,45.405250549316406
2019-04-22,45.27683639526367
2019-04-23,45.38920211791992
2019-04-24,45.814598083496094
2019-04-25,45.90289306640625
2019-04-26,45.87880325317383
2019-04-29,45.7263069152832
2019-04-30,46.408546447753906
2019-05-01,46.095523834228516
2019-05-02,46.18382263183594
2019-05-03,46.23197555541992
2019-05-06,46.28815460205078
2019-05-07,46.239994049072266
2019-05-08,45.83868408203125
2019-05-09,45.70222854614258
2019-05-10,46.649349212646484
2019-05-13,46.866058349609375
2019-05-14,46.56908416748047
2019-05-15,46.72158432006836
2019-05-16,46.850006103515625
2019-05-17,47.114871978759766
2019-05-20,47.09882354736328
2019-05-21,47.16303634643555
2019-05-22,47.34764099121094
2019-05-23,47.708824157714844
2019-05-24,47.68475341796875
2019-05-28,47.179080963134766
2019-05-29,46.89991760253906
2019-05-30,46.89991760253906
2019-05-31,47.045570373535156
2019-06-03,47.75764083862305
2019-06-04,47.450157165527344
2019-06-05,48.51827621459961
2019-06-06,48.963314056396484
2019-06-07,48.93904495239258
2019-06-10,48.421173095703125
2019-06-11,47.97611999511719
2019-06-12,48.858131408691406
2019-06-13,48.68819808959961
2019-06-14,49.092777252197266
2019-06-17,48.76102828979492
2019-06-18,48.85002899169922
2019-06-19,49.278900146484375
2019-06-20,49.610660552978516
2019-06-21,49.554019927978516
2019-06-24,49.50547409057617
2019-06-25,49.63494110107422
2019-06-26,48.26742935180664
2019-06-27,48.60728073120117
2019-06-28,48.67201614379883
2019-07-01,48.68010711669922
2019-07-02,49.07659912109375
2019-07-03,49.651119232177734
2019-07-05,49.78868103027344
2019-07-08,49.594478607177734
2019-07-09,49.72394561767578
2019-07-10,49.918148040771484
2019-07-11,49.804866790771484
2019-07-12,49.47309875488281
2019-07-15,49.3436279296875
2019-07-16,49.40837097167969
2019-07-17,49.376007080078125
2019-07-18,49.77249526977539
2019-07-19,49.18989181518555
2019-07-22,49.01996612548828
2019-07-23,49.092777252197266
2019-07-24,49.14134216308594
2019-07-25,49.01996612548828
2019-07-26,49.13325119018555
2019-07-29,49.52164840698242
2019-07-30,49.21416473388672
2019-07-31,48.947139739990234
2019-08-01,49.01187515258789
2019-08-02,49.22225570678711
2019-08-05,48.88239669799805
2019-08-06,49.4569206237793
2019-08-07,49.3679084777832
2019-08-08,50.11235809326172
2019-08-09,50.516944885253906
2019-08-12,51.034812927246094
2019-08-13,51.57696533203125
2019-08-14,51.5931510925293
2019-08-15,52.03819274902344
2019-08-16,52.1514778137207
2019-08-19,52.65317916870117
2019-08-20,52.515621185302734
2019-08-21,52.70981216430664
2019-08-22,52.67744827270508
2019-08-23,52.183841705322266
2019-08-26,52.7421760559082
2019-08-27,52.8311882019043
2019-08-28,52.50751876831055
2019-08-29,52.79689025878906
2019-08-30,52.98438262939453
2019-09-03,53.432708740234375
2019-09-04,53.63648986816406
2019-09-05,52.8050537109375
2019-09-06,52.13662338256836
2019-09-09,52.144779205322266
2019-09-10,52.38931655883789
2019-09-11,53.0169792175293
2019-09-12,52.886566162109375
2019-09-13,52.34040069580078
2019-09-16,52.28335189819336
2019-09-17,52.715389251708984
2019-09-18,53.10664749145508
2019-09-19,53.432708740234375
2019-09-20,53.80766677856445
2019-09-23,53.962547302246094
2019-09-24,54.38642120361328
2019-09-25,54.810302734375
2019-09-26,54.86736297607422
2019-09-27,54.2559928894043
2019-09-30,54.2559928894043
2019-10-01,54.02775192260742
2019-10-02,53.277828216552734
2019-10-03,53.30228805541992
2019-10-04,53.80766677856445
2019-10-07,53.49790954589844
2019-10-08,52.99253463745117
2019-10-09,52.00620651245117
2019-10-10,51.73720169067383
2019-10-11,52.128482818603516
2019-10-14,52.01435470581055
2019-10-15,52.079566955566406
2019-10-16,51.826873779296875
2019-10-17,51.48451232910156
2019-10-18,51.60678482055664
2019-10-21,51.688289642333984
2019-10-22,52.128482818603516
2019-10-23,51.745361328125
2019-10-24,52.055110931396484
2019-10-25,51.761653900146484
2019-10-28,51.42745590209961
2019-10-29,51.80241775512695
2019-10-30,51.90838623046875
2019-10-31,52.09587478637695
2019-11-01,52.038814544677734
2019-11-04,51.4519157409668
2019-11-05,50.97096633911133
2019-11-06,51.28886413574219
2019-11-07,51.207366943359375
2019-11-08,51.40300369262695
2019-11-11,51.04433059692383
2019-11-12,51.41114807128906
2019-11-13,52.08771896362305
2019-11-14,52.66646957397461
2019-11-15,52.78059005737305
2019-11-18,52.99253463745117
2019-11-19,52.79689025878906
2019-11-20,52.968074798583984
2019-11-21,52.76429748535156
2019-11-22,52.527896881103516
2019-11-25,51.83502960205078
2019-11-26,52.176021575927734
2019-11-27,52.00346755981445
2019-11-29,51.98702621459961
2019-12-02,51.25574493408203
2019-12-03,51.40364456176758
2019-12-04,51.978816986083984
2019-12-05,52.20066452026367
2019-12-06,51.82270050048828
2019-12-09,51.157142639160156
2019-12-10,51.485816955566406
2019-12-11,51.674800872802734
2019-12-12,51.05854415893555
2019-12-13,51.56797409057617
2019-12-16,51.92951965332031
2019-12-17,52.258182525634766
2019-12-18,52.463600158691406
2019-12-19,52.34035873413086
2019-12-20,52.68545150756836
2019-12-23,52.422515869140625
2019-12-24,52.767616271972656
2019-12-26,52.627933502197266
2019-12-27,52.64435577392578
2019-12-30,52.77584457397461
2019-12-31,53.48246765136719
2020-01-02,52.12671661376953
2020-01-03,52.176021575927734
2020-01-06,52.02811813354492
2020-01-07,52.06098556518555
2020-01-08,52.159576416015625
2020-01-09,52.652584075927734
2020-01-10,53.00590133666992
2020-01-13,53.59750747680664
2020-01-14,53.87686538696289
2020-01-15,54.72319030761719
2020-01-16,55.17511749267578
2020-01-17,55.32301712036133
2020-01-21,56.42404556274414
2020-01-22,56.78558349609375
2020-01-23,57.68120193481445
2020-01-24,58.64255905151367
2020-01-27,58.954795837402344
2020-01-28,59.30811309814453
2020-01-29,59.31631851196289
2020-01-30,59.538185119628906
2020-01-31,59.29167938232422
2020-02-03,59.004093170166016
2020-02-04,58.338531494140625
2020-02-05,58.35496520996094
2020-02-06,58.60147476196289
2020-02-07,58.23171615600586
2020-02-10,58.165985107421875
2020-02-11,58.20705795288086
2020-02-12,58.12489700317383
2020-02-13,58.79046630859375
2020-02-14,59.4395751953125
2020-02-18,60.7049446105957
2020-02-19,60.729610443115234
2020-02-20,60.441993713378906
2020-02-21,59.90793991088867
2020-02-24,59.1519889831543
2020-02-25,57.599021911621094
2020-02-26,57.17177200317383
2020-02-27,55.05186462402344
2020-02-28,53.696109771728516
2020-03-02,57.01565170288086
2020-03-03,56.57194137573242
2020-03-04,60.047607421875
2020-03-05,58.839752197265625
2020-03-06,57.7929573059082
2020-03-09,53.39890670776367
2020-03-10,55.24423599243164
2020-03-11,51.59494400024414
2020-03-12,46.30718994140625
2020-03-13,48.897281646728516
2020-03-16,41.044254302978516
2020-03-17,47.631195068359375
2020-03-18,47.75532150268555
2020-03-19,45.595523834228516
2020-03-20,39.04169845581055
2020-03-23,37.17152786254883
2020-03-24,41.9627799987793
2020-03-25,42.94752883911133
2020-03-26,48.12770080566406
2020-03-27,47.59810256958008
2020-03-30,48.91383743286133
2020-03-31,45.554161071777344
2020-04-01,42.823394775390625
2020-04-02,44.254966735839844
2020-04-03,42.864768981933594
2020-04-06,47.89600372314453
2020-04-07,47.2339973449707
2020-04-08,50.36195755004883
2020-04-09,52.215579986572266
2020-04-13,50.270938873291016
2020-04-14,51.75217819213867
2020-04-15,49.72478485107422
2020-04-16,49.617210388183594
2020-04-17,50.461265563964844
2020-04-20,48.92210006713867
2020-04-21,48.193904876708984
2020-04-22,49.27792739868164
2020-04-23,47.82152557373047
2020-04-24,48.41732406616211
2020-04-27,49.03795623779297
2020-04-28,49.72478485107422
2020-04-29,49.31103515625
2020-04-30,48.35111999511719
2020-05-01,46.274085998535156
2020-05-04,46.86162567138672
2020-05-05,47.40776824951172
2020-05-06,45.454864501953125
2020-05-07,46.23271560668945
2020-05-08,47.58155059814453
2020-05-11,46.141685485839844
2020-05-12,46.42304229736328
2020-05-13,46.77058792114258
2020-05-14,46.902992248535156
2020-05-15,46.78714370727539
2020-05-18,48.7566032409668
2020-05-19,48.193214416503906
2020-05-20,49.336700439453125
2020-05-21,48.952762603759766
2020-05-22,50.07954025268555
2020-05-26,49.98773193359375
2020-05-27,50.85578155517578
2020-05-28,52.007606506347656
2020-05-29,51.49010467529297
2020-06-01,52.55012130737305
2020-06-02,52.61690139770508
2020-06-03,52.925724029541016
2020-06-04,52.091068267822266
2020-06-05,52.63359832763672
2020-06-08,54.33629608154297
2020-06-09,53.05928421020508
2020-06-10,52.94242477416992
2020-06-11,50.872467041015625
2020-06-12,50.14631652832031
2020-06-15,49.53701400756836
2020-06-16,50.05450439453125
2020-06-17,49.9793815612793
2020-06-18,50.54694747924805
2020-06-19,49.53701400756836
2020-06-22,50.01277542114258
2020-06-23,49.7790641784668
2020-06-24,49.27827072143555
2020-06-25,49.22819137573242
2020-06-26,48.50203323364258
2020-06-29,49.39512252807617
2020-06-30,49.48692321777344
2020-07-01,50.92253875732422
2020-07-02,51.29813766479492
2020-07-06,51.29813766479492
2020-07-07,50.780662536621094
2020-07-08,51.23136901855469
2020-07-09,50.805694580078125
2020-07-10,51.73215866088867
2020-07-13,51.41499328613281
2020-07-14,52.057674407958984
2020-07-15,51.106170654296875
2020-07-16,51.25640869140625
2020-07-17,52.76713562011719
2020-07-20,52.299739837646484
2020-07-21,52.57518005371094
2020-07-22,53.501644134521484
2020-07-23,53.72700500488281
2020-07-24,53.468257904052734
2020-07-27,53.4014778137207
2020-07-28,54.035823822021484
2020-07-29,53.6936149597168
2020-07-30,53.81046676635742
2020-07-31,54.11094665527344
2020-08-03,52.31642532348633
2020-08-04,46.24010467529297
2020-08-05,44.679290771484375
2020-08-06,45.69758605957031
2020-08-07,46.039794921875
2020-08-10,45.121665954589844
2020-08-11,44.562435150146484
2020-08-12,44.27030944824219
2020-08-13,43.95314025878906
2020-08-14,44.71268081665039
2020-08-17,44.42054748535156
2020-08-18,43.85298538208008
2020-08-19,43.410545349121094
2020-08-20,42.795318603515625
2020-08-21,42.48350143432617
2020-08-24,42.7616081237793
2020-08-25,43.15769577026367
2020-08-26,42.576202392578125
2020-08-27,44.598819732666016
2020-08-28,44.64939498901367
2020-08-31,44.85165023803711
2020-09-01,44.37970733642578
2020-09-02,44.893795013427734
2020-09-03,44.19429397583008
2020-09-04,43.71392822265625
2020-09-08,43.91618728637695
2020-09-09,44.41341018676758
2020-09-10,43.87405014038086
2020-09-11,43.77292251586914
2020-09-14,44.4892692565918
2020-09-15,44.135311126708984
2020-09-16,44.35442352294922
2020-09-17,43.99203872680664
2020-09-18,42.93015670776367
2020-09-21,42.14640426635742
2020-09-22,42.5340690612793
2020-09-23,41.396339416503906
2020-09-24,41.4469108581543
2020-09-25,42.38236999511719
2020-09-28,42.42449951171875
2020-09-29,42.264381408691406
2020-09-30,42.82903289794922
2020-10-01,42.82903289794922
2020-10-02,43.80663299560547
2020-10-05,44.2701530456543
2020-10-06,44.16902160644531
2020-10-07,44.202728271484375
2020-10-08,44.969635009765625
2020-10-09,44.60725021362305
2020-10-12,45.03705978393555
2020-10-13,44.598819732666016
2020-10-14,45.04548263549805
2020-10-15,45.862953186035156
2020-10-16,46.28434753417969
2020-10-19,46.01466369628906
2020-10-20,46.79000473022461
2020-10-21,47.10181427001953
2020-10-22,47.683326721191406
2020-10-23,47.50634765625
2020-10-26,46.933265686035156
2020-10-27,47.52320098876953
2020-10-28,46.663578033447266
2020-10-29,46.62987518310547
2020-10-30,46.52031326293945
2020-11-02,47.455780029296875
2020-11-03,48.02043151855469
2020-11-04,47.000694274902344
2020-11-05,46.51189041137695
2020-11-06,46.38547134399414
2020-11-09,48.871620178222656
2020-11-10,49.37727355957031
2020-11-11,48.29011154174805
2020-11-12,46.958553314208984
2020-11-13,48.12998962402344
2020-11-16,48.56821823120117
2020-11-17,47.67489242553711
2020-11-18,46.36018753051758
2020-11-19,45.69212341308594
2020-11-20,46.389976501464844
2020-11-23,46.781463623046875
2020-11-24,47.48781967163086
2020-11-25,47.81120681762695
2020-11-27,47.46228790283203
2020-11-30,47.155914306640625
2020-12-01,47.283565521240234
2020-12-02,47.743125915527344
2020-12-03,47.232505798339844
2020-12-04,46.73891067504883
2020-12-07,46.90911865234375
2020-12-08,47.198463439941406
2020-12-09,47.232505798339844
2020-12-10,46.89208221435547
2020-12-11,46.917625427246094
2020-12-14,46.30487060546875
2020-12-15,46.51762771606445
2020-12-16,45.67510986328125
2020-12-17,45.989994049072266
2020-12-18,45.402774810791016
2020-12-21,44.917686462402344
2020-12-22,44.807044982910156
2020-12-23,44.917686462402344
2020-12-24,45.470863342285156
2020-12-28,45.811275482177734
2020-12-29,45.92190933227539
2020-12-30,46.01552200317383
2020-12-31,47.24101638793945
2021-01-04,45.74319076538086
2021-01-05,45.64957809448242
2021-01-06,46.568695068359375
2021-01-07,45.300655364990234
2021-01-08,45.104915618896484
2021-01-11,44.62833023071289
2021-01-12,45.01129150390625
2021-01-13,46.17722702026367
2021-01-14,45.368736267089844
2021-01-15,46.21126174926758
2021-01-19,45.428306579589844
2021-01-20,45.862335205078125
2021-01-21,45.598514556884766
2021-01-22,45.78573989868164
2021-01-25,46.17722702026367
2021-01-26,45.56447982788086
2021-01-27,44.86661911010742
2021-01-28,45.81978225708008
2021-01-29,45.726173400878906
2021-02-01,45.73468017578125
2021-02-02,45.84532165527344
2021-02-03,45.64957809448242
2021-02-04,46.806983947753906
2021-02-05,46.71337127685547
2021-02-08,46.14317321777344
2021-02-09,46.55167770385742
2021-02-10,47.096351623535156
2021-02-11,46.568695068359375
2021-02-12,46.32189178466797
2021-02-16,46.31338119506836
2021-02-17,46.636783599853516
2021-02-18,46.99421310424805
2021-02-19,46.15168762207031
2021-02-22,44.60280990600586
2021-02-23,46.253807067871094
2021-02-24,46.42402648925781
2021-02-25,45.69212341308594
2021-02-26,45.64107131958008
2021-03-01,45.92190933227539
2021-03-02,45.62404251098633
2021-03-03,45.70914840698242
2021-03-04,46.65380096435547
2021-03-05,47.569087982177734
2021-03-08,48.35975646972656
2021-03-09,48.591800689697266
2021-03-10,48.94416809082031
2021-03-11,48.78087615966797
2021-03-12,49.57154083251953
2021-03-15,50.8692741394043
2021-03-16,51.23023223876953
2021-03-17,50.17314147949219
2021-03-18,50.396583557128906
2021-03-19,51.17006301879883
2021-03-22,50.38798904418945
2021-03-23,50.61144256591797
2021-03-24,50.7403564453125
2021-03-25,51.419307708740234
2021-03-26,50.8262939453125
2021-03-29,51.702911376953125
2021-03-30,51.02397155761719
2021-03-31,51.16147232055664
2021-04-01,51.5052490234375
2021-04-05,52.10683822631836
2021-04-06,52.562339782714844
2021-04-07,52.64827346801758
2021-04-08,52.338890075683594
2021-04-09,52.13261795043945
2021-04-12,52.36466979980469
2021-04-13,52.527957916259766
2021-04-14,52.484989166259766
2021-04-15,53.421756744384766
2021-04-16,54.392906188964844
2021-04-19,54.34993362426758
2021-04-20,55.69922637939453
2021-04-21,55.527347564697266
2021-04-22,55.19217300415039
2021-04-23,54.556190490722656
2021-04-26,54.59917068481445
2021-04-27,54.057735443115234
2021-04-28,54.36711883544922
2021-04-29,54.51322555541992
2021-04-30,54.97731018066406
2021-05-03,55.054656982421875
2021-05-04,55.21795654296875
2021-05-05,54.59917068481445
2021-05-06,54.745277404785156
2021-05-07,54.84840393066406
2021-05-10,55.037479400634766
2021-05-11,53.670997619628906
2021-05-12,52.86313247680664
2021-05-13,53.99757385253906
2021-05-14,53.86006164550781
2021-05-17,53.38738250732422
2021-05-18,53.53348922729492
2021-05-19,53.93741989135742
2021-05-20,53.655696868896484
2021-05-21,54.201786041259766
2021-05-24,54.28847122192383
2021-05-25,53.2483024597168
2021-05-26,53.204952239990234
2021-05-27,53.14427947998047
2021-05-28,53.73371505737305
2021-06-01,53.28297424316406
2021-06-02,53.56902313232422
2021-06-03,54.18445587158203
2021-06-04,54.36648941040039
2021-06-07,54.33181381225586
2021-06-08,54.2537956237793
2021-06-09,54.92124557495117
2021-06-10,55.48468017578125
2021-06-11,55.64070510864258
2021-06-14,55.40665817260742
2021-06-15,55.92673873901367
2021-06-16,55.66670227050781
2021-06-17,55.89208221435547
2021-06-18,54.21046447753906
2021-06-21,55.224632263183594
2021-06-22,53.638370513916016
2021-06-23,52.944908142089844
2021-06-24,53.204952239990234
2021-06-25,53.447662353515625
2021-06-28,53.499671936035156
2021-06-29,52.56351089477539
2021-06-30,52.38148498535156
2021-07-01,53.213623046875
2021-07-02,53.378318786621094
2021-07-06,53.491004943847656
2021-07-07,53.58634948730469
2021-07-08,53.57769012451172
2021-07-09,53.56035614013672
2021-07-12,53.655696868896484
2021-07-13,53.3003044128418
2021-07-14,54.01109313964844
2021-07-15,54.808555603027344
2021-07-16,55.961421966552734
2021-07-19,55.57135009765625
2021-07-20,55.476009368896484
2021-07-21,55.39798355102539
2021-07-22,55.59735870361328
2021-07-23,56.41215515136719
2021-07-26,56.47283172607422
2021-07-27,57.46967697143555
2021-07-28,56.52484130859375
2021-07-29,56.654869079589844
2021-07-30,56.53351974487305
2021-08-02,57.0449333190918
2021-08-03,57.53901290893555
2021-08-04,57.41765594482422
2021-08-05,58.119789123535156
2021-08-06,57.833736419677734
2021-08-09,57.851070404052734
2021-08-10,58.00709915161133
2021-08-11,58.553192138671875
2021-08-12,58.43183898925781
2021-08-13,59.029937744140625
2021-08-16,59.63671875
2021-08-17,59.784061431884766
2021-08-18,59.6973876953125
2021-08-19,59.92888259887695
2021-08-20,60.50547409057617
2021-08-23,60.19970703125
2021-08-24,59.82405471801758
2021-08-25,60.15602493286133
2021-08-26,60.37442398071289
2021-08-27,59.675537109375
2021-08-30,59.32611083984375
2021-08-31,59.7978515625
2021-09-01,59.94636535644531
2021-09-02,60.234642028808594
2021-09-03,59.841529846191406
2021-09-07,58.732059478759766
2021-09-08,59.762916564941406
2021-09-09,59.570716857910156
2021-09-10,58.260318756103516
2021-09-13,58.164215087890625
2021-09-14,57.44786834716797
2021-09-15,56.59173583984375
2021-09-16,56.390811920166016
2021-09-17,56.08504867553711
2021-09-20,56.13746643066406
2021-09-21,55.7967643737793
2021-09-22,54.888221740722656
2021-09-23,55.31629180908203
2021-09-24,55.16777420043945
2021-09-27,55.11536407470703
2021-09-28,54.62614059448242
2021-09-29,55.17650604248047
2021-09-30,54.337860107421875
2021-10-01,53.9884147644043
2021-10-04,54.70476150512695
2021-10-05,54.93190002441406
2021-10-06,55.412384033203125
2021-10-07,54.7921257019043
2021-10-08,54.17186737060547
2021-10-11,54.12819290161133
2021-10-12,54.25049591064453
2021-10-13,54.77465057373047
2021-10-14,55.595829010009766
2021-10-15,55.30754470825195
2021-10-18,55.080413818359375
2021-10-19,55.595829010009766
2021-10-20,56.21609115600586
2021-10-21,55.98894500732422
2021-10-22,56.46944046020508
2021-10-25,56.11125946044922
2021-10-26,56.24230194091797
2021-10-27,55.70940399169922
2021-10-28,56.06757354736328
2021-10-29,55.691925048828125
2021-11-01,55.87538146972656
2021-11-02,55.83170700073242
2021-11-03,55.75307846069336
2021-11-04,55.66572189331055
2021-11-05,56.67909622192383
2021-11-08,55.66572189331055
2021-11-09,56.01516342163086
2021-11-10,56.51311492919922
2021-11-11,56.44322967529297
2021-11-12,56.34713363647461
2021-11-15,57.3080940246582
2021-11-16,57.11589431762695
2021-11-17,57.39544677734375
2021-11-18,57.345218658447266
2021-11-19,57.82111358642578
2021-11-22,58.57020568847656
2021-11-23,58.341064453125
2021-11-24,57.7506103515625
2021-11-26,56.8516960144043
2021-11-29,57.512664794921875
2021-11-30,55.78533935546875
2021-12-01,55.64433670043945
2021-12-02,56.15548324584961
2021-12-03,57.186580657958984
2021-12-06,58.83458709716797
2021-12-07,58.755271911621094
2021-12-08,58.97559356689453
2021-12-09,58.552581787109375
2021-12-10,58.993221282958984
2021-12-13,59.55724334716797
2021-12-14,59.204734802246094
2021-12-15,59.77756881713867
2021-12-16,60.04194641113281
2021-12-17,58.94915771484375
2021-12-20,58.96677780151367
2021-12-21,58.411582946777344
2021-12-22,58.72002029418945
2021-12-23,58.82577133178711
2021-12-27,59.4691276550293
2021-12-28,60.227012634277344
2021-12-29,60.376834869384766
2021-12-30,60.30632781982422
2021-12-31,60.46495819091797
2022-01-03,60.06839370727539
2022-01-04,59.90976333618164
2022-01-05,59.49555587768555
2022-01-06,59.266414642333984
2022-01-07,59.53080368041992
2022-01-10,58.88746643066406
2022-01-11,58.48207473754883
2022-01-12,58.755271911621094
2022-01-13,58.81696319580078
2022-01-14,58.023807525634766
2022-01-18,56.86050033569336
2022-01-19,57.20421600341797
2022-01-20,56.63137435913086
2022-01-21,56.50800323486328
2022-01-24,56.0321044921875
2022-01-25,55.43283462524414
2022-01-26,55.50332260131836
2022-01-27,55.829402923583984
2022-01-28,57.08082580566406
2022-01-31,57.24827575683594
2022-02-01,56.8869514465332
2022-02-02,58.499698638916016
2022-02-03,58.01499938964844
2022-02-04,57.48622512817383
2022-02-07,57.33640670776367
2022-02-08,57.64485168457031
2022-02-09,57.66248321533203
2022-02-10,55.776527404785156
2022-02-11,55.28300857543945
2022-02-14,54.560359954833984
2022-02-15,53.908206939697266
2022-02-16,53.943458557128906
2022-02-17,53.802452087402344
2022-02-18,53.73194885253906
2022-02-22,53.740760803222656
2022-02-23,53.053367614746094
2022-02-24,53.39706039428711
2022-02-25,55.1243782043457
2022-02-28,55.00100326538086
2022-03-01,53.65263748168945
2022-03-02,54.47222900390625
2022-03-03,55.00100326538086
2022-03-04,56.65804672241211
2022-03-07,57.14724349975586
2022-03-08,56.684730529785156
2022-03-09,56.36452102661133
2022-03-10,57.02272415161133
2022-03-11,57.23618698120117
2022-03-14,57.38738250732422
2022-03-15,57.698699951171875
2022-03-16,57.52970886230469
2022-03-17,57.8143310546875
2022-03-18,57.6097526550293
2022-03-21,57.79654312133789
2022-03-22,57.90327835083008
2022-03-23,57.947750091552734
2022-03-24,58.27684020996094
2022-03-25,59.459815979003906
2022-03-28,59.566551208496094
2022-03-29,60.20695877075195
2022-03-30,60.71393966674805
2022-03-31,60.78509521484375
2022-04-01,61.425498962402344
2022-04-04,60.85625457763672
2022-04-05,61.443294525146484
2022-04-06,62.80415344238281
2022-04-07,62.77747344970703
2022-04-08,63.24888229370117
2022-04-11,62.77747344970703
2022-04-12,63.462345123291016
2022-04-13,62.79526138305664
2022-04-14,62.98202896118164
2022-04-18,63.026527404785156
2022-04-19,63.24888229370117
2022-04-20,64.59195709228516
2022-04-21,64.147216796875
2022-04-22,63.44455337524414
2022-04-25,62.35054016113281
2022-04-26,61.57670974731445
2022-04-27,61.550025939941406
2022-04-28,62.02143859863281
2022-04-29,60.34926986694336
2022-05-02,59.664390563964844
2022-05-03,59.931217193603516
2022-05-04,61.13199234008789
2022-05-05,60.73173522949219
2022-05-06,60.571632385253906
2022-05-09,60.393733978271484
2022-05-10,59.10403060913086
2022-05-11,59.55766677856445
2022-05-12,59.41535568237305
2022-05-13,60.13580322265625
2022-05-16,60.055747985839844
2022-05-17,60.447105407714844
2022-05-18,59.646602630615234
2022-05-19,59.837684631347656
2022-05-20,60.49257278442383
2022-05-23,61.09365463256836
2022-05-24,62.18812942504883
2022-05-25,62.36756134033203
2022-05-26,62.4034309387207
2022-05-27,63.30952835083008
2022-05-31,62.744346618652344
2022-06-01,62.8071403503418
2022-06-02,62.8071403503418
2022-06-03,62.8071403503418
2022-06-06,63.15702438354492
2022-06-07,63.291587829589844
2022-06-08,61.88312911987305
2022-06-09,60.438758850097656
2022-06-10,59.88254165649414
2022-06-13,56.78749084472656
2022-06-14,55.01119613647461
2022-06-15,55.00223159790039
2022-06-16,54.490867614746094
2022-06-17,53.95259475708008
2022-06-21,54.6702880859375
2022-06-22,54.92148971557617
2022-06-23,56.015960693359375
2022-06-24,57.51415252685547
2022-06-27,58.28567886352539
2022-06-28,58.0793342590332
2022-06-29,58.45613479614258
2022-06-30,58.53687286376953
2022-07-01,59.93636703491211
2022-07-05,57.4244499206543
2022-07-06,58.27670669555664
2022-07-07,57.81019973754883
2022-07-08,57.77431869506836
2022-07-11,58.27670669555664
2022-07-12,58.28567886352539
2022-07-13,57.855064392089844
2022-07-14,58.15110397338867
2022-07-15,58.34847640991211
2022-07-18,57.80123519897461
2022-07-19,57.738433837890625
2022-07-20,56.652923583984375
2022-07-21,56.85028839111328
2022-07-22,57.693572998046875
2022-07-25,58.26773452758789
2022-07-26,58.9405632019043
2022-07-27,59.56855010986328
2022-07-28,60.6540641784668
2022-07-29,61.237186431884766
2022-08-01,61.42558288574219
2022-08-02,61.003936767578125
2022-08-03,61.33587646484375
2022-08-04,61.21924591064453
2022-08-05,60.8514404296875
2022-08-08,61.578102111816406
2022-08-09,62.385494232177734
2022-08-10,62.412410736083984
2022-08-11,62.20607376098633
2022-08-12,63.59659957885742
2022-08-15,64.08103942871094
2022-08-16,63.88368606567383
2022-08-17,63.811912536621094
2022-08-18,64.1583023071289
2022-08-19,64.51102447509766
2022-08-22,63.54331588745117
2022-08-23,63.32624435424805
2022-08-24,63.416683197021484
2022-08-25,63.68801498413086
2022-08-26,62.83787155151367
2022-08-29,63.461910247802734
2022-08-30,62.75648498535156
2022-08-31,61.97869110107422
2022-09-01,63.07301330566406
2022-09-02,61.83399200439453
2022-09-06,61.5174446105957
2022-09-07,63.416683197021484
2022-09-08,63.416683197021484
2022-09-09,63.4438362121582
2022-09-12,64.04977416992188
2022-09-13,62.23192596435547
2022-09-14,62.97354507446289
2022-09-15,61.101417541503906
2022-09-16,60.65826416015625
2022-09-19,61.19186782836914
2022-09-20,60.33268356323242
2022-09-21,59.64533615112305
2022-09-22,59.582027435302734
2022-09-23,58.740928649902344
2022-09-26,57.429542541503906
2022-09-27,56.91403579711914
2022-09-28,57.17631530761719
2022-09-29,54.70730209350586
2022-09-30,53.721500396728516
2022-10-03,54.96957015991211
