,ZBH
2019-06-26,106.63616943359375
2019-06-27,107.61552429199219
2019-06-28,109.81669616699219
2019-07-01,109.4156265258789
2019-07-02,108.87467193603516
2019-07-03,109.73274993896484
2019-07-05,109.88199615478516
2019-07-08,112.57750701904297
2019-07-09,112.56816864013672
2019-07-10,112.6521224975586
2019-07-11,112.85730743408203
2019-07-12,112.4842300415039
2019-07-15,113.69676971435547
2019-07-16,113.87397003173828
2019-07-17,114.74137115478516
2019-07-18,115.73004913330078
2019-07-19,115.14246368408203
2019-07-22,114.54553985595703
2019-07-23,116.42958068847656
2019-07-24,117.36229705810547
2019-07-25,115.57149505615234
2019-07-26,125.4488525390625
2019-07-29,125.47684478759766
2019-07-30,127.47279357910156
2019-07-31,126.03641510009766
2019-08-01,128.24693298339844
2019-08-02,128.77859497070312
2019-08-05,125.84056091308594
2019-08-06,126.05509948730469
2019-08-07,127.0344467163086
2019-08-08,129.58070373535156
2019-08-09,129.00244140625
2019-08-12,129.18894958496094
2019-08-13,128.8718719482422
2019-08-14,124.91719818115234
2019-08-15,126.03641510009766
2019-08-16,127.7899398803711
2019-08-19,129.23561096191406
2019-08-20,128.66665649414062
2019-08-21,128.1816864013672
2019-08-22,127.88317108154297
2019-08-23,124.64671325683594
2019-08-26,125.75663757324219
2019-08-27,125.4488525390625
2019-08-28,127.91117095947266
2019-08-29,128.88121032714844
2019-08-30,129.8325653076172
2019-09-03,130.00973510742188
2019-09-04,128.72267150878906
2019-09-05,130.149658203125
2019-09-06,130.33619689941406
2019-09-09,127.85521697998047
2019-09-10,129.19833374023438
2019-09-11,130.84922790527344
2019-09-12,133.0130615234375
2019-09-13,129.45018005371094
2019-09-16,128.39620971679688
2019-09-17,129.4967803955078
2019-09-18,130.02842712402344
2019-09-19,130.26158142089844
2019-09-20,132.4628143310547
2019-09-23,132.11769104003906
2019-09-24,130.63465881347656
2019-09-25,128.11639404296875
2019-09-26,127.63138580322266
2019-09-27,125.32353210449219
2019-09-30,128.2573699951172
2019-10-01,124.83765411376953
2019-10-02,123.28667449951172
2019-10-03,124.211669921875
2019-10-04,125.62252044677734
2019-10-07,125.66925048828125
2019-10-08,122.60459899902344
2019-10-09,124.66015625
2019-10-10,125.26749420166016
2019-10-11,127.48189544677734
2019-10-14,126.36066436767578
2019-10-15,128.83665466308594
2019-10-16,127.61270141601562
2019-10-17,129.41592407226562
2019-10-18,128.57504272460938
2019-10-21,128.56570434570312
2019-10-22,125.9682388305664
2019-10-23,126.34201049804688
2019-10-24,126.0336685180664
2019-10-25,125.26749420166016
2019-10-28,127.02406311035156
2019-10-29,129.1170196533203
2019-10-30,129.00485229492188
2019-10-31,129.15435791015625
2019-11-01,129.14500427246094
2019-11-04,127.56598663330078
2019-11-05,131.09776306152344
2019-11-06,133.8166961669922
2019-11-07,132.61146545410156
2019-11-08,134.54554748535156
2019-11-11,133.91017150878906
2019-11-12,135.050048828125
2019-11-13,134.8912353515625
2019-11-14,135.50787353515625
2019-11-15,137.1430206298828
2019-11-18,135.47047424316406
2019-11-19,135.050048828125
2019-11-20,133.20941162109375
2019-11-21,132.9757843017578
2019-11-22,134.37733459472656
2019-11-25,135.5546112060547
2019-11-26,135.3490447998047
2019-11-27,136.93743896484375
2019-11-29,135.74147033691406
2019-12-02,134.975341796875
2019-12-03,133.98489379882812
2019-12-04,138.62857055664062
2019-12-05,137.92784118652344
2019-12-06,138.77806091308594
2019-12-09,137.0869598388672
2019-12-10,135.6947784423828
2019-12-11,137.3578643798828
2019-12-12,137.73162841796875
2019-12-13,138.3483123779297
2019-12-16,140.15158081054688
2019-12-17,140.020751953125
2019-12-18,139.10507202148438
2019-12-19,139.03036499023438
2019-12-20,140.4505615234375
2019-12-23,141.31015014648438
2019-12-24,140.96441650390625
2019-12-26,140.65565490722656
2019-12-27,140.38426208496094
2019-12-30,139.2051239013672
2019-12-31,140.07542419433594
2020-01-02,139.62623596191406
2020-01-03,139.2611846923828
2020-01-06,138.45645141601562
2020-01-07,138.3347625732422
2020-01-08,139.99118041992188
2020-01-09,139.06471252441406
2020-01-10,140.36549377441406
2020-01-13,139.457763671875
2020-01-14,138.8214111328125
2020-01-15,138.64358520507812
2020-01-16,139.22378540039062
2020-01-17,139.794677734375
2020-01-21,139.8882598876953
2020-01-22,141.29197692871094
2020-01-23,139.9163818359375
2020-01-24,138.31607055664062
2020-01-27,138.54061889648438
2020-01-28,139.62623596191406
2020-01-29,141.07675170898438
2020-01-30,141.4791717529297
2020-01-31,138.40966796875
2020-02-03,138.98049926757812
2020-02-04,146.71046447753906
2020-02-05,147.580810546875
2020-02-06,148.80673217773438
2020-02-07,146.3548583984375
2020-02-10,148.06747436523438
2020-02-11,149.06875610351562
2020-02-12,148.51663208007812
2020-02-13,148.54470825195312
2020-02-14,150.10755920410156
2020-02-18,149.03134155273438
2020-02-19,149.75196838378906
2020-02-20,148.22654724121094
2020-02-21,147.29071044921875
2020-02-24,144.4270477294922
2020-02-25,140.1221923828125
2020-02-26,137.15560913085938
2020-02-27,130.9698028564453
2020-02-28,127.41361236572266
2020-03-02,130.314697265625
2020-03-03,125.27053833007812
2020-03-04,129.2104034423828
2020-03-05,120.90023040771484
2020-03-06,116.13683319091797
2020-03-09,104.12073516845703
2020-03-10,110.7183609008789
2020-03-11,104.05522155761719
2020-03-12,95.48298645019531
2020-03-13,91.52442932128906
2020-03-16,86.09659576416016
2020-03-17,80.63134765625
2020-03-18,75.45616912841797
2020-03-19,83.42010498046875
2020-03-20,80.46290588378906
2020-03-23,75.62461853027344
2020-03-24,87.40677642822266
2020-03-25,90.61668395996094
2020-03-26,94.61322784423828
2020-03-27,89.06871032714844
2020-03-30,92.20216369628906
2020-03-31,94.82901000976562
2020-04-01,84.08708953857422
2020-04-02,86.97663116455078
2020-04-03,86.31991577148438
2020-04-06,91.88317108154297
2020-04-07,95.60767364501953
2020-04-08,104.39822387695312
2020-04-09,103.53509521484375
2020-04-13,101.33980560302734
2020-04-14,106.56534576416016
2020-04-15,103.30995178222656
2020-04-16,102.5594253540039
2020-04-17,111.24674224853516
2020-04-20,109.76446533203125
2020-04-21,105.20502471923828
2020-04-22,102.50312805175781
2020-04-23,106.0024642944336
2020-04-24,109.24848175048828
2020-04-27,110.22418212890625
2020-04-28,107.64422607421875
2020-04-29,113.3857650756836
2020-04-30,112.29750061035156
2020-05-01,109.06085205078125
2020-05-04,107.01566314697266
2020-05-05,110.72139739990234
2020-05-06,108.71372985839844
2020-05-07,112.01605987548828
2020-05-08,114.32391357421875
2020-05-11,110.6932601928711
2020-05-12,106.56534576416016
2020-05-13,104.2011947631836
2020-05-14,105.16749572753906
2020-05-15,105.4395751953125
2020-05-18,115.0838394165039
2020-05-19,116.28467559814453
2020-05-20,118.77079010009766
2020-05-21,114.45524597167969
2020-05-22,115.7686767578125
2020-05-26,118.90213775634766
2020-05-27,120.4031982421875
2020-05-28,120.0748291015625
2020-05-29,118.5268783569336
2020-06-01,119.97162628173828
2020-06-02,120.53451538085938
2020-06-03,122.30762481689453
2020-06-04,121.50081634521484
2020-06-05,128.90286254882812
2020-06-08,128.05856323242188
2020-06-09,125.84452819824219
2020-06-10,125.98522186279297
2020-06-11,113.6484375
2020-06-12,117.44799041748047
2020-06-15,119.26802825927734
2020-06-16,122.95497131347656
2020-06-17,120.14988708496094
2020-06-18,119.55885314941406
2020-06-19,118.41429138183594
2020-06-22,116.89447021484375
2020-06-23,118.17036437988281
2020-06-24,110.90904235839844
2020-06-25,108.16961669921875
2020-06-26,108.51744842529297
2020-06-29,109.89942169189453
2020-06-30,112.21206665039062
2020-07-01,112.19328308105469
2020-07-02,113.38724517822266
2020-07-06,110.99935150146484
2020-07-07,109.99341583251953
2020-07-08,111.79846954345703
2020-07-09,110.59510803222656
2020-07-10,112.27791595458984
2020-07-13,113.63166809082031
2020-07-14,116.73405456542969
2020-07-15,123.8319091796875
2020-07-16,122.74139404296875
2020-07-17,127.04711151123047
2020-07-20,122.85420227050781
2020-07-21,124.59339141845703
2020-07-22,125.11986541748047
2020-07-23,124.81903839111328
2020-07-24,126.07879638671875
2020-07-27,126.20101165771484
2020-07-28,126.12579345703125
2020-07-29,131.22119140625
2020-07-30,130.0178680419922
2020-07-31,126.78390502929688
2020-08-03,127.59237670898438
2020-08-04,122.81658172607422
2020-08-05,125.6275405883789
2020-08-06,125.02584075927734
2020-08-07,131.03318786621094
2020-08-10,130.09307861328125
2020-08-11,129.93325805664062
2020-08-12,130.28111267089844
2020-08-13,129.6512451171875
2020-08-14,129.09652709960938
2020-08-17,130.28111267089844
2020-08-18,130.48789978027344
2020-08-19,129.03073120117188
2020-08-20,128.60768127441406
2020-08-21,128.00601196289062
2020-08-24,128.61708068847656
2020-08-25,129.3598175048828
2020-08-26,128.6359100341797
2020-08-27,132.11428833007812
2020-08-28,133.18605041503906
2020-08-31,132.44338989257812
2020-09-01,132.0673065185547
2020-09-02,134.40821838378906
2020-09-03,132.10491943359375
2020-09-04,131.4280548095703
2020-09-08,129.9990692138672
2020-09-09,131.8040771484375
2020-09-10,130.36570739746094
2020-09-11,130.87335205078125
2020-09-14,132.1707305908203
2020-09-15,135.65853881835938
2020-09-16,137.19094848632812
2020-09-17,134.23898315429688
2020-09-18,130.5537567138672
2020-09-21,125.9753646850586
2020-09-22,127.43255615234375
2020-09-23,125.7309341430664
2020-09-24,124.20796203613281
2020-09-25,126.95310974121094
2020-09-28,128.1470489501953
2020-09-29,125.63250732421875
2020-09-30,128.2129669189453
2020-10-01,129.3336944580078
2020-10-02,129.67269897460938
2020-10-05,133.34564208984375
2020-10-06,132.86529541015625
2020-10-07,136.39698791503906
2020-10-08,138.12039184570312
2020-10-09,139.3729705810547
2020-10-12,140.4654083251953
2020-10-13,136.37815856933594
2020-10-14,137.23512268066406
2020-10-15,138.94920349121094
2020-10-16,138.3747100830078
2020-10-19,133.7317657470703
2020-10-20,133.63758850097656
2020-10-21,133.56222534179688
2020-10-22,134.72061157226562
2020-10-23,134.40042114257812
2020-10-26,131.3867645263672
2020-10-27,130.5297393798828
2020-10-28,125.60426330566406
2020-10-29,126.046875
2020-10-30,124.408203125
2020-11-02,124.8037338256836
2020-11-03,128.46725463867188
2020-11-04,128.83453369140625
2020-11-05,131.23605346679688
2020-11-06,130.45440673828125
2020-11-09,146.86947631835938
2020-11-10,141.4166259765625
2020-11-11,140.7008819580078
2020-11-12,139.78738403320312
2020-11-13,142.54676818847656
2020-11-16,141.47314453125
2020-11-17,141.40719604492188
2020-11-18,139.56130981445312
2020-11-19,137.99795532226562
2020-11-20,137.44235229492188
2020-11-23,137.72488403320312
2020-11-24,142.28305053710938
2020-11-25,140.96456909179688
2020-11-27,141.28475952148438
2020-11-30,140.43722534179688
2020-12-01,137.59300231933594
2020-12-02,139.24111938476562
2020-12-03,137.790771484375
2020-12-04,140.37124633789062
2020-12-07,137.0938720703125
2020-12-08,138.03565979003906
2020-12-09,138.63841247558594
2020-12-10,137.48944091796875
2020-12-11,133.43035888671875
2020-12-14,134.2873992919922
2020-12-15,139.20347595214844
2020-12-16,140.18289184570312
2020-12-17,142.54676818847656
2020-12-18,143.00823974609375
2020-12-21,139.94747924804688
2020-12-22,142.04762268066406
2020-12-23,140.30535888671875
2020-12-24,140.7864227294922
2020-12-28,140.44683837890625
2020-12-29,143.80490112304688
2020-12-30,143.58799743652344
2020-12-31,145.35195922851562
2021-01-04,144.47471618652344
2021-01-05,146.97442626953125
2021-01-06,151.16261291503906
2021-01-07,150.26649475097656
2021-01-08,149.93634033203125
2021-01-11,149.9834747314453
2021-01-12,150.76646423339844
2021-01-13,153.7095184326172
2021-01-14,153.39825439453125
2021-01-15,151.0399932861328
2021-01-19,150.8607940673828
2021-01-20,154.19061279296875
2021-01-21,153.71896362304688
2021-01-22,151.8795166015625
2021-01-25,150.27590942382812
2021-01-26,149.24774169921875
2021-01-27,143.9464569091797
2021-01-28,148.12522888183594
2021-01-29,144.95578002929688
2021-02-01,145.1727294921875
2021-02-02,149.5118865966797
2021-02-03,149.56846618652344
2021-02-04,151.61541748046875
2021-02-05,150.8230438232422
2021-02-08,150.74757385253906
2021-02-09,150.12498474121094
2021-02-10,151.24752807617188
2021-02-11,153.01148986816406
2021-02-12,152.22854614257812
2021-02-16,151.27584838867188
2021-02-17,149.5873260498047
2021-02-18,147.91770935058594
2021-02-19,147.78564453125
2021-02-22,151.24752807617188
2021-02-23,152.69076538085938
2021-02-24,154.40757751464844
2021-02-25,155.17161560058594
2021-02-26,153.8132781982422
2021-03-01,154.13400268554688
2021-03-02,152.04933166503906
2021-03-03,150.69097900390625
2021-03-04,147.38946533203125
2021-03-05,149.5118865966797
2021-03-08,147.62527465820312
2021-03-09,147.77622985839844
2021-03-10,151.294677734375
2021-03-11,151.2097930908203
2021-03-12,153.90762329101562
2021-03-15,152.3134307861328
2021-03-16,151.16261291503906
2021-03-17,151.41732788085938
2021-03-18,149.87974548339844
2021-03-19,151.07774353027344
2021-03-22,151.1531982421875
2021-03-23,147.28570556640625
2021-03-24,148.52142333984375
2021-03-25,148.92701721191406
2021-03-26,152.40362548828125
2021-03-29,151.35496520996094
2021-03-30,152.3091583251953
2021-03-31,151.23219299316406
2021-04-01,151.15658569335938
2021-04-05,153.70733642578125
2021-04-06,154.4725799560547
2021-04-07,153.75457763671875
2021-04-08,155.44566345214844
2021-04-09,160.11260986328125
2021-04-12,159.0261688232422
2021-04-13,159.158447265625
2021-04-14,159.00729370117188
2021-04-15,162.26658630371094
2021-04-16,162.3799591064453
2021-04-19,162.9940185546875
2021-04-20,164.2033233642578
2021-04-21,166.88632202148438
2021-04-22,167.57595825195312
2021-04-23,167.80270385742188
2021-04-26,166.00772094726562
2021-04-27,166.60289001464844
2021-04-28,168.63404846191406
2021-04-29,168.7379913330078
2021-04-30,167.36813354492188
2021-05-03,168.1050262451172
2021-05-04,163.37193298339844
2021-05-05,163.95767211914062
2021-05-06,163.65536499023438
2021-05-07,162.9562530517578
2021-05-10,162.4460906982422
2021-05-11,158.2892608642578
2021-05-12,154.7182159423828
2021-05-13,156.4754180908203
2021-05-14,158.02474975585938
2021-05-17,156.6454620361328
2021-05-18,157.33509826660156
2021-05-19,156.59820556640625
2021-05-20,157.7035675048828
2021-05-21,158.07199096679688
2021-05-24,158.5821533203125
2021-05-25,158.4876708984375
2021-05-26,155.1055450439453
2021-05-27,158.36489868164062
2021-05-28,159.0261688232422
2021-06-01,157.03280639648438
2021-06-02,152.15798950195312
2021-06-03,151.09991455078125
2021-06-04,150.33465576171875
2021-06-07,149.17266845703125
2021-06-08,148.8325653076172
2021-06-09,149.47499084472656
2021-06-10,150.45748901367188
2021-06-11,149.53164672851562
2021-06-14,148.8419952392578
2021-06-15,149.58834838867188
2021-06-16,149.29547119140625
2021-06-17,151.5250244140625
2021-06-18,149.74893188476562
2021-06-21,154.4442901611328
2021-06-22,157.18397521972656
2021-06-23,155.37948608398438
2021-06-24,155.30393981933594
2021-06-25,156.912353515625
2021-06-28,154.878173828125
2021-06-29,152.49403381347656
2021-06-30,152.1533966064453
2021-07-01,154.34837341308594
2021-07-02,154.70791625976562
2021-07-06,154.00778198242188
2021-07-07,152.4182891845703
2021-07-08,150.67747497558594
2021-07-09,150.7247772216797
2021-07-12,151.15052795410156
2021-07-13,148.57711791992188
2021-07-14,147.19580078125
2021-07-15,144.8494415283203
2021-07-16,145.13327026367188
2021-07-19,142.07733154296875
2021-07-20,147.2431182861328
2021-07-21,150.97076416015625
2021-07-22,150.1098175048828
2021-07-23,151.3491973876953
2021-07-26,151.04644775390625
2021-07-27,154.06455993652344
2021-07-28,153.79962158203125
2021-07-29,153.96995544433594
2021-07-30,154.61329650878906
2021-08-02,154.22537231445312
2021-08-03,145.4265899658203
2021-08-04,140.24188232421875
2021-08-05,142.07733154296875
2021-08-06,140.9703826904297
2021-08-09,139.4944610595703
2021-08-10,137.91445922851562
2021-08-11,137.8482208251953
2021-08-12,138.5199432373047
2021-08-13,138.21719360351562
2021-08-16,138.67132568359375
2021-08-17,139.89181518554688
2021-08-18,136.59938049316406
2021-08-19,136.35336303710938
2021-08-20,137.62115478515625
2021-08-23,137.50762939453125
2021-08-24,140.72439575195312
2021-08-25,142.2854766845703
2021-08-26,141.52859497070312
2021-08-27,141.98272705078125
2021-08-30,141.7083740234375
2021-08-31,142.34225463867188
2021-09-01,142.73959350585938
2021-09-02,141.0555419921875
2021-09-03,138.83216857910156
2021-09-07,138.71865844726562
2021-09-08,139.53231811523438
2021-09-09,136.56149291992188
2021-09-10,132.87167358398438
2021-09-13,133.40150451660156
2021-09-14,139.7215576171875
2021-09-15,138.14149475097656
2021-09-16,138.34967041015625
2021-09-17,138.8132781982422
2021-09-20,136.28713989257812
2021-09-21,135.06666564941406
2021-09-22,137.8482208251953
2021-09-23,142.2949676513672
2021-09-24,143.08021545410156
2021-09-27,143.37353515625
2021-09-28,142.720703125
2021-09-29,141.53614807128906
2021-09-30,138.69329833984375
2021-10-01,141.64039611816406
2021-10-04,139.04391479492188
2021-10-05,138.36163330078125
2021-10-06,138.67434692382812
2021-10-07,140.0010223388672
2021-10-08,138.96810913085938
2021-10-11,136.2579345703125
2021-10-12,135.3292694091797
2021-10-13,135.29139709472656
2021-10-14,138.0015869140625
2021-10-15,138.69329833984375
2021-10-18,137.37612915039062
2021-10-19,141.11920166015625
2021-10-20,142.2658233642578
2021-10-21,142.91021728515625
2021-10-22,142.5406494140625
2021-10-25,143.1186981201172
2021-10-26,141.98153686523438
2021-10-27,138.6459197998047
2021-10-28,137.89730834960938
2021-10-29,135.62303161621094
2021-11-01,138.15316772460938
2021-11-02,138.03944396972656
2021-11-03,140.94863891601562
2021-11-04,130.53431701660156
2021-11-05,134.23951721191406
2021-11-08,130.3732452392578
2021-11-09,127.34088134765625
2021-11-10,126.85758209228516
2021-11-11,125.73937225341797
2021-11-12,125.44564056396484
2021-11-15,124.2610855102539
2021-11-16,124.85810089111328
2021-11-17,124.2137222290039
2021-11-18,122.13843536376953
2021-11-19,122.06262969970703
2021-11-22,123.39875793457031
2021-11-23,123.6451416015625
2021-11-24,123.4461441040039
2021-11-26,119.03972625732422
2021-11-29,117.03076934814453
2021-11-30,113.3350601196289
2021-12-01,113.51510620117188
2021-12-02,116.49064636230469
2021-12-03,114.87019348144531
2021-12-06,118.91654968261719
2021-12-07,121.70250701904297
2021-12-08,122.20476531982422
2021-12-09,118.86915588378906
2021-12-10,117.96890258789062
2021-12-13,118.88809204101562
2021-12-14,116.8222885131836
2021-12-15,114.35848236083984
2021-12-16,114.15948486328125
2021-12-17,114.51957702636719
2021-12-20,112.6622543334961
2021-12-21,116.04524993896484
2021-12-22,118.19634246826172
2021-12-23,120.33795166015625
2021-12-27,121.3443374633789
2021-12-28,121.72410583496094
2021-12-29,121.74307250976562
2021-12-30,121.78105926513672
2021-12-31,120.6133041381836
2022-01-03,122.59756469726562
2022-01-04,123.84129333496094
2022-01-05,123.43304443359375
2022-01-06,122.4076919555664
2022-01-07,121.6671371459961
2022-01-10,120.48037719726562
2022-01-11,121.885498046875
2022-01-12,119.2271499633789
2022-01-13,121.5911865234375
2022-01-14,120.93609619140625
2022-01-18,119.95819854736328
2022-01-19,117.03401184082031
2022-01-20,116.8156509399414
2022-01-21,116.34093475341797
2022-01-24,117.39478302001953
2022-01-25,114.83138275146484
2022-01-26,114.3946533203125
2022-01-27,115.1067123413086
2022-01-28,114.77439880371094
2022-01-31,116.79664611816406
2022-02-01,117.71758270263672
2022-02-02,115.55291748046875
2022-02-03,115.13517761230469
2022-02-04,116.61626434326172
2022-02-07,106.02083587646484
2022-02-08,113.81551361083984
2022-02-09,113.9769058227539
2022-02-10,112.76165008544922
2022-02-11,110.3311767578125
2022-02-14,111.07172393798828
2022-02-15,115.961181640625
2022-02-16,116.3029556274414
2022-02-17,113.90095520019531
2022-02-18,114.89783477783203
2022-02-22,116.74918365478516
2022-02-23,116.37890625
2022-02-24,117.2333755493164
2022-02-25,120.29048156738281
2022-02-28,120.75569915771484
2022-03-01,121.3957748413086
2022-03-02,119.97785186767578
2022-03-03,119.43021392822266
2022-03-04,117.77758026123047
2022-03-07,114.10070037841797
2022-03-08,113.1912612915039
2022-03-09,115.03948974609375
2022-03-10,116.701904296875
2022-03-11,116.19339752197266
2022-03-14,115.08837890625
2022-03-15,116.56500244140625
2022-03-16,119.29331970214844
2022-03-17,119.576904296875
2022-03-18,118.10028839111328
2022-03-21,118.36433410644531
2022-03-22,117.81670379638672
2022-03-23,118.07096099853516
2022-03-24,121.40557098388672
2022-03-25,122.5105972290039
2022-03-28,123.13764190673828
2022-03-29,126.9587631225586
2022-03-30,126.08675384521484
2022-03-31,125.312744140625
2022-04-01,125.14618682861328
2022-04-04,123.31401062011719
2022-04-05,126.51786041259766
2022-04-06,125.26374816894531
2022-04-07,127.2820816040039
2022-04-08,126.9979476928711
2022-04-11,124.33296203613281
2022-04-12,124.07823181152344
2022-04-13,125.36170959472656
2022-04-14,123.451171875
2022-04-18,122.6967544555664
2022-04-19,127.9581298828125
2022-04-20,131.1423797607422
2022-04-21,128.9966583251953
2022-04-22,123.15723419189453
2022-04-25,125.22456359863281
2022-04-26,121.63859558105469
2022-04-27,120.39427947998047
2022-04-28,122.08930206298828
2022-04-29,118.30738067626953
2022-05-02,118.20939636230469
2022-05-03,118.23880004882812
2022-05-04,123.76469421386719
2022-05-05,120.0611801147461
2022-05-06,117.89586639404297
2022-05-09,112.6736831665039
2022-05-10,111.86048126220703
2022-05-11,111.12565612792969
2022-05-12,110.81214141845703
2022-05-13,112.74227142333984
2022-05-16,112.79125213623047
2022-05-17,116.96508026123047
2022-05-18,114.09435272216797
2022-05-19,114.54505920410156
2022-05-20,115.23088836669922
2022-05-23,118.38574981689453
2022-05-24,116.9748764038086
2022-05-25,116.73974609375
2022-05-26,118.20939636230469
2022-05-27,117.4059829711914
2022-05-31,117.77828216552734
2022-06-01,116.86711883544922
2022-06-02,119.60066223144531
2022-06-03,118.18978881835938
2022-06-06,116.01471710205078
2022-06-07,116.72014617919922
2022-06-08,116.13227844238281
2022-06-09,112.70308685302734
2022-06-10,111.08645629882812
2022-06-13,107.87279510498047
2022-06-14,103.14051818847656
2022-06-15,104.8061294555664
2022-06-16,101.15156555175781
2022-06-17,100.57351684570312
2022-06-21,100.1620101928711
2022-06-22,103.1797103881836
2022-06-23,104.2476577758789
2022-06-24,106.9088363647461
2022-06-27,106.55532836914062
2022-06-28,104.56189727783203
2022-06-29,104.6306381225586
2022-06-30,103.16747283935547
2022-07-01,105.33765411376953
2022-07-05,104.96450805664062
2022-07-06,103.82540130615234
2022-07-07,104.14944458007812
2022-07-08,103.44242858886719
2022-07-11,101.43917846679688
2022-07-12,101.17402648925781
2022-07-13,100.59465789794922
2022-07-14,99.81890869140625
2022-07-15,101.64540100097656
2022-07-18,101.61592864990234
2022-07-19,105.30819702148438
2022-07-20,106.05450439453125
2022-07-21,106.49639892578125
2022-07-22,105.07252502441406
2022-07-25,105.9563217163086
2022-07-26,106.07414245605469
2022-07-27,109.10848999023438
2022-07-28,108.7844467163086
2022-07-29,108.40145111083984
2022-08-01,107.78280639648438
2022-08-02,112.0053482055664
2022-08-03,113.52742767333984
2022-08-04,111.30813598632812
2022-08-05,111.21975708007812
2022-08-08,111.1215591430664
2022-08-09,110.46363830566406
2022-08-10,112.89897155761719
2022-08-11,112.92840576171875
2022-08-12,115.10842895507812
2022-08-15,114.62725067138672
2022-08-16,114.02824401855469
2022-08-17,112.57489776611328
2022-08-18,112.4570541381836
2022-08-19,111.19029235839844
2022-08-22,109.35397338867188
2022-08-23,107.33108520507812
2022-08-24,107.72388458251953
2022-08-25,109.92353057861328
2022-08-26,105.57332611083984
2022-08-29,105.68135833740234
2022-08-30,105.43585968017578
2022-08-31,104.40476989746094
2022-09-01,104.8761215209961
2022-09-02,103.66828918457031
2022-09-06,103.03981018066406
2022-09-07,106.62406158447266
2022-09-08,108.79425048828125
2022-09-09,112.43741607666016
2022-09-12,117.12149047851562
2022-09-13,114.3031997680664
2022-09-14,114.3130111694336
2022-09-15,113.68455505371094
2022-09-16,110.66001892089844
2022-09-19,111.35723876953125
2022-09-20,109.75660705566406
2022-09-21,108.21487426757812
2022-09-22,106.06432342529297
2022-09-23,104.29676055908203
2022-09-26,103.255859375
2022-09-27,102.9317855834961
2022-09-28,105.59297943115234
2022-09-29,105.42567443847656
2022-09-30,102.89631652832031
2022-10-03,105.62250518798828
2022-10-04,109.92338562011719
2022-10-05,110.71072387695312
2022-10-06,108.8506088256836
2022-10-07,106.5476303100586
2022-10-10,105.24851989746094
2022-10-11,106.60668182373047
2022-10-12,105.36660766601562
2022-10-13,107.69912719726562
2022-10-14,105.218994140625
2022-10-17,108.76204681396484
2022-10-18,107.30546569824219
2022-10-19,106.40985870361328
2022-10-20,104.6481704711914
2022-10-21,105.69139862060547
2022-10-24,107.30546569824219
2022-10-25,108.97857666015625
2022-10-26,110.49421691894531
2022-10-27,109.7954330444336
2022-10-28,111.67523956298828
2022-10-31,111.55712127685547
2022-11-01,110.07100677490234
2022-11-02,105.98665618896484
2022-11-03,103.75254821777344
2022-11-04,103.19157409667969
2022-11-07,105.82918548583984
2022-11-08,104.54974365234375
2022-11-09,104.09701538085938
2022-11-10,111.11425018310547
2022-11-11,113.73217010498047
2022-11-14,111.51775360107422
2022-11-15,113.29913330078125
2022-11-16,112.64957427978516
2022-11-17,110.34658813476562
2022-11-18,112.2854232788086
2022-11-21,112.71846771240234
2022-11-22,113.50579833984375
2022-11-23,116.14341735839844
2022-11-25,117.32443237304688
2022-11-28,115.80879211425781
2022-11-29,117.11775207519531
2022-11-30,118.20035552978516
2022-12-01,121.39895629882812
2022-12-02,121.02497100830078
2022-12-05,120.34588623046875
2022-12-06,119.4699478149414
2022-12-07,122.22566986083984
2022-12-08,123.84957122802734
2022-12-09,122.4323501586914
2022-12-12,124.1349868774414
2022-12-13,126.39860534667969
2022-12-14,126.21160888671875
2022-12-15,125.01090240478516
2022-12-16,123.59368133544922
2022-12-19,122.98348999023438
2022-12-20,123.44605255126953
2022-12-21,125.0699462890625
2022-12-22,124.78453826904297
2022-12-23,124.92259216308594
2022-12-27,125.50436401367188
2022-12-28,124.23235321044922
2022-12-29,126.04668426513672
2022-12-30,125.72128295898438
2023-01-03,125.50436401367188
2023-01-04,126.66790771484375
2023-01-05,124.32109832763672
2023-01-06,123.9463882446289
2023-01-09,124.29151916503906
2023-01-10,123.74919128417969
2023-01-11,122.58564758300781
2023-01-12,121.48126983642578
2023-01-13,121.65876770019531
2023-01-17,121.2939224243164
2023-01-18,120.37689971923828
2023-01-19,120.24871063232422
2023-01-20,122.35884857177734
2023-01-23,124.18305206298828
2023-01-24,123.7294692993164
2023-01-25,123.15755462646484
2023-01-26,123.74919128417969
2023-01-27,124.1238784790039
2023-01-30,124.07459259033203
2023-01-31,125.56351470947266
2023-02-01,126.0171127319336
2023-02-02,125.63255310058594
2023-02-03,127.64408111572266
2023-02-06,126.72706604003906
2023-02-07,129.11331176757812
2023-02-08,128.93580627441406
2023-02-09,126.5002670288086
2023-02-10,126.12557220458984
2023-02-13,126.26361846923828
2023-02-14,124.94231414794922
2023-02-15,124.74510192871094
2023-02-16,123.36463165283203
2023-02-17,124.21263122558594
2023-02-21,122.27010345458984
2023-02-22,121.8954086303711
2023-02-23,121.45169830322266
2023-02-24,120.98825073242188
2023-02-27,121.57988739013672
2023-02-28,122.14192962646484
2023-03-01,120.37689971923828
2023-03-02,121.27420806884766
2023-03-03,124.45915985107422
2023-03-06,122.8814697265625
2023-03-07,121.43196105957031
2023-03-08,120.20927429199219
2023-03-09,120.64313507080078
2023-03-10,121.80667114257812
2023-03-13,122.51661682128906
2023-03-14,124.8634262084961
