,MA
2020-03-19,221.180908203125
2020-03-20,205.86427307128906
2020-03-23,197.9576873779297
2020-03-24,230.84024047851562
2020-03-25,249.7401885986328
2020-03-26,256.2641296386719
2020-03-27,241.14224243164062
2020-03-30,246.59512329101562
2020-03-31,235.21224975585938
2020-04-01,222.60255432128906
2020-04-02,232.60267639160156
2020-04-03,230.80130004882812
2020-04-06,258.9516296386719
2020-04-07,252.2718505859375
2020-04-08,264.2379455566406
2020-04-09,262.7263488769531
2020-04-13,256.81640625
2020-04-14,264.0135498046875
2020-04-15,250.77003479003906
2020-04-16,240.64718627929688
2020-04-17,253.5299530029297
2020-04-20,245.49403381347656
2020-04-21,239.2720947265625
2020-04-22,250.5457000732422
2020-04-23,249.52171325683594
2020-04-24,252.3498992919922
2020-04-27,258.55230712890625
2020-04-28,258.0452575683594
2020-04-29,276.66241455078125
2020-04-30,268.1583251953125
2020-05-01,262.0826721191406
2020-05-04,262.58978271484375
2020-05-05,267.19281005859375
2020-05-06,265.69097900390625
2020-05-07,271.5715637207031
2020-05-08,275.44329833984375
2020-05-11,274.2632751464844
2020-05-12,265.3691711425781
2020-05-13,262.4922790527344
2020-05-14,270.4403076171875
2020-05-15,272.0299987792969
2020-05-18,282.7184753417969
2020-05-19,283.5279235839844
2020-05-20,291.39801025390625
2020-05-21,286.9704284667969
2020-05-22,287.6043701171875
2020-05-26,295.8157043457031
2020-05-27,292.34393310546875
2020-05-28,294.8113098144531
2020-05-29,293.436279296875
2020-06-01,293.93359375
2020-06-02,296.0693054199219
2020-06-03,299.4631652832031
2020-06-04,293.9043884277344
2020-06-05,304.15399169921875
2020-06-08,302.7203674316406
2020-06-09,303.773681640625
2020-06-10,305.39251708984375
2020-06-11,284.0350646972656
2020-06-12,290.4130554199219
2020-06-15,289.80841064453125
2020-06-16,296.93731689453125
2020-06-17,296.2350769042969
2020-06-18,297.2981262207031
2020-06-19,289.15496826171875
2020-06-22,296.8982849121094
2020-06-23,299.27783203125
2020-06-24,286.7266540527344
2020-06-25,290.6275939941406
2020-06-26,282.17236328125
2020-06-29,285.6733093261719
2020-06-30,288.37481689453125
2020-07-01,293.70928955078125
2020-07-02,294.9283447265625
2020-07-06,298.00030517578125
2020-07-07,292.4804992675781
2020-07-08,293.1054992675781
2020-07-09,287.676025390625
2020-07-10,288.74041748046875
2020-07-13,283.3694763183594
2020-07-14,291.9337158203125
2020-07-15,298.5447692871094
2020-07-16,292.3242492675781
2020-07-17,296.9237060546875
2020-07-20,304.6383056640625
2020-07-21,300.38067626953125
2020-07-22,306.0152282714844
2020-07-23,302.6265869140625
2020-07-24,299.7165832519531
2020-07-27,301.6110534667969
2020-07-28,299.140380859375
2020-07-29,302.0406799316406
2020-07-30,301.7478332519531
2020-07-31,301.2887878417969
2020-08-03,305.2535095214844
2020-08-04,307.0112609863281
2020-08-05,320.3018493652344
2020-08-06,322.3916015625
2020-08-07,320.32135009765625
2020-08-10,315.3020324707031
2020-08-11,320.8291320800781
2020-08-12,319.9405517578125
2020-08-13,318.5343322753906
2020-08-14,319.1300354003906
2020-08-17,322.4794616699219
2020-08-18,323.2314147949219
2020-08-19,324.5986022949219
2020-08-20,329.403076171875
2020-08-21,329.1882629394531
2020-08-24,335.5747985839844
2020-08-25,339.50048828125
2020-08-26,342.7815246582031
2020-08-27,347.6446838378906
2020-08-28,357.5271301269531
2020-08-31,349.7833251953125
2020-09-01,348.5235900878906
2020-09-02,352.234375
2020-09-03,335.77001953125
2020-09-04,327.1473693847656
2020-09-08,322.13775634765625
2020-09-09,331.6686706542969
2020-09-10,325.0673522949219
2020-09-11,322.4013366699219
2020-09-14,330.65301513671875
2020-09-15,331.180419921875
2020-09-16,333.82684326171875
2020-09-17,331.4635925292969
2020-09-18,327.39141845703125
2020-09-21,320.1554260253906
2020-09-22,327.4402770996094
2020-09-23,316.9132995605469
2020-09-24,320.50689697265625
2020-09-25,323.99310302734375
2020-09-28,330.4479675292969
2020-09-29,328.33868408203125
2020-09-30,330.233154296875
2020-10-01,335.3111267089844
2020-10-02,330.8776550292969
2020-10-05,335.1939392089844
2020-10-06,329.510498046875
2020-10-07,335.82867431640625
2020-10-08,337.4418029785156
2020-10-09,344.5201721191406
2020-10-12,344.17791748046875
2020-10-13,338.1164855957031
2020-10-14,335.04656982421875
2020-10-15,331.0087585449219
2020-10-16,331.8202209472656
2020-10-19,324.2628173828125
2020-10-20,324.31170654296875
2020-10-21,325.9738464355469
2020-10-22,326.1498107910156
2020-10-23,322.2488098144531
2020-10-26,310.9568176269531
2020-10-27,310.0280456542969
2020-10-28,284.8727111816406
2020-10-29,286.6324768066406
2020-10-30,282.19390869140625
2020-11-02,283.494140625
2020-11-03,288.7931213378906
2020-11-04,300.3393249511719
2020-11-05,309.4609680175781
2020-11-06,306.635498046875
2020-11-09,336.86505126953125
2020-11-10,327.3033752441406
2020-11-11,324.96685791015625
2020-11-12,320.9584045410156
2020-11-13,327.5478515625
2020-11-16,327.9584045410156
2020-11-17,328.9849853515625
2020-11-18,328.4375
2020-11-19,326.42352294921875
2020-11-20,315.7864990234375
2020-11-23,324.6246337890625
2020-11-24,334.74346923828125
2020-11-25,333.69732666015625
2020-11-27,331.4976806640625
2020-11-30,328.9947814941406
2020-12-01,331.3118591308594
2020-12-02,332.6219177246094
2020-12-03,327.6553649902344
2020-12-04,336.65966796875
2020-12-07,333.3454284667969
2020-12-08,333.1791687011719
2020-12-09,329.3271789550781
2020-12-10,324.1161804199219
2020-12-11,320.1077575683594
2020-12-14,323.7544860839844
2020-12-15,326.19866943359375
2020-12-16,324.683349609375
2020-12-17,329.3761291503906
2020-12-18,332.7294921875
2020-12-21,326.90252685546875
2020-12-22,324.8201599121094
2020-12-23,321.8773498535156
2020-12-24,328.49615478515625
2020-12-28,336.7770080566406
2020-12-29,338.9180908203125
2020-12-30,347.60955810546875
2020-12-31,348.9685363769531
2021-01-04,343.6402893066406
2021-01-05,339.6611328125
2021-01-06,339.78814697265625
2021-01-07,342.48016357421875
2021-01-08,346.3860778808594
2021-01-11,340.8552551269531
2021-01-12,335.6866455078125
2021-01-13,339.02459716796875
2021-01-14,320.0339050292969
2021-01-15,316.4413146972656
2021-01-19,319.0647277832031
2021-01-20,327.8456115722656
2021-01-21,327.385498046875
2021-01-22,322.0504455566406
2021-01-25,322.2462158203125
2021-01-26,320.7876281738281
2021-01-27,308.8351745605469
2021-01-28,317.4397277832031
2021-01-29,309.6183776855469
2021-02-01,314.7771301269531
2021-02-02,327.31695556640625
2021-02-03,325.7997131347656
2021-02-04,333.6407165527344
2021-02-05,331.6045837402344
2021-02-08,329.9208068847656
2021-02-09,326.4066467285156
2021-02-10,327.16033935546875
2021-02-11,335.63763427734375
2021-02-12,333.8070983886719
2021-02-16,334.0126647949219
2021-02-17,330.21453857421875
2021-02-18,331.3206481933594
2021-02-19,326.1423034667969
2021-02-22,333.47430419921875
2021-02-23,343.02838134765625
2021-02-24,359.57196044921875
2021-02-25,347.0908203125
2021-02-26,346.3860778808594
2021-03-01,355.2450866699219
2021-03-02,355.16680908203125
2021-03-03,352.6510314941406
2021-03-04,342.1278076171875
2021-03-05,353.267822265625
2021-03-08,363.49725341796875
2021-03-09,368.5778503417969
2021-03-10,373.6485900878906
2021-03-11,376.2720642089844
2021-03-12,374.63726806640625
2021-03-15,373.7073669433594
2021-03-16,374.3143005371094
2021-03-17,370.6922912597656
2021-03-18,359.2586975097656
2021-03-19,348.9899597167969
2021-03-22,350.8400573730469
2021-03-23,347.7761535644531
2021-03-24,352.06365966796875
2021-03-25,350.8009033203125
2021-03-26,358.4168395996094
2021-03-29,355.25494384765625
2021-03-30,350.644287109375
2021-03-31,348.5395812988281
2021-04-01,355.63671875
2021-04-05,360.5508728027344
2021-04-06,361.7744445800781
2021-04-07,363.2525329589844
2021-04-08,370.2110900878906
2021-04-09,372.5044250488281
2021-04-12,372.269287109375
2021-04-13,370.5933837890625
2021-04-14,370.779541015625
2021-04-15,378.7866516113281
2021-04-16,378.4731750488281
2021-04-19,374.54302978515625
2021-04-20,369.1231994628906
2021-04-21,375.4642639160156
2021-04-22,375.7191162109375
2021-04-23,379.3453063964844
2021-04-26,379.74713134765625
2021-04-27,381.3153076171875
2021-04-28,387.7641296386719
2021-04-29,381.19769287109375
2021-04-30,374.4450378417969
2021-05-03,371.8379821777344
2021-05-04,368.4176025390625
2021-05-05,361.7825012207031
2021-05-06,367.9961853027344
2021-05-07,367.9176940917969
2021-05-10,359.03826904296875
2021-05-11,360.2829895019531
2021-05-12,349.5120544433594
2021-05-13,352.8442687988281
2021-05-14,356.6567687988281
2021-05-17,356.0588684082031
2021-05-18,355.8335266113281
2021-05-19,353.78515625
2021-05-20,360.3712158203125
2021-05-21,360.2731628417969
2021-05-24,364.9579162597656
2021-05-25,359.90069580078125
2021-05-26,355.421875
2021-05-27,354.7848815917969
2021-05-28,353.3930969238281
2021-06-01,352.61883544921875
2021-06-02,359.5381774902344
2021-06-03,354.6084289550781
2021-06-04,358.724609375
2021-06-07,356.8233642578125
2021-06-08,357.9798278808594
2021-06-09,356.0882873535156
2021-06-10,357.0389404296875
2021-06-11,358.21502685546875
2021-06-14,359.2147521972656
2021-06-15,360.7828063964844
2021-06-16,356.56854248046875
2021-06-17,359.9693603515625
2021-06-18,360.0968017578125
2021-06-21,365.6537170410156
2021-06-22,370.5050964355469
2021-06-23,367.6629638671875
2021-06-24,367.2806396484375
2021-06-25,372.0437927246094
2021-06-28,360.3515930175781
2021-06-29,360.66522216796875
2021-06-30,357.813232421875
2021-07-01,363.3211975097656
2021-07-02,367.55511474609375
2021-07-06,368.62335205078125
2021-07-07,366.4672546386719
2021-07-08,363.2389831542969
2021-07-09,365.9373779296875
2021-07-12,368.5082092285156
2021-07-13,376.5050964355469
2021-07-14,383.46197509765625
2021-07-15,382.90264892578125
2021-07-16,379.85113525390625
2021-07-19,358.58795166015625
2021-07-20,367.36016845703125
2021-07-21,372.9236755371094
2021-07-22,374.9842834472656
2021-07-23,385.8757629394531
2021-07-26,385.4244079589844
2021-07-27,382.9419860839844
2021-07-28,376.240234375
2021-07-29,381.50933837890625
2021-07-30,378.69329833984375
2021-08-02,368.2137756347656
2021-08-03,360.6976318359375
2021-08-04,361.0999755859375
2021-08-05,364.9561462402344
2021-08-06,367.4975280761719
2021-08-09,363.7197570800781
2021-08-10,360.9331359863281
2021-08-11,357.4007263183594
2021-08-12,355.18316650390625
2021-08-13,355.938720703125
2021-08-16,356.7335510253906
2021-08-17,356.4096374511719
2021-08-18,354.1725158691406
2021-08-19,350.6008605957031
2021-08-20,348.324462890625
2021-08-23,354.2313537597656
2021-08-24,354.9869384765625
2021-08-25,352.3572692871094
2021-08-26,346.23443603515625
2021-08-27,349.050537109375
2021-08-30,346.4208068847656
2021-08-31,339.7289123535156
2021-09-01,343.0062255859375
2021-09-02,334.87188720703125
2021-09-03,333.8416442871094
2021-09-07,338.2373962402344
2021-09-08,344.4486083984375
2021-09-09,344.81158447265625
2021-09-10,340.8671569824219
2021-09-13,341.2890625
2021-09-14,339.30694580078125
2021-09-15,338.2766418457031
2021-09-16,339.80731201171875
2021-09-17,336.5988464355469
2021-09-20,333.31170654296875
2021-09-21,331.0450439453125
2021-09-22,336.9617919921875
2021-09-23,347.4216613769531
2021-09-24,351.434814453125
2021-09-27,350.0709228515625
2021-09-28,344.5859375
2021-09-29,346.5581970214844
2021-09-30,341.1517333984375
2021-10-01,353.4169616699219
2021-10-04,337.737060546875
2021-10-05,336.76556396484375
2021-10-06,342.1427001953125
2021-10-07,347.7034912109375
2021-10-08,348.73504638671875
2021-10-11,341.0619812011719
2021-10-12,339.2837219238281
2021-10-13,336.34619140625
2021-10-14,338.5370788574219
2021-10-15,349.7568054199219
2021-10-18,352.154052734375
2021-10-19,355.74981689453125
2021-10-20,350.51324462890625
2021-10-21,349.96307373046875
2021-10-22,352.3800048828125
2021-10-25,354.53155517578125
2021-10-26,351.05364990234375
2021-10-27,329.8324890136719
2021-10-28,327.1895751953125
2021-10-29,329.6359558105469
2021-11-01,328.19171142578125
2021-11-02,322.7194519042969
2021-11-03,323.6528015136719
2021-11-04,329.54754638671875
2021-11-05,342.6732482910156
2021-11-08,343.537841796875
2021-11-09,338.6058044433594
2021-11-10,351.66278076171875
2021-11-11,348.1258850097656
2021-11-12,357.125244140625
2021-11-15,355.02276611328125
2021-11-16,363.0790100097656
2021-11-17,352.8712158203125
2021-11-18,342.1132507324219
2021-11-19,333.7622985839844
2021-11-22,315.6653747558594
2021-11-23,323.23028564453125
2021-11-24,334.03741455078125
2021-11-26,318.4850158691406
2021-11-29,317.3453369140625
2021-11-30,309.3972473144531
2021-12-01,300.90875244140625
2021-12-02,314.58465576171875
2021-12-03,316.4610900878906
2021-12-06,327.484375
2021-12-07,333.5559997558594
2021-12-08,336.3363952636719
2021-12-09,338.4781188964844
2021-12-10,343.78338623046875
2021-12-13,339.2542724609375
2021-12-14,334.5777893066406
2021-12-15,340.2760009765625
2021-12-16,346.7308349609375
2021-12-17,343.18408203125
2021-12-20,331.1096496582031
2021-12-21,344.58905029296875
2021-12-22,351.2108154296875
2021-12-23,354.2564697265625
2021-12-27,353.9911804199219
2021-12-28,354.45294189453125
2021-12-29,354.95404052734375
2021-12-30,354.6592712402344
2021-12-31,353.0185852050781
2022-01-03,364.44464111328125
2022-01-04,368.8067626953125
2022-01-05,367.3429260253906
2022-01-06,363.98834228515625
2022-01-07,363.6439514160156
2022-01-10,357.99725341796875
2022-01-11,360.3385925292969
2022-01-12,361.3420104980469
2022-01-13,363.5160827636719
2022-01-14,366.093505859375
2022-01-18,360.34844970703125
2022-01-19,354.8689270019531
2022-01-20,358.0857849121094
2022-01-21,349.3106384277344
2022-01-24,343.7427062988281
2022-01-25,333.255859375
2022-01-26,339.06005859375
2022-01-27,344.8346252441406
2022-01-28,376.2950134277344
2022-01-31,380.1021728515625
2022-02-01,385.6898498535156
2022-02-02,390.30364990234375
2022-02-03,383.7322692871094
2022-02-04,375.9900817871094
2022-02-07,370.01873779296875
2022-02-08,368.2872619628906
2022-02-09,375.1735534667969
2022-02-10,368.3069763183594
2022-02-11,363.7619934082031
2022-02-14,368.0806884765625
2022-02-15,375.3407897949219
2022-02-16,376.7081604003906
2022-02-17,367.6282043457031
2022-02-18,363.9391174316406
2022-02-22,362.30609130859375
2022-02-23,355.3608093261719
2022-02-24,363.37835693359375
2022-02-25,363.0930480957031
2022-02-28,354.95745849609375
2022-03-01,338.8829650878906
2022-03-02,338.499267578125
2022-03-03,335.4496765136719
2022-03-04,325.3858947753906
2022-03-07,307.8357238769531
2022-03-08,309.2227783203125
2022-03-09,322.7986145019531
2022-03-10,319.3161315917969
2022-03-11,319.5128479003906
2022-03-14,323.25115966796875
2022-03-15,329.5570068359375
2022-03-16,339.0797119140625
2022-03-17,340.8111877441406
2022-03-18,344.40179443359375
2022-03-21,339.965087890625
2022-03-22,343.85089111328125
2022-03-23,336.6203308105469
2022-03-24,343.673828125
2022-03-25,343.3491516113281
2022-03-28,344.7952880859375
2022-03-29,361.5780944824219
2022-03-30,356.3544006347656
2022-03-31,351.5733642578125
2022-04-01,358.0562438964844
2022-04-04,360.94854736328125
2022-04-05,357.41680908203125
2022-04-06,347.80560302734375
2022-04-07,344.34783935546875
2022-04-08,347.02734375
2022-04-11,342.2002868652344
2022-04-12,340.6535949707031
2022-04-13,349.8546142578125
2022-04-14,352.4947204589844
2022-04-18,351.48992919921875
2022-04-19,358.4547119140625
2022-04-20,359.8535461425781
2022-04-21,359.0162048339844
2022-04-22,345.9534912109375
2022-04-25,349.32269287109375
2022-04-26,338.9887390136719
2022-04-27,356.1889343261719
2022-04-28,373.1920471191406
2022-04-29,357.97198486328125
2022-05-02,353.6965637207031
2022-05-03,352.4651794433594
2022-05-04,363.03546142578125
2022-05-05,348.11090087890625
2022-05-06,341.9539794921875
2022-05-09,323.1086730957031
2022-05-10,320.4882507324219
2022-05-11,321.020263671875
2022-05-12,316.4590759277344
2022-05-13,327.8470764160156
2022-05-16,324.8227233886719
2022-05-17,333.8169250488281
2022-05-18,330.90093994140625
2022-05-19,327.2757873535156
2022-05-20,331.17681884765625
2022-05-23,343.2444763183594
2022-05-24,335.6197204589844
2022-05-25,339.6291198730469
2022-05-26,344.6827392578125
2022-05-27,352.455322265625
2022-05-31,352.5439453125
2022-06-01,351.74603271484375
2022-06-02,357.6764221191406
2022-06-03,352.4947204589844
2022-06-06,354.7802429199219
2022-06-07,358.6023864746094
2022-06-08,356.93756103515625
2022-06-09,343.8060607910156
2022-06-10,329.76812744140625
2022-06-13,314.9814453125
2022-06-14,317.34576416015625
2022-06-15,320.5473327636719
2022-06-16,304.1846008300781
2022-06-17,306.066162109375
2022-06-21,312.6763000488281
2022-06-22,311.44488525390625
2022-06-23,312.04583740234375
2022-06-24,325.5813293457031
2022-06-27,323.9361572265625
2022-06-28,313.5530090332031
2022-06-29,317.7890319824219
2022-06-30,310.784912109375
2022-07-01,313.5037536621094
2022-07-05,314.50860595703125
2022-07-06,315.4050598144531
2022-07-07,319.7363586425781
2022-07-08,318.7398681640625
2022-07-11,319.854736328125
2022-07-12,318.54248046875
2022-07-13,319.045654296875
2022-07-14,320.6834716796875
2022-07-15,328.12261962890625
2022-07-18,326.5835266113281
2022-07-19,335.8282470703125
2022-07-20,336.706298828125
2022-07-21,342.2807922363281
2022-07-22,339.28143310546875
2022-07-25,339.6070251464844
2022-07-26,336.7161560058594
2022-07-27,338.6795654296875
2022-07-28,347.73681640625
2022-07-29,349.0588684082031
2022-08-01,345.8524475097656
2022-08-02,344.34283447265625
2022-08-03,349.39434814453125
2022-08-04,351.30841064453125
2022-08-05,352.7291564941406
2022-08-08,347.45074462890625
2022-08-09,341.90582275390625
2022-08-10,348.65435791015625
2022-08-11,345.891845703125
2022-08-12,349.53253173828125
2022-08-15,355.13653564453125
2022-08-16,354.44586181640625
2022-08-17,350.5782775878906
2022-08-18,352.5811462402344
2022-08-19,349.54229736328125
2022-08-22,340.8896179199219
2022-08-23,336.3314208984375
2022-08-24,335.167236328125
2022-08-25,340.0609130859375
2022-08-26,327.52081298828125
2022-08-29,324.9457702636719
2022-08-30,323.4263610839844
2022-08-31,320.0323486328125
2022-09-01,320.90057373046875
2022-09-02,318.24658203125
2022-09-06,319.7462158203125
2022-09-07,324.2254943847656
2022-09-08,325.6561279296875
2022-09-09,331.3587951660156
2022-09-12,333.8945007324219
2022-09-13,321.0880432128906
2022-09-14,321.4925231933594
2022-09-15,312.721435546875
2022-09-16,310.9158630371094
2022-09-19,309.83062744140625
2022-09-20,309.0807189941406
2022-09-21,300.4280090332031
2022-09-22,294.3700866699219
2022-09-23,289.6540222167969
2022-09-26,286.23046875
2022-09-27,282.6490478515625
2022-09-28,286.2995300292969
2022-09-29,282.9350891113281
2022-09-30,280.5376281738281
2022-10-03,286.5954895019531
2022-10-04,297.2412109375
2022-10-05,300.1320495605469
2022-10-06,295.704833984375
2022-10-07,291.4950256347656
2022-10-10,288.34259033203125
2022-10-11,282.68011474609375
2022-10-12,280.04156494140625
2022-10-13,290.4968566894531
2022-10-14,285.28900146484375
2022-10-17,291.564208984375
2022-10-18,296.8412780761719
2022-10-19,294.25213623046875
2022-10-20,292.7895812988281
2022-10-21,298.8078308105469
2022-10-24,301.999755859375
2022-10-25,307.7413330078125
2022-10-26,315.745849609375
2022-10-27,315.60760498046875
2022-10-28,325.5885925292969
2022-10-31,324.31378173828125
2022-11-01,329.2647399902344
2022-11-02,316.05224609375
2022-11-03,305.5277099609375
2022-11-04,314.619384765625
2022-11-07,321.2996826171875
2022-11-08,321.9123840332031
2022-11-09,311.9215393066406
2022-11-10,333.2966613769531
2022-11-11,335.29290771484375
2022-11-14,335.37188720703125
2022-11-15,339.4632263183594
2022-11-16,338.72198486328125
2022-11-17,337.2495422363281
2022-11-18,339.6410827636719
2022-11-21,334.2651672363281
2022-11-22,340.8961181640625
2022-11-23,344.53277587890625
2022-11-25,347.1515197753906
2022-11-28,340.5304870605469
2022-11-29,339.0876159667969
2022-11-30,352.2012939453125
2022-12-01,356.5494689941406
2022-12-02,355.8182067871094
2022-12-05,351.8949890136719
2022-12-06,343.4357604980469
2022-12-07,343.3271179199219
2022-12-08,347.03289794921875
2022-12-09,344.720458984375
2022-12-12,353.9504699707031
2022-12-13,352.9425048828125
2022-12-14,353.2982177734375
2022-12-15,342.1708984375
2022-12-16,341.7657470703125
2022-12-19,337.23968505859375
2022-12-20,338.9097900390625
2022-12-21,341.6174621582031
2022-12-22,337.49658203125
2022-12-23,339.5521240234375
2022-12-27,342.0819396972656
2022-12-28,337.92156982421875
2022-12-29,344.1077880859375
2022-12-30,343.6335144042969
2023-01-03,342.7143859863281
2023-01-04,350.966064453125
2023-01-05,347.6258239746094
2023-01-06,363.9282531738281
2023-01-09,367.19464111328125
2023-01-10,367.2342529296875
2023-01-11,374.0145263671875
2023-01-12,375.9447021484375
2023-01-13,371.6983642578125
2023-01-17,371.1836242675781
2023-01-18,365.1654968261719
2023-01-19,364.19549560546875
2023-01-20,372.45062255859375
2023-01-23,374.71734619140625
2023-01-24,376.1426696777344
2023-01-25,378.4984436035156
2023-01-26,373.40081787109375
2023-01-27,370.2235107421875
2023-01-30,367.3431396484375
2023-01-31,366.8283996582031
2023-02-01,370.2729797363281
2023-02-02,371.124267578125
2023-02-03,370.1047668457031
2023-02-06,369.17431640625
2023-02-07,371.2430419921875
2023-02-08,366.5809631347656
2023-02-09,366.6502990722656
2023-02-10,363.09674072265625
2023-02-13,367.0560302734375
2023-02-14,366.1949157714844
2023-02-15,365.878173828125
2023-02-16,363.8094787597656
2023-02-17,357.45477294921875
2023-02-21,352.3374328613281
2023-02-22,351.3574523925781
2023-02-23,351.91180419921875
2023-02-24,349.52630615234375
2023-02-27,351.8622741699219
2023-02-28,351.67425537109375
2023-03-01,349.90240478515625
2023-03-02,351.95135498046875
2023-03-03,357.821044921875
2023-03-06,363.1957702636719
2023-03-07,356.2769470214844
2023-03-08,355.3761901855469
2023-03-09,350.8328857421875
2023-03-10,343.5774230957031
2023-03-13,341.201904296875
2023-03-14,349.2293701171875
2023-03-15,344.5375671386719
2023-03-16,344.45843505859375
2023-03-17,346.1015319824219
2023-03-20,345.7650146484375
2023-03-21,350.9615783691406
2023-03-22,347.4575500488281
2023-03-23,350.7635803222656
2023-03-24,348.0514831542969
2023-03-27,351.01104736328125
2023-03-28,350.7239685058594
2023-03-29,355.87109375
2023-03-30,355.6038513183594
2023-03-31,359.71160888671875
2023-04-03,362.7404479980469
2023-04-04,360.1966247558594
2023-04-05,360.6526184082031
2023-04-06,358.3526306152344
2023-04-10,357.0340881347656
2023-04-11,360.9897155761719
2023-04-12,358.65997314453125
2023-04-13,366.4620666503906
2023-04-14,369.21807861328125
2023-04-17,369.5452575683594
2023-04-18,369.1091003417969
2023-04-19,369.58489990234375
2023-04-20,371.7659606933594
2023-04-21,372.0038757324219
2023-04-24,371.498291015625
2023-04-25,365.35174560546875
2023-04-26,363.5970153808594
2023-04-27,370.4474182128906
2023-04-28,376.7525634765625
2023-05-01,376.58404541015625
2023-05-02,372.7870788574219
2023-05-03,371.6668395996094
2023-05-04,372.87628173828125
2023-05-05,381.34259033203125
2023-05-08,382.1853332519531
2023-05-09,379.6374816894531
2023-05-10,379.24090576171875
2023-05-11,380.0836181640625
2023-05-12,378.6262512207031
2023-05-15,380.1034240722656
2023-05-16,376.9607238769531
2023-05-17,383.6624450683594
2023-05-18,388.63916015625
2023-05-19,382.24481201171875
2023-05-22,381.2137451171875
2023-05-23,370.5267639160156
2023-05-24,365.3220520019531
2023-05-25,366.8487548828125
2023-05-26,371.141357421875
2023-05-30,364.3306579589844
2023-05-31,361.8720397949219
2023-06-01,367.6814880371094
2023-06-02,370.5069580078125
2023-06-05,367.3246154785156
2023-06-06,376.6831359863281
2023-06-07,368.1871337890625
2023-06-08,364.41986083984375
2023-06-09,366.03582763671875
2023-06-12,372.07330322265625
2023-06-13,368.17718505859375
2023-06-14,371.5280456542969
2023-06-15,375.7711181640625
2023-06-16,373.28277587890625
2023-06-20,371.38922119140625
2023-06-21,372.8961181640625
2023-06-22,374.54180908203125
2023-06-23,376.53448486328125
2023-06-26,374.1651306152344
2023-06-27,378.49737548828125
2023-06-28,376.95086669921875
2023-06-29,384.32672119140625
2023-06-30,389.9081115722656
2023-07-03,390.56243896484375
2023-07-05,391.3258361816406
2023-07-06,390.31317138671875
2023-07-07,385.8852233886719
2023-07-10,389.3401794433594
2023-07-11,394.93963623046875
2023-07-12,397.8088684082031
2023-07-13,397.6798095703125
2023-07-14,399.6158142089844
2023-07-17,399.30804443359375
2023-07-18,395.29705810546875
2023-07-19,395.4062805175781
2023-07-20,395.19775390625
2023-07-21,394.63189697265625
2023-07-24,401.8793640136719
2023-07-25,398.39459228515625
2023-07-26,399.5164489746094
2023-07-27,391.6633605957031
2023-07-28,390.1343994140625
2023-07-31,391.4449462890625
2023-08-01,394.21490478515625
2023-08-02,387.2155456542969
2023-08-03,390.18408203125
2023-08-04,388.5360412597656
2023-08-07,394.016357421875
2023-08-08,390.3628234863281
2023-08-09,390.83935546875
2023-08-10,394.284423828125
2023-08-11,392.13995361328125
2023-08-14,395.71405029296875
2023-08-15,391.61376953125
2023-08-16,391.5343017578125
2023-08-17,389.796875
2023-08-18,389.35015869140625
2023-08-21,390.3727111816406
2023-08-22,394.9793701171875
2023-08-23,398.1761779785156
2023-08-24,394.8105773925781
2023-08-25,399.9930419921875
2023-08-28,404.51031494140625
2023-08-29,408.6900634765625
2023-08-30,410.933837890625
2023-08-31,409.6729431152344
2023-09-01,412.5818786621094
2023-09-05,408.5411376953125
2023-09-06,410.2090148925781
2023-09-07,411.6387023925781
2023-09-08,411.85711669921875
2023-09-11,413.6938171386719
2023-09-12,413.2768249511719
2023-09-13,413.30657958984375
2023-09-14,410.367919921875
2023-09-15,411.3309326171875
2023-09-18,414.1306457519531
2023-09-19,410.5565185546875
2023-09-20,407.5682067871094
2023-09-21,400.4596252441406
2023-09-22,399.327880859375
2023-09-25,399.5959167480469
2023-09-26,392.53704833984375
2023-09-27,392.6363220214844
2023-09-28,396.5678405761719
2023-09-29,393.063232421875
2023-10-02,393.003662109375
2023-10-03,388.2481384277344
2023-10-04,390.9287109375
2023-10-05,391.932861328125
2023-10-06,395.68115234375
2023-10-09,392.4697570800781
2023-10-10,398.0673828125
2023-10-11,397.5105895996094
2023-10-12,397.6000671386719
2023-10-13,395.7408447265625
2023-10-16,398.8528137207031
2023-10-17,399.4593200683594
2023-10-18,390.94854736328125
2023-10-19,385.6392822265625
2023-10-20,382.1991882324219
2023-10-23,381.46343994140625
2023-10-24,384.6847839355469
2023-10-25,384.0882568359375
2023-10-26,362.4931640625
2023-10-27,361.986083984375
2023-10-30,370.27813720703125
2023-10-31,374.1855163574219
2023-11-01,375.6470947265625
2023-11-02,380.48907470703125
2023-11-03,383.8297119140625
2023-11-06,383.9391174316406
2023-11-07,386.63348388671875
2023-11-08,387.458740234375
2023-11-09,385.728759765625
2023-11-10,392.11181640625
2023-11-13,392.08203125
2023-11-14,395.363037109375
2023-11-15,394.5477600097656
2023-11-16,394.8161926269531
2023-11-17,397.997802734375
2023-11-20,402.07421875
2023-11-21,406.5980529785156
2023-11-22,407.9700622558594
2023-11-24,410.12762451171875
2023-11-27,406.617919921875
2023-11-28,406.6576843261719
2023-11-29,407.4630126953125
2023-11-30,411.4499816894531
2023-12-01,411.9769287109375
2023-12-04,405.8821716308594
2023-12-05,406.3395080566406
2023-12-06,408.0198059082031
2023-12-07,410.7738952636719
2023-12-08,409.78961181640625
2023-12-11,413.31915283203125
2023-12-12,418.33013916015625
2023-12-13,422.2375793457031
