,SRE
2018-07-09,46.971153259277344
2018-07-10,47.6495475769043
2018-07-11,46.99147033691406
2018-07-12,46.971153259277344
2018-07-13,47.32862854003906
2018-07-16,47.02396774291992
2018-07-17,46.96303939819336
2018-07-18,46.439002990722656
2018-07-19,46.8411750793457
2018-07-20,46.414642333984375
2018-07-23,46.13434600830078
2018-07-24,46.512123107910156
2018-07-25,46.90616226196289
2018-07-26,47.02804183959961
2018-07-27,46.70305252075195
2018-07-30,46.5040168762207
2018-07-31,46.95491409301758
2018-08-01,46.67462158203125
2018-08-02,47.1336555480957
2018-08-03,47.4423828125
2018-08-06,46.857418060302734
2018-08-07,47.109275817871094
2018-08-08,46.74367904663086
2018-08-09,46.605567932128906
2018-08-10,46.48775863647461
2018-08-13,46.67055892944336
2018-08-14,46.40650939941406
2018-08-15,46.491817474365234
2018-08-16,47.129581451416016
2018-08-17,47.46674728393555
2018-08-20,47.507362365722656
2018-08-21,47.21488571166992
2018-08-22,46.91023254394531
2018-08-23,46.99147033691406
2018-08-24,47.283958435058594
2018-08-27,46.975215911865234
2018-08-28,46.94679260253906
2018-08-29,47.39361572265625
2018-08-30,47.36518859863281
2018-08-31,47.15394973754883
2018-09-04,47.52361297607422
2018-09-05,47.99076843261719
2018-09-06,47.94608688354492
2018-09-07,47.46674728393555
2018-09-10,47.77140808105469
2018-09-11,47.61704635620117
2018-09-12,47.84452438354492
2018-09-13,48.20606994628906
2018-09-14,48.230445861816406
2018-09-17,48.28730392456055
2018-09-18,47.63735580444336
2018-09-19,46.77212142944336
2018-09-20,46.80281066894531
2018-09-21,47.167198181152344
2018-09-24,46.49985885620117
2018-09-25,46.04541778564453
2018-09-26,45.46816635131836
2018-09-27,45.85300064086914
2018-09-28,46.5694580078125
2018-10-01,46.602203369140625
2018-10-02,47.38417053222656
2018-10-03,46.92563247680664
2018-10-04,47.03617858886719
2018-10-05,47.57249069213867
2018-10-08,47.71578598022461
2018-10-09,47.65438461303711
2018-10-10,47.26953125
2018-10-11,46.864227294921875
2018-10-12,47.09349060058594
2018-10-15,47.122154235839844
2018-10-16,47.392356872558594
2018-10-17,47.20403289794922
2018-10-18,47.45377731323242
2018-10-19,47.740352630615234
2018-10-22,47.33504867553711
2018-10-23,46.749595642089844
2018-10-24,47.449668884277344
2018-10-25,47.097591400146484
2018-10-26,46.184608459472656
2018-10-29,46.0740852355957
2018-10-30,45.77112579345703
2018-10-31,45.08334732055664
2018-11-01,45.05466079711914
2018-11-02,44.64527130126953
2018-11-05,46.086368560791016
2018-11-06,46.34428405761719
2018-11-07,48.12928009033203
2018-11-08,48.297142028808594
2018-11-09,47.777191162109375
2018-11-12,47.24497604370117
2018-11-13,47.49470138549805
2018-11-14,46.164161682128906
2018-11-15,45.43540573120117
2018-11-16,47.027984619140625
2018-11-19,47.179466247558594
2018-11-20,46.64314651489258
2018-11-21,45.85710525512695
2018-11-23,45.898040771484375
2018-11-26,45.869380950927734
2018-11-27,46.135494232177734
2018-11-28,46.36066818237305
2018-11-29,46.1273078918457
2018-11-30,47.17128372192383
2018-12-03,47.674835205078125
2018-12-04,47.84270095825195
2018-12-06,47.367794036865234
2018-12-07,47.470130920410156
2018-12-10,47.56840133666992
2018-12-11,47.924583435058594
2018-12-12,47.76082229614258
2018-12-13,48.145652770996094
2018-12-14,48.51003646850586
2018-12-17,47.05256271362305
2018-12-18,46.60630416870117
2018-12-19,46.64725112915039
2018-12-20,46.2869758605957
2018-12-21,45.77931594848633
2018-12-24,43.96976089477539
2018-12-26,44.2113037109375
2018-12-27,44.05574035644531
2018-12-28,44.28486251831055
2018-12-31,44.6646614074707
2019-01-02,44.074310302734375
2019-01-03,44.276588439941406
2019-01-04,45.6017951965332
2019-01-07,45.593536376953125
2019-01-08,46.869205474853516
2019-01-09,46.41095733642578
2019-01-10,47.240753173828125
2019-01-11,47.08800506591797
2019-01-14,46.13848876953125
2019-01-15,46.464630126953125
2019-01-16,46.510047912597656
2019-01-17,46.38618850708008
2019-01-18,46.5141716003418
2019-01-22,46.390316009521484
2019-01-23,46.61324691772461
2019-01-24,46.79489517211914
2019-01-25,46.69169235229492
2019-01-28,46.650386810302734
2019-01-29,47.00131607055664
2019-01-30,47.43478775024414
2019-01-31,48.293487548828125
2019-02-01,48.19853210449219
2019-02-04,48.38018798828125
2019-02-05,48.33889389038086
2019-02-06,48.61136245727539
2019-02-07,48.722843170166016
2019-02-08,48.681556701660156
2019-02-11,47.45543670654297
2019-02-12,47.112789154052734
2019-02-13,47.16231918334961
2019-02-14,47.083885192871094
2019-02-15,47.583412170410156
2019-02-19,48.0003776550293
2019-02-20,48.35540771484375
2019-02-21,48.578346252441406
2019-02-22,48.91273880004883
2019-02-25,48.54532241821289
2019-02-26,49.08613586425781
2019-02-27,49.67647933959961
2019-02-28,49.721893310546875
2019-03-01,50.0604248046875
2019-03-04,50.089317321777344
2019-03-05,49.986106872558594
2019-03-06,49.940711975097656
2019-03-07,50.24207305908203
2019-03-08,50.489768981933594
2019-03-11,50.85719299316406
2019-03-12,51.19159698486328
2019-03-13,51.33195877075195
2019-03-14,51.37736511230469
2019-03-15,51.44755554199219
2019-03-18,51.45993423461914
2019-03-19,51.16269302368164
2019-03-20,51.625064849853516
2019-03-21,52.36898422241211
2019-03-22,52.45219039916992
2019-03-25,52.02364730834961
2019-03-26,52.20671081542969
2019-03-27,52.17759323120117
2019-03-28,51.786502838134766
2019-03-29,52.364810943603516
2019-04-01,52.685184478759766
2019-04-02,52.93897247314453
2019-04-03,52.93897247314453
2019-04-04,52.847434997558594
2019-04-05,53.35502624511719
2019-04-08,53.16780090332031
2019-04-09,53.20941162109375
2019-04-10,53.01802062988281
2019-04-11,53.29677963256836
2019-04-12,54.024879455566406
2019-04-15,53.4881591796875
2019-04-16,52.95146179199219
2019-04-17,52.95977783203125
2019-04-18,53.009708404541016
2019-04-22,52.165103912353516
2019-04-23,52.472991943359375
2019-04-24,52.59364700317383
2019-04-25,52.9805793762207
2019-04-26,53.27596664428711
2019-04-29,52.339847564697266
2019-04-30,53.234371185302734
2019-05-01,52.50628662109375
2019-05-02,52.41058349609375
2019-05-03,53.02635192871094
2019-05-06,52.58531951904297
2019-05-07,52.30241012573242
2019-05-08,52.323219299316406
2019-05-09,52.510440826416016
2019-05-10,53.75861358642578
2019-05-13,53.80437469482422
2019-05-14,53.82101821899414
2019-05-15,54.037357330322266
2019-05-16,54.38685607910156
2019-05-17,54.274505615234375
2019-05-20,54.57823944091797
2019-05-21,54.711368560791016
2019-05-22,55.87632751464844
2019-05-23,56.5337028503418
2019-05-24,55.89714050292969
2019-05-28,55.37706756591797
2019-05-29,54.39933395385742
2019-05-30,54.74050521850586
2019-05-31,54.6905632019043
2019-06-03,54.88195037841797
2019-06-04,54.99845504760742
2019-06-05,55.75984573364258
2019-06-06,56.15925216674805
2019-06-07,55.95537567138672
2019-06-10,55.788970947265625
2019-06-11,56.05107498168945
2019-06-12,56.454654693603516
2019-06-13,56.93312072753906
2019-06-14,57.31586837768555
2019-06-17,57.39493942260742
2019-06-18,57.103702545166016
2019-06-19,57.856754302978516
2019-06-20,58.380985260009766
2019-06-21,58.6805419921875
2019-06-24,58.60149383544922
2019-06-25,58.443397521972656
2019-06-26,57.003849029541016
2019-06-27,56.39223098754883
2019-06-28,57.18275451660156
2019-07-01,56.85823059082031
2019-07-02,57.49895477294922
2019-07-03,57.674072265625
2019-07-05,57.979957580566406
2019-07-08,58.038612365722656
2019-07-09,58.26067352294922
2019-07-10,58.51626205444336
2019-07-11,58.822113037109375
2019-07-12,58.612632751464844
2019-07-15,58.65453338623047
2019-07-16,58.34865951538086
2019-07-17,58.63776779174805
2019-07-18,59.148929595947266
2019-07-19,58.67966079711914
2019-07-22,58.89752197265625
2019-07-23,58.21876525878906
2019-07-24,58.55815505981445
2019-07-25,58.8514518737793
2019-07-26,58.76764678955078
2019-07-29,58.449214935302734
2019-07-30,57.17969512939453
2019-07-31,56.74391174316406
2019-08-01,56.848670959472656
2019-08-02,56.848670959472656
2019-08-05,55.3570556640625
2019-08-06,56.11543655395508
2019-08-07,56.63080978393555
2019-08-08,57.28023147583008
2019-08-09,57.6866455078125
2019-08-12,57.46040344238281
2019-08-13,57.54838943481445
2019-08-14,57.29700469970703
2019-08-15,58.04698181152344
2019-08-16,58.189453125
2019-08-19,58.50788116455078
2019-08-20,58.51626205444336
2019-08-21,59.00648880004883
2019-08-22,58.71318054199219
2019-08-23,58.24392318725586
2019-08-26,59.408695220947266
2019-08-27,59.25786209106445
2019-08-28,59.4966926574707
2019-08-29,59.597251892089844
2019-08-30,59.341670989990234
2019-09-03,60.12519073486328
2019-09-04,60.33466720581055
2019-09-05,59.42546081542969
2019-09-06,59.4966926574707
2019-09-09,59.081886291503906
2019-09-10,59.40032958984375
2019-09-11,60.024600982666016
2019-09-12,60.192222595214844
2019-09-13,59.370994567871094
2019-09-16,59.391944885253906
2019-09-17,59.93244171142578
2019-09-18,58.742496490478516
2019-09-19,59.408267974853516
2019-09-20,60.0031623840332
2019-09-23,59.855499267578125
2019-09-24,60.855403900146484
2019-09-25,60.75835418701172
2019-09-26,61.0621452331543
2019-09-27,60.9566764831543
2019-09-30,62.27722930908203
2019-10-01,61.6317138671875
2019-10-02,60.640228271484375
2019-10-03,61.454505920410156
2019-10-04,62.11689758300781
2019-10-07,61.77937698364258
2019-10-08,61.55997848510742
2019-10-09,61.86797332763672
2019-10-10,61.77093505859375
2019-10-11,61.38279724121094
2019-10-14,61.35747146606445
2019-10-15,61.17605972290039
2019-10-16,61.11278533935547
2019-10-17,61.159183502197266
2019-10-18,61.69499969482422
2019-10-21,61.80046463012695
2019-10-22,61.9692268371582
2019-10-23,62.4417610168457
2019-10-24,62.46709060668945
2019-10-25,60.74149703979492
2019-10-28,59.56016159057617
2019-10-29,59.572818756103516
2019-10-30,59.72471237182617
2019-10-31,60.96931076049805
2019-11-01,62.1422233581543
2019-11-04,61.53044891357422
2019-11-05,60.47991943359375
2019-11-06,60.42506790161133
2019-11-07,59.956748962402344
2019-11-08,59.960960388183594
2019-11-11,60.04957962036133
2019-11-12,61.14651107788086
2019-11-13,61.95658493041992
2019-11-14,61.37434768676758
2019-11-15,61.652801513671875
2019-11-18,62.28565979003906
2019-11-19,62.10846710205078
2019-11-20,62.382694244384766
2019-11-21,61.935489654541016
2019-11-22,61.851097106933594
2019-11-25,61.75404357910156
2019-11-26,61.973445892333984
2019-11-27,62.256126403808594
2019-11-29,62.13376998901367
2019-12-02,61.77093505859375
2019-12-03,62.40800476074219
2019-12-04,62.26456069946289
2019-12-05,62.18442153930664
2019-12-06,61.53044891357422
2019-12-09,61.52622604370117
2019-12-10,62.22236633300781
2019-12-11,62.76661682128906
2019-12-12,61.973445892333984
2019-12-13,62.7708625793457
2019-12-16,63.555599212646484
2019-12-17,63.3361930847168
2019-12-18,63.977500915527344
2019-12-19,64.14203643798828
2019-12-20,63.86779022216797
2019-12-23,63.5218391418457
2019-12-24,63.559818267822266
2019-12-26,63.969058990478516
2019-12-27,64.06163024902344
2019-12-30,64.13805389404297
2019-12-31,64.32062530517578
2020-01-02,63.31855010986328
2020-01-03,62.74107360839844
2020-01-06,63.26758575439453
2020-01-07,63.21662902832031
2020-01-08,63.649742126464844
2020-01-09,63.19116973876953
2020-01-10,63.590293884277344
2020-01-13,64.18900299072266
2020-01-14,64.2102279663086
2020-01-15,65.45012664794922
2020-01-16,65.89171600341797
2020-01-17,66.74942779541016
2020-01-21,67.0721435546875
2020-01-22,66.8980484008789
2020-01-23,67.96381378173828
2020-01-24,67.83643341064453
2020-01-27,67.31842041015625
2020-01-28,67.86193084716797
2020-01-29,67.37786102294922
2020-01-30,68.41817474365234
2020-01-31,68.21009826660156
2020-02-03,68.38843536376953
2020-02-04,67.50100708007812
2020-02-05,67.53496551513672
2020-02-06,68.15066528320312
2020-02-07,67.33964538574219
2020-02-10,67.08062744140625
2020-02-11,67.326904296875
2020-02-12,67.46703338623047
2020-02-13,67.51373291015625
2020-02-14,68.34597778320312
2020-02-18,68.31625366210938
2020-02-19,67.8237075805664
2020-02-20,67.89166259765625
2020-02-21,67.27172088623047
2020-02-24,65.45860290527344
2020-02-25,63.5096321105957
2020-02-26,62.3631591796875
2020-02-27,60.04901885986328
2020-02-28,59.3526496887207
2020-03-02,60.39295959472656
2020-03-03,59.8791618347168
2020-03-04,62.77504348754883
2020-03-05,60.19337844848633
2020-03-06,60.24009323120117
2020-03-09,54.24877166748047
2020-03-10,55.454689025878906
2020-03-11,52.206382751464844
2020-03-12,44.274574279785156
2020-03-13,45.399810791015625
2020-03-16,37.62935256958008
2020-03-17,41.77360153198242
2020-03-18,43.48054504394531
2020-03-19,42.899261474609375
2020-03-20,42.74483108520508
2020-03-23,40.07649612426758
2020-03-24,44.62810516357422
2020-03-25,48.91373825073242
2020-03-26,53.02348327636719
2020-03-27,51.96387481689453
2020-03-30,51.47481918334961
2020-03-31,48.47187423706055
2020-04-01,44.490821838378906
2020-04-02,45.58476638793945
2020-04-03,44.735355377197266
2020-04-06,48.92231369018555
2020-04-07,50.05057144165039
2020-04-08,52.35853958129883
2020-04-09,55.99641036987305
2020-04-13,54.47348403930664
2020-04-14,54.88103103637695
2020-04-15,52.12689208984375
2020-04-16,50.38946533203125
2020-04-17,53.38384246826172
2020-04-20,52.58163070678711
2020-04-21,51.16594696044922
2020-04-22,53.04922866821289
2020-04-23,53.83857727050781
2020-04-24,54.46919631958008
2020-04-27,55.25425338745117
2020-04-28,54.46490478515625
2020-04-29,55.5888671875
2020-04-30,53.130741119384766
2020-05-01,51.44908142089844
2020-05-04,53.246559143066406
2020-05-05,53.28947448730469
2020-05-06,52.34568405151367
2020-05-07,53.079254150390625
2020-05-08,53.29375076293945
2020-05-11,53.53828048706055
2020-05-12,52.075416564941406
2020-05-13,50.72837829589844
2020-05-14,51.624969482421875
2020-05-15,51.13592529296875
2020-05-18,53.19508361816406
2020-05-19,54.09597396850586
2020-05-20,52.61166000366211
2020-05-21,51.94242477416992
2020-05-22,53.11357116699219
2020-05-26,53.72274398803711
2020-05-27,53.58118438720703
2020-05-28,54.649375915527344
2020-05-29,54.18605041503906
2020-06-01,55.370079040527344
2020-06-02,55.90631866455078
2020-06-03,56.4554328918457
2020-06-04,55.24995803833008
2020-06-05,57.39492416381836
2020-06-08,57.823917388916016
2020-06-09,55.90202331542969
2020-06-10,55.15128707885742
2020-06-11,52.97201156616211
2020-06-12,53.21653747558594
2020-06-15,53.7313232421875
2020-06-16,53.349517822265625
2020-06-17,53.268009185791016
2020-06-18,53.43531799316406
2020-06-19,50.29938888549805
2020-06-22,51.24317169189453
2020-06-23,51.25604248046875
2020-06-24,51.496273040771484
2020-06-25,50.771400451660156
2020-06-26,48.73310089111328
2020-06-29,51.117610931396484
2020-06-30,50.732460021972656
2020-07-01,52.51542282104492
2020-07-02,52.33799362182617
2020-07-06,52.125946044921875
2020-07-07,50.96181869506836
2020-07-08,50.741111755371094
2020-07-09,50.32566452026367
2020-07-10,51.572017669677734
2020-07-13,52.0047607421875
2020-07-14,52.727474212646484
2020-07-15,53.29439163208008
2020-07-16,53.06936264038086
2020-07-17,54.01709747314453
2020-07-20,53.06502914428711
2020-07-21,54.21616744995117
2020-07-22,55.341346740722656
2020-07-23,55.1076545715332
2020-07-24,54.363304138183594
2020-07-27,53.22081756591797
2020-07-28,53.94353103637695
2020-07-29,54.099334716796875
2020-07-30,53.554046630859375
2020-07-31,53.86131286621094
2020-08-03,53.67955017089844
2020-08-04,54.103660583496094
2020-08-05,54.9734992980957
2020-08-06,55.47982406616211
2020-08-07,56.21552276611328
2020-08-10,57.80376052856445
2020-08-11,56.73916244506836
2020-08-12,58.072059631347656
2020-08-13,58.27546691894531
2020-08-14,57.07672119140625
2020-08-17,56.12031555175781
2020-08-18,55.98182678222656
2020-08-19,55.48848342895508
2020-08-20,54.62295913696289
2020-08-21,54.30271911621094
2020-08-24,55.12063217163086
2020-08-25,54.315704345703125
2020-08-26,52.94386672973633
2020-08-27,53.484806060791016
2020-08-28,52.93519973754883
2020-08-31,53.510772705078125
2020-09-01,52.904911041259766
2020-09-02,53.90024948120117
2020-09-03,53.108306884765625
2020-09-04,52.31635665893555
2020-09-08,51.53738784790039
2020-09-09,52.34231185913086
2020-09-10,51.117610931396484
2020-09-11,50.979129791259766
2020-09-14,51.563350677490234
2020-09-15,50.905555725097656
2020-09-16,52.294715881347656
2020-09-17,52.3769416809082
2020-09-18,51.922542572021484
2020-09-21,50.48577880859375
2020-09-22,51.520084381103516
2020-09-23,49.55101776123047
2020-09-24,50.548988342285156
2020-09-25,51.365692138671875
2020-09-28,50.972625732421875
2020-09-29,50.741146087646484
2020-09-30,51.69325637817383
2020-10-01,52.02955627441406
2020-10-02,52.62789535522461
2020-10-05,53.18256378173828
2020-10-06,53.38346862792969
2020-10-07,53.59747314453125
2020-10-08,55.34009552001953
2020-10-09,55.034366607666016
2020-10-12,55.370662689208984
2020-10-13,55.270206451416016
2020-10-14,55.50605392456055
2020-10-15,56.13933181762695
2020-10-16,55.95154571533203
2020-10-19,55.89038848876953
2020-10-20,56.63722229003906
2020-10-21,56.47126007080078
2020-10-22,57.772769927978516
2020-10-23,58.462833404541016
2020-10-26,57.353492736816406
2020-10-27,56.89491653442383
2020-10-28,55.07366943359375
2020-10-29,55.56282043457031
2020-10-30,54.750484466552734
2020-11-02,55.737525939941406
2020-11-03,56.383914947509766
2020-11-04,56.091285705566406
2020-11-05,55.47111511230469
2020-11-06,54.51900863647461
2020-11-09,56.947303771972656
2020-11-10,59.379981994628906
2020-11-11,58.366737365722656
2020-11-12,57.781494140625
2020-11-13,58.76417922973633
2020-11-16,59.15286636352539
2020-11-17,58.5501708984375
2020-11-18,58.104698181152344
2020-11-19,56.886165618896484
2020-11-20,56.960411071777344
2020-11-23,57.231204986572266
2020-11-24,57.785865783691406
2020-11-25,57.633018493652344
2020-11-27,56.97789764404297
2020-11-30,55.67638397216797
2020-12-01,55.798675537109375
2020-12-02,57.40151596069336
2020-12-03,57.65483093261719
2020-12-04,55.97773742675781
2020-12-07,56.003936767578125
2020-12-08,56.47126007080078
2020-12-09,56.3227653503418
2020-12-10,56.222312927246094
2020-12-11,55.90349197387695
2020-12-14,55.920955657958984
2020-12-15,57.191898345947266
2020-12-16,56.392642974853516
2020-12-17,58.00638198852539
2020-12-18,57.54845428466797
2020-12-21,55.7916259765625
2020-12-22,55.59788131713867
2020-12-23,55.45698928833008
2020-12-24,55.434967041015625
2020-12-28,55.69475555419922
2020-12-29,55.650726318359375
2020-12-30,55.399757385253906
2020-12-31,56.09983825683594
2021-01-04,54.51032257080078
2021-01-05,54.33859634399414
2021-01-06,54.51472091674805
2021-01-07,52.793113708496094
2021-01-08,52.74027633666992
2021-01-11,52.13705825805664
2021-01-12,51.9565315246582
2021-01-13,53.343502044677734
2021-01-14,53.95112609863281
2021-01-15,53.7882194519043
2021-01-19,53.48880386352539
2021-01-20,54.10083770751953
2021-01-21,53.88068389892578
2021-01-22,53.47559356689453
2021-01-25,55.46579360961914
2021-01-26,54.85817337036133
2021-01-27,52.815128326416016
2021-01-28,54.90220260620117
2021-01-29,54.492713928222656
2021-02-01,55.012271881103516
2021-02-02,54.853763580322266
2021-02-03,54.303375244140625
2021-02-04,55.509822845458984
2021-02-05,55.58467483520508
2021-02-08,54.9726448059082
2021-02-09,55.18840026855469
2021-02-10,55.853267669677734
2021-02-11,55.39093780517578
2021-02-12,54.81853485107422
2021-02-16,54.89780044555664
2021-02-17,54.866966247558594
2021-02-18,54.71725845336914
2021-02-19,54.849361419677734
2021-02-22,54.00836944580078
2021-02-23,54.40464782714844
2021-02-24,53.968746185302734
2021-02-25,52.43205642700195
2021-02-26,51.06710433959961
2021-03-01,51.91250228881836
2021-03-02,51.57345199584961
2021-03-03,51.50301742553711
2021-03-04,51.51181411743164
2021-03-05,52.471683502197266
2021-03-08,54.11845016479492
2021-03-09,54.347408294677734
2021-03-10,55.69475555419922
2021-03-11,55.87968826293945
2021-03-12,56.689857482910156
2021-03-15,58.12085723876953
2021-03-16,57.781822204589844
2021-03-17,57.01568603515625
2021-03-18,57.06852340698242
2021-03-19,56.63261032104492
2021-03-22,56.40365219116211
2021-03-23,57.02889633178711
2021-03-24,57.27314376831055
2021-03-25,58.165740966796875
2021-03-26,58.68087387084961
2021-03-29,58.70307922363281
2021-03-30,58.42775344848633
2021-03-31,58.87626647949219
2021-04-01,58.52988815307617
2021-04-05,59.435813903808594
2021-04-06,59.61344909667969
2021-04-07,59.29371643066406
2021-04-08,59.129390716552734
2021-04-09,59.63121795654297
2021-04-12,59.191566467285156
2021-04-13,59.96870422363281
2021-04-14,60.14633560180664
2021-04-15,61.1188850402832
2021-04-16,61.345359802246094
2021-04-19,61.3897705078125
2021-04-20,62.10918045043945
2021-04-21,61.54963302612305
2021-04-22,61.03894805908203
2021-04-23,60.870201110839844
2021-04-26,60.612632751464844
2021-04-27,59.91986083984375
2021-04-28,59.9154167175293
2021-04-29,60.44831085205078
2021-04-30,61.09225082397461
2021-05-03,61.30982971191406
2021-05-04,61.27431106567383
2021-05-05,60.16410446166992
2021-05-06,60.665916442871094
2021-05-07,61.20326614379883
2021-05-10,61.73615264892578
2021-05-11,61.52299118041992
2021-05-12,60.0442008972168
2021-05-13,61.163291931152344
2021-05-14,61.33203887939453
2021-05-17,61.078895568847656
2021-05-18,60.99453353881836
2021-05-19,60.37282943725586
2021-05-20,60.279571533203125
2021-05-21,60.82578659057617
2021-05-24,61.176605224609375
2021-05-25,60.15078353881836
2021-05-26,60.85242462158203
2021-05-27,60.084163665771484
2021-05-28,60.16855239868164
2021-06-01,60.363929748535156
2021-06-02,60.3239860534668
2021-06-03,60.84354019165039
2021-06-04,60.581539154052734
2021-06-07,60.439430236816406
2021-06-08,60.14633560180664
2021-06-09,61.922664642333984
2021-06-10,62.03369140625
2021-06-11,63.16608810424805
2021-06-14,63.614620208740234
2021-06-15,63.97432327270508
2021-06-16,62.686500549316406
2021-06-17,62.42892837524414
2021-06-18,61.18104934692383
2021-06-21,61.48748779296875
2021-06-22,60.81689453125
2021-06-23,60.19961929321289
2021-06-24,60.1952018737793
2021-06-25,61.04783630371094
2021-06-28,60.96345520019531
2021-06-29,59.38252258300781
2021-06-30,58.83185577392578
2021-07-01,59.54684066772461
2021-07-02,59.8576774597168
2021-07-06,59.71440887451172
2021-07-07,59.75022888183594
2021-07-08,59.069679260253906
2021-07-09,59.48606872558594
2021-07-12,59.74575424194336
2021-07-13,59.15474319458008
2021-07-14,59.177127838134766
2021-07-15,59.35173797607422
2021-07-16,60.08603286743164
2021-07-19,58.124961853027344
2021-07-20,59.06519317626953
2021-07-21,58.339866638183594
2021-07-22,57.8115348815918
2021-07-23,58.52791976928711
2021-07-26,58.51896286010742
2021-07-27,59.38309097290039
2021-07-28,59.45024871826172
2021-07-29,59.29353713989258
2021-07-30,58.49657440185547
2021-08-02,58.76520538330078
2021-08-03,59.09206008911133
2021-08-04,58.590599060058594
2021-08-05,59.52189254760742
2021-08-06,59.24877166748047
2021-08-09,58.76969909667969
2021-08-10,58.989078521728516
2021-08-11,59.10101318359375
2021-08-12,59.289066314697266
2021-08-13,59.89351272583008
2021-08-16,59.80396270751953
2021-08-17,59.947235107421875
2021-08-18,59.365177154541016
2021-08-19,59.08758544921875
2021-08-20,59.70992660522461
2021-08-23,59.05176544189453
2021-08-24,58.63983917236328
2021-08-25,58.917442321777344
2021-08-26,59.00699234008789
2021-08-27,59.038330078125
2021-08-30,59.01594161987305
2021-08-31,59.262203216552734
2021-09-01,59.8173942565918
2021-09-02,60.28750991821289
2021-09-03,59.732322692871094
2021-09-07,59.195037841796875
2021-09-08,59.996482849121094
2021-09-09,59.911415100097656
2021-09-10,59.320411682128906
2021-09-13,59.996482849121094
2021-09-14,59.92036819458008
2021-09-15,61.23222732543945
2021-09-16,60.49795150756836
2021-09-17,59.718894958496094
2021-09-20,58.66672134399414
2021-09-21,58.41598129272461
2021-09-22,58.581642150878906
2021-09-23,58.26106643676758
2021-09-24,58.595191955566406
2021-09-27,58.18880844116211
2021-09-28,55.818275451660156
2021-09-29,57.55215072631836
2021-09-30,57.118690490722656
2021-10-01,56.70327377319336
2021-10-04,57.127716064453125
2021-10-05,57.18190383911133
2021-10-06,57.6921272277832
2021-10-07,56.70779800415039
2021-10-08,56.269805908203125
2021-10-11,55.59702682495117
2021-10-12,56.174983978271484
2021-10-13,57.27672576904297
2021-10-14,57.82307815551758
2021-10-15,57.98110580444336
2021-10-18,57.534088134765625
2021-10-19,58.44618606567383
2021-10-20,59.27700424194336
2021-10-21,58.816444396972656
2021-10-22,59.227333068847656
2021-10-25,58.861595153808594
2021-10-26,59.3492431640625
2021-10-27,58.64033889770508
2021-10-28,58.57261657714844
2021-10-29,57.62891387939453
2021-11-01,58.197845458984375
2021-11-02,57.80952453613281
2021-11-03,57.87724685668945
2021-11-04,57.50248718261719
2021-11-05,57.50248718261719
2021-11-08,56.70327377319336
2021-11-09,56.46847915649414
2021-11-10,56.265289306640625
2021-11-11,54.90618133544922
2021-11-12,55.1319465637207
2021-11-15,56.24271011352539
2021-11-16,56.89291763305664
2021-11-17,56.09822082519531
2021-11-18,55.42092514038086
2021-11-19,55.42995834350586
2021-11-22,56.41880416870117
2021-11-23,56.585872650146484
2021-11-24,56.68069839477539
2021-11-26,54.94230651855469
2021-11-29,56.080162048339844
2021-11-30,54.12503433227539
2021-12-01,54.03021240234375
2021-12-02,55.26288986206055
2021-12-03,55.87697219848633
2021-12-06,56.64909362792969
2021-12-07,57.30381774902344
2021-12-08,56.94710922241211
2021-12-09,56.98322677612305
2021-12-10,57.24962615966797
2021-12-13,57.02385711669922
2021-12-14,56.96064758300781
2021-12-15,57.656005859375
2021-12-16,58.06238555908203
2021-12-17,57.28575897216797
2021-12-20,57.5927848815918
2021-12-21,58.02626037597656
2021-12-22,58.82326126098633
2021-12-23,58.93712615966797
2021-12-27,59.27869415283203
2021-12-28,59.565616607666016
2021-12-29,59.866188049316406
2021-12-30,60.01193618774414
2021-12-31,60.24420166015625
2022-01-03,60.11214065551758
2022-01-04,61.1960563659668
2022-01-05,61.56949996948242
2022-01-06,62.01126480102539
2022-01-07,62.94489669799805
2022-01-10,62.71263885498047
2022-01-11,61.86552429199219
2022-01-12,62.0385856628418
2022-01-13,62.33918380737305
2022-01-14,62.83103942871094
2022-01-18,61.81088638305664
2022-01-19,61.87919235229492
2022-01-20,61.428314208984375
2022-01-21,61.43742752075195
2022-01-24,59.957279205322266
2022-01-25,60.9911003112793
2022-01-26,61.31901550292969
2022-01-27,61.920188903808594
2022-01-28,62.33006286621094
2022-01-31,62.922119140625
2022-02-01,61.993045806884766
2022-02-02,62.940330505371094
2022-02-03,62.40292739868164
2022-02-04,62.06137466430664
2022-02-07,62.39384078979492
2022-02-08,62.80826187133789
2022-02-09,62.73540115356445
2022-02-10,61.73801040649414
2022-02-11,61.92930221557617
2022-02-14,61.542179107666016
2022-02-15,61.30080032348633
2022-02-16,61.58771896362305
2022-02-17,61.66059494018555
2022-02-18,61.715240478515625
2022-02-22,61.715240478515625
2022-02-23,60.863582611083984
2022-02-24,61.132293701171875
2022-02-25,64.41594696044922
2022-02-28,65.68203735351562
2022-03-01,66.11469268798828
2022-03-02,67.57205963134766
2022-03-03,68.13680267333984
2022-03-04,69.1888427734375
2022-03-07,69.60784149169922
2022-03-08,69.85831451416016
2022-03-09,69.36190032958984
2022-03-10,70.7190933227539
2022-03-11,70.23178100585938
2022-03-14,70.12246704101562
2022-03-15,70.59610748291016
2022-03-16,70.30463409423828
2022-03-17,70.96956634521484
2022-03-18,71.17906951904297
2022-03-21,72.52713012695312
