,EOG
2018-05-24,93.21458435058594
2018-05-25,91.48983764648438
2018-05-29,90.28560638427734
2018-05-30,93.04367065429688
2018-05-31,91.5286636352539
2018-06-01,91.94821166992188
2018-06-04,92.19681549072266
2018-06-05,90.57307434082031
2018-06-06,90.23124694824219
2018-06-07,91.62191009521484
2018-06-08,91.419921875
2018-06-11,91.68408203125
2018-06-12,92.04141998291016
2018-06-13,91.87052917480469
2018-06-14,91.3111572265625
2018-06-15,88.70846557617188
2018-06-18,90.60415649414062
2018-06-19,90.96153259277344
2018-06-20,92.78729248046875
2018-06-21,90.5886001586914
2018-06-22,92.07249450683594
2018-06-25,90.76729583740234
2018-06-26,92.98152923583984
2018-06-27,96.28340911865234
2018-06-28,95.94935607910156
2018-06-29,96.67186737060547
2018-07-02,95.0947494506836
2018-07-03,95.1180191040039
2018-07-05,95.73179626464844
2018-07-06,96.60972595214844
2018-07-09,97.99263763427734
2018-07-10,98.64527130126953
2018-07-11,96.8505630493164
2018-07-12,96.44657897949219
2018-07-13,97.86056518554688
2018-07-16,96.95410919189453
2018-07-17,96.72846984863281
2018-07-18,96.15274047851562
2018-07-19,95.226806640625
2018-07-20,95.19569396972656
2018-07-23,95.59252166748047
2018-07-24,97.73995971679688
2018-07-25,99.88739776611328
2018-07-26,100.26087951660156
2018-07-27,100.48651123046875
2018-07-30,101.07006072998047
2018-07-31,100.32312774658203
2018-08-01,97.7010498046875
2018-08-02,97.9811782836914
2018-08-03,95.2424087524414
2018-08-06,96.40170288085938
2018-08-07,96.8140640258789
2018-08-08,95.5224838256836
2018-08-09,95.16458129882812
2018-08-10,95.5224838256836
2018-08-13,94.53434753417969
2018-08-14,95.75591278076172
2018-08-15,89.81929779052734
2018-08-16,90.18499755859375
2018-08-17,89.29800415039062
2018-08-20,89.29800415039062
2018-08-21,89.85820770263672
2018-08-22,91.28205108642578
2018-08-23,90.56624603271484
2018-08-24,91.3909912109375
2018-08-27,92.31687927246094
2018-08-28,91.78779602050781
2018-08-29,92.41804504394531
2018-08-30,92.51917266845703
2018-08-31,91.99010467529297
2018-09-04,91.5621566772461
2018-09-05,91.72554779052734
2018-09-06,89.86597442626953
2018-09-07,89.06458282470703
2018-09-10,88.94788360595703
2018-09-11,90.42619323730469
2018-09-12,90.98640441894531
2018-09-13,90.7374267578125
2018-09-14,91.67108154296875
2018-09-17,91.45323181152344
2018-09-18,92.93932342529297
2018-09-19,93.4995346069336
2018-09-20,92.75259399414062
2018-09-21,92.94711303710938
2018-09-24,96.47172546386719
2018-09-25,97.75552368164062
2018-09-26,97.49874877929688
2018-09-27,98.81368255615234
2018-09-28,99.25718688964844
2018-10-01,100.75105285644531
2018-10-02,101.14786529541016
2018-10-03,101.44354248046875
2018-10-04,101.32681274414062
2018-10-05,101.9648208618164
2018-10-08,101.015625
2018-10-09,102.97631072998047
2018-10-10,98.40130615234375
2018-10-11,94.62773895263672
2018-10-12,95.06341552734375
2018-10-15,95.36688995361328
2018-10-16,95.29672241210938
2018-10-17,93.644287109375
2018-10-18,92.40492248535156
2018-10-19,91.71900939941406
2018-10-22,90.61216735839844
2018-10-23,86.6135482788086
2018-10-24,82.73182678222656
2018-10-25,83.49571228027344
2018-10-26,83.05921936035156
2018-10-29,79.53606414794922
2018-10-30,82.24077606201172
2018-10-31,82.10826873779297
2018-11-01,83.31642150878906
2018-11-02,79.7776870727539
2018-11-05,82.89550018310547
2018-11-06,83.65938568115234
2018-11-07,85.0780029296875
2018-11-08,81.72633361816406
2018-11-09,82.24077606201172
2018-11-12,78.92030334472656
2018-11-13,76.79234313964844
2018-11-14,76.44160461425781
2018-11-15,79.18531799316406
2018-11-16,81.9991455078125
2018-11-19,82.39666748046875
2018-11-20,79.78547668457031
2018-11-21,82.62271118164062
2018-11-23,78.49156188964844
2018-11-26,79.92578887939453
2018-11-27,79.46589660644531
2018-11-28,80.884521484375
2018-11-29,82.2096176147461
2018-11-30,80.52596282958984
2018-12-03,84.26737976074219
2018-12-04,81.11834716796875
2018-12-06,79.6061782836914
2018-12-07,80.75978088378906
2018-12-10,79.27883911132812
2018-12-11,79.5594253540039
2018-12-12,81.00922393798828
2018-12-13,80.15182495117188
2018-12-14,78.0083236694336
2018-12-17,74.99181365966797
2018-12-18,73.27700805664062
2018-12-19,72.47415924072266
2018-12-20,69.94871520996094
2018-12-21,68.01565551757812
2018-12-24,64.58601379394531
2018-12-26,69.36408233642578
2018-12-27,69.20820617675781
2018-12-28,68.21829986572266
2018-12-31,67.97666931152344
2019-01-02,70.6268310546875
2019-01-03,70.12796783447266
2019-01-04,73.20682525634766
2019-01-07,73.6667251586914
2019-01-08,74.45398712158203
2019-01-09,77.31458282470703
2019-01-10,77.2600326538086
2019-01-11,75.50626373291016
2019-01-14,76.78456115722656
2019-01-15,76.84690856933594
2019-01-16,77.08129119873047
2019-01-17,77.37813568115234
2019-01-18,78.94056701660156
2019-01-22,75.66730499267578
2019-01-23,75.44073486328125
2019-01-24,75.96417236328125
2019-01-25,77.41719055175781
2019-01-28,76.63601684570312
2019-01-29,77.2375259399414
2019-01-30,77.69060516357422
2019-01-31,77.49531555175781
2019-02-01,77.22187805175781
2019-02-04,77.63593292236328
2019-02-05,76.83130645751953
2019-02-06,75.1360855102539
2019-02-07,72.64405822753906
2019-02-08,72.26126861572266
2019-02-11,73.59710693359375
2019-02-12,74.70641326904297
2019-02-13,75.58138275146484
2019-02-14,75.74542999267578
2019-02-15,78.3155746459961
2019-02-19,77.89373016357422
2019-02-20,77.16720581054688
2019-02-21,74.48768615722656
2019-02-22,74.62831115722656
2019-02-25,74.01895141601562
2019-02-26,73.36275482177734
2019-02-27,74.2455062866211
2019-02-28,73.43306732177734
2019-03-01,75.32357025146484
2019-03-04,75.62825012207031
2019-03-05,74.6048583984375
2019-03-06,71.82379913330078
2019-03-07,71.36287689208984
2019-03-08,67.52715301513672
2019-03-11,67.38654327392578
2019-03-12,67.94901275634766
2019-03-13,69.19113159179688
2019-03-14,70.06607055664062
2019-03-15,69.4098892211914
2019-03-18,71.80815887451172
2019-03-19,72.55812072753906
2019-03-20,74.9095458984375
2019-03-21,75.67512512207031
2019-03-22,73.18307495117188
2019-03-25,72.47998809814453
2019-03-26,74.03458404541016
2019-03-27,73.89395904541016
2019-03-28,74.4017562866211
2019-03-29,74.35488891601562
2019-04-01,75.72978210449219
2019-04-02,75.03453063964844
2019-04-03,73.37835693359375
2019-04-04,73.17525482177734
2019-04-05,77.05001068115234
2019-04-08,77.71405029296875
2019-04-09,77.00316619873047
2019-04-10,77.128173828125
2019-04-11,77.128173828125
2019-04-12,82.26847839355469
2019-04-15,79.94344329833984
2019-04-16,80.12349700927734
2019-04-17,79.72423553466797
2019-04-18,81.31339263916016
2019-04-22,83.81848907470703
2019-04-23,83.45055389404297
2019-04-24,81.36820220947266
2019-04-25,79.91212463378906
2019-04-26,76.62419891357422
2019-04-29,75.93528747558594
2019-04-30,75.19160461425781
2019-05-01,71.93499755859375
2019-05-02,69.8056640625
2019-05-03,71.15998840332031
2019-05-06,71.42616271972656
2019-05-07,71.8488998413086
2019-05-08,73.61026763916016
2019-05-09,73.7746810913086
2019-05-10,74.36962890625
2019-05-13,73.19538879394531
2019-05-14,73.85295867919922
2019-05-15,73.86859893798828
2019-05-16,74.51053619384766
2019-05-17,72.8196029663086
2019-05-20,73.3362808227539
2019-05-21,74.86282348632812
2019-05-22,72.73348999023438
2019-05-23,69.55516815185547
2019-05-24,68.2321548461914
2019-05-28,68.19304656982422
2019-05-29,67.66072082519531
2019-05-30,65.72709655761719
2019-05-31,64.09880828857422
2019-06-03,64.93643188476562
2019-06-04,65.97761535644531
2019-06-05,64.2162094116211
2019-06-06,65.96978759765625
2019-06-07,66.22810363769531
2019-06-10,66.69780731201172
2019-06-11,67.71550750732422
2019-06-12,66.56473541259766
2019-06-13,67.70767211914062
2019-06-14,66.67433166503906
2019-06-17,66.90917205810547
2019-06-18,69.1246337890625
2019-06-19,69.39859008789062
2019-06-20,71.5905532836914
2019-06-21,72.31076049804688
2019-06-24,70.89382934570312
2019-06-25,70.48674011230469
2019-06-26,72.87439727783203
2019-06-27,72.10721588134766
2019-06-28,72.92920684814453
2019-07-01,72.87439727783203
2019-07-02,68.54529571533203
2019-07-03,68.26347351074219
2019-07-05,69.33597564697266
2019-07-08,70.57286071777344
2019-07-09,69.79003143310547
2019-07-10,70.97210693359375
2019-07-11,71.11300659179688
2019-07-12,71.15998840332031
2019-07-15,69.47688293457031
2019-07-16,68.32865142822266
2019-07-17,66.90711212158203
2019-07-18,67.09559631347656
2019-07-19,68.36006164550781
2019-07-22,68.49359130859375
2019-07-23,68.79203033447266
2019-07-24,68.86273193359375
2019-07-25,67.12702178955078
2019-07-26,66.20025634765625
2019-07-29,65.90966796875
2019-07-30,67.59037780761719
2019-07-31,67.42546081542969
2019-08-01,63.671302795410156
2019-08-02,64.76299285888672
2019-08-05,62.04555892944336
2019-08-06,61.48008346557617
2019-08-07,60.906761169433594
2019-08-08,63.113704681396484
2019-08-09,62.336158752441406
2019-08-12,61.19733428955078
2019-08-13,61.6685791015625
2019-08-14,58.91971206665039
2019-08-15,58.85688781738281
2019-08-16,59.62656784057617
2019-08-19,61.1109504699707
2019-08-20,60.231300354003906
2019-08-21,60.64757537841797
2019-08-22,59.30455780029297
2019-08-23,56.35151290893555
2019-08-26,56.744197845458984
2019-08-27,56.28082275390625
2019-08-28,56.9640998840332
2019-08-29,58.49560546875
2019-08-30,58.26785659790039
2019-09-03,58.2207145690918
2019-09-04,59.35166931152344
2019-09-05,59.375240325927734
2019-09-06,60.03496551513672
2019-09-09,62.830955505371094
2019-09-10,62.90947723388672
2019-09-11,63.63987731933594
2019-09-12,62.579627990722656
2019-09-13,62.35185241699219
2019-09-16,67.2605209350586
2019-09-17,63.78910827636719
2019-09-18,63.8676643371582
2019-09-19,64.09541320800781
2019-09-20,63.6163215637207
2019-09-23,62.933040618896484
2019-09-24,61.69997787475586
2019-09-25,60.29413986206055
2019-09-26,58.97468948364258
2019-09-27,58.888301849365234
2019-09-30,58.291404724121094
2019-10-01,56.21799087524414
2019-10-02,54.82001876831055
