,TSN
2018-04-02,57.44544219970703
2018-04-03,58.525047302246094
2018-04-04,59.87248229980469
2018-04-05,59.39544677734375
2018-04-06,58.67570114135742
2018-04-09,58.80961227416992
2018-04-10,59.177833557128906
2018-04-11,59.186214447021484
2018-04-12,58.709171295166016
2018-04-13,58.72591018676758
2018-04-16,59.66324996948242
2018-04-17,59.79716491699219
2018-04-18,59.504234313964844
2018-04-19,58.90165328979492
2018-04-20,57.91411209106445
2018-04-23,58.767757415771484
2018-04-24,58.893280029296875
2018-04-25,58.95187759399414
2018-04-26,59.44565200805664
2018-04-27,59.71345520019531
2018-04-30,58.66733932495117
2018-05-01,58.215389251708984
2018-05-02,56.483001708984375
2018-05-03,55.277854919433594
2018-05-04,56.047794342041016
2018-05-07,56.25702667236328
2018-05-08,55.788360595703125
2018-05-09,56.29888153076172
2018-05-10,56.67547607421875
2018-05-11,57.11905288696289
2018-05-14,56.59180450439453
2018-05-15,56.307254791259766
2018-05-16,57.37849807739258
2018-05-17,57.44544219970703
2018-05-18,56.83451461791992
2018-05-21,56.8177490234375
2018-05-22,56.80938720703125
2018-05-23,57.7885856628418
2018-05-24,58.06475830078125
2018-05-25,58.24049377441406
2018-05-29,58.910030364990234
2018-05-30,59.018821716308594
2018-05-31,56.7075080871582
2018-06-01,57.228580474853516
2018-06-04,57.65724563598633
2018-06-05,58.08589172363281
2018-06-06,57.321048736572266
2018-06-07,58.59019088745117
2018-06-08,59.46428680419922
2018-06-11,60.50647735595703
2018-06-12,60.07783126831055
2018-06-13,59.203739166259766
2018-06-14,59.66600036621094
2018-06-15,60.35520553588867
2018-06-18,59.674400329589844
2018-06-19,59.50632095336914
2018-06-20,58.94318771362305
2018-06-21,58.22037887573242
2018-06-22,58.312828063964844
2018-06-25,58.69104766845703
2018-06-26,59.22896194458008
2018-06-27,58.22877502441406
2018-06-28,58.21196365356445
2018-06-29,57.867366790771484
2018-07-02,55.82499313354492
2018-07-03,56.16958236694336
2018-07-05,56.556209564208984
2018-07-06,56.32087326049805
2018-07-09,56.001495361328125
2018-07-10,56.03511428833008
2018-07-11,55.471981048583984
2018-07-12,55.43836212158203
2018-07-13,55.72414016723633
2018-07-16,55.35432052612305
2018-07-17,55.1021728515625
2018-07-18,54.21126174926758
2018-07-19,54.54745864868164
2018-07-20,53.89188003540039
2018-07-23,53.421199798583984
2018-07-24,53.03458023071289
2018-07-25,52.631141662597656
2018-07-26,53.54726791381836
2018-07-27,53.421199798583984
2018-07-30,49.35326385498047
2018-07-31,48.45393753051758
2018-08-01,48.41191101074219
2018-08-02,48.369876861572266
2018-08-03,48.53797912597656
2018-08-06,50.126495361328125
2018-08-07,50.32822036743164
2018-08-08,50.05086135864258
2018-08-09,50.17694091796875
2018-08-10,50.580360412597656
2018-08-13,50.32822036743164
2018-08-14,50.076080322265625
2018-08-15,50.4290771484375
2018-08-16,51.23594284057617
2018-08-17,52.44624328613281
2018-08-20,53.28672790527344
2018-08-21,52.8748893737793
2018-08-22,52.53029251098633
2018-08-23,52.61433792114258
2018-08-24,53.0513916015625
2018-08-27,52.81604766845703
2018-08-28,52.496673583984375
2018-08-29,53.009361267089844
2018-08-30,52.82357406616211
2018-08-31,53.04315185546875
2018-09-04,52.99247741699219
2018-09-05,52.78135681152344
2018-09-06,53.27116775512695
2018-09-07,53.43160629272461
2018-09-10,53.532955169677734
2018-09-11,53.651187896728516
2018-09-12,53.811649322509766
2018-09-13,53.6258544921875
2018-09-14,53.541404724121094
2018-09-17,53.2542724609375
2018-09-18,52.67155838012695
2018-09-19,51.987510681152344
2018-09-20,52.62089920043945
2018-09-21,51.71727752685547
2018-09-24,51.50615692138672
2018-09-25,51.117679595947266
2018-09-26,50.46741485595703
2018-09-27,50.49275588989258
2018-09-28,50.27318572998047
2018-10-01,49.69892883300781
2018-10-02,49.850921630859375
2018-10-03,49.935386657714844
2018-10-04,50.67009353637695
2018-10-05,51.979068756103516
