,PNW
2017-10-06,63.53784942626953
2017-10-09,63.56764602661133
2017-10-10,63.88782501220703
2017-10-11,64.33456420898438
2017-10-12,65.0121841430664
2017-10-13,65.06431579589844
2017-10-16,64.98239135742188
2017-10-17,65.34727478027344
2017-10-18,65.03451538085938
2017-10-19,65.95037841796875
2017-10-20,66.10677337646484
2017-10-23,66.12910461425781
2017-10-24,65.84613037109375
2017-10-25,65.71211242675781
2017-10-26,65.63019561767578
2017-10-27,66.20356750488281
2017-10-30,65.68978118896484
2017-10-31,65.8286361694336
2017-11-01,65.64097595214844
2017-11-02,65.98623657226562
2017-11-03,66.88685607910156
2017-11-06,66.72925567626953
2017-11-07,67.3371810913086
2017-11-08,67.38971710205078
2017-11-09,67.08952331542969
2017-11-10,66.30145263671875
2017-11-13,67.38971710205078
2017-11-14,68.83070373535156
2017-11-15,68.13273620605469
2017-11-16,68.13273620605469
2017-11-17,67.58484649658203
2017-11-20,67.0594711303711
2017-11-21,67.08200073242188
2017-11-22,67.00694274902344
2017-11-24,67.18706512451172
2017-11-27,67.55484008789062
2017-11-28,68.13273620605469
2017-11-29,68.30538177490234
2017-11-30,68.9057846069336
2017-12-01,68.30538177490234
2017-12-04,67.70494079589844
2017-12-05,67.05198669433594
2017-12-06,67.47978210449219
2017-12-07,67.6598892211914
2017-12-08,68.1102066040039
2017-12-11,68.46296691894531
2017-12-12,66.88685607910156
2017-12-13,67.02198028564453
2017-12-14,66.7742919921875
2017-12-15,67.20207977294922
2017-12-18,66.21890258789062
2017-12-19,64.98802947998047
2017-12-20,64.3951187133789
2017-12-21,63.952308654785156
2017-12-22,63.899776458740234
2017-12-26,63.26183319091797
2017-12-27,63.50948715209961
2017-12-28,63.944793701171875
2017-12-29,63.92979049682617
2018-01-02,62.96160125732422
2018-01-03,62.38370895385742
2018-01-04,61.925872802734375
2018-01-05,61.85832595825195
2018-01-08,62.3311767578125
2018-01-09,61.55813217163086
2018-01-10,60.46986389160156
2018-01-11,59.98202896118164
2018-01-12,59.45665740966797
2018-01-16,59.18647766113281
2018-01-17,59.689308166503906
2018-01-18,59.44914245605469
2018-01-19,59.35158920288086
2018-01-22,59.261512756347656
2018-01-23,59.95950698852539
2018-01-24,60.20718002319336
2018-01-25,60.830135345458984
2018-01-26,60.74756622314453
2018-01-29,59.584251403808594
2018-01-30,59.539215087890625
2018-01-31,60.53488540649414
2018-02-01,59.40671157836914
2018-02-02,58.85398864746094
2018-02-05,57.528961181640625
2018-02-06,56.9080924987793
2018-02-07,56.9080924987793
2018-02-08,56.28721237182617
2018-02-09,57.763675689697266
2018-02-12,58.096839904785156
2018-02-13,58.164974212646484
2018-02-14,57.61223220825195
2018-02-15,59.103843688964844
2018-02-16,59.58086395263672
2018-02-20,58.45269775390625
2018-02-21,57.61981201171875
2018-02-22,58.10441589355469
2018-02-23,60.68630599975586
2018-02-26,60.78472900390625
2018-02-27,59.01298904418945
2018-02-28,58.270973205566406
2018-03-01,58.69497299194336
2018-03-02,58.240692138671875
2018-03-05,59.09627151489258
2018-03-06,57.7712516784668
2018-03-07,57.11252212524414
2018-03-08,57.52138137817383
2018-03-09,57.831809997558594
2018-03-12,57.786399841308594
2018-03-13,57.862117767333984
2018-03-14,58.13468933105469
2018-03-15,58.339111328125
2018-03-16,59.03569030761719
2018-03-19,58.85398864746094
2018-03-20,59.05084991455078
2018-03-21,59.020565032958984
2018-03-22,59.05084991455078
2018-03-23,58.876705169677734
2018-03-26,59.17958068847656
2018-03-27,60.095726013183594
2018-03-28,60.17144775390625
2018-03-29,60.421321868896484
2018-04-02,59.7701416015625
2018-04-03,60.497013092041016
2018-04-04,60.618167877197266
2018-04-05,60.799896240234375
2018-04-06,60.38344192504883
2018-04-09,60.345584869384766
2018-04-10,59.42941665649414
2018-04-11,59.4445686340332
2018-04-12,58.528404235839844
2018-04-13,59.164424896240234
2018-04-16,60.0351676940918
2018-04-17,60.68630599975586
2018-04-18,59.997283935546875
2018-04-19,59.58086395263672
2018-04-20,59.07355880737305
2018-04-23,59.40671157836914
2018-04-24,60.23202896118164
2018-04-25,60.51216506958008
2018-04-26,61.367767333984375
2018-04-27,61.7917594909668
2018-04-30,61.4748420715332
2018-05-01,61.1082878112793
2018-05-02,60.65007400512695
2018-05-03,60.94792175292969
2018-05-04,61.24574661254883
2018-05-07,60.9020881652832
2018-05-08,59.794795989990234
2018-05-09,59.11512756347656
2018-05-10,59.66496276855469
2018-05-11,59.6573371887207
2018-05-14,59.62677764892578
2018-05-15,58.985321044921875
2018-05-16,58.76384353637695
2018-05-17,58.32093048095703
2018-05-18,58.450740814208984
2018-05-21,58.2140007019043
2018-05-22,58.57292556762695
2018-05-23,59.1838493347168
2018-05-24,59.58096694946289
2018-05-25,59.863525390625
2018-05-29,60.245357513427734
2018-05-30,60.955543518066406
2018-05-31,60.79518127441406
2018-06-01,59.24495315551758
2018-06-04,58.389644622802734
2018-06-05,57.80927658081055
2018-06-06,56.62557601928711
2018-06-07,56.877593994140625
2018-06-08,56.816505432128906
2018-06-11,56.175018310546875
2018-06-12,56.9539680480957
2018-06-13,56.778324127197266
2018-06-14,57.587806701660156
2018-06-15,58.12236785888672
2018-06-18,58.30564880371094
2018-06-19,59.32896423339844
2018-06-20,59.2373161315918
2018-06-21,59.206764221191406
2018-06-22,59.787147521972656
2018-06-25,61.100650787353516
2018-06-26,61.34502410888672
2018-06-27,61.795570373535156
2018-06-28,61.53593826293945
2018-06-29,61.52065658569336
2018-07-02,62.200313568115234
2018-07-03,62.482872009277344
2018-07-05,62.910526275634766
2018-07-06,63.18545913696289
2018-07-09,60.69590377807617
2018-07-10,61.0242805480957
2018-07-11,61.73448944091797
2018-07-12,61.360294342041016
2018-07-13,61.20756530761719
2018-07-16,61.32973861694336
2018-07-17,61.27629852294922
2018-07-18,61.08537673950195
2018-07-19,61.68868637084961
2018-07-20,61.04718780517578
2018-07-23,60.45154571533203
2018-07-24,60.3140869140625
2018-07-25,60.9020881652832
2018-07-26,61.826141357421875
2018-07-27,61.59703063964844
2018-07-30,61.28392791748047
2018-07-31,61.957969665527344
2018-08-01,61.30320358276367
2018-08-02,61.66524887084961
2018-08-03,61.87324523925781
2018-08-06,62.49721145629883
2018-08-07,62.31232833862305
2018-08-08,62.30462646484375
2018-08-09,62.63588333129883
2018-08-10,62.628177642822266
2018-08-13,62.55884552001953
2018-08-14,62.682090759277344
2018-08-15,63.24443435668945
2018-08-16,62.9362907409668
2018-08-17,63.37540054321289
2018-08-20,63.298362731933594
2018-08-21,62.9131965637207
2018-08-22,62.03501510620117
2018-08-23,62.26611328125
2018-08-24,62.574241638183594
2018-08-27,62.03501510620117
2018-08-28,61.15682601928711
2018-08-29,61.23385238647461
2018-08-30,60.63299560546875
2018-08-31,60.50974655151367
2018-09-04,60.99504470825195
2018-09-05,61.657554626464844
2018-09-06,61.780792236328125
2018-09-07,61.31088638305664
2018-09-10,61.66524887084961
2018-09-11,61.3879280090332
2018-09-12,61.44956588745117
2018-09-13,61.919471740722656
2018-09-14,61.896339416503906
2018-09-17,62.28921127319336
2018-09-18,62.258399963378906
2018-09-19,60.8795051574707
2018-09-20,61.21845245361328
2018-09-21,61.79619598388672
2018-09-24,61.14141845703125
2018-09-25,60.22471618652344
2018-09-26,59.631568908691406
2018-09-27,60.15538787841797
2018-09-28,60.99504470825195
2018-10-01,60.77165603637695
2018-10-02,61.179935455322266
2018-10-03,60.67920684814453
2018-10-04,61.8193244934082
2018-10-05,63.013336181640625
2018-10-08,63.76054382324219
2018-10-09,64.18424224853516
2018-10-10,63.69893264770508
2018-10-11,62.628177642822266
2018-10-12,62.782222747802734
2018-10-15,62.9208984375
2018-10-16,64.35369873046875
2018-10-17,64.4692611694336
2018-10-18,64.30748748779297
2018-10-19,65.59394836425781
2018-10-22,65.4090576171875
2018-10-23,64.80819702148438
2018-10-24,66.5799789428711
2018-10-25,65.05472564697266
2018-10-26,63.668121337890625
2018-10-29,64.26126098632812
2018-10-30,64.4615478515625
2018-10-31,63.92374801635742
2018-11-01,64.16466522216797
2018-11-02,64.02477264404297
2018-11-05,64.82528686523438
2018-11-06,65.78899383544922
2018-11-07,66.36412048339844
2018-11-08,68.05060577392578
2018-11-09,68.75784301757812
2018-11-12,69.06095886230469
2018-11-13,69.36407470703125
2018-11-14,68.57910919189453
2018-11-15,68.93661499023438
2018-11-16,68.64127349853516
2018-11-19,69.0687255859375
2018-11-20,68.62574005126953
2018-11-21,68.03507232666016
2018-11-23,68.60240936279297
2018-11-26,68.88995361328125
2018-11-27,69.76819610595703
2018-11-28,69.2552490234375
2018-11-29,69.04541015625
2018-11-30,69.44955444335938
2018-12-03,70.12571716308594
2018-12-04,70.01689147949219
2018-12-06,70.5609130859375
2018-12-07,70.55316162109375
2018-12-10,70.77854919433594
2018-12-11,71.23709106445312
2018-12-12,70.8174057006836
2018-12-13,71.75782012939453
2018-12-14,71.06610870361328
2018-12-17,68.71897888183594
2018-12-18,68.68013763427734
2018-12-19,68.74231719970703
2018-12-20,69.59722900390625
2018-12-21,69.48841094970703
2018-12-24,65.7579116821289
2018-12-26,66.3174819946289
2018-12-27,66.72162628173828
2018-12-28,66.25531005859375
2018-12-31,66.21643829345703
2019-01-02,64.40560913085938
2019-01-03,65.0584487915039
2019-01-04,65.85894775390625
2019-01-07,65.73458099365234
2019-01-08,66.72162628173828
2019-01-09,65.7967758178711
2019-01-10,66.89258575439453
2019-01-11,65.88225555419922
2019-01-14,64.09471893310547
2019-01-15,65.44701385498047
2019-01-16,65.88225555419922
2019-01-17,66.48845672607422
2019-01-18,66.58173370361328
2019-01-22,66.62834930419922
2019-01-23,67.7630615234375
2019-01-24,68.37702941894531
2019-01-25,67.56875610351562
2019-01-28,67.42884826660156
2019-01-29,67.89517211914062
2019-01-30,68.09725189208984
2019-01-31,69.06758117675781
2019-02-01,68.69921112060547
2019-02-04,68.60514068603516
2019-02-05,68.63650512695312
2019-02-06,68.73054504394531
2019-02-07,69.89837646484375
2019-02-08,70.05514526367188
2019-02-11,70.2510986328125
2019-02-12,70.36080932617188
2019-02-13,70.15704345703125
2019-02-14,70.18054962158203
2019-02-15,70.50975036621094
2019-02-19,71.0505599975586
2019-02-20,71.27001190185547
2019-02-21,72.08516693115234
2019-02-22,73.06490325927734
2019-02-25,73.42546081542969
2019-02-26,72.9551773071289
2019-02-27,72.86111450195312
2019-02-28,73.47247314453125
2019-03-01,72.72003173828125
2019-03-04,72.89246368408203
2019-03-05,72.22625732421875
2019-03-06,72.71219635009766
2019-03-07,72.6965103149414
2019-03-08,73.01787567138672
2019-03-11,73.77031707763672
2019-03-12,74.41300964355469
2019-03-13,74.75788116455078
2019-03-14,74.5776138305664
2019-03-15,75.36140441894531
2019-03-18,74.67947387695312
2019-03-19,73.93492889404297
2019-03-20,74.2484130859375
2019-03-21,75.11058044433594
2019-03-22,75.80816650390625
2019-03-25,75.61219787597656
2019-03-26,75.9022216796875
2019-03-27,75.59654235839844
2019-03-28,74.52275085449219
2019-03-29,74.91464233398438
2019-04-01,74.36600494384766
2019-04-02,74.0916748046875
2019-04-03,73.77031707763672
2019-04-04,73.40975952148438
2019-04-05,74.1778793334961
2019-04-08,73.59003448486328
2019-04-09,73.8957290649414
2019-04-10,73.77031707763672
2019-04-11,74.6638412475586
2019-04-12,74.70301818847656
2019-04-15,75.10275268554688
2019-04-16,73.84869384765625
2019-04-17,73.95843505859375
2019-04-18,73.73112487792969
2019-04-22,73.34707641601562
2019-04-23,74.06814575195312
2019-04-24,74.30329895019531
2019-04-25,74.56979370117188
2019-04-26,74.53058624267578
2019-04-29,73.96627044677734
2019-04-30,75.26024627685547
2019-05-01,74.32017517089844
2019-05-02,73.52230072021484
2019-05-03,74.35177612304688
2019-05-06,73.83829498291016
2019-05-07,73.74348449707031
2019-05-08,72.81924438476562
2019-05-09,73.12731170654297
2019-05-10,74.82573699951172
2019-05-13,76.08180236816406
2019-05-14,75.03114318847656
2019-05-15,75.19702911376953
2019-05-16,75.69471740722656
2019-05-17,75.88431549072266
2019-05-20,76.30298614501953
2019-05-21,75.8685073852539
2019-05-22,76.17662048339844
2019-05-23,76.8796615600586
2019-05-24,76.36618041992188
2019-05-28,75.36292266845703
2019-05-29,74.18588256835938
2019-05-30,73.46701049804688
2019-05-31,74.18588256835938
2019-06-03,75.36292266845703
2019-06-04,75.23651885986328
2019-06-05,77.25094604492188
2019-06-06,78.0172119140625
2019-06-07,77.1640625
2019-06-10,76.84015655517578
2019-06-11,76.14498901367188
2019-06-12,76.22398376464844
2019-06-13,76.36618041992188
2019-06-14,77.00605773925781
2019-06-17,76.6426773071289
2019-06-18,76.49258422851562
2019-06-19,77.36944580078125
2019-06-20,77.85922241210938
2019-06-21,77.11664581298828
2019-06-24,76.61106872558594
2019-06-25,76.34249114990234
2019-06-26,74.63616943359375
2019-06-27,74.05158233642578
2019-06-28,74.32806396484375
2019-07-01,74.19377899169922
2019-07-02,75.0390396118164
2019-07-03,75.54461669921875
2019-07-05,75.2760238647461
2019-07-08,75.33134460449219
2019-07-09,75.45772552490234
2019-07-10,75.41032409667969
2019-07-11,74.81786346435547
2019-07-12,73.86990356445312
2019-07-15,74.07527923583984
2019-07-16,73.7040023803711
2019-07-17,74.29647064208984
2019-07-18,75.16544342041016
2019-07-19,73.93309020996094
2019-07-22,73.75139617919922
2019-07-23,73.34059143066406
2019-07-24,72.51905822753906
2019-07-25,71.9344711303711
2019-07-26,72.69283294677734
2019-07-29,73.5617904663086
2019-07-30,72.62173461914062
2019-07-31,72.64404296875
2019-08-01,73.24130249023438
2019-08-02,73.65541076660156
2019-08-05,72.9068374633789
2019-08-06,74.0774917602539
2019-08-07,74.06952667236328
2019-08-08,73.8863525390625
2019-08-09,73.61559295654297
2019-08-12,73.13776397705078
2019-08-13,74.03766632080078
2019-08-14,73.1059341430664
2019-08-15,74.68272399902344
2019-08-16,74.95349884033203
2019-08-19,75.62242126464844
2019-08-20,75.47112274169922
2019-08-21,76.23563385009766
2019-08-22,75.5666732788086
2019-08-23,74.96942138671875
2019-08-26,75.64631652832031
2019-08-27,75.25609588623047
2019-08-28,75.4552001953125
2019-08-29,75.87724304199219
2019-08-30,75.90116119384766
2019-09-03,76.11618041992188
2019-09-04,76.38690948486328
2019-09-05,75.10479736328125
2019-09-06,74.70660400390625
2019-09-09,73.6235580444336
2019-09-10,73.25724029541016
2019-09-11,74.18101501464844
2019-09-12,74.28453063964844
2019-09-13,74.12528228759766
2019-09-16,74.4517822265625
2019-09-17,75.14462280273438
2019-09-18,76.35506439208984
2019-09-19,76.65769958496094
2019-09-20,77.38238525390625
2019-09-23,77.55757904052734
2019-09-24,77.93983459472656
2019-09-25,77.8681640625
2019-09-26,77.78056335449219
2019-09-27,77.5735092163086
2019-09-30,77.30274200439453
2019-10-01,77.49388885498047
2019-10-02,76.1241455078125
2019-10-03,76.23563385009766
2019-10-04,77.43017578125
2019-10-07,77.59740447998047
2019-10-08,76.11618041992188
2019-10-09,75.98077392578125
2019-10-10,75.94893646240234
2019-10-11,76.0206069946289
2019-10-14,75.27998352050781
2019-10-15,74.587158203125
2019-10-16,74.72254943847656
2019-10-17,74.61103820800781
2019-10-18,74.78623962402344
2019-10-21,74.84996795654297
2019-10-22,75.27998352050781
2019-10-23,74.97736358642578
2019-10-24,75.72594451904297
2019-10-25,75.01720428466797
2019-10-28,73.4483642578125
2019-10-29,74.12528228759766
2019-10-30,74.73050689697266
2019-10-31,74.95349884033203
2019-11-01,75.07635498046875
2019-11-04,73.65496826171875
2019-11-05,72.90011596679688
2019-11-06,73.2132797241211
2019-11-07,70.52310943603516
2019-11-08,69.37474822998047
2019-11-11,68.36290740966797
2019-11-12,68.74838256835938
2019-11-13,69.01337432861328
2019-11-14,69.85658264160156
2019-11-15,70.35444641113281
2019-11-18,69.70401000976562
2019-11-19,69.66387176513672
2019-11-20,70.0894546508789
2019-11-21,70.08143615722656
2019-11-22,70.02519989013672
2019-11-25,69.54338836669922
2019-11-26,70.26612854003906
2019-11-27,70.17780303955078
2019-11-29,70.17780303955078
2019-12-02,68.86080169677734
2019-12-03,69.12580871582031
2019-12-04,69.81642150878906
2019-12-05,69.53536987304688
2019-12-06,69.22216796875
2019-12-09,68.70018768310547
2019-12-10,68.42717742919922
2019-12-11,68.61185455322266
2019-12-12,68.85277557373047
2019-12-13,69.17399597167969
2019-12-16,70.34644317626953
2019-12-17,70.34644317626953
2019-12-18,71.12538146972656
2019-12-19,71.67144012451172
2019-12-20,72.42632293701172
2019-12-23,71.45463562011719
2019-12-24,71.35824584960938
2019-12-26,71.43054962158203
2019-12-27,71.3502426147461
2019-12-30,71.67144012451172
2019-12-31,72.2175064086914
2020-01-02,71.23782348632812
2020-01-03,71.46267700195312
2020-01-06,71.39038848876953
2020-01-07,71.21371459960938
2020-01-08,71.07720947265625
2020-01-09,72.18539428710938
2020-01-10,72.72344207763672
2020-01-13,73.261474609375
2020-01-14,73.91194915771484
2020-01-15,74.39375305175781
2020-01-16,74.87559509277344
2020-01-17,74.95589447021484
2020-01-21,75.79106140136719
2020-01-22,75.93559265136719
2020-01-23,76.96349334716797
2020-01-24,77.99140930175781
2020-01-27,78.43305206298828
2020-01-28,77.9351806640625
2020-01-29,78.73822784423828
2020-01-30,79.32444763183594
2020-01-31,79.07593536376953
2020-02-03,79.52112579345703
2020-02-04,79.0192642211914
2020-02-05,79.46446228027344
2020-02-06,79.31877136230469
2020-02-07,79.37543487548828
2020-02-10,79.98253631591797
2020-02-11,79.82064056396484
2020-02-12,79.85299682617188
2020-02-13,81.12384796142578
2020-02-14,81.29385375976562
2020-02-18,82.41091918945312
2020-02-19,82.19233703613281
2020-02-20,81.82807922363281
2020-02-21,83.85980987548828
2020-02-24,81.70667266845703
2020-02-25,79.65066528320312
2020-02-26,78.67930603027344
2020-02-27,75.77334594726562
2020-02-28,72.4383773803711
2020-03-02,76.82564544677734
2020-03-03,76.48565673828125
2020-03-04,81.15623474121094
2020-03-05,80.67865753173828
2020-03-06,80.38725280761719
2020-03-09,77.19799041748047
2020-03-10,77.86174774169922
2020-03-11,72.48695373535156
2020-03-12,64.83757019042969
2020-03-13,66.02745819091797
2020-03-16,55.132171630859375
2020-03-17,60.57173156738281
2020-03-18,53.07615280151367
2020-03-19,55.33452606201172
2020-03-20,53.059967041015625
2020-03-23,50.92298889160156
2020-03-24,57.50389099121094
2020-03-25,58.815189361572266
2020-03-26,64.2223892211914
2020-03-27,62.83822250366211
2020-03-30,63.42911148071289
2020-03-31,61.34881591796875
2020-04-01,57.34200668334961
2020-04-02,58.09478759765625
2020-04-03,55.196929931640625
2020-04-06,60.166996002197266
2020-04-07,59.57609939575195
2020-04-08,63.84194564819336
2020-04-09,66.56172180175781
2020-04-13,64.44092559814453
2020-04-14,66.23794555664062
2020-04-15,64.4814224243164
2020-04-16,63.95526123046875
2020-04-17,64.68377685546875
2020-04-20,62.00447463989258
2020-04-21,61.20309829711914
2020-04-22,62.797733306884766
2020-04-23,61.373069763183594
2020-04-24,62.44157028198242
2020-04-27,63.752906799316406
2020-04-28,64.74852752685547
2020-04-29,63.58292770385742
2020-04-30,62.32014083862305
2020-05-01,60.61347579956055
2020-05-04,60.22909927368164
2020-05-05,61.038700103759766
2020-05-06,58.88796615600586
2020-05-07,58.683494567871094
2020-05-08,60.409027099609375
2020-05-11,60.22909927368164
2020-05-12,59.272308349609375
2020-05-13,59.25595474243164
2020-05-14,58.8961296081543
2020-05-15,58.405460357666016
2020-05-18,61.21860885620117
2020-05-19,59.36225509643555
2020-05-20,59.50946044921875
2020-05-21,59.10875701904297
2020-05-22,59.419490814208984
2020-05-26,60.793373107910156
2020-05-27,61.74198532104492
2020-05-28,62.84599304199219
2020-05-29,63.70464324951172
2020-06-01,63.442962646484375
2020-06-02,63.917274475097656
2020-06-03,64.57967376708984
2020-06-04,63.64741134643555
2020-06-05,64.91494750976562
2020-06-08,67.0902328491211
2020-06-09,65.5119400024414
2020-06-10,63.89274215698242
2020-06-11,61.087764739990234
2020-06-12,61.823753356933594
2020-06-15,63.042236328125
2020-06-16,63.1567497253418
2020-06-17,62.355323791503906
2020-06-18,62.68244934082031
2020-06-19,60.106441497802734
2020-06-22,59.92654800415039
2020-06-23,59.07603073120117
2020-06-24,58.56901931762695
2020-06-25,58.356407165527344
2020-06-26,58.10289764404297
2020-06-29,59.66483688354492
2020-06-30,59.934696197509766
2020-07-01,61.65203094482422
2020-07-02,62.17540740966797
2020-07-06,62.80510330200195
2020-07-07,62.15087127685547
2020-07-08,62.73968505859375
2020-07-09,62.355323791503906
2020-07-10,63.999046325683594
2020-07-13,64.53060150146484
2020-07-14,65.11121368408203
2020-07-15,65.32383728027344
2020-07-16,65.87992858886719
2020-07-17,67.49095153808594
2020-07-20,66.05982208251953
2020-07-21,66.17433166503906
2020-07-22,67.85894012451172
2020-07-23,67.3110122680664
2020-07-24,66.55049896240234
2020-07-27,65.65094757080078
2020-07-28,66.42784881591797
2020-07-29,67.13113403320312
2020-07-30,67.62996673583984
2020-07-31,68.59013366699219
2020-08-03,67.69022369384766
2020-08-04,67.36000061035156
2020-08-05,65.83264923095703
2020-08-06,66.69953155517578
2020-08-07,67.83058166503906
2020-08-10,68.17733001708984
2020-08-11,66.68302154541016
2020-08-12,66.40230560302734
2020-08-13,64.80066680908203
2020-08-14,64.3961181640625
2020-08-17,63.07517623901367
2020-08-18,62.538543701171875
2020-08-19,62.76145935058594
2020-08-20,61.894588470458984
2020-08-21,61.308414459228516
2020-08-24,62.04319763183594
2020-08-25,61.481788635253906
2020-08-26,60.11955642700195
2020-08-27,60.458065032958984
2020-08-28,60.66446304321289
2020-08-31,60.55712890625
2020-09-01,59.062808990478516
2020-09-02,61.027706146240234
2020-09-03,60.2434196472168
2020-09-04,59.77281951904297
2020-09-08,60.41676330566406
2020-09-09,59.962703704833984
2020-09-10,58.93895721435547
2020-09-11,58.534427642822266
2020-09-14,59.51687240600586
2020-09-15,59.459083557128906
2020-09-16,59.69025421142578
2020-09-17,59.574684143066406
2020-09-18,58.14639663696289
2020-09-21,58.460113525390625
2020-09-22,59.30223083496094
2020-09-23,58.55921173095703
2020-09-24,60.07002258300781
2020-09-25,60.903873443603516
2020-09-28,61.00294494628906
2020-09-29,60.63966751098633
2020-09-30,61.54783248901367
2020-10-01,62.183536529541016
2020-10-02,64.28056335449219
2020-10-05,65.7500991821289
2020-10-06,66.97197723388672
2020-10-07,68.4828109741211
2020-10-08,68.96990203857422
2020-10-09,68.16081237792969
2020-10-12,67.33521270751953
2020-10-13,66.64999389648438
2020-10-14,66.26197052001953
2020-10-15,66.77383422851562
2020-10-16,66.93067932128906
2020-10-19,67.54163360595703
2020-10-20,67.970947265625
2020-10-21,69.0937271118164
2020-10-22,70.7779541015625
2020-10-23,71.6035385131836
2020-10-26,71.4218978881836
2020-10-27,70.88528442382812
2020-10-28,68.3342056274414
2020-10-29,68.73873138427734
2020-10-30,68.02156066894531
2020-11-02,67.6046142578125
2020-11-03,68.18002319335938
2020-11-04,68.54692840576172
2020-11-05,70.44823455810547
2020-11-06,69.87284088134766
2020-11-09,73.33354949951172
2020-11-10,75.80191040039062
2020-11-11,74.70948791503906
2020-11-12,73.25015258789062
2020-11-13,74.60108184814453
2020-11-16,75.41831970214844
2020-11-17,72.36622619628906
2020-11-18,70.64839172363281
2020-11-19,69.6727066040039
2020-11-20,69.42253112792969
2020-11-23,70.44823455810547
2020-11-24,71.5323257446289
2020-11-25,72.14940643310547
2020-11-27,69.99793243408203
2020-11-30,68.25508117675781
2020-12-01,68.6720199584961
2020-12-02,69.12232971191406
2020-12-03,67.87982177734375
2020-12-04,68.72206115722656
2020-12-07,68.86381530761719
2020-12-08,68.23006439208984
2020-12-09,67.8214340209961
2020-12-10,67.32942962646484
2020-12-11,66.47884368896484
2020-12-14,65.99519348144531
2020-12-15,66.73735809326172
2020-12-16,65.58657836914062
2020-12-17,66.14530181884766
2020-12-18,65.58657836914062
2020-12-21,64.45246124267578
2020-12-22,64.86106872558594
2020-12-23,64.5442123413086
2020-12-24,64.9361343383789
2020-12-28,65.40311431884766
2020-12-29,65.93683624267578
2020-12-30,65.97016906738281
2020-12-31,66.67066192626953
2021-01-04,65.9534912109375
2021-01-05,64.81938934326172
2021-01-06,67.11263275146484
2021-01-07,64.99451446533203
2021-01-08,64.85273742675781
2021-01-11,63.95213317871094
2021-01-12,63.72698211669922
2021-01-13,64.98616790771484
2021-01-14,64.25233459472656
2021-01-15,65.5031967163086
2021-01-19,65.0445327758789
2021-01-20,64.99451446533203
2021-01-21,64.65260314941406
2021-01-22,64.28567504882812
2021-01-25,65.34473419189453
2021-01-26,64.62759399414062
2021-01-27,63.63523864746094
2021-01-28,63.94377517700195
2021-01-29,63.437984466552734
2021-02-01,64.23885345458984
2021-02-02,64.66036224365234
2021-02-03,64.68565368652344
2021-02-04,64.96385192871094
2021-02-05,65.5708236694336
2021-02-08,64.86267852783203
2021-02-09,64.62664031982422
2021-02-10,65.0144271850586
2021-02-11,64.62664031982422
2021-02-12,64.23040771484375
2021-02-16,64.08708953857422
2021-02-17,65.03974151611328
2021-02-18,65.05658721923828
2021-02-19,64.2894287109375
2021-02-22,62.88156509399414
2021-02-23,63.64873123168945
2021-02-24,61.59172821044922
2021-02-25,61.57486343383789
2021-02-26,58.95305633544922
2021-03-01,60.95104217529297
2021-03-02,62.148136138916016
2021-03-03,61.53272247314453
2021-03-04,62.93214797973633
2021-03-05,64.32315826416016
2021-03-08,65.96705627441406
2021-03-09,65.40223693847656
2021-03-10,66.14409637451172
2021-03-11,64.72779846191406
2021-03-12,66.03450012207031
2021-03-15,67.78799438476562
2021-03-16,67.08829498291016
2021-03-17,66.76792907714844
2021-03-18,67.08829498291016
2021-03-19,68.10836791992188
2021-03-22,67.21472930908203
2021-03-23,67.35803985595703
2021-03-24,67.10515594482422
2021-03-25,67.66997528076172
2021-03-26,67.62782287597656
2021-03-29,68.64789581298828
2021-03-30,68.04935455322266
2021-03-31,68.58045196533203
2021-04-01,68.96822357177734
2021-04-05,70.01359558105469
2021-04-06,70.24964904785156
2021-04-07,69.34761047363281
2021-04-08,68.97666931152344
2021-04-09,68.93451690673828
2021-04-12,69.59209442138672
2021-04-13,70.01359558105469
2021-04-14,70.40982055664062
2021-04-15,71.21070098876953
2021-04-16,71.57320404052734
2021-04-19,71.01679992675781
2021-04-20,72.4752426147461
2021-04-21,71.79240417480469
2021-04-22,71.20228576660156
2021-04-23,70.65430450439453
2021-04-26,70.24964904785156
2021-04-27,69.22115325927734
2021-04-28,68.81648254394531
2021-04-29,70.45197296142578
2021-04-30,72.07833099365234
2021-05-03,71.97613525390625
2021-05-04,72.06126403808594
2021-05-05,71.95059967041016
2021-05-06,72.8957290649414
2021-05-07,73.32999420166016
2021-05-10,74.7264404296875
2021-05-11,73.9345474243164
2021-05-12,71.2268295288086
2021-05-13,72.75950622558594
2021-05-14,73.2789077758789
2021-05-17,72.75099182128906
2021-05-18,72.83612823486328
2021-05-19,72.74247741699219
2021-05-20,72.69139099121094
2021-05-21,73.2107925415039
2021-05-24,73.64505004882812
2021-05-25,73.29592895507812
2021-05-26,73.5769271850586
2021-05-27,71.71216583251953
2021-05-28,72.01871490478516
2021-06-01,71.90801239013672
2021-06-02,72.92127990722656
2021-06-03,74.05374908447266
2021-06-04,74.1048583984375
2021-06-07,74.07078552246094
2021-06-08,73.96009826660156
2021-06-09,74.2155532836914
2021-06-10,75.03297424316406
2021-06-11,74.65830993652344
2021-06-14,74.99890899658203
2021-06-15,74.82862091064453
2021-06-16,73.21929931640625
2021-06-17,72.02722930908203
2021-06-18,69.01297760009766
2021-06-21,70.3582992553711
2021-06-22,70.04326629638672
2021-06-23,69.08959197998047
