,UPS
2018-11-01,86.68156433105469
2018-11-02,85.44812774658203
2018-11-05,86.11724090576172
2018-11-06,87.59257507324219
2018-11-07,89.59192657470703
2018-11-08,89.89021301269531
2018-11-09,88.2859115600586
2018-11-12,86.84281158447266
2018-11-13,88.19721221923828
2018-11-14,88.27783966064453
2018-11-15,89.04371643066406
2018-11-16,89.49079895019531
2018-11-19,90.46627807617188
2018-11-20,88.20645904541016
2018-11-21,88.41779327392578
2018-11-23,88.35275268554688
2018-11-26,89.93791198730469
2018-11-27,90.6451187133789
2018-11-28,92.30340576171875
2018-11-29,92.06767272949219
2018-11-30,93.71783447265625
2018-12-03,93.70156860351562
2018-12-04,86.7920150756836
2018-12-06,87.82438659667969
2018-12-07,85.61334228515625
2018-12-10,84.86548614501953
2018-12-11,84.19888305664062
2018-12-12,82.27236938476562
2018-12-13,81.92281341552734
2018-12-14,80.19951629638672
2018-12-17,78.74444580078125
2018-12-18,79.07770538330078
2018-12-19,76.67156219482422
2018-12-20,76.36270141601562
2018-12-21,76.00498962402344
2018-12-24,73.07048034667969
2018-12-26,78.53307342529297
2018-12-27,79.48414611816406
2018-12-28,78.4680404663086
2018-12-31,79.28095245361328
2019-01-02,79.02082824707031
2019-01-03,76.77725219726562
2019-01-04,79.45164489746094
2019-01-07,79.18339538574219
2019-01-08,79.19152069091797
2019-01-09,79.59795379638672
2019-01-10,80.40271759033203
2019-01-11,79.58984375
2019-01-14,80.58969116210938
2019-01-15,79.30531311035156
2019-01-16,78.84197998046875
2019-01-17,80.94734954833984
2019-01-18,82.58940124511719
2019-01-22,83.46731567382812
2019-01-23,82.03661346435547
2019-01-24,81.04489135742188
2019-01-25,81.96347045898438
2019-01-28,81.55704498291016
2019-01-29,82.34552764892578
2019-01-30,82.25608825683594
2019-01-31,85.67837524414062
2019-02-01,86.23925018310547
2019-02-04,86.6375732421875
2019-02-05,87.51551818847656
2019-02-06,88.45841217041016
2019-02-07,87.74310302734375
2019-02-08,87.8731460571289
2019-02-11,88.5478515625
2019-02-12,89.95415496826172
2019-02-13,91.05155181884766
2019-02-14,90.8808364868164
2019-02-15,90.1248779296875
2019-02-19,90.04357147216797
2019-02-20,90.28743743896484
2019-02-21,90.84834289550781
2019-02-22,89.71028900146484
2019-02-25,90.90752410888672
2019-02-26,91.05513000488281
2019-02-27,91.1289291381836
2019-02-28,90.36632537841797
2019-03-01,91.94893646240234
2019-03-04,90.59590911865234
2019-03-05,90.17769622802734
2019-03-06,89.25928497314453
2019-03-07,87.62743377685547
2019-03-08,87.47982025146484
2019-03-11,89.24288177490234
2019-03-12,89.39048767089844
2019-03-13,90.90752410888672
2019-03-14,90.92391967773438
2019-03-15,89.80867767333984
2019-03-18,90.76809692382812
2019-03-19,90.48930358886719
2019-03-20,88.49666595458984
2019-03-21,90.03829956054688
2019-03-22,88.02923583984375
2019-03-25,87.66024017333984
2019-03-26,88.89848327636719
2019-03-27,89.36589050292969
2019-03-28,90.44830322265625
2019-03-29,91.6291275024414
2019-04-01,93.83499145507812
2019-04-02,93.21997833251953
2019-04-03,93.76937103271484
2019-04-04,93.45777893066406
2019-04-05,93.75300598144531
2019-04-08,93.45777893066406
2019-04-09,92.58856964111328
2019-04-10,92.72797393798828
2019-04-11,93.0641860961914
2019-04-12,93.8595962524414
2019-04-15,93.18716430664062
2019-04-16,93.43319702148438
2019-04-17,93.88418579101562
2019-04-18,93.60538482666016
2019-04-22,93.17076873779297
2019-04-23,93.15436553955078
2019-04-24,93.83499145507812
2019-04-25,86.20880126953125
2019-04-26,85.2411880493164
2019-04-29,85.97099304199219
2019-04-30,87.10261535644531
2019-05-01,85.79058837890625
2019-05-02,86.52040100097656
2019-05-03,87.4552230834961
2019-05-06,85.79058837890625
2019-05-07,83.71591186523438
2019-05-08,83.51913452148438
2019-05-09,82.61711883544922
2019-05-10,82.5186996459961
2019-05-13,81.46907806396484
2019-05-14,81.80529022216797
2019-05-15,83.26493835449219
2019-05-16,83.07632446289062
2019-05-17,82.28984832763672
2019-05-20,81.56134033203125
2019-05-21,82.29812622070312
2019-05-22,80.7168960571289
2019-05-23,79.6158218383789
2019-05-24,79.35091400146484
2019-05-28,77.87732696533203
2019-05-29,78.45684051513672
2019-05-30,79.26815032958984
2019-05-31,76.92526245117188
2019-06-03,77.92699432373047
2019-06-04,80.849365234375
2019-06-05,81.3046875
2019-06-06,81.13084411621094
2019-06-07,81.32124328613281
2019-06-10,82.86107635498047
2019-06-11,82.79486846923828
2019-06-12,83.11770629882812
2019-06-13,84.4588623046875
2019-06-14,84.12772369384766
2019-06-17,83.94559478759766
2019-06-18,84.56649017333984
2019-06-19,84.0780258178711
2019-06-20,85.60130310058594
2019-06-21,84.58303833007812
2019-06-24,82.55476379394531
2019-06-25,80.41059112548828
2019-06-26,82.7617416381836
2019-06-27,84.1939468383789
2019-06-28,85.49368286132812
2019-07-01,85.2453384399414
2019-07-02,84.4422836303711
2019-07-03,85.43574523925781
2019-07-05,84.79000091552734
2019-07-08,84.37605285644531
2019-07-09,84.21876525878906
2019-07-10,84.12772369384766
2019-07-11,85.5433578491211
2019-07-12,87.67926025390625
2019-07-15,87.57991027832031
2019-07-16,87.43091583251953
2019-07-17,84.6327133178711
2019-07-18,85.1045913696289
2019-07-19,85.52678680419922
2019-07-22,86.10631561279297
2019-07-23,87.1494140625
2019-07-24,94.69955444335938
2019-07-25,97.8951187133789
2019-07-26,99.82405853271484
2019-07-29,98.30905151367188
2019-07-30,99.18659210205078
2019-07-31,98.9051284790039
2019-08-01,96.8437271118164
2019-08-02,97.0258560180664
2019-08-05,95.08038330078125
2019-08-06,95.20453643798828
2019-08-07,95.5439682006836
2019-08-08,97.31560516357422
2019-08-09,95.82544708251953
2019-08-12,95.11351013183594
2019-08-13,95.89169311523438
2019-08-14,94.40982055664062
2019-08-15,94.29390716552734
2019-08-16,96.26426696777344
2019-08-19,97.50828552246094
2019-08-20,96.04718780517578
2019-08-21,96.79025268554688
2019-08-22,96.19747924804688
2019-08-23,92.907958984375
2019-08-26,95.47946166992188
2019-08-27,95.28741455078125
2019-08-28,97.12420654296875
2019-08-29,98.82742309570312
2019-08-30,99.06954956054688
2019-09-03,97.9591293334961
2019-09-04,99.7458267211914
2019-09-05,101.19019317626953
2019-09-06,100.25511932373047
2019-09-09,101.57424926757812
2019-09-10,102.19207763671875
2019-09-11,102.56779479980469
2019-09-12,102.32566833496094
2019-09-13,102.4175033569336
2019-09-16,102.33399963378906
2019-09-17,102.1837387084961
2019-09-18,101.05661010742188
2019-09-19,99.45360565185547
2019-09-20,100.77273559570312
2019-09-23,99.39515686035156
2019-09-24,98.51014709472656
2019-09-25,99.39515686035156
2019-09-26,98.89421081542969
2019-09-27,99.31167602539062
2019-09-30,100.03804016113281
2019-10-01,96.69007110595703
2019-10-02,96.21417999267578
2019-10-03,96.76522064208984
2019-10-04,98.09270477294922
2019-10-07,96.48968505859375
2019-10-08,94.12692260742188
2019-10-09,95.06202697753906
2019-10-10,96.24755096435547
2019-10-11,96.86540985107422
2019-10-14,96.74018096923828
2019-10-15,97.24946594238281
2019-10-16,98.10105895996094
2019-10-17,98.8441162109375
2019-10-18,97.97581481933594
2019-10-21,98.9526596069336
2019-10-22,96.93221282958984
2019-10-23,96.1390380859375
2019-10-24,95.18724822998047
2019-10-25,96.61494445800781
2019-10-28,97.05741882324219
2019-10-29,97.60846710205078
2019-10-30,97.58341217041016
2019-10-31,96.15574645996094
2019-11-01,99.77921295166016
2019-11-04,102.709716796875
2019-11-05,101.34883117675781
2019-11-06,101.81637573242188
2019-11-07,103.10211181640625
2019-11-08,103.77838897705078
2019-11-11,102.80990600585938
2019-11-12,102.70136260986328
2019-11-13,102.709716796875
2019-11-14,103.5947036743164
2019-11-15,104.10800170898438
2019-11-18,103.30021667480469
2019-11-19,101.42385864257812
2019-11-20,100.13650512695312
2019-11-21,100.56564331054688
2019-11-22,100.39735412597656
2019-11-25,101.22193145751953
2019-11-26,101.97920227050781
2019-11-27,100.8601303100586
2019-11-29,100.7423095703125
2019-12-02,99.47180938720703
2019-12-03,98.3863754272461
2019-12-04,97.99932098388672
2019-12-05,96.77086639404297
2019-12-06,98.8912353515625
2019-12-09,99.40448760986328
2019-12-10,99.74103546142578
2019-12-11,98.26858520507812
2019-12-12,98.40320587158203
2019-12-13,99.8083724975586
2019-12-16,100.22907257080078
2019-12-17,101.21353149414062
2019-12-18,99.24461364746094
2019-12-19,99.75786590576172
2019-12-20,98.78184509277344
2019-12-23,100.0776138305664
2019-12-24,99.56434631347656
2019-12-26,100.16175079345703
2019-12-27,100.0776138305664
2019-12-30,97.97408294677734
2019-12-31,98.4957275390625
2020-01-02,98.26858520507812
2020-01-03,98.20967102050781
2020-01-06,97.77214813232422
2020-01-07,97.6038818359375
2020-01-08,98.1592025756836
2020-01-09,98.3863754272461
2020-01-10,97.4944839477539
2020-01-13,98.23490905761719
2020-01-14,98.67244720458984
2020-01-15,99.22779083251953
2020-01-16,99.79994201660156
2020-01-17,99.79153442382812
2020-01-21,98.77342224121094
2020-01-22,98.66403198242188
2020-01-23,98.3863754272461
2020-01-24,98.1592025756836
2020-01-27,96.69512939453125
2020-01-28,97.07376098632812
2020-01-29,97.40191650390625
2020-01-30,90.87257385253906
2020-01-31,87.10304260253906
2020-02-03,85.84933471679688
2020-02-04,86.98523712158203
2020-02-05,89.22339630126953
2020-02-06,89.61884307861328
2020-02-07,86.7664794921875
2020-02-10,86.7243881225586
2020-02-11,88.23893737792969
2020-02-12,88.80268096923828
2020-02-13,88.55025482177734
2020-02-14,89.14765930175781
2020-02-18,89.54312133789062
2020-02-19,89.8292007446289
2020-02-20,89.59359741210938
2020-02-21,86.6150131225586
2020-02-24,83.69184875488281
2020-02-25,79.79151153564453
2020-02-26,79.6470718383789
2020-02-27,76.68143463134766
2020-02-28,76.89385986328125
2020-03-02,78.81430053710938
