,ALLE
2018-02-15,75.73841857910156
2018-02-16,76.1619873046875
2018-02-20,78.86888122558594
2018-02-21,79.84484100341797
2018-02-22,79.21875762939453
2018-02-23,79.33843994140625
2018-02-26,80.88524627685547
2018-02-27,80.07501983642578
2018-02-28,77.44176483154297
2018-03-01,75.5634994506836
2018-03-02,75.71082305908203
2018-03-05,76.42897033691406
2018-03-06,77.26683044433594
2018-03-07,77.27606201171875
2018-03-08,78.04023742675781
2018-03-09,80.29600524902344
2018-03-12,80.47093200683594
2018-03-13,79.2647933959961
2018-03-14,78.78485107421875
2018-03-15,78.8956069946289
2018-03-16,79.26478576660156
2018-03-19,78.68331146240234
2018-03-20,79.03406524658203
2018-03-21,79.32015991210938
2018-03-22,78.08338165283203
2018-03-23,76.56969451904297
2018-03-26,78.04647064208984
2018-03-27,77.52961730957031
2018-03-28,76.72662353515625
2018-03-29,78.72023010253906
2018-04-02,76.8281478881836
2018-04-03,78.07416534423828
2018-04-04,79.13557434082031
2018-04-05,79.32015991210938
2018-04-06,78.2218246459961
2018-04-09,78.02801513671875
2018-04-10,78.66486358642578
2018-04-11,78.02801513671875
2018-04-12,78.73869323730469
2018-04-13,78.04647064208984
2018-04-16,78.7940673828125
2018-04-17,79.02483367919922
2018-04-18,79.83702850341797
2018-04-19,78.81254577636719
2018-04-20,78.2218246459961
2018-04-23,78.009521484375
2018-04-24,75.82209777832031
2018-04-25,76.63432312011719
2018-04-26,72.53632354736328
2018-04-27,71.83489227294922
2018-04-30,71.23494720458984
2018-05-01,71.19803619384766
2018-05-02,69.33361053466797
2018-05-03,69.05671691894531
2018-05-04,70.28426361083984
2018-05-07,69.90587615966797
2018-05-08,70.0443115234375
2018-05-09,70.40425109863281
2018-05-10,71.35492706298828
2018-05-11,71.32723999023438
2018-05-14,70.93035888671875
2018-05-15,70.57040405273438
2018-05-16,71.08726501464844
2018-05-17,70.94882202148438
2018-05-18,72.33330535888672
2018-05-21,72.71167755126953
2018-05-22,72.61018371582031
2018-05-23,73.11781311035156
2018-05-24,73.15472412109375
2018-05-25,72.72091674804688
2018-05-29,72.240966796875
2018-05-30,73.10858154296875
2018-05-31,70.54273223876953
2018-06-01,71.89025115966797
2018-06-04,72.28713989257812
2018-06-05,73.07164764404297
2018-06-06,73.12702178955078
2018-06-07,74.03153991699219
2018-06-08,74.87145233154297
2018-06-11,75.00066375732422
2018-06-12,75.84056091308594
2018-06-13,74.66839599609375
2018-06-14,75.68628692626953
2018-06-15,75.9454116821289
2018-06-18,75.39945983886719
2018-06-19,74.18717956542969
2018-06-20,74.02989196777344
2018-06-21,72.06807708740234
2018-06-22,71.89227294921875
2018-06-25,70.68002319335938
2018-06-26,70.63375091552734
2018-06-27,71.6146469116211
2018-06-28,71.42034149169922
2018-06-29,71.58690643310547
2018-07-02,71.8367691040039
2018-07-03,71.27226257324219
2018-07-05,72.06807708740234
2018-07-06,71.12422180175781
2018-07-09,72.1236343383789
2018-07-10,72.50302124023438
2018-07-11,72.09585571289062
2018-07-12,73.17855834960938
2018-07-13,73.76153564453125
2018-07-16,73.32659149169922
2018-07-17,74.10391235351562
2018-07-18,73.31735229492188
2018-07-19,72.80839538574219
2018-07-20,73.55793762207031
2018-07-23,72.83615112304688
2018-07-24,73.86333465576172
2018-07-25,74.1131820678711
2018-07-26,75.39945983886719
2018-07-27,75.51045989990234
2018-07-30,74.89048767089844
2018-07-31,75.4549560546875
2018-08-01,74.8442153930664
2018-08-02,75.14033508300781
2018-08-03,75.62152862548828
2018-08-06,76.40809631347656
2018-08-07,76.89854431152344
2018-08-08,76.3618392944336
2018-08-09,76.39883422851562
2018-08-10,75.695556640625
2018-08-13,75.63078308105469
2018-08-14,77.05586242675781
2018-08-15,78.93436431884766
2018-08-16,79.05467224121094
2018-08-17,80.22990417480469
2018-08-20,80.47049713134766
2018-08-21,81.23857116699219
2018-08-22,80.60002136230469
2018-08-23,79.98928833007812
2018-08-24,80.75733184814453
2018-08-27,81.14600372314453
2018-08-28,81.17378997802734
2018-08-29,80.47049713134766
2018-08-30,80.77587890625
2018-08-31,80.71109008789062
2018-09-04,80.64630126953125
2018-09-05,82.5433349609375
2018-09-06,82.2934799194336
2018-09-07,82.08990478515625
2018-09-10,83.09856414794922
2018-09-11,83.0060043334961
2018-09-12,83.04302215576172
2018-09-13,82.6728744506836
2018-09-14,81.45777893066406
2018-09-17,82.45025634765625
2018-09-18,83.82305145263672
2018-09-19,84.01783752441406
2018-09-20,84.32393646240234
2018-09-21,83.54476165771484
2018-09-24,82.9140396118164
2018-09-25,82.67286682128906
2018-09-26,83.04391479492188
2018-09-27,83.47056579589844
2018-09-28,84.0085678100586
2018-10-01,84.53726959228516
2018-10-02,84.70421600341797
2018-10-03,84.61146545410156
2018-10-04,83.65609741210938
2018-10-05,83.06243896484375
2018-10-08,81.96794891357422
2018-10-09,81.27226257324219
2018-10-10,78.43394470214844
2018-10-11,76.76435852050781
2018-10-12,77.7011947631836
2018-10-15,77.75682830810547
2018-10-16,79.05542755126953
2018-10-17,78.07220458984375
2018-10-18,76.71796417236328
2018-10-19,75.86461639404297
2018-10-22,75.60493469238281
2018-10-23,76.75508117675781
2018-10-24,73.96314239501953
2018-10-25,76.93132781982422
2018-10-26,76.71796417236328
2018-10-29,75.75332641601562
2018-10-30,78.4710693359375
2018-10-31,79.5191879272461
2018-11-01,81.07749938964844
2018-11-02,81.75458526611328
2018-11-05,82.18128204345703
2018-11-06,82.65433502197266
2018-11-07,83.2665023803711
2018-11-08,83.86941528320312
2018-11-09,82.9140396118164
2018-11-12,82.17198181152344
2018-11-13,82.43171691894531
2018-11-14,80.79922485351562
2018-11-15,82.05144500732422
2018-11-16,82.80274963378906
2018-11-19,82.96044921875
2018-11-20,82.32038116455078
2018-11-21,83.29437255859375
2018-11-23,82.65433502197266
2018-11-26,83.2665023803711
2018-11-27,83.71174621582031
2018-11-28,85.52044677734375
2018-11-29,85.10307312011719
2018-11-30,84.95465087890625
2018-12-03,86.35526275634766
2018-12-04,83.73957824707031
2018-12-06,83.2386703491211
2018-12-07,82.24620056152344
2018-12-10,80.9105224609375
2018-12-11,80.98472595214844
2018-12-12,81.47633361816406
2018-12-13,81.1053237915039
2018-12-14,80.28707885742188
2018-12-17,77.7952651977539
2018-12-18,78.39033508300781
2018-12-19,76.22393798828125
2018-12-20,74.76416778564453
2018-12-21,73.02545928955078
2018-12-24,70.11522674560547
2018-12-26,73.09054565429688
2018-12-27,73.73209381103516
2018-12-28,73.03475952148438
2018-12-31,74.1133041381836
2019-01-02,75.35923767089844
2019-01-03,74.08541870117188
2019-01-04,73.91803741455078
2019-01-07,74.68975830078125
2019-01-08,75.72185516357422
2019-01-09,76.56793975830078
2019-01-10,76.42847442626953
2019-01-11,76.30760955810547
2019-01-14,76.02867126464844
2019-01-15,76.01008605957031
2019-01-16,75.32202911376953
2019-01-17,76.0193862915039
2019-01-18,77.6465072631836
2019-01-22,76.40988159179688
2019-01-23,76.64234161376953
2019-01-24,77.17230987548828
2019-01-25,78.27877807617188
2019-01-28,78.36244201660156
2019-01-29,79.05976867675781
2019-01-30,79.87800598144531
2019-01-31,79.83152770996094
2019-02-01,80.65901184082031
2019-02-04,81.15180969238281
2019-02-05,82.84400177001953
2019-02-06,83.3460922241211
2019-02-07,84.3688735961914
2019-02-08,84.97322082519531
2019-02-11,85.08480072021484
2019-02-12,86.50739288330078
2019-02-13,87.18611145019531
2019-02-14,85.24287414550781
2019-02-15,85.13127899169922
2019-02-19,81.83983612060547
2019-02-20,81.77474975585938
2019-02-21,82.03510284423828
2019-02-22,83.40188598632812
2019-02-25,82.47209930419922
2019-02-26,82.41629791259766
2019-02-27,84.08063507080078
2019-02-28,83.64363861083984
2019-03-01,84.79656219482422
2019-03-04,83.85746765136719
2019-03-05,83.62503051757812
2019-03-06,83.16014099121094
2019-03-07,81.79334259033203
2019-03-08,81.80265808105469
2019-03-11,82.36052703857422
2019-03-12,82.57437133789062
2019-03-13,83.3460922241211
2019-03-14,82.78654479980469
2019-03-15,82.45079803466797
2019-03-18,82.90779113769531
2019-03-19,82.7305679321289
2019-03-20,81.82597351074219
2019-03-21,82.90779113769531
2019-03-22,81.34101104736328
2019-03-25,81.55550384521484
2019-03-26,82.46012878417969
2019-03-27,82.25496673583984
2019-03-28,83.76578521728516
2019-03-29,84.59577178955078
2019-04-01,86.39569091796875
2019-04-02,86.19051361083984
2019-04-03,87.18839263916016
2019-04-04,87.77593231201172
2019-04-05,88.52201080322266
2019-04-08,88.03705596923828
2019-04-09,87.18839263916016
2019-04-10,87.03916931152344
2019-04-11,87.44950866699219
2019-04-12,88.19561004638672
2019-04-15,87.72928619384766
2019-04-16,87.57076263427734
2019-04-17,87.57076263427734
2019-04-18,87.43087005615234
2019-04-22,87.62671661376953
2019-04-23,89.51988220214844
2019-04-24,89.06291961669922
2019-04-25,90.05147552490234
2019-04-26,91.68350219726562
2019-04-29,91.77676391601562
2019-04-30,92.54151153564453
2019-05-01,92.36429595947266
2019-05-02,92.25239562988281
2019-05-03,95.30198669433594
2019-05-06,94.40669250488281
2019-05-07,92.66272735595703
2019-05-08,92.90521240234375
2019-05-09,93.35285949707031
2019-05-10,93.5207290649414
2019-05-13,92.39228057861328
2019-05-14,92.70003509521484
2019-05-15,93.66060638427734
2019-05-16,95.00355529785156
2019-05-17,93.69792938232422
2019-05-20,93.24095916748047
2019-05-21,94.63984680175781
2019-05-22,93.19430541992188
2019-05-23,92.42025756835938
2019-05-24,92.58812713623047
2019-05-28,92.15911865234375
2019-05-29,91.19856262207031
2019-05-30,92.77465057373047
2019-05-31,90.50843811035156
2019-06-03,92.88654327392578
2019-06-04,93.65129852294922
2019-06-05,96.34648132324219
2019-06-06,96.71018981933594
2019-06-07,97.12055206298828
2019-06-10,98.42618560791016
2019-06-11,97.92257690429688
2019-06-12,97.49359130859375
2019-06-13,98.46598815917969
2019-06-14,99.12985229492188
2019-06-17,97.84886932373047
2019-06-18,99.25139617919922
2019-06-19,100.19576263427734
2019-06-20,101.22427368164062
2019-06-21,100.8315658569336
2019-06-24,100.8783187866211
2019-06-25,100.57911682128906
2019-06-26,100.5978012084961
2019-06-27,101.70112609863281
2019-06-28,103.3654556274414
2019-07-01,104.27239990234375
2019-07-02,103.09428405761719
2019-07-03,103.32805633544922
2019-07-05,103.77687072753906
2019-07-08,102.83250427246094
2019-07-09,103.0101547241211
2019-07-10,102.21537780761719
2019-07-11,102.16862487792969
2019-07-12,103.26261138916016
2019-07-15,103.56180572509766
2019-07-16,103.58047485351562
2019-07-17,101.74787139892578
2019-07-18,102.32757568359375
2019-07-19,100.5978012084961
2019-07-22,100.99986267089844
2019-07-23,101.7572250366211
2019-07-24,101.18687438964844
2019-07-25,97.99845886230469
2019-07-26,98.41925048828125
2019-07-29,96.96061706542969
2019-07-30,97.49358367919922
2019-07-31,96.81101989746094
2019-08-01,95.8199234008789
2019-08-02,95.21215057373047
2019-08-05,93.20188903808594
2019-08-06,93.3421401977539
2019-08-07,91.93961334228516
2019-08-08,92.70631408691406
2019-08-09,92.3136215209961
2019-08-12,90.67736053466797
2019-08-13,91.12615203857422
2019-08-14,87.96582794189453
2019-08-15,88.56422424316406
2019-08-16,89.22806549072266
2019-08-19,90.2752914428711
2019-08-20,88.82604217529297
2019-08-21,89.2561264038086
2019-08-22,89.47119903564453
2019-08-23,87.34870147705078
2019-08-26,87.90972137451172
2019-08-27,87.67595672607422
2019-08-28,88.16217041015625
2019-08-29,89.57404327392578
2019-08-30,90.01349639892578
2019-09-03,89.13458251953125
2019-09-04,90.47164916992188
2019-09-05,92.21076965332031
2019-09-06,92.5193099975586
2019-09-09,91.57495880126953
2019-09-10,91.87417602539062
2019-09-11,93.43563079833984
2019-09-12,93.80963134765625
2019-09-13,95.85344696044922
2019-09-16,95.75032806396484
2019-09-17,95.21595001220703
2019-09-18,95.91907501220703
2019-09-19,95.75032806396484
2019-09-20,95.22529602050781
2019-09-23,94.8409194946289
2019-09-24,95.24405670166016
2019-09-25,95.48780822753906
2019-09-26,96.2472152709961
2019-09-27,96.09721374511719
2019-09-30,97.17538452148438
2019-10-01,94.78466033935547
2019-10-02,93.97840118408203
2019-10-03,94.78466033935547
2019-10-04,96.86598205566406
2019-10-07,96.1722183227539
2019-10-08,95.9378433227539
2019-10-09,94.72840881347656
2019-10-10,94.40966796875
2019-10-11,95.12218475341797
2019-10-14,94.17527770996094
2019-10-15,95.43157958984375
2019-10-16,96.95036315917969
2019-10-17,97.6253890991211
2019-10-18,97.45664978027344
2019-10-21,98.46916961669922
2019-10-22,98.67543029785156
2019-10-23,97.85041809082031
2019-10-24,106.56009674072266
2019-10-25,106.25068664550781
2019-10-28,108.11638641357422
2019-10-29,108.21952056884766
2019-10-30,109.23207092285156
2019-10-31,108.79141998291016
2019-11-01,110.80712127685547
2019-11-04,110.7508773803711
2019-11-05,109.78520202636719
2019-11-06,109.29769897460938
2019-11-07,108.06954193115234
2019-11-08,108.42578887939453
2019-11-11,108.4351577758789
2019-11-12,107.53511810302734
2019-11-13,109.42893981933594
2019-11-14,109.86958312988281
2019-11-15,111.67902374267578
2019-11-18,111.01338195800781
2019-11-19,111.76341247558594
2019-11-20,110.16020965576172
2019-11-21,111.11649322509766
2019-11-22,111.61341094970703
2019-11-25,112.32592010498047
2019-11-26,114.52913665771484
2019-11-27,113.96660614013672
2019-11-29,112.53219604492188
2019-12-02,112.84159088134766
2019-12-03,112.67281341552734
2019-12-04,114.18224334716797
2019-12-05,114.66039276123047
2019-12-06,115.30728912353516
2019-12-09,116.33856201171875
2019-12-10,116.33856201171875
2019-12-11,117.83863067626953
2019-12-12,116.6948471069336
2019-12-13,115.32603454589844
2019-12-16,114.31126403808594
2019-12-17,116.06831359863281
2019-12-18,116.14347839355469
2019-12-19,116.2092514038086
2019-12-20,116.69783782958984
2019-12-23,115.96495056152344
2019-12-24,116.38777160644531
2019-12-26,117.11125946044922
2019-12-27,117.06428527832031
2019-12-30,116.62268829345703
2019-12-31,117.0173110961914
2020-01-02,117.81597137451172
2020-01-03,116.35956573486328
2020-01-06,116.14347839355469
2020-01-07,114.75286865234375
2020-01-08,115.2414779663086
2020-01-09,115.44817352294922
2020-01-10,115.97434997558594
2020-01-13,117.12066650390625
2020-01-14,117.1864242553711
2020-01-15,117.75021362304688
2020-01-16,120.74749755859375
2020-01-17,120.31529235839844
2020-01-21,119.46026611328125
2020-01-22,121.6307144165039
2020-01-23,121.9595947265625
2020-01-24,120.26832580566406
2020-01-27,119.95824432373047
2020-01-28,121.62133026123047
2020-01-29,122.91799926757812
2020-01-30,122.76761627197266
2020-01-31,121.50857543945312
2020-02-03,124.19581604003906
2020-02-04,127.08040618896484
2020-02-05,125.2293701171875
2020-02-06,124.41192626953125
2020-02-07,125.9434585571289
2020-02-10,128.1421356201172
2020-02-11,129.5609130859375
2020-02-12,130.19984436035156
2020-02-13,128.56494140625
2020-02-14,130.50987243652344
2020-02-18,126.24414825439453
2020-02-19,123.2374267578125
2020-02-20,122.0065689086914
2020-02-21,120.81326293945312
2020-02-24,119.28173828125
2020-02-25,116.50993347167969
2020-02-26,116.19047546386719
2020-02-27,111.0414810180664
2020-02-28,108.0441665649414
2020-03-02,113.5595932006836
2020-03-03,112.13140106201172
2020-03-04,116.83878326416016
2020-03-05,115.2414779663086
2020-03-06,112.56363677978516
2020-03-09,108.05357360839844
2020-03-10,111.23878479003906
2020-03-11,107.84683227539062
2020-03-12,97.14485168457031
2020-03-13,105.05624389648438
2020-03-16,92.07145690917969
2020-03-17,96.67926025390625
2020-03-18,91.10088348388672
2020-03-19,88.72631072998047
2020-03-20,78.0595474243164
2020-03-23,74.06423950195312
2020-03-24,80.01952362060547
2020-03-25,84.2881088256836
2020-03-26,91.19511413574219
2020-03-27,86.3328857421875
2020-03-30,89.52728271484375
2020-03-31,86.70979309082031
2020-04-01,79.70856475830078
2020-04-02,79.54838562011719
2020-04-03,79.1903076171875
2020-04-06,89.03728485107422
2020-04-07,87.39765930175781
2020-04-08,89.18804168701172
2020-04-09,89.85704040527344
2020-04-13,90.243408203125
2020-04-14,92.26934051513672
2020-04-15,89.00899505615234
2020-04-16,88.55669403076172
2020-04-17,91.99606323242188
2020-04-20,88.52842712402344
2020-04-21,85.52251434326172
2020-04-22,87.60498046875
2020-04-23,89.64031219482422
2020-04-24,90.99723815917969
2020-04-27,93.35297393798828
2020-04-28,95.75582122802734
2020-04-29,96.45310974121094
2020-04-30,94.73815155029297
2020-05-01,91.85472869873047
2020-05-04,89.29169464111328
2020-05-05,91.15743255615234
2020-05-06,92.33529663085938
2020-05-07,94.36121368408203
2020-05-08,96.3683090209961
2020-05-11,95.8123550415039
2020-05-12,93.96546173095703
2020-05-13,88.25515747070312
2020-05-14,88.17034912109375
2020-05-15,87.57671356201172
2020-05-18,90.34703826904297
2020-05-19,88.8111343383789
2020-05-20,91.7227783203125
2020-05-21,88.5755386352539
2020-05-22,88.84880828857422
2020-05-26,92.0054931640625
2020-05-27,93.3152847290039
2020-05-28,94.14447784423828
2020-05-29,93.94659423828125
2020-06-01,94.841796875
2020-06-02,94.23870086669922
2020-06-03,98.97845458984375
2020-06-04,99.96786499023438
2020-06-05,108.6935043334961
2020-06-08,108.8725357055664
2020-06-09,105.81007385253906
2020-06-10,102.72877502441406
2020-06-11,95.69928741455078
2020-06-12,96.50020599365234
2020-06-15,97.02957916259766
2020-06-16,98.80662536621094
2020-06-17,98.5419692993164
2020-06-18,97.35093688964844
2020-06-19,97.11463928222656
2020-06-22,97.07682800292969
2020-06-23,97.03902435302734
2020-06-24,92.4734878540039
2020-06-25,92.63416290283203
2020-06-26,91.73619079589844
2020-06-29,94.32615661621094
2020-06-30,96.62311553955078
2020-07-01,96.3111801147461
2020-07-02,96.7837905883789
2020-07-06,98.27730560302734
2020-07-07,96.46240997314453
2020-07-08,96.8783187866211
2020-07-09,95.025634765625
2020-07-10,95.95198822021484
2020-07-13,96.17884826660156
2020-07-14,98.53250885009766
2020-07-15,100.95233917236328
2020-07-16,101.52894592285156
2020-07-17,100.99960327148438
2020-07-20,101.6423568725586
2020-07-21,103.80699157714844
2020-07-22,105.4895248413086
2020-07-23,96.94448852539062
2020-07-24,95.4887924194336
2020-07-27,95.83854675292969
2020-07-28,93.11624908447266
2020-07-29,92.84213256835938
2020-07-30,92.23715209960938
2020-07-31,94.01422882080078
2020-08-03,94.95001220703125
2020-08-04,93.96697998046875
2020-08-05,94.9405746459961
2020-08-06,93.76846313476562
2020-08-07,94.62863159179688
2020-08-10,96.71764373779297
2020-08-11,98.45689392089844
2020-08-12,98.4663314819336
2020-08-13,97.06736755371094
2020-08-14,95.99925994873047
2020-08-17,96.66091918945312
2020-08-18,95.08235168457031
2020-08-19,95.19579315185547
2020-08-20,93.90080261230469
2020-08-21,94.7798843383789
2020-08-24,97.26588439941406
2020-08-25,96.49076843261719
2020-08-26,96.8499755859375
2020-08-27,97.58726501464844
2020-08-28,98.30564880371094
2020-08-31,97.72904968261719
2020-09-01,96.50968170166016
2020-09-02,99.06184387207031
2020-09-03,94.9216537475586
2020-09-04,94.21273803710938
2020-09-08,92.63416290283203
2020-09-09,93.28636932373047
2020-09-10,91.69837951660156
2020-09-11,92.6058120727539
2020-09-14,93.71173858642578
2020-09-15,95.70320129394531
2020-09-16,98.46277618408203
2020-09-17,98.60502624511719
2020-09-18,97.91275787353516
2020-09-21,92.7160415649414
2020-09-22,93.14277648925781
2020-09-23,90.44009399414062
2020-09-24,90.68665313720703
2020-09-25,92.21342468261719
2020-09-28,94.08158874511719
2020-09-29,94.04366302490234
2020-09-30,93.79710388183594
2020-10-01,93.40829467773438
2020-10-02,93.71176147460938
2020-10-05,95.58940887451172
2020-10-06,95.64630126953125
2020-10-07,96.31011962890625
2020-10-08,98.33000183105469
2020-10-09,98.614501953125
2020-10-12,102.18962097167969
