,PWR
2020-12-31,71.48661041259766
2021-01-04,67.74452209472656
2021-01-05,69.05473327636719
2021-01-06,74.24601745605469
2021-01-07,75.82422637939453
2021-01-08,75.41726684570312
2021-01-11,74.75221252441406
2021-01-12,75.69519805908203
2021-01-13,74.21622467041016
2021-01-14,77.00541687011719
2021-01-15,75.59596252441406
2021-01-19,77.67047119140625
2021-01-20,78.68289184570312
2021-01-21,77.23371124267578
2021-01-22,77.08483123779297
2021-01-25,75.15919494628906
2021-01-26,74.28570556640625
2021-01-27,71.13919067382812
2021-01-28,72.01268768310547
2021-01-29,69.94807434082031
2021-02-01,72.3402328491211
2021-02-02,75.25846099853516
2021-02-03,73.57103729248047
2021-02-04,74.75221252441406
2021-02-05,75.38748931884766
2021-02-08,76.01282501220703
2021-02-09,76.59846496582031
2021-02-10,75.6554946899414
2021-02-11,76.43964385986328
2021-02-12,77.29326629638672
2021-02-16,77.03520202636719
2021-02-17,76.26097869873047
2021-02-18,75.3180160522461
2021-02-19,76.67786407470703
2021-02-22,77.33296203613281
2021-02-23,77.63075256347656
2021-02-24,80.52912139892578
2021-02-25,83.98335266113281
2021-02-26,83.2289810180664
2021-03-01,85.06526947021484
2021-03-02,83.5863037109375
2021-03-03,82.11727142333984
2021-03-04,81.22394561767578
2021-03-05,82.50439453125
2021-03-08,82.72274780273438
2021-03-09,82.61356353759766
2021-03-10,84.8568344116211
2021-03-11,86.76261901855469
2021-03-12,87.98348999023438
2021-03-15,88.19194793701172
2021-03-16,86.61373901367188
2021-03-17,87.27876281738281
2021-03-18,85.1744613647461
2021-03-19,84.82706451416016
2021-03-22,84.42008972167969
2021-03-23,81.77979278564453
2021-03-24,81.67059326171875
2021-03-25,82.86173248291016
2021-03-26,86.49459838867188
2021-03-29,83.69548797607422
2021-03-30,86.92144012451172
2021-03-31,87.3283920288086
2021-04-01,88.50959777832031
2021-04-05,91.3105697631836
2021-04-06,91.52909851074219
2021-04-07,90.48617553710938
2021-04-08,90.9033432006836
2021-04-09,93.08851623535156
2021-04-12,92.6216812133789
2021-04-13,93.42623138427734
2021-04-14,93.37655639648438
2021-04-15,94.63799285888672
2021-04-16,95.05518341064453
2021-04-19,95.18429565429688
2021-04-20,93.11832427978516
2021-04-21,94.92605590820312
2021-04-22,95.27368927001953
2021-04-23,96.98211669921875
2021-04-26,97.06156158447266
2021-04-27,97.51847076416016
2021-04-28,97.19068145751953
2021-04-29,98.07467651367188
2021-04-30,95.98884582519531
2021-05-03,96.52518463134766
2021-05-04,96.9920425415039
2021-05-05,96.7238540649414
2021-05-06,97.92570495605469
2021-05-07,99.50498962402344
2021-05-10,99.92216491699219
2021-05-11,97.92570495605469
2021-05-12,94.03211975097656
2021-05-13,95.37301635742188
2021-05-14,96.76360321044922
2021-05-17,96.1279067993164
2021-05-18,92.5621109008789
2021-05-19,90.655029296875
2021-05-20,90.3272476196289
2021-05-21,91.99594116210938
2021-05-24,91.85688018798828
2021-05-25,93.18785095214844
2021-05-26,93.66461944580078
2021-05-27,94.93597412109375
2021-05-28,94.70753479003906
2021-06-01,95.80012512207031
2021-06-02,92.91966247558594
2021-06-03,92.83026123046875
2021-06-04,92.53229522705078
2021-06-07,91.61849212646484
2021-06-08,93.88312530517578
2021-06-09,92.21443939208984
2021-06-10,91.05231475830078
2021-06-11,91.49931335449219
2021-06-14,91.09205627441406
2021-06-15,91.42977142333984
2021-06-16,90.48617553710938
2021-06-17,86.56278991699219
2021-06-18,85.33116149902344
2021-06-21,87.61564636230469
2021-06-22,88.34073638916016
2021-06-23,89.21479797363281
2021-06-24,91.439697265625
2021-06-25,91.6880111694336
2021-06-28,90.5755615234375
2021-06-29,90.09880065917969
2021-06-30,90.01929473876953
2021-07-01,90.2081298828125
2021-07-02,88.98560333251953
2021-07-06,87.4549789428711
2021-07-07,87.43510437011719
2021-07-08,86.72940826416016
2021-07-09,89.24403381347656
2021-07-12,90.07891845703125
2021-07-13,89.19432067871094
2021-07-14,88.2699966430664
2021-07-15,87.79291534423828
2021-07-16,87.4052734375
2021-07-19,84.92048645019531
2021-07-20,87.76309204101562
2021-07-21,89.0054931640625
2021-07-22,88.67749786376953
2021-07-23,89.2241439819336
2021-07-26,87.64380645751953
2021-07-27,87.55435943603516
2021-07-28,89.11482238769531
2021-07-29,90.89393615722656
2021-07-30,90.34728240966797
2021-08-02,88.55821228027344
2021-08-03,90.62556457519531
2021-08-04,88.49858856201172
2021-08-05,91.96736907958984
2021-08-06,91.78844451904297
2021-08-09,91.52011108398438
2021-08-10,93.66696166992188
2021-08-11,96.54934692382812
2021-08-12,97.76192474365234
2021-08-13,96.8773193359375
2021-08-16,96.38037109375
2021-08-17,94.47205352783203
2021-08-18,95.65480041503906
2021-08-19,95.29698944091797
2021-08-20,95.71444702148438
2021-08-23,96.91708374023438
2021-08-24,98.44773864746094
2021-08-25,101.5686264038086
2021-08-26,100.97228240966797
2021-08-27,102.72157287597656
2021-08-30,102.78121948242188
2021-08-31,101.47917175292969
2021-09-01,101.15117645263672
2021-09-02,113.34656524658203
2021-09-03,115.29466247558594
2021-09-07,114.55915832519531
2021-09-08,115.00643920898438
2021-09-09,113.80379486083984
2021-09-10,115.09588623046875
2021-09-13,114.45976257324219
2021-09-14,115.29466247558594
2021-09-15,117.45146179199219
2021-09-16,116.15936279296875
2021-09-17,117.69993591308594
2021-09-20,116.00033569335938
2021-09-21,114.17153930664062
2021-09-22,115.16544342041016
2021-09-23,117.88878631591797
2021-09-24,116.5768051147461
2021-09-27,116.31838989257812
2021-09-28,115.12569427490234
2021-09-29,115.14556884765625
2021-09-30,113.18653106689453
2021-10-01,116.0206527709961
2021-10-04,112.51032257080078
2021-10-05,112.03297424316406
2021-10-06,111.08827209472656
2021-10-07,112.75892639160156
2021-10-08,112.14237976074219
2021-10-11,110.28278350830078
2021-10-12,111.01866912841797
2021-10-13,110.3822250366211
2021-10-14,112.51032257080078
2021-10-15,111.71477508544922
2021-10-18,112.04293060302734
2021-10-19,112.61970520019531
2021-10-20,113.6837387084961
2021-10-21,115.95104217529297
2021-10-22,117.40293884277344
2021-10-25,119.8492431640625
2021-10-26,119.0337905883789
2021-10-27,115.82176971435547
2021-10-28,120.833740234375
2021-10-29,120.60501861572266
2021-11-01,120.30669403076172
2021-11-02,120.00834655761719
2021-11-03,116.16983032226562
2021-11-04,112.6495361328125
2021-11-05,116.76649475097656
2021-11-08,119.13324737548828
2021-11-09,117.5521011352539
2021-11-10,115.39417266845703
2021-11-11,115.89138793945312
2021-11-12,116.3289566040039
2021-11-15,118.01948547363281
2021-11-16,118.82496643066406
2021-11-17,117.84048461914062
2021-11-18,118.3973617553711
2021-11-19,120.38623809814453
2021-11-22,119.89896392822266
2021-11-23,120.15752410888672
2021-11-24,121.30111694335938
2021-11-26,116.88583374023438
2021-11-29,121.0027847290039
2021-11-30,113.1467514038086
2021-12-01,109.89495086669922
2021-12-02,112.95780944824219
2021-12-03,111.98326873779297
2021-12-06,112.3313217163086
2021-12-07,116.34882354736328
2021-12-08,115.4140625
2021-12-09,113.02743530273438
2021-12-10,113.72352600097656
2021-12-13,111.38660430908203
2021-12-14,110.1435546875
2021-12-15,111.53575897216797
2021-12-16,110.73026275634766
2021-12-17,108.2541275024414
2021-12-20,106.842041015625
2021-12-21,110.21318054199219
2021-12-22,110.89932250976562
2021-12-23,111.25733184814453
2021-12-27,113.743408203125
2021-12-28,113.66386413574219
2021-12-29,113.64395904541016
2021-12-30,112.20204162597656
2021-12-31,114.0218734741211
2022-01-03,111.71334838867188
2022-01-04,115.57411193847656
2022-01-05,108.77798461914062
2022-01-06,109.44466400146484
2022-01-07,106.16101837158203
2022-01-10,107.23564910888672
2022-01-11,109.43470001220703
2022-01-12,109.59391784667969
2022-01-13,106.74809265136719
2022-01-14,106.11127471923828
2022-01-18,105.07642364501953
2022-01-19,101.65348052978516
2022-01-20,99.48429107666016
2022-01-21,97.78277587890625
2022-01-24,98.98677062988281
2022-01-25,96.57876586914062
2022-01-26,96.57876586914062
2022-01-27,96.40960693359375
2022-01-28,98.01162719726562
2022-01-31,102.210693359375
2022-02-01,102.60871887207031
2022-02-02,103.29531860351562
2022-02-03,100.9668960571289
2022-02-04,99.45445251464844
2022-02-07,98.37979888916016
2022-02-08,101.7430419921875
2022-02-09,105.74310302734375
2022-02-10,102.35997772216797
2022-02-11,99.41464233398438
2022-02-14,98.96686553955078
2022-02-15,104.3201904296875
2022-02-16,106.44959259033203
2022-02-17,102.46940612792969
2022-02-18,101.66343688964844
2022-02-22,100.2703628540039
2022-02-23,97.83251953125
2022-02-24,108.20085144042969
2022-02-25,107.6734848022461
2022-02-28,108.39987182617188
2022-03-01,107.83268737792969
2022-03-02,109.69341278076172
2022-03-03,111.81285858154297
2022-03-04,108.62871551513672
2022-03-07,107.47447967529297
2022-03-08,116.250732421875
2022-03-09,118.13138580322266
2022-03-10,120.4498291015625
2022-03-11,122.70857238769531
2022-03-14,121.99213409423828
2022-03-15,121.06675720214844
2022-03-16,122.23094940185547
2022-03-17,125.03697204589844
2022-03-18,125.93250274658203
2022-03-21,127.58428192138672
2022-03-22,129.0967559814453
2022-03-23,128.56936645507812
2022-03-24,131.91268920898438
2022-03-25,133.63414001464844
2022-03-28,134.8679656982422
2022-03-29,133.79336547851562
2022-03-30,131.50473022460938
2022-03-31,130.95745849609375
2022-04-01,130.96739196777344
2022-04-04,130.78831481933594
2022-04-05,129.45497131347656
2022-04-06,128.7683868408203
2022-04-07,131.70375061035156
2022-04-08,133.39622497558594
2022-04-11,132.44046020507812
2022-04-12,133.32650756835938
2022-04-13,134.14288330078125
2022-04-14,134.54112243652344
2022-04-18,135.7656707763672
2022-04-19,138.29441833496094
2022-04-20,137.22915649414062
2022-04-21,124.71485900878906
2022-04-22,120.00582885742188
2022-04-25,120.13524627685547
2022-04-26,116.55119323730469
2022-04-27,117.2779769897461
2022-04-28,118.31334686279297
2022-04-29,115.46603393554688
2022-05-02,115.71492767333984
2022-05-03,118.48261260986328
2022-05-04,120.74253845214844
2022-05-05,120.4538345336914
2022-05-06,117.06889343261719
2022-05-09,109.3432846069336
2022-05-10,111.32445526123047
2022-05-11,108.27802276611328
2022-05-12,108.447265625
2022-05-13,112.07112884521484
2022-05-16,111.69281005859375
2022-05-17,113.15631103515625
2022-05-18,110.1297836303711
2022-05-19,113.02688598632812
2022-05-20,112.49923706054688
2022-05-23,115.91403198242188
2022-05-24,115.39634704589844
2022-05-25,117.83548736572266
2022-05-26,120.09541320800781
2022-05-27,122.96265411376953
2022-05-31,118.47264099121094
2022-06-01,119.24919128417969
2022-06-02,124.01795959472656
2022-06-03,128.54779052734375
2022-06-06,130.81768798828125
2022-06-07,133.14732360839844
2022-06-08,129.8619384765625
2022-06-09,130.18052673339844
2022-06-10,126.0389633178711
2022-06-13,125.25245666503906
2022-06-14,123.00248718261719
2022-06-15,123.56996154785156
2022-06-16,114.22157287597656
2022-06-17,113.345458984375
2022-06-21,118.70162963867188
2022-06-22,118.33326721191406
2022-06-23,120.22486114501953
2022-06-24,125.42171478271484
2022-06-27,127.3431625366211
2022-06-28,123.55004119873047
2022-06-29,119.21932983398438
2022-06-30,124.85752868652344
2022-07-01,125.65444946289062
2022-07-05,126.76019287109375
2022-07-06,125.80388641357422
2022-07-07,131.74095153808594
2022-07-08,131.4420623779297
2022-07-11,130.6451873779297
2022-07-12,127.22838592529297
2022-07-13,127.40767669677734
2022-07-14,127.5471420288086
2022-07-15,127.51724243164062
2022-07-18,126.4713134765625
2022-07-19,130.60533142089844
2022-07-20,131.79075622558594
2022-07-21,132.6274871826172
2022-07-22,132.54782104492188
2022-07-25,133.1654510498047
2022-07-26,132.76698303222656
2022-07-27,133.4542999267578
2022-07-28,144.73072814941406
2022-07-29,138.19598388671875
2022-08-01,138.18603515625
2022-08-02,137.77760314941406
2022-08-03,136.53244018554688
2022-08-04,132.896484375
2022-08-05,136.3830108642578
2022-08-08,136.73165893554688
2022-08-09,135.3170928955078
2022-08-10,139.7101287841797
2022-08-11,140.70628356933594
2022-08-12,142.9077911376953
2022-08-15,142.41964721679688
2022-08-16,141.8817596435547
2022-08-17,143.5652618408203
2022-08-18,143.9238739013672
2022-08-19,141.4733123779297
2022-08-22,139.4710693359375
2022-08-23,140.67640686035156
2022-08-24,144.5514373779297
2022-08-25,147.1812744140625
2022-08-26,144.07330322265625
2022-08-29,144.31234741210938
2022-08-30,140.2181854248047
2022-08-31,140.756103515625
2022-09-01,138.5645751953125
2022-09-02,140.0587921142578
2022-09-06,139.7200927734375
2022-09-07,141.8817596435547
2022-09-08,146.04566955566406
2022-09-09,146.195068359375
2022-09-12,145.09930419921875
2022-09-13,140.90553283691406
2022-09-14,141.8219757080078
2022-09-15,138.3454132080078
2022-09-16,136.8910369873047
2022-09-19,140.73619079589844
2022-09-20,138.03660583496094
2022-09-21,136.0044403076172
2022-09-22,135.1876220703125
2022-09-23,128.26437377929688
2022-09-26,125.25599670410156
2022-09-27,125.06671905517578
2022-09-28,129.69882202148438
2022-09-29,127.43756866455078
2022-09-30,126.96912384033203
2022-10-03,130.91603088378906
2022-10-04,135.58056640625
2022-10-05,134.10546875
2022-10-06,131.78317260742188
2022-10-07,128.10531616210938
2022-10-10,128.6036834716797
2022-10-11,129.01234436035156
2022-10-12,125.94252014160156
2022-10-13,129.77980041503906
2022-10-14,123.00226593017578
2022-10-17,129.26150512695312
2022-10-18,132.9792022705078
2022-10-19,132.13201904296875
2022-10-20,130.3080596923828
2022-10-21,132.96923828125
2022-10-24,136.9560089111328
2022-10-25,141.8797149658203
2022-10-26,140.02584838867188
2022-10-27,139.7965850830078
2022-10-28,140.71356201171875
2022-10-31,141.57069396972656
2022-11-01,141.79995727539062
2022-11-02,136.32809448242188
2022-11-03,143.93287658691406
2022-11-04,146.28509521484375
2022-11-07,146.7635040283203
2022-11-08,147.27178955078125
2022-11-09,142.56739807128906
2022-11-10,146.57411193847656
2022-11-11,143.99269104003906
2022-11-14,141.72021484375
2022-11-15,143.57406616210938
2022-11-16,146.24520874023438
2022-11-17,148.25852966308594
2022-11-18,148.1688232421875
2022-11-21,148.44793701171875
2022-11-22,147.3017120361328
2022-11-23,145.7169647216797
2022-11-25,148.0293426513672
2022-11-28,143.08567810058594
2022-11-29,144.0724334716797
2022-11-30,149.3848114013672
2022-12-01,151.22869873046875
2022-12-02,152.56427001953125
2022-12-05,150.32171630859375
2022-12-06,149.09576416015625
2022-12-07,147.81997680664062
2022-12-08,149.81341552734375
2022-12-09,147.65054321289062
2022-12-12,149.76356506347656
2022-12-13,152.03602600097656
2022-12-14,151.5875244140625
2022-12-15,144.34152221679688
2022-12-16,142.79664611816406
2022-12-19,141.88966369628906
2022-12-20,142.1886749267578
2022-12-21,144.2318878173828
2022-12-22,142.118896484375
2022-12-23,143.72357177734375
2022-12-27,143.4943389892578
2022-12-28,140.85308837890625
2022-12-29,142.22854614257812
2022-12-30,142.10887145996094
2023-01-03,140.2240447998047
2023-01-04,138.16970825195312
2023-01-05,135.19789123535156
2023-01-06,138.73814392089844
2023-01-09,138.25946044921875
2023-01-10,139.1270751953125
2023-01-11,140.3038330078125
2023-01-12,147.404296875
2023-01-13,148.0924072265625
2023-01-17,147.863037109375
2023-01-18,143.90394592285156
2023-01-19,143.0961456298828
2023-01-20,145.83859252929688
2023-01-23,149.1395263671875
2023-01-24,151.09414672851562
2023-01-25,148.48130798339844
2023-01-26,149.6481170654297
2023-01-27,149.58828735351562
2023-01-30,148.6907501220703
2023-01-31,151.7722625732422
2023-02-01,152.4503936767578
2023-02-02,151.26365661621094
2023-02-03,152.0115966796875
2023-02-06,152.30081176757812
2023-02-07,153.1484832763672
2023-02-08,151.94180297851562
2023-02-09,152.04151916503906
2023-02-10,150.9246063232422
2023-02-13,153.8665008544922
2023-02-14,153.77674865722656
2023-02-15,155.57180786132812
2023-02-16,154.89369201660156
2023-02-17,154.474853515625
2023-02-21,148.29185485839844
2023-02-22,147.99266052246094
2023-02-23,159.18186950683594
2023-02-24,160.19906616210938
2023-02-27,162.45286560058594
2023-02-28,160.95700073242188
2023-03-01,159.21180725097656
2023-03-02,159.6107177734375
2023-03-03,162.67225646972656
2023-03-06,162.92156982421875
2023-03-07,162.52268981933594
2023-03-08,161.9841766357422
2023-03-09,160.1093292236328
2023-03-10,156.91812133789062
2023-03-13,155.44215393066406
2023-03-14,159.30154418945312
2023-03-15,154.9136199951172
2023-03-16,156.7784881591797
2023-03-17,154.67428588867188
2023-03-20,156.85826110839844
2023-03-21,161.1763916015625
2023-03-22,158.12478637695312
2023-03-23,158.53366088867188
2023-03-24,160.3386993408203
2023-03-27,162.00408935546875
2023-03-28,162.8318328857422
2023-03-29,165.00584411621094
2023-03-30,166.0629425048828
2023-03-31,166.1826171875
2023-04-03,165.33493041992188
2023-04-04,162.20355224609375
2023-04-05,159.47105407714844
2023-04-06,158.77264404296875
2023-04-10,161.17723083496094
2023-04-11,163.3623046875
2023-04-12,164.62945556640625
2023-04-13,164.66937255859375
2023-04-14,165.64718627929688
2023-04-17,166.47531127929688
2023-04-18,167.41319274902344
2023-04-19,165.63719177246094
2023-04-20,166.914306640625
2023-04-21,165.42767333984375
2023-04-24,167.8921356201172
2023-04-25,166.844482421875
2023-04-26,163.70156860351562
2023-04-27,168.59056091308594
2023-04-28,169.25904846191406
2023-05-01,168.8300018310547
2023-05-02,167.7424774169922
2023-05-03,167.84222412109375
2023-05-04,164.97869873046875
2023-05-05,170.68585205078125
2023-05-08,168.5007781982422
2023-05-09,170.61599731445312
2023-05-10,171.04502868652344
2023-05-11,171.20465087890625
2023-05-12,173.45960998535156
2023-05-15,174.41744995117188
2023-05-16,169.30892944335938
2023-05-17,169.37876892089844
2023-05-18,171.5039825439453
2023-05-19,171.32440185546875
2023-05-22,170.60601806640625
2023-05-23,166.23587036132812
2023-05-24,166.1859588623047
2023-05-25,172.4618377685547
2023-05-26,173.60926818847656
2023-05-30,180.76316833496094
2023-05-31,177.18121337890625
2023-06-01,175.6546630859375
2023-06-02,179.67559814453125
2023-06-05,178.82748413085938
2023-06-06,181.21214294433594
2023-06-07,183.51695251464844
2023-06-08,182.9582061767578
2023-06-09,182.41943359375
2023-06-12,184.96371459960938
2023-06-13,184.58453369140625
2023-06-14,184.6743621826172
2023-06-15,185.38278198242188
2023-06-16,185.53244018554688
2023-06-20,185.33287048339844
2023-06-21,190.51121520996094
2023-06-22,188.88487243652344
2023-06-23,186.1909637451172
2023-06-26,190.08218383789062
2023-06-27,194.22288513183594
2023-06-28,193.28497314453125
2023-06-29,194.41244506835938
2023-06-30,196.08935546875
2023-07-03,195.35072326660156
2023-07-05,194.79173278808594
2023-07-06,192.17652893066406
2023-07-07,193.24459838867188
2023-07-10,199.4232177734375
2023-07-11,199.58290100097656
2023-07-12,198.06570434570312
2023-07-13,197.906005859375
2023-07-14,195.76992797851562
2023-07-17,198.944091796875
2023-07-18,199.24354553222656
2023-07-19,199.58290100097656
2023-07-20,199.6128692626953
2023-07-21,201.12008666992188
2023-07-24,203.43582153320312
2023-07-25,205.02291870117188
2023-07-26,202.2779541015625
2023-07-27,201.2598419189453
2023-07-28,200.11195373535156
2023-07-31,201.2498321533203
2023-08-01,201.5193634033203
2023-08-02,201.94859313964844
2023-08-03,202.9666748046875
2023-08-04,199.91229248046875
2023-08-07,201.74893188476562
2023-08-08,202.32786560058594
2023-08-09,203.0665283203125
2023-08-10,200.06202697753906
2023-08-11,199.80250549316406
2023-08-14,203.1663360595703
2023-08-15,202.8269500732422
2023-08-16,200.4014129638672
2023-08-17,200.0420684814453
2023-08-18,202.69720458984375
2023-08-21,203.1962890625
2023-08-22,206.2506561279297
2023-08-23,207.86767578125
2023-08-24,201.1899871826172
2023-08-25,204.89317321777344
2023-08-28,207.29873657226562
2023-08-29,208.217041015625
2023-08-30,209.255126953125
2023-08-31,209.4846954345703
2023-09-01,211.9701385498047
2023-09-05,208.42666625976562
2023-09-06,208.70614624023438
2023-09-07,208.31686401367188
2023-09-08,206.1208953857422
2023-09-11,204.66357421875
2023-09-12,204.11459350585938
2023-09-13,199.96221923828125
2023-09-14,202.41769409179688
2023-09-15,198.87423706054688
2023-09-18,197.33705139160156
2023-09-19,195.76992797851562
2023-09-20,194.89154052734375
2023-09-21,186.12765502929688
2023-09-22,188.10403442382812
2023-09-25,187.2356414794922
2023-09-26,184.51065063476562
2023-09-27,189.77096557617188
2023-09-28,188.5731658935547
2023-09-29,186.8056640625
2023-10-02,176.39041137695312
2023-10-03,169.1306610107422
2023-10-04,171.50730895996094
2023-10-05,167.99229431152344
2023-10-06,172.46597290039062
2023-10-09,173.644287109375
2023-10-10,177.37901306152344
2023-10-11,179.06663513183594
2023-10-12,177.65859985351562
2023-10-13,173.28480529785156
2023-10-16,176.1307830810547
2023-10-17,179.14649963378906
2023-10-18,171.79689025878906
2023-10-19,168.5015869140625
2023-10-20,164.46728515625
2023-10-23,165.23619079589844
2023-10-24,167.013671875
2023-10-25,167.99229431152344
2023-10-26,167.013671875
2023-10-27,164.6370391845703
2023-10-30,164.52719116210938
2023-10-31,166.88385009765625
2023-11-01,159.3944549560547
2023-11-02,174.83261108398438
2023-11-03,168.94094848632812
2023-11-06,168.2219696044922
2023-11-07,164.84674072265625
2023-11-08,169.52012634277344
2023-11-09,169.3303985595703
2023-11-10,173.82403564453125
2023-11-13,175.99098205566406
2023-11-14,182.59164428710938
2023-11-15,183.4604034423828
2023-11-16,183.041015625
2023-11-17,182.8512725830078
2023-11-20,183.86981201171875
2023-11-21,183.1009063720703
2023-11-22,183.55027770996094
2023-11-24,182.32200622558594
2023-11-27,185.44760131835938
2023-11-28,181.08375549316406
2023-11-29,185.3477325439453
2023-11-30,188.0438995361328
2023-12-01,190.28074645996094
2023-12-04,189.37205505371094
2023-12-05,189.16232299804688
2023-12-06,191.57891845703125
2023-12-07,194.1053466796875
2023-12-08,198.9684600830078
2023-12-11,201.4748992919922
2023-12-12,204.97996520996094
2023-12-13,209.98287963867188
2023-12-14,215.49505615234375
2023-12-15,214.7161865234375
2023-12-18,214.69619750976562
2023-12-19,217.40237426757812
2023-12-20,212.5991668701172
2023-12-21,212.14981079101562
2023-12-22,213.73753356933594
2023-12-26,214.356689453125
2023-12-27,215.64486694335938
2023-12-28,216.16412353515625
2023-12-29,215.58470153808594
2024-01-02,209.06121826171875
2024-01-03,201.5387420654297
2024-01-04,199.87039184570312
2024-01-05,198.88137817382812
2024-01-08,205.3649139404297
2024-01-09,203.89637756347656
2024-01-10,203.43682861328125
2024-01-11,202.26800537109375
2024-01-12,202.25802612304688
2024-01-16,201.16908264160156
2024-01-17,199.96029663085938
2024-01-18,201.70855712890625
2024-01-19,202.22802734375
2024-01-22,203.25701904296875
2024-01-23,195.36488342285156
2024-01-24,193.087158203125
2024-01-25,197.79248046875
2024-01-26,196.10415649414062
2024-01-29,196.86338806152344
2024-01-30,197.05320739746094
2024-01-31,193.8563995361328
2024-02-01,200.06019592285156
2024-02-02,204.2959747314453
2024-02-05,201.98828125
2024-02-06,205.90435791015625
2024-02-07,208.6915740966797
2024-02-08,207.56272888183594
2024-02-09,209.90036010742188
2024-02-12,211.38890075683594
2024-02-13,206.63363647460938
2024-02-14,212.4278564453125
2024-02-15,213.846435546875
2024-02-16,211.2290496826172
2024-02-20,208.99127197265625
2024-02-21,211.00927734375
2024-02-22,232.69760131835938
2024-02-23,234.15615844726562
2024-02-26,235.4049072265625
2024-02-27,239.33099365234375
2024-02-28,238.3919219970703
2024-02-29,241.26902770996094
2024-03-01,240.64967346191406
2024-03-04,243.0972137451172
2024-03-05,239.47085571289062
2024-03-06,241.55877685546875
2024-03-07,244.0762481689453
2024-03-08,241.81849670410156
2024-03-11,238.90139770507812
2024-03-12,241.52877807617188
2024-03-13,241.58872985839844
2024-03-14,242.1182098388672
2024-03-15,242.50782775878906
2024-03-18,243.56675720214844
2024-03-19,246.14418029785156
2024-03-20,249.2610626220703
2024-03-21,256.0442810058594
2024-03-22,255.6646728515625
2024-03-25,255.28504943847656
2024-03-26,258.9214172363281
2024-03-27,259.4908447265625
2024-03-28,259.540771484375
2024-04-01,259.0013732910156
2024-04-02,255.84449768066406
2024-04-03,262.0283203125
2024-04-04,258.0323181152344
2024-04-05,262.93743896484375
2024-04-08,262.0879821777344
2024-04-09,256.2318115234375
2024-04-10,254.1331787109375
2024-04-11,257.83074951171875
2024-04-12,254.52293395996094
2024-04-15,248.7267303466797
2024-04-16,248.52687072753906
2024-04-17,245.7986602783203
2024-04-18,245.5188446044922
2024-04-19,243.10043334960938
2024-04-22,245.39891052246094
2024-04-23,251.78472900390625
2024-04-24,253.013916015625
2024-04-25,255.02261352539062
2024-04-26,261.4883728027344
2024-04-29,262.16790771484375
2024-04-30,258.3904113769531
2024-05-01,255.8420867919922
2024-05-02,254.83273315429688
2024-05-03,256.161865234375
2024-05-06,269.3232116699219
2024-05-07,266.7049255371094
2024-05-08,264.8061828613281
2024-05-09,269.9927978515625
2024-05-10,271.30194091796875
2024-05-13,265.2558898925781
2024-05-14,263.1872253417969
2024-05-15,270.6123962402344
2024-05-16,263.64697265625
2024-05-17,264.2265625
2024-05-20,267.48443603515625
2024-05-21,271.87152099609375
2024-05-22,270.92218017578125
2024-05-23,276.36859130859375
2024-05-24,283.24407958984375
2024-05-28,279.4565734863281
2024-05-29,277.78765869140625
2024-05-30,279.5765075683594
2024-05-31,275.7590026855469
2024-06-03,271.7915954589844
2024-06-04,269.8428649902344
2024-06-05,275.7489929199219
2024-06-06,267.10467529296875
2024-06-07,269.1433410644531
2024-06-10,271.3918762207031
2024-06-11,271.3818664550781
2024-06-12,276.6084289550781
2024-06-13,276.51849365234375
2024-06-14,273.1107482910156
2024-06-17,276.3985595703125
2024-06-18,281.01556396484375
2024-06-20,273.790283203125
2024-06-21,273.8202819824219
2024-06-24,274.0501403808594
2024-06-25,272.79095458984375
2024-06-26,266.3951416015625
2024-06-27,266.88482666015625
2024-06-28,253.92332458496094
2024-07-01,247.53526306152344
2024-07-02,247.70521545410156
2024-07-03,254.52316284179688
2024-07-05,252.4537811279297
2024-07-08,254.58314514160156
2024-07-09,254.7130889892578
2024-07-10,257.79217529296875
2024-07-11,264.0602722167969
2024-07-12,268.7288513183594
2024-07-15,257.162353515625
2024-07-16,259.2917175292969
2024-07-17,244.86607360839844
2024-07-18,264.6300964355469
2024-07-19,258.4819641113281
2024-07-22,267.6291809082031
2024-07-23,264.3801574707031
2024-07-24,251.84396362304688
2024-07-25,248.73489379882812
2024-07-26,256.65252685546875
2024-07-29,256.1426696777344
2024-07-30,251.52406311035156
2024-07-31,265.2998962402344
2024-08-01,254.80307006835938
2024-08-02,240.84727478027344
2024-08-05,239.5076904296875
2024-08-06,247.95513916015625
2024-08-07,248.42498779296875
2024-08-08,262.7206726074219
2024-08-09,259.5416259765625
2024-08-12,259.9615173339844
2024-08-13,261.9209289550781
2024-08-14,263.3904724121094
2024-08-15,267.859130859375
2024-08-16,265.80975341796875
2024-08-19,268.0190734863281
2024-08-20,266.7794494628906
2024-08-21,269.2786865234375
2024-08-22,267.7191467285156
2024-08-23,273.0875549316406
2024-08-26,270.92822265625
2024-08-27,270.27838134765625
2024-08-28,267.41925048828125
2024-08-29,270.9681701660156
2024-08-30,275.0469665527344
2024-09-03,257.5222473144531
2024-09-04,255.59283447265625
2024-09-05,251.31411743164062
2024-09-06,247.8451690673828
2024-09-09,249.98452758789062
2024-09-10,249.95452880859375
2024-09-11,263.0105895996094
2024-09-12,268.4189453125
2024-09-13,269.4586486816406
2024-09-16,271.4580383300781
2024-09-17,273.83734130859375
2024-09-18,271.9778747558594
2024-09-19,289.6425476074219
2024-09-20,290.8022155761719
2024-09-23,296.0406188964844
