,HUBB
2015-02-23,92.9434585571289
2015-02-24,93.22402954101562
2015-02-25,93.18373107910156
2015-02-26,92.18487548828125
2015-02-27,91.66934967041016
2015-03-02,91.54852294921875
2015-03-03,90.70270538330078
2015-03-04,88.93052673339844
2015-03-05,88.8016586303711
2015-03-06,88.51167297363281
2015-03-09,89.06747436523438
2015-03-10,87.17446899414062
2015-03-11,87.52893829345703
2015-03-12,87.84308624267578
2015-03-13,87.2389144897461
2015-03-16,88.30223846435547
2015-03-17,88.18946075439453
2015-03-18,88.60835266113281
2015-03-19,88.64861297607422
2015-03-20,89.744140625
2015-03-23,89.05137634277344
2015-03-24,88.9063720703125
2015-03-25,88.1250228881836
2015-03-26,88.36666107177734
2015-03-27,88.17333984375
2015-03-30,88.64861297607422
2015-03-31,88.30223846435547
2015-04-01,87.52083587646484
2015-04-02,87.65779876708984
2015-04-06,88.07669067382812
2015-04-07,88.14111328125
2015-04-08,88.60028839111328
2015-04-09,89.39774322509766
2015-04-10,89.21247100830078
2015-04-13,88.91443634033203
2015-04-14,89.13191986083984
2015-04-15,89.0111083984375
2015-04-16,89.32524108886719
2015-04-17,89.17218017578125
2015-04-20,88.91443634033203
2015-04-21,88.91443634033203
2015-04-22,88.7613754272461
2015-04-23,88.8660888671875
2015-04-24,88.06056213378906
2015-04-27,87.98808288574219
2015-04-28,88.69694519042969
2015-04-29,88.51167297363281
2015-04-30,87.66586303710938
2015-05-01,88.2861328125
2015-05-04,88.68889617919922
2015-05-05,88.03642272949219
2015-05-06,87.61750793457031
2015-05-07,87.69003295898438
2015-05-08,88.213623046875
2015-05-11,88.2297134399414
2015-05-12,87.88339233398438
2015-05-13,88.47135925292969
2015-05-14,89.8649673461914
2015-05-15,90.00994110107422
2015-05-18,89.71995544433594
2015-05-19,89.71190643310547
2015-05-20,89.8649673461914
2015-05-21,89.03524017333984
2015-05-22,88.84194946289062
2015-05-26,88.43111419677734
2015-05-27,88.8602294921875
2015-05-28,88.34202575683594
2015-05-29,87.4676284790039
2015-06-01,87.92103576660156
2015-06-02,88.1639175415039
2015-06-03,88.79544067382812
2015-06-04,88.39871215820312
2015-06-05,88.884521484375
2015-06-08,88.536376953125
2015-06-09,89.46747589111328
2015-06-10,89.87232971191406
2015-06-11,89.82373809814453
2015-06-12,89.74275207519531
2015-06-15,89.28936004638672
2015-06-16,89.29743194580078
2015-06-17,89.76704406738281
2015-06-18,90.00184631347656
2015-06-19,89.43509674072266
2015-06-22,89.59703063964844
2015-06-23,89.68606567382812
2015-06-24,89.3864974975586
2015-06-25,89.41080474853516
2015-06-26,89.85611724853516
2015-06-29,88.09103393554688
2015-06-30,87.67005157470703
2015-07-01,87.67005157470703
2015-07-02,87.44332122802734
2015-07-06,86.95751953125
2015-07-07,87.5728530883789
2015-07-08,86.1883544921875
2015-07-09,86.23693084716797
2015-07-10,86.52840423583984
2015-07-13,87.50001525878906
2015-07-14,87.7671890258789
2015-07-15,86.9737319946289
2015-07-16,86.82798767089844
2015-07-17,86.47174835205078
2015-07-20,86.28550720214844
2015-07-21,85.28153991699219
2015-07-22,84.56901550292969
2015-07-23,86.3826675415039
2015-07-24,84.47188568115234
2015-07-27,83.67839813232422
2015-07-28,84.00227355957031
2015-07-29,85.28962707519531
2015-07-30,84.79574584960938
2015-07-31,84.53661346435547
2015-08-03,83.98607635498047
2015-08-04,84.64190673828125
2015-08-05,85.0305404663086
2015-08-06,84.14800262451172
2015-08-07,84.12370300292969
2015-08-10,85.43535614013672
2015-08-11,84.52045440673828
2015-08-12,84.0913314819336
2015-08-13,83.5893325805664
2015-08-14,83.8079605102539
2015-08-17,83.95368957519531
2015-08-18,83.65411376953125
2015-08-19,82.70682525634766
2015-08-20,81.54087829589844
2015-08-21,80.09160614013672
2015-08-24,77.57354736328125
2015-08-25,76.86917114257812
2015-08-26,78.17269897460938
2015-08-27,80.41226196289062
2015-08-28,80.24939727783203
2015-08-31,80.35525512695312
2015-09-01,78.97080993652344
2015-09-02,79.27213287353516
2015-09-03,79.53274536132812
2015-09-04,78.09941864013672
2015-09-08,79.30470275878906
2015-09-09,78.20528411865234
2015-09-10,77.19544219970703
2015-09-11,77.43975830078125
2015-09-14,76.6335220336914
2015-09-15,77.570068359375
2015-09-16,78.14014434814453
2015-09-17,77.43975830078125
2015-09-18,73.29454040527344
2015-09-21,71.76353454589844
2015-09-22,69.98001098632812
2015-09-23,69.45878601074219
2015-09-24,68.7828598022461
2015-09-25,69.25521850585938
2015-09-28,67.561279296875
2015-09-29,67.66714477539062
2015-09-30,69.18191528320312
2015-10-01,69.42621612548828
2015-10-02,70.22432708740234
2015-10-05,72.097412109375
2015-10-06,72.19514465332031
2015-10-07,72.78150177001953
2015-10-08,73.92977905273438
2015-10-09,74.45097351074219
2015-10-12,73.5551528930664
2015-10-13,72.74891662597656
2015-10-14,71.86122131347656
2015-10-15,72.46388244628906
2015-10-16,70.85139465332031
2015-10-19,71.17716217041016
2015-10-20,71.84495544433594
2015-10-21,71.20972442626953
2015-10-22,76.02276611328125
2015-10-23,76.64981079101562
2015-10-26,76.71495819091797
2015-10-27,76.49507904052734
2015-10-28,78.36817932128906
2015-10-29,78.38443756103516
2015-10-30,78.87307739257812
2015-11-02,79.42686462402344
2015-11-03,78.84866333007812
2015-11-04,78.54733276367188
2015-11-05,78.53106689453125
2015-11-06,78.04242706298828
2015-11-09,77.02442932128906
2015-11-10,76.73125457763672
2015-11-11,77.30945587158203
2015-11-12,76.14488220214844
2015-11-13,77.70852661132812
2015-11-16,79.23954772949219
2015-11-17,78.18086242675781
2015-11-18,79.97249603271484
2015-11-19,79.62230682373047
2015-11-20,79.26399993896484
2015-11-23,79.45944213867188
2015-11-24,80.26568603515625
2015-11-25,81.34759521484375
2015-11-27,81.66722869873047
2015-11-30,81.38037872314453
2015-12-01,81.84754180908203
2015-12-02,80.978759765625
2015-12-03,80.0689697265625
2015-12-04,80.38861846923828
2015-12-07,79.88866424560547
2015-12-08,78.66743469238281
2015-12-09,78.1428451538086
2015-12-10,78.01992797851562
2015-12-11,77.66747283935547
2015-12-14,77.07733917236328
2015-12-15,76.47081756591797
2015-12-16,77.67566680908203
2015-12-17,76.52000427246094
2015-12-18,75.44629669189453
2015-12-21,77.29045104980469
2015-12-22,79.48705291748047
2015-12-23,82.09342956542969
2015-12-24,83.12615203857422
2015-12-28,83.28189086914062
2015-12-29,84.42118072509766
2015-12-30,84.66704559326172
2015-12-31,82.81471252441406
2016-01-04,83.58516693115234
2016-01-05,82.20820617675781
2016-01-06,80.92958068847656
2016-01-07,77.86416625976562
2016-01-08,77.7904052734375
2016-01-11,75.38894653320312
2016-01-12,75.63480377197266
2016-01-13,72.96283721923828
2016-01-14,74.32343292236328
2016-01-15,73.00383758544922
2016-01-19,72.52843475341797
2016-01-20,71.11048126220703
2016-01-21,71.51211547851562
2016-01-22,72.49565887451172
2016-01-25,71.09407806396484
2016-01-26,71.93010711669922
2016-01-27,70.72526550292969
2016-01-28,72.45466613769531
2016-01-29,74.11849975585938
2016-02-01,73.84803771972656
2016-02-02,72.09402465820312
2016-02-03,73.5611572265625
2016-02-04,75.30696105957031
2016-02-05,73.92180633544922
2016-02-08,73.65953063964844
2016-02-09,73.73329162597656
2016-02-10,73.60215759277344
2016-02-11,73.24150848388672
2016-02-12,73.71688842773438
2016-02-16,75.7249755859375
2016-02-17,76.26592254638672
2016-02-18,76.15116882324219
2016-02-19,76.67573547363281
2016-02-22,78.45433044433594
2016-02-23,78.74118041992188
2016-02-24,79.24935913085938
2016-02-25,80.71784973144531
2016-02-26,81.55934143066406
2016-02-29,81.97183990478516
2016-03-01,83.17634582519531
2016-03-02,84.21585083007812
2016-03-03,83.78682708740234
2016-03-04,83.3825912475586
2016-03-07,84.00959777832031
2016-03-08,82.41737365722656
2016-03-09,81.73262023925781
2016-03-10,82.30184173583984
2016-03-11,82.96185302734375
2016-03-14,82.2770767211914
2016-03-15,82.8381118774414
2016-03-16,83.58883666992188
2016-03-17,84.54585266113281
2016-03-18,84.9748306274414
2016-03-21,84.78508758544922
2016-03-22,84.570556640625
2016-03-23,83.2671127319336
2016-03-24,83.29185485839844
2016-03-28,84.1003189086914
2016-03-29,85.43682861328125
2016-03-30,86.93834686279297
2016-03-31,87.39208221435547
2016-04-01,89.2978286743164
2016-04-04,87.96956634521484
2016-04-05,87.0373306274414
2016-04-06,87.77983093261719
2016-04-07,87.9613265991211
2016-04-08,88.66256713867188
2016-04-11,87.85407257080078
2016-04-12,88.08509063720703
2016-04-13,90.01557922363281
2016-04-14,89.28958129882812
2016-04-15,89.9083251953125
2016-04-18,90.08983612060547
2016-04-19,89.5865707397461
2016-04-20,89.48760223388672
2016-04-21,89.95782470703125
2016-04-22,89.26481628417969
2016-04-25,88.55533599853516
2016-04-26,88.25835418701172
2016-04-27,88.01909637451172
2016-04-28,87.09508514404297
2016-04-29,87.2518539428711
2016-05-02,87.56532287597656
2016-05-03,87.32608795166016
2016-05-04,86.24534606933594
2016-05-05,86.80633544921875
2016-05-06,87.0785903930664
2016-05-09,86.07209777832031
2016-05-10,87.98609161376953
2016-05-11,87.7055892944336
2016-05-12,87.82110595703125
2016-05-13,85.93183898925781
2016-05-16,86.83934020996094
2016-05-17,86.52581787109375
2016-05-18,86.319580078125
2016-05-19,85.4286117553711
2016-05-20,86.4598159790039
2016-05-23,86.6330795288086
2016-05-24,87.01258087158203
2016-05-25,87.66435241699219
2016-05-26,87.79712677001953
2016-05-27,87.93821716308594
2016-05-31,88.19548797607422
2016-06-01,87.9133071899414
2016-06-02,87.830322265625
2016-06-03,86.63522338867188
2016-06-06,87.830322265625
2016-06-07,87.79712677001953
2016-06-08,87.92987823486328
2016-06-09,87.73905181884766
2016-06-10,85.21607208251953
2016-06-13,85.48994445800781
2016-06-14,85.01688385009766
2016-06-15,84.73472595214844
2016-06-16,84.23677062988281
2016-06-17,83.57280731201172
2016-06-20,84.61022186279297
2016-06-21,84.16207122802734
2016-06-22,84.5189208984375
2016-06-23,85.7721176147461
2016-06-24,83.74710845947266
2016-06-27,81.4731216430664
2016-06-28,82.06240844726562
2016-06-29,84.1952896118164
2016-06-30,87.53153228759766
2016-07-01,87.59793853759766
2016-07-05,86.30326843261719
2016-07-06,86.75973510742188
2016-07-07,87.09998321533203
2016-07-08,88.02119445800781
2016-07-11,88.47765350341797
2016-07-12,87.95479583740234
2016-07-13,88.12911224365234
2016-07-14,88.55233764648438
2016-07-15,88.73493957519531
2016-07-18,88.60212707519531
2016-07-19,88.4029312133789
2016-07-20,88.35317993164062
2016-07-21,87.73905181884766
2016-07-22,87.63943481445312
2016-07-25,86.47755432128906
2016-07-26,88.4029312133789
2016-07-27,87.93821716308594
2016-07-28,88.15398406982422
2016-07-29,89.49015045166016
2016-08-01,87.98799896240234
2016-08-02,87.02528381347656
2016-08-03,87.21614837646484
2016-08-04,86.7265396118164
2016-08-05,87.74732208251953
2016-08-08,87.79712677001953
2016-08-09,87.53153228759766
2016-08-10,88.61044311523438
2016-08-11,88.75980377197266
2016-08-12,88.72662353515625
2016-08-15,89.1084213256836
2016-08-16,88.80132293701172
2016-08-17,88.48595428466797
2016-08-18,89.7225341796875
2016-08-19,89.54825592041016
2016-08-22,89.54825592041016
2016-08-23,90.05451965332031
2016-08-24,89.29927825927734
2016-08-25,89.7225341796875
2016-08-26,89.56484985351562
2016-08-29,90.35790252685547
2016-08-30,90.51651763916016
2016-08-31,90.41636657714844
2016-09-01,90.316162109375
2016-09-02,90.8170394897461
2016-09-06,90.06576538085938
2016-09-07,89.623291015625
2016-09-08,89.1307601928711
2016-09-09,86.60133361816406
2016-09-12,87.49457550048828
2016-09-13,86.06707763671875
2016-09-14,85.24899291992188
2016-09-15,86.02535247802734
2016-09-16,85.76654052734375
2016-09-19,86.46778106689453
2016-09-20,85.8166275024414
2016-09-21,87.5029067993164
2016-09-22,89.50642395019531
2016-09-23,88.54641723632812
2016-09-26,88.33769226074219
2016-09-27,89.08067321777344
2016-09-28,90.24100494384766
2016-09-29,88.9971923828125
2016-09-30,89.94048309326172
2016-10-03,88.79683685302734
2016-10-04,87.94534301757812
2016-10-05,88.14572143554688
2016-10-06,88.04551696777344
2016-10-07,86.95195770263672
2016-10-10,86.98534393310547
2016-10-11,85.80829620361328
2016-10-12,85.73316192626953
2016-10-13,84.77315521240234
2016-10-14,86.4009780883789
2016-10-17,86.1922836303711
2016-10-18,86.18395233154297
2016-10-19,86.78497314453125
2016-10-20,86.684814453125
2016-10-21,87.31927490234375
2016-10-24,87.5530014038086
2016-10-25,87.5029067993164
2016-10-26,87.82012176513672
2016-10-27,87.58638000488281
2016-10-28,87.31927490234375
2016-10-31,87.2524642944336
2016-11-01,86.43437194824219
2016-11-02,85.26568603515625
2016-11-03,85.6747055053711
2016-11-04,86.1255111694336
2016-11-07,87.98709106445312
2016-11-08,88.08724975585938
2016-11-09,90.47478485107422
2016-11-10,92.05253601074219
2016-11-11,92.18611145019531
2016-11-14,93.66365814208984
2016-11-15,93.4299545288086
2016-11-16,93.37150573730469
2016-11-17,92.99586486816406
2016-11-18,92.27793884277344
2016-11-21,92.81220245361328
2016-11-22,94.08108520507812
2016-11-23,94.34821319580078
2016-11-25,94.4817886352539
2016-11-28,93.62498474121094
2016-11-29,93.6165771484375
2016-11-30,94.31375885009766
2016-12-01,94.72537994384766
2016-12-02,95.04458618164062
2016-12-05,95.48976135253906
2016-12-06,95.41419219970703
2016-12-07,96.52296447753906
2016-12-08,96.38854217529297
2016-12-09,97.6485366821289
2016-12-12,98.09371185302734
2016-12-13,98.29531860351562
2016-12-14,97.03531646728516
2016-12-15,96.90093231201172
2016-12-16,98.27851867675781
2016-12-19,98.05175018310547
2016-12-20,99.57208251953125
2016-12-21,98.98410034179688
2016-12-22,98.95891571044922
2016-12-23,99.26129913330078
2016-12-27,99.52172088623047
2016-12-28,98.38771057128906
2016-12-29,98.58092498779297
2016-12-30,98.02653503417969
2017-01-03,98.81609344482422
2017-01-04,99.647705078125
2017-01-05,99.26969909667969
2017-01-06,99.48811340332031
2017-01-09,97.9593505859375
2017-01-10,98.67330932617188
2017-01-11,99.60570526123047
2017-01-12,99.51331329345703
2017-01-13,100.51290130615234
2017-01-17,98.8917465209961
2017-01-18,98.8833236694336
2017-01-19,99.05130767822266
2017-01-20,98.80769348144531
2017-01-23,98.73209381103516
2017-01-24,99.72330474853516
2017-01-25,100.06769561767578
2017-01-26,99.70649719238281
2017-01-27,99.45452117919922
2017-01-30,98.95891571044922
2017-01-31,102.545654296875
2017-02-01,102.62965393066406
2017-02-02,102.59605407714844
2017-02-03,105.62001037597656
2017-02-06,104.57000732421875
2017-02-07,103.83924102783203
2017-02-08,103.04965209960938
2017-02-09,103.20924377441406
2017-02-10,103.19243621826172
2017-02-13,103.0916519165039
2017-02-14,102.83124542236328
2017-02-15,102.99085235595703
2017-02-16,102.58765411376953
2017-02-17,102.65485382080078
2017-02-21,103.66282653808594
2017-02-22,101.99124908447266
2017-02-23,101.22688293457031
2017-02-24,101.65776824951172
2017-02-27,102.04642486572266
2017-02-28,100.22144317626953
2017-03-01,102.80682373046875
2017-03-02,102.05488586425781
2017-03-03,102.05488586425781
2017-03-06,102.72232818603516
2017-03-07,101.88589477539062
2017-03-08,101.53104400634766
2017-03-09,100.91426086425781
2017-03-10,102.05488586425781
2017-03-13,102.21540069580078
2017-03-14,100.81288146972656
2017-03-15,103.144775390625
2017-03-16,102.05488586425781
2017-03-17,101.76761627197266
2017-03-20,100.87205505371094
2017-03-21,99.19914245605469
2017-03-22,99.6553726196289
2017-03-23,100.10318756103516
2017-03-24,99.40190124511719
2017-03-27,99.17377471923828
2017-03-28,100.18766784667969
2017-03-29,100.66924285888672
2017-03-30,101.71691131591797
2017-03-31,101.42963409423828
2017-04-03,101.61552429199219
2017-04-04,99.95952606201172
2017-04-05,98.42181396484375
2017-04-06,100.15384674072266
2017-04-07,100.82975006103516
2017-04-10,101.26067352294922
2017-04-11,101.28602600097656
2017-04-12,99.6131362915039
2017-04-13,98.81047058105469
2017-04-17,100.15384674072266
2017-04-18,99.92572021484375
2017-04-19,99.99332427978516
2017-04-20,100.48336791992188
2017-04-21,100.54251861572266
2017-04-24,102.68008422851562
2017-04-25,98.96255493164062
2017-04-26,96.43632507324219
2017-04-27,97.05309295654297
2017-04-28,95.58299255371094
2017-05-01,95.3548583984375
2017-05-02,95.62523651123047
2017-05-03,95.19430541992188
2017-05-04,94.72962951660156
2017-05-05,95.27881622314453
2017-05-08,95.04225158691406
2017-05-09,96.5799331665039
2017-05-10,97.00238800048828
2017-05-11,95.8026351928711
2017-05-12,93.9100570678711
2017-05-15,94.63668060302734
2017-05-16,94.71276092529297
2017-05-17,93.69042205810547
2017-05-18,94.40855407714844
2017-05-19,96.461669921875
2017-05-22,96.7827377319336
2017-05-23,97.2304916381836
2017-05-24,98.31199645996094
2017-05-25,98.81893157958984
2017-05-26,99.57540893554688
2017-05-30,98.32594299316406
2017-05-31,98.52143859863281
2017-06-01,99.54139709472656
2017-06-02,100.18742370605469
2017-06-05,100.13640594482422
2017-06-06,99.43941497802734
2017-06-07,99.2524185180664
2017-06-08,100.34890747070312
2017-06-09,101.13936614990234
2017-06-12,101.75985717773438
2017-06-13,101.63236236572266
2017-06-14,101.35186767578125
2017-06-15,101.07137298583984
2017-06-16,99.86441802978516
2017-06-19,99.48189544677734
2017-06-20,97.40797424316406
2017-06-21,95.83550262451172
2017-06-22,95.55496978759766
2017-06-23,95.94597625732422
2017-06-26,95.99700164794922
2017-06-27,95.38500213623047
2017-06-28,95.27449798583984
2017-06-29,95.44450378417969
2017-06-30,96.19247436523438
2017-07-03,96.47297668457031
2017-07-05,96.67697143554688
2017-07-06,95.93746948242188
2017-07-07,97.1274642944336
2017-07-10,96.96598052978516
2017-07-11,97.79045104980469
2017-07-12,97.66295623779297
2017-07-13,97.81593322753906
2017-07-14,98.3769302368164
2017-07-17,98.50442504882812
2017-07-18,98.4364242553711
2017-07-19,99.53292846679688
2017-07-20,99.57540893554688
2017-07-21,98.69993591308594
2017-07-24,98.86143493652344
2017-07-25,102.55035400390625
2017-07-26,100.59539794921875
2017-07-27,101.48786163330078
2017-07-28,101.57286071777344
2017-07-31,100.96937561035156
2017-08-01,99.89837646484375
2017-08-02,101.52188110351562
2017-08-03,101.31790161132812
2017-08-04,101.38587951660156
2017-08-07,101.17339324951172
2017-08-08,100.51887512207031
2017-08-09,100.24688720703125
2017-08-10,98.19843292236328
2017-08-11,97.76494598388672
2017-08-14,98.05393981933594
2017-08-15,96.88946533203125
2017-08-16,97.03397369384766
2017-08-17,95.28302001953125
2017-08-18,94.90050506591797
2017-08-21,93.54902648925781
2017-08-22,94.16101837158203
2017-08-23,93.40454864501953
2017-08-24,93.48103332519531
2017-08-25,93.89753723144531
2017-08-28,93.74451446533203
2017-08-29,94.97633361816406
2017-08-30,95.85739135742188
2017-08-31,96.48185729980469
2017-09-01,96.48185729980469
2017-09-05,95.19872283935547
2017-09-06,95.01910400390625
2017-09-07,94.14656066894531
2017-09-08,95.7633056640625
2017-09-11,96.62725830078125
2017-09-12,98.21833801269531
2017-09-13,98.32096862792969
2017-09-14,96.66148376464844
2017-09-15,97.31158447265625
2017-09-18,97.4997787475586
2017-09-19,96.45620727539062
2017-09-20,96.92666625976562
2017-09-21,96.91812133789062
2017-09-22,97.47410583496094
2017-09-25,97.52543640136719
2017-09-26,98.29533386230469
2017-09-27,99.04808807373047
2017-09-28,99.10796356201172
2017-09-29,99.24481964111328
2017-10-02,100.27133178710938
2017-10-03,100.54505157470703
2017-10-04,101.13528442382812
2017-10-05,100.72468566894531
2017-10-06,100.21144104003906
2017-10-09,99.33890533447266
2017-10-10,99.24481964111328
2017-10-11,98.39795684814453
2017-10-12,99.90351104736328
2017-10-13,100.98129272460938
2017-10-16,102.42696380615234
2017-10-17,101.6913070678711
2017-10-18,102.7862319946289
2017-10-19,103.359375
2017-10-20,105.27548217773438
2017-10-23,103.77850341796875
2017-10-24,107.22581481933594
2017-10-25,107.77328491210938
2017-10-26,107.91867065429688
2017-10-27,107.72196197509766
2017-10-30,107.0290756225586
2017-10-31,107.62786102294922
2017-11-01,107.91867065429688
2017-11-02,107.9443588256836
2017-11-03,107.0290756225586
2017-11-06,107.39691162109375
2017-11-07,106.5927963256836
2017-11-08,105.71173858642578
2017-11-09,105.20703125
2017-11-10,104.87344360351562
2017-11-13,104.15489959716797
2017-11-14,103.87260437011719
2017-11-15,102.33287048339844
2017-11-16,102.9059829711914
2017-11-17,102.52104187011719
2017-11-20,103.03428649902344
2017-11-21,102.7862319946289
2017-11-22,103.5047607421875
2017-11-24,103.03428649902344
2017-11-27,103.7528305053711
2017-11-28,107.85880279541016
2017-11-29,108.19447326660156
2017-11-30,108.26332092285156
2017-12-01,107.01537322998047
2017-12-04,110.41498565673828
2017-12-05,109.0723648071289
2017-12-06,109.82113647460938
2017-12-07,112.5666732788086
2017-12-08,112.5322265625
2017-12-11,112.52363586425781
2017-12-12,112.3084487915039
2017-12-13,111.31009674072266
2017-12-14,109.95024108886719
2017-12-15,110.91419219970703
2017-12-18,112.69577026367188
2017-12-19,113.7371826171875
2017-12-20,115.90605926513672
2017-12-21,116.37939453125
2017-12-22,116.38803100585938
2017-12-26,118.34173583984375
2017-12-27,116.94747924804688
2017-12-28,117.04212951660156
2017-12-29,116.48270416259766
2018-01-02,115.50152587890625
2018-01-03,114.76134490966797
2018-01-04,116.646240234375
2018-01-05,116.99050903320312
2018-01-08,117.09378814697266
2018-01-09,116.33637237548828
2018-01-10,115.46713256835938
2018-01-11,116.43965911865234
2018-01-12,119.06470489501953
2018-01-16,117.35198211669922
2018-01-17,117.22289276123047
2018-01-18,119.21101379394531
2018-01-19,119.03886413574219
2018-01-22,119.25408172607422
2018-01-23,118.36756134033203
2018-01-24,117.61878204345703
2018-01-25,118.92700958251953
2018-01-26,119.81349182128906
2018-01-29,118.79786682128906
2018-01-30,119.46062469482422
2018-01-31,117.00772857666016
2018-02-01,118.09217834472656
2018-02-02,115.2003173828125
2018-02-05,110.94001007080078
2018-02-06,112.3256607055664
2018-02-07,114.28804016113281
2018-02-08,111.58550262451172
2018-02-09,113.69414520263672
2018-02-12,114.744140625
2018-02-13,114.9678955078125
2018-02-14,116.85279083251953
2018-02-15,117.3089599609375
2018-02-16,116.59458923339844
2018-02-20,114.7269515991211
2018-02-21,115.32080078125
2018-02-22,115.66510009765625
2018-02-23,115.77694702148438
2018-02-26,115.68230438232422
2018-02-27,115.29277038574219
2018-02-28,113.44029998779297
2018-03-01,112.11589813232422
2018-03-02,111.0944595336914
2018-03-05,111.52725219726562
2018-03-06,111.89949798583984
2018-03-07,108.8351821899414
2018-03-08,109.06889343261719
2018-03-09,109.3285903930664
2018-03-12,108.27250671386719
2018-03-13,108.67070007324219
2018-03-14,109.35456085205078
2018-03-15,108.17729187011719
2018-03-16,109.3805160522461
2018-03-19,108.61009979248047
2018-03-20,108.56684875488281
2018-03-21,108.514892578125
2018-03-22,105.21688079833984
2018-03-23,102.44686126708984
2018-03-26,103.71067810058594
2018-03-27,103.48561096191406
2018-03-28,103.76260375976562
2018-03-29,105.41596221923828
2018-04-02,101.57257843017578
2018-04-03,102.39491271972656
2018-04-04,102.69788360595703
2018-04-05,103.87516021728516
2018-04-06,101.61585998535156
2018-04-09,101.59854125976562
2018-04-10,103.02682495117188
2018-04-11,101.52930450439453
2018-04-12,102.4555435180664
2018-04-13,102.5334243774414
2018-04-16,103.7193374633789
2018-04-17,104.52436828613281
2018-04-18,105.58042907714844
2018-04-19,104.66285705566406
2018-04-20,103.57217407226562
2018-04-23,102.8883056640625
2018-04-24,94.6562271118164
2018-04-25,93.40974426269531
2018-04-26,91.90354919433594
2018-04-27,90.70030212402344
2018-04-30,89.9039306640625
2018-05-01,88.73534393310547
2018-05-02,89.05559539794922
2018-05-03,88.84786987304688
2018-05-04,89.9991455078125
2018-05-07,90.6829833984375
2018-05-08,89.89527893066406
2018-05-09,90.64837646484375
2018-05-10,90.26749420166016
2018-05-11,90.63970947265625
2018-05-14,90.76954650878906
2018-05-15,91.05521392822266
2018-05-16,91.4793701171875
2018-05-17,91.78233337402344
2018-05-18,91.49669647216797
2018-05-21,92.50946807861328
2018-05-22,95.75556945800781
2018-05-23,95.53048706054688
2018-05-24,96.24898529052734
2018-05-25,95.67764282226562
2018-05-29,93.98969268798828
2018-05-30,96.00358581542969
2018-05-31,93.88505554199219
2018-06-01,94.12045288085938
2018-06-04,94.6609878540039
2018-06-05,95.7245864868164
2018-06-06,97.00614166259766
2018-06-07,97.79076385498047
2018-06-08,97.64256286621094
2018-06-11,97.72102355957031
2018-06-12,98.02616119384766
2018-06-13,97.62513732910156
2018-06-14,98.41847229003906
2018-06-15,98.39231872558594
2018-06-18,98.68872833251953
2018-06-19,96.1430435180664
2018-06-20,95.02714538574219
2018-06-21,94.08558654785156
2018-06-22,95.24507904052734
2018-06-25,94.01583099365234
2018-06-26,93.23993682861328
2018-06-27,93.05686950683594
2018-06-28,92.39427185058594
2018-06-29,92.18502807617188
2018-07-02,92.51631164550781
2018-07-03,94.32098388671875
2018-07-05,94.72198486328125
2018-07-06,94.65223693847656
2018-07-09,96.8927993774414
2018-07-10,98.95899200439453
2018-07-11,96.90151977539062
2018-07-12,97.94769287109375
2018-07-13,98.82823181152344
2018-07-16,97.7733154296875
2018-07-17,98.82823181152344
2018-07-18,100.10106658935547
2018-07-19,100.7723388671875
2018-07-20,100.47593688964844
2018-07-23,99.34256744384766
2018-07-24,103.34418487548828
2018-07-25,105.86372375488281
2018-07-26,107.06681060791016
2018-07-27,106.29962158203125
2018-07-30,104.5647201538086
2018-07-31,107.45039367675781
2018-08-01,104.5124282836914
2018-08-02,102.9518814086914
2018-08-03,104.23342895507812
2018-08-06,103.5621566772461
2018-08-07,103.788818359375
2018-08-08,102.96932220458984
2018-08-09,103.0564956665039
2018-08-10,102.80365753173828
2018-08-13,103.28317260742188
2018-08-14,105.35807800292969
2018-08-15,105.34063720703125
2018-08-16,106.59605407714844
2018-08-17,107.45914459228516
2018-08-20,107.75554656982422
2018-08-21,109.1591567993164
2018-08-22,108.06938171386719
2018-08-23,108.49658966064453
2018-08-24,108.88017272949219
2018-08-27,110.58019256591797
2018-08-28,110.27506256103516
2018-08-29,110.56275939941406
2018-08-30,110.00139617919922
2018-08-31,110.83468627929688
2018-09-04,110.46627807617188
2018-09-05,111.7732162475586
2018-09-06,112.05387115478516
2018-09-07,113.24679565429688
2018-09-10,114.34320068359375
2018-09-11,115.68523406982422
2018-09-12,115.28172302246094
2018-09-13,117.07986450195312
2018-09-14,117.8868179321289
2018-09-17,117.43074798583984
2018-09-18,118.24647521972656
2018-09-19,118.43941497802734
2018-09-20,119.16744995117188
2018-09-21,119.93934631347656
2018-09-24,118.96571350097656
2018-09-25,117.98332214355469
2018-09-26,117.10619354248047
2018-09-27,117.18510437011719
2018-09-28,117.15882110595703
2018-10-01,117.32546997070312
2018-10-02,115.84310150146484
2018-10-03,114.84317779541016
2018-10-04,114.97476196289062
2018-10-05,112.79066467285156
2018-10-08,111.7732162475586
2018-10-09,110.49258422851562
2018-10-10,108.22958374023438
2018-10-11,105.44905853271484
2018-10-12,106.57180786132812
2018-10-15,107.79102325439453
2018-10-16,110.60662841796875
2018-10-17,108.7558822631836
2018-10-18,107.45770263671875
2018-10-19,105.28241729736328
2018-10-22,106.42269897460938
2018-10-23,93.98493194580078
2018-10-24,89.23960876464844
2018-10-25,89.52032470703125
2018-10-26,87.48535919189453
2018-10-29,86.34507751464844
2018-10-30,87.34504699707031
2018-10-31,89.20452880859375
2018-11-01,95.19535827636719
2018-11-02,94.70417022705078
2018-11-05,94.862060546875
