,TER
2017-09-15,35.45505905151367
2017-09-18,34.25304412841797
2017-09-19,34.80117416381836
2017-09-20,34.416507720947266
2017-09-21,34.32036209106445
2017-09-22,35.051204681396484
2017-09-25,34.48382568359375
2017-09-26,34.25304412841797
2017-09-27,35.37814712524414
2017-09-28,35.637786865234375
2017-09-29,35.85895538330078
2017-10-02,36.407081604003906
2017-10-03,36.262847900390625
2017-10-04,36.445552825927734
2017-10-05,36.272457122802734
2017-10-06,36.445552825927734
2017-10-09,36.49361801147461
2017-10-10,36.85903549194336
2017-10-11,37.12831115722656
2017-10-12,37.1667594909668
2017-10-13,37.12831115722656
2017-10-16,37.14753723144531
2017-10-17,37.57065963745117
2017-10-18,37.772586822509766
2017-10-19,37.56102752685547
2017-10-20,37.6091194152832
2017-10-23,37.44563293457031
2017-10-24,37.69566345214844
2017-10-25,37.618743896484375
2017-10-26,40.417057037353516
2017-10-27,41.09981155395508
2017-10-30,41.05172348022461
2017-10-31,41.24404525756836
2017-11-01,40.90748977661133
2017-11-02,40.91709899902344
2017-11-03,41.234432220458984
2017-11-06,41.78255844116211
2017-11-07,41.859474182128906
2017-11-08,42.2056770324707
2017-11-09,41.96526336669922
2017-11-10,42.02296829223633
2017-11-13,42.167205810546875
2017-11-14,41.686397552490234
2017-11-15,41.09981155395508
2017-11-16,42.147979736328125
2017-11-17,41.897953033447266
2017-11-20,42.724945068359375
2017-11-21,42.3306884765625
2017-11-22,41.619083404541016
2017-11-24,41.96526336669922
2017-11-27,41.330596923828125
2017-11-28,41.40765380859375
2017-11-29,39.317527770996094
2017-11-30,38.980411529541016
2017-12-01,38.63365936279297
2017-12-04,37.795677185058594
2017-12-05,38.2098503112793
2017-12-06,38.48918151855469
2017-12-07,38.816654205322266
2017-12-08,39.0189323425293
2017-12-11,38.97077178955078
2017-12-12,39.4427375793457
2017-12-13,39.3271598815918
2017-12-14,39.51016616821289
2017-12-15,40.338497161865234
2017-12-18,40.810462951660156
2017-12-19,40.897159576416016
2017-12-20,41.41728591918945
2017-12-21,41.39801788330078
2017-12-22,41.21501922607422
2017-12-26,40.56967544555664
2017-12-27,40.74304962158203
2017-12-28,41.01274490356445
2017-12-29,40.32888412475586
2018-01-02,42.5538444519043
2018-01-03,42.736854553222656
2018-01-04,42.93912124633789
2018-01-05,43.931209564208984
2018-01-08,44.489864349365234
2018-01-09,43.738582611083984
2018-01-10,42.65980529785156
2018-01-11,42.8909797668457
2018-01-12,42.95838165283203
2018-01-16,43.64225769042969
2018-01-17,45.038883209228516
2018-01-18,45.45306396484375
2018-01-19,45.674598693847656
2018-01-22,46.01170349121094
2018-01-23,46.637786865234375
2018-01-24,45.06778335571289
2018-01-25,43.151023864746094
2018-01-26,45.94428253173828
2018-01-29,45.13520431518555
2018-01-30,44.62471008300781
2018-01-31,44.15274429321289
2018-02-01,44.172019958496094
2018-02-02,42.78501510620117
2018-02-05,41.38837814331055
2018-02-06,41.561771392822266
2018-02-07,40.43482971191406
2018-02-08,38.2098503112793
2018-02-09,39.75096130371094
2018-02-12,40.48298645019531
2018-02-13,38.99004364013672
2018-02-14,41.1379508972168
2018-02-15,41.8603515625
2018-02-16,41.71586990356445
2018-02-20,43.247337341308594
2018-02-21,42.42863845825195
2018-02-22,42.45759582519531
2018-02-23,42.87260818481445
2018-02-26,43.93429183959961
2018-02-27,43.20076370239258
2018-02-28,43.81846618652344
2018-03-01,43.33588409423828
2018-03-02,44.05976867675781
2018-03-05,44.51338195800781
2018-03-06,45.73915481567383
2018-03-07,46.25069046020508
2018-03-08,46.781532287597656
2018-03-09,47.679134368896484
2018-03-12,48.18101119995117
2018-03-13,47.293052673339844
2018-03-14,47.63086700439453
2018-03-15,47.428192138671875
2018-03-16,47.51504898071289
2018-03-19,47.00351333618164
2018-03-20,47.28340148925781
2018-03-21,47.77564239501953
2018-03-22,46.057655334472656
2018-03-23,44.05976867675781
2018-03-26,46.03834915161133
2018-03-27,44.16592788696289
2018-03-28,43.2683219909668
2018-03-29,44.11766815185547
2018-04-02,42.264564514160156
2018-04-03,42.74714660644531
2018-04-04,43.02703094482422
2018-04-05,42.34178161621094
2018-04-06,41.19321823120117
2018-04-09,40.92298889160156
2018-04-10,41.92675018310547
2018-04-11,41.69511795043945
2018-04-12,42.18734359741211
2018-04-13,41.95570755004883
2018-04-16,42.74714660644531
2018-04-17,43.16215896606445
2018-04-18,41.84953689575195
2018-04-19,40.00606155395508
2018-04-20,39.47523880004883
2018-04-23,39.0409049987793
2018-04-24,40.05432891845703
2018-04-25,33.491214752197266
2018-04-26,32.863861083984375
2018-04-27,32.043460845947266
2018-04-30,31.416099548339844
2018-05-01,32.3426628112793
2018-05-02,33.13409423828125
2018-05-03,33.664947509765625
2018-05-04,34.45637512207031
2018-05-07,34.881038665771484
2018-05-08,34.83279037475586
2018-05-09,35.39259338378906
2018-05-10,35.40223693847656
2018-05-11,35.06443405151367
2018-05-14,35.36363220214844
2018-05-15,34.620452880859375
2018-05-16,36.25157928466797
2018-05-17,36.406002044677734
2018-05-18,36.08750915527344
2018-05-21,36.8499755859375
2018-05-22,36.985107421875
2018-05-23,37.129886627197266
2018-05-24,37.17813491821289
2018-05-25,37.380821228027344
2018-05-29,37.20709991455078
2018-05-30,37.31350326538086
2018-05-31,36.67501449584961
2018-06-01,38.02941131591797
2018-06-04,38.03907775878906
2018-06-05,38.17451477050781
2018-06-06,38.32930374145508
2018-06-07,37.545692443847656
2018-06-08,37.42961120605469
2018-06-11,37.74885559082031
2018-06-12,37.81657409667969
2018-06-13,37.66177749633789
2018-06-14,37.77787399291992
2018-06-15,38.05842208862305
2018-06-18,37.77787399291992
2018-06-19,37.7198371887207
2018-06-20,37.92299270629883
2018-06-21,37.82625198364258
2018-06-22,37.5360107421875
2018-06-25,36.442840576171875
2018-06-26,36.81045150756836
2018-06-27,36.065528869628906
2018-06-28,36.442840576171875
2018-06-29,36.82980728149414
2018-07-02,37.06198501586914
2018-07-03,36.587947845458984
2018-07-05,37.92299270629883
2018-07-06,38.232566833496094
2018-07-09,38.87105941772461
2018-07-10,38.8033447265625
2018-07-11,37.603736877441406
2018-07-12,38.455081939697266
2018-07-13,38.29060363769531
2018-07-16,38.532474517822266
2018-07-17,39.006500244140625
2018-07-18,40.03196716308594
2018-07-19,38.7259407043457
2018-07-20,38.909759521484375
2018-07-23,39.40314865112305
2018-07-24,39.06454086303711
2018-07-25,41.56049346923828
2018-07-26,42.58597183227539
2018-07-27,42.80847930908203
2018-07-30,41.812034606933594
2018-07-31,41.84105682373047
2018-08-01,41.879756927490234
2018-08-02,42.150630950927734
2018-08-03,42.32475280761719
2018-08-06,42.547271728515625
2018-08-07,42.5762939453125
2018-08-08,42.4989013671875
2018-08-09,41.318634033203125
2018-08-10,40.35122299194336
2018-08-13,40.26415252685547
2018-08-14,40.51567459106445
2018-08-15,39.054874420166016
2018-08-16,38.909759521484375
2018-08-17,37.98103713989258
2018-08-20,37.87461471557617
2018-08-21,38.580848693847656
2018-08-22,38.629207611083984
2018-08-23,38.958133697509766
2018-08-24,39.40314865112305
2018-08-27,40.32219696044922
2018-08-28,40.3415412902832
2018-08-29,40.16741180419922
2018-08-30,39.78044891357422
2018-08-31,39.848167419433594
2018-09-04,39.94511032104492
2018-09-05,39.663944244384766
2018-09-06,38.384151458740234
2018-09-07,38.490806579589844
2018-09-10,38.248416900634766
2018-09-11,37.385520935058594
2018-09-12,35.55308532714844
2018-09-13,36.270565032958984
2018-09-14,36.39657974243164
2018-09-17,36.08634948730469
2018-09-18,36.338417053222656
2018-09-19,35.99907684326172
2018-09-20,36.61958312988281
2018-09-21,37.04619598388672
2018-09-24,37.278873443603516
2018-09-25,36.3287239074707
2018-09-26,35.91181182861328
2018-09-27,36.00878143310547
2018-09-28,35.85365676879883
2018-10-01,35.77608871459961
2018-10-02,35.80516815185547
2018-10-03,35.485225677490234
2018-10-04,34.84532928466797
2018-10-05,33.87577819824219
2018-10-08,33.468570709228516
2018-10-09,32.96440887451172
2018-10-10,31.461624145507812
2018-10-11,31.655536651611328
2018-10-12,32.23725509643555
2018-10-15,32.23725509643555
2018-10-16,33.53645324707031
2018-10-17,33.10015106201172
2018-10-18,31.79127311706543
2018-10-19,31.771883010864258
2018-10-22,31.30649757385254
2018-10-23,31.219240188598633
2018-10-24,29.309240341186523
2018-10-25,31.79127311706543
2018-10-26,31.364667892456055
2018-10-29,31.442230224609375
2018-10-30,32.9547233581543
2018-10-31,33.40071105957031
2018-11-01,35.08771514892578
2018-11-02,35.01015090942383
2018-11-05,34.69989776611328
2018-11-06,35.08771514892578
2018-11-07,35.44644546508789
2018-11-08,35.63064956665039
2018-11-09,34.5059814453125
2018-11-12,33.00318908691406
2018-11-13,32.98381042480469
2018-11-14,33.82731628417969
2018-11-15,35.38826370239258
2018-11-16,35.30101013183594
2018-11-19,34.215118408203125
2018-11-20,34.20542526245117
2018-11-21,34.71929168701172
2018-11-23,34.76776885986328
2018-11-26,35.504608154296875
2018-11-27,35.25191116333008
2018-11-28,35.378265380859375
2018-11-29,34.37718200683594
2018-11-30,34.688194274902344
2018-12-03,34.95060348510742
2018-12-04,33.52187728881836
2018-12-06,32.8609504699707
2018-12-07,31.694660186767578
2018-12-10,31.947341918945312
2018-12-11,32.034812927246094
2018-12-12,32.4235954284668
2018-12-13,32.07370376586914
2018-12-14,31.597455978393555
2018-12-17,30.90738296508789
2018-12-18,31.06289291381836
2018-12-19,29.741064071655273
2018-12-20,29.82854461669922
2018-12-21,28.730262756347656
2018-12-24,28.12765884399414
2018-12-26,29.634157180786133
2018-12-27,30.052085876464844
2018-12-28,30.31450653076172
2018-12-31,30.499176025390625
2019-01-02,30.849069595336914
2019-01-03,28.769136428833008
2019-01-04,30.227033615112305
2019-01-07,30.2756290435791
2019-01-08,29.9160099029541
2019-01-09,31.004579544067383
2019-01-10,31.267000198364258
2019-01-11,31.422508239746094
2019-01-14,30.606082916259766
2019-01-15,30.89766502380371
2019-01-16,30.819908142089844
2019-01-17,31.208683013916016
2019-01-18,31.97650909423828
2019-01-22,30.90738296508789
2019-01-23,31.03373908996582
2019-01-24,35.02836990356445
2019-01-25,35.71843719482422
2019-01-28,35.73786926269531
2019-01-29,35.3199577331543
2019-01-30,35.864227294921875
2019-01-31,34.979766845703125
2019-02-01,35.7281608581543
2019-02-04,35.89338302612305
2019-02-05,36.301605224609375
2019-02-06,37.4193115234375
2019-02-07,36.58345413208008
2019-02-08,36.486263275146484
2019-02-11,36.80699920654297
2019-02-12,37.81781005859375
2019-02-13,38.05107116699219
2019-02-14,38.42039108276367
2019-02-15,38.653663635253906
2019-02-19,39.246543884277344
2019-02-20,40.1309928894043
2019-02-21,40.03360366821289
2019-02-22,40.16997528076172
2019-02-25,40.97843551635742
2019-02-26,40.39399337768555
2019-02-27,40.15048599243164
2019-02-28,39.77061462402344
2019-03-01,39.936187744140625
2019-03-04,39.58552932739258
2019-03-05,39.35176086425781
2019-03-06,38.903690338134766
2019-03-07,37.86145782470703
2019-03-08,37.744564056396484
2019-03-11,38.50433349609375
2019-03-12,38.56277084350586
2019-03-13,38.582252502441406
2019-03-14,38.2510871887207
2019-03-15,39.41020202636719
2019-03-18,39.34202194213867
2019-03-19,39.488121032714844
2019-03-20,38.553035736083984
2019-03-21,39.458900451660156
2019-03-22,38.582252502441406
2019-03-25,38.48484420776367
2019-03-26,38.767330169677734
2019-03-27,38.280296325683594
2019-03-28,38.20237350463867
2019-03-29,38.806297302246094
2019-04-01,40.695960998535156
2019-04-02,40.929725646972656
2019-04-03,42.46873474121094
2019-04-04,42.49795913696289
2019-04-05,43.00446319580078
2019-04-08,43.160308837890625
2019-04-09,42.56613540649414
2019-04-10,42.780426025390625
2019-04-11,42.47846984863281
2019-04-12,42.994720458984375
2019-04-15,42.79990005493164
2019-04-16,43.95903778076172
2019-04-17,43.68629837036133
2019-04-18,43.6473388671875
2019-04-22,43.68629837036133
2019-04-23,43.43304443359375
2019-04-24,46.74481201171875
2019-04-25,46.90066909790039
2019-04-26,47.494850158691406
2019-04-29,47.82601547241211
2019-04-30,47.728614807128906
2019-05-01,47.47536849975586
2019-05-02,47.689659118652344
2019-05-03,48.147464752197266
2019-05-06,47.319522857666016
2019-05-07,46.87145233154297
2019-05-08,46.939632415771484
2019-05-09,46.725345611572266
2019-05-10,46.998077392578125
2019-05-13,44.57267761230469
2019-05-14,45.03049850463867
2019-05-15,45.57596969604492
2019-05-16,45.751285552978516
2019-05-17,44.70905685424805
2019-05-20,42.69276809692383
2019-05-21,42.780426025390625
2019-05-22,42.37131881713867
2019-05-23,41.212196350097656
2019-05-24,40.8031005859375
2019-05-28,40.58834457397461
2019-05-29,41.310691833496094
2019-05-30,41.535213470458984
2019-05-31,41.1349983215332
2019-06-03,41.291168212890625
2019-06-04,43.262996673583984
2019-06-05,43.477760314941406
2019-06-06,43.819400787353516
2019-06-07,44.13177490234375
2019-06-10,45.791236877441406
2019-06-11,46.23049545288086
2019-06-12,44.36605453491211
2019-06-13,44.0146369934082
2019-06-14,42.97990798950195
2019-06-17,43.038482666015625
2019-06-18,44.72721862792969
2019-06-19,44.38556671142578
2019-06-20,45.098167419433594
2019-06-21,44.95174026489258
2019-06-24,45.12744903564453
2019-06-25,44.36605453491211
2019-06-26,44.8443603515625
2019-06-27,45.53743362426758
2019-06-28,46.76737594604492
2019-07-01,47.665443420410156
2019-07-02,46.41596984863281
2019-07-03,46.17192840576172
2019-07-05,45.791236877441406
2019-07-08,45.53743362426758
2019-07-09,45.24458312988281
2019-07-10,44.8248405456543
2019-07-11,44.190345764160156
2019-07-12,45.15673065185547
2019-07-15,45.371482849121094
2019-07-16,44.08296203613281
2019-07-17,44.0146369934082
2019-07-18,45.19578170776367
2019-07-19,44.8638916015625
2019-07-22,45.722900390625
2019-07-23,46.94308090209961
2019-07-24,56.55817794799805
2019-07-25,54.566829681396484
2019-07-26,55.00609588623047
2019-07-29,56.216522216796875
2019-07-30,55.99199676513672
2019-07-31,54.400875091552734
2019-08-01,53.49305725097656
2019-08-02,52.19478988647461
2019-08-05,50.49627685546875
2019-08-06,50.037479400634766
2019-08-07,49.24679946899414
2019-08-08,51.150291442871094
2019-08-09,50.92578125
2019-08-12,51.00387954711914
2019-08-13,52.30215835571289
2019-08-14,50.0667724609375
2019-08-15,50.78911590576172
2019-08-16,51.68718719482422
2019-08-19,51.8531379699707
2019-08-20,51.794559478759766
2019-08-21,52.15573501586914
2019-08-22,52.37049102783203
2019-08-23,50.75008010864258
2019-08-26,51.19911193847656
2019-08-27,50.730552673339844
2019-08-28,50.55485153198242
2019-08-29,51.394344329833984
2019-08-30,51.70669937133789
2019-09-03,51.05156707763672
2019-09-04,52.44983673095703
2019-09-05,54.679256439208984
2019-09-06,54.83570861816406
2019-09-09,56.12641525268555
2019-09-10,55.5886116027832
2019-09-11,56.46864700317383
2019-09-12,56.11663818359375
2019-09-13,56.5566520690918
2019-09-16,56.65443420410156
2019-09-17,56.713104248046875
2019-09-18,57.20201110839844
2019-09-19,57.436683654785156
2019-09-20,56.918434143066406
2019-09-23,57.407344818115234
2019-09-24,56.85978317260742
2019-09-25,58.10158920288086
2019-09-26,57.90603256225586
2019-09-27,56.12641525268555
2019-09-30,56.625091552734375
2019-10-01,56.82066345214844
2019-10-02,56.067745208740234
2019-10-03,57.1335563659668
2019-10-04,58.629608154296875
2019-10-07,58.052711486816406
2019-10-08,56.75221633911133
2019-10-09,58.52204895019531
2019-10-10,58.551387786865234
2019-10-11,59.82254409790039
2019-10-14,59.27497100830078
2019-10-15,60.321231842041016
2019-10-16,58.92295837402344
2019-10-17,58.97185134887695
2019-10-18,57.622467041015625
2019-10-21,58.727394104003906
2019-10-22,57.83758544921875
2019-10-23,59.353187561035156
2019-10-24,61.70972442626953
2019-10-25,62.20841598510742
2019-10-28,62.638633728027344
2019-10-29,62.20841598510742
2019-10-30,61.37727355957031
2019-10-31,59.861656188964844
2019-11-01,61.00569152832031
2019-11-04,61.475059509277344
2019-11-05,61.201255798339844
2019-11-06,61.621707916259766
2019-11-07,61.18170928955078
2019-11-08,62.10083770751953
2019-11-11,62.64842224121094
2019-11-12,63.73377227783203
2019-11-13,64.20313262939453
2019-11-14,64.11511993408203
2019-11-15,65.28851318359375
2019-11-18,63.66535949707031
2019-11-19,62.736427307128906
2019-11-20,62.43330001831055
2019-11-21,60.40922927856445
2019-11-22,60.58523178100586
2019-11-25,62.1790771484375
2019-11-26,62.34553146362305
2019-11-27,62.63929748535156
2019-11-29,61.28799819946289
2019-12-02,61.23904037475586
2019-12-03,60.357765197753906
2019-12-04,61.39570999145508
2019-12-05,61.35654067993164
2019-12-06,62.60991668701172
2019-12-09,62.19865417480469
2019-12-10,62.73720932006836
2019-12-11,64.19620513916016
2019-12-12,65.02854919433594
2019-12-13,65.3027114868164
2019-12-16,66.89878845214844
2019-12-17,67.09464263916016
2019-12-18,66.97713470458984
2019-12-19,67.13379669189453
2019-12-20,67.90738677978516
2019-12-23,67.6332015991211
2019-12-24,67.55485534667969
2019-12-26,68.18153381347656
2019-12-27,67.70174407958984
2019-12-30,67.32965087890625
2019-12-31,66.7715072631836
2020-01-02,68.23051452636719
2020-01-03,66.81068420410156
2020-01-06,65.3614730834961
2020-01-07,66.80088806152344
2020-01-08,66.87922668457031
2020-01-09,66.84005737304688
2020-01-10,66.51692199707031
2020-01-13,67.82904052734375
2020-01-14,68.8082504272461
2020-01-15,67.71153259277344
2020-01-16,69.03346252441406
2020-01-17,68.82783508300781
2020-01-21,70.06163024902344
2020-01-22,72.0591812133789
2020-01-23,74.62467956542969
2020-01-24,70.60017395019531
2020-01-27,68.04447937011719
2020-01-28,69.6699447631836
2020-01-29,68.57322692871094
2020-01-30,67.41778564453125
2020-01-31,64.61727905273438
2020-02-03,66.38961029052734
2020-02-04,69.00407409667969
2020-02-05,69.79722595214844
2020-02-06,69.88536071777344
2020-02-07,68.00527954101562
2020-02-10,69.08241271972656
2020-02-11,70.8939437866211
2020-02-12,71.5793685913086
2020-02-13,71.0701904296875
2020-02-14,68.70051574707031
2020-02-18,65.98814392089844
2020-02-19,66.56587219238281
2020-02-20,66.57568359375
2020-02-21,64.72228240966797
2020-02-24,62.643310546875
2020-02-25,60.43688201904297
2020-02-26,60.24074935913086
2020-02-27,57.27921676635742
2020-02-28,57.622440338134766
2020-03-02,59.318946838378906
2020-03-03,57.33805465698242
2020-03-04,61.26061248779297
2020-03-05,59.446434020996094
2020-03-06,57.77934265136719
2020-03-09,54.01367950439453
2020-03-10,57.86759567260742
2020-03-11,53.81754684448242
2020-03-12,48.865318298339844
2020-03-13,53.474327087402344
2020-03-16,47.21784210205078
2020-03-17,50.718727111816406
2020-03-18,45.28597640991211
2020-03-19,46.09010314941406
2020-03-20,43.43256378173828
2020-03-23,45.080047607421875
2020-03-24,51.79743194580078
2020-03-25,53.189945220947266
2020-03-26,56.396629333496094
2020-03-27,53.78812789916992
2020-03-30,54.17058181762695
2020-03-31,53.12129592895508
2020-04-01,51.130592346191406
2020-04-02,52.3956184387207
2020-04-03,51.836666107177734
2020-04-06,58.053924560546875
2020-04-07,58.04411697387695
2020-04-08,61.564605712890625
2020-04-09,59.966163635253906
2020-04-13,59.77984619140625
2020-04-14,62.08435821533203
2020-04-15,59.91713333129883
2020-04-16,62.62371063232422
2020-04-17,62.59428405761719
2020-04-20,61.26061248779297
2020-04-21,59.75042724609375
2020-04-22,61.564605712890625
2020-04-23,60.015201568603516
2020-04-24,60.799713134765625
2020-04-27,62.51583480834961
2020-04-28,61.966670989990234
2020-04-29,66.01673126220703
2020-04-30,61.32925796508789
2020-05-01,56.73005294799805
2020-05-04,57.4459114074707
2020-05-05,58.28927230834961
2020-05-06,59.32876205444336
2020-05-07,61.22138595581055
2020-05-08,63.82987976074219
2020-05-11,61.88822937011719
2020-05-12,60.113258361816406
2020-05-13,58.57365798950195
2020-05-14,60.20152282714844
2020-05-15,55.78864288330078
2020-05-18,59.475852966308594
2020-05-19,59.93675994873047
2020-05-20,62.30009841918945
2020-05-21,60.54474639892578
2020-05-22,61.535186767578125
2020-05-26,63.696041107177734
2020-05-27,66.38728332519531
2020-05-28,63.41120529174805
2020-05-29,65.82743835449219
2020-06-01,65.9649429321289
2020-06-02,68.21418762207031
2020-06-03,71.03313446044922
2020-06-04,71.88764953613281
2020-06-05,75.39411926269531
2020-06-08,73.56721496582031
2020-06-09,73.52792358398438
2020-06-10,74.92265319824219
2020-06-11,69.54998016357422
2020-06-12,70.4732666015625
2020-06-15,73.24308013916016
2020-06-16,75.65929412841797
2020-06-17,77.0245590209961
2020-06-18,78.19340515136719
2020-06-19,81.27753448486328
2020-06-22,82.35796356201172
2020-06-23,82.24990844726562
2020-06-24,79.91228485107422
2020-06-25,83.32051086425781
2020-06-26,80.39354705810547
2020-06-29,81.35611724853516
2020-06-30,83.00621032714844
2020-07-01,81.4346923828125
2020-07-02,83.07498168945312
2020-07-06,86.56179809570312
2020-07-07,84.80362701416016
2020-07-08,86.18856048583984
2020-07-09,86.88592529296875
2020-07-10,85.82514190673828
2020-07-13,85.30458068847656
2020-07-14,85.06885528564453
2020-07-15,84.99026489257812
2020-07-16,84.56791687011719
2020-07-17,84.88224029541016
2020-07-20,88.14313507080078
2020-07-21,88.12350463867188
2020-07-22,87.89759063720703
2020-07-23,84.56791687011719
2020-07-24,82.04364776611328
2020-07-27,86.74842071533203
2020-07-28,85.451904296875
2020-07-29,87.19039916992188
2020-07-30,87.03324890136719
2020-07-31,87.37702941894531
2020-08-03,88.65390014648438
2020-08-04,87.93687438964844
2020-08-05,89.03695678710938
2020-08-06,89.24320983886719
2020-08-07,86.01176452636719
2020-08-10,85.55012512207031
2020-08-11,84.73490142822266
2020-08-12,88.05476379394531
2020-08-13,88.37889862060547
2020-08-14,88.45743560791016
2020-08-17,90.34329223632812
2020-08-18,89.60664367675781
2020-08-19,88.63423156738281
2020-08-20,87.15113830566406
2020-08-21,86.43411254882812
2020-08-24,87.50472259521484
2020-08-25,88.70301055908203
2020-08-26,88.27083587646484
2020-08-27,83.27140808105469
2020-08-28,84.20452117919922
2020-08-31,83.4580307006836
2020-09-01,83.8312759399414
2020-09-02,86.89934539794922
2020-09-03,80.56652069091797
2020-09-04,77.29193878173828
2020-09-08,74.27303314208984
2020-09-09,75.5907211303711
2020-09-10,74.18452453613281
2020-09-11,73.67317962646484
2020-09-14,75.54157257080078
2020-09-15,75.91523742675781
2020-09-16,75.0597152709961
2020-09-17,76.3479232788086
2020-09-18,75.09905242919922
2020-09-21,75.639892578125
2020-09-22,75.28588104248047
2020-09-23,74.155029296875
2020-09-24,75.03021240234375
2020-09-25,76.42657470703125
2020-09-28,77.88195037841797
2020-09-29,78.53096771240234
2020-09-30,78.13762664794922
2020-10-01,79.94700622558594
2020-10-02,77.31160736083984
2020-10-05,79.87818145751953
2020-10-06,79.76016235351562
2020-10-07,80.92052459716797
2020-10-08,81.10737609863281
2020-10-09,84.66712188720703
2020-10-12,85.18830108642578
2020-10-13,86.1716537475586
2020-10-14,85.48331451416016
2020-10-15,85.8373031616211
2020-10-16,85.14897155761719
2020-10-19,85.22763061523438
2020-10-20,86.47650909423828
2020-10-21,90.53777313232422
2020-10-22,89.42657470703125
2020-10-23,90.46893310546875
2020-10-26,88.09904479980469
2020-10-27,86.0044937133789
2020-10-28,84.11644744873047
2020-10-29,87.06651306152344
2020-10-30,86.38800048828125
2020-11-02,88.20719909667969
2020-11-03,88.33504486083984
2020-11-04,94.25485229492188
2020-11-05,97.6671142578125
2020-11-06,98.59146118164062
2020-11-09,99.84031677246094
2020-11-10,96.51658630371094
2020-11-11,99.49615478515625
2020-11-12,98.80782318115234
2020-11-13,100.58769226074219
2020-11-16,105.39631652832031
2020-11-17,104.1474609375
2020-11-18,103.0755844116211
2020-11-19,104.69812774658203
2020-11-20,104.56047058105469
2020-11-23,106.51732635498047
2020-11-24,107.27522277832031
2020-11-25,106.63544464111328
2020-11-27,107.67877197265625
2020-11-30,108.6039810180664
2020-12-01,113.30877685546875
2020-12-02,112.16702270507812
2020-12-03,111.95049285888672
2020-12-04,114.20446014404297
2020-12-07,115.3166732788086
2020-12-08,116.80292510986328
2020-12-09,112.22607421875
2020-12-10,113.85997009277344
2020-12-11,113.55484771728516
2020-12-14,115.33638000488281
2020-12-15,118.54508972167969
2020-12-16,117.88561248779297
2020-12-17,117.47222137451172
2020-12-18,118.69271850585938
2020-12-21,117.84626007080078
2020-12-22,116.70449829101562
2020-12-23,115.41510009765625
2020-12-24,117.00963592529297
2020-12-28,115.8777084350586
2020-12-29,115.35606384277344
2020-12-30,118.39743041992188
2020-12-31,118.00372314453125
2021-01-04,117.31475830078125
2021-01-05,119.57855224609375
2021-01-06,120.48409271240234
2021-01-07,127.86605834960938
2021-01-08,130.07086181640625
2021-01-11,133.56497192382812
2021-01-12,134.93312072753906
2021-01-13,133.8799285888672
2021-01-14,136.21267700195312
2021-01-15,135.13980102539062
2021-01-19,138.4174041748047
2021-01-20,136.4292449951172
2021-01-21,138.03355407714844
2021-01-22,135.77960205078125
2021-01-25,137.9055938720703
2021-01-26,135.92726135253906
2021-01-27,128.06292724609375
2021-01-28,118.05294799804688
2021-01-29,111.69457244873047
2021-02-01,115.7005615234375
2021-02-02,119.69667053222656
2021-02-03,118.67302703857422
2021-02-04,123.545166015625
2021-02-05,124.13572692871094
2021-02-08,127.0589828491211
2021-02-09,126.25189971923828
2021-02-10,126.68496704101562
2021-02-11,132.9153594970703
2021-02-12,140.16940307617188
2021-02-16,141.38003540039062
2021-02-17,137.1083526611328
2021-02-18,134.4488983154297
2021-02-19,140.44740295410156
2021-02-22,130.4006805419922
2021-02-23,127.82989501953125
2021-02-24,132.1736297607422
2021-02-25,123.75209045410156
2021-02-26,126.67748260498047
2021-03-01,131.9864959716797
2021-03-02,124.89466857910156
2021-03-03,119.66447448730469
2021-03-04,112.2574691772461
2021-03-05,112.18851470947266
2021-03-08,102.63426208496094
2021-03-09,111.63690948486328
2021-03-10,107.27350616455078
2021-03-11,112.14910125732422
2021-03-12,111.13457489013672
2021-03-15,115.98065185546875
2021-03-16,115.58665466308594
2021-03-17,115.70487213134766
2021-03-18,110.68150329589844
2021-03-19,113.18334197998047
2021-03-22,115.25177764892578
2021-03-23,111.42023468017578
2021-03-24,110.31705474853516
2021-03-25,110.06097412109375
2021-03-26,117.23157501220703
2021-03-29,112.17864227294922
2021-03-30,114.21756744384766
2021-03-31,119.85160064697266
2021-04-01,126.87447357177734
2021-04-05,130.68634033203125
2021-04-06,130.39080810546875
2021-04-07,129.79981994628906
2021-04-08,131.90769958496094
2021-04-09,131.06057739257812
2021-04-12,128.4700927734375
2021-04-13,127.0616226196289
2021-04-14,126.16529083251953
2021-04-15,129.21868896484375
2021-04-16,127.53443145751953
2021-04-19,124.42188262939453
2021-04-20,122.4026870727539
2021-04-21,127.98748016357422
2021-04-22,124.42188262939453
2021-04-23,129.55360412597656
2021-04-26,131.42506408691406
2021-04-27,129.13006591796875
2021-04-28,130.41053771972656
2021-04-29,128.84442138671875
2021-04-30,123.20052337646484
2021-05-03,123.11186218261719
2021-05-04,121.14192199707031
2021-05-05,122.64891815185547
2021-05-06,124.04759216308594
2021-05-07,126.24408721923828
2021-05-10,120.00919342041016
2021-05-11,119.68416595458984
2021-05-12,112.87799072265625
2021-05-13,115.47830963134766
2021-05-14,120.51153564453125
2021-05-17,118.0589599609375
2021-05-18,116.98532104492188
2021-05-19,120.57064819335938
2021-05-20,124.7173843383789
2021-05-21,123.00353240966797
2021-05-24,125.77130126953125
2021-05-25,126.6978988647461
2021-05-26,127.22034454345703
2021-05-27,128.72853088378906
2021-05-28,130.46343994140625
2021-06-01,128.9158172607422
