,GD
2018-05-22,175.38731384277344
2018-05-23,176.4085693359375
2018-05-24,179.12901306152344
2018-05-25,178.60548400878906
2018-05-29,173.19033813476562
2018-05-30,175.10411071777344
2018-05-31,173.1045379638672
2018-06-01,174.61495971679688
2018-06-04,173.8683624267578
2018-06-05,172.5810546875
2018-06-06,172.93289184570312
2018-06-07,174.08290100097656
2018-06-08,173.85121154785156
2018-06-11,173.09591674804688
2018-06-12,170.34974670410156
2018-06-13,171.4825897216797
2018-06-14,168.0498504638672
2018-06-15,168.03268432617188
2018-06-18,168.17855834960938
2018-06-19,163.6472930908203
2018-06-20,164.25665283203125
2018-06-21,161.7078399658203
2018-06-22,162.52310180664062
2018-06-25,162.28282165527344
2018-06-26,162.02537536621094
2018-06-27,159.52804565429688
2018-06-28,160.85826110839844
2018-06-29,159.97430419921875
2018-07-02,160.79815673828125
2018-07-03,162.78916931152344
2018-07-05,162.7374267578125
2018-07-06,162.85812377929688
2018-07-09,165.18667602539062
2018-07-10,166.27328491210938
2018-07-11,165.1607666015625
2018-07-12,166.99771118164062
2018-07-13,166.22157287597656
2018-07-16,165.15219116210938
2018-07-17,165.859375
2018-07-18,168.5414581298828
2018-07-19,167.61001586914062
2018-07-20,168.41209411621094
2018-07-23,166.64414978027344
2018-07-24,169.67984008789062
2018-07-25,175.45799255371094
2018-07-26,172.89666748046875
2018-07-27,171.3184356689453
2018-07-30,169.2572479248047
2018-07-31,172.27569580078125
2018-08-01,169.04164123535156
2018-08-02,168.11886596679688
2018-08-03,167.38583374023438
2018-08-06,166.89422607421875
2018-08-07,169.2745361328125
2018-08-08,168.28273010253906
2018-08-09,166.07496643066406
2018-08-10,165.41949462890625
2018-08-13,165.4453887939453
2018-08-14,166.98907470703125
2018-08-15,165.85072326660156
2018-08-16,165.9628448486328
2018-08-17,167.03224182128906
2018-08-20,168.10162353515625
2018-08-21,168.13612365722656
2018-08-22,165.997314453125
2018-08-23,165.22979736328125
2018-08-24,166.09217834472656
2018-08-27,168.42071533203125
2018-08-28,168.70530700683594
2018-08-29,167.92051696777344
2018-08-30,166.0232391357422
2018-08-31,166.79074096679688
2018-09-04,166.10946655273438
2018-09-05,167.2909393310547
2018-09-06,168.3776092529297
2018-09-07,167.92051696777344
2018-09-10,168.76568603515625
2018-09-11,169.0847625732422
2018-09-12,169.2055206298828
2018-09-13,171.2494354248047
2018-09-14,172.9225311279297
2018-09-17,174.57835388183594
2018-09-18,176.4584197998047
2018-09-19,175.9409637451172
2018-09-20,174.94921875
2018-09-21,176.5015106201172
2018-09-24,174.92330932617188
2018-09-25,175.48388671875
2018-09-26,174.08677673339844
2018-09-27,174.2765350341797
2018-09-28,176.5532684326172
2018-10-01,177.22596740722656
2018-10-02,176.77748107910156
2018-10-03,177.41567993164062
2018-10-04,178.38600158691406
2018-10-05,178.74118041992188
2018-10-08,179.46888732910156
2018-10-09,176.86988830566406
2018-10-10,171.3773651123047
2018-10-11,167.14968872070312
2018-10-12,166.2053985595703
2018-10-15,166.88113403320312
2018-10-16,168.68310546875
2018-10-17,167.929443359375
2018-10-18,165.6596221923828
2018-10-19,164.82789611816406
2018-10-22,164.7239532470703
2018-10-23,162.6534423828125
2018-10-24,150.0830078125
2018-10-25,147.7958984375
2018-10-26,147.15481567382812
2018-10-29,144.71176147460938
2018-10-30,148.9134063720703
2018-10-31,149.51119995117188
2018-11-01,154.55323791503906
2018-11-02,153.32305908203125
2018-11-05,154.1807403564453
2018-11-06,157.84530639648438
2018-11-07,160.2969970703125
2018-11-08,159.88983154296875
2018-11-09,159.83787536621094
2018-11-12,156.81434631347656
2018-11-13,156.00869750976562
2018-11-14,155.8007049560547
2018-11-15,157.966552734375
2018-11-16,158.59031677246094
2018-11-19,155.40225219726562
2018-11-20,152.40472412109375
2018-11-21,153.12384033203125
2018-11-23,154.43199157714844
2018-11-26,155.6708221435547
2018-11-27,154.76116943359375
2018-11-28,157.69805908203125
2018-11-29,157.81927490234375
2018-11-30,160.17572021484375
2018-12-03,157.29949951171875
2018-12-04,150.03102111816406
2018-12-06,148.15975952148438
2018-12-07,145.00633239746094
2018-12-10,149.1820068359375
2018-12-11,149.24267578125
2018-12-12,148.3330078125
2018-12-13,148.1510772705078
2018-12-14,146.3837890625
2018-12-17,141.6016082763672
2018-12-18,141.04718017578125
2018-12-19,137.73777770996094
2018-12-20,133.94326782226562
2018-12-21,130.3739776611328
2018-12-24,128.39874267578125
2018-12-26,131.8294219970703
2018-12-27,134.3850860595703
2018-12-28,134.558349609375
2018-12-31,136.19573974609375
2019-01-02,136.23902893066406
2019-01-03,132.86903381347656
2019-01-04,136.6808319091797
2019-01-07,137.44322204589844
2019-01-08,137.45184326171875
2019-01-09,139.3924560546875
2019-01-10,140.7179718017578
2019-01-11,141.91351318359375
2019-01-14,142.53721618652344
2019-01-15,141.3330535888672
2019-01-16,141.73159790039062
2019-01-17,144.38900756835938
2019-01-18,146.88084411621094
2019-01-22,145.6959228515625
2019-01-23,147.0812225341797
2019-01-24,148.83248901367188
2019-01-25,149.1810302734375
2019-01-28,150.0261993408203
2019-01-29,153.3457489013672
2019-01-30,148.91091918945312
2019-01-31,149.13748168945312
2019-02-01,147.2729034423828
2019-02-04,152.1346893310547
2019-02-05,150.05230712890625
2019-02-06,150.52279663085938
2019-02-07,151.24598693847656
2019-02-08,149.9652099609375
2019-02-11,148.9283905029297
2019-02-12,150.52279663085938
2019-02-13,151.15013122558594
2019-02-14,149.9477996826172
2019-02-15,152.68359375
2019-02-19,152.2827911376953
2019-02-20,151.99526977539062
2019-02-21,149.53829956054688
2019-02-22,150.33111572265625
2019-02-25,150.8538818359375
2019-02-26,148.11810302734375
2019-02-27,147.5430145263672
2019-02-28,148.30975341796875
2019-03-01,147.49072265625
2019-03-04,145.28643798828125
2019-03-05,146.40164184570312
2019-03-06,145.04246520996094
2019-03-07,144.9291534423828
2019-03-08,144.75489807128906
2019-03-11,147.6911163330078
2019-03-12,147.04638671875
2019-03-13,149.61666870117188
2019-03-14,147.76083374023438
2019-03-15,147.9351043701172
2019-03-18,149.57310485839844
2019-03-19,148.74537658691406
2019-03-20,146.8024139404297
2019-03-21,147.9700164794922
2019-03-22,144.5022430419922
2019-03-25,145.17315673828125
2019-03-26,145.4170684814453
2019-03-27,145.12086486816406
2019-03-28,146.16636657714844
2019-03-29,147.49072265625
2019-04-01,150.13070678710938
2019-04-02,148.06576538085938
2019-04-03,146.15771484375
2019-04-04,147.39491271972656
2019-04-05,149.09390258789062
2019-04-08,150.1220703125
2019-04-09,147.39491271972656
2019-04-10,147.5691375732422
2019-04-11,150.2689666748047
2019-04-12,153.33694458007812
2019-04-15,150.76864624023438
2019-04-16,152.2938232421875
2019-04-17,152.98634338378906
2019-04-18,155.01992797851562
2019-04-22,155.1776885986328
2019-04-23,159.8585968017578
2019-04-24,158.42100524902344
2019-04-25,155.0462188720703
2019-04-26,156.08935546875
2019-04-29,157.08860778808594
2019-04-30,156.65911865234375
2019-05-01,154.61671447753906
2019-05-02,153.0214080810547
2019-05-03,154.87966918945312
2019-05-06,153.71385192871094
2019-05-07,149.43629455566406
2019-05-08,147.51657104492188
2019-05-09,150.81243896484375
2019-05-10,151.71530151367188
2019-05-13,147.25363159179688
2019-05-14,147.69186401367188
2019-05-15,147.01695251464844
2019-05-16,148.88401794433594
2019-05-17,145.83355712890625
2019-05-20,148.39312744140625
2019-05-21,150.28652954101562
2019-05-22,148.3843536376953
2019-05-23,143.38796997070312
2019-05-24,143.78240966796875
2019-05-28,143.45806884765625
2019-05-29,142.27476501464844
2019-05-30,142.20460510253906
2019-05-31,140.9687042236328
2019-06-03,143.0110626220703
2019-06-04,147.0695037841797
2019-06-05,150.71603393554688
2019-06-06,150.75111389160156
2019-06-07,152.49545288085938
2019-06-10,151.98699951171875
2019-06-11,148.77880859375
2019-06-12,149.0505828857422
2019-06-13,150.71603393554688
2019-06-14,150.1111602783203
2019-06-17,150.5757598876953
2019-06-18,152.16236877441406
2019-06-19,152.18865966796875
2019-06-20,155.99295043945312
2019-06-21,155.52838134765625
2019-06-24,155.8702392578125
2019-06-25,155.71241760253906
2019-06-26,156.81690979003906
2019-06-27,155.78256225585938
2019-06-28,159.37643432617188
2019-07-01,160.007568359375
2019-07-02,160.91041564941406
2019-07-03,160.99856567382812
2019-07-05,160.6724395751953
2019-07-08,159.95846557617188
2019-07-09,159.39434814453125
2019-07-10,160.90162658691406
2019-07-11,161.83595275878906
2019-07-12,163.8104705810547
2019-07-15,164.30401611328125
2019-07-16,164.73597717285156
2019-07-17,161.7918701171875
2019-07-18,161.46575927734375
2019-07-19,162.0563507080078
2019-07-22,162.7350616455078
2019-07-23,163.9250030517578
2019-07-24,165.39706420898438
2019-07-25,165.37063598632812
2019-07-26,167.23931884765625
2019-07-29,167.3274383544922
2019-07-30,166.7016143798828
2019-07-31,163.8986053466797
2019-08-01,161.6861114501953
2019-08-02,160.399169921875
2019-08-05,155.81561279296875
2019-08-06,159.25331115722656
2019-08-07,159.41195678710938
2019-08-08,162.33837890625
2019-08-09,162.2766876220703
2019-08-12,159.85269165039062
2019-08-13,161.40403747558594
2019-08-14,159.39434814453125
2019-08-15,160.6195831298828
2019-08-16,162.4970703125
2019-08-19,165.3529815673828
2019-08-20,164.98277282714844
2019-08-21,166.13748168945312
2019-08-22,165.31771850585938
2019-08-23,161.7918701171875
2019-08-26,162.76148986816406
2019-08-27,161.6244354248047
2019-08-28,163.45785522460938
2019-08-29,167.0101318359375
2019-08-30,168.59678649902344
2019-09-03,166.84263610839844
2019-09-04,168.1031951904297
2019-09-05,169.47824096679688
2019-09-06,169.83078002929688
2019-09-09,165.776123046875
2019-09-10,165.59979248046875
2019-09-11,166.24325561523438
2019-09-12,166.95726013183594
2019-09-13,167.44207763671875
2019-09-16,168.3323211669922
2019-09-17,168.6320037841797
2019-09-18,167.74172973632812
2019-09-19,165.82896423339844
2019-09-20,165.15902709960938
2019-09-23,164.6477813720703
2019-09-24,162.80557250976562
2019-09-25,163.95143127441406
2019-09-26,163.95143127441406
2019-09-27,161.32469177246094
2019-09-30,161.069091796875
2019-10-01,157.52566528320312
2019-10-02,153.73536682128906
2019-10-03,154.14968872070312
2019-10-04,155.70098876953125
2019-10-07,155.75387573242188
2019-10-08,155.5775909423828
2019-10-09,156.0623779296875
2019-10-10,156.64752197265625
2019-10-11,159.2540740966797
2019-10-14,158.80191040039062
2019-10-15,158.20791625976562
2019-10-16,158.0660400390625
2019-10-17,156.7095947265625
2019-10-18,154.64385986328125
2019-10-21,155.5482177734375
2019-10-22,159.47569274902344
2019-10-23,153.87257385253906
2019-10-24,154.85667419433594
2019-10-25,153.85487365722656
2019-10-28,155.08718872070312
2019-10-29,156.0623779296875
2019-10-30,158.02174377441406
2019-10-31,156.74505615234375
2019-11-01,159.34268188476562
2019-11-04,157.87100219726562
2019-11-05,158.9614715576172
2019-11-06,160.9739990234375
2019-11-07,162.1974334716797
2019-11-08,164.08583068847656
2019-11-11,163.43865966796875
2019-11-12,164.26315307617188
2019-11-13,163.7666778564453
2019-11-14,164.183349609375
2019-11-15,165.8589630126953
2019-11-18,165.41567993164062
2019-11-19,163.97059631347656
2019-11-20,163.42091369628906
2019-11-21,162.1974334716797
2019-11-22,162.1354217529297
2019-11-25,161.9403533935547
2019-11-26,161.3729705810547
2019-11-27,161.66551208496094
2019-11-29,161.12472534179688
2019-12-02,157.8000946044922
2019-12-03,156.9578399658203
2019-12-04,157.87985229492188
2019-12-05,161.6832275390625
2019-12-06,162.7293701171875
2019-12-09,162.3925018310547
2019-12-10,160.0076141357422
2019-12-11,158.9348907470703
2019-12-12,159.99876403808594
2019-12-13,158.7221221923828
2019-12-16,160.10516357421875
2019-12-17,160.5573272705078
2019-12-18,158.21676635742188
2019-12-19,158.38523864746094
2019-12-20,158.10150146484375
2019-12-23,159.35154724121094
2019-12-24,158.53594970703125
2019-12-26,157.97740173339844
2019-12-27,157.35678100585938
2019-12-30,156.04466247558594
2019-12-31,156.34613037109375
2020-01-02,158.19015502929688
2020-01-03,159.74163818359375
2020-01-06,161.4349822998047
2020-01-07,159.59982299804688
2020-01-08,160.0076141357422
2020-01-09,161.0094451904297
2020-01-10,159.1476593017578
2020-01-13,160.58392333984375
2020-01-14,160.44204711914062
2020-01-15,161.0094451904297
2020-01-16,162.62319946289062
2020-01-17,162.16848754882812
2020-01-21,163.41665649414062
2020-01-22,163.24729919433594
2020-01-23,164.6025390625
2020-01-24,165.0037078857422
2020-01-27,162.77476501464844
2020-01-28,163.71986389160156
2020-01-29,163.5772247314453
2020-01-30,161.58006286621094
2020-01-31,156.4178009033203
2020-02-03,157.46990966796875
2020-02-04,160.0643768310547
2020-02-05,164.02296447753906
2020-02-06,165.9487762451172
2020-02-07,166.4926300048828
2020-02-10,166.05577087402344
2020-02-11,166.6709442138672
2020-02-12,168.28469848632812
2020-02-13,168.89097595214844
2020-02-14,167.66949462890625
2020-02-18,167.74085998535156
2020-02-19,166.32325744628906
2020-02-20,165.7882843017578
2020-02-21,167.25938415527344
2020-02-24,164.5935821533203
2020-02-25,155.06265258789062
2020-02-26,152.9496307373047
2020-02-27,148.12619018554688
2020-02-28,142.37557983398438
2020-03-02,147.13658142089844
2020-03-03,143.5880889892578
2020-03-04,150.03416442871094
2020-03-05,145.64761352539062
2020-03-06,145.3533935546875
2020-03-09,133.75401306152344
2020-03-10,138.4615478515625
2020-03-11,132.354248046875
2020-03-12,117.89289855957031
2020-03-13,124.49950408935547
2020-03-16,112.9625244140625
2020-03-17,117.32230377197266
2020-03-18,107.97858428955078
2020-03-19,105.2325439453125
2020-03-20,101.63057708740234
2020-03-23,95.04183197021484
2020-03-24,101.82672882080078
2020-03-25,108.7720947265625
2020-03-26,118.72205352783203
2020-03-27,115.96710968017578
2020-03-30,119.11437225341797
2020-03-31,117.96421813964844
2020-04-01,113.58660888671875
2020-04-02,114.05022430419922
2020-04-03,112.05308532714844
2020-04-06,119.19463348388672
2020-04-07,119.82759857177734
2020-04-08,123.50426483154297
2020-04-09,126.75841522216797
2020-04-13,123.10871124267578
2020-04-14,124.50205993652344
2020-04-15,120.28607177734375
2020-04-16,119.0545425415039
2020-04-17,124.223388671875
2020-04-20,121.58053588867188
2020-04-21,118.38036346435547
2020-04-22,119.89054870605469
2020-04-23,117.30164337158203
2020-04-24,116.23190307617188
2020-04-27,120.90633392333984
2020-04-28,122.69523620605469
2020-04-29,122.83905792236328
2020-04-30,117.4184799194336
2020-05-01,114.88350677490234
2020-05-04,112.16871643066406
2020-05-05,113.58902740478516
2020-05-06,109.42697143554688
2020-05-07,114.28121185302734
2020-05-08,121.67044067382812
2020-05-11,120.28607177734375
2020-05-12,118.69497680664062
2020-05-13,118.20952606201172
2020-05-14,119.47703552246094
2020-05-15,117.68816375732422
2020-05-18,125.38301849365234
2020-05-19,122.42554473876953
2020-05-20,123.14468383789062
2020-05-21,124.65492248535156
2020-05-22,124.56500244140625
2020-05-26,130.03050231933594
2020-05-27,135.24429321289062
2020-05-28,133.482421875
2020-05-29,131.9901580810547
2020-06-01,132.38572692871094
2020-06-02,134.22854614257812
2020-06-03,139.54119873046875
2020-06-04,141.21322631835938
2020-06-05,145.82476806640625
2020-06-08,150.82281494140625
2020-06-09,146.9573974609375
2020-06-10,142.07620239257812
2020-06-11,133.53636169433594
2020-06-12,134.1206512451172
2020-06-15,137.6175079345703
2020-06-16,140.22439575195312
2020-06-17,141.17726135253906
2020-06-18,142.98414611816406
2020-06-19,141.68966674804688
2020-06-22,138.2557373046875
2020-06-23,137.31187438964844
2020-06-24,131.64859008789062
2020-06-25,132.10704040527344
2020-06-26,131.28900146484375
2020-06-29,134.24647521972656
2020-06-30,134.35435485839844
2020-07-01,133.24952697753906
2020-07-02,133.3944549560547
2020-07-06,134.4539794921875
2020-07-07,131.47454833984375
2020-07-08,130.3153839111328
2020-07-09,124.9905014038086
2020-07-10,128.56756591796875
2020-07-13,129.33737182617188
2020-07-14,129.82638549804688
2020-07-15,132.02699279785156
2020-07-16,134.4901885986328
2020-07-17,134.85244750976562
2020-07-20,131.7190704345703
2020-07-21,133.85629272460938
2020-07-22,137.22511291503906
2020-07-23,136.75421142578125
2020-07-24,135.9753875732422
2020-07-27,134.01023864746094
2020-07-28,134.5445556640625
2020-07-29,135.33241271972656
2020-07-30,134.8071746826172
2020-07-31,132.88729858398438
2020-08-03,133.7747802734375
2020-08-04,133.34011840820312
2020-08-05,135.10595703125
2020-08-06,135.06072998046875
2020-08-07,138.52915954589844
2020-08-10,141.78025817871094
2020-08-11,143.8540802001953
2020-08-12,141.6444549560547
2020-08-13,140.32225036621094
2020-08-14,141.68972778320312
2020-08-17,139.2083740234375
2020-08-18,138.58349609375
2020-08-19,138.09445190429688
2020-08-20,136.69082641601562
2020-08-21,135.66748046875
2020-08-24,138.82801818847656
2020-08-25,137.1707763671875
2020-08-26,136.2651824951172
2020-08-27,138.04922485351562
2020-08-28,137.89527893066406
2020-08-31,135.25088500976562
2020-09-01,136.01161193847656
2020-09-02,139.38946533203125
2020-09-03,137.5963897705078
2020-09-04,137.37904357910156
2020-09-08,133.08653259277344
2020-09-09,132.37112426757812
2020-09-10,129.1200408935547
2020-09-11,131.6375732421875
2020-09-14,133.54837036132812
2020-09-15,131.43836975097656
2020-09-16,132.92352294921875
2020-09-17,130.9402618408203
2020-09-18,129.4913330078125
2020-09-21,125.27124786376953
2020-09-22,126.28548431396484
2020-09-23,123.62303924560547
2020-09-24,123.97623443603516
2020-09-25,125.16255187988281
2020-09-28,127.61669921875
2020-09-29,125.47044372558594
2020-09-30,125.36177825927734
2020-10-01,125.17161560058594
2020-10-02,127.2273178100586
2020-10-05,129.255859375
2020-10-06,128.87551879882812
2020-10-07,131.19383239746094
2020-10-08,132.3527374267578
2020-10-09,131.0934295654297
2020-10-12,132.06983947753906
2020-10-13,130.710205078125
2020-10-14,130.39080810546875
2020-10-15,128.49276733398438
2020-10-16,129.79769897460938
2020-10-19,126.54904174804688
2020-10-20,126.34829711914062
2020-10-21,124.66011810302734
2020-10-22,127.22431945800781
2020-10-23,128.3923797607422
2020-10-26,126.3939437866211
2020-10-27,123.07234954833984
2020-10-28,120.84577941894531
2020-10-29,119.83290100097656
2020-10-30,119.8420181274414
2020-11-02,124.18562316894531
2020-11-03,126.11103820800781
2020-11-04,126.92322540283203
2020-11-05,126.97795104980469
2020-11-06,127.13309478759766
2020-11-09,134.2599334716797
2020-11-10,138.07427978515625
2020-11-11,137.1434783935547
2020-11-12,134.59754943847656
2020-11-13,137.92825317382812
2020-11-16,139.5525665283203
2020-11-17,138.22027587890625
2020-11-18,140.0727081298828
2020-11-19,136.8697509765625
2020-11-20,135.38235473632812
2020-11-23,136.89712524414062
2020-11-24,140.2278289794922
2020-11-25,138.7404022216797
2020-11-27,138.75868225097656
2020-11-30,136.28573608398438
2020-12-01,138.48489379882812
2020-12-02,139.93582153320312
2020-12-03,140.4195098876953
2020-12-04,142.39051818847656
2020-12-07,139.616455078125
2020-12-08,140.1365509033203
2020-12-09,140.65672302246094
2020-12-10,137.2164764404297
2020-12-11,138.09249877929688
2020-12-14,139.92669677734375
2020-12-15,141.07650756835938
2020-12-16,139.9814453125
2020-12-17,138.32980346679688
2020-12-18,139.31529235839844
2020-12-21,136.5777587890625
2020-12-22,133.68504333496094
2020-12-23,135.19070434570312
2020-12-24,135.97547912597656
2020-12-28,135.71084594726562
2020-12-29,134.6431884765625
2020-12-30,135.32760620117188
2020-12-31,135.80210876464844
2021-01-04,133.1739959716797
2021-01-05,133.2378692626953
2021-01-06,136.6416015625
2021-01-07,138.4484100341797
2021-01-08,137.58152770996094
2021-01-11,138.50314331054688
2021-01-12,140.0727081298828
2021-01-13,139.27877807617188
2021-01-14,141.6318359375
2021-01-15,140.7862091064453
2021-01-19,140.7494354248047
2021-01-20,141.57669067382812
2021-01-21,138.8468017578125
2021-01-22,140.41854858398438
2021-01-25,140.7770233154297
2021-01-26,138.17584228515625
2021-01-27,140.38177490234375
2021-01-28,138.26776123046875
2021-01-29,134.8209228515625
2021-02-01,135.7308807373047
2021-02-02,137.7070770263672
2021-02-03,140.70350646972656
2021-02-04,144.793701171875
2021-02-05,145.9794158935547
2021-02-08,146.73309326171875
2021-02-09,149.031005859375
2021-02-10,149.9409637451172
2021-02-11,150.23507690429688
2021-02-12,151.5035400390625
2021-02-16,150.11558532714844
2021-02-17,151.19100952148438
2021-02-18,150.0328826904297
2021-02-19,151.45753479003906
2021-02-22,152.96495056152344
2021-02-23,153.8197784423828
2021-02-24,154.47235107421875
2021-02-25,152.76275634765625
2021-02-26,150.25344848632812
2021-03-01,153.55322265625
2021-03-02,154.12307739257812
2021-03-03,154.37127685546875
2021-03-04,152.36752319335938
2021-03-05,156.7334747314453
2021-03-08,158.72804260253906
2021-03-09,155.09738159179688
2021-03-10,158.47987365722656
2021-03-11,158.70965576171875
2021-03-12,162.03695678710938
2021-03-15,162.42298889160156
2021-03-16,161.1453857421875
2021-03-17,163.1675262451172
2021-03-18,164.7484588623047
2021-03-19,163.25942993164062
2021-03-22,162.2851104736328
2021-03-23,160.73178100585938
2021-03-24,162.15646362304688
2021-03-25,165.502197265625
2021-03-26,166.8625030517578
2021-03-29,168.48020935058594
2021-03-30,167.37722778320312
2021-03-31,166.880859375
2021-04-01,166.20993041992188
2021-04-05,170.5850372314453
2021-04-06,170.14385986328125
2021-04-07,169.84974670410156
2021-04-08,170.32154846191406
2021-04-09,169.294677734375
2021-04-12,171.08941650390625
2021-04-13,168.6285858154297
2021-04-14,169.73870849609375
2021-04-15,170.15499877929688
2021-04-16,170.65460205078125
2021-04-19,170.95062255859375
2021-04-20,170.2845458984375
2021-04-21,171.93125915527344
2021-04-22,170.682373046875
2021-04-23,172.5140380859375
2021-04-26,171.32066345214844
2021-04-27,171.96823120117188
2021-04-28,171.38540649414062
2021-04-29,176.4272918701172
2021-04-30,175.98321533203125
2021-05-03,177.3338623046875
2021-05-04,177.6114044189453
2021-05-05,176.3994903564453
2021-05-06,178.2497100830078
2021-05-07,180.2294464111328
2021-05-10,180.02593994140625
2021-05-11,177.1951141357422
2021-05-12,172.8840789794922
2021-05-13,176.96380615234375
2021-05-14,177.5651397705078
2021-05-17,177.29684448242188
2021-05-18,175.16912841796875
2021-05-19,174.40130615234375
2021-05-20,174.90081787109375
2021-05-21,175.659423828125
2021-05-24,175.400390625
2021-05-25,174.76206970214844
2021-05-26,174.8638153076172
2021-05-27,176.39024353027344
2021-05-28,175.6872100830078
2021-06-01,175.34487915039062
2021-06-02,177.1951141357422
2021-06-03,176.51976013183594
2021-06-04,179.07305908203125
2021-06-07,177.40785217285156
2021-06-08,178.28671264648438
2021-06-09,177.5003662109375
2021-06-10,177.1395721435547
2021-06-11,177.1488494873047
2021-06-14,176.5475311279297
2021-06-15,178.03695678710938
2021-06-16,175.84446716308594
2021-06-17,173.62416076660156
2021-06-18,171.28367614746094
2021-06-21,176.49200439453125
2021-06-22,175.38189697265625
2021-06-23,172.81935119628906
2021-06-24,174.02195739746094
2021-06-25,175.59469604492188
2021-06-28,174.72503662109375
2021-06-29,172.71759033203125
2021-06-30,174.16075134277344
2021-07-01,175.07315063476562
2021-07-02,175.52928161621094
2021-07-06,174.01177978515625
2021-07-07,176.69305419921875
2021-07-08,175.04519653320312
2021-07-09,177.0933837890625
2021-07-12,176.26480102539062
2021-07-13,175.71548461914062
2021-07-14,176.38583374023438
2021-07-15,176.28341674804688
2021-07-16,176.21826171875
2021-07-19,171.3863983154297
2021-07-20,176.89785766601562
2021-07-21,178.4060821533203
2021-07-22,177.41921997070312
2021-07-23,178.6201629638672
2021-07-26,178.67605590820312
2021-07-27,180.6590576171875
2021-07-28,182.01832580566406
2021-07-29,184.46685791015625
2021-07-30,182.50244140625
2021-08-02,182.3162384033203
2021-08-03,183.7034149169922
2021-08-04,182.3534698486328
2021-08-05,183.11688232421875
2021-08-06,185.34197998046875
2021-08-09,183.6289520263672
2021-08-10,185.2861328125
2021-08-11,186.8408660888672
2021-08-12,185.42575073242188
2021-08-13,184.68096923828125
2021-08-16,186.62673950195312
2021-08-17,185.56541442871094
2021-08-18,183.2193145751953
2021-08-19,181.9997100830078
2021-08-20,183.68478393554688
2021-08-23,184.3458251953125
2021-08-24,185.19300842285156
2021-08-25,185.5467987060547
2021-08-26,185.33265686035156
2021-08-27,185.93780517578125
2021-08-30,185.4443817138672
2021-08-31,186.48709106445312
2021-09-01,186.00296020507812
2021-09-02,188.3397674560547
2021-09-03,188.48870849609375
2021-09-07,188.42356872558594
2021-09-08,190.29486083984375
2021-09-09,189.7455291748047
2021-09-10,187.6880645751953
2021-09-13,185.65853881835938
2021-09-14,183.08897399902344
2021-09-15,184.78335571289062
2021-09-16,181.4318084716797
2021-09-17,181.6552276611328
2021-09-20,180.0818634033203
2021-09-21,177.99644470214844
2021-09-22,180.37977600097656
2021-09-23,183.17274475097656
2021-09-24,183.7965087890625
2021-09-27,184.11305236816406
2021-09-28,183.49859619140625
2021-09-29,184.69956970214844
2021-09-30,182.50244140625
2021-10-01,184.54135131835938
2021-10-04,183.8802947998047
2021-10-05,184.4854736328125
2021-10-06,185.60264587402344
2021-10-07,188.9368896484375
2021-10-08,189.3021240234375
2021-10-11,190.0139617919922
2021-10-12,190.64146423339844
2021-10-13,190.49159240722656
2021-10-14,192.130615234375
2021-10-15,194.86544799804688
2021-10-18,193.55426025390625
2021-10-19,195.38992309570312
2021-10-20,195.22137451171875
2021-10-21,194.84671020507812
2021-10-22,196.2328643798828
2021-10-25,194.72499084472656
2021-10-26,191.59678649902344
2021-10-27,192.73941040039062
2021-10-28,189.76107788085938
2021-10-29,189.8922119140625
2021-11-01,189.0867462158203
2021-11-02,188.95562744140625
2021-11-03,188.44985961914062
2021-11-04,185.5933074951172
2021-11-05,188.25318908691406
2021-11-08,189.78916931152344
2021-11-09,190.0139617919922
2021-11-10,188.56227111816406
2021-11-11,186.46429443359375
2021-11-12,188.22508239746094
2021-11-15,188.31875610351562
2021-11-16,186.13650512695312
2021-11-17,186.8108367919922
2021-11-18,185.4434051513672
2021-11-19,183.86061096191406
2021-11-22,186.71719360351562
2021-11-23,187.58819580078125
2021-11-24,186.13650512695312
2021-11-26,181.10702514648438
2021-11-29,182.1092071533203
2021-11-30,176.98606872558594
2021-12-01,177.4356689453125
2021-12-02,182.1466522216797
2021-12-03,185.09690856933594
2021-12-06,186.9138641357422
2021-12-07,186.6797332763672
2021-12-08,188.14077758789062
2021-12-09,189.12417602539062
2021-12-10,191.9339599609375
2021-12-13,190.58526611328125
2021-12-14,190.56654357910156
2021-12-15,193.160888671875
2021-12-16,193.1046905517578
2021-12-17,189.3770751953125
2021-12-20,186.080322265625
2021-12-21,190.39793395996094
2021-12-22,190.83815002441406
2021-12-23,191.70916748046875
2021-12-27,193.99444580078125
2021-12-28,194.50021362304688
2021-12-29,194.70623779296875
2021-12-30,194.37841796875
2021-12-31,195.24945068359375
2022-01-03,194.3035125732422
2022-01-04,198.6024169921875
2022-01-05,196.9727325439453
2022-01-06,198.3120880126953
2022-01-07,198.63987731933594
2022-01-10,197.2537384033203
2022-01-11,198.16221618652344
2022-01-12,198.49000549316406
2022-01-13,199.08338928222656
2022-01-14,200.7128448486328
2022-01-18,198.8856201171875
2022-01-19,198.13211059570312
2022-01-20,196.8323211669922
2022-01-21,194.5341796875
2022-01-24,195.0428009033203
2022-01-25,193.98788452148438
2022-01-26,193.00831604003906
2022-01-27,196.6627960205078
2022-01-28,200.44912719726562
2022-01-31,199.7709503173828
2022-02-01,200.4961700439453
2022-02-02,201.63589477539062
2022-02-03,199.83689880371094
2022-02-04,199.9499053955078
2022-02-07,199.78981018066406
2022-02-08,201.9938201904297
