,NKE
2018-10-23,68.32183074951172
2018-10-24,67.1761474609375
2018-10-25,68.0889663696289
2018-10-26,67.12957763671875
2018-10-29,67.24136352539062
2018-10-30,69.40232849121094
2018-10-31,69.89600372314453
2018-11-01,71.52601623535156
2018-11-02,71.33043670654297
2018-11-05,72.2153091430664
2018-11-06,71.32110595703125
2018-11-07,72.6251449584961
2018-11-08,72.44817352294922
2018-11-09,71.12551879882812
2018-11-12,69.95187377929688
2018-11-13,70.0450210571289
2018-11-14,70.0450210571289
2018-11-15,69.23466491699219
2018-11-16,69.61653900146484
2018-11-19,67.54873657226562
2018-11-20,66.24472045898438
2018-11-21,67.4090347290039
2018-11-23,66.58935546875
2018-11-26,67.72572326660156
2018-11-27,67.14820861816406
2018-11-28,69.54205322265625
