,SJM
2020-05-26,94.19749450683594
2020-05-27,96.59234619140625
2020-05-28,97.77661895751953
2020-05-29,99.9433822631836
2020-06-01,101.16275024414062
2020-06-02,101.02236938476562
2020-06-03,100.52234649658203
2020-06-04,95.70634460449219
2020-06-05,94.25012969970703
2020-06-08,97.51344299316406
2020-06-09,95.11859893798828
2020-06-10,95.39053344726562
2020-06-11,93.24129486083984
2020-06-12,91.84648895263672
2020-06-15,92.81147003173828
2020-06-16,94.80278778076172
2020-06-17,95.66246032714844
2020-06-18,95.25894927978516
2020-06-19,95.56599426269531
2020-06-22,95.57475280761719
2020-06-23,93.37289428710938
2020-06-24,93.19745635986328
2020-06-25,92.75882720947266
2020-06-26,90.36396789550781
2020-06-29,92.17984008789062
2020-06-30,92.8202133178711
2020-07-01,92.30267333984375
2020-07-02,92.12721252441406
2020-07-06,92.87288665771484
2020-07-07,93.03076934814453
2020-07-08,91.85527801513672
2020-07-09,90.69730377197266
2020-07-10,92.26758575439453
2020-07-13,91.8289566040039
2020-07-14,94.03081512451172
2020-07-15,92.88165283203125
2020-07-16,93.05709838867188
2020-07-17,93.60973358154297
2020-07-20,92.3816146850586
2020-07-21,93.47814178466797
2020-07-22,94.38172149658203
2020-07-23,95.10980987548828
2020-07-24,94.86419677734375
2020-07-27,95.50457000732422
2020-07-28,95.85546875
2020-07-29,96.92568969726562
2020-07-30,95.92565155029297
2020-07-31,95.92565155029297
2020-08-03,97.34676361083984
2020-08-04,99.35563659667969
2020-08-05,97.49589538574219
2020-08-06,96.750244140625
2020-08-07,97.41694641113281
2020-08-10,98.9872055053711
2020-08-11,98.87315368652344
2020-08-12,100.846923828125
2020-08-13,101.35089111328125
2020-08-14,100.76736450195312
2020-08-17,100.35179901123047
2020-08-18,100.72315979003906
2020-08-19,98.459716796875
2020-08-20,98.9371566772461
2020-08-21,99.10513305664062
2020-08-24,99.90087127685547
2020-08-25,106.76195526123047
2020-08-26,107.6284408569336
2020-08-27,106.91226196289062
2020-08-28,105.78938293457031
2020-08-31,106.25796508789062
2020-09-01,104.29513549804688
2020-09-02,106.8503646850586
2020-09-03,104.53388977050781
2020-09-04,103.94148254394531
2020-09-08,100.93535614013672
2020-09-09,102.35000610351562
2020-09-10,99.98047637939453
2020-09-11,100.18383026123047
2020-09-14,100.31645202636719
2020-09-15,99.37924194335938
2020-09-16,97.98226165771484
2020-09-17,97.23957824707031
2020-09-18,96.7179183959961
2020-09-21,97.07159423828125
2020-09-22,97.15117645263672
2020-09-23,95.74535369873047
2020-09-24,98.02647399902344
2020-09-25,99.15819549560547
2020-09-28,100.12193298339844
2020-09-29,99.9185791015625
2020-09-30,102.13778686523438
2020-10-01,102.56220245361328
2020-10-02,102.97775268554688
2020-10-05,103.78233337402344
2020-10-06,103.88843536376953
2020-10-07,103.84423065185547
2020-10-08,103.56129455566406
2020-10-09,104.93175506591797
2020-10-12,106.02809143066406
2020-10-13,106.17840576171875
2020-10-14,105.18814086914062
2020-10-15,105.09088897705078
2020-10-16,104.22441101074219
2020-10-19,101.86373138427734
2020-10-20,100.89997863769531
2020-10-21,101.14753723144531
2020-10-22,102.23506164550781
2020-10-23,102.15550231933594
2020-10-26,101.76646423339844
2020-10-27,99.9981460571289
2020-10-28,98.3536148071289
2020-10-29,98.38897705078125
2020-10-30,99.20240783691406
2020-11-02,103.145751953125
2020-11-03,103.42868041992188
2020-11-04,101.30670928955078
2020-11-05,102.38536071777344
2020-11-06,103.1103744506836
2020-11-09,100.13961791992188
2020-11-10,103.9503402709961
2020-11-11,105.92201232910156
2020-11-12,104.98661041259766
2020-11-13,106.09124755859375
2020-11-16,106.99991607666016
2020-11-17,105.5032958984375
2020-11-18,103.1336441040039
2020-11-19,104.27393341064453
2020-11-20,103.54344177246094
2020-11-23,103.38307189941406
2020-11-24,104.93315887451172
2020-11-25,105.12022399902344
2020-11-27,103.7839584350586
2020-11-30,104.40755462646484
2020-12-01,104.15811157226562
2020-12-02,102.33187103271484
2020-12-03,103.76614379882812
2020-12-04,104.54117584228516
2020-12-07,104.2828369140625
2020-12-08,104.70153045654297
2020-12-09,105.17369079589844
2020-12-10,103.22272491455078
2020-12-11,102.59912872314453
2020-12-14,100.88870239257812
2020-12-15,101.07575988769531
2020-12-16,101.4053955078125
2020-12-17,102.73274993896484
2020-12-18,103.23162078857422
2020-12-21,101.89533996582031
2020-12-22,102.20716857910156
2020-12-23,102.59912872314453
2020-12-24,103.418701171875
2020-12-28,103.63253021240234
2020-12-29,102.74166870117188
2020-12-30,102.1982421875
2020-12-31,102.98219299316406
2021-01-04,103.0089111328125
2021-01-05,104.34518432617188
2021-01-06,105.45874786376953
2021-01-07,104.09575653076172
2021-01-08,103.4454345703125
2021-01-11,101.64592742919922
2021-01-12,99.08919525146484
2021-01-13,99.37427520751953
2021-01-14,100.26509857177734
2021-01-15,101.63701629638672
2021-01-19,103.0267333984375
2021-01-20,101.76171875
2021-01-21,101.0401382446289
2021-01-22,101.77064514160156
2021-01-25,105.95763397216797
2021-01-26,110.54549407958984
2021-01-27,114.1890640258789
2021-01-28,105.34293365478516
2021-01-29,103.70379638671875
2021-02-01,102.74166870117188
2021-02-02,102.24279022216797
2021-02-03,101.98443603515625
2021-02-04,101.63701629638672
2021-02-05,101.96662902832031
2021-02-08,102.5545883178711
2021-02-09,102.7594985961914
2021-02-10,103.16035461425781
2021-02-11,102.32537078857422
2021-02-12,103.3399429321289
2021-02-16,101.55325317382812
2021-02-17,103.64518737792969
2021-02-18,104.75849151611328
2021-02-19,102.1368408203125
2021-02-22,102.59474182128906
2021-02-23,102.6934814453125
2021-02-24,101.65200805664062
2021-02-25,103.27706909179688
2021-02-26,100.55667114257812
2021-03-01,100.61052703857422
2021-03-02,101.4814224243164
2021-03-03,102.35232543945312
2021-03-04,104.34551239013672
2021-03-05,106.24888610839844
2021-03-08,107.53279113769531
2021-03-09,106.83248138427734
2021-03-10,108.6999740600586
2021-03-11,107.96375274658203
2021-03-12,109.03217315673828
2021-03-15,109.64268493652344
2021-03-16,110.71109008789062
2021-03-17,111.43832397460938
2021-03-18,111.2767105102539
2021-03-19,113.47640228271484
2021-03-22,114.24851989746094
2021-03-23,113.53925323486328
2021-03-24,110.5584716796875
2021-03-25,113.70086669921875
2021-03-26,115.37080383300781
2021-03-29,117.6602783203125
2021-03-30,115.41570281982422
2021-03-31,113.60209655761719
2021-04-01,113.35069274902344
2021-04-05,114.1048812866211
2021-04-06,114.68846130371094
2021-04-07,114.78721618652344
2021-04-08,115.03861236572266
2021-04-09,115.11046600341797
2021-04-12,116.29557800292969
2021-04-13,116.54696655273438
2021-04-14,115.88258361816406
2021-04-15,117.42684173583984
2021-04-16,118.26182556152344
2021-04-19,118.64788818359375
2021-04-20,118.97111511230469
2021-04-21,120.00360107421875
2021-04-22,118.61197662353516
2021-04-23,116.51107025146484
2021-04-26,116.51107025146484
2021-04-27,117.65129089355469
2021-04-28,117.15748596191406
2021-04-29,118.45935821533203
2021-04-30,117.60640716552734
2021-05-03,118.58503723144531
2021-05-04,118.9351806640625
2021-05-05,121.06303405761719
2021-05-06,123.37045288085938
2021-05-07,122.64321899414062
2021-05-10,124.3401107788086
2021-05-11,122.84075927734375
2021-05-12,121.02713012695312
2021-05-13,123.09698486328125
2021-05-14,122.31966400146484
2021-05-17,120.67460632324219
2021-05-18,120.86444854736328
2021-05-19,121.38867950439453
2021-05-20,121.849609375
2021-05-21,122.48233032226562
2021-05-24,122.57272338867188
2021-05-25,122.28350067138672
2021-05-26,121.5694580078125
2021-05-27,119.77979278564453
2021-05-28,120.47577667236328
2021-06-01,120.67460632324219
2021-06-02,122.8619613647461
2021-06-03,124.62448120117188
2021-06-04,126.37801361083984
2021-06-07,124.85045623779297
2021-06-08,123.71160125732422
2021-06-09,122.89812469482422
2021-06-10,122.63599395751953
2021-06-11,123.14215850830078
2021-06-14,123.015625
2021-06-15,121.82254028320312
2021-06-16,120.9186782836914
2021-06-17,120.7650146484375
2021-06-18,117.77322387695312
2021-06-21,118.5143814086914
2021-06-22,117.97208404541016
2021-06-23,116.65243530273438
2021-06-24,116.20954895019531
2021-06-25,116.97783660888672
2021-06-28,118.26129913330078
2021-06-29,117.62859344482422
2021-06-30,117.1134033203125
2021-07-01,117.54727172851562
2021-07-02,117.22187805175781
2021-07-06,116.21858978271484
2021-07-07,116.63435363769531
2021-07-08,117.07723999023438
2021-07-09,118.2703628540039
2021-07-12,117.86361694335938
2021-07-13,117.2670669555664
2021-07-14,117.7641830444336
2021-07-15,119.3278579711914
2021-07-16,120.30404663085938
2021-07-19,121.10848236083984
2021-07-20,119.77075958251953
2021-07-21,117.0862808227539
2021-07-22,116.80609893798828
2021-07-23,117.95398712158203
2021-07-26,118.12574005126953
2021-07-27,119.30978393554688
2021-07-28,118.18901062011719
2021-07-29,118.75843048095703
2021-07-30,118.50537109375
2021-08-02,118.66802978515625
2021-08-03,120.04190826416016
2021-08-04,116.4445571899414
2021-08-05,116.07396697998047
2021-08-06,115.60396575927734
2021-08-09,116.60723876953125
2021-08-10,117.50206756591797
2021-08-11,118.66802978515625
2021-08-12,119.23269653320312
2021-08-13,120.83558654785156
2021-08-16,121.67345428466797
2021-08-17,123.50399780273438
2021-08-18,119.9339828491211
2021-08-19,120.56238555908203
2021-08-20,119.56056213378906
2021-08-23,118.48590087890625
2021-08-24,115.85389709472656
2021-08-25,115.91764068603516
2021-08-26,112.85759735107422
2021-08-27,112.5388412475586
2021-08-30,111.36400604248047
2021-08-31,112.62992858886719
2021-09-01,111.4277572631836
2021-09-02,111.09989929199219
2021-09-03,109.84308624267578
2021-09-07,108.95968627929688
2021-09-08,110.98149108886719
2021-09-09,109.9979019165039
2021-09-10,110.2529067993164
2021-09-13,111.76472473144531
2021-09-14,111.52794647216797
2021-09-15,110.93595123291016
2021-09-16,111.7374038696289
2021-09-17,112.01972198486328
2021-09-20,111.3548812866211
2021-09-21,109.72470092773438
2021-09-22,109.80665588378906
2021-09-23,109.07807922363281
2021-09-24,108.47698974609375
2021-09-27,109.2237777709961
2021-09-28,109.39683532714844
2021-09-29,111.25469970703125
2021-09-30,109.31485748291016
2021-10-01,109.00521087646484
2021-10-04,110.17094421386719
2021-10-05,110.48970794677734
2021-10-06,112.18364715576172
2021-10-07,110.96327209472656
2021-10-08,110.77203369140625
2021-10-11,110.70826721191406
2021-10-12,111.1090087890625
2021-10-13,110.28022766113281
2021-10-14,111.1090087890625
2021-10-15,111.18185424804688
2021-10-18,110.63541412353516
2021-10-19,110.14362335205078
2021-10-20,110.89041900634766
2021-10-21,110.9268569946289
2021-10-22,111.99240112304688
2021-10-25,112.14723205566406
2021-10-26,113.5679702758789
2021-10-27,112.01972198486328
2021-10-28,113.50421142578125
2021-10-29,111.8922348022461
2021-11-01,112.5843734741211
2021-11-02,112.66633605957031
2021-11-03,114.17816925048828
2021-11-04,113.66814422607422
2021-11-05,114.55155944824219
2021-11-08,113.9140396118164
2021-11-09,117.10159301757812
2021-11-10,117.11994171142578
2021-11-11,115.71572875976562
2021-11-12,116.6518783569336
2021-11-15,118.322265625
2021-11-16,117.0281753540039
2021-11-17,117.2943344116211
2021-11-18,115.50463104248047
2021-11-19,114.09122467041016
2021-11-22,116.04613494873047
2021-11-23,122.64508056640625
2021-11-24,121.42442321777344
2021-11-26,120.1854019165039
2021-11-29,118.73527526855469
2021-11-30,116.07366943359375
2021-12-01,116.14708709716797
2021-12-02,117.34022521972656
2021-12-03,118.1754150390625
2021-12-06,120.21293640136719
2021-12-07,119.51541137695312
2021-12-08,119.20336151123047
2021-12-09,119.83663940429688
2021-12-10,121.95675659179688
2021-12-13,123.55369567871094
2021-12-14,124.06767272949219
2021-12-15,123.65465545654297
2021-12-16,127.49105072021484
2021-12-17,125.19654846191406
2021-12-20,123.93920135498047
2021-12-21,121.04812622070312
2021-12-22,122.19537353515625
2021-12-23,122.0577163696289
2021-12-27,122.84701538085938
2021-12-28,124.08600616455078
2021-12-29,123.99427795410156
2021-12-30,124.21452331542969
2021-12-31,124.65506744384766
2022-01-03,125.55448150634766
2022-01-04,127.17900848388672
2022-01-05,129.4184112548828
2022-01-06,129.73965454101562
2022-01-07,131.5660400390625
2022-01-10,131.5018310546875
2022-01-11,130.42800903320312
2022-01-12,129.25323486328125
2022-01-13,131.24481201171875
2022-01-14,133.2180938720703
2022-01-18,133.40167236328125
2022-01-19,131.61196899414062
2022-01-20,129.53773498535156
2022-01-21,131.44674682617188
2022-01-24,130.3454132080078
2022-01-25,127.94075775146484
2022-01-26,126.0868148803711
2022-01-27,127.5644760131836
2022-01-28,128.9687042236328
2022-01-31,129.02377319335938
2022-02-01,127.11476135253906
2022-02-02,128.10597229003906
2022-02-03,128.84019470214844
2022-02-04,125.61872863769531
2022-02-07,125.82984924316406
2022-02-08,125.2699966430664
2022-02-09,125.3250503540039
2022-02-10,123.50377655029297
2022-02-11,126.36048889160156
2022-02-14,127.05386352539062
2022-02-15,125.81501007080078
2022-02-16,125.47296142578125
2022-02-17,127.88591003417969
2022-02-18,128.4960479736328
2022-02-22,128.17250061035156
2022-02-23,126.56389617919922
2022-02-24,123.67022705078125
2022-02-25,126.90592956542969
2022-02-28,124.5761947631836
2022-03-01,116.78267669677734
2022-03-02,120.83199310302734
2022-03-03,123.34661865234375
2022-03-04,123.67942810058594
2022-03-07,125.5654296875
2022-03-08,121.93213653564453
2022-03-09,119.57466888427734
2022-03-10,118.936767578125
2022-03-11,119.1124267578125
2022-03-14,119.19560241699219
2022-03-15,119.53768920898438
2022-03-16,119.57466888427734
2022-03-17,119.7965316772461
2022-03-18,118.40056610107422
2022-03-21,120.34201049804688
2022-03-22,120.4621810913086
2022-03-23,120.35124969482422
2022-03-24,121.46988677978516
2022-03-25,123.59624481201172
2022-03-28,123.82736206054688
2022-03-29,125.2048568725586
2022-03-30,124.6963882446289
2022-03-31,125.18637084960938
2022-04-01,127.1278076171875
2022-04-04,124.4745101928711
2022-04-05,127.36817932128906
2022-04-06,126.85971069335938
2022-04-07,126.97064971923828
2022-04-08,128.3204345703125
2022-04-11,128.90284729003906
2022-04-12,128.88438415527344
2022-04-13,128.57928466796875
2022-04-14,129.14324951171875
2022-04-18,128.40359497070312
2022-04-19,131.5746612548828
2022-04-20,132.79498291015625
2022-04-21,132.81350708007812
2022-04-22,131.50071716308594
2022-04-25,131.47299194335938
2022-04-26,129.06927490234375
2022-04-27,129.08775329589844
2022-04-28,130.38206481933594
2022-04-29,126.59160614013672
2022-05-02,124.74261474609375
2022-05-03,126.18482971191406
2022-05-04,128.5515594482422
2022-05-05,127.21102142333984
2022-05-06,130.20639038085938
2022-05-09,134.06153869628906
2022-05-10,131.7410888671875
2022-05-11,133.5253448486328
2022-05-12,134.7075653076172
2022-05-13,134.26072692871094
2022-05-16,134.30728149414062
2022-05-17,133.49740600585938
2022-05-18,119.48768615722656
2022-05-19,117.62593078613281
2022-05-20,116.64849090576172
2022-05-23,114.23753356933594
2022-05-24,116.72298431396484
2022-05-25,118.435791015625
2022-05-26,116.96500396728516
2022-05-27,116.8719253540039
2022-05-31,116.70435333251953
2022-06-01,115.9410400390625
2022-06-02,114.53541564941406
2022-06-03,114.28407287597656
2022-06-06,114.74021911621094
2022-06-07,121.30290222167969
2022-06-08,118.63128662109375
2022-06-09,118.45441436767578
2022-06-10,119.53423309326172
2022-06-13,118.5009765625
2022-06-14,116.69505310058594
2022-06-15,116.51817321777344
2022-06-16,114.88915252685547
2022-06-17,113.77210235595703
2022-06-21,115.79209899902344
2022-06-22,115.24288177490234
2022-06-23,117.23497009277344
2022-06-24,119.97175598144531
2022-06-27,119.6738510131836
2022-06-28,118.41716766357422
2022-06-29,121.66595458984375
2022-06-30,119.16187286376953
2022-07-01,122.12208557128906
2022-07-05,122.39202880859375
2022-07-06,122.9598617553711
2022-07-07,123.7138671875
2022-07-08,122.82955932617188
2022-07-11,123.84420013427734
2022-07-12,123.90936279296875
2022-07-13,125.33361053466797
2022-07-14,123.6114730834961
2022-07-15,122.68060302734375
2022-07-18,121.54495239257812
2022-07-19,122.11275482177734
2022-07-20,120.48372650146484
2022-07-21,119.8414306640625
2022-07-22,121.19119262695312
2022-07-25,121.47976684570312
2022-07-26,121.52631378173828
2022-07-27,120.48372650146484
2022-07-28,121.94522094726562
2022-07-29,123.17400360107422
2022-08-01,124.78439331054688
2022-08-02,124.70061492919922
2022-08-03,124.94264221191406
2022-08-04,123.90936279296875
2022-08-05,123.88143920898438
2022-08-08,123.95592498779297
2022-08-09,124.95194244384766
2022-08-10,124.81231689453125
2022-08-11,124.43711853027344
2022-08-12,125.49706268310547
2022-08-15,127.46688079833984
2022-08-16,129.00523376464844
2022-08-17,130.7406005859375
2022-08-18,130.68431091308594
2022-08-19,131.1063995361328
2022-08-22,129.2115936279297
2022-08-23,133.52650451660156
2022-08-24,135.19615173339844
2022-08-25,134.7365264892578
2022-08-26,132.8135986328125
2022-08-29,133.1981964111328
2022-08-30,132.0819549560547
2022-08-31,131.31275939941406
2022-09-01,133.1887969970703
2022-09-02,131.32215881347656
2022-09-06,130.0370635986328
2022-09-07,132.18511962890625
2022-09-08,130.0464324951172
2022-09-09,130.79684448242188
2022-09-12,132.6353302001953
2022-09-13,130.7030487060547
2022-09-14,130.42166137695312
2022-09-15,130.5248260498047
2022-09-16,130.27157592773438
2022-09-19,131.28465270996094
2022-09-20,130.57171630859375
2022-09-21,131.80052185058594
2022-09-22,133.22630310058594
2022-09-23,131.93186950683594
2022-09-26,130.87188720703125
2022-09-27,128.12351989746094
2022-09-28,130.55296325683594
2022-09-29,130.38412475585938
2022-09-30,128.89268493652344
2022-10-03,130.909423828125
2022-10-04,133.30136108398438
2022-10-05,132.5040283203125
2022-10-06,129.5211639404297
2022-10-07,129.0615234375
2022-10-10,132.58847045898438
2022-10-11,132.69166564941406
2022-10-12,132.20388793945312
2022-10-13,133.51708984375
2022-10-14,132.28829956054688
2022-10-17,131.2939910888672
2022-10-18,133.43267822265625
2022-10-19,134.17372131347656
2022-10-20,132.3070831298828
2022-10-21,133.95794677734375
2022-10-24,136.0872802734375
2022-10-25,136.9502410888672
2022-10-26,138.41354370117188
2022-10-27,139.47348022460938
2022-10-28,141.38705444335938
2022-10-31,141.32139587402344
2022-11-01,140.0550537109375
2022-11-02,140.00816345214844
2022-11-03,139.55792236328125
2022-11-04,140.1207275390625
2022-11-07,140.01754760742188
2022-11-08,140.5052947998047
2022-11-09,139.4286651611328
2022-11-10,137.7664337158203
2022-11-11,134.6875
2022-11-14,133.7808380126953
2022-11-15,132.67584228515625
2022-11-16,135.65087890625
2022-11-17,136.5102996826172
2022-11-18,138.02142333984375
2022-11-21,139.88197326660156
2022-11-22,140.93975830078125
2022-11-23,141.1664276123047
2022-11-25,142.8569793701172
2022-11-28,143.1497802734375
2022-11-29,143.1025390625
2022-11-30,145.4542236328125
2022-12-01,145.38809204101562
2022-12-02,145.86976623535156
2022-12-05,145.4636688232422
2022-12-06,145.019775390625
2022-12-07,147.03143310546875
2022-12-08,146.8520050048828
2022-12-09,146.0869903564453
2022-12-12,147.3147735595703
2022-12-13,145.78477478027344
2022-12-14,145.60533142089844
2022-12-15,145.31256103515625
2022-12-16,146.7008819580078
2022-12-19,147.16368103027344
2022-12-20,146.68199157714844
2022-12-21,149.16587829589844
2022-12-22,149.7419891357422
2022-12-23,150.5825653076172
2022-12-27,150.9981231689453
2022-12-28,149.5908966064453
2022-12-29,149.75144958496094
2022-12-30,149.65699768066406
2023-01-03,150.15757751464844
2023-01-04,149.4019775390625
2023-01-05,150.53533935546875
2023-01-06,153.5575714111328
2023-01-09,151.42311096191406
2023-01-10,150.1859130859375
2023-01-11,149.10923767089844
2023-01-12,146.7197723388672
2023-01-13,145.85089111328125
2023-01-17,146.83309936523438
2023-01-18,141.8369598388672
2023-01-19,141.72366333007812
2023-01-20,140.6564178466797
2023-01-23,139.4947509765625
2023-01-24,141.2892303466797
2023-01-25,141.78977966308594
2023-01-26,141.74252319335938
2023-01-27,141.68588256835938
2023-01-30,143.17811584472656
2023-01-31,144.3114471435547
2023-02-01,143.63143920898438
2023-02-02,141.52532958984375
2023-02-03,141.63865661621094
2023-02-06,143.20643615722656
2023-02-07,141.66697692871094
2023-02-08,140.61866760253906
2023-02-09,138.9164276123047
2023-02-10,141.6266632080078
2023-02-13,142.1211700439453
2023-02-14,139.829345703125
2023-02-15,139.51553344726562
2023-02-16,140.00051879882812
2023-02-17,142.58714294433594
2023-02-21,142.64419555664062
2023-02-22,141.92147827148438
2023-02-23,141.92147827148438
2023-02-24,141.3128662109375
2023-02-27,140.79934692382812
2023-02-28,140.63766479492188
2023-03-01,138.1271514892578
2023-03-02,141.30332946777344
2023-03-03,143.40493774414062
2023-03-06,143.08164978027344
2023-03-07,142.5205841064453
2023-03-08,143.11016845703125
2023-03-09,141.10365295410156
2023-03-10,140.628173828125
2023-03-13,142.55860900878906
2023-03-14,144.12770080566406
2023-03-15,146.02011108398438
2023-03-16,146.26734924316406
2023-03-17,144.43202209472656
2023-03-20,146.885498046875
2023-03-21,146.55264282226562
2023-03-22,144.51760864257812
2023-03-23,143.68075561523438
2023-03-24,147.10421752929688
2023-03-27,148.625732421875
2023-03-28,148.78741455078125
2023-03-29,149.8429718017578
2023-03-30,149.814453125
2023-03-31,149.6527862548828
2023-04-03,149.90953063964844
2023-04-04,148.10272216796875
2023-04-05,149.57669067382812
2023-04-06,148.83494567871094
2023-04-10,148.12173461914062
2023-04-11,148.01712036132812
2023-04-12,146.7428436279297
2023-04-13,146.2483367919922
2023-04-14,144.9075164794922
2023-04-17,145.8584442138672
2023-04-18,145.11669921875
2023-04-19,144.70777893066406
2023-04-20,144.3654327392578
2023-04-21,143.82339477539062
2023-04-24,144.23231506347656
2023-04-25,146.7713623046875
2023-04-26,145.4400177001953
2023-04-27,146.29586791992188
2023-04-28,146.83795166015625
2023-05-01,149.33895874023438
2023-05-02,150.9270782470703
2023-05-03,149.38653564453125
2023-05-04,149.7003173828125
2023-05-05,150.44207763671875
2023-05-08,149.40553283691406
2023-05-09,149.54818725585938
2023-05-10,150.61325073242188
2023-05-11,150.64198303222656
2023-05-12,151.36936950683594
2023-05-15,148.8425750732422
2023-05-16,148.268310546875
2023-05-17,148.07687377929688
2023-05-18,145.3682098388672
2023-05-19,145.37779235839844
2023-05-22,143.25294494628906
2023-05-23,142.99452209472656
2023-05-24,142.17140197753906
2023-05-25,140.8123016357422
2023-05-26,140.2763214111328
2023-05-30,139.07989501953125
2023-05-31,140.30502319335938
2023-06-01,138.6874542236328
2023-06-02,142.59254455566406
2023-06-05,142.57342529296875
2023-06-06,139.96044921875
2023-06-07,142.0661163330078
2023-06-08,144.5355224609375
2023-06-09,146.98574829101562
2023-06-12,144.60252380371094
2023-06-13,144.7460479736328
2023-06-14,145.92337036132812
2023-06-15,146.32533264160156
2023-06-16,146.53591918945312
2023-06-20,144.8513641357422
2023-06-21,145.9520721435547
2023-06-22,145.502197265625
2023-06-23,143.8750762939453
2023-06-26,145.23422241210938
2023-06-27,144.31536865234375
2023-06-28,138.9267578125
2023-06-29,140.0944366455078
2023-06-30,141.3386993408203
2023-07-03,143.9420928955078
2023-07-05,142.98495483398438
2023-07-06,142.1331329345703
2023-07-07,141.37701416015625
2023-07-10,140.0944366455078
2023-07-11,141.46315002441406
2023-07-12,140.9080047607422
2023-07-13,141.28128051757812
2023-07-14,141.7024383544922
2023-07-17,142.11398315429688
2023-07-18,141.38658142089844
2023-07-19,143.27212524414062
2023-07-20,145.94248962402344
2023-07-21,145.58834838867188
2023-07-24,146.5646209716797
2023-07-25,146.42103576660156
2023-07-26,145.7032012939453
2023-07-27,143.93252563476562
2023-07-28,144.51638793945312
2023-07-31,144.19093322753906
2023-08-01,143.25294494628906
2023-08-02,145.2437744140625
2023-08-03,143.6166534423828
2023-08-04,142.75526428222656
2023-08-07,142.73611450195312
2023-08-08,140.2093048095703
2023-08-09,141.79812622070312
2023-08-10,141.00372314453125
2023-08-11,141.61627197265625
2023-08-14,140.31460571289062
2023-08-15,138.40992736816406
2023-08-16,137.49105834960938
2023-08-17,135.84222412109375
2023-08-18,136.9703826904297
2023-08-21,134.73333740234375
2023-08-22,134.67547607421875
2023-08-23,134.54049682617188
2023-08-24,135.6879425048828
2023-08-25,137.01861572265625
2023-08-28,137.7803497314453
2023-08-29,140.72129821777344
2023-08-30,138.73495483398438
2023-08-31,139.7666778564453
2023-09-01,137.39463806152344
2023-09-05,137.8960418701172
2023-09-06,136.08328247070312
2023-09-07,135.321533203125
2023-09-08,136.51719665527344
2023-09-11,126.95193481445312
2023-09-12,125.21629333496094
2023-09-13,123.81814575195312
2023-09-14,122.86353302001953
2023-09-15,122.29463958740234
2023-09-18,122.23678588867188
2023-09-19,122.8056869506836
2023-09-20,123.67350006103516
2023-09-21,124.08812713623047
2023-09-22,122.06321716308594
2023-09-25,121.9764404296875
2023-09-26,123.81814575195312
2023-09-27,120.954345703125
2023-09-28,120.15402221679688
2023-09-29,118.51482391357422
2023-10-02,117.11666870117188
2023-10-03,116.10421752929688
2023-10-04,116.01742553710938
2023-10-05,112.37260437011719
2023-10-06,110.88766479492188
2023-10-09,110.74303436279297
2023-10-10,111.81334686279297
2023-10-11,110.62733459472656
2023-10-12,107.54176330566406
2023-10-13,109.25810241699219
2023-10-16,108.689208984375
2023-10-17,109.86558532714844
2023-10-18,110.70446014404297
2023-10-19,109.74986267089844
2023-10-20,108.69884490966797
2023-10-23,108.01422882080078
2023-10-24,108.5060043334961
2023-10-25,110.40555572509766
2023-10-26,108.98811340332031
2023-10-27,108.71813201904297
2023-10-30,109.58594512939453
2023-10-31,109.76914978027344
2023-11-01,108.94955444335938
2023-11-02,109.99093627929688
2023-11-03,109.41238403320312
2023-11-06,108.8049087524414
2023-11-07,106.20146179199219
2023-11-08,104.47547149658203
2023-11-09,105.22758483886719
2023-11-10,104.85152435302734
2023-11-13,104.3308334350586
2023-11-14,107.20427703857422
2023-11-15,107.89852142333984
2023-11-16,108.31710815429688
2023-11-17,108.72596740722656
2023-11-20,109.28084564208984
2023-11-21,109.21269989013672
2023-11-22,110.30297088623047
2023-11-24,110.26403045654297
2023-11-27,108.15161895751953
2023-11-28,106.68169403076172
2023-11-29,105.69850158691406
2023-11-30,106.81798553466797
2023-12-01,108.463134765625
2023-12-04,109.44632720947266
2023-12-05,113.03840637207031
2023-12-06,114.53754425048828
2023-12-07,117.84730529785156
2023-12-08,116.16321563720703
2023-12-11,118.27562713623047
2023-12-12,121.38097381591797
2023-12-13,123.37657165527344
2023-12-14,122.03319549560547
2023-12-15,120.3101577758789
2023-12-18,120.62167358398438
2023-12-19,121.02079772949219
2023-12-20,119.08360290527344
2023-12-21,120.3783187866211
2023-12-22,121.4491195678711
2023-12-26,121.96504974365234
2023-12-27,121.78983306884766
2023-12-28,122.44204711914062
2023-12-29,123.026123046875
2024-01-02,126.13147735595703
2024-01-03,126.34561920166016
2024-01-04,125.22614288330078
2024-01-05,124.70048522949219
2024-01-08,125.5960693359375
2024-01-09,127.72794342041016
2024-01-10,126.06332397460938
2024-01-11,123.80488586425781
2024-01-12,126.06332397460938
2024-01-16,124.7588882446289
2024-01-17,127.2801513671875
2024-01-18,125.8686294555664
2024-01-19,125.77128601074219
2024-01-22,125.3332290649414
2024-01-23,127.75714874267578
2024-01-24,126.29695892333984
2024-01-25,128.05892944335938
2024-01-26,128.19520568847656
2024-01-29,128.0978546142578
2024-01-30,129.4120330810547
2024-01-31,128.05892944335938
2024-02-01,130.1907958984375
2024-02-02,129.17840576171875
2024-02-05,125.78103637695312
2024-02-06,128.701416015625
2024-02-07,128.12704467773438
2024-02-08,127.61112976074219
2024-02-09,124.50578308105469
2024-02-12,126.29695892333984
