,RVTY
2018-09-18,93.51640319824219
2018-09-19,94.8656005859375
2018-09-20,95.1117935180664
2018-09-21,95.14130401611328
2018-09-24,94.82617950439453
2018-09-25,94.79664611816406
2018-09-26,95.3382797241211
2018-09-27,95.436767578125
2018-09-28,95.79129028320312
2018-10-01,95.26934814453125
2018-10-02,95.5450668334961
2018-10-03,94.8951187133789
2018-10-04,92.03923034667969
2018-10-05,90.61124420166016
2018-10-08,89.3211898803711
2018-10-09,89.37039947509766
2018-10-10,84.84032440185547
2018-10-11,83.40254211425781
2018-10-12,85.63802337646484
2018-10-15,84.2987060546875
2018-10-16,87.9227523803711
2018-10-17,88.78938293457031
2018-10-18,86.54228210449219
2018-10-19,84.93583679199219
2018-10-22,84.76829528808594
2018-10-23,84.31492614746094
2018-10-24,80.84574127197266
2018-10-25,83.01397705078125
2018-10-26,82.7774429321289
2018-10-29,82.60989379882812
2018-10-30,84.44305419921875
2018-10-31,85.23149871826172
2018-11-01,80.61904907226562
2018-11-02,82.41278839111328
2018-11-05,81.82144165039062
2018-11-06,82.8957290649414
2018-11-07,85.68486785888672
2018-11-08,84.81757354736328
2018-11-09,83.83197784423828
2018-11-12,80.88516235351562
2018-11-13,80.06712341308594
2018-11-14,78.45082092285156
2018-11-15,80.47122192382812
2018-11-16,81.10198974609375
2018-11-19,78.90418243408203
2018-11-20,79.49552917480469
2018-11-21,79.74191284179688
2018-11-23,80.4909439086914
2018-11-26,81.5652084350586
2018-11-27,81.78202819824219
2018-11-28,84.610595703125
2018-11-29,85.37931823730469
2018-11-30,85.8031234741211
2018-12-03,89.29202270507812
2018-12-04,85.40890502929688
2018-12-06,84.77813720703125
2018-12-07,82.55077362060547
2018-12-10,81.79187774658203
2018-12-11,84.13751983642578
2018-12-12,85.734130859375
2018-12-13,84.80769348144531
2018-12-14,82.52120208740234
2018-12-17,79.71234893798828
2018-12-18,79.45610046386719
2018-12-19,77.071044921875
2018-12-20,75.29700469970703
2018-12-21,72.78382110595703
2018-12-24,70.83243560791016
2018-12-26,74.60712432861328
2018-12-27,76.38114929199219
2018-12-28,76.17415618896484
2018-12-31,77.41598510742188
2019-01-02,75.80951690673828
2019-01-03,71.7391357421875
2019-01-04,74.79437255859375
2019-01-07,75.6124038696289
2019-01-08,77.63279724121094
2019-01-09,79.62364196777344
2019-01-10,81.36809539794922
2019-01-11,82.30438232421875
2019-01-14,80.54022216796875
2019-01-15,81.17098236083984
2019-01-16,81.8805923461914
2019-01-17,83.18262481689453
2019-01-18,85.22445678710938
2019-01-22,83.41934967041016
2019-01-23,83.7448501586914
2019-01-24,83.9815902709961
2019-01-25,85.3132095336914
2019-01-28,85.5598373413086
2019-01-29,86.50675964355469
2019-01-30,89.04178619384766
2019-01-31,89.26866912841797
2019-02-01,89.62378692626953
2019-02-04,90.02820587158203
2019-02-05,91.57682800292969
2019-02-06,92.31661987304688
2019-02-07,90.36357116699219
2019-02-08,90.58057403564453
2019-02-11,90.79759979248047
2019-02-12,92.29692077636719
2019-02-13,92.49417114257812
2019-02-14,92.07991027832031
2019-02-15,92.71118927001953
2019-02-19,92.59282684326172
2019-02-20,92.23771667480469
2019-02-21,91.92206573486328
2019-02-22,92.3067626953125
2019-02-25,92.84928131103516
2019-02-26,91.32037353515625
2019-02-27,92.59282684326172
2019-02-28,92.8788833618164
2019-03-01,95.1475830078125
2019-03-04,94.41764831542969
2019-03-05,93.60881042480469
2019-03-06,92.0996322631836
2019-03-07,91.97138214111328
2019-03-08,90.62005615234375
2019-03-11,91.6557388305664
2019-03-12,92.1982650756836
2019-03-13,92.38567352294922
2019-03-14,91.8431625366211
2019-03-15,92.760498046875
2019-03-18,92.75064086914062
2019-03-19,93.7962417602539
2019-03-20,93.72715759277344
2019-03-21,96.1734390258789
2019-03-22,92.43500518798828
2019-03-25,93.24385833740234
2019-03-26,94.67411804199219
2019-03-27,93.06626892089844
2019-03-28,93.95404815673828
2019-03-29,95.04893493652344
2019-04-01,96.26219940185547
2019-04-02,96.08466339111328
2019-04-03,97.24861907958984
2019-04-04,96.48908233642578
2019-04-05,97.65301513671875
2019-04-08,98.3533706665039
2019-04-09,99.74417877197266
2019-04-10,99.72447967529297
2019-04-11,98.98465728759766
2019-04-12,98.6295394897461
2019-04-15,97.84043884277344
2019-04-16,95.66051483154297
2019-04-17,92.38331604003906
2019-04-18,92.93609619140625
2019-04-22,93.30131530761719
2019-04-23,93.55796813964844
2019-04-24,93.30131530761719
2019-04-25,93.85411071777344
2019-04-26,92.86699676513672
2019-04-29,93.73565673828125
2019-04-30,94.60429382324219
2019-05-01,92.9064712524414
2019-05-02,93.65668487548828
2019-05-03,95.34463500976562
2019-05-06,95.47297668457031
2019-05-07,92.34384155273438
2019-05-08,92.12667083740234
2019-05-09,91.45542907714844
2019-05-10,91.21854400634766
2019-05-13,86.97395324707031
2019-05-14,87.8919906616211
2019-05-15,86.77654266357422
2019-05-16,86.85550689697266
2019-05-17,84.83193969726562
2019-05-20,82.97621154785156
2019-05-21,84.39762878417969
2019-05-22,85.18732452392578
2019-05-23,85.0195083618164
2019-05-24,85.24653625488281
2019-05-28,83.58819580078125
2019-05-29,83.77574920654297
2019-05-30,84.80233001708984
2019-05-31,85.22679138183594
2019-06-03,84.94052124023438
2019-06-04,86.95421600341797
2019-06-05,88.87908935546875
2019-06-06,90.15243530273438
2019-06-07,91.72193145751953
2019-06-10,92.52151489257812
2019-06-11,91.91937255859375
2019-06-12,92.11680603027344
2019-06-13,91.90950012207031
2019-06-14,91.74169921875
2019-06-17,92.17601776123047
2019-06-18,93.2717056274414
2019-06-19,94.56482696533203
2019-06-20,94.82147216796875
2019-06-21,94.12061309814453
2019-06-24,94.24895477294922
2019-06-25,93.29145050048828
2019-06-26,92.69918823242188
2019-06-27,93.77513885498047
2019-06-28,95.09786987304688
2019-07-01,96.38108825683594
2019-07-02,97.17078399658203
2019-07-03,97.51627349853516
2019-07-05,97.19050598144531
2019-07-08,95.20642852783203
2019-07-09,94.95964813232422
2019-07-10,94.58456420898438
2019-07-11,94.59444427490234
2019-07-12,93.95281219482422
2019-07-15,93.7850112915039
2019-07-16,94.07127380371094
2019-07-17,93.87382507324219
2019-07-18,94.17021179199219
2019-07-19,92.68844604492188
2019-07-22,93.08358764648438
2019-07-23,93.36017608642578
2019-07-24,93.90348815917969
2019-07-25,93.44908142089844
2019-07-26,93.87382507324219
2019-07-29,94.18006896972656
2019-07-30,86.46510314941406
2019-07-31,85.0722427368164
2019-08-01,85.13153076171875
2019-08-02,83.57075500488281
2019-08-05,80.32075500488281
2019-08-06,81.79264831542969
2019-08-07,81.60493469238281
2019-08-08,83.07682037353516
2019-08-09,81.2197036743164
2019-08-12,79.84662628173828
2019-08-13,81.15054321289062
2019-08-14,78.4735107421875
2019-08-15,79.6786880493164
2019-08-16,81.33824157714844
2019-08-19,81.68397521972656
2019-08-20,81.04187774658203
2019-08-21,82.46436309814453
2019-08-22,81.5950698852539
2019-08-23,79.77745819091797
2019-08-26,79.31317138671875
2019-08-27,79.2242660522461
2019-08-28,80.85419464111328
2019-08-29,82.06922149658203
2019-08-30,81.69384002685547
2019-09-03,80.49856567382812
2019-09-04,80.9529800415039
2019-09-05,82.69158172607422
2019-09-06,82.7212142944336
2019-09-09,82.7607192993164
2019-09-10,84.45980072021484
2019-09-11,85.8526382446289
2019-09-12,85.0722427368164
2019-09-13,85.61553192138672
2019-09-16,85.180908203125
2019-09-17,85.17102813720703
2019-09-18,85.01296997070312
2019-09-19,85.05249786376953
2019-09-20,85.50690460205078
2019-09-23,84.1634292602539
2019-09-24,83.7386703491211
2019-09-25,83.4620590209961
2019-09-26,84.26221466064453
2019-09-27,84.1239242553711
2019-09-30,84.13380432128906
2019-10-01,82.45448303222656
2019-10-02,82.43473052978516
2019-10-03,82.32606506347656
2019-10-04,84.40052795410156
2019-10-07,83.32376861572266
2019-10-08,78.1376724243164
2019-10-09,79.69843292236328
2019-10-10,79.52059936523438
2019-10-11,81.00235748291016
2019-10-14,80.86408996582031
2019-10-15,81.1604232788086
2019-10-16,80.69612884521484
2019-10-17,82.0802993774414
2019-10-18,82.15938568115234
2019-10-21,83.1480712890625
2019-10-22,83.01953887939453
2019-10-23,83.89948272705078
2019-10-24,83.88957977294922
2019-10-25,85.25397491455078
2019-10-28,86.39094543457031
2019-10-29,86.9940414428711
2019-10-30,86.76665496826172
2019-10-31,84.98699951171875
2019-11-01,87.09291076660156
2019-11-04,86.63809967041016
2019-11-05,86.09434509277344
2019-11-06,85.07599639892578
2019-11-07,86.12401580810547
2019-11-08,86.31185913085938
2019-11-11,86.49971008300781
2019-11-12,86.92481994628906
2019-11-13,86.33161926269531
2019-11-14,87.12257385253906
2019-11-15,89.92051696777344
2019-11-18,88.53639221191406
2019-11-19,90.14793395996094
2019-11-20,89.49539184570312
2019-11-21,89.66349029541016
2019-11-22,90.48409271240234
2019-11-25,91.0575180053711
2019-11-26,91.56173706054688
2019-11-27,92.4713363647461
2019-11-29,91.84846496582031
2019-12-02,91.10697174072266
2019-12-03,90.45442962646484
2019-12-04,91.3343505859375
2019-12-05,91.77924346923828
2019-12-06,93.05464172363281
2019-12-09,92.599853515625
2019-12-10,93.30183410644531
2019-12-11,93.24251556396484
2019-12-12,94.76509094238281
2019-12-13,93.32161712646484
2019-12-16,94.58708953857422
2019-12-17,94.112548828125
2019-12-18,93.57865142822266
2019-12-19,94.61676025390625
2019-12-20,95.46702575683594
2019-12-23,96.10965728759766
2019-12-24,96.34696197509766
2019-12-26,96.07013702392578
2019-12-27,95.95150756835938
2019-12-30,95.56593322753906
2019-12-31,96.00092315673828
2020-01-02,97.74102783203125
2020-01-03,95.89215850830078
2020-01-06,96.8907241821289
2020-01-07,97.68168640136719
2020-01-08,97.47406005859375
2020-01-09,98.72966766357422
2020-01-10,99.20425415039062
2020-01-13,99.49095916748047
2020-01-14,100.53897857666016
2020-01-15,100.57852935791016
2020-01-16,100.1431884765625
2020-01-17,100.24211883544922
2020-01-21,100.26192474365234
2020-01-22,99.74745178222656
2020-01-23,98.33265686035156
2020-01-24,98.718505859375
2020-01-27,97.62032318115234
2020-01-28,96.49246215820312
2020-01-29,97.4521255493164
2020-01-30,94.41481018066406
2020-01-31,91.49617004394531
2020-02-03,91.88203430175781
2020-02-04,93.23744201660156
2020-02-05,95.19639587402344
2020-02-06,94.58296966552734
2020-02-07,92.07991027832031
2020-02-10,93.25723266601562
2020-02-11,94.84021759033203
2020-02-12,95.4734115600586
2020-02-13,94.96884155273438
2020-02-14,94.54339599609375
2020-02-18,93.15828704833984
2020-02-19,93.32649993896484
2020-02-20,92.30744171142578
2020-02-21,91.86223602294922
2020-02-24,87.67724609375
2020-02-25,84.83777618408203
2020-02-26,85.08509826660156
2020-02-27,83.42298889160156
2020-02-28,85.52043914794922
2020-03-02,85.86669158935547
2020-03-03,85.30276489257812
2020-03-04,88.18181610107422
2020-03-05,83.70001220703125
2020-03-06,82.6216049194336
2020-03-09,76.60625457763672
2020-03-10,78.09031677246094
2020-03-11,72.06511688232422
2020-03-12,69.71043395996094
2020-03-13,73.03470611572266
2020-03-16,66.00031280517578
2020-03-17,66.39606475830078
2020-03-18,66.50489807128906
2020-03-19,66.30699920654297
2020-03-20,70.1358413696289
2020-03-23,67.12818908691406
2020-03-24,73.51946258544922
2020-03-25,74.2021255493164
2020-03-26,78.16947937011719
2020-03-27,74.00428009033203
2020-03-30,75.69607543945312
2020-03-31,74.4791488647461
2020-04-01,70.07648468017578
2020-04-02,71.54074096679688
2020-04-03,70.44258117675781
2020-04-06,74.60775756835938
2020-04-07,74.64734649658203
2020-04-08,77.0514907836914
2020-04-09,77.506591796875
2020-04-13,75.6169204711914
2020-04-14,77.51648712158203
2020-04-15,77.91223907470703
2020-04-16,80.71461486816406
2020-04-17,82.81391906738281
2020-04-20,83.69523620605469
2020-04-21,81.83358764648438
2020-04-22,84.7152099609375
2020-04-23,86.34910583496094
2020-04-24,86.6956787109375
2020-04-27,87.89389038085938
2020-04-28,87.5868911743164
2020-04-29,89.8347396850586
2020-04-30,89.6466064453125
2020-05-01,88.22065734863281
2020-05-04,86.15105438232422
2020-05-05,89.52778625488281
2020-05-06,92.34996795654297
2020-05-07,91.85484313964844
2020-05-08,91.57756805419922
2020-05-11,92.47871398925781
2020-05-12,89.973388671875
2020-05-13,89.36935424804688
2020-05-14,91.07257080078125
2020-05-15,91.953857421875
2020-05-18,92.40936279296875
2020-05-19,90.40909576416016
2020-05-20,91.8449478149414
2020-05-21,91.59738159179688
2020-05-22,92.49850463867188
2020-05-26,96.52877807617188
2020-05-27,99.04399871826172
2020-05-28,98.3310317993164
2020-05-29,99.48960876464844
2020-06-01,100.96505737304688
2020-06-02,100.92546844482422
2020-06-03,102.84652709960938
2020-06-04,102.01472473144531
2020-06-05,103.38125610351562
2020-06-08,104.28237915039062
2020-06-09,101.44039154052734
2020-06-10,102.01472473144531
2020-06-11,95.56824493408203
2020-06-12,96.19210052490234
2020-06-15,97.31107330322266
2020-06-16,97.91511535644531
2020-06-17,97.63785552978516
2020-06-18,97.03380584716797
2020-06-19,97.40020751953125
2020-06-22,97.08331298828125
2020-06-23,98.23199462890625
2020-06-24,95.03353881835938
2020-06-25,94.99391174316406
2020-06-26,93.01341247558594
2020-06-29,94.79586791992188
2020-06-30,97.1328353881836
2020-07-01,96.14259338378906
2020-07-02,96.98432159423828
2020-07-06,99.11331176757812
2020-07-07,98.67759704589844
2020-07-08,101.41069793701172
2020-07-09,102.07414245605469
2020-07-10,100.47986602783203
2020-07-13,103.48027038574219
2020-07-14,105.71824645996094
2020-07-15,107.90666198730469
2020-07-16,107.94629669189453
2020-07-17,107.9859390258789
2020-07-20,108.80836486816406
2020-07-21,110.57212829589844
2020-07-22,110.9981918334961
2020-07-23,111.00809478759766
2020-07-24,109.36327362060547
2020-07-27,113.92131042480469
2020-07-28,111.9593505859375
2020-07-29,118.54869842529297
2020-07-30,117.72626495361328
2020-07-31,117.82535552978516
2020-08-03,120.65926361083984
2020-08-04,119.71793365478516
2020-08-05,120.97635650634766
2020-08-06,117.96407318115234
2020-08-07,118.24153900146484
2020-08-10,117.51819610595703
2020-08-11,116.63631439208984
2020-08-12,118.7765884399414
2020-08-13,118.90542602539062
2020-08-14,117.17137908935547
2020-08-17,118.57840728759766
2020-08-18,116.96329498291016
2020-08-19,116.61648559570312
2020-08-20,115.70487213134766
2020-08-21,115.83369445800781
2020-08-24,114.16902923583984
2020-08-25,115.1598892211914
2020-08-26,118.35052490234375
2020-08-27,113.45558166503906
2020-08-28,115.84359741210938
2020-08-31,116.64620971679688
2020-09-01,118.30099487304688
2020-09-02,120.94661712646484
2020-09-03,114.98155212402344
2020-09-04,113.25740814208984
2020-09-08,110.98831176757812
2020-09-09,113.20785522460938
2020-09-10,112.42505645751953
2020-09-11,116.61648559570312
2020-09-14,116.6561279296875
2020-09-15,117.42899322509766
2020-09-16,119.21257781982422
2020-09-17,118.40006256103516
2020-09-18,117.12181854248047
2020-09-21,117.17137908935547
2020-09-22,118.85586547851562
2020-09-23,116.50747680664062
2020-09-24,116.88401794433594
2020-09-25,118.7072525024414
2020-09-28,120.77816772460938
2020-09-29,122.13568115234375
2020-09-30,124.36516571044922
2020-10-01,123.72108459472656
2020-10-02,123.423828125
2020-10-05,128.52685546875
2020-10-06,125.39566802978516
2020-10-07,127.07026672363281
2020-10-08,126.44599151611328
2020-10-09,128.4971160888672
2020-10-12,127.15943908691406
2020-10-13,123.53282165527344
2020-10-14,120.93672180175781
2020-10-15,122.27516174316406
2020-10-16,122.95928192138672
2020-10-19,121.25397491455078
2020-10-20,122.29499053955078
2020-10-21,122.32473754882812
2020-10-22,124.12916564941406
2020-10-23,123.38558197021484
2020-10-26,123.00882720947266
2020-10-27,125.99309539794922
2020-10-28,123.33601379394531
2020-10-29,127.68848419189453
2020-10-30,128.44195556640625
2020-11-02,131.50555419921875
2020-11-03,132.0111846923828
2020-11-04,133.885009765625
2020-11-05,137.2261962890625
2020-11-06,140.09149169921875
2020-11-09,126.99446105957031
2020-11-10,124.45634460449219
2020-11-11,127.96605682373047
2020-11-12,129.52264404296875
2020-11-13,130.98997497558594
2020-11-16,132.17971801757812
2020-11-17,131.8624725341797
2020-11-18,127.56950378417969
2020-11-19,129.69122314453125
2020-11-20,129.07647705078125
2020-11-23,126.72676849365234
2020-11-24,125.9831771850586
2020-11-25,126.40950012207031
2020-11-27,128.15443420410156
2020-11-30,131.8624725341797
2020-12-01,136.0264892578125
2020-12-02,137.39474487304688
2020-12-03,136.83953857421875
2020-12-04,140.5673370361328
2020-12-07,142.6593017578125
2020-12-08,146.64495849609375
2020-12-09,142.67913818359375
2020-12-10,144.6620635986328
2020-12-11,144.8206787109375
2020-12-14,144.07708740234375
2020-12-15,143.95809936523438
2020-12-16,139.5957489013672
2020-12-17,142.19334411621094
2020-12-18,141.47950744628906
2020-12-21,139.41726684570312
2020-12-22,138.66378784179688
2020-12-23,138.12840270996094
2020-12-24,138.5150604248047
2020-12-28,139.5065155029297
2020-12-29,138.634033203125
2020-12-30,139.37767028808594
2020-12-31,142.27261352539062
2021-01-04,144.2654571533203
2021-01-05,150.60079956054688
2021-01-06,155.03256225585938
2021-01-07,159.15699768066406
2021-01-08,158.39356994628906
2021-01-11,157.88796997070312
2021-01-12,150.68006896972656
2021-01-13,150.22406005859375
2021-01-14,146.86305236816406
2021-01-15,147.24972534179688
2021-01-19,148.0131072998047
2021-01-20,149.9662628173828
2021-01-21,149.37110900878906
2021-01-22,150.68043518066406
2021-01-25,149.82742309570312
2021-01-26,145.0563201904297
2021-01-27,140.5828399658203
2021-01-28,143.56849670410156
2021-01-29,145.879638671875
2021-02-01,150.70028686523438
2021-02-02,149.9067840576172
2021-02-03,138.58912658691406
2021-02-04,141.2176513671875
2021-02-05,143.8561248779297
2021-02-08,143.3800506591797
2021-02-09,144.4413299560547
2021-02-10,146.0284423828125
2021-02-11,147.49644470214844
2021-02-12,149.351318359375
2021-02-16,145.30433654785156
2021-02-17,143.25106811523438
2021-02-18,141.44580078125
2021-02-19,135.68283081054688
2021-02-22,128.67007446289062
2021-02-23,129.9595489501953
2021-02-24,127.7376480102539
2021-02-25,124.9504165649414
2021-02-26,125.06942749023438
2021-03-01,128.67007446289062
2021-03-02,126.49777221679688
2021-03-03,125.35709381103516
2021-03-04,123.21456909179688
2021-03-05,123.04595184326172
2021-03-08,120.57609558105469
2021-03-09,124.94048309326172
2021-03-10,119.37589263916016
2021-03-11,125.21821594238281
2021-03-12,122.10363006591797
2021-03-15,125.60504913330078
2021-03-16,124.94048309326172
2021-03-17,125.36700439453125
2021-03-18,125.53562927246094
2021-03-19,127.36072540283203
2021-03-22,127.09292602539062
2021-03-23,126.22005462646484
2021-03-24,124.18663787841797
2021-03-25,124.83137512207031
2021-03-26,128.5014190673828
2021-03-29,127.60871124267578
2021-03-30,126.6961669921875
2021-03-31,127.25163269042969
2021-04-01,128.82876586914062
2021-04-05,129.92979431152344
2021-04-06,131.89376831054688
2021-04-07,129.1263427734375
2021-04-08,130.49514770507812
2021-04-09,132.3103790283203
2021-04-12,131.54653930664062
2021-04-13,134.25450134277344
2021-04-14,131.7747344970703
2021-04-15,133.61070251464844
2021-04-16,132.15184020996094
2021-04-19,133.57101440429688
2021-04-20,133.34275817871094
2021-04-21,132.92593383789062
2021-04-22,132.3800811767578
2021-04-23,133.94815063476562
2021-04-26,133.95806884765625
2021-04-27,133.9878387451172
2021-04-28,132.8762969970703
2021-04-29,129.511962890625
2021-04-30,128.64857482910156
2021-05-03,129.57150268554688
2021-05-04,126.84234619140625
2021-05-05,135.5360565185547
2021-05-06,136.458984375
2021-05-07,139.90272521972656
2021-05-10,138.94004821777344
2021-05-11,138.38429260253906
2021-05-12,136.81625366210938
2021-05-13,140.20045471191406
2021-05-14,142.47312927246094
2021-05-17,142.1456298828125
2021-05-18,140.81573486328125
2021-05-19,141.55018615722656
2021-05-20,146.56190490722656
2021-05-21,143.67393493652344
2021-05-24,143.51513671875
2021-05-25,142.01658630371094
2021-05-26,142.62197875976562
2021-05-27,143.80296325683594
2021-05-28,143.9716339111328
2021-06-01,140.68673706054688
2021-06-02,138.1163330078125
2021-06-03,137.56057739257812
2021-06-04,137.90794372558594
2021-06-07,136.4788360595703
2021-06-08,138.66217041015625
2021-06-09,140.3294219970703
2021-06-10,145.00381469726562
2021-06-11,145.69847106933594
2021-06-14,146.03591918945312
2021-06-15,146.98867797851562
2021-06-16,147.7230224609375
2021-06-17,148.5567169189453
2021-06-18,149.5491485595703
2021-06-21,151.2759552001953
2021-06-22,152.04010009765625
2021-06-23,153.4791259765625
2021-06-24,150.40260314941406
2021-06-25,151.2759552001953
2021-06-28,153.67764282226562
2021-06-29,154.66014099121094
2021-06-30,153.24093627929688
2021-07-01,153.4295196533203
2021-07-02,154.39218139648438
2021-07-06,154.82882690429688
2021-07-07,153.87608337402344
2021-07-08,152.7646026611328
2021-07-09,152.79437255859375
2021-07-12,153.39974975585938
2021-07-13,151.99050903320312
2021-07-14,150.82931518554688
2021-07-15,152.0803985595703
2021-07-16,153.00375366210938
2021-07-19,153.80799865722656
2021-07-20,154.27467346191406
2021-07-21,155.5157928466797
2021-07-22,158.92137145996094
2021-07-23,163.17091369628906
2021-07-26,170.88568115234375
2021-07-27,168.94952392578125
2021-07-28,173.21893310546875
2021-07-29,178.02450561523438
2021-07-30,180.9336700439453
2021-08-02,182.53221130371094
2021-08-03,183.75344848632812
2021-08-04,185.5207977294922
2021-08-05,185.7194061279297
2021-08-06,184.11090087890625
2021-08-09,185.3520050048828
2021-08-10,182.1946563720703
2021-08-11,177.95498657226562
2021-08-12,180.9932098388672
2021-08-13,181.80740356445312
2021-08-16,183.29672241210938
2021-08-17,181.54925537109375
2021-08-18,179.78192138671875
2021-08-19,180.47691345214844
2021-08-20,179.81167602539062
2021-08-23,180.21876525878906
2021-08-24,180.90386962890625
2021-08-25,183.70382690429688
2021-08-26,182.3733367919922
2021-08-27,181.60882568359375
2021-08-30,186.6129608154297
2021-08-31,183.48536682128906
2021-09-01,186.67251586914062
2021-09-02,187.48672485351562
2021-09-03,189.14480590820312
2021-09-07,188.4696807861328
2021-09-08,188.7576141357422
2021-09-09,185.5207977294922
2021-09-10,185.7194061279297
2021-09-13,181.5592041015625
2021-09-14,182.0754852294922
2021-09-15,185.51084899902344
2021-09-16,184.54776000976562
2021-09-17,186.2257537841797
2021-09-20,182.63148498535156
2021-09-21,183.48536682128906
2021-09-22,183.73361206054688
2021-09-23,184.7563018798828
2021-09-24,181.57904052734375
2021-09-27,175.2940673828125
2021-09-28,172.57357788085938
2021-09-29,173.8047637939453
2021-09-30,172.05726623535156
2021-10-01,172.3650360107422
2021-10-04,169.87289428710938
2021-10-05,168.85023498535156
2021-10-06,169.03887939453125
2021-10-07,169.78353881835938
2021-10-08,168.76087951660156
2021-10-11,167.32118225097656
2021-10-12,165.47442626953125
2021-10-13,166.8048858642578
2021-10-14,168.47293090820312
2021-10-15,168.61195373535156
2021-10-18,169.17787170410156
2021-10-19,170.3991241455078
2021-10-20,175.3238525390625
2021-10-21,175.3139190673828
2021-10-22,175.19473266601562
2021-10-25,175.99928283691406
2021-10-26,175.7906951904297
2021-10-27,172.62216186523438
2021-10-28,176.1383514404297
2021-10-29,175.70130920410156
2021-11-01,175.1748809814453
2021-11-02,175.12518310546875
2021-11-03,172.9201202392578
2021-11-04,170.834228515625
2021-11-05,167.7053985595703
2021-11-08,172.02615356445312
2021-11-09,173.37704467773438
2021-11-10,174.6981201171875
2021-11-11,177.81698608398438
2021-11-12,182.35629272460938
2021-11-15,182.12782287597656
2021-11-16,186.2499237060547
2021-11-17,186.13075256347656
2021-11-18,186.04135131835938
2021-11-19,187.55116271972656
2021-11-22,180.53857421875
2021-11-23,178.41294860839844
2021-11-24,175.76089477539062
2021-11-26,181.859619140625
2021-11-29,183.97532653808594
2021-11-30,180.93592834472656
2021-12-01,183.89585876464844
2021-12-02,178.7804718017578
2021-12-03,181.9390869140625
2021-12-06,180.26046752929688
2021-12-07,184.32298278808594
2021-12-08,189.0410614013672
2021-12-09,186.17044067382812
2021-12-10,186.5181427001953
2021-12-13,186.1605682373047
2021-12-14,180.96571350097656
2021-12-15,189.27944946289062
2021-12-16,186.50820922851562
2021-12-17,186.32943725585938
2021-12-20,186.95516967773438
2021-12-21,187.76963806152344
2021-12-22,190.2230682373047
2021-12-23,192.46788024902344
2021-12-27,196.6496124267578
2021-12-28,194.0471649169922
2021-12-29,196.1529541015625
2021-12-30,198.21896362304688
2021-12-31,199.70887756347656
2022-01-03,190.908447265625
2022-01-04,182.2172088623047
2022-01-05,179.84329223632812
2022-01-06,180.37965393066406
2022-01-07,180.42929077148438
2022-01-10,182.51519775390625
2022-01-11,177.26075744628906
2022-01-12,181.58152770996094
2022-01-13,178.32357788085938
2022-01-14,177.2706756591797
2022-01-18,172.61219787597656
2022-01-19,175.61190795898438
2022-01-20,174.03199768066406
2022-01-21,173.7736358642578
2022-01-24,173.0084991455078
2022-01-25,167.79168701171875
2022-01-26,165.4168243408203
2022-01-27,162.8134002685547
2022-01-28,168.3580780029297
2022-01-31,171.08074951171875
2022-02-01,173.17742919921875
2022-02-02,183.9488525390625
2022-02-03,186.75099182128906
2022-02-04,181.79258728027344
2022-02-07,181.33547973632812
2022-02-08,183.5712432861328
2022-02-09,188.06263732910156
2022-02-10,183.134033203125
2022-02-11,179.4077606201172
2022-02-14,179.9840850830078
2022-02-15,179.7356719970703
2022-02-16,180.76910400390625
2022-02-17,176.69503784179688
2022-02-18,178.0762481689453
2022-02-22,174.9561004638672
2022-02-23,172.27317810058594
2022-02-24,176.85398864746094
2022-02-25,182.041015625
2022-02-28,178.4736785888672
2022-03-01,176.0789337158203
2022-03-02,176.18821716308594
2022-03-03,177.86753845214844
2022-03-04,175.3137969970703
2022-03-07,171.17019653320312
2022-03-08,164.26416015625
2022-03-09,171.4881591796875
2022-03-10,171.24966430664062
2022-03-11,164.84048461914062
2022-03-14,161.2831268310547
2022-03-15,167.8115997314453
2022-03-16,174.98593139648438
2022-03-17,177.23159790039062
2022-03-18,181.23611450195312
2022-03-21,179.49716186523438
2022-03-22,183.3725128173828
2022-03-23,175.5324249267578
2022-03-24,178.20538330078125
2022-03-25,175.68148803710938
2022-03-28,176.22801208496094
2022-03-29,179.1394500732422
2022-03-30,177.36077880859375
2022-03-31,173.35626220703125
2022-04-01,170.48455810546875
2022-04-04,168.78538513183594
2022-04-05,165.1187286376953
2022-04-06,165.05911254882812
2022-04-07,171.31924438476562
2022-04-08,171.39874267578125
2022-04-11,164.7212371826172
2022-04-12,160.2397918701172
2022-04-13,163.1313934326172
2022-04-14,160.39877319335938
2022-04-18,159.3653564453125
2022-04-19,159.78269958496094
2022-04-20,163.11148071289062
2022-04-21,158.52871704101562
2022-04-22,151.68931579589844
2022-04-25,148.6473846435547
2022-04-26,141.7483367919922
2022-04-27,141.58929443359375
2022-04-28,145.54579162597656
2022-04-29,145.74462890625
2022-05-02,147.01705932617188
2022-05-03,151.9577178955078
2022-05-04,156.15281677246094
2022-05-05,147.04685974121094
2022-05-06,146.9971923828125
2022-05-09,141.6091766357422
2022-05-10,144.1640167236328
2022-05-11,141.2115478515625
2022-05-12,142.00680541992188
2022-05-13,147.73280334472656
2022-05-16,145.9235382080078
2022-05-17,146.75857543945312
2022-05-18,141.64895629882812
2022-05-19,142.7026824951172
2022-05-20,145.86390686035156
2022-05-23,145.61538696289062
2022-05-24,143.25938415527344
2022-05-25,141.8875274658203
2022-05-26,145.78436279296875
2022-05-27,155.2581024169922
2022-05-31,148.7865447998047
2022-06-01,145.2376251220703
2022-06-02,149.96954345703125
2022-06-03,146.79835510253906
