,HBAN
2019-11-19,11.583455085754395
2019-11-20,11.48164176940918
2019-11-21,11.505135536193848
2019-11-22,11.63827896118164
2019-11-25,11.677437782287598
2019-11-26,11.567792892456055
2019-11-27,11.685270309448242
2019-11-29,11.66177749633789
2019-12-02,11.614782333374023
2019-12-03,11.473807334899902
2019-12-04,11.630449295043945
2019-12-05,11.66177749633789
2019-12-06,11.912398338317871
2019-12-09,11.9672212600708
2019-12-10,12.037708282470703
2019-12-11,11.912398338317871
2019-12-12,12.217843055725098
2019-12-13,12.02204418182373
2019-12-16,12.014213562011719
2019-12-17,12.1249418258667
2019-12-18,12.101214408874512
2019-12-19,11.990486145019531
2019-12-20,11.982574462890625
2019-12-23,11.958849906921387
2019-12-24,11.982574462890625
2019-12-26,12.006303787231445
2019-12-27,11.958849906921387
2019-12-30,11.895572662353516
2019-12-31,11.927210807800293
2020-01-02,11.856026649475098
2020-01-03,11.713658332824707
2020-01-06,11.523836135864258
2020-01-07,11.397287368774414
2020-01-08,11.492199897766113
2020-01-09,11.515928268432617
2020-01-10,11.373560905456543
2020-01-13,11.436835289001465
2020-01-14,11.547564506530762
2020-01-15,11.436835289001465
2020-01-16,11.59502124786377
2020-01-17,11.634568214416504
2020-01-21,11.555473327636719
2020-01-22,11.650384902954102
2020-01-23,11.286558151245117
2020-01-24,10.85154914855957
2020-01-27,10.669633865356445
2020-01-28,10.756636619567871
2020-01-29,10.661724090576172
2020-01-30,10.875274658203125
2020-01-31,10.732909202575684
2020-02-03,10.85154914855957
2020-02-04,10.97018814086914
2020-02-05,11.14419174194336
2020-02-06,11.04927921295166
2020-02-07,11.04137134552002
2020-02-10,11.017642974853516
2020-02-11,11.096735000610352
2020-02-12,11.112554550170898
2020-02-13,11.191646575927734
2020-02-14,11.136281967163086
2020-02-18,11.001822471618652
2020-02-19,11.096735000610352
2020-02-20,11.183737754821777
2020-02-21,11.001822471618652
2020-02-24,10.677543640136719
2020-02-25,10.147619247436523
2020-02-26,10.044798851013184
2020-02-27,9.767976760864258
2020-02-28,9.704699516296387
2020-03-02,10.23462200164795
2020-03-03,9.949886322021484
2020-03-04,10.005253791809082
2020-03-05,9.317145347595215
2020-03-06,8.795132637023926
2020-03-09,7.4742817878723145
2020-03-10,7.885562896728516
2020-03-11,7.221181869506836
2020-03-12,6.627985954284668
2020-03-13,7.513827323913574
2020-03-16,6.667532444000244
2020-03-17,6.740004539489746
2020-03-18,6.216587543487549
2020-03-19,6.184377670288086
2020-03-20,6.136062145233154
2020-03-23,5.636801242828369
2020-03-24,5.983063697814941
2020-03-25,6.152167320251465
2020-03-26,6.844688892364502
2020-03-27,6.683636665344238
2020-03-30,6.748058319091797
2020-03-31,6.61116361618042
2020-04-01,5.999168395996094
2020-04-02,5.93474817276001
2020-04-03,5.499907970428467
2020-04-06,6.031378269195557
2020-04-07,6.546744346618652
2020-04-08,7.094318866729736
2020-04-09,7.2714738845825195
2020-04-13,7.02184534072876
2020-04-14,6.764163970947266
2020-04-15,6.224641799926758
2020-04-16,5.7817487716674805
2020-04-17,6.4903764724731445
2020-04-20,6.5547966957092285
2020-04-21,6.281008243560791
2020-04-22,6.474270343780518
2020-04-23,6.377639293670654
2020-04-24,6.570901393890381
2020-04-27,7.174844741821289
2020-04-28,7.360054969787598
2020-04-29,7.76268196105957
2020-04-30,7.440580368041992
2020-05-01,6.901055335998535
2020-05-04,6.788321018218994
2020-05-05,6.667532444000244
2020-05-06,6.6272687911987305
2020-05-07,6.643374443054199
2020-05-08,6.965476989746094
2020-05-11,6.6272687911987305
2020-05-12,6.329323768615723
2020-05-13,5.95085334777832
2020-05-14,6.208534240722656
2020-05-15,6.047484397888184
2020-05-18,6.651427268981934
2020-05-19,6.345430374145508
2020-05-20,6.61116361618042
2020-05-21,6.578954219818115
2020-05-22,6.522586345672607
2020-05-26,7.239265441894531
2020-05-27,7.666051387786865
2020-05-28,7.335896015167236
2020-05-29,7.1587395668029785
2020-06-01,7.327844142913818
2020-06-02,7.408369541168213
2020-06-03,7.972047328948975
2020-06-04,8.431047439575195
2020-06-05,8.84978199005127
2020-06-08,9.13967227935791
2020-06-09,8.857832908630371
2020-06-10,8.374679565429688
2020-06-11,7.633840560913086
2020-06-12,7.9639973640441895
2020-06-15,8.149205207824707
2020-06-16,8.402592658996582
2020-06-17,8.271810531616211
2020-06-18,8.3045072555542
2020-06-19,8.410765647888184
2020-06-22,8.271810531616211
2020-06-23,8.337199211120605
2020-06-24,7.797736167907715
2020-06-25,8.083817481994629
2020-06-26,7.192881107330322
2020-06-29,7.250095844268799
2020-06-30,7.389050483703613
2020-07-01,7.062100887298584
2020-07-02,7.029404163360596
2020-07-06,7.168359279632568
2020-07-07,6.857757091522217
2020-07-08,6.898626327514648
2020-07-09,6.588024616241455
2020-07-10,6.955842018127441
2020-07-13,7.086621284484863
2020-07-14,7.053926944732666
2020-07-15,7.446263790130615
2020-07-16,7.413570404052734
2020-07-17,7.2909650802612305
2020-07-20,7.135664939880371
2020-07-21,7.536177635192871
2020-07-22,7.544350624084473
2020-07-23,7.928515434265137
2020-07-24,7.8467793464660645
2020-07-27,7.577045440673828
2020-07-28,7.462613105773926
2020-07-29,7.724173069000244
2020-07-30,7.609740734100342
2020-07-31,7.577045440673828
2020-08-03,7.577045440673828
2020-08-04,7.495308876037598
2020-08-05,7.675130844116211
2020-08-06,7.601566791534424
2020-08-07,7.895820617675781
2020-08-10,8.06746768951416
2020-08-11,8.24729061126709
2020-08-12,8.149206161499023
2020-08-13,7.985732078552246
2020-08-14,8.091989517211914
2020-08-17,7.993905067443848
2020-08-18,7.789560794830322
2020-08-19,7.781388282775879
2020-08-20,7.5198283195495605
2020-08-21,7.446263790130615
2020-08-24,7.805909633636475
2020-08-25,7.830432415008545
2020-08-26,7.6914777755737305
2020-08-27,7.879474639892578
2020-08-28,7.822256565093994
2020-08-31,7.6914777755737305
2020-09-01,7.71599817276001
2020-09-02,7.9203410148620605
2020-09-03,7.8876471519470215
2020-09-04,8.12468433380127
2020-09-08,7.944864273071289
2020-09-09,8.002080917358398
2020-09-10,7.830432415008545
2020-09-11,7.912167072296143
2020-09-14,8.271810531616211
2020-09-15,8.173727035522461
2020-09-16,8.20691967010498
2020-09-17,8.123937606811523
2020-09-18,8.040956497192383
2020-09-21,7.601149559020996
2020-09-22,7.377100944519043
2020-09-23,7.211134910583496
2020-09-24,7.194538593292236
2020-09-25,7.31901216506958
2020-09-28,7.567958831787109
2020-09-29,7.509871006011963
2020-09-30,7.609450817108154
2020-10-01,7.5928521156311035
2020-10-02,7.742220401763916
2020-10-05,8.024360656738281
2020-10-06,7.916482925415039
2020-10-07,8.198622703552246
2020-10-08,8.323094367980957
2020-10-09,8.173727035522461
2020-10-12,8.256709098815918
2020-10-13,7.933079242706299
2020-10-14,7.850096702575684
2020-10-15,8.016061782836914
2020-10-16,8.024360656738281
2020-10-19,7.899885177612305
2020-10-20,8.198622703552246
2020-10-21,8.040956497192383
2020-10-22,8.613532066345215
2020-10-23,8.688215255737305
2020-10-26,8.530549049377441
2020-10-27,8.248412132263184
2020-10-28,8.157129287719727
2020-10-29,8.414374351501465
2020-10-30,8.663320541381836
2020-11-02,8.970354080200195
2020-11-03,9.202705383300781
2020-11-04,8.364584922790527
2020-11-05,8.771196365356445
2020-11-06,8.4226713180542
2020-11-09,9.916351318359375
2020-11-10,10.065716743469238
2020-11-11,9.65910530090332
2020-11-12,9.368667602539062
2020-11-13,9.617613792419434
2020-11-16,9.982734680175781
2020-11-17,9.97443675994873
2020-11-18,9.849963188171387
2020-11-19,9.916351318359375
2020-11-20,9.750385284423828
2020-11-23,10.107210159301758
2020-11-24,10.729573249816895
2020-11-25,10.530416488647461
2020-11-27,10.339557647705078
2020-11-30,10.024224281311035
2020-12-01,10.37275218963623
2020-12-02,10.646591186523438
2020-12-03,10.771061897277832
2020-12-04,10.878939628601074
2020-12-07,10.795957565307617
2020-12-08,10.704678535461426
2020-12-09,10.71297550201416
2020-12-10,10.812555313110352
2020-12-11,10.729573249816895
2020-12-14,10.381048202514648
2020-12-15,10.447434425354004
2020-12-16,10.389348983764648
2020-12-17,10.364151000976562
2020-12-18,10.406143188476562
2020-12-21,10.29695987701416
2020-12-22,10.187774658203125
2020-12-23,10.456536293029785
2020-12-24,10.372550010681152
2020-12-28,10.464937210083008
2020-12-29,10.347352981567383
2020-12-30,10.548925399780273
2020-12-31,10.607717514038086
2021-01-04,10.548925399780273
2021-01-05,10.784090995788574
2021-01-06,11.8423433303833
2021-01-07,12.12790298461914
2021-01-08,12.11950397491455
2021-01-11,12.371467590332031
2021-01-12,12.514250755310059
2021-01-13,12.489051818847656
2021-01-14,12.598237991333008
2021-01-15,12.396666526794434
2021-01-19,12.497451782226562
2021-01-20,12.329474449157715
2021-01-21,12.18669605255127
2021-01-22,11.62397289276123
2021-01-25,11.321615219116211
2021-01-26,11.355212211608887
2021-01-27,11.153639793395996
2021-01-28,11.39720630645752
2021-01-29,11.11164379119873
2021-02-01,11.103248596191406
2021-02-02,11.36361026763916
2021-02-03,11.439200401306152
2021-02-04,11.859139442443848
2021-02-05,11.817146301269531
2021-02-08,11.94312858581543
2021-02-09,11.993522644042969
2021-02-10,12.027117729187012
2021-02-11,12.018719673156738
2021-02-12,12.13630199432373
2021-02-16,12.64023208618164
2021-02-17,12.573040962219238
2021-02-18,12.43026065826416
2021-02-19,12.850203514099121
2021-02-22,13.076970100402832
2021-02-23,13.202953338623047
2021-02-24,13.622893333435059
2021-02-25,13.186155319213867
2021-02-26,12.883798599243164
2021-03-01,13.295340538024902
2021-03-02,13.219749450683594
2021-03-03,13.379327774047852
2021-03-04,13.253345489501953
2021-03-05,13.631293296813965
2021-03-08,13.95044994354248
2021-03-09,13.488511085510254
2021-03-10,13.732081413269043
2021-03-11,13.706880569458008
2021-03-12,14.026039123535156
2021-03-15,13.858060836791992
2021-03-16,13.522109031677246
2021-03-17,13.649274826049805
2021-03-18,13.861222267150879
2021-03-19,13.547538757324219
2021-03-22,13.344074249267578
2021-03-23,12.971051216125488
2021-03-24,12.988005638122559
2021-03-25,13.420373916625977
2021-03-26,13.632318496704102
2021-03-29,13.233860969543457
2021-03-30,13.572973251342773
2021-03-31,13.327118873596191
2021-04-01,13.547538757324219
2021-04-05,13.657753944396973
2021-04-06,13.649274826049805
2021-04-07,13.683187484741211
2021-04-08,13.606884002685547
2021-04-09,13.793397903442383
2021-04-12,13.971429824829102
2021-04-13,13.683187484741211
2021-04-14,13.869698524475098
2021-04-15,13.649274826049805
2021-04-16,13.717098236083984
2021-04-19,13.454286575317383
2021-04-20,12.860838890075684
2021-04-21,13.140604972839355
2021-04-22,12.258914947509766
2021-04-23,12.631937980651855
2021-04-26,12.886272430419922
2021-04-27,12.886272430419922
2021-04-28,12.971051216125488
2021-04-29,13.140604972839355
2021-04-30,12.988005638122559
2021-05-03,13.004961967468262
2021-05-04,13.123652458190918
2021-05-05,13.182995796203613
2021-05-06,13.327118873596191
2021-05-07,13.394941329956055
2021-05-10,13.361029624938965
2021-05-11,13.276250839233398
2021-05-12,12.903228759765625
2021-05-13,13.174516677856445
2021-05-14,13.437329292297363
2021-05-17,13.505152702331543
2021-05-18,13.327118873596191
2021-05-19,13.250816345214844
2021-05-20,13.157562255859375
2021-05-21,13.344074249267578
2021-05-24,13.259296417236328
2021-05-25,13.021917343139648
2021-05-26,13.13212776184082
2021-05-27,13.403420448303223
2021-05-28,13.445808410644531
2021-06-01,13.632318496704102
2021-06-02,13.462763786315918
2021-06-03,13.411895751953125
2021-06-04,13.250816345214844
2021-06-07,13.208430290222168
2021-06-08,12.89474868774414
2021-06-09,12.708237648010254
2021-06-10,12.292825698852539
2021-06-11,12.2673921585083
2021-06-14,12.182612419128418
2021-06-15,12.258914947509766
2021-06-16,12.310314178466797
2021-06-17,11.582146644592285
2021-06-18,11.36798095703125
2021-06-21,11.719213485717773
2021-06-22,11.719213485717773
2021-06-23,11.890548706054688
2021-06-24,12.181814193725586
2021-06-25,12.515913963317871
2021-06-28,12.276046752929688
2021-06-29,12.233216285705566
2021-06-30,12.224649429321289
2021-07-01,12.361716270446777
2021-07-02,12.293181419372559
2021-07-06,11.967647552490234
2021-07-07,11.933382034301758
2021-07-08,11.727779388427734
2021-07-09,12.224649429321289
2021-07-12,12.3788480758667
2021-07-13,12.121846199035645
2021-07-14,12.070446014404297
2021-07-15,12.216080665588379
2021-07-16,11.864848136901855
2021-07-19,11.33371353149414
2021-07-20,11.76204776763916
2021-07-21,12.036181449890137
2021-07-22,11.779180526733398
2021-07-23,11.839147567749023
2021-07-26,11.92481517791748
2021-07-27,11.91624641418457
2021-07-28,11.984781265258789
2021-07-29,12.301748275756836
2021-07-30,12.061881065368652
2021-08-02,11.99334716796875
2021-08-03,12.3788480758667
2021-08-04,12.216080665588379
2021-08-05,12.344582557678223
2021-08-06,12.610150337219238
2021-08-09,12.54161548614502
2021-08-10,12.738651275634766
2021-08-11,13.055617332458496
2021-08-12,13.124146461486816
2021-08-13,12.978515625
2021-08-16,12.81574821472168
2021-08-17,12.687248229980469
2021-08-18,12.601581573486328
2021-08-19,12.524480819702148
2021-08-20,12.644415855407715
2021-08-23,12.875714302062988
2021-08-24,13.107015609741211
2021-08-25,13.406847953796387
2021-08-26,13.192683219909668
2021-08-27,13.406847953796387
2021-08-30,13.166980743408203
2021-08-31,13.304048538208008
2021-09-01,13.124146461486816
2021-09-02,13.158414840698242
2021-09-03,13.064181327819824
2021-09-07,13.107015609741211
2021-09-08,13.055617332458496
2021-09-09,13.141282081604004
2021-09-10,13.149849891662598
2021-09-13,13.218381881713867
2021-09-14,12.884281158447266
2021-09-15,13.004216194152832
2021-09-16,13.021519660949707
2021-09-17,12.934996604919434
2021-09-20,12.476432800292969
2021-09-21,12.329346656799316
2021-09-22,12.545650482177734
2021-09-23,13.073431968688965
2021-09-24,13.142651557922363
2021-09-27,13.670433044433594
2021-09-28,13.557952880859375
2021-09-29,13.557952880859375
2021-09-30,13.376256942749023
2021-10-01,13.722346305847168
2021-10-04,13.730998992919922
2021-10-05,13.87808609008789
2021-10-06,13.756954193115234
2021-10-07,13.817519187927246
2021-10-08,13.843476295471191
2021-10-11,13.679085731506348
2021-10-12,13.65312671661377
2021-10-13,13.635825157165527
2021-10-14,13.895387649536133
2021-10-15,13.955953598022461
2021-10-18,14.007867813110352
2021-10-19,14.137650489807129
2021-10-20,14.449129104614258
2021-10-21,14.267433166503906
2021-10-22,14.431824684143066
2021-10-25,14.397215843200684
2021-10-26,14.250125885009766
2021-10-27,13.817519187927246
2021-10-28,13.77425765991211
2021-10-29,13.618518829345703
2021-11-01,13.800214767456055
2021-11-02,13.679085731506348
2021-11-03,14.025172233581543
2021-11-04,13.627171516418457
2021-11-05,13.713693618774414
2021-11-08,13.78291130065918
2021-11-09,13.730998992919922
2021-11-10,13.748302459716797
2021-11-11,14.085737228393555
2021-11-12,14.05978012084961
2021-11-15,14.241476058959961
2021-11-16,14.267433166503906
2021-11-17,14.11169147491455
2021-11-18,13.990562438964844
2021-11-19,13.860779762268066
2021-11-22,14.016520500183105
2021-11-23,14.189560890197754
2021-11-24,14.1463041305542
2021-11-26,13.298388481140137
2021-11-29,13.298388481140137
2021-11-30,12.839825630187988
2021-12-01,12.684085845947266
2021-12-02,13.17725944519043
2021-12-03,12.926345825195312
2021-12-06,13.194562911987305
2021-12-07,13.402215003967285
2021-12-08,13.341650009155273
2021-12-09,13.350301742553711
2021-12-10,13.211867332458496
2021-12-13,12.909043312072754
2021-12-14,13.159955024719238
2021-12-15,13.30704116821289
2021-12-16,13.44251537322998
2021-12-17,13.00550365447998
2021-12-20,12.708334922790527
2021-12-21,13.171568870544434
2021-12-22,13.215269088745117
2021-12-23,13.337632179260254
2021-12-27,13.459996223449707
2021-12-28,13.477476119995117
2021-12-29,13.48621654510498
2021-12-30,13.48621654510498
2021-12-31,13.477476119995117
2022-01-03,13.80960750579834
2022-01-04,14.334019660949707
2022-01-05,14.35150146484375
2022-01-06,14.88465690612793
2022-01-07,15.050722122192383
2022-01-10,14.88465690612793
2022-01-11,14.867176055908203
2022-01-12,14.937098503112793
2022-01-13,15.146864891052246
2022-01-14,15.40907096862793
2022-01-18,15.251747131347656
2022-01-19,14.954580307006836
2022-01-20,14.578749656677246
2022-01-21,13.26771068572998
2022-01-24,13.669761657714844
2022-01-25,13.564879417419434
2022-01-26,13.48621654510498
2022-01-27,13.162827491760254
2022-01-28,13.26771068572998
2022-01-31,13.162827491760254
2022-02-01,13.599841117858887
2022-02-02,13.818347930908203
2022-02-03,13.6085786819458
2022-02-04,13.83582592010498
2022-02-07,13.83582592010498
2022-02-08,14.246618270874023
2022-02-09,14.10677433013916
2022-02-10,14.028112411499023
2022-02-11,13.914487838745117
2022-02-14,13.72220230102539
2022-02-15,14.167956352233887
2022-02-16,14.150476455688477
2022-02-17,13.870789527893066
2022-02-18,13.853306770324707
2022-02-22,13.83582592010498
2022-02-23,13.372593879699707
2022-02-24,13.075423240661621
2022-02-25,13.6085786819458
2022-02-28,13.564879417419434
2022-03-01,12.577231407165527
2022-03-02,13.189047813415527
2022-03-03,13.180307388305664
2022-03-04,12.900619506835938
2022-03-07,12.315020561218262
2022-03-08,12.402424812316895
2022-03-09,12.856918334960938
2022-03-10,12.769515037536621
2022-03-11,12.865659713745117
2022-03-14,13.145345687866211
2022-03-15,13.0841646194458
2022-03-16,13.48621654510498
2022-03-17,13.41117000579834
2022-03-18,13.349369049072266
2022-03-21,13.314051628112793
2022-03-22,13.614237785339355
2022-03-23,13.234588623046875
2022-03-24,13.367025375366211
2022-03-25,13.552434921264648
2022-03-28,13.322880744934082
2022-03-29,13.534775733947754
2022-03-30,13.1463041305542
2022-03-31,12.907919883728027
2022-04-01,12.74899959564209
2022-04-04,12.74899959564209
2022-04-05,12.687196731567383
2022-04-06,12.45764446258545
2022-04-07,12.228092193603516
2022-04-08,12.183948516845703
2022-04-11,12.183948516845703
2022-04-12,11.89259147644043
2022-04-13,11.866106033325195
2022-04-14,11.795473098754883
2022-04-18,11.936737060546875
2022-04-19,12.42232608795166
2022-04-20,12.572419166564941
2022-04-21,12.448816299438477
2022-04-22,12.14863109588623
2022-04-25,12.272235870361328
2022-04-26,11.980879783630371
2022-04-27,11.919078826904297
2022-04-28,11.98971176147461
2022-04-29,11.610065460205078
2022-05-02,11.707182884216309
2022-05-03,11.910248756408691
2022-05-04,12.272235870361328
2022-05-05,12.016197204589844
2022-05-06,11.786643981933594
2022-05-09,11.61889362335205
2022-05-10,11.56592082977295
2022-05-11,11.283393859863281
2022-05-12,11.371683120727539
2022-05-13,11.52177619934082
2022-05-16,11.398171424865723
2022-05-17,11.89259147644043
2022-05-18,11.645380020141602
2022-05-19,11.574748039245605
2022-05-20,11.495288848876953
2022-05-23,11.927908897399902
2022-05-24,11.8484468460083
2022-05-25,12.042683601379395
2022-05-26,12.19277572631836
2022-05-27,12.298722267150879
2022-05-31,12.254578590393066
2022-06-01,11.998539924621582
2022-06-02,12.183948516845703
2022-06-03,11.998539924621582
2022-06-06,12.095656394958496
2022-06-07,12.139801979064941
2022-06-08,11.936737060546875
2022-06-09,11.548264503479004
2022-06-10,10.992039680480957
2022-06-13,10.824288368225098
2022-06-14,10.806632041931152
2022-06-15,11.071500778198242
2022-06-16,10.584299087524414
2022-06-17,10.673693656921387
2022-06-21,10.834604263305664
2022-06-22,10.879300117492676
2022-06-23,10.673693656921387
2022-06-24,11.183242797851562
2022-06-27,11.058090209960938
2022-06-28,10.977635383605957
2022-06-29,10.941878318786621
2022-06-30,10.754149436950684
2022-07-01,10.816726684570312
2022-07-05,10.843544960021973
2022-07-06,10.843544960021973
2022-07-07,11.067028999328613
2022-07-08,10.968696594238281
2022-07-11,10.986574172973633
2022-07-12,11.031271934509277
2022-07-13,10.843544960021973
2022-07-14,10.628996849060059
2022-07-15,11.183242797851562
2022-07-18,11.245819091796875
2022-07-19,11.65703296661377
2022-07-20,11.585517883300781
2022-07-21,11.925216674804688
2022-07-22,11.639153480529785
2022-07-25,11.862641334533691
2022-07-26,11.514001846313477
2022-07-27,11.701729774475098
2022-07-28,11.65703296661377
2022-07-29,11.880518913269043
2022-08-01,11.934157371520996
2022-08-02,11.809003829956055
2022-08-03,11.9699125289917
2022-08-04,11.907337188720703
2022-08-05,12.023550987243652
2022-08-08,12.032489776611328
2022-08-09,12.139761924743652
2022-08-10,12.479462623596191
2022-08-11,12.685068130493164
2022-08-12,12.828100204467773
2022-08-15,12.837039947509766
2022-08-16,12.935373306274414
2022-08-17,12.810221672058105
2022-08-18,12.810221672058105
2022-08-19,12.586734771728516
2022-08-22,12.255975723266602
2022-08-23,12.264914512634277
2022-08-24,12.282793998718262
2022-08-25,12.524158477783203
2022-08-26,12.193399429321289
2022-08-29,12.04142951965332
2022-08-30,11.9699125289917
2022-08-31,11.978852272033691
2022-09-01,11.952034950256348
2022-09-02,11.907337188720703
2022-09-06,11.773245811462402
2022-09-07,12.112944602966309
2022-09-08,12.640372276306152
2022-09-09,12.640372276306152
2022-09-12,12.926434516906738
2022-09-13,12.533098220825195
2022-09-14,12.399005889892578
2022-09-15,12.747645378112793
2022-09-16,12.390656471252441
2022-09-19,12.679863929748535
2022-09-20,12.562372207641602
2022-09-21,12.399693489074707
2022-09-22,12.119525909423828
2022-09-23,11.920695304870605
2022-09-26,11.75801944732666
2022-09-27,11.622453689575195
2022-09-28,11.993000030517578
2022-09-29,11.90262222290039
2022-09-30,11.911660194396973
2022-10-03,12.173752784729004
2022-10-04,12.607560157775879
2022-10-05,12.399693489074707
2022-10-06,12.291243553161621
2022-10-07,11.938773155212402
2022-10-10,11.956847190856934
2022-10-11,11.821281433105469
2022-10-12,11.776095390319824
2022-10-13,12.553335189819336
2022-10-14,12.354506492614746
2022-10-17,12.517184257507324
2022-10-18,12.752163887023926
2022-10-19,12.309316635131836
2022-10-20,11.92973518371582
2022-10-21,13.05944538116455
2022-10-24,13.420953750610352
2022-10-25,13.411914825439453
2022-10-26,13.475177764892578
2022-10-27,13.46613883972168
2022-10-28,13.655930519104004
2022-10-31,13.719197273254395
2022-11-01,13.809572219848633
2022-11-02,13.538442611694336
2022-11-03,13.48421573638916
2022-11-04,13.899950981140137
2022-11-07,14.008399963378906
2022-11-08,13.990325927734375
2022-11-09,13.538442611694336
2022-11-10,13.719197273254395
2022-11-11,13.529404640197754
2022-11-14,13.520367622375488
2022-11-15,13.646892547607422
2022-11-16,13.46613883972168
2022-11-17,13.357686996459961
2022-11-18,13.457101821899414
2022-11-21,13.502289772033691
2022-11-22,13.692082405090332
2022-11-23,13.71015739440918
2022-11-25,13.773422241210938
2022-11-28,13.601706504821777
2022-11-29,13.82764720916748
2022-11-30,13.990325927734375
2022-12-01,14.089740753173828
2022-12-02,13.972250938415527
2022-12-05,13.457101821899414
2022-12-06,13.267313003540039
2022-12-07,13.258275032043457
2022-12-08,13.213086128234863
2022-12-09,13.149821281433105
2022-12-12,13.204047203063965
2022-12-13,12.84253978729248
2022-12-14,12.589486122131348
2022-12-15,12.417769432067871
2022-12-16,12.477185249328613
2022-12-19,12.513748168945312
2022-12-20,12.596014022827148
2022-12-21,12.797113418579102
2022-12-22,12.714845657348633
2022-12-23,12.842816352844238
2022-12-27,12.833677291870117
2022-12-28,12.778831481933594
2022-12-29,12.925085067749023
2022-12-30,12.888520240783691
2023-01-03,12.888520240783691
2023-01-04,13.126181602478027
2023-01-05,13.034773826599121
2023-01-06,13.345561027526855
2023-01-09,13.171886444091797
2023-01-10,13.226730346679688
2023-01-11,13.318138122558594
2023-01-12,13.391264915466309
2023-01-13,13.327279090881348
2023-01-17,13.254152297973633
2023-01-18,12.861098289489746
2023-01-19,12.81539535522461
2023-01-20,12.897663116455078
2023-01-23,13.473531723022461
2023-01-24,13.418686866760254
2023-01-25,13.482671737670898
2023-01-26,13.638066291809082
2023-01-27,13.72033405303955
2023-01-30,13.56493854522705
2023-01-31,13.866586685180664
2023-02-01,13.912290573120117
2023-02-02,14.168232917785645
2023-02-03,14.122528076171875
2023-02-06,14.040261268615723
2023-02-07,14.232217788696289
2023-02-08,14.113386154174805
2023-02-09,13.948853492736816
2023-02-10,13.921430587768555
2023-02-13,14.058542251586914
2023-02-14,14.031120300292969
2023-02-15,14.085966110229492
2023-02-16,14.021979331970215
2023-02-17,14.076823234558105
2023-02-21,13.738614082336426
2023-02-22,13.64720630645752
2023-02-23,13.793460845947266
2023-02-24,13.976276397705078
2023-02-27,13.99455738067627
2023-02-28,14.003698348999023
2023-03-01,13.985416412353516
2023-03-02,13.683771133422852
2023-03-03,13.912290573120117
2023-03-06,13.875727653503418
2023-03-07,13.20844841003418
2023-03-08,13.199308395385742
2023-03-09,12.559453010559082
2023-03-10,12.221242904663086
2023-03-13,10.164565086364746
2023-03-14,10.100578308105469
2023-03-15,9.917762756347656
2023-03-16,10.173704147338867
2023-03-17,9.585067749023438
2023-03-20,9.863163948059082
2023-03-21,10.419357299804688
2023-03-22,9.88170337677002
2023-03-23,9.90024471282959
2023-03-24,9.992941856384277
2023-03-27,10.30811882019043
2023-03-28,10.30811882019043
2023-03-29,10.512055397033691
2023-03-30,10.326658248901367
2023-03-31,10.38227653503418
2023-04-03,10.35446834564209
2023-04-04,10.178339958190918
2023-04-05,10.233960151672363
2023-04-06,10.373005867004395
2023-04-10,10.474977493286133
2023-04-11,10.56767463684082
2023-04-12,10.49351692199707
2023-04-13,10.502785682678223
2023-04-14,10.576944351196289
2023-04-17,10.855042457580566
2023-04-18,10.753074645996094
2023-04-19,10.975549697875977
2023-04-20,10.780881881713867
2023-04-21,10.604755401611328
2023-04-24,10.38227653503418
2023-04-25,10.14125919342041
2023-04-26,10.039292335510254
2023-04-27,10.33592700958252
2023-04-28,10.38227653503418
2023-05-01,10.18760871887207
2023-05-02,9.54798698425293
2023-05-03,9.334778785705566
2023-05-04,8.750776290893555
2023-05-05,9.130843162536621
2023-05-08,9.038143157958984
2023-05-09,9.084492683410645
2023-05-10,8.880555152893066
2023-05-11,8.602458000183105
2023-05-12,8.602458000183105
2023-05-15,8.862014770507812
2023-05-16,8.787857055664062
2023-05-17,9.30696964263916
2023-05-18,9.483097076416016
2023-05-19,9.42747974395752
2023-05-22,9.761194229125977
2023-05-23,9.761194229125977
2023-05-24,9.603605270385742
2023-05-25,9.659226417541504
2023-05-26,9.751924514770508
2023-05-30,9.853894233703613
2023-05-31,9.557258605957031
2023-06-01,9.696306228637695
2023-06-02,10.094911575317383
2023-06-05,9.983673095703125
2023-06-06,10.44716739654541
2023-06-07,10.58621597290039
2023-06-08,10.38227653503418
2023-06-09,10.150530815124512
2023-06-12,10.15980052947998
2023-06-13,10.419357299804688
2023-06-14,10.039292335510254
2023-06-15,10.241488456726074
2023-06-16,10.26970100402832
2023-06-20,10.081611633300781
2023-06-21,10.006375312805176
2023-06-22,9.696027755737305
2023-06-23,9.601982116699219
2023-06-26,9.73364543914795
2023-06-27,9.912331581115723
2023-06-28,9.921735763549805
2023-06-29,10.147442817687988
2023-06-30,10.138038635253906
2023-07-03,10.288509368896484
2023-07-05,10.147442817687988
2023-07-06,10.034589767456055
2023-07-07,10.241488456726074
2023-07-10,10.194465637207031
2023-07-11,10.373150825500488
2023-07-12,10.486002922058105
2023-07-13,10.664690017700195
2023-07-14,10.580050468444824
2023-07-17,10.721115112304688
2023-07-18,10.956229209899902
2023-07-19,11.17253303527832
2023-07-20,11.153722763061523
2023-07-21,11.078487396240234
2023-07-24,11.388834953308105
2023-07-25,11.257172584533691
2023-07-26,11.44526195526123
2023-07-27,11.28538703918457
2023-07-28,11.44526195526123
2023-07-31,11.511094093322754
2023-08-01,11.511094093322754
2023-08-02,11.341814041137695
