,MO
2021-06-02,37.272281646728516
2021-06-03,37.47554397583008
2021-06-04,37.468017578125
2021-06-07,38.01005172729492
2021-06-08,37.55083084106445
2021-06-09,37.56589126586914
2021-06-10,37.746559143066406
2021-06-11,37.46049118041992
2021-06-14,36.83232116699219
2021-06-15,36.694427490234375
2021-06-16,36.288414001464844
2021-06-17,35.9053840637207
2021-06-18,35.47638702392578
2021-06-21,36.22713088989258
2021-06-22,36.1888313293457
2021-06-23,36.020301818847656
2021-06-24,36.334381103515625
2021-06-25,36.47993087768555
2021-06-28,36.14286422729492
2021-06-29,35.836429595947266
2021-06-30,36.52588653564453
2021-07-01,36.64080810546875
2021-07-02,36.41098403930664
2021-07-06,35.75217819213867
2021-07-07,35.84410095214844
2021-07-08,35.56830596923828
2021-07-09,36.31139373779297
2021-07-12,36.380348205566406
2021-07-13,35.88240432739258
2021-07-14,36.43396759033203
2021-07-15,36.380348205566406
2021-07-16,36.242454528808594
2021-07-19,35.84410095214844
2021-07-20,36.16584396362305
2021-07-21,36.257774353027344
2021-07-22,35.99732208251953
2021-07-23,36.380348205566406
2021-07-26,36.47227096557617
2021-07-27,36.61016082763672
2021-07-28,36.47993087768555
2021-07-29,37.23067092895508
2021-07-30,36.80168151855469
2021-08-02,36.5641975402832
2021-08-03,36.61016082763672
2021-08-04,36.0279541015625
2021-08-05,36.2807502746582
2021-08-06,36.273094177246094
2021-08-09,36.372684478759766
2021-08-10,36.85529708862305
2021-08-11,36.90126419067383
2021-08-12,36.86296844482422
2021-08-13,37.23067092895508
2021-08-16,37.06979751586914
2021-08-17,37.20002746582031
2021-08-18,36.9395751953125
2021-08-19,36.954891204833984
2021-08-20,37.13108825683594
2021-08-23,37.13874435424805
2021-08-24,36.93191146850586
2021-08-25,37.26897430419922
2021-08-26,37.345577239990234
2021-08-27,37.94310760498047
2021-08-30,38.07334518432617
2021-08-31,38.47935485839844
2021-09-01,38.36444854736328
2021-09-02,39.09986877441406
2021-09-03,39.04623794555664
2021-09-07,38.90834426879883
2021-09-08,38.977294921875
2021-09-09,38.7551383972168
2021-09-10,38.76280212402344
2021-09-13,38.36444854736328
2021-09-14,37.73257827758789
2021-09-15,38.4034538269043
2021-09-16,38.06020736694336
2021-09-17,37.919803619384766
2021-09-20,37.55316162109375
2021-09-21,37.46734619140625
2021-09-22,37.631168365478516
2021-09-23,38.0758171081543
2021-09-24,37.80278778076172
2021-09-27,38.021209716796875
2021-09-28,37.65456771850586
2021-09-29,38.021209716796875
2021-09-30,35.50934600830078
2021-10-01,35.774574279785156
2021-10-04,36.273826599121094
2021-10-05,36.016395568847656
2021-10-06,36.23482131958008
2021-10-07,36.258216857910156
2021-10-08,36.453243255615234
2021-10-11,36.437644958496094
2021-10-12,36.7808837890625
2021-10-13,37.38154602050781
2021-10-14,37.96660232543945
2021-10-15,37.99000549316406
2021-10-18,37.54536056518555
2021-10-19,37.36594772338867
2021-10-20,37.779388427734375
2021-10-21,37.62336730957031
2021-10-22,37.615570068359375
2021-10-25,37.404945373535156
2021-10-26,37.529754638671875
2021-10-27,37.05390930175781
2021-10-28,34.776065826416016
2021-10-29,34.409423828125
2021-11-01,34.36262130737305
2021-11-02,34.44062805175781
2021-11-03,35.07249450683594
2021-11-04,34.79947280883789
2021-11-05,35.25971603393555
2021-11-08,35.15830612182617
2021-11-09,34.939884185791016
2021-11-10,34.9086799621582
2021-11-11,35.02569580078125
2021-11-12,35.04129409790039
2021-11-15,35.25971603393555
2021-11-16,34.67465591430664
2021-11-17,34.65125274658203
2021-11-18,34.3314208984375
2021-11-19,33.85557174682617
2021-11-22,34.31582260131836
2021-11-23,34.51083755493164
2021-11-24,34.38602828979492
2021-11-26,34.120792388916016
2021-11-29,33.917972564697266
2021-11-30,33.2627067565918
2021-12-01,33.53573989868164
2021-12-02,33.70735168457031
2021-12-03,34.26120376586914
2021-12-06,34.6590576171875
2021-12-07,34.70586395263672
2021-12-08,34.72926330566406
2021-12-09,34.78386688232422
2021-12-10,35.17390823364258
2021-12-13,35.38452911376953
2021-12-14,35.415740966796875
2021-12-15,35.85257339477539
2021-12-16,36.936893463134766
2021-12-17,37.63896560668945
2021-12-20,37.529754638671875
2021-12-21,37.26453399658203
2021-12-22,37.27247619628906
2021-12-23,37.12936782836914
2021-12-27,37.200927734375
2021-12-28,37.67000961303711
2021-12-29,37.6859130859375
2021-12-30,37.566654205322266
2021-12-31,37.67796325683594
2022-01-03,38.139095306396484
2022-01-04,38.98186492919922
2022-01-05,38.671791076660156
2022-01-06,39.124969482421875
2022-01-07,39.57020568847656
2022-01-10,40.182403564453125
2022-01-11,39.339637756347656
2022-01-12,39.34758758544922
2022-01-13,39.99954605102539
2022-01-14,40.397071838378906
2022-01-18,40.11879348754883
2022-01-19,39.82462692260742
2022-01-20,40.015438079833984
2022-01-21,40.007484436035156
2022-01-24,39.71331787109375
2022-01-25,39.776920318603516
2022-01-26,39.331687927246094
2022-01-27,40.02339172363281
2022-01-28,40.13469314575195
2022-01-31,40.452720642089844
2022-02-01,40.261905670166016
2022-02-02,40.15060043334961
2022-02-03,40.08699035644531
2022-02-04,39.90412902832031
2022-02-07,40.06315231323242
2022-02-08,40.08699035644531
2022-02-09,40.230106353759766
2022-02-10,39.896183013916016
2022-02-11,40.0472412109375
2022-02-14,39.82462692260742
2022-02-15,40.007484436035156
2022-02-16,40.238059997558594
2022-02-17,40.84230041503906
2022-02-18,41.13648223876953
2022-02-22,40.770748138427734
2022-02-23,41.303443908691406
2022-02-24,39.41119384765625
2022-02-25,40.92976379394531
2022-02-28,40.77869415283203
2022-03-01,41.001319885253906
2022-03-02,41.9871940612793
2022-03-03,42.273414611816406
2022-03-04,42.527828216552734
2022-03-07,42.01898956298828
2022-03-08,40.46067428588867
2022-03-09,40.54813003540039
2022-03-10,40.73100280761719
2022-03-11,40.13469314575195
2022-03-14,40.182403564453125
2022-03-15,40.97746658325195
2022-03-16,40.770748138427734
2022-03-17,41.09672927856445
2022-03-18,41.088775634765625
2022-03-21,41.54196548461914
2022-03-22,42.384727478027344
2022-03-23,42.313175201416016
2022-03-24,42.458740234375
2022-03-25,43.36452102661133
2022-03-28,42.07862854003906
2022-03-29,41.79557800292969
2022-03-30,42.094810485839844
2022-03-31,42.25655746459961
2022-04-01,42.62857437133789
2022-04-04,42.63666534423828
2022-04-05,42.571964263916016
2022-04-06,43.534358978271484
2022-04-07,43.453487396240234
2022-04-08,43.760807037353516
2022-04-11,44.03578186035156
2022-04-12,44.407798767089844
2022-04-13,44.31884002685547
2022-04-14,44.46440887451172
2022-04-18,44.15708541870117
2022-04-19,44.65850830078125
2022-04-20,44.77981185913086
2022-04-21,45.71795654296875
2022-04-22,44.909217834472656
2022-04-25,44.66659164428711
2022-04-26,44.38353729248047
2022-04-27,44.41588592529297
2022-04-28,44.642333984375
2022-04-29,44.941558837890625
2022-05-02,44.78791046142578
2022-05-03,44.83643341064453
2022-05-04,45.612815856933594
2022-05-05,45.24888229370117
2022-05-06,45.75030517578125
2022-05-09,44.690853118896484
2022-05-10,41.70661163330078
2022-05-11,41.80366134643555
2022-05-12,42.191856384277344
2022-05-13,42.89545822143555
2022-05-16,43.46157455444336
2022-05-17,43.86594009399414
2022-05-18,43.02486038208008
2022-05-19,41.318416595458984
2022-05-20,41.318416595458984
2022-05-23,42.15141677856445
2022-05-24,42.806495666503906
2022-05-25,43.582889556884766
2022-05-26,44.07622146606445
2022-05-27,44.01960372924805
2022-05-31,43.744632720947266
2022-06-01,43.736549377441406
2022-06-02,43.79316329956055
2022-06-03,43.526275634765625
2022-06-06,43.34026336669922
2022-06-07,43.679935455322266
2022-06-08,40.02444076538086
2022-06-09,39.353179931640625
2022-06-10,39.579627990722656
2022-06-13,38.14008331298828
2022-06-14,38.16481399536133
2022-06-15,37.65363693237305
2022-06-16,37.41454315185547
2022-06-17,37.356834411621094
2022-06-21,37.678375244140625
2022-06-22,34.21559143066406
2022-06-23,35.04830551147461
2022-06-24,35.7820930480957
2022-06-27,35.60894775390625
2022-06-28,35.60894775390625
2022-06-29,34.429954528808594
2022-06-30,34.438194274902344
2022-07-01,34.83395004272461
2022-07-05,34.396976470947266
2022-07-06,33.935272216796875
2022-07-07,34.47118377685547
2022-07-08,34.23208236694336
2022-07-11,34.58660888671875
2022-07-12,34.88341522216797
2022-07-13,34.594844818115234
2022-07-14,34.32277297973633
2022-07-15,34.619590759277344
2022-07-18,34.85043716430664
2022-07-19,35.419315338134766
2022-07-20,34.89165496826172
2022-07-21,35.262672424316406
2022-07-22,35.5265007019043
2022-07-25,36.13661193847656
2022-07-26,36.3922004699707
2022-07-27,36.3344841003418
2022-07-28,36.27677536010742
2022-07-29,36.161346435546875
2022-08-01,36.3179931640625
2022-08-02,36.13661193847656
2022-08-03,36.466400146484375
2022-08-04,36.48289108276367
2022-08-05,36.359214782714844
2022-08-08,36.45815658569336
2022-08-09,36.45815658569336
2022-08-10,36.88688278198242
2022-08-11,37.208431243896484
2022-08-12,37.22491455078125
2022-08-15,37.33209991455078
2022-08-16,37.71135711669922
2022-08-17,37.472259521484375
2022-08-18,37.60417556762695
2022-08-19,37.488746643066406
2022-08-22,37.41454315185547
2022-08-23,37.53821563720703
2022-08-24,37.76082229614258
2022-08-25,38.24726104736328
2022-08-26,37.8267822265625
2022-08-29,37.68661880493164
2022-08-30,37.20018005371094
2022-08-31,37.20018005371094
2022-09-01,37.40629959106445
2022-09-02,37.10124206542969
2022-09-06,36.74671936035156
2022-09-07,37.060020446777344
2022-09-08,37.22491455078125
2022-09-09,37.57119369506836
2022-09-12,37.22491455078125
2022-09-13,35.42757034301758
2022-09-14,35.199981689453125
2022-09-15,35.410709381103516
2022-09-16,35.64672088623047
2022-09-19,36.16933059692383
2022-09-20,36.177757263183594
2022-09-21,36.25361633300781
2022-09-22,36.4727783203125
2022-09-23,35.13254928588867
2022-09-26,34.95553970336914
2022-09-27,34.382362365722656
2022-09-28,34.904964447021484
2022-09-29,34.70266342163086
2022-09-30,34.036766052246094
2022-10-03,34.871238708496094
2022-10-04,35.82373809814453
2022-10-05,36.16090393066406
2022-10-06,36.23676681518555
2022-10-07,36.093467712402344
2022-10-10,36.63292694091797
2022-10-11,37.38312530517578
2022-10-12,37.72028732299805
2022-10-13,38.68120193481445
2022-10-14,38.124881744384766
2022-10-17,37.585418701171875
2022-10-18,37.737144470214844
2022-10-19,37.652854919433594
2022-10-20,36.71722412109375
2022-10-21,37.49270248413086
2022-10-24,38.276607513427734
2022-10-25,38.55476760864258
2022-10-26,39.03522491455078
2022-10-27,38.2850341796875
2022-10-28,39.03522491455078
2022-10-31,39.00151443481445
2022-11-01,38.891937255859375
2022-11-02,37.79615020751953
2022-11-03,37.85515213012695
2022-11-04,38.352474212646484
2022-11-07,38.67277526855469
2022-11-08,38.68962860107422
2022-11-09,38.10802459716797
2022-11-10,37.27354431152344
2022-11-11,37.408409118652344
2022-11-14,37.05438232421875
2022-11-15,36.801513671875
2022-11-16,36.73407745361328
2022-11-17,36.809940338134766
2022-11-18,37.256683349609375
2022-11-21,37.76243209838867
2022-11-22,38.065879821777344
2022-11-23,37.9478759765625
2022-11-25,37.71186065673828
2022-11-28,38.05745315551758
2022-11-29,38.62220001220703
2022-11-30,39.26280975341797
2022-12-01,39.62527084350586
2022-12-02,40.14787292480469
2022-12-05,39.77699279785156
2022-12-06,38.950931549072266
2022-12-07,39.08580017089844
2022-12-08,39.49882888793945
2022-12-09,39.37239456176758
2022-12-12,39.5831184387207
2022-12-13,39.456687927246094
2022-12-14,39.726417541503906
2022-12-15,39.5746955871582
2022-12-16,39.24595642089844
2022-12-19,39.094234466552734
2022-12-20,39.14480209350586
2022-12-21,39.22223663330078
2022-12-22,39.38569259643555
2022-12-23,39.78144454956055
2022-12-27,39.987918853759766
2022-12-28,39.44591522216797
2022-12-29,39.4631233215332
2022-12-30,39.32547378540039
2023-01-03,39.162010192871094
2023-01-04,39.067378997802734
2023-01-05,39.032958984375
2023-01-06,39.96211242675781
2023-01-09,39.55775833129883
2023-01-10,39.56636428833008
2023-01-11,39.42011260986328
2023-01-12,39.058773040771484
2023-01-13,39.248043060302734
2023-01-17,38.852294921875
2023-01-18,37.862918853759766
2023-01-19,38.31889343261719
2023-01-20,38.663021087646484
2023-01-23,38.551185607910156
2023-01-24,38.52537155151367
2023-01-25,38.6544189453125
2023-01-26,38.10381317138672
2023-01-27,37.97475814819336
2023-01-30,38.284481048583984
2023-01-31,38.749053955078125
2023-02-01,40.89986801147461
2023-02-02,40.409481048583984
2023-02-03,40.35786819458008
2023-02-06,40.40087890625
2023-02-07,40.05675506591797
2023-02-08,40.005130767822266
2023-02-09,39.85887145996094
2023-02-10,40.64177703857422
2023-02-13,41.16657257080078
2023-02-14,40.78802490234375
2023-02-15,40.994503021240234
2023-02-16,40.77942657470703
2023-02-17,41.35584259033203
2023-02-21,40.81383514404297
2023-02-22,40.55573654174805
2023-02-23,40.874061584472656
2023-02-24,40.581546783447266
2023-02-27,40.039546966552734
2023-02-28,39.944908142089844
2023-03-01,39.704017639160156
2023-03-02,39.97071838378906
2023-03-03,40.030941009521484
2023-03-06,40.598751068115234
2023-03-07,40.04814529418945
2023-03-08,40.26323318481445
2023-03-09,40.21160888671875
2023-03-10,40.09976577758789
2023-03-13,40.15998840332031
2023-03-14,40.21160888671875
2023-03-15,40.32345199584961
2023-03-16,39.721221923828125
2023-03-17,38.98994827270508
2023-03-20,39.63519287109375
2023-03-21,39.74703598022461
2023-03-22,38.84368896484375
2023-03-23,38.184730529785156
2023-03-24,38.6328239440918
2023-03-27,38.91398239135742
2023-03-28,38.975486755371094
2023-03-29,39.116065979003906
2023-03-30,39.09849166870117
2023-03-31,39.20392608642578
2023-04-03,39.52022933959961
2023-04-04,39.05455780029297
2023-04-05,39.036991119384766
2023-04-06,39.036991119384766
2023-04-10,39.09849166870117
2023-04-11,39.616878509521484
2023-04-12,39.3884391784668
2023-04-13,39.51144027709961
2023-04-14,39.56415557861328
2023-04-17,39.92438888549805
2023-04-18,40.539424896240234
2023-04-19,40.820579528808594
2023-04-20,40.407630920410156
2023-04-21,40.54821014404297
2023-04-24,41.00509262084961
2023-04-25,41.28624725341797
2023-04-26,41.02265930175781
2023-04-27,41.46196746826172
2023-04-28,41.743133544921875
2023-05-01,41.98035430908203
2023-05-02,41.453182220458984
2023-05-03,40.882083892822266
2023-05-04,40.530635833740234
2023-05-05,41.02265930175781
2023-05-08,40.952369689941406
2023-05-09,40.80300521850586
2023-05-10,40.36370086669922
2023-05-11,40.126468658447266
2023-05-12,40.126468658447266
2023-05-15,40.029823303222656
2023-05-16,39.616878509521484
2023-05-17,39.83652877807617
2023-05-18,39.599300384521484
2023-05-19,39.80138397216797
2023-05-22,39.476295471191406
2023-05-23,39.476295471191406
2023-05-24,39.493873596191406
2023-05-25,39.24785614013672
2023-05-26,39.19514083862305
2023-05-30,38.94034194946289
2023-05-31,39.028202056884766
2023-06-01,39.16878128051758
2023-06-02,39.8277473449707
2023-06-05,39.22149658203125
2023-06-06,39.239070892333984
2023-06-07,39.62565994262695
2023-06-08,39.854103088378906
2023-06-09,39.73109817504883
2023-06-12,40.00346374511719
2023-06-13,40.20554733276367
2023-06-14,39.42512130737305
2023-06-15,39.60452651977539
2023-06-16,39.53276062011719
2023-06-20,38.99454116821289
2023-06-21,39.42512130737305
2023-06-22,39.25468063354492
2023-06-23,38.949684143066406
2023-06-26,39.70320129394531
2023-06-27,39.774967193603516
2023-06-28,39.91849899291992
2023-06-29,40.34010696411133
2023-06-30,40.636131286621094
2023-07-03,41.192298889160156
2023-07-05,41.24612045288086
2023-07-06,41.344791412353516
2023-07-07,41.24612045288086
2023-07-10,40.322166442871094
2023-07-11,40.94112777709961
2023-07-12,40.9859733581543
2023-07-13,40.887306213378906
2023-07-14,40.80657196044922
2023-07-17,40.70789337158203
2023-07-18,40.71686553955078
2023-07-19,40.70789337158203
2023-07-20,40.959068298339844
2023-07-21,40.905242919921875
2023-07-24,40.905242919921875
2023-07-25,40.77965545654297
2023-07-26,40.86936569213867
2023-07-27,40.905242919921875
2023-07-28,40.80657196044922
2023-07-31,40.7437744140625
2023-08-01,40.52848434448242
2023-08-02,39.98128890991211
2023-08-03,39.73908615112305
2023-08-04,39.469970703125
2023-08-07,39.577613830566406
2023-08-08,39.685264587402344
2023-08-09,39.55070877075195
2023-08-10,39.3982048034668
2023-08-11,39.22776794433594
2023-08-14,39.048362731933594
2023-08-15,38.63572311401367
2023-08-16,38.348663330078125
2023-08-17,38.18719482421875
2023-08-18,38.49219512939453
2023-08-21,38.330726623535156
2023-08-22,38.366607666015625
2023-08-23,38.680572509765625
2023-08-24,38.93174362182617
2023-08-25,39.17394256591797
2023-08-28,39.44306182861328
2023-08-29,39.66732406616211
2023-08-30,39.936431884765625
2023-08-31,39.66732406616211
2023-09-01,39.56864547729492
2023-09-05,39.55070877075195
2023-09-06,39.048362731933594
2023-09-07,39.21879959106445
2023-09-08,39.54174041748047
2023-09-11,39.88261413574219
2023-09-12,40.25040054321289
2023-09-13,40.142757415771484
2023-09-14,40.44540786743164
2023-09-15,39.922645568847656
2023-09-18,39.7575569152832
2023-09-19,39.49159622192383
2023-09-20,39.4732551574707
2023-09-21,39.354026794433594
2023-09-22,38.82209014892578
2023-09-25,38.60197448730469
2023-09-26,38.4277229309082
2023-09-27,38.43689727783203
2023-09-28,38.64783477783203
2023-09-29,38.56529235839844
2023-10-02,38.13424301147461
2023-10-03,37.72153854370117
2023-10-04,38.19844436645508
2023-10-05,38.51026916503906
2023-10-06,38.583641052246094
2023-10-09,39.16142654418945
2023-10-10,38.96883010864258
2023-10-11,39.03303146362305
2023-10-12,38.73955154418945
2023-10-13,39.1247444152832
2023-10-16,39.31734085083008
2023-10-17,39.61082077026367
2023-10-18,39.54662322998047
2023-10-19,39.078887939453125
2023-10-20,39.170597076416016
2023-10-23,38.63866424560547
2023-10-24,39.01469039916992
2023-10-25,39.271484375
2023-10-26,36.006500244140625
2023-10-27,36.04318618774414
2023-10-30,36.91446304321289
2023-10-31,36.84109115600586
2023-11-01,36.593467712402344
2023-11-02,37.29964828491211
2023-11-03,37.29964828491211
2023-11-06,37.1804313659668
2023-11-07,37.15291213989258
2023-11-08,36.86860275268555
2023-11-09,36.78606414794922
2023-11-10,36.70351791381836
2023-11-13,36.685176849365234
2023-11-14,36.8869514465332
2023-11-15,37.373023986816406
2023-11-16,37.32717514038086
2023-11-17,37.437225341796875
2023-11-20,37.455570220947266
2023-11-21,37.382198333740234
2023-11-22,37.77656173706055
2023-11-24,38.03335952758789
2023-11-27,38.00584030151367
2023-11-28,38.35435485839844
2023-11-29,38.29932403564453
2023-11-30,38.556121826171875
2023-12-01,39.0697135925293
2023-12-04,38.97800064086914
2023-12-05,39.042198181152344
2023-12-06,37.93247604370117
2023-12-07,37.895790100097656
2023-12-08,37.87744903564453
2023-12-11,37.95998764038086
2023-12-12,37.93247604370117
2023-12-13,38.537784576416016
2023-12-14,38.620323181152344
2023-12-15,38.290157318115234
2023-12-18,38.70286560058594
2023-12-19,38.9229736328125
2023-12-20,37.83395767211914
2023-12-21,37.84334945678711
2023-12-22,37.89028549194336
2023-12-26,37.87150955200195
2023-12-27,37.7213020324707
2023-12-28,37.7213020324707
2023-12-29,37.87150955200195
2024-01-02,39.0356330871582
2024-01-03,38.86664962768555
2024-01-04,38.97930145263672
2024-01-05,38.951141357421875
2024-01-08,39.345436096191406
2024-01-09,39.298500061035156
2024-01-10,38.54745101928711
2024-01-11,39.054405212402344
2024-01-12,38.81031799316406
2024-01-16,38.46296310424805
2024-01-17,38.24703598022461
2024-01-18,37.965389251708984
2024-01-19,37.86212158203125
2024-01-22,38.00294494628906
2024-01-23,37.965389251708984
2024-01-24,37.48659896850586
2024-01-25,37.74946212768555
2024-01-26,37.740074157714844
2024-01-29,38.04988098144531
2024-01-30,37.98416519165039
2024-01-31,37.664974212646484
2024-02-01,39.16706848144531
2024-02-02,38.829097747802734
2024-02-05,38.04049301147461
2024-02-06,38.115596771240234
2024-02-07,37.79640197753906
2024-02-08,37.636810302734375
2024-02-09,37.65558624267578
2024-02-12,38.068660736083984
2024-02-13,37.76824188232422
2024-02-14,37.92784118652344
2024-02-15,37.7119140625
2024-02-16,37.7213020324707
2024-02-20,37.78702163696289
2024-02-21,37.99355697631836
2024-02-22,38.39724349975586
2024-02-23,38.61316680908203
2024-02-26,38.2188720703125
2024-02-27,38.39724349975586
2024-02-28,38.48173522949219
2024-02-29,38.4066276550293
2024-03-01,38.35969161987305
2024-03-04,37.29883575439453
2024-03-05,37.49598693847656
2024-03-06,38.9135856628418
2024-03-07,39.007469177246094
2024-03-08,39.30788803100586
2024-03-11,40.06831741333008
2024-03-12,40.415679931640625
2024-03-13,40.69731903076172
2024-03-14,41.570411682128906
2024-03-15,41.18549728393555
2024-03-18,41.786338806152344
2024-03-19,41.89899826049805
2024-03-20,42.0492057800293
2024-03-21,42.19941329956055
2024-03-22,41.2492790222168
2024-03-25,41.518001556396484
2024-03-26,41.38364028930664
2024-03-27,41.90189743041992
2024-03-28,41.86350631713867
2024-04-01,41.479618072509766
2024-04-02,41.2012939453125
2024-04-03,40.423912048339844
2024-04-04,39.857669830322266
2024-04-05,39.97283935546875
2024-04-08,40.270355224609375
2024-04-09,40.41431427001953
2024-04-10,40.00162887573242
2024-04-11,39.761695861816406
2024-04-12,39.396995544433594
2024-04-15,39.301025390625
2024-04-16,39.10907745361328
2024-04-17,39.444984436035156
2024-04-18,39.636932373046875
2024-04-19,40.395118713378906
2024-04-22,40.85578918457031
2024-04-23,41.143707275390625
2024-04-24,41.19169616699219
2024-04-25,41.78672790527344
2024-04-26,41.633174896240234
2024-04-29,42.05545425415039
2024-04-30,42.045860290527344
2024-05-01,42.05545425415039
2024-05-02,42.20901107788086
2024-05-03,41.834716796875
2024-05-06,41.738746643066406
2024-05-07,42.08424377441406
2024-05-08,42.50653076171875
2024-05-09,42.90961456298828
2024-05-10,43.09196853637695
2024-05-13,43.2263298034668
2024-05-14,43.66780471801758
2024-05-15,44.00371170043945
2024-05-16,44.09968566894531
2024-05-17,44.224449157714844
2024-05-20,44.051700592041016
2024-05-21,44.46438217163086
2024-05-22,44.45478820800781
2024-05-23,43.80216598510742
2024-05-24,43.658206939697266
2024-05-28,43.64861297607422
2024-05-29,43.33190155029297
2024-05-30,43.61022186279297
2024-05-31,44.387603759765625
2024-06-03,44.67552185058594
2024-06-04,44.944252014160156
2024-06-05,44.790687561035156
2024-06-06,44.80988311767578
2024-06-07,44.81948471069336
2024-06-10,44.61793899536133
2024-06-11,44.53156661987305
2024-06-12,44.02290725708008
2024-06-13,43.907737731933594
2024-06-14,43.46640396118164
2024-06-17,43.839088439941406
2024-06-18,43.93716049194336
2024-06-20,44.55502700805664
2024-06-21,44.85905838012695
2024-06-24,45.555381774902344
2024-06-25,45.52595901489258
2024-06-26,45.46711730957031
2024-06-27,44.584449768066406
2024-06-28,44.67271423339844
2024-07-01,45.143470764160156
2024-07-02,45.1630859375
2024-07-03,45.06501388549805
2024-07-05,45.212120056152344
2024-07-08,45.133663177490234
2024-07-09,45.800567626953125
2024-07-10,46.02613830566406
2024-07-11,46.173248291015625
2024-07-12,46.81072998046875
2024-07-15,46.80092239379883
2024-07-16,47.104949951171875
2024-07-17,48.438758850097656
2024-07-18,48.37991714477539
2024-07-19,48.49760437011719
2024-07-22,48.44856643676758
2024-07-23,48.17395782470703
2024-07-24,48.468177795410156
2024-07-25,48.84086227416992
2024-07-26,49.4587287902832
2024-07-29,49.556800842285156
2024-07-30,49.576416015625
2024-07-31,48.06607437133789
2024-08-01,49.05662536621094
2024-08-02,50.086402893066406
2024-08-05,48.39952850341797
2024-08-06,48.52702331542969
2024-08-07,49.066429138183594
2024-08-08,49.47834396362305
2024-08-09,49.4587287902832
2024-08-12,49.341041564941406
2024-08-13,50.125633239746094
2024-08-14,50.2040901184082
2024-08-15,49.762760162353516
2024-08-16,50.33158493041992
2024-08-19,50.33158493041992
2024-08-20,50.44927215576172
2024-08-21,50.81214904785156
2024-08-22,50.831764221191406
2024-08-23,51.430015563964844
2024-08-26,51.6948127746582
2024-08-27,51.989036560058594
2024-08-28,52.19499588012695
2024-08-29,52.332298278808594
2024-08-30,52.73440170288086
2024-09-03,53.028621673583984
2024-09-04,53.65629577636719
2024-09-05,53.224769592285156
2024-09-06,52.655941009521484
2024-09-09,53.087467193603516
2024-09-10,53.03843307495117
2024-09-11,52.14595413208008
2024-09-12,51.626163482666016
2024-09-13,51.939998626708984
2024-09-16,51.70000076293945
2024-09-17,50.5
2024-09-18,50.630001068115234
2024-09-19,50.22999954223633
2024-09-20,50.38999938964844
2024-09-23,51.02000045776367
2024-09-24,51.189998626708984
2024-09-25,51.040000915527344
2024-09-26,51.09000015258789
2024-09-27,51.04999923706055
2024-09-30,51.040000915527344
2024-10-01,50.93000030517578
2024-10-02,50.59000015258789
2024-10-03,49.97999954223633
2024-10-04,50.099998474121094
2024-10-07,49.91999816894531
2024-10-08,49.54999923706055
2024-10-09,50.22999954223633
2024-10-10,49.68000030517578
2024-10-11,49.84000015258789
2024-10-14,49.86000061035156
2024-10-15,49.900001525878906
2024-10-16,50.15999984741211
2024-10-17,49.7400016784668
2024-10-18,49.61000061035156
2024-10-21,49.060001373291016
2024-10-22,50.060001373291016
2024-10-23,49.79999923706055
2024-10-24,49.939998626708984
2024-10-25,49.709999084472656
2024-10-28,50.25
2024-10-29,49.95000076293945
2024-10-30,50.5
2024-10-31,54.459999084472656
2024-11-01,53.869998931884766
2024-11-04,53.880001068115234
2024-11-05,54.189998626708984
2024-11-06,54.290000915527344
2024-11-07,53.540000915527344
2024-11-08,54.04999923706055
2024-11-11,53.93000030517578
2024-11-12,54.439998626708984
2024-11-13,55.25
2024-11-14,55.38999938964844
2024-11-15,55.93000030517578
2024-11-18,56.34000015258789
2024-11-19,55.86000061035156
2024-11-20,55.97999954223633
2024-11-21,56.029998779296875
2024-11-22,56.72999954223633
2024-11-25,56.75
2024-11-26,57.59000015258789
2024-11-27,57.650001525878906
2024-11-29,57.7400016784668
2024-12-02,57.18000030517578
2024-12-03,56.900001525878906
2024-12-04,56.45000076293945
2024-12-05,56.90999984741211
2024-12-06,57.31999969482422
2024-12-09,55.86000061035156
2024-12-10,55.4900016784668
2024-12-11,54.689998626708984
2024-12-12,54.9900016784668
2024-12-13,54.91999816894531
2024-12-16,54.70000076293945
2024-12-17,54.130001068115234
