,ITW
2017-09-18,123.64602661132812
2017-09-19,124.5379638671875
2017-09-20,124.33601379394531
2017-09-21,123.98259735107422
2017-09-22,124.0330581665039
2017-09-25,123.75537872314453
2017-09-26,123.77224731445312
2017-09-27,124.33601379394531
2017-09-28,124.5221176147461
2017-09-29,125.16505432128906
2017-10-02,127.026123046875
2017-10-03,126.71308898925781
2017-10-04,126.89920043945312
2017-10-05,128.15965270996094
2017-10-06,128.2696075439453
2017-10-09,128.32884216308594
2017-10-10,128.2611083984375
2017-10-11,128.10890197753906
2017-10-12,129.62313842773438
2017-10-13,129.27635192871094
2017-10-16,129.77540588378906
2017-10-17,129.48780822753906
2017-10-18,130.07144165039062
2017-10-19,129.8345947265625
2017-10-20,131.14581298828125
2017-10-23,131.5518798828125
2017-10-24,134.0135498046875
2017-10-25,133.26914978027344
2017-10-26,133.23529052734375
2017-10-27,134.5549774169922
2017-10-30,133.10838317871094
2017-10-31,132.40628051757812
2017-11-01,131.221923828125
2017-11-02,132.79544067382812
2017-11-03,133.0661163330078
2017-11-06,133.64979553222656
2017-11-07,133.51446533203125
2017-11-08,133.36219787597656
2017-11-09,132.2624969482422
2017-11-10,132.93075561523438
2017-11-13,133.32838439941406
2017-11-14,134.11509704589844
2017-11-15,131.8394775390625
2017-11-16,133.590576171875
2017-11-17,132.93075561523438
2017-11-20,134.3773193359375
2017-11-21,134.89332580566406
2017-11-22,135.02867126464844
2017-11-24,135.21478271484375
2017-11-27,136.04385375976562
2017-11-28,139.1399688720703
2017-11-29,140.32427978515625
2017-11-30,143.175048828125
2017-12-01,139.4698486328125
2017-12-04,140.6118621826172
2017-12-05,139.5967559814453
2017-12-06,140.6795654296875
2017-12-07,140.84027099609375
2017-12-08,140.84027099609375
2017-12-11,139.60523986816406
2017-12-12,138.6324005126953
2017-12-13,138.5816192626953
2017-12-14,137.59185791015625
2017-12-15,139.72360229492188
2017-12-18,140.4764862060547
2017-12-19,141.6608123779297
2017-12-20,142.58291625976562
2017-12-21,142.33758544921875
2017-12-22,141.3816680908203
2017-12-26,141.3563232421875
2017-12-27,141.3816680908203
2017-12-28,141.68765258789062
2017-12-29,141.80665588378906
2018-01-02,140.46380615234375
2018-01-03,141.0502166748047
2018-01-04,141.21170043945312
2018-01-05,141.10975646972656
2018-01-08,142.4185791015625
2018-01-09,143.51492309570312
2018-01-10,142.19754028320312
2018-01-11,143.63392639160156
2018-01-12,144.92579650878906
2018-01-16,143.8209228515625
2018-01-17,145.3507537841797
2018-01-18,144.75582885742188
2018-01-19,146.5406036376953
2018-01-22,147.36500549316406
2018-01-23,147.0845489501953
2018-01-24,147.67947387695312
2018-01-25,148.5293731689453
2018-01-26,152.03097534179688
2018-01-29,150.34817504882812
2018-01-30,148.8948211669922
2018-01-31,147.60296630859375
2018-02-01,147.10154724121094
2018-02-02,144.80679321289062
2018-02-05,136.9366912841797
2018-02-06,139.50340270996094
2018-02-07,138.9084930419922
2018-02-08,132.71261596679688
2018-02-09,136.09527587890625
2018-02-12,137.1916046142578
2018-02-13,137.55709838867188
2018-02-14,138.08404541015625
2018-02-15,138.84046936035156
2018-02-16,138.15203857421875
2018-02-20,137.1236572265625
2018-02-21,137.05567932128906
2018-02-22,138.80648803710938
2018-02-23,139.3504180908203
2018-02-26,140.61676025390625
2018-02-27,138.7384490966797
2018-02-28,137.2086639404297
2018-03-01,134.65896606445312
2018-03-02,134.7609100341797
2018-03-05,135.71279907226562
2018-03-06,137.38711547851562
2018-03-07,138.53453063964844
2018-03-08,141.29666137695312
2018-03-09,144.73880004882812
2018-03-12,143.80389404296875
2018-03-13,144.4243621826172
2018-03-14,143.92294311523438
2018-03-15,144.63682556152344
2018-03-16,145.29978942871094
2018-03-19,142.4695587158203
2018-03-20,142.61407470703125
2018-03-21,142.97100830078125
2018-03-22,138.322021484375
2018-03-23,133.35858154296875
2018-03-26,135.99325561523438
2018-03-27,132.2792205810547
2018-03-28,131.4249725341797
2018-03-29,133.81674194335938
2018-04-02,130.57081604003906
2018-04-03,132.706298828125
2018-04-04,134.9869842529297
2018-04-05,135.57635498046875
2018-04-06,130.34878540039062
2018-04-09,130.34019470214844
2018-04-10,133.47506713867188
2018-04-11,131.97171020507812
2018-04-12,133.03089904785156
2018-04-13,132.41586303710938
2018-04-16,133.56048583984375
2018-04-17,134.93568420410156
2018-04-18,136.15721130371094
2018-04-19,135.89244079589844
2018-04-20,135.2090301513672
2018-04-23,133.76551818847656
2018-04-24,127.82887268066406
2018-04-25,129.4945526123047
2018-04-26,120.79037475585938
2018-04-27,121.78125762939453
2018-04-30,121.31146240234375
2018-05-01,123.00274658203125
2018-05-02,122.24253845214844
2018-05-03,123.25045776367188
2018-05-04,124.2583999633789
2018-05-07,123.67753601074219
2018-05-08,123.4212875366211
2018-05-09,125.11259460449219
2018-05-10,124.55736541748047
2018-05-11,124.53172302246094
2018-05-14,124.2840347290039
2018-05-15,124.67697143554688
2018-05-16,123.26754760742188
2018-05-17,124.51465606689453
2018-05-18,125.39447021484375
2018-05-21,127.8972396850586
2018-05-22,125.78739929199219
2018-05-23,126.47074127197266
2018-05-24,125.87276458740234
2018-05-25,125.93260192871094
2018-05-29,123.01982879638672
2018-05-30,124.4804916381836
2018-05-31,122.74651336669922
2018-06-01,125.53111267089844
2018-06-04,124.8819351196289
2018-06-05,124.40360260009766
2018-06-06,125.71905517578125
2018-06-07,126.60743713378906
2018-06-08,126.2145004272461
2018-06-11,127.42743682861328
2018-06-12,128.0766143798828
2018-06-13,127.00887298583984
2018-06-14,127.17974090576172
2018-06-15,126.9747085571289
2018-06-18,124.4719467163086
2018-06-19,122.24253845214844
2018-06-20,122.12294006347656
2018-06-21,120.2352066040039
2018-06-22,120.83309173583984
2018-06-25,120.40603637695312
2018-06-26,120.39744567871094
2018-06-27,120.44017791748047
2018-06-28,119.01433563232422
2018-06-29,118.99716186523438
2018-07-02,119.05729675292969
2018-07-03,119.58984375
2018-07-05,121.00707244873047
2018-07-06,119.9420166015625
2018-07-09,123.42931365966797
2018-07-10,123.7385025024414
2018-07-11,121.63407135009766
2018-07-12,122.37279510498047
2018-07-13,123.47223663330078
2018-07-16,121.81449127197266
2018-07-17,122.99980926513672
2018-07-18,123.3348159790039
2018-07-19,124.94099426269531
2018-07-20,126.14351654052734
2018-07-23,117.03877258300781
2018-07-24,118.7051010131836
2018-07-25,118.58488464355469
2018-07-26,121.32487487792969
2018-07-27,120.43161010742188
2018-07-30,120.01932525634766
2018-07-31,123.11151123046875
2018-08-01,119.53828430175781
2018-08-02,119.41800689697266
2018-08-03,119.86467742919922
2018-08-06,120.74081420898438
2018-08-07,120.54325103759766
2018-08-08,120.5947494506836
2018-08-09,118.97139739990234
2018-08-10,117.21917724609375
2018-08-13,116.72095489501953
2018-08-14,117.93209838867188
2018-08-15,119.04011535644531
2018-08-16,119.34933471679688
2018-08-17,119.76163482666016
2018-08-20,118.78241729736328
2018-08-21,118.58488464355469
2018-08-22,116.95289611816406
2018-08-23,116.0768051147461
2018-08-24,116.42893981933594
2018-08-27,118.64501953125
2018-08-28,118.81680297851562
2018-08-29,119.13459777832031
2018-08-30,119.01433563232422
2018-08-31,119.2891845703125
2018-09-04,119.34074401855469
2018-09-05,121.41939544677734
2018-09-06,121.17028045654297
2018-09-07,120.79232788085938
2018-09-10,122.35562133789062
2018-09-11,121.56535339355469
2018-09-12,121.6856460571289
2018-09-13,122.65625762939453
2018-09-14,124.4514389038086
2018-09-17,125.57661437988281
2018-09-18,125.73981475830078
2018-09-19,126.04048919677734
2018-09-20,127.11412048339844
2018-09-21,127.50066375732422
2018-09-24,125.42203521728516
2018-09-25,123.26606750488281
2018-09-26,122.76786041259766
2018-09-27,122.81117248535156
2018-09-28,122.06727600097656
2018-10-01,123.81453704833984
2018-10-02,125.17253875732422
2018-10-03,124.29896545410156
2018-10-04,124.13456726074219
2018-10-05,121.9720687866211
2018-10-08,121.67800903320312
2018-10-09,118.39103698730469
2018-10-10,115.04354095458984
2018-10-11,111.8863525390625
2018-10-12,113.02813720703125
2018-10-15,113.52117919921875
2018-10-16,115.12140655517578
2018-10-17,114.18722534179688
2018-10-18,111.09056091308594
2018-10-19,109.87956237792969
2018-10-22,110.13043212890625
2018-10-23,109.48165130615234
2018-10-24,103.65164947509766
2018-10-25,106.11687469482422
2018-10-26,107.34516906738281
2018-10-29,108.83292388916016
2018-10-30,112.18909454345703
2018-10-31,110.34664916992188
2018-11-01,111.99015045166016
2018-11-02,113.06272888183594
2018-11-05,113.27030944824219
2018-11-06,113.9190444946289
2018-11-07,115.74421691894531
2018-11-08,115.74421691894531
2018-11-09,114.6629638671875
2018-11-12,113.47794342041016
2018-11-13,115.02628326416016
2018-11-14,115.2252197265625
2018-11-15,116.97247314453125
2018-11-16,117.29253387451172
2018-11-19,115.89990234375
2018-11-20,115.62310028076172
2018-11-21,115.9517822265625
2018-11-23,116.09019470214844
2018-11-26,117.55200958251953
2018-11-27,117.54334259033203
2018-11-28,119.39445495605469
2018-11-29,117.55200958251953
2018-11-30,120.27677154541016
2018-12-03,120.61407470703125
2018-12-04,114.83595275878906
2018-12-06,115.26844024658203
2018-12-07,111.99015045166016
2018-12-10,113.01947021484375
2018-12-11,113.42604064941406
2018-12-12,114.36022186279297
2018-12-13,115.25115203857422
2018-12-14,113.3481674194336
2018-12-17,110.80509948730469
2018-12-18,110.04393005371094
2018-12-19,108.65128326416016
2018-12-20,108.29663848876953
2018-12-21,107.29324340820312
2018-12-24,102.89046478271484
2018-12-26,106.90400695800781
2018-12-27,108.93672180175781
2018-12-28,108.74490356445312
2018-12-31,110.46257781982422
2019-01-02,110.38409423828125
2019-01-03,107.6375732421875
2019-01-04,110.88982391357422
2019-01-07,110.91596984863281
2019-01-08,113.35733032226562
2019-01-09,113.33987426757812
2019-01-10,114.60417175292969
2019-01-11,113.618896484375
2019-01-14,113.496826171875
2019-01-15,113.42707061767578
2019-01-16,113.32244110107422
2019-01-17,115.6766357421875
2019-01-18,119.16425323486328
2019-01-22,115.24066162109375
2019-01-23,114.31640625
2019-01-24,114.15947723388672
2019-01-25,116.18231964111328
2019-01-28,114.26410675048828
2019-01-29,117.6558609008789
2019-01-30,118.24003601074219
2019-01-31,119.72227478027344
2019-02-01,117.21118927001953
2019-02-04,120.68141174316406
2019-02-05,120.1844253540039
2019-02-06,119.94896697998047
2019-02-07,117.72562408447266
2019-02-08,118.3359603881836
2019-02-11,118.78063201904297
2019-02-12,120.8819351196289
2019-02-13,121.91079711914062
2019-02-14,120.97787475585938
2019-02-15,125.73849487304688
2019-02-19,124.90144348144531
2019-02-20,125.21531677246094
2019-02-21,124.87525939941406
2019-02-22,126.27909088134766
2019-02-25,126.4447250366211
2019-02-26,125.85183715820312
2019-02-27,126.68888854980469
2019-02-28,125.62516021728516
2019-03-01,125.91284942626953
2019-03-04,125.85183715820312
2019-03-05,125.2589340209961
2019-03-06,124.2911148071289
2019-03-07,122.72167205810547
2019-03-08,122.63447570800781
2019-03-11,125.2327880859375
2019-03-12,125.53793334960938
2019-03-13,126.6277847290039
2019-03-14,126.34010314941406
2019-03-15,124.84039306640625
2019-03-18,126.75861358642578
2019-03-19,127.29051971435547
2019-03-20,127.00276184082031
2019-03-21,127.7090072631836
2019-03-22,123.50636291503906
2019-03-25,123.84642028808594
2019-03-26,124.90144348144531
2019-03-27,124.36084747314453
2019-03-28,125.43209075927734
2019-03-29,126.02920532226562
2019-04-01,130.25271606445312
2019-04-02,130.6039581298828
2019-04-03,131.81565856933594
2019-04-04,133.25570678710938
2019-04-05,133.64207458496094
2019-04-08,135.14356994628906
2019-04-09,132.57962036132812
2019-04-10,133.19419860839844
2019-04-11,135.51234436035156
2019-04-12,137.32994079589844
2019-04-15,136.64503479003906
2019-04-16,138.51535034179688
2019-04-17,137.1103973388672
2019-04-18,139.02462768554688
2019-04-22,138.02362060546875
2019-04-23,138.67337036132812
2019-04-24,137.68994140625
2019-04-25,132.77273559570312
2019-04-26,134.86256408691406
2019-04-29,136.10943603515625
2019-04-30,136.65382385253906
2019-05-01,135.52992248535156
2019-05-02,135.7494354248047
2019-05-03,138.21681213378906
2019-05-06,136.39041137695312
2019-05-07,133.1503143310547
2019-05-08,132.70249938964844
2019-05-09,133.08006286621094
2019-05-10,134.13375854492188
2019-05-13,129.68199157714844
2019-05-14,130.788330078125
2019-05-15,132.5356903076172
2019-05-16,133.87911987304688
2019-05-17,132.23715209960938
2019-05-20,131.20101928710938
2019-05-21,132.77273559570312
2019-05-22,131.67518615722656
2019-05-23,128.45266723632812
2019-05-24,127.9521713256836
2019-05-28,125.0281982421875
2019-05-29,124.16769409179688
2019-05-30,123.68472290039062
2019-05-31,122.61351776123047
2019-06-03,123.15789031982422
2019-06-04,127.46925354003906
2019-06-05,129.22537231445312
2019-06-06,129.99806213378906
2019-06-07,132.71128845214844
2019-06-10,133.65963745117188
2019-06-11,133.81765747070312
2019-06-12,132.14935302734375
2019-06-13,133.44886779785156
2019-06-14,130.87615966796875
2019-06-17,129.41854858398438
2019-06-18,131.01663208007812
2019-06-19,131.30636596679688
2019-06-20,133.62448120117188
2019-06-21,133.40496826171875
2019-06-24,133.5103302001953
2019-06-25,132.43031311035156
2019-06-26,131.77178955078125
2019-06-27,131.78057861328125
2019-06-28,133.30987548828125
2019-07-01,133.9639892578125
2019-07-02,132.36398315429688
2019-07-03,132.68226623535156
2019-07-05,130.8082275390625
2019-07-08,129.27017211914062
2019-07-09,129.42042541503906
2019-07-10,129.1906280517578
2019-07-11,129.82705688476562
2019-07-12,133.902099609375
2019-07-15,133.70761108398438
2019-07-16,135.6435089111328
2019-07-17,132.876708984375
2019-07-18,132.5938262939453
2019-07-19,133.72531127929688
2019-07-22,134.29103088378906
2019-07-23,138.71963500976562
2019-07-24,140.29312133789062
2019-07-25,140.23126220703125
2019-07-26,137.570556640625
2019-07-29,137.66778564453125
2019-07-30,137.80038452148438
2019-07-31,136.33297729492188
2019-08-01,133.84022521972656
2019-08-02,134.070068359375
2019-08-05,129.65911865234375
2019-08-06,131.69224548339844
2019-08-07,131.7275848388672
2019-08-08,133.34521484375
2019-08-09,132.17837524414062
2019-08-12,130.70216369628906
2019-08-13,134.25572204589844
2019-08-14,129.5795440673828
2019-08-15,129.60604858398438
2019-08-16,132.78831481933594
2019-08-19,135.2722625732422
2019-08-20,134.50318908691406
2019-08-21,134.47665405273438
2019-08-22,134.1938018798828
2019-08-23,129.37620544433594
2019-08-26,128.43923950195312
2019-08-27,128.1740264892578
2019-08-28,128.43923950195312
2019-08-29,130.9585723876953
2019-08-30,132.47010803222656
2019-09-03,128.2270965576172
2019-09-04,129.75633239746094
2019-09-05,133.902099609375
2019-09-06,134.79495239257812
2019-09-09,135.8733367919922
2019-09-10,139.09976196289062
2019-09-11,141.02679443359375
2019-09-12,141.30087280273438
2019-09-13,141.23011779785156
2019-09-16,138.5959014892578
2019-09-17,139.20584106445312
2019-09-18,139.04678344726562
2019-09-19,137.78269958496094
2019-09-20,137.06668090820312
2019-09-23,136.3948974609375
2019-09-24,134.55621337890625
2019-09-25,136.66891479492188
2019-09-26,137.29649353027344
2019-09-27,137.9106903076172
2019-09-30,139.29031372070312
2019-10-01,135.9435577392578
2019-10-02,132.74815368652344
2019-10-03,133.36231994628906
2019-10-04,134.84873962402344
2019-10-07,133.69161987304688
2019-10-08,130.30926513671875
2019-10-09,131.9025421142578
2019-10-10,133.4246063232422
2019-10-11,137.5457305908203
2019-10-14,137.0205841064453
2019-10-15,138.64944458007812
2019-10-16,138.64053344726562
2019-10-17,139.70867919921875
2019-10-18,140.91029357910156
2019-10-21,141.96060180664062
2019-10-22,143.82086181640625
2019-10-23,143.86538696289062
2019-10-24,142.5302276611328
2019-10-25,152.92648315429688
2019-10-28,151.26202392578125
2019-10-29,153.47833251953125
2019-10-30,151.50233459472656
2019-10-31,150.05152893066406
2019-11-01,153.7987518310547
2019-11-04,156.21096801757812
2019-11-05,156.81619262695312
2019-11-06,158.03565979003906
2019-11-07,157.1099395751953
2019-11-08,157.0209197998047
2019-11-11,155.97952270507812
2019-11-12,155.56117248535156
2019-11-13,154.3239288330078
2019-11-14,154.5731658935547
2019-11-15,155.9083251953125
2019-11-18,156.51356506347656
2019-11-19,155.28524780273438
2019-11-20,153.48727416992188
2019-11-21,153.64747619628906
2019-11-22,154.48416137695312
2019-11-25,155.92613220214844
2019-11-26,156.09519958496094
2019-11-27,155.86380004882812
2019-11-29,155.16952514648438
2019-12-02,153.16683959960938
2019-12-03,151.94740295410156
2019-12-04,152.77517700195312
2019-12-05,153.76316833496094
2019-12-06,155.04489135742188
2019-12-09,155.25856018066406
2019-12-10,155.27635192871094
2019-12-11,157.4303436279297
2019-12-12,159.41526794433594
2019-12-13,157.78640747070312
2019-12-16,157.9644012451172
2019-12-17,158.25811767578125
2019-12-18,159.2283172607422
2019-12-19,158.8456268310547
2019-12-20,160.49227905273438
2019-12-23,161.16873168945312
2019-12-24,160.37657165527344
2019-12-26,161.35565185546875
2019-12-27,161.22215270996094
2019-12-30,161.08782958984375
2019-12-31,160.83714294433594
2020-01-02,162.67266845703125
2020-01-03,160.37155151367188
2020-01-06,159.86114501953125
2020-01-07,159.20753479003906
2020-01-08,160.0402374267578
2020-01-09,160.83714294433594
2020-01-10,159.592529296875
2020-01-13,161.00723266601562
2020-01-14,159.95071411132812
2020-01-15,159.7447509765625
2020-01-16,160.98040771484375
2020-01-17,161.55345153808594
2020-01-21,159.27024841308594
2020-01-22,158.9389190673828
2020-01-23,160.81027221679688
2020-01-24,157.8555145263672
2020-01-27,155.2320556640625
2020-01-28,157.4615478515625
2020-01-29,157.41677856445312
2020-01-30,159.28811645507812
2020-01-31,156.67361450195312
2020-02-03,157.998779296875
2020-02-04,162.98609924316406
2020-02-05,166.32583618164062
2020-02-06,166.60337829589844
2020-02-07,164.33807373046875
2020-02-10,164.60667419433594
2020-02-11,167.55252075195312
2020-02-12,169.8267364501953
2020-02-13,169.28955078125
2020-02-14,168.20611572265625
2020-02-18,166.9705047607422
2020-02-19,167.91062927246094
2020-02-20,170.12222290039062
2020-02-21,169.7461700439453
2020-02-24,163.9082794189453
2020-02-25,159.01055908203125
2020-02-26,157.5779266357422
2020-02-27,152.3310089111328
2020-02-28,150.2268829345703
2020-03-02,155.1514892578125
2020-03-03,151.19387817382812
2020-03-04,158.8404083251953
2020-03-05,150.16421508789062
2020-03-06,146.94082641601562
2020-03-09,138.35414123535156
2020-03-10,147.39747619628906
2020-03-11,141.85507202148438
2020-03-12,125.52330780029297
2020-03-13,140.0822296142578
2020-03-16,133.60862731933594
2020-03-17,142.81314086914062
2020-03-18,126.92906188964844
2020-03-19,122.06716918945312
2020-03-20,112.62090301513672
2020-03-23,105.73542022705078
2020-03-24,123.29386138916016
2020-03-25,128.51390075683594
2020-03-26,134.74575805664062
2020-03-27,128.3079833984375
2020-03-30,128.41622924804688
2020-03-31,128.20870971679688
2020-04-01,123.8334732055664
2020-04-02,127.7396240234375
2020-04-03,126.6661148071289
2020-04-06,136.255615234375
2020-04-07,137.365234375
2020-04-08,143.25604248046875
2020-04-09,143.68905639648438
2020-04-13,137.05848693847656
2020-04-14,140.78421020507812
2020-04-15,137.7531280517578
2020-04-16,138.3124542236328
2020-04-17,143.05758666992188
2020-04-20,140.01742553710938
2020-04-21,136.9141387939453
2020-04-22,140.3151092529297
2020-04-23,139.93626403808594
2020-04-24,142.7418212890625
2020-04-27,147.25241088867188
2020-04-28,150.18431091308594
2020-04-29,151.11349487304688
2020-04-30,146.5938720703125
2020-05-01,143.84243774414062
2020-05-04,142.84109497070312
2020-05-05,144.05892944335938
2020-05-06,143.23797607421875
2020-05-07,141.58709716796875
2020-05-08,145.24969482421875
2020-05-11,146.04359436035156
2020-05-12,139.5663604736328
2020-05-13,137.563720703125
2020-05-14,139.69268798828125
2020-05-15,140.44142150878906
2020-05-18,148.58753967285156
2020-05-19,145.51132202148438
2020-05-20,148.8491668701172
2020-05-21,148.03726196289062
2020-05-22,147.7215118408203
2020-05-26,156.15631103515625
2020-05-27,158.98895263671875
2020-05-28,155.98489379882812
2020-05-29,155.5789337158203
2020-06-01,154.4693603515625
2020-06-02,155.41656494140625
2020-06-03,160.9826202392578
2020-06-04,161.22616577148438
2020-06-05,164.969970703125
2020-06-08,162.58839416503906
2020-06-09,160.60369873046875
2020-06-10,157.41925048828125
2020-06-11,149.0024871826172
2020-06-12,148.79501342773438
2020-06-15,148.80406188964844
2020-06-16,152.81845092773438
2020-06-17,155.5518798828125
2020-06-18,153.80174255371094
2020-06-19,154.15359497070312
2020-06-22,154.88430786132812
2020-06-23,155.67816162109375
2020-06-24,152.48471069335938
2020-06-25,154.22576904296875
2020-06-26,151.39309692382812
2020-06-29,154.70697021484375
2020-06-30,158.7471466064453
2020-07-01,156.55914306640625
2020-07-02,158.52020263671875
2020-07-06,161.29835510253906
2020-07-07,159.1829376220703
2020-07-08,158.26597595214844
2020-07-09,157.33078002929688
2020-07-10,158.0299072265625
2020-07-13,158.68357849121094
2020-07-14,162.90533447265625
2020-07-15,165.42935180664062
2020-07-16,164.8845672607422
2020-07-17,165.3113250732422
2020-07-20,161.9157257080078
2020-07-21,165.18417358398438
2020-07-22,165.80157470703125
2020-07-23,166.88198852539062
2020-07-24,167.77171325683594
2020-07-27,170.431884765625
2020-07-28,168.07135009765625
2020-07-29,170.22305297851562
2020-07-30,168.57066345214844
2020-07-31,167.95335388183594
2020-08-03,168.79766845703125
2020-08-04,168.0441131591797
2020-08-05,171.16726684570312
2020-08-06,170.64068603515625
2020-08-07,173.00125122070312
2020-08-10,177.79502868652344
2020-08-11,178.2398681640625
2020-08-12,180.246337890625
2020-08-13,179.32025146484375
2020-08-14,178.0673828125
2020-08-17,178.4668426513672
2020-08-18,178.212646484375
2020-08-19,177.74057006835938
2020-08-20,175.89749145507812
2020-08-21,177.16854858398438
2020-08-24,179.10238647460938
2020-08-25,179.20225524902344
2020-08-26,180.58226013183594
2020-08-27,180.37344360351562
2020-08-28,182.18019104003906
2020-08-31,179.35658264160156
2020-09-01,182.5070343017578
2020-09-02,183.35134887695312
2020-09-03,176.70550537109375
2020-09-04,176.042724609375
2020-09-08,173.30996704101562
2020-09-09,177.16854858398438
2020-09-10,174.2632598876953
2020-09-11,177.4590606689453
2020-09-14,179.9648895263672
2020-09-15,180.34620666503906
2020-09-16,181.1270294189453
2020-09-17,182.4343719482422
2020-09-18,180.77294921875
2020-09-21,173.87286376953125
2020-09-22,175.3073272705078
2020-09-23,173.26454162597656
2020-09-24,174.6264190673828
2020-09-25,174.8896942138672
2020-09-28,177.65879821777344
2020-09-29,176.68167114257812
2020-09-30,176.44422912597656
2020-10-01,174.3346710205078
2020-10-02,175.20223999023438
2020-10-05,180.61764526367188
2020-10-06,179.36651611328125
2020-10-07,182.31626892089844
2020-10-08,183.53997802734375
2020-10-09,187.85955810546875
2020-10-12,186.12440490722656
2020-10-13,185.5308074951172
2020-10-14,185.4760284423828
2020-10-15,186.1061248779297
2020-10-16,188.70883178710938
2020-10-19,184.85499572753906
2020-10-20,185.78652954101562
2020-10-21,185.06507873535156
2020-10-22,184.2157440185547
2020-10-23,188.7636260986328
2020-10-26,182.56285095214844
2020-10-27,181.38478088378906
2020-10-28,175.95108032226562
2020-10-29,179.73182678222656
2020-10-30,178.88255310058594
2020-11-02,184.5445556640625
2020-11-03,190.1334686279297
2020-11-04,185.11073303222656
2020-11-05,190.7544403076172
2020-11-06,191.24754333496094
2020-11-09,195.32968139648438
2020-11-10,198.66299438476562
2020-11-11,195.137939453125
2020-11-12,191.44850158691406
2020-11-13,193.11973571777344
2020-11-16,193.4758758544922
2020-11-17,191.65853881835938
2020-11-18,188.21571350097656
2020-11-19,188.9371337890625
2020-11-20,186.15184020996094
2020-11-23,190.6540069580078
2020-11-24,193.88682556152344
2020-11-25,192.78182983398438
2020-11-27,193.81375122070312
2020-11-30,192.772705078125
2020-12-01,191.83204650878906
2020-12-02,187.22943115234375
2020-12-03,185.7956085205078
2020-12-04,187.32986450195312
2020-12-07,185.13812255859375
2020-12-08,188.38922119140625
2020-12-09,188.64491271972656
2020-12-10,184.97372436523438
2020-12-11,185.89610290527344
2020-12-14,182.34364318847656
2020-12-15,186.0239715576172
2020-12-16,186.16091918945312
2020-12-17,188.22482299804688
2020-12-18,186.18833923339844
2020-12-21,186.1700897216797
2020-12-22,184.82760620117188
2020-12-23,184.4532012939453
2020-12-24,184.87330627441406
2020-12-28,184.81851196289062
2020-12-29,183.0194854736328
2020-12-30,185.68292236328125
2020-12-31,187.2534637451172
2021-01-04,186.56463623046875
2021-01-05,187.19837951660156
2021-01-06,191.99269104003906
2021-01-07,192.19473266601562
2021-01-08,191.9192352294922
2021-01-11,191.10179138183594
2021-01-12,192.2682342529297
2021-01-13,190.3302764892578
2021-01-14,188.6587371826172
2021-01-15,186.61978149414062
2021-01-19,188.107666015625
2021-01-20,188.27297973632812
2021-01-21,187.2075653076172
2021-01-22,186.86778259277344
2021-01-25,185.82070922851562
2021-01-26,183.42356872558594
2021-01-27,179.40994262695312
2021-01-28,181.20089721679688
2021-01-29,178.37210083007812
2021-02-01,178.98744201660156
2021-02-02,182.0734405517578
2021-02-03,181.30194091796875
2021-02-04,180.98965454101562
2021-02-05,185.7012939453125
2021-02-08,187.5841522216797
2021-02-09,186.72079467773438
2021-02-10,188.1903076171875
2021-02-11,184.55325317382812
2021-02-12,184.58995056152344
2021-02-16,182.79904174804688
2021-02-17,182.0734405517578
2021-02-18,182.9918975830078
2021-02-19,184.97572326660156
2021-02-22,184.62672424316406
2021-02-23,185.09510803222656
2021-02-24,186.85853576660156
2021-02-25,186.16053771972656
2021-02-26,185.692138671875
2021-03-01,189.60470581054688
2021-03-02,189.65985107421875
2021-03-03,190.63339233398438
2021-03-04,187.33612060546875
2021-03-05,192.88356018066406
2021-03-08,195.9971160888672
2021-03-09,193.65504455566406
2021-03-10,196.5298309326172
2021-03-11,195.67568969726562
2021-03-12,198.3850860595703
2021-03-15,201.79254150390625
2021-03-16,200.6995849609375
2021-03-17,201.96702575683594
2021-03-18,203.6661834716797
2021-03-19,200.855712890625
2021-03-22,201.24148559570312
2021-03-23,199.0555419921875
2021-03-24,202.38951110839844
2021-03-25,204.61219787597656
2021-03-26,209.04830932617188
2021-03-29,208.2859649658203
2021-03-30,207.47366333007812
2021-03-31,204.48287963867188
2021-04-01,204.3535919189453
2021-04-05,205.202880859375
2021-04-06,206.01515197753906
2021-04-07,203.03359985351562
2021-04-08,201.510498046875
2021-04-09,205.50750732421875
2021-04-12,206.4028778076172
2021-04-13,204.3997344970703
2021-04-14,204.57513427734375
2021-04-15,204.23361206054688
2021-04-16,206.7998046875
2021-04-19,206.6151885986328
2021-04-20,205.7198028564453
2021-04-21,209.37522888183594
2021-04-22,208.6090850830078
2021-04-23,210.9444580078125
2021-04-26,210.1875457763672
2021-04-27,211.71987915039062
2021-04-28,212.31065368652344
2021-04-29,213.02145385742188
2021-04-30,212.73526000976562
2021-05-03,215.5968475341797
2021-05-04,217.8307342529297
2021-05-05,217.53530883789062
2021-05-06,218.82766723632812
2021-05-07,219.95384216308594
2021-05-10,220.67381286621094
2021-05-11,218.19073486328125
2021-05-12,213.96299743652344
2021-05-13,219.64923095703125
2021-05-14,220.15695190429688
2021-05-17,219.27996826171875
2021-05-18,214.7937469482422
2021-05-19,214.36912536621094
2021-05-20,214.19374084472656
2021-05-21,214.14761352539062
2021-05-24,214.22145080566406
2021-05-25,214.68296813964844
2021-05-26,212.32911682128906
2021-05-27,213.04913330078125
2021-05-28,213.935302734375
2021-06-01,215.29222106933594
2021-06-02,215.70761108398438
2021-06-03,216.3907012939453
2021-06-04,217.67381286621094
2021-06-07,215.53224182128906
