,COP
2019-06-25,49.03312683105469
2019-06-26,51.477806091308594
2019-06-27,50.263671875
2019-06-28,50.04216384887695
2019-07-01,51.06761932373047
2019-07-02,49.30384063720703
2019-07-03,49.63199234008789
2019-07-05,49.139774322509766
2019-07-08,49.131561279296875
2019-07-09,49.131561279296875
2019-07-10,50.214447021484375
2019-07-11,50.41953659057617
2019-07-12,50.6656379699707
2019-07-15,49.75504684448242
2019-07-16,49.01671600341797
2019-07-17,49.041316986083984
2019-07-18,49.484317779541016
2019-07-19,49.744049072265625
2019-07-22,49.83475112915039
2019-07-23,49.702816009521484
2019-07-24,49.537906646728516
2019-07-25,48.68040084838867
2019-07-26,48.4412841796875
2019-07-29,47.97954559326172
2019-07-30,49.067928314208984
2019-07-31,48.713382720947266
2019-08-01,48.482513427734375
2019-08-02,46.56135559082031
2019-08-05,45.08544921875
2019-08-06,44.71440505981445
2019-08-07,43.964073181152344
2019-08-08,45.40700912475586
2019-08-09,44.53300094604492
2019-08-12,43.799171447753906
2019-08-13,44.41755676269531
2019-08-14,42.69429397583008
2019-08-15,41.97695541381836
2019-08-16,42.43869400024414
2019-08-19,44.47528839111328
2019-08-20,43.46111297607422
2019-08-21,43.395145416259766
2019-08-22,43.090065002441406
2019-08-23,41.57292175292969
2019-08-26,42.35623550415039
2019-08-27,42.03466796875
2019-08-28,42.834468841552734
2019-08-29,43.11480712890625
2019-08-30,43.02410888671875
2019-09-03,42.90867614746094
2019-09-04,43.94758224487305
2019-09-05,44.063018798828125
2019-09-06,44.21967315673828
2019-09-09,45.324562072753906
2019-09-10,46.43767547607422
2019-09-11,47.16324996948242
2019-09-12,46.462406158447266
2019-09-13,47.278690338134766
2019-09-16,51.558021545410156
2019-09-17,50.477882385253906
2019-09-18,49.480194091796875
2019-09-19,49.44721603393555
2019-09-20,50.1480712890625
2019-09-23,49.620361328125
2019-09-24,48.89478302001953
2019-09-25,49.043190002441406
2019-09-26,47.55903625488281
2019-09-27,47.740440368652344
2019-09-30,46.98186111450195
2019-10-01,45.472965240478516
2019-10-02,43.7579460144043
2019-10-03,44.244407653808594
2019-10-04,44.11248779296875
2019-10-07,45.01947784423828
2019-10-08,44.44230270385742
2019-10-09,45.2998161315918
2019-10-10,46.07487487792969
2019-10-11,46.52836990356445
2019-10-14,46.28101348876953
2019-10-15,46.13260269165039
2019-10-16,45.36830139160156
2019-10-17,45.301822662353516
2019-10-18,44.819984436035156
2019-10-21,46.48982238769531
2019-10-22,46.97167205810547
2019-10-23,46.73074722290039
2019-10-24,46.655982971191406
2019-10-25,46.81382369995117
2019-10-28,46.25720977783203
2019-10-29,47.428592681884766
2019-10-30,45.725521087646484
2019-10-31,45.85844802856445
2019-11-01,47.47844696044922
2019-11-04,48.184600830078125
2019-11-05,48.6082878112793
2019-11-06,47.87721252441406
2019-11-07,49.4639778137207
2019-11-08,49.148284912109375
2019-11-11,48.94059753417969
2019-11-12,48.375675201416016
2019-11-13,47.819053649902344
2019-11-14,47.56151580810547
2019-11-15,48.39228057861328
2019-11-18,47.1046028137207
2019-11-19,47.49506378173828
2019-11-20,49.31444549560547
2019-11-21,50.02058792114258
2019-11-22,49.763057708740234
2019-11-25,50.71843719482422
2019-11-26,49.937522888183594
2019-11-27,50.12858963012695
2019-11-29,49.79627990722656
2019-12-02,50.15351486206055
2019-12-03,48.92397689819336
2019-12-04,50.36952209472656
2019-12-05,49.71320724487305
2019-12-06,51.48273849487305
2019-12-09,51.3664436340332
2019-12-10,51.30828857421875
2019-12-11,51.24182891845703
2019-12-12,51.997825622558594
2019-12-13,52.08921813964844
2019-12-16,52.188899993896484
2019-12-17,52.77043914794922
2019-12-18,52.50459289550781
2019-12-19,52.496280670166016
2019-12-20,52.93659591674805
2019-12-23,53.66766357421875
2019-12-24,53.725826263427734
2019-12-26,53.999977111816406
2019-12-27,53.98336410522461
2019-12-30,53.67597961425781
2019-12-31,54.02490234375
2020-01-02,54.38213348388672
2020-01-03,54.581512451171875
2020-01-06,55.22951126098633
2020-01-07,55.22951126098633
2020-01-08,53.95013427734375
2020-01-09,54.88890838623047
2020-01-10,54.34889221191406
2020-01-13,54.107975006103516
2020-01-14,54.11628723144531
2020-01-15,53.999977111816406
2020-01-16,54.05813980102539
2020-01-17,54.05813980102539
2020-01-21,53.194129943847656
2020-01-22,52.346744537353516
2020-01-23,52.45474624633789
2020-01-24,52.02275085449219
2020-01-27,50.71013259887695
2020-01-28,50.826438903808594
2020-01-29,50.25321578979492
2020-01-30,50.58551788330078
2020-01-31,49.37259292602539
2020-02-03,49.16490173339844
2020-02-04,46.93013381958008
2020-02-05,48.832603454589844
2020-02-06,48.52520751953125
2020-02-07,48.17628860473633
2020-02-10,48.07658767700195
2020-02-11,48.77444839477539
2020-02-12,49.6467399597168
2020-02-13,49.21169662475586
2020-02-14,49.04435348510742
2020-02-18,48.77663040161133
2020-02-19,49.579811096191406
2020-02-20,49.26189422607422
2020-02-21,48.893760681152344
2020-02-24,47.17027282714844
2020-02-25,45.03681945800781
2020-02-26,42.81132888793945
2020-02-27,39.43125915527344
2020-02-28,40.510528564453125
2020-03-02,41.1882209777832
2020-03-03,40.25953674316406
2020-03-04,41.355560302734375
2020-03-05,39.90815353393555
2020-03-06,37.92530822753906
2020-03-09,28.504629135131836
2020-03-10,29.18231773376465
2020-03-11,27.241294860839844
2020-03-12,23.593505859375
2020-03-13,26.25404167175293
2020-03-16,21.819805145263672
2020-03-17,21.962034225463867
2020-03-18,18.966838836669922
2020-03-19,21.409849166870117
2020-03-20,22.455657958984375
2020-03-23,20.53973388671875
2020-03-24,25.718582153320312
2020-03-25,25.885921478271484
2020-03-26,26.848064422607422
2020-03-27,24.471982955932617
2020-03-30,24.505451202392578
2020-03-31,25.768787384033203
2020-04-01,24.781545639038086
2020-04-02,28.32893180847168
2020-04-03,27.534122467041016
2020-04-06,27.442089080810547
2020-04-07,27.835311889648438
2020-04-08,29.85163688659668
2020-04-09,29.056821823120117
2020-04-13,28.69706153869629
2020-04-14,28.51300048828125
2020-04-15,26.940099716186523
2020-04-16,25.994680404663086
2020-04-17,29.5002384185791
2020-04-20,28.922958374023438
2020-04-21,27.768381118774414
2020-04-22,29.265974044799805
2020-04-23,30.269960403442383
2020-04-24,30.19466781616211
2020-04-27,31.081506729125977
2020-04-28,32.194252014160156
2020-04-29,35.31494903564453
2020-04-30,35.222923278808594
2020-05-01,32.74644088745117
2020-05-04,33.76715087890625
2020-05-05,34.23567199707031
2020-05-06,33.875911712646484
2020-05-07,35.49065017700195
2020-05-08,36.40326690673828
2020-05-11,35.71879577636719
2020-05-12,35.135746002197266
2020-05-13,33.70766067504883
2020-05-14,33.74146270751953
2020-05-15,34.5357780456543
2020-05-18,36.842674255371094
2020-05-19,36.05680847167969
2020-05-20,37.30743408203125
2020-05-21,36.9440803527832
2020-05-22,36.572269439697266
2020-05-26,36.90182876586914
2020-05-27,37.74684143066406
2020-05-28,36.3441162109375
2020-05-29,35.64275360107422
2020-06-01,36.66521453857422
2020-06-02,37.34967041015625
2020-06-03,38.12709045410156
2020-06-04,37.7806396484375
2020-06-05,41.05929946899414
2020-06-08,42.512718200683594
2020-06-09,41.093101501464844
2020-06-10,38.794654846191406
2020-06-11,35.59204864501953
2020-06-12,36.95252227783203
2020-06-15,36.63141632080078
2020-06-16,38.118648529052734
2020-06-17,37.19758605957031
2020-06-18,37.56093215942383
2020-06-19,36.92717361450195
2020-06-22,36.808876037597656
2020-06-23,37.020118713378906
2020-06-24,34.63719177246094
2020-06-25,35.54133605957031
2020-06-26,34.096370697021484
2020-06-29,34.89914321899414
2020-06-30,35.507545471191406
2020-07-01,34.42593002319336
2020-07-02,35.304744720458984
2020-07-06,35.1779899597168
2020-07-07,34.3414306640625
2020-07-08,34.67942810058594
2020-07-09,32.406341552734375
2020-07-10,33.53866195678711
2020-07-13,33.51332092285156
2020-07-14,34.90758514404297
2020-07-15,35.1695442199707
2020-07-16,35.14419174194336
2020-07-17,34.11128616333008
2020-07-20,33.57350540161133
2020-07-21,35.56247329711914
2020-07-22,34.90517807006836
2020-07-23,34.53810119628906
2020-07-24,34.384456634521484
2020-07-27,33.94910430908203
2020-07-28,33.25765609741211
2020-07-29,34.094215393066406
2020-07-30,32.130863189697266
2020-07-31,31.917448043823242
2020-08-03,31.336984634399414
2020-08-04,32.130863189697266
2020-08-05,32.455238342285156
2020-08-06,32.48084259033203
2020-08-07,32.694252014160156
2020-08-10,33.838130950927734
2020-08-11,33.89788055419922
2020-08-12,35.56247329711914
2020-08-13,34.683231353759766
2020-08-14,34.84541320800781
2020-08-17,34.742977142333984
2020-08-18,34.42713165283203
2020-08-19,33.846656799316406
2020-08-20,33.09546661376953
2020-08-21,32.574745178222656
2020-08-24,33.18082809448242
2020-08-25,33.16374588012695
2020-08-26,32.06256103515625
2020-08-27,32.56621170043945
2020-08-28,32.762542724609375
2020-08-31,32.344268798828125
2020-09-01,31.721107482910156
2020-09-02,31.055288314819336
2020-09-03,30.72235107421875
2020-09-04,30.611385345458984
2020-09-08,29.074844360351562
2020-09-09,29.416296005249023
2020-09-10,28.101696014404297
2020-09-11,28.263885498046875
2020-09-14,28.613874435424805
2020-09-15,28.852895736694336
2020-09-16,29.9455509185791
2020-09-17,30.807735443115234
2020-09-18,30.61992073059082
2020-09-21,29.330930709838867
2020-09-22,29.27971076965332
2020-09-23,28.101696014404297
2020-09-24,28.682167053222656
2020-09-25,28.767536163330078
2020-09-28,28.77606201171875
2020-09-29,27.70901870727539
2020-09-30,28.033411026000977
2020-10-01,27.68341636657715
2020-10-02,28.229745864868164
2020-10-05,29.262638092041016
2020-10-06,28.42608070373535
2020-10-07,29.305326461791992
2020-10-08,30.329681396484375
2020-10-09,29.988229751586914
2020-10-12,30.380901336669922
2020-10-13,29.774824142456055
2020-10-14,29.476043701171875
2020-10-15,30.218711853027344
2020-10-16,29.181758880615234
2020-10-19,28.25712776184082
2020-10-20,28.15343475341797
2020-10-21,26.47701644897461
2020-10-22,27.5744686126709
2020-10-23,28.118873596191406
2020-10-26,26.200498580932617
2020-10-27,26.148649215698242
2020-10-28,24.878376007080078
2020-10-29,25.198101043701172
2020-10-30,24.73147201538086
2020-11-02,26.122726440429688
2020-11-03,25.32771873474121
2020-11-04,26.252344131469727
2020-11-05,26.027667999267578
2020-11-06,25.224029541015625
2020-11-09,28.844741821289062
2020-11-10,30.70262336730957
2020-11-11,30.486589431762695
2020-11-12,29.389141082763672
2020-11-13,30.55572509765625
2020-11-16,32.906158447265625
2020-11-17,33.571537017822266
2020-11-18,33.85670471191406
2020-11-19,34.10731506347656
2020-11-20,34.26284408569336
2020-11-23,36.90709686279297
2020-11-24,38.376121520996094
2020-11-25,37.70209884643555
2020-11-27,36.967594146728516
2020-11-30,34.1850700378418
2020-12-01,33.934486389160156
2020-12-02,34.53937911987305
2020-12-03,35.60224914550781
2020-12-04,38.25514221191406
2020-12-07,37.00214385986328
2020-12-08,36.88117218017578
2020-12-09,36.89845275878906
2020-12-10,38.02182388305664
2020-12-11,37.572479248046875
2020-12-14,36.57008361816406
2020-12-15,36.98487091064453
2020-12-16,36.57008361816406
2020-12-17,36.26763153076172
2020-12-18,35.412147521972656
2020-12-21,34.77268981933594
2020-12-22,33.727088928222656
2020-12-23,34.63442611694336
2020-12-24,34.12459945678711
2020-12-28,33.96040344238281
2020-12-29,33.76165771484375
2020-12-30,34.57394790649414
2020-12-31,34.5566520690918
2021-01-04,34.19371795654297
2021-01-05,36.155311584472656
2021-01-06,37.5984001159668
2021-01-07,38.62672424316406
2021-01-08,38.62672424316406
2021-01-11,39.19704055786133
2021-01-12,40.97716522216797
2021-01-13,40.64015197753906
2021-01-14,41.36601638793945
2021-01-15,38.98965835571289
2021-01-19,39.750099182128906
2021-01-20,39.19704055786133
2021-01-21,37.321876525878906
2021-01-22,36.889808654785156
2021-01-25,36.79476547241211
2021-01-26,36.01703643798828
2021-01-27,35.12698745727539
2021-01-28,35.52448654174805
2021-01-29,34.591224670410156
2021-02-01,35.1788330078125
2021-02-02,35.40351486206055
2021-02-03,37.33916473388672
2021-02-04,38.03047180175781
2021-02-05,38.384765625
2021-02-08,40.42411804199219
2021-02-09,40.510536193847656
2021-02-10,40.83025360107422
2021-02-11,40.49887466430664
2021-02-12,41.12676239013672
2021-02-16,42.600563049316406
2021-02-17,43.04531478881836
2021-02-18,41.588958740234375
2021-02-19,42.22556686401367
2021-02-22,44.37085723876953
2021-02-23,45.43478012084961
2021-02-24,47.67599868774414
2021-02-25,46.24580764770508
2021-02-26,45.35630416870117
2021-03-01,45.879547119140625
2021-03-02,45.59175491333008
2021-03-03,46.79520797729492
2021-03-04,48.50446319580078
2021-03-05,50.87649154663086
2021-03-08,51.26020050048828
2021-03-09,50.49277877807617
2021-03-10,51.81831359863281
2021-03-11,52.17587661743164
2021-03-12,51.61774826049805
2021-03-15,50.719512939453125
2021-03-16,49.34165954589844
2021-03-17,49.559669494628906
2021-03-18,46.551029205322266
2021-03-19,45.870811462402344
2021-03-22,45.5568733215332
2021-03-23,45.094669342041016
2021-03-24,46.40277862548828
2021-03-25,46.71671676635742
2021-03-26,47.998661041259766
2021-03-29,46.952186584472656
2021-03-30,46.59463882446289
2021-03-31,46.19348907470703
2021-04-01,47.10914611816406
2021-04-05,45.53071594238281
2021-04-06,45.85337829589844
2021-04-07,45.67897033691406
2021-04-08,44.6848030090332
2021-04-09,44.676082611083984
2021-04-12,44.353416442871094
2021-04-13,44.2923698425293
2021-04-14,45.94930648803711
2021-04-15,45.2603645324707
2021-04-16,44.55399703979492
2021-04-19,44.379581451416016
2021-04-20,42.42613983154297
2021-04-21,43.638328552246094
2021-04-22,43.13252258300781
2021-04-23,43.3592643737793
2021-04-26,43.82144546508789
2021-04-27,44.73713684082031
2021-04-28,46.25452423095703
2021-04-29,46.33301544189453
2021-04-30,44.597591400146484
2021-05-03,45.99291229248047
2021-05-04,45.84465408325195
2021-05-05,48.34748458862305
2021-05-06,48.57423400878906
2021-05-07,49.79512405395508
2021-05-10,49.70792007446289
2021-05-11,48.5916748046875
2021-05-12,48.56550979614258
2021-05-13,47.66907501220703
2021-05-14,49.672874450683594
2021-05-17,51.23722839355469
2021-05-18,50.34958267211914
2021-05-19,48.84674072265625
2021-05-20,48.67976379394531
2021-05-21,48.90827178955078
2021-05-24,49.303741455078125
2021-05-25,48.231544494628906
2021-05-26,48.70612335205078
2021-05-27,48.80279541015625
2021-05-28,48.98736572265625
2021-06-01,51.21086120605469
2021-06-02,51.8436279296875
2021-06-03,52.26549530029297
2021-06-04,52.59946060180664
2021-06-07,52.56429672241211
2021-06-08,53.14433670043945
2021-06-09,52.450042724609375
2021-06-10,52.88068771362305
2021-06-11,52.704925537109375
2021-06-14,53.003726959228516
2021-06-15,53.75953674316406
2021-06-16,53.72438430786133
2021-06-17,51.86121368408203
2021-06-18,50.56050491333008
2021-06-21,53.126766204833984
2021-06-22,53.425575256347656
2021-06-23,53.399200439453125
2021-06-24,53.952884674072266
2021-06-25,53.88258361816406
2021-06-28,52.37095642089844
2021-06-29,51.8963737487793
2021-06-30,53.522247314453125
2021-07-01,55.26237869262695
2021-07-02,55.14813232421875
2021-07-06,52.97735595703125
2021-07-07,51.86121368408203
2021-07-08,52.036983489990234
2021-07-09,52.84553909301758
2021-07-12,52.55550765991211
2021-07-13,52.25669860839844
2021-07-14,50.68354797363281
2021-07-15,50.16502380371094
2021-07-16,48.77643966674805
2021-07-19,47.194496154785156
2021-07-20,47.87122344970703
2021-07-21,50.11228942871094
2021-07-22,49.80469512939453
2021-07-23,49.00767517089844
2021-07-26,50.362606048583984
2021-07-27,49.884395599365234
2021-07-28,50.229774475097656
2021-07-29,50.548583984375
2021-07-30,49.64529037475586
2021-08-02,49.043094635009766
2021-08-03,50.15892028808594
2021-08-04,48.644588470458984
2021-08-05,49.54788589477539
2021-08-06,50.03494644165039
2021-08-09,49.10509490966797
2021-08-10,50.017234802246094
2021-08-11,50.645992279052734
2021-08-12,50.513160705566406
2021-08-13,49.56559371948242
2021-08-16,48.53832244873047
2021-08-17,48.2815055847168
2021-08-18,47.404781341552734
2021-08-19,46.439510345458984
2021-08-20,46.73175048828125
2021-08-23,48.52062225341797
2021-08-24,49.069671630859375
2021-08-25,49.609867095947266
2021-08-26,48.821712493896484
2021-08-27,50.24748611450195
2021-08-30,49.7692756652832
2021-08-31,49.175933837890625
2021-09-01,48.396636962890625
2021-09-02,50.123497009277344
2021-09-03,49.8046989440918
2021-09-07,49.57444381713867
2021-09-08,48.95454406738281
2021-09-09,49.220218658447266
2021-09-10,49.353050231933594
2021-09-13,51.00022506713867
2021-09-14,50.424598693847656
2021-09-15,52.532264709472656
2021-09-16,52.45256042480469
2021-09-17,52.17803192138672
2021-09-20,50.53972244262695
2021-09-21,52.54111862182617
2021-09-22,55.135868072509766
2021-09-23,56.4199333190918
2021-09-24,57.58003616333008
2021-09-27,59.07666778564453
2021-09-28,60.041927337646484
2021-09-29,60.25446701049805
2021-09-30,60.01536560058594
2021-10-01,62.078765869140625
2021-10-04,63.30970764160156
2021-10-05,63.52223587036133
2021-10-06,63.593074798583984
2021-10-07,63.327415466308594
2021-10-08,66.34723663330078
2021-10-11,65.50592803955078
2021-10-12,65.010009765625
2021-10-13,64.8506088256836
2021-10-14,65.39965057373047
2021-10-15,65.6564712524414
2021-10-18,65.97527313232422
2021-10-19,66.70145416259766
2021-10-20,67.32135009765625
2021-10-21,66.05496215820312
2021-10-22,67.0556869506836
2021-10-25,67.76415252685547
2021-10-26,68.21578216552734
2021-10-27,66.30928039550781
2021-10-28,66.95071411132812
2021-10-29,66.36271667480469
2021-11-01,66.45178985595703
2021-11-02,65.06200408935547
2021-11-03,64.80363464355469
2021-11-04,65.31145477294922
2021-11-05,67.21797943115234
2021-11-08,67.64559936523438
2021-11-09,67.48524475097656
2021-11-10,65.0352783203125
2021-11-11,64.26912689208984
2021-11-12,64.46511840820312
2021-11-15,64.78584289550781
2021-11-16,64.7145767211914
2021-11-17,64.11767578125
2021-11-18,64.78584289550781
2021-11-19,62.015159606933594
2021-11-22,64.04639434814453
2021-11-23,65.73017883300781
2021-11-24,66.66561889648438
2021-11-26,63.681129455566406
2021-11-29,64.27803039550781
2021-11-30,62.47840118408203
2021-12-01,61.649879455566406
2021-12-02,63.485137939453125
2021-12-03,63.35150146484375
2021-12-06,64.86602020263672
2021-12-07,66.4339828491211
2021-12-08,66.02417755126953
2021-12-09,64.63438415527344
2021-12-10,65.47183990478516
2021-12-13,63.27130889892578
2021-12-14,62.96841049194336
2021-12-15,62.99513626098633
2021-12-16,63.87710952758789
2021-12-17,61.124263763427734
2021-12-20,61.1153450012207
2021-12-21,62.96841049194336
2021-12-22,63.324764251708984
2021-12-23,63.42278289794922
2021-12-27,65.22237396240234
2021-12-28,65.14219665527344
2021-12-29,64.96401977539062
2021-12-30,64.39384460449219
2021-12-31,64.4831771850586
2022-01-03,65.90361785888672
2022-01-04,68.76239013671875
2022-01-05,67.58316040039062
2022-01-06,70.12031555175781
2022-01-07,72.04106140136719
2022-01-10,72.38947296142578
2022-01-11,74.67647552490234
2022-01-12,75.40010833740234
2022-01-13,74.70329284667969
2022-01-14,77.4906005859375
2022-01-18,78.17848205566406
2022-01-19,77.97301483154297
2022-01-20,76.49896240234375
2022-01-21,73.89925384521484
2022-01-24,74.16727447509766
2022-01-25,77.82115173339844
2022-01-26,77.7764663696289
2022-01-27,80.0992202758789
2022-01-28,79.70613861083984
2022-01-31,79.17012023925781
2022-02-01,81.77873992919922
2022-02-02,82.37732696533203
2022-02-03,81.1801986694336
2022-02-04,82.0735855102539
2022-02-07,83.02947235107422
2022-02-08,81.59114074707031
2022-02-09,83.03839111328125
2022-02-10,82.10930633544922
2022-02-11,83.96788024902344
2022-02-14,82.19908142089844
2022-02-15,80.52007293701172
2022-02-16,80.9959487915039
2022-02-17,81.84892272949219
2022-02-18,80.4751968383789
2022-02-22,78.85903930664062
2022-02-23,79.21818542480469
2022-02-24,78.7692642211914
2022-02-25,81.94767761230469
2022-02-28,85.1709976196289
2022-03-01,87.05651092529297
2022-03-02,88.02618408203125
2022-03-03,87.46054077148438
2022-03-04,90.02842712402344
2022-03-07,90.92628479003906
2022-03-08,88.70857238769531
2022-03-09,86.38311004638672
2022-03-10,89.53459930419922
2022-03-11,88.35839080810547
2022-03-14,86.68839263916016
2022-03-15,85.34159851074219
2022-03-16,85.13509368896484
2022-03-17,88.73550415039062
2022-03-18,89.42684936523438
2022-03-21,92.26409912109375
2022-03-22,91.37521362304688
2022-03-23,93.70965576171875
2022-03-24,93.86227416992188
2022-03-25,96.51996612548828
2022-03-28,92.92851257324219
2022-03-29,90.40553283691406
2022-03-30,91.04490661621094
2022-03-31,90.05431365966797
2022-04-01,90.57662200927734
2022-04-04,90.54959869384766
2022-04-05,88.29825592041016
2022-04-06,87.83897399902344
2022-04-07,90.01829528808594
2022-04-08,92.80096435546875
2022-04-11,88.23521423339844
2022-04-12,90.05431365966797
2022-04-13,90.2614517211914
2022-04-14,91.28805541992188
2022-04-18,93.17919921875
2022-04-19,91.45915222167969
2022-04-20,92.45877838134766
2022-04-21,88.85658264160156
2022-04-22,86.46113586425781
2022-04-25,82.54377746582031
2022-04-26,82.23760223388672
2022-04-27,83.80453491210938
2022-04-28,87.84799194335938
2022-04-29,86.01988220214844
2022-05-02,86.38009643554688
2022-05-03,89.09072875976562
2022-05-04,93.53042602539062
2022-05-05,92.62989044189453
2022-05-06,96.9794921875
2022-05-09,87.53279876708984
2022-05-10,88.25323486328125
2022-05-11,89.1897964477539
2022-05-12,89.694091796875
2022-05-13,92.67488861083984
2022-05-16,95.43388366699219
2022-05-17,96.808837890625
2022-05-18,94.51119232177734
2022-05-19,94.62879943847656
2022-05-20,94.99967193603516
2022-05-23,98.6180419921875
2022-05-24,99.03414154052734
2022-05-25,100.59002685546875
2022-05-26,102.35397338867188
2022-05-27,103.66561889648438
2022-05-31,101.63933563232422
2022-06-01,104.70588684082031
2022-06-02,103.99126434326172
2022-06-03,106.84977722167969
2022-06-06,106.18038940429688
2022-06-07,111.0018081665039
2022-06-08,110.2329330444336
2022-06-09,107.24779510498047
2022-06-10,105.68285369873047
2022-06-13,101.09658813476562
2022-06-14,100.85235595703125
2022-06-15,98.8984603881836
2022-06-16,92.64775085449219
2022-06-17,84.79594421386719
2022-06-21,89.80735778808594
2022-06-22,84.18081665039062
2022-06-23,79.50410461425781
2022-06-24,82.23597717285156
2022-06-27,84.07742309570312
2022-06-28,86.8031234741211
2022-06-29,83.37548828125
2022-06-30,81.8713150024414
2022-07-01,82.93791961669922
2022-07-05,77.15831756591797
2022-07-06,75.97322845458984
2022-07-07,78.71717071533203
2022-07-08,78.81744384765625
2022-07-11,77.98788452148438
2022-07-12,76.07349395751953
2022-07-13,75.7635726928711
2022-07-14,74.39617156982422
2022-07-15,75.5630111694336
2022-07-18,77.55030059814453
2022-07-19,80.65888977050781
2022-07-20,82.6917724609375
2022-07-21,81.06910705566406
2022-07-22,80.3398208618164
2022-07-25,83.91331481933594
2022-07-26,83.03817749023438
2022-07-27,85.0254898071289
2022-07-28,85.74565887451172
2022-07-29,88.81775665283203
2022-08-01,86.69371795654297
2022-08-02,86.33818817138672
2022-08-03,83.24784088134766
2022-08-04,81.93513488769531
2022-08-05,84.6426010131836
2022-08-08,85.3536605834961
2022-08-09,87.0674819946289
2022-08-10,87.49594116210938
2022-08-11,91.48876190185547
2022-08-12,93.66751098632812
2022-08-15,92.27561950683594
2022-08-16,91.662109375
2022-08-17,92.81590270996094
2022-08-18,96.03916931152344
2022-08-19,96.27725982666016
2022-08-22,96.36882781982422
2022-08-23,99.30825805664062
2022-08-24,101.20377349853516
2022-08-25,102.63226318359375
2022-08-26,102.66888427734375
2022-08-29,103.85930633544922
2022-08-30,101.18543243408203
2022-08-31,100.22394561767578
2022-09-01,98.4657974243164
2022-09-02,100.9656753540039
2022-09-06,99.47307586669922
2022-09-07,97.76069641113281
2022-09-08,99.18920135498047
2022-09-09,102.53153228759766
2022-09-12,104.7475357055664
2022-09-13,102.86119842529297
2022-09-14,107.78768157958984
2022-09-15,105.81890869140625
2022-09-16,103.59374237060547
2022-09-19,103.35568237304688
2022-09-20,102.62310791015625
2022-09-21,101.72570037841797
2022-09-22,100.78253936767578
2022-09-23,92.11080169677734
2022-09-26,90.83797454833984
2022-09-27,90.43507385253906
2022-09-28,95.67389678955078
2022-09-29,96.28697204589844
2022-09-30,95.06084442138672
2022-10-03,102.14813995361328
2022-10-04,107.39628601074219
2022-10-05,107.6842269897461
2022-10-06,109.28190612792969
2022-10-07,110.08072662353516
2022-10-10,108.49234008789062
2022-10-11,107.35913848876953
2022-10-12,108.02790832519531
2022-10-13,114.0098648071289
2022-10-14,109.56983184814453
2022-10-17,109.94139862060547
2022-10-18,109.50482940673828
2022-10-19,112.49579620361328
2022-10-20,113.14599609375
2022-10-21,115.63539123535156
2022-10-24,116.23915100097656
2022-10-25,115.12449645996094
2022-10-26,117.56743621826172
2022-10-27,117.6324462890625
2022-10-28,118.12476348876953
2022-10-31,117.12157440185547
2022-11-01,118.69137573242188
2022-11-02,117.51172637939453
2022-11-03,124.30175018310547
2022-11-04,122.9084701538086
2022-11-07,125.34209442138672
2022-11-08,124.8776626586914
2022-11-09,116.35063171386719
2022-11-10,120.25189971923828
2022-11-11,124.43182373046875
2022-11-14,124.04019165039062
2022-11-15,125.02853393554688
2022-11-16,120.50630187988281
2022-11-17,122.32454681396484
2022-11-18,119.9002456665039
2022-11-21,117.00972747802734
2022-11-22,121.1962890625
2022-11-23,118.17525482177734
2022-11-25,118.24052429199219
2022-11-28,115.47122955322266
2022-11-29,115.85353088378906
2022-11-30,115.16354370117188
2022-12-01,114.74394226074219
2022-12-02,113.92341613769531
2022-12-05,111.30331420898438
2022-12-06,107.79739379882812
2022-12-07,107.11670684814453
2022-12-08,104.99079895019531
2022-12-09,102.58514404296875
2022-12-12,104.22622680664062
2022-12-13,105.74606323242188
2022-12-14,105.24256134033203
2022-12-15,104.94418334960938
2022-12-16,102.9767837524414
2022-12-19,102.9767837524414
2022-12-20,105.03742980957031
2022-12-21,108.42211151123047
2022-12-22,105.27053833007812
2022-12-23,109.82099151611328
2022-12-27,111.15328979492188
2022-12-28,108.1884536743164
2022-12-29,109.20175170898438
2022-12-30,110.71231842041016
2023-01-03,106.13371276855469
2023-01-04,106.34011840820312
2023-01-05,109.55828094482422
2023-01-06,110.9281234741211
2023-01-09,110.1118392944336
2023-01-10,110.78738403320312
2023-01-11,110.93748474121094
2023-01-12,112.7389144897461
2023-01-13,113.96802520751953
2023-01-17,112.81395721435547
2023-01-18,111.22836303710938
2023-01-19,112.25102996826172
2023-01-20,114.27762603759766
2023-01-23,112.71076202392578
2023-01-24,111.47228240966797
2023-01-25,112.93595123291016
2023-01-26,116.95161437988281
2023-01-27,115.9758529663086
2023-01-30,113.0860824584961
2023-01-31,114.34330749511719
2023-02-01,110.43084716796875
2023-02-02,104.42611694335938
2023-02-03,101.43313598632812
2023-02-06,100.85140991210938
2023-02-07,105.10165405273438
2023-02-08,103.9476089477539
2023-02-09,103.1407241821289
2023-02-10,107.95389556884766
2023-02-13,105.8428726196289
2023-02-14,107.01148223876953
2023-02-15,105.22089385986328
2023-02-16,102.1203384399414
2023-02-17,98.12448120117188
2023-02-21,99.24595642089844
2023-02-22,98.08677673339844
2023-02-23,99.35905456542969
2023-02-24,99.18940734863281
2023-02-27,99.76428985595703
2023-02-28,97.39881896972656
2023-03-01,100.1318359375
2023-03-02,102.09205627441406
2023-03-03,102.38422393798828
2023-03-06,103.25123596191406
2023-03-07,101.45122528076172
2023-03-08,101.05540466308594
2023-03-09,99.7171630859375
