,FDS
2018-08-16,205.18104553222656
2018-08-17,207.33399963378906
2018-08-20,208.5373992919922
2018-08-21,209.10154724121094
2018-08-22,207.9732666015625
2018-08-23,208.96051025390625
2018-08-24,210.8878173828125
2018-08-27,210.66217041015625
2018-08-28,212.2698516845703
2018-08-29,213.48268127441406
2018-08-30,212.72842407226562
2018-08-31,216.27340698242188
2018-09-04,218.88502502441406
2018-09-05,217.65936279296875
2018-09-06,220.04469299316406
2018-09-07,219.91268920898438
2018-09-10,219.83726501464844
2018-09-11,218.99815368652344
2018-09-12,219.31869506835938
2018-09-13,220.78952026367188
2018-09-14,221.64749145507812
2018-09-17,218.762451171875
2018-09-18,219.64871215820312
2018-09-19,218.71534729003906
2018-09-20,219.9315643310547
2018-09-21,218.1024932861328
2018-09-24,218.40420532226562
2018-09-25,214.25579833984375
2018-09-26,212.71896362304688
2018-09-27,211.43673706054688
2018-09-28,210.91824340820312
2018-10-01,212.5021209716797
2018-10-02,211.6630096435547
2018-10-03,212.6435546875
2018-10-04,209.85284423828125
2018-10-05,209.8339385986328
2018-10-08,207.1186065673828
2018-10-09,209.5887908935547
2018-10-10,203.24363708496094
2018-10-11,199.63265991210938
2018-10-12,200.68861389160156
2018-10-15,199.46290588378906
2018-10-16,204.5070037841797
2018-10-17,205.07269287109375
2018-10-18,205.04440307617188
2018-10-19,207.1186065673828
2018-10-22,208.26882934570312
2018-10-23,205.6949462890625
2018-10-24,202.98904418945312
2018-10-25,203.41336059570312
2018-10-26,201.1882781982422
2018-10-29,200.67916870117188
2018-10-30,206.0249481201172
2018-10-31,210.96531677246094
2018-11-01,209.1928253173828
2018-11-02,210.7296142578125
2018-11-05,211.73846435546875
2018-11-06,211.71961975097656
2018-11-07,216.4148712158203
2018-11-08,217.8950653076172
2018-11-09,217.5650634765625
2018-11-12,214.18032836914062
2018-11-13,214.55746459960938
2018-11-14,211.09730529785156
2018-11-15,214.8591766357422
2018-11-16,217.74420166015625
2018-11-19,217.09368896484375
2018-11-20,213.605224609375
2018-11-21,214.94400024414062
2018-11-23,215.27401733398438
2018-11-26,217.8950653076172
2018-11-27,220.24267578125
2018-11-28,221.86434936523438
2018-11-29,220.7960662841797
2018-11-30,221.68472290039062
2018-12-03,221.7320098876953
2018-12-04,215.3033447265625
2018-12-06,214.0553741455078
2018-12-07,211.48391723632812
2018-12-10,210.29275512695312
2018-12-11,211.35159301757812
2018-12-12,215.56800842285156
2018-12-13,215.60581970214844
2018-12-14,210.9261474609375
2018-12-17,205.6981658935547
2018-12-18,196.99111938476562
2018-12-19,190.01412963867188
2018-12-20,190.0992431640625
2018-12-21,183.81234741210938
2018-12-24,178.25343322753906
2018-12-26,186.76197814941406
2018-12-27,189.2294158935547
2018-12-28,188.56764221191406
2018-12-31,189.2010955810547
2019-01-02,188.5109405517578
2019-01-03,183.4058380126953
2019-01-04,189.1160125732422
2019-01-07,189.31451416015625
2019-01-08,191.64964294433594
2019-01-09,194.0792694091797
2019-01-10,193.87132263183594
2019-01-11,192.58558654785156
2019-01-14,192.642333984375
2019-01-15,196.5278778076172
2019-01-16,198.0404815673828
2019-01-17,199.4774627685547
2019-01-18,202.7390899658203
2019-01-22,200.79156494140625
2019-01-23,202.81466674804688
2019-01-24,202.1812744140625
2019-01-25,202.5499725341797
2019-01-28,202.48385620117188
2019-01-29,201.35879516601562
2019-01-30,202.95651245117188
2019-01-31,206.69082641601562
2019-02-01,207.79693603515625
2019-02-04,207.6929473876953
2019-02-05,209.8201141357422
2019-02-06,206.67190551757812
2019-02-07,208.53433227539062
2019-02-08,209.25279235839844
2019-02-11,208.52487182617188
2019-02-12,209.77279663085938
2019-02-13,209.7349395751953
2019-02-14,209.60260009765625
2019-02-15,212.19300842285156
2019-02-19,213.50706481933594
2019-02-20,215.56800842285156
2019-02-21,215.5396728515625
2019-02-22,218.89576721191406
2019-02-25,218.9808807373047
2019-02-26,218.95257568359375
2019-02-27,222.27059936523438
2019-02-28,222.94363403320312
2019-03-01,224.7827911376953
2019-03-04,223.13323974609375
2019-03-05,224.56475830078125
2019-03-06,222.51705932617188
2019-03-07,219.21795654296875
2019-03-08,219.08526611328125
2019-03-11,221.25619506835938
2019-03-12,221.23724365234375
2019-03-13,221.9672393798828
2019-03-14,223.83473205566406
2019-03-15,225.01980590820312
2019-03-18,226.19534301757812
2019-03-19,226.79257202148438
2019-03-20,224.48890686035156
2019-03-21,229.72195434570312
2019-03-22,222.346435546875
2019-03-25,221.4268341064453
2019-03-26,233.49501037597656
2019-03-27,230.4044952392578
2019-03-28,232.19619750976562
2019-03-29,235.36256408691406
2019-04-01,236.31063842773438
2019-04-02,237.05006408691406
2019-04-03,239.2778778076172
2019-04-04,239.78982543945312
2019-04-05,239.70448303222656
2019-04-08,242.53903198242188
2019-04-09,241.69534301757812
2019-04-10,243.03201293945312
2019-04-11,242.95614624023438
2019-04-12,246.6060028076172
2019-04-15,248.16070556640625
2019-04-16,249.81976318359375
2019-04-17,244.947021484375
2019-04-18,248.49253845214844
2019-04-22,247.48765563964844
2019-04-23,252.93878173828125
2019-04-24,251.9148712158203
2019-04-25,253.20411682128906
2019-04-26,257.024658203125
2019-04-29,258.418212890625
2019-04-30,261.5277099609375
2019-05-01,257.8778381347656
2019-05-02,260.266845703125
2019-05-03,264.3432312011719
2019-05-06,269.0738220214844
2019-05-07,263.7744445800781
2019-05-08,262.19134521484375
2019-05-09,263.9451599121094
2019-05-10,266.1919250488281
2019-05-13,258.08642578125
2019-05-14,262.42828369140625
2019-05-15,260.702880859375
2019-05-16,264.1063232421875
2019-05-17,263.9451599121094
2019-05-20,262.4188537597656
2019-05-21,266.9692687988281
2019-05-22,265.9549255371094
2019-05-23,263.6417236328125
2019-05-24,265.6041259765625
2019-05-28,262.0775451660156
2019-05-29,263.5753479003906
2019-05-30,264.4689025878906
2019-05-31,264.42132568359375
2019-06-03,263.1762390136719
2019-06-04,270.8655700683594
2019-06-05,272.73797607421875
2019-06-06,275.3612060546875
2019-06-07,277.68988037109375
2019-06-10,282.3662109375
2019-06-11,280.3891906738281
2019-06-12,286.5578308105469
2019-06-13,282.1761474609375
2019-06-14,281.6532897949219
2019-06-17,280.9975280761719
2019-06-18,285.521728515625
2019-06-19,287.0900573730469
2019-06-20,286.3392028808594
2019-06-21,283.3167419433594
2019-06-24,278.8019714355469
2019-06-25,271.1221008300781
2019-06-26,275.00006103515625
2019-06-27,271.27423095703125
2019-06-28,272.36724853515625
2019-07-01,272.53839111328125
2019-07-02,278.32672119140625
2019-07-03,281.3968200683594
2019-07-05,280.81695556640625
2019-07-08,275.3612060546875
2019-07-09,276.5969543457031
2019-07-10,277.04351806640625
2019-07-11,279.885498046875
2019-07-12,281.83392333984375
2019-07-15,279.7429504394531
2019-07-16,269.0405578613281
2019-07-17,268.7649841308594
2019-07-18,271.454833984375
2019-07-19,265.9515686035156
2019-07-22,266.8830871582031
2019-07-23,264.2122497558594
2019-07-24,265.0581359863281
2019-07-25,264.0506286621094
2019-07-26,269.51580810546875
2019-07-29,268.11859130859375
2019-07-30,262.7294006347656
2019-07-31,263.56585693359375
2019-08-01,265.5904235839844
2019-08-02,264.7920227050781
2019-08-05,256.5038757324219
2019-08-06,261.2752990722656
2019-08-07,261.0567321777344
2019-08-08,267.58642578125
2019-08-09,264.51641845703125
2019-08-12,260.3818664550781
2019-08-13,265.4097595214844
2019-08-14,256.3518371582031
2019-08-15,258.6708984375
2019-08-16,263.3092346191406
2019-08-19,263.6894226074219
2019-08-20,262.20672607421875
2019-08-21,263.90802001953125
2019-08-22,262.14971923828125
2019-08-23,256.2567443847656
2019-08-26,258.1006774902344
2019-08-27,260.1726379394531
2019-08-28,262.2922668457031
2019-08-29,258.0992126464844
2019-08-30,259.2904357910156
2019-09-03,257.6036376953125
2019-09-04,258.2040710449219
2019-09-05,260.9581298828125
2019-09-06,262.65435791015625
2019-09-09,256.1361999511719
2019-09-10,257.1273193359375
2019-09-11,261.0724792480469
2019-09-12,263.6358947753906
2019-09-13,264.4078063964844
2019-09-16,264.3602600097656
2019-09-17,267.8480529785156
2019-09-18,269.6871643066406
2019-09-19,271.6026916503906
2019-09-20,269.0106201171875
2019-09-23,260.5769348144531
2019-09-24,255.69776916503906
2019-09-25,258.2421875
2019-09-26,234.15142822265625
2019-09-27,230.7303009033203
2019-09-30,231.54029846191406
2019-10-01,228.77671813964844
2019-10-02,224.87913513183594
2019-10-03,226.98513793945312
2019-10-04,229.70108032226562
2019-10-07,228.17633056640625
2019-10-08,223.25906372070312
2019-10-09,229.5867156982422
2019-10-10,230.07273864746094
2019-10-11,233.76068115234375
2019-10-14,232.54090881347656
2019-10-15,234.6183624267578
2019-10-16,237.23895263671875
2019-10-17,239.9263153076172
2019-10-18,237.9918212890625
2019-10-21,238.24908447265625
2019-10-22,238.8494415283203
2019-10-23,241.10800170898438
2019-10-24,241.30807495117188
2019-10-25,242.1181182861328
2019-10-28,245.75845336914062
2019-10-29,244.27182006835938
2019-10-30,241.74642944335938
2019-10-31,241.59397888183594
2019-11-01,243.8334503173828
2019-11-04,243.5094451904297
2019-11-05,243.29026794433594
2019-11-06,244.8912353515625
2019-11-07,240.8983154296875
2019-11-08,235.11386108398438
2019-11-11,236.6386260986328
2019-11-12,239.011474609375
2019-11-13,242.9185791015625
2019-11-14,247.74058532714844
2019-11-15,242.76617431640625
2019-11-18,240.9459991455078
2019-11-19,247.57855224609375
2019-11-20,249.5797882080078
2019-11-21,245.75845336914062
2019-11-22,247.92164611816406
2019-11-25,248.61732482910156
2019-11-26,249.69410705566406
2019-11-27,250.2197723388672
2019-11-29,248.11740112304688
2019-12-02,248.585693359375
2019-12-03,248.31809997558594
2019-12-04,251.89198303222656
2019-12-05,252.06398010253906
2019-12-06,257.5203552246094
2019-12-09,257.8644104003906
2019-12-10,258.3707580566406
2019-12-11,259.5367126464844
2019-12-12,258.0460205078125
2019-12-13,259.2308349609375
2019-12-16,259.5367126464844
2019-12-17,256.6603088378906
2019-12-18,257.147705078125
2019-12-19,257.8357849121094
2019-12-20,253.22975158691406
2019-12-23,255.84814453125
2019-12-24,255.19834899902344
2019-12-26,256.99481201171875
2019-12-27,259.0588684082031
2019-12-30,255.8003387451172
2019-12-31,256.38323974609375
2020-01-02,256.79412841796875
2020-01-03,256.7367858886719
2020-01-06,255.29383850097656
2020-01-07,255.16966247558594
2020-01-08,257.13818359375
2020-01-09,256.8514709472656
2020-01-10,253.11512756347656
2020-01-13,255.13143920898438
2020-01-14,256.26861572265625
2020-01-15,259.4506530761719
2020-01-16,264.1138916015625
2020-01-17,263.4736633300781
2020-01-21,264.5056457519531
2020-01-22,266.8373107910156
2020-01-23,267.6686706542969
2020-01-24,264.2763671875
2020-01-27,262.0880432128906
2020-01-28,266.0728454589844
2020-01-29,274.8260192871094
2020-01-30,277.5685119628906
2020-01-31,273.40216064453125
2020-02-03,277.1002502441406
2020-02-04,281.9642333984375
2020-02-05,277.2245178222656
2020-02-06,277.0429382324219
2020-02-07,273.68878173828125
2020-02-10,277.18634033203125
2020-02-11,279.3172912597656
2020-02-12,280.234619140625
2020-02-13,283.6460266113281
2020-02-14,286.2356872558594
2020-02-18,289.47509765625
2020-02-19,294.9505615234375
2020-02-20,289.2074890136719
2020-02-21,286.283447265625
2020-02-24,281.95465087890625
2020-02-25,275.2655334472656
2020-02-26,277.0429382324219
2020-02-27,266.8118896484375
2020-02-28,254.80860900878906
2020-03-02,269.4462890625
2020-03-03,267.1280822753906
2020-03-04,281.50701904296875
2020-03-05,276.70770263671875
2020-03-06,267.34832763671875
2020-03-09,250.85226440429688
2020-03-10,259.24395751953125
2020-03-11,244.2135467529297
2020-03-12,223.6077423095703
2020-03-13,242.4317626953125
2020-03-16,216.6146240234375
2020-03-17,236.4253692626953
2020-03-18,210.17710876464844
2020-03-19,225.15965270996094
2020-03-20,208.8168182373047
2020-03-23,195.95135498046875
2020-03-24,221.63436889648438
2020-03-25,222.94676208496094
2020-03-26,246.73301696777344
2020-03-27,244.0028076171875
2020-03-30,256.8011169433594
2020-03-31,249.7218475341797
2020-04-01,244.7978515625
2020-04-02,251.2833251953125
2020-04-03,242.4700469970703
2020-04-06,255.68035888671875
2020-04-07,256.5904235839844
2020-04-08,259.5793151855469
2020-04-09,267.42498779296875
2020-04-13,260.2403259277344
2020-04-14,267.3963317871094
2020-04-15,265.4803771972656
2020-04-16,270.5575256347656
2020-04-17,269.2834167480469
2020-04-20,265.0684814453125
2020-04-21,255.3355255126953
2020-04-22,260.9684143066406
2020-04-23,261.89752197265625
2020-04-24,262.8938293457031
2020-04-27,274.0445861816406
2020-04-28,263.650634765625
2020-04-29,271.5538024902344
2020-04-30,263.43988037109375
2020-05-01,258.10406494140625
2020-05-04,257.7208251953125
2020-05-05,261.2557373046875
2020-05-06,255.07688903808594
2020-05-07,264.1488342285156
2020-05-08,264.47442626953125
2020-05-11,273.6326599121094
2020-05-12,269.4559326171875
2020-05-13,267.3580322265625
2020-05-14,267.3675537109375
2020-05-15,269.24517822265625
2020-05-18,279.06427001953125
2020-05-19,275.3377685546875
2020-05-20,278.6809997558594
2020-05-21,278.2021179199219
2020-05-22,277.1771240234375
2020-05-26,283.1356201171875
2020-05-27,288.1073913574219
2020-05-28,291.0079040527344
2020-05-29,295.3394470214844
2020-06-01,294.35980224609375
2020-06-02,292.89996337890625
2020-06-03,300.8906555175781
2020-06-04,298.8641357421875
2020-06-05,304.4537353515625
2020-06-08,302.273681640625
2020-06-09,292.83270263671875
2020-06-10,293.7835388183594
2020-06-11,272.95196533203125
2020-06-12,275.6219482421875
2020-06-15,282.9403381347656
2020-06-16,284.39056396484375
2020-06-17,288.22265625
2020-06-18,289.5
2020-06-19,291.6033630371094
2020-06-22,296.88568115234375
2020-06-23,294.0909118652344
2020-06-24,285.4470520019531
2020-06-25,328.6180419921875
2020-06-26,315.64276123046875
2020-06-29,313.8659973144531
2020-06-30,315.4698486328125
2020-07-01,320.6752624511719
2020-07-02,322.6058349609375
