,ALL
2021-06-04,124.46525573730469
2021-06-07,122.87554931640625
2021-06-08,122.9577407836914
2021-06-09,121.54161071777344
2021-06-10,120.0615234375
2021-06-11,120.35388946533203
2021-06-14,119.66865539550781
2021-06-15,120.70108032226562
2021-06-16,119.17529296875
2021-06-17,115.6212158203125
2021-06-18,113.32798767089844
2021-06-21,117.09219360351562
2021-06-22,117.40283203125
2021-06-23,116.78155517578125
2021-06-24,117.79569244384766
2021-06-25,119.48592376708984
2021-06-28,118.54487609863281
2021-06-29,118.38041687011719
2021-06-30,119.17529296875
2021-07-01,121.32235717773438
2021-07-02,121.7243423461914
2021-07-06,120.32647705078125
2021-07-07,121.59644317626953
2021-07-08,119.13874816894531
2021-07-09,121.943603515625
2021-07-12,122.94864654541016
2021-07-13,120.85640716552734
2021-07-14,120.31734466552734
2021-07-15,119.22097778320312
2021-07-16,119.18440246582031
2021-07-19,116.48004913330078
2021-07-20,116.79069519042969
2021-07-21,117.66776275634766
2021-07-22,117.17440795898438
2021-07-23,118.53573608398438
2021-07-26,119.23013305664062
2021-07-27,120.0980453491211
2021-07-28,119.14787292480469
2021-07-29,121.0756607055664
2021-07-30,118.81897735595703
2021-08-02,118.55401611328125
2021-08-03,119.42198944091797
2021-08-04,117.79569244384766
2021-08-05,116.88204193115234
2021-08-06,119.52249145507812
2021-08-09,121.22181701660156
2021-08-10,122.72931671142578
2021-08-11,123.89878845214844
2021-08-12,123.56989288330078
2021-08-13,123.39631652832031
2021-08-16,124.74848175048828
2021-08-17,123.09479522705078
2021-08-18,122.71106719970703
2021-08-19,122.45525360107422
2021-08-20,122.93948364257812
2021-08-23,125.47027587890625
2021-08-24,125.12309265136719
2021-08-25,125.9636459350586
2021-08-26,124.45613861083984
2021-08-27,125.63473510742188
2021-08-30,123.63117980957031
2021-08-31,124.32967376708984
2021-09-01,123.40142059326172
2021-09-02,123.12571716308594
2021-09-03,123.12571716308594
2021-09-07,120.82807159423828
2021-09-08,122.06879425048828
2021-09-09,121.39788818359375
2021-09-10,120.90158081054688
2021-09-13,122.48237609863281
2021-09-14,121.43466186523438
2021-09-15,121.0302734375
2021-09-16,120.83726501464844
2021-09-17,120.42369079589844
2021-09-20,119.10025024414062
2021-09-21,119.10945129394531
2021-09-22,119.80791473388672
2021-09-23,120.22149658203125
2021-09-24,119.93661499023438
2021-09-27,119.84468841552734
2021-09-28,117.62976837158203
2021-09-29,118.86129760742188
2021-09-30,117.00481414794922
2021-10-01,117.38162231445312
2021-10-04,116.36145782470703
2021-10-05,117.7584457397461
2021-10-06,117.17024230957031
2021-10-07,117.03237915039062
2021-10-08,116.609619140625
2021-10-11,117.60218048095703
2021-10-12,116.54527282714844
2021-10-13,115.5251235961914
2021-10-14,116.54527282714844
2021-10-15,116.49934387207031
2021-10-18,115.84680938720703
2021-10-19,116.26038360595703
2021-10-20,117.95143127441406
2021-10-21,116.50851440429688
2021-10-22,117.63895416259766
2021-10-25,118.55801391601562
2021-10-26,117.93305969238281
2021-10-27,114.7898941040039
2021-10-28,116.00304412841797
2021-10-29,113.6594467163086
2021-11-01,113.51239776611328
2021-11-02,115.04722595214844
2021-11-03,115.9111328125
2021-11-04,107.62126922607422
2021-11-05,107.6764144897461
2021-11-08,107.58450317382812
2021-11-09,105.8658676147461
2021-11-10,104.873291015625
2021-11-11,105.37877655029297
2021-11-12,105.42472076416016
2021-11-15,105.50743865966797
2021-11-16,106.01292419433594
2021-11-17,104.06452178955078
2021-11-18,103.90827941894531
2021-11-19,102.87893676757812
2021-11-22,104.3586196899414
2021-11-23,105.59935760498047
2021-11-24,105.41553497314453
2021-11-26,105.80154418945312
2021-11-29,104.71863555908203
2021-11-30,100.62762451171875
2021-12-01,99.15597534179688
2021-12-02,101.51616668701172
2021-12-03,100.25738525390625
2021-12-06,101.60871124267578
2021-12-07,102.03446197509766
2021-12-08,100.9052963256836
2021-12-09,99.65576934814453
2021-12-10,99.97972869873047
2021-12-13,100.14632415771484
2021-12-14,102.46949768066406
2021-12-15,105.07035064697266
2021-12-16,107.19914245605469
2021-12-17,105.64417266845703
2021-12-20,103.95039367675781
2021-12-21,104.88522338867188
2021-12-22,104.977783203125
2021-12-23,105.63492584228516
2021-12-27,107.43978118896484
2021-12-28,108.3746109008789
2021-12-29,109.17060089111328
2021-12-30,108.92070007324219
2021-12-31,108.89295196533203
2022-01-03,109.4667739868164
2022-01-04,112.1138916015625
2022-01-05,112.0120849609375
2022-01-06,113.28937530517578
2022-01-07,116.57513427734375
2022-01-10,114.34452819824219
2022-01-11,114.60368347167969
2022-01-12,114.57592010498047
2022-01-13,114.91837310791016
2022-01-14,114.84431457519531
2022-01-18,114.04833221435547
2022-01-19,111.92880249023438
2022-01-20,110.59597778320312
2022-01-21,110.52193450927734
2022-01-24,112.8450927734375
2022-01-25,112.85436248779297
2022-01-26,111.3456802368164
2022-01-27,111.29939270019531
2022-01-28,111.86399841308594
2022-01-31,111.68814849853516
2022-02-01,109.88329315185547
2022-02-02,108.92994689941406
2022-02-03,112.61369323730469
2022-02-04,113.03022003173828
2022-02-07,115.47370910644531
2022-02-08,117.71357727050781
2022-02-09,115.39966583251953
2022-02-10,114.10386657714844
2022-02-11,114.19642639160156
2022-02-14,115.51073455810547
2022-02-15,114.96465301513672
2022-02-16,114.28899383544922
2022-02-17,113.5114974975586
2022-02-18,116.51960754394531
2022-02-22,115.77914428710938
2022-02-23,114.10386657714844
2022-02-24,111.82696533203125
2022-02-25,115.74190521240234
2022-02-28,114.05476379394531
2022-03-01,111.72443389892578
2022-03-02,115.4715805053711
2022-03-03,117.14940643310547
2022-03-04,118.89248657226562
2022-03-07,116.67401885986328
2022-03-08,113.74715423583984
2022-03-09,114.11068725585938
2022-03-10,114.56742858886719
2022-03-11,115.00552368164062
2022-03-14,117.33583068847656
2022-03-15,118.50098419189453
2022-03-16,117.9044418334961
2022-03-17,122.03372955322266
2022-03-18,124.4385986328125
2022-03-21,125.3987045288086
2022-03-22,127.73831176757812
2022-03-23,127.7476577758789
2022-03-24,129.33226013183594
2022-03-25,132.1752471923828
2022-03-28,131.0567169189453
2022-03-29,130.11524963378906
2022-03-30,130.8609619140625
2022-03-31,129.1085662841797
2022-04-01,130.0686798095703
2022-04-04,127.78492736816406
2022-04-05,127.92475891113281
2022-04-06,129.58395385742188
2022-04-07,130.87960815429688
2022-04-08,132.2964324951172
2022-04-11,133.2005615234375
2022-04-12,132.47352600097656
2022-04-13,132.24981689453125
2022-04-14,131.57867431640625
2022-04-18,130.24575805664062
2022-04-19,132.11936950683594
2022-04-20,134.09544372558594
2022-04-21,131.5507354736328
2022-04-22,123.10568237304688
2022-04-25,122.87266540527344
2022-04-26,120.22541046142578
2022-04-27,119.65682220458984
2022-04-28,121.49310302734375
2022-04-29,117.95103454589844
2022-05-02,119.06025695800781
2022-05-03,120.97113037109375
2022-05-04,124.60639953613281
2022-05-05,122.6489486694336
2022-05-06,121.69818878173828
2022-05-09,120.20677947998047
2022-05-10,120.79401397705078
2022-05-11,119.8246078491211
2022-05-12,118.89248657226562
2022-05-13,119.4890365600586
2022-05-16,118.61283874511719
2022-05-17,120.43981170654297
2022-05-18,119.32125091552734
2022-05-19,117.25193786621094
2022-05-20,114.67926025390625
2022-05-23,117.13077545166016
2022-05-24,120.0855941772461
2022-05-25,122.06171417236328
2022-05-26,124.61573791503906
2022-05-27,127.59852600097656
2022-05-31,127.41207885742188
2022-06-01,125.55717468261719
2022-06-02,125.8386001586914
2022-06-03,123.79367065429688
2022-06-06,124.15010070800781
2022-06-07,124.32832336425781
2022-06-08,122.94003295898438
2022-06-09,119.93829345703125
2022-06-10,116.87088012695312
2022-06-13,115.47319793701172
2022-06-14,114.43196868896484
2022-06-15,114.13179016113281
2022-06-16,112.12437438964844
2022-06-17,113.09058380126953
2022-06-21,114.25375366210938
2022-06-22,114.50701141357422
2022-06-23,114.26312255859375
2022-06-24,119.28164672851562
2022-06-27,118.37177276611328
2022-06-28,117.912109375
2022-06-29,117.64945983886719
2022-06-30,118.87831115722656
2022-07-01,122.60233306884766
2022-07-05,120.91386413574219
2022-07-06,123.01506042480469
2022-07-07,123.07135009765625
2022-07-08,122.76180267333984
2022-07-11,122.2552719116211
2022-07-12,120.09774780273438
2022-07-13,119.000244140625
2022-07-14,113.42826843261719
2022-07-15,114.81658172607422
2022-07-18,112.34950256347656
2022-07-19,115.03231811523438
2022-07-20,114.76029205322266
2022-07-21,108.71928405761719
2022-07-22,109.00068664550781
2022-07-25,109.48848724365234
2022-07-26,107.98760986328125
2022-07-27,109.73237609863281
2022-07-28,108.56918334960938
2022-07-29,109.7229995727539
2022-08-01,108.96318054199219
2022-08-02,108.53166961669922
2022-08-03,107.93132781982422
2022-08-04,106.8619613647461
2022-08-05,109.75114440917969
2022-08-08,110.96121978759766
2022-08-09,112.32136535644531
2022-08-10,116.12045288085938
2022-08-11,119.07528686523438
2022-08-12,121.42041778564453
2022-08-15,119.84447479248047
2022-08-16,121.69241333007812
2022-08-17,123.85929107666016
2022-08-18,124.77859497070312
2022-08-19,122.13329315185547
2022-08-22,117.77141571044922
2022-08-23,117.7245101928711
2022-08-24,119.09404754638672
2022-08-25,120.06961822509766
2022-08-26,117.30239868164062
2022-08-29,116.40186309814453
2022-08-30,115.55180358886719
2022-08-31,113.81390380859375
2022-09-01,114.65452575683594
2022-09-02,114.7395248413086
2022-09-06,114.74895477294922
2022-09-07,118.17755126953125
2022-09-08,119.88712310791016
2022-09-09,119.42431640625
2022-09-12,120.04769134521484
2022-09-13,115.74070739746094
2022-09-14,117.11970520019531
2022-09-15,121.86116027832031
2022-09-16,122.23896026611328
2022-09-19,124.75135803222656
2022-09-20,122.86235046386719
2022-09-21,120.75607299804688
2022-09-22,120.86943054199219
2022-09-23,120.5388412475586
2022-09-26,117.05358123779297
2022-09-27,116.9496841430664
2022-09-28,119.3959732055664
2022-09-29,119.13150787353516
2022-09-30,117.62029266357422
2022-10-03,121.1622085571289
2022-10-04,125.44086456298828
2022-10-05,125.62030792236328
2022-10-06,123.29682159423828
2022-10-07,123.39127349853516
2022-10-10,124.09965515136719
2022-10-11,125.59198760986328
2022-10-12,123.85408782958984
2022-10-13,127.47157287597656
2022-10-14,125.09141540527344
2022-10-17,126.09257507324219
2022-10-18,129.75729370117188
2022-10-19,127.65101623535156
2022-10-20,111.17870330810547
2022-10-21,113.41720581054688
2022-10-24,117.94142150878906
2022-10-25,117.73362731933594
2022-10-26,117.37471008300781
2022-10-27,115.76904296875
2022-10-28,119.3770751953125
2022-10-31,119.24485778808594
2022-11-01,118.77259063720703
2022-11-02,116.49630737304688
2022-11-03,117.08191680908203
2022-11-04,121.95559692382812
2022-11-07,121.67225646972656
2022-11-08,123.03234100341797
2022-11-09,120.84109497070312
2022-11-10,122.96624755859375
2022-11-11,124.76080322265625
2022-11-14,121.88004302978516
2022-11-15,124.70415496826172
2022-11-16,124.96857452392578
2022-11-17,127.14098358154297
2022-11-18,125.374755859375
2022-11-21,126.8104019165039
2022-11-22,126.44203186035156
2022-11-23,126.8954086303711
2022-11-25,127.90604400634766
2022-11-28,125.35585021972656
2022-11-29,126.79126739501953
2022-11-30,127.28557586669922
2022-12-01,125.48892211914062
2022-12-02,124.38626098632812
2022-12-05,122.09529113769531
2022-12-06,123.87291717529297
2022-12-07,123.68280792236328
2022-12-08,123.60675048828125
2022-12-09,122.19985961914062
2022-12-12,122.46603393554688
2022-12-13,123.88243103027344
2022-12-14,123.48316192626953
2022-12-15,125.75511169433594
2022-12-16,124.70944213867188
2022-12-19,124.51931762695312
2022-12-20,127.07643127441406
2022-12-21,127.98900604248047
2022-12-22,128.73997497558594
2022-12-23,129.63357543945312
2022-12-27,129.3008575439453
2022-12-28,128.73997497558594
2022-12-29,129.6810760498047
2022-12-30,128.901611328125
2023-01-03,129.9092254638672
2023-01-04,132.0956268310547
2023-01-05,132.4568634033203
2023-01-06,134.38656616210938
2023-01-09,133.09373474121094
2023-01-10,134.28201293945312
2023-01-11,131.40167236328125
2023-01-12,130.29896545410156
2023-01-13,132.10513305664062
2023-01-17,128.82554626464844
2023-01-18,125.88819122314453
2023-01-19,118.4830093383789
2023-01-20,119.443115234375
2023-01-23,119.0533676147461
2023-01-24,120.97358703613281
2023-01-25,122.26639556884766
2023-01-26,122.24739837646484
2023-01-27,121.51541137695312
2023-01-30,121.6770248413086
2023-01-31,122.12380981445312
2023-02-01,121.8291244506836
2023-02-02,125.3748779296875
2023-02-03,124.84254455566406
2023-02-06,128.31219482421875
2023-02-07,129.96629333496094
2023-02-08,130.07083129882812
2023-02-09,126.96237182617188
2023-02-10,128.7209930419922
2023-02-13,129.76663208007812
2023-02-14,128.36924743652344
2023-02-15,130.37501525878906
2023-02-16,130.32749938964844
2023-02-17,128.37876892089844
2023-02-21,127.7703857421875
2023-02-22,126.69622802734375
2023-02-23,125.33685302734375
2023-02-24,125.08967590332031
2023-02-27,123.4148178100586
2023-02-28,123.2520980834961
2023-03-01,122.13233184814453
2023-03-02,120.85942077636719
2023-03-03,122.63001251220703
2023-03-06,122.12275695800781
2023-03-07,119.2323989868164
2023-03-08,117.1459732055664
2023-03-09,114.2747573852539
2023-03-10,113.12625122070312
2023-03-13,109.27881622314453
2023-03-14,109.45108795166016
2023-03-15,105.86206817626953
2023-03-16,107.28810119628906
2023-03-17,100.59813690185547
2023-03-20,104.5125732421875
2023-03-21,107.70922088623047
2023-03-22,103.87134552001953
2023-03-23,101.0479736328125
2023-03-24,101.05752563476562
2023-03-27,102.3974380493164
2023-03-28,101.77534484863281
2023-03-29,104.9911117553711
2023-03-30,104.40730285644531
2023-03-31,106.05347442626953
2023-04-03,109.34581756591797
2023-04-04,108.31216430664062
2023-04-05,109.94876861572266
2023-04-06,110.274169921875
2023-04-10,111.12596130371094
2023-04-11,111.11639404296875
2023-04-12,111.0972671508789
2023-04-13,109.2118148803711
2023-04-14,107.31681823730469
2023-04-17,109.95833587646484
2023-04-18,109.24053192138672
2023-04-19,111.50880432128906
2023-04-20,112.3414535522461
2023-04-21,110.81013488769531
2023-04-24,110.92498779296875
2023-04-25,109.97747802734375
2023-04-26,109.1639633178711
2023-04-27,110.3028793334961
2023-04-28,110.7909927368164
2023-05-01,110.8866958618164
2023-05-02,107.56564331054688
2023-05-03,106.71385192871094
2023-05-04,109.12568664550781
2023-05-05,110.76228332519531
2023-05-08,111.13554382324219
2023-05-09,113.33679962158203
2023-05-10,112.6189956665039
2023-05-11,113.25067138671875
2023-05-12,113.18367767333984
2023-05-15,112.86785125732422
2023-05-16,111.79590606689453
2023-05-17,113.89190673828125
2023-05-18,113.78663635253906
2023-05-19,112.72427368164062
2023-05-22,113.0209732055664
2023-05-23,111.26953125
2023-05-24,108.53228759765625
2023-05-25,106.27360534667969
2023-05-26,104.82841491699219
2023-05-30,105.90991973876953
2023-05-31,103.79478454589844
2023-06-01,105.37735748291016
2023-06-02,106.2265625
2023-06-05,105.64757537841797
2023-06-06,106.13970947265625
2023-06-07,108.29165649414062
2023-06-08,107.99250793457031
2023-06-09,108.0407485961914
2023-06-12,108.4170913696289
2023-06-13,109.47858428955078
2023-06-14,107.50035095214844
2023-06-15,106.67044830322266
2023-06-16,107.27839660644531
2023-06-20,104.80802154541016
2023-06-21,103.95882415771484
2023-06-22,104.21937561035156
2023-06-23,103.76581573486328
2023-06-26,105.1457748413086
2023-06-27,104.83696746826172
2023-06-28,105.04927062988281
2023-06-29,105.27120971679688
2023-06-30,105.22296142578125
2023-07-03,106.6415023803711
2023-07-05,106.18795013427734
2023-07-06,104.95277404785156
2023-07-07,104.47991943359375
2023-07-10,103.01313018798828
2023-07-11,105.25191497802734
2023-07-12,103.83336639404297
2023-07-13,101.16034698486328
2023-07-14,97.63811492919922
2023-07-17,98.82505798339844
2023-07-18,99.79969024658203
2023-07-19,102.08673858642578
2023-07-20,108.06005859375
2023-07-21,106.94064331054688
2023-07-24,108.18550109863281
2023-07-25,106.6029052734375
2023-07-26,109.00574493408203
2023-07-27,108.83203887939453
2023-07-28,108.52324676513672
2023-07-31,108.73554229736328
2023-08-01,109.07329559326172
2023-08-02,102.78153991699219
2023-08-03,107.46175384521484
2023-08-04,106.02391052246094
2023-08-07,106.86344909667969
2023-08-08,106.57395935058594
2023-08-09,105.76335906982422
2023-08-10,106.8152084350586
2023-08-11,105.22296142578125
2023-08-14,103.15787506103516
2023-08-15,101.39193725585938
2023-08-16,105.89846801757812
2023-08-17,104.13253021240234
2023-08-18,102.47274017333984
2023-08-21,101.60424041748047
2023-08-22,101.44019317626953
2023-08-23,101.92269134521484
2023-08-24,101.65247344970703
2023-08-25,101.45948791503906
2023-08-28,101.72969055175781
2023-08-29,102.82977294921875
2023-08-30,106.32328796386719
2023-08-31,104.91226196289062
2023-09-01,107.58834838867188
2023-09-05,104.33812713623047
2023-09-06,105.02903747558594
2023-09-07,104.83441162109375
2023-09-08,103.34552764892578
2023-09-11,104.88306427001953
2023-09-12,106.54711151123047
2023-09-13,105.97296905517578
2023-09-14,107.57861328125
2023-09-15,105.8561782836914
2023-09-18,108.05545043945312
2023-09-19,110.3325424194336
2023-09-20,111.08185577392578
2023-09-21,110.7899169921875
2023-09-22,111.0234603881836
2023-09-25,112.14254760742188
2023-09-26,110.22550201416016
2023-09-27,109.98222351074219
2023-09-28,109.46646881103516
2023-09-29,108.4155044555664
2023-10-02,107.92893981933594
2023-10-03,106.95581817626953
2023-10-04,108.45442199707031
2023-10-05,109.34970092773438
2023-10-06,110.10873413085938
2023-10-09,111.10131072998047
2023-10-10,111.63653564453125
2023-10-11,111.68518829345703
2023-10-12,110.91641998291016
2023-10-13,117.08600616455078
2023-10-16,121.5623779296875
2023-10-17,124.48173522949219
2023-10-18,123.9854507446289
2023-10-19,121.38720703125
2023-10-20,119.87886810302734
2023-10-23,118.55542755126953
2023-10-24,120.9493179321289
2023-10-25,121.82512664794922
2023-10-26,122.2435531616211
2023-10-27,119.98592376708984
2023-10-30,122.09759521484375
2023-10-31,124.68610382080078
2023-11-01,126.2625503540039
2023-11-02,127.82928466796875
2023-11-03,128.1893310546875
2023-11-06,127.01184844970703
2023-11-07,126.17497253417969
2023-11-08,125.80518341064453
2023-11-09,125.52298736572266
2023-11-10,126.81723022460938
2023-11-13,126.35986328125
2023-11-14,128.11146545410156
2023-11-15,128.0336456298828
2023-11-16,131.128173828125
2023-11-17,130.5832061767578
2023-11-20,131.0211181640625
2023-11-21,131.33250427246094
2023-11-22,132.43212890625
2023-11-24,132.93817138671875
2023-11-27,133.77505493164062
2023-11-28,132.7630157470703
2023-11-29,132.71405029296875
2023-11-30,135.04525756835938
2023-12-01,134.85916137695312
2023-12-04,135.79949951171875
2023-12-05,135.83865356445312
2023-12-06,135.65257263183594
2023-12-07,136.17172241210938
2023-12-08,136.465576171875
2023-12-11,140.1387481689453
2023-12-12,141.4022979736328
2023-12-13,141.3925018310547
2023-12-14,136.38720703125
2023-12-15,136.21087646484375
2023-12-18,135.90724182128906
2023-12-19,135.41748046875
2023-12-20,132.8413543701172
2023-12-21,132.62586975097656
2023-12-22,134.5848846435547
2023-12-26,135.25096130371094
2023-12-27,135.55462646484375
2023-12-28,136.955322265625
2023-12-29,137.11203002929688
2024-01-02,140.8635711669922
2024-01-03,142.0291748046875
2024-01-04,145.45745849609375
2024-01-05,146.9071502685547
2024-01-08,146.31944274902344
2024-01-09,147.88665771484375
2024-01-10,147.2303924560547
2024-01-11,147.28916931152344
2024-01-12,147.93565368652344
2024-01-16,148.39602661132812
2024-01-17,149.42449951171875
2024-01-18,149.7869110107422
2024-01-19,151.70677185058594
2024-01-22,152.20631408691406
2024-01-23,150.95254516601562
2024-01-24,154.19471740722656
2024-01-25,155.80111694335938
2024-01-26,155.125244140625
2024-01-29,152.86257934570312
2024-01-30,153.2837677001953
2024-01-31,152.06918334960938
2024-02-01,152.98992919921875
2024-02-02,154.145751953125
2024-02-05,153.6168212890625
2024-02-06,154.12615966796875
2024-02-07,155.35055541992188
2024-02-08,158.43600463867188
2024-02-09,156.75125122070312
2024-02-12,156.05580139160156
2024-02-13,155.33094787597656
2024-02-14,158.0833740234375
2024-02-15,158.57313537597656
2024-02-16,158.46539306640625
2024-02-20,156.44760131835938
2024-02-21,155.90884399414062
2024-02-22,156.907958984375
2024-02-23,155.86968994140625
2024-02-26,156.52597045898438
2024-02-27,156.27127075195312
2024-02-28,157.2997589111328
2024-02-29,156.25169372558594
2024-03-01,152.852783203125
2024-03-04,154.06455993652344
2024-03-05,154.44879150390625
2024-03-06,154.71478271484375
2024-03-07,154.32070922851562
2024-03-08,154.59657287597656
2024-03-11,157.57183837890625
2024-03-12,157.2368927001953
2024-03-13,157.7097930908203
2024-03-14,157.02015686035156
2024-03-15,159.7983856201172
2024-03-18,160.5963897705078
2024-03-19,159.95602416992188
2024-03-20,158.78363037109375
2024-03-21,159.7688446044922
2024-03-22,162.80323791503906
2024-03-25,166.4681396484375
2024-03-26,168.28089904785156
2024-03-27,167.32525634765625
2024-03-28,170.4483184814453
2024-04-01,170.0148468017578
2024-04-02,169.9852752685547
2024-04-03,170.85226440429688
2024-04-04,168.69468688964844
2024-04-05,170.26113891601562
2024-04-08,169.80795288085938
2024-04-09,165.83763122558594
2024-04-10,167.23658752441406
2024-04-11,163.1578826904297
2024-04-12,164.3401336669922
2024-04-15,163.3056640625
2024-04-16,161.77862548828125
2024-04-17,160.50772094726562
2024-04-18,166.6060791015625
2024-04-19,170.39907836914062
2024-04-22,172.8127899169922
2024-04-23,172.68470764160156
2024-04-24,169.71929931640625
2024-04-25,169.78823852539062
2024-04-26,167.5518798828125
2024-04-29,167.06912231445312
2024-04-30,167.54200744628906
2024-05-01,169.01979064941406
2024-05-02,166.675048828125
2024-05-03,165.68983459472656
2024-05-06,167.5617218017578
2024-05-07,165.69969177246094
2024-05-08,167.75875854492188
2024-05-09,168.92127990722656
2024-05-10,170.1527862548828
2024-05-13,167.3646697998047
2024-05-14,166.57650756835938
2024-05-15,163.80812072753906
2024-05-16,166.57650756835938
2024-05-17,167.00013732910156
2024-05-20,165.3745880126953
2024-05-21,165.69969177246094
2024-05-22,163.70960998535156
2024-05-23,161.5717315673828
2024-05-24,162.3992919921875
2024-05-28,162.23182678222656
2024-05-29,161.07913208007812
2024-05-30,162.5372314453125
2024-05-31,165.96511840820312
2024-06-03,162.59666442871094
2024-06-04,161.90316772460938
2024-06-05,161.78427124023438
2024-06-06,161.60594177246094
2024-06-07,163.5279541015625
2024-06-10,162.28955078125
2024-06-11,160.10006713867188
2024-06-12,159.13906860351562
2024-06-13,159.33721923828125
2024-06-14,155.61212158203125
2024-06-17,157.26661682128906
2024-06-18,158.57435607910156
2024-06-20,161.08087158203125
2024-06-21,159.02017211914062
2024-06-24,160.9025421142578
2024-06-25,159.84246826171875
2024-06-26,156.89013671875
2024-06-27,158.52481079101562
2024-06-28,158.17807006835938
2024-07-01,159.04989624023438
2024-07-02,158.6932373046875
2024-07-03,157.96011352539062
2024-07-05,156.95948791503906
2024-07-08,158.05917358398438
2024-07-09,157.24679565429688
2024-07-10,158.48519897460938
2024-07-11,160.5359649658203
2024-07-12,162.170654296875
2024-07-15,165.36077880859375
2024-07-16,166.25241088867188
2024-07-17,169.11558532714844
2024-07-18,175.0500030517578
2024-07-19,172.76144409179688
2024-07-22,173.20726013183594
2024-07-23,171.9886932373047
2024-07-24,170.7403564453125
2024-07-25,163.86477661132812
2024-07-26,167.59979248046875
2024-07-29,167.65924072265625
2024-07-30,171.978759765625
2024-07-31,169.5316925048828
2024-08-01,175.7335968017578
2024-08-02,175.17880249023438
2024-08-05,167.45120239257812
2024-08-06,168.2140350341797
2024-08-07,169.08587646484375
2024-08-08,168.937255859375
2024-08-09,169.44253540039062
2024-08-12,169.76947021484375
2024-08-13,170.36390686035156
2024-08-14,179.27044677734375
2024-08-15,176.45681762695312
2024-08-16,177.9726104736328
2024-08-19,178.9435272216797
2024-08-20,178.7354736328125
2024-08-21,177.18003845214844
2024-08-22,179.5478515625
2024-08-23,178.83453369140625
2024-08-26,181.3905792236328
2024-08-27,183.42156982421875
2024-08-28,185.32374572753906
2024-08-29,186.60177612304688
2024-08-30,188.1051025390625
2024-09-03,188.36395263671875
2024-09-04,189.03099060058594
2024-09-05,184.93914794921875
2024-09-06,184.54092407226562
2024-09-09,186.37278747558594
2024-09-10,184.05308532714844
2024-09-11,183.57521057128906
2024-09-12,185.2776641845703
2024-09-13,187.46792602539062
2024-09-16,189.7179412841797
2024-09-17,189.4192657470703
2024-09-18,190.16595458984375
2024-09-19,189.83740234375
2024-09-20,190.156005859375
2024-09-23,192.0376434326172
2024-09-24,190.97238159179688
2024-09-25,189.16041564941406
2024-09-26,187.85621643066406
2024-09-27,187.5276641845703
2024-09-30,188.8119659423828
2024-10-01,189.04095458984375
2024-10-02,189.3794403076172
2024-10-03,187.0099639892578
2024-10-04,189.7279052734375
2024-10-07,180.44908142089844
2024-10-08,182.06192016601562
2024-10-09,184.09291076660156
2024-10-10,184.96900939941406
2024-10-11,187.44801330566406
2024-10-14,189.68807983398438
2024-10-15,192.15711975097656
2024-10-16,194.7854461669922
2024-10-17,194.6460723876953
2024-10-18,194.50668334960938
2024-10-21,191.78875732421875
2024-10-22,191.92813110351562
2024-10-23,191.92813110351562
2024-10-24,191.15158081054688
2024-10-25,187.28872680664062
2024-10-28,188.37391662597656
2024-10-29,185.74557495117188
2024-10-30,188.60289001464844
2024-10-31,185.69580078125
2024-11-01,183.3362579345703
2024-11-04,181.5641326904297
2024-11-05,184.24224853515625
2024-11-06,187.9557647705078
2024-11-07,189.70799255371094
2024-11-08,196.02992248535156
2024-11-11,196.64718627929688
2024-11-12,197.22462463378906
2024-11-13,196.42816162109375
2024-11-14,194.9148712158203
2024-11-15,196.01002502441406
2024-11-18,199.08636474609375
2024-11-19,195.73126220703125
2024-11-20,196.41819763183594
2024-11-21,202.58084106445312
2024-11-22,202.89944458007812
2024-11-25,201.1372528076172
2024-11-26,206.95144653320312
2024-11-27,207.27999877929688
2024-11-29,207.38999938964844
2024-12-02,204.38999938964844
2024-12-03,203.39999389648438
2024-12-04,204.9499969482422
2024-12-05,204.22999572753906
2024-12-06,203.63999938964844
2024-12-09,199.0399932861328
2024-12-10,195.05999755859375
2024-12-11,193.3000030517578
2024-12-12,192.3000030517578
2024-12-13,196.25999450683594
2024-12-16,195.02000427246094
2024-12-17,193.39999389648438
