,BEN
2018-06-21,24.905744552612305
2018-06-22,24.875505447387695
2018-06-25,24.746963500976562
2018-06-26,24.542818069458008
2018-06-27,24.27062225341797
2018-06-28,24.21731948852539
2018-06-29,24.40770149230957
2018-07-02,24.0726261138916
2018-07-03,23.973621368408203
2018-07-05,24.15639305114746
2018-07-06,24.20208740234375
2018-07-09,24.620939254760742
2018-07-10,24.742794036865234
2018-07-11,24.47624397277832
2018-07-12,24.77324867248535
2018-07-13,24.620939254760742
2018-07-16,24.445781707763672
2018-07-17,24.453397750854492
2018-07-18,24.803714752197266
2018-07-19,24.57524871826172
2018-07-20,24.354398727416992
2018-07-23,24.73517417907715
2018-07-24,24.826555252075195
2018-07-25,24.963638305664062
2018-07-26,24.92555809020996
2018-07-27,24.71232795715332
2018-07-30,26.128814697265625
2018-07-31,26.136430740356445
2018-08-01,24.71232795715332
2018-08-02,24.224931716918945
2018-08-03,24.598094940185547
2018-08-06,24.849407196044922
2018-08-07,25.18448829650879
2018-08-08,25.359642028808594
2018-08-09,25.047407150268555
2018-08-10,24.438169479370117
2018-08-13,24.40009117126465
2018-08-14,24.560016632080078
2018-08-15,24.491477966308594
2018-08-16,24.628559112548828
2018-08-17,24.91794204711914
2018-08-20,25.19972038269043
2018-08-21,25.26064109802246
2018-08-22,25.19972038269043
2018-08-23,24.780866622924805
2018-08-24,24.887481689453125
2018-08-27,25.359642028808594
2018-08-28,25.237789154052734
2018-08-29,25.329181671142578
2018-08-30,24.651399612426758
2018-08-31,24.1716251373291
2018-09-04,23.806081771850586
2018-09-05,23.927928924560547
2018-09-06,23.044532775878906
2018-09-07,22.953144073486328
2018-09-10,23.783233642578125
2018-09-11,23.699466705322266
2018-09-12,23.867008209228516
2018-09-13,23.859392166137695
2018-09-14,24.308704376220703
2018-09-17,24.232547760009766
2018-09-18,24.103084564208984
2018-09-19,24.719938278198242
2018-09-20,25.070253372192383
2018-09-21,24.994104385375977
2018-09-24,24.628559112548828
2018-09-25,24.087854385375977
2018-09-26,23.88985252380371
2018-09-27,23.805461883544922
2018-09-28,23.329816818237305
2018-10-01,23.39118766784668
2018-10-02,23.39118766784668
2018-10-03,23.260766983032227
2018-10-04,23.490922927856445
2018-10-05,23.421875
2018-10-08,23.736417770385742
2018-10-09,23.444887161254883
2018-10-10,22.700727462768555
2018-10-11,21.895191192626953
2018-10-12,21.895191192626953
2018-10-15,22.209735870361328
2018-10-16,22.708398818969727
2018-10-17,22.930879592895508
2018-10-18,22.370840072631836
2018-10-19,22.83115005493164
2018-10-22,22.27878189086914
2018-10-23,22.125347137451172
2018-10-24,21.734085083007812
2018-10-25,22.50893783569336
2018-10-26,22.485923767089844
2018-10-29,22.731412887573242
2018-10-30,23.767105102539062
2018-10-31,23.398860931396484
2018-11-01,23.782447814941406
2018-11-02,23.552291870117188
2018-11-05,23.644351959228516
2018-11-06,23.958894729614258
2018-11-07,24.181377410888672
2018-11-08,24.273439407348633
2018-11-09,23.682714462280273
2018-11-12,23.751758575439453
2018-11-13,23.85149574279785
2018-11-14,23.636680603027344
2018-11-15,24.22740936279297
2018-11-16,24.495920181274414
2018-11-19,24.718402862548828
2018-11-20,24.457563400268555
2018-11-21,24.75676155090332
2018-11-23,24.994586944580078
2018-11-26,25.577638626098633
2018-11-27,25.615997314453125
2018-11-28,25.731075286865234
2018-11-29,25.700387954711914
2018-11-30,25.999582290649414
2018-12-03,26.291112899780273
2018-12-04,25.523935317993164
2018-12-06,24.95622444152832
2018-12-07,24.733747482299805
2018-12-10,24.58797836303711
2018-12-11,24.19672393798828
2018-12-12,24.53428077697754
2018-12-13,24.48057746887207
2018-12-14,24.066303253173828
2018-12-17,23.39118766784668
2018-12-18,22.98457908630371
2018-12-19,22.317140579223633
2018-12-20,21.948894500732422
2018-12-21,21.787790298461914
2018-12-24,21.296794891357422
2018-12-26,22.202062606811523
2018-12-27,22.42454719543457
2018-12-28,22.579357147216797
2018-12-31,22.958648681640625
2019-01-02,23.105724334716797
2019-01-03,22.67998695373535
2019-01-04,23.423086166381836
2019-01-07,23.53919792175293
2019-01-08,23.67852783203125
2019-01-09,23.469528198242188
2019-01-10,23.58563804626465
2019-01-11,23.477272033691406
2019-01-14,23.485008239746094
2019-01-15,23.732707977294922
2019-01-16,23.988149642944336
2019-01-17,24.05007553100586
2019-01-18,24.413883209228516
2019-01-22,24.25907325744629
2019-01-23,24.042333602905273
2019-01-24,24.25133514404297
2019-01-25,24.45258331298828
2019-01-28,24.638362884521484
2019-01-29,24.14296531677246
2019-01-30,22.517433166503906
2019-01-31,22.91994285583496
2019-02-01,22.935422897338867
2019-02-04,23.299236297607422
2019-02-05,23.616601943969727
2019-02-06,23.477272033691406
2019-02-07,23.492752075195312
2019-02-08,23.237308502197266
2019-02-11,23.647560119628906
2019-02-12,24.11199951171875
2019-02-13,24.47580909729004
2019-02-14,24.514509201049805
2019-02-15,25.118282318115234
2019-02-19,25.025390625
2019-02-20,25.24987030029297
2019-02-21,24.955726623535156
2019-02-22,25.33501434326172
2019-02-25,25.141498565673828
