,NVDA
2017-07-06,3.5426454544067383
2017-07-07,3.6236319541931152
2017-07-10,3.794987201690674
2017-07-11,3.848813772201538
2017-07-12,4.012514591217041
2017-07-13,3.966095209121704
2017-07-14,4.07275915145874
2017-07-17,4.055476188659668
2017-07-18,4.0976972579956055
2017-07-19,4.076462268829346
2017-07-20,4.135720729827881
2017-07-21,4.150534629821777
2017-07-24,4.102388858795166
2017-07-25,4.082633972167969
2017-07-26,4.129794597625732
2017-07-27,3.993501901626587
2017-07-28,4.058931827545166
2017-07-31,4.012514591217041
2017-08-01,4.0614013671875
2017-08-02,4.058931827545166
2017-08-03,4.110536098480225
2017-08-04,4.1285600662231445
2017-08-07,4.255469799041748
2017-08-08,4.204855442047119
2017-08-09,4.249545574188232
2017-08-10,4.067575454711914
2017-08-11,3.850787878036499
2017-08-14,4.157943248748779
2017-08-15,4.122881889343262
2017-08-16,4.077697277069092
2017-08-17,3.986834764480591
2017-08-18,3.9875752925872803
2017-08-21,3.929551839828491
2017-08-22,4.017035007476807
2017-08-23,4.097349166870117
2017-08-24,4.082275867462158
2017-08-25,4.048173427581787
2017-08-28,4.076839447021484
2017-08-29,4.070166110992432
2017-08-30,4.094385623931885
2017-08-31,4.187304973602295
2017-09-01,4.212509632110596
2017-09-05,4.10006856918335
2017-09-06,4.097598075866699
2017-09-07,4.116626739501953
2017-09-08,4.045206069946289
2017-09-11,4.176432132720947
2017-09-12,4.191504955291748
2017-09-13,4.210287570953369
2017-09-14,4.186315536499023
2017-09-15,4.450987339019775
2017-09-18,4.634847640991211
2017-09-19,4.629907608032227
2017-09-20,4.592590808868408
2017-09-21,4.467051029205322
2017-09-22,4.423557281494141
2017-09-25,4.225855350494385
2017-09-26,4.2495808601379395
2017-09-27,4.342747211456299
2017-09-28,4.341510772705078
2017-09-29,4.417871952056885
2017-10-02,4.423557281494141
2017-10-03,4.4327006340026855
2017-10-04,4.469770908355713
2017-10-05,4.4672980308532715
2017-10-06,4.480395793914795
2017-10-09,4.581470966339111
2017-10-10,4.668952941894531
2017-10-11,4.718625068664551
2017-10-12,4.72084903717041
2017-10-13,4.808826923370361
2017-10-16,4.891366481781006
2017-10-17,4.8869194984436035
2017-10-18,4.882714748382568
2017-10-19,4.888153076171875
2017-10-20,4.865912437438965
2017-10-23,4.8589935302734375
2017-10-24,4.909901142120361
2017-10-25,4.785844802856445
2017-10-26,4.836010932922363
2017-10-27,4.9884867668151855
2017-10-30,5.037418365478516
2017-10-31,5.110815525054932
2017-11-01,5.120451927185059
2017-11-02,5.089315414428711
2017-11-03,5.1572723388671875
2017-11-06,5.180505275726318
2017-11-07,5.239816188812256
2017-11-08,5.168888568878174
2017-11-09,5.073992729187012
2017-11-10,5.3413825035095215
2017-11-13,5.254642486572266
2017-11-14,5.2929463386535645
2017-11-15,5.189153671264648
2017-11-16,5.229434490203857
2017-11-17,5.2232561111450195
2017-11-20,5.2904767990112305
2017-11-21,5.339158058166504
2017-11-22,5.31517219543457
2017-11-24,5.365373611450195
2017-11-27,5.295635223388672
2017-11-28,5.210811138153076
2017-11-29,4.857423782348633
2017-11-30,4.963511943817139
2017-12-01,4.888582706451416
2017-12-04,4.616060733795166
2017-12-05,4.64276647567749
2017-12-06,4.680357933044434
2017-12-07,4.747869968414307
2017-12-08,4.735506057739258
2017-12-11,4.81389856338501
2017-12-12,4.719430923461914
2017-12-13,4.604189872741699
2017-12-14,4.611360549926758
2017-12-15,4.737236976623535
2017-12-18,4.894021511077881
2017-12-19,4.849757194519043
2017-12-20,4.866819381713867
2017-12-21,4.844316005706787
2017-12-22,4.82898473739624
2017-12-26,4.882645130157471
2017-12-27,4.875970363616943
2017-12-28,4.881658554077148
2017-12-29,4.78521203994751
2018-01-02,4.929881572723389
2018-01-03,5.254336357116699
2018-01-04,5.282032489776611
2018-01-05,5.326793670654297
2018-01-08,5.4900102615356445
2018-01-09,5.488527774810791
2018-01-10,5.531556129455566
2018-01-11,5.541450023651123
2018-01-12,5.514246940612793
2018-01-16,5.443271636962891
2018-01-17,5.55727481842041
2018-01-18,5.550351142883301
2018-01-19,5.6905694007873535
2018-01-22,5.779102802276611
2018-01-23,5.9081902503967285
2018-01-24,5.831280708312988
2018-01-25,5.844883441925049
2018-01-26,6.017497539520264
2018-01-29,6.104546070098877
2018-01-30,6.002411842346191
2018-01-31,6.078578472137451
2018-02-01,5.947509765625
2018-02-02,5.774898052215576
2018-02-05,5.284753322601318
2018-02-06,5.578543186187744
2018-02-07,5.658172607421875
2018-02-08,5.379220962524414
2018-02-09,5.73928689956665
2018-02-12,5.63913106918335
2018-02-13,5.752888202667236
2018-02-14,5.97026252746582
2018-02-15,6.095890045166016
2018-02-16,6.03010892868042
2018-02-20,6.159693241119385
2018-02-21,5.972489833831787
2018-02-22,5.992037773132324
2018-02-23,6.085573673248291
2018-02-26,6.101657390594482
2018-02-27,6.0887908935546875
2018-02-28,5.988326549530029
2018-03-01,5.746070861816406
2018-03-02,5.853216171264648
2018-03-05,5.831193923950195
2018-03-06,5.992284774780273
2018-03-07,5.984365463256836
2018-03-08,5.968034267425537
2018-03-09,6.07072639465332
2018-03-12,6.180347442626953
2018-03-13,6.129619598388672
2018-03-14,6.155108451843262
2018-03-15,6.169955730438232
2018-03-16,6.198163032531738
2018-03-19,5.963580131530762
2018-03-20,6.175893306732178
2018-03-21,6.15065336227417
2018-03-22,5.984612941741943
2018-03-23,5.764876365661621
2018-03-26,6.049693584442139
2018-03-27,5.580524921417236
2018-03-28,5.4773383140563965
2018-03-29,5.730728626251221
2018-04-02,5.469915390014648
2018-04-03,5.576318264007568
2018-04-04,5.598343372344971
2018-04-05,5.478080749511719
2018-04-06,5.301647186279297
2018-04-09,5.330350875854492
2018-04-10,5.63966703414917
2018-04-11,5.598343372344971
2018-04-12,5.805212020874023
2018-04-13,5.728499889373779
2018-04-16,5.7282538414001465
2018-04-17,5.877963066101074
2018-04-18,5.849009990692139
2018-04-19,5.667627811431885
2018-04-20,5.659462928771973
2018-04-23,5.539943695068359
2018-04-24,5.473626136779785
2018-04-25,5.361284255981445
2018-04-26,5.573100566864014
2018-04-27,5.600568771362305
2018-04-30,5.565183639526367
2018-05-01,5.620613098144531
2018-05-02,5.600073337554932
2018-05-03,5.765370845794678
2018-05-04,5.91557502746582
2018-05-07,6.153623104095459
2018-05-08,6.196185111999512
2018-05-09,6.329313278198242
2018-05-10,6.436955451965332
2018-05-11,6.298382759094238
2018-05-14,6.318919658660889
2018-05-15,6.076417446136475
2018-05-16,6.087553024291992
2018-05-17,6.129619598388672
2018-05-18,6.085821628570557
2018-05-21,6.043755054473877
2018-05-22,6.0056471824646
2018-05-23,6.1292009353637695
2018-05-24,6.13291597366333
2018-05-25,6.1722846031188965
2018-05-29,6.15519905090332
2018-05-30,6.26414680480957
2018-05-31,6.24433708190918
2018-06-01,6.378786087036133
2018-06-04,6.557804584503174
2018-06-05,6.5632524490356445
2018-06-06,6.565232753753662
2018-06-07,6.509521961212158
2018-06-08,6.49416971206665
2018-06-11,6.453068733215332
2018-06-12,6.501598834991455
2018-06-13,6.497143268585205
2018-06-14,6.608811855316162
2018-06-15,6.567956924438477
2018-06-18,6.563747406005859
2018-06-19,6.441925048828125
2018-06-20,6.4949140548706055
2018-06-21,6.366159439086914
2018-06-22,6.213634490966797
2018-06-25,5.920718193054199
2018-06-26,5.991781234741211
2018-06-27,5.836533546447754
2018-06-28,5.963801860809326
2018-06-29,5.865749835968018
2018-07-02,5.997971534729004
2018-07-03,5.864264965057373
2018-07-05,6.010104656219482
2018-07-06,6.124001979827881
2018-07-09,6.171541690826416
2018-07-10,6.270584583282471
2018-07-11,6.128954887390137
2018-07-12,6.220566272735596
2018-07-13,6.173274993896484
2018-07-16,6.145543098449707
2018-07-17,6.281479835510254
2018-07-18,6.232205390930176
2018-07-19,6.240375995635986
2018-07-20,6.2121500968933105
2018-07-23,6.175504207611084
2018-07-24,6.158171653747559
2018-07-25,6.236413955688477
2018-07-26,6.309952259063721
2018-07-27,6.240128517150879
2018-07-30,6.044768333435059
2018-07-31,6.06284236907959
2018-08-01,6.102708339691162
2018-08-02,6.205464839935303
2018-08-03,6.2421088218688965
2018-08-06,6.289896488189697
2018-08-07,6.362197399139404
2018-08-08,6.398594856262207
2018-08-09,6.3500657081604
2018-08-10,6.308715343475342
2018-08-13,6.34164571762085
2018-08-14,6.473124980926514
2018-08-15,6.414936542510986
2018-08-16,6.374330520629883
2018-08-17,6.061852931976318
2018-08-20,6.136629104614258
2018-08-21,6.272317409515381
2018-08-22,6.507541656494141
2018-08-23,6.607079982757568
2018-08-24,6.740289688110352
2018-08-27,6.831408977508545
2018-08-28,6.793771743774414
2018-08-29,6.899310111999512
2018-08-30,6.882462978363037
2018-08-31,6.953564167022705
2018-09-04,7.028381824493408
2018-09-05,6.8975749015808105
2018-09-06,6.756363868713379
2018-09-07,6.735057830810547
2018-09-10,6.806158065795898
2018-09-11,6.7583441734313965
2018-09-12,6.644384384155273
2018-09-13,6.7221760749816895
2018-09-14,6.848274230957031
2018-09-17,6.786340236663818
2018-09-18,6.71424674987793
2018-09-19,6.738030433654785
2018-09-20,6.596818923950195
2018-09-21,6.526708602905273
2018-09-24,6.582449436187744
2018-09-25,6.649587154388428
2018-09-26,6.612673759460449
2018-09-27,6.624565124511719
2018-09-28,6.96198844909668
2018-10-01,7.168603420257568
2018-10-02,7.097252368927002
2018-10-03,7.1034464836120605
2018-10-04,6.919127941131592
2018-10-05,6.685510635375977
2018-10-08,6.584184169769287
2018-10-09,6.57848596572876
2018-10-10,6.086721897125244
2018-10-11,5.825109004974365
2018-10-12,6.107779502868652
2018-10-15,5.831303596496582
2018-10-16,6.090190410614014
2018-10-17,6.021565914154053
2018-10-18,5.934114933013916
2018-10-19,5.677455902099609
2018-10-22,5.728241920471191
2018-10-23,5.47653865814209
2018-10-24,4.940181732177734
2018-10-25,5.149026393890381
2018-10-26,4.912435531616211
2018-10-29,4.598547458648682
2018-10-30,5.029120445251465
2018-10-31,5.223101615905762
2018-11-01,5.4034552574157715
2018-11-02,5.324428081512451
2018-11-05,5.2463884353637695
2018-11-06,5.228799819946289
2018-11-07,5.296432971954346
2018-11-08,5.103196144104004
2018-11-09,5.095266819000244
2018-11-12,4.695662021636963
2018-11-13,4.9377031326293945
2018-11-14,4.8851823806762695
2018-11-15,5.01400899887085
2018-11-16,4.073587417602539
2018-11-19,3.584796905517578
2018-11-20,3.6933071613311768
2018-11-21,3.5850443840026855
2018-11-23,3.592228412628174
2018-11-26,3.7916595935821533
2018-11-27,3.8085055351257324
2018-11-28,3.9655728340148926
2018-11-29,3.9023356437683105
2018-11-30,4.052865505218506
2018-12-03,4.216784477233887
2018-12-04,3.896136999130249
2018-12-06,3.9253993034362793
2018-12-07,3.660548210144043
2018-12-10,3.7659430503845215
2018-12-11,3.674931287765503
2018-12-12,3.6925389766693115
2018-12-13,3.6922903060913086
2018-12-14,3.631781578063965
2018-12-17,3.560608386993408
2018-12-18,3.6439321041107178
2018-12-19,3.4348785877227783
2018-12-20,3.3503153324127197
2018-12-21,3.2131779193878174
2018-12-24,3.1514291763305664
2018-12-26,3.30071759223938
2018-12-27,3.2528555393218994
2018-12-28,3.314357042312622
2018-12-31,3.310636520385742
2019-01-02,3.3780899047851562
2019-01-03,3.173996686935425
2019-01-04,3.3773462772369385
2019-01-07,3.556144952774048
2019-01-08,3.467613458633423
2019-01-09,3.535810708999634
2019-01-10,3.601526975631714
2019-01-11,3.690802812576294
2019-01-14,3.7307283878326416
2019-01-15,3.716593027114868
2019-01-16,3.6910507678985596
2019-01-17,3.7624711990356445
2019-01-18,3.8916728496551514
2019-01-22,3.6893153190612793
2019-01-23,3.702208995819092
2019-01-24,3.9142403602600098
2019-01-25,3.971524715423584
2019-01-28,3.4224791526794434
2019-01-29,3.2635202407836914
2019-01-30,3.407104253768921
2019-01-31,3.564824342727661
2019-02-01,3.5891268253326416
2019-02-04,3.699481725692749
2019-02-05,3.7185773849487305
2019-02-06,3.794213056564331
2019-02-07,3.655836343765259
2019-02-08,3.6744353771209717
2019-02-11,3.631781578063965
2019-02-12,3.7488315105438232
2019-02-13,3.7912373542785645
2019-02-14,3.832155466079712
2019-02-15,3.9018399715423584
2019-02-19,3.8844807147979736
2019-02-20,3.9318466186523438
2019-02-21,3.862905979156494
2019-02-22,3.9477174282073975
2019-02-25,3.9353184700012207
2019-02-26,3.895888328552246
2019-02-27,3.8539788722991943
2019-02-28,3.829402208328247
2019-03-01,3.88376784324646
2019-03-04,3.891960620880127
2019-03-05,3.8855056762695312
2019-03-06,3.774541139602661
2019-03-07,3.7052805423736572
2019-03-08,3.7395386695861816
2019-03-11,4.0001935958862305
2019-03-12,4.034451484680176
2019-03-13,4.185879230499268
2019-03-14,4.109918117523193
2019-03-15,4.215422630310059
2019-03-18,4.1940717697143555
2019-03-19,4.361884117126465
2019-03-20,4.329364776611328
2019-03-21,4.566188335418701
2019-03-22,4.406320095062256
2019-03-25,4.3139729499816895
2019-03-26,4.39068078994751
2019-03-27,4.381495952606201
2019-03-28,4.400114059448242
2019-03-29,4.457457065582275
2019-04-01,4.524980545043945
2019-04-02,4.542853832244873
2019-04-03,4.682366371154785
2019-04-04,4.673429489135742
2019-04-05,4.740207195281982
2019-04-08,4.76106071472168
2019-04-09,4.6982550621032715
2019-04-10,4.76875638961792
2019-04-11,4.754854202270508
2019-04-12,4.7168731689453125
2019-04-15,4.585055351257324
2019-04-16,4.672188758850098
2019-04-17,4.649350166320801
2019-04-18,4.624773979187012
2019-04-22,4.678643703460693
2019-04-23,4.733256816864014
2019-04-24,4.745668411254883
2019-04-25,4.639917373657227
2019-04-26,4.420967102050781
2019-04-29,4.451748371124268
2019-04-30,4.493206024169922
2019-05-01,4.480047702789307
2019-05-02,4.547571182250977
2019-05-03,4.543102264404297
2019-05-06,4.464657306671143
2019-05-07,4.297341823577881
2019-05-08,4.31744909286499
2019-05-09,4.224853515625
2019-05-10,4.190845966339111
2019-05-13,3.9334166049957275
2019-05-14,4.022535800933838
2019-05-15,3.961467742919922
2019-05-16,3.9766104221343994
2019-05-17,3.8857531547546387
2019-05-20,3.7670936584472656
2019-05-21,3.84926176071167
2019-05-22,3.7782645225524902
2019-05-23,3.6571221351623535
2019-05-24,3.603252649307251
2019-05-28,3.558072328567505
2019-05-29,3.4838480949401855
2019-05-30,3.4572556018829346
2019-05-31,3.3665425777435303
2019-06-03,3.324791193008423
2019-06-04,3.5539329051971436
2019-06-05,3.51118540763855
2019-06-06,3.573317766189575
2019-06-07,3.6160635948181152
2019-06-10,3.6888821125030518
2019-06-11,3.7465412616729736
2019-06-12,3.6334609985351562
2019-06-13,3.684657335281372
2019-06-14,3.5946903228759766
2019-06-17,3.604383707046509
2019-06-18,3.7994768619537354
2019-06-19,3.8054418563842773
2019-06-20,3.8297977447509766
2019-06-21,3.771641969680786
2019-06-24,3.7940094470977783
2019-06-25,3.764683246612549
2019-06-26,3.9580368995666504
2019-06-27,4.056702136993408
2019-06-28,4.081554889678955
2019-07-01,4.129769802093506
2019-07-02,4.031848430633545
2019-07-03,4.044771671295166
2019-07-05,3.9821436405181885
2019-07-08,3.9070889949798584
2019-07-09,3.9095733165740967
2019-07-10,3.977919340133667
2019-07-11,4.132502555847168
2019-07-12,4.165557861328125
2019-07-15,4.157106876373291
2019-07-16,4.152383804321289
2019-07-17,4.217747688293457
2019-07-18,4.229427337646484
2019-07-19,4.186184406280518
2019-07-22,4.257761478424072
2019-07-23,4.365620136260986
2019-07-24,4.440178394317627
2019-07-25,4.308957099914551
2019-07-26,4.350957870483398
2019-07-29,4.344743728637695
2019-07-30,4.360401630401611
2019-07-31,4.193142890930176
2019-08-01,4.098702907562256
2019-08-02,4.006003379821777
2019-08-05,3.747534990310669
2019-08-06,3.786304473876953
2019-08-07,3.8245785236358643
2019-08-08,3.9331841468811035
2019-08-09,3.8317854404449463
2019-08-12,3.763936996459961
2019-08-13,3.8782596588134766
2019-08-14,3.7296407222747803
2019-08-15,3.6973326206207275
2019-08-16,3.9654929637908936
2019-08-19,4.2443389892578125
2019-08-20,4.172018051147461
2019-08-21,4.25552225112915
2019-08-22,4.2617363929748535
2019-08-23,4.037069320678711
2019-08-26,4.111874580383301
2019-08-27,4.021162509918213
2019-08-28,4.010714054107666
2019-08-29,4.154505729675293
2019-08-30,4.167191505432129
2019-09-03,4.084102630615234
2019-09-04,4.198288917541504
2019-09-05,4.471442699432373
2019-09-06,4.4443254470825195
2019-09-09,4.490347862243652
2019-09-10,4.557019233703613
2019-09-11,4.585628509521484
2019-09-12,4.584135055541992
2019-09-13,4.5261712074279785
2019-09-16,4.483135223388672
2019-09-17,4.504528999328613
2019-09-18,4.477412700653076
2019-09-19,4.4017863273620605
2019-09-20,4.296055793762207
2019-09-23,4.34954309463501
2019-09-24,4.29207706451416
2019-09-25,4.4338765144348145
2019-09-26,4.411735534667969
2019-09-27,4.272921562194824
2019-09-30,4.330387115478516
2019-10-01,4.328645706176758
2019-10-02,4.304763317108154
2019-10-03,4.510498523712158
2019-10-04,4.526918411254883
2019-10-07,4.585628509521484
2019-10-08,4.408999443054199
2019-10-09,4.495572090148926
2019-10-10,4.553286075592041
2019-10-11,4.626924514770508
2019-10-14,4.640356540679932
2019-10-15,4.8851494789123535
2019-10-16,4.831416130065918
2019-10-17,4.833406448364258
2019-10-18,4.7388715744018555
2019-10-21,4.876195430755615
2019-10-22,4.8662428855896
2019-10-23,4.853307723999023
2019-10-24,4.897340297698975
2019-10-25,5.088397979736328
2019-10-28,5.144372463226318
2019-10-29,5.048095703125
2019-10-30,5.050086498260498
2019-10-31,5.000830173492432
2019-11-01,5.039885997772217
2019-11-04,5.23666524887085
2019-11-05,5.2145256996154785
2019-11-06,5.165269374847412
2019-11-07,5.182931423187256
2019-11-08,5.169000148773193
2019-11-11,5.178950786590576
2019-11-12,5.2145256996154785
2019-11-13,5.188652992248535
2019-11-14,5.219002723693848
2019-11-15,5.079689979553223
2019-11-18,5.280948638916016
2019-11-19,5.174223899841309
2019-11-20,5.25358247756958
2019-11-21,5.228706359863281
2019-11-22,5.246368408203125
2019-11-25,5.503101825714111
2019-11-26,5.398367881774902
2019-11-27,5.43322229385376
2019-11-29,5.395878791809082
2019-12-02,5.209411144256592
2019-12-03,5.169826030731201
2019-12-04,5.2136430740356445
2019-12-05,5.196713924407959
2019-12-06,5.282105445861816
2019-12-09,5.282105445861816
2019-12-10,5.32716703414917
2019-12-11,5.4108171463012695
2019-12-12,5.578364849090576
2019-12-13,5.5763726234436035
2019-12-16,5.605251312255859
2019-12-17,5.68342399597168
2019-12-18,5.713796615600586
2019-12-19,5.861924171447754
2019-12-20,5.9592671394348145
2019-12-23,5.94557523727417
2019-12-24,5.940594673156738
2019-12-26,5.95478630065918
2019-12-27,5.897028923034668
2019-12-30,5.78375244140625
2019-12-31,5.857942581176758
2020-01-02,5.972711563110352
2020-01-03,5.877111911773682
2020-01-06,5.901758193969727
2020-01-07,5.973208904266357
2020-01-08,5.984412670135498
2020-01-09,6.050134658813477
2020-01-10,6.082500457763672
2020-01-13,6.2732014656066895
2020-01-14,6.156191825866699
2020-01-15,6.113619804382324
2020-01-16,6.197269439697266
2020-01-17,6.205982685089111
2020-01-21,6.172624111175537
2020-01-22,6.2266459465026855
2020-01-23,6.29511022567749
2020-01-24,6.2358574867248535
2020-01-27,5.9799299240112305
2020-01-28,6.173369884490967
2020-01-29,6.1128740310668945
2020-01-30,6.119594097137451
2020-01-31,5.886074066162109
2020-02-03,5.9831671714782715
2020-02-04,6.152457237243652
2020-02-05,6.242828369140625
2020-02-06,6.329713821411133
2020-02-07,6.263491630554199
2020-02-10,6.546803951263428
2020-02-11,6.669290542602539
2020-02-12,6.7850542068481445
2020-02-13,6.741238594055176
2020-02-14,7.214505672454834
2020-02-18,7.383296966552734
2020-02-19,7.834655284881592
2020-02-20,7.685282230377197
2020-02-21,7.321058750152588
2020-02-24,6.803478240966797
2020-02-25,6.523900032043457
2020-02-26,6.663314342498779
2020-02-27,6.292396545410156
2020-02-28,6.7275848388671875
2020-03-02,6.886015892028809
2020-03-03,6.623457908630371
2020-03-04,7.087292671203613
2020-03-05,6.807796001434326
2020-03-06,6.627195835113525
2020-03-09,6.114037990570068
2020-03-10,6.503639221191406
2020-03-11,6.139695644378662
2020-03-12,5.3883957862854
2020-03-13,5.999449253082275
2020-03-16,4.892426490783691
2020-03-17,5.412309169769287
2020-03-18,5.052351951599121
2020-03-19,5.305193901062012
2020-03-20,5.125339984893799
2020-03-23,5.298219203948975
2020-03-24,6.207202911376953
2020-03-25,6.118521690368652
2020-03-26,6.407982349395752
2020-03-27,6.2956366539001465
2020-03-30,6.615985870361328
2020-03-31,6.566413879394531
2020-04-01,6.055000305175781
2020-04-02,6.3638916015625
2020-04-03,6.075925827026367
2020-04-06,6.685983657836914
2020-04-07,6.452572345733643
2020-04-08,6.649864673614502
2020-04-09,6.550222396850586
2020-04-13,6.722104549407959
2020-04-14,7.073342800140381
2020-04-15,6.995870113372803
2020-04-16,7.341130256652832
2020-04-17,7.2818427085876465
2020-04-20,7.150564193725586
2020-04-21,6.713634490966797
2020-04-22,7.128145217895508
2020-04-23,7.0748372077941895
2020-04-24,7.21383810043335
2020-04-27,7.400418281555176
2020-04-28,7.257929801940918
2020-04-29,7.4347944259643555
2020-04-30,7.280847549438477
2020-05-01,7.044197082519531
2020-05-04,7.256186008453369
2020-05-05,7.317215919494629
2020-05-06,7.418104648590088
2020-05-07,7.594470024108887
2020-05-08,7.7845377922058105
2020-05-11,8.036630630493164
2020-05-12,7.77457332611084
2020-05-13,7.752154350280762
2020-05-14,8.001758575439453
2020-05-15,8.460363388061523
2020-05-18,8.718931198120117
2020-05-19,8.773983001708984
2020-05-20,8.937894821166992
2020-05-21,8.743842124938965
2020-05-22,8.993943214416504
2020-05-26,8.68654727935791
2020-05-27,8.494736671447754
2020-05-28,8.456624031066895
2020-05-29,8.843734741210938
2020-06-01,8.774731636047363
2020-06-02,8.79366397857666
2020-06-03,8.738112449645996
2020-06-04,8.739112854003906
2020-06-05,8.892130851745605
2020-06-08,8.77748966217041
2020-06-09,9.017736434936523
2020-06-10,9.337486267089844
2020-06-11,8.768766403198242
2020-06-12,8.904590606689453
2020-06-15,9.145086288452148
2020-06-16,9.040166854858398
2020-06-17,9.207143783569336
2020-06-18,9.189200401306152
2020-06-19,9.232314109802246
2020-06-22,9.496983528137207
2020-06-23,9.420472145080566
2020-06-24,9.206645011901855
2020-06-25,9.460350036621094
2020-06-26,9.126396179199219
2020-06-29,9.171256065368652
2020-06-30,9.468073844909668
2020-07-01,9.500224113464355
2020-07-02,9.582219123840332
2020-07-06,9.808507919311523
2020-07-07,9.84090805053711
2020-07-08,10.18407917022705
2020-07-09,10.476164817810059
2020-07-10,10.44650936126709
2020-07-13,10.020845413208008
2020-07-14,10.344578742980957
2020-07-15,10.195295333862305
2020-07-16,10.1030855178833
2020-07-17,10.16962718963623
2020-07-20,10.477909088134766
2020-07-21,10.29623031616211
2020-07-22,10.406135559082031
2020-07-23,10.098100662231445
2020-07-24,10.162647247314453
2020-07-27,10.388938903808594
2020-07-28,10.183582305908203
2020-07-29,10.432799339294434
2020-07-30,10.580836296081543
2020-07-31,10.581585884094238
2020-08-03,10.975849151611328
2020-08-04,11.192669868469238
2020-08-05,11.251484870910645
2020-08-06,11.30008316040039
2020-08-07,11.164508819580078
2020-08-10,11.130117416381836
2020-08-11,10.816102027893066
2020-08-12,11.404505729675293
2020-08-13,11.407246589660645
2020-08-14,11.527870178222656
2020-08-17,12.298454284667969
2020-08-18,12.222444534301758
2020-08-19,12.100573539733887
2020-08-20,12.103068351745605
2020-08-21,12.643871307373047
2020-08-24,12.680506706237793
2020-08-25,12.710165977478027
2020-08-26,12.733092308044434
2020-08-27,12.588794708251953
2020-08-28,13.106670379638672
2020-08-31,13.33271312713623
2020-09-01,13.781940460205078
2020-09-02,14.305953979492188
2020-09-03,12.978716850280762
2020-09-04,12.58682918548584
2020-09-08,11.879332542419434
2020-09-09,12.679064750671387
2020-09-10,12.276957511901855
2020-09-11,12.130120277404785
2020-09-14,12.835868835449219
2020-09-15,12.954283714294434
2020-09-16,12.479133605957031
2020-09-17,12.428277015686035
2020-09-18,12.154802322387695
2020-09-21,12.481874465942383
2020-09-22,12.602033615112305
2020-09-23,12.089485168457031
2020-09-24,12.313102722167969
2020-09-25,12.837366104125977
2020-09-28,12.99815845489502
2020-09-29,13.188369750976562
2020-09-30,13.49226188659668
2020-10-01,13.57602310180664
2020-10-02,13.0253324508667
2020-10-05,13.6039457321167
2020-10-06,13.697677612304688
2020-10-07,13.924534797668457
2020-10-08,13.799640655517578
2020-10-09,13.723852157592773
2020-10-12,14.18579387664795
2020-10-13,14.207982063293457
2020-10-14,14.055414199829102
2020-10-15,13.930519104003906
2020-10-16,13.772464752197266
2020-10-19,13.459603309631348
2020-10-20,13.60693645477295
2020-10-21,13.48652458190918
2020-10-22,13.323240280151367
2020-10-23,13.551844596862793
2020-10-26,13.104110717773438
2020-10-27,13.358887672424316
2020-10-28,12.591314315795898
2020-10-29,12.987192153930664
2020-10-30,12.498577117919922
2020-11-02,12.545197486877441
2020-11-03,12.982704162597656
2020-11-04,13.755265235900879
2020-11-05,14.11998176574707
2020-11-06,14.520845413208008
2020-11-09,13.5922269821167
2020-11-10,12.733906745910645
2020-11-11,13.380082130432129
2020-11-12,13.418720245361328
2020-11-13,13.259420394897461
2020-11-16,13.477054595947266
2020-11-17,13.384315490722656
2020-11-18,13.390799522399902
2020-11-19,13.40226936340332
2020-11-20,13.050761222839355
2020-11-23,13.102865219116211
2020-11-24,12.921130180358887
2020-11-25,13.197345733642578
2020-11-27,13.223772048950195
2020-11-30,13.363625526428223
2020-12-01,13.352157592773438
2020-12-02,13.506220817565918
2020-12-03,13.36208724975586
2020-12-04,13.523927688598633
2020-12-07,13.572301864624023
2020-12-08,13.316203117370605
2020-12-09,12.898015022277832
2020-12-10,12.939409255981445
2020-12-11,12.980306625366211
2020-12-14,13.27505874633789
2020-12-15,13.326676368713379
2020-12-16,13.208975791931152
2020-12-17,13.307476043701172
2020-12-18,13.238402366638184
2020-12-21,13.298500061035156
2020-12-22,13.244634628295898
2020-12-23,12.976316452026367
2020-12-24,12.960854530334473
2020-12-28,12.867341041564941
2020-12-29,12.910483360290527
2020-12-30,13.112470626831055
2020-12-31,13.021951675415039
2021-01-04,13.080303192138672
2021-01-05,13.370814323425293
2021-01-06,12.582568168640137
2021-01-07,13.310219764709473
2021-01-08,13.243139266967773
2021-01-11,13.587017059326172
2021-01-12,13.450613975524902
2021-01-13,13.4974946975708
2021-01-14,13.166831970214844
2021-01-15,12.826943397521973
2021-01-19,12.99227523803711
2021-01-20,13.331913948059082
2021-01-21,13.832393646240234
2021-01-22,13.67778491973877
2021-01-25,13.618684768676758
2021-01-26,13.401238441467285
2021-01-27,12.885048866271973
2021-01-28,13.017960548400879
2021-01-29,12.956864356994629
2021-02-01,13.203489303588867
2021-02-02,13.522432327270508
2021-02-03,13.496248245239258
2021-02-04,13.629657745361328
2021-02-05,13.556591987609863
2021-02-08,14.40219783782959
2021-02-09,14.227141380310059
2021-02-10,14.726873397827148
2021-02-11,15.212141036987305
2021-02-12,14.923375129699707
2021-02-16,15.291440963745117
2021-02-17,14.868265151977539
2021-02-18,14.791460037231445
2021-02-19,14.888712882995605
2021-02-22,14.31940746307373
2021-02-23,14.106199264526367
2021-02-24,14.46229362487793
2021-02-25,13.273811340332031
2021-02-26,13.679781913757324
2021-03-01,13.806708335876465
2021-03-02,13.372309684753418
2021-03-03,12.772333145141602
2021-03-04,12.338933944702148
2021-03-05,12.429953575134277
