,HCA
2021-05-21,199.62295532226562
2021-05-24,199.37144470214844
2021-05-25,203.3275146484375
2021-05-26,204.89450073242188
2021-05-27,206.69358825683594
2021-05-28,207.757568359375
2021-06-01,208.8022003173828
2021-06-02,203.7337646484375
2021-06-03,206.2776641845703
2021-06-04,206.77096557617188
2021-06-07,204.93319702148438
2021-06-08,202.9696044921875
2021-06-09,201.48971557617188
2021-06-10,203.2211151123047
2021-06-11,204.75909423828125
2021-06-14,201.054443359375
2021-06-15,203.16795349121094
2021-06-16,200.45339965820312
2021-06-17,200.8896484375
2021-06-18,195.2180938720703
2021-06-21,201.74282836914062
2021-06-22,203.43942260742188
2021-06-23,199.8619842529297
2021-06-24,198.1944580078125
2021-06-25,201.28713989257812
2021-06-28,200.60848999023438
2021-06-29,199.6002197265625
2021-06-30,200.43399047851562
2021-07-01,205.36874389648438
2021-07-02,208.29661560058594
2021-07-06,208.2869110107422
2021-07-07,210.31317138671875
2021-07-08,207.52102661132812
2021-07-09,212.116455078125
2021-07-12,213.61917114257812
2021-07-13,212.54298400878906
2021-07-14,212.07763671875
2021-07-15,213.5706787109375
2021-07-16,212.51394653320312
2021-07-19,210.99179077148438
2021-07-20,241.30799865722656
2021-07-21,241.64736938476562
2021-07-22,239.2623748779297
2021-07-23,240.8814697265625
2021-07-26,238.26382446289062
2021-07-27,240.13491821289062
2021-07-28,238.42861938476562
2021-07-29,240.3385009765625
2021-07-30,240.62936401367188
2021-08-02,243.34397888183594
2021-08-03,245.77740478515625
2021-08-04,240.6875457763672
2021-08-05,241.46311950683594
2021-08-06,242.4907989501953
2021-08-09,241.05593872070312
2021-08-10,233.31936645507812
2021-08-11,233.8041229248047
2021-08-12,235.14199829101562
2021-08-13,235.56857299804688
2021-08-16,238.79705810546875
2021-08-17,237.5560302734375
2021-08-18,235.07415771484375
2021-08-19,238.98123168945312
2021-08-20,241.734619140625
2021-08-23,242.03514099121094
2021-08-24,241.8703155517578
2021-08-25,244.4006805419922
2021-08-26,243.3827667236328
2021-08-27,244.1680450439453
2021-08-30,245.7580108642578
2021-08-31,245.26356506347656
2021-09-01,244.9533233642578
2021-09-02,245.55441284179688
2021-09-03,245.23448181152344
2021-09-07,244.4394989013672
2021-09-08,246.66934204101562
2021-09-09,250.3825225830078
2021-09-10,248.87013244628906
2021-09-13,249.82992553710938
2021-09-14,246.9020233154297
2021-09-15,249.09725952148438
2021-09-16,254.13848876953125
2021-09-17,251.3215789794922
2021-09-20,247.71795654296875
2021-09-21,248.50473022460938
2021-09-22,250.8456573486328
2021-09-23,248.20361328125
2021-09-24,248.98065185546875
2021-09-27,248.2230224609375
2021-09-28,244.58053588867188
2021-09-29,244.97879028320312
2021-09-30,235.76087951660156
2021-10-01,240.68551635742188
2021-10-04,237.373291015625
2021-10-05,236.1397247314453
2021-10-06,232.66233825683594
2021-10-07,235.33351135253906
2021-10-08,233.52682495117188
2021-10-11,230.7100067138672
2021-10-12,232.21554565429688
2021-10-13,232.15724182128906
2021-10-14,235.55691528320312
2021-10-15,239.80160522460938
2021-10-18,239.5198974609375
2021-10-19,241.5499725341797
2021-10-20,243.66751098632812
2021-10-21,252.5454559326172
2021-10-22,245.8529815673828
2021-10-25,234.87696838378906
2021-10-26,234.47872924804688
2021-10-27,238.33489990234375
2021-10-28,243.48297119140625
2021-10-29,243.2789764404297
2021-11-01,243.7937774658203
2021-11-02,241.31687927246094
2021-11-03,242.83216857910156
2021-11-04,240.31643676757812
2021-11-05,241.15179443359375
2021-11-08,240.5301055908203
2021-11-09,239.08282470703125
2021-11-10,238.23776245117188
2021-11-11,236.9944610595703
2021-11-12,238.23776245117188
2021-11-15,235.60546875
2021-11-16,234.78955078125
2021-11-17,236.86817932128906
2021-11-18,236.27569580078125
2021-11-19,232.20579528808594
2021-11-22,233.5365753173828
2021-11-23,234.74099731445312
2021-11-24,232.97320556640625
2021-11-26,224.37692260742188
2021-11-29,223.32789611816406
2021-11-30,219.12203979492188
2021-12-01,219.1414794921875
2021-12-02,225.406494140625
2021-12-03,223.4347381591797
2021-12-06,227.0675048828125
2021-12-07,231.75900268554688
2021-12-08,233.6142578125
2021-12-09,234.517578125
2021-12-10,236.56707763671875
2021-12-13,237.5695343017578
2021-12-14,238.552490234375
2021-12-15,247.03921508789062
2021-12-16,247.18519592285156
2021-12-17,247.00030517578125
2021-12-20,239.0488739013672
2021-12-21,240.421142578125
2021-12-22,245.32632446289062
2021-12-23,245.3068389892578
2021-12-27,246.9808349609375
2021-12-28,249.890869140625
2021-12-29,251.5745849609375
2021-12-30,251.20468139648438
2021-12-31,250.04660034179688
2022-01-03,247.28256225585938
2022-01-04,253.30691528320312
2022-01-05,252.04173278808594
2022-01-06,247.70103454589844
2022-01-07,245.4625701904297
2022-01-10,242.79586791992188
2022-01-11,243.63287353515625
2022-01-12,242.63040161132812
2022-01-13,247.60369873046875
2022-01-14,250.12442016601562
2022-01-18,242.07566833496094
2022-01-19,238.76661682128906
2022-01-20,234.3188934326172
2022-01-21,231.5646209716797
2022-01-24,237.08291625976562
2022-01-25,232.71302795410156
2022-01-26,233.57920837402344
2022-01-27,222.72752380371094
2022-01-28,230.27993774414062
2022-01-31,233.6278839111328
2022-02-01,230.98065185546875
2022-02-02,234.3480987548828
2022-02-03,234.4162139892578
2022-02-04,232.68385314941406
2022-02-07,226.19227600097656
2022-02-08,233.0731201171875
2022-02-09,236.90773010253906
2022-02-10,233.58895874023438
2022-02-11,231.2142333984375
2022-02-14,229.12173461914062
2022-02-15,235.90530395507812
2022-02-16,245.2484588623047
2022-02-17,244.09027099609375
2022-02-18,237.5695343017578
2022-02-22,237.79339599609375
2022-02-23,235.3115997314453
2022-02-24,237.0439910888672
2022-02-25,246.51365661621094
2022-02-28,243.61338806152344
2022-03-01,245.66690063476562
2022-03-02,254.14393615722656
2022-03-03,257.044189453125
2022-03-04,258.30938720703125
2022-03-07,252.8690185546875
2022-03-08,251.12686157226562
2022-03-09,257.2874755859375
2022-03-10,259.9542541503906
2022-03-11,259.8569030761719
2022-03-14,254.43585205078125
2022-03-15,260.0223083496094
2022-03-16,259.7687683105469
2022-03-17,260.3734436035156
2022-03-18,254.23883056640625
2022-03-21,255.09715270996094
2022-03-22,253.91700744628906
2022-03-23,254.17062377929688
2022-03-24,254.16079711914062
2022-03-25,253.6536865234375
2022-03-28,257.876708984375
2022-03-29,257.135498046875
2022-03-30,248.6602020263672
2022-03-31,244.42742919921875
2022-04-01,244.5542449951172
2022-04-04,239.52171325683594
2022-04-05,237.5906524658203
2022-04-06,244.29087829589844
2022-04-07,248.33836364746094
2022-04-08,252.2980194091797
2022-04-11,251.80064392089844
2022-04-12,254.44371032714844
2022-04-13,252.249267578125
2022-04-14,254.492431640625
2022-04-18,253.48788452148438
2022-04-19,255.48719787597656
2022-04-20,268.361083984375
2022-04-21,262.7824401855469
2022-04-22,205.435302734375
2022-04-25,205.2987823486328
2022-04-26,209.6290740966797
2022-04-27,206.98602294921875
2022-04-28,213.53021240234375
2022-04-29,209.2487030029297
2022-05-02,205.61083984375
2022-05-03,210.9554443359375
2022-05-04,219.2454071044922
2022-05-05,218.65048217773438
2022-05-06,221.732421875
2022-05-09,218.56271362304688
2022-05-10,218.9430694580078
2022-05-11,204.3527069091797
2022-05-12,208.51722717285156
2022-05-13,209.60955810546875
2022-05-16,206.41062927246094
2022-05-17,210.6336212158203
2022-05-18,201.69017028808594
2022-05-19,198.11085510253906
2022-05-20,199.72010803222656
2022-05-23,199.97366333007812
2022-05-24,199.70059204101562
2022-05-25,201.06600952148438
2022-05-26,206.55686950683594
2022-05-27,210.2239532470703
2022-05-31,205.2012176513672
2022-06-01,201.83645629882812
2022-06-02,205.9619598388672
2022-06-03,202.46067810058594
2022-06-06,199.75909423828125
2022-06-07,202.3923797607422
2022-06-08,200.64662170410156
2022-06-09,196.2870635986328
2022-06-10,191.8592529296875
2022-06-13,181.1798095703125
2022-06-14,174.8501739501953
2022-06-15,177.755859375
2022-06-16,167.84519958496094
2022-06-17,169.35186767578125
2022-06-21,170.10519409179688
2022-06-22,172.7662811279297
2022-06-23,173.59788513183594
2022-06-24,178.3820037841797
2022-06-27,175.92636108398438
2022-06-28,172.0129852294922
2022-06-29,171.8662109375
2022-06-30,164.42098999023438
2022-07-01,171.26939392089844
2022-07-05,168.84312438964844
2022-07-06,162.39584350585938
2022-07-07,170.8780975341797
2022-07-08,168.86268615722656
2022-07-11,165.72218322753906
2022-07-12,166.4265899658203
2022-07-13,165.6439208984375
2022-07-14,163.86334228515625
2022-07-15,167.8941192626953
2022-07-18,167.97238159179688
2022-07-19,174.32183837890625
2022-07-20,174.93821716308594
2022-07-21,177.3841094970703
2022-07-22,197.6554412841797
2022-07-25,194.32907104492188
2022-07-26,199.52407836914062
2022-07-27,200.22850036621094
2022-07-28,205.2376251220703
2022-07-29,207.8204345703125
2022-08-01,206.34317016601562
2022-08-02,206.8910369873047
2022-08-03,211.7827606201172
2022-08-04,208.11398315429688
2022-08-05,208.2020263671875
2022-08-08,206.76382446289062
2022-08-09,205.52134704589844
2022-08-10,212.02735900878906
2022-08-11,211.8317108154297
2022-08-12,214.15037536621094
2022-08-15,212.00779724121094
2022-08-16,208.2606964111328
2022-08-17,204.46475219726562
2022-08-18,210.3837127685547
2022-08-19,210.3739471435547
2022-08-22,207.79110717773438
2022-08-23,205.6974334716797
2022-08-24,205.86375427246094
2022-08-25,208.93576049804688
2022-08-26,200.5415496826172
2022-08-29,199.6610565185547
2022-08-30,197.41085815429688
2022-08-31,193.58551025390625
2022-09-01,195.13131713867188
2022-09-02,195.69873046875
2022-09-06,196.364013671875
2022-09-07,207.56610107421875
2022-09-08,211.52842712402344
2022-09-09,214.94285583496094
2022-09-12,217.5452117919922
2022-09-13,207.44866943359375
2022-09-14,204.2397003173828
2022-09-15,204.9950714111328
2022-09-16,205.6817626953125
2022-09-19,204.42611694335938
2022-09-20,197.92221069335938
2022-09-21,195.05776977539062
2022-09-22,190.3686981201172
2022-09-23,187.85736083984375
2022-09-26,183.67840576171875
2022-09-27,180.8041229248047
2022-09-28,186.32704162597656
2022-09-29,184.11001586914062
2022-09-30,180.29403686523438
2022-10-03,189.58387756347656
2022-10-04,200.02151489257812
2022-10-05,198.68734741210938
2022-10-06,197.6966094970703
2022-10-07,196.64694213867188
2022-10-10,195.302978515625
2022-10-11,198.83453369140625
2022-10-12,196.6763916015625
2022-10-13,202.0815887451172
2022-10-14,197.63771057128906
2022-10-17,202.38565063476562
2022-10-18,206.0250701904297
2022-10-19,205.21087646484375
2022-10-20,204.6419219970703
2022-10-21,192.9192352294922
2022-10-24,206.35861206054688
2022-10-25,210.32177734375
2022-10-26,213.34317016601562
2022-10-27,213.627685546875
2022-10-28,219.40567016601562
2022-10-31,213.33335876464844
2022-11-01,216.9237823486328
2022-11-02,209.75283813476562
2022-11-03,208.70315551757812
2022-11-04,207.87916564941406
2022-11-07,210.16481018066406
2022-11-08,207.6437225341797
2022-11-09,205.0343017578125
2022-11-10,218.26768493652344
2022-11-11,219.8176727294922
2022-11-14,218.38540649414062
2022-11-15,224.69313049316406
2022-11-16,226.6060333251953
2022-11-17,222.9763641357422
2022-11-18,225.7035369873047
2022-11-21,224.63421630859375
2022-11-22,230.27488708496094
2022-11-23,232.7665557861328
2022-11-25,234.81680297851562
2022-11-28,229.8922882080078
2022-11-29,231.32452392578125
2022-11-30,235.65065002441406
2022-12-01,233.93392944335938
2022-12-02,234.4832763671875
2022-12-05,230.873291015625
2022-12-06,232.11911010742188
2022-12-07,233.5807647705078
2022-12-08,236.93569946289062
2022-12-09,233.07066345214844
2022-12-12,238.11288452148438
2022-12-13,239.02732849121094
2022-12-14,240.6005096435547
2022-12-15,235.6842803955078
2022-12-16,235.045166015625
2022-12-19,234.67153930664062
2022-12-20,234.36672973632812
2022-12-21,238.83065795898438
2022-12-22,237.10997009277344
2022-12-23,236.70684814453125
2022-12-27,236.00875854492188
2022-12-28,232.43955993652344
2022-12-29,236.3529052734375
2022-12-30,235.93992614746094
2023-01-03,239.13548278808594
2023-01-04,244.7104949951172
2023-01-05,246.10670471191406
2023-01-06,250.25601196289062
2023-01-09,245.60523986816406
2023-01-10,246.20501708984375
2023-01-11,248.09286499023438
2023-01-12,250.8754425048828
2023-01-13,254.5331268310547
2023-01-17,253.99234008789062
2023-01-18,252.45848083496094
2023-01-19,252.67481994628906
2023-01-20,257.020751953125
2023-01-23,259.390380859375
2023-01-24,248.4468231201172
2023-01-25,249.3907470703125
2023-01-26,250.5804901123047
2023-01-27,250.50181579589844
2023-01-30,249.0564422607422
2023-01-31,250.7967987060547
2023-02-01,257.0797119140625
2023-02-02,253.66786193847656
2023-02-03,253.75633239746094
2023-02-06,249.27273559570312
2023-02-07,250.9541015625
2023-02-08,252.10450744628906
2023-02-09,251.90786743164062
2023-02-10,252.32083129882812
2023-02-13,255.76219177246094
2023-02-14,254.5626220703125
2023-02-15,254.70025634765625
2023-02-16,258.7413635253906
2023-02-17,258.4366149902344
2023-02-21,251.7996826171875
2023-02-22,249.84304809570312
2023-02-23,247.75856018066406
2023-02-24,244.96612548828125
2023-02-27,243.8845672607422
2023-02-28,239.37144470214844
2023-03-01,240.2072296142578
2023-03-02,239.6664276123047
2023-03-03,245.80191040039062
2023-03-06,247.5127410888672
2023-03-07,241.21998596191406
2023-03-08,247.2177734375
2023-03-09,247.90606689453125
2023-03-10,242.4686737060547
2023-03-13,242.93080139160156
2023-03-14,246.4901580810547
2023-03-15,243.32412719726562
2023-03-16,250.7262420654297
2023-03-17,247.0596923828125
2023-03-20,252.7566680908203
2023-03-21,254.97433471679688
2023-03-22,250.7262420654297
2023-03-23,249.1393585205078
2023-03-24,250.56854248046875
2023-03-27,250.7558135986328
2023-03-28,250.8247833251953
2023-03-29,253.6634063720703
2023-03-30,255.71359252929688
2023-03-31,259.8926696777344
2023-04-03,260.36578369140625
2023-04-04,263.39166259765625
2023-04-05,267.41302490234375
2023-04-06,266.703369140625
2023-04-10,267.0976257324219
2023-04-11,267.68902587890625
2023-04-12,268.46771240234375
2023-04-13,269.48291015625
2023-04-14,269.42376708984375
2023-04-17,267.2060852050781
2023-04-18,267.5510559082031
2023-04-19,269.0689392089844
2023-04-20,266.890625
2023-04-21,277.17083740234375
2023-04-24,282.1384582519531
2023-04-25,277.9396667480469
2023-04-26,274.0760192871094
2023-04-27,278.3832092285156
2023-04-28,283.2029724121094
2023-05-01,279.9306945800781
2023-05-02,276.5105285644531
2023-05-03,274.2139587402344
2023-05-04,273.64227294921875
2023-05-05,274.06610107421875
2023-05-08,273.79010009765625
2023-05-09,270.11370849609375
2023-05-10,274.5392150878906
2023-05-11,274.1055603027344
2023-05-12,271.9076232910156
2023-05-15,273.53387451171875
2023-05-16,271.61187744140625
2023-05-17,271.5034484863281
2023-05-18,275.3868408203125
2023-05-19,278.41278076171875
2023-05-22,273.0607604980469
2023-05-23,263.9140625
2023-05-24,261.09515380859375
2023-05-25,260.2967224121094
2023-05-26,260.6121520996094
2023-05-30,260.3854675292969
2023-05-31,260.3953552246094
2023-06-01,264.02252197265625
2023-06-02,270.32073974609375
2023-06-05,268.3198547363281
2023-06-06,267.2947998046875
2023-06-07,269.6011962890625
2023-06-08,269.561767578125
2023-06-09,267.8861999511719
2023-06-12,272.2722473144531
2023-06-13,275.8304138183594
2023-06-14,280.1179504394531
2023-06-15,282.3797912597656
2023-06-16,286.5183410644531
2023-06-20,281.79705810546875
2023-06-21,283.4564514160156
2023-06-22,290.7853698730469
2023-06-23,291.7730407714844
2023-06-26,291.24951171875
2023-06-27,293.946044921875
2023-06-28,295.8424377441406
2023-06-29,296.75115966796875
2023-06-30,299.7538757324219
2023-07-03,293.9262390136719
2023-07-05,294.6867980957031
2023-07-06,290.8445739746094
2023-07-07,287.9110107421875
2023-07-10,292.10888671875
2023-07-11,291.0718078613281
2023-07-12,291.6150207519531
2023-07-13,292.34588623046875
2023-07-14,292.9187927246094
2023-07-17,288.2764892578125
2023-07-18,286.18255615234375
2023-07-19,283.1897277832031
2023-07-20,283.38726806640625
2023-07-21,281.6390686035156
2023-07-24,281.67852783203125
2023-07-25,282.0242614746094
2023-07-26,278.71533203125
2023-07-27,272.92730712890625
2023-07-28,269.8950500488281
2023-07-31,269.46038818359375
2023-08-01,270.50738525390625
2023-08-02,266.0824279785156
2023-08-03,267.4256896972656
2023-08-04,265.3909912109375
2023-08-07,269.2332458496094
2023-08-08,264.32421875
2023-08-09,263.8205261230469
2023-08-10,264.7588195800781
2023-08-11,266.2700500488281
2023-08-14,267.5639953613281
2023-08-15,265.4700012207031
2023-08-16,263.7711486816406
2023-08-17,262.3487548828125
2023-08-18,265.7366943359375
2023-08-21,271.44573974609375
2023-08-22,271.45556640625
2023-08-23,273.7668762207031
2023-08-24,269.2431335449219
2023-08-25,269.9246826171875
2023-08-28,274.1323547363281
2023-08-29,275.92010498046875
2023-08-30,276.3250732421875
2023-08-31,273.895263671875
2023-09-01,277.3621826171875
2023-09-05,270.88275146484375
2023-09-06,271.1988220214844
2023-09-07,268.5517272949219
2023-09-08,270.220947265625
2023-09-11,269.13446044921875
2023-09-12,257.6669921875
2023-09-13,259.2671203613281
2023-09-14,260.9401550292969
2023-09-15,253.71328735351562
2023-09-18,253.1490020751953
2023-09-19,251.74322509765625
2023-09-20,251.66403198242188
2023-09-21,250.90174865722656
2023-09-22,249.7434539794922
2023-09-25,251.97093200683594
2023-09-26,245.97161865234375
2023-09-27,244.78363037109375
2023-09-28,248.1396942138672
2023-09-29,243.5164337158203
2023-10-02,244.73414611816406
2023-10-03,241.53646850585938
2023-10-04,240.9226837158203
2023-10-05,242.9719696044922
2023-10-06,242.92247009277344
2023-10-09,246.4567108154297
2023-10-10,250.53546142578125
2023-10-11,241.62559509277344
2023-10-12,232.61672973632812
2023-10-13,235.0421905517578
2023-10-16,237.02215576171875
2023-10-17,241.52659606933594
2023-10-18,240.08120727539062
2023-10-19,241.6057891845703
2023-10-20,238.7150421142578
2023-10-23,238.52694702148438
2023-10-24,227.81529235839844
2023-10-25,223.10296630859375
2023-10-26,219.58851623535156
2023-10-27,223.03367614746094
2023-10-30,221.10321044921875
2023-10-31,223.87513732910156
2023-11-01,223.10296630859375
2023-11-02,225.6373291015625
2023-11-03,228.528076171875
2023-11-06,228.6864776611328
2023-11-07,230.7753448486328
2023-11-08,229.23098754882812
2023-11-09,225.28094482421875
2023-11-10,230.48826599121094
2023-11-13,227.6865997314453
2023-11-14,235.20057678222656
2023-11-15,238.65562438964844
2023-11-16,238.0121307373047
2023-11-17,243.91246032714844
2023-11-20,245.92213439941406
2023-11-21,246.0706024169922
2023-11-22,250.47605895996094
2023-11-24,249.6543426513672
2023-11-27,248.85247802734375
2023-11-28,244.1797332763672
2023-11-29,246.58541870117188
2023-11-30,247.9713897705078
2023-12-01,249.8325653076172
2023-12-04,254.564697265625
2023-12-05,249.98104858398438
2023-12-06,249.86224365234375
2023-12-07,251.40663146972656
2023-12-08,254.9508056640625
2023-12-11,259.39581298828125
2023-12-12,260.3659973144531
2023-12-13,266.19049072265625
2023-12-14,273.7117614746094
2023-12-15,268.2940979003906
2023-12-18,265.1089172363281
2023-12-19,267.0934143066406
2023-12-20,261.4277038574219
2023-12-21,266.66680908203125
2023-12-22,267.89715576171875
2023-12-26,269.59393310546875
2023-12-27,269.11761474609375
2023-12-28,268.3833923339844
2023-12-29,268.5818176269531
2024-01-02,273.1858215332031
2024-01-03,269.9709167480469
2024-01-04,270.98309326171875
2024-01-05,273.7018127441406
2024-01-08,279.3080139160156
2024-01-09,277.1647644042969
2024-01-10,280.3101806640625
2024-01-11,280.3399658203125
2024-01-12,280.00262451171875
2024-01-16,278.6432189941406
2024-01-17,275.7259826660156
2024-01-18,282.6122131347656
2024-01-19,285.539306640625
2024-01-22,286.0751647949219
2024-01-23,282.7015075683594
2024-01-24,276.7678527832031
2024-01-25,283.80291748046875
2024-01-26,281.2330017089844
2024-01-29,284.5074157714844
2024-01-30,299.2522277832031
2024-01-31,302.53656005859375
2024-02-01,312.22088623046875
2024-02-02,307.02154541015625
2024-02-05,308.21221923828125
2024-02-06,304.4416809082031
2024-02-07,304.8981018066406
2024-02-08,303.09222412109375
2024-02-09,303.945556640625
2024-02-12,307.75579833984375
2024-02-13,302.1793212890625
2024-02-14,303.0624694824219
2024-02-15,305.2751770019531
2024-02-16,306.15826416015625
2024-02-20,306.1880187988281
2024-02-21,309.2044677734375
2024-02-22,310.4150085449219
2024-02-23,312.91546630859375
2024-02-26,310.772216796875
2024-02-27,311.5660095214844
2024-02-28,309.64105224609375
2024-02-29,309.28387451171875
2024-03-01,309.5616760253906
2024-03-04,311.6453552246094
2024-03-05,313.0940856933594
2024-03-06,320.89312744140625
2024-03-07,322.1434020996094
2024-03-08,322.8478698730469
2024-03-11,318.75982666015625
2024-03-12,321.0419921875
2024-03-13,319.4047546386719
2024-03-14,322.924560546875
2024-03-15,320.130615234375
2024-03-18,325.3009338378906
2024-03-19,328.5920104980469
2024-03-20,326.98126220703125
2024-03-21,326.9713134765625
2024-03-22,328.0550842285156
2024-03-25,325.4500732421875
2024-03-26,325.83782958984375
2024-03-27,329.7950744628906
2024-03-28,331.6246032714844
2024-04-01,328.2240905761719
2024-04-02,327.4684753417969
2024-04-03,330.3021545410156
2024-04-04,323.3123474121094
2024-04-05,326.92156982421875
2024-04-08,326.14605712890625
2024-04-09,327.0111083984375
2024-04-10,325.8875427246094
2024-04-11,325.3804626464844
2024-04-12,320.9757385253906
2024-04-15,320.7868347167969
2024-04-16,312.0968017578125
2024-04-17,309.2531433105469
2024-04-18,295.3032531738281
2024-04-19,303.366943359375
2024-04-22,308.5372009277344
2024-04-23,317.6051025390625
2024-04-24,317.1974792480469
2024-04-25,312.325439453125
2024-04-26,304.9378967285156
2024-04-29,309.6408996582031
2024-04-30,308.0500183105469
2024-05-01,307.6722106933594
2024-05-02,307.0756530761719
2024-05-03,306.0018005371094
2024-05-06,308.2886657714844
2024-05-07,312.653564453125
2024-05-08,307.65234375
2024-05-09,320.05108642578125
2024-05-10,324.7839050292969
2024-05-13,315.36798095703125
2024-05-14,318.6690368652344
2024-05-15,325.09210205078125
2024-05-16,320.86639404296875
2024-05-17,321.0155334472656
2024-05-20,323.1929931640625
2024-05-21,319.2854919433594
2024-05-22,316.5909423828125
2024-05-23,313.5185852050781
2024-05-24,316.8793029785156
2024-05-28,316.83953857421875
2024-05-29,323.2725830078125
2024-05-30,333.18560791015625
2024-05-31,337.8090515136719
2024-06-03,330.79931640625
2024-06-04,330.1033020019531
2024-06-05,334.9852600097656
2024-06-06,334.895751953125
2024-06-07,335.5122375488281
2024-06-10,339.3104248046875
2024-06-11,334.3887023925781
2024-06-12,338.8630065917969
2024-06-13,338.9524841308594
2024-06-14,336.1929626464844
2024-06-17,334.2005310058594
2024-06-18,339.3509826660156
2024-06-20,337.08953857421875
2024-06-21,337.6374816894531
2024-06-24,340.07818603515625
2024-06-25,339.16168212890625
2024-06-26,339.19158935546875
2024-06-27,341.9909362792969
2024-06-28,320.0642395019531
2024-07-01,313.9275207519531
2024-07-02,318.4902038574219
2024-07-03,325.31427001953125
2024-07-05,319.0879211425781
2024-07-08,315.0133972167969
2024-07-09,315.71075439453125
2024-07-10,314.15667724609375
2024-07-11,316.3085021972656
2024-07-12,323.09271240234375
2024-07-15,315.7804870605469
2024-07-16,317.7032165527344
2024-07-17,321.7578125
2024-07-18,320.51251220703125
2024-07-19,320.94091796875
2024-07-22,324.1487121582031
2024-07-23,338.88275146484375
2024-07-24,342.63848876953125
2024-07-25,351.4549865722656
2024-07-26,353.43743896484375
2024-07-29,357.3725280761719
2024-07-30,359.98260498046875
2024-07-31,361.6761474609375
2024-08-01,361.7458801269531
2024-08-02,355.011474609375
2024-08-05,348.8548583984375
2024-08-06,351.5944519042969
2024-08-07,350.93695068359375
2024-08-08,359.30517578125
2024-08-09,359.5343017578125
2024-08-12,360.0323791503906
2024-08-13,367.46417236328125
2024-08-14,370.17388916015625
2024-08-15,370.48272705078125
2024-08-16,372.3555908203125
2024-08-19,372.7939147949219
2024-08-20,373.8897705078125
2024-08-21,375.2446594238281
2024-08-22,381.6701965332031
2024-08-23,387.30877685546875
2024-08-26,387.02984619140625
2024-08-27,388.7034912109375
2024-08-28,388.7034912109375
2024-08-29,391.3036193847656
2024-08-30,394.093017578125
2024-09-03,394.3321228027344
2024-09-04,392.8078918457031
2024-09-05,396.244873046875
2024-09-06,386.5118408203125
2024-09-09,383.4933166503906
2024-09-10,384.9676818847656
2024-09-11,387.17926025390625
2024-09-12,390.1878662109375
2024-09-13,393.18646240234375
2024-09-16,402.5765686035156
2024-09-17,396.65911865234375
2024-09-18,399.0440673828125
2024-09-19,402.6663818359375
2024-09-20,403.8039855957031
2024-09-23,404.841796875
2024-09-24,400.95001220703125
2024-09-25,404.25299072265625
2024-09-26,403.0056457519531
2024-09-27,402.4268798828125
2024-09-30,405.5702209472656
2024-10-01,404.5923156738281
2024-10-02,402.9956970214844
2024-10-03,391.6297607421875
2024-10-04,393.23638916015625
2024-10-07,381.7207946777344
2024-10-08,377.77911376953125
2024-10-09,385.54266357421875
2024-10-10,386.4307861328125
2024-10-11,393.70538330078125
2024-10-14,394.9427490234375
2024-10-15,400.4111633300781
2024-10-16,408.36431884765625
2024-10-17,405.6201171875
2024-10-18,414.66094970703125
2024-10-21,409.8910827636719
2024-10-22,407.3065490722656
2024-10-23,409.16259765625
2024-10-24,398.05615234375
2024-10-25,362.7809143066406
2024-10-28,355.8356628417969
2024-10-29,359.90704345703125
2024-10-30,360.1565246582031
2024-10-31,357.9811096191406
2024-11-01,356.43438720703125
2024-11-04,362.3917541503906
2024-11-05,365.8843688964844
2024-11-06,348.0122375488281
2024-11-07,355.27685546875
2024-11-08,353.4107971191406
2024-11-11,357.2326965332031
2024-11-12,349.7884826660156
2024-11-13,348.5810546875
2024-11-14,344.77911376953125
2024-11-15,342.2344970703125
2024-11-18,335.1395263671875
2024-11-19,334.4010925292969
2024-11-20,332.2955627441406
2024-11-21,331.53717041015625
2024-11-22,324.24261474609375
2024-11-25,324.9311828613281
2024-11-26,328.254150390625
2024-11-27,324.781494140625
2024-11-29,326.5278015136719
2024-12-02,326.9369201660156
2024-12-03,326.37811279296875
2024-12-04,323.4044189453125
2024-12-05,319.3729553222656
2024-12-06,319.0735778808594
2024-12-09,317.82623291015625
2024-12-10,316.119873046875
2024-12-11,314.4733581542969
2024-12-12,311.3299865722656
2024-12-13,313.92999267578125
2024-12-16,309.6000061035156
2024-12-17,307.7799987792969
