,MU
2021-06-03,80.40303802490234
2021-06-04,82.09872436523438
2021-06-07,82.37318420410156
2021-06-08,78.93279266357422
2021-06-09,77.09989929199219
2021-06-10,77.70758819580078
2021-06-11,77.76640319824219
2021-06-14,78.89359283447266
2021-06-15,80.55006408691406
2021-06-16,78.89359283447266
2021-06-17,79.04061126708984
2021-06-18,75.42378997802734
2021-06-21,75.54141998291016
2021-06-22,76.11971282958984
2021-06-23,77.45272064208984
2021-06-24,78.9818115234375
2021-06-25,80.40303802490234
2021-06-28,81.72625732421875
2021-06-29,81.28519439697266
2021-06-30,83.2945327758789
2021-07-01,78.5211181640625
2021-07-02,78.73675537109375
2021-07-06,79.47188568115234
2021-07-07,76.66860961914062
2021-07-08,75.58062744140625
2021-07-09,77.17829132080078
2021-07-12,77.98201751708984
2021-07-13,76.89405059814453
2021-07-14,76.93324279785156
2021-07-15,75.39439392089844
2021-07-16,73.52227783203125
2021-07-19,73.10079956054688
2021-07-20,73.89472961425781
2021-07-21,75.6590347290039
2021-07-22,74.03195190429688
2021-07-23,74.43383026123047
2021-07-26,74.78669738769531
2021-07-27,72.74793243408203
2021-07-28,74.05158233642578
2021-07-29,75.55122375488281
2021-07-30,76.04131317138672
2021-08-02,76.1001205444336
2021-08-03,79.25625610351562
2021-08-04,80.3540267944336
2021-08-05,79.87374114990234
2021-08-06,80.3736343383789
2021-08-09,78.61914825439453
2021-08-10,74.40442657470703
2021-08-11,73.54187774658203
2021-08-12,68.85668182373047
2021-08-13,69.51338958740234
2021-08-16,69.523193359375
2021-08-17,69.37617492675781
2021-08-18,69.21932983398438
2021-08-19,68.8860855102539
2021-08-20,68.83708953857422
2021-08-23,70.317138671875
2021-08-24,70.55237579345703
2021-08-25,72.57150268554688
2021-08-26,71.32672119140625
2021-08-27,72.53231048583984
2021-08-30,71.70897674560547
2021-08-31,72.23824310302734
2021-09-01,72.25787353515625
2021-09-02,72.52251434326172
2021-09-03,72.34607696533203
2021-09-07,72.17945098876953
2021-09-08,70.83660888671875
2021-09-09,71.42471313476562
2021-09-10,72.04222106933594
2021-09-13,72.87535095214844
2021-09-14,72.03242492675781
2021-09-15,72.35587310791016
2021-09-16,73.14981079101562
2021-09-17,72.82635498046875
2021-09-20,70.93464660644531
2021-09-21,70.70919036865234
2021-09-22,72.5029067993164
2021-09-23,72.57150268554688
2021-09-24,72.58133697509766
2021-09-27,73.68891143798828
2021-09-28,71.65016174316406
2021-09-29,70.21910858154297
2021-09-30,69.66946411132812
2021-10-01,69.67927551269531
2021-10-04,69.31609344482422
2021-10-05,69.19831848144531
2021-10-06,68.64867401123047
2021-10-07,69.23757934570312
2021-10-08,68.8253402709961
2021-10-11,67.94194793701172
2021-10-12,65.48809814453125
2021-10-13,65.15438079833984
2021-10-14,66.54817199707031
2021-10-15,66.4303970336914
2021-10-18,66.01814270019531
2021-10-19,66.32241821289062
2021-10-20,67.0094985961914
2021-10-21,67.37266540527344
2021-10-22,66.26351928710938
2021-10-25,67.49044036865234
2021-10-26,67.6671371459961
2021-10-27,66.98004913330078
2021-10-28,68.29529571533203
2021-10-29,67.82416534423828
2021-11-01,69.39462280273438
2021-11-02,69.45352172851562
2021-11-03,69.93447875976562
2021-11-04,70.90619659423828
2021-11-05,71.57364654541016
2021-11-08,73.1833724975586
2021-11-09,74.19432830810547
2021-11-10,72.05459594726562
2021-11-11,73.17353820800781
2021-11-12,75.87276458740234
2021-11-15,75.36235046386719
2021-11-16,75.39180755615234
2021-11-17,74.0667495727539
2021-11-18,75.59793853759766
2021-11-19,81.49696350097656
2021-11-22,82.31165313720703
2021-11-23,83.8330307006836
2021-11-24,84.61825561523438
2021-11-26,81.87976837158203
2021-11-29,84.54955291748047
2021-11-30,82.44906616210938
2021-12-01,83.57783508300781
2021-12-02,81.3497314453125
2021-12-03,80.11299896240234
2021-12-06,80.92768096923828
2021-12-07,84.24528503417969
2021-12-08,84.43175506591797
2021-12-09,83.36190032958984
2021-12-10,83.96063232421875
2021-12-13,82.79259490966797
2021-12-14,81.7521743774414
2021-12-15,84.07841491699219
2021-12-16,81.16323852539062
2021-12-17,81.46751403808594
2021-12-20,80.51543426513672
2021-12-21,89.00572967529297
2021-12-22,88.67200469970703
2021-12-23,92.6766586303711
2021-12-27,92.68648529052734
2021-12-28,91.2239990234375
2021-12-29,94.39436340332031
2021-12-30,92.15644073486328
2021-12-31,91.52759552001953
2022-01-03,94.08231353759766
2022-01-04,94.66202545166016
2022-01-05,92.75582122802734
2022-01-06,93.98405456542969
2022-01-07,92.80494689941406
2022-01-10,92.25472259521484
2022-01-11,92.559326171875
2022-01-12,93.45346069335938
2022-01-13,93.95458984375
2022-01-14,95.66426849365234
2022-01-18,91.25248718261719
2022-01-19,88.43246459960938
2022-01-20,83.58834075927734
2022-01-21,80.50301361083984
2022-01-24,81.50526428222656
2022-01-25,79.31410217285156
2022-01-26,80.54232025146484
2022-01-27,77.34893035888672
2022-01-28,77.88935089111328
2022-01-31,80.83709716796875
2022-02-01,80.0313720703125
2022-02-02,83.0380859375
2022-02-03,80.54232025146484
2022-02-04,79.75625610351562
2022-02-07,79.46148681640625
2022-02-08,82.65487670898438
2022-02-09,86.585205078125
2022-02-10,89.43470764160156
2022-02-11,88.19664001464844
2022-02-14,88.2948989868164
2022-02-15,94.32797241210938
2022-02-16,94.38692474365234
2022-02-17,92.09750366210938
2022-02-18,89.21854400634766
2022-02-22,88.99254608154297
2022-02-23,85.78931427001953
2022-02-24,87.28282928466797
2022-02-25,88.53073120117188
2022-02-28,87.31232452392578
2022-03-01,84.75761413574219
2022-03-02,91.67499542236328
2022-03-03,87.62674713134766
2022-03-04,80.48336029052734
2022-03-07,74.38153076171875
2022-03-08,75.81610870361328
2022-03-09,78.056396484375
2022-03-10,74.40116119384766
2022-03-11,71.55167388916016
2022-03-14,68.1912612915039
2022-03-15,71.83663177490234
2022-03-16,78.28239440917969
2022-03-17,79.11758422851562
2022-03-18,78.02692413330078
2022-03-21,76.98538208007812
2022-03-22,77.74195861816406
2022-03-23,74.33240509033203
2022-03-24,76.84782409667969
2022-03-25,76.73973083496094
2022-03-28,78.46908569335938
2022-03-29,80.62093353271484
2022-03-30,77.78126525878906
2022-03-31,76.53337860107422
2022-04-01,74.85316467285156
2022-04-04,76.31720733642578
2022-04-05,73.31051635742188
2022-04-06,72.4949722290039
2022-04-07,72.0036849975586
2022-04-08,70.98040008544922
2022-04-11,70.87216186523438
2022-04-12,70.80328369140625
2022-04-13,71.21653747558594
2022-04-14,69.00271606445312
2022-04-18,70.0063247680664
2022-04-19,71.5609130859375
2022-04-20,72.02336120605469
2022-04-21,69.77999877929688
2022-04-22,68.29428100585938
2022-04-25,68.99286651611328
2022-04-26,66.00174713134766
2022-04-27,65.40153503417969
2022-04-28,69.05191040039062
2022-04-29,67.0938949584961
2022-05-02,69.46515655517578
2022-05-03,70.11454772949219
2022-05-04,72.43661499023438
2022-05-05,70.1440658569336
2022-05-06,69.21917724609375
2022-05-09,66.83808135986328
2022-05-10,67.80232238769531
2022-05-11,65.88365173339844
2022-05-12,66.62162017822266
2022-05-13,70.76392364501953
2022-05-16,69.33724975585938
2022-05-17,73.28279113769531
2022-05-18,69.90791320800781
2022-05-19,68.2844467163086
2022-05-20,67.79247283935547
2022-05-23,68.47138214111328
2022-05-24,65.54913330078125
2022-05-25,66.77902221679688
2022-05-26,69.46515655517578
2022-05-27,72.14141845703125
2022-05-31,72.65306854248047
2022-06-01,72.36774444580078
2022-06-02,74.15846252441406
2022-06-03,68.81576538085938
2022-06-06,69.31755065917969
2022-06-07,69.62258911132812
2022-06-08,67.49730682373047
2022-06-09,64.95877075195312
2022-06-10,61.61342239379883
2022-06-13,57.89418411254883
2022-06-14,57.756439208984375
2022-06-15,58.1696891784668
2022-06-16,54.12575149536133
2022-06-17,54.85386276245117
2022-06-21,55.8869743347168
2022-06-22,55.43436813354492
2022-06-23,55.31629943847656
2022-06-24,57.5006103515625
2022-06-27,57.835147857666016
2022-06-28,56.929935455322266
2022-06-29,55.119510650634766
2022-06-30,54.39139938354492
2022-07-01,52.7876091003418
2022-07-05,55.8181037902832
2022-07-06,56.44781494140625
2022-07-07,57.904022216796875
2022-07-08,58.30329513549805
2022-07-11,56.99211883544922
2022-07-12,58.34272766113281
2022-07-13,58.027259826660156
2022-07-14,58.51033020019531
2022-07-15,60.65947723388672
2022-07-18,59.594764709472656
2022-07-19,61.517173767089844
2022-07-20,62.404441833496094
2022-07-21,62.73963165283203
2022-07-22,60.42287826538086
2022-07-25,59.29901123046875
2022-07-26,58.81593704223633
2022-07-27,61.0143928527832
2022-07-28,61.19184494018555
2022-07-29,60.98481369018555
2022-08-01,61.65519332885742
2022-08-02,61.58618927001953
2022-08-03,63.341007232666016
2022-08-04,63.93251419067383
2022-08-05,61.57632064819336
2022-08-08,60.58061599731445
2022-08-09,58.31315994262695
2022-08-10,60.53132247924805
2022-08-11,61.43830490112305
2022-08-12,64.11981964111328
2022-08-15,63.784629821777344
2022-08-16,62.956520080566406
2022-08-17,60.748207092285156
2022-08-18,62.08897018432617
2022-08-19,59.653907775878906
2022-08-22,57.48503875732422
2022-08-23,57.04140090942383
2022-08-24,57.48503875732422
2022-08-25,60.33415222167969
2022-08-26,56.814659118652344
2022-08-29,56.20343017578125
2022-08-30,55.503482818603516
2022-08-31,55.730220794677734
2022-09-01,56.49919128417969
2022-09-02,55.53305435180664
2022-09-06,54.448612213134766
2022-09-07,54.22187042236328
2022-09-08,54.606346130371094
2022-09-09,56.627342224121094
2022-09-12,57.12027359008789
2022-09-13,52.86138916015625
2022-09-14,52.358604431152344
2022-09-15,51.94454574584961
2022-09-16,52.10227966308594
2022-09-19,51.362892150878906
2022-09-20,50.08129119873047
2022-09-21,49.39119338989258
2022-09-22,48.95741653442383
2022-09-23,49.39119338989258
2022-09-26,48.18844985961914
2022-09-27,49.864402770996094
2022-09-28,50.27846145629883
2022-09-29,49.30247116088867
2022-09-30,49.39119338989258
2022-10-03,50.98827362060547
2022-10-04,53.19657897949219
2022-10-05,53.955684661865234
2022-10-06,53.84724044799805
2022-10-07,52.27149963378906
2022-10-10,50.75996017456055
2022-10-11,53.06183624267578
2022-10-12,52.113426208496094
2022-10-13,54.197959899902344
2022-10-14,52.08379364013672
2022-10-17,52.854373931884766
2022-10-18,51.915836334228516
2022-10-19,52.39004898071289
2022-10-20,53.051963806152344
2022-10-21,55.37360382080078
2022-10-24,55.561309814453125
2022-10-25,55.195770263671875
2022-10-26,54.78084182739258
2022-10-27,51.57994079589844
2022-10-28,53.387855529785156
2022-10-31,53.44712448120117
2022-11-01,54.197959899902344
2022-11-02,52.80497741699219
2022-11-03,52.83461380004883
2022-11-04,55.482276916503906
2022-11-07,55.87744903564453
2022-11-08,56.796226501464844
2022-11-09,55.2945671081543
2022-11-10,59.54267883300781
2022-11-11,61.76552200317383
2022-11-14,61.03445053100586
2022-11-15,62.338523864746094
2022-11-16,58.15957260131836
2022-11-17,58.03114318847656
2022-11-18,57.873077392578125
2022-11-21,56.4702033996582
2022-11-22,57.9125862121582
2022-11-23,58.21884536743164
2022-11-25,57.705116271972656
2022-11-28,55.07722473144531
2022-11-29,54.45482635498047
2022-11-30,56.95429229736328
2022-12-01,54.82036209106445
2022-12-02,54.020137786865234
2022-12-05,53.387855529785156
2022-12-06,53.032203674316406
2022-12-07,53.170509338378906
2022-12-08,54.53385925292969
2022-12-09,54.20783615112305
2022-12-12,54.682044982910156
2022-12-13,54.57337951660156
2022-12-14,53.93122100830078
2022-12-15,51.4119873046875
2022-12-16,51.44163131713867
2022-12-19,51.095855712890625
2022-12-20,50.06840133666992
2022-12-21,50.57225036621094
2022-12-22,48.83348846435547
2022-12-23,49.59419250488281
2022-12-27,49.4163703918457
2022-12-28,48.5272331237793
2022-12-29,50.03876876831055
2022-12-30,49.48920822143555
2023-01-03,49.875389099121094
2023-01-04,53.667781829833984
2023-01-05,54.17277145385742
2023-01-06,56.212547302246094
2023-01-09,55.80656814575195
2023-01-10,56.648216247558594
2023-01-11,57.48987579345703
2023-01-12,56.7076301574707
2023-01-13,56.370967864990234
2023-01-17,56.291748046875
2023-01-18,55.95509338378906
2023-01-19,55.80656814575195
2023-01-20,57.88594055175781
2023-01-23,61.212947845458984
2023-01-24,60.658451080322266
2023-01-25,60.935699462890625
2023-01-26,62.183326721191406
2023-01-27,63.242820739746094
2023-01-30,61.10403060913086
2023-01-31,59.7078742980957
2023-02-01,61.985286712646484
2023-02-02,62.54969787597656
2023-02-03,61.79716110229492
2023-02-06,59.39101791381836
2023-02-07,61.51990509033203
2023-02-08,59.65836715698242
2023-02-09,59.58905029296875
2023-02-10,59.23258972167969
2023-02-13,59.52964401245117
2023-02-14,61.46049880981445
2023-02-15,61.23275375366211
2023-02-16,59.46033477783203
2023-02-17,58.430545806884766
2023-02-21,57.03438949584961
2023-02-22,56.42047882080078
2023-02-23,58.173099517822266
2023-02-24,57.60869216918945
2023-02-27,57.33144760131836
2023-02-28,57.252227783203125
2023-03-01,56.77694320678711
2023-03-02,55.87588119506836
2023-03-03,56.22244644165039
2023-03-06,56.27195358276367
2023-03-07,55.014427185058594
2023-03-08,56.33135986328125
2023-03-09,55.05402755737305
2023-03-10,54.3906135559082
2023-03-13,53.370723724365234
2023-03-14,53.737091064453125
2023-03-15,53.59846496582031
2023-03-16,56.014503479003906
2023-03-17,56.1036262512207
2023-03-20,57.07400131225586
2023-03-21,58.05427932739258
2023-03-22,57.59879684448242
2023-03-23,60.73766326904297
2023-03-24,60.55942916870117
2023-03-27,59.202884674072266
2023-03-28,58.69789123535156
2023-03-29,62.91606140136719
2023-03-30,62.47047805786133
2023-03-31,59.74748992919922
2023-04-03,59.024654388427734
2023-04-04,56.7076301574707
2023-04-05,56.46009063720703
2023-04-06,58.10214614868164
2023-04-10,62.77532196044922
2023-04-11,63.072975158691406
2023-04-12,61.47556686401367
2023-04-13,62.50743103027344
2023-04-14,62.14032745361328
2023-04-17,62.051029205322266
2023-04-18,61.44579315185547
2023-04-19,60.17580795288086
2023-04-20,60.97947311401367
2023-04-21,60.65205764770508
2023-04-24,59.04471206665039
2023-04-25,57.685428619384766
2023-04-26,60.54290771484375
2023-04-27,61.41603088378906
2023-04-28,63.8568000793457
2023-05-01,61.862510681152344
2023-05-02,61.41603088378906
2023-05-03,60.433773040771484
2023-05-04,60.03689956665039
2023-05-05,60.75127029418945
2023-05-08,60.394081115722656
2023-05-09,60.453617095947266
2023-05-10,59.520965576171875
2023-05-11,61.1282958984375
2023-05-12,60.443695068359375
2023-05-15,64.13461303710938
2023-05-16,63.231719970703125
2023-05-17,64.41242218017578
2023-05-18,67.04169464111328
2023-05-19,67.63700103759766
2023-05-22,65.71218872070312
2023-05-23,65.493896484375
2023-05-24,66.00983428955078
2023-05-25,69.06575012207031
2023-05-26,73.35197448730469
2023-05-30,71.12948608398438
2023-05-31,67.6667709350586
2023-06-01,68.54981994628906
2023-06-02,68.62918853759766
2023-06-05,67.24012756347656
2023-06-06,67.0119400024414
2023-06-07,66.53569030761719
2023-06-08,64.8093032836914
2023-06-09,64.9184341430664
2023-06-12,66.92263793945312
2023-06-13,67.33935546875
2023-06-14,68.57958221435547
2023-06-15,68.28192138671875
2023-06-16,67.1310043334961
2023-06-20,66.37694549560547
2023-06-21,65.28555297851562
2023-06-22,65.73201751708984
2023-06-23,64.76959991455078
2023-06-26,64.93827819824219
2023-06-27,66.26780700683594
2023-06-28,66.54560852050781
2023-06-29,63.82703399658203
2023-06-30,62.61656951904297
2023-07-03,63.4004020690918
2023-07-05,61.57478332519531
2023-07-06,60.75127029418945
2023-07-07,60.28903579711914
2023-07-10,62.10814666748047
2023-07-11,63.22147750854492
2023-07-12,63.41035079956055
2023-07-13,64.14595794677734
2023-07-14,63.6986198425293
2023-07-17,64.77220153808594
2023-07-18,64.55351257324219
2023-07-19,64.57337951660156
2023-07-20,64.30499267578125
2023-07-21,65.25927734375
2023-07-24,65.09028625488281
2023-07-25,65.28910064697266
2023-07-26,66.97897338867188
2023-07-27,70.64701843261719
2023-07-28,70.7762451171875
2023-07-31,70.9651107788086
2023-08-01,70.33887481689453
2023-08-02,67.7642822265625
2023-08-03,68.76826477050781
2023-08-04,69.4939193725586
2023-08-07,68.96707916259766
2023-08-08,67.24737548828125
2023-08-09,66.30303192138672
2023-08-10,65.05052947998047
2023-08-11,63.98690414428711
2023-08-14,67.87362670898438
2023-08-15,64.94117736816406
2023-08-16,63.837791442871094
2023-08-17,63.18171691894531
2023-08-18,63.2115364074707
2023-08-21,63.57933807373047
2023-08-22,63.03260803222656
2023-08-23,64.80201721191406
2023-08-24,63.310943603515625
2023-08-25,63.34077072143555
2023-08-28,64.92130279541016
2023-08-29,66.28314971923828
2023-08-30,67.68475341796875
2023-08-31,69.52375793457031
2023-09-01,69.97106170654297
2023-09-05,69.87166595458984
2023-09-06,69.99095916748047
2023-09-07,69.45417022705078
2023-09-08,69.76231384277344
2023-09-11,69.61319732666016
2023-09-12,69.89153289794922
2023-09-13,70.42833709716797
2023-09-14,71.36273956298828
2023-09-15,69.46409606933594
2023-09-18,70.08041381835938
2023-09-19,70.28915405273438
2023-09-20,69.26529693603516
2023-09-21,67.49588775634766
2023-09-22,68.47005462646484
2023-09-25,68.17183685302734
2023-09-26,67.53564453125
2023-09-27,67.80403900146484
2023-09-28,64.81195068359375
2023-09-29,67.62511444091797
2023-10-02,67.55553436279297
2023-10-03,67.42630767822266
2023-10-04,67.70464324951172
2023-10-05,68.6390380859375
2023-10-06,69.6596450805664
2023-10-09,69.18170928955078
2023-10-10,68.77346801757812
2023-10-11,69.90857696533203
2023-10-12,69.4505386352539
2023-10-13,68.9128646850586
2023-10-16,68.7834243774414
2023-10-17,68.70377349853516
2023-10-18,68.8431625366211
2023-10-19,67.24007415771484
2023-10-20,66.931396484375
2023-10-23,66.59285736083984
2023-10-24,67.77775573730469
2023-10-25,66.21450805664062
2023-10-26,64.25296783447266
2023-10-27,65.36814880371094
2023-10-30,65.78634643554688
2023-10-31,66.58291625976562
2023-11-01,69.10205078125
2023-11-02,70.13758087158203
2023-11-03,72.26840209960938
2023-11-06,72.60693359375
2023-11-07,72.4874496459961
2023-11-08,71.96968078613281
2023-11-09,73.254150390625
2023-11-10,75.03646087646484
2023-11-13,74.45894622802734
2023-11-14,76.83868408203125
2023-11-15,76.80882263183594
2023-11-16,76.34083557128906
2023-11-17,77.22702026367188
2023-11-20,78.282470703125
2023-11-21,76.38066864013672
2023-11-22,76.76898193359375
2023-11-24,76.53998565673828
2023-11-27,77.17723083496094
2023-11-28,75.79319763183594
2023-11-29,76.36075592041016
2023-11-30,75.79319763183594
2023-12-01,75.60401153564453
2023-12-04,73.9710464477539
2023-12-05,73.37364196777344
2023-12-06,72.81603240966797
2023-12-07,73.33380889892578
2023-12-08,74.63817596435547
2023-12-11,77.4560317993164
2023-12-12,77.82444763183594
2023-12-13,79.44744110107422
2023-12-14,81.8371353149414
2023-12-15,81.06049346923828
2023-12-18,81.2098388671875
2023-12-19,81.81722259521484
2023-12-20,78.3521728515625
2023-12-21,85.1130142211914
2023-12-22,86.1186752319336
2023-12-26,86.68622589111328
2023-12-27,86.28794860839844
2023-12-28,85.63078308105469
2023-12-29,85.08739471435547
2024-01-02,82.09626770019531
2024-01-03,82.01651000976562
2024-01-04,82.4651870727539
2024-01-05,83.20298767089844
2024-01-08,84.69853973388672
2024-01-09,83.0833511352539
2024-01-10,82.13614654541016
2024-01-11,83.14317321777344
2024-01-12,82.14612579345703
2024-01-16,84.35955047607422
2024-01-17,83.03349304199219
2024-01-18,84.56893157958984
2024-01-19,87.25096893310547
2024-01-22,88.97584533691406
2024-01-23,87.27091217041016
2024-01-24,87.81929016113281
2024-01-25,88.93596649169922
2024-01-26,87.78938293457031
2024-01-29,88.80635833740234
2024-01-30,85.90497589111328
2024-01-31,85.49617767333984
2024-02-01,85.35659790039062
2024-02-02,86.2240219116211
2024-02-05,86.72254180908203
2024-02-06,84.3495864868164
2024-02-07,84.91790008544922
2024-02-08,84.62874603271484
2024-02-09,85.30673217773438
2024-02-12,85.44632720947266
2024-02-13,81.2886734008789
2024-02-14,81.58778381347656
2024-02-15,81.38837432861328
2024-02-16,79.26467895507812
2024-02-20,80.4710922241211
2024-02-21,81.24878692626953
2024-02-22,85.65570831298828
2024-02-23,85.74544525146484
2024-02-26,89.19519805908203
2024-02-27,91.578125
2024-02-28,89.44446563720703
2024-02-29,90.341796875
2024-03-01,94.86835479736328
2024-03-04,95.48651885986328
2024-03-05,94.19036865234375
2024-03-06,95.27713775634766
2024-03-07,98.68702697753906
2024-03-08,97.33104705810547
2024-03-11,94.2302474975586
2024-03-12,97.13162994384766
2024-03-13,93.88128662109375
2024-03-14,91.15937042236328
2024-03-15,92.97398376464844
2024-03-18,93.50241088867188
2024-03-19,93.72177124023438
2024-03-20,95.96509552001953
2024-03-21,109.52484130859375
2024-03-22,109.88378143310547
2024-03-25,116.78329467773438
2024-03-26,118.44835662841797
2024-03-27,118.89701843261719
2024-03-28,117.65451049804688
2024-04-01,124.05170440673828
2024-04-02,122.50479888916016
2024-04-03,127.75428771972656
2024-04-04,123.84211730957031
2024-04-05,123.33313751220703
2024-04-08,122.70439147949219
2024-04-09,122.3850326538086
2024-04-10,121.95589447021484
2024-04-11,127.25529479980469
2024-04-12,122.27526092529297
2024-04-15,121.12755584716797
2024-04-16,121.5267562866211
2024-04-17,116.09762573242188
2024-04-18,111.70641326904297
2024-04-19,106.55671691894531
2024-04-22,108.90202331542969
2024-04-23,112.2353515625
2024-04-24,111.55670928955078
2024-04-25,111.35711669921875
2024-04-26,114.610595703125
2024-04-29,114.13155364990234
2024-04-30,112.73435974121094
2024-05-01,109.48086547851562
2024-05-02,112.1056137084961
2024-05-03,114.47087097167969
2024-05-06,119.89002990722656
2024-05-07,118.97187042236328
2024-05-08,119.08164978027344
2024-05-09,117.57466125488281
2024-05-10,120.99781036376953
2024-05-13,122.75430297851562
2024-05-14,124.56067657470703
2024-05-15,127.5546875
2024-05-16,127.63453674316406
2024-05-17,125.03972625732422
2024-05-20,128.7423095703125
2024-05-21,127.24530792236328
2024-05-22,126.02774810791016
2024-05-23,126.01776123046875
2024-05-24,129.23133850097656
2024-05-28,132.4049835205078
2024-05-29,131.31715393066406
2024-05-30,126.03772735595703
2024-05-31,124.75030517578125
2024-06-03,127.91397094726562
2024-06-04,126.38703155517578
2024-06-05,133.44290161132812
2024-06-06,129.8101806640625
2024-06-07,130.67843627929688
2024-06-10,134.5507049560547
2024-06-11,134.80020141601562
2024-06-12,140.46884155273438
2024-06-13,142.85406494140625
2024-06-14,141.07762145996094
2024-06-17,147.53469848632812
2024-06-18,153.1434783935547
2024-06-20,143.90196228027344
2024-06-21,139.26126098632812
2024-06-24,138.73231506347656
2024-06-25,140.83810424804688
2024-06-26,142.07562255859375
2024-06-27,131.96585083007812
2024-06-28,131.2672576904297
2024-07-01,131.25729370117188
2024-07-02,132.3251495361328
2024-07-03,136.54669189453125
2024-07-05,131.33712768554688
2024-07-08,130.5430145263672
2024-07-09,130.9925079345703
2024-07-10,136.23660278320312
2024-07-11,130.08352661132812
2024-07-12,133.39979553222656
2024-07-15,130.72280883789062
2024-07-16,127.34661102294922
2024-07-17,119.3656005859375
2024-07-18,117.31790161132812
2024-07-19,114.1314926147461
2024-07-22,115.15034484863281
2024-07-23,114.12150573730469
2024-07-24,110.15596771240234
2024-07-25,107.32914733886719
2024-07-26,109.28694915771484
2024-07-29,107.72869873046875
2024-07-30,102.44464874267578
2024-07-31,109.69648742675781
2024-08-01,101.39583587646484
2024-08-02,92.59574127197266
2024-08-05,90.31830596923828
2024-08-06,88.89990234375
2024-08-07,86.70237731933594
2024-08-08,91.9664535522461
2024-08-09,92.9753189086914
2024-08-12,94.53356170654297
2024-08-13,97.33041381835938
2024-08-14,100.29707336425781
2024-08-15,106.8297119140625
2024-08-16,107.86854553222656
2024-08-19,108.50782012939453
2024-08-20,107.86854553222656
2024-08-21,108.20816802978516
2024-08-22,104.14274597167969
2024-08-23,102.73432159423828
2024-08-26,98.79875946044922
2024-08-27,97.74993896484375
2024-08-28,94.75331115722656
2024-08-29,95.46251678466797
2024-08-30,96.13175964355469
2024-09-03,88.48037719726562
2024-09-04,89.1895751953125
2024-09-05,89.28946685791016
2024-09-06,86.28284454345703
2024-09-09,86.1729736328125
2024-09-10,86.7523193359375
2024-09-11,90.54804992675781
2024-09-12,87.1119155883789
2024-09-13,91.1174087524414
2024-09-16,87.08194732666016
2024-09-17,88.63021087646484
2024-09-18,87.25175476074219
2024-09-19,89.14962005615234
2024-09-20,90.79776763916016
2024-09-23,93.46475982666016
2024-09-24,93.89427947998047
2024-09-25,95.66228485107422
2024-09-26,109.75641632080078
2024-09-27,107.37909698486328
2024-09-30,103.5933609008789
2024-10-01,100.19718170166016
2024-10-02,99.73770141601562
2024-10-03,101.70548248291016
2024-10-04,102.13500213623047
2024-10-07,102.91000366210938
2024-10-08,102.54000091552734
2024-10-09,101.69999694824219
2024-10-10,105.69000244140625
2024-10-11,106.91999816894531
2024-10-14,108.33999633789062
2024-10-15,104.31999969482422
2024-10-16,109.23999786376953
2024-10-17,112.05000305175781
2024-10-18,111.1500015258789
2024-10-21,109.08000183105469
2024-10-22,107.81999969482422
2024-10-23,105.05000305175781
2024-10-24,106.8499984741211
2024-10-25,107.91000366210938
2024-10-28,106.38999938964844
2024-10-29,108.18000030517578
2024-10-30,104.08000183105469
2024-10-31,99.6500015258789
2024-11-01,99.7300033569336
2024-11-04,101.7300033569336
2024-11-05,105.48999786376953
2024-11-06,111.83000183105469
2024-11-07,113.41000366210938
2024-11-08,111.9000015258789
2024-11-11,108.6500015258789
2024-11-12,104.0999984741211
2024-11-13,99.91999816894531
2024-11-14,99.18000030517578
2024-11-15,96.33999633789062
2024-11-18,97.51000213623047
2024-11-19,97.7300033569336
2024-11-20,98.37000274658203
2024-11-21,102.76000213623047
2024-11-22,102.63999938964844
2024-11-25,104.4800033569336
2024-11-26,101.80000305175781
2024-11-27,98.19999694824219
2024-11-29,97.94999694824219
2024-12-02,98.55000305175781
2024-12-03,99.83999633789062
2024-12-04,103.19999694824219
2024-12-05,100.87000274658203
2024-12-06,101.16999816894531
2024-12-09,102.81999969482422
2024-12-10,98.0999984741211
2024-12-11,102.05999755859375
2024-12-12,98.23999786376953
2024-12-13,102.5
2024-12-16,108.26000213623047
2024-12-17,108.5999984741211
