,BDX
2017-09-19,170.18142700195312
2017-09-20,171.06320190429688
2017-09-21,168.9117431640625
2017-09-22,170.23434448242188
2017-09-25,170.35780334472656
2017-09-26,171.3453826904297
2017-09-27,171.10736083984375
2017-09-28,170.71047973632812
2017-09-29,172.78271484375
2017-10-02,173.08245849609375
2017-10-03,170.8251495361328
2017-10-04,171.94500732421875
2017-10-05,173.92897033691406
2017-10-06,174.66082763671875
2017-10-09,173.83200073242188
2017-10-10,173.08245849609375
2017-10-11,174.1582489013672
2017-10-12,175.32217407226562
2017-10-13,177.61477661132812
2017-10-16,177.076904296875
2017-10-17,179.06092834472656
2017-10-18,183.16111755371094
2017-10-19,184.60720825195312
2017-10-20,186.78517150878906
2017-10-23,186.07981872558594
2017-10-24,186.0268096923828
2017-10-25,185.51541137695312
2017-10-26,185.03050231933594
2017-10-27,185.2596893310547
2017-10-30,183.98117065429688
2017-10-31,183.99876403808594
2017-11-01,183.46092224121094
2017-11-02,197.53390502929688
2017-11-03,197.8778076171875
2017-11-06,195.92910766601562
2017-11-07,195.1090545654297
2017-11-08,195.25021362304688
2017-11-09,197.93955993652344
2017-11-10,193.310302734375
2017-11-13,193.98922729492188
2017-11-14,194.39488220214844
2017-11-15,193.19569396972656
2017-11-16,195.3295440673828
2017-11-17,194.2625732421875
2017-11-20,195.31187438964844
2017-11-21,200.01168823242188
2017-11-22,197.7190704345703
2017-11-24,199.52674865722656
2017-11-27,198.7508087158203
2017-11-28,200.29391479492188
2017-11-29,200.0558319091797
2017-11-30,201.22857666015625
2017-12-01,199.57081604003906
2017-12-04,193.0369415283203
2017-12-05,193.16915893554688
2017-12-06,193.0369415283203
2017-12-07,192.7184295654297
2017-12-08,194.37295532226562
2017-12-11,193.16079711914062
2017-12-12,193.76248168945312
2017-12-13,193.71824645996094
2017-12-14,193.56777954101562
2017-12-15,195.94789123535156
2017-12-18,196.18678283691406
2017-12-19,195.83287048339844
2017-12-20,193.76248168945312
2017-12-21,192.69189453125
2017-12-22,192.20518493652344
2017-12-26,192.01939392089844
2017-12-27,192.28485107421875
2017-12-28,189.6304473876953
2017-12-29,189.40040588378906
2018-01-02,192.74490356445312
2018-01-03,194.64724731445312
2018-01-04,195.53208923339844
2018-01-05,196.49644470214844
2018-01-08,195.89480590820312
2018-01-09,200.33651733398438
2018-01-10,198.6908416748047
2018-01-11,199.8056182861328
2018-01-12,201.47787475585938
2018-01-16,202.2122802734375
2018-01-17,204.7163543701172
2018-01-18,205.37989807128906
2018-01-19,207.49453735351562
2018-01-22,209.44110107421875
2018-01-23,207.6715087890625
2018-01-24,211.1488037109375
2018-01-25,214.431396484375
2018-01-26,217.9086456298828
2018-01-29,216.7141571044922
2018-01-30,215.44891357421875
2018-01-31,214.9534454345703
2018-02-01,213.697021484375
2018-02-02,209.7950439453125
2018-02-05,198.92080688476562
2018-02-06,201.30979919433594
2018-02-07,196.3549041748047
2018-02-08,187.0821990966797
2018-02-09,192.1255645751953
2018-02-12,193.6739959716797
2018-02-13,190.58602905273438
2018-02-14,194.61187744140625
2018-02-15,196.87696838378906
2018-02-16,197.19544982910156
2018-02-20,194.49684143066406
2018-02-21,193.50587463378906
2018-02-22,193.1696014404297
2018-02-23,194.95693969726562
2018-02-26,199.10662841796875
2018-02-27,199.1243438720703
2018-02-28,196.4434051513672
2018-03-01,192.99269104003906
2018-03-02,192.57684326171875
2018-03-05,192.2406005859375
2018-03-06,191.96627807617188
2018-03-07,193.85983276367188
2018-03-08,198.37889099121094
2018-03-09,200.75828552246094
2018-03-12,200.2078399658203
2018-03-13,198.74293518066406
2018-03-14,198.4499053955078
2018-03-15,199.00926208496094
2018-03-16,198.22796630859375
2018-03-19,194.90740966796875
2018-03-20,195.23593139648438
2018-03-21,193.99295043945312
2018-03-22,189.33184814453125
2018-03-23,186.97901916503906
2018-03-26,191.1074676513672
2018-03-27,189.1276092529297
2018-03-28,188.60377502441406
2018-03-29,192.39488220214844
2018-04-02,189.3761444091797
2018-04-03,192.50140380859375
2018-04-04,194.24159240722656
2018-04-05,195.44015502929688
2018-04-06,191.32937622070312
2018-04-09,193.01637268066406
2018-04-10,198.56532287597656
2018-04-11,197.19808959960938
2018-04-12,198.38780212402344
2018-04-13,200.0924072265625
2018-04-16,203.82130432128906
2018-04-17,207.24838256835938
2018-04-18,208.1007537841797
2018-04-19,208.85537719726562
2018-04-20,206.76010131835938
2018-04-23,206.8843536376953
2018-04-24,204.98440551757812
2018-04-25,203.7503204345703
2018-04-26,206.76898193359375
2018-04-27,207.98529052734375
2018-04-30,205.86338806152344
2018-05-01,207.49700927734375
2018-05-02,204.37184143066406
2018-05-03,201.65501403808594
2018-05-04,199.46202087402344
2018-05-07,199.92372131347656
2018-05-08,196.52333068847656
2018-05-09,198.33450317382812
2018-05-10,200.19895935058594
2018-05-11,199.9770050048828
2018-05-14,201.69940185546875
2018-05-15,199.54197692871094
2018-05-16,199.64854431152344
2018-05-17,199.0714111328125
2018-05-18,199.77279663085938
2018-05-21,203.10215759277344
2018-05-22,200.24330139160156
2018-05-23,200.8737030029297
2018-05-24,200.296630859375
2018-05-25,198.63633728027344
2018-05-29,195.2447967529297
2018-05-30,198.4499053955078
2018-05-31,196.7363739013672
2018-06-01,199.7106170654297
2018-06-04,202.72044372558594
2018-06-05,202.17886352539062
2018-06-06,205.63253784179688
2018-06-07,204.679443359375
2018-06-08,206.50546264648438
2018-06-11,207.15565490722656
2018-06-12,208.1087646484375
2018-06-13,206.87957763671875
2018-06-14,207.37835693359375
2018-06-15,206.7904815673828
2018-06-18,205.8374481201172
2018-06-19,204.88433837890625
2018-06-20,204.973388671875
2018-06-21,207.75244140625
2018-06-22,211.6360321044922
2018-06-25,209.09744262695312
2018-06-26,213.3284149169922
2018-06-27,210.8343963623047
2018-06-28,213.50653076171875
2018-06-29,213.38180541992188
2018-07-02,212.79391479492188
2018-07-03,214.20130920410156
2018-07-05,215.71554565429688
2018-07-06,216.32122802734375
2018-07-09,217.92454528808594
2018-07-10,217.82655334472656
2018-07-11,217.89781188964844
2018-07-12,219.77720642089844
2018-07-13,220.09788513183594
2018-07-16,218.34315490722656
2018-07-17,220.67686462402344
2018-07-18,219.251708984375
2018-07-19,219.99098205566406
2018-07-20,220.03558349609375
2018-07-23,221.08660888671875
2018-07-24,221.3271026611328
2018-07-25,223.7142791748047
2018-07-26,223.90130615234375
2018-07-27,222.8591766357422
2018-07-30,220.2404327392578
2018-07-31,223.0105743408203
2018-08-01,222.6809539794922
2018-08-02,218.31646728515625
2018-08-03,220.11570739746094
2018-08-06,221.1845703125
2018-08-07,220.8817596435547
2018-08-08,223.9280242919922
2018-08-09,224.01707458496094
2018-08-10,222.08419799804688
2018-08-13,221.10440063476562
2018-08-14,223.0372772216797
2018-08-15,223.59841918945312
2018-08-16,225.02357482910156
2018-08-17,225.46005249023438
2018-08-20,225.1839141845703
2018-08-21,223.8834686279297
2018-08-22,225.22848510742188
2018-08-23,226.10137939453125
2018-08-24,227.49087524414062
2018-08-27,228.2925262451172
2018-08-28,229.49502563476562
2018-08-29,231.00927734375
2018-08-30,231.8732452392578
2018-08-31,233.25389099121094
2018-09-04,233.3073272705078
2018-09-05,229.43264770507812
2018-09-06,228.38748168945312
2018-09-07,227.23513793945312
2018-09-10,227.41375732421875
2018-09-11,227.9586639404297
2018-09-12,230.79054260253906
2018-09-13,233.15782165527344
2018-09-14,232.82733154296875
2018-09-17,229.79000854492188
2018-09-18,232.04116821289062
2018-09-19,232.30026245117188
2018-09-20,233.95294189453125
2018-09-21,233.62237548828125
2018-09-24,234.40846252441406
2018-09-25,234.2030029296875
2018-09-26,233.7474822998047
2018-09-27,232.25555419921875
2018-09-28,233.15782165527344
2018-10-01,236.17726135253906
2018-10-02,235.74847412109375
2018-10-03,231.1032257080078
2018-10-04,226.35069274902344
2018-10-05,226.69908142089844
2018-10-08,223.66180419921875
2018-10-09,223.7779083251953
2018-10-10,216.87255859375
2018-10-11,213.04910278320312
2018-10-12,216.73849487304688
2018-10-15,212.88827514648438
2018-10-16,218.23931884765625
2018-10-17,218.84674072265625
2018-10-18,214.21934509277344
2018-10-19,212.6917724609375
2018-10-22,210.235107421875
2018-10-23,206.6886444091797
2018-10-24,203.10638427734375
2018-10-25,206.76007080078125
2018-10-26,204.57138061523438
2018-10-29,204.12478637695312
2018-10-30,206.00074768066406
2018-10-31,205.9114227294922
2018-11-01,209.1809844970703
2018-11-02,210.4495391845703
2018-11-05,212.00393676757812
2018-11-06,215.01438903808594
2018-11-07,211.59303283691406
2018-11-08,218.400146484375
2018-11-09,217.31024169921875
2018-11-12,211.02120971679688
2018-11-13,209.48472595214844
2018-11-14,210.14576721191406
2018-11-15,214.43374633789062
2018-11-16,219.82046508789062
2018-11-19,217.43536376953125
2018-11-20,213.82627868652344
2018-11-21,216.22035217285156
2018-11-23,216.20249938964844
2018-11-26,216.2740020751953
2018-11-27,217.53353881835938
2018-11-28,223.00970458984375
2018-11-29,223.4206085205078
2018-11-30,225.7879180908203
2018-12-03,225.6181640625
2018-12-04,218.7931365966797
2018-12-06,215.49679565429688
2018-12-07,210.10177612304688
2018-12-10,211.8852081298828
2018-12-11,212.09129333496094
2018-12-12,211.10545349121094
2018-12-13,212.29747009277344
2018-12-14,207.4221649169922
2018-12-17,202.4035186767578
2018-12-18,199.9927978515625
2018-12-19,199.16831970214844
2018-12-20,194.90245056152344
2018-12-21,192.01675415039062
2018-12-24,188.0645751953125
2018-12-26,195.24302673339844
2018-12-27,199.15036010742188
2018-12-28,198.9442138671875
2018-12-31,201.92855834960938
2019-01-02,197.2324981689453
2019-01-03,189.27439880371094
2019-01-04,194.46331787109375
2019-01-07,195.94203186035156
2019-01-08,199.58053588867188
2019-01-09,203.83740234375
2019-01-10,205.62979125976562
2019-01-11,205.1099853515625
2019-01-14,202.87847900390625
2019-01-15,206.82168579101562
2019-01-16,207.26084899902344
2019-01-17,211.59841918945312
2019-01-18,216.94863891601562
2019-01-22,214.35862731933594
2019-01-23,214.31385803222656
2019-01-24,215.7298126220703
2019-01-25,217.82688903808594
2019-01-28,216.73350524902344
2019-01-29,217.28025817871094
2019-01-30,219.99566650390625
2019-01-31,223.56248474121094
2019-02-01,221.73423767089844
2019-02-04,221.50125122070312
2019-02-05,217.24436950683594
2019-02-06,217.83587646484375
2019-02-07,216.4826202392578
2019-02-08,217.06512451171875
2019-02-11,217.57594299316406
2019-02-12,220.6946563720703
2019-02-13,219.6102752685547
2019-02-14,219.12632751464844
2019-02-15,222.55877685546875
2019-02-19,222.28990173339844
2019-02-20,223.2039794921875
2019-02-21,221.97621154785156
2019-02-22,223.74171447753906
2019-02-25,224.29734802246094
2019-02-26,223.2488250732422
2019-02-27,224.3062744140625
2019-02-28,222.9620361328125
2019-03-01,227.96275329589844
2019-03-04,226.60952758789062
2019-03-05,226.04490661621094
2019-03-06,222.77378845214844
2019-03-07,221.7489776611328
2019-03-08,221.79396057128906
2019-03-11,224.68865966796875
2019-03-12,225.26394653320312
2019-03-13,228.00582885742188
2019-03-14,226.77423095703125
2019-03-15,228.26657104492188
2019-03-18,219.95101928710938
2019-03-19,222.55807495117188
2019-03-20,218.58462524414062
2019-03-21,220.6252899169922
2019-03-22,215.86073303222656
2019-03-25,216.8765869140625
2019-03-26,222.045654296875
2019-03-27,220.7871551513672
2019-03-28,222.045654296875
2019-03-29,224.4998321533203
2019-04-01,225.99212646484375
2019-04-02,225.40782165527344
2019-04-03,224.19419860839844
2019-04-04,226.1719512939453
2019-04-05,225.89324951171875
2019-04-08,225.63253784179688
2019-04-09,224.53579711914062
2019-04-10,226.74729919433594
2019-04-11,226.29779052734375
2019-04-12,221.7849884033203
2019-04-15,221.3264923095703
2019-04-16,215.77084350585938
2019-04-17,203.05039978027344
2019-04-18,204.8663330078125
2019-04-22,202.30429077148438
2019-04-23,205.0011749267578
2019-04-24,209.0105743408203
2019-04-25,213.44252014160156
2019-04-26,214.06283569335938
2019-04-29,212.79525756835938
2019-04-30,216.41812133789062
2019-05-01,211.84230041503906
2019-05-02,212.75930786132812
2019-05-03,213.85601806640625
2019-05-06,214.4224090576172
2019-05-07,209.05555725097656
2019-05-08,208.85780334472656
2019-05-09,206.58338928222656
2019-05-10,202.62789916992188
2019-05-13,201.09066772460938
2019-05-14,200.32655334472656
2019-05-15,202.6368865966797
2019-05-16,203.10433959960938
2019-05-17,205.28883361816406
2019-05-20,206.18783569335938
2019-05-21,210.33206176757812
2019-05-22,211.8693389892578
2019-05-23,210.35906982421875
2019-05-24,211.4288330078125
2019-05-28,210.50283813476562
2019-05-29,210.35906982421875
2019-05-30,213.2357177734375
2019-05-31,209.85562133789062
2019-06-03,209.1544189453125
2019-06-04,211.45579528808594
2019-06-05,215.17747497558594
2019-06-06,213.4098358154297
2019-06-07,214.98812866210938
2019-06-10,216.63856506347656
2019-06-11,213.76162719726562
2019-06-12,213.7164764404297
2019-06-13,213.77963256835938
2019-06-14,211.1822052001953
2019-06-17,211.20932006835938
2019-06-18,213.3467559814453
2019-06-19,214.86192321777344
2019-06-20,221.06675720214844
2019-06-21,223.03285217285156
2019-06-24,225.44984436035156
2019-06-25,223.86253356933594
2019-06-26,223.76332092285156
2019-06-27,224.7012939453125
2019-06-28,227.2806396484375
2019-07-01,229.5714569091797
2019-07-02,228.94911193847656
2019-07-03,230.19369506835938
2019-07-05,229.2557373046875
2019-07-08,226.3426971435547
2019-07-09,227.0191192626953
2019-07-10,228.59739685058594
2019-07-11,231.0324249267578
2019-07-12,228.06532287597656
2019-07-15,228.38995361328125
2019-07-16,226.71243286132812
2019-07-17,227.1363525390625
2019-07-18,228.9220428466797
2019-07-19,226.22543334960938
2019-07-22,227.73158264160156
2019-07-23,230.689697265625
2019-07-24,231.10455322265625
2019-07-25,229.21063232421875
2019-07-26,229.4270782470703
2019-07-29,229.78785705566406
2019-07-30,232.7099151611328
2019-07-31,227.9930877685547
2019-08-01,227.58734130859375
2019-08-02,224.28640747070312
2019-08-05,213.14830017089844
2019-08-06,218.37918090820312
2019-08-07,220.67893981933594
2019-08-08,226.8837890625
2019-08-09,229.39108276367188
2019-08-12,224.71031188964844
2019-08-13,228.4801788330078
2019-08-14,220.697021484375
2019-08-15,222.176025390625
2019-08-16,223.96176147460938
2019-08-19,226.80267333984375
2019-08-20,224.8185272216797
2019-08-21,228.5072479248047
2019-08-22,230.1395721435547
2019-08-23,223.94369506835938
2019-08-26,224.3946533203125
2019-08-27,225.7565155029297
2019-08-28,228.18251037597656
2019-08-29,230.01332092285156
2019-08-30,229.00323486328125
2019-09-03,223.6912078857422
2019-09-04,229.7156982421875
2019-09-05,233.1157684326172
2019-09-06,237.43057250976562
2019-09-09,233.19715881347656
2019-09-10,235.64854431152344
2019-09-11,236.091796875
2019-09-12,237.13204956054688
2019-09-13,235.82044982910156
2019-09-16,234.03842163085938
2019-09-17,233.51376342773438
2019-09-18,232.94390869140625
2019-09-19,231.91268920898438
2019-09-20,229.35275268554688
2019-09-23,229.2442169189453
2019-09-24,227.0642547607422
2019-09-25,229.71458435058594
2019-09-26,226.6300506591797
2019-09-27,224.35955810546875
2019-09-30,228.819091796875
2019-10-01,226.72052001953125
2019-10-02,224.21482849121094
2019-10-03,226.96473693847656
2019-10-04,228.95477294921875
2019-10-07,225.76162719726562
2019-10-08,221.14833068847656
2019-10-09,224.1605682373047
2019-10-10,224.8208770751953
2019-10-11,228.7285614013672
2019-10-14,226.7928466796875
2019-10-15,229.10853576660156
2019-10-16,228.8009796142578
2019-10-17,232.29263305664062
2019-10-18,233.9117889404297
2019-10-21,229.8502655029297
2019-10-22,226.39486694335938
2019-10-23,227.5888671875
2019-10-24,222.4328155517578
2019-10-25,220.98550415039062
2019-10-28,222.59568786621094
2019-10-29,230.01309204101562
2019-10-30,231.5237579345703
2019-10-31,231.5689239501953
2019-11-01,233.51376342773438
2019-11-04,235.82044982910156
2019-11-05,223.13839721679688
2019-11-06,226.85614013671875
2019-11-07,221.22976684570312
2019-11-08,221.42877197265625
2019-11-11,219.30300903320312
2019-11-12,219.23065185546875
2019-11-13,223.4368896484375
2019-11-14,225.0561065673828
2019-11-15,224.60377502441406
2019-11-18,220.2708740234375
2019-11-19,222.3242950439453
2019-11-20,223.22885131835938
2019-11-21,225.20077514648438
2019-11-22,226.04205322265625
2019-11-25,229.6331787109375
2019-11-26,230.8633575439453
2019-11-27,235.54904174804688
2019-11-29,233.83038330078125
2019-12-02,234.3097686767578
2019-12-03,231.32472229003906
2019-12-04,232.68154907226562
2019-12-05,234.2012481689453
2019-12-06,235.8113555908203
2019-12-09,233.99673461914062
2019-12-10,233.39793395996094
2019-12-11,236.86386108398438
2019-12-12,240.83786010742188
2019-12-13,243.81390380859375
2019-12-16,244.86630249023438
2019-12-17,244.09519958496094
2019-12-18,242.41661071777344
2019-12-19,243.0426483154297
2019-12-20,246.48143005371094
2019-12-23,248.14175415039062
2019-12-24,247.70631408691406
2019-12-26,245.93702697753906
2019-12-27,247.5610809326172
2019-12-30,245.447021484375
2019-12-31,246.76263427734375
2020-01-02,247.2798309326172
2020-01-03,244.603271484375
2020-01-06,248.04197692871094
2020-01-07,247.4522705078125
2020-01-08,248.06015014648438
2020-01-09,248.18711853027344
2020-01-10,249.02186584472656
2020-01-13,250.60061645507812
2020-01-14,250.38284301757812
2020-01-15,251.59860229492188
2020-01-16,251.20849609375
2020-01-17,251.39903259277344
2020-01-21,251.807373046875
2020-01-22,252.9868621826172
2020-01-23,252.8960723876953
2020-01-24,252.4605712890625
2020-01-27,253.8216094970703
2020-01-28,256.098876953125
2020-01-29,256.0445556640625
2020-01-30,255.09182739257812
2020-01-31,249.67514038085938
2020-02-03,253.42237854003906
2020-02-04,258.0859680175781
2020-02-05,259.4833068847656
2020-02-06,228.87042236328125
2020-02-07,224.0253143310547
2020-02-10,228.64356994628906
2020-02-11,232.6448211669922
2020-02-12,228.85226440429688
2020-02-13,230.7757568359375
2020-02-14,236.10171508789062
2020-02-18,232.27279663085938
2020-02-19,232.3363494873047
2020-02-20,229.96827697753906
2020-02-21,233.49771118164062
2020-02-24,227.309814453125
2020-02-25,222.68255615234375
2020-02-26,223.3357696533203
2020-02-27,220.1964569091797
2020-02-28,215.77786254882812
2020-03-02,222.58270263671875
2020-03-03,217.30213928222656
2020-03-04,224.20681762695312
2020-03-05,221.5120849609375
2020-03-06,216.95736694335938
2020-03-09,210.08436584472656
2020-03-10,216.02879333496094
2020-03-11,211.11306762695312
2020-03-12,200.7899932861328
2020-03-13,215.29147338867188
2020-03-16,203.12950134277344
2020-03-17,226.2335205078125
2020-03-18,213.67108154296875
2020-03-19,201.14500427246094
2020-03-20,200.38037109375
2020-03-23,182.59263610839844
2020-03-24,184.65907287597656
2020-03-25,185.34181213378906
2020-03-26,199.67941284179688
2020-03-27,197.15777587890625
2020-03-30,202.8837432861328
2020-03-31,209.16494750976562
2020-04-01,205.18687438964844
2020-04-02,212.36019897460938
2020-04-03,206.39761352539062
2020-04-06,216.374755859375
2020-04-07,216.24729919433594
2020-04-08,227.58079528808594
2020-04-09,225.25946044921875
2020-04-13,225.81478881835938
2020-04-14,227.1529998779297
2020-04-15,229.8839111328125
2020-04-16,238.14964294433594
2020-04-17,237.95848083496094
2020-04-20,239.81553649902344
2020-04-21,233.49789428710938
2020-04-22,242.8378448486328
2020-04-23,241.30848693847656
2020-04-24,244.1214141845703
2020-04-27,245.7872772216797
2020-04-28,238.43186950683594
2020-04-29,234.7268829345703
2020-04-30,229.8839111328125
2020-05-01,229.28314208984375
2020-05-04,232.37820434570312
2020-05-05,238.23162841796875
2020-05-06,235.89212036132812
2020-05-07,233.2703399658203
2020-05-08,231.6590576171875
2020-05-11,238.5502471923828
2020-05-12,238.58663940429688
2020-05-13,238.43186950683594
2020-05-14,235.50064086914062
2020-05-15,235.09097290039062
2020-05-18,241.02626037597656
2020-05-19,239.59706115722656
2020-05-20,221.19943237304688
2020-05-21,217.51268005371094
2020-05-22,217.79486083984375
2020-05-26,212.23275756835938
2020-05-27,213.74392700195312
2020-05-28,219.8430633544922
2020-05-29,224.7860870361328
2020-06-01,222.89263916015625
2020-06-02,222.57406616210938
2020-06-03,221.24496459960938
2020-06-04,221.709228515625
2020-06-05,220.3073272705078
2020-06-08,225.80540466308594
2020-06-09,216.7089080810547
2020-06-10,216.58106994628906
2020-06-11,210.2335968017578
2020-06-12,210.86375427246094
2020-06-15,213.8502960205078
2020-06-16,215.95999145507812
2020-06-17,216.69976806640625
2020-06-18,215.74993896484375
2020-06-19,216.9920654296875
2020-06-22,214.80010986328125
2020-06-23,217.211181640625
2020-06-24,212.62646484375
2020-06-25,209.0919647216797
2020-06-26,213.32057189941406
2020-06-29,212.77256774902344
2020-06-30,218.5263671875
2020-07-01,220.5904541015625
2020-07-02,223.78704833984375
2020-07-06,228.75543212890625
2020-07-07,229.58651733398438
2020-07-08,230.81948852539062
2020-07-09,236.189697265625
2020-07-10,235.05718994140625
2020-07-13,235.09373474121094
2020-07-14,240.564453125
2020-07-15,243.81578063964844
2020-07-16,242.07138061523438
2020-07-17,243.8340606689453
2020-07-20,244.62869262695312
2020-07-21,247.7886199951172
2020-07-22,249.7339324951172
2020-07-23,249.0672607421875
2020-07-24,248.31842041015625
2020-07-27,251.32313537597656
2020-07-28,249.33218383789062
2020-07-29,252.43740844726562
2020-07-30,250.0993194580078
2020-07-31,256.9490966796875
2020-08-03,259.08624267578125
2020-08-04,258.33734130859375
2020-08-05,258.8578796386719
2020-08-06,237.10301208496094
2020-08-07,234.18043518066406
2020-08-10,234.49095153808594
2020-08-11,232.89266967773438
2020-08-12,234.92019653320312
2020-08-13,239.58717346191406
2020-08-14,235.78785705566406
2020-08-17,237.4957275390625
2020-08-18,240.98452758789062
2020-08-19,239.28578186035156
2020-08-20,236.48194885253906
2020-08-21,235.37686157226562
2020-08-24,232.8469696044922
2020-08-25,233.6142120361328
2020-08-26,231.9611053466797
2020-08-27,225.19351196289062
2020-08-28,221.75038146972656
2020-08-31,221.72296142578125
2020-09-01,219.96023559570312
2020-09-02,224.846435546875
2020-09-03,214.68138122558594
2020-09-04,213.78631591796875
2020-09-08,214.49200439453125
2020-09-09,215.87571716308594
2020-09-10,214.6019287109375
2020-09-11,216.06814575195312
2020-09-14,216.17813110351562
2020-09-15,207.24327087402344
2020-09-16,208.04966735839844
2020-09-17,208.7552947998047
2020-09-18,212.5125274658203
2020-09-21,209.34182739257812
2020-09-22,205.08973693847656
2020-09-23,206.7300567626953
2020-09-24,202.67047119140625
2020-09-25,205.34632873535156
2020-09-28,206.1893768310547
2020-09-29,206.58348083496094
2020-09-30,213.2273406982422
2020-10-01,211.5503387451172
2020-10-02,213.20901489257812
2020-10-05,218.23086547851562
2020-10-06,215.76576232910156
2020-10-07,215.9948272705078
2020-10-08,216.4622344970703
2020-10-09,217.47027587890625
2020-10-12,218.4324951171875
2020-10-13,216.92042541503906
2020-10-14,214.15289306640625
2020-10-15,215.36251831054688
2020-10-16,217.17701721191406
2020-10-19,217.53443908691406
2020-10-20,216.50807189941406
2020-10-21,216.63633728027344
2020-10-22,220.93421936035156
2020-10-23,220.1919708251953
2020-10-26,221.7681884765625
2020-10-27,223.82089233398438
2020-10-28,216.1689910888672
2020-10-29,213.03489685058594
2020-10-30,211.806884765625
2020-11-02,215.1609344482422
2020-11-03,217.845947265625
2020-11-04,216.99371337890625
2020-11-05,215.03268432617188
2020-11-06,216.83792114257812
2020-11-09,220.21942138671875
2020-11-10,220.2102813720703
2020-11-11,222.83119201660156
2020-11-12,220.12782287597656
2020-11-13,222.51043701171875
2020-11-16,222.29049682617188
2020-11-17,222.1438751220703
2020-11-18,213.95127868652344
2020-11-19,213.42892456054688
2020-11-20,212.4850311279297
2020-11-23,209.37844848632812
2020-11-24,210.12074279785156
2020-11-25,208.45286560058594
2020-11-27,209.81832885742188
2020-11-30,215.20675659179688
2020-12-01,218.69818115234375
2020-12-02,221.6490478515625
2020-12-03,218.56993103027344
2020-12-04,222.46463012695312
2020-12-07,216.68215942382812
2020-12-08,220.15528869628906
2020-12-09,220.66104125976562
2020-12-10,222.8404541015625
2020-12-11,223.17147827148438
2020-12-14,220.69786071777344
2020-12-15,224.49566650390625
2020-12-16,225.5624237060547
2020-12-17,228.6981201171875
2020-12-18,231.8155059814453
2020-12-21,227.92568969726562
2020-12-22,226.12332153320312
2020-12-23,224.60606384277344
2020-12-24,228.0452117919922
2020-12-28,228.1923828125
2020-12-29,228.3762969970703
2020-12-30,226.84059143066406
2020-12-31,230.0958709716797
2021-01-04,230.5373077392578
2021-01-05,230.84072875976562
2021-01-06,233.24085998535156
2021-01-07,233.1121063232422
2021-01-08,234.54664611816406
2021-01-11,236.43177795410156
2021-01-12,241.921630859375
2021-01-13,241.8572540283203
2021-01-14,237.03866577148438
2021-01-15,240.68939208984375
2021-01-19,239.79739379882812
2021-01-20,242.12388610839844
2021-01-21,240.83653259277344
2021-01-22,237.93984985351562
2021-01-25,239.31004333496094
2021-01-26,237.572021484375
2021-01-27,230.71205139160156
2021-01-28,235.60418701171875
2021-01-29,240.73538208007812
2021-02-01,240.34913635253906
2021-02-02,237.47088623046875
2021-02-03,239.9445343017578
2021-02-04,234.39028930664062
2021-02-05,234.19720458984375
2021-02-08,236.16506958007812
2021-02-09,233.72821044921875
2021-02-10,232.5603790283203
2021-02-11,233.01092529296875
2021-02-12,235.70530700683594
2021-02-16,236.6432647705078
2021-02-17,236.16506958007812
2021-02-18,235.24551391601562
2021-02-19,227.99008178710938
2021-02-22,226.23367309570312
2021-02-23,227.77857971191406
2021-02-24,226.8682098388672
2021-02-25,227.27281188964844
2021-02-26,221.75535583496094
2021-03-01,226.27047729492188
2021-03-02,225.04742431640625
2021-03-03,222.22434997558594
2021-03-04,221.50704956054688
2021-03-05,226.62911987304688
2021-03-08,226.30723571777344
2021-03-09,224.07435607910156
2021-03-10,219.49781799316406
2021-03-11,219.78387451171875
2021-03-12,219.82077026367188
2021-03-15,222.14596557617188
2021-03-16,221.0294647216797
2021-03-17,220.8541717529297
2021-03-18,220.70657348632812
2021-03-19,220.54046630859375
2021-03-22,222.9394073486328
2021-03-23,221.68460083007812
2021-03-24,223.07789611816406
2021-03-25,223.0409698486328
2021-03-26,226.1688690185547
2021-03-29,228.0326690673828
2021-03-30,226.23342895507812
2021-03-31,224.3511505126953
2021-04-01,222.90252685546875
2021-04-05,226.1411590576172
2021-04-06,225.70748901367188
2021-04-07,225.15391540527344
2021-04-08,224.0927734375
2021-04-09,228.76161193847656
2021-04-12,228.28179931640625
2021-04-13,231.31744384765625
2021-04-14,230.5054473876953
2021-04-15,237.91464233398438
2021-04-16,240.76571655273438
2021-04-19,238.93882751464844
2021-04-20,236.61367797851562
2021-04-21,238.18222045898438
2021-04-22,237.2502899169922
2021-04-23,236.0692596435547
2021-04-26,237.54556274414062
2021-04-27,238.24684143066406
2021-04-28,237.60092163085938
2021-04-29,231.98178100585938
2021-04-30,229.5735321044922
2021-05-03,233.5503387451172
2021-05-04,232.0740509033203
2021-05-05,230.45933532714844
2021-05-06,222.19207763671875
2021-05-07,220.8818817138672
2021-05-10,227.5620880126953
2021-05-11,222.5519256591797
2021-05-12,222.95787048339844
2021-05-13,225.2092742919922
2021-05-14,223.64065551757812
2021-05-17,222.450439453125
2021-05-18,223.45614624023438
2021-05-19,223.88059997558594
2021-05-20,225.86434936523438
2021-05-21,225.5782928466797
2021-05-24,224.87709045410156
2021-05-25,223.7421875
2021-05-26,223.30850219726562
2021-05-27,222.31202697753906
2021-05-28,223.18858337402344
2021-06-01,220.03297424316406
2021-06-02,220.22674560546875
2021-06-03,222.10902404785156
2021-06-04,222.0536346435547
2021-06-07,221.0386962890625
2021-06-08,221.52015686035156
