,MDLZ
2019-03-07,41.114315032958984
2019-03-08,40.912315368652344
2019-03-11,41.3865966796875
2019-03-12,41.237281799316406
2019-03-13,41.527137756347656
2019-03-14,41.58860778808594
2019-03-15,41.98385238647461
2019-03-18,42.19464874267578
2019-03-19,42.37031555175781
2019-03-20,42.317623138427734
2019-03-21,42.93244934082031
2019-03-22,43.15201950073242
2019-03-25,43.397953033447266
2019-03-26,43.73171615600586
2019-03-27,43.59119415283203
2019-03-28,43.57353210449219
2019-03-29,44.076812744140625
2019-04-01,43.87372970581055
2019-04-02,43.8295783996582
2019-04-03,43.909053802490234
2019-04-04,43.83842086791992
2019-04-05,43.86490249633789
2019-04-08,43.80309295654297
2019-04-09,43.8295783996582
2019-04-10,43.882568359375
2019-04-11,43.8560791015625
2019-04-12,43.9620246887207
2019-04-15,44.39466857910156
2019-04-16,44.253395080566406
2019-04-17,44.350521087646484
2019-04-18,44.2269172668457
2019-04-22,44.30638122558594
2019-04-23,44.46530532836914
2019-04-24,44.48297119140625
2019-04-25,44.15627670288086
2019-04-26,44.403507232666016
2019-04-29,44.61540985107422
2019-04-30,44.89795684814453
2019-05-01,45.59547805786133
2019-05-02,45.45421600341797
2019-05-03,45.70144271850586
2019-05-06,45.5601692199707
2019-05-07,45.039222717285156
2019-05-08,45.039222717285156
2019-05-09,45.33942794799805
2019-05-10,45.798561096191406
2019-05-13,45.198150634765625
2019-05-14,45.57782745361328
2019-05-15,45.76324462890625
2019-05-16,46.61970138549805
2019-05-17,46.11642837524414
2019-05-20,46.16940689086914
2019-05-21,46.0722770690918
2019-05-22,45.9928092956543
2019-05-23,45.948665618896484
2019-05-24,46.02812194824219
2019-05-28,45.00390625
2019-05-29,45.17166519165039
2019-05-30,45.251129150390625
2019-05-31,44.89795684814453
2019-06-03,45.524845123291016
2019-06-04,46.036949157714844
2019-06-05,46.74333190917969
2019-06-06,47.202457427978516
2019-06-07,47.696903228759766
2019-06-10,47.84700012207031
2019-06-11,47.67040252685547
2019-06-12,48.16487121582031
2019-06-13,48.25316619873047
2019-06-14,48.60633087158203
2019-06-17,48.34145736694336
2019-06-18,48.1736946105957
2019-06-19,48.61517333984375
2019-06-20,48.968345642089844
2019-06-21,48.782920837402344
2019-06-24,48.85356903076172
2019-06-25,48.98601150512695
2019-06-26,48.08540344238281
2019-06-27,48.01442337036133
2019-06-28,47.819244384765625
2019-07-01,48.537864685058594
2019-07-02,48.75078201293945
2019-07-03,49.51376724243164
2019-07-05,49.238746643066406
2019-07-08,49.185508728027344
2019-07-09,49.132286071777344
2019-07-10,49.26535415649414
2019-07-11,48.46688461303711
2019-07-12,48.387046813964844
2019-07-15,48.528995513916016
2019-07-16,48.59109115600586
2019-07-17,48.69755935668945
2019-07-18,48.99919128417969
2019-07-19,48.69755935668945
2019-07-22,48.47576904296875
2019-07-23,48.60884094238281
2019-07-24,48.280582427978516
2019-07-25,48.27171325683594
2019-07-26,48.62657928466797
2019-07-29,48.67094421386719
2019-07-30,48.62657928466797
2019-07-31,47.45551681518555
2019-08-01,47.579708099365234
2019-08-02,47.695037841796875
2019-08-05,46.32878112792969
2019-08-06,46.86996078491211
2019-08-07,47.39339828491211
2019-08-08,48.75078201293945
2019-08-09,48.52012252807617
2019-08-12,48.1297607421875
2019-08-13,48.413658142089844
2019-08-14,47.198219299316406
2019-08-15,47.71277618408203
2019-08-16,48.387046813964844
2019-08-19,48.40479278564453
2019-08-20,47.89910125732422
2019-08-21,48.17411422729492
2019-08-22,48.36041259765625
2019-08-23,47.579708099365234
2019-08-26,48.31606674194336
2019-08-27,48.280582427978516
2019-08-28,48.68869400024414
2019-08-29,49.04356002807617
2019-08-30,48.99032974243164
2019-09-03,49.36294174194336
2019-09-04,49.85976791381836
2019-09-05,49.806541442871094
2019-09-06,50.24126052856445
2019-09-09,50.108184814453125
2019-09-10,48.20073699951172
