,EQIX
2018-06-21,373.5422668457031
2018-06-22,373.4174499511719
2018-06-25,373.158935546875
2018-06-26,382.4573669433594
2018-06-27,379.3995361328125
2018-06-28,380.7188415527344
2018-06-29,383.25079345703125
2018-07-02,381.7530212402344
2018-07-03,379.9967956542969
2018-07-05,392.397705078125
2018-07-06,397.3456115722656
2018-07-09,394.5016174316406
2018-07-10,397.5059814453125
2018-07-11,395.3574523925781
2018-07-12,397.3188171386719
2018-07-13,395.3218688964844
2018-07-16,392.0677795410156
2018-07-17,390.88214111328125
2018-07-18,387.4052734375
2018-07-19,389.7587890625
2018-07-20,387.1109619140625
2018-07-23,382.279052734375
2018-07-24,382.21661376953125
2018-07-25,385.7025146484375
2018-07-26,387.98468017578125
2018-07-27,395.1167907714844
2018-07-30,385.7203674316406
2018-07-31,391.6219787597656
2018-08-01,396.8374328613281
2018-08-02,399.2981262207031
2018-08-03,406.0199279785156
2018-08-06,403.7375793457031
2018-08-07,399.3068542480469
2018-08-08,398.95025634765625
2018-08-09,396.7125549316406
2018-08-10,389.8033752441406
2018-08-13,392.986083984375
2018-08-14,386.9327087402344
2018-08-15,389.0634765625
2018-08-16,395.473388671875
2018-08-17,391.1673583984375
2018-08-20,390.7751159667969
2018-08-21,387.69232177734375
2018-08-22,385.29949951171875
2018-08-23,384.6094665527344
2018-08-24,385.37127685546875
2018-08-27,387.6385192871094
2018-08-28,390.4435729980469
2018-08-29,390.82891845703125
2018-08-30,385.9715881347656
2018-08-31,390.8468017578125
2018-09-04,383.9104919433594
2018-09-05,385.54150390625
2018-09-06,386.83197021484375
2018-09-07,386.3302001953125
2018-09-10,388.9558410644531
2018-09-11,389.52947998046875
2018-09-12,393.8042297363281
2018-09-13,397.75634765625
2018-09-14,401.6098327636719
2018-09-17,400.8570556640625
2018-09-18,398.9840393066406
2018-09-19,396.3493347167969
2018-09-20,398.8048400878906
2018-09-21,395.8206787109375
2018-09-24,387.11871337890625
2018-09-25,384.2420349121094
2018-09-26,379.19659423828125
2018-09-27,385.4876403808594
2018-09-28,387.94317626953125
2018-10-01,386.56317138671875
2018-10-02,386.9753723144531
2018-10-03,381.1413879394531
2018-10-04,378.59619140625
2018-10-05,373.9898986816406
2018-10-08,375.44171142578125
2018-10-09,373.3357238769531
2018-10-10,367.50152587890625
2018-10-11,355.85137939453125
2018-10-12,354.8296203613281
2018-10-15,355.4123229980469
2018-10-16,365.8974304199219
2018-10-17,367.8241882324219
2018-10-18,368.9085388183594
2018-10-19,371.29241943359375
2018-10-22,368.9801940917969
2018-10-23,368.69342041015625
2018-10-24,373.47906494140625
2018-10-25,369.1953430175781
2018-10-26,345.2227478027344
2018-10-29,340.4642028808594
2018-10-30,337.6680908203125
2018-10-31,339.4156188964844
2018-11-01,346.54022216796875
2018-11-02,351.6841735839844
2018-11-05,355.2957458496094
2018-11-06,354.91943359375
2018-11-07,358.4681701660156
2018-11-08,349.04058837890625
2018-11-09,344.971923828125
2018-11-12,348.9866638183594
2018-11-13,345.732421875
2018-11-14,347.3460388183594
2018-11-15,347.30999755859375
2018-11-16,350.329833984375
2018-11-19,345.6783447265625
2018-11-20,339.39532470703125
2018-11-21,345.1555480957031
2018-11-23,342.9109802246094
2018-11-26,344.5065612792969
2018-11-27,344.4524230957031
2018-11-28,346.2102355957031
2018-11-29,346.2552490234375
2018-11-30,347.30999755859375
2018-12-03,352.5654296875
2018-12-04,347.1387634277344
2018-12-06,354.0167541503906
2018-12-07,348.3827209472656
2018-12-10,348.93267822265625
2018-12-11,351.3845520019531
2018-12-12,348.9686584472656
2018-12-13,350.95184326171875
2018-12-14,348.77032470703125
2018-12-17,332.6884765625
2018-12-18,334.4102783203125
2018-12-19,332.1296081542969
2018-12-20,322.9077453613281
2018-12-21,315.786376953125
2018-12-24,305.6090087890625
2018-12-26,314.8488464355469
2018-12-27,312.25274658203125
2018-12-28,318.0759582519531
2018-12-31,317.81463623046875
2019-01-02,315.5069580078125
2019-01-03,311.8470458984375
2019-01-04,318.92340087890625
2019-01-07,319.56341552734375
2019-01-08,326.19805908203125
2019-01-09,322.10552978515625
2019-01-10,334.1488342285156
2019-01-11,334.824951171875
2019-01-14,339.4673156738281
2019-01-15,345.2366638183594
2019-01-16,343.5509338378906
2019-01-17,344.2000427246094
2019-01-18,337.74566650390625
2019-01-22,334.4463195800781
2019-01-23,329.2630310058594
2019-01-24,334.689697265625
2019-01-25,333.03106689453125
2019-01-28,339.9451599121094
2019-01-29,341.9103088378906
2019-01-30,345.2637023925781
2019-01-31,355.17059326171875
2019-02-01,357.3160095214844
2019-02-04,356.33355712890625
2019-02-05,356.7842712402344
2019-02-06,351.65496826171875
2019-02-07,351.3756103515625
2019-02-08,356.811279296875
2019-02-11,360.6424865722656
2019-02-12,358.3077697753906
2019-02-13,353.28662109375
2019-02-14,379.14013671875
2019-02-15,379.8613586425781
2019-02-19,388.1546936035156
2019-02-20,389.0020446777344
2019-02-21,383.8907775878906
2019-02-22,386.30657958984375
2019-02-25,386.70330810546875
2019-02-26,386.0867919921875
2019-02-27,379.11468505859375
2019-02-28,383.9651794433594
2019-03-01,392.38800048828125
2019-03-04,387.1203918457031
2019-03-05,387.06597900390625
2019-03-06,385.01690673828125
2019-03-07,386.911865234375
2019-03-08,390.2030029296875
2019-03-11,397.4108581542969
2019-03-12,397.56494140625
2019-03-13,397.9004211425781
2019-03-14,399.36004638671875
2019-03-15,400.3846130371094
2019-03-18,402.6421813964844
2019-03-19,402.1434631347656
2019-03-20,406.2506408691406
2019-03-21,415.5075378417969
2019-03-22,409.351318359375
2019-03-25,404.5279846191406
2019-03-26,405.8789367675781
2019-03-27,406.2506408691406
2019-03-28,407.95513916015625
2019-03-29,410.8564147949219
2019-04-01,413.70318603515625
2019-04-02,417.4568176269531
2019-04-03,418.8802490234375
2019-04-04,418.3634948730469
2019-04-05,423.0599670410156
2019-04-08,420.1495666503906
2019-04-09,417.1576232910156
2019-04-10,418.1549377441406
2019-04-11,417.66534423828125
2019-04-12,420.1223449707031
2019-04-15,417.0578918457031
2019-04-16,410.4031066894531
2019-04-17,405.7428894042969
2019-04-18,404.7637023925781
2019-04-22,405.4800109863281
2019-04-23,408.1817626953125
2019-04-24,411.1283874511719
2019-04-25,411.518310546875
2019-04-26,410.7567138671875
2019-04-29,406.9124755859375
2019-04-30,412.25262451171875
2019-05-01,408.0004577636719
2019-05-02,421.6002197265625
2019-05-03,432.46173095703125
2019-05-06,433.8580627441406
2019-05-07,430.5941162109375
2019-05-08,434.26605224609375
2019-05-09,432.09912109375
2019-05-10,435.0276184082031
2019-05-13,431.78179931640625
2019-05-14,438.8173828125
2019-05-15,441.1928405761719
2019-05-16,445.85296630859375
2019-05-17,444.5111083984375
2019-05-20,435.2996826171875
2019-05-21,441.487548828125
2019-05-22,450.181396484375
2019-05-23,452.2501525878906
2019-05-24,452.4870300292969
2019-05-28,447.666259765625
2019-05-29,439.75592041015625
2019-05-30,444.0938415527344
2019-05-31,442.70867919921875
2019-06-03,442.51727294921875
2019-06-04,438.3889465332031
2019-06-05,451.36614990234375
2019-06-06,450.7920837402344
2019-06-07,455.2939453125
2019-06-10,461.1445617675781
2019-06-11,459.5224304199219
2019-06-12,459.0030212402344
2019-06-13,462.31103515625
2019-06-14,464.6987609863281
2019-06-17,466.12042236328125
2019-06-18,458.60198974609375
2019-06-19,465.837890625
2019-06-20,463.2861328125
2019-06-21,463.031005859375
2019-06-24,464.80804443359375
2019-06-25,455.7040100097656
2019-06-26,446.8004455566406
2019-06-27,454.00897216796875
2019-06-28,459.5680236816406
2019-07-01,460.160400390625
2019-07-02,469.2735595703125
2019-07-03,472.9278869628906
2019-07-05,472.2262268066406
2019-07-08,473.1192932128906
2019-07-09,475.2517395019531
2019-07-10,480.4097595214844
2019-07-11,477.4207458496094
2019-07-12,472.07135009765625
2019-07-15,471.1416931152344
2019-07-16,468.6173400878906
2019-07-17,466.7583312988281
2019-07-18,466.7491760253906
2019-07-19,461.6822814941406
2019-07-22,461.4908752441406
2019-07-23,462.3384094238281
2019-07-24,463.2406005859375
2019-07-25,446.982666015625
2019-07-26,445.46075439453125
2019-07-29,443.42852783203125
2019-07-30,454.5830993652344
2019-07-31,457.57220458984375
2019-08-01,476.3908996582031
2019-08-02,477.612060546875
2019-08-05,467.2139892578125
2019-08-06,473.7572021484375
2019-08-07,485.8139343261719
2019-08-08,500.5316467285156
2019-08-09,503.4297180175781
2019-08-12,504.2316589355469
2019-08-13,499.7480163574219
2019-08-14,492.0016784667969
2019-08-15,497.8887939453125
2019-08-16,502.873779296875
2019-08-19,506.4461669921875
2019-08-20,500.7066955566406
2019-08-21,505.37518310546875
2019-08-22,507.4988098144531
2019-08-23,502.9219665527344
2019-08-26,511.398193359375
2019-08-27,510.33648681640625
2019-08-28,506.6842041015625
2019-08-29,510.51953125
2019-08-30,509.2013244628906
2019-09-03,518.0164184570312
2019-09-04,511.2242126464844
2019-09-05,504.3682556152344
2019-09-06,507.1968078613281
2019-09-09,492.6606750488281
2019-09-10,486.463623046875
2019-09-11,483.71746826171875
2019-09-12,493.2739562988281
2019-09-13,491.3699645996094
2019-09-16,503.3887023925781
2019-09-17,511.6088562011719
2019-09-18,513.52197265625
2019-09-19,520.872314453125
2019-09-20,518.5106201171875
2019-09-23,532.479248046875
2019-09-24,523.6275024414062
2019-09-25,530.2274169921875
2019-09-26,533.6783447265625
2019-09-27,527.8200073242188
2019-09-30,527.9848022460938
2019-10-01,521.3850708007812
2019-10-02,513.998046875
2019-10-03,527.0235595703125
2019-10-04,532.4241943359375
2019-10-07,528.4515380859375
