,HPE
2023-03-15,13.215409278869627
2023-03-16,13.71374225616455
2023-03-17,13.512493133544922
2023-03-20,13.838324546813965
2023-03-21,14.135408401489258
2023-03-22,13.828742027282717
2023-03-23,13.675410270690918
2023-03-24,13.63707447052002
2023-03-27,14.38457489013672
2023-03-28,14.327075004577637
2023-03-29,14.87332534790039
2023-03-30,15.06499195098877
2023-03-31,15.266242027282717
2023-04-03,15.64957332611084
2023-04-04,15.438742637634276
2023-04-05,15.247074127197266
2023-04-06,15.199158668518066
2023-04-10,15.390825271606444
2023-04-11,15.381240844726562
2023-04-12,15.314157485961914
2023-04-13,15.362075805664062
2023-04-14,15.247074127197266
2023-04-17,15.189576148986816
2023-04-18,15.122490882873535
2023-04-19,14.336657524108888
2023-04-20,13.934158325195312
2023-04-21,13.85749340057373
2023-04-24,13.742493629455566
2023-04-25,13.550827026367188
2023-04-26,13.502909660339355
2023-04-27,13.665825843811035
2023-04-28,13.723325729370115
2023-05-01,13.838324546813965
2023-05-02,13.656241416931152
2023-05-03,13.36874294281006
2023-05-04,13.224993705749512
2023-05-05,13.522075653076172
2023-05-08,13.59874153137207
2023-05-09,13.569993019104004
2023-05-10,13.502909660339355
2023-05-11,13.205825805664062
2023-05-12,13.253743171691896
2023-05-15,13.694576263427734
2023-05-16,13.454991340637209
2023-05-17,13.71374225616455
2023-05-18,13.809575080871582
2023-05-19,13.732909202575684
2023-05-22,13.847908973693848
2023-05-23,13.7808256149292
2023-05-24,13.569993019104004
2023-05-25,14.05874252319336
2023-05-26,14.700825691223145
2023-05-30,14.87332534790039
2023-05-31,13.819159507751465
2023-06-01,14.05874252319336
2023-06-02,14.604991912841797
2023-06-05,14.394158363342283
2023-06-06,14.700825691223145
2023-06-07,15.10332489013672
2023-06-08,15.1416597366333
2023-06-09,15.132074356079102
2023-06-12,15.601658821105955
2023-06-13,15.946656227111816
2023-06-14,16.226593017578125
2023-06-15,16.844383239746094
2023-06-16,16.960216522216797
2023-06-20,16.41965103149414
2023-06-21,16.236248016357422
2023-06-22,16.197635650634766
2023-06-23,15.94665813446045
2023-06-26,15.821168899536133
2023-06-27,15.859783172607422
2023-06-28,15.792211532592772
2023-06-29,16.0721435546875
2023-06-30,16.21693992614746
2023-07-03,16.130064010620117
2023-07-05,16.091455459594727
2023-07-06,16.08180046081543
2023-07-07,16.28451156616211
2023-07-10,16.400344848632812
2023-07-11,16.728546142578125
2023-07-12,16.487224578857422
2023-07-13,16.718894958496094
2023-07-14,16.28451156616211
2023-07-17,16.45826530456543
2023-07-18,16.854034423828125
2023-07-19,16.670629501342773
2023-07-20,16.603059768676758
2023-07-21,16.660974502563477
2023-07-24,16.747854232788086
2023-07-25,16.979522705078125
2023-07-26,16.844383239746094
2023-07-27,16.757505416870117
2023-07-28,16.660974502563477
2023-07-31,16.776809692382812
2023-08-01,16.805768966674805
2023-08-02,16.64166831970215
2023-08-03,16.718894958496094
2023-08-04,16.76715850830078
2023-08-07,16.94091033935547
2023-08-08,17.442861557006836
2023-08-09,17.06639862060547
2023-08-10,17.008481979370117
2023-08-11,16.989177703857422
2023-08-14,16.989177703857422
2023-08-15,16.699586868286133
2023-08-16,16.448610305786133
2023-08-17,16.381040573120117
2023-08-18,16.409997940063477
2023-08-21,16.448610305786133
2023-08-22,16.20728874206543
2023-08-23,16.429306030273438
2023-08-24,16.120412826538086
2023-08-25,16.043188095092773
2023-08-28,16.20728874206543
2023-08-29,16.255552291870117
2023-08-30,16.757505416870117
2023-08-31,16.400344848632812
2023-09-01,17.355987548828125
2023-09-05,17.19188690185547
2023-09-06,17.133970260620117
2023-09-07,16.68993377685547
2023-09-08,16.73819923400879
2023-09-11,16.632017135620117
2023-09-12,16.487224578857422
2023-09-13,16.302518844604492
2023-09-14,16.730255126953125
2023-09-15,16.594158172607422
2023-09-18,16.526105880737305
2023-09-19,16.594158172607422
2023-09-20,16.623323440551758
2023-09-21,16.506664276123047
2023-09-22,16.545549392700195
2023-09-25,16.496944427490234
2023-09-26,16.312240600585938
2023-09-27,16.594158172607422
2023-09-28,17.1385440826416
2023-09-29,16.885791778564453
2023-10-02,16.95384407043457
2023-10-03,16.458059310913086
2023-10-04,16.53582763671875
2023-10-05,16.321962356567383
2023-10-06,16.36084747314453
2023-10-09,16.38028907775879
2023-10-10,16.458059310913086
2023-10-11,16.68164825439453
2023-10-12,16.477502822875977
2023-10-13,16.02060317993164
2023-10-16,16.63304328918457
2023-10-17,16.506664276123047
2023-10-18,16.215030670166016
2023-10-19,15.845622062683104
2023-10-20,14.805448532104492
2023-10-23,14.776284217834473
2023-10-24,14.863776206970217
2023-10-25,14.717957496643066
2023-10-26,14.70823574066162
2023-10-27,14.786005973815918
2023-10-30,14.87349796295166
2023-10-31,14.95126724243164
2023-11-01,15.097084999084473
2023-11-02,15.155412673950195
2023-11-03,15.485936164855955
2023-11-06,15.466492652893066
2023-11-07,15.310953140258787
2023-11-08,15.301231384277344
2023-11-09,15.184577941894531
2023-11-10,15.51509952545166
2023-11-13,15.553984642028809
2023-11-14,15.96227741241455
2023-11-15,15.99144172668457
2023-11-16,15.301231384277344
2023-11-17,15.485936164855955
2023-11-20,15.388723373413086
2023-11-21,15.184577941894531
2023-11-22,15.340115547180176
2023-11-24,15.388723373413086
2023-11-27,15.16513442993164
2023-11-28,15.087364196777344
2023-11-29,16.05948829650879
2023-11-30,16.438615798950195
2023-12-01,16.419172286987305
2023-12-04,16.07893180847168
2023-12-05,15.631753921508787
2023-12-06,15.437329292297363
2023-12-07,15.670639991760254
2023-12-08,15.767850875854492
2023-12-11,16.195587158203125
2023-12-12,16.0388240814209
2023-12-13,16.24457550048828
2023-12-14,16.71486473083496
2023-12-15,16.381742477416992
2023-12-18,16.450326919555664
2023-12-19,16.489517211914062
2023-12-20,16.401336669921875
2023-12-21,16.656076431274414
2023-12-22,16.744258880615234
2023-12-26,16.881425857543945
2023-12-27,16.744258880615234
2023-12-28,16.82263946533203
2023-12-29,16.6364803314209
2024-01-02,16.587493896484375
2024-01-03,16.695268630981445
2024-01-04,16.656076431274414
2024-01-05,16.82263946533203
2024-01-08,17.36151123046875
2024-01-09,15.813475608825684
2024-01-10,16.097610473632812
2024-01-11,16.0388240814209
2024-01-12,15.56853485107422
2024-01-16,15.000268936157228
2024-01-17,14.73573112487793
2024-01-18,14.6573486328125
2024-01-19,15.059053421020508
2024-01-22,15.186424255371094
2024-01-23,15.186424255371094
2024-01-24,15.441164016723633
2024-01-25,15.59792709350586
2024-01-26,15.519545555114746
2024-01-29,15.480355262756348
2024-01-30,15.56853485107422
2024-01-31,14.980672836303713
2024-02-01,15.049256324768066
2024-02-02,15.098243713378906
2024-02-05,14.970874786376951
2024-02-06,14.970874786376951
2024-02-07,14.951279640197754
2024-02-08,15.186424255371094
2024-02-09,15.166828155517578
2024-02-12,15.294198989868164
2024-02-13,14.921886444091797
2024-02-14,14.921886444091797
2024-02-15,14.951279640197754
2024-02-16,14.627955436706545
2024-02-20,14.706336975097656
2024-02-21,14.608360290527344
2024-02-22,14.765122413635254
2024-02-23,14.804313659667969
2024-02-26,14.627955436706545
2024-02-27,14.588765144348145
2024-02-28,14.559371948242188
2024-02-29,14.921886444091797
2024-03-01,15.245210647583008
2024-03-04,16.803043365478516
2024-03-05,17.733823776245117
2024-03-06,18.390270233154297
2024-03-07,17.812204360961914
2024-03-08,17.626049041748047
2024-03-11,17.675037384033203
2024-03-12,17.684833526611328
2024-03-13,17.537870407104492
2024-03-14,17.301006317138672
2024-03-15,16.511455535888672
2024-03-18,16.83714485168457
2024-03-19,16.56080436706543
2024-03-20,16.708843231201172
2024-03-21,16.985183715820312
2024-03-22,17.143096923828125
2024-03-25,17.192441940307617
2024-03-26,17.45891761779785
2024-03-27,17.439176559448242
2024-03-28,17.498394012451172
2024-04-01,17.705650329589844
2024-04-02,17.46878433227539
2024-04-03,17.952383041381836
2024-04-04,17.705650329589844
2024-04-05,17.76486587524414
2024-04-08,17.903038024902344
2024-04-09,17.784605026245117
2024-04-10,17.76486587524414
2024-04-11,17.705650329589844
2024-04-12,17.192441940307617
2024-04-15,17.03453254699707
2024-04-16,16.916099548339844
2024-04-17,16.807538986206055
2024-04-18,16.817407608032227
2024-04-19,16.5706729888916
2024-04-22,16.610149383544922
2024-04-23,16.610149383544922
2024-04-24,16.708843231201172
2024-04-25,16.748319625854492
2024-04-26,16.945707321166992
2024-04-29,16.955577850341797
2024-04-30,16.777929306030273
2024-05-01,16.225244522094727
2024-05-02,16.314069747924805
2024-05-03,16.639759063720703
2024-05-06,16.93583869934082
2024-05-07,16.639759063720703
2024-05-08,16.955577850341797
2024-05-09,16.83714485168457
2024-05-10,16.83714485168457
2024-05-13,17.152963638305664
2024-05-14,17.4194393157959
2024-05-15,17.735258102416992
2024-05-16,17.65630340576172
2024-05-17,17.62669563293457
2024-05-20,17.56747817993164
2024-05-21,17.547739028930664
2024-05-22,17.912904739379883
2024-05-23,18.00172996520996
2024-05-24,18.169509887695312
2024-05-28,18.169509887695312
2024-05-29,17.942516326904297
2024-05-30,18.278072357177734
2024-05-31,17.4194393157959
2024-06-03,17.715518951416016
2024-06-04,17.370092391967773
2024-06-05,19.22553253173828
2024-06-06,19.334095001220703
2024-06-07,19.76835060119629
2024-06-10,20.321033477783203
2024-06-11,20.291425704956055
2024-06-12,20.636852264404297
2024-06-13,21.47574806213379
2024-06-14,21.31783866882324
2024-06-17,21.377056121826172
2024-06-18,21.684852600097656
2024-06-20,21.327409744262695
2024-06-21,20.77138900756836
2024-06-24,20.3245849609375
2024-06-25,20.969968795776367
2024-06-26,20.77138900756836
2024-06-27,20.89053726196289
2024-06-28,21.01961326599121
2024-07-01,21.00968360900879
2024-07-02,20.969968795776367
2024-07-03,20.523164749145508
2024-07-05,20.404016494750977
2024-07-08,20.741601943969727
2024-07-09,21.099044799804688
2024-07-10,21.198333740234375
2024-07-11,21.049400329589844
2024-07-12,21.01961326599121
2024-07-15,21.287694931030273
2024-07-16,21.27776527404785
2024-07-17,20.662168502807617
2024-07-18,20.523164749145508
2024-07-19,20.33451461791992
2024-07-22,20.44373321533203
2024-07-23,20.394088745117188
2024-07-24,19.907567977905273
2024-07-25,19.311832427978516
2024-07-26,19.61962890625
2024-07-29,19.27211570739746
2024-07-30,18.874956130981445
2024-07-31,19.76856231689453
2024-08-01,18.944459915161133
2024-08-02,17.901918411254883
2024-08-05,17.226749420166016
2024-08-06,17.127458572387695
2024-08-07,16.60122299194336
2024-08-08,17.18703269958496
2024-08-09,17.216819763183594
2024-08-12,17.067886352539062
2024-08-13,17.673551559448242
2024-08-14,17.65369415283203
2024-08-15,18.626733779907227
2024-08-16,18.537372589111328
2024-08-19,18.745880126953125
2024-08-20,18.636661529541016
2024-08-21,18.745880126953125
2024-08-22,18.636661529541016
2024-08-23,19.073535919189453
2024-08-26,19.04374885559082
2024-08-27,18.964317321777344
2024-08-28,18.865028381347656
2024-08-29,18.54730224609375
2024-08-30,19.23240089416504
2024-09-03,18.92460060119629
2024-09-04,18.636661529541016
2024-09-05,17.51468849182129
2024-09-06,17.405471801757812
2024-09-09,17.474973678588867
2024-09-10,15.985629081726074
2024-09-11,16.283496856689453
2024-09-12,16.740230560302734
2024-09-13,17.028169631958008
2024-09-16,17.107601165771484
2024-09-17,18.070711135864254
2024-09-18,18.170000076293945
2024-09-19,18.850000381469727
2024-09-20,18.809999465942383
2024-09-23,18.829999923706055
2024-09-24,18.8799991607666
2024-09-25,19.850000381469727
2024-09-26,20.350000381469727
2024-09-27,20.13999938964844
2024-09-30,20.459999084472656
2024-10-01,19.950000762939453
2024-10-02,20.5
2024-10-03,20.350000381469727
2024-10-04,20.6200008392334
2024-10-07,20.86000061035156
2024-10-08,20.969999313354492
2024-10-09,20.850000381469727
2024-10-10,20.540000915527344
2024-10-11,20.670000076293945
2024-10-14,20.719999313354492
2024-10-15,20.739999771118164
2024-10-16,20.88999938964844
2024-10-17,20.940000534057617
2024-10-18,20.690000534057617
2024-10-21,19.969999313354492
2024-10-22,19.88999938964844
2024-10-23,19.309999465942383
2024-10-24,19.399999618530273
2024-10-25,19.459999084472656
2024-10-28,19.729999542236328
2024-10-29,19.8700008392334
2024-10-30,20.34000015258789
2024-10-31,19.489999771118164
2024-11-01,20.059999465942383
2024-11-04,20.010000228881836
2024-11-05,20.0
2024-11-06,21.329999923706055
2024-11-07,21.440000534057617
2024-11-08,22.040000915527344
2024-11-11,22.020000457763672
2024-11-12,21.729999542236328
2024-11-13,21.850000381469727
2024-11-14,21.34000015258789
2024-11-15,21.06999969482422
2024-11-18,21.3799991607666
2024-11-19,21.530000686645508
2024-11-20,21.18000030517578
2024-11-21,21.739999771118164
2024-11-22,22.100000381469727
2024-11-25,22.209999084472656
2024-11-26,22.1299991607666
2024-11-27,20.799999237060547
2024-11-29,21.219999313354492
2024-12-02,21.25
2024-12-03,21.299999237060547
2024-12-04,21.760000228881836
2024-12-05,21.649999618530273
2024-12-06,23.950000762939453
2024-12-09,23.11000061035156
2024-12-10,21.920000076293945
2024-12-11,21.90999984741211
2024-12-12,21.829999923706055
2024-12-13,21.829999923706055
2024-12-16,21.850000381469727
2024-12-17,21.540000915527344
