,WMT
2018-02-07,30.452512741088867
2018-02-08,29.614593505859375
2018-02-09,29.422138214111328
2018-02-12,29.47542953491211
2018-02-13,29.898836135864258
2018-02-14,30.11202049255371
2018-02-15,30.565025329589844
2018-02-16,31.02396583557129
2018-02-20,27.864723205566406
2018-02-21,27.09784698486328
2018-02-22,27.46796417236328
2018-02-23,27.503494262695312
2018-02-26,27.571590423583984
2018-02-27,27.09784698486328
2018-02-28,26.65076446533203
2018-03-01,26.375396728515625
2018-03-02,26.28361701965332
2018-03-05,26.641878128051758
2018-03-06,26.369478225708008
2018-03-07,25.978649139404297
2018-03-08,26.18714141845703
2018-03-09,26.42542266845703
2018-03-12,26.231822967529297
2018-03-13,26.30032730102539
2018-03-14,26.112680435180664
2018-03-15,26.065019607543945
2018-03-16,26.559457778930664
2018-03-19,26.047155380249023
2018-03-20,26.196077346801758
2018-03-21,26.264585494995117
2018-03-22,25.95482063293457
2018-03-23,25.442514419555664
2018-03-26,26.06204605102539
2018-03-27,25.630159378051758
2018-03-28,26.1424617767334
2018-03-29,26.499889373779297
2018-04-02,25.481229782104492
2018-04-03,25.853546142578125
2018-04-04,25.978647232055664
2018-04-05,26.154386520385742
2018-04-06,25.820785522460938
2018-04-09,25.69866371154785
2018-04-10,25.749303817749023
2018-04-11,25.588457107543945
2018-04-12,25.44548988342285
2018-04-13,25.6212215423584
2018-04-16,25.865467071533203
2018-04-17,26.181184768676758
2018-04-18,26.08289337158203
2018-04-19,26.178207397460938
2018-04-20,25.907161712646484
2018-04-23,25.645051956176758
2018-04-24,25.773128509521484
2018-04-25,25.963756561279297
2018-04-26,26.19310188293457
2018-04-27,25.999494552612305
2018-04-30,26.347980499267578
2018-05-01,26.035234451293945
2018-05-02,25.716541290283203
2018-05-03,25.68377113342285
2018-05-04,26.070980072021484
2018-05-07,25.457406997680664
2018-05-08,25.537822723388672
2018-05-09,24.739580154418945
2018-05-10,24.7845401763916
2018-05-11,24.991355895996094
2018-05-14,25.29407501220703
2018-05-15,25.333045959472656
2018-05-16,25.81560707092285
2018-05-17,25.324052810668945
2018-05-18,25.06928062438965
2018-05-21,25.330047607421875
2018-05-22,24.98835563659668
2018-05-23,24.880456924438477
2018-05-24,24.832496643066406
2018-05-25,24.715604782104492
2018-05-29,24.697616577148438
2018-05-30,25.21314811706543
2018-05-31,24.739580154418945
2018-06-01,24.87445831298828
2018-06-04,25.602798461914062
2018-06-05,25.363018035888672
2018-06-06,25.345035552978516
2018-06-07,25.46192741394043
2018-06-08,25.28508949279785
2018-06-11,25.267105102539062
2018-06-12,25.2071533203125
2018-06-13,25.204158782958984
2018-06-14,25.114242553710938
2018-06-15,25.087265014648438
2018-06-18,24.87745475769043
2018-06-19,25.060293197631836
2018-06-20,25.060293197631836
2018-06-21,25.240131378173828
2018-06-22,25.42296600341797
2018-06-25,25.917510986328125
2018-06-26,25.77065086364746
2018-06-27,26.043399810791016
2018-06-28,25.73468017578125
2018-06-29,25.671733856201172
2018-07-02,25.177183151245117
2018-07-03,25.309070587158203
2018-07-05,25.348031997680664
2018-07-06,25.330047607421875
2018-07-09,25.755657196044922
2018-07-10,26.139310836791992
2018-07-11,25.935497283935547
2018-07-12,25.9325008392334
2018-07-13,26.286178588867188
2018-07-16,26.26819610595703
2018-07-17,26.43304443359375
2018-07-18,26.397079467773438
2018-07-19,26.292177200317383
2018-07-20,26.39407730102539
2018-07-23,26.26519775390625
2018-07-24,26.364107131958008
2018-07-25,26.34612464904785
2018-07-26,26.445035934448242
2018-07-27,26.41506576538086
2018-07-30,26.63985824584961
2018-07-31,26.744768142700195
2018-08-01,26.448034286499023
2018-08-02,26.60388946533203
2018-08-03,26.85566520690918
2018-08-06,26.876644134521484
2018-08-07,26.906614303588867
2018-08-08,26.990537643432617
2018-08-09,26.83377456665039
2018-08-10,27.186494827270508
2018-08-13,27.023704528808594
2018-08-14,27.388479232788086
2018-08-15,27.19855308532715
2018-08-16,29.7369327545166
2018-08-17,29.49877166748047
2018-08-20,28.941043853759766
2018-08-21,28.965167999267578
2018-08-22,28.841562271118164
2018-08-23,28.6938419342041
2018-08-24,28.6245059967041
2018-08-27,28.50090217590332
2018-08-28,28.962154388427734
2018-08-29,28.832515716552734
2018-08-30,28.971195220947266
2018-08-31,28.898845672607422
2018-09-04,28.748109817504883
2018-09-05,29.127965927124023
2018-09-06,29.076709747314453
2018-09-07,28.88979721069336
2018-09-10,29.21237564086914
2018-09-11,29.133987426757812
2018-09-12,28.9320011138916
2018-09-13,28.675756454467773
2018-09-14,28.515975952148438
2018-09-17,28.58531379699707
2018-09-18,28.76921272277832
2018-09-19,28.711929321289062
2018-09-20,28.865680694580078
2018-09-21,28.91090202331543
2018-09-24,28.61545753479004
2018-09-25,28.669729232788086
2018-09-26,28.515975952148438
2018-09-27,28.377302169799805
2018-09-28,28.31097984313965
2018-10-01,28.458696365356445
2018-10-02,28.684797286987305
2018-10-03,28.359210968017578
2018-10-04,28.401416778564453
2018-10-05,28.130094528198242
2018-10-08,28.546123504638672
2018-10-09,29.266637802124023
2018-10-10,28.868694305419922
2018-10-11,28.31398582458496
2018-10-12,28.58229637145996
2018-10-15,28.283845901489258
2018-10-16,28.88376808166504
2018-10-17,29.10987091064453
2018-10-18,28.9923038482666
2018-10-19,29.28773307800293
2018-10-22,29.28472328186035
2018-10-23,29.483694076538086
2018-10-24,29.41133689880371
2018-10-25,29.899723052978516
2018-10-26,29.827369689941406
2018-10-29,30.086627960205078
2018-10-30,30.876476287841797
2018-10-31,30.231338500976562
2018-11-01,30.321779251098633
2018-11-02,30.5508975982666
2018-11-05,31.024200439453125
2018-11-06,31.150821685791016
2018-11-07,31.449268341064453
2018-11-08,31.61808967590332
2018-11-09,31.823104858398438
2018-11-12,31.3136043548584
2018-11-13,31.033248901367188
2018-11-14,30.608173370361328
2018-11-15,30.00824737548828
2018-11-16,29.450525283813477
2018-11-19,29.176191329956055
2018-11-20,28.38633918762207
2018-11-21,28.389362335205078
2018-11-23,28.669729232788086
2018-11-26,28.684797286987305
2018-11-27,28.651634216308594
2018-11-28,29.381195068359375
2018-11-29,29.32994270324707
2018-11-30,29.43846893310547
2018-12-03,29.77009391784668
2018-12-04,28.88376808166504
2018-12-06,28.72614860534668
2018-12-07,28.247228622436523
2018-12-10,28.474563598632812
2018-12-11,28.447284698486328
2018-12-12,28.222980499267578
2018-12-13,28.177509307861328
2018-12-14,27.841049194335938
2018-12-17,27.513690948486328
2018-12-18,27.607654571533203
2018-12-19,27.44700813293457
2018-12-20,26.455821990966797
2018-12-21,26.410356521606445
2018-12-24,26.013275146484375
2018-12-26,27.404565811157227
2018-12-27,27.762248992919922
2018-12-28,27.925928115844727
2018-12-31,28.23509979248047
2019-01-02,28.292694091796875
2019-01-03,28.147197723388672
2019-01-04,28.323009490966797
2019-01-07,28.65643310546875
2019-01-08,28.856491088867188
2019-01-09,28.76251983642578
2019-01-10,28.783740997314453
2019-01-11,28.747364044189453
2019-01-14,28.78070640563965
2019-01-15,29.17475700378418
2019-01-16,29.20507049560547
2019-01-17,29.323284149169922
2019-01-18,29.623369216918945
2019-01-22,29.55061912536621
2019-01-23,29.92041778564453
2019-01-24,29.8143310546875
2019-01-25,29.383909225463867
2019-01-28,29.420286178588867
2019-01-29,29.314193725585938
2019-01-30,28.73524284362793
2019-01-31,29.04745101928711
2019-02-01,28.450313568115234
2019-02-04,28.72614860534668
2019-02-05,28.977733612060547
2019-02-06,28.989856719970703
2019-02-07,29.320253372192383
2019-02-08,28.971670150756836
2019-02-11,29.15960121154785
2019-02-12,29.39300537109375
2019-02-13,29.687023162841797
2019-02-14,29.862823486328125
2019-02-15,30.30841064453125
2019-02-19,30.978282928466797
2019-02-20,30.275066375732422
2019-02-21,30.12653350830078
2019-02-22,30.175037384033203
2019-02-25,30.044692993164062
2019-02-26,29.91436004638672
2019-02-27,29.73855209350586
2019-02-28,30.005292892456055
2019-03-01,29.68399429321289
2019-03-04,29.659746170043945
2019-03-05,29.808263778686523
2019-03-06,29.78402328491211
2019-03-07,29.538494110107422
2019-03-08,29.58092498779297
2019-03-11,29.85070037841797
2019-03-12,29.817359924316406
2019-03-13,30.017414093017578
2019-03-14,29.932090759277344
2019-03-15,29.9930362701416
2019-03-18,30.370922088623047
2019-03-19,30.428821563720703
2019-03-20,30.06008529663086
2019-03-21,30.188072204589844
2019-03-22,29.95037078857422
2019-03-25,29.916851043701172
2019-03-26,29.962562561035156
2019-03-27,29.624292373657227
2019-03-28,29.59991455078125
2019-03-29,29.721811294555664
2019-04-01,29.81018829345703
2019-04-02,29.542016983032227
2019-04-03,29.618200302124023
2019-04-04,29.8985652923584
2019-04-05,30.117982864379883
2019-04-08,30.239877700805664
2019-04-09,30.075321197509766
2019-04-10,30.352636337280273
2019-04-11,30.71833038330078
2019-04-12,30.949932098388672
2019-04-15,31.215072631835938
2019-04-16,31.367448806762695
2019-04-17,31.437524795532227
2019-04-18,31.443622589111328
2019-04-22,31.196781158447266
2019-04-23,31.410104751586914
2019-04-24,31.550273895263672
2019-04-25,31.5472354888916
2019-04-26,30.9408016204834
2019-04-29,30.949932098388672
2019-04-30,31.340011596679688
2019-05-01,30.88899040222168
2019-05-02,30.824987411499023
2019-05-03,31.108409881591797
2019-05-06,31.224197387695312
2019-05-07,30.870702743530273
2019-05-08,30.565956115722656
2019-05-09,30.4954891204834
2019-05-10,31.221582412719727
2019-05-13,30.602724075317383
2019-05-14,30.725261688232422
2019-05-15,30.59964942932129
2019-05-16,31.037761688232422
2019-05-17,30.89989471435547
2019-05-20,31.102092742919922
2019-05-21,30.979549407958984
2019-05-22,31.319618225097656
2019-05-23,31.206256866455078
2019-05-24,31.454410552978516
2019-05-28,31.377819061279297
2019-05-29,31.28591537475586
2019-05-30,31.30735206604004
2019-05-31,31.077585220336914
2019-06-03,31.236896514892578
2019-06-04,31.42071533203125
2019-06-05,31.990550994873047
2019-06-06,32.201942443847656
2019-06-07,32.492984771728516
2019-06-10,32.94028091430664
2019-06-11,33.068946838378906
2019-06-12,33.33854675292969
2019-06-13,33.286468505859375
2019-06-14,33.41514205932617
2019-06-17,33.442710876464844
2019-06-18,33.59284210205078
2019-06-19,33.583648681640625
2019-06-20,33.798099517822266
2019-06-21,34.04624938964844
2019-06-24,34.0799560546875
2019-06-25,33.92064666748047
2019-06-26,33.74908447265625
2019-06-27,33.7307014465332
2019-06-28,33.850181579589844
2019-07-01,33.890018463134766
2019-07-02,34.19025421142578
2019-07-03,34.410823822021484
2019-07-05,34.30666732788086
2019-07-08,34.53337860107422
2019-07-09,34.5823860168457
2019-07-10,34.613040924072266
2019-07-11,34.9010124206543
2019-07-12,35.10934066772461
2019-07-15,35.22575759887695
2019-07-16,35.158355712890625
2019-07-17,35.10934066772461
2019-07-18,35.14610290527344
2019-07-19,34.89487838745117
2019-07-22,34.564002990722656
2019-07-23,34.34036636352539
2019-07-24,34.31278991699219
2019-07-25,34.38018798828125
2019-07-26,34.62527847290039
2019-07-29,34.39551544189453
2019-07-30,34.33116912841797
2019-07-31,33.81647491455078
2019-08-01,33.51011657714844
2019-08-02,33.51625061035156
2019-08-05,32.41946029663086
2019-08-06,32.86369705200195
2019-08-07,33.148616790771484
2019-08-08,33.410301208496094
2019-08-09,33.028533935546875
2019-08-12,32.394317626953125
2019-08-13,33.06856155395508
2019-08-14,32.69603729248047
2019-08-15,34.694122314453125
2019-08-16,34.7864990234375
2019-08-19,35.03894805908203
2019-08-20,34.49708557128906
2019-08-21,34.487850189208984
2019-08-22,34.45398712158203
2019-08-23,34.12148666381836
2019-08-26,34.478614807128906
2019-08-27,34.61101150512695
2019-08-28,34.703369140625
2019-08-29,35.122074127197266
2019-08-30,35.177490234375
2019-09-03,35.294471740722656
2019-09-04,35.68547821044922
2019-09-05,35.540771484375
2019-09-06,35.322181701660156
2019-09-09,35.81478500366211
2019-09-10,35.72857666015625
2019-09-11,35.719337463378906
2019-09-12,35.996429443359375
2019-09-13,36.153446197509766
2019-09-16,35.58079528808594
2019-09-17,35.87020492553711
2019-09-18,36.070316314697266
2019-09-19,36.05492401123047
2019-09-20,36.014896392822266
2019-09-23,36.21194076538086
2019-09-24,36.45207595825195
2019-09-25,36.4736328125
2019-09-26,36.42129135131836
2019-09-27,36.467464447021484
2019-09-30,36.53827667236328
2019-10-01,36.282745361328125
2019-10-02,35.7501220703125
2019-10-03,35.808624267578125
2019-10-04,36.378196716308594
2019-10-07,36.09187316894531
2019-10-08,36.19962692260742
2019-10-09,36.61524963378906
2019-10-10,36.82460021972656
2019-10-11,37.0185661315918
2019-10-14,36.68914031982422
2019-10-15,36.79997253417969
2019-10-16,36.76610565185547
2019-10-17,36.895408630371094
2019-10-18,36.67989730834961
2019-10-21,36.86463165283203
2019-10-22,36.81535720825195
2019-10-23,36.74454879760742
2019-10-24,36.66759490966797
2019-10-25,36.64911651611328
2019-10-28,36.70454025268555
2019-10-29,36.06723403930664
2019-10-30,36.35971450805664
2019-10-31,36.10110855102539
2019-11-01,36.21194076538086
2019-11-04,36.1965446472168
2019-11-05,36.59368896484375
2019-11-06,36.79072952270508
2019-11-07,37.01548385620117
2019-11-08,36.77225875854492
2019-11-11,36.64911651611328
2019-11-12,36.67374801635742
2019-11-13,37.246395111083984
2019-11-14,37.1447868347168
2019-11-15,36.59678268432617
2019-11-18,37.02164077758789
2019-11-19,36.91080856323242
2019-11-20,36.67682647705078
2019-11-21,36.901573181152344
2019-11-22,36.74763107299805
2019-11-25,36.61217498779297
2019-11-26,36.69529724121094
2019-11-27,36.56291198730469
2019-11-29,36.66450881958008
2019-12-02,36.722999572753906
2019-12-03,36.53519821166992
2019-12-04,36.54136657714844
2019-12-05,36.69599151611328
2019-12-06,37.042354583740234
2019-12-09,36.9124641418457
2019-12-10,36.844425201416016
2019-12-11,36.8011360168457
2019-12-12,37.036163330078125
2019-12-13,37.20006561279297
2019-12-16,37.27738571166992
2019-12-17,37.506229400634766
2019-12-18,37.06709289550781
2019-12-19,37.1351318359375
2019-12-20,37.20006561279297
2019-12-23,36.81041717529297
2019-12-24,36.9588508605957
2019-12-26,36.96194076538086
2019-12-27,36.98359298706055
2019-12-30,36.92483139038086
2019-12-31,36.75165557861328
2020-01-02,36.78257369995117
2020-01-03,36.45787048339844
2020-01-06,36.38364028930664
2020-01-07,36.04655456542969
2020-01-08,35.922847747802734
2020-01-09,36.29395294189453
2020-01-10,35.99088668823242
2020-01-13,35.83626174926758
2020-01-14,35.929039001464844
2020-01-15,35.65071105957031
2020-01-16,35.84244155883789
2020-01-17,35.55175018310547
2020-01-21,35.74658203125
2020-01-22,35.904300689697266
2020-01-23,35.814613342285156
2020-01-24,35.369293212890625
2020-01-27,35.830081939697266
2020-01-28,36.05893325805664
2020-01-29,35.83935546875
2020-01-30,36.0527458190918
2020-01-31,35.40639877319336
2020-02-03,35.33836364746094
2020-02-04,35.64761734008789
2020-02-05,36.123863220214844
2020-02-06,35.96923828125
2020-02-07,36.012542724609375
2020-02-10,35.64142990112305
2020-02-11,35.68782424926758
2020-02-12,35.826988220214844
2020-02-13,36.31869888305664
2020-02-14,36.45787048339844
2020-02-18,36.99595642089844
2020-02-19,36.39291763305664
2020-02-20,36.39600372314453
2020-02-21,36.67124557495117
2020-02-24,35.972328186035156
2020-02-25,35.3754768371582
2020-02-26,35.18683624267578
2020-02-27,34.14155960083008
2020-02-28,33.30038070678711
2020-03-02,35.83626174926758
2020-03-03,34.91777801513672
2020-03-04,36.11149597167969
2020-03-05,35.8486328125
2020-03-06,36.253761291503906
2020-03-09,36.23210525512695
2020-03-10,37.04543685913086
2020-03-11,35.38784408569336
2020-03-12,32.17779541015625
2020-03-13,35.285797119140625
2020-03-16,33.015869140625
2020-03-17,36.88153839111328
2020-03-18,37.908260345458984
2020-03-19,37.10374450683594
2020-03-20,35.401546478271484
2020-03-23,35.497833251953125
2020-03-24,35.730804443359375
2020-03-25,33.98200607299805
2020-03-26,34.112464904785156
2020-03-27,34.03791046142578
2020-03-30,35.78050231933594
2020-03-31,35.29281997680664
2020-04-01,35.454345703125
2020-04-02,36.85523986816406
2020-04-03,37.113067626953125
2020-04-06,39.160057067871094
2020-04-07,37.89272689819336
2020-04-08,37.84613800048828
2020-04-09,37.83370590209961
2020-04-13,38.920875549316406
2020-04-14,40.07018280029297
2020-04-15,39.995635986328125
2020-04-16,41.10455322265625
2020-04-17,41.03932189941406
2020-04-20,40.33422088623047
2020-04-21,40.135414123535156
2020-04-22,40.874698638916016
2020-04-23,39.924190521240234
2020-04-24,40.20686721801758
2020-04-27,39.85274887084961
2020-04-28,39.759559631347656
2020-04-29,38.39282989501953
2020-04-30,37.75605010986328
2020-05-01,38.18160629272461
2020-05-04,38.42388916015625
2020-05-05,38.74384307861328
2020-05-06,38.29964065551758
2020-05-07,38.0282096862793
2020-05-08,38.35579299926758
2020-05-11,38.583553314208984
2020-05-12,38.61787796020508
2020-05-13,38.59602737426758
2020-05-14,38.50555419921875
2020-05-15,39.29176330566406
2020-05-18,39.82838821411133
2020-05-19,38.9828987121582
2020-05-20,39.138885498046875
2020-05-21,38.99538040161133
2020-05-22,38.789459228515625
2020-05-26,38.642822265625
2020-05-27,38.212284088134766
2020-05-28,38.58979797363281
2020-05-29,38.705223083496094
2020-06-01,38.67402267456055
2020-06-02,38.66779327392578
2020-06-03,38.521141052246094
2020-06-04,38.09685134887695
2020-06-05,37.925254821777344
2020-06-08,37.825416564941406
2020-06-09,37.85973358154297
2020-06-10,37.80045700073242
2020-06-11,37.46662139892578
2020-06-12,36.73345947265625
2020-06-15,36.839534759521484
2020-06-16,37.32935333251953
2020-06-17,37.13593673706055
2020-06-18,36.811458587646484
2020-06-19,37.391761779785156
2020-06-22,37.96269989013672
2020-06-23,37.77238082885742
2020-06-24,37.53215789794922
2020-06-25,37.34806823730469
2020-06-26,36.91440963745117
2020-06-29,37.14528274536133
2020-06-30,37.36991882324219
2020-07-01,37.34183883666992
2020-07-02,37.19208908081055
2020-07-06,37.09225082397461
2020-07-07,39.606868743896484
2020-07-08,38.82378005981445
2020-07-09,39.8564567565918
2020-07-10,40.77058410644531
2020-07-13,40.4086799621582
2020-07-14,41.185523986816406
2020-07-15,41.18241500854492
2020-07-16,41.24481201171875
2020-07-17,41.10129165649414
2020-07-20,41.017051696777344
2020-07-21,41.285369873046875
2020-07-22,41.38832473754883
2020-07-23,41.07009506225586
2020-07-24,40.94529724121094
2020-07-27,40.93594741821289
2020-07-28,41.1075325012207
2020-07-29,40.773704528808594
2020-07-30,40.59587097167969
2020-07-31,40.37124252319336
2020-08-03,40.34004592895508
2020-08-04,41.07009506225586
2020-08-05,40.49916458129883
2020-08-06,40.35564041137695
2020-08-07,40.549076080322266
2020-08-10,41.14497375488281
2020-08-11,40.62083435058594
2020-08-12,41.148094177246094
2020-08-13,41.304718017578125
2020-08-14,41.53968811035156
2020-08-17,42.479496002197266
2020-08-18,42.20067596435547
2020-08-19,41.480159759521484
2020-08-20,40.90374755859375
2020-08-21,41.23580551147461
2020-08-24,41.14183044433594
2020-08-25,40.922542572021484
2020-08-26,40.9444580078125
2020-08-27,42.80215835571289
2020-08-28,43.95185852050781
2020-08-31,43.497623443603516
2020-09-01,46.23560333251953
2020-09-02,46.26380157470703
2020-09-03,45.280128479003906
2020-09-04,44.74443054199219
2020-09-08,43.372318267822266
2020-09-09,43.82341766357422
2020-09-10,42.85854721069336
2020-09-11,42.82408905029297
2020-09-14,43.01832580566406
2020-09-15,43.03083801269531
2020-09-16,42.68625259399414
2020-09-17,42.820953369140625
2020-09-18,42.38237380981445
2020-09-21,42.93999481201172
2020-09-22,43.32845687866211
2020-09-23,42.60166549682617
2020-09-24,42.82408905029297
2020-09-25,43.00265121459961
2020-09-28,42.99638748168945
2020-09-29,42.96193313598633
2020-09-30,43.82968521118164
2020-10-01,44.82275390625
2020-10-02,44.0145149230957
2020-10-05,44.4217643737793
2020-10-06,44.05524444580078
2020-10-07,44.136688232421875
2020-10-08,44.283935546875
2020-10-09,44.7287712097168
2020-10-12,45.18928146362305
2020-10-13,45.809547424316406
2020-10-14,45.092166900634766
2020-10-15,45.27699279785156
2020-10-16,45.33338928222656
2020-10-19,44.78203582763672
2020-10-20,45.07964324951172
2020-10-21,45.23626708984375
2020-10-22,44.969993591308594
2020-10-23,45.0639762878418
2020-10-26,44.5345458984375
2020-10-27,44.75696563720703
2020-10-28,43.87041473388672
2020-10-29,43.83281326293945
2020-10-30,43.46628952026367
2020-11-02,43.98320007324219
2020-11-03,44.7287712097168
2020-11-04,44.471900939941406
2020-11-05,44.94493865966797
2020-11-06,45.665462493896484
2020-11-09,44.96686553955078
2020-11-10,45.599674224853516
2020-11-11,46.357784271240234
2020-11-12,46.436100006103516
2020-11-13,47.15975570678711
2020-11-16,47.75497055053711
2020-11-17,46.793235778808594
2020-11-18,46.705509185791016
2020-11-19,47.65473175048828
2020-11-20,47.065773010253906
2020-11-23,47.28192901611328
2020-11-24,47.4166374206543
2020-11-25,47.56387710571289
2020-11-27,47.491825103759766
2020-11-30,47.8646125793457
2020-12-01,47.81761932373047
2020-12-02,47.15348434448242
2020-12-03,46.77130126953125
2020-12-04,46.64912033081055
2020-12-07,46.39850997924805
2020-12-08,46.81829071044922
2020-12-09,46.44862747192383
2020-12-10,46.23168182373047
2020-12-11,46.21910858154297
2020-12-14,45.79463577270508
2020-12-15,45.77263641357422
2020-12-16,45.7254753112793
2020-12-17,45.93614196777344
2020-12-18,45.88896942138672
2020-12-21,45.8952522277832
2020-12-22,45.33873748779297
2020-12-23,45.030609130859375
2020-12-24,45.11864471435547
2020-12-28,45.659446716308594
2020-12-29,45.37018966674805
2020-12-30,45.332462310791016
2020-12-31,45.323020935058594
2021-01-04,46.07133483886719
2021-01-05,45.826087951660156
2021-01-06,46.11219787597656
2021-01-07,46.10905838012695
2021-01-08,46.10277557373047
2021-01-11,46.31028366088867
2021-01-12,46.8385124206543
2021-01-13,46.360599517822266
2021-01-14,46.20967483520508
2021-01-15,45.477088928222656
2021-01-19,45.084068298339844
2021-01-20,45.75062561035156
2021-01-21,45.543121337890625
2021-01-22,46.00844192504883
2021-01-25,45.96757125854492
2021-01-26,46.379459381103516
2021-01-27,45.22555160522461
2021-01-28,45.19725036621094
2021-01-29,44.172264099121094
2021-02-01,43.78867721557617
2021-02-02,44.26029968261719
2021-02-03,44.39549255371094
2021-02-04,44.81365966796875
2021-02-05,45.38905334472656
2021-02-08,45.599708557128906
2021-02-09,45.85124588012695
2021-02-10,45.31673049926758
2021-02-11,45.28214645385742
2021-02-12,45.42363357543945
2021-02-16,45.797794342041016
2021-02-17,46.281982421875
2021-02-18,43.28246307373047
2021-02-19,43.496273040771484
2021-02-22,43.29189682006836
2021-02-23,42.59389114379883
2021-02-24,41.88330841064453
2021-02-25,41.487152099609375
2021-02-26,40.8488883972168
2021-03-01,41.304786682128906
2021-03-02,40.908626556396484
2021-03-03,40.116294860839844
2021-03-04,40.097442626953125
2021-03-05,40.59735107421875
2021-03-08,40.207481384277344
2021-03-09,40.52503967285156
2021-03-10,41.55947494506836
2021-03-11,41.54374313354492
2021-03-12,42.169437408447266
2021-03-15,41.952484130859375
2021-03-16,41.939903259277344
2021-03-17,41.590904235839844
2021-03-18,41.047855377197266
2021-03-19,41.59406280517578
2021-03-22,41.79297637939453
2021-03-23,42.288673400878906
2021-03-24,42.026615142822266
2021-03-25,42.31076431274414
2021-03-26,42.66438293457031
2021-03-29,43.150604248046875
2021-03-30,42.85697937011719
2021-03-31,42.885398864746094
2021-04-01,42.819091796875
2021-04-05,44.02201461791992
2021-04-06,44.233558654785156
2021-04-07,44.13883590698242
2021-04-08,44.11042022705078
2021-04-09,44.13252258300781
2021-04-12,44.13883590698242
2021-04-13,44.00307083129883
2021-04-14,43.98728942871094
2021-04-15,44.25250244140625
2021-04-16,44.39458084106445
2021-04-19,44.11042022705078
2021-04-20,44.451412200927734
2021-04-21,44.58085250854492
2021-04-22,44.0977897644043
2021-04-23,44.17041015625
2021-04-26,43.5421142578125
2021-04-27,43.69050598144531
2021-04-28,43.53579330444336
2021-04-29,44.08515930175781
2021-04-30,44.17356491088867
2021-05-03,44.8713264465332
2021-05-04,44.4293098449707
2021-05-05,44.39141845703125
2021-05-06,44.70838928222656
2021-05-07,44.438961029052734
2021-05-10,44.63547897338867
2021-05-11,44.23293685913086
2021-05-12,43.08867645263672
2021-05-13,43.81770706176758
2021-05-14,44.223426818847656
2021-05-17,44.023738861083984
2021-05-18,44.98097610473633
2021-05-19,44.98414611816406
2021-05-20,45.14263153076172
2021-05-21,44.93026351928711
2021-05-24,44.93343734741211
2021-05-25,45.117286682128906
2021-05-26,45.06339645385742
2021-05-27,44.91124725341797
2021-05-28,45.01902389526367
2021-06-01,44.9017448425293
2021-06-02,44.80348205566406
2021-06-03,44.882720947265625
2021-06-04,44.96195983886719
2021-06-07,44.66083526611328
2021-06-08,44.321685791015625
2021-06-09,44.08395767211914
2021-06-10,44.3375358581543
2021-06-11,44.61330032348633
2021-06-14,44.553070068359375
2021-06-15,44.37556838989258
2021-06-16,43.472206115722656
2021-06-17,43.65287780761719
2021-06-18,42.844608306884766
2021-06-21,43.23447799682617
2021-06-22,43.43417739868164
2021-06-23,43.09502029418945
2021-06-24,43.39614486694336
2021-06-25,43.90962600708008
2021-06-28,43.7733268737793
2021-06-29,43.519752502441406
2021-06-30,44.69888687133789
2021-07-01,44.1600341796875
2021-07-02,44.41043472290039
2021-07-06,44.356563568115234
2021-07-07,44.28364562988281
2021-07-08,44.24561309814453
2021-07-09,44.47065734863281
2021-07-12,44.39141845703125
2021-07-13,44.55941390991211
2021-07-14,44.86687469482422
2021-07-15,44.9017448425293
2021-07-16,44.87003707885742
2021-07-19,44.765438079833984
2021-07-20,44.968299865722656
2021-07-21,44.74642562866211
2021-07-22,44.77811813354492
2021-07-23,45.14580154418945
2021-07-26,45.20920181274414
2021-07-27,45.212364196777344
2021-07-28,45.02851867675781
2021-07-29,45.085575103759766
2021-07-30,45.183837890625
2021-08-02,45.07923889160156
2021-08-03,45.58638000488281
2021-08-04,45.2757568359375
2021-08-05,46.11573028564453
2021-08-06,46.03331756591797
2021-08-09,46.144248962402344
2021-08-10,47.12685775756836
2021-08-11,47.54842758178711
2021-08-12,47.42116928100586
2021-08-13,47.5706901550293
2021-08-16,47.95882034301758
2021-08-17,47.94291305541992
2021-08-18,47.43389892578125
2021-08-19,47.75521469116211
2021-08-20,48.181514739990234
2021-08-23,47.86337661743164
2021-08-24,47.370262145996094
2021-08-25,47.38935089111328
2021-08-26,46.877159118652344
2021-08-27,46.61310958862305
2021-08-30,46.98850631713867
2021-08-31,47.11575698852539
2021-09-01,47.01395034790039
2021-09-02,47.26210021972656
2021-09-03,47.48161315917969
2021-09-07,46.85171127319336
2021-09-08,46.912147521972656
2021-09-09,46.581298828125
2021-09-10,46.41268539428711
2021-09-13,46.14863204956055
2021-09-14,45.9068489074707
2021-09-15,45.98638153076172
2021-09-16,46.13908386230469
2021-09-17,46.04364013671875
2021-09-20,45.41056823730469
2021-09-21,45.4996337890625
2021-09-22,45.394649505615234
2021-09-23,45.42009735107422
2021-09-24,45.5473518371582
2021-09-27,45.25467300415039
2021-09-28,44.697933197021484
2021-09-29,44.6788444519043
2021-09-30,44.341617584228516
2021-10-01,43.60036849975586
2021-10-04,43.18042755126953
2021-10-05,43.46356964111328
2021-10-06,43.78171157836914
2021-10-07,44.297080993652344
2021-10-08,44.430702209472656
2021-10-11,44.389347076416016
2021-10-12,44.341617584228516
2021-10-13,44.020301818847656
2021-10-14,44.49751281738281
2021-10-15,44.713836669921875
2021-10-18,45.073333740234375
2021-10-19,46.030914306640625
2021-10-20,46.44768142700195
2021-10-21,46.70537185668945
