,EQR
2018-02-22,44.03193283081055
2018-02-23,44.67473602294922
2018-02-26,44.78447723388672
2018-02-27,43.76539993286133
2018-02-28,44.0789680480957
2018-03-01,44.149513244628906
2018-03-02,43.8673095703125
2018-03-05,44.267093658447266
2018-03-06,44.596343994140625
2018-03-07,45.333213806152344
2018-03-08,45.678131103515625
2018-03-09,46.65016174316406
2018-03-12,46.642337799072266
2018-03-13,46.54042053222656
2018-03-14,46.67368698120117
2018-03-15,46.814788818359375
2018-03-16,47.21458435058594
2018-03-19,47.28514099121094
2018-03-20,47.24592590332031
2018-03-21,47.13618850708008
2018-03-22,46.83830642700195
2018-03-23,46.16590881347656
2018-03-26,46.65636444091797
2018-03-27,46.94906234741211
2018-03-28,48.68938064575195
2018-03-29,48.7447395324707
2018-04-02,48.28593063354492
2018-04-03,49.32221984863281
2018-04-04,49.95505905151367
2018-04-05,50.06580352783203
2018-04-06,49.87594985961914
2018-04-09,49.282657623291016
2018-04-10,49.599082946777344
2018-04-11,49.464595794677734
2018-04-12,48.610260009765625
2018-04-13,48.76848220825195
2018-04-16,48.792205810546875
2018-04-17,49.385501861572266
2018-04-18,49.02952575683594
2018-04-19,48.01697540283203
2018-04-20,47.55026626586914
2018-04-23,47.78758239746094
2018-04-24,48.02488327026367
2018-04-25,47.70846176147461
2018-04-26,48.35713577270508
2018-04-27,49.005794525146484
2018-04-30,48.81593704223633
2018-05-01,49.219383239746094
2018-05-02,48.6577262878418
2018-05-03,48.72892379760742
2018-05-04,49.12445831298828
2018-05-07,49.44086456298828
2018-05-08,49.15610122680664
2018-05-09,49.48834228515625
2018-05-10,49.76521301269531
2018-05-11,49.48042678833008
2018-05-14,49.27476119995117
2018-05-15,48.25428771972656
2018-05-16,47.661014556884766
2018-05-17,47.257572174072266
2018-05-18,47.170555114746094
2018-05-21,47.692657470703125
2018-05-22,47.79548263549805
2018-05-23,48.84757995605469
2018-05-24,48.412506103515625
2018-05-25,48.85549545288086
2018-05-29,48.93459701538086
2018-05-30,50.48506546020508
2018-05-31,50.61954879760742
2018-06-01,50.49298095703125
2018-06-04,51.1099967956543
2018-06-05,50.643272399902344
2018-06-06,50.88850784301758
2018-06-07,50.71446990966797
2018-06-08,51.102088928222656
2018-06-11,50.659095764160156
2018-06-12,50.793575286865234
2018-06-13,49.99461364746094
2018-06-14,50.429691314697266
2018-06-15,50.216121673583984
2018-06-18,49.37759017944336
2018-06-19,49.053253173828125
2018-06-20,49.56744384765625
2018-06-21,49.72566223144531
2018-06-22,50.363983154296875
2018-06-25,50.794857025146484
2018-06-26,50.29216766357422
2018-06-27,50.020877838134766
2018-06-28,50.50760269165039
2018-06-29,50.818782806396484
2018-07-02,50.643245697021484
2018-07-03,50.74698257446289
2018-07-05,51.34540939331055
2018-07-06,51.69648361206055
2018-07-09,51.5049934387207
2018-07-10,51.76033401489258
2018-07-11,51.76033401489258
2018-07-12,51.967769622802734
2018-07-13,51.4650993347168
2018-07-16,51.40924835205078
2018-07-17,50.954437255859375
2018-07-18,51.10603713989258
2018-07-19,51.29753494262695
2018-07-20,50.44377136230469
2018-07-23,50.451744079589844
2018-07-24,50.66718673706055
2018-07-25,51.55286407470703
2018-07-26,51.4650993347168
2018-07-27,51.09008026123047
2018-07-30,50.88261795043945
2018-07-31,52.20714569091797
2018-08-01,52.590145111083984
2018-08-02,52.638023376464844
2018-08-03,53.388057708740234
2018-08-06,53.459861755371094
2018-08-07,53.388057708740234
2018-08-08,53.10080337524414
2018-08-09,53.372100830078125
2018-08-10,52.630043029785156
2018-08-13,52.941219329833984
2018-08-14,53.14070129394531
2018-08-15,53.58754348754883
2018-08-16,53.77104568481445
2018-08-17,54.138084411621094
2018-08-20,54.05829620361328
2018-08-21,53.443912506103516
2018-08-22,53.38008117675781
2018-08-23,53.348148345947266
2018-08-24,53.80296325683594
2018-08-27,53.84286117553711
2018-08-28,54.20192337036133
2018-08-29,54.19394302368164
2018-08-30,53.98649597167969
2018-08-31,54.05829620361328
2018-09-04,53.475826263427734
2018-09-05,53.80296325683594
2018-09-06,54.24979019165039
2018-09-07,53.651344299316406
2018-09-10,54.09819793701172
2018-09-11,54.25775909423828
2018-09-12,54.066280364990234
2018-09-13,54.369476318359375
2018-09-14,54.12214279174805
2018-09-17,54.57693862915039
2018-09-18,54.074256896972656
2018-09-19,53.46784210205078
2018-09-20,54.19394302368164
2018-09-21,54.44328308105469
2018-09-24,53.164432525634766
2018-09-25,53.27704620361328
2018-09-26,52.27165603637695
2018-09-27,52.23947525024414
2018-09-28,53.293128967285156
2018-10-01,53.116180419921875
2018-10-02,53.27704620361328
2018-10-03,52.569252014160156
2018-10-04,52.247535705566406
2018-10-05,52.191226959228516
2018-10-08,52.52099609375
2018-10-09,52.722068786621094
2018-10-10,52.030372619628906
2018-10-11,50.566524505615234
2018-10-12,50.405670166015625
2018-10-15,50.655006408691406
2018-10-16,51.78102493286133
2018-10-17,51.53169631958008
2018-10-18,51.80516815185547
2018-10-19,52.17515182495117
2018-10-22,51.10541915893555
2018-10-23,51.26627731323242
2018-10-24,52.625545501708984
2018-10-25,53.13226318359375
2018-10-26,52.150997161865234
2018-10-29,53.260948181152344
2018-10-30,52.90705871582031
2018-10-31,52.247535705566406
2018-11-01,52.13492965698242
2018-11-02,51.82929611206055
2018-11-05,52.818580627441406
2018-11-06,53.50223159790039
2018-11-07,54.26633071899414
2018-11-08,54.12959289550781
2018-11-09,54.27437210083008
2018-11-12,54.71672439575195
2018-11-13,54.80521011352539
2018-11-14,55.303890228271484
2018-11-15,54.51567077636719
2018-11-16,55.78647232055664
2018-11-19,55.818626403808594
2018-11-20,55.93928527832031
2018-11-21,55.8990478515625
2018-11-23,55.58537673950195
2018-11-26,55.85883712768555
2018-11-27,56.180580139160156
2018-11-28,56.47816467285156
2018-11-29,56.518375396728516
2018-11-30,57.306602478027344
2018-12-03,57.81330871582031
2018-12-04,56.912498474121094
2018-12-06,58.4326286315918
2018-12-07,57.644405364990234
2018-12-10,57.51571273803711
2018-12-11,57.443328857421875
2018-12-12,55.8990478515625
2018-12-13,56.317298889160156
2018-12-14,56.25296401977539
2018-12-17,54.483482360839844
2018-12-18,54.949989318847656
2018-12-19,54.87760543823242
2018-12-20,54.78912353515625
2018-12-21,54.081321716308594
2018-12-24,51.2180290222168
2018-12-26,52.61750411987305
2018-12-27,53.13226318359375
2018-12-28,53.27704620361328
2018-12-31,53.528419494628906
2019-01-02,51.703861236572266
2019-01-03,52.02824020385742
2019-01-04,52.352596282958984
2019-01-07,52.79049301147461
2019-01-08,53.77980041503906
2019-01-09,53.77980041503906
2019-01-10,54.6637077331543
2019-01-11,54.7772331237793
2019-01-14,54.84210205078125
2019-01-15,55.51515579223633
2019-01-16,56.01792526245117
2019-01-17,56.69099807739258
2019-01-18,56.86128234863281
2019-01-22,57.08833312988281
2019-01-23,57.039676666259766
2019-01-24,57.047786712646484
2019-01-25,57.30728530883789
2019-01-28,58.15873718261719
2019-01-29,58.68583679199219
2019-01-30,58.38578796386719
2019-01-31,58.839900970458984
2019-02-01,58.402008056640625
2019-02-04,59.02641677856445
2019-02-05,59.156150817871094
2019-02-06,59.19671630859375
2019-02-07,59.63460159301758
2019-02-08,59.553504943847656
2019-02-11,59.56971740722656
2019-02-12,58.82369613647461
2019-02-13,59.4318733215332
2019-02-14,59.29402160644531
2019-02-15,59.36701583862305
2019-02-19,59.626502990722656
2019-02-20,58.93721389770508
2019-02-21,59.894100189208984
2019-02-22,60.19414520263672
2019-02-25,59.602169036865234
2019-02-26,59.780574798583984
2019-02-27,59.464324951171875
2019-02-28,59.75624084472656
2019-03-01,59.602169036865234
2019-03-04,59.99140930175781
2019-03-05,59.950862884521484
2019-03-06,59.64272689819336
2019-03-07,59.54540252685547
2019-03-08,59.71570587158203
2019-03-11,60.36442184448242
2019-03-12,60.85908508300781
2019-03-13,60.745548248291016
2019-03-14,60.86717987060547
2019-03-15,60.6239128112793
2019-03-18,59.99140930175781
2019-03-19,59.602169036865234
2019-03-20,59.6994743347168
2019-03-21,60.648250579833984
2019-03-22,60.79370880126953
2019-03-25,60.850887298583984
2019-03-26,61.39835739135742
2019-03-27,61.26762008666992
2019-03-28,61.79875183105469
2019-03-29,61.54545593261719
2019-04-01,61.26762008666992
2019-04-02,61.8477783203125
2019-04-03,61.60263442993164
2019-04-04,61.51276397705078
2019-04-05,61.78240203857422
2019-04-08,61.741539001464844
2019-04-09,61.60263442993164
2019-04-10,62.38707733154297
2019-04-11,62.66490936279297
2019-04-12,63.285888671875
2019-04-15,63.40845489501953
2019-04-16,61.88046646118164
2019-04-17,60.70381164550781
2019-04-18,61.341156005859375
2019-04-22,60.605751037597656
2019-04-23,61.25128173828125
2019-04-24,61.66800308227539
2019-04-25,62.076576232910156
2019-04-26,62.26449966430664
2019-04-29,61.52909469604492
2019-04-30,62.444271087646484
2019-05-01,62.52597427368164
2019-05-02,62.42794418334961
2019-05-03,62.583187103271484
2019-05-06,62.27265930175781
2019-05-07,61.096012115478516
2019-05-08,60.826377868652344
2019-05-09,61.136898040771484
2019-05-10,61.96217346191406
2019-05-13,61.970340728759766
2019-05-14,61.945838928222656
2019-05-15,62.256343841552734
2019-05-16,62.76294708251953
2019-05-17,62.607688903808594
2019-05-20,61.896785736083984
2019-05-21,62.395240783691406
2019-05-22,62.62403869628906
2019-05-23,63.00808334350586
2019-05-24,63.07346725463867
2019-05-28,62.27265930175781
2019-05-29,61.83143997192383
2019-05-30,61.954010009765625
2019-05-31,62.56684112548828
2019-06-03,62.297183990478516
2019-06-04,61.67618179321289
2019-06-05,63.12248611450195
2019-06-06,63.563720703125
2019-06-07,63.7189826965332
2019-06-10,63.59642028808594
2019-06-11,63.57190704345703
2019-06-12,63.44932174682617
2019-06-13,63.67812728881836
2019-06-14,63.9477653503418
2019-06-17,64.28278350830078
2019-06-18,63.77617263793945
2019-06-19,64.0866928100586
2019-06-20,64.41352844238281
2019-06-21,63.75983810424805
2019-06-24,63.955928802490234
2019-06-25,62.84467315673828
2019-06-26,61.81509780883789
2019-06-27,62.249794006347656
2019-06-28,62.50499725341797
2019-07-01,62.686134338378906
2019-07-02,63.74819564819336
2019-07-03,64.49740600585938
2019-07-05,64.15161895751953
2019-07-08,64.90082550048828
2019-07-09,65.30422973632812
2019-07-10,65.51007843017578
2019-07-11,65.279541015625
2019-07-12,64.91726684570312
2019-07-15,65.14781188964844
2019-07-16,64.91726684570312
2019-07-17,64.74437713623047
2019-07-18,64.70323944091797
2019-07-19,63.517662048339844
2019-07-22,63.29537582397461
2019-07-23,64.18453979492188
2019-07-24,63.74819564819336
2019-07-25,64.2998275756836
2019-07-26,64.67854309082031
2019-07-29,65.54300689697266
2019-07-30,65.4853515625
2019-07-31,64.95022583007812
2019-08-01,65.51830291748047
2019-08-02,66.2592544555664
2019-08-05,64.36567687988281
2019-08-06,65.15604400634766
2019-08-07,65.6829605102539
2019-08-08,66.55565643310547
2019-08-09,66.90968322753906
2019-08-12,66.8685073852539
2019-08-13,66.59681701660156
2019-08-14,65.71589660644531
2019-08-15,66.8108901977539
2019-08-16,67.21430206298828
2019-08-19,68.14459991455078
2019-08-20,67.87293243408203
2019-08-21,68.02936553955078
2019-08-22,68.3340072631836
2019-08-23,68.12816619873047
2019-08-26,68.83621215820312
2019-08-27,68.97614288330078
2019-08-28,68.8526611328125
2019-08-29,69.37959289550781
2019-08-30,69.78300476074219
2019-09-03,70.63101196289062
2019-09-04,71.04265594482422
2019-09-05,70.79566955566406
2019-09-06,71.5036849975586
2019-09-09,70.07118225097656
2019-09-10,69.5360107421875
2019-09-11,69.7912368774414
2019-09-12,70.27696990966797
2019-09-13,69.61011505126953
2019-09-16,70.02177429199219
2019-09-17,70.69686889648438
2019-09-18,70.20287322998047
2019-09-19,70.4004898071289
2019-09-20,70.12057495117188
2019-09-23,70.16995239257812
2019-09-24,70.3675537109375
2019-09-25,70.87799072265625
2019-09-26,71.42959594726562
2019-09-27,71.47765350341797
2019-09-30,71.4859619140625
2019-10-01,71.41136932373047
2019-10-02,71.35333251953125
2019-10-03,72.16552734375
2019-10-04,72.48871612548828
2019-10-07,72.72904205322266
2019-10-08,72.5550308227539
2019-10-09,72.57987976074219
2019-10-10,73.0605239868164
2019-10-11,72.6213150024414
2019-10-14,72.57987976074219
2019-10-15,72.56328582763672
2019-10-16,72.94449615478516
2019-10-17,72.72075653076172
2019-10-18,73.23456573486328
2019-10-21,73.52462768554688
2019-10-22,73.29257202148438
2019-10-23,72.79534149169922
2019-10-24,72.57987976074219
2019-10-25,72.6627426147461
2019-10-28,72.4721450805664
2019-10-29,72.57158660888672
2019-10-30,73.6323471069336
2019-10-31,73.47489166259766
2019-11-01,73.04395294189453
2019-11-04,72.12406921386719
2019-11-05,70.2843017578125
2019-11-06,70.92243194580078
2019-11-07,69.6710433959961
2019-11-08,69.5964584350586
2019-11-11,69.74562072753906
2019-11-12,69.12409973144531
2019-11-13,70.33403015136719
2019-11-14,71.08816528320312
2019-11-15,71.65170288085938
2019-11-18,72.09092712402344
2019-11-19,72.1572265625
2019-11-20,71.81745147705078
2019-11-21,70.48319244384766
2019-11-22,70.26773071289062
2019-11-25,70.0439453125
2019-11-26,70.74839782714844
2019-11-27,70.96385192871094
2019-11-29,70.52462768554688
2019-12-02,69.19866943359375
2019-12-03,69.48871612548828
2019-12-04,69.82022094726562
2019-12-05,70.060546875
2019-12-06,69.97766876220703
2019-12-09,70.06883239746094
2019-12-10,69.72906494140625
2019-12-11,68.51911163330078
2019-12-12,67.77325439453125
2019-12-13,67.13514709472656
2019-12-16,67.54122161865234
2019-12-17,66.38928985595703
2019-12-18,66.5384521484375
2019-12-19,66.59648132324219
2019-12-20,66.5467529296875
2019-12-23,66.05780792236328
2019-12-24,66.61304473876953
2019-12-26,66.78707885742188
2019-12-27,67.0854263305664
2019-12-30,66.8947982788086
2019-12-31,67.53578186035156
2020-01-02,66.57600402832031
2020-01-03,67.43563842773438
2020-01-06,67.62760162353516
2020-01-07,66.62606048583984
2020-01-08,66.76797485351562
2020-01-09,67.1101303100586
2020-01-10,67.81954193115234
2020-01-13,68.67083740234375
2020-01-14,67.736083984375
2020-01-15,68.49557495117188
2020-01-16,68.86280822753906
2020-01-17,68.85444641113281
2020-01-21,69.52213287353516
2020-01-22,68.76263427734375
2020-01-23,69.3385238647461
2020-01-24,69.07144927978516
2020-01-27,68.72090911865234
2020-01-28,69.03805541992188
2020-01-29,68.66248321533203
2020-01-30,70.08130645751953
2020-01-31,69.3385238647461
2020-02-03,69.1382064819336
2020-02-04,69.80589294433594
2020-02-05,69.53048706054688
2020-02-06,69.99787139892578
2020-02-07,70.27326965332031
2020-02-10,70.8908920288086
2020-02-11,70.76569366455078
2020-02-12,70.76569366455078
2020-02-13,71.12454986572266
2020-02-14,72.15946960449219
2020-02-18,72.00089263916016
2020-02-19,71.2247085571289
2020-02-20,72.10939025878906
2020-02-21,72.61849212646484
2020-02-24,71.60028076171875
2020-02-25,69.6974105834961
2020-02-26,69.57221984863281
2020-02-27,65.48267364501953
2020-02-28,62.678428649902344
2020-03-02,65.99176788330078
2020-03-03,65.56612396240234
2020-03-04,67.62760162353516
2020-03-05,66.24215698242188
2020-03-06,64.79830169677734
2020-03-09,62.152610778808594
2020-03-10,66.70951843261719
2020-03-11,62.678428649902344
2020-03-12,58.430301666259766
2020-03-13,61.43486022949219
2020-03-16,51.044105529785156
2020-03-17,55.467472076416016
2020-03-18,50.80206298828125
2020-03-19,50.5850830078125
2020-03-20,46.60870361328125
2020-03-23,43.32105255126953
2020-03-24,43.961727142333984
2020-03-25,46.00175476074219
2020-03-26,49.93006896972656
2020-03-27,52.83837890625
2020-03-30,52.754066467285156
2020-03-31,52.02067565917969
2020-04-01,48.64029312133789
2020-04-02,46.00175476074219
2020-04-03,45.74041748046875
2020-04-06,50.671897888183594
2020-04-07,51.15239334106445
2020-04-08,55.00484085083008
2020-04-09,58.52009201049805
2020-04-13,56.05857467651367
2020-04-14,58.09859848022461
2020-04-15,55.6286506652832
2020-04-16,54.98799133300781
2020-04-17,58.83200454711914
2020-04-20,55.308311462402344
2020-04-21,53.79095458984375
2020-04-22,55.3504753112793
2020-04-23,53.79095458984375
2020-04-24,53.94268798828125
2020-04-27,55.0469970703125
2020-04-28,54.68451690673828
2020-04-29,55.485347747802734
2020-04-30,54.84468078613281
2020-05-01,52.526466369628906
2020-05-04,52.68662643432617
2020-05-05,52.61077117919922
2020-05-06,51.439022064208984
2020-05-07,53.15027618408203
2020-05-08,54.13656997680664
2020-05-11,53.538055419921875
2020-05-12,50.671897888183594
2020-05-13,49.415855407714844
2020-05-14,48.488563537597656
2020-05-15,48.1598014831543
2020-05-18,50.966949462890625
2020-05-19,48.657161712646484
2020-05-20,49.67717361450195
2020-05-21,48.83417510986328
2020-05-22,48.38740539550781
2020-05-26,50.8067741394043
2020-05-27,50.688758850097656
2020-05-28,51.31256866455078
2020-05-29,51.05123519897461
2020-06-01,51.506446838378906
2020-06-02,50.966949462890625
2020-06-03,51.9532356262207
2020-06-04,51.9785270690918
2020-06-05,55.97428512573242
2020-06-08,57.46636199951172
2020-06-09,55.122867584228516
2020-06-10,54.47377014160156
2020-06-11,51.9785270690918
2020-06-12,53.588626861572266
2020-06-15,53.394744873046875
2020-06-16,54.53277587890625
2020-06-17,52.7034912109375
2020-06-18,52.214561462402344
2020-06-19,50.7188720703125
2020-06-22,50.47200393676758
2020-06-23,50.02933883666992
2020-06-24,48.93119812011719
2020-06-25,49.71437454223633
2020-06-26,48.52259826660156
2020-06-29,49.09293746948242
2020-06-30,50.071903228759766
2020-07-01,51.7829704284668
2020-07-02,51.57866287231445
2020-07-06,50.72738265991211
2020-07-07,49.024845123291016
2020-07-08,48.93119812011719
2020-07-09,48.275718688964844
2020-07-10,48.2672119140625
2020-07-13,48.53961944580078
2020-07-14,48.53961944580078
2020-07-15,49.135498046875
2020-07-16,48.70986557006836
2020-07-17,48.50556564331055
2020-07-20,46.964759826660156
2020-07-21,46.45399856567383
2020-07-22,47.41593551635742
2020-07-23,46.67532730102539
2020-07-24,46.25819778442383
2020-07-27,45.39841842651367
2020-07-28,46.53061294555664
2020-07-29,45.6197509765625
2020-07-30,45.92619705200195
2020-07-31,45.65379333496094
2020-08-03,44.547149658203125
2020-08-04,45.50907897949219
2020-08-05,45.38990783691406
2020-08-06,45.66230773925781
2020-08-07,46.981773376464844
2020-08-10,47.126502990722656
2020-08-11,46.60722351074219
2020-08-12,46.66680908203125
2020-08-13,45.5516471862793
2020-08-14,46.3007698059082
2020-08-17,47.152034759521484
2020-08-18,47.135013580322266
2020-08-19,46.096466064453125
2020-08-20,47.032859802246094
2020-08-21,46.55614471435547
2020-08-24,47.594688415527344
2020-08-25,48.14802932739258
2020-08-26,46.75192642211914
2020-08-27,48.20761489868164
2020-08-28,48.548126220703125
2020-08-31,48.054386138916016
2020-09-01,48.335296630859375
2020-09-02,49.10997009277344
2020-09-03,48.863094329833984
2020-09-04,49.467498779296875
2020-09-08,48.85458755493164
2020-09-09,48.38638687133789
2020-09-10,47.50957489013672
2020-09-11,46.53912353515625
2020-09-14,48.46299743652344
2020-09-15,47.952239990234375
2020-09-16,48.41192626953125
2020-09-17,47.484031677246094
2020-09-18,46.24969482421875
2020-09-21,44.291751861572266
2020-09-22,44.82805252075195
2020-09-23,43.62776565551758
2020-09-24,43.50975036621094
2020-09-25,44.42284393310547
2020-09-28,45.25841522216797
2020-09-29,44.00937271118164
2020-09-30,44.216102600097656
2020-10-01,46.0336799621582
2020-10-02,47.45500183105469
2020-10-05,47.89432144165039
2020-10-06,47.541141510009766
2020-10-07,47.17073440551758
2020-10-08,48.40255355834961
2020-10-09,47.94601058959961
2020-10-12,47.67897033691406
2020-10-13,46.085357666015625
2020-10-14,45.49099349975586
2020-10-15,45.0602912902832
2020-10-16,44.66403579711914
2020-10-19,43.682037353515625
2020-10-20,43.85432052612305
2020-10-21,43.50975036621094
2020-10-22,43.716495513916016
2020-10-23,44.19887924194336
2020-10-26,43.67342758178711
2020-10-27,42.80339050292969
2020-10-28,39.83154296875
2020-10-29,39.8487663269043
2020-10-30,40.468971252441406
2020-11-02,42.47606658935547
2020-11-03,45.24979019165039
2020-11-04,43.72510528564453
2020-11-05,44.844940185546875
2020-11-06,44.37977600097656
2020-11-09,51.06430435180664
2020-11-10,52.92494583129883
2020-11-11,51.331336975097656
2020-11-12,50.40963363647461
2020-11-13,51.8137321472168
2020-11-16,54.05339431762695
2020-11-17,53.838043212890625
2020-11-18,51.650062561035156
2020-11-19,51.56392288208008
2020-11-20,52.166908264160156
2020-11-23,51.96879196166992
2020-11-24,52.7871208190918
2020-11-25,52.07216262817383
2020-11-27,50.99539566040039
2020-11-30,49.892791748046875
2020-12-01,50.81449508666992
2020-12-02,51.994625091552734
2020-12-03,53.36426544189453
2020-12-04,54.58746337890625
2020-12-07,54.01893615722656
2020-12-08,53.743282318115234
2020-12-09,52.77851486206055
2020-12-10,51.50362014770508
2020-12-11,50.77142333984375
2020-12-14,49.87556076049805
2020-12-15,51.098758697509766
2020-12-16,50.866180419921875
2020-12-17,51.374412536621094
2020-12-18,49.66020965576172
2020-12-21,49.84110641479492
2020-12-22,49.83249282836914
2020-12-23,49.16059494018555
2020-12-24,50.13399124145508
2020-12-28,51.18490219116211
2020-12-29,50.271812438964844
2020-12-30,50.78865432739258
2020-12-31,51.59194564819336
2021-01-04,50.04280471801758
2021-01-05,49.65115737915039
2021-01-06,51.00884246826172
2021-01-07,50.39092254638672
2021-01-08,50.7042350769043
2021-01-11,50.52146911621094
2021-01-12,50.95661926269531
2021-01-13,51.84434127807617
2021-01-14,52.55799865722656
2021-01-15,53.60236740112305
2021-01-19,52.488372802734375
2021-01-20,53.6719856262207
2021-01-21,53.7938346862793
2021-01-22,53.57625961303711
2021-01-25,53.6719856262207
2021-01-26,54.50748825073242
2021-01-27,52.914817810058594
2021-01-28,54.272499084472656
2021-01-29,53.6458854675293
2021-02-01,54.107147216796875
2021-02-02,53.85476303100586
2021-02-03,54.89912414550781
2021-02-04,55.80425262451172
2021-02-05,56.53530502319336
2021-02-08,57.510066986083984
2021-02-09,57.38821029663086
2021-02-10,58.14537811279297
2021-02-11,58.97216796875
2021-02-12,58.728492736816406
2021-02-16,58.4673957824707
2021-02-17,58.188899993896484
2021-02-18,57.866878509521484
2021-02-19,58.28462600708008
2021-02-22,58.206302642822266
2021-02-23,59.633602142333984
2021-02-24,60.355960845947266
2021-02-25,58.07575607299805
2021-02-26,56.92695236206055
2021-03-01,58.09316635131836
2021-03-02,58.31073760986328
2021-03-03,59.677120208740234
2021-03-04,58.93735885620117
2021-03-05,59.92952346801758
2021-03-08,61.73106002807617
2021-03-09,61.64402389526367
2021-03-10,62.157508850097656
2021-03-11,62.32286071777344
2021-03-12,63.9155387878418
2021-03-15,65.325439453125
2021-03-16,64.2114486694336
2021-03-17,64.2984848022461
2021-03-18,63.96774673461914
2021-03-19,62.16621017456055
2021-03-22,62.68838882446289
2021-03-23,62.4969367980957
2021-03-24,62.25324630737305
2021-03-25,62.75802993774414
2021-03-26,63.787506103515625
2021-03-29,63.43644332885742
2021-03-30,63.919158935546875
2021-03-31,62.865966796875
2021-04-01,63.63831329345703
2021-04-05,63.32235336303711
2021-04-06,62.83964157104492
2021-04-07,63.489097595214844
2021-04-08,62.98007583618164
2021-04-09,62.91862869262695
2021-04-12,62.997623443603516
2021-04-13,63.31357192993164
2021-04-14,62.655338287353516
2021-04-15,63.39255905151367
2021-04-16,63.734840393066406
2021-04-19,64.09469604492188
2021-04-20,65.02497863769531
2021-04-21,65.70955657958984
2021-04-22,64.9284439086914
2021-04-23,65.45503234863281
2021-04-26,65.57791137695312
2021-04-27,65.27950286865234
2021-04-28,64.62126922607422
2021-04-29,64.54228973388672
2021-04-30,65.14785766601562
2021-05-03,64.41940307617188
2021-05-04,63.48033142089844
2021-05-05,63.129276275634766
2021-05-06,64.57738494873047
2021-05-07,64.98989868164062
2021-05-10,65.47260284423828
2021-05-11,65.11275482177734
2021-05-12,63.173152923583984
2021-05-13,64.78801727294922
2021-05-14,65.0074462890625
2021-05-17,64.91966247558594
2021-05-18,65.37604522705078
2021-05-19,64.50717163085938
2021-05-20,65.4023666381836
2021-05-21,65.82365417480469
2021-05-24,66.85928344726562
2021-05-25,66.84173583984375
2021-05-26,67.04358673095703
2021-05-27,67.3068618774414
2021-05-28,67.973876953125
2021-06-01,69.52733612060547
2021-06-02,70.21188354492188
2021-06-03,69.78185272216797
2021-06-04,69.22892761230469
2021-06-07,69.73796081542969
2021-06-08,69.92227172851562
2021-06-09,69.64143371582031
2021-06-10,70.91401672363281
2021-06-11,70.87012481689453
2021-06-14,71.01056671142578
2021-06-15,69.9573745727539
2021-06-16,69.50100708007812
2021-06-17,69.3254623413086
2021-06-18,68.13187408447266
2021-06-21,69.65019226074219
2021-06-22,69.38690948486328
2021-06-23,69.36934661865234
2021-06-24,68.89542388916016
2021-06-25,69.49065399169922
2021-06-28,68.7565689086914
2021-06-29,68.59736633300781
2021-06-30,68.1020736694336
2021-07-01,69.00421142578125
2021-07-02,69.38449096679688
2021-07-06,69.7913589477539
2021-07-07,70.37508392333984
2021-07-08,71.07379913330078
2021-07-09,72.26779174804688
2021-07-12,72.88690948486328
2021-07-13,71.86094665527344
2021-07-14,73.19647979736328
2021-07-15,73.60330963134766
2021-07-16,74.0809097290039
2021-07-19,72.87806701660156
2021-07-20,75.07148742675781
2021-07-21,74.9211196899414
2021-07-22,74.20474243164062
2021-07-23,75.0184326171875
2021-07-26,74.72654724121094
2021-07-27,75.0361099243164
2021-07-28,74.43470001220703
2021-07-29,74.70885467529297
2021-07-30,74.40814208984375
2021-08-02,74.22242736816406
2021-08-03,74.59388732910156
2021-08-04,74.29318237304688
2021-08-05,74.8415298461914
2021-08-06,74.89459991455078
2021-08-09,73.96593475341797
2021-08-10,72.61273193359375
2021-08-11,72.47122192382812
2021-08-12,72.51543426513672
2021-08-13,73.1080322265625
2021-08-16,73.08148956298828
2021-08-17,73.00189971923828
2021-08-18,72.28548431396484
2021-08-19,72.8603744506836
2021-08-20,72.97534942626953
2021-08-23,72.82500457763672
2021-08-24,72.32085418701172
2021-08-25,72.4889144897461
2021-08-26,73.2229995727539
2021-08-27,73.7182846069336
2021-08-30,74.61157989501953
2021-08-31,74.35507202148438
2021-09-01,75.67291259765625
2021-09-02,76.04436492919922
2021-09-03,75.69942474365234
2021-09-07,73.70944213867188
2021-09-08,74.31086730957031
2021-09-09,72.93999481201172
2021-09-10,72.0024642944336
2021-09-13,72.48006439208984
2021-09-14,72.3297119140625
2021-09-15,72.5066146850586
2021-09-16,72.3297119140625
2021-09-17,70.9853515625
2021-09-20,71.30376434326172
2021-09-21,71.37451934814453
2021-09-22,71.96708679199219
2021-09-23,72.90459442138672
2021-09-24,72.64889526367188
2021-09-27,71.35700988769531
2021-09-28,71.6064682006836
2021-09-29,72.65780639648438
2021-09-30,72.09650421142578
2021-10-01,72.65780639648438
2021-10-04,73.94078063964844
2021-10-05,74.11007690429688
2021-10-06,74.60900115966797
2021-10-07,74.51100158691406
2021-10-08,73.70914459228516
2021-10-11,73.7180404663086
2021-10-12,74.15460968017578
2021-10-13,74.86737823486328
2021-10-14,75.94544219970703
2021-10-15,75.35741424560547
2021-10-18,75.56232452392578
2021-10-19,74.84066772460938
2021-10-20,75.94544219970703
2021-10-21,75.81181335449219
2021-10-22,76.0969009399414
2021-10-25,75.9632797241211
2021-10-26,76.63148498535156
2021-10-27,77.64717864990234
2021-10-28,78.41340637207031
2021-10-29,76.97895050048828
2021-11-01,75.85633850097656
2021-11-02,75.2148666381836
2021-11-03,75.39305114746094
2021-11-04,74.43082427978516
