,CTSH
2018-02-02,68.65715789794922
2018-02-05,66.4538345336914
2018-02-06,67.00692749023438
2018-02-07,69.38253784179688
2018-02-08,68.1493911743164
2018-02-09,69.17401123046875
2018-02-12,70.2076644897461
2018-02-13,70.82423400878906
2018-02-14,72.3747329711914
2018-02-15,73.78018188476562
2018-02-16,73.39933776855469
2018-02-20,73.93429565429688
2018-02-21,74.35243225097656
2018-02-22,74.17973327636719
2018-02-23,75.01596069335938
2018-02-26,75.4158935546875
2018-02-27,74.99778747558594
2018-02-28,74.55238342285156
2018-03-01,73.30712127685547
2018-03-02,73.8797378540039
2018-03-05,74.77960968017578
2018-03-06,75.50679779052734
2018-03-07,75.67041015625
2018-03-08,75.64311218261719
2018-03-09,76.99746704101562
2018-03-12,76.41574096679688
2018-03-13,76.1612319946289
2018-03-14,76.01579284667969
2018-03-15,77.10653686523438
2018-03-16,76.89749908447266
2018-03-19,76.17941284179688
2018-03-20,76.63389587402344
2018-03-21,75.76129150390625
2018-03-22,73.59798431396484
2018-03-23,72.04368591308594
2018-03-26,74.19788360595703
2018-03-27,72.78902435302734
2018-03-28,72.41635131835938
2018-03-29,73.1707763671875
2018-04-02,71.99822998046875
2018-04-03,72.76173400878906
2018-04-04,73.37076568603516
2018-04-05,73.55252838134766
2018-04-06,71.8709716796875
2018-04-09,71.72554016113281
2018-04-10,73.07987213134766
2018-04-11,72.65266418457031
2018-04-12,74.12516021728516
2018-04-13,73.46166229248047
2018-04-16,74.32515716552734
2018-04-17,74.70692443847656
2018-04-18,75.17047882080078
2018-04-19,74.87052917480469
2018-04-20,74.32515716552734
2018-04-23,74.14335632324219
2018-04-24,73.44346618652344
2018-04-25,73.54344940185547
2018-04-26,74.2887954711914
2018-04-27,74.18878936767578
2018-04-30,74.37059783935547
2018-05-01,74.37059783935547
2018-05-02,73.97064208984375
2018-05-03,73.95248413085938
2018-05-04,74.68871307373047
2018-05-07,70.7711410522461
2018-05-08,68.67145538330078
2018-05-09,68.19879913330078
2018-05-10,69.03504180908203
2018-05-11,69.60768127441406
2018-05-14,68.95321655273438
2018-05-15,68.58964538574219
2018-05-16,68.52601623535156
2018-05-17,68.88050079345703
2018-05-18,69.11683654785156
2018-05-21,69.03480529785156
2018-05-22,68.57001495361328
2018-05-23,69.04396057128906
2018-05-24,69.19886016845703
2018-05-25,69.06214141845703
2018-05-29,67.81361389160156
2018-05-30,68.98014068603516
2018-05-31,68.67028045654297
2018-06-01,70.0555419921875
2018-06-04,70.37451934814453
2018-06-05,70.20135498046875
2018-06-06,71.21294403076172
2018-06-07,69.9188232421875
2018-06-08,70.2742691040039
2018-06-11,70.14667510986328
2018-06-12,71.31318664550781
2018-06-13,71.10357666015625
2018-06-14,71.58660888671875
2018-06-15,73.54600524902344
2018-06-18,72.91717529296875
2018-06-19,72.1789779663086
2018-06-20,71.83267974853516
2018-06-21,70.79373168945312
2018-06-22,71.72331237792969
2018-06-25,71.04889678955078
2018-06-26,71.49546813964844
2018-06-27,70.52031707763672
2018-06-28,72.01493835449219
2018-06-29,71.98758697509766
2018-07-02,72.44326782226562
2018-07-03,72.81692504882812
2018-07-05,72.80780029296875
2018-07-06,73.41841888427734
2018-07-09,73.80117797851562
2018-07-10,74.50293731689453
2018-07-11,74.35709381103516
2018-07-12,75.93375396728516
2018-07-13,74.46646881103516
2018-07-16,74.69430541992188
2018-07-17,75.4051742553711
2018-07-18,75.0315170288086
2018-07-19,75.07705688476562
2018-07-20,74.94947052001953
2018-07-23,75.34137725830078
2018-07-24,74.96772766113281
2018-07-25,75.49627685546875
2018-07-26,75.38693237304688
2018-07-27,74.32975769042969
2018-07-30,73.60070037841797
2018-07-31,74.27507019042969
2018-08-01,74.81277465820312
2018-08-02,70.04640197753906
2018-08-03,70.92131805419922
2018-08-06,71.53192901611328
2018-08-07,71.14913940429688
2018-08-08,70.3927230834961
2018-08-09,69.49961853027344
2018-08-10,68.8616714477539
2018-08-13,68.73407745361328
2018-08-14,68.55179595947266
2018-08-15,67.93207550048828
2018-08-16,68.44243621826172
2018-08-17,68.8616714477539
2018-08-20,68.269287109375
2018-08-21,68.44291687011719
2018-08-22,68.7718734741211
2018-08-23,68.63479614257812
2018-08-24,69.32015228271484
2018-08-27,70.0054931640625
2018-08-28,70.05117797851562
2018-08-29,70.99237823486328
2018-08-30,70.7182388305664
2018-08-31,71.6685791015625
2018-09-04,69.11912536621094
2018-09-05,68.79927825927734
2018-09-06,69.19221496582031
2018-09-07,69.20136260986328
2018-09-10,69.04601287841797
2018-09-11,70.0054931640625
2018-09-12,69.1739273071289
2018-09-13,70.54460906982422
2018-09-14,69.70394134521484
2018-09-17,69.41151428222656
2018-09-18,70.2522201538086
2018-09-19,69.5394515991211
2018-09-20,70.51722717285156
2018-09-21,70.91928100585938
2018-09-24,70.60858154296875
2018-09-25,70.19738006591797
2018-09-26,70.16997528076172
2018-09-27,70.1425552368164
2018-09-28,70.49893951416016
2018-10-01,70.34357452392578
2018-10-02,70.61773681640625
2018-10-03,69.95978546142578
2018-10-04,69.5394515991211
2018-10-05,68.72615814208984
2018-10-08,67.72099304199219
2018-10-09,67.59308624267578
2018-10-10,65.28118896484375
2018-10-11,64.23033905029297
2018-10-12,65.9482421875
2018-10-15,65.80205535888672
2018-10-16,67.16358947753906
2018-10-17,67.6113510131836
2018-10-18,67.2458267211914
2018-10-19,67.33722686767578
2018-10-22,67.2458267211914
2018-10-23,67.08135986328125
2018-10-24,64.10240173339844
2018-10-25,65.3177490234375
2018-10-26,64.44965362548828
2018-10-29,63.25257110595703
2018-10-30,60.785343170166016
2018-10-31,63.07894515991211
2018-11-01,62.85050582885742
2018-11-02,63.50843811035156
2018-11-05,63.47187042236328
2018-11-06,63.6455192565918
2018-11-07,65.21722412109375
2018-11-08,65.09843444824219
2018-11-09,64.2760238647461
2018-11-12,63.55412292480469
2018-11-13,63.60894012451172
2018-11-14,61.744815826416016
2018-11-15,62.7499885559082
2018-11-16,64.26689147949219
2018-11-19,63.423797607421875
2018-11-20,61.95756149291992
2018-11-21,62.928951263427734
2018-11-23,62.29664611816406
2018-11-26,63.00226593017578
2018-11-27,64.05612182617188
2018-11-28,64.84422302246094
2018-11-29,64.42268371582031
2018-11-30,65.2749252319336
2018-12-03,65.91639709472656
2018-12-04,64.16606140136719
2018-12-06,63.59789276123047
2018-12-07,62.314964294433594
2018-12-10,61.48102951049805
2018-12-11,61.63683319091797
2018-12-12,62.342437744140625
2018-12-13,63.30466842651367
2018-12-14,62.10421371459961
2018-12-17,59.26335906982422
2018-12-18,59.21754837036133
2018-12-19,58.86014938354492
2018-12-20,57.5313720703125
2018-12-21,55.06626892089844
2018-12-24,55.00212097167969
2018-12-26,57.146480560302734
2018-12-27,57.80628967285156
2018-12-28,57.66883850097656
2018-12-31,58.172847747802734
2019-01-02,57.815460205078125
2019-01-03,55.991825103759766
2019-01-04,58.37445831298828
2019-01-07,58.282814025878906
2019-01-08,58.942626953125
2019-01-09,58.88764190673828
2019-01-10,59.39166259765625
2019-01-11,59.492462158203125
2019-01-14,59.2266960144043
2019-01-15,60.472999572753906
2019-01-16,60.289730072021484
2019-01-17,60.98618698120117
2019-01-18,62.15000915527344
2019-01-22,61.21528244018555
2019-01-23,61.453548431396484
2019-01-24,62.4249153137207
2019-01-25,64.16606140136719
2019-01-28,63.18552017211914
2019-01-29,62.9197998046875
2019-01-30,63.9644775390625
2019-01-31,63.85450744628906
2019-02-01,64.27603912353516
2019-02-04,65.32990264892578
2019-02-05,65.25659942626953
2019-02-06,68.27153778076172
2019-02-07,66.88777923583984
2019-02-08,67.0435562133789
2019-02-11,66.86946105957031
2019-02-12,67.3093032836914
2019-02-13,67.42845916748047
2019-02-14,67.00689697265625
2019-02-15,67.41011810302734
2019-02-19,67.0618896484375
2019-02-20,66.39108276367188
2019-02-21,65.55487060546875
2019-02-22,66.51055145263672
2019-02-25,66.39108276367188
2019-02-26,66.19811248779297
2019-02-27,65.52730560302734
2019-02-28,65.22408294677734
2019-03-01,66.28083038330078
2019-03-04,65.94082641601562
2019-03-05,65.60083770751953
2019-03-06,65.6651382446289
2019-03-07,66.46459197998047
2019-03-08,65.38029479980469
2019-03-11,66.48297882080078
