,EIX
2018-02-27,45.7897834777832
2018-02-28,45.594139099121094
2018-03-01,45.73711013793945
2018-03-02,44.84163284301758
2018-03-05,45.654335021972656
2018-03-06,45.20283889770508
2018-03-07,44.48042297363281
2018-03-08,44.81906509399414
2018-03-09,44.6836051940918
2018-03-12,45.30066680908203
2018-03-13,46.7003173828125
2018-03-14,48.01719284057617
2018-03-15,48.16016387939453
2018-03-16,49.025543212890625
2018-03-19,48.18274688720703
2018-03-20,47.2120246887207
2018-03-21,46.60247802734375
2018-03-22,47.34746551513672
2018-03-23,46.77555847167969
2018-03-26,46.66268539428711
2018-03-27,47.520545959472656
2018-03-28,47.91942596435547
2018-03-29,48.367698669433594
2018-04-02,47.942222595214844
2018-04-03,47.949825286865234
2018-04-04,47.93462371826172
2018-04-05,48.367698669433594
2018-04-06,48.15495681762695
2018-04-09,48.21574020385742
2018-04-10,47.76747512817383
2018-04-11,47.949825286865234
2018-04-12,47.74467468261719
2018-04-13,48.20055389404297
2018-04-16,48.96792221069336
2018-04-17,49.55295944213867
2018-04-18,49.226253509521484
2018-04-19,49.09709548950195
2018-04-20,48.71719741821289
2018-04-23,48.62602615356445
2018-04-24,49.2110595703125
2018-04-25,49.26424026489258
2018-04-26,49.55295944213867
2018-04-27,49.98604202270508
2018-04-30,49.7808952331543
2018-05-01,49.7808952331543
2018-05-02,48.34490203857422
2018-05-03,48.03340530395508
2018-05-04,48.39048385620117
2018-05-07,47.93462371826172
2018-05-08,46.43025588989258
2018-05-09,45.906005859375
2018-05-10,46.88612747192383
2018-05-11,47.3267936706543
2018-05-14,47.35718536376953
2018-05-15,46.76456069946289
2018-05-16,46.66579055786133
2018-05-17,46.51383590698242
2018-05-18,46.53662872314453
2018-05-21,46.779754638671875
2018-05-22,47.01528549194336
2018-05-23,47.372379302978516
2018-05-24,47.57752227783203
2018-05-25,47.851051330566406
2018-05-29,47.3267936706543
2018-05-30,47.31160354614258
2018-05-31,47.22802734375
2018-06-01,46.22510528564453
2018-06-04,46.33909606933594
2018-06-05,46.042762756347656
2018-06-06,44.75114440917969
2018-06-07,45.37415313720703
2018-06-08,45.29057693481445
2018-06-11,44.78152847290039
2018-06-12,45.22979736328125
2018-06-13,45.19940948486328
2018-06-14,45.738861083984375
2018-06-15,45.921199798583984
2018-06-18,45.95919418334961
2018-06-19,46.01996994018555
2018-06-20,45.92880630493164
2018-06-21,46.095947265625
2018-06-22,46.87852096557617
2018-06-25,47.34199905395508
2018-06-26,47.57752227783203
2018-06-27,47.7978630065918
2018-06-28,48.23093795776367
2018-06-29,48.53394317626953
2018-07-02,48.978851318359375
2018-07-03,49.38540267944336
2018-07-05,50.075782775878906
2018-07-06,50.82754898071289
2018-07-09,49.45445251464844
2018-07-10,49.853336334228516
2018-07-11,50.382633209228516
2018-07-12,50.374977111816406
2018-07-13,50.35194396972656
2018-07-16,50.3672981262207
2018-07-17,50.282920837402344
2018-07-18,50.00676345825195
2018-07-19,50.497703552246094
2018-07-20,49.90702819824219
2018-07-23,49.89936828613281
2018-07-24,50.67412185668945
2018-07-25,51.26478576660156
2018-07-26,52.192970275878906
2018-07-27,51.019317626953125
2018-07-30,50.382633209228516
2018-07-31,51.11137008666992
2018-08-01,50.6894645690918
2018-08-02,50.789188385009766
2018-08-03,51.41054153442383
2018-08-06,51.7557258605957
2018-08-07,51.80175018310547
2018-08-08,51.61765670776367
2018-08-09,51.717369079589844
2018-08-10,51.11137008666992
2018-08-13,51.27245330810547
2018-08-14,51.37986373901367
2018-08-15,52.277347564697266
2018-08-16,53.17485427856445
2018-08-17,53.60443115234375
2018-08-20,53.09046936035156
2018-08-21,52.87569046020508
2018-08-22,52.13161087036133
2018-08-23,51.82476043701172
2018-08-24,51.732730865478516
2018-08-27,51.84010314941406
2018-08-28,51.817108154296875
2018-08-29,51.548606872558594
2018-08-30,50.95794677734375
2018-08-31,50.42098617553711
2018-09-04,51.203426361083984
2018-09-05,51.625328063964844
2018-09-06,51.7557258605957
2018-09-07,51.13438034057617
2018-09-10,51.471900939941406
2018-09-11,51.82476043701172
2018-09-12,51.993526458740234
2018-09-13,52.476802825927734
2018-09-14,52.41543197631836
2018-09-17,52.49213409423828
2018-09-18,52.40008544921875
2018-09-19,51.648338317871094
2018-09-20,52.02421569824219
2018-09-21,52.438438415527344
2018-09-24,51.90148162841797
2018-09-25,51.372188568115234
2018-09-26,51.24943542480469
2018-09-27,51.601661682128906
2018-09-28,52.3912467956543
2018-10-01,52.29062271118164
2018-10-02,53.19630813598633
2018-10-03,52.97956466674805
2018-10-04,53.173099517822266
2018-10-05,53.645294189453125
2018-10-08,54.13298416137695
2018-10-09,54.53550720214844
2018-10-10,54.24908447265625
2018-10-11,52.95634841918945
2018-10-12,53.142120361328125
2018-10-15,53.32017135620117
2018-10-16,53.82334899902344
2018-10-17,53.86204147338867
2018-10-18,53.83107376098633
2018-10-19,54.4271354675293
2018-10-22,54.07879638671875
2018-10-23,53.83882522583008
2018-10-24,54.60517883300781
2018-10-25,53.76914596557617
2018-10-26,52.77054977416992
2018-10-29,53.49821472167969
2018-10-30,53.82334899902344
2018-10-31,53.714962005615234
2018-11-01,52.78603744506836
2018-11-02,52.54607009887695
2018-11-05,53.227272033691406
2018-11-06,53.36661911010742
2018-11-07,53.95492935180664
2018-11-08,53.730430603027344
2018-11-09,47.220245361328125
2018-11-12,41.4609260559082
2018-11-13,42.99365234375
2018-11-14,41.700889587402344
2018-11-15,36.5298957824707
2018-11-16,42.149871826171875
2018-11-19,41.731868743896484
2018-11-20,40.857120513916016
2018-11-21,41.48414611816406
2018-11-23,41.22095489501953
2018-11-26,41.793785095214844
2018-11-27,42.81559753417969
2018-11-28,42.38984298706055
2018-11-29,42.35888671875
2018-11-30,42.823341369628906
2018-12-03,44.123836517333984
2018-12-04,44.688934326171875
2018-12-06,44.54185104370117
2018-12-07,45.29273223876953
2018-12-10,45.54817581176758
2018-12-11,45.58688735961914
2018-12-12,46.09005355834961
2018-12-13,46.082313537597656
2018-12-14,46.16746520996094
2018-12-17,45.04501724243164
2018-12-18,44.50315475463867
2018-12-19,45.223052978515625
2018-12-20,45.09920120239258
2018-12-21,43.48906707763672
2018-12-24,42.05698013305664
2018-12-26,43.504554748535156
2018-12-27,44.123836517333984
2018-12-28,44.783504486083984
2018-12-31,44.42354202270508
2019-01-02,44.40789031982422
2019-01-03,44.47831726074219
2019-01-04,45.71468734741211
2019-01-07,44.869571685791016
2019-01-08,45.11997985839844
2019-01-09,45.69904327392578
2019-01-10,46.43461608886719
2019-01-11,46.4189567565918
2019-01-14,45.50342559814453
2019-01-15,43.07761764526367
2019-01-16,42.39682388305664
2019-01-17,41.872528076171875
2019-01-18,42.9445915222168
2019-01-22,42.420291900634766
2019-01-23,42.983707427978516
2019-01-24,43.148033142089844
2019-01-25,43.37495422363281
2019-01-28,42.655052185058594
2019-01-29,43.179344177246094
2019-01-30,43.68797302246094
2019-01-31,44.58004379272461
2019-02-01,44.28268814086914
2019-02-04,43.93056106567383
2019-02-05,43.93056106567383
2019-02-06,43.51582336425781
2019-02-07,45.14345169067383
2019-02-08,45.448638916015625
2019-02-11,45.71468734741211
2019-02-12,47.005859375
2019-02-13,47.27191162109375
2019-02-14,47.35798645019531
2019-02-15,47.34233474731445
2019-02-19,48.24222946166992
2019-02-20,49.048221588134766
2019-02-21,47.937042236328125
2019-02-22,48.05442428588867
2019-02-25,47.47536087036133
2019-02-26,47.9996452331543
2019-02-27,47.42840576171875
2019-02-28,46.864990234375
2019-03-01,47.976173400878906
2019-03-04,48.5865364074707
2019-03-05,48.90736770629883
2019-03-06,48.30482482910156
2019-03-07,48.67262268066406
2019-03-08,48.555233001708984
2019-03-11,49.400360107421875
2019-03-12,50.20635223388672
2019-03-13,50.15939712524414
2019-03-14,50.120269775390625
2019-03-15,50.0185432434082
2019-03-18,49.705535888671875
2019-03-19,49.306453704833984
2019-03-20,49.52555465698242
2019-03-21,50.84801483154297
2019-03-22,50.62108612060547
2019-03-25,50.308074951171875
2019-03-26,50.91843795776367
2019-03-27,49.93246841430664
2019-03-28,49.11311721801758
2019-03-29,48.92349624633789
2019-04-01,49.5397834777832
2019-04-02,49.38965606689453
2019-04-03,50.13236999511719
2019-04-04,50.321990966796875
2019-04-05,50.43260955810547
2019-04-08,50.37730026245117
2019-04-09,49.358055114746094
2019-04-10,49.508174896240234
2019-04-11,49.46076965332031
2019-04-12,53.03995895385742
2019-04-15,51.51506042480469
2019-04-16,50.914573669433594
2019-04-17,50.10075759887695
2019-04-18,49.847923278808594
2019-04-22,49.79261779785156
2019-04-23,50.266685485839844
2019-04-24,50.724937438964844
2019-04-25,50.23509216308594
2019-04-26,50.219276428222656
2019-04-29,50.01384735107422
2019-04-30,50.38519287109375
2019-05-01,47.63562774658203
2019-05-02,47.169464111328125
2019-05-03,47.87266540527344
2019-05-06,48.33881759643555
2019-05-07,48.37042999267578
2019-05-08,47.50920486450195
2019-05-09,47.28007507324219
2019-05-10,46.766502380371094
2019-05-13,47.52500915527344
2019-05-14,47.287967681884766
2019-05-15,47.414398193359375
2019-05-16,47.36699676513672
2019-05-17,47.37488555908203
2019-05-20,47.438087463378906
2019-05-21,47.888458251953125
2019-05-22,48.31511688232422
2019-05-23,48.74967575073242
2019-05-24,48.10968780517578
2019-05-28,46.04750442504883
2019-05-29,46.35564041137695
2019-05-30,47.169464111328125
2019-05-31,46.908721923828125
2019-06-03,47.864742279052734
2019-06-04,49.23953628540039
2019-06-05,51.00938034057617
2019-06-06,50.15606689453125
2019-06-07,49.492374420166016
2019-06-10,48.09388732910156
2019-06-11,47.564510345458984
2019-06-12,47.02724838256836
2019-06-13,47.311668395996094
2019-06-14,46.964027404785156
2019-06-17,47.50920486450195
2019-06-18,47.94377136230469
2019-06-19,49.27115249633789
2019-06-20,50.39310073852539
2019-06-21,51.68098449707031
2019-06-24,51.791595458984375
2019-06-25,51.404441833496094
2019-06-26,50.44050598144531
2019-06-27,51.451847076416016
2019-06-28,53.26119613647461
2019-07-01,52.98466110229492
2019-07-02,53.06365966796875
2019-07-03,53.482425689697266
2019-07-05,53.56455612182617
2019-07-08,55.24691390991211
2019-07-09,55.58976364135742
2019-07-10,55.510032653808594
2019-07-11,55.77315139770508
2019-07-12,56.32330322265625
2019-07-15,56.25951385498047
2019-07-16,55.89274215698242
2019-07-17,55.55787658691406
2019-07-18,56.43492126464844
2019-07-19,55.94855880737305
2019-07-22,55.55787658691406
2019-07-23,56.02830123901367
2019-07-24,56.62628936767578
2019-07-25,55.83694076538086
2019-07-26,56.570472717285156
2019-07-29,56.291412353515625
2019-07-30,56.02830123901367
2019-07-31,59.43289566040039
2019-08-01,58.90665054321289
2019-08-02,58.80299377441406
2019-08-05,57.81431579589844
2019-08-06,58.50001525878906
2019-08-07,59.15383529663086
2019-08-08,59.89534378051758
2019-08-09,59.3053092956543
2019-08-12,58.26081848144531
2019-08-13,58.372440338134766
2019-08-14,57.26414108276367
2019-08-15,57.46347427368164
2019-08-16,57.80632781982422
2019-08-19,57.92594528198242
2019-08-20,57.40767288208008
2019-08-21,58.18906021118164
2019-08-22,58.069454193115234
2019-08-23,57.49537658691406
2019-08-26,58.51596450805664
2019-08-27,58.468135833740234
2019-08-28,57.232269287109375
2019-08-29,57.59104537963867
2019-08-30,57.622947692871094
2019-09-03,58.523929595947266
2019-09-04,58.34852600097656
2019-09-05,56.857505798339844
2019-09-06,56.59440612792969
2019-09-09,56.70602798461914
2019-09-10,58.03755569458008
2019-09-11,58.04555130004883
2019-09-12,57.83823776245117
2019-09-13,57.35186767578125
2019-09-16,56.99306106567383
2019-09-17,57.25617980957031
2019-09-18,57.46347427368164
2019-09-19,57.909996032714844
2019-09-20,57.99769592285156
2019-09-23,59.1298942565918
2019-09-24,60.07073974609375
2019-09-25,59.91926956176758
2019-09-26,60.8840217590332
2019-09-27,60.99093246459961
2019-09-30,60.62120056152344
2019-10-01,59.399444580078125
2019-10-02,59.865638732910156
2019-10-03,59.43963623046875
2019-10-04,60.75783157348633
2019-10-07,60.19520568847656
2019-10-08,60.06658172607422
2019-10-09,59.80134582519531
2019-10-10,59.63255310058594
2019-10-11,57.33372116088867
2019-10-14,56.31291961669922
2019-10-15,56.176273345947266
2019-10-16,56.13609313964844
2019-10-17,56.714805603027344
2019-10-18,56.68265914916992
2019-10-21,56.65855407714844
2019-10-22,57.50252151489258
2019-10-23,58.209842681884766
2019-10-24,58.024993896484375
2019-10-25,53.08977127075195
2019-10-28,51.892120361328125
2019-10-29,52.56730651855469
2019-10-30,49.963050842285156
2019-10-31,50.55785369873047
2019-11-01,52.71199035644531
2019-11-04,53.194252014160156
2019-11-05,53.16209030151367
2019-11-06,52.78432083129883
2019-11-07,52.80039978027344
2019-11-08,53.29070281982422
2019-11-11,53.29874801635742
2019-11-12,53.72473907470703
2019-11-13,54.74555206298828
2019-11-14,56.00749206542969
2019-11-15,56.345069885253906
2019-11-18,55.8628044128418
2019-11-19,55.34838104248047
2019-11-20,57.00416564941406
2019-11-21,57.07651138305664
2019-11-22,57.26942443847656
2019-11-25,56.48975372314453
2019-11-26,55.46092224121094
2019-11-27,56.1280517578125
2019-11-29,55.541282653808594
2019-12-02,57.51858901977539
2019-12-03,57.66326904296875
2019-12-04,57.068485260009766
2019-12-05,57.34175491333008
2019-12-06,57.36587905883789
2019-12-09,57.07651138305664
2019-12-10,57.29354476928711
2019-12-11,57.49448013305664
2019-12-12,57.430171966552734
2019-12-13,58.426876068115234
2019-12-16,59.479827880859375
2019-12-17,59.11812210083008
2019-12-18,59.69683837890625
2019-12-19,59.01362991333008
2019-12-20,60.436317443847656
2019-12-23,60.13088607788086
2019-12-24,60.138916015625
2019-12-26,60.564918518066406
2019-12-27,60.46044158935547
2019-12-30,60.564208984375
2019-12-31,61.13166809082031
2020-01-02,60.29668426513672
2020-01-03,60.620948791503906
2020-01-06,60.904666900634766
2020-01-07,61.4964485168457
2020-01-08,61.3991813659668
2020-01-09,61.72343063354492
2020-01-10,61.204620361328125
2020-01-13,61.099239349365234
2020-01-14,60.82360076904297
2020-01-15,62.363861083984375
2020-01-16,62.06389617919922
2020-01-17,62.38816452026367
2020-01-21,63.393394470214844
2020-01-22,62.47734832763672
2020-01-23,62.9799690246582
2020-01-24,62.35575485229492
2020-01-27,61.78017044067383
2020-01-28,62.25847625732422
2020-01-29,62.404396057128906
2020-01-30,62.153099060058594
2020-01-31,62.05580139160156
2020-02-03,62.95564270019531
2020-02-04,61.18030548095703
2020-02-05,62.68811798095703
2020-02-06,61.84505081176758
2020-02-07,62.42060852050781
2020-02-10,63.393394470214844
2020-02-11,63.231258392333984
2020-02-12,62.825931549072266
2020-02-13,62.72056579589844
2020-02-14,62.534088134765625
2020-02-18,62.51786804199219
2020-02-19,62.1287727355957
2020-02-20,62.680023193359375
2020-02-21,62.88267517089844
2020-02-24,61.86933898925781
2020-02-25,60.8641471862793
2020-02-26,60.23993682861328
2020-02-27,56.948673248291016
2020-02-28,54.46805953979492
2020-03-02,57.10269546508789
2020-03-03,55.36787796020508
2020-03-04,56.87571334838867
2020-03-05,55.94346237182617
2020-03-06,54.79231643676758
2020-03-09,50.066192626953125
2020-03-10,51.79289245605469
2020-03-11,48.42865753173828
2020-03-12,42.50275421142578
2020-03-13,43.16749572753906
2020-03-16,37.411834716796875
2020-03-17,41.635353088378906
2020-03-18,39.75463104248047
2020-03-19,39.52764129638672
2020-03-20,37.987396240234375
2020-03-23,36.04993438720703
2020-03-24,40.84091567993164
2020-03-25,43.62957000732422
2020-03-26,46.79924392700195
2020-03-27,44.87797927856445
2020-03-30,46.18031692504883
2020-03-31,44.93375015258789
2020-04-01,42.046966552734375
2020-04-02,42.26019287109375
2020-04-03,40.48056411743164
2020-04-06,43.60517501831055
2020-04-07,44.31047058105469
2020-04-08,47.21364974975586
2020-04-09,49.427947998046875
2020-04-13,48.70624542236328
2020-04-14,49.09169387817383
2020-04-15,47.46788787841797
2020-04-16,49.05889892578125
2020-04-17,50.895938873291016
2020-04-20,49.21471405029297
2020-04-21,47.72211456298828
2020-04-22,48.37820053100586
2020-04-23,47.75492477416992
2020-04-24,48.591434478759766
2020-04-27,49.82159423828125
2020-04-28,51.0025520324707
2020-04-29,49.509952545166016
2020-04-30,48.148582458496094
2020-05-01,45.67184829711914
2020-05-04,46.196720123291016
2020-05-05,46.24592590332031
2020-05-06,44.31867218017578
2020-05-07,44.72052764892578
2020-05-08,46.787193298339844
2020-05-11,46.598567962646484
2020-05-12,46.262325286865234
2020-05-13,47.08242416381836
2020-05-14,47.17264175415039
2020-05-15,45.88507843017578
2020-05-18,46.8938102722168
2020-05-19,47.09063720703125
2020-05-20,46.13930892944336
2020-05-21,46.14750671386719
2020-05-22,46.278717041015625
2020-05-26,45.93428039550781
2020-05-27,46.787193298339844
2020-05-28,47.55809783935547
2020-05-29,47.6565055847168
2020-06-01,48.591434478759766
2020-06-02,49.09169387817383
2020-06-03,50.00202560424805
2020-06-04,48.43561553955078
2020-06-05,49.9282112121582
2020-06-08,53.110233306884766
2020-06-09,50.54329299926758
2020-06-10,49.4853515625
2020-06-11,46.590370178222656
2020-06-12,47.21364974975586
2020-06-15,48.755462646484375
2020-06-16,49.63296890258789
2020-06-17,49.116302490234375
2020-06-18,48.255191802978516
2020-06-19,45.64724349975586
2020-06-22,45.75386047363281
2020-06-23,45.73746109008789
2020-06-24,44.58930969238281
2020-06-25,45.01575469970703
2020-06-26,44.95834732055664
2020-06-29,45.38481140136719
2020-06-30,44.54009246826172
2020-07-01,45.376609802246094
2020-07-02,46.08017349243164
2020-07-06,46.50330352783203
2020-07-07,45.200714111328125
2020-07-08,45.18411636352539
2020-07-09,44.7443962097168
2020-07-10,45.90594482421875
2020-07-13,46.44523239135742
2020-07-14,47.017704010009766
2020-07-15,45.86445236206055
2020-07-16,46.5364990234375
2020-07-17,46.76050567626953
2020-07-20,45.54088592529297
2020-07-21,46.42033767700195
2020-07-22,47.0508918762207
2020-07-23,47.00940704345703
2020-07-24,46.47842025756836
2020-07-27,44.10554885864258
2020-07-28,45.72340774536133
2020-07-29,44.61994552612305
2020-07-30,45.524288177490234
2020-07-31,46.188026428222656
2020-08-03,44.7443962097168
2020-08-04,45.383243560791016
2020-08-05,44.47889709472656
2020-08-06,44.694602966308594
2020-08-07,45.30857467651367
2020-08-10,45.0098876953125
2020-08-11,44.45401382446289
2020-08-12,45.242210388183594
2020-08-13,44.47889709472656
2020-08-14,43.71560287475586
2020-08-17,42.96059036254883
2020-08-18,42.7199821472168
2020-08-19,43.35054016113281
2020-08-20,42.512577056884766
2020-08-21,42.5291633605957
2020-08-24,43.42521667480469
2020-08-25,43.143123626708984
2020-08-26,42.38812255859375
2020-08-27,42.93570327758789
2020-08-28,43.28416061401367
2020-08-31,43.54136657714844
2020-09-01,42.9854850769043
2020-09-02,43.61603546142578
2020-09-03,43.939613342285156
2020-09-04,43.35883712768555
2020-09-08,42.62043380737305
2020-09-09,42.761470794677734
2020-09-10,41.89860534667969
2020-09-11,42.0064697265625
2020-09-14,42.85273361206055
2020-09-15,42.736576080322266
2020-09-16,43.59114456176758
2020-09-17,43.66581344604492
2020-09-18,42.661903381347656
2020-09-21,41.23486328125
2020-09-22,41.83222961425781
2020-09-23,40.90299987792969
2020-09-24,42.18069076538086
2020-09-25,42.85273361206055
2020-09-28,43.05185317993164
2020-09-29,42.85697937011719
2020-09-30,42.705780029296875
2020-10-01,42.36977005004883
2020-10-02,43.26017379760742
2020-10-05,44.192588806152344
2020-10-06,45.24258804321289
2020-10-07,46.14979553222656
2020-10-08,47.12419509887695
2020-10-09,47.11579513549805
2020-10-12,47.26699447631836
2020-10-13,47.27540588378906
2020-10-14,47.241790771484375
2020-10-15,47.720603942871094
2020-10-16,48.812599182128906
2020-10-19,48.9385986328125
2020-10-20,50.19020462036133
2020-10-21,49.60221481323242
2020-10-22,50.307804107666016
2020-10-23,50.81181716918945
2020-10-26,48.87980270385742
2020-10-27,48.56059646606445
2020-10-28,47.51059341430664
2020-10-29,47.09899139404297
2020-10-30,47.07379150390625
2020-11-02,48.342201232910156
2020-11-03,49.064598083496094
2020-11-04,48.241397857666016
2020-11-05,49.8794059753418
2020-11-06,48.9890022277832
2020-11-09,51.038612365722656
2020-11-10,52.68502426147461
2020-11-11,52.83622360229492
2020-11-12,52.74382019042969
2020-11-13,53.81062316894531
2020-11-16,54.74302291870117
2020-11-17,55.10421371459961
2020-11-18,54.21382522583008
2020-11-19,53.44102096557617
2020-11-20,53.23942184448242
2020-11-23,53.886226654052734
2020-11-24,54.97822570800781
2020-11-25,53.51662063598633
2020-11-27,52.74382019042969
2020-11-30,51.5426139831543
2020-12-01,52.15581130981445
2020-12-02,52.23981475830078
2020-12-03,51.693809509277344
2020-12-04,51.93741989135742
2020-12-07,52.029815673828125
2020-12-08,51.98780822753906
2020-12-09,52.84461212158203
2020-12-10,52.81941604614258
2020-12-11,52.75221633911133
2020-12-14,52.298622131347656
2020-12-15,53.55861282348633
2020-12-16,52.66822052001953
2020-12-17,52.83622360229492
2020-12-18,52.5338134765625
2020-12-21,51.97941970825195
2020-12-22,51.50900650024414
2020-12-23,51.49221420288086
2020-12-24,52.23981475830078
2020-12-28,52.45820999145508
2020-12-29,52.23141860961914
2020-12-30,52.32736587524414
2020-12-31,53.337738037109375
2021-01-04,51.359439849853516
2021-01-05,51.631134033203125
2021-01-06,53.167930603027344
2021-01-07,52.6839599609375
2021-01-08,52.89622497558594
2021-01-11,52.361324310302734
2021-01-12,53.07452392578125
2021-01-13,53.660377502441406
2021-01-14,52.32736587524414
2021-01-15,52.5311279296875
2021-01-19,51.68207931518555
2021-01-20,51.13018798828125
2021-01-21,50.37453842163086
2021-01-22,50.34906005859375
2021-01-25,50.433963775634766
2021-01-26,50.17924499511719
2021-01-27,48.3962287902832
2021-01-28,50.00094223022461
2021-01-29,49.381134033203125
2021-02-01,49.2537727355957
