,D
2021-06-04,65.47702026367188
2021-06-07,65.38288116455078
2021-06-08,64.86946105957031
2021-06-09,65.45989227294922
2021-06-10,66.27278900146484
2021-06-11,66.16156005859375
2021-06-14,66.97445678710938
2021-06-15,66.84610748291016
2021-06-16,65.45989227294922
2021-06-17,65.6994857788086
2021-06-18,64.0223388671875
2021-06-21,64.94647979736328
2021-06-22,64.7325668334961
2021-06-23,63.79130554199219
2021-06-24,63.8426513671875
2021-06-25,64.2705078125
2021-06-28,64.38174438476562
2021-06-29,62.90140914916992
2021-06-30,62.952728271484375
2021-07-01,63.41481399536133
2021-07-02,63.50037384033203
2021-07-06,64.51007843017578
2021-07-07,64.72401428222656
2021-07-08,64.98927307128906
2021-07-09,64.64698791503906
2021-07-12,64.64698791503906
2021-07-13,63.74853515625
2021-07-14,64.38174438476562
2021-07-15,65.15184783935547
2021-07-16,66.0246353149414
2021-07-19,64.91223907470703
2021-07-20,64.74966430664062
2021-07-21,63.936771392822266
2021-07-22,63.65438461303711
2021-07-23,64.45018005371094
2021-07-26,64.25337982177734
2021-07-27,65.74227142333984
2021-07-28,64.8095703125
2021-07-29,64.61275482177734
2021-07-30,64.06511688232422
2021-08-02,64.47584533691406
2021-08-03,64.60423278808594
2021-08-04,64.57853698730469
2021-08-05,65.10050964355469
2021-08-06,65.03204345703125
2021-08-09,65.03204345703125
2021-08-10,65.40856170654297
2021-08-11,65.82783508300781
2021-08-12,66.1957778930664
2021-08-13,66.49527740478516
2021-08-16,67.13703918457031
2021-08-17,67.27394104003906
2021-08-18,66.72631072998047
2021-08-19,67.65045166015625
2021-08-20,68.49758911132812
2021-08-23,67.58199310302734
2021-08-24,67.20549011230469
2021-08-25,67.22260284423828
2021-08-26,67.12847900390625
2021-08-27,66.90599060058594
2021-08-30,67.0001220703125
2021-08-31,66.60651397705078
2021-09-01,67.58199310302734
2021-09-02,68.04778289794922
2021-09-03,67.60785675048828
2021-09-07,66.00350952148438
2021-09-08,67.14208221435547
2021-09-09,67.67688751220703
2021-09-10,66.6762924194336
2021-09-13,66.020751953125
2021-09-14,65.68434143066406
2021-09-15,65.16680908203125
2021-09-16,64.63201141357422
2021-09-17,63.93333053588867
2021-09-20,64.34737396240234
2021-09-21,64.2697525024414
2021-09-22,64.55439758300781
2021-09-23,64.0541000366211
2021-09-24,64.33012390136719
2021-09-27,63.665931701660156
2021-09-28,63.0880241394043
2021-09-29,64.13172912597656
2021-09-30,62.984519958496094
2021-10-01,62.35483932495117
2021-10-04,63.26914978027344
2021-10-05,62.777503967285156
2021-10-06,63.976470947265625
2021-10-07,63.700439453125
2021-10-08,62.70848846435547
2021-10-11,62.20820236206055
2021-10-12,62.5532341003418
2021-10-13,63.28641891479492
2021-10-14,63.52793502807617
2021-10-15,63.05352020263672
2021-10-18,62.07020568847656
2021-10-19,64.88216400146484
2021-10-20,66.0638656616211
2021-10-21,66.66767883300781
2021-10-22,66.66767883300781
2021-10-25,65.98623657226562
2021-10-26,66.0638656616211
2021-10-27,65.54634857177734
2021-10-28,65.84822845458984
2021-10-29,65.49459075927734
2021-11-01,65.0460433959961
2021-11-02,65.11505889892578
2021-11-03,65.1064224243164
2021-11-04,65.0719223022461
2021-11-05,66.01213836669922
2021-11-08,64.33012390136719
2021-11-09,64.33012390136719
2021-11-10,65.2789535522461
2021-11-11,64.75277709960938
2021-11-12,64.4681167602539
2021-11-15,65.45146179199219
2021-11-16,65.0460433959961
2021-11-17,64.99429321289062
2021-11-18,64.85628509521484
2021-11-19,63.993717193603516
2021-11-22,63.86432647705078
2021-11-23,64.5371322631836
2021-11-24,64.60614013671875
2021-11-26,63.54519271850586
2021-11-29,64.19210815429688
2021-11-30,61.41465377807617
2021-12-01,61.11274719238281
2021-12-02,62.522640228271484
2021-12-03,63.56699752807617
2021-12-06,64.65489959716797
2021-12-07,65.67313385009766
2021-12-08,65.38593292236328
2021-12-09,66.30845642089844
2021-12-10,66.10829162597656
2021-12-13,66.79582977294922
2021-12-14,66.665283203125
2021-12-15,68.05777740478516
2021-12-16,68.37979125976562
2021-12-17,66.69139862060547
2021-12-20,67.8488998413086
2021-12-21,67.13524627685547
2021-12-22,67.14395904541016
2021-12-23,67.30931091308594
2021-12-27,67.38763427734375
2021-12-28,67.80537414550781
2021-12-29,68.2492446899414
2021-12-30,68.29277038574219
2021-12-31,68.37109375
2022-01-03,68.18832397460938
2022-01-04,67.97074127197266
2022-01-05,68.9367904663086
2022-01-06,68.80624389648438
2022-01-07,69.80708312988281
2022-01-10,69.47637176513672
2022-01-11,68.86714935302734
2022-01-12,69.03253173828125
2022-01-13,69.40675354003906
2022-01-14,68.90196990966797
2022-01-18,68.28407287597656
2022-01-19,68.78012084960938
2022-01-20,68.83234405517578
2022-01-21,69.02381896972656
2022-01-24,68.30146789550781
2022-01-25,67.86630249023438
2022-01-26,67.41375732421875
2022-01-27,68.06647491455078
2022-01-28,69.15435028076172
2022-01-31,70.19872283935547
2022-02-01,69.65042877197266
2022-02-02,70.77313232421875
2022-02-03,70.50333404541016
2022-02-04,69.7809829711914
2022-02-07,69.77226257324219
2022-02-08,69.91152954101562
2022-02-09,69.9028091430664
2022-02-10,68.10128021240234
2022-02-11,68.82363891601562
2022-02-14,68.53645324707031
2022-02-15,68.03166961669922
2022-02-16,68.46681213378906
2022-02-17,68.87586975097656
2022-02-18,68.88456726074219
2022-02-22,69.07604217529297
2022-02-23,67.57040405273438
2022-02-24,67.15265655517578
2022-02-25,69.35453033447266
2022-02-28,69.21527099609375
2022-03-01,69.00640106201172
2022-03-02,69.7635726928711
2022-03-03,70.84127807617188
2022-03-04,72.57897186279297
2022-03-07,73.14942932128906
2022-03-08,71.57848358154297
2022-03-09,71.08702087402344
2022-03-10,72.14894104003906
2022-03-11,72.19281768798828
2022-03-14,71.36785888671875
2022-03-15,71.10456085205078
2022-03-16,70.87639617919922
2022-03-17,72.57018280029297
2022-03-18,71.32398223876953
2022-03-21,71.8154525756836
2022-03-22,71.66625213623047
2022-03-23,71.63990783691406
2022-03-24,72.22791290283203
2022-03-25,73.69353485107422
2022-03-28,73.93049621582031
2022-03-29,74.50094604492188
2022-03-30,74.97486877441406
2022-03-31,74.57115936279297
2022-04-01,75.76471710205078
2022-04-04,74.90465545654297
2022-04-05,75.5540771484375
2022-04-06,77.08992767333984
2022-04-07,76.93195343017578
2022-04-08,77.56382751464844
2022-04-11,76.80908966064453
2022-04-12,76.69498443603516
2022-04-13,76.51947784423828
2022-04-14,76.70376586914062
2022-04-18,76.20352935791016
2022-04-19,76.32640075683594
2022-04-20,76.34394073486328
2022-04-21,75.95780181884766
2022-04-22,74.50094604492188
2022-04-25,74.21133422851562
2022-04-26,73.34249114990234
2022-04-27,73.17575073242188
2022-04-28,73.60577392578125
2022-04-29,71.64869689941406
2022-05-02,71.13088989257812
2022-05-03,71.28887939453125
2022-05-04,72.4122314453125
2022-05-05,72.87736511230469
2022-05-06,73.7374038696289
2022-05-09,73.51802825927734
2022-05-10,71.92951965332031
2022-05-11,72.85981750488281
2022-05-12,72.75450134277344
2022-05-13,73.37760162353516
2022-05-16,73.44783020019531
2022-05-17,73.93927001953125
2022-05-18,72.54386138916016
2022-05-19,72.14894104003906
2022-05-20,72.43853759765625
2022-05-23,72.9036865234375
2022-05-24,74.52727508544922
2022-05-25,74.29911041259766
2022-05-26,74.22888946533203
2022-05-27,74.7378921508789
2022-05-31,73.9129409790039
2022-06-01,73.46536254882812
2022-06-02,73.85284423828125
2022-06-03,73.1716537475586
2022-06-06,73.18934631347656
2022-06-07,73.51667022705078
2022-06-08,71.82695007324219
2022-06-09,70.1902847290039
2022-06-10,70.16375732421875
2022-06-13,67.51856231689453
2022-06-14,65.99691772460938
2022-06-15,66.24462890625
2022-06-16,65.80227661132812
2022-06-17,64.94416046142578
2022-06-21,65.9792251586914
2022-06-22,66.72235870361328
2022-06-23,68.25284576416016
2022-06-24,69.12867736816406
2022-06-27,69.5533218383789
2022-06-28,69.47369384765625
2022-06-29,69.90718841552734
2022-06-30,70.6060791015625
2022-07-01,71.87117767333984
2022-07-05,70.26988983154297
2022-07-06,70.80071258544922
2022-07-07,70.61492919921875
2022-07-08,70.22567749023438
2022-07-11,70.57954406738281
2022-07-12,70.11066436767578
2022-07-13,69.58870697021484
2022-07-14,69.6860122680664
2022-07-15,70.0664291381836
2022-07-18,69.01367950439453
2022-07-19,68.81018829345703
2022-07-20,67.03199005126953
2022-07-21,67.2000732421875
2022-07-22,68.42977905273438
2022-07-25,69.53562927246094
2022-07-26,70.11066436767578
2022-07-27,70.0664291381836
2022-07-28,71.94194793701172
2022-07-29,72.52584075927734
2022-08-01,73.021240234375
2022-08-02,72.6850814819336
2022-08-03,73.60513305664062
2022-08-04,73.33089447021484
2022-08-05,73.04779815673828
2022-08-08,72.00387573242188
2022-08-09,72.87969970703125
2022-08-10,72.66738891601562
2022-08-11,72.33122253417969
2022-08-12,73.2778091430664
2022-08-15,74.88792419433594
2022-08-16,75.59565734863281
2022-08-17,75.74606323242188
2022-08-18,75.77259826660156
2022-08-19,75.74606323242188
2022-08-22,74.81714630126953
2022-08-23,74.25094604492188
2022-08-24,74.58712005615234
2022-08-25,74.57828521728516
2022-08-26,73.49897766113281
2022-08-29,73.96785736083984
2022-08-30,72.84430694580078
2022-08-31,72.36659240722656
2022-09-01,73.4619140625
2022-09-02,72.98918914794922
2022-09-06,72.69483184814453
2022-09-07,74.38064575195312
2022-09-08,73.8276138305664
2022-09-09,74.17549133300781
2022-09-12,75.10313415527344
2022-09-13,73.3548812866211
2022-09-14,73.53329467773438
2022-09-15,72.177490234375
2022-09-16,72.08829498291016
2022-09-19,72.40940856933594
2022-09-20,71.38365173339844
2022-09-21,70.40249633789062
2022-09-22,69.9654312133789
2022-09-23,69.34998321533203
2022-09-26,67.64633178710938
2022-09-27,66.0318832397461
2022-09-28,66.77220153808594
2022-09-29,63.38276290893555
2022-09-30,61.643436431884766
2022-10-03,63.40951919555664
2022-10-04,63.775238037109375
2022-10-05,61.55424499511719
2022-10-06,58.83375930786133
2022-10-07,57.43338394165039
2022-10-10,57.531490325927734
2022-10-11,57.825843811035156
2022-10-12,55.890281677246094
2022-10-13,58.013153076171875
2022-10-14,57.36201477050781
2022-10-17,58.22722625732422
2022-10-18,59.35109329223633
2022-10-19,58.59292984008789
2022-10-20,57.45122528076172
2022-10-21,58.4502067565918
2022-10-24,58.87835693359375
2022-10-25,59.69003677368164
2022-10-26,59.868431091308594
2022-10-27,60.0914192199707
2022-10-28,61.9110221862793
2022-10-31,62.4105224609375
2022-11-01,62.18754196166992
2022-11-02,61.58100128173828
2022-11-03,61.75048065185547
2022-11-04,59.87734603881836
2022-11-07,56.14002990722656
2022-11-08,55.8546142578125
2022-11-09,53.89228820800781
2022-11-10,55.63161087036133
2022-11-11,54.99832534790039
2022-11-14,51.69807052612305
2022-11-15,52.5186653137207
2022-11-16,53.169803619384766
2022-11-17,52.06377029418945
2022-11-18,52.76842498779297
2022-11-21,53.10736846923828
2022-11-22,53.740657806396484
2022-11-23,54.43638610839844
2022-11-25,54.88236999511719
2022-11-28,54.070682525634766
2022-11-29,53.312522888183594
2022-11-30,54.50775146484375
2022-12-01,54.44281768798828
2022-12-02,54.532997131347656
2022-12-05,53.45082092285156
2022-12-06,52.53096389770508
2022-12-07,52.30550765991211
2022-12-08,52.56703186035156
2022-12-09,52.558013916015625
2022-12-12,54.09110641479492
2022-12-13,54.09110641479492
2022-12-14,53.45082092285156
2022-12-15,53.06303024291992
2022-12-16,52.86463928222656
2022-12-19,53.43278121948242
2022-12-20,53.730384826660156
2022-12-21,54.154232025146484
2022-12-22,54.5510368347168
2022-12-23,54.82158279418945
2022-12-27,55.714378356933594
2022-12-28,55.42579650878906
2022-12-29,55.5881233215332
2022-12-30,55.29954528808594
2023-01-03,56.78754806518555
2023-01-04,57.00398254394531
2023-01-05,55.42579650878906
2023-01-06,55.7955436706543
2023-01-09,55.54303741455078
2023-01-10,55.75947570800781
2023-01-11,56.25547790527344
2023-01-12,56.733436584472656
2023-01-13,56.742454528808594
2023-01-17,56.3817253112793
2023-01-18,55.74143600463867
2023-01-19,55.92179489135742
2023-01-20,56.29154968261719
2023-01-23,56.78754806518555
2023-01-24,56.34565734863281
2023-01-25,56.20136642456055
2023-01-26,56.43583679199219
2023-01-27,56.3185920715332
2023-01-30,56.5350341796875
2023-01-31,57.391761779785156
2023-02-01,56.904781341552734
2023-02-02,55.912784576416016
2023-02-03,54.3345947265625
2023-02-06,55.67831039428711
2023-02-07,55.55205154418945
2023-02-08,53.72135925292969
2023-02-09,52.062015533447266
2023-02-10,53.69430923461914
2023-02-13,52.88267517089844
2023-02-14,52.359619140625
2023-02-15,52.53096389770508
2023-02-16,52.395687103271484
2023-02-17,52.93677520751953
2023-02-21,52.395687103271484
2023-02-22,52.04397964477539
2023-02-23,51.66521072387695
2023-02-24,51.403682708740234
2023-02-27,50.799468994140625
2023-02-28,50.1591682434082
2023-03-01,49.36557388305664
2023-03-02,50.20367431640625
2023-03-03,51.070987701416016
2023-03-06,51.09837341308594
2023-03-07,49.90239715576172
2023-03-08,50.1762809753418
2023-03-09,49.54634094238281
2023-03-10,48.578609466552734
2023-03-13,49.48243713378906
2023-03-14,49.94804382324219
2023-03-15,51.04359436035156
2023-03-16,51.016212463378906
2023-03-17,50.5779914855957
2023-03-20,50.778831481933594
2023-03-21,49.38200759887695
2023-03-22,48.578609466552734
2023-03-23,47.674774169921875
2023-03-24,49.1446418762207
2023-03-27,49.41852951049805
2023-03-28,49.957176208496094
2023-03-29,50.74232482910156
2023-03-30,50.842742919921875
2023-03-31,51.04359436035156
2023-04-03,50.733192443847656
2023-04-04,51.40878677368164
2023-04-05,52.41303634643555
2023-04-06,53.00646209716797
2023-04-10,52.915164947509766
2023-04-11,53.024723052978516
2023-04-12,52.85125732421875
2023-04-13,53.28035354614258
2023-04-14,52.88777542114258
2023-04-17,53.5724983215332
2023-04-18,52.36738967895508
2023-04-19,52.431297302246094
2023-04-20,52.230445861816406
2023-04-21,52.686927795410156
2023-04-24,52.513465881347656
2023-04-25,52.32174301147461
2023-04-26,51.23531723022461
2023-04-27,52.35825729370117
2023-04-28,52.166534423828125
2023-05-01,52.148277282714844
2023-05-02,50.69667053222656
2023-05-03,50.906654357910156
2023-05-04,51.64615249633789
2023-05-05,51.573116302490234
2023-05-08,51.58224105834961
2023-05-09,51.58224105834961
2023-05-10,51.44529724121094
2023-05-11,50.63276672363281
2023-05-12,50.38626480102539
2023-05-15,50.00282287597656
2023-05-16,48.240806579589844
2023-05-17,48.58773422241211
2023-05-18,48.0947380065918
2023-05-19,47.583473205566406
2023-05-22,47.619998931884766
2023-05-23,47.73868179321289
2023-05-24,46.84397506713867
2023-05-25,46.04057312011719
2023-05-26,45.52018737792969
2023-05-30,45.4106330871582
2023-05-31,45.903629302978516
2023-06-01,45.35588455200195
2023-06-02,46.13309097290039
2023-06-05,46.72525405883789
2023-06-06,47.76154327392578
2023-06-07,49.084651947021484
2023-06-08,49.30671310424805
2023-06-09,49.12165832519531
2023-06-12,48.57575607299805
2023-06-13,48.4647331237793
2023-06-14,48.63127517700195
2023-06-15,48.9181022644043
2023-06-16,49.343719482421875
2023-06-20,49.195674896240234
2023-06-21,49.30671310424805
2023-06-22,49.038387298583984
2023-06-23,47.94658660888672
2023-06-26,48.84408187866211
2023-06-27,48.58501052856445
2023-06-28,47.798545837402344
2023-06-29,47.94658660888672
2023-06-30,47.9188346862793
2023-07-03,48.67753601074219
2023-07-05,49.12165832519531
2023-07-06,48.43696975708008
2023-07-07,48.3351936340332
2023-07-10,47.72453308105469
2023-07-11,48.103885650634766
2023-07-12,48.75155258178711
2023-07-13,49.075401306152344
2023-07-14,48.70529556274414
2023-07-17,47.47471237182617
2023-07-18,47.2341423034668
2023-07-19,48.08537673950195
2023-07-20,49.14016342163086
2023-07-21,49.76008605957031
2023-07-24,49.86185836791992
2023-07-25,50.07466506958008
2023-07-26,50.3800048828125
2023-07-27,49.37147903442383
2023-07-28,49.50101089477539
2023-07-31,49.547271728515625
2023-08-01,48.390708923339844
2023-08-02,48.42771911621094
2023-08-03,46.94731903076172
2023-08-04,45.53167724609375
2023-08-07,45.46691131591797
2023-08-08,45.58719253540039
2023-08-09,45.97579574584961
2023-08-10,46.15159606933594
2023-08-11,45.883277893066406
2023-08-14,45.328125
2023-08-15,44.22706985473633
2023-08-16,44.486141204833984
2023-08-17,44.49539566040039
2023-08-18,44.80998611450195
2023-08-21,44.52315139770508
2023-08-22,44.22706985473633
2023-08-23,44.22706985473633
2023-08-24,44.476890563964844
2023-08-25,44.893253326416016
2023-08-28,45.272605895996094
2023-08-29,45.85552215576172
2023-08-30,45.79999923706055
2023-08-31,45.5261344909668
2023-09-01,44.9071159362793
2023-09-05,43.884788513183594
2023-09-06,43.09695053100586
2023-09-07,43.17197799682617
2023-09-08,44.19430160522461
2023-09-11,44.36312484741211
2023-09-12,44.616355895996094
2023-09-13,44.78518295288086
2023-09-14,45.49799728393555
2023-09-15,45.460479736328125
2023-09-18,45.61054229736328
2023-09-19,44.87897491455078
2023-09-20,44.99152374267578
2023-09-21,44.44753646850586
2023-09-22,44.78518295288086
2023-09-25,44.93524932861328
2023-09-26,43.20011901855469
2023-09-27,42.63737106323242
2023-09-28,41.39933395385742
2023-09-29,41.89642333984375
2023-10-02,39.682960510253906
2023-10-03,39.83302307128906
2023-10-04,39.36406707763672
2023-10-05,38.4355354309082
2023-10-06,39.11083221435547
2023-10-09,39.56102752685547
2023-10-10,39.9455680847168
2023-10-11,40.292598724365234
2023-10-12,38.97014617919922
2023-10-13,39.279659271240234
2023-10-16,39.59854507446289
2023-10-17,39.30779266357422
2023-10-18,38.22919845581055
2023-10-19,38.11664581298828
2023-10-20,37.5351448059082
2023-10-23,37.07556915283203
2023-10-24,37.84465026855469
2023-10-25,38.022857666015625
2023-10-26,38.42616271972656
2023-10-27,37.5914192199707
2023-10-30,37.516387939453125
2023-10-31,37.81651306152344
2023-11-01,37.72272491455078
2023-11-02,38.52932357788086
2023-11-03,40.90224075317383
2023-11-06,42.759300231933594
2023-11-07,42.74991989135742
2023-11-08,43.08756637573242
2023-11-09,42.08399963378906
2023-11-10,42.16841506958008
2023-11-13,41.765113830566406
2023-11-14,43.60342025756836
2023-11-15,44.29747009277344
2023-11-16,43.95982360839844
2023-11-17,43.85665512084961
2023-11-20,43.528385162353516
2023-11-21,43.53776168823242
2023-11-22,43.753482818603516
2023-11-24,44.04423522949219
2023-11-27,43.997344970703125
2023-11-28,44.081748962402344
2023-11-29,43.82851791381836
2023-11-30,43.14152526855469
2023-12-01,44.40703201293945
2023-12-04,43.89322280883789
2023-12-05,44.074005126953125
2023-12-06,44.96842575073242
2023-12-07,44.94940185546875
2023-12-08,45.18727111816406
2023-12-11,45.33951950073242
2023-12-12,45.33951950073242
2023-12-13,47.07126998901367
2023-12-14,46.77629470825195
2023-12-15,46.129268646240234
2023-12-18,45.84381866455078
2023-12-19,45.68205642700195
2023-12-20,44.89230728149414
2023-12-21,44.483154296875
2023-12-22,44.530731201171875
2023-12-26,44.76860427856445
2023-12-27,44.254791259765625
2023-12-28,44.77812576293945
2023-12-29,44.721031188964844
2024-01-02,46.157814025878906
2024-01-03,46.08169937133789
2024-01-04,45.86284637451172
2024-01-05,46.6621208190918
2024-01-08,46.63357162475586
2024-01-09,45.938968658447266
2024-01-10,45.60593795776367
2024-01-11,44.82569885253906
2024-01-12,45.0350341796875
2024-01-16,44.492671966552734
2024-01-17,43.931278228759766
2024-01-18,43.27473831176758
2024-01-19,43.122493743896484
2024-01-22,42.88461685180664
2024-01-23,42.627708435058594
2024-01-24,42.00922775268555
2024-01-25,42.99879455566406
2024-01-26,43.35085678100586
2024-01-29,43.2271614074707
2024-01-30,43.522125244140625
2024-01-31,43.50310134887695
2024-02-01,44.41655349731445
2024-02-02,43.426979064941406
2024-02-05,42.523040771484375
2024-02-06,42.903648376464844
2024-02-07,42.332740783691406
2024-02-08,42.03776931762695
2024-02-09,42.532554626464844
2024-02-12,43.02734375
2024-02-13,42.20904541015625
2024-02-14,42.68479919433594
2024-02-15,43.28425598144531
2024-02-16,43.63631057739258
2024-02-20,43.151039123535156
2024-02-21,44.04545974731445
2024-02-22,43.388916015625
2024-02-23,45.53933334350586
2024-02-26,44.3023681640625
2024-02-27,45.47272491455078
2024-02-28,46.00556945800781
2024-02-29,46.148372650146484
2024-03-01,43.21525573730469
2024-03-04,45.058101654052734
2024-03-05,44.47919464111328
2024-03-06,45.444034576416016
2024-03-07,46.3027458190918
2024-03-08,46.31239318847656
2024-03-11,45.965049743652344
2024-03-12,45.3282585144043
2024-03-13,46.37993240356445
2024-03-14,45.93610763549805
2024-03-15,46.158023834228516
2024-03-18,46.80446243286133
2024-03-19,46.80446243286133
2024-03-20,46.46677017211914
2024-03-21,46.79481506347656
2024-03-22,46.62114334106445
2024-03-25,46.55360412597656
2024-03-26,45.0388069152832
2024-03-27,46.81411361694336
2024-03-28,47.46055221557617
2024-04-01,47.431610107421875
2024-04-02,47.007080078125
2024-04-03,46.92024612426758
2024-04-04,46.93954086303711
2024-04-05,46.86235046386719
2024-04-08,47.06496810913086
2024-04-09,47.80789566040039
2024-04-10,47.08427047729492
2024-04-11,47.296531677246094
2024-04-12,47.19039535522461
2024-04-15,46.235206604003906
2024-04-16,45.21247100830078
2024-04-17,46.62114334106445
2024-04-18,46.86235046386719
2024-04-19,48.08769989013672
2024-04-22,48.84992980957031
2024-04-23,48.888519287109375
2024-04-24,49.4288330078125
2024-04-25,49.177974700927734
2024-04-26,48.6762580871582
2024-04-29,49.34199523925781
2024-04-30,49.187618255615234
2024-05-01,49.351646423339844
2024-05-02,49.36129379272461
2024-05-03,49.592857360839844
2024-05-06,49.60250473022461
2024-05-07,50.287540435791016
2024-05-08,50.316490173339844
2024-05-09,50.98222732543945
2024-05-10,51.204139709472656
2024-05-13,51.175193786621094
2024-05-14,50.98222732543945
2024-05-15,51.3488655090332
2024-05-16,51.42605209350586
2024-05-17,51.619022369384766
2024-05-20,51.88917541503906
2024-05-21,52.043556213378906
2024-05-22,51.619022369384766
2024-05-23,50.69277572631836
2024-05-24,50.93398666381836
2024-05-28,51.03046798706055
2024-05-29,50.59628677368164
2024-05-30,51.619022369384766
2024-05-31,52.68204116821289
2024-06-03,52.437782287597656
2024-06-04,52.05673599243164
2024-06-05,51.314186096191406
2024-06-06,51.069923400878906
2024-06-07,50.25897979736328
2024-06-10,50.27851867675781
2024-06-11,50.3469123840332
2024-06-12,49.63367462158203
2024-06-13,49.52619934082031
2024-06-14,49.27217102050781
2024-06-17,48.31467056274414
2024-06-18,48.28535842895508
2024-06-20,48.666404724121094
2024-06-21,48.08018112182617
2024-06-24,48.75434112548828
2024-06-25,48.060638427734375
2024-06-26,48.1192626953125
2024-06-27,48.47099685668945
2024-06-28,47.875
2024-07-01,46.90773010253906
2024-07-02,47.42556381225586
2024-07-03,48.08018112182617
2024-07-05,47.98247528076172
2024-07-08,48.197425842285156
2024-07-09,48.34397888183594
2024-07-10,48.60778045654297
2024-07-11,50.44462203979492
2024-07-12,50.77681350708008
2024-07-15,49.858394622802734
2024-07-16,50.1124267578125
2024-07-17,50.84520721435547
2024-07-18,50.3859977722168
2024-07-19,50.229671478271484
2024-07-22,50.610713958740234
2024-07-23,49.55551528930664
2024-07-24,50.93313980102539
2024-07-25,51.09923553466797
2024-07-26,51.490055084228516
2024-07-29,51.69523239135742
2024-07-30,51.98834228515625
2024-07-31,52.23260498046875
2024-08-01,54.167144775390625
2024-08-02,54.79245376586914
2024-08-05,52.79928970336914
2024-08-06,52.926300048828125
2024-08-07,53.82518005371094
2024-08-08,52.94584274291992
2024-08-09,53.21941375732422
2024-08-12,53.46367645263672
2024-08-13,53.81541061401367
2024-08-14,54.235538482666016
2024-08-15,54.02058792114258
2024-08-16,54.724056243896484
2024-08-19,54.99763107299805
2024-08-20,55.00740051269531
2024-08-21,55.11487579345703
2024-08-22,55.14418411254883
2024-08-23,55.173500061035156
2024-08-26,55.222347259521484
2024-08-27,54.74359893798828
2024-08-28,54.86084747314453
2024-08-29,54.8315315246582
2024-08-30,55.27452087402344
2024-09-03,56.09523010253906
2024-09-04,56.84672927856445
2024-09-05,56.69840621948242
2024-09-06,56.47098159790039
2024-09-09,56.72806930541992
2024-09-10,57.064266204833984
2024-09-11,56.589637756347656
2024-09-12,56.54019546508789
2024-09-13,57.50923156738281
2024-09-16,57.875091552734375
2024-09-17,57.697105407714844
2024-09-18,56.76762390136719
2024-09-19,56.83683776855469
2024-09-20,57.28180694580078
2024-09-23,57.212589263916016
2024-09-24,56.381988525390625
2024-09-25,56.579750061035156
2024-09-26,56.49075698852539
2024-09-27,56.52042007446289
2024-09-30,57.14337158203125
2024-10-01,57.58833694458008
2024-10-02,57.706993103027344
2024-10-03,57.43013000488281
2024-10-04,57.57844924926758
2024-10-07,56.451202392578125
2024-10-08,56.174339294433594
2024-10-09,55.749149322509766
2024-10-10,54.869110107421875
2024-10-11,55.590938568115234
2024-10-14,56.29299545288086
2024-10-15,56.96538543701172
2024-10-16,59.87248992919922
2024-10-17,59.07155227661133
2024-10-18,59.249534606933594
2024-10-21,59.358306884765625
2024-10-22,59.328643798828125
2024-10-23,60.24823760986328
2024-10-24,60.09002685546875
2024-10-25,58.91334533691406
2024-10-28,59.44729995727539
2024-10-29,57.96408462524414
2024-10-30,57.79598617553711
2024-10-31,58.86389923095703
2024-11-01,58.3299446105957
2024-11-04,56.97527313232422
2024-11-05,57.93442153930664
2024-11-06,56.431427001953125
2024-11-07,55.99635314941406
2024-11-08,57.14337158203125
2024-11-11,57.49934387207031
2024-11-12,56.39187240600586
2024-11-13,55.9469108581543
2024-11-14,55.56127166748047
2024-11-15,56.985164642333984
2024-11-18,57.064266204833984
2024-11-19,56.94561004638672
2024-11-20,57.15325927734375
2024-11-21,57.716880798339844
2024-11-22,57.48945617675781
2024-11-25,57.875091552734375
2024-11-26,58.45848846435547
2024-11-27,59.03200149536133
2024-11-29,58.75
2024-12-02,57.34000015258789
2024-12-03,56.66999816894531
2024-12-04,56.36000061035156
2024-12-05,56.90999984741211
2024-12-06,56.04999923706055
2024-12-09,55.59000015258789
2024-12-10,55.0099983215332
2024-12-11,54.27000045776367
2024-12-12,53.83000183105469
2024-12-13,54.040000915527344
2024-12-16,53.529998779296875
2024-12-17,53.59000015258789
