,OMC
2017-09-18,56.301265716552734
2017-09-19,56.3399772644043
2017-09-20,57.58681106567383
2017-09-21,57.91449737548828
2017-09-22,58.515262603759766
2017-09-25,59.19404602050781
2017-09-26,58.616676330566406
2017-09-27,58.850738525390625
2017-09-28,57.922306060791016
2017-09-29,57.7896728515625
2017-10-02,58.936561584472656
2017-10-03,58.28120422363281
2017-10-04,59.155025482177734
2017-10-05,59.58413314819336
2017-10-06,58.84294128417969
2017-10-09,58.25779724121094
2017-10-10,58.08616256713867
2017-10-11,58.008121490478516
2017-10-12,58.01593017578125
2017-10-13,58.62447738647461
2017-10-16,57.68044662475586
2017-10-17,58.975582122802734
2017-10-18,58.86634063720703
2017-10-19,56.92364501953125
2017-10-20,57.49319076538086
2017-10-23,56.96265411376953
2017-10-24,55.33203125
2017-10-25,54.466007232666016
2017-10-26,54.89510726928711
2017-10-27,53.490753173828125
2017-10-30,52.67932891845703
2017-10-31,52.421875
2017-11-01,52.76515579223633
2017-11-02,51.64167785644531
2017-11-03,51.65727233886719
2017-11-06,51.92252731323242
2017-11-07,51.118927001953125
2017-11-08,51.18135070800781
2017-11-09,52.49208450317383
2017-11-10,52.702754974365234
2017-11-13,52.991416931152344
2017-11-14,52.788570404052734
2017-11-15,52.390663146972656
2017-11-16,52.62472152709961
2017-11-17,54.17732620239258
2017-11-20,54.317779541015625
2017-11-21,54.25534439086914
2017-11-22,53.73262023925781
2017-11-24,53.810638427734375
2017-11-27,53.70920944213867
2017-11-28,55.12137985229492
2017-11-29,56.90023422241211
2017-11-30,55.73774337768555
2017-12-01,57.2513313293457
2017-12-04,58.28120422363281
2017-12-05,58.757110595703125
2017-12-06,58.10176086425781
2017-12-07,57.02507781982422
2017-12-08,57.32936096191406
2017-12-11,58.07835006713867
2017-12-12,58.13297653198242
2017-12-13,57.50880432128906
2017-12-14,57.03287124633789
2017-12-15,58.054935455322266
2017-12-18,57.787513732910156
2017-12-19,58.10214614868164
2017-12-20,58.20437240600586
2017-12-21,58.26731491088867
2017-12-22,57.89762878417969
2017-12-26,57.693119049072266
2017-12-27,57.79539489746094
2017-12-28,57.732460021972656
2017-12-29,57.28413391113281
2018-01-02,57.2369270324707
2018-01-03,55.34135055541992
2018-01-04,55.89194869995117
2018-01-05,56.76499557495117
2018-01-08,56.95378494262695
2018-01-09,56.69422912597656
2018-01-10,57.181861877441406
2018-01-11,58.45608901977539
2018-01-12,59.714542388916016
2018-01-16,58.45608901977539
2018-01-17,59.38420104980469
2018-01-18,59.7932014465332
2018-01-19,58.9594612121582
2018-01-22,60.06062316894531
2018-01-23,59.38420104980469
2018-01-24,60.233673095703125
2018-01-25,60.31230545043945
2018-01-26,61.07528305053711
2018-01-29,60.87865447998047
2018-01-30,60.40669250488281
2018-01-31,60.288726806640625
2018-02-01,59.92691421508789
2018-02-02,58.92015075683594
2018-02-05,57.33131790161133
2018-02-06,58.031333923339844
2018-02-07,59.289825439453125
2018-02-08,59.70668411254883
2018-02-09,60.52469253540039
2018-02-12,61.96408462524414
2018-02-13,62.57758712768555
2018-02-14,65.11026000976562
2018-02-15,60.78425598144531
2018-02-16,61.91688919067383
2018-02-20,61.63372802734375
2018-02-21,60.58762741088867
2018-02-22,60.39886474609375
2018-02-23,60.80785369873047
2018-02-26,61.429237365722656
2018-02-27,60.516841888427734
2018-02-28,59.9583740234375
2018-03-01,58.87297058105469
2018-03-02,59.50218200683594
2018-03-05,59.683082580566406
2018-03-06,59.25835418701172
2018-03-07,58.290897369384766
2018-03-08,58.290897369384766
2018-03-09,58.465370178222656
2018-03-12,58.24332809448242
2018-03-13,58.45743942260742
2018-03-14,58.64773941040039
2018-03-15,58.58430862426758
2018-03-16,58.66360092163086
2018-03-19,58.3305549621582
2018-03-20,57.236263275146484
2018-03-21,57.44242477416992
2018-03-22,56.1419677734375
2018-03-23,55.65826416015625
2018-03-26,56.90321350097656
2018-03-27,57.664451599121094
2018-03-28,57.60102844238281
2018-03-29,57.62482452392578
2018-04-02,56.51467514038086
2018-04-03,56.51467514038086
2018-04-04,57.10145950317383
2018-04-05,57.49000930786133
2018-04-06,56.887367248535156
2018-04-09,56.792213439941406
2018-04-10,57.41864013671875
2018-04-11,57.11731719970703
2018-04-12,56.81599426269531
2018-04-13,56.982513427734375
2018-04-16,58.703243255615234
2018-04-17,59.39312744140625
2018-04-18,59.27419662475586
2018-04-19,59.496219635009766
2018-04-20,58.473297119140625
2018-04-23,58.58430862426758
2018-04-24,58.124393463134766
2018-04-25,58.98076629638672
2018-04-26,59.06009292602539
2018-04-27,58.608097076416016
2018-04-30,58.40985870361328
2018-05-01,58.853919982910156
2018-05-02,58.298824310302734
2018-05-03,58.782535552978516
2018-05-04,59.13938522338867
2018-05-07,58.71910858154297
2018-05-08,58.57637405395508
2018-05-09,58.909420013427734
2018-05-10,59.17110824584961
2018-05-11,59.53586959838867
2018-05-14,59.45657730102539
2018-05-15,59.06009292602539
2018-05-16,59.30592346191406
2018-05-17,58.91733932495117
2018-05-18,59.440696716308594
2018-05-21,59.702396392822266
2018-05-22,59.67860412597656
2018-05-23,57.29175567626953
2018-05-24,57.15697479248047
2018-05-25,57.06181335449219
2018-05-29,55.68204879760742
2018-05-30,56.498802185058594
2018-05-31,57.15697479248047
2018-06-01,57.307621002197266
2018-06-04,57.75962448120117
2018-06-05,57.86269760131836
2018-06-06,58.24332809448242
2018-06-07,58.282962799072266
2018-06-08,58.600154876708984
2018-06-11,59.54379653930664
2018-06-12,59.93236541748047
2018-06-13,59.47673797607422
2018-06-14,60.244083404541016
2018-06-15,60.2840576171875
2018-06-18,60.39594650268555
2018-06-19,60.004302978515625
2018-06-20,60.076236724853516
2018-06-21,60.34000015258789
2018-06-22,60.67572021484375
2018-06-25,59.88439178466797
2018-06-26,60.01228332519531
2018-06-27,59.980308532714844
2018-06-28,60.995426177978516
2018-06-29,60.963462829589844
2018-07-02,60.34798049926758
2018-07-03,60.12417221069336
2018-07-05,60.76362991333008
2018-07-06,61.610904693603516
2018-07-09,61.682838439941406
2018-07-10,62.2183723449707
2018-07-11,61.25120162963867
2018-07-12,62.45817184448242
2018-07-13,61.95459747314453
2018-07-16,62.426185607910156
2018-07-17,56.503299713134766
2018-07-18,56.43136215209961
2018-07-19,55.640037536621094
2018-07-20,54.49703598022461
2018-07-23,54.57695770263672
2018-07-24,54.03342819213867
2018-07-25,54.193294525146484
2018-07-26,55.03255844116211
2018-07-27,55.13648223876953
2018-07-30,54.640899658203125
2018-07-31,55.016578674316406
2018-08-01,53.92951583862305
2018-08-02,53.82561111450195
2018-08-03,53.91352844238281
2018-08-06,54.1213493347168
2018-08-07,54.560977935791016
2018-08-08,54.18529510498047
2018-08-09,54.29720687866211
2018-08-10,54.23325729370117
2018-08-13,53.8016357421875
2018-08-14,54.44908142089844
2018-08-15,54.46505355834961
2018-08-16,55.41624069213867
2018-08-17,54.82475662231445
2018-08-20,55.14447021484375
2018-08-21,55.632041931152344
2018-08-22,55.224403381347656
2018-08-23,54.80876922607422
2018-08-24,55.12849044799805
2018-08-27,55.49616241455078
2018-08-28,55.488162994384766
2018-08-29,55.536136627197266
2018-08-30,55.10450744628906
2018-08-31,55.40823745727539
2018-09-04,54.345157623291016
2018-09-05,54.91267395019531
2018-09-06,55.3522834777832
2018-09-07,55.84787368774414
2018-09-10,55.640037536621094
2018-09-11,55.0005989074707
2018-09-12,55.152462005615234
2018-09-13,55.40025329589844
2018-09-14,55.13648223876953
2018-09-17,55.75994110107422
2018-09-18,55.392269134521484
2018-09-19,55.13648223876953
2018-09-20,56.15243911743164
2018-09-21,57.16843032836914
2018-09-24,56.57979202270508
2018-09-25,56.66043472290039
2018-09-26,56.70075225830078
2018-09-27,54.99941635131836
2018-09-28,54.8462028503418
2018-10-01,54.89459228515625
2018-10-02,55.66864776611328
2018-10-03,56.57174301147461
2018-10-04,56.37015914916992
2018-10-05,56.612064361572266
2018-10-08,58.337581634521484
2018-10-09,57.813472747802734
2018-10-10,56.096004486083984
2018-10-11,54.88652038574219
2018-10-12,55.31386184692383
2018-10-15,56.0395622253418
2018-10-16,59.958290100097656
2018-10-17,61.03070831298828
2018-10-18,61.41775131225586
2018-10-19,62.14344024658203
2018-10-22,62.530479431152344
2018-10-23,61.30485534667969
2018-10-24,59.03908157348633
2018-10-25,57.96668243408203
2018-10-26,57.28129196166992
2018-10-29,58.40208435058594
2018-10-30,60.31309509277344
2018-10-31,59.926048278808594
2018-11-01,60.232452392578125
2018-11-02,60.224395751953125
2018-11-05,60.85331726074219
2018-11-06,61.03877258300781
2018-11-07,61.20810317993164
2018-11-08,61.31292724609375
2018-11-09,60.9339599609375
2018-11-12,61.03877258300781
2018-11-13,61.409690856933594
2018-11-14,61.6919059753418
2018-11-15,61.853153228759766
2018-11-16,62.16762924194336
2018-11-19,61.96604537963867
2018-11-20,61.03877258300781
2018-11-21,61.812843322753906
2018-11-23,60.37757873535156
2018-11-26,61.41775131225586
2018-11-27,62.31276321411133
2018-11-28,62.49822235107422
2018-11-29,62.23213195800781
2018-11-30,62.062828063964844
2018-12-03,61.8289680480957
2018-12-04,60.98233413696289
2018-12-06,60.86137390136719
2018-12-07,60.87752914428711
2018-12-10,61.15165710449219
2018-12-11,62.046661376953125
2018-12-12,62.56272506713867
2018-12-13,62.119258880615234
2018-12-14,61.10328674316406
2018-12-17,60.45016860961914
2018-12-18,59.98248291015625
2018-12-19,59.56322479248047
2018-12-20,58.7340087890625
2018-12-21,57.091896057128906
2018-12-24,56.14077377319336
2018-12-26,58.197486877441406
2018-12-27,58.652732849121094
2018-12-28,58.790916442871094
2018-12-31,59.53883361816406
2019-01-02,59.10795974731445
2019-01-03,58.18121337890625
2019-01-04,59.62009811401367
2019-01-07,59.9615364074707
2019-01-08,60.96957015991211
2019-01-09,61.408538818359375
2019-01-10,61.741878509521484
2019-01-11,62.19709396362305
2019-01-14,61.61179733276367
2019-01-15,61.871910095214844
2019-01-16,60.701297760009766
2019-01-17,60.44115447998047
2019-01-18,61.782501220703125
2019-01-22,60.522464752197266
2019-01-23,61.18092346191406
2019-01-24,62.343414306640625
2019-01-25,62.107662200927734
2019-01-28,62.067020416259766
2019-01-29,62.99374771118164
2019-01-30,62.936859130859375
2019-01-31,63.31078338623047
2019-02-01,63.08317947387695
2019-02-04,63.278289794921875
2019-02-05,63.70100402832031
2019-02-06,60.530574798583984
2019-02-07,60.62812423706055
2019-02-08,60.72568130493164
2019-02-11,60.05908203125
2019-02-12,60.22980880737305
2019-02-13,59.742042541503906
2019-02-14,60.38425064086914
2019-02-15,60.96957015991211
2019-02-19,60.94517517089844
2019-02-20,61.01021194458008
2019-02-21,60.89641571044922
2019-02-22,61.48172378540039
2019-02-25,61.24594497680664
2019-02-26,61.392295837402344
2019-02-27,61.24594497680664
2019-02-28,61.53860855102539
2019-03-01,62.367794036865234
2019-03-04,62.1483039855957
2019-03-05,62.11577606201172
2019-03-06,61.14840316772461
2019-03-07,60.530574798583984
2019-03-08,60.66999816894531
2019-03-11,61.92473602294922
2019-03-12,61.711517333984375
2019-03-13,61.58029556274414
2019-03-14,62.031341552734375
2019-03-15,61.89191436767578
2019-03-18,61.162052154541016
2019-03-19,62.08875274658203
2019-03-20,60.93242263793945
2019-03-21,61.522884368896484
2019-03-22,59.92372131347656
2019-03-25,59.2430419921875
2019-03-26,59.53828811645508
2019-03-27,59.75149917602539
2019-03-28,60.079532623291016
2019-03-29,59.85811233520508
2019-04-01,60.3747673034668
2019-04-02,60.30914306640625
2019-04-03,60.28456497192383
2019-04-04,60.65359115600586
2019-04-05,61.63771438598633
2019-04-08,61.777130126953125
2019-04-09,61.4901008605957
2019-04-10,61.66230773925781
2019-04-11,62.047767639160156
2019-04-12,62.67921829223633
2019-04-15,63.06464767456055
2019-04-16,66.63204193115234
2019-04-17,68.7232437133789
2019-04-18,67.4931411743164
2019-04-22,67.07488250732422
2019-04-23,66.05797576904297
2019-04-24,65.5740966796875
2019-04-25,65.19689178466797
2019-04-26,66.77144622802734
2019-04-29,66.29578399658203
2019-04-30,65.63151550292969
2019-05-01,64.76223754882812
2019-05-02,64.91804504394531
2019-05-03,65.63972473144531
2019-05-06,65.79552459716797
2019-05-07,64.8770523071289
2019-05-08,65.13946533203125
2019-05-09,65.0328598022461
2019-05-10,65.23787689208984
2019-05-13,64.16357421875
2019-05-14,64.56542205810547
2019-05-15,64.90983581542969
2019-05-16,64.81964874267578
2019-05-17,65.20507049560547
2019-05-20,65.0328598022461
2019-05-21,65.67252349853516
2019-05-22,65.42652130126953
2019-05-23,64.94264221191406
2019-05-24,64.63101959228516
2019-05-28,64.29478454589844
2019-05-29,63.556697845458984
2019-05-30,63.589500427246094
2019-05-31,63.44189453125
2019-06-03,63.409080505371094
2019-06-04,63.99134826660156
2019-06-05,64.17996215820312
2019-06-06,64.40138244628906
2019-06-07,65.04106140136719
2019-06-10,64.45060729980469
2019-06-11,64.95906066894531
2019-06-12,65.44291687011719
2019-06-13,66.29452514648438
2019-06-14,65.61653900146484
2019-06-17,65.98035430908203
2019-06-18,66.261474609375
2019-06-19,66.9063720703125
2019-06-20,66.74930572509766
2019-06-21,67.29498291015625
2019-06-24,67.3363265991211
2019-06-25,66.38549041748047
2019-06-26,66.96424865722656
2019-06-27,66.97251892089844
2019-06-28,67.75801849365234
2019-07-01,69.08090209960938
2019-07-02,69.2380142211914
2019-07-03,70.08963775634766
2019-07-05,70.07310485839844
2019-07-08,69.65142822265625
2019-07-09,69.6596908569336
2019-07-10,69.26280212402344
2019-07-11,69.1635971069336
2019-07-12,70.02349090576172
2019-07-15,69.44470977783203
2019-07-16,69.46952819824219
2019-07-17,67.44381713867188
2019-07-18,67.26190948486328
2019-07-19,65.947265625
2019-07-22,66.39375305175781
2019-07-23,66.18705749511719
2019-07-24,66.72447967529297
2019-07-25,67.40245819091797
2019-07-26,67.54302215576172
2019-07-29,67.47688293457031
2019-07-30,67.03866577148438
2019-07-31,66.32759857177734
2019-08-01,65.52558135986328
2019-08-02,64.9633560180664
2019-08-05,63.49161911010742
2019-08-06,63.73137283325195
2019-08-07,63.45027160644531
2019-08-08,65.16178131103516
2019-08-09,64.94683074951172
2019-08-12,64.39285278320312
2019-08-13,64.99642181396484
2019-08-14,62.821876525878906
2019-08-15,62.590362548828125
2019-08-16,63.74790954589844
2019-08-19,64.54166412353516
2019-08-20,64.03730773925781
2019-08-21,63.90503692626953
2019-08-22,63.96289825439453
2019-08-23,62.31751251220703
2019-08-26,62.921085357666016
2019-08-27,62.34233856201172
2019-08-28,62.507694244384766
2019-08-29,62.4746208190918
2019-08-30,62.88801956176758
2019-09-03,62.25963592529297
2019-09-04,63.35929870605469
2019-09-05,64.44244384765625
2019-09-06,64.11172485351562
2019-09-09,64.88066864013672
2019-09-10,67.84896087646484
2019-09-11,67.79106903076172
2019-09-12,66.8154296875
2019-09-13,66.2531967163086
2019-09-16,65.29408264160156
2019-09-17,65.47596740722656
2019-09-18,65.52558135986328
2019-09-19,65.44221496582031
2019-09-20,64.9170150756836
2019-09-23,64.80030822753906
2019-09-24,65.60895538330078
2019-09-25,65.4588851928711
2019-09-26,64.09170532226562
2019-09-27,64.84198760986328
2019-09-30,65.2754898071289
2019-10-01,65.1337661743164
2019-10-02,64.33345794677734
2019-10-03,63.341400146484375
2019-10-04,64.20840454101562
2019-10-07,64.19174194335938
2019-10-08,62.499412536621094
2019-10-09,62.357696533203125
2019-10-10,60.998817443847656
2019-10-11,62.232635498046875
2019-10-14,62.657814025878906
2019-10-15,63.10797882080078
2019-10-16,62.95793533325195
2019-10-17,63.38308334350586
2019-10-18,62.8411979675293
2019-10-21,62.8411979675293
2019-10-22,63.74989700317383
2019-10-23,63.95831298828125
2019-10-24,63.76656723022461
2019-10-25,64.04167175292969
2019-10-28,64.19174194335938
2019-10-29,64.35012817382812
2019-10-30,64.49183654785156
2019-10-31,64.35012817382812
2019-11-01,64.23341369628906
2019-11-04,63.9749870300293
2019-11-05,65.85905456542969
2019-11-06,65.61727905273438
2019-11-07,66.91778564453125
2019-11-08,67.33462524414062
2019-11-11,65.95075225830078
2019-11-12,65.93408966064453
2019-11-13,65.01704406738281
2019-11-14,65.49225616455078
2019-11-15,65.68399047851562
2019-11-18,65.22547149658203
2019-11-19,65.58393096923828
2019-11-20,64.60855102539062
2019-11-21,64.98368072509766
2019-11-22,64.98368072509766
2019-11-25,65.78401947021484
2019-11-26,66.0841293334961
2019-11-27,66.6510238647461
2019-11-29,66.25920867919922
2019-12-02,66.16751098632812
2019-12-03,65.34219360351562
2019-12-04,65.55892944335938
2019-12-05,66.10913848876953
2019-12-06,66.6510238647461
2019-12-09,66.74272918701172
2019-12-10,67.01783752441406
2019-12-11,67.39297485351562
2019-12-12,68.55176544189453
2019-12-13,68.39336395263672
2019-12-16,68.16828155517578
2019-12-17,67.53470611572266
2019-12-18,66.5926742553711
2019-12-19,66.91207122802734
2019-12-20,67.93746185302734
2019-12-23,67.83661651611328
2019-12-24,67.94587707519531
2019-12-26,67.9963150024414
2019-12-27,67.94587707519531
2019-12-30,68.00472259521484
2019-12-31,68.09716033935547
2020-01-02,67.13058471679688
2020-01-03,67.1810302734375
2020-01-06,66.84481811523438
2020-01-07,66.49181365966797
2020-01-08,66.6683120727539
2020-01-09,67.02970886230469
2020-01-10,66.6094970703125
2020-01-13,66.97090148925781
2020-01-14,66.92887878417969
2020-01-15,66.78598022460938
2020-01-16,66.98771667480469
2020-01-17,67.65171813964844
2020-01-21,67.46678924560547
2020-01-22,66.79438781738281
2020-01-23,66.18924713134766
2020-01-24,65.30670928955078
2020-01-27,64.60910034179688
2020-01-28,64.51663970947266
2020-01-29,64.05435180664062
2020-01-30,63.86945724487305
2020-01-31,63.29792404174805
2020-02-03,63.57529830932617
2020-02-04,64.49141693115234
2020-02-05,65.36553955078125
2020-02-06,64.37376403808594
2020-02-07,63.659332275390625
2020-02-10,64.7183609008789
2020-02-11,64.95370483398438
2020-02-12,66.27328491210938
2020-02-13,66.84481811523438
2020-02-14,65.6765365600586
2020-02-18,66.07154846191406
2020-02-19,66.07996368408203
2020-02-20,66.2144546508789
2020-02-21,65.7857894897461
2020-02-24,64.07958984375
2020-02-25,62.21366500854492
2020-02-26,60.860469818115234
2020-02-27,58.431434631347656
2020-02-28,58.229713439941406
2020-03-02,59.13745880126953
2020-03-03,58.154075622558594
2020-03-04,59.6585807800293
2020-03-05,57.25474548339844
2020-03-06,55.321590423583984
2020-03-09,51.24695587158203
2020-03-10,54.481204986572266
2020-03-11,52.81739044189453
2020-03-12,48.00423049926758
2020-03-13,53.40312957763672
2020-03-16,48.58146667480469
2020-03-17,50.51692199707031
2020-03-18,47.562808990478516
2020-03-19,46.552650451660156
2020-03-20,42.02811050415039
2020-03-23,41.00096893310547
2020-03-24,43.70040512084961
2020-03-25,44.277645111083984
2020-03-26,47.83445358276367
2020-03-27,44.124847412109375
2020-03-30,46.62055587768555
2020-03-31,46.603580474853516
2020-04-01,43.861690521240234
2020-04-02,44.235206604003906
2020-04-03,42.09601974487305
2020-04-06,45.58492660522461
2020-04-07,46.06029510498047
2020-04-08,46.40833282470703
2020-04-09,48.216453552246094
2020-04-13,47.325138092041016
2020-04-14,47.18931579589844
2020-04-15,44.10787582397461
2020-04-16,45.0076904296875
2020-04-17,46.32345199584961
2020-04-20,45.77167510986328
2020-04-21,43.581565856933594
2020-04-22,43.029781341552734
2020-04-23,43.70889663696289
2020-04-24,44.167301177978516
2020-04-27,46.12820816040039
2020-04-28,47.9617919921875
2020-04-29,52.087345123291016
2020-04-30,48.41169357299805
2020-05-01,47.443973541259766
2020-05-04,46.06877899169922
2020-05-05,46.026344299316406
2020-05-06,46.12820816040039
2020-05-07,45.5255012512207
2020-05-08,46.78185272216797
2020-05-11,45.500038146972656
2020-05-12,44.022979736328125
2020-05-13,41.64611053466797
2020-05-14,42.647796630859375
2020-05-15,43.20806121826172
2020-05-18,45.135009765625
2020-05-19,44.38800811767578
2020-05-20,44.51533889770508
2020-05-21,44.022979736328125
2020-05-22,43.9550666809082
2020-05-26,45.91598892211914
2020-05-27,49.073829650878906
2020-05-28,46.83278274536133
2020-05-29,46.51021194458008
2020-06-01,47.18082809448242
2020-06-02,46.9091796875
2020-06-03,48.49658203125
2020-06-04,49.11627197265625
2020-06-05,51.595001220703125
2020-06-08,54.24352264404297
2020-06-09,51.22149658203125
2020-06-10,49.33698272705078
2020-06-11,46.744361877441406
2020-06-12,47.24227523803711
2020-06-15,48.34971618652344
2020-06-16,48.38406753540039
2020-06-17,47.55134201049805
2020-06-18,47.577091217041016
2020-06-19,45.78285598754883
2020-06-22,45.29352951049805
2020-06-23,46.44388961791992
2020-06-24,45.02739715576172
2020-06-25,45.32786560058594
2020-06-26,45.31069564819336
2020-06-29,46.60700225830078
2020-06-30,46.87313461303711
2020-07-01,46.821624755859375
2020-07-02,46.88172149658203
2020-07-06,47.43973159790039
2020-07-07,47.826045989990234
2020-07-08,46.01465606689453
2020-07-09,44.34918975830078
2020-07-10,46.203521728515625
2020-07-13,46.813045501708984
2020-07-14,47.09634017944336
2020-07-15,48.272464752197266
2020-07-16,48.28963088989258
2020-07-17,47.80888366699219
2020-07-20,46.33229446411133
2020-07-21,46.78727722167969
2020-07-22,47.19935607910156
2020-07-23,48.35831069946289
2020-07-24,48.555755615234375
2020-07-27,48.942073822021484
2020-07-28,46.924644470214844
2020-07-29,46.37521743774414
2020-07-30,45.72276306152344
2020-07-31,46.12624740600586
2020-08-03,46.10049819946289
2020-08-04,45.6197509765625
2020-08-05,45.24201583862305
2020-08-06,46.08332824707031
2020-08-07,45.73135757446289
2020-08-10,47.22510528564453
2020-08-11,47.851810455322266
2020-08-12,46.486820220947266
2020-08-13,46.63275909423828
2020-08-14,47.08775329589844
2020-08-17,46.21209716796875
2020-08-18,46.461063385009766
2020-08-19,46.12624740600586
2020-08-20,45.37937545776367
2020-08-21,45.11324691772461
2020-08-24,46.77870178222656
2020-08-25,46.18634796142578
2020-08-26,46.066158294677734
2020-08-27,47.182186126708984
2020-08-28,47.31096267700195
2020-08-31,46.43531036376953
2020-09-01,45.51673889160156
2020-09-02,46.29794692993164
2020-09-03,46.60700225830078
2020-09-04,46.426719665527344
2020-09-08,46.21209716796875
2020-09-09,45.49955749511719
2020-09-10,44.469390869140625
2020-09-11,44.915794372558594
2020-09-14,46.21209716796875
2020-09-15,46.10908508300781
2020-09-16,46.28936767578125
2020-09-17,46.006065368652344
2020-09-18,44.79813003540039
2020-09-21,42.799373626708984
2020-09-22,43.199127197265625
2020-09-23,42.41701126098633
2020-09-24,42.495216369628906
2020-09-25,42.71247100830078
2020-09-28,43.1382942199707
2020-09-29,42.45175552368164
2020-09-30,43.016632080078125
2020-10-01,43.077457427978516
2020-10-02,44.60694122314453
2020-10-05,44.92848205566406
2020-10-06,44.511348724365234
2020-10-07,45.31953430175781
2020-10-08,46.188568115234375
2020-10-09,45.597625732421875
2020-10-12,46.449275970458984
2020-10-13,45.93655014038086
2020-10-14,46.21462631225586
2020-10-15,45.87571334838867
2020-10-16,45.60631561279297
2020-10-19,44.181114196777344
2020-10-20,44.45051956176758
2020-10-21,44.754669189453125
2020-10-22,44.82419967651367
2020-10-23,45.81488800048828
2020-10-26,44.52872848510742
2020-10-27,42.425697326660156
2020-10-28,40.053260803222656
2020-10-29,39.80124282836914
2020-10-30,41.01787567138672
2020-11-02,42.33879470825195
2020-11-03,43.49458694458008
2020-11-04,41.57405471801758
2020-11-05,42.860206604003906
2020-11-06,42.025943756103516
2020-11-09,48.222076416015625
2020-11-10,49.53429412841797
2020-11-11,49.73417663574219
2020-11-12,48.86515808105469
2020-11-13,50.7161750793457
2020-11-16,53.77513122558594
2020-11-17,53.74037170410156
2020-11-18,51.88065719604492
2020-11-19,51.611263275146484
2020-11-20,51.83721160888672
2020-11-23,53.0972900390625
2020-11-24,55.99983596801758
2020-11-25,55.76518249511719
2020-11-27,54.74843215942383
2020-11-30,54.74843215942383
2020-12-01,55.06997299194336
2020-12-02,55.330684661865234
2020-12-03,56.53861618041992
2020-12-04,56.477806091308594
2020-12-07,55.878170013427734
2020-12-08,56.18231964111328
2020-12-09,55.93031311035156
2020-12-10,55.582698822021484
2020-12-11,56.13017654418945
2020-12-14,55.25247573852539
2020-12-15,55.912925720214844
2020-12-16,56.260536193847656
2020-12-17,55.01784133911133
2020-12-18,54.104671478271484
2020-12-21,53.156402587890625
2020-12-22,52.49786376953125
2020-12-23,53.806148529052734
2020-12-24,53.823699951171875
2020-12-28,54.77198791503906
2020-12-29,54.482234954833984
2020-12-30,54.34174346923828
2020-12-31,54.763206481933594
2021-01-04,53.454925537109375
2021-01-05,54.332969665527344
2021-01-06,58.80218505859375
2021-01-07,56.16805648803711
2021-01-08,55.834407806396484
2021-01-11,55.93099594116211
2021-01-12,56.132938385009766
2021-01-13,55.2636833190918
2021-01-14,55.6588020324707
2021-01-15,55.42173385620117
2021-01-19,55.40416717529297
2021-01-20,55.20221710205078
2021-01-21,55.41294860839844
2021-01-22,54.93880844116211
2021-01-25,56.115386962890625
2021-01-26,57.57292938232422
2021-01-27,58.450958251953125
2021-01-28,56.624637603759766
2021-01-29,54.77198791503906
2021-02-01,55.19343948364258
2021-02-02,55.035396575927734
2021-02-03,56.343666076660156
2021-02-04,56.949520111083984
2021-02-05,57.845115661621094
2021-02-08,58.60901641845703
2021-02-09,58.60023498535156
2021-02-10,57.1339111328125
2021-02-11,57.968040466308594
2021-02-12,58.169986724853516
2021-02-16,57.86268615722656
2021-02-17,58.916316986083984
2021-02-18,58.61779022216797
2021-02-19,59.399253845214844
2021-02-22,61.971885681152344
2021-02-23,62.07725143432617
2021-02-24,62.23529815673828
2021-02-25,60.64604568481445
2021-02-26,60.347530364990234
2021-03-01,62.38457107543945
2021-03-02,62.90260696411133
2021-03-03,64.23723602294922
2021-03-04,63.253822326660156
2021-03-05,65.42257690429688
2021-03-08,67.84596252441406
2021-03-09,66.8624267578125
2021-03-10,67.84596252441406
2021-03-11,67.64216613769531
2021-03-12,68.91809844970703
2021-03-15,67.92571258544922
2021-03-16,68.0408935546875
2021-03-17,68.17379760742188
2021-03-18,68.44847869873047
2021-03-19,67.72190856933594
2021-03-22,68.35987854003906
2021-03-23,66.87129211425781
2021-03-24,66.35736846923828
2021-03-25,67.59786987304688
2021-03-26,66.91559600830078
2021-03-29,66.4371337890625
2021-03-30,66.85358428955078
2021-03-31,65.70169067382812
2021-04-01,67.26116943359375
2021-04-05,67.45610046386719
2021-04-06,68.74089813232422
2021-04-07,68.7940673828125
2021-04-08,68.44847869873047
2021-04-09,68.81175994873047
2021-04-12,70.2471923828125
2021-04-13,69.63581085205078
2021-04-14,69.66240692138672
2021-04-15,70.38896179199219
2021-04-16,70.57503509521484
2021-04-19,70.2737808227539
2021-04-20,69.87506103515625
2021-04-21,71.4079360961914
2021-04-22,71.45225524902344
2021-04-23,71.97502899169922
2021-04-26,71.54085540771484
2021-04-27,71.99273681640625
2021-04-28,72.08133697509766
2021-04-29,73.43701934814453
2021-04-30,72.8876724243164
2021-05-03,74.01296997070312
2021-05-04,74.03070068359375
2021-05-05,73.69398498535156
2021-05-06,74.69522857666016
2021-05-07,75.28003692626953
2021-05-10,75.13826751708984
2021-05-11,74.19904327392578
2021-05-12,72.78134155273438
2021-05-13,73.92436218261719
2021-05-14,74.11043548583984
2021-05-17,73.64081573486328
2021-05-18,73.3927230834961
2021-05-19,72.79906463623047
2021-05-20,73.2066650390625
2021-05-21,73.44588470458984
2021-05-24,73.72057342529297
2021-05-25,72.64842224121094
2021-05-26,72.54212188720703
2021-05-27,73.2066650390625
2021-05-28,72.86993408203125
2021-06-01,73.56108093261719
2021-06-02,73.23324584960938
2021-06-03,72.7724838256836
