,GILD
2017-09-18,62.70833969116211
2017-09-19,62.19438171386719
2017-09-20,62.45892333984375
2017-09-21,62.443809509277344
2017-09-22,62.9350700378418
2017-09-25,63.19204330444336
2017-09-26,63.305397033691406
2017-09-27,63.3809814453125
2017-09-28,61.151390075683594
2017-09-29,61.234527587890625
2017-10-02,63.12403106689453
2017-10-03,62.874595642089844
2017-10-04,62.29262161254883
2017-10-05,63.11643981933594
2017-10-06,62.08104705810547
2017-10-09,61.9600944519043
2017-10-10,62.76123046875
2017-10-11,62.40601348876953
2017-10-12,61.44615173339844
2017-10-13,61.34789276123047
2017-10-16,60.42581558227539
2017-10-17,60.64502716064453
2017-10-18,60.4711799621582
2017-10-19,61.66532897949219
2017-10-20,61.37812042236328
2017-10-23,60.59210968017578
2017-10-24,60.5391960144043
2017-10-25,60.3804817199707
2017-10-26,58.861328125
2017-10-27,58.24913787841797
2017-10-30,57.43287658691406
2017-10-31,56.65439987182617
2017-11-01,56.5561637878418
2017-11-02,55.78523254394531
2017-11-03,55.52070999145508
2017-11-06,54.7044563293457
2017-11-07,55.33176803588867
2017-11-08,55.248626708984375
2017-11-09,55.18815231323242
2017-11-10,55.755008697509766
2017-11-13,55.05966567993164
2017-11-14,53.774818420410156
2017-11-15,54.27365493774414
2017-11-16,54.727134704589844
2017-11-17,54.74979019165039
2017-11-20,54.51551055908203
2017-11-21,54.80270767211914
2017-11-22,55.03700256347656
2017-11-24,54.76492691040039
2017-11-27,54.19051742553711
2017-11-28,54.86317443847656
2017-11-29,55.67942810058594
2017-11-30,56.51836013793945
2017-12-01,56.941593170166016
2017-12-04,55.241085052490234
2017-12-05,55.3922233581543
2017-12-06,55.3922233581543
2017-12-07,54.961429595947266
2017-12-08,56.095115661621094
2017-12-11,57.3497428894043
2017-12-12,57.508453369140625
2017-12-13,57.878787994384766
2017-12-14,56.56992721557617
2017-12-15,57.505916595458984
2017-12-18,57.171104431152344
2017-12-19,56.57756042480469
2017-12-20,56.31882858276367
2017-12-21,55.56546401977539
2017-12-22,55.32957077026367
2017-12-26,55.32194900512695
2017-12-27,55.5350341796875
2017-12-28,55.154544830322266
2017-12-29,54.51534652709961
2018-01-02,56.387306213378906
2018-01-03,56.813438415527344
2018-01-04,56.235111236572266
2018-01-05,56.7069091796875
2018-01-08,56.615604400634766
2018-01-09,59.43115234375
2018-01-10,59.89535140991211
2018-01-11,60.16168212890625
2018-01-12,60.13124465942383
2018-01-16,61.06722640991211
2018-01-17,62.201072692871094
2018-01-18,61.767303466796875
2018-01-19,61.62273025512695
2018-01-22,61.9499397277832
2018-01-23,61.59990310668945
2018-01-24,61.86623764038086
2018-01-25,61.78251266479492
2018-01-26,65.0318374633789
2018-01-29,67.5734634399414
2018-01-30,66.4244155883789
2018-01-31,63.76864242553711
2018-02-01,63.53276443481445
2018-02-02,62.19346618652344
2018-02-05,59.636619567871094
2018-02-06,61.1661491394043
2018-02-07,62.97724914550781
2018-02-08,59.522464752197266
2018-02-09,60.359519958496094
2018-02-12,60.983524322509766
2018-02-13,61.47813415527344
2018-02-14,62.26194381713867
2018-02-15,62.05646514892578
2018-02-16,61.4096565246582
2018-02-20,61.59228515625
2018-02-21,61.40205383300781
2018-02-22,60.42040252685547
2018-02-23,61.56947326660156
2018-02-26,62.2391242980957
2018-02-27,61.15094757080078
2018-02-28,59.910560607910156
2018-03-01,58.99740982055664
2018-03-02,59.880123138427734
2018-03-05,59.29417037963867
2018-03-06,60.359519958496094
2018-03-07,60.869380950927734
2018-03-08,60.93024444580078
2018-03-09,61.42488479614258
2018-03-12,61.6836051940918
2018-03-13,62.185848236083984
2018-03-14,61.714054107666016
2018-03-15,60.932373046875
2018-03-16,61.108612060546875
2018-03-19,59.146785736083984
2018-03-20,58.94752883911133
2018-03-21,58.61799621582031
2018-03-22,57.91295623779297
2018-03-23,55.82081985473633
2018-03-26,57.88996887207031
2018-03-27,56.7940788269043
2018-03-28,57.30754089355469
2018-03-29,57.77501678466797
2018-04-02,56.05072021484375
2018-04-03,56.51820373535156
2018-04-04,57.782684326171875
2018-04-05,57.33819580078125
2018-04-06,56.25764465332031
2018-04-09,56.5565185546875
2018-04-10,57.49146270751953
2018-04-11,56.96269607543945
2018-04-12,57.69838333129883
2018-04-13,57.644737243652344
2018-04-16,57.23856735229492
2018-04-17,57.836326599121094
2018-04-18,57.99724197387695
2018-04-19,57.0469856262207
2018-04-20,56.47987747192383
2018-04-23,56.71746063232422
2018-04-24,55.72886657714844
2018-04-25,56.135032653808594
2018-04-26,56.63314437866211
2018-04-27,56.60250473022461
2018-04-30,55.35335159301758
2018-05-01,55.60625457763672
2018-05-02,51.253379821777344
2018-05-03,49.958255767822266
2018-05-04,50.134525299072266
2018-05-07,49.72068405151367
2018-05-08,49.98125457763672
2018-05-09,50.3414421081543
2018-05-10,50.0962028503418
2018-05-11,50.70161437988281
2018-05-14,51.3836784362793
2018-05-15,51.33769226074219
2018-05-16,51.766841888427734
2018-05-17,51.8051643371582
2018-05-18,52.12702941894531
2018-05-21,51.828147888183594
2018-05-22,51.98142623901367
2018-05-23,52.24198532104492
2018-05-24,51.75150680541992
2018-05-25,51.636558532714844
2018-05-29,51.598243713378906
2018-05-30,51.87413787841797
2018-05-31,51.65190124511719
2018-06-01,52.34159851074219
2018-06-04,53.805328369140625
2018-06-05,53.69038009643555
2018-06-06,55.154090881347656
2018-06-07,55.10045623779297
2018-06-08,55.108116149902344
2018-06-11,55.04682159423828
2018-06-12,54.931854248046875
2018-06-13,54.63298034667969
2018-06-14,54.965171813964844
2018-06-15,54.25445556640625
2018-06-18,53.35059356689453
2018-06-19,54.80293273925781
2018-06-20,55.20466232299805
2018-06-21,55.250999450683594
2018-06-22,54.90336990356445
2018-06-25,54.957435607910156
2018-06-26,54.2698860168457
2018-06-27,53.0261344909668
2018-06-28,54.331703186035156
2018-06-29,54.725677490234375
2018-07-02,55.06560516357422
2018-07-03,55.10422897338867
2018-07-05,56.24755859375
2018-07-06,58.101627349853516
2018-07-09,59.20633316040039
2018-07-10,59.29132080078125
2018-07-11,58.72737121582031
2018-07-12,59.94795608520508
2018-07-13,59.77799606323242
2018-07-16,59.68529510498047
2018-07-17,59.63895034790039
2018-07-18,59.57715606689453
2018-07-19,59.52305603027344
2018-07-20,59.77027130126953
2018-07-23,59.77799606323242
2018-07-24,59.98657989501953
2018-07-25,60.96766662597656
2018-07-26,60.38057327270508
2018-07-27,59.33765411376953
2018-07-30,58.95914077758789
2018-07-31,60.1256217956543
2018-08-01,60.179691314697266
2018-08-02,59.971134185791016
2018-08-03,60.202884674072266
2018-08-06,60.15654373168945
2018-08-07,60.550537109375
2018-08-08,59.414920806884766
2018-08-09,60.28786849975586
2018-08-10,59.275875091552734
2018-08-13,59.61576843261719
2018-08-14,59.72392654418945
2018-08-15,57.815799713134766
2018-08-16,58.39518737792969
2018-08-17,56.33254623413086
2018-08-20,55.8999137878418
2018-08-21,56.64154815673828
2018-08-22,57.0278205871582
2018-08-23,56.657005310058594
2018-08-24,56.850128173828125
2018-08-27,57.80034637451172
2018-08-28,57.88530731201172
2018-08-29,58.41835021972656
2018-08-30,58.935951232910156
2018-08-31,58.50333786010742
2018-09-04,57.39089584350586
2018-09-05,57.576290130615234
2018-09-06,56.301631927490234
2018-09-07,55.79177474975586
2018-09-10,56.01579666137695
2018-09-11,55.799495697021484
2018-09-12,57.143699645996094
2018-09-13,57.70423126220703
2018-09-14,57.12810516357422
2018-09-17,56.661006927490234
2018-09-18,57.353885650634766
2018-09-19,57.517372131347656
2018-09-20,58.25697326660156
2018-09-21,58.78638458251953
2018-09-24,58.87200927734375
2018-09-25,58.38152313232422
2018-09-26,58.8953742980957
2018-09-27,59.619407653808594
2018-09-28,60.109867095947266
2018-10-01,60.69375228881836
2018-10-02,61.246517181396484
2018-10-03,61.50341796875
2018-10-04,59.603824615478516
2018-10-05,59.35468673706055
2018-10-08,59.4792594909668
2018-10-09,59.588260650634766
2018-10-10,58.218055725097656
2018-10-11,56.443016052246094
2018-10-12,57.29160690307617
2018-10-15,56.661006927490234
2018-10-16,59.40919876098633
2018-10-17,58.87200927734375
2018-10-18,57.74314498901367
2018-10-19,57.0424690246582
2018-10-22,56.318443298339844
2018-10-23,55.79685592651367
2018-10-24,52.947452545166016
2018-10-25,53.422332763671875
2018-10-26,54.294281005859375
2018-10-29,55.1973762512207
2018-10-30,56.084903717041016
2018-10-31,53.07979965209961
2018-11-01,54.7380485534668
2018-11-02,54.060733795166016
2018-11-05,54.16972732543945
2018-11-06,54.76918411254883
2018-11-07,56.42744827270508
2018-11-08,55.9603271484375
2018-11-09,55.41535949707031
2018-11-12,54.878177642822266
2018-11-13,55.21294021606445
2018-11-14,54.924903869628906
2018-11-15,54.3254280090332
2018-11-16,53.873897552490234
2018-11-19,52.947452545166016
2018-11-20,52.60489273071289
2018-11-21,51.958709716796875
2018-11-23,51.84193801879883
2018-11-26,52.11442947387695
2018-11-27,52.503692626953125
2018-11-28,53.86610794067383
2018-11-29,54.25537109375
2018-11-30,56.00704574584961
2018-12-03,55.16623306274414
2018-12-04,54.14637756347656
2018-12-06,54.64461898803711
2018-12-07,53.05643844604492
2018-12-10,52.5425910949707
2018-12-11,52.721675872802734
2018-12-12,53.04866027832031
2018-12-13,52.87593078613281
2018-12-14,51.47846603393555
2018-12-17,51.125179290771484
2018-12-18,50.90535354614258
2018-12-19,50.40289306640625
2018-12-20,50.481407165527344
2018-12-21,49.16244888305664
2018-12-24,47.529457092285156
2018-12-26,49.63351058959961
2018-12-27,49.41367721557617
2018-12-28,48.581478118896484
2018-12-31,49.10749053955078
2019-01-02,49.80622100830078
2019-01-03,51.22724151611328
2019-01-04,53.5825080871582
2019-01-07,53.82589340209961
2019-01-08,53.45689392089844
2019-01-09,53.33914566040039
2019-01-10,53.41764831542969
2019-01-11,53.51184844970703
2019-01-14,52.79741668701172
2019-01-15,53.79448699951172
2019-01-16,53.103614807128906
2019-01-17,53.89654541015625
2019-01-18,54.31264114379883
2019-01-22,53.81804275512695
2019-01-23,53.5825080871582
2019-01-24,53.276336669921875
2019-01-25,54.09281921386719
2019-01-28,53.31557846069336
2019-01-29,54.63453674316406
2019-01-30,54.82297134399414
2019-01-31,54.96427917480469
2019-02-01,54.99567413330078
2019-02-04,54.99567413330078
2019-02-05,53.135009765625
2019-02-06,53.97505569458008
2019-02-07,52.82096862792969
2019-02-08,52.97014236450195
2019-02-11,53.08790969848633
2019-02-12,51.34500503540039
2019-02-13,51.76895523071289
2019-02-14,52.10654067993164
2019-02-15,53.06434631347656
2019-02-19,52.41272735595703
2019-02-20,52.58544921875
2019-02-21,51.4627685546875
2019-02-22,51.6119270324707
2019-02-25,51.30574417114258
2019-02-26,51.250789642333984
2019-02-27,51.47846603393555
2019-02-28,51.04666519165039
2019-03-01,51.82390594482422
2019-03-04,51.38425064086914
2019-03-05,50.55207061767578
2019-03-06,49.397972106933594
2019-03-07,49.09178161621094
2019-03-08,49.64134979248047
2019-03-11,50.51280212402344
2019-03-12,50.89750671386719
2019-03-13,51.61977767944336
2019-03-14,51.358192443847656
2019-03-15,52.02405548095703
2019-03-18,51.5405158996582
2019-03-19,51.913082122802734
2019-03-20,51.207584381103516
2019-03-21,51.46125030517578
2019-03-22,50.54965591430664
2019-03-25,50.565521240234375
2019-03-26,50.92220687866211
2019-03-27,50.46245574951172
2019-03-28,50.486244201660156
2019-03-29,51.53258514404297
2019-04-01,52.222225189208984
2019-04-02,52.507606506347656
2019-04-03,52.84052658081055
2019-04-04,52.98320770263672
2019-04-05,53.53809356689453
2019-04-08,53.411251068115234
2019-04-09,52.38869094848633
2019-04-10,53.4271125793457
2019-04-11,52.563079833984375
2019-04-12,51.746620178222656
2019-04-15,51.865516662597656
2019-04-16,51.16002655029297
2019-04-17,50.1374626159668
2019-04-18,49.899654388427734
2019-04-22,49.04355239868164
2019-04-23,49.97099304199219
2019-04-24,49.78074264526367
2019-04-25,50.84295654296875
2019-04-26,51.64356231689453
2019-04-29,51.46125030517578
2019-04-30,51.556365966796875
2019-05-01,51.42161178588867
2019-05-02,51.76247024536133
2019-05-03,53.21308135986328
2019-05-06,53.65699005126953
2019-05-07,52.634422302246094
2019-05-08,52.37283706665039
2019-05-09,52.42039489746094
2019-05-10,51.97649002075195
2019-05-13,50.86673355102539
2019-05-14,51.588077545166016
2019-05-15,51.76247024536133
2019-05-16,52.14295196533203
2019-05-17,52.602725982666016
2019-05-20,52.20637512207031
2019-05-21,52.72954177856445
2019-05-22,52.71369171142578
2019-05-23,53.24478530883789
2019-05-24,53.0228385925293
2019-05-28,50.70819854736328
2019-05-29,50.23257827758789
2019-05-30,50.208805084228516
2019-05-31,49.34476852416992
2019-06-03,50.438682556152344
2019-06-04,50.98563766479492
2019-06-05,51.08074951171875
2019-06-06,50.517948150634766
2019-06-07,51.802101135253906
2019-06-10,52.4124755859375
2019-06-11,52.3966064453125
2019-06-12,52.935638427734375
2019-06-13,53.607845306396484
2019-06-14,53.10370635986328
2019-06-17,53.69587326049805
2019-06-18,54.57612991333008
2019-06-19,54.62413787841797
2019-06-20,54.872215270996094
2019-06-21,55.52040100097656
2019-06-24,55.08827209472656
2019-06-25,54.800193786621094
2019-06-26,53.35979080200195
2019-06-27,53.679874420166016
2019-06-28,54.06397247314453
2019-07-01,54.28004455566406
2019-07-02,55.08827209472656
2019-07-03,55.21632766723633
2019-07-05,54.8402099609375
2019-07-08,53.99995422363281
2019-07-09,54.21601867675781
2019-07-10,53.98395919799805
2019-07-11,52.967655181884766
2019-07-12,53.02366638183594
2019-07-15,54.47209930419922
2019-07-16,53.567832946777344
2019-07-17,53.55182647705078
2019-07-18,53.78389358520508
2019-07-19,52.04738235473633
2019-07-22,51.94335174560547
2019-07-23,53.135704040527344
2019-07-24,53.3277587890625
2019-07-25,53.07167434692383
2019-07-26,53.55182647705078
2019-07-29,54.31204605102539
2019-07-30,53.6878662109375
2019-07-31,52.43149185180664
2019-08-01,52.3914794921875
2019-08-02,51.975372314453125
2019-08-05,50.702980041503906
2019-08-06,51.199134826660156
2019-08-07,51.119110107421875
2019-08-08,51.871337890625
2019-08-09,52.207427978515625
2019-08-12,51.199134826660156
2019-08-13,51.45521926879883
2019-08-14,50.51092529296875
2019-08-15,50.31087112426758
2019-08-16,50.52693176269531
2019-08-19,51.30316162109375
2019-08-20,50.76700973510742
2019-08-21,51.31916427612305
2019-08-22,51.39118576049805
2019-08-23,50.022789001464844
2019-08-26,50.41489791870117
2019-08-27,50.66297149658203
2019-08-28,50.92705535888672
2019-08-29,51.01507568359375
2019-08-30,50.84703063964844
2019-09-03,50.390892028808594
2019-09-04,50.63096618652344
2019-09-05,51.26314163208008
2019-09-06,51.871337890625
2019-09-09,53.07968521118164
2019-09-10,53.679874420166016
2019-09-11,54.480106353759766
2019-09-12,53.599708557128906
2019-09-13,53.72892379760742
2019-09-16,53.21199417114258
2019-09-17,53.446224212646484
2019-09-18,53.082763671875
2019-09-19,53.276607513427734
2019-09-20,53.64815139770508
2019-09-23,53.09084701538086
2019-09-24,52.145816802978516
2019-09-25,51.855045318603516
2019-09-26,51.12809753417969
2019-09-27,50.805015563964844
2019-09-30,51.192710876464844
2019-10-01,51.0634880065918
2019-10-02,49.77115249633789
2019-10-03,50.263858795166016
2019-10-04,50.5304069519043
2019-10-07,50.667701721191406
2019-10-08,49.827693939208984
2019-10-09,50.061920166015625
2019-10-10,51.09579086303711
2019-10-11,51.68541717529297
2019-10-14,52.10543441772461
2019-10-15,52.743526458740234
2019-10-16,52.78390884399414
2019-10-17,52.686988830566406
2019-10-18,52.42851638793945
2019-10-21,52.67082214355469
2019-10-22,53.19584274291992
2019-10-23,53.77739715576172
2019-10-24,53.308929443359375
2019-10-25,51.144256591796875
2019-10-28,51.47541427612305
2019-10-29,51.2492561340332
2019-10-30,51.00695037841797
2019-10-31,51.459259033203125
2019-11-01,52.22659683227539
2019-11-04,52.67082214355469
2019-11-05,52.81621551513672
2019-11-06,52.832366943359375
2019-11-07,51.661190032958984
2019-11-08,52.808143615722656
2019-11-11,52.21043395996094
2019-11-12,51.95196533203125
2019-11-13,51.152339935302734
2019-11-14,51.54003143310547
2019-11-15,52.55775451660156
2019-11-18,51.92774200439453
2019-11-19,52.50121307373047
2019-11-20,52.4042854309082
2019-11-21,53.09084701538086
2019-11-22,52.711219787597656
2019-11-25,54.29433059692383
2019-11-26,54.34278869628906
2019-11-27,54.21355438232422
2019-11-29,54.310482025146484
2019-12-02,53.40584945678711
2019-12-03,53.36545944213867
2019-12-04,53.91470718383789
2019-12-05,53.252376556396484
2019-12-06,54.18125915527344
2019-12-09,54.06009292602539
2019-12-10,54.18125915527344
2019-12-11,54.746646881103516
2019-12-12,55.137977600097656
2019-12-13,53.621543884277344
2019-12-16,53.90689468383789
2019-12-17,53.97212219238281
2019-12-18,53.54817199707031
2019-12-19,53.230201721191406
2019-12-20,54.50204849243164
2019-12-23,54.420528411865234
2019-12-24,54.39607238769531
2019-12-26,54.127017974853516
2019-12-27,53.76829528808594
2019-12-30,52.93669891357422
2019-12-31,52.97746276855469
2020-01-02,53.181297302246094
2020-01-03,53.05084991455078
2020-01-06,53.52371597290039
2020-01-07,53.091609954833984
2020-01-08,53.64600372314453
2020-01-09,53.678611755371094
2020-01-10,53.018226623535156
2020-01-13,52.431217193603516
2020-01-14,52.34154510498047
2020-01-15,52.260009765625
2020-01-16,51.52626037597656
2020-01-17,51.34688186645508
2020-01-21,51.061546325683594
2020-01-22,51.68931579589844
2020-01-23,52.12956237792969
2020-01-24,51.48548889160156
2020-01-27,52.039886474609375
2020-01-28,52.47199630737305
2020-01-29,52.4230842590332
2020-01-30,52.202945709228516
2020-01-31,51.52626037597656
2020-02-03,54.102577209472656
2020-02-04,54.95047378540039
2020-02-05,53.70307540893555
2020-02-06,55.610843658447266
2020-02-07,56.148948669433594
2020-02-10,56.24677658081055
2020-02-11,55.243980407714844
2020-02-12,54.583580017089844
2020-02-13,54.46129608154297
2020-02-14,55.080909729003906
2020-02-18,54.632511138916016
2020-02-19,54.909706115722656
2020-02-20,54.624351501464844
2020-02-21,56.82563018798828
2020-02-24,59.43455505371094
2020-02-25,57.15174102783203
2020-02-26,60.90206527709961
2020-02-27,59.2388916015625
2020-02-28,56.54844284057617
2020-03-02,61.472774505615234
2020-03-03,60.50259017944336
2020-03-04,61.97011184692383
2020-03-05,62.06793212890625
2020-03-06,65.4024658203125
2020-03-09,59.94002914428711
2020-03-10,58.977996826171875
2020-03-11,60.086788177490234
2020-03-12,56.43318557739258
2020-03-13,58.2188720703125
2020-03-16,56.6965217590332
2020-03-17,61.321102142333984
2020-03-18,65.35322570800781
2020-03-19,64.6373291015625
2020-03-20,60.28428268432617
2020-03-23,59.74940490722656
2020-03-24,60.86029815673828
2020-03-25,57.32190704345703
2020-03-26,60.77800369262695
2020-03-27,59.9468994140625
2020-03-30,62.48138427734375
2020-03-31,61.51860809326172
2020-04-01,59.667118072509766
2020-04-02,63.345394134521484
2020-04-03,64.35753631591797
2020-04-06,63.96255111694336
2020-04-07,61.444549560546875
2020-04-08,61.70785903930664
2020-04-09,60.490013122558594
2020-04-13,61.94649887084961
2020-04-14,63.97903823852539
2020-04-15,61.4116096496582
2020-04-16,62.98332214355469
2020-04-17,69.11378479003906
2020-04-20,66.86732482910156
2020-04-21,64.6208724975586
2020-04-22,66.90847778320312
2020-04-23,64.00371551513672
2020-04-24,65.53424835205078
2020-04-27,65.74821472167969
2020-04-28,64.7360610961914
2020-04-29,68.41433715820312
2020-04-30,69.12202453613281
2020-05-01,65.78935241699219
2020-05-04,66.03621673583984
2020-05-05,65.12281799316406
2020-05-06,63.74860382080078
2020-05-07,63.86381149291992
2020-05-08,63.76506042480469
2020-05-11,66.48880767822266
2020-05-12,64.14360046386719
2020-05-13,63.41121292114258
2020-05-14,63.55111312866211
2020-05-15,62.7529296875
2020-05-18,61.51860809326172
2020-05-19,59.5272216796875
2020-05-20,60.80270004272461
2020-05-21,60.48176956176758
2020-05-22,60.35011291503906
2020-05-26,60.218441009521484
2020-05-27,61.633792877197266
2020-05-28,61.97941207885742
2020-05-29,64.04484558105469
2020-06-01,61.84775161743164
2020-06-02,60.28428268432617
2020-06-03,61.22236633300781
2020-06-04,63.80620574951172
2020-06-05,63.15613555908203
2020-06-08,63.33717346191406
2020-06-09,63.847354888916016
2020-06-10,63.419456481933594
2020-06-11,60.47221374511719
2020-06-12,60.771095275878906
2020-06-15,61.41035461425781
2020-06-16,61.949989318847656
2020-06-17,61.23601531982422
2020-06-18,61.46846008300781
2020-06-19,64.31608581542969
2020-06-22,62.82170867919922
2020-06-23,62.306983947753906
2020-06-24,63.03757095336914
2020-06-25,62.67227554321289
2020-06-26,61.908470153808594
2020-06-29,61.900177001953125
2020-06-30,63.87607192993164
2020-07-01,63.145477294921875
2020-07-02,63.38626480102539
2020-07-06,63.72663116455078
2020-07-07,63.44436264038086
2020-07-08,62.77189254760742
2020-07-09,62.02471160888672
2020-07-10,63.361331939697266
2020-07-13,63.66022491455078
2020-07-14,64.08362579345703
2020-07-15,63.635318756103516
2020-07-16,63.62699508666992
2020-07-17,64.34928131103516
2020-07-20,64.822509765625
2020-07-21,63.74324035644531
2020-07-22,63.303226470947266
2020-07-23,62.730377197265625
2020-07-24,61.136390686035156
2020-07-27,61.883567810058594
2020-07-28,61.211116790771484
2020-07-29,60.61336898803711
2020-07-30,60.04882049560547
2020-07-31,57.7242546081543
2020-08-03,59.55070114135742
2020-08-04,58.84502029418945
2020-08-05,57.284236907958984
2020-08-06,57.12649154663086
2020-08-07,57.57481384277344
2020-08-10,56.877437591552734
2020-08-11,56.53704833984375
2020-08-12,57.151397705078125
2020-08-13,56.603477478027344
2020-08-14,56.86913299560547
2020-08-17,57.40876770019531
2020-08-18,57.33404541015625
2020-08-19,54.5445556640625
2020-08-20,54.83512496948242
2020-08-21,55.20872116088867
2020-08-24,54.86002731323242
2020-08-25,54.83512496948242
2020-08-26,54.46152877807617
2020-08-27,54.42002868652344
2020-08-28,54.17926788330078
2020-08-31,55.4162712097168
2020-09-01,54.65248489379883
2020-09-02,55.4494743347168
2020-09-03,54.71890640258789
2020-09-04,54.80192947387695
2020-09-08,53.24943161010742
2020-09-09,53.55661392211914
2020-09-10,52.942256927490234
2020-09-11,54.4449348449707
2020-09-14,55.6529426574707
2020-09-15,55.53549575805664
2020-09-16,55.0741081237793
2020-09-17,54.562374114990234
2020-09-18,54.57076644897461
2020-09-21,53.8660888671875
2020-09-22,53.18656921386719
2020-09-23,52.926509857177734
2020-09-24,52.221824645996094
2020-09-25,52.221824645996094
2020-09-28,52.72517013549805
2020-09-29,52.09598922729492
2020-09-30,53.01039505004883
2020-10-01,53.11945343017578
2020-10-02,52.15471267700195
2020-10-05,53.35435485839844
2020-10-06,52.44833755493164
2020-10-07,52.71678161621094
2020-10-08,53.11945343017578
2020-10-09,53.555694580078125
2020-10-12,54.15132141113281
2020-10-13,54.10097122192383
2020-10-14,53.731868743896484
2020-10-15,52.81745529174805
2020-10-16,52.01210403442383
2020-10-19,50.812469482421875
2020-10-20,50.795692443847656
2020-10-21,50.510459899902344
2020-10-22,50.896358489990234
2020-10-23,50.99702453613281
2020-10-26,50.30073547363281
2020-10-27,50.342681884765625
2020-10-28,49.260498046875
2020-10-29,49.101097106933594
2020-10-30,48.782318115234375
2020-11-02,49.101097106933594
2020-11-03,49.352779388427734
2020-11-04,50.22523880004883
2020-11-05,50.023902893066406
2020-11-06,49.554115295410156
2020-11-09,49.53733444213867
2020-11-10,50.85441207885742
2020-11-11,50.418182373046875
2020-11-12,50.31752014160156
2020-11-13,50.829246520996094
2020-11-16,51.24870300292969
2020-11-17,51.14803695678711
2020-11-18,51.08930587768555
2020-11-19,50.86280822753906
2020-11-20,50.42657470703125
2020-11-23,50.24200439453125
2020-11-24,50.54401779174805
2020-11-25,49.91484451293945
2020-11-27,50.35945510864258
2020-11-30,50.896358489990234
2020-12-01,51.27387237548828
2020-12-02,51.28225326538086
2020-12-03,51.05575942993164
2020-12-04,51.64299011230469
2020-12-07,51.03058624267578
2020-12-08,51.3158073425293
2020-12-09,51.02219772338867
2020-12-10,50.7118034362793
2020-12-11,50.971858978271484
2020-12-14,50.76824188232422
2020-12-15,50.42039489746094
2020-12-16,50.00468826293945
2020-12-17,50.1149787902832
2020-12-18,50.12345886230469
2020-12-21,49.66532516479492
2020-12-22,48.35878372192383
2020-12-23,48.681190490722656
2020-12-24,48.418174743652344
2020-12-28,48.265472412109375
2020-12-29,48.214561462402344
2020-12-30,48.06185531616211
2020-12-31,49.427772521972656
2021-01-04,50.99730682373047
2021-01-05,50.903995513916016
2021-01-06,52.55836868286133
2021-01-07,53.041961669921875
2021-01-08,53.48312759399414
2021-01-11,53.03347396850586
2021-01-12,52.66865921020508
2021-01-13,52.21052551269531
2021-01-14,52.940147399902344
2021-01-15,53.72916030883789
2021-01-19,56.90217208862305
2021-01-20,57.682701110839844
2021-01-21,56.82582092285156
2021-01-22,56.79188919067383
2021-01-25,57.826942443847656
2021-01-26,56.588260650634766
2021-01-27,55.553218841552734
2021-01-28,54.87450408935547
2021-01-29,55.655025482177734
2021-02-01,55.23081970214844
2021-02-02,55.25627136230469
2021-02-03,54.73875427246094
2021-02-04,55.850162506103516
2021-02-05,58.081451416015625
2021-02-08,57.665740966796875
2021-02-09,57.09730529785156
2021-02-10,57.088836669921875
2021-02-11,56.77492904663086
2021-02-12,56.74945831298828
2021-02-16,54.9763069152832
2021-02-17,55.23081970214844
2021-02-18,55.34111785888672
2021-02-19,54.61149215698242
2021-02-22,54.39091110229492
2021-02-23,54.02610778808594
2021-02-24,54.051551818847656
2021-02-25,53.27102279663086
2021-02-26,52.09175491333008
2021-03-01,52.991058349609375
2021-03-02,53.45766830444336
2021-03-03,53.237083435058594
2021-03-04,53.644325256347656
2021-03-05,54.8235969543457
2021-03-08,54.93388748168945
2021-03-09,54.57756042480469
2021-03-10,54.22123336791992
2021-03-11,53.52554702758789
2021-03-12,52.82194137573242
2021-03-15,54.11759948730469
2021-03-16,54.92417907714844
2021-03-17,55.275978088378906
2021-03-18,54.98423385620117
2021-03-19,55.31029510498047
2021-03-22,56.228431701660156
2021-03-23,55.344627380371094
2021-03-24,55.21591567993164
2021-03-25,54.907012939453125
2021-03-26,55.97957992553711
2021-03-29,56.794734954833984
2021-03-30,56.20268249511719
2021-03-31,55.45616149902344
2021-04-01,57.00925827026367
2021-04-05,56.923439025878906
2021-04-06,56.82906723022461
2021-04-07,56.288482666015625
2021-04-08,55.790802001953125
2021-04-09,55.868038177490234
2021-04-12,55.4819221496582
2021-04-13,55.67927169799805
2021-04-14,56.031070709228516
2021-04-15,56.43435287475586
2021-04-16,57.37821960449219
2021-04-19,56.58879470825195
2021-04-20,56.95777130126953
2021-04-21,57.309566497802734
2021-04-22,56.322811126708984
2021-04-23,56.185516357421875
2021-04-26,56.42577362060547
2021-04-27,55.4904899597168
2021-04-28,55.29314422607422
2021-04-29,54.77831268310547
2021-04-30,54.4608268737793
2021-05-03,56.46009826660156
2021-05-04,56.322811126708984
2021-05-05,57.069313049316406
2021-05-06,57.095069885253906
2021-05-07,57.095069885253906
2021-05-10,57.901634216308594
2021-05-11,57.67853546142578
2021-05-12,57.87588119506836
2021-05-13,59.128662109375
2021-05-14,58.80259704589844
2021-05-17,59.26593780517578
2021-05-18,59.077171325683594
2021-05-19,58.77684783935547
2021-05-20,59.506195068359375
2021-05-21,58.99135971069336
2021-05-24,57.85872268676758
2021-05-25,56.82906723022461
2021-05-26,56.93202209472656
2021-05-27,56.5459098815918
2021-05-28,56.72608947753906
2021-06-01,56.04823303222656
2021-06-02,56.65744400024414
2021-06-03,57.043575286865234
