,WRB
2021-03-09,30.076702117919922
2021-03-10,30.831253051757812
2021-03-11,30.831253051757812
2021-03-12,31.07466697692871
2021-03-15,31.26938247680664
2021-03-16,30.916446685791016
2021-03-17,30.843427658081055
2021-03-18,30.981348037719727
2021-03-19,30.068586349487305
2021-03-22,29.7237606048584
2021-03-23,29.679140090942383
2021-03-24,30.238971710205078
2021-03-25,30.535114288330078
2021-03-26,30.75822639465332
2021-03-29,30.78662872314453
2021-03-30,30.961069107055664
2021-03-31,30.567567825317383
2021-04-01,31.030040740966797
2021-04-05,31.32212257385254
2021-04-06,31.61420249938965
2021-04-07,31.87789535522461
2021-04-08,31.95903205871582
2021-04-09,32.29978561401367
2021-04-12,32.27140808105469
2021-04-13,31.93470001220703
2021-04-14,32.24705505371094
2021-04-15,32.214599609375
2021-04-16,32.41743850708008
2021-04-19,32.76226043701172
2021-04-20,32.725746154785156
2021-04-21,32.68112564086914
2021-04-22,32.640560150146484
2021-04-23,33.00566864013672
2021-04-26,32.632450103759766
2021-04-27,32.6851806640625
2021-04-28,32.00364685058594
2021-04-29,32.29574203491211
2021-04-30,32.34035873413086
2021-05-03,32.660850524902344
2021-05-04,32.75415802001953
2021-05-05,32.6121711730957
2021-05-06,32.806884765625
2021-05-07,33.04218292236328
2021-05-10,32.810943603515625
2021-05-11,32.08478546142578
2021-05-12,31.557409286499023
2021-05-13,32.21865463256836
2021-05-14,32.65273666381836
2021-05-17,32.214599609375
2021-05-18,31.90629005432129
2021-05-19,31.950923919677734
2021-05-20,31.845443725585938
2021-05-21,31.788650512695312
2021-05-24,31.739961624145508
2021-05-25,31.159849166870117
2021-05-26,31.066545486450195
2021-05-27,31.39920425415039
2021-05-28,31.6385440826416
2021-06-01,31.52090072631836
2021-06-02,31.216642379760742
2021-06-03,31.33834457397461
2021-06-04,31.35863494873047
2021-06-07,30.70549774169922
2021-06-08,30.78662872314453
2021-06-09,30.608135223388672
2021-06-10,30.567567825317383
2021-06-11,30.810972213745117
2021-06-14,30.60407257080078
2021-06-15,30.85154151916504
2021-06-16,30.888050079345703
2021-06-17,30.372838973999023
2021-06-18,29.508750915527344
2021-06-21,30.161890029907227
2021-06-22,30.117265701293945
2021-06-23,29.86980628967285
2021-06-24,30.250333786010742
2021-06-25,30.561309814453125
2021-06-28,30.348539352416992
2021-06-29,30.356721878051758
2021-06-30,30.454931259155273
2021-07-01,31.080957412719727
2021-07-02,31.085058212280273
2021-07-06,31.0236759185791
2021-07-07,31.252822875976562
2021-07-08,30.307621002197266
2021-07-09,30.94184684753418
2021-07-12,31.207801818847656
2021-07-13,30.72088623046875
2021-07-14,30.860010147094727
2021-07-15,31.289648056030273
2021-07-16,31.396032333374023
2021-07-19,30.352632522583008
2021-07-20,31.035959243774414
2021-07-21,31.301918029785156
2021-07-22,30.774091720581055
2021-07-23,30.610414505004883
2021-07-26,30.5040225982666
2021-07-27,30.38946533203125
2021-07-28,29.845252990722656
2021-07-29,30.098941802978516
2021-07-30,29.93936538696289
2021-08-02,29.800249099731445
2021-08-03,29.68568229675293
2021-08-04,29.440174102783203
2021-08-05,29.73068618774414
2021-08-06,30.06212043762207
2021-08-09,30.058025360107422
2021-08-10,29.91890525817871
2021-08-11,30.291250228881836
2021-08-12,30.21351432800293
2021-08-13,30.508121490478516
2021-08-16,30.446741104125977
2021-08-17,30.573591232299805
2021-08-18,30.31171417236328
2021-08-19,30.9213924407959
2021-08-20,31.252822875976562
2021-08-23,31.12188148498535
2021-08-24,31.064594268798828
2021-08-25,31.175077438354492
2021-08-26,30.737262725830078
2021-08-27,31.154619216918945
2021-08-30,30.757720947265625
2021-08-31,30.81500244140625
2021-09-01,30.757720947265625
2021-09-02,30.839557647705078
2021-09-03,30.463104248046875
2021-09-07,30.00482749938965
2021-09-08,30.368999481201172
2021-09-09,29.890260696411133
2021-09-10,29.35015296936035
2021-09-13,29.65703582763672
2021-09-14,29.296314239501953
2021-09-15,29.386497497558594
2021-09-16,29.583253860473633
2021-09-17,29.591447830200195
2021-09-20,29.357799530029297
2021-09-21,29.398794174194336
2021-09-22,29.632436752319336
2021-09-23,29.882490158081055
2021-09-24,30.050546646118164
2021-09-27,30.120235443115234
2021-09-28,29.747215270996094
2021-09-29,30.112035751342773
2021-09-30,29.997262954711914
2021-10-01,30.50555419921875
2021-10-04,30.321090698242188
2021-10-05,30.853975296020508
2021-10-06,31.411449432373047
2021-10-07,31.751672744750977
2021-10-08,31.624597549438477
2021-10-11,31.382762908935547
2021-10-12,31.341764450073242
2021-10-13,31.19829750061035
2021-10-14,31.76397705078125
2021-10-15,31.882856369018555
2021-10-18,31.317171096801758
2021-10-19,31.75577735900879
2021-10-20,32.1697883605957
2021-10-21,32.33784866333008
2021-10-22,33.71925354003906
2021-10-25,33.58808135986328
2021-10-26,33.551185607910156
2021-10-27,32.89942932128906
2021-10-28,33.174072265625
2021-10-29,32.62889099121094
2021-11-01,32.81745147705078
2021-11-02,33.45690155029297
2021-11-03,33.448707580566406
2021-11-04,32.54280090332031
2021-11-05,33.030601501464844
2021-11-08,33.374935150146484
2021-11-09,33.33393859863281
2021-11-10,33.34213638305664
2021-11-11,33.32572937011719
2021-11-12,33.29704666137695
2021-11-15,33.13718032836914
2021-11-16,33.24784469604492
2021-11-17,33.473304748535156
2021-11-18,33.56348419189453
2021-11-19,32.9117317199707
2021-11-22,33.82172775268555
2021-11-23,34.63745880126953
2021-11-24,34.227535247802734
2021-11-26,32.985511779785156
2021-11-29,32.57560729980469
2021-11-30,31.41555404663086
2021-12-01,31.034334182739258
2021-12-02,32.32145690917969
2021-12-03,31.85825538635254
2021-12-06,32.740081787109375
2021-12-07,33.18100357055664
2021-12-08,33.235084533691406
2021-12-09,33.18515396118164
2021-12-10,33.66767120361328
2021-12-13,33.53457260131836
2021-12-14,33.892295837402344
2021-12-15,33.9713134765625
2021-12-16,34.15850067138672
2021-12-17,33.443058013916016
2021-12-20,32.75673294067383
2021-12-21,33.08533477783203
2021-12-22,33.13108444213867
2021-12-23,33.347381591796875
2021-12-27,33.84237289428711
2021-12-28,34.09611129760742
2021-12-29,34.324886322021484
2021-12-30,33.9130973815918
2021-12-31,34.27081298828125
2022-01-03,33.800777435302734
2022-01-04,34.3040885925293
2022-01-05,33.921409606933594
2022-01-06,34.49959182739258
2022-01-07,35.181758880615234
2022-01-10,35.10272979736328
2022-01-11,35.38142013549805
2022-01-12,35.56861114501953
2022-01-13,35.872249603271484
2022-01-14,35.60188293457031
2022-01-18,35.244163513183594
2022-01-19,34.32905197143555
2022-01-20,34.64933776855469
2022-01-21,34.33320617675781
2022-01-24,34.674293518066406
2022-01-25,34.3040885925293
2022-01-26,34.25833511352539
2022-01-27,33.83406448364258
2022-01-28,35.21504211425781
2022-01-31,35.14849090576172
2022-02-01,35.68507385253906
2022-02-02,36.5045051574707
2022-02-03,36.99534606933594
2022-02-04,37.336421966552734
2022-02-07,37.773189544677734
2022-02-08,38.60094451904297
2022-02-09,38.52606964111328
2022-02-10,38.24321746826172
2022-02-11,37.42377853393555
2022-02-14,37.22412872314453
2022-02-15,37.48200988769531
2022-02-16,37.8314208984375
2022-02-17,37.336421966552734
2022-02-18,37.63175964355469
2022-02-22,37.61927795410156
2022-02-23,37.16588592529297
2022-02-24,36.458744049072266
2022-02-25,37.93124008178711
2022-02-28,37.56104278564453
2022-03-01,36.67921829223633
2022-03-02,37.66087341308594
2022-03-03,37.59015655517578
2022-03-04,37.473697662353516
2022-03-07,36.97871017456055
2022-03-08,37.17032241821289
2022-03-09,38.19091033935547
2022-03-10,38.66164016723633
2022-03-11,39.323974609375
2022-03-14,39.0240478515625
2022-03-15,39.57392883300781
2022-03-16,39.174015045166016
2022-03-17,39.67390060424805
2022-03-18,39.99048614501953
2022-03-21,40.81112289428711
2022-03-22,41.16937255859375
2022-03-23,40.80279541015625
2022-03-24,40.82778549194336
2022-03-25,41.227691650390625
2022-03-28,41.40264892578125
2022-03-29,41.708831787109375
2022-03-30,41.9150276184082
2022-03-31,41.608856201171875
2022-04-01,42.05874252319336
2022-04-04,41.215206146240234
2022-04-05,41.50262451171875
2022-04-06,41.74006271362305
2022-04-07,42.03375244140625
2022-04-08,42.30243682861328
2022-04-11,42.152469635009766
2022-04-12,42.814815521240234
2022-04-13,42.69609832763672
2022-04-14,42.62736129760742
2022-04-18,43.38343048095703
2022-04-19,43.239707946777344
2022-04-20,44.39568328857422
2022-04-21,43.43967056274414
2022-04-22,42.47114944458008
2022-04-25,42.427406311035156
2022-04-26,42.04624938964844
2022-04-27,42.5836181640625
2022-04-28,42.95853042602539
2022-04-29,41.54637145996094
2022-05-02,41.35891342163086
2022-05-03,42.027503967285156
2022-05-04,43.12099075317383
2022-05-05,42.52738571166992
2022-05-06,42.97727584838867
2022-05-09,42.00875473022461
2022-05-10,41.458885192871094
2022-05-11,41.652591705322266
2022-05-12,41.458885192871094
2022-05-13,42.07124328613281
2022-05-16,42.258697509765625
2022-05-17,43.16473388671875
2022-05-18,42.433650970458984
2022-05-19,41.42139434814453
2022-05-20,41.54011917114258
2022-05-23,42.38991928100586
2022-05-24,42.964786529541016
2022-05-25,43.12099075317383
2022-05-26,43.80833435058594
2022-05-27,44.23947525024414
2022-05-31,44.445674896240234
2022-06-01,44.15825271606445
2022-06-02,44.30195999145508
2022-06-03,44.120758056640625
2022-06-06,44.7143669128418
2022-06-07,45.15800476074219
2022-06-08,44.3769416809082
2022-06-09,43.52090072631836
2022-06-10,42.65235900878906
2022-06-13,41.42764663696289
2022-06-14,41.70258331298828
2022-06-15,41.87129592895508
2022-06-16,41.42764663696289
2022-06-17,41.75257110595703
2022-06-21,42.19621276855469
2022-06-22,41.82129669189453
2022-06-23,41.208946228027344
2022-06-24,42.89892578125
2022-06-27,43.63040542602539
2022-06-28,43.567352294921875
2022-06-29,42.4953498840332
2022-06-30,43.04396438598633
2022-07-01,43.73760986328125
2022-07-05,42.76020431518555
2022-07-06,42.8610954284668
2022-07-07,42.59624481201172
2022-07-08,42.44490051269531
2022-07-11,42.425987243652344
2022-07-12,41.606224060058594
2022-07-13,41.379207611083984
2022-07-14,39.23520278930664
2022-07-15,39.74598693847656
2022-07-18,39.22890090942383
2022-07-19,40.32612609863281
2022-07-20,40.149559020996094
2022-07-21,40.59727478027344
2022-07-22,39.5063591003418
2022-07-25,40.18739318847656
2022-07-26,40.07389450073242
2022-07-27,40.13695526123047
2022-07-28,38.970367431640625
2022-07-29,39.430694580078125
2022-08-01,38.73073196411133
2022-08-02,38.535255432128906
2022-08-03,39.18476104736328
2022-08-04,38.57939910888672
2022-08-05,38.98928451538086
2022-08-08,39.128013610839844
2022-08-09,39.714447021484375
2022-08-10,40.414405822753906
2022-08-11,41.139583587646484
2022-08-12,41.57469177246094
2022-08-15,41.7953987121582
2022-08-16,41.997188568115234
2022-08-17,42.911537170410156
2022-08-18,42.93675994873047
2022-08-19,42.62146759033203
2022-08-22,41.42335510253906
2022-08-23,41.29723358154297
2022-08-24,41.81431579589844
2022-08-25,42.55210876464844
2022-08-26,41.9593505859375
2022-08-29,41.71342086791992
2022-08-30,41.139583587646484
2022-08-31,40.86212158203125
2022-09-01,40.97563171386719
2022-09-02,40.843204498291016
2022-09-06,41.42964553833008
2022-09-07,42.161136627197266
2022-09-08,42.886314392089844
2022-09-09,42.64669418334961
2022-09-12,42.886314392089844
2022-09-13,42.072853088378906
2022-09-14,42.438602447509766
2022-09-15,42.72236251831055
2022-09-16,42.21158218383789
2022-09-19,42.60254669189453
2022-09-20,41.858455657958984
2022-09-21,40.99455261230469
2022-09-22,40.63511657714844
2022-09-23,40.31932830810547
2022-09-26,38.879356384277344
2022-09-27,39.517234802246094
2022-09-28,40.07301712036133
2022-09-29,41.16563415527344
2022-09-30,40.786685943603516
2022-10-03,41.92982864379883
2022-10-04,43.047706604003906
2022-10-05,42.93402099609375
2022-10-06,42.81402587890625
2022-10-07,42.26456069946289
2022-10-10,42.687713623046875
2022-10-11,42.98455047607422
2022-10-12,43.02244186401367
2022-10-13,45.150821685791016
2022-10-14,44.27294921875
2022-10-17,45.03083038330078
2022-10-18,45.34661865234375
2022-10-19,45.13188171386719
2022-10-20,44.374000549316406
2022-10-21,45.062408447265625
2022-10-24,45.832923889160156
2022-10-25,43.622432708740234
2022-10-26,44.20979309082031
2022-10-27,44.936100006103516
2022-10-28,46.27503204345703
2022-10-31,46.97605895996094
2022-11-01,47.550785064697266
2022-11-02,46.944480895996094
2022-11-03,47.11500549316406
2022-11-04,47.291839599609375
2022-11-07,47.10869216918945
2022-11-08,47.089744567871094
2022-11-09,46.489749908447266
2022-11-10,46.287654876708984
2022-11-11,44.06452941894531
2022-11-14,43.33822250366211
2022-11-15,43.64768981933594
2022-11-16,45.32135009765625
2022-11-17,45.435028076171875
2022-11-18,46.31291580200195
2022-11-21,46.84342575073242
2022-11-22,46.83711624145508
2022-11-23,46.97605895996094
2022-11-25,47.48762893676758
2022-11-28,47.235008239746094
2022-11-29,47.39289855957031
2022-11-30,48.17604064941406
2022-12-01,47.56342697143555
2022-12-02,47.7907829284668
2022-12-05,46.944480895996094
2022-12-06,47.62657928466797
2022-12-07,47.14657974243164
2022-12-08,47.01395034790039
2022-12-09,46.45817565917969
2022-12-12,46.8750114440918
2022-12-13,46.155029296875
2022-12-14,46.098182678222656
2022-12-15,45.50450134277344
2022-12-16,45.567745208740234
2022-12-19,45.23888397216797
2022-12-20,46.08635711669922
2022-12-21,46.71880340576172
2022-12-22,46.15592575073242
2022-12-23,46.45317459106445
2022-12-27,46.744102478027344
2022-12-28,46.042083740234375
2022-12-29,46.32036590576172
2022-12-30,45.89662551879883
2023-01-03,45.902950286865234
2023-01-04,45.75115966796875
2023-01-05,45.460235595703125
2023-01-06,46.984432220458984
2023-01-09,46.15592575073242
2023-01-10,46.38993453979492
2023-01-11,46.143280029296875
2023-01-12,46.506263732910156
2023-01-13,46.716407775878906
2023-01-17,45.729347229003906
2023-01-18,45.213531494140625
2023-01-19,44.44935989379883
2023-01-20,44.525787353515625
2023-01-23,44.786869049072266
2023-01-24,45.07344436645508
2023-01-25,45.48099899291992
2023-01-26,45.41731262207031
2023-01-27,44.080013275146484
2023-01-30,44.436622619628906
2023-01-31,44.6658821105957
2023-02-01,43.99085998535156
2023-02-02,42.40520095825195
2023-02-03,42.58351135253906
2023-02-06,43.500518798828125
2023-02-07,44.366573333740234
2023-02-08,44.080013275146484
2023-02-09,43.64061737060547
2023-02-10,43.424095153808594
2023-02-13,43.59603500366211
2023-02-14,42.70450973510742
2023-02-15,42.88280487060547
2023-02-16,42.57076644897461
2023-02-17,42.75544357299805
2023-02-21,42.52619552612305
2023-02-22,42.41157150268555
2023-02-23,42.20142364501953
2023-02-24,42.25236511230469
2023-02-27,42.21415710449219
2023-02-28,42.15047836303711
2023-03-01,42.82549285888672
2023-03-02,42.88280487060547
2023-03-03,43.01017379760742
2023-03-06,42.62808609008789
2023-03-07,42.048583984375
2023-03-08,41.52561569213867
2023-03-09,40.76028060913086
2023-03-10,39.96305847167969
2023-03-13,38.41326141357422
2023-03-14,39.0191535949707
2023-03-15,38.457908630371094
2023-03-16,40.122501373291016
2023-03-17,38.904354095458984
2023-03-20,39.344417572021484
2023-03-21,39.86101531982422
2023-03-22,38.936241149902344
2023-03-23,38.2474365234375
2023-03-24,38.285709381103516
2023-03-27,39.01277160644531
2023-03-28,39.1786003112793
2023-03-29,39.53574752807617
2023-03-30,39.54212951660156
2023-03-31,39.707950592041016
2023-04-03,40.07786178588867
2023-04-04,39.80361557006836
2023-04-05,39.95668029785156
2023-04-06,40.243682861328125
2023-04-10,40.173526763916016
2023-04-11,40.243682861328125
2023-04-12,40.07786178588867
2023-04-13,39.96305847167969
2023-04-14,39.21048355102539
2023-04-17,39.86101531982422
2023-04-18,40.14163589477539
2023-04-19,40.07148361206055
2023-04-20,40.40950393676758
2023-04-21,36.68489074707031
2023-04-24,36.91448974609375
2023-04-25,36.755043029785156
2023-04-26,36.582847595214844
2023-04-27,36.86346435546875
2023-04-28,37.57777404785156
2023-05-01,38.09437942504883
2023-05-02,37.246131896972656
2023-05-03,37.05480194091797
2023-05-04,36.96551513671875
2023-05-05,37.40557861328125
2023-05-08,37.443843841552734
2023-05-09,37.59691619873047
2023-05-10,37.62242126464844
2023-05-11,37.55226516723633
2023-05-12,37.57777404785156
2023-05-15,37.64155960083008
2023-05-16,37.15684127807617
2023-05-17,36.62749481201172
2023-05-18,36.69764709472656
2023-05-19,36.76780700683594
2023-05-22,37.22699737548828
2023-05-23,36.83795928955078
2023-05-24,36.2320671081543
2023-05-25,35.77925491333008
2023-05-26,35.81114196777344
2023-05-30,36.24482727050781
2023-05-31,35.51137924194336
2023-06-01,36.29584503173828
2023-06-02,36.76780700683594
2023-06-05,36.62111282348633
2023-06-06,36.70402526855469
2023-06-07,36.799686431884766
2023-06-08,36.544578552246094
2023-06-09,36.47442626953125
2023-06-12,36.448917388916016
2023-06-13,36.448917388916016
2023-06-14,36.05986785888672
2023-06-15,37.246131896972656
2023-06-16,37.807376861572266
2023-06-20,37.27802276611328
2023-06-21,37.55863571166992
2023-06-22,37.29077911376953
2023-06-23,37.19493865966797
2023-06-26,37.48247146606445
2023-06-27,37.527198791503906
2023-06-28,37.137420654296875
2023-06-29,37.77640151977539
2023-06-30,38.057552337646484
2023-07-03,38.13423156738281
2023-07-05,38.13423156738281
2023-07-06,38.057552337646484
2023-07-07,38.24924087524414
2023-07-10,38.012821197509766
2023-07-11,38.26841354370117
2023-07-12,38.095890045166016
2023-07-13,37.674163818359375
2023-07-14,37.65499496459961
2023-07-17,38.67736053466797
2023-07-18,38.696529388427734
2023-07-19,38.74125289916992
2023-07-20,39.38662338256836
2023-07-21,39.341896057128906
2023-07-24,39.18215560913086
2023-07-25,38.811546325683594
2023-07-26,39.469696044921875
2023-07-27,39.93614959716797
2023-07-28,39.85947036743164
2023-07-31,39.418575286865234
2023-08-01,39.418575286865234
2023-08-02,40.03199768066406
2023-08-03,39.83391189575195
2023-08-04,39.552757263183594
2023-08-07,40.262027740478516
2023-08-08,40.05116271972656
2023-08-09,40.10227966308594
2023-08-10,40.460105895996094
2023-08-11,40.85628128051758
2023-08-14,40.76681900024414
2023-08-15,40.089508056640625
2023-08-16,40.01282501220703
2023-08-17,39.51442337036133
2023-08-18,39.57831954956055
2023-08-21,39.169376373291016
2023-08-22,38.79876708984375
2023-08-23,38.96489715576172
2023-08-24,38.85627746582031
2023-08-25,38.93294906616211
2023-08-28,39.156593322753906
2023-08-29,39.45691680908203
2023-08-30,39.39940643310547
2023-08-31,39.52720642089844
2023-09-01,39.891414642333984
2023-09-05,39.45691680908203
2023-09-06,39.316341400146484
2023-09-07,39.4760856628418
2023-09-08,39.57193374633789
2023-09-11,39.757232666015625
2023-09-12,40.428165435791016
2023-09-13,40.35787582397461
2023-09-14,41.27800369262695
2023-09-15,40.971290588378906
2023-09-18,41.53998565673828
2023-09-19,41.80196762084961
2023-09-20,41.94892883300781
2023-09-21,41.61666488647461
2023-09-22,41.868221282958984
2023-09-25,41.868221282958984
2023-09-26,41.55861282348633
2023-09-27,41.50701141357422
2023-09-28,41.96497344970703
2023-09-29,40.95228958129883
2023-10-02,40.58462905883789
2023-10-03,40.275020599365234
2023-10-04,40.92649459838867
2023-10-05,41.42960739135742
2023-10-06,41.223201751708984
2023-10-09,41.139347076416016
2023-10-10,40.758785247802734
2023-10-11,41.37155532836914
2023-10-12,40.92649459838867
2023-10-13,41.17805099487305
2023-10-16,41.93272399902344
2023-10-17,42.62934494018555
2023-10-18,42.081077575683594
2023-10-19,41.436058044433594
2023-10-20,40.816837310791016
2023-10-23,40.565284729003906
2023-10-24,43.0615119934082
2023-10-25,43.2550163269043
2023-10-26,43.24856185913086
2023-10-27,42.13267517089844
2023-10-30,43.02925491333008
2023-10-31,43.48721694946289
2023-11-01,43.81617736816406
2023-11-02,43.7387809753418
2023-11-03,43.783931732177734
2023-11-06,43.983882904052734
2023-11-07,44.054840087890625
2023-11-08,43.79682540893555
2023-11-09,43.48076629638672
2023-11-10,43.95808410644531
2023-11-13,44.36444854736328
2023-11-14,44.16448974609375
2023-11-15,44.20964050292969
2023-11-16,45.003013610839844
2023-11-17,45.28682327270508
2023-11-20,44.92561721801758
2023-11-21,45.886688232421875
2023-11-22,45.84153747558594
2023-11-24,46.33175277709961
2023-11-27,46.312408447265625
2023-11-28,45.89314270019531
2023-11-29,45.5190315246582
2023-11-30,46.79616928100586
2023-12-01,47.25413513183594
2023-12-04,47.50569152832031
2023-12-05,47.22188186645508
2023-12-06,46.48655700683594
2023-12-07,45.73188781738281
2023-12-08,46.009246826171875
2023-12-11,46.867122650146484
2023-12-12,47.27348709106445
2023-12-13,46.95097351074219
2023-12-14,45.90604782104492
2023-12-15,45.684837341308594
2023-12-18,46.010135650634766
2023-12-19,45.63929748535156
2023-12-20,45.092803955078125
2023-12-21,45.38556671142578
2023-12-22,45.6783332824707
2023-12-26,45.60676956176758
2023-12-27,45.574241638183594
2023-12-28,45.81496047973633
2023-12-29,46.010135650634766
2024-01-02,46.94049072265625
2024-01-03,47.20723342895508
2024-01-04,47.604095458984375
2024-01-05,48.3783073425293
2024-01-08,47.23976135253906
2024-01-09,46.99253845214844
2024-01-10,46.842899322509766
2024-01-11,47.41542434692383
2024-01-12,47.3698844909668
2024-01-16,47.68867492675781
2024-01-17,47.96842956542969
2024-01-18,48.39131546020508
2024-01-19,49.00288009643555
2024-01-22,50.147926330566406
2024-01-23,49.95275115966797
2024-01-24,50.5447883605957
2024-01-25,54.175113677978516
2024-01-26,53.00404357910156
2024-01-29,52.821876525878906
2024-01-30,53.10813522338867
2024-01-31,53.27078628540039
2024-02-01,52.229835510253906
2024-02-02,52.613685607910156
2024-02-05,52.94548797607422
2024-02-06,52.366458892822266
2024-02-07,52.26887130737305
2024-02-08,51.96959686279297
2024-02-09,52.35995101928711
2024-02-12,52.50959396362305
2024-02-13,52.65922546386719
2024-02-14,53.29681396484375
2024-02-15,53.5245246887207
2024-02-16,53.745723724365234
2024-02-20,53.335845947265625
2024-02-21,54.31174087524414
2024-02-22,55.762569427490234
2024-02-23,55.5023307800293
2024-02-26,55.41124725341797
2024-02-27,55.222572326660156
2024-02-28,55.01438522338867
2024-02-29,54.38981628417969
2024-03-01,53.868648529052734
2024-03-04,54.46799087524414
2024-03-05,54.75462341308594
2024-03-06,55.204124450683594
2024-03-07,54.84583282470703
2024-03-08,54.98263168334961
2024-03-11,55.33442306518555
2024-03-12,55.78392028808594
2024-03-13,55.692718505859375
2024-03-14,55.52334213256836
2024-03-15,55.705745697021484
2024-03-18,55.36698913574219
2024-03-19,56.02495574951172
2024-03-20,56.25947952270508
2024-03-21,55.90769577026367
2024-03-22,56.17479705810547
2024-03-25,56.49400329589844
2024-03-26,56.37674331665039
2024-03-27,57.4386100769043
2024-03-28,57.614501953125
2024-04-01,56.99562454223633
2024-04-02,56.84579086303711
2024-04-03,56.70247268676758
2024-04-04,56.42234802246094
2024-04-05,56.84579086303711
2024-04-08,56.57217788696289
2024-04-09,54.55267333984375
2024-04-10,54.676456451416016
2024-04-11,53.54291915893555
2024-04-12,53.51686096191406
2024-04-15,53.41914749145508
2024-04-16,53.497318267822266
2024-04-17,52.578773498535156
2024-04-18,52.75466537475586
2024-04-19,53.67972946166992
2024-04-22,54.3507194519043
2024-04-23,51.516902923583984
2024-04-24,50.71562194824219
2024-04-25,50.754703521728516
2024-04-26,49.93387222290039
2024-04-29,50.4094352722168
2024-04-30,50.142333984375
2024-05-01,50.670013427734375
2024-05-02,51.4713020324707
2024-05-03,51.17814636230469
2024-05-06,51.27586364746094
2024-05-07,51.171634674072266
2024-05-08,51.17814636230469
2024-05-09,51.327980041503906
2024-05-10,51.94686508178711
2024-05-13,51.21072006225586
2024-05-14,51.35403823852539
2024-05-15,51.05437088012695
2024-05-16,51.19769287109375
2024-05-17,51.6667366027832
2024-05-20,51.24980926513672
2024-05-21,51.6146240234375
2024-05-22,52.174869537353516
2024-05-23,51.367069244384766
2024-05-24,51.653709411621094
2024-05-28,51.184661865234375
2024-05-29,50.780765533447266
2024-05-30,51.7905158996582
2024-05-31,52.78723907470703
2024-06-03,52.161842346191406
2024-06-04,52.33773422241211
2024-06-05,52.01200485229492
2024-06-06,51.8621711730957
2024-06-07,52.24653244018555
2024-06-10,51.966407775878906
2024-06-11,51.113006591796875
2024-06-12,50.9240837097168
2024-06-13,50.989227294921875
2024-06-14,50.91105270385742
2024-06-17,51.933837890625
2024-06-18,52.226985931396484
2024-06-20,52.78723907470703
2024-06-21,52.435455322265625
2024-06-24,53.072265625
2024-06-25,53.118221282958984
2024-06-26,52.067806243896484
2024-06-27,52.11376190185547
2024-06-28,51.58855438232422
2024-07-01,51.877418518066406
2024-07-02,52.002159118652344
2024-07-03,51.975894927978516
2024-07-05,51.62794494628906
2024-07-08,52.27132797241211
2024-07-09,51.70016098022461
2024-07-10,52.277889251708984
2024-07-11,51.49336242675781
2024-07-12,52.63568878173828
2024-07-15,53.19700622558594
2024-07-16,53.60075759887695
2024-07-17,54.94003677368164
2024-07-18,55.3536376953125
2024-07-19,50.75478744506836
2024-07-22,51.030521392822266
2024-07-23,51.41457748413086
2024-07-24,51.49336242675781
2024-07-25,51.67061996459961
2024-07-26,53.24624252319336
2024-07-29,53.12807083129883
2024-07-30,54.61506271362305
2024-07-31,54.29009246826172
2024-08-01,53.935577392578125
2024-08-02,54.339332580566406
2024-08-05,53.89619064331055
2024-08-06,54.26054763793945
2024-08-07,55.12714385986328
2024-08-08,55.84601974487305
2024-08-09,56.25962448120117
2024-08-12,56.28916931152344
2024-08-13,55.65891647338867
2024-08-14,56.436885833740234
2024-08-15,56.7027702331543
2024-08-16,56.683074951171875
2024-08-19,56.5255126953125
2024-08-20,56.47626876831055
2024-08-21,56.742156982421875
2024-08-22,57.096675872802734
2024-08-23,57.33301544189453
2024-08-26,57.41179656982422
2024-08-27,57.8155517578125
2024-08-28,57.83524703979492
2024-08-29,58.416259765625
2024-08-30,58.790470123291016
2024-09-03,59.59797668457031
2024-09-04,59.657066345214844
2024-09-05,58.12083053588867
2024-09-06,57.79585647583008
2024-09-09,58.475345611572266
2024-09-10,57.598907470703125
2024-09-11,56.23992919921875
2024-09-12,56.89971923828125
2024-09-13,57.45119094848633
2024-09-16,57.854942321777344
2024-09-17,57.244388580322266
2024-09-18,56.92926788330078
2024-09-19,56.643680572509766
2024-09-20,56.57474899291992
2024-09-23,56.89168930053711
2024-09-24,56.10923385620117
2024-09-25,55.851715087890625
2024-09-26,56.16865921020508
2024-09-27,55.9705696105957
2024-09-30,56.18846893310547
2024-10-01,56.713409423828125
2024-10-02,57.07987976074219
2024-10-03,56.61436462402344
2024-10-04,57.95147705078125
2024-10-07,55.94085693359375
2024-10-08,56.92140579223633
2024-10-09,57.43644332885742
2024-10-10,57.54539108276367
2024-10-11,58.01090621948242
2024-10-14,58.69431686401367
2024-10-15,58.35756301879883
2024-10-16,58.71412658691406
2024-10-17,60.45732879638672
2024-10-18,60.67522430419922
2024-10-21,60.44742202758789
2024-10-22,57.97128677368164
2024-10-23,58.56555938720703
2024-10-24,58.74384307861328
2024-10-25,57.604820251464844
2024-10-28,57.85243225097656
2024-10-29,57.06997299194336
2024-10-30,57.466156005859375
2024-10-31,56.624267578125
2024-11-01,56.95111846923828
2024-11-04,56.980831146240234
2024-11-05,57.65434265136719
2024-11-06,60.090858459472656
2024-11-07,59.050880432128906
2024-11-08,59.97200393676758
2024-11-11,59.84324264526367
2024-11-12,59.82343673706055
2024-11-13,59.66496658325195
2024-11-14,59.080596923828125
2024-11-15,60.160194396972656
2024-11-18,60.249332427978516
2024-11-19,59.615440368652344
2024-11-20,60.358280181884766
