,BWA
2021-05-18,42.642364501953125
2021-05-19,41.71662521362305
2021-05-20,41.48310470581055
2021-05-21,42.125282287597656
2021-05-24,41.825042724609375
2021-05-25,41.53313446044922
2021-05-26,42.13362503051758
2021-05-27,42.884220123291016
2021-05-28,42.91768264770508
2021-06-01,44.315086364746094
2021-06-02,44.691627502441406
2021-06-03,45.43635177612305
2021-06-04,45.561866760253906
2021-06-07,44.440608978271484
2021-06-08,44.842247009277344
2021-06-09,44.44896697998047
2021-06-10,43.720977783203125
2021-06-11,44.273250579833984
2021-06-14,43.486690521240234
2021-06-15,43.58709716796875
2021-06-16,42.993003845214844
2021-06-17,41.37804412841797
2021-06-18,39.81329345703125
2021-06-21,40.58311462402344
2021-06-22,40.57474899291992
2021-06-23,40.53291320800781
2021-06-24,40.80904769897461
2021-06-25,40.959659576416016
2021-06-28,40.0977897644043
2021-06-29,40.465965270996094
2021-06-30,40.616580963134766
2021-07-01,41.11027145385742
2021-07-02,41.11027145385742
2021-07-06,40.01411056518555
2021-07-07,39.38654327392578
2021-07-08,39.00999069213867
2021-07-09,39.99738311767578
2021-07-12,40.26515197753906
2021-07-13,39.79655075073242
2021-07-14,39.69614028930664
2021-07-15,39.60409927368164
2021-07-16,38.46609115600586
2021-07-19,37.81342315673828
2021-07-20,39.35306930541992
2021-07-21,39.7296142578125
2021-07-22,38.88447952270508
2021-07-23,39.32796859741211
2021-07-26,39.955535888671875
2021-07-27,39.6375732421875
2021-07-28,39.913700103759766
2021-07-29,40.91781997680664
2021-07-30,40.984764099121094
2021-08-02,40.82577896118164
2021-08-03,41.302730560302734
2021-08-04,39.127140045166016
2021-08-05,38.92631912231445
2021-08-06,38.10628890991211
2021-08-09,38.13976287841797
2021-08-10,38.37405776977539
2021-08-11,39.160614013671875
2021-08-12,38.71712875366211
2021-08-13,38.164852142333984
2021-08-16,38.156497955322266
2021-08-17,37.39503860473633
2021-08-18,37.035240173339844
2021-08-19,35.579261779785156
2021-08-20,35.54579544067383
2021-08-23,35.478843688964844
2021-08-24,36.30724334716797
2021-08-25,36.098060607910156
2021-08-26,35.587623596191406
2021-08-27,36.39091491699219
2021-08-30,35.94743347167969
2021-08-31,35.85502624511719
2021-09-01,35.754215240478516
2021-09-02,36.45149230957031
2021-09-03,36.24147033691406
2021-09-07,36.174259185791016
2021-09-08,35.485382080078125
2021-09-09,35.78782653808594
2021-09-10,36.0062370300293
2021-09-13,36.770721435546875
2021-09-14,36.08184814453125
2021-09-15,36.73712158203125
2021-09-16,36.31707763671875
2021-09-17,36.05664825439453
2021-09-20,34.7461051940918
2021-09-21,34.91412353515625
2021-09-22,35.871822357177734
2021-09-23,36.76232147216797
2021-09-24,36.82112121582031
2021-09-27,37.19916915893555
2021-09-28,37.577205657958984
2021-09-29,37.16556167602539
2021-09-30,36.300270080566406
2021-10-01,36.82112121582031
2021-10-04,37.425994873046875
2021-10-05,38.081260681152344
2021-10-06,36.83793258666992
2021-10-07,38.45930099487305
2021-10-08,39.190181732177734
2021-10-11,39.4170036315918
2021-10-12,39.75303649902344
2021-10-13,39.585025787353516
2021-10-14,40.31589889526367
2021-10-15,39.50941467285156
2021-10-18,38.56010818481445
2021-10-19,38.49290466308594
2021-10-20,38.45930099487305
2021-10-21,38.627323150634766
2021-10-22,37.871246337890625
2021-10-25,38.21567916870117
2021-10-26,36.99753952026367
2021-10-27,37.56040954589844
2021-10-28,38.081260681152344
2021-10-29,37.86283493041992
2021-11-01,39.13978576660156
2021-11-02,39.52621841430664
2021-11-03,39.49260711669922
2021-11-04,39.12296676635742
2021-11-05,39.400203704833984
2021-11-08,39.290992736816406
2021-11-09,39.06416320800781
2021-11-10,39.49260711669922
2021-11-11,39.68583679199219
2021-11-12,40.534324645996094
2021-11-15,40.78635025024414
2021-11-16,40.660335540771484
2021-11-17,40.299102783203125
2021-11-18,39.30779266357422
2021-11-19,38.526512145996094
2021-11-22,39.80344772338867
2021-11-23,40.10586929321289
2021-11-24,39.48420333862305
2021-11-26,37.99724578857422
2021-11-29,37.644412994384766
2021-11-30,36.497535705566406
2021-12-01,36.12649917602539
2021-12-02,37.332401275634766
2021-12-03,37.003517150878906
2021-12-06,37.77090835571289
2021-12-07,38.411808013916016
2021-12-08,38.95994567871094
2021-12-09,38.892486572265625
2021-12-10,38.850311279296875
2021-12-13,37.78777313232422
2021-12-14,37.61068344116211
2021-12-15,37.66128158569336
2021-12-16,37.29023361206055
2021-12-17,36.792686462402344
2021-12-20,35.3843994140625
2021-12-21,36.151798248291016
2021-12-22,36.2951545715332
2021-12-23,36.78425979614258
2021-12-27,37.39142990112305
2021-12-28,37.872100830078125
2021-12-29,37.838375091552734
2021-12-30,37.796199798583984
2021-12-31,38.00702667236328
2022-01-03,38.09979248046875
2022-01-04,40.41883850097656
2022-01-05,40.452571868896484
2022-01-06,41.06816482543945
2022-01-07,41.000709533691406
2022-01-10,40.52002716064453
2022-01-11,40.96696853637695
2022-01-12,40.34293746948242
2022-01-13,42.06324768066406
2022-01-14,41.96205139160156
2022-01-18,41.28742599487305
2022-01-19,39.19606399536133
2022-01-20,37.50948715209961
2022-01-21,37.03725051879883
2022-01-24,37.248069763183594
2022-01-25,37.23963165283203
2022-01-26,37.29023361206055
2022-01-27,36.67462921142578
2022-01-28,35.974700927734375
2022-01-31,36.97821807861328
2022-02-01,37.70344543457031
2022-02-02,38.0407600402832
2022-02-03,37.29023361206055
2022-02-04,36.52284622192383
2022-02-07,36.58186721801758
2022-02-08,37.52635192871094
2022-02-09,37.711875915527344
2022-02-10,37.15530776977539
2022-02-11,36.59030532836914
2022-02-14,36.05903625488281
2022-02-15,38.184120178222656
2022-02-16,38.13352584838867
2022-02-17,37.62754440307617
2022-02-18,36.73365783691406
2022-02-22,35.738582611083984
2022-02-23,35.679542541503906
2022-02-24,34.65917205810547
2022-02-25,35.54463195800781
2022-02-28,34.72332763671875
2022-03-01,32.877506256103516
2022-03-02,34.393104553222656
2022-03-03,33.79194641113281
2022-03-04,31.268770217895508
2022-03-07,29.65157127380371
2022-03-08,30.582942962646484
2022-03-09,31.717529296875
2022-03-10,31.090967178344727
2022-03-11,30.75228500366211
2022-03-14,30.74381446838379
2022-03-15,30.92162322998047
2022-03-16,32.310218811035156
2022-03-17,32.471092224121094
2022-03-18,32.69969940185547
2022-03-21,32.49649429321289
2022-03-22,32.55575942993164
2022-03-23,31.675193786621094
2022-03-24,32.615028381347656
2022-03-25,32.67430114746094
2022-03-28,32.65736389160156
2022-03-29,33.935890197753906
2022-03-30,33.54641342163086
2022-03-31,32.9367790222168
2022-04-01,33.326263427734375
2022-04-04,32.84364318847656
2022-04-05,31.395780563354492
2022-04-06,31.514312744140625
2022-04-07,30.76922035217285
2022-04-08,30.8284854888916
2022-04-11,31.20103645324707
2022-04-12,31.37884521484375
2022-04-13,31.20103645324707
2022-04-14,31.33650779724121
2022-04-18,31.573583602905273
2022-04-19,32.5388298034668
2022-04-20,32.8182373046875
2022-04-21,32.801300048828125
2022-04-22,32.05620574951172
2022-04-25,31.937658309936523
2022-04-26,30.422067642211914
2022-04-27,31.090967178344727
2022-04-28,31.82760238647461
2022-04-29,31.184101104736328
2022-05-02,31.607452392578125
2022-05-03,32.29328155517578
2022-05-04,33.00450897216797
2022-05-05,32.2594108581543
2022-05-06,32.14934158325195
2022-05-09,31.17563247680664
2022-05-10,30.7353458404541
2022-05-11,30.515201568603516
2022-05-12,31.048625946044922
2022-05-13,32.513427734375
2022-05-16,31.709056854248047
2022-05-17,33.41093063354492
2022-05-18,32.471092224121094
2022-05-19,32.90290451049805
2022-05-20,32.3017463684082
2022-05-23,32.34408187866211
2022-05-24,31.709056854248047
2022-05-25,32.58116149902344
2022-05-26,33.351661682128906
2022-05-27,33.63953399658203
2022-05-31,34.285804748535156
2022-06-01,34.11573791503906
2022-06-02,34.20927047729492
2022-06-03,33.4184455871582
2022-06-06,34.08171844482422
2022-06-07,33.86913299560547
2022-06-08,33.750091552734375
2022-06-09,33.30790710449219
2022-06-10,31.88783836364746
2022-06-13,29.991573333740234
2022-06-14,29.812999725341797
2022-06-15,30.425249099731445
2022-06-16,28.018779754638672
2022-06-17,28.631027221679688
2022-06-21,30.10211944580078
2022-06-22,30.059602737426758
2022-06-23,29.608919143676758
2022-06-24,30.34871482849121
2022-06-27,30.3912353515625
2022-06-28,30.65484046936035
2022-06-29,29.87252426147461
2022-06-30,28.37592124938965
2022-07-01,28.971162796020508
2022-07-05,28.67354393005371
2022-07-06,27.90823745727539
2022-07-07,29.47286605834961
2022-07-08,29.29429054260254
2022-07-11,28.852115631103516
2022-07-12,29.345312118530273
2022-07-13,28.580005645751953
2022-07-14,28.09531021118164
2022-07-15,28.614017486572266
2022-07-18,29.047697067260742
2022-07-19,30.3912353515625
2022-07-20,30.7653865814209
2022-07-21,30.92695426940918
2022-07-22,30.960962295532227
2022-07-25,31.173547744750977
2022-07-26,31.00347900390625
2022-07-27,31.658245086669922
2022-07-28,32.64463424682617
2022-07-29,32.704166412353516
2022-08-01,32.8657341003418
2022-08-02,32.78920364379883
2022-08-03,33.597023010253906
2022-08-04,32.6191291809082
2022-08-05,32.20246887207031
2022-08-08,32.678653717041016
2022-08-09,32.36403274536133
2022-08-10,33.2909049987793
2022-08-11,33.801109313964844
2022-08-12,34.03070068359375
2022-08-15,33.758583068847656
2022-08-16,33.801109313964844
2022-08-17,32.78069305419922
2022-08-18,33.597023010253906
2022-08-19,33.10383224487305
2022-08-22,31.199058532714844
2022-08-23,31.581710815429688
2022-08-24,31.921857833862305
2022-08-25,33.061309814453125
2022-08-26,32.28749465942383
2022-08-29,32.48307418823242
2022-08-30,32.534095764160156
2022-08-31,32.200984954833984
2022-09-01,31.919118881225586
2022-09-02,31.620174407958984
2022-09-06,31.124771118164062
2022-09-07,32.29493713378906
2022-09-08,32.20952224731445
2022-09-09,32.9440803527832
2022-09-12,33.67863845825195
2022-09-13,32.40597915649414
2022-09-14,31.67142105102539
2022-09-15,31.67142105102539
2022-09-16,31.586008071899414
2022-09-19,32.23515319824219
2022-09-20,31.107688903808594
2022-09-21,30.057100296020508
2022-09-22,29.64710807800293
2022-09-23,28.16091537475586
2022-09-26,28.485483169555664
2022-09-27,28.42569351196289
2022-09-28,28.64777183532715
2022-09-29,27.050533294677734
2022-09-30,26.819915771484375
2022-10-03,27.973005294799805
2022-10-04,29.322540283203125
2022-10-05,29.185880661010742
2022-10-06,29.24566650390625
2022-10-07,28.699020385742188
2022-10-10,28.05841636657715
2022-10-11,28.126747131347656
2022-10-12,27.861967086791992
2022-10-13,28.587982177734375
2022-10-14,28.36590576171875
2022-10-17,28.86984634399414
2022-10-18,29.13463020324707
2022-10-19,29.1004638671875
2022-10-20,28.844221115112305
2022-10-21,29.501911163330078
2022-10-24,30.44145965576172
2022-10-25,31.056442260742188
2022-10-26,31.210187911987305
2022-10-27,31.500593185424805
2022-10-28,32.32056427001953
2022-10-31,32.0557861328125
2022-11-01,31.867876052856445
2022-11-02,31.039356231689453
2022-11-03,30.99664878845215
2022-11-04,32.40597915649414
2022-11-07,32.679298400878906
2022-11-08,33.1832389831543
2022-11-09,32.91845703125
2022-11-10,34.9940071105957
2022-11-11,36.23250961303711
2022-11-14,35.856693267822266
2022-11-15,36.54854202270508
2022-11-16,35.40399932861328
2022-11-17,35.29296112060547
2022-11-18,36.061683654785156
2022-11-21,35.78836441040039
2022-11-22,36.283756256103516
2022-11-23,35.8823127746582
2022-11-25,36.07876968383789
2022-11-28,35.47233200073242
2022-11-29,35.81398010253906
2022-11-30,36.45719528198242
2022-12-01,36.58583450317383
2022-12-02,36.602989196777344
2022-12-05,35.942626953125
2022-12-06,35.16219711303711
2022-12-07,35.316566467285156
2022-12-08,34.93922424316406
2022-12-09,34.707664489746094
2022-12-12,35.45378875732422
2022-12-13,35.26511001586914
2022-12-14,35.29941940307617
2022-12-15,34.98209762573242
2022-12-16,34.767696380615234
2022-12-19,34.836299896240234
2022-12-20,34.69908905029297
2022-12-21,35.16219711303711
2022-12-22,33.93581008911133
2022-12-23,34.304588317871094
2022-12-27,34.4332275390625
2022-12-28,33.85862350463867
2022-12-29,34.69908905029297
2022-12-30,34.51899337768555
2023-01-03,34.5361442565918
2023-01-04,35.68535232543945
2023-01-05,36.01981735229492
2023-01-06,37.006065368652344
2023-01-09,36.22563934326172
2023-01-10,36.937461853027344
2023-01-11,37.35769271850586
2023-01-12,38.2581901550293
2023-01-13,38.146690368652344
2023-01-17,37.949440002441406
2023-01-18,37.60639953613281
2023-01-19,37.47776412963867
2023-01-20,38.07808303833008
2023-01-23,38.30963897705078
2023-01-24,38.180999755859375
2023-01-25,38.46401596069336
2023-01-26,38.867095947265625
2023-01-27,39.42454147338867
2023-01-30,39.587493896484375
2023-01-31,40.54801559448242
2023-02-01,41.405635833740234
2023-02-02,41.34559631347656
2023-02-03,40.831031799316406
2023-02-06,40.282161712646484
2023-02-07,40.57374954223633
2023-02-08,39.99056625366211
2023-02-09,41.12261962890625
2023-02-10,41.43993377685547
2023-02-13,42.76066589355469
2023-02-14,42.6148681640625
2023-02-15,42.34900665283203
2023-02-16,43.15516662597656
2023-02-17,43.2495002746582
2023-02-21,42.30612564086914
2023-02-22,42.65774917602539
2023-02-23,42.68347930908203
2023-02-24,42.692054748535156
2023-02-27,43.0179443359375
2023-02-28,43.26750946044922
2023-03-01,43.58589553833008
2023-03-02,43.628929138183594
2023-03-03,43.72357940673828
2023-03-06,43.2588996887207
2023-03-07,43.009342193603516
2023-03-08,43.08678436279297
2023-03-09,42.14881134033203
2023-03-10,41.25385665893555
2023-03-13,39.894222259521484
2023-03-14,40.96988296508789
2023-03-15,39.506980895996094
2023-03-16,40.3933219909668
2023-03-17,39.360694885253906
2023-03-20,39.61024475097656
2023-03-21,40.62567138671875
2023-03-22,40.126564025878906
2023-03-23,40.117958068847656
2023-03-24,40.771968841552734
2023-03-27,40.81498718261719
2023-03-28,41.02151870727539
2023-03-29,41.42596435546875
2023-03-30,41.48619842529297
2023-03-31,42.26068115234375
2023-04-03,41.907859802246094
2023-04-04,40.81498718261719
2023-04-05,39.92864227294922
2023-04-06,39.63606262207031
2023-04-10,40.376121520996094
2023-04-11,41.04732894897461
2023-04-12,41.365726470947266
2023-04-13,41.40875244140625
2023-04-14,41.933677673339844
2023-04-17,41.63249206542969
2023-04-18,41.718544006347656
2023-04-19,42.00252151489258
2023-04-20,42.05415344238281
2023-04-21,42.14881134033203
2023-04-24,42.303707122802734
2023-04-25,41.6066780090332
2023-04-26,41.468997955322266
2023-04-27,40.995704650878906
2023-04-28,41.417362213134766
2023-05-01,41.141990661621094
2023-05-02,40.703121185302734
2023-05-03,39.98027420043945
2023-05-04,36.830726623535156
2023-05-05,38.3882942199707
2023-05-08,38.74971389770508
2023-05-09,38.302242279052734
2023-05-10,38.13013458251953
2023-05-11,38.41410827636719
2023-05-12,37.95802688598633
2023-05-15,38.32805633544922
2023-05-16,37.52775955200195
2023-05-17,38.2161865234375
2023-05-18,38.706687927246094
2023-05-19,39.7135124206543
2023-05-22,40.995704650878906
2023-05-23,40.212615966796875
2023-05-24,39.75653839111328
2023-05-25,40.32448959350586
2023-05-26,40.591251373291016
2023-05-30,40.195404052734375
2023-05-31,38.28668975830078
2023-06-01,39.098541259765625
2023-06-02,41.179996490478516
2023-06-05,40.54951095581055
2023-06-06,40.56678771972656
2023-06-07,40.359500885009766
2023-06-08,39.4526481628418
2023-06-09,39.5994758605957
2023-06-12,39.53901672363281
2023-06-13,40.31631851196289
2023-06-14,41.283634185791016
2023-06-15,41.69820022583008
2023-06-16,41.97457504272461
2023-06-20,40.06585693359375
2023-06-21,39.99676513671875
2023-06-22,39.65129089355469
2023-06-23,39.06399154663086
2023-06-26,39.0726318359375
2023-06-27,40.03131103515625
2023-06-28,41.205902099609375
2023-06-29,41.62047576904297
2023-06-30,42.24231719970703
2023-07-03,43.114627838134766
2023-07-05,42.36537170410156
2023-07-06,44.04310989379883
2023-07-07,44.10198211669922
2023-07-10,43.964622497558594
2023-07-11,44.71028137207031
2023-07-12,45.52462387084961
2023-07-13,46.064247131347656
2023-07-14,44.75933074951172
2023-07-17,44.543495178222656
2023-07-18,44.78877258300781
2023-07-19,45.06349182128906
2023-07-20,45.269527435302734
2023-07-21,45.269527435302734
2023-07-24,45.27934265136719
2023-07-25,45.13216781616211
2023-07-26,45.52462387084961
2023-07-27,44.90650177001953
2023-07-28,45.33820724487305
2023-07-31,45.622737884521484
2023-08-01,45.59330368041992
2023-08-02,42.16913986206055
2023-08-03,40.618953704833984
2023-08-04,41.71782302856445
2023-08-07,41.59027099609375
2023-08-08,41.11933135986328
2023-08-09,41.531410217285156
2023-08-10,40.6876335144043
2023-08-11,39.99102783203125
2023-08-14,40.51102828979492
2023-08-15,39.99102783203125
2023-08-16,39.09819030761719
2023-08-17,38.68612289428711
2023-08-18,38.89215850830078
2023-08-21,39.11781692504883
2023-08-22,38.695926666259766
2023-08-23,39.088382720947266
2023-08-24,38.94121170043945
2023-08-25,39.14725875854492
2023-08-28,39.618194580078125
2023-08-29,39.971405029296875
2023-08-30,39.92234420776367
2023-08-31,40.0895881652832
2023-09-01,40.62084197998047
2023-09-05,39.8928337097168
2023-09-06,39.84364318847656
2023-09-07,39.10580062866211
2023-09-08,39.38125991821289
2023-09-11,39.518985748291016
2023-09-12,40.67002868652344
2023-09-13,39.755104064941406
2023-09-14,39.68623352050781
2023-09-15,40.38473129272461
2023-09-18,40.23716354370117
2023-09-19,40.56181335449219
2023-09-20,40.51261901855469
2023-09-21,39.45012664794922
2023-09-22,40.099430084228516
2023-09-25,40.611000061035156
2023-09-26,39.214012145996094
2023-09-27,39.15498352050781
2023-09-28,40.03056335449219
2023-09-29,39.71574783325195
2023-10-02,39.214012145996094
2023-10-03,38.240055084228516
2023-10-04,38.584388732910156
2023-10-05,38.03346252441406
2023-10-06,39.23368835449219
2023-10-09,38.83033752441406
2023-10-10,39.115631103515625
2023-10-11,39.32223129272461
2023-10-12,38.6139030456543
2023-10-13,38.07281494140625
2023-10-16,38.820499420166016
2023-10-17,38.83033752441406
2023-10-18,37.876060485839844
2023-10-19,37.49237823486328
2023-10-20,37.98427200317383
2023-10-23,37.61042785644531
2023-10-24,37.77767562866211
2023-10-25,37.512054443359375
2023-10-26,37.63994216918945
2023-10-27,36.08555603027344
2023-10-30,36.11507034301758
2023-10-31,36.30198669433594
2023-11-01,36.508583068847656
2023-11-02,31.737180709838867
2023-11-03,32.81935501098633
2023-11-06,32.29794692993164
2023-11-07,32.1011848449707
2023-11-08,31.8355655670166
2023-11-09,31.50107192993164
2023-11-10,31.84539794921875
2023-11-13,31.99296760559082
2023-11-14,32.976768493652344
2023-11-15,33.576881408691406
2023-11-16,33.27190017700195
2023-11-17,33.86217498779297
2023-11-20,33.9605598449707
2023-11-21,33.468658447265625
2023-11-22,34.049102783203125
2023-11-24,33.783470153808594
2023-11-27,33.655582427978516
2023-11-28,33.13417053222656
2023-11-29,33.60639572143555
2023-11-30,33.25108337402344
2023-12-01,33.50769805908203
2023-12-04,33.87287139892578
2023-12-05,32.55033493041992
2023-12-06,32.3035888671875
2023-12-07,32.609554290771484
2023-12-08,32.47137451171875
2023-12-11,32.836551666259766
2023-12-12,32.5108528137207
2023-12-13,33.0339469909668
2023-12-14,35.36320114135742
2023-12-15,34.40583419799805
2023-12-18,34.277530670166016
2023-12-19,34.899322509765625
2023-12-20,34.45518493652344
2023-12-21,35.442161560058594
2023-12-22,35.36320114135742
2023-12-26,35.53098678588867
2023-12-27,35.37307357788086
2023-12-28,35.5211181640625
2023-12-29,35.382938385009766
2024-01-02,35.47176742553711
2024-01-03,33.58665084838867
2024-01-04,33.863006591796875
2024-01-05,34.53414535522461
2024-01-08,34.63283920288086
2024-01-09,33.527435302734375
2024-01-10,33.4484748840332
2024-01-11,33.62613296508789
2024-01-12,32.36280822753906
2024-01-16,32.67863845825195
2024-01-17,32.283851623535156
2024-01-18,32.323326110839844
2024-01-19,32.44176483154297
2024-01-22,32.78720474243164
2024-01-23,33.01420974731445
2024-01-24,32.836551666259766
2024-01-25,33.34977722167969
2024-01-26,33.69521713256836
2024-01-29,33.82352828979492
2024-01-30,33.97157287597656
2024-01-31,33.458351135253906
2024-02-01,34.030792236328125
2024-02-02,33.645870208740234
2024-02-05,33.04381561279297
2024-02-06,33.62613296508789
2024-02-07,33.389259338378906
2024-02-08,31.069873809814453
2024-02-09,31.385704040527344
2024-02-12,31.898929595947266
2024-02-13,30.645475387573242
2024-02-14,30.734304428100586
2024-02-15,31.079742431640625
2024-02-16,30.211210250854492
2024-02-20,29.767070770263672
2024-02-21,29.875638961791992
2024-02-22,30.112510681152344
2024-02-23,30.013813018798828
2024-02-26,29.776939392089844
2024-02-27,30.280296325683594
2024-02-28,30.37899398803711
2024-02-29,30.83462905883789
2024-03-01,30.85443878173828
2024-03-04,30.5374755859375
2024-03-05,31.0228271484375
2024-03-06,31.636945724487305
2024-03-07,31.973718643188477
2024-03-08,31.73599624633789
2024-03-11,31.825143814086914
2024-03-12,32.23125076293945
2024-03-13,32.16191864013672
2024-03-14,31.72608757019043
2024-03-15,31.815235137939453
2024-03-18,31.765710830688477
2024-03-19,31.47846221923828
2024-03-20,32.4095458984375
2024-03-21,33.083091735839844
2024-03-22,32.884986877441406
2024-03-25,32.85527038574219
2024-03-26,33.330718994140625
2024-03-27,34.370758056640625
2024-03-28,34.41038131713867
2024-04-01,34.7075309753418
2024-04-02,34.41038131713867
2024-04-03,34.46980667114258
2024-04-04,34.10331726074219
2024-04-05,34.28160858154297
2024-04-08,34.79667663574219
2024-04-09,35.272125244140625
2024-04-10,34.49952697753906
2024-04-11,34.17265701293945
2024-04-12,33.1821403503418
2024-04-15,32.81565475463867
2024-04-16,32.1322021484375
2024-04-17,31.557703018188477
2024-04-18,31.80533218383789
2024-04-19,32.4887809753418
2024-04-22,32.77602767944336
2024-04-23,33.02366256713867
2024-04-24,33.330718994140625
2024-04-25,32.50859451293945
2024-04-26,32.875083923339844
2024-04-29,33.40995788574219
2024-04-30,32.459068298339844
2024-05-01,32.55812072753906
2024-05-02,35.291934967041016
2024-05-03,36.09424591064453
2024-05-06,36.589500427246094
2024-05-07,36.450828552246094
2024-05-08,37.154090881347656
2024-05-09,37.36210632324219
2024-05-10,37.144187927246094
2024-05-13,37.2630500793457
2024-05-14,37.23333740234375
2024-05-15,37.144187927246094
2024-05-16,37.27295684814453
2024-05-17,36.73807907104492
2024-05-20,36.52016830444336
2024-05-21,36.15367889404297
2024-05-22,35.50984191894531
2024-05-23,34.747154235839844
2024-05-24,35.35136413574219
2024-05-28,35.59899139404297
2024-05-29,34.45990753173828
2024-05-30,34.885826110839844
2024-05-31,35.32164764404297
2024-06-03,35.67933654785156
2024-06-04,34.496978759765625
2024-06-05,34.3876838684082
2024-06-06,34.655948638916016
2024-06-07,34.3876838684082
2024-06-10,34.099544525146484
2024-06-11,33.50340270996094
2024-06-12,34.02006149291992
2024-06-13,33.493465423583984
2024-06-14,32.152137756347656
2024-06-17,32.976806640625
2024-06-18,32.79795837402344
2024-06-20,32.91719436645508
2024-06-21,32.91719436645508
2024-06-24,33.38417053222656
2024-06-25,32.65886306762695
2024-06-26,32.38066101074219
2024-06-27,31.794450759887695
2024-06-28,32.03290939331055
2024-07-01,31.2877254486084
2024-07-02,31.555992126464844
2024-07-03,31.685155868530273
2024-07-05,31.118818283081055
2024-07-08,31.228111267089844
2024-07-09,31.456634521484375
2024-07-10,31.883872985839844
2024-07-11,32.927127838134766
2024-07-12,32.90725326538086
2024-07-15,32.96686935424805
2024-07-16,34.288326263427734
2024-07-17,33.96044921875
2024-07-18,33.62263107299805
2024-07-19,32.410465240478516
2024-07-22,32.440277099609375
2024-07-23,32.34091567993164
2024-07-24,31.7646427154541
2024-07-25,31.973295211791992
2024-07-26,32.599246978759766
2024-07-29,32.50982666015625
2024-07-30,32.24155807495117
2024-07-31,35.083187103271484
2024-08-01,33.81140899658203
2024-08-02,32.8277702331543
2024-08-05,32.162071228027344
2024-08-06,31.655349731445312
2024-08-07,31.446697235107422
2024-08-08,31.923616409301758
2024-08-09,31.585798263549805
2024-08-12,30.989652633666992
2024-08-13,31.665285110473633
2024-08-14,31.52618408203125
2024-08-15,32.33098220825195
2024-08-16,32.430335998535156
2024-08-19,32.867515563964844
2024-08-20,32.301170349121094
2024-08-21,32.857574462890625
2024-08-22,32.678733825683594
2024-08-23,33.771671295166016
2024-08-26,33.59282302856445
2024-08-27,33.4338493347168
2024-08-28,33.4338493347168
2024-08-29,33.672306060791016
2024-08-30,33.85115432739258
2024-09-03,32.983943939208984
2024-09-04,32.96400451660156
2024-09-05,32.74470901489258
2024-09-06,32.18650817871094
2024-09-09,32.77461624145508
2024-09-10,31.458845138549805
2024-09-11,31.538589477539062
2024-09-12,31.877500534057617
2024-09-13,32.10676193237305
2024-09-16,32.09679412841797
2024-09-17,32.794551849365234
2024-09-18,32.62509536743164
2024-09-19,34.000675201416016
2024-09-20,33.29294967651367
2024-09-23,34.23990249633789
2024-09-24,34.98749923706055
2024-09-25,34.399391174316406
2024-09-26,35.69522476196289
2024-09-27,36.6322135925293
2024-09-30,36.17368698120117
2024-10-01,35.376251220703125
2024-10-02,35.30647277832031
2024-10-03,34.71836853027344
2024-10-04,35.01740646362305
2024-10-07,34.90775680541992
2024-10-08,34.56884765625
2024-10-09,34.95759582519531
2024-10-10,34.77817153930664
2024-10-11,34.937660217285156
2024-10-14,35.316444396972656
2024-10-15,34.86788558959961
2024-10-16,34.92769241333008
2024-10-17,34.79811096191406
2024-10-18,35.087181091308594
2024-10-21,34.22993469238281
2024-10-22,34.080413818359375
2024-10-23,34.01063919067383
2024-10-24,33.34278869628906
2024-10-25,33.492305755615234
2024-10-28,34.299713134765625
2024-10-29,34.110321044921875
2024-10-30,33.442466735839844
2024-10-31,33.522212982177734
2024-11-01,33.332820892333984
2024-11-04,33.34278869628906
2024-11-05,33.91096115112305
2024-11-06,34.73830032348633
2024-11-07,34.947628021240234
2024-11-08,33.811279296875
2024-11-11,34.548912048339844
2024-11-12,35.02737045288086
2024-11-13,34.69843292236328
2024-11-14,34.31964874267578
2024-11-15,34.38942337036133
2024-11-18,34.26980972290039
2024-11-19,33.0238151550293
2024-11-20,33.20323944091797
2024-11-21,33.65179443359375
2024-11-22,34.01063919067383
2024-11-25,35.06724548339844
2024-11-26,34.06047821044922
2024-11-27,34.170127868652344
2024-11-29,34.209999084472656
2024-12-02,34.31999969482422
2024-12-03,33.849998474121094
2024-12-04,34.79999923706055
2024-12-05,33.9900016784668
2024-12-06,33.79999923706055
2024-12-09,34.29999923706055
2024-12-10,34.61000061035156
2024-12-11,35.09000015258789
2024-12-12,35.04999923706055
2024-12-13,34.04999923706055
2024-12-16,32.97999954223633
2024-12-17,33.2400016784668
