,LW
2024-04-18,79.08507537841797
2024-04-19,79.78441619873047
2024-04-22,80.88761901855469
2024-04-23,82.4636001586914
2024-04-24,83.2515869140625
2024-04-25,82.24689483642578
2024-04-26,82.59164428710938
2024-04-29,83.39934539794922
2024-04-30,82.08930206298828
2024-05-01,80.98611450195312
2024-05-02,83.57814025878906
2024-05-03,84.17173767089844
2024-05-06,83.5088882446289
2024-05-07,84.19152069091797
2024-05-08,82.27223205566406
2024-05-09,82.9350814819336
2024-05-10,84.25088500976562
2024-05-13,84.19152069091797
2024-05-14,84.66639709472656
2024-05-15,85.15116882324219
2024-05-16,86.03166198730469
2024-05-17,85.84368896484375
2024-05-20,85.74475860595703
2024-05-21,86.29878234863281
2024-05-22,87.82234191894531
2024-05-23,86.80332946777344
2024-05-24,88.25763702392578
2024-05-28,87.45629119873047
2024-05-29,84.44874572753906
2024-05-30,84.71585845947266
2024-05-31,87.34746551513672
2024-06-03,86.41749572753906
2024-06-04,85.30945587158203
2024-06-05,84.39927673339844
2024-06-06,85.13138580322266
2024-06-07,84.92361450195312
2024-06-10,84.57735443115234
2024-06-11,85.9920883178711
2024-06-12,85.51721954345703
2024-06-13,85.2500991821289
2024-06-14,85.83379364013672
2024-06-17,86.18006134033203
2024-06-18,83.77600860595703
2024-06-20,81.60938262939453
2024-06-21,83.9441909790039
2024-06-24,84.04312133789062
2024-06-25,84.25088500976562
2024-06-26,83.17251586914062
2024-06-27,82.55913543701172
2024-06-28,83.18241119384766
2024-07-01,81.8567123413086
2024-07-02,81.8567123413086
2024-07-03,81.79735565185547
2024-07-05,81.52034759521484
2024-07-08,79.620849609375
2024-07-09,76.03948211669922
2024-07-10,77.13763427734375
2024-07-11,78.08738708496094
2024-07-12,78.10717010498047
2024-07-15,76.07906341552734
2024-07-16,77.07828521728516
2024-07-17,78.15664672851562
2024-07-18,78.22589111328125
2024-07-19,76.65287017822266
2024-07-22,78.50289916992188
2024-07-23,77.78069305419922
2024-07-24,55.81769180297851
2024-07-25,52.444095611572266
2024-07-26,56.10459518432617
2024-07-29,55.62971878051758
2024-07-30,58.88459777832031
2024-07-31,59.3792610168457
2024-08-01,58.67684173583984
2024-08-02,56.676151275634766
2024-08-05,56.11874771118164
2024-08-06,57.114112854003906
2024-08-07,57.83077621459961
2024-08-08,58.945587158203125
2024-08-09,59.861324310302734
2024-08-12,58.0398063659668
2024-08-13,58.85600662231445
2024-08-14,58.85600662231445
2024-08-15,60.806922912597656
2024-08-16,60.64766311645508
2024-08-19,62.638397216796875
2024-08-20,61.56340026855469
2024-08-21,61.91177749633789
2024-08-22,62.12080383300781
2024-08-23,62.399505615234375
2024-08-26,61.95159530639648
2024-08-27,61.95159530639648
2024-08-28,60.846736907958984
2024-08-29,61.01594924926758
2024-08-30,61.63307571411133
2024-09-03,61.43400573730469
2024-09-04,61.394187927246094
2024-09-05,61.80228805541992
2024-09-06,62.72797775268555
2024-09-09,62.87728118896485
2024-09-10,62.379600524902344
2024-09-11,62.28006362915039
2024-09-12,63.57403945922851
2024-09-13,63.872650146484375
2024-09-16,64.45991516113281
2024-09-17,65.38561248779297
2024-09-18,65.4652328491211
2024-09-19,65.30597686767578
2024-09-20,65.13676452636719
2024-09-23,64.5992660522461
2024-09-24,64.53954315185547
2024-09-25,64.6291275024414
2024-09-26,66.19185638427734
2024-09-27,66.49046325683594
2024-09-30,64.44001007080078
2024-10-01,64.60922241210938
2024-10-02,66.271484375
2024-10-03,67.97355651855469
2024-10-04,68.53096008300781
2024-10-07,68.90921020507812
2024-10-08,70.7804946899414
2024-10-09,70.62123107910156
2024-10-10,70.64114379882812
2024-10-11,71.01937866210938
2024-10-14,71.96498107910156
2024-10-15,70.97956085205078
2024-10-16,69.42679595947266
2024-10-17,70.6709976196289
2024-10-18,77.8575439453125
2024-10-21,76.9517593383789
2024-10-22,76.90199279785156
2024-10-23,76.7925033569336
2024-10-24,77.02143859863281
2024-10-25,76.56356811523438
2024-10-28,77.29019165039062
2024-10-29,77.05130004882812
2024-10-30,76.89203643798828
2024-10-31,77.33000183105469
2024-11-01,77.08999633789062
2024-11-04,77.45999908447266
2024-11-05,79.16999816894531
2024-11-06,79.98999786376953
2024-11-07,80.30000305175781
2024-11-08,81.19999694824219
2024-11-11,80.98999786376953
2024-11-12,80.4000015258789
2024-11-13,80.06999969482422
2024-11-14,80.41000366210938
2024-11-15,75.47000122070312
2024-11-18,76.81999969482422
2024-11-19,75.06999969482422
2024-11-20,76.11000061035156
2024-11-21,76.75
2024-11-22,76.91999816894531
2024-11-25,76.77999877929688
2024-11-26,76.83000183105469
2024-11-27,76.70999908447266
2024-11-29,77.23999786376953
2024-12-02,78.33999633789062
2024-12-03,79.41000366210938
2024-12-04,77.94999694824219
2024-12-05,77.69000244140625
2024-12-06,77.52999877929688
2024-12-09,78.01000213623047
2024-12-10,75.80000305175781
2024-12-11,74.95999908447266
2024-12-12,74.2300033569336
2024-12-13,79.2699966430664
2024-12-16,82.20999908447266
2024-12-17,82.31999969482422
