,DVN
2017-09-15,24.53685760498047
2017-09-18,24.770193099975586
2017-09-19,24.62435531616211
2017-09-20,25.441028594970703
2017-09-21,25.776456832885742
2017-09-22,26.090007781982422
2017-09-25,26.73897361755371
2017-09-26,26.928560256958008
2017-09-27,27.103557586669922
2017-09-28,26.680641174316406
2017-09-29,26.76814079284668
2017-10-02,26.687929153442383
2017-10-03,26.63688850402832
2017-10-04,26.148340225219727
2017-10-05,26.505634307861328
2017-10-06,26.090007781982422
2017-10-09,26.170217514038086
2017-10-10,26.250431060791016
2017-10-11,26.308757781982422
2017-10-12,25.96604347229004
2017-10-13,26.15563201904297
2017-10-16,26.141042709350586
2017-10-17,26.053544998168945
2017-10-18,25.68166160583496
2017-10-19,25.48478126525879
2017-10-20,25.47020721435547
2017-10-23,25.266035079956055
2017-10-24,25.404571533203125
2017-10-25,25.047273635864258
2017-10-26,25.45561408996582
2017-10-27,26.16292953491211
2017-10-30,26.250431060791016
2017-10-31,26.90668487548828
2017-11-01,28.496295928955078
2017-11-02,28.314006805419922
2017-11-03,28.634843826293945
2017-11-06,29.794227600097656
2017-11-07,30.085912704467773
2017-11-08,29.356712341308594
2017-11-09,29.757774353027344
2017-11-10,29.466102600097656
2017-11-13,28.91192626953125
2017-11-14,27.876495361328125
2017-11-15,27.643152236938477
2017-11-16,27.82544708251953
2017-11-17,28.204618453979492
2017-11-20,27.278562545776367
2017-11-21,27.380653381347656
2017-11-22,27.701486587524414
2017-11-24,27.730663299560547
2017-11-27,26.82647705078125
2017-11-28,27.103557586669922
2017-11-29,27.05251693725586
2017-11-30,28.095251083374023
2017-12-01,28.321292877197266
2017-12-04,28.175453186035156
2017-12-05,27.985864639282227
2017-12-06,26.89210319519043
2017-12-07,27.0889835357666
2017-12-08,27.745237350463867
2017-12-11,28.066072463989258
2017-12-12,28.007749557495117
2017-12-13,27.796287536621094
2017-12-14,27.75246238708496
2017-12-15,27.518756866455078
2017-12-18,27.79629135131836
2017-12-19,28.26368522644043
2017-12-20,29.096267700195312
2017-12-21,29.8850154876709
2017-12-22,30.359729766845703
2017-12-26,31.097360610961914
2017-12-27,30.556922912597656
2017-12-28,30.49850082397461
2017-12-29,30.23558235168457
2018-01-02,30.841754913330078
2018-01-03,31.199609756469727
2018-01-04,31.572084426879883
2018-01-05,31.484439849853516
2018-01-08,31.58668327331543
2018-01-09,31.068151473999023
2018-01-10,30.805233001708984
2018-01-11,31.455224990844727
2018-01-12,32.16364288330078
2018-01-16,31.5939884185791
2018-01-17,31.72545623779297
2018-01-18,31.5501708984375
2018-01-19,31.294553756713867
2018-01-22,32.72598648071289
2018-01-23,32.51420974731445
2018-01-24,32.51420974731445
2018-01-25,32.068702697753906
2018-01-26,32.03217697143555
2018-01-29,31.645111083984375
2018-01-30,30.323213577270508
2018-01-31,30.21366310119629
2018-02-01,30.83445167541504
2018-02-02,29.235031127929688
2018-02-05,28.227176666259766
2018-02-06,28.029985427856445
2018-02-07,26.84685516357422
2018-02-08,25.51766586303711
2018-02-09,25.327775955200195
2018-02-12,26.131135940551758
2018-02-13,25.247438430786133
2018-02-14,25.9704647064209
2018-02-15,25.371599197387695
2018-02-16,24.911483764648438
2018-02-20,25.305864334106445
2018-02-21,22.326129913330078
2018-02-22,22.209270477294922
2018-02-23,22.954208374023438
2018-02-26,23.085664749145508
2018-02-27,23.26824951171875
2018-02-28,22.399160385131836
2018-03-01,22.30421257019043
2018-03-02,22.9030818939209
2018-03-05,23.37049674987793
2018-03-06,22.881174087524414
2018-03-07,22.60365104675293
2018-03-08,23.655324935913086
2018-03-09,23.896331787109375
2018-03-12,23.969364166259766
2018-03-13,23.94745635986328
2018-03-14,23.866966247558594
2018-03-15,23.201154708862305
2018-03-16,23.384065628051758
2018-03-19,22.798734664916992
2018-03-20,23.08408546447754
2018-03-21,24.086467742919922
2018-03-22,23.62552261352539
2018-03-23,23.58161735534668
2018-03-26,23.757221221923828
2018-03-27,23.201154708862305
2018-03-28,22.828001022338867
2018-03-29,23.259689331054688
2018-04-02,22.206083297729492
2018-04-03,22.952388763427734
2018-04-04,22.915803909301758
2018-04-05,23.62552261352539
2018-04-06,23.010923385620117
2018-04-09,23.025554656982422
2018-04-10,24.584003448486328
2018-04-11,24.686439514160156
2018-04-12,24.02062225341797
2018-04-13,24.584003448486328
2018-04-16,24.598634719848633
2018-04-17,24.649850845336914
2018-04-18,26.41316795349121
2018-04-19,26.113183975219727
2018-04-20,25.90100860595703
2018-04-23,25.922954559326172
2018-04-24,25.227869033813477
2018-04-25,25.75466537475586
2018-04-26,26.179035186767578
2018-04-27,26.15709114074707
2018-04-30,26.58145523071289
2018-05-01,26.48633575439453
2018-05-02,27.971622467041016
2018-05-03,27.218008041381836
2018-05-04,27.70822525024414
2018-05-07,27.722848892211914
2018-05-08,28.549633026123047
2018-05-09,29.427640914916992
2018-05-10,29.917858123779297
2018-05-11,29.961759567260742
2018-05-14,30.23246955871582
2018-05-15,30.203210830688477
2018-05-16,30.29100227355957
2018-05-17,30.9934024810791
2018-05-18,30.70073127746582
2018-05-21,30.971450805664062
2018-05-22,30.58367156982422
2018-05-23,30.86903190612793
2018-05-24,30.50318145751953
2018-05-25,29.691036224365234
2018-05-29,29.917858123779297
2018-05-30,30.678796768188477
2018-05-31,30.415390014648438
2018-06-01,30.29100227355957
2018-06-04,29.33251953125
2018-06-05,28.76913833618164
2018-06-06,30.371496200561523
2018-06-07,30.69342041015625
2018-06-08,30.847068786621094
2018-06-11,30.92755699157715
2018-06-12,30.678796768188477
2018-06-13,31.16168212890625
2018-06-14,30.575252532958984
2018-06-15,29.505014419555664
2018-06-18,30.128101348876953
2018-06-19,30.501949310302734
2018-06-20,31.234996795654297
2018-06-21,30.164752960205078
2018-06-22,31.72612762451172
2018-06-25,30.707195281982422
2018-06-26,31.220335006713867
2018-06-27,31.865413665771484
2018-06-28,31.946043014526367
2018-06-29,32.2245979309082
2018-07-02,31.909393310546875
2018-07-03,32.25392532348633
2018-07-05,32.246585845947266
2018-07-06,32.627777099609375
2018-07-09,33.20688247680664
2018-07-10,33.434120178222656
2018-07-11,32.341888427734375
2018-07-12,32.20261764526367
2018-07-13,32.78171157836914
2018-07-16,32.40785598754883
2018-07-17,32.312557220458984
2018-07-18,32.070674896240234
2018-07-19,32.35655212402344
2018-07-20,32.35655212402344
2018-07-23,32.40785598754883
2018-07-24,32.6644287109375
2018-07-25,33.184898376464844
2018-07-26,33.096920013427734
2018-07-27,32.6570930480957
2018-07-30,33.030948638916016
2018-07-31,32.994293212890625
2018-08-01,31.865413665771484
2018-08-02,32.209938049316406
2018-08-03,31.55753517150879
2018-08-06,31.997358322143555
2018-08-07,31.850744247436523
2018-08-08,31.27897071838379
2018-08-09,30.839153289794922
2018-08-10,31.403596878051758
2018-08-13,30.839153289794922
2018-08-14,31.088380813598633
2018-08-15,29.673616409301758
2018-08-16,29.82021713256836
2018-08-17,29.761568069458008
2018-08-20,30.084117889404297
2018-08-21,30.677879333496094
2018-08-22,31.308290481567383
2018-08-23,31.16901397705078
2018-08-24,31.271642684936523
2018-08-27,31.43291664123535
2018-08-28,31.161678314208984
2018-08-29,31.491559982299805
2018-08-30,31.616182327270508
2018-08-31,31.469566345214844
2018-09-04,31.044395446777344
2018-09-05,30.575252532958984
2018-09-06,29.783567428588867
2018-09-07,29.666275024414062
2018-09-10,29.695600509643555
2018-09-11,30.41398811340332
2018-09-12,30.75118064880371
2018-09-13,30.024093627929688
2018-09-14,29.135404586791992
2018-09-17,28.503786087036133
2018-09-18,28.88569450378418
2018-09-19,29.282297134399414
2018-09-20,29.458566665649414
2018-09-21,29.78171730041504
2018-09-24,30.51615333557129
2018-09-25,30.413331985473633
2018-09-26,29.142745971679688
2018-09-27,28.922412872314453
2018-09-28,29.333707809448242
2018-10-01,29.524662017822266
2018-10-02,29.274951934814453
2018-10-03,29.855159759521484
2018-10-04,29.480594635009766
2018-10-05,29.407155990600586
2018-10-08,28.481752395629883
2018-10-09,29.01789665222168
2018-10-10,27.394771575927734
2018-10-11,26.469379425048828
2018-10-12,26.902692794799805
2018-10-15,26.520784378051758
2018-10-16,27.233196258544922
2018-10-17,26.440000534057617
2018-10-18,25.778993606567383
2018-10-19,25.66148567199707
2018-10-22,25.61007308959961
2018-10-23,24.772808074951172
2018-10-24,23.59769630432129
2018-10-25,24.126493453979492
2018-10-26,23.781307220458984
2018-10-29,22.753080368041992
2018-10-30,23.737239837646484
2018-10-31,23.795995712280273
2018-11-01,24.133838653564453
2018-11-02,23.70786476135254
2018-11-05,24.310110092163086
2018-11-06,24.185251235961914
2018-11-07,24.868289947509766
2018-11-08,24.031021118164062
2018-11-09,24.24401092529297
2018-11-12,23.171724319458008
2018-11-13,22.694334030151367
2018-11-14,22.429931640625
2018-11-15,22.488685607910156
2018-11-16,21.710180282592773
2018-11-19,21.754240036010742
2018-11-20,20.153152465820312
2018-11-21,20.95370101928711
2018-11-23,19.76389503479004
2018-11-26,19.92547607421875
2018-11-27,19.543561935424805
2018-11-28,19.734519958496094
2018-11-29,19.76389503479004
2018-11-30,19.852031707763672
2018-12-03,21.129962921142578
2018-12-04,20.68929672241211
2018-12-06,20.38082504272461
2018-12-07,19.976884841918945
2018-12-10,19.293855667114258
2018-12-11,19.646387100219727
2018-12-12,20.035642623901367
2018-12-13,19.792560577392578
2018-12-14,19.033863067626953
2018-12-17,18.7907772064209
2018-12-18,17.980510711669922
2018-12-19,17.568017959594727
2018-12-20,16.580965042114258
2018-12-21,16.13900375366211
2018-12-24,15.453960418701172
2018-12-26,16.728282928466797
2018-12-27,16.868244171142578
2018-12-28,16.54413604736328
2018-12-31,16.603063583374023
2019-01-02,17.096590042114258
2019-01-03,17.324939727783203
2019-01-04,18.098371505737305
2019-01-07,18.672924041748047
2019-01-08,18.82024574279785
2019-01-09,19.026493072509766
2019-01-10,19.365333557128906
2019-01-11,19.416894912719727
2019-01-14,19.276935577392578
2019-01-15,19.446359634399414
2019-01-16,19.07068634033203
2019-01-17,19.43899154663086
2019-01-18,19.991439819335938
2019-01-22,19.615779876708984
2019-01-23,19.387426376342773
2019-01-24,19.593685150146484
2019-01-25,20.072473526000977
2019-01-28,19.520015716552734
2019-01-29,19.777833938598633
2019-01-30,20.381839752197266
2019-01-31,19.63050651550293
2019-02-01,19.895687103271484
2019-02-04,20.00617218017578
2019-02-05,19.785198211669922
2019-02-06,19.726268768310547
2019-02-07,18.636093139648438
2019-02-08,18.356185913085938
2019-02-11,18.73921775817871
2019-02-12,19.122251510620117
2019-02-13,19.8220272064209
2019-02-14,20.13140106201172
2019-02-15,20.934301376342773
2019-02-19,20.853271484375
2019-02-20,22.29701805114746
2019-02-21,21.98764419555664
2019-02-22,21.840322494506836
2019-02-25,21.72246551513672
2019-02-26,21.796125411987305
2019-02-27,22.009735107421875
2019-02-28,21.737199783325195
2019-03-01,22.2086238861084
2019-03-04,21.685630798339844
2019-03-05,21.56041145324707
2019-03-06,21.155277252197266
2019-03-07,20.66912269592285
2019-03-08,19.67470359802246
2019-03-11,20.47760009765625
2019-03-12,21.18474769592285
2019-03-13,21.6046085357666
2019-03-14,21.78926658630371
2019-03-15,21.892671585083008
2019-03-18,22.53527069091797
2019-03-19,22.33584213256836
2019-03-20,23.081846237182617
2019-03-21,23.377296447753906
2019-03-22,22.409704208374023
2019-03-25,22.764240264892578
2019-03-26,23.340360641479492
2019-03-27,23.140932083129883
2019-03-28,23.54718017578125
2019-03-29,23.31081771850586
2019-04-01,23.29604721069336
2019-04-02,23.05229949951172
2019-04-03,22.682994842529297
2019-04-04,22.90457534790039
2019-04-05,23.78353500366211
2019-04-08,23.65796661376953
2019-04-09,22.94151496887207
2019-04-10,23.192638397216797
2019-04-11,23.0301456451416
2019-04-12,24.728967666625977
2019-04-15,24.05682373046875
2019-04-16,24.248868942260742
2019-04-17,24.529542922973633
2019-04-18,24.780672073364258
2019-04-22,25.969846725463867
2019-04-23,25.55621910095215
2019-04-24,25.4749813079834
2019-04-25,24.773283004760742
2019-04-26,24.145458221435547
2019-04-29,24.167621612548828
2019-04-30,23.739215850830078
2019-05-01,23.51763916015625
2019-05-02,22.838104248046875
2019-05-03,23.089231491088867
2019-05-06,23.259113311767578
2019-05-07,22.934120178222656
2019-05-08,23.28866195678711
2019-05-09,23.081846237182617
2019-05-10,23.12616539001465
2019-05-13,22.099483489990234
2019-05-14,22.71992301940918
2019-05-15,22.84548568725586
2019-05-16,23.118778228759766
2019-05-17,22.609130859375
2019-05-20,22.18073272705078
2019-05-21,22.985822677612305
2019-05-22,21.64892578125
2019-05-23,20.068279266357422
2019-05-24,19.935333251953125
2019-05-28,19.647274017333984
2019-05-29,19.831928253173828
2019-05-30,19.04159927368164
2019-05-31,18.583654403686523
2019-06-03,18.84217071533203
2019-06-04,19.19670867919922
2019-06-05,18.820016860961914
2019-06-06,18.93080711364746
2019-06-07,18.975126266479492
2019-06-10,19.29273223876953
2019-06-11,19.277963638305664
2019-06-12,18.820016860961914
2019-06-13,19.36111831665039
2019-06-14,19.101686477661133
2019-06-17,19.568662643432617
2019-06-18,19.939279556274414
2019-06-19,19.94669532775879
2019-06-20,20.80653190612793
2019-06-21,20.932540893554688
2019-06-24,20.69534683227539
2019-06-25,20.69534683227539
2019-06-26,21.295747756958008
2019-06-27,20.977012634277344
2019-06-28,21.140090942382812
2019-07-01,21.421756744384766
2019-07-02,20.413673400878906
2019-07-03,20.39885139465332
2019-07-05,20.680522918701172
2019-07-08,20.710172653198242
2019-07-09,20.813941955566406
2019-07-10,21.37728500366211
2019-07-11,21.24385643005371
2019-07-12,21.2364501953125
2019-07-15,20.495208740234375
2019-07-16,19.865158081054688
2019-07-17,19.220285415649414
2019-07-18,19.0497989654541
2019-07-19,19.524188995361328
2019-07-22,19.576072692871094
2019-07-23,19.42782974243164
2019-07-24,19.65019989013672
2019-07-25,18.953432083129883
2019-07-26,18.931201934814453
2019-07-29,18.916379928588867
2019-07-30,19.924457550048828
2019-07-31,20.013399124145508
2019-08-01,18.6495304107666
2019-08-02,18.55316734313965
2019-08-05,17.834169387817383
2019-08-06,17.952770233154297
2019-08-07,17.908294677734375
2019-08-08,18.1158390045166
2019-08-09,17.82676124572754
2019-08-12,17.426488876342773
2019-08-13,17.50802230834961
2019-08-14,16.32946014404297
2019-08-15,16.025548934936523
2019-08-16,16.707487106323242
2019-08-19,17.24859046936035
2019-08-20,17.3153018951416
2019-08-21,17.33013153076172
2019-08-22,17.070693969726562
2019-08-23,16.07002067565918
2019-08-26,15.98848819732666
2019-08-27,15.81800651550293
2019-08-28,16.247920989990234
2019-08-29,16.707487106323242
2019-08-30,16.299806594848633
2019-09-03,16.373931884765625
2019-09-04,16.929853439331055
2019-09-05,17.419076919555664
2019-09-06,17.307889938354492
2019-09-09,18.256671905517578
2019-09-10,18.204790115356445
2019-09-11,18.508695602416992
2019-09-12,18.27063751220703
2019-09-13,18.650043487548828
2019-09-16,20.918991088867188
2019-09-17,19.847755432128906
2019-09-18,19.71384048461914
2019-09-19,19.3121280670166
2019-09-20,19.423717498779297
2019-09-23,19.215423583984375
2019-09-24,18.389667510986328
2019-09-25,18.38222885131836
2019-09-26,18.15904998779297
2019-09-27,18.04002571105957
2019-09-30,17.898679733276367
2019-10-01,17.214277267456055
2019-10-02,16.388526916503906
2019-10-03,16.864633560180664
2019-10-04,16.81256103515625
2019-10-07,16.284381866455078
2019-10-08,15.555338859558105
2019-10-09,15.67436408996582
2019-10-10,15.49582576751709
2019-10-11,15.81570816040039
2019-10-14,15.585095405578613
2019-10-15,15.599976539611816
2019-10-16,15.361918449401855
2019-10-17,15.161060333251953
2019-10-18,14.72958755493164
2019-10-21,15.056912422180176
2019-10-22,15.376801490783691
2019-10-23,15.845464706420898
2019-10-24,15.964493751525879
2019-10-25,15.971936225891113
2019-10-28,15.659486770629883
2019-10-29,15.919857025146484
2019-10-30,15.064352989196777
2019-10-31,15.086668968200684
2019-11-01,15.748759269714355
2019-11-04,16.790246963500977
2019-11-05,17.095245361328125
2019-11-06,16.425724029541016
2019-11-07,16.87207794189453
2019-11-08,17.043174743652344
2019-11-11,16.760486602783203
2019-11-12,16.64145851135254
2019-11-13,16.08351707458496
2019-11-14,16.24717903137207
2019-11-15,16.782798767089844
2019-11-18,16.336450576782227
2019-11-19,15.986809730529785
2019-11-20,16.32901382446289
2019-11-21,16.939029693603516
2019-11-22,16.939029693603516
2019-11-25,16.916706085205078
2019-11-26,16.559629440307617
2019-11-27,16.74560546875
2019-11-29,16.284381866455078
2019-12-02,16.239744186401367
2019-12-03,15.927297592163086
2019-12-04,16.656339645385742
2019-12-05,16.418283462524414
2019-12-06,17.214277267456055
2019-12-09,17.22171974182129
2019-12-10,17.42257308959961
2019-12-11,17.42257308959961
2019-12-12,17.915451049804688
2019-12-13,17.534589767456055
2019-12-16,17.810903549194336
2019-12-17,18.04987907409668
2019-12-18,18.44567108154297
2019-12-19,18.751859664916992
2019-12-20,19.020700454711914
2019-12-23,19.588258743286133
2019-12-24,19.81977081298828
2019-12-26,19.685340881347656
2019-12-27,19.214868545532227
2019-12-30,19.065507888793945
2019-12-31,19.394094467163086
2020-01-02,19.259674072265625
2020-01-03,19.49117660522461
2020-01-06,19.722681045532227
2020-01-07,19.782426834106445
2020-01-08,19.080446243286133
2020-01-09,19.304479598999023
2020-01-10,18.74439239501953
2020-01-13,18.938554763793945
2020-01-14,19.588258743286133
2020-01-15,19.59572410583496
2020-01-16,19.745086669921875
2020-01-17,19.304479598999023
2020-01-21,18.66224479675293
2020-01-22,18.14695930480957
2020-01-23,18.221637725830078
2020-01-24,17.885581970214844
2020-01-27,16.892356872558594
2020-01-28,16.96703338623047
2020-01-29,16.571237564086914
2020-01-30,16.795272827148438
2020-01-31,16.220245361328125
2020-02-03,15.816980361938477
2020-02-04,16.324798583984375
2020-02-05,17.482315063476562
2020-02-06,17.27322006225586
2020-02-07,17.153728485107422
2020-02-10,16.832609176635742
2020-02-11,16.952096939086914
2020-02-12,17.370298385620117
2020-02-13,17.400169372558594
2020-02-14,17.041709899902344
2020-02-18,16.5488338470459
2020-02-19,16.96703338623047
2020-02-20,16.541366577148438
2020-02-21,15.660152435302734
2020-02-24,14.323403358459473
2020-02-25,13.277899742126465
2020-02-26,12.486303329467773
2020-02-27,11.702176094055176
2020-02-28,12.12784481048584
2020-03-02,12.1801176071167
2020-03-03,11.791789054870605
2020-03-04,12.142781257629395
2020-03-05,11.911275863647461
2020-03-06,9.984561920166016
2020-03-09,6.2506184577941895
2020-03-10,6.7285637855529785
2020-03-11,6.280490398406982
2020-03-12,5.487880706787109
2020-03-13,6.5673418045043945
2020-03-16,5.714340686798096
2020-03-17,4.876439094543457
2020-03-18,4.083827972412109
2020-03-19,4.944377422332764
2020-03-20,4.589588642120361
2020-03-23,4.66507625579834
2020-03-24,5.593562126159668
2020-03-25,5.404845714569092
2020-03-26,5.555819511413574
2020-03-27,4.748111724853516
2020-03-30,4.7934041023254395
2020-03-31,5.216128349304199
2020-04-01,5.125544548034668
2020-04-02,5.880410671234131
2020-04-03,6.3257832527160645
2020-04-06,6.64282751083374
2020-04-07,6.574889659881592
2020-04-08,7.103295803070068
2020-04-09,7.299560070037842
2020-04-13,7.329756736755371
2020-04-14,6.876835346221924
2020-04-15,6.544693946838379
2020-04-16,6.106871128082275
2020-04-17,6.959871768951416
2020-04-20,6.914578437805176
2020-04-21,6.831543445587158
2020-04-22,7.352400302886963
2020-04-23,7.978942394256592
2020-04-24,7.941196441650391
2020-04-27,8.122365951538086
2020-04-28,8.280888557434082
2020-04-29,9.533964157104492
2020-04-30,9.413187026977539
2020-05-01,8.416765213012695
2020-05-04,8.620576858520508
2020-05-05,8.439409255981445
2020-05-06,8.673417091369629
2020-05-07,9.065949440002441
2020-05-08,9.586808204650879
2020-05-11,9.405637741088867
2020-05-12,9.36034870147705
2020-05-13,8.703612327575684
2020-05-14,8.801742553710938
2020-05-15,9.02065658569336
2020-05-18,9.903852462768555
2020-05-19,9.292409896850586
2020-05-20,9.375447273254395
2020-05-21,9.277311325073242
2020-05-22,9.164081573486328
2020-05-26,9.292409896850586
2020-05-27,9.382991790771484
2020-05-28,8.801742553710938
2020-05-29,8.160110473632812
2020-06-01,8.831940650939941
2020-06-02,9.179177284240723
2020-06-03,9.45093059539795
2020-06-04,9.601903915405273
2020-06-05,11.0210542678833
2020-06-08,11.896699905395508
2020-06-09,10.983312606811523
2020-06-10,10.319028854370117
2020-06-11,9.209373474121094
2020-06-12,9.750205039978027
2020-06-15,9.81875991821289
2020-06-16,10.131072044372559
2020-06-17,9.620709419250488
2020-06-18,9.864466667175293
2020-06-19,9.85684871673584
2020-06-22,9.674032211303711
2020-06-23,9.430275917053223
2020-06-24,8.569518089294434
2020-06-25,8.912297248840332
2020-06-26,8.333380699157715
2020-06-29,8.470491409301758
2020-06-30,8.638072967529297
2020-07-01,8.455254554748535
2020-07-02,8.561899185180664
2020-07-06,8.500961303710938
2020-07-07,7.883954048156738
2020-07-08,7.891570091247559
2020-07-09,7.465001583099365
2020-07-10,7.762078285217285
2020-07-13,7.586878776550293
2020-07-14,7.944894313812256
2020-07-15,8.1810302734375
2020-07-16,8.127711296081543
2020-07-17,7.838250637054443
2020-07-20,7.8230156898498535
2020-07-21,8.645689964294434
2020-07-22,8.432403564453125
2020-07-23,8.287673950195312
2020-07-24,8.150561332702637
2020-07-27,7.944894313812256
2020-07-28,7.876338005065918
2020-07-29,8.25720500946045
2020-07-30,7.876338005065918
2020-07-31,7.990599155426025
2020-08-03,8.074389457702637
2020-08-04,8.447638511657715
2020-08-05,9.171287536621094
2020-08-06,8.965619087219238
2020-08-07,9.22460651397705
2020-08-10,9.628327369689941
2020-08-11,9.415042877197266
2020-08-12,9.529301643371582
2020-08-13,9.21036148071289
2020-08-14,9.42817497253418
2020-08-17,9.132572174072266
2020-08-18,8.8214111328125
2020-08-19,8.626935005187988
2020-08-20,8.315773010253906
2020-08-21,8.121297836303711
2020-08-24,8.385786056518555
2020-08-25,8.541365623474121
2020-08-26,8.323554039001465
2020-08-27,8.37022876739502
2020-08-28,8.634713172912598
2020-08-31,8.45579719543457
2020-09-01,8.48691463470459
2020-09-02,8.292436599731445
2020-09-03,8.144637107849121
2020-09-04,8.206870079040527
2020-09-08,7.483418941497803
2020-09-09,7.452303886413574
2020-09-10,6.8999924659729
2020-09-11,7.065402984619141
2020-09-14,7.183553695678711
2020-09-15,7.270196437835693
2020-09-16,7.6876630783081055
2020-09-17,7.837319374084473
2020-09-18,7.703415870666504
2020-09-21,7.301703929901123
2020-09-22,7.2465667724609375
2020-09-23,6.836979866027832
2020-09-24,7.0575270652771
2020-09-25,6.9472527503967285
2020-09-28,7.719170570373535
2020-09-29,7.538005352020264
2020-09-30,7.451360702514648
2020-10-01,7.167799472808838
2020-10-02,7.5616374015808105
2020-10-05,7.99485445022583
2020-10-06,7.664032459259033
2020-10-07,7.7743072509765625
2020-10-08,8.128758430480957
2020-10-09,7.931839942932129
2020-10-12,7.766430854797363
2020-10-13,7.482870101928711
2020-10-14,7.34108829498291
2020-10-15,7.419856548309326
2020-10-16,7.049650192260742
2020-10-19,6.978758811950684
2020-10-20,7.065402984619141
2020-10-21,6.797595024108887
2020-10-22,7.356842994689941
2020-10-23,7.372595310211182
2020-10-26,6.939376354217529
2020-10-27,6.844855308532715
2020-10-28,6.380129337310791
2020-10-29,6.655813217163086
2020-10-30,7.033897399902344
2020-11-02,7.427731513977051
2020-11-03,7.593143463134766
2020-11-04,7.727046966552734
2020-11-05,7.916086673736572
2020-11-06,7.695539951324463
2020-11-09,8.924304008483887
2020-11-10,9.263005256652832
2020-11-11,9.184236526489258
2020-11-12,8.837661743164062
2020-11-13,9.278756141662598
2020-11-16,9.869508743286133
2020-11-17,10.3263578414917
2020-11-18,10.050674438476562
2020-11-19,10.680810928344727
2020-11-20,10.365743637084961
2020-11-23,11.40546703338623
2020-11-24,12.051356315612793
2020-11-25,11.909574508666992
2020-11-27,11.641767501831055
2020-11-30,11.019509315490723
2020-12-01,11.027384757995605
2020-12-02,11.657523155212402
2020-12-03,12.059233665466309
2020-12-04,13.169848442077637
2020-12-07,12.56334400177002
2020-12-08,12.579096794128418
2020-12-09,12.37430191040039
2020-12-10,13.143728256225586
2020-12-11,12.818507194519043
2020-12-14,12.191859245300293
2020-12-15,12.52501392364502
2020-12-16,12.62020206451416
2020-12-17,12.770915031433105
2020-12-18,12.398098945617676
2020-12-21,12.136334419250488
2020-12-22,11.763518333435059
2020-12-23,12.421895027160645
2020-12-24,12.160130500793457
2020-12-28,12.175994873046875
2020-12-29,12.144266128540039
2020-12-30,12.802641868591309
2020-12-31,12.540879249572754
2021-01-04,12.79471206665039
2021-01-05,13.770378112792969
2021-01-06,14.531871795654297
2021-01-07,14.730180740356445
2021-01-08,14.3652982711792
2021-01-11,14.539803504943848
2021-01-12,15.634453773498535
2021-01-13,15.174385070800781
2021-01-14,16.086591720581055
2021-01-15,15.523406028747559
2021-01-19,15.864490509033203
2021-01-20,15.840691566467285
2021-01-21,14.587398529052734
2021-01-22,14.119394302368164
2021-01-25,13.778311729431152
2021-01-26,13.365832328796387
2021-01-27,13.651394844055176
2021-01-28,13.643461227416992
2021-01-29,13.056473731994629
2021-02-01,13.294443130493164
2021-02-02,13.453086853027344
2021-02-03,14.436685562133789
2021-02-04,14.397026062011719
2021-02-05,14.198719024658203
2021-02-08,14.872960090637207
2021-02-09,14.968144416809082
2021-02-10,15.650321006774902
2021-02-11,15.309231758117676
2021-02-12,15.848624229431152
2021-02-16,16.554595947265625
2021-02-17,17.236766815185547
2021-02-18,16.29283332824707
2021-02-19,16.522863388061523
2021-02-22,16.856019973754883
2021-02-23,17.125717163085938
2021-02-24,17.66510772705078
2021-02-25,16.93534278869629
2021-02-26,17.0860538482666
2021-03-01,17.768224716186523
2021-03-02,17.831687927246094
2021-03-03,17.998262405395508
2021-03-04,18.735960006713867
2021-03-05,20.314477920532227
2021-03-08,19.48952293395996
2021-03-09,18.90254020690918
2021-03-10,18.95806312561035
2021-03-11,19.54505157470703
2021-03-12,19.472780227661133
2021-03-15,19.76186180114746
2021-03-16,18.878559112548828
2021-03-17,19.015071868896484
2021-03-18,17.955108642578125
2021-03-19,18.228132247924805
2021-03-22,17.931018829345703
2021-03-23,17.457246780395508
2021-03-24,17.939048767089844
2021-03-25,17.947080612182617
2021-03-26,18.26024627685547
2021-03-29,17.54557991027832
2021-03-30,17.66602897644043
2021-03-31,17.54557991027832
2021-04-01,18.870532989501953
2021-04-05,18.0354061126709
2021-04-06,18.292369842529297
2021-04-07,18.083589553833008
2021-04-08,17.939048767089844
2021-04-09,17.698152542114258
2021-04-12,17.56966781616211
2021-04-13,17.417097091674805
2021-04-14,18.059494018554688
2021-04-15,17.963136672973633
2021-04-16,17.56966781616211
2021-04-19,17.69011688232422
2021-04-20,16.83893585205078
2021-04-21,16.99953842163086
2021-04-22,16.86302947998047
2021-04-23,17.21634864807129
2021-04-26,17.56163787841797
2021-04-27,17.7784481048584
2021-04-28,19.296119689941406
2021-04-29,19.32823944091797
2021-04-30,18.774169921875
2021-05-03,18.966888427734375
2021-05-04,18.83037757873535
2021-05-05,20.259721755981445
2021-05-06,20.291845321655273
2021-05-07,21.054691314697266
2021-05-10,20.886064529418945
2021-05-11,20.66925048828125
2021-05-12,20.540773391723633
2021-05-13,19.87428092956543
2021-05-14,21.18317413330078
2021-05-17,21.833600997924805
2021-05-18,21.07075309753418
2021-05-19,20.299875259399414
2021-05-20,20.2838134765625
2021-05-21,20.35608673095703
2021-05-24,20.8378849029541
2021-05-25,20.717430114746094
2021-05-26,21.207265853881836
2021-05-27,21.399982452392578
2021-05-28,21.327714920043945
