,PHM
2019-10-11,34.86272048950195
2019-10-14,35.02338409423828
2019-10-15,35.259647369384766
2019-10-16,36.129085540771484
2019-10-17,36.13854217529297
2019-10-18,36.19523239135742
2019-10-21,36.091270446777344
2019-10-22,37.26313781738281
2019-10-23,37.64115905761719
2019-10-24,38.77521896362305
2019-10-25,38.18928527832031
2019-10-28,37.300941467285156
2019-10-29,36.85676193237305
2019-10-30,37.395442962646484
2019-10-31,37.08357620239258
2019-11-01,37.830162048339844
2019-11-04,36.05349349975586
2019-11-05,36.17633056640625
2019-11-06,36.69610595703125
2019-11-07,35.958980560302734
2019-11-08,36.081825256347656
2019-11-11,36.66775894165039
2019-11-12,36.639408111572266
2019-11-13,37.08357620239258
2019-11-14,37.18753433227539
2019-11-15,36.77170944213867
2019-11-18,37.31983947753906
2019-11-19,37.21588897705078
2019-11-20,37.46160125732422
2019-11-21,36.837860107421875
2019-11-22,36.74335861206055
2019-11-25,37.2725944519043
2019-11-26,37.886878967285156
2019-11-27,37.63170623779297
2019-11-29,37.47104263305664
2019-12-02,36.98907470703125
2019-12-03,37.20643615722656
2019-12-04,37.225337982177734
2019-12-05,37.99081802368164
2019-12-06,37.858516693115234
2019-12-09,37.95302200317383
2019-12-10,38.05697250366211
2019-12-11,38.47278594970703
2019-12-12,37.45215606689453
2019-12-13,38.16093826293945
2019-12-16,37.82072067260742
2019-12-17,37.48895263671875
2019-12-18,36.89178466796875
2019-12-19,36.588462829589844
2019-12-20,37.555301666259766
2019-12-23,36.872825622558594
2019-12-24,37.109798431396484
2019-12-26,36.94865417480469
2019-12-27,36.768558502197266
2019-12-30,36.77803039550781
2019-12-31,36.77803039550781
2020-01-02,36.66429138183594
2020-01-03,36.986572265625
2020-01-06,37.261451721191406
2020-01-07,37.50791549682617
2020-01-08,37.849151611328125
2020-01-09,37.735408782958984
2020-01-10,37.906028747558594
2020-01-13,38.32310104370117
2020-01-14,38.806514739990234
2020-01-15,39.1572380065918
2020-01-16,39.48898696899414
2020-01-17,39.61222457885742
2020-01-21,40.32313537597656
2020-01-22,40.64542007446289
2020-01-23,41.56486892700195
2020-01-24,41.432159423828125
2020-01-27,41.99142074584961
2020-01-28,44.3990592956543
2020-01-29,43.6123046875
2020-01-30,43.29950714111328
2020-01-31,42.32317352294922
2020-02-03,42.33265686035156
2020-02-04,41.78288269042969
2020-02-05,42.91086959838867
2020-02-06,43.119407653808594
2020-02-07,43.6976203918457
2020-02-10,44.22842788696289
2020-02-11,44.531761169433594
2020-02-12,44.266353607177734
2020-02-13,44.25686264038086
2020-02-14,44.25686264038086
2020-02-18,44.218955993652344
2020-02-19,44.124168395996094
2020-02-20,44.237911224365234
2020-02-21,43.99146270751953
2020-02-24,42.891902923583984
2020-02-25,41.09092712402344
2020-02-26,39.87762451171875
2020-02-27,39.564823150634766
2020-02-28,38.105079650878906
2020-03-02,39.38473129272461
2020-03-03,39.99137496948242
2020-03-04,42.105159759521484
2020-03-05,40.72125244140625
2020-03-06,39.33734130859375
2020-03-09,36.616905212402344
2020-03-10,37.564788818359375
2020-03-11,33.498348236083984
2020-03-12,28.999563217163086
2020-03-13,29.0376033782959
2020-03-16,22.90289878845215
2020-03-17,21.9612979888916
2020-03-18,18.508739471435547
2020-03-19,18.575319290161133
2020-03-20,18.803586959838867
2020-03-23,16.872814178466797
2020-03-24,21.00067138671875
2020-03-25,23.03605842590332
2020-03-26,24.453222274780273
2020-03-27,23.321393966674805
2020-03-30,22.598543167114258
2020-03-31,21.228933334350586
2020-04-01,19.78323745727539
2020-04-02,18.822607040405273
2020-04-03,17.995136260986328
2020-04-06,20.639240264892578
2020-04-07,21.904226303100586
2020-04-08,24.27250862121582
2020-04-09,25.05242347717285
2020-04-13,23.587703704833984
2020-04-14,24.424686431884766
2020-04-15,22.712675094604492
2020-04-16,23.083614349365234
2020-04-17,24.27250862121582
2020-04-20,23.121658325195312
2020-04-21,22.99801254272461
2020-04-22,22.893394470214844
2020-04-23,22.70316505432129
2020-04-24,24.386642456054688
2020-04-27,25.90843391418457
2020-04-28,27.572885513305664
2020-04-29,28.80933952331543
2020-04-30,26.888080596923828
2020-05-01,25.90843391418457
2020-05-04,25.93696403503418
2020-05-05,26.44105339050293
2020-05-06,26.27936553955078
2020-05-07,26.802480697631836
2020-05-08,28.419376373291016
2020-05-11,27.981868743896484
2020-05-12,26.71688461303711
2020-05-13,25.85136604309082
2020-05-14,26.24131965637207
2020-05-15,26.36496925354004
2020-05-18,29.608274459838867
2020-05-19,29.855567932128906
2020-05-20,29.89361000061035
2020-05-21,31.092025756835938
2020-05-22,31.681713104248047
2020-05-26,32.66136932373047
2020-05-27,34.66822052001953
2020-05-28,32.72793960571289
2020-05-29,32.30945587158203
2020-06-01,32.65185546875
2020-06-02,33.05131530761719
2020-06-03,34.22119903564453
2020-06-04,33.29861831665039
2020-06-05,34.92502212524414
2020-06-08,34.87746810913086
2020-06-09,34.08803176879883
2020-06-10,34.54457092285156
2020-06-11,31.405027389526367
2020-06-12,32.3402099609375
2020-06-15,34.086524963378906
2020-06-16,34.85947799682617
2020-06-17,34.73542404174805
2020-06-18,33.98154830932617
2020-06-19,33.08453369140625
2020-06-22,33.466251373291016
2020-06-23,33.51395797729492
2020-06-24,32.29249572753906
2020-06-25,31.090112686157227
2020-06-26,30.4698429107666
2020-06-29,31.968042373657227
2020-06-30,32.47380828857422
2020-07-01,31.471820831298828
2020-07-02,31.37639617919922
2020-07-06,32.54060363769531
2020-07-07,32.36882781982422
2020-07-08,33.657100677490234
2020-07-09,32.33066177368164
2020-07-10,33.40898513793945
2020-07-13,32.3402099609375
2020-07-14,33.8288688659668
2020-07-15,34.525489807128906
2020-07-16,35.06941604614258
2020-07-17,35.59426498413086
2020-07-20,35.861473083496094
2020-07-21,35.97597885131836
2020-07-22,37.636409759521484
2020-07-23,39.40180206298828
2020-07-24,40.67097854614258
2020-07-27,42.21690368652344
2020-07-28,41.50120162963867
2020-07-29,42.65586471557617
2020-07-30,41.86383056640625
2020-07-31,41.60616683959961
2020-08-03,42.016502380371094
2020-08-04,42.12147903442383
2020-08-05,42.47455596923828
2020-08-06,42.67496109008789
2020-08-07,42.23598861694336
2020-08-10,43.09482955932617
2020-08-11,42.34096145629883
2020-08-12,43.362030029296875
2020-08-13,43.43836975097656
2020-08-14,43.00894546508789
2020-08-17,44.306758880615234
2020-08-18,44.478519439697266
2020-08-19,44.05864715576172
2020-08-20,44.22087097167969
2020-08-21,45.30873489379883
2020-08-24,45.44233703613281
2020-08-25,45.022457122802734
2020-08-26,44.17316436767578
2020-08-27,43.6578483581543
2020-08-28,43.24751281738281
2020-08-31,42.550899505615234
2020-09-01,43.944129943847656
2020-09-02,44.030025482177734
2020-09-03,42.16919708251953
2020-09-04,41.2339973449707
2020-09-08,41.21492004394531
2020-09-09,42.56044387817383
2020-09-10,42.46500778198242
2020-09-11,43.228424072265625
2020-09-14,43.58151626586914
2020-09-15,42.989864349365234
2020-09-16,44.58349609375
2020-09-17,43.38111114501953
2020-09-18,43.03666305541992
2020-09-21,42.68264389038086
2020-09-22,43.888214111328125
2020-09-23,41.945919036865234
2020-09-24,42.43389129638672
2020-09-25,42.10858154296875
2020-09-28,43.7829704284668
2020-09-29,43.314144134521484
2020-09-30,44.29007339477539
2020-10-01,45.40951919555664
2020-10-02,45.47649002075195
2020-10-05,45.65829086303711
2020-10-06,44.60580825805664
2020-10-07,45.09377670288086
2020-10-08,46.854278564453125
2020-10-09,46.86384963989258
2020-10-12,47.342254638671875
2020-10-13,46.28020095825195
2020-10-14,46.194095611572266
2020-10-15,46.78730773925781
2020-10-16,45.68699264526367
2020-10-19,44.41444778442383
2020-10-20,44.95026397705078
2020-10-21,43.285438537597656
2020-10-22,40.79776382446289
2020-10-23,42.089439392089844
2020-10-26,40.57771301269531
2020-10-27,39.544368743896484
2020-10-28,40.12800216674805
2020-10-29,39.620906829833984
2020-10-30,38.99899673461914
2020-11-02,40.32893371582031
2020-11-03,41.285728454589844
2020-11-04,44.31877517700195
2020-11-05,44.03173828125
2020-11-06,42.20426559448242
2020-11-09,38.8841667175293
2020-11-10,40.73079299926758
2020-11-11,40.96998977661133
2020-11-12,39.9079475402832
2020-11-13,41.07522964477539
2020-11-16,41.017822265625
2020-11-17,41.15178680419922
2020-11-18,41.840675354003906
2020-11-19,41.7449951171875
2020-11-20,41.78326416015625
2020-11-23,43.23760223388672
2020-11-24,42.07987976074219
2020-11-25,42.68264389038086
2020-11-27,42.443450927734375
2020-11-30,41.7449951171875
2020-12-01,40.8169059753418
2020-12-02,39.75485610961914
2020-12-03,41.30487060546875
2020-12-04,40.242820739746094
2020-12-07,41.73542022705078
2020-12-08,40.22369384765625
2020-12-09,40.261959075927734
2020-12-10,40.33850860595703
2020-12-11,40.52029800415039
2020-12-14,40.30023193359375
2020-12-15,40.72262954711914
2020-12-16,40.7994270324707
2020-12-17,42.98819351196289
2020-12-18,43.29539108276367
2020-12-21,42.95939636230469
2020-12-22,43.592987060546875
2020-12-23,42.51780700683594
2020-12-24,43.39139175415039
2020-12-28,42.69060516357422
2020-12-29,42.38340759277344
2020-12-30,42.325801849365234
2020-12-31,41.39461898803711
2021-01-04,40.521026611328125
2021-01-05,39.42664337158203
2021-01-06,39.215450286865234
2021-01-07,40.78982925415039
2021-01-08,39.86823272705078
2021-01-11,40.396236419677734
2021-01-12,40.95302963256836
2021-01-13,40.85702896118164
2021-01-14,40.72262954711914
2021-01-15,40.991424560546875
2021-01-19,42.24900817871094
2021-01-20,44.8217658996582
2021-01-21,45.65695571899414
2021-01-22,46.933738708496094
2021-01-25,47.020137786865234
2021-01-26,45.72416305541992
2021-01-27,45.35936737060547
2021-01-28,42.78660583496094
2021-01-29,41.7594108581543
2021-02-01,42.97859191894531
2021-02-02,44.13058090209961
2021-02-03,44.50497817993164
2021-02-04,45.21535873413086
2021-02-05,46.20415115356445
2021-02-08,47.2889404296875
2021-02-09,47.23133850097656
2021-02-10,47.38492965698242
2021-02-11,47.528926849365234
2021-02-12,46.540138244628906
2021-02-16,44.80257034301758
2021-02-17,44.32257843017578
2021-02-18,43.65058898925781
2021-02-19,44.533775329589844
2021-02-22,43.62178039550781
2021-02-23,44.082576751708984
2021-02-24,45.04256057739258
2021-02-25,42.181800842285156
2021-02-26,43.30499267578125
2021-03-01,43.65058898925781
2021-03-02,44.34177017211914
2021-03-03,42.49861145019531
2021-03-04,42.0282096862793
2021-03-05,43.9097900390625
2021-03-08,45.51295852661133
2021-03-09,45.44576644897461
2021-03-10,46.87614822387695
2021-03-11,46.45253372192383
2021-03-12,46.14445114135742
2021-03-15,47.84851837158203
2021-03-16,47.26124572753906
2021-03-17,49.0904655456543
2021-03-18,46.45253372192383
2021-03-19,47.16496658325195
2021-03-22,47.24198913574219
2021-03-23,46.539180755615234
2021-03-24,46.41402816772461
2021-03-25,48.272125244140625
2021-03-26,50.659732818603516
2021-03-29,49.68736267089844
2021-03-30,50.78489685058594
2021-03-31,50.48644256591797
2021-04-01,51.487701416015625
2021-04-05,51.824668884277344
2021-04-06,51.978694915771484
2021-04-07,51.53583526611328
2021-04-08,51.16999816894531
2021-04-09,52.5274658203125
2021-04-12,52.0846061706543
2021-04-13,52.03646469116211
2021-04-14,51.5069465637207
2021-04-15,51.458824157714844
2021-04-16,52.200130462646484
2021-04-19,51.70913314819336
2021-04-20,50.5538330078125
2021-04-21,51.17961502075195
2021-04-22,51.198875427246094
2021-04-23,51.90169143676758
2021-04-26,52.74889373779297
2021-04-27,55.011356353759766
2021-04-28,56.493980407714844
2021-04-29,57.581886291503906
2021-04-30,56.91759490966797
2021-05-03,58.082515716552734
2021-05-04,58.631282806396484
2021-05-05,58.84307861328125
2021-05-06,58.35208511352539
2021-05-07,59.43035888671875
2021-05-10,60.02726364135742
2021-05-11,57.32194519042969
2021-05-12,53.34579849243164
2021-05-13,55.89708709716797
2021-05-14,56.28217697143555
2021-05-17,55.82968521118164
2021-05-18,54.03897476196289
2021-05-19,53.509464263916016
2021-05-20,53.97159194946289
2021-05-21,53.6923828125
2021-05-24,53.933074951171875
2021-05-25,54.424076080322266
2021-05-26,55.473472595214844
2021-05-27,55.723785400390625
2021-05-28,55.63714599609375
2021-06-01,55.99334716796875
2021-06-02,55.22316360473633
2021-06-03,54.2122688293457
2021-06-04,54.828426361083984
2021-06-07,54.59737014770508
2021-06-08,54.83805465698242
2021-06-09,53.759788513183594
2021-06-10,52.109352111816406
2021-06-11,52.4471549987793
2021-06-14,51.665367126464844
2021-06-15,52.32168197631836
2021-06-16,51.269649505615234
2021-06-17,51.848751068115234
2021-06-18,51.80049514770508
2021-06-21,52.31202697753906
2021-06-22,52.49540710449219
2021-06-23,51.62675857543945
2021-06-24,51.559200286865234
2021-06-25,51.74258041381836
2021-06-28,52.572628021240234
2021-06-29,53.605350494384766
2021-06-30,52.66914367675781
2021-07-01,53.87559509277344
2021-07-02,53.315799713134766
2021-07-06,52.04178237915039
2021-07-07,53.19032669067383
2021-07-08,50.873931884765625
2021-07-09,51.375816345214844
2021-07-12,51.308250427246094
2021-07-13,49.87015914916992
2021-07-14,49.9473762512207
2021-07-15,49.754329681396484
2021-07-16,49.22350311279297
2021-07-19,49.14628601074219
2021-07-20,50.3913459777832
2021-07-21,51.009056091308594
2021-07-22,50.66159439086914
2021-07-23,52.18655776977539
2021-07-26,51.50129318237305
2021-07-27,51.53025436401367
2021-07-28,50.796714782714844
2021-07-29,53.1420783996582
2021-07-30,52.95869064331055
2021-08-02,53.04555892944336
2021-08-03,53.4412727355957
2021-08-04,51.43373107910156
2021-08-05,51.62675857543945
2021-08-06,51.10557556152344
2021-08-09,50.73881530761719
2021-08-10,51.57849884033203
2021-08-11,53.4412727355957
2021-08-12,52.5629768371582
2021-08-13,52.4471549987793
2021-08-16,52.717403411865234
2021-08-17,50.62299346923828
2021-08-18,50.52647399902344
2021-08-19,49.937721252441406
2021-08-20,50.873931884765625
2021-08-23,50.613338470458984
2021-08-24,51.7232780456543
2021-08-25,52.331329345703125
2021-08-26,51.94527816772461
2021-08-27,52.96834182739258
2021-08-30,52.27342224121094
2021-08-31,51.98388671875
2021-09-01,52.784950256347656
2021-09-02,52.31202697753906
2021-09-03,51.53025436401367
2021-09-07,50.88358688354492
2021-09-08,47.80470657348633
2021-09-09,46.79127883911133
2021-09-10,46.260433197021484
2021-09-13,46.598243713378906
2021-09-14,45.53657150268555
2021-09-15,45.92262649536133
2021-09-16,46.54032897949219
2021-09-17,47.0823974609375
2021-09-20,45.85306930541992
2021-09-21,45.59172058105469
2021-09-22,46.346744537353516
2021-09-23,45.843387603759766
2021-09-24,45.96923065185547
2021-09-27,46.79201126098633
2021-09-28,45.678836822509766
2021-09-29,46.385459899902344
2021-09-30,44.449501037597656
2021-10-01,44.652774810791016
2021-10-04,44.76893997192383
2021-10-05,45.03997039794922
2021-10-06,45.48523712158203
2021-10-07,46.133785247802734
2021-10-08,45.81435012817383
2021-10-11,45.73691177368164
2021-10-12,46.337059020996094
2021-10-13,46.24994659423828
2021-10-14,47.66318893432617
2021-10-15,46.85976791381836
2021-10-18,47.789024353027344
2021-10-19,47.653507232666016
2021-10-20,48.60212326049805
2021-10-21,48.49564743041992
2021-10-22,48.1278190612793
2021-10-25,48.263336181640625
2021-10-26,47.121116638183594
2021-10-27,47.188880920410156
2021-10-28,47.10176467895508
2021-10-29,46.54033279418945
2021-11-01,47.121116638183594
2021-11-02,46.25962448120117
2021-11-03,46.84040451049805
2021-11-04,47.50831604003906
2021-11-05,48.8150749206543
2021-11-08,48.66019821166992
2021-11-09,50.247684478759766
2021-11-10,48.99898910522461
2021-11-11,49.076438903808594
2021-11-12,49.715301513671875
2021-11-15,48.95059585571289
2021-11-16,49.870174407958984
2021-11-17,50.68328094482422
2021-11-18,50.08313751220703
2021-11-19,50.5767936706543
2021-11-22,50.741355895996094
2021-11-23,51.20598220825195
2021-11-24,50.9639892578125
2021-11-26,49.937931060791016
2021-11-29,49.86049270629883
2021-11-30,48.42789077758789
2021-12-01,48.46660614013672
2021-12-02,50.809120178222656
2021-12-03,50.42191696166992
2021-12-06,52.24171447753906
2021-12-07,52.9193000793457
2021-12-08,53.596885681152344
2021-12-09,53.596885681152344
2021-12-10,54.41966247558594
2021-12-13,53.22905731201172
2021-12-14,52.27783966064453
2021-12-15,53.69496154785156
2021-12-16,52.40402603149414
2021-12-17,51.42369079589844
2021-12-20,49.96775436401367
2021-12-21,51.43339920043945
2021-12-22,52.93787384033203
2021-12-23,53.04463577270508
2021-12-27,53.75319290161133
2021-12-28,54.62675094604492
2021-12-29,55.956512451171875
2021-12-30,54.98588180541992
2021-12-31,55.48090744018555
2022-01-03,54.44233322143555
2022-01-04,55.23824691772461
2022-01-05,54.46174240112305
2022-01-06,53.41346740722656
2022-01-07,50.744258880615234
2022-01-10,51.44310760498047
2022-01-11,53.287288665771484
2022-01-12,53.40376663208008
2022-01-13,55.25766372680664
2022-01-14,55.412960052490234
2022-01-18,52.91845703125
2022-01-19,51.54016876220703
2022-01-20,50.83161163330078
2022-01-21,49.99687576293945
2022-01-24,52.41373062133789
2022-01-25,51.46251678466797
2022-01-26,49.56979751586914
2022-01-27,48.53123092651367
2022-01-28,49.7445182800293
2022-01-31,51.142208099365234
2022-02-01,51.62752151489258
2022-02-02,52.801979064941406
2022-02-03,51.287803649902344
2022-02-04,47.30824661254883
2022-02-07,47.424720764160156
2022-02-08,48.68653106689453
2022-02-09,49.92892837524414
2022-02-10,47.11412048339844
2022-02-11,46.45409393310547
2022-02-14,46.41526794433594
2022-02-15,47.46354675292969
2022-02-16,47.832374572753906
2022-02-17,46.54145050048828
2022-02-18,46.716163635253906
2022-02-22,44.871971130371094
2022-02-23,43.551918029785156
2022-02-24,45.25052261352539
2022-02-25,47.23059844970703
2022-02-28,48.20121383666992
2022-03-01,47.65766906738281
2022-03-02,48.57006072998047
2022-03-03,47.803260803222656
2022-03-04,47.91973114013672
2022-03-07,44.91080093383789
2022-03-08,44.72639083862305
2022-03-09,46.26967239379883
2022-03-10,45.764957427978516
2022-03-11,45.027278900146484
2022-03-14,43.099205017089844
2022-03-15,45.23176574707031
2022-03-16,45.3875732421875
2022-03-17,46.10816192626953
2022-03-18,47.15983963012695
2022-03-21,45.309669494628906
2022-03-22,45.173343658447266
2022-03-23,43.47897720336914
2022-03-24,43.40107345581055
2022-03-25,42.65126419067383
2022-03-28,42.5246696472168
2022-03-29,44.01455307006836
2022-03-30,43.17710494995117
2022-03-31,40.80109786987305
2022-04-01,41.25876998901367
2022-04-04,42.037784576416016
2022-04-05,40.80109786987305
2022-04-06,39.68125915527344
2022-04-07,39.19437026977539
2022-04-08,39.60335922241211
2022-04-11,40.38236999511719
2022-04-12,40.71345901489258
2022-04-13,41.58012008666992
2022-04-14,41.10297393798828
2022-04-18,40.96664047241211
2022-04-19,42.54415512084961
2022-04-20,42.75838088989258
2022-04-21,42.174129486083984
2022-04-22,40.81083679199219
2022-04-25,42.5246696472168
2022-04-26,41.46327209472656
2022-04-27,40.55765914916992
2022-04-28,42.37861251831055
2022-04-29,40.66476821899414
2022-05-02,41.326934814453125
2022-05-03,42.46624755859375
2022-05-04,44.6572380065918
2022-05-05,42.16438293457031
2022-05-06,41.66775894165039
2022-05-09,41.5509033203125
2022-05-10,40.80109786987305
2022-05-11,39.42808151245117
2022-05-12,41.05427932739258
2022-05-13,41.414573669433594
2022-05-16,41.60932540893555
2022-05-17,43.27448272705078
2022-05-18,40.54791259765625
2022-05-19,40.57712936401367
2022-05-20,41.61906433105469
2022-05-23,41.317195892333984
2022-05-24,39.85654067993164
2022-05-25,41.84303283691406
2022-05-26,43.800315856933594
2022-05-27,44.49169921875
2022-05-31,44.07298278808594
2022-06-01,43.741886138916016
2022-06-02,44.31642150878906
2022-06-03,43.87822341918945
2022-06-06,43.936649322509766
2022-06-07,44.11193084716797
2022-06-08,42.9141845703125
2022-06-09,42.98258590698242
2022-06-10,41.03815460205078
2022-06-13,39.05465316772461
2022-06-14,38.96670913696289
2022-06-15,38.52701187133789
2022-06-16,35.43938064575195
2022-06-17,35.419837951660156
2022-06-21,36.31877136230469
2022-06-22,37.05158996582031
2022-06-23,38.81037139892578
2022-06-24,39.46502685546875
2022-06-27,39.66044235229492
2022-06-28,38.95694351196289
2022-06-29,38.683345794677734
2022-06-30,38.722434997558594
2022-07-01,41.25312042236328
2022-07-05,42.71876907348633
2022-07-06,42.249759674072266
2022-07-07,42.58197021484375
2022-07-08,43.187774658203125
2022-07-11,42.99235153198242
2022-07-12,43.05097579956055
2022-07-13,43.31480407714844
2022-07-14,42.79693603515625
2022-07-15,42.94349670410156
2022-07-18,42.46471405029297
2022-07-19,43.529754638671875
2022-07-20,43.353885650634766
2022-07-21,44.536170959472656
2022-07-22,44.85861587524414
2022-07-25,43.67631912231445
2022-07-26,41.8198356628418
2022-07-27,42.66014099121094
2022-07-28,42.708988189697266
2022-07-29,42.62105941772461
2022-08-01,43.1584587097168
2022-08-02,40.74502944946289
2022-08-03,40.9013671875
2022-08-04,41.643959045410156
2022-08-05,41.40945816040039
2022-08-08,42.52334976196289
2022-08-09,41.21403503417969
2022-08-10,43.119380950927734
2022-08-11,43.25617218017578
2022-08-12,43.92059326171875
2022-08-15,43.392967224121094
2022-08-16,43.529754638671875
2022-08-17,42.503807067871094
2022-08-18,42.708988189697266
2022-08-19,41.34105682373047
2022-08-22,40.05128479003906
2022-08-23,40.20762634277344
2022-08-24,41.12609100341797
2022-08-25,42.06411361694336
2022-08-26,40.100135803222656
2022-08-29,39.973121643066406
2022-08-30,40.04151153564453
2022-08-31,39.728843688964844
2022-09-01,39.631134033203125
2022-09-02,39.52365493774414
2022-09-06,38.898311614990234
2022-09-07,39.699527740478516
2022-09-08,39.88518142700195
2022-09-09,40.81342697143555
2022-09-12,41.16518020629883
2022-09-13,38.30228042602539
2022-09-14,38.01891326904297
2022-09-15,37.970062255859375
2022-09-16,38.458614349365234
2022-09-19,39.73862075805664
2022-09-20,39.06441116333008
2022-09-21,38.58382797241211
2022-09-22,38.16209411621094
2022-09-23,38.39748764038086
2022-09-26,37.18132400512695
2022-09-27,36.81842803955078
2022-09-28,38.68191146850586
2022-09-29,37.406898498535156
2022-09-30,36.77920150756836
2022-10-03,38.49556350708008
2022-10-04,40.202117919921875
2022-10-05,40.074615478515625
2022-10-06,40.476741790771484
2022-10-07,39.31942367553711
2022-10-10,39.093833923339844
2022-10-11,39.18211364746094
2022-10-12,38.25037384033203
2022-10-13,38.103248596191406
2022-10-14,36.857669830322266
2022-10-17,37.59324645996094
2022-10-18,38.868255615234375
2022-10-19,36.445735931396484
2022-10-20,35.886695861816406
2022-10-21,36.76939010620117
2022-10-24,37.23036193847656
2022-10-25,38.789794921875
2022-10-26,38.13267517089844
2022-10-27,38.475948333740234
2022-10-28,39.5548095703125
2022-10-31,39.22134017944336
2022-11-01,39.034996032714844
2022-11-02,37.89728546142578
2022-11-03,36.504581451416016
2022-11-04,37.52458953857422
2022-11-07,37.97575759887695
2022-11-08,38.17190933227539
2022-11-09,37.838443756103516
2022-11-10,42.938499450683594
2022-11-11,43.517147064208984
2022-11-14,41.69289779663086
2022-11-15,42.78157043457031
2022-11-16,42.86002731323242
2022-11-17,42.01655578613281
2022-11-18,42.026363372802734
2022-11-21,41.59483337402344
2022-11-22,42.88945388793945
2022-11-23,43.8408088684082
2022-11-25,43.66427230834961
2022-11-28,42.977718353271484
2022-11-29,43.242530822753906
2022-11-30,43.919273376464844
2022-12-01,44.28216552734375
2022-12-02,43.73292922973633
2022-12-05,42.86983871459961
2022-12-06,42.54618453979492
2022-12-07,43.74272918701172
2022-12-08,43.5563850402832
2022-12-09,43.075801849365234
2022-12-12,43.95850372314453
2022-12-13,45.07075500488281
2022-12-14,45.602272033691406
2022-12-15,46.31095886230469
2022-12-16,45.5727424621582
2022-12-19,44.37190246582031
2022-12-20,44.07661819458008
2022-12-21,45.04122543334961
2022-12-22,45.306983947753906
2022-12-23,45.07075500488281
2022-12-27,45.14949417114258
2022-12-28,44.18489074707031
2022-12-29,45.100284576416016
2022-12-30,44.8148307800293
2023-01-03,45.474308013916016
2023-01-04,46.66529846191406
2023-01-05,46.92122268676758
2023-01-06,47.551170349121094
2023-01-09,47.374000549316406
2023-01-10,47.66928482055664
2023-01-11,49.047298431396484
2023-01-12,49.51975631713867
2023-01-13,49.942996978759766
2023-01-17,50.26781463623047
2023-01-18,50.16938781738281
2023-01-19,49.39179229736328
2023-01-20,49.913475036621094
2023-01-23,50.25798034667969
2023-01-24,50.80917739868164
2023-01-25,51.163516998291016
2023-01-26,51.547401428222656
2023-01-27,51.7934684753418
2023-01-30,51.173370361328125
2023-01-31,55.996395111083984
2023-02-01,57.52205276489258
2023-02-02,59.323307037353516
2023-02-03,57.87639617919922
2023-02-06,56.57713317871094
2023-02-07,57.157859802246094
2023-02-08,54.6380729675293
2023-02-09,54.69712829589844
2023-02-10,55.10068893432617
2023-02-13,56.488548278808594
2023-02-14,55.592838287353516
2023-02-15,55.848758697509766
2023-02-16,55.03179168701172
2023-02-17,53.447078704833984
2023-02-21,51.931270599365234
2023-02-22,52.28561782836914
2023-02-23,53.15179443359375
2023-02-24,52.7383918762207
2023-02-27,52.85651397705078
2023-02-28,53.8112678527832
2023-03-01,53.368343353271484
2023-03-02,53.42739486694336
2023-03-03,54.32310104370117
2023-03-06,53.92938232421875
2023-03-07,53.191165924072266
2023-03-08,53.890010833740234
2023-03-09,53.58488464355469
2023-03-10,52.6301155090332
2023-03-13,53.358489990234375
2023-03-14,54.1557731628418
2023-03-15,53.76205062866211
2023-03-16,55.08100509643555
2023-03-17,54.705902099609375
2023-03-20,54.64667510986328
2023-03-21,55.100746154785156
2023-03-22,55.20933532714844
2023-03-23,55.66339874267578
2023-03-24,55.929927825927734
2023-03-27,55.82134246826172
2023-03-28,56.532066345214844
2023-03-29,56.413612365722656
2023-03-30,56.04838180541992
2023-03-31,57.529052734375
2023-04-03,58.239768981933594
2023-04-04,57.66724395751953
2023-04-05,57.874542236328125
2023-04-06,57.094722747802734
2023-04-10,57.578407287597656
2023-04-11,58.9899787902832
2023-04-12,58.98011016845703
2023-04-13,58.44706726074219
2023-04-14,59.36508560180664
2023-04-17,59.80929183959961
2023-04-18,61.783512115478516
2023-04-19,61.63544845581055
2023-04-20,62.00068283081055
2023-04-21,62.02042770385742
2023-04-24,63.037147521972656
2023-04-25,64.11309814453125
2023-04-26,63.79723358154297
2023-04-27,65.41610717773438
2023-04-28,66.28475189208984
2023-05-01,64.93241119384766
2023-05-02,64.92253875732422
2023-05-03,65.63327026367188
2023-05-04,65.51480865478516
2023-05-05,66.15644073486328
2023-05-08,66.90664672851562
2023-05-09,66.85728454589844
2023-05-10,66.92638397216797
2023-05-11,67.24226379394531
2023-05-12,67.54826354980469
2023-05-15,67.66671752929688
2023-05-16,68.46627807617188
2023-05-17,68.60447692871094
2023-05-18,69.24610900878906
2023-05-19,68.2885971069336
2023-05-22,66.55127716064453
2023-05-23,64.84357452392578
2023-05-24,64.91268157958984
2023-05-25,65.66287231445312
2023-05-26,65.0212631225586
2023-05-30,65.8306884765625
2023-05-31,65.22854614257812
2023-06-01,66.43282318115234
2023-06-02,68.48601531982422
2023-06-05,68.52550506591797
2023-06-06,71.24995422363281
2023-06-07,70.64781951904297
2023-06-08,70.29244232177734
2023-06-09,71.0624008178711
2023-06-12,71.9606704711914
2023-06-13,72.93791961669922
2023-06-14,72.30616760253906
2023-06-15,73.00701141357422
2023-06-16,72.72013854980469
2023-06-20,74.07540130615234
2023-06-21,74.93606567382812
2023-06-22,75.23284149169922
2023-06-23,75.45046997070312
2023-06-26,75.21305847167969
2023-06-27,77.8246841430664
