,SPGI
2018-03-27,176.90110778808594
2018-03-28,176.34555053710938
2018-03-29,179.90492248535156
2018-04-02,175.73355102539062
2018-04-03,178.15345764160156
2018-04-04,178.39830017089844
2018-04-05,178.6619415283203
2018-04-06,176.38327026367188
2018-04-09,176.80699157714844
2018-04-10,180.3285675048828
2018-04-11,178.3888702392578
2018-04-12,180.95004272460938
2018-04-13,179.62237548828125
2018-04-16,180.46981811523438
2018-04-17,182.62615966796875
2018-04-18,183.30410766601562
2018-04-19,182.6167449951172
2018-04-20,181.6939697265625
2018-04-23,180.8370361328125
2018-04-24,178.03106689453125
2018-04-25,178.5113067626953
2018-04-26,179.14215087890625
2018-04-27,176.14781188964844
2018-04-30,177.58851623535156
2018-05-01,178.93499755859375
2018-05-02,177.0047149658203
2018-05-03,178.558349609375
2018-05-04,180.95004272460938
2018-05-07,182.08941650390625
2018-05-08,183.4547576904297
2018-05-09,185.88412475585938
2018-05-10,188.91615295410156
2018-05-11,188.3135223388672
2018-05-14,187.44720458984375
2018-05-15,186.80686950683594
2018-05-16,186.60916137695312
2018-05-17,186.11952209472656
2018-05-18,186.36436462402344
2018-05-21,188.9066925048828
2018-05-22,188.35113525390625
2018-05-23,189.20803833007812
2018-05-24,188.15341186523438
2018-05-25,189.13514709472656
2018-05-29,186.1521759033203
2018-05-30,188.34222412109375
2018-05-31,186.4353790283203
2018-06-01,189.0973358154297
2018-06-04,190.16407775878906
2018-06-05,191.9670867919922
2018-06-06,194.63851928710938
2018-06-07,193.80784606933594
2018-06-08,194.90281677246094
2018-06-11,195.79957580566406
2018-06-12,195.86573791503906
2018-06-13,195.7335662841797
2018-06-14,195.67689514160156
2018-06-15,196.98902893066406
2018-06-18,195.96954345703125
2018-06-19,195.6297149658203
2018-06-20,194.7518310546875
2018-06-21,195.09169006347656
2018-06-22,194.78956604003906
2018-06-25,192.52406311035156
2018-06-26,191.77828979492188
2018-06-27,190.52279663085938
2018-06-28,192.278564453125
2018-06-29,192.4673614501953
2018-07-02,192.87327575683594
2018-07-03,191.3723907470703
2018-07-05,193.33587646484375
2018-07-06,194.80845642089844
2018-07-09,197.36663818359375
2018-07-10,198.00851440429688
2018-07-11,197.7064208984375
2018-07-12,198.94305419921875
2018-07-13,198.84869384765625
2018-07-16,199.62271118164062
2018-07-17,200.67996215820312
2018-07-18,202.2564239501953
2018-07-19,199.43392944335938
2018-07-20,200.4345703125
2018-07-23,200.9442901611328
2018-07-24,201.18028259277344
2018-07-25,202.74728393554688
2018-07-26,200.13247680664062
2018-07-27,192.43905639648438
2018-07-30,189.62603759765625
2018-07-31,189.2106475830078
2018-08-01,186.6525115966797
2018-08-02,186.2276611328125
2018-08-03,186.98287963867188
2018-08-06,187.4076385498047
2018-08-07,190.90036010742188
2018-08-08,190.0697021484375
2018-08-09,189.6920928955078
2018-08-10,190.04135131835938
2018-08-13,189.29559326171875
2018-08-14,191.69334411621094
2018-08-15,190.41893005371094
2018-08-16,191.3346405029297
2018-08-17,191.7311248779297
2018-08-20,192.49571228027344
2018-08-21,192.90164184570312
2018-08-22,191.55172729492188
2018-08-23,191.48565673828125
2018-08-24,191.48565673828125
2018-08-27,193.23634338378906
2018-08-28,192.2332305908203
2018-08-29,195.19515991210938
2018-08-30,194.62742614746094
2018-08-31,195.93333435058594
2018-09-04,196.6051788330078
2018-09-05,193.9839324951172
2018-09-06,195.90489196777344
2018-09-07,195.77247619628906
2018-09-10,197.06887817382812
2018-09-11,198.21389770507812
2018-09-12,198.71546936035156
2018-09-13,200.49449157714844
2018-09-14,202.46282958984375
2018-09-17,200.00242614746094
2018-09-18,202.0843048095703
2018-09-19,201.5354461669922
2018-09-20,201.65847778320312
2018-09-21,200.10655212402344
2018-09-24,199.0087890625
2018-09-25,195.7156524658203
2018-09-26,194.25836181640625
2018-09-27,193.0754852294922
2018-09-28,184.89932250976562
2018-10-01,188.7035369873047
2018-10-02,186.13902282714844
2018-10-03,185.19271850585938
2018-10-04,182.62818908691406
2018-10-05,183.20542907714844
2018-10-08,179.80821228027344
2018-10-09,177.7357635498047
2018-10-10,172.38909912109375
2018-10-11,170.36404418945312
2018-10-12,176.458251953125
2018-10-15,174.3290557861328
2018-10-16,179.6946258544922
2018-10-17,180.39491271972656
2018-10-18,176.88409423828125
2018-10-19,178.22789001464844
2018-10-22,178.78616333007812
2018-10-23,173.9789276123047
2018-10-24,168.2632293701172
2018-10-25,167.65757751464844
2018-10-26,162.2068634033203
2018-10-29,163.0017547607422
2018-10-30,167.12762451171875
2018-10-31,172.5310821533203
2018-11-01,172.95697021484375
2018-11-02,173.15562438964844
2018-11-05,173.37330627441406
2018-11-06,173.60043334960938
2018-11-07,176.69483947753906
2018-11-08,178.05758666992188
2018-11-09,176.26901245117188
2018-11-12,172.427001953125
2018-11-13,170.4019012451172
2018-11-14,169.46502685546875
2018-11-15,171.37660217285156
2018-11-16,171.59423828125
2018-11-19,167.76170349121094
2018-11-20,166.07723999023438
2018-11-21,168.10235595703125
2018-11-23,165.36753845214844
2018-11-26,167.8751983642578
2018-11-27,168.00808715820312
2018-11-28,173.84432983398438
2018-11-29,171.1492156982422
2018-11-30,173.53115844726562
2018-12-03,175.7518310546875
2018-12-04,168.55850219726562
2018-12-06,164.6392059326172
2018-12-07,160.5111083984375
2018-12-10,160.4921112060547
2018-12-11,158.29052734375
2018-12-12,160.52059936523438
2018-12-13,160.8907012939453
2018-12-14,158.11968994140625
2018-12-17,157.80654907226562
2018-12-18,159.41978454589844
2018-12-19,158.4897918701172
2018-12-20,157.11376953125
2018-12-21,153.3557891845703
2018-12-24,150.888427734375
2018-12-26,156.5064239501953
2018-12-27,160.5111083984375
2018-12-28,159.7139892578125
2018-12-31,161.27032470703125
2019-01-02,161.18490600585938
2019-01-03,155.98446655273438
2019-01-04,163.47193908691406
2019-01-07,164.78152465820312
2019-01-08,166.29043579101562
2019-01-09,164.80052185058594
2019-01-10,168.1124725341797
2019-01-11,167.00218200683594
2019-01-14,167.9891357421875
2019-01-15,172.35446166992188
2019-01-16,175.56198120117188
2019-01-17,175.86570739746094
2019-01-18,179.0162353515625
2019-01-22,177.7351531982422
2019-01-23,178.02935791015625
2019-01-24,178.9498748779297
2019-01-25,179.65211486816406
2019-01-28,178.56082153320312
2019-01-29,176.84312438964844
2019-01-30,179.36746215820312
2019-01-31,181.87277221679688
2019-02-01,183.94151306152344
2019-02-04,184.491943359375
2019-02-05,184.9569549560547
2019-02-06,183.10643005371094
2019-02-07,185.05184936523438
2019-02-08,183.7137908935547
2019-02-11,184.2261962890625
2019-02-12,185.28909301757812
2019-02-13,187.12059020996094
2019-02-14,185.87745666503906
2019-02-15,188.20248413085938
2019-02-19,187.56661987304688
2019-02-20,187.91778564453125
2019-02-21,188.04112243652344
2019-02-22,191.5808563232422
2019-02-25,192.18035888671875
2019-02-26,191.7426300048828
2019-02-27,191.9709930419922
2019-02-28,190.68626403808594
2019-03-01,192.08522033691406
2019-03-04,190.22947692871094
2019-03-05,188.3927459716797
2019-03-06,187.78369140625
2019-03-07,186.98426818847656
2019-03-08,186.84152221679688
2019-03-11,187.7075958251953
2019-03-12,187.95498657226562
2019-03-13,190.04869079589844
2019-03-14,191.85679626464844
2019-03-15,193.3604736328125
2019-03-18,195.77772521972656
2019-03-19,197.81430053710938
2019-03-20,196.31068420410156
2019-03-21,199.63197326660156
2019-03-22,195.55882263183594
2019-03-25,195.10203552246094
2019-03-26,196.16790771484375
2019-03-27,195.2638397216797
2019-03-28,197.62399291992188
2019-03-29,200.37428283691406
2019-04-01,202.61070251464844
2019-04-02,202.915283203125
2019-04-03,203.27688598632812
2019-04-04,202.37277221679688
2019-04-05,204.16195678710938
2019-04-08,203.32449340820312
2019-04-09,204.42840576171875
2019-04-10,202.40138244628906
2019-04-11,202.82962036132812
2019-04-12,204.54263305664062
2019-04-15,206.0081787109375
2019-04-16,206.46498107910156
2019-04-17,204.9803924560547
2019-04-18,206.7029266357422
2019-04-22,206.66488647460938
2019-04-23,207.4547119140625
2019-04-24,207.82586669921875
2019-04-25,208.60626220703125
2019-04-26,209.62454223632812
2019-04-29,209.08206176757812
2019-04-30,209.99571228027344
2019-05-01,208.8441619873047
2019-05-02,206.67434692382812
2019-05-03,207.3500518798828
2019-05-06,208.99642944335938
2019-05-07,204.22853088378906
2019-05-08,204.35227966308594
2019-05-09,202.820068359375
2019-05-10,203.97161865234375
2019-05-13,198.59463500976562
2019-05-14,201.5924530029297
2019-05-15,201.48776245117188
2019-05-16,204.88522338867188
2019-05-17,202.64883422851562
2019-05-20,201.5924530029297
2019-05-21,206.44595336914062
2019-05-22,207.08358764648438
2019-05-23,203.64804077148438
2019-05-24,203.97161865234375
2019-05-28,204.69676208496094
2019-05-29,206.62429809570312
2019-05-30,207.21591186523438
2019-05-31,204.0861053466797
2019-06-03,203.21775817871094
2019-06-04,204.9926300048828
2019-06-05,210.18350219726562
2019-06-06,211.8438262939453
2019-06-07,214.38198852539062
2019-06-10,216.72935485839844
2019-06-11,212.49267578125
2019-06-12,213.93357849121094
2019-06-13,214.17208862304688
2019-06-14,214.60150146484375
2019-06-17,213.9049072265625
2019-06-18,215.87057495117188
2019-06-19,220.01182556152344
2019-06-20,220.68936157226562
2019-06-21,218.22747802734375
2019-06-24,218.37062072753906
2019-06-25,217.54046630859375
2019-06-26,216.0327911376953
2019-06-27,216.59579467773438
2019-06-28,217.359130859375
2019-07-01,221.6244354248047
2019-07-02,224.21987915039062
2019-07-03,227.23521423339844
2019-07-05,226.1474609375
2019-07-08,221.74850463867188
2019-07-09,220.8801727294922
2019-07-10,224.00997924804688
2019-07-11,227.52151489257812
2019-07-12,230.2123565673828
2019-07-15,229.85926818847656
2019-07-16,229.03866577148438
2019-07-17,229.41079711914062
2019-07-18,230.06918334960938
2019-07-19,228.94325256347656
2019-07-22,230.40316772460938
2019-07-23,232.27345275878906
2019-07-24,231.95852661132812
2019-07-25,231.25244140625
2019-07-26,233.16082763671875
2019-07-29,232.158935546875
2019-07-30,230.85165405273438
2019-07-31,233.73338317871094
2019-08-01,245.44151306152344
2019-08-02,242.32125854492188
2019-08-05,232.9986114501953
2019-08-06,234.56353759765625
2019-08-07,237.2925567626953
2019-08-08,245.97586059570312
2019-08-09,244.4586639404297
2019-08-12,242.46434020996094
2019-08-13,246.53884887695312
2019-08-14,237.2257843017578
2019-08-15,241.57691955566406
2019-08-16,244.92620849609375
2019-08-19,248.74307250976562
2019-08-20,249.2774200439453
2019-08-21,252.50267028808594
2019-08-22,251.26220703125
2019-08-23,245.2697296142578
2019-08-26,245.96791076660156
2019-08-27,246.0252227783203
2019-08-28,247.4215087890625
2019-08-29,249.3628387451172
2019-08-30,248.82725524902344
2019-09-03,247.37371826171875
2019-09-04,247.88050842285156
2019-09-05,253.26461791992188
2019-09-06,256.0570983886719
2019-09-09,249.3723907470703
2019-09-10,241.32969665527344
2019-09-11,240.99496459960938
2019-09-12,240.88021850585938
2019-09-13,239.1492462158203
2019-09-16,238.60414123535156
2019-09-17,244.93499755859375
2019-09-18,243.5674591064453
2019-09-19,245.51840209960938
2019-09-20,241.74087524414062
2019-09-23,241.4348907470703
2019-09-24,240.78457641601562
2019-09-25,243.46231079101562
2019-09-26,244.8202667236328
2019-09-27,235.59165954589844
2019-09-30,234.28152465820312
2019-10-01,232.24456787109375
2019-10-02,226.1144561767578
2019-10-03,229.1555938720703
2019-10-04,233.76513671875
2019-10-07,234.8553009033203
2019-10-08,231.2881622314453
2019-10-09,237.92514038085938
2019-10-10,240.0099334716797
2019-10-11,241.9417266845703
2019-10-14,240.39244079589844
2019-10-15,242.38160705566406
2019-10-16,241.28184509277344
2019-10-17,241.95130920410156
2019-10-18,239.54132080078125
2019-10-21,240.4402618408203
2019-10-22,235.4291229248047
2019-10-23,233.2582244873047
2019-10-24,237.5521697998047
2019-10-25,238.38417053222656
2019-10-28,237.73385620117188
2019-10-29,245.0307159423828
2019-10-30,243.5292205810547
2019-10-31,246.72332763671875
2019-11-01,247.49798583984375
2019-11-04,245.14541625976562
2019-11-05,240.22032165527344
2019-11-06,242.32424926757812
2019-11-07,244.4281768798828
2019-11-08,244.1508331298828
2019-11-11,243.930908203125
2019-11-12,243.98828125
2019-11-13,247.3258514404297
2019-11-14,248.6456298828125
2019-11-15,251.40939331054688
2019-11-18,252.54742431640625
2019-11-19,256.17181396484375
2019-11-20,256.39190673828125
2019-11-21,252.84393310546875
2019-11-22,253.6280517578125
2019-11-25,254.78765869140625
2019-11-26,255.7939910888672
2019-11-27,254.45223999023438
2019-11-29,253.63766479492188
2019-12-02,251.27999877929688
2019-12-03,253.0146942138672
2019-12-04,257.2890625
2019-12-05,260.2409973144531
2019-12-06,262.9627685546875
2019-12-09,260.7393493652344
2019-12-10,260.3559875488281
2019-12-11,260.8255615234375
2019-12-12,259.04290771484375
2019-12-13,259.9151306152344
2019-12-16,261.266357421875
2019-12-17,260.26007080078125
2019-12-18,258.2378845214844
2019-12-19,261.1418151855469
2019-12-20,260.3559875488281
2019-12-23,260.0780029296875
2019-12-24,261.1609802246094
2019-12-26,262.1769104003906
2019-12-27,262.87646484375
2019-12-30,260.6243591308594
2019-12-31,261.6880798339844
2020-01-02,266.2787780761719
2020-01-03,265.38751220703125
2020-01-06,267.42889404296875
2020-01-07,269.28814697265625
2020-01-08,273.1504821777344
2020-01-09,277.5302429199219
2020-01-10,276.9169006347656
2020-01-13,281.9963684082031
2020-01-14,278.0957336425781
2020-01-15,282.1305236816406
2020-01-16,285.7820129394531
2020-01-17,284.44024658203125
2020-01-21,283.8748474121094
2020-01-22,285.0440673828125
2020-01-23,284.82366943359375
2020-01-24,282.5617980957031
2020-01-27,280.93255615234375
2020-01-28,284.90985107421875
2020-01-29,284.9386291503906
2020-01-30,287.38250732421875
2020-01-31,281.507568359375
2020-02-03,283.3669128417969
2020-02-04,285.5233459472656
2020-02-05,282.5043029785156
2020-02-06,283.2231140136719
2020-02-07,283.1847229003906
2020-02-10,284.21978759765625
2020-02-11,281.8813781738281
2020-02-12,291.18731689453125
2020-02-13,288.81048583984375
2020-02-14,294.848388671875
2020-02-18,293.9762878417969
2020-02-19,298.2122802734375
2020-02-20,290.7848205566406
2020-02-21,281.04754638671875
2020-02-24,278.7952575683594
2020-02-25,271.4947814941406
2020-02-26,271.6291809082031
2020-02-27,256.6246337890625
2020-02-28,255.4335479736328
2020-03-02,277.9115905761719
2020-03-03,269.1028747558594
2020-03-04,284.3956604003906
2020-03-05,267.45062255859375
2020-03-06,260.3806457519531
2020-03-09,232.95541381835938
2020-03-10,248.95907592773438
2020-03-11,230.89013671875
2020-03-12,212.73475646972656
2020-03-13,238.3251953125
2020-03-16,213.4072265625
2020-03-17,218.6905059814453
2020-03-18,185.4729461669922
2020-03-19,199.59373474121094
2020-03-20,200.56398010253906
2020-03-23,184.4835205078125
2020-03-24,210.04513549804688
2020-03-25,218.2390899658203
2020-03-26,235.29933166503906
2020-03-27,230.30418395996094
2020-03-30,237.2589569091797
2020-03-31,235.39537048339844
2020-04-01,225.09771728515625
2020-04-02,231.83154296875
2020-04-03,229.39163208007812
2020-04-06,245.7506866455078
2020-04-07,245.97157287597656
2020-04-08,251.2068634033203
2020-04-09,272.3785400390625
2020-04-13,257.86376953125
2020-04-14,266.4131164550781
2020-04-15,262.48431396484375
2020-04-16,263.733154296875
2020-04-17,271.4563293457031
2020-04-20,268.1711120605469
2020-04-21,256.7015380859375
2020-04-22,265.1355895996094
2020-04-23,268.545654296875
2020-04-24,272.75311279296875
2020-04-27,279.7174987792969
2020-04-28,284.17474365234375
2020-04-29,282.8202819824219
2020-04-30,281.3409423828125
2020-05-01,274.78961181640625
2020-05-04,274.5110778808594
2020-05-05,283.771240234375
2020-05-06,277.95953369140625
2020-05-07,283.9345397949219
2020-05-08,285.9229736328125
2020-05-11,288.8337097167969
2020-05-12,287.42156982421875
2020-05-13,282.80108642578125
2020-05-14,288.29571533203125
2020-05-15,291.1966857910156
2020-05-18,299.35223388671875
2020-05-19,298.83343505859375
2020-05-20,301.6287536621094
2020-05-21,298.5164794921875
2020-05-22,299.5731506347656
2020-05-26,300.68023681640625
2020-05-27,303.6549072265625
2020-05-28,306.89910888671875
2020-05-29,312.8868408203125
2020-06-01,315.0816650390625
2020-06-02,315.1492004394531
2020-06-03,320.9347839355469
2020-06-04,315.1683654785156
2020-06-05,320.9251708984375
2020-06-08,319.5870666503906
2020-06-09,315.3801574707031
2020-06-10,318.81695556640625
2020-06-11,295.5684814453125
2020-06-12,305.07965087890625
2020-06-15,307.7173156738281
2020-06-16,312.8002624511719
2020-06-17,314.13836669921875
2020-06-18,314.6100769042969
2020-06-19,311.64495849609375
2020-06-22,314.1767883300781
2020-06-23,316.294677734375
2020-06-24,306.10003662109375
2020-06-25,315.5823974609375
2020-06-26,309.5945739746094
2020-06-29,309.2961730957031
2020-06-30,317.180419921875
2020-07-01,322.0322265625
2020-07-02,320.80963134765625
2020-07-06,328.28955078125
2020-07-07,328.45318603515625
2020-07-08,341.093017578125
2020-07-09,339.5528869628906
2020-07-10,338.6767883300781
2020-07-13,333.1703796386719
2020-07-14,338.51312255859375
2020-07-15,341.5551452636719
2020-07-16,336.4626770019531
2020-07-17,341.44927978515625
2020-07-20,344.72235107421875
2020-07-21,341.58404541015625
2020-07-22,343.14361572265625
2020-07-23,335.2593688964844
2020-07-24,336.9054870605469
2020-07-27,338.20513916015625
2020-07-28,334.6239929199219
2020-07-29,346.4263000488281
2020-07-30,339.2159423828125
2020-07-31,337.17498779296875
2020-08-03,337.5889892578125
2020-08-04,332.8622741699219
2020-08-05,334.4218444824219
2020-08-06,339.40838623046875
2020-08-07,334.3061828613281
2020-08-10,331.2257080078125
2020-08-11,330.8791809082031
2020-08-12,336.15460205078125
2020-08-13,342.8356018066406
2020-08-14,339.1196594238281
2020-08-17,343.807861328125
2020-08-18,346.67657470703125
2020-08-19,344.7416076660156
2020-08-20,347.7355651855469
2020-08-21,348.49603271484375
2020-08-24,346.56103515625
2020-08-25,345.7605285644531
2020-08-26,351.4605407714844
2020-08-27,351.04583740234375
2020-08-28,353.7945251464844
2020-08-31,353.3991394042969
2020-09-01,355.29913330078125
2020-09-02,364.96307373046875
2020-09-03,341.1214294433594
2020-09-04,332.91387939453125
2020-09-08,328.5545349121094
2020-09-09,339.279296875
2020-09-10,332.2387390136719
2020-09-11,336.3955078125
2020-09-14,340.54278564453125
2020-09-15,344.5067138671875
2020-09-16,344.834716796875
2020-09-17,339.23114013671875
2020-09-18,338.5367126464844
2020-09-21,338.4209899902344
2020-09-22,337.7265319824219
2020-09-23,330.8692626953125
2020-09-24,333.5793151855469
2020-09-25,340.31134033203125
2020-09-28,342.91534423828125
2020-09-29,344.29461669921875
2020-09-30,347.78594970703125
2020-10-01,350.8046569824219
2020-10-02,350.08135986328125
2020-10-05,352.00067138671875
2020-10-06,341.7193908691406
2020-10-07,342.2884521484375
2020-10-08,344.5067138671875
2020-10-09,344.0823974609375
2020-10-12,347.2940673828125
2020-10-13,341.4204406738281
2020-10-14,339.01898193359375
2020-10-15,335.103271484375
2020-10-16,335.79766845703125
2020-10-19,329.0270690917969
2020-10-20,328.0625915527344
2020-10-21,325.9021911621094
2020-10-22,325.26568603515625
2020-10-23,325.43927001953125
2020-10-26,321.69720458984375
2020-10-27,319.0931701660156
2020-10-28,315.0906066894531
2020-10-29,314.1646728515625
2020-10-30,311.2616882324219
2020-11-02,316.2672424316406
2020-11-03,322.8544616699219
2020-11-04,338.6235046386719
2020-11-05,343.33978271484375
2020-11-06,341.767578125
2020-11-09,334.1001892089844
2020-11-10,323.192138671875
2020-11-11,331.74688720703125
2020-11-12,329.5767517089844
2020-11-13,329.76971435546875
2020-11-16,327.5514831542969
2020-11-17,324.6966857910156
2020-11-18,324.5230407714844
2020-11-19,326.5966491699219
2020-11-20,326.2590637207031
2020-11-23,325.14031982421875
2020-11-24,322.9755554199219
2020-11-25,326.6768493652344
2020-11-27,330.0882263183594
2020-11-30,339.9549560546875
2020-12-01,323.0818786621094
2020-12-02,322.0768127441406
2020-12-03,315.6310729980469
2020-12-04,328.0394287109375
2020-12-07,324.93731689453125
2020-12-08,322.48272705078125
2020-12-09,316.27850341796875
2020-12-10,314.8772888183594
2020-12-11,313.9012145996094
2020-12-14,312.7995910644531
2020-12-15,312.95416259765625
2020-12-16,310.083984375
2020-12-17,310.26763916015625
2020-12-18,311.6591796875
2020-12-21,308.8373107910156
2020-12-22,308.2091979980469
2020-12-23,303.0873718261719
2020-12-24,305.9382019042969
2020-12-28,307.3491516113281
2020-12-29,310.68316650390625
2020-12-30,312.7511901855469
2020-12-31,317.6797790527344
2021-01-04,322.04779052734375
2021-01-05,317.4092712402344
2021-01-06,317.805419921875
2021-01-07,318.00836181640625
2021-01-08,315.86297607421875
2021-01-11,308.4701843261719
2021-01-12,305.2423400878906
2021-01-13,301.5605163574219
2021-01-14,295.8877868652344
2021-01-15,295.66552734375
2021-01-19,302.6138916015625
2021-01-20,311.1180419921875
2021-01-21,307.0398864746094
2021-01-22,304.546630859375
2021-01-25,304.3436584472656
2021-01-26,308.2864990234375
2021-01-27,296.0037841796875
2021-01-28,308.24786376953125
2021-01-29,306.34405517578125
2021-02-01,311.02142333984375
2021-02-02,319.00372314453125
2021-02-03,313.35040283203125
2021-02-04,317.4092712402344
2021-02-05,313.12811279296875
2021-02-08,314.5004577636719
2021-02-09,321.2167663574219
2021-02-10,321.8062744140625
2021-02-11,327.9815368652344
2021-02-12,328.0394287109375
2021-02-16,326.95709228515625
2021-02-17,327.53692626953125
2021-02-18,327.08270263671875
2021-02-19,327.83648681640625
2021-02-22,322.0865478515625
2021-02-23,314.9768981933594
2021-02-24,321.3794250488281
2021-02-25,320.17828369140625
2021-02-26,319.0256042480469
2021-03-01,326.9393005371094
2021-03-02,322.4933166503906
2021-03-03,316.2845153808594
2021-03-04,317.2627258300781
2021-03-05,324.0237121582031
2021-03-08,331.9664306640625
2021-03-09,331.38531494140625
2021-03-10,333.54534912109375
2021-03-11,334.3105163574219
2021-03-12,334.76580810546875
2021-03-15,340.46124267578125
2021-03-16,337.671630859375
2021-03-17,339.2020263671875
2021-03-18,337.5263671875
2021-03-19,336.4705505371094
2021-03-22,334.6979675292969
2021-03-23,335.9474792480469
2021-03-24,340.7518310546875
2021-03-25,340.2771911621094
2021-03-26,348.2684326171875
2021-03-29,350.38970947265625
2021-03-30,341.7107849121094
2021-03-31,341.7979431152344
2021-04-01,351.2710876464844
2021-04-05,355.6493225097656
2021-04-06,354.3707580566406
2021-04-07,349.86663818359375
2021-04-08,354.1382141113281
2021-04-09,357.51873779296875
2021-04-12,359.4656677246094
2021-04-13,361.2672119140625
2021-04-14,360.3568115234375
2021-04-15,363.3014221191406
2021-04-16,366.20721435546875
2021-04-19,364.6283874511719
2021-04-20,367.1662292480469
2021-04-21,370.7501525878906
2021-04-22,371.2828674316406
2021-04-23,375.9613037109375
2021-04-26,371.8833923339844
2021-04-27,372.08685302734375
2021-04-28,368.1541748046875
2021-04-29,380.3782043457031
2021-04-30,378.1407470703125
2021-05-03,381.5405578613281
2021-05-04,384.6692199707031
2021-05-05,379.75830078125
2021-05-06,377.3464660644531
2021-05-07,378.45062255859375
2021-05-10,378.1116638183594
2021-05-11,367.7571105957031
2021-05-12,358.0901184082031
2021-05-13,367.7861633300781
2021-05-14,367.26312255859375
2021-05-17,363.1852111816406
2021-05-18,358.5067443847656
2021-05-19,359.0394287109375
2021-05-20,362.7783203125
2021-05-21,365.6551513671875
2021-05-24,367.1565856933594
2021-05-25,367.4573974609375
2021-05-26,367.53509521484375
2021-05-27,369.3501281738281
2021-05-28,368.3115234375
2021-06-01,362.4782409667969
2021-06-02,368.660888671875
2021-06-03,370.1362609863281
2021-06-04,373.27117919921875
2021-06-07,370.0197448730469
2021-06-08,373.0868835449219
2021-06-09,373.3003845214844
2021-06-10,375.3580627441406
2021-06-11,380.9486389160156
2021-06-14,384.7145690917969
2021-06-15,384.3749084472656
2021-06-16,381.21075439453125
2021-06-17,388.3931579589844
2021-06-18,379.2209777832031
2021-06-21,387.7719421386719
2021-06-22,391.9843444824219
2021-06-23,389.04345703125
2021-06-24,399.089111328125
2021-06-25,400.234375
2021-06-28,398.7203063964844
2021-06-29,398.5067443847656
2021-06-30,398.3806457519531
2021-07-01,400.0791320800781
2021-07-02,402.4376525878906
2021-07-06,403.4470520019531
2021-07-07,406.83441162109375
2021-07-08,404.7961730957031
2021-07-09,402.48614501953125
2021-07-12,399.6423645019531
2021-07-13,396.9246826171875
2021-07-14,398.5067443847656
2021-07-15,399.4190673828125
2021-07-16,402.2337951660156
2021-07-19,397.1187438964844
2021-07-20,404.13616943359375
2021-07-21,404.7961730957031
2021-07-22,406.2908935546875
2021-07-23,406.1938781738281
2021-07-26,401.2438049316406
2021-07-27,400.6517333984375
2021-07-28,399.487060546875
2021-07-29,411.1147766113281
2021-07-30,416.11328125
2021-08-02,421.480712890625
2021-08-03,423.227783203125
2021-08-04,426.57635498046875
2021-08-05,428.7310791015625
2021-08-06,428.59521484375
2021-08-09,423.2860412597656
2021-08-10,421.7137145996094
2021-08-11,420.849853515625
2021-08-12,423.9072265625
2021-08-13,428.75042724609375
2021-08-16,432.9919128417969
2021-08-17,431.1186828613281
2021-08-18,417.355712890625
2021-08-19,421.1798400878906
2021-08-20,424.6545104980469
2021-08-23,426.1104431152344
2021-08-24,424.73223876953125
2021-08-25,425.72393798828125
2021-08-26,425.0530700683594
2021-08-27,426.1614685058594
2021-08-30,431.77166748046875
2021-08-31,431.52862548828125
2021-09-01,436.19561767578125
2021-09-02,436.95404052734375
2021-09-03,439.559814453125
2021-09-07,434.34832763671875
2021-09-08,438.1305847167969
2021-09-09,438.88897705078125
2021-09-10,437.77081298828125
2021-09-13,436.97357177734375
2021-09-14,439.0834045410156
2021-09-15,439.6279602050781
2021-09-16,441.4752502441406
2021-09-17,434.056640625
2021-09-20,432.549560546875
2021-09-21,432.870361328125
2021-09-22,433.2982177734375
2021-09-23,439.16119384765625
2021-09-24,440.5321044921875
2021-09-27,432.99676513671875
2021-09-28,414.30908203125
2021-09-29,414.80499267578125
2021-09-30,413.1229248046875
2021-10-01,416.4967346191406
2021-10-04,404.3332214355469
2021-10-05,413.3561706542969
2021-10-06,415.9134216308594
2021-10-07,420.81378173828125
2021-10-08,417.819091796875
2021-10-11,416.6231689453125
2021-10-12,418.7428283691406
2021-10-13,418.50946044921875
2021-10-14,429.54510498046875
2021-10-15,431.6258544921875
2021-10-18,435.4566955566406
2021-10-19,438.59722900390625
2021-10-20,428.35888671875
2021-10-21,433.1037902832031
2021-10-22,438.0139465332031
2021-10-25,434.9802551269531
2021-10-26,451.75250244140625
2021-10-27,449.78851318359375
2021-10-28,456.5071105957031
2021-10-29,461.0283508300781
2021-11-01,450.3524169921875
2021-11-02,448.40777587890625
2021-11-03,442.447509765625
2021-11-04,449.93438720703125
2021-11-05,447.54248046875
2021-11-08,448.8745422363281
2021-11-09,449.1856994628906
2021-11-10,441.6308288574219
2021-11-11,439.0153503417969
2021-11-12,440.8044128417969
2021-11-15,446.5604553222656
2021-11-16,457.34332275390625
2021-11-17,452.608154296875
2021-11-18,451.0816650390625
2021-11-19,448.5342102050781
2021-11-22,445.44232177734375
2021-11-23,445.646484375
2021-11-24,451.451171875
2021-11-26,442.6856689453125
2021-11-29,452.81463623046875
2021-11-30,443.85443115234375
2021-12-01,437.35821533203125
2021-12-02,448.9578552246094
2021-12-03,443.9421081542969
2021-12-06,444.6335754394531
2021-12-07,458.2005310058594
2021-12-08,460.67437744140625
2021-12-09,455.4735412597656
2021-12-10,461.32696533203125
2021-12-13,466.38165283203125
2021-12-14,458.0837097167969
2021-12-15,466.48883056640625
