,IBM
2021-06-07,121.89183807373047
2021-06-08,122.75650787353516
2021-06-09,124.07408142089844
2021-06-10,123.9670181274414
2021-06-11,124.57640075683594
2021-06-14,123.54704284667969
2021-06-15,122.99533081054688
2021-06-16,121.73538970947266
2021-06-17,119.8990249633789
2021-06-18,117.85677337646484
2021-06-21,120.7636489868164
2021-06-22,120.5248794555664
2021-06-23,119.08374786376953
2021-06-24,119.76725769042969
2021-06-25,120.92015075683594
2021-06-28,119.64371490478516
2021-06-29,119.85783386230469
2021-06-30,120.71426391601562
2021-07-01,120.92015075683594
2021-07-02,115.30400085449219
2021-07-06,114.28286743164062
2021-07-07,115.13928985595703
2021-07-08,115.89688873291016
2021-07-09,116.5392074584961
2021-07-12,116.04510498046875
2021-07-13,115.5180892944336
2021-07-14,115.13928985595703
2021-07-15,115.6580810546875
2021-07-16,114.38168334960938
2021-07-19,113.57469177246094
2021-07-20,115.2627944946289
2021-07-21,116.35803985595703
2021-07-22,115.87218475341797
2021-07-23,116.39096069335938
2021-07-26,117.56855773925781
2021-07-27,117.55208587646484
2021-07-28,116.74507141113281
2021-07-29,116.8768310546875
2021-07-30,116.07807159423828
2021-08-02,116.45684814453125
2021-08-03,118.63907623291016
2021-08-04,117.56033325195312
2021-08-05,117.56855773925781
2021-08-06,118.65554809570312
2021-08-09,117.65599822998047
2021-08-10,117.7643051147461
2021-08-11,118.3890151977539
2021-08-12,119.17198181152344
2021-08-13,119.26358795166016
2021-08-16,119.60513305664062
2021-08-17,118.63056182861328
2021-08-18,116.17333221435547
2021-08-19,114.96553802490234
2021-08-20,115.87348175048828
2021-08-23,116.29827117919922
2021-08-24,116.48152160644531
2021-08-25,116.49817657470703
2021-08-26,115.59858703613281
2021-08-27,116.12335205078125
2021-08-30,115.75684356689453
2021-08-31,116.89801025390625
2021-09-01,116.0317153930664
2021-09-02,116.62312316894531
2021-09-03,116.26497650146484
2021-09-07,114.99885559082031
2021-09-08,115.5069580078125
2021-09-09,114.7323226928711
2021-09-10,114.13255310058594
2021-09-13,115.07381439208984
2021-09-14,113.46620178222656
2021-09-15,114.28250885009766
2021-09-16,113.64112091064453
2021-09-17,112.64157104492188
2021-09-20,111.87525177001953
2021-09-21,110.75907135009766
2021-09-22,112.14179229736328
2021-09-23,113.89102172851562
2021-09-24,114.5240478515625
2021-09-27,115.41535186767578
2021-09-28,114.50740051269531
2021-09-29,115.93179321289062
2021-09-30,115.72354125976562
2021-10-01,119.3802490234375
2021-10-04,120.03829193115234
2021-10-05,119.23863983154297
2021-10-06,118.5805892944336
2021-10-07,118.12247467041016
2021-10-08,119.29695892333984
2021-10-11,118.63890838623047
2021-10-12,117.00630187988281
2021-10-13,117.24784851074219
2021-10-14,119.43855285644531
2021-10-15,120.45474243164062
2021-10-18,118.54727935791016
2021-10-19,118.26406860351562
2021-10-20,118.1974105834961
2021-10-21,106.89411926269531
2021-10-22,106.51929473876953
2021-10-25,106.31938171386719
2021-10-26,105.89456939697266
2021-10-27,104.26195526123047
2021-10-28,104.8200454711914
2021-10-29,104.20365142822266
2021-11-01,105.18656158447266
2021-11-02,105.1032485961914
2021-11-03,105.89456939697266
2021-11-04,105.2940902709961
2021-11-05,107.6988296508789
2021-11-08,108.50909423828125
2021-11-09,106.69915008544922
2021-11-10,106.14291381835938
2021-11-11,106.18705749511719
2021-11-12,105.03045654296875
2021-11-15,104.95099639892578
2021-11-16,104.58900451660156
2021-11-17,104.23583984375
2021-11-18,102.99978637695312
2021-11-19,102.46119689941406
2021-11-22,102.83202362060547
2021-11-23,103.11455535888672
2021-11-24,103.06159210205078
2021-11-26,102.24931335449219
2021-11-29,104.62432098388672
2021-11-30,103.38823699951172
2021-12-01,103.22930908203125
2021-12-02,103.21167755126953
2021-12-03,104.92451477050781
2021-12-06,105.86922454833984
2021-12-07,107.34367370605469
2021-12-08,108.61505889892578
2021-12-09,109.10065460205078
2021-12-10,109.55976867675781
2021-12-13,108.2265853881836
2021-12-14,109.2684097290039
2021-12-15,108.69451904296875
2021-12-16,111.18431854248047
2021-12-17,112.482177734375
2021-12-20,112.1820068359375
2021-12-21,113.86834716796875
2021-12-22,114.55701446533203
2021-12-23,115.33396911621094
2021-12-27,116.2080307006836
2021-12-28,117.09977722167969
2021-12-29,117.7354736328125
2021-12-30,118.22988891601562
2021-12-31,118.00917053222656
2022-01-03,120.11048889160156
2022-01-04,121.858642578125
2022-01-05,122.03521728515625
2022-01-06,119.49246215820312
2022-01-07,119.04218292236328
2022-01-10,119.21875
2022-01-11,117.3116683959961
2022-01-12,117.9473648071289
2022-01-13,118.9803695678711
2022-01-14,118.49476623535156
2022-01-18,117.37348175048828
2022-01-19,116.1727294921875
2022-01-20,115.50172424316406
2022-01-21,114.20384216308594
2022-01-24,113.73591613769531
2022-01-25,120.16346740722656
2022-01-26,118.5389175415039
2022-01-27,117.0026626586914
2022-01-28,118.75080108642578
2022-01-31,117.92972564697266
2022-02-01,119.66020202636719
2022-02-02,121.17879486083984
2022-02-03,121.64674377441406
2022-02-04,121.09050750732422
2022-02-07,121.16999053955078
2022-02-08,120.97573852539062
2022-02-09,121.65557098388672
2022-02-10,119.3055648803711
2022-02-11,118.56392669677734
2022-02-14,116.29431915283203
2022-02-15,116.10667419433594
2022-02-16,115.4275894165039
2022-02-17,111.66578674316406
2022-02-18,111.11178588867188
2022-02-22,110.72757720947266
2022-02-23,109.07451629638672
2022-02-24,108.98516082763672
2022-02-25,110.95988464355469
2022-02-28,109.46766662597656
2022-03-01,108.43115997314453
2022-03-02,110.67395782470703
2022-03-03,112.52359008789062
2022-03-04,113.14012908935547
2022-03-07,112.648681640625
2022-03-08,112.30020141601562
2022-03-09,112.78270721435547
2022-03-10,111.11178588867188
2022-03-11,110.7633056640625
2022-03-14,110.74544525146484
2022-03-15,112.26446533203125
2022-03-16,113.51541900634766
2022-03-17,114.33747100830078
2022-03-18,115.05229187011719
2022-03-21,114.46258544921875
2022-03-22,115.32037353515625
2022-03-23,114.64127349853516
2022-03-24,115.49015045166016
2022-03-25,117.3665771484375
2022-03-28,117.47380065917969
2022-03-29,117.89376068115234
2022-03-30,118.06352996826172
2022-03-31,116.17816925048828
2022-04-01,116.29431915283203
2022-04-04,116.40156555175781
2022-04-05,115.16844940185547
2022-04-06,115.61521911621094
2022-04-07,114.86466217041016
2022-04-08,114.1319580078125
2022-04-11,112.91673278808594
2022-04-12,112.56826782226562
2022-04-13,112.71123504638672
2022-04-14,113.08651733398438
2022-04-18,112.738037109375
2022-04-19,115.4007797241211
2022-04-20,123.59456634521484
2022-04-21,124.96167755126953
2022-04-22,123.5320053100586
2022-04-25,124.29150390625
2022-04-26,121.6913070678711
2022-04-27,120.68161010742188
2022-04-28,121.28922271728516
2022-04-29,118.13501739501953
2022-05-02,118.87664794921875
2022-05-03,118.41201782226562
2022-05-04,122.77249908447266
2022-05-05,121.4500503540039
2022-05-06,123.01375579833984
2022-05-09,121.5848388671875
2022-05-10,116.78258514404297
2022-05-11,118.24767303466797
2022-05-12,120.19207763671875
2022-05-13,120.82515716552734
2022-05-16,122.118408203125
2022-05-17,125.13903045654297
2022-05-18,120.22826385498047
2022-05-19,117.26190948486328
2022-05-20,116.19471740722656
2022-05-23,118.62751770019531
2022-05-24,121.00603485107422
2022-05-25,121.53959655761719
2022-05-26,123.8005599975586
2022-05-27,125.95298767089844
2022-05-31,125.56410217285156
2022-06-01,126.09769439697266
2022-06-02,126.74884033203125
2022-06-03,127.68032836914062
2022-06-06,129.2178192138672
2022-06-07,129.1273651123047
2022-06-08,127.36381530761719
2022-06-09,124.76825714111328
2022-06-10,123.16749572753906
2022-06-13,122.19075775146484
2022-06-14,122.74244689941406
2022-06-15,123.95430755615234
2022-06-16,122.69723510742188
2022-06-17,122.10938262939453
2022-06-21,124.66876983642578
2022-06-22,123.972412109375
2022-06-23,125.2023696899414
2022-06-24,128.47622680664062
2022-06-27,129.1454620361328
2022-06-28,128.2953338623047
2022-06-29,127.25527954101562
2022-06-30,127.68938446044922
2022-07-01,127.62609100341797
2022-07-05,124.46076202392578
2022-07-06,124.87676239013672
2022-07-07,127.36381530761719
2022-07-08,127.03824615478516
2022-07-11,127.51757049560547
2022-07-12,125.87159729003906
2022-07-13,124.06283569335938
2022-07-14,125.76305389404297
2022-07-15,126.54082489013672
2022-07-18,124.9219741821289
2022-07-19,118.36524963378906
2022-07-20,116.82779693603516
2022-07-21,114.99190521240234
2022-07-22,115.98672485351562
2022-07-25,116.24897766113281
2022-07-26,115.83297729492188
2022-07-27,116.77352142333984
2022-07-28,116.86397552490234
2022-07-29,118.28385162353516
2022-08-01,119.41432189941406
2022-08-02,119.20631408691406
2022-08-03,119.68563079833984
2022-08-04,119.05256652832031
2022-08-05,119.81224060058594
2022-08-08,119.9298324584961
2022-08-09,118.56531524658203
2022-08-10,120.4243392944336
2022-08-11,121.37673950195312
2022-08-12,122.72293853759766
2022-08-15,123.5654296875
2022-08-16,125.05815887451172
2022-08-17,126.18455505371094
2022-08-18,127.35677337646484
2022-08-19,126.7156982421875
2022-08-22,124.13323974609375
2022-08-23,123.39144897460938
2022-08-24,122.00862121582031
2022-08-25,122.69544219970703
2022-08-26,119.39867401123047
2022-08-29,119.3345718383789
2022-08-30,118.66604614257812
2022-08-31,117.6312255859375
2022-09-01,118.73931884765625
2022-09-02,117.02680969238281
2022-09-06,116.04694366455078
2022-09-07,116.95355987548828
2022-09-08,117.64955139160156
2022-09-09,118.30889892578125
2022-09-12,119.65509796142578
2022-09-13,116.53230285644531
2022-09-14,116.93524169921875
2022-09-15,114.9205322265625
2022-09-16,116.55061340332031
2022-09-19,116.97186279296875
2022-09-20,115.66231536865234
2022-09-21,114.4076919555664
2022-09-22,114.75569915771484
2022-09-23,112.37468719482422
2022-09-26,111.733642578125
2022-09-27,111.48638153076172
2022-09-28,112.42046356201172
2022-09-29,111.3856430053711
2022-09-30,108.80316162109375
2022-10-03,111.2757568359375
2022-10-04,114.92970275878906
2022-10-05,115.14946746826172
2022-10-06,111.93511199951172
2022-10-07,108.81232452392578
2022-10-10,107.83244323730469
2022-10-11,107.87822723388672
2022-10-12,107.66758728027344
2022-10-13,111.53218078613281
2022-10-14,109.9295654296875
2022-10-17,111.28489685058594
2022-10-18,112.58531951904297
2022-10-19,112.19152069091797
2022-10-20,117.49386596679688
2022-10-21,118.9590835571289
2022-10-24,121.51411437988281
2022-10-25,121.73388671875
2022-10-26,123.63871002197266
2022-10-27,123.41893005371094
2022-10-28,126.84391784667969
2022-10-31,126.6424331665039
2022-11-01,126.56001281738281
2022-11-02,125.305419921875
2022-11-03,123.14419555664062
2022-11-04,125.42446899414062
2022-11-07,126.68822479248047
2022-11-08,128.24505615234375
2022-11-09,127.31836700439453
2022-11-10,130.87684631347656
2022-11-11,132.67465209960938
2022-11-14,133.629150390625
2022-11-15,133.75888061523438
2022-11-16,133.92568969726562
2022-11-17,135.38058471679688
2022-11-18,136.8169708251953
2022-11-21,135.92733764648438
2022-11-22,138.16995239257812
2022-11-23,137.84559631347656
2022-11-25,137.4934539794922
2022-11-28,135.46397399902344
2022-11-29,135.75128173828125
2022-11-30,137.98458862304688
2022-12-01,138.22552490234375
2022-12-02,137.77145385742188
2022-12-05,136.60382080078125
2022-12-06,136.68722534179688
2022-12-07,136.47409057617188
2022-12-08,136.9467010498047
2022-12-09,136.2702178955078
2022-12-12,138.27188110351562
2022-12-13,139.5321807861328
2022-12-14,138.87420654296875
2022-12-15,131.92404174804688
2022-12-16,129.8853302001953
2022-12-19,128.68984985351562
2022-12-20,130.92318725585938
2022-12-21,131.7201385498047
2022-12-22,130.5525360107422
2022-12-23,131.26605224609375
2022-12-27,131.97962951660156
2022-12-28,129.75555419921875
2022-12-29,130.71932983398438
2022-12-30,130.56178283691406
2023-01-03,131.1734161376953
2023-01-04,132.14642333984375
2023-01-05,130.7656707763672
2023-01-06,133.16578674316406
2023-01-09,133.02679443359375
2023-01-10,134.1851806640625
2023-01-11,134.61143493652344
2023-01-12,134.88015747070312
2023-01-13,135.1952362060547
2023-01-17,134.54656982421875
2023-01-18,130.1169891357422
2023-01-19,130.31158447265625
2023-01-20,130.84906005859375
2023-01-23,131.46066284179688
2023-01-24,131.11778259277344
2023-01-25,130.44129943847656
2023-01-26,124.5938720703125
2023-01-27,124.53829956054688
2023-01-30,125.38157653808594
2023-01-31,124.85333251953125
2023-02-01,125.18697357177734
2023-02-02,126.39167785644531
2023-02-03,126.90135955810547
2023-02-06,126.1970443725586
2023-02-07,125.88199615478516
2023-02-08,126.01171112060547
2023-02-09,125.46763610839844
2023-02-10,127.20306396484375
2023-02-13,128.84471130371094
2023-02-14,127.58768463134766
2023-02-15,127.95352172851562
2023-02-16,126.6402359008789
2023-02-17,126.65899658203125
2023-02-21,123.55396270751953
2023-02-22,122.85979461669922
2023-02-23,122.69091033935547
2023-02-24,122.48456573486328
2023-02-27,122.4095230102539
2023-02-28,121.293212890625
2023-03-01,120.25193786621094
2023-03-02,120.94609832763672
2023-03-03,121.61215209960938
2023-03-06,122.12808990478516
2023-03-07,120.3082275390625
2023-03-08,120.12060546875
2023-03-09,118.34764099121094
2023-03-10,117.68161010742188
2023-03-13,117.80355072021484
2023-03-14,116.93114471435547
2023-03-15,115.64598083496094
2023-03-16,116.97804260253906
2023-03-17,116.03059387207031
2023-03-20,118.14126586914062
2023-03-21,118.73225402832031
2023-03-22,116.36831665039062
2023-03-23,115.73042297363281
2023-03-24,117.53152465820312
2023-03-27,121.30257415771484
2023-03-28,121.33071899414062
2023-03-29,121.67782592773438
2023-03-30,121.21814727783203
2023-03-31,122.97235870361328
2023-04-03,123.88229370117188
2023-04-04,123.45077514648438
2023-04-05,123.95734405517578
2023-04-06,122.41889953613281
2023-04-10,122.91607666015625
2023-04-11,122.34383392333984
2023-04-12,120.58024597167969
2023-04-13,119.97990417480469
2023-04-14,120.20503234863281
2023-04-17,119.90485382080078
2023-04-18,119.86732482910156
2023-04-19,118.49772644042969
2023-04-20,118.53526306152344
2023-04-21,117.94427490234375
2023-04-24,117.63470458984375
2023-04-25,118.0943603515625
2023-04-26,118.05683898925781
2023-04-27,119.10748291015625
2023-04-28,118.58216094970703
2023-05-01,118.28197479248047
2023-05-02,117.4095687866211
2023-05-03,115.80545806884766
2023-05-04,114.9799575805664
2023-05-05,115.99308013916016
2023-05-08,115.75856018066406
2023-05-09,115.216552734375
2023-05-10,116.02479553222656
2023-05-11,114.95983123779297
2023-05-12,116.80449676513672
2023-05-15,117.29895782470703
2023-05-16,117.39403533935547
2023-05-17,119.53348541259766
2023-05-18,119.95187377929688
2023-05-19,121.00733184814453
2023-05-22,121.23554229736328
2023-05-23,121.88212585449219
2023-05-24,119.50497436523438
2023-05-25,120.53189849853516
2023-05-26,122.5572509765625
2023-05-30,123.11827087402344
2023-05-31,122.27198791503906
2023-06-01,123.44155883789062
2023-06-02,125.91381072998047
2023-06-05,126.12300109863281
2023-06-06,126.1705551147461
2023-06-07,127.77751159667969
2023-06-08,127.80604553222656
2023-06-09,128.6522979736328
2023-06-12,129.71728515625
2023-06-13,130.8393096923828
2023-06-14,130.45895385742188
2023-06-15,131.59999084472656
2023-06-16,130.72520446777344
2023-06-20,129.27987670898438
2023-06-21,127.12141418457031
2023-06-22,124.7252197265625
2023-06-23,123.07071685791016
2023-06-26,124.88687896728516
2023-06-27,125.83773803710938
2023-06-28,125.28623962402344
2023-06-29,127.47323608398438
2023-06-30,127.23550415039062
2023-07-03,127.10240936279297
2023-07-05,127.64440155029297
2023-07-06,125.66658020019531
2023-07-07,125.59051513671875
2023-07-10,126.3702163696289
2023-07-11,127.83456420898438
2023-07-12,126.31316375732422
2023-07-13,127.34012603759766
2023-07-14,126.84565734863281
2023-07-17,127.64440155029297
2023-07-18,128.7093505859375
2023-07-19,128.82347106933594
2023-07-20,131.58096313476562
2023-07-21,132.11346435546875
2023-07-24,132.68397521972656
2023-07-25,133.43516540527344
2023-07-26,134.13880920410156
2023-07-27,135.94546508789062
2023-07-28,136.40187072753906
2023-07-31,137.0959930419922
2023-08-01,136.28778076171875
2023-08-02,137.0865020751953
2023-08-03,137.3527374267578
2023-08-04,137.153076171875
2023-08-07,138.9977264404297
2023-08-08,138.7410125732422
2023-08-09,137.0482177734375
2023-08-10,137.77919006347656
2023-08-11,137.65415954589844
2023-08-14,136.49037170410156
2023-08-15,136.45188903808594
2023-08-16,135.26885986328125
2023-08-17,135.2881317138672
2023-08-18,136.0094757080078
2023-08-21,136.8462371826172
2023-08-22,136.08642578125
2023-08-23,137.93307495117188
2023-08-24,138.0677490234375
2023-08-25,139.7989959716797
2023-08-28,140.4434051513672
2023-08-29,140.8569793701172
2023-08-30,141.2513427734375
2023-08-31,141.2224884033203
2023-09-01,142.2900848388672
2023-09-05,142.4728240966797
2023-09-06,142.40548706054688
2023-09-07,141.88612365722656
2023-09-08,142.0399932861328
2023-09-11,142.71327209472656
2023-09-12,140.71270751953125
2023-09-13,140.95318603515625
2023-09-14,141.7226104736328
2023-09-15,140.41456604003906
2023-09-18,139.54891967773438
2023-09-19,140.92431640625
2023-09-20,144.10791015625
2023-09-21,141.75146484375
2023-09-22,141.29940795898438
2023-09-25,140.88584899902344
2023-09-26,137.76959228515625
2023-09-27,137.70225524902344
2023-09-28,136.1729736328125
2023-09-29,134.9418487548828
2023-10-02,135.42276000976562
2023-10-03,135.02841186523438
2023-10-04,135.68246459960938
2023-10-05,136.11526489257812
2023-10-06,136.6057891845703
2023-10-09,136.76930236816406
2023-10-10,136.68272399902344
2023-10-11,137.75994873046875
2023-10-12,135.845947265625
2023-10-13,133.17214965820312
2023-10-16,133.89349365234375
2023-10-17,134.96109008789062
2023-10-18,134.62445068359375
2023-10-19,132.7393035888672
2023-10-20,131.9217987060547
2023-10-23,131.17156982421875
2023-10-24,132.52772521972656
2023-10-25,131.84483337402344
2023-10-26,138.2696990966797
2023-10-27,137.07708740234375
2023-10-30,137.182861328125
2023-10-31,139.11610412597656
2023-11-01,139.84707641601562
2023-11-02,141.3955841064453
2023-11-03,142.25160217285156
2023-11-06,143.28076171875
2023-11-07,143.14610290527344
2023-11-08,142.3766326904297
2023-11-09,142.61981201171875
2023-11-10,144.954345703125
2023-11-13,144.0594482421875
2023-11-14,146.30642700195312
2023-11-15,148.41722106933594
2023-11-16,148.88412475585938
2023-11-17,148.71875
2023-11-20,150.13893127441406
2023-11-21,149.7109375
2023-11-22,150.8976593017578
2023-11-24,150.94627380371094
2023-11-27,151.32565307617188
2023-11-28,151.40345764160156
2023-11-29,152.14273071289062
2023-11-30,154.2340850830078
2023-12-01,156.16978454589844
2023-12-04,156.70477294921875
2023-12-05,156.9868621826172
2023-12-06,155.90713500976562
2023-12-07,155.84878540039062
2023-12-08,157.54132080078125
2023-12-11,159.0490264892578
2023-12-12,160.21627807617188
2023-12-13,159.156005859375
2023-12-14,158.46539306640625
2023-12-15,157.80393981933594
2023-12-18,158.30001831054688
2023-12-19,157.1522216796875
2023-12-20,155.6834259033203
2023-12-21,156.39349365234375
2023-12-22,157.71640014648438
2023-12-26,158.7572021484375
2023-12-27,159.00039672851562
2023-12-28,159.282470703125
2023-12-29,159.0879364013672
2024-01-02,157.09385681152344
2024-01-03,155.73207092285156
2024-01-04,156.47132873535156
2024-01-05,154.81771850585938
2024-01-08,156.74368286132812
2024-01-09,155.7126007080078
2024-01-10,156.8312225341797
2024-01-11,157.73585510253906
2024-01-12,161.27655029296875
2024-01-16,162.40492248535156
2024-01-17,161.54891967773438
2024-01-18,162.2881622314453
2024-01-19,166.80157470703125
2024-01-22,168.11474609375
2024-01-23,169.1944580078125
2024-01-24,169.1847381591797
2024-01-25,185.23455810546875
2024-01-26,182.30670166015625
2024-01-29,182.03433227539062
2024-01-30,182.74441528320312
2024-01-31,178.64927673339844
2024-02-01,181.80087280273438
2024-02-02,180.72116088867188
2024-02-05,178.4158172607422
2024-02-06,178.40609741210938
2024-02-07,178.7270965576172
2024-02-08,180.96510314941406
2024-02-09,182.9086456298828
2024-02-12,182.7319793701172
2024-02-13,180.3172607421875
2024-02-14,180.18966674804688
2024-02-15,183.4288787841797
2024-02-16,184.18472290039062
2024-02-20,180.0620574951172
2024-02-21,176.3909149169922
2024-02-22,180.81788635253906
2024-02-23,182.30007934570312
2024-02-26,180.73934936523438
2024-02-27,181.46571350097656
2024-02-28,181.88780212402344
2024-02-29,181.62277221679688
2024-03-01,184.73439025878906
2024-03-04,189.50489807128906
2024-03-05,188.41534423828125
2024-03-06,192.54782104492188
2024-03-07,192.9208221435547
2024-03-08,192.34169006347656
2024-03-11,188.19940185546875
2024-03-12,194.1379852294922
2024-03-13,193.077880859375
2024-03-14,189.8680877685547
2024-03-15,187.5515594482422
2024-03-18,188.16012573242188
2024-03-19,189.77975463867188
2024-03-20,190.3883514404297
2024-03-21,188.3662567138672
2024-03-22,187.32577514648438
2024-03-25,185.3135223388672
2024-03-26,185.02886962890625
2024-03-27,187.28652954101562
2024-03-28,187.44357299804688
2024-04-01,186.33438110351562
2024-04-02,185.40188598632812
2024-04-03,187.38467407226562
2024-04-04,184.47918701171875
2024-04-05,185.65708923339844
2024-04-08,186.32456970214844
2024-04-09,185.82395935058594
2024-04-10,182.61416625976562
2024-04-11,182.47674560546875
2024-04-12,178.91360473632812
2024-04-15,177.91238403320312
2024-04-16,180.36634826660156
2024-04-17,179.7283172607422
2024-04-18,178.1283416748047
2024-04-19,178.23629760742188
2024-04-22,178.55039978027344
2024-04-23,178.8350830078125
2024-04-24,180.70989990234375
2024-04-25,165.79962158203125
2024-04-26,164.05239868164062
2024-04-29,164.3468475341797
2024-04-30,163.13951110839844
2024-05-01,161.402099609375
2024-05-02,161.65731811523438
2024-05-03,162.65855407714844
2024-05-06,165.50514221191406
2024-05-07,165.27938842773438
2024-05-08,166.77137756347656
2024-05-09,164.82838439941406
2024-05-10,165.70074462890625
2024-05-13,166.10719299316406
2024-05-14,165.90892028808594
2024-05-15,166.80111694335938
2024-05-16,167.5049591064453
2024-05-17,167.56443786621094
2024-05-20,168.4467315673828
2024-05-21,171.9659423828125
2024-05-22,172.1840362548828
2024-05-23,169.19021606445312
2024-05-24,169.40830993652344
2024-05-28,168.18898010253906
2024-05-29,165.6016082763672
2024-05-30,164.1939239501953
2024-05-31,165.40335083007812
2024-06-03,163.84695434570312
2024-06-04,164.3723602294922
2024-06-05,165.9287567138672
2024-06-06,166.74163818359375
2024-06-07,168.5359344482422
2024-06-10,168.90274047851562
2024-06-11,167.85194396972656
2024-06-12,167.53469848632812
2024-06-13,167.65365600585938
2024-06-14,167.74288940429688
2024-06-17,168.03036499023438
2024-06-18,169.07127380371094
2024-06-20,172.41204833984375
2024-06-21,170.96470642089844
2024-06-24,173.49258422851562
2024-06-25,171.10350036621094
2024-06-26,170.37982177734375
2024-06-27,169.36866760253906
2024-06-28,171.45045471191406
2024-07-01,173.58181762695312
2024-07-02,175.7627410888672
2024-07-03,174.2063446044922
2024-07-05,174.49383544921875
2024-07-08,176.09979248046875
2024-07-09,174.94984436035156
2024-07-10,176.2980499267578
2024-07-11,176.76397705078125
2024-07-12,181.2447967529297
2024-07-15,181.2943572998047
2024-07-16,184.19895935058594
2024-07-17,185.82473754882812
2024-07-18,183.61407470703125
2024-07-19,181.66114807128906
2024-07-22,182.5533447265625
2024-07-23,182.5037841796875
2024-07-24,182.4244842529297
2024-07-25,190.31546020507812
2024-07-26,190.0874481201172
2024-07-29,189.83961486816406
2024-07-30,189.38360595703125
2024-07-31,190.4740753173828
2024-08-01,188.0155792236328
2024-08-02,187.48025512695312
2024-08-05,181.7206268310547
2024-08-06,185.1803741455078
2024-08-07,185.1803741455078
2024-08-08,190.94000244140625
2024-08-09,191.4499969482422
2024-08-12,189.47999572753906
2024-08-13,190.99000549316406
2024-08-14,192.32000732421875
2024-08-15,193.9499969482422
2024-08-16,193.77999877929688
2024-08-19,194.72999572753906
2024-08-20,196.02999877929688
2024-08-21,197.2100067138672
2024-08-22,195.9600067138672
2024-08-23,196.10000610351562
2024-08-26,197.97999572753906
2024-08-27,198.72999572753906
2024-08-28,198.4600067138672
2024-08-29,198.89999389648438
2024-08-30,202.1300048828125
2024-09-03,201.27999877929688
2024-09-04,204.11000061035156
2024-09-05,202.58999633789062
2024-09-06,200.74000549316406
2024-09-09,203.52999877929688
2024-09-10,205.32000732421875
2024-09-11,209.88999938964844
2024-09-12,211.61000061035156
2024-09-13,214.7899932861328
2024-09-16,217.16000366210938
2024-09-17,214.1300048828125
2024-09-18,214.94000244140625
2024-09-19,213.88999938964844
2024-09-20,217.6999969482422
2024-09-23,220.5
2024-09-24,220.97000122070312
2024-09-25,221.22999572753906
2024-09-26,223.42999267578125
2024-09-27,220.83999633789062
2024-09-30,221.0800018310547
2024-10-01,219.35000610351562
2024-10-02,219.72999572753906
2024-10-03,222.72000122070312
2024-10-04,226.0
2024-10-07,227.1199951171875
2024-10-08,228.6199951171875
2024-10-09,234.3000030517578
2024-10-10,233.02000427246094
2024-10-11,233.25999450683594
2024-10-14,235.25999450683594
2024-10-15,232.9600067138672
2024-10-16,233.6699981689453
2024-10-17,232.8800048828125
2024-10-18,232.1999969482422
2024-10-21,231.75
2024-10-22,232.25
2024-10-23,232.75
2024-10-24,218.38999938964844
2024-10-25,214.6699981689453
2024-10-28,212.91000366210938
2024-10-29,210.42999267578125
2024-10-30,204.89999389648438
2024-10-31,206.72000122070312
2024-11-01,208.25
2024-11-04,206.32000732421875
2024-11-05,207.57000732421875
2024-11-06,213.60000610351562
2024-11-07,213.69000244140625
2024-11-08,213.72000122070312
2024-11-11,213.57000732421875
2024-11-12,210.86000061035156
2024-11-13,210.9199981689453
2024-11-14,208.99000549316406
2024-11-15,204.99000549316406
2024-11-18,208.08999633789062
2024-11-19,210.25
2024-11-20,214.60000610351562
2024-11-21,222.39999389648438
2024-11-22,222.97000122070312
2024-11-25,226.1300048828125
2024-11-26,228.8300018310547
2024-11-27,226.9199981689453
2024-11-29,227.41000366210938
2024-12-02,227.38999938964844
2024-12-03,229.0
2024-12-04,233.49000549316406
2024-12-05,234.75
2024-12-06,238.0399932861328
2024-12-09,230.0
2024-12-10,231.72000122070312
2024-12-11,230.1199951171875
2024-12-12,232.25999450683594
2024-12-13,230.82000732421875
2024-12-16,229.3300018310547
2024-12-17,228.97000122070312
