,PKG
2021-06-04,131.27670288085938
2021-06-07,129.0941162109375
2021-06-08,129.0494384765625
2021-06-09,127.90446472167969
2021-06-10,127.573486328125
2021-06-11,128.67373657226562
2021-06-14,125.07967376708984
2021-06-15,126.05248260498047
2021-06-16,124.86347198486328
2021-06-17,120.53083038330078
2021-06-18,119.57603454589844
2021-06-21,121.90000915527344
2021-06-22,121.8910140991211
2021-06-23,121.242431640625
2021-06-24,120.5218505859375
2021-06-25,121.8369369506836
2021-06-28,122.13419342041016
2021-06-29,121.66580963134766
2021-06-30,121.98107147216797
2021-07-01,122.98992156982422
2021-07-02,123.0889892578125
2021-07-06,122.25128173828125
2021-07-07,123.9627456665039
2021-07-08,122.62062072753906
2021-07-09,124.87252044677734
2021-07-12,125.124755859375
2021-07-13,123.84563446044922
2021-07-14,123.54837799072266
2021-07-15,123.15203857421875
2021-07-16,121.5306625366211
2021-07-19,119.07160186767578
2021-07-20,119.42291259765625
2021-07-21,119.63909912109375
2021-07-22,118.46810150146484
2021-07-23,120.36871337890625
2021-07-26,121.2154312133789
2021-07-27,124.38611602783203
2021-07-28,125.15174102783203
2021-07-29,126.30474090576172
2021-07-30,127.45767974853516
2021-08-02,125.44901275634766
2021-08-03,126.29572296142578
2021-08-04,124.96257019042969
2021-08-05,124.79145050048828
2021-08-06,126.6199951171875
2021-08-09,128.48455810546875
2021-08-10,129.76365661621094
2021-08-11,131.15980529785156
2021-08-12,131.02471923828125
2021-08-13,131.88943481445312
2021-08-16,131.59217834472656
2021-08-17,131.21388244628906
2021-08-18,130.65541076660156
2021-08-19,130.69140625
2021-08-20,133.58285522460938
2021-08-23,132.39385986328125
2021-08-24,133.1775360107422
2021-08-25,135.0421142578125
2021-08-26,134.5736846923828
2021-08-27,136.36622619628906
2021-08-30,136.15005493164062
2021-08-31,136.6454620361328
2021-09-01,138.6631622314453
2021-09-02,138.09567260742188
2021-09-03,137.321044921875
2021-09-07,136.5553741455078
2021-09-08,136.62742614746094
2021-09-09,136.65444946289062
2021-09-10,136.75357055664062
2021-09-13,136.62742614746094
2021-09-14,134.4512481689453
2021-09-15,132.420166015625
2021-09-16,130.30747985839844
2021-09-17,127.86835479736328
2021-09-20,126.6895751953125
2021-09-21,125.14813995361328
2021-09-22,127.61442565917969
2021-09-23,129.3826141357422
2021-09-24,128.63906860351562
2021-09-27,130.23495483398438
2021-09-28,128.7841796875
2021-09-29,128.19479370117188
2021-09-30,124.62223815917969
2021-10-01,126.17271423339844
2021-10-04,126.3994369506836
2021-10-05,128.5030517578125
2021-10-06,128.0406494140625
2021-10-07,129.3644561767578
2021-10-08,126.15460205078125
2021-10-11,125.21160888671875
2021-10-12,126.5173110961914
2021-10-13,124.44086456298828
2021-10-14,126.13646697998047
2021-10-15,121.24009704589844
2021-10-18,121.6118392944336
2021-10-19,120.46934509277344
2021-10-20,122.89938354492188
2021-10-21,122.18306732177734
2021-10-22,121.49398040771484
2021-10-25,121.43048858642578
2021-10-26,123.34371948242188
2021-10-27,122.77245330810547
2021-10-28,125.8553695678711
2021-10-29,124.5587387084961
2021-11-01,122.81780242919922
2021-11-02,121.24009704589844
2021-11-03,122.75432586669922
2021-11-04,121.86570739746094
2021-11-05,122.75432586669922
2021-11-08,121.83851623535156
2021-11-09,121.67532348632812
2021-11-10,122.81780242919922
2021-11-11,122.50045013427734
2021-11-12,122.49137878417969
2021-11-15,122.24654388427734
2021-11-16,122.01078796386719
2021-11-17,122.03800201416016
2021-11-18,120.24267578125
2021-11-19,120.67790222167969
2021-11-22,121.81133270263672
2021-11-23,122.13775634765625
2021-11-24,119.7983627319336
2021-11-26,121.11312866210938
2021-11-29,121.23101043701172
2021-11-30,118.41104125976562
2021-12-01,117.43177795410156
2021-12-02,119.61700439453125
2021-12-03,120.7867202758789
2021-12-06,123.48877716064453
2021-12-07,122.7362060546875
2021-12-08,119.8980941772461
2021-12-09,117.1688232421875
2021-12-10,116.21675109863281
2021-12-13,118.34760284423828
2021-12-14,118.44731903076172
2021-12-15,119.48101043701172
2021-12-16,121.95641326904297
2021-12-17,118.78643035888672
2021-12-20,117.90032196044922
2021-12-21,119.42591857910156
2021-12-22,119.66344451904297
2021-12-23,119.94664001464844
2021-12-27,121.49964904785156
2021-12-28,121.93812561035156
2021-12-29,122.9704360961914
2021-12-30,123.02523803710938
2021-12-31,124.37726593017578
2022-01-03,122.9704360961914
2022-01-04,126.0947036743164
2022-01-05,126.96257019042969
2022-01-06,125.1263656616211
2022-01-07,125.93025207519531
2022-01-10,124.21283721923828
2022-01-11,124.15801239013672
2022-01-12,122.4131851196289
2022-01-13,125.29078674316406
2022-01-14,125.43697357177734
2022-01-18,122.73291015625
2022-01-19,125.26338958740234
2022-01-20,123.52766418457031
2022-01-21,122.88821411132812
2022-01-24,124.76094818115234
2022-01-25,123.35408782958984
2022-01-26,121.86503601074219
2022-01-27,131.0825653076172
2022-01-28,132.9644775390625
2022-01-31,137.6051788330078
2022-02-01,136.536376953125
2022-02-02,134.52659606933594
2022-02-03,135.36703491210938
2022-02-04,133.9875946044922
2022-02-07,135.5589141845703
2022-02-08,137.48643493652344
2022-02-09,137.99801635742188
2022-02-10,135.85122680664062
2022-02-11,135.01075744628906
2022-02-14,134.30735778808594
2022-02-15,135.26657104492188
2022-02-16,135.65025329589844
2022-02-17,135.68679809570312
2022-02-18,135.63194274902344
2022-02-22,136.17095947265625
2022-02-23,132.6995086669922
2022-02-24,133.36639404296875
2022-02-25,136.6825408935547
2022-02-28,134.46266174316406
2022-03-01,130.7445831298828
2022-03-02,134.5448760986328
2022-03-03,135.79640197753906
2022-03-04,136.67340087890625
2022-03-07,132.6173095703125
2022-03-08,128.6251678466797
2022-03-09,134.88284301757812
2022-03-10,136.1252899169922
2022-03-11,136.80130004882812
2022-03-14,138.80618286132812
2022-03-15,140.1121063232422
2022-03-16,142.86192321777344
2022-03-17,143.70802307128906
2022-03-18,143.9011688232422
2022-03-21,143.7724151611328
2022-03-22,141.13294982910156
2022-03-23,140.54437255859375
2022-03-24,140.67311096191406
2022-03-25,143.58847045898438
2022-03-28,142.71478271484375
2022-03-29,143.8275909423828
2022-03-30,144.26901245117188
2022-03-31,143.57005310058594
2022-04-01,143.2481689453125
2022-04-04,142.69639587402344
2022-04-05,141.703125
2022-04-06,140.2041015625
2022-04-07,139.14645385742188
2022-04-08,141.0225830078125
2022-04-11,142.46646118164062
2022-04-12,144.36099243164062
2022-04-13,146.77053833007812
2022-04-14,149.92501831054688
2022-04-18,147.87413024902344
2022-04-19,150.77113342285156
2022-04-20,153.55772399902344
2022-04-21,152.69325256347656
2022-04-22,148.2327880859375
2022-04-25,149.25363159179688
2022-04-26,146.632568359375
2022-04-27,148.66505432128906
2022-04-28,149.76866149902344
2022-04-29,148.22361755371094
2022-05-02,147.2119903564453
2022-05-03,148.7018280029297
2022-05-04,152.3069610595703
2022-05-05,149.95260620117188
2022-05-06,149.419189453125
2022-05-09,147.86495971679688
2022-05-10,147.3499298095703
2022-05-11,146.0715789794922
2022-05-12,143.93795776367188
2022-05-13,142.91709899902344
2022-05-16,143.04586791992188
2022-05-17,145.9888153076172
2022-05-18,138.8889617919922
2022-05-19,138.4015350341797
2022-05-20,137.0863800048828
2022-05-23,140.65472412109375
2022-05-24,139.53274536132812
2022-05-25,141.0225830078125
2022-05-26,143.84597778320312
2022-05-27,147.05563354492188
2022-05-31,144.6460723876953
2022-06-01,144.82083129882812
2022-06-02,146.86251831054688
2022-06-03,146.33827209472656
2022-06-06,147.9201202392578
2022-06-07,149.26284790039062
2022-06-08,146.79811096191406
2022-06-09,143.61605834960938
2022-06-10,139.33038330078125
2022-06-13,132.1293487548828
2022-06-14,136.59181213378906
2022-06-15,136.59181213378906
2022-06-16,131.22946166992188
2022-06-17,129.58734130859375
2022-06-21,129.4296112060547
2022-06-22,126.7298583984375
2022-06-23,125.98765563964844
2022-06-24,130.4408721923828
2022-06-27,131.4521026611328
2022-06-28,128.9100799560547
2022-06-29,128.88223266601562
2022-06-30,127.56483459472656
2022-07-01,128.72451782226562
2022-07-05,127.24942779541016
2022-07-06,128.47402954101562
2022-07-07,131.3592987060547
2022-07-08,129.70791625976562
2022-07-11,127.87100982666016
2022-07-12,128.1493377685547
2022-07-13,127.10095977783203
2022-07-14,125.6536865234375
2022-07-15,125.98765563964844
2022-07-18,124.58677673339844
2022-07-19,128.2884979248047
2022-07-20,128.98431396484375
2022-07-21,131.61907958984375
2022-07-22,131.36859130859375
2022-07-25,133.51170349121094
2022-07-26,127.03604125976562
2022-07-27,129.2626190185547
2022-07-28,130.0326385498047
2022-07-29,130.4501190185547
2022-08-01,128.80801391601562
2022-08-02,128.13076782226562
2022-08-03,129.09561157226562
2022-08-04,127.78751373291016
2022-08-05,125.4495849609375
2022-08-08,128.0009002685547
2022-08-09,128.9008026123047
2022-08-10,130.9789276123047
2022-08-11,131.7953643798828
2022-08-12,133.52096557617188
2022-08-15,132.96434020996094
2022-08-16,135.22801208496094
2022-08-17,134.04978942871094
2022-08-18,134.65281677246094
2022-08-19,132.8251495361328
2022-08-22,130.2645721435547
2022-08-23,130.93255615234375
2022-08-24,129.84710693359375
2022-08-25,133.1869659423828
2022-08-26,128.9008026123047
2022-08-29,127.9081039428711
2022-08-30,129.09561157226562
2022-08-31,127.02676391601562
2022-09-01,126.61853790283203
2022-09-02,126.2752914428711
2022-09-06,126.3402099609375
2022-09-07,129.14199829101562
2022-09-08,129.4296112060547
2022-09-09,129.4945526123047
2022-09-12,131.8139190673828
2022-09-13,127.8246078491211
2022-09-14,122.52719116210938
2022-09-15,123.09310913085938
2022-09-16,109.53878021240234
2022-09-19,115.1330795288086
2022-09-20,110.7819595336914
2022-09-21,109.56659698486328
2022-09-22,107.50701141357422
2022-09-23,105.73502349853516
2022-09-26,104.76090240478516
2022-09-27,105.10416412353516
2022-09-28,107.44207763671875
2022-09-29,105.96695709228516
2022-09-30,105.32911682128906
2022-10-03,107.87110900878906
2022-10-04,110.81646728515625
2022-10-05,110.11296081542969
2022-10-06,108.73409271240234
2022-10-07,106.66107940673828
2022-10-10,107.07380676269531
2022-10-11,107.32707977294922
2022-10-12,106.48287200927734
2022-10-13,108.61215209960938
2022-10-14,106.66107940673828
2022-10-17,108.75283813476562
2022-10-18,109.46573638916016
2022-10-19,107.30831146240234
2022-10-20,105.8731689453125
2022-10-21,109.69086456298828
2022-10-24,109.07176971435547
2022-10-25,108.74346160888672
2022-10-26,109.14680480957031
2022-10-27,111.85765838623047
2022-10-28,113.21778106689453
2022-10-31,112.7581558227539
2022-11-01,113.11459350585938
2022-11-02,111.19166564941406
2022-11-03,113.71492767333984
2022-11-04,116.7822036743164
2022-11-07,115.0093765258789
2022-11-08,114.07135772705078
2022-11-09,112.57054138183594
2022-11-10,117.32625579833984
2022-11-11,121.44412231445312
2022-11-14,121.70677185058594
2022-11-15,122.11009216308594
2022-11-16,121.81930541992188
2022-11-17,121.4534912109375
2022-11-18,121.040771484375
2022-11-21,123.19818878173828
2022-11-22,125.05545806884766
2022-11-23,125.08358764648438
2022-11-25,124.7271499633789
2022-11-28,122.03507232666016
2022-11-29,124.46451568603516
2022-11-30,127.46611785888672
2022-12-01,127.71940612792969
2022-12-02,129.2764892578125
2022-12-05,127.17536163330078
2022-12-06,126.47185516357422
2022-12-07,126.81889343261719
2022-12-08,127.53180694580078
2022-12-09,126.7344970703125
2022-12-12,128.62925720214844
2022-12-13,128.03831481933594
2022-12-14,126.94084930419922
2022-12-15,124.64273834228516
2022-12-16,123.64846801757812
2022-12-19,121.78304290771484
2022-12-20,121.10124969482422
2022-12-21,121.61258697509766
2022-12-22,120.64674377441406
2022-12-23,121.8682632446289
2022-12-27,122.68260192871094
2022-12-28,120.26798248291016
2022-12-29,121.8019790649414
2022-12-30,121.12020111083984
2023-01-03,122.20916748046875
2023-01-04,123.8567886352539
2023-01-05,122.9856185913086
2023-01-06,125.17300415039062
2023-01-09,125.4476089477539
2023-01-10,125.68434143066406
2023-01-11,126.48922729492188
2023-01-12,128.75234985351562
2023-01-13,128.21258544921875
2023-01-17,126.41346740722656
2023-01-18,123.96095275878906
2023-01-19,122.8814697265625
2023-01-20,125.4476089477539
2023-01-23,125.04044342041016
2023-01-24,123.12765502929688
2023-01-25,122.29438018798828
2023-01-26,131.26168823242188
2023-01-27,131.0628204345703
2023-01-30,131.32797241210938
2023-01-31,135.12510681152344
2023-02-01,134.6042938232422
2023-02-02,137.3882293701172
2023-02-03,136.75381469726562
2023-02-06,135.02093505859375
2023-02-07,135.76901245117188
2023-02-08,134.28236389160156
2023-02-09,132.6631317138672
2023-02-10,132.49267578125
2023-02-13,134.53799438476562
2023-02-14,135.058837890625
2023-02-15,135.03042602539062
2023-02-16,133.9698486328125
2023-02-17,133.52479553222656
2023-02-21,127.04790496826172
2023-02-22,127.56871032714844
2023-02-23,130.10641479492188
2023-02-24,130.4852294921875
2023-02-27,129.6045684814453
2023-02-28,129.4625244140625
2023-03-01,131.33741760253906
2023-03-02,133.52479553222656
2023-03-03,134.78421020507812
2023-03-06,130.44732666015625
2023-03-07,129.98333740234375
2023-03-08,130.7408905029297
2023-03-09,128.4020233154297
2023-03-10,125.39080047607422
2023-03-13,123.75265502929688
2023-03-14,125.57872009277344
2023-03-15,122.85392761230469
2023-03-16,123.4945068359375
2023-03-17,121.72578430175781
2023-03-20,127.63423156738281
2023-03-21,127.11798095703125
2023-03-22,124.97639465332031
2023-03-23,125.32056427001953
2023-03-24,127.29960632324219
2023-03-27,126.43916320800781
2023-03-28,128.60940551757812
2023-03-29,130.66497802734375
2023-03-30,131.53497314453125
2023-03-31,132.7300567626953
2023-04-03,134.13546752929688
2023-04-04,132.82565307617188
2023-04-05,134.22149658203125
2023-04-06,134.94810485839844
2023-04-10,134.75689697265625
2023-04-11,136.94630432128906
2023-04-12,135.94241333007812
2023-04-13,136.15277099609375
2023-04-14,134.95767211914062
2023-04-17,136.6116485595703
2023-04-18,136.6020965576172
2023-04-19,136.11451721191406
2023-04-20,137.0418701171875
2023-04-21,136.93670654296875
2023-04-24,138.5429229736328
2023-04-25,128.4755859375
2023-04-26,126.28619384765625
2023-04-27,127.45259094238281
2023-04-28,129.31690979003906
2023-05-01,132.0799102783203
2023-05-02,127.68204498291016
2023-05-03,127.77764892578125
2023-05-04,127.20401763916016
2023-05-05,129.42205810546875
2023-05-08,130.05307006835938
2023-05-09,127.4908447265625
2023-05-10,127.42389678955078
2023-05-11,126.52520751953125
2023-05-12,126.6017074584961
2023-05-15,124.70870208740234
2023-05-16,121.41983795166016
2023-05-17,123.29373168945312
2023-05-18,123.55184936523438
2023-05-19,123.76219940185547
2023-05-22,123.39889526367188
2023-05-23,122.30899047851562
2023-05-24,121.81182098388672
2023-05-25,121.73534393310547
2023-05-26,121.61104583740234
2023-05-30,120.83665466308594
2023-05-31,118.58033752441406
2023-06-01,119.3451919555664
2023-06-02,122.45240020751953
2023-06-05,121.5632553100586
2023-06-06,123.8769302368164
2023-06-07,127.01280975341797
2023-06-08,125.07198333740234
2023-06-09,125.0528793334961
2023-06-12,125.09111785888672
2023-06-13,126.16191864013672
2023-06-14,126.7892837524414
2023-06-15,128.04405212402344
2023-06-16,127.81241607666016
2023-06-20,127.09813690185547
2023-06-21,127.078857421875
2023-06-22,126.2584228515625
2023-06-23,124.33767700195312
2023-06-26,126.3646011352539
2023-06-27,127.078857421875
2023-06-28,124.89747619628906
2023-06-29,127.27190399169922
2023-06-30,127.56145477294922
2023-07-03,127.99580383300781
2023-07-05,125.50556182861328
2023-07-06,125.62139129638672
2023-07-07,127.88963317871094
2023-07-10,127.33943176269531
2023-07-11,127.89926147460938
2023-07-12,128.7969207763672
2023-07-13,129.39535522460938
2023-07-14,129.54013061523438
2023-07-17,129.32778930664062
2023-07-18,130.69837951660156
2023-07-19,131.14236450195312
2023-07-20,131.24853515625
2023-07-21,132.5708770751953
2023-07-24,133.84494018554688
2023-07-25,147.33848571777344
2023-07-26,145.31158447265625
2023-07-27,147.12615966796875
2023-07-28,147.50257873535156
2023-07-31,148.01416015625
2023-08-01,147.77284240722656
2023-08-02,149.25924682617188
2023-08-03,149.81907653808594
2023-08-04,148.5353546142578
2023-08-07,147.72457885742188
2023-08-08,147.1454620361328
2023-08-09,146.89451599121094
2023-08-10,147.52186584472656
2023-08-11,146.7304229736328
2023-08-14,145.59146118164062
2023-08-15,142.57040405273438
2023-08-16,142.18429565429688
2023-08-17,141.5955352783203
2023-08-18,141.8657684326172
2023-08-21,140.1863555908203
2023-08-22,140.02224731445312
2023-08-23,140.34075927734375
2023-08-24,139.54928588867188
2023-08-25,140.95849609375
2023-08-28,142.67654418945312
2023-08-29,143.87339782714844
2023-08-30,144.20156860351562
2023-08-31,143.91204833984375
2023-09-01,144.3560028076172
2023-09-05,140.4565887451172
2023-09-06,139.74234008789062
2023-09-07,139.71337890625
2023-09-08,141.4604034423828
2023-09-11,141.1708221435547
2023-09-12,141.84649658203125
2023-09-13,142.42559814453125
2023-09-14,145.50460815429688
2023-09-15,144.53939819335938
2023-09-18,146.46978759765625
2023-09-19,145.64938354492188
2023-09-20,144.8965301513672
2023-09-21,144.5972900390625
2023-09-22,145.08395385742188
2023-09-25,146.82623291015625
2023-09-26,145.14236450195312
2023-09-27,147.83848571777344
2023-09-28,149.67808532714844
2023-09-29,149.45420837402344
2023-10-02,149.19140625
2023-10-03,147.62435913085938
2023-10-04,149.24008178710938
2023-10-05,148.4808807373047
2023-10-06,147.497802734375
2023-10-09,149.62939453125
2023-10-10,150.50540161132812
2023-10-11,150.1939239501953
2023-10-12,147.5562286376953
2023-10-13,147.33236694335938
2023-10-16,148.3738250732422
2023-10-17,148.79234313964844
2023-10-18,148.96754455566406
2023-10-19,145.5609130859375
2023-10-20,140.6261444091797
2023-10-23,140.68453979492188
2023-10-24,144.95742797851562
2023-10-25,144.90878295898438
2023-10-26,146.621826171875
2023-10-27,146.17408752441406
2023-10-30,147.65354919433594
2023-10-31,148.96754455566406
2023-11-01,149.5028839111328
2023-11-02,151.27432250976562
2023-11-03,154.04832458496094
2023-11-06,153.07496643066406
2023-11-07,152.46177673339844
2023-11-08,151.9654083251953
2023-11-09,151.53712463378906
2023-11-10,151.4787139892578
2023-11-13,149.37635803222656
2023-11-14,153.66871643066406
2023-11-15,154.17481994628906
2023-11-16,151.34246826171875
2023-11-17,151.16725158691406
2023-11-20,148.9967498779297
2023-11-21,149.40553283691406
2023-11-22,150.0966033935547
2023-11-24,150.9920654296875
2023-11-27,154.46681213378906
2023-11-28,153.92178344726562
2023-11-29,157.53282165527344
2023-11-30,163.5284881591797
2023-12-01,165.18316650390625
2023-12-04,163.85943603515625
2023-12-05,160.88104248046875
2023-12-06,159.8298797607422
2023-12-07,159.93692016601562
2023-12-08,159.5086669921875
2023-12-11,160.79345703125
2023-12-12,157.42575073242188
2023-12-13,161.34825134277344
2023-12-14,162.88609313964844
2023-12-15,161.57203674316406
2023-12-18,161.03268432617188
2023-12-19,161.2484130859375
2023-12-20,159.39495849609375
2023-12-21,160.08145141601562
2023-12-22,160.51290893554688
2023-12-26,160.8169403076172
2023-12-27,161.8171844482422
2023-12-28,160.16970825195312
2023-12-29,159.75782775878906
2024-01-02,160.71885681152344
2024-01-03,160.48348999023438
2024-01-04,162.46441650390625
2024-01-05,164.50418090820312
2024-01-08,165.36715698242188
2024-01-09,163.90597534179688
2024-01-10,162.739013671875
2024-01-11,163.23915100097656
2024-01-12,162.9449462890625
2024-01-16,161.8956298828125
2024-01-17,161.09152221679688
2024-01-18,161.1209259033203
2024-01-19,161.19940185546875
2024-01-22,162.04275512695312
2024-01-23,163.26856994628906
2024-01-24,161.8171844482422
2024-01-25,168.35813903808594
2024-01-26,168.63272094726562
2024-01-29,166.41644287109375
2024-01-30,165.7986297607422
2024-01-31,162.6703643798828
2024-02-01,159.98336791992188
2024-02-02,158.24761962890625
2024-02-05,159.43421936035156
2024-02-06,159.87550354003906
2024-02-07,162.1113739013672
2024-02-08,163.6411895751953
2024-02-09,165.07296752929688
2024-02-12,164.9552764892578
2024-02-13,161.6406707763672
2024-02-14,162.19964599609375
2024-02-15,163.67062377929688
2024-02-16,164.72972106933594
2024-02-20,166.32818603515625
2024-02-21,168.2208251953125
2024-02-22,169.8487091064453
2024-02-23,172.01596069335938
2024-02-26,170.71170043945312
2024-02-27,171.39816284179688
2024-02-28,172.94757080078125
2024-02-29,177.6841278076172
2024-03-01,176.70347595214844
2024-03-04,181.8420867919922
2024-03-05,180.9104766845703
2024-03-06,179.7925262451172
2024-03-07,181.25369262695312
2024-03-08,182.47950744628906
2024-03-11,184.04855346679688
2024-03-12,183.10711669921875
2024-03-13,180.85162353515625
2024-03-14,180.69363403320312
2024-03-15,180.59490966796875
2024-03-18,178.6893310546875
2024-03-19,180.92074584960938
2024-03-20,181.88833618164062
2024-03-21,182.66831970214844
2024-03-22,182.3820037841797
2024-03-25,184.93922424316406
2024-03-26,184.50479125976562
2024-03-27,186.54859924316406
2024-03-28,187.37796020507812
2024-04-01,186.36099243164062
2024-04-02,185.12681579589844
2024-04-03,186.2918701171875
2024-04-04,185.28480529785156
2024-04-05,185.29466247558594
2024-04-08,188.29620361328125
2024-04-09,187.4569549560547
2024-04-10,185.44276428222656
2024-04-11,183.92225646972656
2024-04-12,179.89390563964844
2024-04-15,178.0771942138672
2024-04-16,177.30706787109375
2024-04-17,176.2506103515625
2024-04-18,175.993896484375
2024-04-19,177.61314392089844
2024-04-22,177.02073669433594
2024-04-23,168.71717834472656
2024-04-24,171.7187042236328
2024-04-25,169.08248901367188
2024-04-26,170.66226196289062
2024-04-29,174.80908203125
2024-04-30,170.79058837890625
2024-05-01,171.9951629638672
2024-05-02,173.1207275390625
2024-05-03,174.03895568847656
2024-05-06,173.92047119140625
2024-05-07,176.8824920654297
2024-05-08,176.2802276611328
2024-05-09,178.09693908691406
2024-05-10,177.12933349609375
2024-05-13,179.13363647460938
2024-05-14,179.3409881591797
2024-05-15,179.72604370117188
2024-05-16,180.09136962890625
2024-05-17,180.8121337890625
2024-05-20,179.26199340820312
2024-05-21,179.54833984375
2024-05-22,179.0052947998047
2024-05-23,177.95872497558594
2024-05-24,181.44403076171875
2024-05-28,178.63011169433594
2024-05-29,176.8923797607422
2024-05-30,179.18301391601562
2024-05-31,181.16757202148438
2024-06-03,180.555419921875
2024-06-04,179.72604370117188
2024-06-05,180.40731811523438
2024-06-06,180.7726287841797
2024-06-07,181.2564239501953
2024-06-10,182.075927734375
2024-06-11,181.75997924804688
2024-06-12,182.47085571289062
2024-06-13,182.7769317626953
2024-06-14,181.59400939941406
2024-06-17,183.9399871826172
2024-06-18,184.77499389648438
2024-06-20,184.34754943847656
2024-06-21,182.2401580810547
2024-06-24,188.63192749023438
2024-06-25,186.2958984375
2024-06-26,185.5006561279297
2024-06-27,182.10098266601562
2024-06-28,181.4747314453125
2024-07-01,178.98959350585938
2024-07-02,176.45474243164062
2024-07-03,178.512451171875
2024-07-05,176.514404296875
2024-07-08,178.4826202392578
2024-07-09,175.27183532714844
2024-07-10,178.60191345214844
2024-07-11,181.68348693847656
2024-07-12,184.33761596679688
2024-07-15,184.65570068359375
2024-07-16,189.84466552734375
2024-07-17,190.4212188720703
2024-07-18,191.415283203125
2024-07-19,190.0733184814453
2024-07-22,192.29005432128906
2024-07-23,191.6737518310547
2024-07-24,192.13099670410156
2024-07-25,193.08529663085938
2024-07-26,197.81700134277344
2024-07-29,197.22056579589844
2024-07-30,196.5644989013672
2024-07-31,198.68182373046875
2024-08-01,196.82293701171875
2024-08-02,195.52073669433594
2024-08-05,190.54051208496094
2024-08-06,195.5008544921875
2024-08-07,192.27017211914062
2024-08-08,195.6002655029297
2024-08-09,192.91632080078125
2024-08-12,192.1807098388672
2024-08-13,193.22447204589844
2024-08-14,193.1846923828125
2024-08-15,194.606201171875
2024-08-16,195.4312744140625
2024-08-19,195.8388214111328
2024-08-20,195.5704345703125
2024-08-21,199.8945770263672
2024-08-22,200.5904083251953
2024-08-23,202.59840393066406
2024-08-26,203.1848907470703
2024-08-27,203.69186401367188
2024-08-28,203.86085510253906
2024-08-29,205.4215087890625
2024-08-30,208.29434204101562
2024-09-03,204.85491943359375
2024-09-04,203.3439483642578
2024-09-05,202.76739501953125
2024-09-06,200.61029052734375
2024-09-09,203.31411743164062
2024-09-10,203.8210906982422
2024-09-11,203.51292419433594
2024-09-12,207.18099975585938
2024-09-13,209.02000427246094
2024-09-16,214.58999633789062
2024-09-17,213.1999969482422
2024-09-18,212.39999389648438
2024-09-19,215.66000366210938
2024-09-20,212.89999389648438
2024-09-23,214.5
2024-09-24,215.1199951171875
2024-09-25,214.3300018310547
2024-09-26,214.82000732421875
2024-09-27,215.6999969482422
2024-09-30,215.39999389648438
2024-10-01,215.2899932861328
2024-10-02,212.80999755859375
2024-10-03,211.97999572753906
2024-10-04,213.3699951171875
2024-10-07,213.35000610351562
2024-10-08,215.3300018310547
2024-10-09,216.25999450683594
2024-10-10,216.25999450683594
2024-10-11,217.9499969482422
2024-10-14,219.97999572753906
2024-10-15,220.8000030517578
2024-10-16,221.72999572753906
2024-10-17,220.39999389648438
2024-10-18,220.1199951171875
2024-10-21,219.10000610351562
2024-10-22,216.66000366210938
2024-10-23,228.64999389648438
2024-10-24,227.50999450683594
2024-10-25,225.86000061035156
2024-10-28,227.4499969482422
2024-10-29,226.05999755859375
2024-10-30,228.8000030517578
2024-10-31,228.94000244140625
2024-11-01,229.99000549316406
2024-11-04,230.1699981689453
2024-11-05,232.61000061035156
2024-11-06,241.58999633789062
2024-11-07,239.47999572753906
2024-11-08,240.58999633789062
2024-11-11,241.49000549316406
2024-11-12,239.80999755859375
2024-11-13,238.33999633789062
2024-11-14,235.60000610351562
2024-11-15,235.80999755859375
2024-11-18,238.11000061035156
2024-11-19,238.30999755859375
2024-11-20,244.10000610351562
2024-11-21,245.3000030517578
2024-11-22,246.38999938964844
2024-11-25,247.27999877929688
2024-11-26,248.02999877929688
2024-11-27,247.02999877929688
2024-11-29,248.85000610351562
2024-12-02,244.8000030517578
2024-12-03,244.0500030517578
2024-12-04,243.99000549316406
2024-12-05,244.33999633789062
2024-12-06,242.86000061035156
2024-12-09,239.6300048828125
2024-12-10,238.22999572753906
2024-12-11,238.63999938964844
2024-12-12,239.08999633789062
2024-12-13,238.10000610351562
2024-12-16,237.08999633789062
2024-12-17,232.5500030517578
