,CSX
2021-05-28,31.886932373046875
2021-06-01,31.944263458251953
2021-06-02,31.714946746826172
2021-06-03,31.753170013427734
2021-06-04,31.727691650390625
2021-06-07,31.234031677246094
2021-06-08,31.25951385498047
2021-06-09,31.15441131591797
2021-06-10,30.78815269470215
2021-06-11,30.966508865356445
2021-06-14,30.98561668395996
2021-06-15,31.342317581176758
2021-06-16,30.966508865356445
2021-06-17,30.654388427734375
2021-06-18,30.17665672302246
2021-06-21,30.51425552368164
2021-06-22,30.3454532623291
2021-06-23,30.147993087768555
2021-06-24,30.30405044555664
2021-06-25,30.546104431152344
2021-06-28,30.35819435119629
2021-06-29,30.154359817504883
2021-06-30,30.65120506286621
2021-07-01,30.842294692993164
2021-07-02,31.128938674926758
2021-07-06,30.95694923400879
2021-07-07,31.511119842529297
2021-07-08,29.571533203125
2021-07-09,30.41234016418457
2021-07-12,30.32634925842285
2021-07-13,30.288127899169922
2021-07-14,30.23080062866211
2021-07-15,30.393224716186523
2021-07-16,30.10658836364746
2021-07-19,29.447322845458984
2021-07-20,29.79128646850586
2021-07-21,30.163915634155273
2021-07-22,31.21492576599121
2021-07-23,31.348690032958984
2021-07-26,31.42512321472168
2021-07-27,30.937849044799805
2021-07-28,30.488773345947266
2021-07-29,30.6607608795166
2021-07-30,30.88051414489746
2021-08-02,30.6607608795166
2021-08-03,30.98561668395996
2021-08-04,30.49833106994629
2021-08-05,30.718080520629883
2021-08-06,30.861406326293945
2021-08-09,30.94739532470703
2021-08-10,31.482454299926758
2021-08-11,32.46657943725586
2021-08-12,32.609901428222656
2021-08-13,32.36147689819336
2021-08-16,32.36147689819336
2021-08-17,32.23727035522461
2021-08-18,32.256378173828125
2021-08-19,32.09394836425781
2021-08-20,32.227718353271484
2021-08-23,32.36147689819336
2021-08-24,31.883745193481445
2021-08-25,31.969738006591797
2021-08-26,31.79775619506836
2021-08-27,31.960186004638672
2021-08-30,31.713951110839844
2021-08-31,31.16781234741211
2021-09-01,31.177398681640625
2021-09-02,31.21572494506836
2021-09-03,30.660009384155273
2021-09-07,30.19052505493164
2021-09-08,30.362993240356445
2021-09-09,30.037229537963867
2021-09-10,29.65397834777832
2021-09-13,29.606067657470703
2021-09-14,29.22281837463379
2021-09-15,29.558164596557617
2021-09-16,29.615652084350586
2021-09-17,29.0407772064209
2021-09-20,28.523391723632812
2021-09-21,28.465904235839844
2021-09-22,28.609622955322266
2021-09-23,28.944963455200195
2021-09-24,29.146169662475586
2021-09-27,29.28030776977539
2021-09-28,29.22281837463379
2021-09-29,29.088685989379883
2021-09-30,28.49464225769043
2021-10-01,29.06952476501465
2021-10-04,29.232404708862305
2021-10-05,30.113880157470703
2021-10-06,31.177398681640625
2021-10-07,30.832473754882812
2021-10-08,31.34027862548828
2021-10-11,31.13907241821289
2021-10-12,30.784568786621094
2021-10-13,31.21572494506836
2021-10-14,32.03013610839844
2021-10-15,32.72956085205078
2021-10-18,32.796627044677734
2021-10-19,32.68165969848633
2021-10-20,33.01700210571289
2021-10-21,33.543968200683594
2021-10-22,33.936790466308594
2021-10-25,34.23381423950195
2021-10-26,34.19548797607422
2021-10-27,34.35837936401367
2021-10-28,34.72245407104492
2021-10-29,34.6553955078125
2021-11-01,34.19548797607422
2021-11-02,34.19548797607422
2021-11-03,34.18590545654297
2021-11-04,33.946380615234375
2021-11-05,33.92721176147461
2021-11-08,33.984703063964844
2021-11-09,34.0517692565918
2021-11-10,33.984703063964844
2021-11-11,33.649356842041016
2021-11-12,33.7547492980957
2021-11-15,33.7164306640625
2021-11-16,33.6781005859375
2021-11-17,34.0517692565918
2021-11-18,34.69371032714844
2021-11-19,34.569156646728516
2021-11-22,34.540409088134766
2021-11-23,34.95241165161133
2021-11-24,34.73204040527344
2021-11-26,34.08052062988281
2021-11-29,34.2178840637207
2021-11-30,33.29566955566406
2021-12-01,33.08433151245117
2021-12-02,34.16986083984375
2021-12-03,34.429229736328125
2021-12-06,35.313011169433594
2021-12-07,35.63002014160156
2021-12-08,35.49553680419922
2021-12-09,35.16891860961914
2021-12-10,35.29379653930664
2021-12-13,34.592533111572266
2021-12-14,34.50607681274414
2021-12-15,35.034427642822266
2021-12-16,35.130489349365234
2021-12-17,34.31394958496094
2021-12-20,33.92008972167969
2021-12-21,34.53490447998047
2021-12-22,34.6597785949707
2021-12-23,35.341835021972656
2021-12-27,35.72608947753906
2021-12-28,35.9470329284668
2021-12-29,36.10073471069336
2021-12-30,35.85097122192383
2021-12-31,36.11994171142578
2022-01-03,35.620418548583984
2022-01-04,36.148773193359375
2022-01-05,35.96623992919922
2022-01-06,36.22561264038086
2022-01-07,36.03349304199219
2022-01-10,35.101680755615234
2022-01-11,34.87112045288086
2022-01-12,35.197731018066406
2022-01-13,35.29379653930664
2022-01-14,35.0056037902832
2022-01-18,33.862449645996094
2022-01-19,33.862449645996094
2022-01-20,33.852840423583984
2022-01-21,32.75771713256836
2022-01-24,33.00748825073242
2022-01-25,32.392677307128906
2022-01-26,32.3254280090332
2022-01-27,32.238975524902344
2022-01-28,33.07472610473633
2022-01-31,32.87300109863281
2022-02-01,33.353309631347656
2022-02-02,33.82402038574219
2022-02-03,33.24764633178711
2022-02-04,32.94984817504883
2022-02-07,32.3254280090332
2022-02-08,32.767330169677734
2022-02-09,33.37252426147461
2022-02-10,32.65205001831055
2022-02-11,32.056453704833984
2022-02-14,32.584808349609375
2022-02-15,33.190006256103516
2022-02-16,33.78560256958008
2022-02-17,33.718360900878906
2022-02-18,33.29566955566406
2022-02-22,32.892208099365234
2022-02-23,32.085269927978516
2022-02-24,32.277408599853516
2022-02-25,33.057830810546875
2022-02-28,32.67243957519531
2022-03-01,32.12324142456055
2022-03-02,33.34688949584961
2022-03-03,34.002079010009766
2022-03-04,36.0639762878418
2022-03-07,35.6593017578125
2022-03-08,33.71302795410156
2022-03-09,33.34688949584961
2022-03-10,33.616676330566406
2022-03-11,33.42396926879883
2022-03-14,32.98075866699219
2022-03-15,33.106014251708984
2022-03-16,34.310394287109375
2022-03-17,34.9752197265625
2022-03-18,34.98484802246094
2022-03-21,35.514774322509766
2022-03-22,35.43769073486328
2022-03-23,35.061927795410156
2022-03-24,35.341339111328125
2022-03-25,35.57258224487305
2022-03-28,36.16032409667969
2022-03-29,36.304847717285156
2022-03-30,36.42046356201172
2022-03-31,36.0832405090332
2022-04-01,34.21404266357422
2022-04-04,34.310394287109375
2022-04-05,33.98280334472656
2022-04-06,33.40469741821289
2022-04-07,33.47215270996094
2022-04-08,33.077110290527344
2022-04-11,32.990394592285156
2022-04-12,33.15418243408203
2022-04-13,33.616676330566406
2022-04-14,33.78046798706055
2022-04-18,33.48178482055664
2022-04-19,34.002079010009766
2022-04-20,34.01171112060547
2022-04-21,34.9752197265625
2022-04-22,33.26017761230469
2022-04-25,33.375789642333984
2022-04-26,32.865142822265625
2022-04-27,33.22163391113281
2022-04-28,33.92498779296875
2022-04-29,33.08675003051758
2022-05-02,33.03856658935547
2022-05-03,33.269813537597656
2022-05-04,34.20440673828125
2022-05-05,33.38542938232422
2022-05-06,33.51068115234375
2022-05-09,32.39302444458008
2022-05-10,31.583677291870117
2022-05-11,31.959436416625977
2022-05-12,31.79564666748047
2022-05-13,32.209957122802734
2022-05-16,32.0461540222168
2022-05-17,32.527915954589844
2022-05-18,31.14046287536621
2022-05-19,29.810832977294922
2022-05-20,29.810832977294922
2022-05-23,30.090242385864258
2022-05-24,29.78192710876465
2022-05-25,30.013160705566406
2022-05-26,30.427471160888672
2022-05-27,30.978410720825195
2022-05-31,30.72711181640625
2022-06-01,30.930086135864258
2022-06-02,31.5003604888916
2022-06-03,31.036405563354492
2022-06-06,31.06540298461914
2022-06-07,31.471364974975586
2022-06-08,30.746435165405273
2022-06-09,30.127838134765625
2022-06-10,29.286924362182617
2022-06-13,28.47500991821289
2022-06-14,28.359024047851562
2022-06-15,28.43634605407715
2022-06-16,28.078718185424805
2022-06-17,27.962730407714844
2022-06-21,28.020723342895508
2022-06-22,27.86607551574707
2022-06-23,27.750083923339844
2022-06-24,28.581335067749023
2022-06-27,28.339689254760742
2022-06-28,28.16570472717285
2022-06-29,28.14637565612793
2022-06-30,28.0883846282959
2022-07-01,28.359024047851562
2022-07-05,27.5567684173584
2022-07-06,27.9240665435791
2022-07-07,28.26236343383789
2022-07-08,28.020723342895508
2022-07-11,27.88540267944336
2022-07-12,27.46978187561035
2022-07-13,27.2861328125
2022-07-14,27.23780632019043
2022-07-15,27.895069122314453
2022-07-18,27.86607551574707
2022-07-19,28.726314544677734
2022-07-20,28.73598289489746
2022-07-21,29.953853607177734
2022-07-22,29.85719871520996
2022-07-25,30.301815032958984
2022-07-26,30.118167877197266
2022-07-27,30.76576805114746
2022-07-28,30.6497802734375
2022-07-29,31.249053955078125
2022-08-01,31.510019302368164
2022-08-02,31.075069427490234
2022-08-03,31.413366317749023
2022-08-04,31.732341766357422
2022-08-05,32.00297164916992
2022-08-08,31.722671508789062
2022-08-09,31.57768440246582
2022-08-10,32.92121505737305
2022-08-11,33.01786422729492
2022-08-12,33.201507568359375
2022-08-15,32.99853515625
2022-08-16,33.28850173950195
2022-08-17,33.327171325683594
2022-08-18,33.201507568359375
2022-08-19,32.69890594482422
2022-08-22,32.43792724609375
2022-08-23,32.50558853149414
2022-08-24,32.49592208862305
2022-08-25,32.84387969970703
2022-08-26,31.539018630981445
2022-08-29,31.626014709472656
2022-08-30,30.704959869384766
2022-08-31,30.685565948486328
2022-09-01,30.646787643432617
2022-09-02,30.288061141967773
2022-09-06,30.530445098876953
2022-09-07,30.91825294494629
2022-09-08,31.228504180908203
2022-09-09,31.63570785522461
2022-09-12,31.83930778503418
2022-09-13,30.598316192626953
2022-09-14,30.27836799621582
2022-09-15,29.25066375732422
2022-09-16,28.591392517089844
2022-09-19,28.969505310058594
2022-09-20,28.57199478149414
2022-09-21,28.25205421447754
2022-09-22,27.69942283630371
2022-09-23,26.83654022216797
2022-09-26,26.594160079956055
2022-09-27,26.39055824279785
2022-09-28,26.788066864013672
2022-09-29,26.361473083496094
2022-09-30,25.82823371887207
2022-10-03,26.5844669342041
2022-10-04,27.263139724731445
2022-10-05,26.97227668762207
2022-10-06,26.526290893554688
2022-10-07,25.95427131652832
2022-10-10,25.779754638671875
2022-10-11,25.702190399169922
2022-10-12,25.837928771972656
2022-10-13,26.662029266357422
2022-10-14,26.47781753540039
2022-10-17,27.292219161987305
2022-10-18,27.54429817199707
2022-10-19,27.06922721862793
2022-10-20,26.254823684692383
2022-10-21,26.700807571411133
2022-10-24,27.301916122436523
2022-10-25,27.88363265991211
2022-10-26,27.893327713012695
2022-10-27,27.932111740112305
2022-10-28,28.329614639282227
2022-10-31,28.17449188232422
2022-11-01,28.184185028076172
2022-11-02,27.660642623901367
2022-11-03,28.11631965637207
2022-11-04,28.727121353149414
2022-11-07,29.047067642211914
2022-11-08,29.066457748413086
2022-11-09,28.533214569091797
2022-11-10,30.2686710357666
2022-11-11,30.966732025146484
2022-11-14,30.83099937438965
2022-11-15,30.35593032836914
2022-11-16,30.288061141967773
2022-11-17,30.00689697265625
2022-11-18,29.93903350830078
2022-11-21,30.33654022216797
2022-11-22,30.947341918945312
2022-11-23,31.092771530151367
2022-11-25,31.044292449951172
2022-11-28,30.73404884338379
2022-11-29,31.28842544555664
2022-11-30,31.79417610168457
2022-12-01,31.78444480895996
2022-12-02,31.17171287536621
2022-12-05,30.490896224975586
2022-12-06,30.306102752685547
2022-12-07,30.06295394897461
2022-12-08,30.656238555908203
2022-12-09,30.558979034423828
2022-12-12,31.337059020996094
2022-12-13,31.84280776977539
2022-12-14,31.774723052978516
2022-12-15,30.89938735961914
2022-12-16,30.782672882080078
2022-12-19,30.325557708740234
2022-12-20,29.88788604736328
2022-12-21,30.364458084106445
2022-12-22,30.121309280395508
2022-12-23,30.39363670349121
2022-12-27,30.383909225463867
2022-12-28,29.994871139526367
2022-12-29,30.383909225463867
2022-12-30,30.131032943725586
2023-01-03,30.033777236938477
2023-01-04,30.42281723022461
2023-01-05,30.06295394897461
2023-01-06,31.317602157592773
2023-01-09,31.259248733520508
2023-01-10,31.512126922607422
2023-01-11,31.56075668334961
2023-01-12,31.599658966064453
2023-01-13,31.531572341918945
2023-01-17,31.706634521484375
2023-01-18,31.346778869628906
2023-01-19,30.685415267944336
2023-01-20,31.132808685302734
2023-01-23,31.17171287536621
2023-01-24,30.986923217773438
2023-01-25,30.199119567871094
2023-01-26,29.323781967163086
2023-01-27,29.255701065063477
2023-01-30,29.061180114746094
2023-01-31,30.072681427001953
2023-02-01,30.724319458007812
2023-02-02,31.74554443359375
2023-02-03,31.385684967041016
2023-02-06,31.17171287536621
2023-02-07,31.405136108398438
2023-02-08,31.07445526123047
2023-02-09,30.276926040649414
2023-02-10,30.704866409301758
2023-02-13,30.763225555419922
2023-02-14,30.578432083129883
2023-02-15,30.802127838134766
2023-02-16,30.25747299194336
2023-02-17,30.354734420776367
2023-02-21,29.75172233581543
2023-02-22,29.16816520690918
2023-02-23,29.81007957458496
2023-02-24,29.907339096069336
2023-02-27,30.034231185913086
2023-02-28,29.76092529296875
2023-03-01,30.122079849243164
2023-03-02,30.53203773498535
2023-03-03,30.405141830444336
2023-03-06,29.80973243713379
2023-03-07,28.98005485534668
2023-03-08,29.546186447143555
2023-03-09,29.04837989807129
2023-03-10,28.784839630126953
2023-03-13,28.36511993408203
2023-03-14,28.56033706665039
2023-03-15,28.287031173706055
2023-03-16,28.628665924072266
2023-03-17,28.218706130981445
2023-03-20,28.482250213623047
2023-03-21,28.6189022064209
2023-03-22,27.613534927368164
2023-03-23,27.408554077148438
2023-03-24,27.574487686157227
2023-03-27,28.062532424926758
2023-03-28,28.413923263549805
2023-03-29,28.882448196411133
2023-03-30,28.794597625732422
2023-03-31,29.224079132080078
2023-04-03,29.136228561401367
2023-04-04,28.804359436035156
2023-04-05,28.589622497558594
2023-04-06,29.30216407775879
2023-04-10,29.27288055419922
2023-04-11,29.585229873657227
2023-04-12,29.438817977905273
2023-04-13,29.692598342895508
2023-04-14,29.73164176940918
2023-04-17,29.721881866455078
2023-04-18,29.68284034729004
2023-04-19,29.82925033569336
2023-04-20,30.07327651977539
2023-04-21,31.059123992919922
2023-04-24,30.6296443939209
2023-04-25,30.161121368408203
2023-04-26,29.419294357299805
2023-04-27,29.663318634033203
2023-04-28,29.90734100341797
2023-05-01,30.551555633544922
2023-05-02,30.327056884765625
2023-05-03,30.19040870666504
2023-05-04,30.56131935119629
2023-05-05,31.09817123413086
2023-05-08,31.117687225341797
2023-05-09,31.25433921813965
2023-05-10,31.049360275268555
2023-05-11,31.029842376708984
2023-05-12,31.059123992919922
2023-05-15,31.244577407836914
2023-05-16,30.92247200012207
2023-05-17,31.18601417541504
2023-05-18,31.61549186706543
2023-05-19,31.537403106689453
2023-05-22,31.137210845947266
2023-05-23,30.854143142700195
2023-05-24,30.1513614654541
2023-05-25,30.180644989013672
2023-05-26,30.07327651977539
2023-05-30,30.337759017944336
2023-05-31,30.043886184692383
2023-06-01,30.739391326904297
2023-06-02,31.268367767333984
2023-06-05,31.474082946777344
2023-06-06,31.287960052490234
2023-06-07,31.91489601135254
2023-06-08,31.895307540893555
2023-06-09,31.65040397644043
2023-06-12,31.73857307434082
2023-06-13,31.993263244628906
2023-06-14,32.41448211669922
2023-06-15,32.87489318847656
2023-06-16,32.53203582763672
2023-06-20,32.238162994384766
2023-06-21,32.45366287231445
2023-06-22,32.43407440185547
2023-06-23,32.07162857055664
2023-06-26,32.43407440185547
2023-06-27,32.78672790527344
2023-06-28,32.904273986816406
2023-06-29,33.17855453491211
2023-06-30,33.40386199951172
2023-07-03,33.63896942138672
2023-07-05,33.17855453491211
2023-07-06,32.77692794799805
2023-07-07,32.62019348144531
2023-07-10,32.92387008666992
2023-07-11,33.08060073852539
2023-07-12,32.845497131347656
2023-07-13,33.0316162109375
2023-07-14,32.943458557128906
2023-07-17,32.541831970214844
2023-07-18,33.061012268066406
2023-07-19,33.109989166259766
2023-07-20,33.021827697753906
2023-07-21,31.797346115112305
2023-07-24,31.856121063232422
2023-07-25,32.49284744262695
2023-07-26,32.277339935302734
2023-07-27,32.35570526123047
2023-07-28,33.109989166259766
2023-07-31,32.63978576660156
2023-08-01,32.6299934387207
2023-08-02,32.287139892578125
2023-08-03,32.238162994384766
2023-08-04,30.87653350830078
2023-08-07,31.1312255859375
2023-08-08,30.670822143554688
2023-08-09,30.474903106689453
2023-08-10,30.28878402709961
2023-08-11,30.122251510620117
2023-08-14,30.19082260131836
2023-08-15,29.661849975585938
2023-08-16,29.573688507080078
2023-08-17,29.65205192565918
2023-08-18,30.239803314208984
2023-08-21,30.08306884765625
2023-08-22,29.88715362548828
2023-08-23,30.367151260375977
2023-08-24,29.93613052368164
2023-08-25,30.27898597717285
2023-08-28,30.230009078979492
2023-08-29,30.122251510620117
2023-08-30,30.210729598999023
2023-08-31,29.689687728881836
2023-09-01,30.1124210357666
2023-09-05,29.414419174194336
2023-09-06,29.227630615234375
2023-09-07,28.99168586730957
2023-09-08,29.443912506103516
2023-09-11,29.670026779174805
2023-09-12,30.073097229003906
2023-09-13,29.984621047973633
2023-09-14,30.51549530029297
2023-09-15,30.328702926635742
2023-09-18,30.574480056762695
2023-09-19,30.3876895904541
2023-09-20,30.78093147277832
2023-09-21,30.495834350585938
2023-09-22,30.672788619995117
2023-09-25,30.62363624572754
2023-09-26,30.102590560913086
2023-09-27,29.76833724975586
2023-09-28,30.053434371948242
2023-09-29,30.23039436340332
2023-10-02,30.023942947387695
2023-10-03,30.25005531311035
2023-10-04,30.328702926635742
2023-10-05,29.89613914489746
2023-10-06,30.3876895904541
2023-10-09,30.55481719970703
2023-10-10,31.007047653198242
2023-10-11,31.075862884521484
2023-10-12,30.633464813232422
2023-10-13,30.61380386352539
2023-10-16,30.879241943359375
2023-10-17,30.839916229248047
2023-10-18,30.151748657226562
2023-10-19,30.023942947387695
2023-10-20,30.240224838256836
2023-10-23,29.65036392211914
2023-10-24,29.1784725189209
2023-10-25,29.099824905395508
2023-10-26,29.089994430541992
2023-10-27,28.745908737182617
2023-10-30,28.9032039642334
2023-10-31,29.34560203552246
2023-11-01,29.07033348083496
2023-11-02,29.876476287841797
2023-11-03,29.886306762695312
2023-11-06,29.866647720336914
2023-11-07,29.8371524810791
2023-11-08,29.856815338134766
2023-11-09,29.660194396972656
2023-11-10,30.18124008178711
2023-11-13,29.935462951660156
2023-11-14,30.58431053161621
2023-11-15,30.466337203979492
2023-11-16,30.80059242248535
2023-11-17,31.085695266723633
2023-11-20,31.51826286315918
2023-11-21,31.705045700073242
2023-11-22,31.99997329711914
2023-11-24,32.08845520019531
2023-11-27,31.400285720825195
2023-11-28,31.508426666259766
2023-11-29,31.3012638092041
2023-11-30,31.86356544494629
2023-12-01,32.948699951171875
2023-12-04,33.2051887512207
2023-12-05,32.84018325805664
2023-12-06,33.06707763671875
2023-12-07,33.04734802246094
2023-12-08,32.514644622802734
2023-12-11,32.751399993896484
2023-12-12,32.77113723754883
2023-12-13,32.790863037109375
2023-12-14,33.382755279541016
2023-12-15,33.54059600830078
2023-12-18,33.86613464355469
2023-12-19,34.11275863647461
2023-12-20,33.89572525024414
2023-12-21,33.99437713623047
2023-12-22,34.16208267211914
2023-12-26,34.47775650024414
2023-12-27,34.18181228637695
2023-12-28,34.270599365234375
2023-12-29,34.2015380859375
2024-01-02,34.15221405029297
2024-01-03,34.191673278808594
2024-01-04,34.2508659362793
2024-01-05,34.15221405029297
2024-01-08,34.22127151489258
2024-01-09,34.14234924316406
2024-01-10,34.231136322021484
2024-01-11,34.1028938293457
2024-01-12,34.388973236083984
2024-01-16,34.270599365234375
2024-01-17,33.925323486328125
2024-01-18,33.98451232910156
2024-01-19,34.083160400390625
2024-01-22,34.28045654296875
2024-01-23,34.41856384277344
2024-01-24,33.925323486328125
2024-01-25,34.52708053588867
2024-01-26,34.91181182861328
2024-01-29,35.10911178588867
2024-01-30,35.36559295654297
2024-01-31,35.21762466430664
2024-02-01,35.7897834777832
2024-02-02,36.036407470703125
2024-02-05,36.233707427978516
2024-02-06,36.5197868347168
2024-02-07,36.49019241333008
2024-02-08,36.56911087036133
2024-02-09,36.391544342041016
2024-02-12,36.3718147277832
2024-02-13,36.11532974243164
2024-02-14,36.500057220458984
2024-02-15,36.500057220458984
2024-02-16,36.223838806152344
2024-02-20,36.3619499206543
2024-02-21,36.59870147705078
2024-02-22,37.378028869628906
2024-02-23,37.81208801269531
2024-02-26,37.66411209106445
2024-02-27,37.447086334228516
2024-02-28,37.28874969482422
2024-02-29,37.54604721069336
2024-03-01,37.83303451538086
2024-03-04,37.98147964477539
2024-03-05,37.85282897949219
2024-03-06,37.694488525390625
2024-03-07,37.5262565612793
2024-03-08,37.793453216552734
2024-03-11,37.6450080871582
2024-03-12,37.42729568481445
2024-03-13,37.3877067565918
2024-03-14,36.6454963684082
2024-03-15,36.58612060546875
2024-03-18,36.92259216308594
2024-03-19,36.59601974487305
2024-03-20,37.21947479248047
2024-03-21,37.476776123046875
2024-03-22,36.9621696472168
2024-03-25,36.45746994018555
2024-03-26,35.754844665527344
2024-03-27,36.45746994018555
2024-03-28,36.685081481933594
2024-04-01,36.398094177246094
2024-04-02,36.13089370727539
2024-04-03,36.04182815551758
2024-04-04,35.74494171142578
2024-04-05,35.92307662963867
2024-04-08,35.6756706237793
2024-04-09,35.57671356201172
2024-04-10,35.042320251464844
2024-04-11,35.06211471557617
2024-04-12,34.973045349121094
2024-04-15,34.775123596191406
2024-04-16,34.47823715209961
2024-04-17,33.805301666259766
2024-04-18,34.03290939331055
2024-04-19,33.98343276977539
2024-04-22,34.260520935058594
2024-04-23,34.3594856262207
2024-04-24,33.32038497924805
2024-04-25,33.67664337158203
2024-04-26,33.63706588745117
2024-04-29,33.59748077392578
2024-04-30,32.87506103515625
2024-05-01,32.855262756347656
2024-05-02,33.2214241027832
2024-05-03,33.498512268066406
2024-05-06,33.33028030395508
2024-05-07,33.60737228393555
2024-05-08,33.86467361450195
2024-05-09,34.14176940917969
2024-05-10,34.023014068603516
2024-05-13,34.161556243896484
2024-05-14,33.57768630981445
2024-05-15,33.48862075805664
2024-05-16,33.57768630981445
2024-05-17,33.17194366455078
2024-05-20,33.063087463378906
2024-05-21,32.72661590576172
2024-05-22,33.65685272216797
2024-05-23,33.15214920043945
2024-05-24,33.42924118041992
2024-05-28,33.132362365722656
2024-05-29,32.89485168457031
2024-05-30,32.954227447509766
2024-05-31,33.52035140991211
2024-06-03,32.954227447509766
2024-06-04,32.54701614379883
2024-06-05,32.825111389160156
2024-06-06,32.76552200317383
2024-06-07,32.52715301513672
2024-06-10,32.705928802490234
2024-06-11,32.44769287109375
2024-06-12,32.53708267211914
2024-06-13,32.308650970458984
2024-06-14,31.96103286743164
2024-06-17,32.38810729980469
2024-06-18,32.80524826049805
2024-06-20,33.083343505859375
2024-06-21,33.18266296386719
2024-06-24,32.9840202331543
2024-06-25,32.487422943115234
2024-06-26,32.78538131713867
2024-06-27,32.80524826049805
2024-06-28,33.22239303588867
2024-07-01,33.36143493652344
2024-07-02,33.530277252197266
2024-07-03,33.32170867919922
2024-07-05,33.07341003417969
2024-07-08,33.16279602050781
2024-07-09,32.25899124145508
2024-07-10,32.69599151611328
2024-07-11,33.51041793823242
2024-07-12,33.56007766723633
2024-07-15,34.36456298828125
2024-07-16,35.089599609375
2024-07-17,35.20878219604492
2024-07-18,34.78170394897461
2024-07-19,34.453948974609375
2024-07-22,34.275177001953125
2024-07-23,33.411094665527344
2024-07-24,32.97409439086914
2024-07-25,33.371368408203125
2024-07-26,34.08646774291992
2024-07-29,34.16592788696289
2024-07-30,34.78170394897461
2024-07-31,34.86116409301758
2024-08-01,34.53340530395508
2024-08-02,33.848106384277344
2024-08-05,32.77545166015625
2024-08-06,33.629600524902344
2024-08-07,33.391231536865234
2024-08-08,34.01694869995117
2024-08-09,33.76865005493164
2024-08-12,33.27205276489258
2024-08-13,32.993953704833984
2024-08-14,33.13300323486328
2024-08-15,33.40116500854492
2024-08-16,33.192588806152344
2024-08-19,33.411094665527344
2024-08-20,33.35150909423828
2024-08-21,33.56007766723633
2024-08-22,33.00388717651367
2024-08-23,33.46075439453125
2024-08-26,33.44089126586914
2024-08-27,33.35150909423828
2024-08-28,33.49055099487305
2024-08-29,33.70905303955078
2024-08-30,34.15757751464844
2024-09-03,34.4665641784668
2024-09-04,34.745643615722656
2024-09-05,33.90839767456055
2024-09-06,33.260528564453125
2024-09-09,33.64925003051758
2024-09-10,33.40007019042969
2024-09-11,33.19076156616211
2024-09-12,33.34027099609375
2024-09-13,33.410037994384766
2024-09-16,33.69908905029297
2024-09-17,33.95823287963867
2024-09-18,33.93830108642578
2024-09-19,34.68584060668945
2024-09-20,34.81541442871094
2024-09-23,33.90839767456055
2024-09-24,34.02800369262695
2024-09-25,33.410037994384766
2024-09-26,33.788795471191406
2024-09-27,34.416725158691406
2024-09-30,34.416725158691406
2024-10-01,34.40675735473633
2024-10-02,34.05790328979492
2024-10-03,34.0080680847168
2024-10-04,34.37685775756836
2024-10-07,33.539615631103516
2024-10-08,33.758888244628906
2024-10-09,34.14760971069336
2024-10-10,34.416725158691406
2024-10-11,34.845314025878906
2024-10-14,35.174232482910156
2024-10-15,35.383544921875
2024-10-16,35.353641510009766
2024-10-17,32.981449127197266
2024-10-18,34.0080680847168
2024-10-21,33.54957962036133
2024-10-22,33.738956451416016
2024-10-23,33.47980880737305
2024-10-24,32.991416931152344
2024-10-25,33.160858154296875
2024-10-28,33.1508903503418
2024-10-29,33.140926361083984
2024-10-30,33.42997360229492
2024-10-31,33.52964401245117
2024-11-01,33.28046417236328
2024-11-04,33.25056457519531
2024-11-05,33.90839767456055
2024-11-06,36.75901794433594
2024-11-07,35.4433479309082
2024-11-08,35.88190460205078
2024-11-11,36.40019989013672
2024-11-12,36.011478424072266
2024-11-13,36.360328674316406
2024-11-14,35.513118743896484
2024-11-15,35.0147590637207
2024-11-18,34.855281829833984
2024-11-19,34.48649597167969
2024-11-20,34.45659255981445
2024-11-21,35.22406768798828
2024-11-22,35.66262435913086
2024-11-25,36.49987030029297
2024-11-26,36.569637298583984
2024-11-27,36.46000289916992
2024-11-29,36.54999923706055
2024-12-02,36.34000015258789
2024-12-03,36.0
2024-12-04,35.29999923706055
2024-12-05,34.619998931884766
2024-12-06,34.45000076293945
2024-12-09,33.970001220703125
2024-12-10,34.16999816894531
2024-12-11,33.61000061035156
2024-12-12,33.68000030517578
2024-12-13,33.2400016784668
2024-12-16,32.939998626708984
2024-12-17,32.93000030517578
