,ABBV
2017-09-15,63.7847900390625
2017-09-18,62.28818893432617
2017-09-19,63.05472946166992
2017-09-20,63.81399154663086
2017-09-21,63.81399154663086
2017-09-22,63.865089416503906
2017-09-25,63.200740814208984
2017-09-26,62.310081481933594
2017-09-27,61.87204360961914
2017-09-28,64.94556427001953
2017-09-29,64.87257385253906
2017-10-02,65.98954772949219
2017-10-03,65.48580169677734
2017-10-04,65.6318359375
2017-10-05,65.83624267578125
2017-10-06,66.06253814697266
2017-10-09,66.2742691040039
2017-10-10,66.55899047851562
2017-10-11,67.4423599243164
2017-10-12,67.20709228515625
2017-10-13,66.65573120117188
2017-10-16,66.927734375
2017-10-17,67.75846862792969
2017-10-18,70.60347747802734
2017-10-19,70.92694091796875
2017-10-20,70.6476058959961
2017-10-23,69.47869873046875
2017-10-24,67.40560150146484
2017-10-25,67.46440887451172
2017-10-26,65.8397445678711
2017-10-27,67.58201599121094
2017-10-30,66.86893463134766
2017-10-31,66.34698486328125
2017-11-01,67.95694732666016
2017-11-02,66.9130630493164
2017-11-03,67.86138916015625
2017-11-06,68.3392333984375
2017-11-07,69.07437896728516
2017-11-08,70.36089324951172
2017-11-09,70.49322509765625
2017-11-10,70.15504455566406
2017-11-13,69.92716217041016
2017-11-14,69.65515899658203
2017-11-15,68.92735290527344
2017-11-16,69.4493179321289
2017-11-17,68.81710052490234
2017-11-20,68.80972290039062
2017-11-21,69.60367584228516
2017-11-22,69.4493179321289
2017-11-24,69.63311004638672
2017-11-27,70.1476821899414
2017-11-28,70.1476821899414
2017-11-29,70.4417495727539
2017-11-30,71.25040435791016
2017-12-01,70.80931091308594
2017-12-04,70.00066375732422
2017-12-05,70.14034271240234
2017-12-06,69.39785766601562
2017-12-07,69.28022003173828
2017-12-08,70.53730773925781
2017-12-11,70.91961669921875
2017-12-12,70.79462432861328
2017-12-13,71.56653594970703
2017-12-14,70.79462432861328
2017-12-15,71.64002990722656
2017-12-18,72.18405151367188
2017-12-19,71.98554992675781
2017-12-20,71.61064147949219
2017-12-21,71.97820281982422
2017-12-22,72.1987533569336
2017-12-26,71.86056518554688
2017-12-27,72.11051940917969
2017-12-28,71.8899917602539
2017-12-29,71.09602355957031
2018-01-02,72.3458023071289
2018-01-03,73.47792053222656
2018-01-04,73.05886840820312
2018-01-05,74.33068084716797
2018-01-08,73.13973999023438
2018-01-09,73.69109344482422
2018-01-10,73.28677368164062
2018-01-11,73.50150299072266
2018-01-12,74.29375457763672
2018-01-16,75.88565063476562
2018-01-17,77.27022552490234
2018-01-18,76.86300659179688
2018-01-19,77.47754669189453
2018-01-22,78.84732055664062
2018-01-23,78.02545166015625
2018-01-24,78.1217269897461
2018-01-25,80.18748474121094
2018-01-26,91.22714233398438
2018-01-29,90.5607681274414
2018-01-30,85.79986572265625
2018-01-31,83.08993530273438
2018-02-01,86.14045715332031
2018-02-02,85.274169921875
2018-02-05,81.08340454101562
2018-02-06,82.33467864990234
2018-02-07,84.12651824951172
2018-02-08,80.32076263427734
2018-02-09,82.40874481201172
2018-02-12,82.87521362304688
2018-02-13,82.82337951660156
2018-02-14,83.7267074584961
2018-02-15,85.07426452636719
2018-02-16,87.81381225585938
2018-02-20,87.35474395751953
2018-02-21,87.30292510986328
2018-02-22,87.04376983642578
2018-02-23,87.92488098144531
2018-02-26,89.99063873291016
2018-02-27,87.56207275390625
2018-02-28,85.7628402709961
2018-03-01,84.28939056396484
2018-03-02,85.17792510986328
2018-03-05,85.63699340820312
2018-03-06,84.82250213623047
2018-03-07,84.94098663330078
2018-03-08,86.63655090332031
2018-03-09,88.3247299194336
2018-03-12,87.59169006347656
2018-03-13,88.6653060913086
2018-03-14,88.06556701660156
2018-03-15,85.09646606445312
2018-03-16,84.19315338134766
2018-03-19,82.94925689697266
2018-03-20,83.40830993652344
2018-03-21,83.26021575927734
2018-03-22,72.63520050048828
2018-03-23,72.16132354736328
2018-03-26,70.54720306396484
2018-03-27,68.12603759765625
2018-03-28,69.79937744140625
2018-03-29,70.08075714111328
2018-04-02,67.71883392333984
2018-04-03,67.07464599609375
2018-04-04,68.81463623046875
2018-04-05,68.27413940429688
2018-04-06,66.47490692138672
2018-04-09,66.99319458007812
2018-04-10,69.31813049316406
2018-04-11,69.33293914794922
2018-04-12,68.91398620605469
2018-04-13,68.69705200195312
2018-04-16,69.27308654785156
2018-04-17,70.01368713378906
2018-04-18,70.55978393554688
2018-04-19,69.57981872558594
2018-04-20,69.27308654785156
2018-04-23,69.69949340820312
2018-04-24,68.3454360961914
2018-04-25,68.72696685791016
2018-04-26,72.89381408691406
2018-04-27,73.85887908935547
2018-04-30,72.22802734375
2018-05-01,76.35748291015625
2018-05-02,75.08572387695312
2018-05-03,75.01841735839844
2018-05-04,74.93611145019531
2018-05-07,74.53214263916016
2018-05-08,74.3600845336914
2018-05-09,75.69168090820312
2018-05-10,76.94099426269531
2018-05-11,77.93595886230469
2018-05-14,79.21517944335938
2018-05-15,77.93595886230469
2018-05-16,78.57929992675781
2018-05-17,78.78878784179688
2018-05-18,79.28251647949219
2018-05-21,79.46955108642578
2018-05-22,79.46955108642578
2018-05-23,78.99823760986328
2018-05-24,77.15794372558594
2018-05-25,75.61687469482422
2018-05-29,74.4124526977539
2018-05-30,77.06068420410156
2018-05-31,74.01598358154297
2018-06-01,73.35016632080078
2018-06-04,74.13565063476562
2018-06-05,74.24039459228516
2018-06-06,74.7939682006836
2018-06-07,74.30024719238281
2018-06-08,75.13059997558594
2018-06-11,74.63687896728516
2018-06-12,73.99354553222656
2018-06-13,72.99858093261719
2018-06-14,73.87385559082031
2018-06-15,74.48726654052734
2018-06-18,73.67182922363281
2018-06-19,73.32025909423828
2018-06-20,73.49979400634766
2018-06-21,71.47994232177734
2018-06-22,69.9388656616211
2018-06-25,69.60971069335938
2018-06-26,68.91398620605469
2018-06-27,68.45767211914062
2018-06-28,69.14590454101562
2018-06-29,69.31050109863281
2018-07-02,69.65461730957031
2018-07-03,70.02864837646484
2018-07-05,70.67950439453125
2018-07-06,72.50482177734375
2018-07-09,72.59461212158203
2018-07-10,73.94115447998047
2018-07-11,71.03857421875
2018-07-12,72.25528717041016
2018-07-13,73.02616119384766
2018-07-16,72.73897552490234
2018-07-17,72.10414123535156
2018-07-18,71.34086608886719
2018-07-19,67.97785186767578
2018-07-20,67.19190216064453
2018-07-23,67.56222534179688
2018-07-24,69.17948150634766
2018-07-25,70.37355041503906
2018-07-26,70.99325561523438
2018-07-27,68.43888854980469
2018-07-30,69.1114501953125
2018-07-31,69.70094299316406
2018-08-01,70.9705581665039
2018-08-02,71.885009765625
2018-08-03,72.95057678222656
2018-08-06,73.35108947753906
2018-08-07,71.08390808105469
2018-08-08,70.83454132080078
2018-08-09,72.14949798583984
2018-08-10,72.39888763427734
2018-08-13,73.13951110839844
2018-08-14,72.48959350585938
2018-08-15,73.64583587646484
2018-08-16,74.2277603149414
2018-08-17,74.67364501953125
2018-08-20,73.78186798095703
2018-08-21,73.864990234375
2018-08-22,73.78942108154297
2018-08-23,73.41910552978516
2018-08-24,73.6080551147461
2018-08-27,74.07659912109375
2018-08-28,73.50226593017578
2018-08-29,73.74408721923828
2018-08-30,73.14704895019531
2018-08-31,72.53490447998047
2018-09-04,71.4617919921875
2018-09-05,71.93789672851562
2018-09-06,70.84208679199219
2018-09-07,71.16703796386719
2018-09-10,70.90254974365234
2018-09-11,70.41887664794922
2018-09-12,70.4642105102539
2018-09-13,72.79943084716797
2018-09-14,72.30819702148438
2018-09-17,72.07391357421875
2018-09-18,69.98812103271484
2018-09-19,68.78649139404297
2018-09-20,70.0409927368164
2018-09-21,69.72359466552734
2018-09-24,70.60023498535156
2018-09-25,70.872314453125
2018-09-26,71.17459106445312
2018-09-27,71.14437866210938
2018-09-28,71.47689819335938
2018-10-01,71.7943115234375
2018-10-02,71.21239471435547
2018-10-03,72.55756378173828
2018-10-04,70.91766357421875
2018-10-05,71.32575225830078
2018-10-08,71.65071868896484
2018-10-09,71.46935272216797
2018-10-10,70.3432846069336
2018-10-11,68.54466247558594
2018-10-12,69.2702865600586
2018-10-15,68.11692810058594
2018-10-16,70.20216369628906
2018-10-17,70.47711181640625
2018-10-18,68.6668701171875
2018-10-19,67.1927261352539
2018-10-22,64.36659240722656
2018-10-23,63.36600875854492
2018-10-24,60.65446090698242
2018-10-25,62.426513671875
2018-10-26,61.70853042602539
2018-10-29,62.14389419555664
2018-10-30,62.3195686340332
2018-10-31,59.46293640136719
2018-11-01,61.265506744384766
2018-11-02,60.7690315246582
2018-11-05,63.07574462890625
2018-11-06,63.900672912597656
2018-11-07,66.4212646484375
2018-11-08,67.0093994140625
2018-11-09,67.81906127929688
2018-11-12,68.5064697265625
2018-11-13,67.3836669921875
2018-11-14,67.45243072509766
2018-11-15,68.85017395019531
2018-11-16,69.91188049316406
2018-11-19,68.34607696533203
2018-11-20,67.28437042236328
2018-11-21,65.80257415771484
2018-11-23,65.40538024902344
2018-11-26,65.87129974365234
2018-11-27,66.97122192382812
2018-11-28,67.93362426757812
2018-11-29,68.67450714111328
2018-11-30,72.0047378540039
2018-12-03,71.538818359375
2018-12-04,69.16333770751953
2018-12-06,68.99532318115234
2018-12-07,66.4212646484375
2018-12-10,66.9177474975586
2018-12-11,67.34546661376953
2018-12-12,67.67393493652344
2018-12-13,66.99411010742188
2018-12-14,65.39012145996094
2018-12-17,64.87071228027344
2018-12-18,63.83957290649414
2018-12-19,63.79374313354492
2018-12-20,65.2068099975586
2018-12-21,64.86307525634766
2018-12-24,64.28260040283203
2018-12-26,68.00997924804688
2018-12-27,68.67450714111328
2018-12-28,69.59874725341797
2018-12-31,70.416015625
2019-01-02,68.15514373779297
2019-01-03,65.90951538085938
2019-01-04,68.03292083740234
2019-01-07,69.0258560180664
2019-01-08,69.3466796875
2019-01-09,67.07050323486328
2019-01-10,67.3683853149414
2019-01-11,67.45243072509766
2019-01-14,65.53492736816406
2019-01-15,66.10708618164062
2019-01-16,66.14574432373047
2019-01-17,67.42149353027344
2019-01-18,69.1998062133789
2019-01-22,68.55032348632812
2019-01-23,68.387939453125
2019-01-24,66.40088653564453
2019-01-25,62.2721061706543
2019-01-28,59.64326858520508
2019-01-29,59.89842987060547
2019-01-30,61.12777328491211
2019-01-31,62.078792572021484
2019-02-01,62.24116134643555
2019-02-04,60.71799087524414
2019-02-05,61.61490249633789
2019-02-06,61.14324951171875
2019-02-07,61.21283721923828
2019-02-08,61.59941101074219
2019-02-11,61.676734924316406
2019-02-12,61.80045700073242
2019-02-13,62.465396881103516
2019-02-14,62.25663757324219
2019-02-15,62.511775970458984
2019-02-19,62.25663757324219
2019-02-20,61.84685134887695
2019-02-21,60.888084411621094
2019-02-22,61.870025634765625
2019-02-25,62.078792572021484
2019-02-26,62.248897552490234
2019-02-27,61.39838790893555
2019-02-28,61.26694869995117
2019-03-01,61.931888580322266
2019-03-04,61.43706512451172
2019-03-05,61.01179885864258
2019-03-06,60.37778854370117
2019-03-07,60.493778228759766
2019-03-08,59.98347091674805
2019-03-11,60.37006759643555
2019-03-12,60.880374908447266
2019-03-13,61.02726745605469
2019-03-14,61.81589126586914
2019-03-15,62.89064407348633
2019-03-18,62.357120513916016
2019-03-19,62.488590240478516
2019-03-20,62.18705749511719
2019-03-21,62.81331253051758
2019-03-22,61.669002532958984
2019-03-25,61.4757194519043
2019-03-26,62.442195892333984
2019-03-27,61.7695426940918
2019-03-28,61.82365036010742
2019-03-29,62.31074905395508
2019-04-01,62.45764923095703
2019-04-02,64.22825622558594
2019-04-03,64.23599243164062
2019-04-04,64.02720642089844
2019-04-05,64.52204895019531
2019-04-08,64.93184661865234
2019-04-09,63.93443298339844
2019-04-10,64.13544464111328
2019-04-11,63.22310256958008
2019-04-12,63.285797119140625
2019-04-15,63.481624603271484
2019-04-16,62.83922576904297
2019-04-17,61.0921745300293
2019-04-18,60.77096176147461
2019-04-22,61.2253532409668
2019-04-23,61.624900817871094
2019-04-24,61.63274002075195
2019-04-25,62.15763854980469
2019-04-26,62.43965530395508
2019-04-29,62.90973663330078
2019-04-30,62.19681167602539
2019-05-01,61.805076599121094
2019-05-02,61.47605514526367
2019-05-03,61.6640625
2019-05-06,62.0949592590332
2019-05-07,61.068660736083984
2019-05-08,61.100013732910156
2019-05-09,61.0373420715332
2019-05-10,60.676937103271484
2019-05-13,60.22256088256836
2019-05-14,61.45254898071289
2019-05-15,61.71889877319336
2019-05-16,62.2829704284668
2019-05-17,62.251651763916016
2019-05-20,62.53369140625
2019-05-21,63.3641357421875
2019-05-22,63.92034149169922
2019-05-23,63.57564926147461
2019-05-24,62.72171401977539
2019-05-28,61.13134765625
2019-05-29,61.154842376708984
2019-05-30,60.80229187011719
2019-05-31,60.097206115722656
2019-06-03,59.305938720703125
2019-06-04,60.1285400390625
2019-06-05,60.37141799926758
2019-06-06,60.379241943359375
2019-06-07,60.66127395629883
2019-06-10,60.285221099853516
2019-06-11,61.24101257324219
2019-06-12,61.554405212402344
2019-06-13,61.85209655761719
2019-06-14,61.648399353027344
2019-06-17,61.61708450317383
2019-06-18,61.303707122802734
2019-06-19,60.80229187011719
2019-06-20,61.37419891357422
2019-06-21,61.71889877319336
2019-06-24,61.46037292480469
2019-06-25,51.47159194946289
2019-06-26,53.27349853515625
2019-06-27,54.84036636352539
2019-06-28,56.97132873535156
2019-07-01,57.504051208496094
2019-07-02,58.1542854309082
2019-07-03,58.7261962890625
2019-07-05,57.182830810546875
2019-07-08,55.7961540222168
2019-07-09,55.811824798583984
2019-07-10,56.133018493652344
2019-07-11,55.811824798583984
2019-07-12,55.89931869506836
2019-07-15,55.89136505126953
2019-07-16,55.008487701416016
2019-07-17,54.34037399291992
2019-07-18,54.28468704223633
2019-07-19,54.51535415649414
2019-07-22,54.08584976196289
2019-07-23,53.87110137939453
2019-07-24,53.65635681152344
2019-07-25,53.02003860473633
2019-07-26,53.89495086669922
2019-07-29,53.43363952636719
2019-07-30,53.43363952636719
2019-07-31,52.988224029541016
2019-08-01,52.33602523803711
2019-08-02,51.97809600830078
2019-08-05,51.88264083862305
2019-08-06,51.51677322387695
2019-08-07,51.27020263671875
2019-08-08,52.057621002197266
2019-08-09,52.16103744506836
2019-08-12,51.32587432861328
2019-08-13,51.70766830444336
2019-08-14,50.506629943847656
2019-08-15,50.09303283691406
2019-08-16,51.246341705322266
2019-08-19,52.94050598144531
2019-08-20,52.82118225097656
2019-08-21,53.719970703125
2019-08-22,53.70407485961914
2019-08-23,52.47123336791992
2019-08-26,52.8609619140625
2019-08-27,52.23261260986328
2019-08-28,52.55075454711914
2019-08-29,52.67007064819336
2019-08-30,52.28828430175781
2019-09-03,52.017860412597656
2019-09-04,52.79732894897461
2019-09-05,53.3143196105957
2019-09-06,53.78360366821289
2019-09-09,53.051856994628906
2019-09-10,54.2290153503418
2019-09-11,55.27095413208008
2019-09-12,56.33677673339844
2019-09-13,56.08224105834961
2019-09-16,56.13793182373047
2019-09-17,56.9492073059082
2019-09-18,56.68674087524414
2019-09-19,57.00489044189453
2019-09-20,57.57756423950195
2019-09-23,58.0070686340332
2019-09-24,58.02298355102539
2019-09-25,57.33895492553711
2019-09-26,58.881980895996094
2019-09-27,59.53420639038086
2019-09-30,60.22618103027344
2019-10-01,58.245697021484375
2019-10-02,57.37077713012695
2019-10-03,58.73881149291992
2019-10-04,59.383087158203125
2019-10-07,59.12060546875
2019-10-08,58.48429489135742
2019-10-09,58.301361083984375
2019-10-10,59.21605682373047
2019-10-11,59.41778564453125
2019-10-14,59.52269744873047
2019-10-15,60.11985778808594
2019-10-16,60.321617126464844
2019-10-17,60.6363410949707
2019-10-18,61.70153045654297
2019-10-21,62.37940979003906
2019-10-22,62.839378356933594
2019-10-23,62.74253463745117
2019-10-24,61.97591018676758
2019-10-25,61.758026123046875
2019-10-28,63.21057891845703
2019-10-29,63.32357406616211
2019-10-30,64.28388214111328
2019-10-31,64.19510650634766
2019-11-01,65.97045135498047
2019-11-04,66.97110748291016
2019-11-05,66.04309844970703
2019-11-06,66.23677062988281
2019-11-07,66.18025970458984
2019-11-08,68.76261138916016
2019-11-11,69.1257553100586
2019-11-12,69.75517272949219
2019-11-13,69.93272399902344
2019-11-14,70.71549224853516
2019-11-15,71.52244567871094
2019-11-18,71.60316467285156
2019-11-19,71.83719635009766
2019-11-20,70.36848449707031
2019-11-21,69.81974792480469
2019-11-22,69.44046020507812
2019-11-25,70.82039642333984
2019-11-26,70.78812408447266
2019-11-27,71.2803726196289
2019-11-29,70.79618835449219
2019-12-02,70.2313003540039
2019-12-03,69.35975646972656
2019-12-04,70.36848449707031
2019-12-05,69.98114776611328
2019-12-06,70.1909408569336
2019-12-09,69.75517272949219
2019-12-10,69.85201263427734
2019-12-11,69.96501159667969
2019-12-12,71.60316467285156
2019-12-13,70.88495635986328
2019-12-16,72.16805267333984
2019-12-17,72.69258117675781
2019-12-18,72.08734893798828
2019-12-19,71.63542938232422
2019-12-20,72.0550537109375
2019-12-23,72.82975006103516
2019-12-24,72.50696563720703
2019-12-26,72.49082946777344
2019-12-27,71.98243713378906
2019-12-30,71.4336929321289
2019-12-31,71.44982147216797
2020-01-02,72.264892578125
2020-01-03,71.57894134521484
2020-01-06,72.14382934570312
2020-01-07,71.7322769165039
2020-01-08,72.24066925048828
2020-01-09,72.79749298095703
2020-01-10,71.86946105957031
2020-01-13,71.4336929321289
2020-01-14,72.13706970214844
2020-01-15,73.0040283203125
2020-01-16,73.0040283203125
2020-01-17,71.97349548339844
2020-01-21,71.96531677246094
2020-01-22,71.32736206054688
2020-01-23,69.74068450927734
2020-01-24,68.32575225830078
2020-01-27,68.71833038330078
2020-01-28,68.51387023925781
2020-01-29,68.04767608642578
2020-01-30,66.88629150390625
2020-01-31,66.26469421386719
2020-02-03,67.31159973144531
2020-02-04,68.99639892578125
2020-02-05,70.8530044555664
2020-02-06,71.30282592773438
2020-02-07,75.48220825195312
2020-02-10,77.49418640136719
2020-02-11,78.51654052734375
2020-02-12,79.98053741455078
2020-02-13,77.98492431640625
2020-02-14,76.92169189453125
2020-02-18,76.56181335449219
2020-02-19,76.99528503417969
2020-02-20,77.06888580322266
2020-02-21,77.66596221923828
2020-02-24,76.17739868164062
2020-02-25,72.9385986328125
2020-02-26,72.308837890625
2020-02-27,69.86335754394531
2020-02-28,70.10055541992188
2020-03-02,72.53783416748047
2020-03-03,71.62179565429688
2020-03-04,75.04055786132812
2020-03-05,74.10816955566406
2020-03-06,72.64415740966797
2020-03-09,69.74068450927734
2020-03-10,71.5890884399414
2020-03-11,69.39717864990234
2020-03-12,64.29361724853516
2020-03-13,69.82247924804688
2020-03-16,60.74399185180664
2020-03-17,59.721641540527344
2020-03-18,58.094058990478516
2020-03-19,58.11859130859375
2020-03-20,56.286537170410156
2020-03-23,52.7533073425293
2020-03-24,55.19876480102539
2020-03-25,55.54228210449219
2020-03-26,60.38412857055664
2020-03-27,59.435394287109375
2020-03-30,61.5373420715332
2020-03-31,62.314327239990234
2020-04-01,60.048805236816406
2020-04-02,61.4473762512207
2020-04-03,60.00788879394531
2020-04-06,61.938114166259766
2020-04-07,61.6600341796875
2020-04-08,64.2527084350586
2020-04-09,65.22598266601562
2020-04-13,65.67581939697266
2020-04-14,68.17436218261719
2020-04-15,67.91702270507812
2020-04-16,67.95024108886719
2020-04-17,69.27006530761719
2020-04-20,69.71831512451172
2020-04-21,66.70512390136719
2020-04-22,67.62650299072266
2020-04-23,68.09965515136719
2020-04-24,69.38628387451172
2020-04-27,70.29935455322266
2020-04-28,68.69730377197266
2020-04-29,69.52737426757812
2020-04-30,68.23245239257812
2020-05-01,68.7636947631836
2020-05-04,67.95024108886719
2020-05-05,70.86381530761719
2020-05-06,70.90530395507812
2020-05-07,69.90922546386719
2020-05-08,69.69340515136719
2020-05-11,72.96391296386719
2020-05-12,75.08890533447266
2020-05-13,73.76908874511719
2020-05-14,74.65727996826172
2020-05-15,75.29642486572266
2020-05-18,75.92729187011719
2020-05-19,75.70315551757812
2020-05-20,75.69487762451172
2020-05-21,77.21389770507812
2020-05-22,76.45023345947266
2020-05-26,75.29642486572266
2020-05-27,74.69047546386719
2020-05-28,74.73197937011719
2020-05-29,76.92338562011719
2020-06-01,75.28812408447266
2020-06-02,75.57035064697266
2020-06-03,75.44583892822266
2020-06-04,77.23049926757812
2020-06-05,77.90287780761719
2020-06-08,78.51712799072266
2020-06-09,79.82865142822266
2020-06-10,80.4345932006836
2020-06-11,76.58305358886719
2020-06-12,76.74906158447266
2020-06-15,77.26371002197266
2020-06-16,79.73735809326172
2020-06-17,79.47172546386719
2020-06-18,79.8784408569336
2020-06-19,80.27689361572266
2020-06-22,80.74174499511719
2020-06-23,80.77494049072266
2020-06-24,78.97367095947266
2020-06-25,80.50932312011719
2020-06-26,79.79545593261719
2020-06-29,80.05278778076172
2020-06-30,81.49710845947266
2020-07-01,82.29399108886719
2020-07-02,82.07816314697266
2020-07-06,82.18607330322266
2020-07-07,82.46831512451172
2020-07-08,82.41019439697266
2020-07-09,81.29789733886719
2020-07-10,80.37651062011719
2020-07-13,81.23147583007812
2020-07-14,83.07154083251953
2020-07-15,84.4242935180664
2020-07-16,83.95376586914062
2020-07-17,84.71835327148438
2020-07-20,83.6344985961914
2020-07-21,81.83643341064453
2020-07-22,82.08850860595703
2020-07-23,82.36577606201172
2020-07-24,81.59275817871094
2020-07-27,81.6347885131836
2020-07-28,81.25669860839844
2020-07-29,81.50875854492188
2020-07-30,80.69374084472656
2020-07-31,79.74432373046875
2020-08-03,80.60973358154297
2020-08-04,79.223388671875
2020-08-05,78.34956359863281
2020-08-06,77.77820587158203
2020-08-07,78.07230377197266
2020-08-10,77.61858367919922
2020-08-11,77.86225891113281
2020-08-12,80.24845123291016
2020-08-13,79.55106353759766
2020-08-14,79.87874603271484
2020-08-17,80.9542236328125
2020-08-18,80.3660659790039
2020-08-19,80.7441635131836
2020-08-20,79.98795318603516
2020-08-21,79.70230865478516
2020-08-24,79.40823364257812
2020-08-25,79.03014373779297
2020-08-26,79.2738037109375
2020-08-27,79.2317886352539
2020-08-28,79.12256622314453
2020-08-31,80.46688079833984
2020-09-01,77.5009536743164
2020-09-02,78.93771362304688
2020-09-03,77.19009399414062
2020-09-04,77.19009399414062
2020-09-08,75.80374145507812
2020-09-09,76.98841857910156
2020-09-10,75.3248062133789
2020-09-11,75.36681365966797
2020-09-14,76.03058624267578
2020-09-15,76.38348388671875
2020-09-16,75.43404388427734
2020-09-17,75.30799865722656
2020-09-18,75.7113265991211
2020-09-21,74.85429382324219
2020-09-22,74.4426040649414
2020-09-23,73.21588134765625
2020-09-24,72.18242645263672
2020-09-25,72.45130157470703
2020-09-28,73.3335189819336
2020-09-29,73.00582885742188
2020-09-30,73.5939712524414
2020-10-01,73.21588134765625
2020-10-02,72.35888671875
2020-10-05,73.87964630126953
2020-10-06,72.16563415527344
2020-10-07,73.15707397460938
2020-10-08,73.38391876220703
2020-10-09,73.68640899658203
2020-10-12,74.20733642578125
2020-10-13,73.79564666748047
2020-10-14,73.30167388916016
2020-10-15,72.5862808227539
2020-10-16,73.47200775146484
2020-10-19,71.8027572631836
2020-10-20,71.75165557861328
2020-10-21,70.59341430664062
2020-10-22,71.8027572631836
2020-10-23,71.82830047607422
2020-10-26,71.47061157226562
2020-10-27,70.44013214111328
2020-10-28,68.5494613647461
2020-10-29,68.70274353027344
2020-10-30,72.47557067871094
2020-11-02,75.15827178955078
2020-11-03,74.91128540039062
2020-11-04,80.48110961914062
2020-11-05,79.79127502441406
2020-11-06,79.07587432861328
2020-11-09,81.00912475585938
2020-11-10,84.20281219482422
2020-11-11,83.58963012695312
2020-11-12,83.1212158203125
2020-11-13,84.34760284423828
2020-11-16,83.76847839355469
2020-11-17,84.49238586425781
2020-11-18,84.07506561279297
2020-11-19,84.88414001464844
2020-11-20,85.88056945800781
2020-11-23,87.02177429199219
2020-11-24,88.53772735595703
2020-11-25,88.74211120605469
2020-11-27,89.32976531982422
2020-11-30,89.06576538085938
2020-12-01,88.6058578491211
2020-12-02,89.41492462158203
2020-12-03,89.20201873779297
2020-12-04,91.36520385742188
2020-12-07,90.13883209228516
2020-12-08,91.7143783569336
2020-12-09,92.54901885986328
2020-12-10,91.54405212402344
2020-12-11,90.56465911865234
2020-12-14,88.74211120605469
2020-12-15,87.56684875488281
2020-12-16,89.11686706542969
2020-12-17,89.32976531982422
2020-12-18,88.95502471923828
2020-12-21,88.32482147216797
2020-12-22,87.54981231689453
2020-12-23,87.95860290527344
2020-12-24,87.94155883789062
2020-12-28,88.10337829589844
2020-12-29,89.1679458618164
2020-12-30,89.65340423583984
2020-12-31,91.2544937133789
2021-01-04,89.77263641357422
2021-01-05,90.70092010498047
2021-01-06,89.91739654541016
2021-01-07,90.87976837158203
2021-01-08,91.3567123413086
2021-01-11,92.84708404541016
2021-01-12,93.49433898925781
2021-01-13,95.76825714111328
2021-01-14,96.18181610107422
2021-01-15,95.22543334960938
2021-01-19,96.65571594238281
2021-01-20,97.03482055664062
2021-01-21,95.86302185058594
2021-01-22,95.51837921142578
2021-01-25,95.20821380615234
2021-01-26,93.74345397949219
2021-01-27,88.56517028808594
2021-01-28,89.78865814208984
2021-01-29,88.29805755615234
2021-02-01,88.14298248291016
2021-02-02,89.15106201171875
2021-02-03,92.14946746826172
2021-02-04,93.51083374023438
2021-02-05,93.68314361572266
2021-02-08,92.0546875
2021-02-09,90.81395721435547
2021-02-10,89.65081024169922
2021-02-11,89.39231872558594
2021-02-12,89.98682403564453
2021-02-16,89.78003692626953
2021-02-17,91.58079528808594
2021-02-18,91.38262939453125
2021-02-19,90.47795104980469
2021-02-22,92.24425506591797
2021-02-23,91.56358337402344
2021-02-24,93.648681640625
2021-02-25,92.4769058227539
2021-02-26,92.83013153076172
2021-03-01,93.40743255615234
2021-03-02,92.9249267578125
2021-03-03,91.94268035888672
2021-03-04,91.02938079833984
2021-03-05,91.93406677246094
2021-03-08,91.42572021484375
2021-03-09,92.0116195678711
2021-03-10,93.0541763305664
2021-03-11,92.942138671875
2021-03-12,93.24373626708984
2021-03-15,95.00141143798828
2021-03-16,95.50114440917969
2021-03-17,90.50379943847656
2021-03-18,89.4095458984375
2021-03-19,89.10797119140625
2021-03-22,91.24478149414062
2021-03-23,90.33145904541016
2021-03-24,88.79779052734375
2021-03-25,89.50432586669922
2021-03-26,91.31371307373047
2021-03-29,91.95992279052734
2021-03-30,92.0116195678711
2021-03-31,93.24373626708984
2021-04-01,93.50218963623047
2021-04-05,91.45158386230469
2021-04-06,90.79674530029297
2021-04-07,90.6502685546875
2021-04-08,91.41709899902344
2021-04-09,92.65780639648438
2021-04-12,93.26956176757812
2021-04-13,93.24373626708984
2021-04-14,92.35418701171875
2021-04-15,93.21756744384766
2021-04-16,94.1070785522461
2021-04-19,94.7175521850586
2021-04-20,95.08383178710938
2021-04-21,96.6274185180664
2021-04-22,95.97335052490234
2021-04-23,97.13323211669922
2021-04-26,97.14196014404297
2021-04-27,97.1855697631836
2021-04-28,97.61287689208984
2021-04-29,96.7059097290039
2021-04-30,97.23788452148438
2021-05-03,100.01112365722656
2021-05-04,99.33090209960938
2021-05-05,100.97042846679688
2021-05-06,101.23206329345703
2021-05-07,100.94424438476562
2021-05-10,101.3541488647461
2021-05-11,100.19425964355469
2021-05-12,100.25530242919922
2021-05-13,101.68553161621094
2021-05-14,101.53728485107422
2021-05-17,101.93844604492188
2021-05-18,102.21752166748047
2021-05-19,101.0314712524414
2021-05-20,102.13029479980469
2021-05-21,101.26693725585938
2021-05-24,101.08380126953125
2021-05-25,99.9064712524414
2021-05-26,100.02857208251953
2021-05-27,97.95299530029297
2021-05-28,98.7204360961914
2021-06-01,97.85706329345703
2021-06-02,97.15068054199219
