,AME
2017-09-15,62.236454010009766
2017-09-18,63.17006301879883
2017-09-19,63.227210998535156
2017-09-20,63.25579833984375
2017-09-21,62.97953796386719
2017-09-22,62.48413848876953
2017-09-25,61.95066452026367
2017-09-26,62.322200775146484
2017-09-27,63.13193893432617
2017-09-28,62.446044921875
2017-09-29,62.91285705566406
2017-10-02,63.66543197631836
2017-10-03,63.15099334716797
2017-10-04,63.779747009277344
2017-10-05,63.69400405883789
2017-10-06,63.817867279052734
2017-10-09,63.93217086791992
2017-10-10,63.97981643676758
2017-10-11,63.798789978027344
2017-10-12,63.93217086791992
2017-10-13,64.01790618896484
2017-10-16,64.56092071533203
2017-10-17,64.70381164550781
2017-10-18,64.70381164550781
2017-10-19,65.16108703613281
2017-10-20,65.33255767822266
2017-10-23,65.24683380126953
2017-10-24,65.47547912597656
2017-10-25,65.26587677001953
2017-10-26,65.9518051147461
2017-10-27,65.91366577148438
2017-10-30,64.42755889892578
2017-10-31,64.29419708251953
2017-11-01,64.06553649902344
2017-11-02,65.14203643798828
2017-11-03,64.4561538696289
2017-11-06,65.30400848388672
2017-11-07,65.31352233886719
2017-11-08,64.82765197753906
2017-11-09,64.78955841064453
2017-11-10,64.9991455078125
2017-11-13,65.62786865234375
2017-11-14,66.19945526123047
2017-11-15,65.56121826171875
2017-11-16,66.79965209960938
2017-11-17,66.93301391601562
2017-11-20,67.31410217285156
2017-11-21,67.01875305175781
2017-11-22,66.9139633178711
2017-11-24,66.9139633178711
2017-11-27,67.25694274902344
2017-11-28,68.59062957763672
2017-11-29,68.2857666015625
2017-11-30,69.24795532226562
2017-12-01,68.67636108398438
2017-12-04,68.39054870605469
2017-12-05,67.77059173583984
2017-12-06,67.76103210449219
2017-12-07,68.10441589355469
2017-12-08,68.4287109375
2017-12-11,68.59088897705078
2017-12-12,68.80073547363281
2017-12-13,68.40009307861328
2017-12-14,67.68472290039062
2017-12-15,67.93270874023438
2017-12-18,68.19979858398438
2017-12-19,68.73395538330078
2017-12-20,69.13459777832031
2017-12-21,69.26810455322266
2017-12-22,69.24903106689453
2017-12-26,69.19180297851562
2017-12-27,69.31578826904297
2017-12-28,69.50654602050781
2017-12-29,69.12503814697266
2018-01-02,69.39212036132812
2018-01-03,70.0025634765625
2018-01-04,70.56532287597656
2018-01-05,70.38408660888672
2018-01-08,70.8514633178711
2018-01-09,70.58438873291016
2018-01-10,70.31732940673828
2018-01-11,71.12811279296875
2018-01-12,71.72901916503906
2018-01-16,71.45238494873047
2018-01-17,72.52070617675781
2018-01-18,72.5588607788086
2018-01-19,73.42684173583984
2018-01-22,72.96900939941406
2018-01-23,73.44595336914062
2018-01-24,73.35054779052734
2018-01-25,73.42684173583984
2018-01-26,74.4760971069336
2018-01-29,73.91332244873047
2018-01-30,73.01670837402344
2018-01-31,72.77825164794922
2018-02-01,74.31392669677734
2018-02-02,73.68438720703125
2018-02-05,70.48902893066406
2018-02-06,71.2616195678711
2018-02-07,70.73702239990234
2018-02-08,68.7243881225586
2018-02-09,68.96287536621094
2018-02-12,70.58438873291016
2018-02-13,70.98503875732422
2018-02-14,71.2616195678711
2018-02-15,72.3394775390625
2018-02-16,73.01670837402344
2018-02-20,72.22502899169922
2018-02-21,72.825927734375
2018-02-22,72.94039916992188
2018-02-23,73.21701049804688
2018-02-26,74.78131866455078
2018-02-27,74.09456634521484
2018-02-28,72.24409484863281
2018-03-01,70.75608825683594
2018-03-02,71.08039093017578
2018-03-05,71.72901916503906
2018-03-06,72.5970230102539
2018-03-07,72.98808288574219
2018-03-08,73.68438720703125
2018-03-09,75.1533203125
2018-03-12,74.73362731933594
2018-03-13,74.76224517822266
2018-03-14,74.59056854248047
2018-03-15,74.49498748779297
2018-03-16,75.18299102783203
2018-03-19,74.40900421142578
2018-03-20,74.94412231445312
2018-03-21,74.65744018554688
2018-03-22,72.79411315917969
2018-03-23,71.29389953613281
2018-03-26,73.37699127197266
2018-03-27,71.73344421386719
2018-03-28,71.61875915527344
2018-03-29,72.59343719482422
2018-04-02,71.34168243408203
2018-04-03,72.2685546875
2018-04-04,72.3067855834961
2018-04-05,73.01387023925781
2018-04-06,70.27144622802734
2018-04-09,70.10900115966797
2018-04-10,71.21744537353516
2018-04-11,70.77787780761719
2018-04-12,71.80989074707031
2018-04-13,71.60921478271484
2018-04-16,72.23990631103516
2018-04-17,72.9852066040039
2018-04-18,73.55855560302734
2018-04-19,73.1285629272461
2018-04-20,72.44053649902344
2018-04-23,71.50411224365234
2018-04-24,68.62786865234375
2018-04-25,68.75213623046875
2018-04-26,68.32211303710938
2018-04-27,67.79656219482422
2018-04-30,66.69767761230469
2018-05-01,66.18167877197266
2018-05-02,67.03213500976562
2018-05-03,66.87921905517578
2018-05-04,68.32211303710938
2018-05-07,69.5643310546875
2018-05-08,70.18544006347656
2018-05-09,71.4754409790039
2018-05-10,71.37032318115234
2018-05-11,71.48499298095703
2018-05-14,70.94989013671875
2018-05-15,70.94989013671875
2018-05-16,71.59013366699219
2018-05-17,71.98190307617188
2018-05-18,72.18255615234375
2018-05-21,72.85140991210938
2018-05-22,72.21122741699219
2018-05-23,71.59013366699219
2018-05-24,72.67943572998047
2018-05-25,71.7525405883789
2018-05-29,70.33833312988281
2018-05-30,71.38945007324219
2018-05-31,69.78411865234375
2018-06-01,70.91165924072266
2018-06-04,71.39900207519531
2018-06-05,72.24946594238281
2018-06-06,72.58387756347656
2018-06-07,72.41187286376953
2018-06-08,72.38321685791016
2018-06-11,72.25897979736328
2018-06-12,72.47876739501953
2018-06-13,71.98190307617188
2018-06-14,71.64680480957031
2018-06-15,71.8861312866211
2018-06-18,71.69470977783203
2018-06-19,70.24910736083984
2018-06-20,70.18209838867188
2018-06-21,69.3970947265625
2018-06-22,69.88530731201172
2018-06-25,69.40666198730469
2018-06-26,69.20561218261719
2018-06-27,68.45891571044922
2018-06-28,68.65036010742188
2018-06-29,69.08116149902344
2018-07-02,68.84185028076172
2018-07-03,68.5163345336914
2018-07-05,68.90884399414062
2018-07-06,68.82268524169922
2018-07-09,69.91403198242188
2018-07-10,70.23953247070312
2018-07-11,68.98543548583984
2018-07-12,70.08636474609375
2018-07-13,70.55545043945312
2018-07-16,69.85660552978516
2018-07-17,70.05763244628906
2018-07-18,70.61290740966797
2018-07-19,70.49801635742188
2018-07-20,70.43099975585938
2018-07-23,69.60770416259766
2018-07-24,70.30654907226562
2018-07-25,72.10633087158203
2018-07-26,73.81039428710938
2018-07-27,73.57106018066406
2018-07-30,72.82433319091797
2018-07-31,74.48054504394531
2018-08-01,73.54232788085938
2018-08-02,73.4848861694336
2018-08-03,73.30300903320312
2018-08-06,73.06365203857422
2018-08-07,74.1837387084961
2018-08-08,73.87742614746094
2018-08-09,73.38916778564453
2018-08-10,72.6424560546875
2018-08-13,72.43180847167969
2018-08-14,72.58501434326172
2018-08-15,71.89572143554688
2018-08-16,72.49884796142578
2018-08-17,73.05409240722656
2018-08-20,73.31258392333984
2018-08-21,73.71466827392578
2018-08-22,72.87220001220703
2018-08-23,72.59457397460938
2018-08-24,72.9583511352539
2018-08-27,73.77210235595703
2018-08-28,74.03059387207031
2018-08-29,74.02101135253906
2018-08-30,73.18811798095703
2018-08-31,73.67635345458984
2018-09-04,73.44660949707031
2018-09-05,74.67201232910156
2018-09-06,74.9496078491211
2018-09-07,74.75814056396484
2018-09-10,75.99310302734375
2018-09-11,76.09839630126953
2018-09-12,76.3377456665039
2018-09-13,77.38308715820312
2018-09-14,77.51731872558594
2018-09-17,77.47897338867188
2018-09-18,78.15989685058594
2018-09-19,77.64200592041016
2018-09-20,78.04480743408203
2018-09-21,78.18865203857422
2018-09-24,77.23922729492188
2018-09-25,76.75972747802734
2018-09-26,76.1363754272461
2018-09-27,75.69520568847656
2018-09-28,75.87742614746094
2018-10-01,76.44322967529297
2018-10-02,76.41446685791016
2018-10-03,76.54874420166016
2018-10-04,76.0020980834961
2018-10-05,75.42667388916016
2018-10-08,74.72660064697266
2018-10-09,73.65250396728516
2018-10-10,71.13988494873047
2018-10-11,68.9053726196289
2018-10-12,69.81644439697266
2018-10-15,69.29857635498047
2018-10-16,70.44937133789062
2018-10-17,70.30553436279297
2018-10-18,68.34913635253906
2018-10-19,67.71619415283203
2018-10-22,67.61071014404297
2018-10-23,65.2227554321289
2018-10-24,62.70053482055664
2018-10-25,63.70750045776367
2018-10-26,63.995201110839844
2018-10-29,63.007423400878906
2018-10-30,63.659542083740234
2018-10-31,64.33086395263672
2018-11-01,68.69438934326172
2018-11-02,69.65339660644531
2018-11-05,70.49732971191406
2018-11-06,71.58103942871094
2018-11-07,72.15641784667969
2018-11-08,71.8974838256836
2018-11-09,71.39881134033203
2018-11-12,69.75889587402344
2018-11-13,69.82603454589844
2018-11-14,69.97948455810547
2018-11-15,71.35087585449219
2018-11-16,71.3316879272461
2018-11-19,69.62462615966797
2018-11-20,68.32038116455078
2018-11-21,69.28897857666016
2018-11-23,68.72315216064453
2018-11-26,69.20267486572266
2018-11-27,68.45463562011719
2018-11-28,70.9001235961914
2018-11-29,70.21922302246094
2018-11-30,70.42060089111328
2018-12-03,72.97158813476562
2018-12-04,69.1259536743164
2018-12-06,68.69354248046875
2018-12-07,68.07856750488281
2018-12-10,67.93445587158203
2018-12-11,67.96328735351562
2018-12-12,69.76973724365234
2018-12-13,68.96258544921875
2018-12-14,67.63656616210938
2018-12-17,66.46430206298828
2018-12-18,66.17601776123047
2018-12-19,65.24397277832031
2018-12-20,63.52397918701172
2018-12-21,62.659183502197266
2018-12-24,60.871952056884766
2018-12-26,63.65852355957031
2018-12-27,64.67705535888672
2018-12-28,64.1197509765625
2018-12-31,65.05179595947266
2019-01-02,64.85001373291016
2019-01-03,63.0051155090332
2019-01-04,65.38812255859375
2019-01-07,65.28240203857422
2019-01-08,66.2433090209961
2019-01-09,66.68528747558594
2019-01-10,67.8383560180664
2019-01-11,67.79032897949219
2019-01-14,67.46360778808594
2019-01-15,67.14651489257812
2019-01-16,67.5308837890625
2019-01-17,68.44371795654297
2019-01-18,69.5295181274414
2019-01-22,68.02094268798828
2019-01-23,67.94406127929688
2019-01-24,68.41487884521484
2019-01-25,68.53020477294922
2019-01-28,67.40596008300781
2019-01-29,68.96258544921875
2019-01-30,69.75051879882812
2019-01-31,70.04839324951172
2019-02-01,70.5384292602539
2019-02-04,70.81710052490234
2019-02-05,71.97015380859375
2019-02-06,71.70111846923828
2019-02-07,72.17195892333984
2019-02-08,72.79652404785156
2019-02-11,73.07518005371094
2019-02-12,74.31470489501953
2019-02-13,75.68878173828125
2019-02-14,74.86243438720703
2019-02-15,75.91940307617188
2019-02-19,75.94822692871094
2019-02-20,76.68810272216797
2019-02-21,76.15959167480469
2019-02-22,76.29414367675781
2019-02-25,76.64966583251953
2019-02-26,76.03469848632812
2019-02-27,76.5247573852539
2019-02-28,76.46710205078125
2019-03-01,76.45748901367188
2019-03-04,76.39021301269531
2019-03-05,76.05391693115234
2019-03-06,76.15959167480469
2019-03-07,75.84252166748047
2019-03-08,75.5638656616211
2019-03-11,76.95711517333984
2019-03-12,77.00519561767578
2019-03-13,77.91802978515625
2019-03-14,77.6292724609375
2019-03-15,77.78327178955078
2019-03-18,78.69770812988281
2019-03-19,78.05278778076172
2019-03-20,77.83139038085938
2019-03-21,79.06344604492188
2019-03-22,76.4356918334961
2019-03-25,76.6378402709961
2019-03-26,77.6292724609375
2019-03-27,77.65811920166016
2019-03-28,79.15007781982422
2019-03-29,79.86236572265625
2019-04-01,80.85379791259766
2019-04-02,80.58427429199219
2019-04-03,81.17143249511719
2019-04-04,80.86341857910156
2019-04-05,81.13291931152344
2019-04-08,81.45057678222656
2019-04-09,80.42064666748047
2019-04-10,80.89228820800781
2019-04-11,81.62382507324219
2019-04-12,82.59599304199219
2019-04-15,82.41310119628906
2019-04-16,82.69225311279297
2019-04-17,82.53826141357422
2019-04-18,83.25053405761719
2019-04-22,83.37565612792969
2019-04-23,84.02056884765625
2019-04-24,83.83766174316406
2019-04-25,82.69225311279297
2019-04-26,84.03020477294922
2019-04-29,84.16493225097656
2019-04-30,84.86759948730469
2019-05-01,83.12539672851562
2019-05-02,83.76066589355469
2019-05-03,84.07830047607422
2019-05-06,83.27938842773438
2019-05-07,82.25910949707031
2019-05-08,82.28795623779297
2019-05-09,82.24948120117188
2019-05-10,82.3746109008789
2019-05-13,80.95967102050781
2019-05-14,81.83556365966797
2019-05-15,82.55748748779297
2019-05-16,83.34677124023438
2019-05-17,82.68262481689453
2019-05-20,81.97035217285156
2019-05-21,83.23125457763672
2019-05-22,82.40347290039062
2019-05-23,81.69119262695312
2019-05-24,81.32544708251953
2019-05-28,80.78640747070312
2019-05-29,80.26663970947266
2019-05-30,80.6708984375
2019-05-31,78.82281494140625
2019-06-03,79.10196685791016
2019-06-04,80.5361557006836
2019-06-05,81.20992279052734
2019-06-06,80.79603576660156
2019-06-07,82.55748748779297
2019-06-10,83.24090576171875
2019-06-11,83.06764221191406
2019-06-12,82.31684875488281
2019-06-13,82.60609436035156
2019-06-14,81.94083404541016
2019-06-17,81.42021942138672
2019-06-18,83.40630340576172
2019-06-19,83.68592071533203
2019-06-20,85.40206146240234
2019-06-21,84.61145782470703
2019-06-24,84.69824981689453
2019-06-25,84.41864013671875
2019-06-26,84.6789779663086
2019-06-27,85.09354400634766
2019-06-28,87.58096313476562
2019-07-01,88.80538177490234
2019-07-02,87.94733428955078
2019-07-03,88.61258697509766
2019-07-05,87.82198333740234
2019-07-08,87.34956359863281
2019-07-09,87.1278305053711
2019-07-10,86.36617279052734
2019-07-11,86.37580108642578
2019-07-12,87.7352066040039
2019-07-15,87.7159423828125
2019-07-16,88.02445983886719
2019-07-17,86.07691955566406
2019-07-18,85.71057891845703
2019-07-19,85.52738952636719
2019-07-22,85.43096923828125
2019-07-23,86.57825469970703
2019-07-24,86.75182342529297
2019-07-25,86.02871704101562
2019-07-26,86.07691955566406
2019-07-29,85.37313842773438
2019-07-30,87.49417877197266
2019-07-31,86.39511108398438
2019-08-01,85.15139770507812
2019-08-02,83.39667510986328
2019-08-05,81.06349182128906
2019-08-06,82.66393280029297
2019-08-07,82.20115661621094
2019-08-08,83.81123352050781
2019-08-09,82.2686538696289
2019-08-12,81.98905944824219
2019-08-13,83.00138092041016
2019-08-14,80.34040832519531
2019-08-15,81.30453491210938
2019-08-16,82.57716369628906
2019-08-19,83.58949279785156
2019-08-20,83.1170654296875
2019-08-21,83.23277282714844
2019-08-22,82.69285583496094
2019-08-23,80.61998748779297
2019-08-26,79.9836654663086
2019-08-27,80.7260513305664
2019-08-28,81.09242248535156
2019-08-29,83.02066040039062
2019-08-30,82.84709167480469
2019-09-03,80.38861846923828
2019-09-04,82.11438751220703
2019-09-05,85.1610336303711
2019-09-06,86.06726837158203
2019-09-09,86.54935455322266
2019-09-10,85.2284927368164
2019-09-11,84.93929290771484
2019-09-12,86.59754943847656
2019-09-13,87.5824966430664
2019-09-16,87.73700714111328
2019-09-17,87.28314208984375
2019-09-18,86.92585754394531
2019-09-19,87.10933685302734
2019-09-20,86.7906723022461
2019-09-23,86.37544250488281
2019-09-24,86.7906723022461
2019-09-25,87.39903259277344
2019-09-26,87.07071685791016
2019-09-27,88.22949981689453
2019-09-30,88.66400146484375
2019-10-01,85.747802734375
2019-10-02,83.333740234375
2019-10-03,84.38627624511719
2019-10-04,85.77677917480469
2019-10-07,84.97531127929688
2019-10-08,83.02473449707031
2019-10-09,83.94207000732422
2019-10-10,84.92698669433594
2019-10-11,85.4677505493164
2019-10-14,85.32292175292969
2019-10-15,85.99884796142578
2019-10-16,85.49674987792969
2019-10-17,85.4677505493164
2019-10-18,85.31327056884766
2019-10-21,85.19740295410156
2019-10-22,85.34225463867188
2019-10-23,85.94095611572266
2019-10-24,86.05680084228516
2019-10-25,86.867919921875
2019-10-28,87.29281616210938
2019-10-29,88.48052215576172
2019-10-30,88.17152404785156
2019-10-31,88.49984741210938
2019-11-01,90.96219635009766
2019-11-04,92.33338165283203
2019-11-05,92.94173431396484
2019-11-06,93.05762481689453
2019-11-07,92.8934326171875
2019-11-08,93.22178649902344
2019-11-11,93.04796600341797
2019-11-12,92.94173431396484
2019-11-13,92.74861907958984
2019-11-14,93.66596984863281
2019-11-15,94.79574584960938
2019-11-18,94.01358032226562
2019-11-19,95.77104187011719
2019-11-20,95.10475158691406
2019-11-21,94.50605010986328
2019-11-22,94.53501892089844
2019-11-25,95.31716918945312
2019-11-26,95.84827423095703
2019-11-27,96.07037353515625
2019-11-29,95.60687255859375
2019-12-02,94.18739318847656
2019-12-03,93.5404281616211
2019-12-04,93.37626647949219
2019-12-05,94.45933532714844
2019-12-06,95.30067443847656
2019-12-09,95.087890625
2019-12-10,94.84616088867188
2019-12-11,95.41670227050781
2019-12-12,96.02591705322266
2019-12-13,95.31034088134766
2019-12-16,95.98724365234375
2019-12-17,95.92922973632812
2019-12-18,95.69713592529297
2019-12-19,96.27735137939453
2019-12-20,96.49009704589844
2019-12-23,96.83824157714844
2019-12-24,96.42241668701172
2019-12-26,96.77053833007812
2019-12-27,96.65450286865234
2019-12-30,96.63516235351562
2019-12-31,96.45143127441406
2020-01-02,97.47647857666016
2020-01-03,97.61184692382812
2020-01-06,97.7182388305664
2020-01-07,98.27910614013672
2020-01-08,98.50150299072266
2020-01-09,98.01801300048828
2020-01-10,97.43778228759766
2020-01-13,97.5054702758789
2020-01-14,97.51515197753906
2020-01-15,97.34107971191406
2020-01-16,96.88658142089844
2020-01-17,98.42414855957031
2020-01-21,97.92130279541016
2020-01-22,96.96395111083984
2020-01-23,97.45712280273438
2020-01-24,96.28702545166016
2020-01-27,94.55604553222656
2020-01-28,96.05493927001953
2020-01-29,96.34505462646484
2020-01-30,96.05493927001953
2020-01-31,93.94682312011719
2020-02-03,94.49801635742188
2020-02-04,95.84220123291016
2020-02-05,96.73185729980469
2020-02-06,95.4263687133789
2020-02-07,95.05889892578125
2020-02-10,95.34900665283203
2020-02-11,96.847900390625
2020-02-12,98.41448211669922
2020-02-13,98.09536743164062
2020-02-14,97.9986572265625
2020-02-18,97.15735626220703
2020-02-19,96.86723327636719
2020-02-20,97.2347183227539
2020-02-21,96.0645980834961
2020-02-24,92.21586608886719
2020-02-25,88.724853515625
2020-02-26,88.10597229003906
2020-02-27,84.47962188720703
2020-02-28,83.16444396972656
2020-03-02,87.0519027709961
2020-03-03,84.44091033935547
2020-03-04,88.00927734375
2020-03-05,86.13321685791016
2020-03-06,85.60136413574219
2020-03-09,73.7455825805664
2020-03-10,79.54776763916016
2020-03-11,74.70294189453125
2020-03-12,65.4462661743164
2020-03-13,72.30880737304688
2020-03-16,60.61921310424805
2020-03-17,63.87601852416992
2020-03-18,63.633697509765625
2020-03-19,66.8905029296875
2020-03-20,61.4237174987793
2020-03-23,56.42220687866211
2020-03-24,65.85335540771484
2020-03-25,68.81939697265625
2020-03-26,70.18609619140625
2020-03-27,68.82908630371094
2020-03-30,71.4558334350586
2020-03-31,69.80805206298828
2020-04-01,67.66593170166016
2020-04-02,68.9065933227539
2020-04-03,69.1004867553711
2020-04-06,73.11333465576172
2020-04-07,73.46226501464844
2020-04-08,74.85804748535156
2020-04-09,75.82731628417969
2020-04-13,74.60602569580078
2020-04-14,75.68193817138672
2020-04-15,73.71428680419922
2020-04-16,73.66581726074219
2020-04-17,77.84343719482422
2020-04-20,75.36206817626953
2020-04-21,71.6399917602539
2020-04-22,73.5592041015625
2020-04-23,73.35563659667969
2020-04-24,74.69325256347656
2020-04-27,76.84507751464844
2020-04-28,78.27963256835938
2020-04-29,81.90475463867188
2020-04-30,81.29411315917969
2020-05-01,78.01789855957031
2020-05-04,77.22309112548828
2020-05-05,78.69642639160156
2020-05-06,79.21014404296875
2020-05-07,80.75131225585938
2020-05-08,81.73028564453125
2020-05-11,80.68345642089844
2020-05-12,78.3377914428711
2020-05-13,75.5753173828125
2020-05-14,76.33135986328125
2020-05-15,77.14555358886719
2020-05-18,80.72220611572266
2020-05-19,81.42980194091797
2020-05-20,82.22462463378906
2020-05-21,82.25369262695312
2020-05-22,83.26174926757812
2020-05-26,85.69465637207031
2020-05-27,88.87391662597656
2020-05-28,89.05810546875
2020-05-29,88.89331817626953
2020-06-01,89.19380187988281
2020-06-02,90.08554077148438
2020-06-03,92.09196472167969
2020-06-04,91.3165283203125
2020-06-05,94.01116180419922
2020-06-08,93.00308227539062
2020-06-09,91.87872314453125
2020-06-10,90.28907775878906
2020-06-11,85.5498275756836
2020-06-12,85.13220977783203
2020-06-15,85.73432922363281
2020-06-16,88.12338256835938
2020-06-17,87.38533020019531
2020-06-18,86.6278076171875
2020-06-19,85.97712707519531
2020-06-22,86.75405883789062
2020-06-23,86.51126861572266
2020-06-24,83.36467742919922
2020-06-25,84.6272201538086
2020-06-26,83.31614685058594
2020-06-29,85.56922912597656
2020-06-30,86.79290771484375
2020-07-01,85.0642318725586
2020-07-02,86.39472961425781
2020-07-06,87.17166137695312
2020-07-07,85.83145141601562
2020-07-08,85.45269775390625
2020-07-09,83.7725830078125
2020-07-10,84.39411926269531
2020-07-13,85.91886138916016
2020-07-14,89.14310455322266
2020-07-15,90.53189086914062
2020-07-16,90.05602264404297
2020-07-17,90.26966857910156
2020-07-20,88.79351043701172
2020-07-21,89.40532684326172
2020-07-22,90.92034149169922
2020-07-23,90.62899780273438
2020-07-24,90.22111511230469
2020-07-27,90.36676788330078
2020-07-28,89.42475891113281
2020-07-29,91.62928771972656
2020-07-30,91.19227600097656
2020-07-31,90.56102752685547
2020-08-03,92.21197509765625
2020-08-04,91.76525115966797
2020-08-05,93.63961029052734
2020-08-06,94.7078857421875
2020-08-07,94.97010803222656
2020-08-10,96.18405151367188
2020-08-11,96.38800811767578
2020-08-12,98.31092071533203
2020-08-13,98.0486831665039
2020-08-14,98.35945129394531
2020-08-17,98.47601318359375
2020-08-18,98.65081787109375
2020-08-19,98.09725189208984
2020-08-20,97.27175903320312
2020-08-21,97.34945678710938
2020-08-24,97.893310546875
2020-08-25,98.00984191894531
2020-08-26,98.09725189208984
2020-08-27,98.00013732910156
2020-08-28,98.99072265625
2020-08-31,97.79618835449219
2020-09-01,99.07811737060547
2020-09-02,100.10755920410156
2020-09-03,97.00955200195312
2020-09-04,96.60166931152344
2020-09-08,94.19316101074219
2020-09-09,96.485107421875
2020-09-10,95.28087615966797
2020-09-11,97.20731353759766
2020-09-14,98.64727783203125
2020-09-15,99.55211639404297
2020-09-16,99.57157897949219
2020-09-17,99.56184387207031
2020-09-18,97.98564147949219
2020-09-21,93.63658905029297
2020-09-22,94.60952758789062
2020-09-23,92.74148559570312
2020-09-24,93.62686157226562
2020-09-25,94.85276794433594
2020-09-28,96.79866790771484
2020-09-29,97.1878662109375
2020-09-30,96.71112060546875
2020-10-01,97.14894104003906
2020-10-02,98.05377197265625
2020-10-05,100.7002182006836
2020-10-06,101.50775909423828
2020-10-07,103.65797424316406
2020-10-08,103.6190414428711
2020-10-09,104.04715728759766
2020-10-12,104.71846771240234
2020-10-13,103.28823852539062
2020-10-14,104.98117065429688
2020-10-15,106.06114196777344
2020-10-16,106.87842559814453
2020-10-19,104.64064025878906
2020-10-20,105.75953674316406
2020-10-21,104.25147247314453
2020-10-22,104.1152572631836
2020-10-23,104.8449478149414
2020-10-26,102.25688934326172
2020-10-27,99.8148193359375
2020-10-28,95.53384399414062
2020-10-29,96.23438262939453
2020-10-30,95.54357147216797
2020-11-02,99.50347900390625
2020-11-03,102.4417724609375
2020-11-04,102.5390853881836
2020-11-05,106.10006713867188
2020-11-06,107.3357162475586
2020-11-09,110.9842529296875
2020-11-10,113.29988861083984
2020-11-11,113.60152435302734
2020-11-12,112.3269271850586
2020-11-13,114.09770965576172
2020-11-16,116.8316879272461
2020-11-17,115.5473861694336
2020-11-18,116.01441192626953
2020-11-19,114.98310089111328
2020-11-20,114.24364471435547
2020-11-23,114.60363006591797
2020-11-24,117.97002410888672
2020-11-25,116.5787124633789
2020-11-27,116.53008270263672
2020-11-30,115.3236083984375
2020-12-01,114.06851196289062
2020-12-02,111.90856170654297
2020-12-03,111.33452606201172
2020-12-04,113.85844421386719
2020-12-07,114.60879516601562
2020-12-08,115.5442886352539
2020-12-09,115.72943878173828
2020-12-10,115.32989501953125
2020-12-11,115.35913848876953
2020-12-14,113.33222961425781
2020-12-15,114.78419494628906
2020-12-16,113.79998016357422
2020-12-17,114.62826538085938
2020-12-18,115.08627319335938
2020-12-21,115.09603118896484
2020-12-22,114.65753173828125
2020-12-23,115.59302520751953
2020-12-24,116.0022964477539
2020-12-28,116.70394134521484
2020-12-29,115.63199615478516
2020-12-30,116.77216339111328
2020-12-31,117.85380554199219
2021-01-04,115.35913848876953
2021-01-05,116.15821838378906
2021-01-06,121.07933807373047
2021-01-07,121.22550964355469
2021-01-08,120.3874740600586
2021-01-11,120.98189544677734
2021-01-12,120.95268249511719
2021-01-13,118.341064453125
2021-01-14,117.6394271850586
2021-01-15,115.96333312988281
2021-01-19,115.91459655761719
2021-01-20,117.04499816894531
2021-01-21,116.43107604980469
2021-01-22,114.35542297363281
2021-01-25,113.38095092773438
2021-01-26,110.4087905883789
2021-01-27,108.2259292602539
2021-01-28,111.85100555419922
2021-01-29,110.36980438232422
2021-02-01,111.94844055175781
2021-02-02,113.51737213134766
2021-02-03,113.55635070800781
2021-02-04,114.16053771972656
2021-02-05,114.01435089111328
2021-02-08,116.83060455322266
2021-02-09,117.82457733154297
2021-02-10,117.40557098388672
2021-02-11,118.54570007324219
2021-02-12,118.64314270019531
2021-02-16,118.13640594482422
2021-02-17,117.1424331665039
2021-02-18,115.91459655761719
2021-02-19,117.77584075927734
2021-02-22,117.07422637939453
2021-02-23,116.87933349609375
2021-02-24,119.87100219726562
2021-02-25,117.23015594482422
2021-02-26,114.95960235595703
2021-03-01,119.15961456298828
2021-03-02,119.26679229736328
2021-03-03,119.35453033447266
2021-03-04,117.31784057617188
2021-03-05,119.13037872314453
2021-03-08,120.32901000976562
2021-03-09,117.55172729492188
2021-03-10,120.56285858154297
2021-03-11,118.79906463623047
2021-03-12,118.66239929199219
2021-03-15,119.84347534179688
2021-03-16,117.94986724853516
2021-03-17,118.7990493774414
2021-03-18,118.76000213623047
2021-03-19,117.87178039550781
2021-03-22,119.9508285522461
2021-03-23,118.76000213623047
2021-03-24,119.87274932861328
2021-03-25,120.10702514648438
2021-03-26,124.27488708496094
2021-03-29,125.14361572265625
2021-03-30,124.39203643798828
2021-03-31,124.67508697509766
2021-04-01,125.58284759521484
2021-04-05,127.58380889892578
2021-04-06,126.6858139038086
2021-04-07,126.4515609741211
2021-04-08,127.2031478881836
2021-04-09,128.14993286132812
2021-04-12,129.80929565429688
2021-04-13,128.7063446044922
2021-04-14,127.97425842285156
2021-04-15,129.9654541015625
2021-04-16,129.67262268066406
2021-04-19,128.96006774902344
2021-04-20,127.75950622558594
2021-04-21,129.90689086914062
2021-04-22,130.33636474609375
2021-04-23,131.78099060058594
2021-04-26,131.4686279296875
2021-04-27,131.86883544921875
2021-04-28,131.83953857421875
2021-04-29,133.8112335205078
2021-04-30,131.70286560058594
2021-05-03,131.09768676757812
2021-05-04,132.77658081054688
2021-05-05,133.60626220703125
2021-05-06,132.5911102294922
2021-05-07,134.04547119140625
2021-05-10,133.8112335205078
2021-05-11,132.88392639160156
2021-05-12,127.71068572998047
2021-05-13,130.22897338867188
2021-05-14,131.12696838378906
2021-05-17,130.73655700683594
2021-05-18,128.92105102539062
2021-05-19,128.3842010498047
2021-05-20,129.21388244628906
2021-05-21,129.67262268066406
2021-05-24,130.49253845214844
2021-05-25,129.9361572265625
2021-05-26,130.2972869873047
2021-05-27,131.1660614013672
2021-05-28,131.86883544921875
2021-06-01,132.52279663085938
2021-06-02,132.6204071044922
