,ALB
2018-01-12,122.05976867675781
2018-01-16,117.01353454589844
2018-01-17,116.05366516113281
2018-01-18,107.78959655761719
2018-01-19,106.05266571044922
2018-01-22,103.7854995727539
2018-01-23,103.30101776123047
2018-01-24,102.75253295898438
2018-01-25,106.86626434326172
2018-01-26,104.58998107910156
2018-01-29,102.09430694580078
2018-01-30,101.8109359741211
2018-01-31,102.01203155517578
2018-02-01,99.82717895507812
2018-02-02,96.45389556884766
2018-02-05,96.12480926513672
2018-02-06,98.3096694946289
2018-02-07,97.47775268554688
2018-02-08,96.15222930908203
2018-02-09,98.47419738769531
2018-02-12,102.01203155517578
2018-02-13,99.14154815673828
2018-02-14,102.1308822631836
2018-02-15,104.77281951904297
2018-02-16,102.60624694824219
2018-02-20,104.74539184570312
2018-02-21,103.3101806640625
2018-02-22,103.92265319824219
2018-02-23,108.55748748779297
2018-02-26,100.64990997314453
2018-02-27,101.9937515258789
2018-02-28,91.80992889404297
2018-03-01,87.76927947998047
2018-03-02,86.86427307128906
2018-03-05,88.16239166259766
2018-03-06,91.54480743408203
2018-03-07,91.46253967285156
2018-03-08,90.75865173339844
2018-03-09,93.02577209472656
2018-03-12,94.15019989013672
2018-03-13,94.27818298339844
2018-03-14,92.01741027832031
2018-03-15,89.94463348388672
2018-03-16,90.21981811523438
2018-03-19,88.88078308105469
2018-03-20,87.42250061035156
2018-03-21,89.39436340332031
2018-03-22,86.31277465820312
2018-03-23,85.51483917236328
2018-03-26,86.54203033447266
2018-03-27,85.68907928466797
2018-03-28,82.13973236083984
2018-03-29,85.05625915527344
2018-04-02,81.58943939208984
2018-04-03,82.92847442626953
2018-04-04,84.01068878173828
2018-04-05,87.83518981933594
2018-04-06,84.19416046142578
2018-04-09,83.66219329833984
2018-04-10,84.68022155761719
2018-04-11,85.57902526855469
2018-04-12,85.65242004394531
2018-04-13,87.58757019042969
2018-04-16,88.84407806396484
2018-04-17,88.62393951416016
2018-04-18,90.60501861572266
2018-04-19,90.42155456542969
2018-04-20,89.65117645263672
2018-04-23,89.275146484375
2018-04-24,87.84439086914062
2018-04-25,87.5509033203125
2018-04-26,88.55059814453125
2018-04-27,88.91744995117188
2018-04-30,88.92660522460938
2018-05-01,89.53193664550781
2018-05-02,89.73369598388672
2018-05-03,89.77958679199219
2018-05-04,91.76976013183594
2018-05-07,91.81564331054688
2018-05-08,92.37511444091797
2018-05-09,93.31974792480469
2018-05-10,90.2381362915039
2018-05-11,90.37571716308594
2018-05-14,91.0177230834961
2018-05-15,92.45763397216797
2018-05-16,93.87006378173828
2018-05-17,96.1170654296875
2018-05-18,96.22711181640625
2018-05-21,95.44757080078125
2018-05-22,93.8608627319336
2018-05-23,93.40229034423828
2018-05-24,87.14734649658203
2018-05-25,86.96392822265625
2018-05-29,85.32221221923828
2018-05-30,85.83584594726562
2018-05-31,85.7258071899414
2018-06-01,86.4503173828125
2018-06-04,86.61542510986328
2018-06-05,86.8080062866211
2018-06-06,87.7435302734375
2018-06-07,87.3307876586914
2018-06-08,87.46834564208984
2018-06-11,87.46834564208984
2018-06-12,87.80770111083984
2018-06-13,86.3769760131836
2018-06-14,86.2066650390625
2018-06-15,85.90293884277344
2018-06-18,85.47954559326172
2018-06-19,84.12652587890625
2018-06-20,84.31981658935547
2018-06-21,84.65116119384766
2018-06-22,86.02259826660156
2018-06-25,84.6419677734375
2018-06-26,85.15740203857422
2018-06-27,85.97657012939453
2018-06-28,86.18824005126953
2018-06-29,86.8233642578125
2018-07-02,86.041015625
2018-07-03,88.9311294555664
2018-07-05,87.23756408691406
2018-07-06,87.93705749511719
2018-07-09,88.34205627441406
2018-07-10,88.1855697631836
2018-07-11,87.14551544189453
2018-07-12,87.76217651367188
2018-07-13,87.96467590332031
2018-07-16,87.40322875976562
2018-07-17,89.25325012207031
2018-07-18,89.04158020019531
2018-07-19,88.55376434326172
2018-07-20,86.42755889892578
2018-07-23,83.68472290039062
2018-07-24,83.66629791259766
2018-07-25,84.48548126220703
2018-07-26,85.65441131591797
2018-07-27,85.83850860595703
2018-07-30,85.06534576416016
2018-07-31,86.70370483398438
2018-08-01,83.7675552368164
2018-08-02,84.69718170166016
2018-08-03,85.240234375
2018-08-06,85.2862777709961
2018-08-07,85.42433166503906
2018-08-08,90.91001892089844
2018-08-09,92.74164581298828
2018-08-10,90.66151428222656
2018-08-13,88.01990509033203
2018-08-14,89.5846176147461
2018-08-15,87.93705749511719
2018-08-16,89.33609008789062
2018-08-17,87.84501647949219
2018-08-20,87.93705749511719
2018-08-21,87.29275512695312
2018-08-22,87.0074462890625
2018-08-23,86.30792999267578
2018-08-24,88.3604507446289
2018-08-27,89.17964172363281
2018-08-28,89.22564697265625
2018-08-29,89.02317810058594
2018-08-30,87.48606872558594
2018-08-31,87.91865539550781
2018-09-04,88.88511657714844
2018-09-05,88.7746810913086
2018-09-06,89.88835906982422
2018-09-07,89.45576477050781
2018-09-10,89.63983917236328
2018-09-11,90.97445678710938
2018-09-12,91.54512023925781
2018-09-13,92.91655731201172
2018-09-14,93.18437957763672
2018-09-17,94.61585235595703
2018-09-18,95.17921447753906
2018-09-19,97.42340087890625
2018-09-20,98.4485092163086
2018-09-21,97.3587646484375
2018-09-24,96.91544342041016
2018-09-25,94.68973541259766
2018-09-26,93.57225799560547
2018-09-27,93.23057556152344
2018-09-28,92.15003967285156
2018-10-01,93.12898254394531
2018-10-02,94.0617446899414
2018-10-03,96.08426666259766
2018-10-04,96.25051879882812
2018-10-05,95.17921447753906
2018-10-08,94.43115997314453
2018-10-09,89.84120178222656
2018-10-10,88.35430908203125
2018-10-11,87.14447784423828
2018-10-12,87.81868743896484
2018-10-15,88.70523834228516
2018-10-16,89.71190643310547
2018-10-17,88.95462799072266
2018-10-18,88.35430908203125
2018-10-19,88.31736755371094
2018-10-22,89.82272338867188
2018-10-23,88.80683898925781
2018-10-24,86.47952270507812
2018-10-25,88.11420440673828
2018-10-26,87.9571762084961
2018-10-29,87.88331604003906
2018-10-30,89.69343566894531
2018-10-31,91.63285827636719
2018-11-01,97.3587646484375
2018-11-02,98.30075073242188
2018-11-05,98.08834838867188
2018-11-06,99.54751586914062
2018-11-07,99.73223876953125
2018-11-08,97.77433776855469
2018-11-09,94.55122375488281
2018-11-12,90.57080078125
2018-11-13,91.6143798828125
2018-11-14,92.29780578613281
2018-11-15,94.84674835205078
2018-11-16,93.25825500488281
2018-11-19,91.9930419921875
2018-11-20,88.41896057128906
2018-11-21,88.21578979492188
2018-11-23,89.37018585205078
2018-11-26,89.2224349975586
2018-11-27,88.13265991210938
2018-11-28,89.23167419433594
2018-11-29,89.04696655273438
2018-11-30,88.95462799072266
2018-12-03,90.93096160888672
2018-12-04,86.06393432617188
2018-12-06,84.21688842773438
2018-12-07,81.87113189697266
2018-12-10,82.2313003540039
2018-12-11,82.26824951171875
2018-12-12,81.99118041992188
2018-12-13,81.52301788330078
2018-12-14,78.76974487304688
2018-12-17,74.63520812988281
2018-12-18,75.11726379394531
2018-12-19,73.97702026367188
2018-12-20,70.6026382446289
2018-12-21,69.37892150878906
2018-12-24,67.79370880126953
2018-12-26,70.71385192871094
2018-12-27,71.58525085449219
2018-12-28,71.14030456542969
2018-12-31,71.44622039794922
2019-01-02,72.41032409667969
2019-01-03,67.38583374023438
2019-01-04,70.6767807006836
2019-01-07,70.99195861816406
2019-01-08,71.68724822998047
2019-01-09,71.23300170898438
2019-01-10,71.63162231445312
2019-01-11,71.76141357421875
2019-01-14,71.35350799560547
2019-01-15,68.26649475097656
2019-01-16,68.53534698486328
2019-01-17,69.79608917236328
2019-01-18,71.03829956054688
2019-01-22,69.87025451660156
2019-01-23,68.52605438232422
2019-01-24,68.61873626708984
2019-01-25,70.99195861816406
2019-01-28,71.4647445678711
2019-01-29,72.60501098632812
2019-01-30,74.3570785522461
2019-01-31,74.8391342163086
2019-02-01,75.3675537109375
2019-02-04,75.96082305908203
2019-02-05,75.38607788085938
2019-02-06,76.19259643554688
2019-02-07,74.75570678710938
2019-02-08,75.09871673583984
2019-02-11,74.95965576171875
2019-02-12,74.57958984375
2019-02-13,75.76617431640625
2019-02-14,74.5517578125
2019-02-15,75.43241882324219
2019-02-19,77.06401062011719
2019-02-20,76.76734924316406
2019-02-21,82.7467041015625
2019-02-22,82.67254638671875
2019-02-25,84.88814544677734
2019-02-26,84.3597412109375
2019-02-27,85.54633331298828
2019-02-28,84.62858581542969
2019-03-01,84.16507720947266
2019-03-04,82.03289794921875
2019-03-05,81.5137710571289
2019-03-06,80.06758880615234
2019-03-07,78.4267349243164
2019-03-08,76.91568756103516
2019-03-11,79.27035522460938
2019-03-12,79.2332534790039
2019-03-13,79.91926574707031
2019-03-14,78.8840103149414
2019-03-15,79.52638244628906
2019-03-18,80.4666976928711
2019-03-19,79.34951782226562
2019-03-20,78.61400604248047
2019-03-21,79.61016845703125
2019-03-22,77.01268005371094
2019-03-25,75.95133972167969
2019-03-26,75.44859313964844
2019-03-27,74.62000274658203
2019-03-28,75.56963348388672
2019-03-29,76.32373809814453
2019-04-01,78.39054107666016
2019-04-02,77.18025970458984
2019-04-03,78.39986419677734
2019-04-04,79.64742279052734
2019-04-05,80.19671630859375
2019-04-08,80.94153594970703
2019-04-09,78.9305419921875
2019-04-10,79.64742279052734
2019-04-11,77.00336456298828
2019-04-12,77.8878402709961
2019-04-15,76.58440399169922
2019-04-16,77.46886444091797
2019-04-17,76.43544006347656
2019-04-18,76.87303161621094
2019-04-22,76.50061798095703
2019-04-23,73.59588623046875
2019-04-24,71.50115203857422
2019-04-25,69.70429992675781
2019-04-26,70.3466796875
2019-04-29,70.486328125
2019-04-30,69.88117980957031
2019-05-01,68.95948791503906
2019-05-02,70.84009552001953
2019-05-03,71.73387908935547
2019-05-06,71.73387908935547
2019-05-07,70.6166763305664
2019-05-08,67.57230377197266
2019-05-09,67.60023498535156
2019-05-10,67.61883544921875
2019-05-13,63.820335388183594
2019-05-14,65.37510681152344
2019-05-15,64.77928161621094
2019-05-16,64.62100982666016
2019-05-17,63.084861755371094
2019-05-20,63.10346221923828
2019-05-21,63.773780822753906
2019-05-22,63.27103805541992
2019-05-23,61.76282501220703
2019-05-24,62.191097259521484
2019-05-28,62.77762222290039
2019-05-29,61.26007843017578
2019-05-30,61.04594802856445
2019-05-31,58.93256378173828
2019-06-03,60.56183624267578
2019-06-04,62.880043029785156
2019-06-05,62.721771240234375
2019-06-06,63.736541748046875
2019-06-07,64.31378173828125
2019-06-10,66.03614044189453
2019-06-11,68.36363983154297
2019-06-12,67.19989776611328
2019-06-13,68.0870132446289
2019-06-14,66.32776641845703
2019-06-17,66.66461944580078
2019-06-18,66.22481536865234
2019-06-19,64.5123519897461
2019-06-20,65.02700805664062
2019-06-21,63.950862884521484
2019-06-24,63.64207077026367
2019-06-25,63.43620300292969
2019-06-26,64.71821594238281
2019-06-27,65.05509185791016
2019-06-28,65.887939453125
2019-07-01,65.81307220458984
2019-07-02,65.38261413574219
2019-07-03,66.94535064697266
2019-07-05,65.98151397705078
2019-07-08,65.68206024169922
2019-07-09,66.08445739746094
2019-07-10,65.9627914428711
2019-07-11,66.04701232910156
2019-07-12,67.9653549194336
2019-07-15,67.76884460449219
2019-07-16,68.35836791992188
2019-07-17,67.97471618652344
2019-07-18,68.31159210205078
2019-07-19,69.68718719482422
2019-07-22,68.48004913330078
2019-07-23,69.79011535644531
2019-07-24,70.67910766601562
2019-07-25,69.81819915771484
2019-07-26,69.79011535644531
2019-07-29,68.39579010009766
2019-07-30,68.87303924560547
2019-07-31,68.27415466308594
2019-08-01,65.12059783935547
2019-08-02,64.26903533935547
2019-08-05,61.209049224853516
2019-08-06,61.246482849121094
2019-08-07,63.24904251098633
2019-08-08,68.77011108398438
2019-08-09,65.73820495605469
2019-08-12,63.052547454833984
2019-08-13,64.05381774902344
2019-08-14,60.160987854003906
2019-08-15,57.69989776611328
2019-08-16,59.03805160522461
2019-08-19,60.75053024291992
2019-08-20,60.04869842529297
2019-08-21,61.67694091796875
2019-08-22,59.159706115722656
2019-08-23,56.099727630615234
2019-08-26,56.904483795166016
2019-08-27,55.49146270751953
2019-08-28,55.51018524169922
2019-08-29,56.605045318603516
2019-08-30,57.76539993286133
2019-09-03,56.361732482910156
2019-09-04,57.37238311767578
2019-09-05,58.92576599121094
2019-09-06,59.1690673828125
2019-09-09,61.16227340698242
2019-09-10,63.89472961425781
2019-09-11,64.80242919921875
2019-09-12,65.1768569946289
2019-09-13,65.1768569946289
2019-09-16,64.7629165649414
2019-09-17,63.74687957763672
2019-09-18,63.40821075439453
2019-09-19,64.24549865722656
2019-09-20,64.78173065185547
2019-09-23,64.17963409423828
2019-09-24,63.86917495727539
2019-09-25,64.25489044189453
2019-09-26,63.21063995361328
2019-09-27,64.10435485839844
2019-09-30,65.40262603759766
2019-10-01,64.2643051147461
2019-10-02,62.627357482910156
2019-10-03,63.24828338623047
2019-10-04,62.39216232299805
2019-10-07,61.79008483886719
2019-10-08,59.927337646484375
2019-10-09,59.833255767822266
2019-10-10,61.583091735839844
2019-10-11,64.82876586914062
2019-10-14,63.55872344970703
2019-10-15,63.850372314453125
2019-10-16,63.57754135131836
2019-10-17,64.17963409423828
2019-10-18,63.15419387817383
2019-10-21,63.257659912109375
2019-10-22,62.834327697753906
2019-10-23,63.46464920043945
2019-10-24,65.33678436279297
2019-10-25,59.823848724365234
2019-10-28,59.9649658203125
2019-10-29,59.29701614379883
2019-10-30,58.95832824707031
2019-10-31,57.142635345458984
2019-11-01,60.67054748535156
2019-11-04,63.69044494628906
2019-11-05,63.3799934387207
2019-11-06,62.76848220825195
2019-11-07,67.16187286376953
2019-11-08,63.95384216308594
2019-11-11,63.71865463256836
2019-11-12,61.44197463989258
2019-11-13,61.31968688964844
2019-11-14,61.65836715698242
2019-11-15,62.22282028198242
2019-11-18,63.12596130371094
2019-11-19,62.52387237548828
2019-11-20,61.197383880615234
2019-11-21,61.272647857666016
2019-11-22,61.05626678466797
2019-11-25,61.28205108642578
2019-11-26,61.70540237426758
2019-11-27,61.62073516845703
2019-11-29,61.507835388183594
2019-12-02,61.18796157836914
2019-12-03,59.880287170410156
2019-12-04,59.19353103637695
2019-12-05,59.90852355957031
2019-12-06,60.49180221557617
2019-12-09,60.88691711425781
2019-12-10,61.432579040527344
2019-12-11,61.78066635131836
2019-12-12,64.3520736694336
2019-12-13,63.03704833984375
2019-12-16,62.6302490234375
2019-12-17,65.06165313720703
2019-12-18,65.18464660644531
2019-12-19,65.70497131347656
2019-12-20,66.56591796875
2019-12-23,68.52429962158203
2019-12-24,68.42021942138672
2019-12-26,68.58104705810547
2019-12-27,68.12692260742188
2019-12-30,68.05125427246094
2019-12-31,69.10140991210938
2020-01-02,68.69458770751953
2020-01-03,67.71067810058594
2020-01-06,67.6349868774414
2020-01-07,68.52429962158203
2020-01-08,67.3416976928711
2020-01-09,68.81757354736328
2020-01-10,68.21208953857422
2020-01-13,71.76935577392578
2020-01-14,73.96422576904297
2020-01-15,75.79963684082031
2020-01-16,76.08343505859375
2020-01-17,76.53755950927734
2020-01-21,76.93489074707031
2020-01-22,76.99165344238281
2020-01-23,77.48362731933594
2020-01-24,76.80244445800781
2020-01-27,74.6832504272461
2020-01-28,75.87530517578125
2020-01-29,76.37672424316406
2020-01-30,76.42402648925781
2020-01-31,75.95099639892578
2020-02-03,76.4334945678711
2020-02-04,85.55366516113281
2020-02-05,82.85735321044922
2020-02-06,82.26130676269531
2020-02-07,78.0891342163086
2020-02-10,78.76083374023438
2020-02-11,80.14212799072266
2020-02-12,82.14777374267578
2020-02-13,83.18848419189453
2020-02-14,84.8062744140625
2020-02-18,83.91694641113281
2020-02-19,84.52245330810547
2020-02-20,89.22444152832031
2020-02-21,87.4458236694336
2020-02-24,84.77788543701172
2020-02-25,81.20170593261719
2020-02-26,81.03141021728516
2020-02-27,76.44296264648438
2020-02-28,77.43631744384766
2020-03-02,79.75421905517578
2020-03-03,78.32563018798828
2020-03-04,81.61798095703125
2020-03-05,80.19888305664062
2020-03-06,78.14590454101562
2020-03-09,69.02571868896484
2020-03-10,71.1354751586914
2020-03-11,66.29156494140625
2020-03-12,61.634910583496094
2020-03-13,64.69812774658203
2020-03-16,56.08882522583008
2020-03-17,63.794376373291016
2020-03-18,65.29743957519531
2020-03-19,58.923709869384766
2020-03-20,50.8471565246582
2020-03-23,48.42132568359375
2020-03-24,53.301509857177734
2020-03-25,57.09721755981445
2020-03-26,57.515777587890625
2020-03-27,52.34069061279297
2020-03-30,52.8924446105957
2020-03-31,53.62495040893555
2020-04-01,52.16946029663086
2020-04-02,51.04691696166992
2020-04-03,50.133670806884766
2020-04-06,54.157684326171875
2020-04-07,54.224273681640625
2020-04-08,58.809547424316406
2020-04-09,63.756317138671875
2020-04-13,60.22700119018555
2020-04-14,60.578983306884766
2020-04-15,55.41340637207031
2020-04-16,55.71781539916992
2020-04-17,58.47659683227539
2020-04-20,57.07817840576172
2020-04-21,55.04240036010742
2020-04-22,56.554954528808594
2020-04-23,57.7060432434082
2020-04-24,58.5336799621582
2020-04-27,59.21861267089844
2020-04-28,61.17829513549805
2020-04-29,61.520774841308594
2020-04-30,58.43854904174805
2020-05-01,54.642845153808594
2020-05-04,54.47159957885742
2020-05-05,55.62269592285156
2020-05-06,55.1089973449707
2020-05-07,56.83084487915039
2020-05-08,61.121219635009766
2020-05-11,61.27342987060547
2020-05-12,56.374210357666016
2020-05-13,57.00206756591797
2020-05-14,56.80229949951172
2020-05-15,58.36243438720703
2020-05-18,60.816795349121094
2020-05-19,60.41725158691406
2020-05-20,64.82178497314453
2020-05-21,64.66007995605469
2020-05-22,64.79325103759766
2020-05-26,71.28114318847656
2020-05-27,71.38577270507812
2020-05-28,72.2324447631836
2020-05-29,72.79368591308594
2020-06-01,73.64988708496094
2020-06-02,74.76290130615234
2020-06-03,75.09585571289062
2020-06-04,76.0757064819336
2020-06-05,80.20435333251953
2020-06-08,82.51600646972656
2020-06-09,80.86074829101562
2020-06-10,79.77629852294922
2020-06-11,71.21806335449219
2020-06-12,73.89397430419922
2020-06-15,73.02432250976562
2020-06-16,75.7193603515625
2020-06-17,75.66201782226562
2020-06-18,75.3179702758789
2020-06-19,74.87835693359375
2020-06-22,72.4222183227539
2020-06-23,72.7471694946289
2020-06-24,70.07122802734375
2020-06-25,70.67330169677734
2020-06-26,71.33274841308594
2020-06-29,72.94786071777344
2020-06-30,73.78886413574219
2020-07-01,72.68981170654297
2020-07-02,75.07906341552734
2020-07-06,77.62118530273438
2020-07-07,74.54386138916016
2020-07-08,74.49606323242188
2020-07-09,72.39356231689453
2020-07-10,75.3944320678711
2020-07-13,77.94612121582031
2020-07-14,80.4213638305664
2020-07-15,82.76278686523438
2020-07-16,82.61947631835938
2020-07-17,84.54039001464844
2020-07-20,83.1833267211914
2020-07-21,83.31709289550781
2020-07-22,83.80449676513672
2020-07-23,84.03388214111328
2020-07-24,83.1833267211914
2020-07-27,81.97913360595703
2020-07-28,79.99130249023438
2020-07-29,80.11553955078125
2020-07-30,79.32231903076172
2020-07-31,78.80625915527344
2020-08-03,79.63770294189453
2020-08-04,81.549072265625
2020-08-05,84.67417907714844
2020-08-06,79.64724731445312
2020-08-07,80.6985092163086
2020-08-10,83.35533142089844
2020-08-11,88.35358428955078
2020-08-12,86.98694610595703
2020-08-13,87.54125213623047
2020-08-14,88.2962417602539
2020-08-17,87.70372009277344
2020-08-18,88.11466217041016
2020-08-19,88.16243743896484
2020-08-20,87.015625
2020-08-21,85.76366424560547
2020-08-24,87.90441131591797
2020-08-25,87.0538558959961
2020-08-26,87.82797241210938
2020-08-27,87.09207153320312
2020-08-28,88.22935485839844
2020-08-31,86.97740173339844
2020-09-01,93.07470703125
2020-09-02,95.23457336425781
2020-09-03,89.05125427246094
2020-09-04,90.52302551269531
2020-09-08,89.01303100585938
2020-09-09,91.1919937133789
2020-09-10,89.35707092285156
2020-09-11,90.75237274169922
2020-09-14,93.82013702392578
2020-09-15,94.0303955078125
2020-09-16,93.46653747558594
2020-09-17,96.37853240966797
2020-09-18,93.98944091796875
2020-09-21,91.27413177490234
2020-09-22,91.37969207763672
2020-09-23,77.16039276123047
2020-09-24,79.93323516845703
2020-09-25,81.09420776367188
2020-09-28,81.40122985839844
2020-09-29,83.33935546875
2020-09-30,85.6612777709961
2020-10-01,83.21464538574219
2020-10-02,85.67086029052734
2020-10-05,90.91915130615234
2020-10-06,89.94050598144531
2020-10-07,92.77091979980469
2020-10-08,93.02039337158203
2020-10-09,92.1376724243164
2020-10-12,91.09185791015625
2020-10-13,91.28373718261719
2020-10-14,90.75603485107422
2020-10-15,90.5257797241211
2020-10-16,89.63345336914062
2020-10-19,88.81792449951172
2020-10-20,89.76778411865234
2020-10-21,91.98416137695312
2020-10-22,91.11104583740234
2020-10-23,92.5694351196289
2020-10-26,90.65049743652344
2020-10-27,91.3221435546875
2020-10-28,87.10047912597656
2020-10-29,89.96927642822266
2020-10-30,89.4319839477539
2020-11-02,92.91484832763672
2020-11-03,93.66323852539062
2020-11-04,89.64305877685547
2020-11-05,101.22382354736328
2020-11-06,107.67145538330078
2020-11-09,111.99864196777344
2020-11-10,113.1500244140625
2020-11-11,113.76408386230469
2020-11-12,113.83123779296875
2020-11-13,117.5156021118164
2020-11-16,123.69454956054688
2020-11-17,122.76386260986328
2020-11-18,121.4110336303711
2020-11-19,120.70101928710938
2020-11-20,122.70629119873047
2020-11-23,128.62623596191406
2020-11-24,131.696533203125
2020-11-25,129.26907348632812
2020-11-27,132.08033752441406
2020-11-30,130.45883178710938
2020-12-01,130.37245178222656
2020-12-02,129.7680206298828
2020-12-03,126.38105773925781
2020-12-04,133.57708740234375
2020-12-07,134.3254852294922
2020-12-08,138.1153564453125
2020-12-09,136.77210998535156
2020-12-10,136.06497192382812
2020-12-11,133.39039611816406
2020-12-14,129.46522521972656
2020-12-15,132.7073974609375
2020-12-16,130.62933349609375
2020-12-17,132.2648162841797
2020-12-18,133.63095092773438
2020-12-21,136.63259887695312
2020-12-22,140.7213592529297
2020-12-23,144.22329711914062
2020-12-24,143.96351623535156
2020-12-28,144.04051208496094
2020-12-29,140.67330932617188
2020-12-30,143.62677001953125
2020-12-31,141.92398071289062
2021-01-04,146.8401336669922
2021-01-05,156.7493896484375
2021-01-06,168.45777893066406
2021-01-07,177.02012634277344
2021-01-08,177.11634826660156
2021-01-11,170.56466674804688
2021-01-12,175.57704162597656
2021-01-13,173.0948944091797
2021-01-14,175.45196533203125
2021-01-15,173.3065643310547
2021-01-19,178.2227020263672
2021-01-20,173.35467529296875
2021-01-21,169.7180633544922
2021-01-22,167.1205291748047
2021-01-25,170.2086944580078
2021-01-26,168.72714233398438
2021-01-27,162.44485473632812
2021-01-28,160.0589141845703
2021-01-29,156.48968505859375
2021-02-01,160.0589141845703
2021-02-02,162.8296661376953
2021-02-03,155.73922729492188
2021-02-04,149.0240478515625
2021-02-05,151.20787048339844
2021-02-08,155.4313507080078
2021-02-09,152.6702423095703
2021-02-10,150.13040161132812
2021-02-11,153.78623962402344
2021-02-12,158.39454650878906
2021-02-16,156.04710388183594
2021-02-17,151.4965362548828
2021-02-18,136.09385681152344
2021-02-19,150.24586486816406
2021-02-22,150.55372619628906
2021-02-23,148.754638671875
2021-02-24,154.79640197753906
2021-02-25,147.6578826904297
2021-02-26,151.24639892578125
2021-03-01,147.14801025390625
2021-03-02,147.8887939453125
2021-03-03,141.42369079589844
2021-03-04,136.14193725585938
2021-03-05,138.4220428466797
2021-03-08,135.35305786132812
2021-03-09,140.24034118652344
2021-03-10,146.5226593017578
2021-03-11,155.55072021484375
2021-03-12,151.7022247314453
2021-03-15,153.19723510742188
2021-03-16,149.8502960205078
2021-03-17,150.3807830810547
2021-03-18,147.1110076904297
2021-03-19,146.12718200683594
2021-03-22,146.754150390625
