,IVZ
2017-09-14,23.43175506591797
2017-09-15,23.638988494873047
2017-09-18,23.896242141723633
2017-09-19,23.94626808166504
2017-09-20,23.90338706970215
2017-09-21,23.981992721557617
2017-09-22,24.439342498779297
2017-09-25,24.460779190063477
2017-09-26,24.360729217529297
2017-09-27,24.582260131835938
2017-09-28,24.496503829956055
2017-09-29,25.039602279663086
2017-10-02,25.389751434326172
2017-10-03,25.554113388061523
2017-10-04,25.43263816833496
2017-10-05,25.582698822021484
2017-10-06,25.561264038085938
2017-10-09,25.532676696777344
2017-10-10,25.782787322998047
2017-10-11,25.93284797668457
2017-10-12,25.93284797668457
2017-10-13,25.832809448242188
2017-10-16,25.954288482666016
2017-10-17,25.861392974853516
2017-10-18,26.290151596069336
2017-10-19,26.354469299316406
2017-10-20,26.683181762695312
2017-10-23,26.626014709472656
2017-10-24,26.733203887939453
2017-10-25,26.325883865356445
2017-10-26,26.547412872314453
2017-10-27,26.361616134643555
2017-10-30,25.754207611083984
2017-10-31,25.575559616088867
2017-11-01,25.554113388061523
2017-11-02,25.839950561523438
2017-11-03,25.761356353759766
2017-11-06,25.63272476196289
2017-11-07,25.44692611694336
2017-11-08,25.504093170166016
2017-11-09,25.368316650390625
2017-11-10,25.118207931518555
2017-11-13,24.87322235107422
2017-11-14,24.83719825744629
2017-11-15,24.844406127929688
2017-11-16,24.909252166748047
2017-11-17,25.204675674438477
2017-11-20,25.550540924072266
2017-11-21,25.67303466796875
2017-11-22,25.38481330871582
2017-11-24,25.283933639526367
2017-11-27,25.36319923400879
2017-11-28,25.939640045166016
2017-11-29,26.01168441772461
2017-11-30,26.062124252319336
2017-12-01,26.0909481048584
2017-12-04,26.573711395263672
2017-12-05,26.39358139038086
2017-12-06,26.725027084350586
2017-12-07,26.90515899658203
2017-12-08,27.142942428588867
2017-12-11,26.94118881225586
2017-12-12,26.78266716003418
2017-12-13,26.631349563598633
2017-12-14,26.14858627319336
2017-12-15,26.343135833740234
2017-12-18,26.523273468017578
2017-12-19,26.37916374206543
2017-12-20,26.314313888549805
2017-12-21,26.37916374206543
2017-12-22,26.400781631469727
2017-12-26,26.371957778930664
2017-12-27,26.3287296295166
2017-12-28,26.494457244873047
2017-12-29,26.3287296295166
2018-01-02,26.19182777404785
2018-01-03,26.321521759033203
2018-01-04,26.537683486938477
2018-01-05,26.861927032470703
2018-01-08,26.54488754272461
2018-01-09,26.804288864135742
2018-01-10,26.53048324584961
2018-01-11,26.87633514404297
2018-01-12,27.279848098754883
2018-01-16,26.804288864135742
2018-01-17,27.43836784362793
2018-01-18,27.279848098754883
2018-01-19,27.474393844604492
2018-01-22,27.287052154541016
2018-01-23,27.099716186523438
2018-01-24,27.099716186523438
2018-01-25,27.085298538208008
2018-01-26,27.668943405151367
2018-01-29,27.00603485107422
2018-01-30,26.42960548400879
2018-01-31,26.033306121826172
2018-02-01,25.961246490478516
2018-02-02,25.334375381469727
2018-02-05,23.900487899780273
2018-02-06,24.217531204223633
2018-02-07,24.109445571899414
2018-02-08,22.99980926513672
2018-02-09,23.374488830566406
2018-02-12,23.43213653564453
2018-02-13,23.424928665161133
2018-02-14,24.1156063079834
2018-02-15,24.130151748657227
2018-02-16,24.660877227783203
2018-02-20,24.14468765258789
2018-02-21,24.15196418762207
2018-02-22,23.948387145996094
2018-02-23,24.130151748657227
2018-02-26,24.602720260620117
2018-02-27,24.006549835205078
2018-02-28,23.657577514648438
2018-03-01,23.12684440612793
2018-03-02,23.417654037475586
2018-03-05,23.752092361450195
2018-03-06,24.07925033569336
2018-03-07,24.239198684692383
2018-03-08,24.646343231201172
2018-03-09,25.097095489501953
2018-03-12,25.097095489501953
2018-03-13,24.79901695251465
2018-03-14,24.188308715820312
2018-03-15,23.93384552001953
2018-03-16,24.137414932250977
2018-03-19,23.730281829833984
2018-03-20,23.650306701660156
2018-03-21,23.948387145996094
2018-03-22,22.8651123046875
2018-03-23,22.334379196166992
2018-03-26,23.3594970703125
2018-03-27,22.7996826171875
2018-03-28,22.886926651000977
2018-03-29,23.27225112915039
2018-04-02,22.421627044677734
2018-04-03,22.763328552246094
2018-04-04,23.061412811279297
2018-04-05,23.10504150390625
2018-04-06,22.31984519958496
2018-04-09,22.283485412597656
2018-04-10,22.7342529296875
2018-04-11,22.247142791748047
2018-04-12,22.407089233398438
2018-04-13,22.196247100830078
2018-04-16,22.428897857666016
2018-04-17,22.632469177246094
2018-04-18,22.617921829223633
2018-04-19,22.69789695739746
2018-04-20,22.581567764282227
2018-04-23,22.537954330444336
2018-04-24,22.283485412597656
2018-04-25,22.348922729492188
2018-04-26,21.70186424255371
2018-04-27,21.512836456298828
2018-04-30,21.06208038330078
2018-05-01,20.676753997802734
2018-05-02,20.458641052246094
2018-05-03,20.32777214050293
2018-05-04,20.640399932861328
2018-05-07,20.69856071472168
2018-05-08,20.458641052246094
2018-05-09,20.342321395874023
2018-05-10,20.680376052856445
2018-05-11,20.724475860595703
2018-05-14,20.981687545776367
2018-05-15,20.87880516052246
2018-05-16,20.952293395996094
2018-05-17,21.055177688598633
2018-05-18,21.04047966003418
2018-05-21,21.025785446166992
2018-05-22,21.165414810180664
2018-05-23,20.89349937438965
2018-05-24,20.790613174438477
2018-05-25,20.761211395263672
2018-05-29,19.901371002197266
2018-05-30,20.195335388183594
2018-05-31,20.0777530670166
2018-06-01,20.371713638305664
2018-06-04,20.21003532409668
2018-06-05,20.180631637573242
2018-06-06,20.452552795410156
2018-06-07,20.401113510131836
2018-06-08,20.526046752929688
2018-06-11,20.526046752929688
2018-06-12,20.5480899810791
2018-06-13,20.033655166625977
2018-06-14,19.996910095214844
2018-06-15,20.217382431030273
2018-06-18,19.710294723510742
2018-06-19,19.827878952026367
2018-06-20,19.945463180541992
2018-06-21,19.864625930786133
2018-06-22,20.305570602416992
2018-06-25,20.12919044494629
2018-06-26,19.95281219482422
2018-06-27,19.482473373413086
2018-06-28,19.5412654876709
2018-06-29,19.519216537475586
2018-07-02,19.688249588012695
2018-07-03,19.438379287719727
2018-07-05,19.5045166015625
2018-07-06,19.431028366088867
2018-07-09,19.87197494506836
2018-07-10,20.011606216430664
2018-07-11,19.57801055908203
2018-07-12,19.137065887451172
2018-07-13,18.828401565551758
2018-07-16,18.74021339416504
2018-07-17,18.710813522338867
2018-07-18,19.20320701599121
2018-07-19,18.87984848022461
2018-07-20,18.710813522338867
2018-07-23,19.12236785888672
2018-07-24,19.27669906616211
2018-07-25,19.37223243713379
2018-07-26,18.90188980102539
2018-07-27,19.08561897277832
2018-07-30,20.107149124145508
2018-07-31,19.83523178100586
2018-08-01,18.975387573242188
2018-08-02,18.343360900878906
2018-08-03,18.482995986938477
2018-08-06,18.60057830810547
2018-08-07,18.696125030517578
2018-08-08,18.81370735168457
2018-08-09,18.73286247253418
2018-08-10,18.152286529541016
2018-08-13,18.218427658081055
2018-08-14,18.365407943725586
2018-08-15,18.000925064086914
2018-08-16,18.29102325439453
2018-08-17,18.209205627441406
2018-08-20,18.298460006713867
2018-08-21,18.439796447753906
2018-08-22,18.320775985717773
2018-08-23,18.067874908447266
2018-08-24,17.956298828125
2018-08-27,18.402597427368164
2018-08-28,18.38028907775879
2018-08-29,18.372848510742188
2018-08-30,18.045560836791992
2018-08-31,17.926546096801758
2018-09-04,17.837284088134766
2018-09-05,18.298460006713867
2018-09-06,18.015804290771484
2018-09-07,17.88934898376465
2018-09-10,18.11250114440918
2018-09-11,17.844717025756836
2018-09-12,17.88934898376465
2018-09-13,17.376102447509766
2018-09-14,17.66619873046875
2018-09-17,17.636445999145508
2018-09-18,17.6141300201416
2018-09-19,18.067874908447266
2018-09-20,18.15713119506836
2018-09-21,18.082746505737305
2018-09-24,17.621566772460938
2018-09-25,17.08600425720215
2018-09-26,17.093442916870117
2018-09-27,17.1529483795166
2018-09-28,17.019054412841797
2018-10-01,17.11575698852539
2018-10-02,17.093442916870117
2018-10-03,17.1529483795166
2018-10-04,17.271963119506836
2018-10-05,17.28683853149414
2018-10-08,16.669450759887695
2018-10-09,16.215709686279297
2018-10-10,15.724775314331055
2018-10-11,14.92886734008789
2018-10-12,14.832167625427246
2018-10-15,15.189210891723633
2018-10-16,15.278474807739258
2018-10-17,15.576008796691895
2018-10-18,15.814035415649414
2018-10-19,16.34960174560547
2018-10-22,15.702461242675781
2018-10-23,15.747087478637695
2018-10-24,15.680143356323242
2018-10-25,16.022314071655273
2018-10-26,15.65782642364502
2018-10-29,15.799162864685059
2018-10-30,16.30497169494629
2018-10-31,16.148765563964844
2018-11-01,16.34960174560547
2018-11-02,16.08182144165039
2018-11-05,16.15620231628418
2018-11-06,16.14133071899414
2018-11-07,16.05950355529785
2018-11-08,16.200838088989258
2018-11-09,15.748298645019531
2018-11-12,15.446606636047363
2018-11-13,14.971442222595215
2018-11-14,14.865849494934082
2018-11-15,15.129828453063965
2018-11-16,15.137372016906738
2018-11-19,15.167545318603516
2018-11-20,14.994068145751953
2018-11-21,15.182624816894531
2018-11-23,15.28067398071289
2018-11-26,15.650242805480957
2018-11-27,15.43906021118164
2018-11-28,15.597451210021973
2018-11-29,15.2731294631958
2018-11-30,15.348555564880371
2018-12-03,15.574821472167969
2018-12-04,14.730086326599121
2018-12-06,14.23229694366455
2018-12-07,13.9683198928833
2018-12-10,13.538407325744629
2018-12-11,13.123580932617188
2018-12-12,13.304594039916992
2018-12-13,13.002904891967773
2018-12-14,12.7841796875
2018-12-17,12.82188892364502
2018-12-18,12.799263000488281
2018-12-19,12.384438514709473
2018-12-20,12.28638744354248
2018-12-21,12.067660331726074
2018-12-24,11.848934173583984
2018-12-26,12.429689407348633
2018-12-27,12.603163719177246
2018-12-28,12.482486724853516
2018-12-31,12.625789642333984
2019-01-02,12.701212882995605
2019-01-03,12.391979217529297
2019-01-04,13.017988204956055
2019-01-07,13.17637825012207
2019-01-08,13.033075332641602
2019-01-09,13.063240051269531
2019-01-10,13.236716270446777
2019-01-11,13.108499526977539
2019-01-14,13.236716270446777
2019-01-15,13.42526912689209
2019-01-16,13.809927940368652
2019-01-17,13.92306137084961
2019-01-18,14.209672927856445
2019-01-22,14.11161994934082
2019-01-23,14.036200523376465
2019-01-24,14.164421081542969
2019-01-25,14.345436096191406
2019-01-28,14.647123336791992
2019-01-29,14.37559986114502
2019-01-30,14.021114349365234
2019-01-31,13.742046356201172
2019-02-01,13.847640991210938
2019-02-04,14.013567924499512
2019-02-05,14.11916446685791
2019-02-06,14.013567924499512
2019-02-07,13.855184555053711
2019-02-08,13.576119422912598
2019-02-11,13.719423294067383
2019-02-12,14.006027221679688
2019-02-13,14.159348487854004
2019-02-14,14.00602912902832
2019-02-15,14.458333015441895
2019-02-19,14.496661186218262
2019-02-20,14.596321105957031
2019-02-21,14.435331344604492
2019-02-22,14.603985786437988
2019-02-25,14.550324440002441
2019-02-26,14.603985786437988
2019-02-27,14.795639991760254
2019-02-28,14.833968162536621
2019-03-01,14.956628799438477
2019-03-04,14.910632133483887
2019-03-05,14.925963401794434
2019-03-06,14.73431396484375
2019-03-07,14.305007934570312
2019-03-08,14.289673805236816
2019-03-11,14.542654991149902
2019-03-12,14.542654991149902
2019-03-13,14.818639755249023
2019-03-14,14.833968162536621
2019-03-15,15.163618087768555
2019-03-18,15.516258239746094
2019-03-19,15.286271095275879
2019-03-20,15.125285148620605
2019-03-21,15.171284675598145
2019-03-22,14.611655235290527
2019-03-25,14.397006034851074
2019-03-26,14.780306816101074
2019-03-27,14.8109712600708
2019-03-28,14.849306106567383
2019-03-29,14.803305625915527
2019-04-01,15.3092679977417
2019-04-02,15.217277526855469
2019-04-03,15.424264907836914
2019-04-04,15.477923393249512
2019-04-05,15.70790958404541
2019-04-08,15.73090648651123
2019-04-09,15.562251091003418
2019-04-10,15.93789291381836
2019-04-11,15.983892440795898
2019-04-12,16.34419822692871
2019-04-15,16.152545928955078
2019-04-16,16.505189895629883
2019-04-17,16.604846954345703
2019-04-18,16.505189895629883
2019-04-22,16.39019775390625
2019-04-23,16.57418441772461
2019-04-24,16.512855529785156
2019-04-25,16.81949806213379
2019-04-26,16.68917465209961
2019-04-29,16.781169891357422
2019-04-30,16.84250259399414
2019-05-01,16.696842193603516
2019-05-02,16.25221061706543
2019-05-03,16.804168701171875
2019-05-06,16.58184814453125
2019-05-07,16.34419822692871
2019-05-08,16.2905330657959
2019-05-09,16.18939971923828
2019-05-10,16.601722717285156
2019-05-13,15.419218063354492
2019-05-14,15.854873657226562
2019-05-15,16.018251419067383
2019-05-16,16.088266372680664
2019-05-17,15.901555061340332
2019-05-20,16.064926147460938
2019-05-21,16.243860244750977
2019-05-22,16.14272117614746
2019-05-23,15.730402946472168
2019-05-24,15.885993957519531
2019-05-28,15.644826889038086
2019-05-29,15.885993957519531
2019-05-30,15.854873657226562
2019-05-31,15.201388359069824
2019-06-03,15.551472663879395
2019-06-04,16.103830337524414
2019-06-05,16.04159164428711
2019-06-06,16.150497436523438
2019-06-07,16.010469436645508
2019-06-10,15.932676315307617
2019-06-11,16.033809661865234
2019-06-12,15.924896240234375
2019-06-13,16.018251419067383
2019-06-14,16.057146072387695
2019-06-17,15.675945281982422
2019-06-18,15.831541061401367
2019-06-19,15.82375717163086
2019-06-20,16.134944915771484
2019-06-21,16.018251419067383
2019-06-24,15.917109489440918
2019-06-25,15.567028999328613
2019-06-26,15.63704776763916
2019-06-27,15.83931827545166
2019-06-28,15.917109489440918
2019-07-01,15.979351997375488
2019-07-02,15.979351997375488
2019-07-03,16.197181701660156
2019-07-05,16.313875198364258
2019-07-08,16.018251419067383
2019-07-09,16.049365997314453
2019-07-10,15.893777847290039
2019-07-11,15.403657913208008
2019-07-12,15.660386085510254
2019-07-15,15.652608871459961
2019-07-16,15.48145580291748
2019-07-17,15.131370544433594
2019-07-18,15.302528381347656
2019-07-19,15.380325317382812
2019-07-22,15.185830116271973
2019-07-23,15.302528381347656
2019-07-24,15.605927467346191
2019-07-25,15.19360637664795
2019-07-26,15.255847930908203
2019-07-29,15.038017272949219
2019-07-30,15.069138526916504
2019-07-31,14.92910385131836
2019-08-01,14.01888370513916
2019-08-02,13.878850936889648
2019-08-05,13.35761833190918
2019-08-06,13.404296875
2019-08-07,13.108667373657227
2019-08-08,13.279817581176758
2019-08-09,12.735248565673828
2019-08-12,12.494077682495117
2019-08-13,12.571876525878906
2019-08-14,12.151491165161133
2019-08-15,12.056307792663574
2019-08-16,12.413235664367676
2019-08-19,12.460829734802246
2019-08-20,12.254602432250977
2019-08-21,12.349785804748535
2019-08-22,12.611534118652344
2019-08-23,12.389446258544922
2019-08-26,12.437036514282227
2019-08-27,12.143561363220215
2019-08-28,12.238739967346191
2019-08-29,12.389446258544922
2019-08-30,12.452897071838379
2019-09-03,12.318058967590332
2019-09-04,12.373580932617188
2019-09-05,12.730511665344238
2019-09-06,12.674989700317383
2019-09-09,13.016057014465332
2019-09-10,13.515759468078613
2019-09-11,13.936139106750488
2019-09-12,13.690254211425781
2019-09-13,13.80130386352539
2019-09-16,13.666460990905762
2019-09-17,13.515759468078613
2019-09-18,13.436441421508789
2019-09-19,13.523688316345215
2019-09-20,13.38092041015625
2019-09-23,13.484029769897461
2019-09-24,13.254007339477539
2019-09-25,13.444371223449707
2019-09-26,13.372984886169434
2019-09-27,13.499894142150879
2019-09-30,13.436441421508789
2019-10-01,12.897080421447754
2019-10-02,12.460829734802246
2019-10-03,12.508421897888184
2019-10-04,12.603602409362793
2019-10-07,12.476693153381348
2019-10-08,12.19908332824707
2019-10-09,12.207015037536621
2019-10-10,12.175284385681152
2019-10-11,12.563944816589355
2019-10-14,12.460829734802246
2019-10-15,12.524284362792969
2019-10-16,12.413235664367676
2019-10-17,12.39737606048584
2019-10-18,12.603602409362793
2019-10-21,12.80982780456543
2019-10-22,12.71464729309082
2019-10-23,13.706119537353516
2019-10-24,13.436441421508789
2019-10-25,13.523688316345215
2019-10-28,13.75370979309082
2019-10-29,13.523688316345215
2019-10-30,13.388849258422852
2019-10-31,13.341259002685547
2019-11-01,13.650594711303711
2019-11-04,14.10271167755127
2019-11-05,14.372390747070312
2019-11-06,14.30893325805664
2019-11-07,14.4199800491333
2019-11-08,14.379634857177734
2019-11-11,14.234384536743164
2019-11-12,14.202105522155762
2019-11-13,14.05685806274414
2019-11-14,13.943889617919922
2019-11-15,14.081069946289062
2019-11-18,14.016512870788574
2019-11-19,14.137551307678223
2019-11-20,13.871261596679688
2019-11-21,13.774429321289062
2019-11-22,13.984233856201172
2019-11-25,14.323148727416992
2019-11-26,14.161758422851562
2019-11-27,14.28280258178711
2019-11-29,14.16982650756836
2019-12-02,13.951957702636719
2019-12-03,13.467793464660645
2019-12-04,13.524279594421387
2019-12-05,13.403240203857422
2019-12-06,13.54848861694336
2019-12-09,13.443584442138672
2019-12-10,13.596904754638672
2019-12-11,13.790569305419922
2019-12-12,14.29086971282959
2019-12-13,14.218245506286621
2019-12-16,14.444190979003906
2019-12-17,14.702410697937012
2019-12-18,14.81537914276123
2019-12-19,14.871864318847656
2019-12-20,14.508744239807129
2019-12-23,14.670129776000977
2019-12-24,14.355426788330078
2019-12-26,14.468399047851562
2019-12-27,14.387701988220215
2019-12-30,14.468399047851562
2019-12-31,14.508744239807129
2020-01-02,14.516813278198242
2020-01-03,14.258591651916504
2020-01-06,14.355426788330078
2020-01-07,14.331218719482422
2020-01-08,14.379634857177734
2020-01-09,14.532951354980469
2020-01-10,14.28280258178711
2020-01-13,14.573295593261719
2020-01-14,14.444190979003906
2020-01-15,14.524879455566406
2020-01-16,14.734687805175781
2020-01-17,14.783101081848145
2020-01-21,14.775031089782715
2020-01-22,14.936422348022461
2020-01-23,14.904138565063477
2020-01-24,14.66206169128418
2020-01-27,14.28280258178711
2020-01-28,14.500672340393066
2020-01-29,14.226313591003418
2020-01-30,14.226313591003418
2020-01-31,13.960027694702148
2020-02-03,13.943889617919922
2020-02-04,14.403841972351074
2020-02-05,14.839585304260254
2020-02-06,14.686270713806152
2020-02-07,14.702410697937012
2020-02-10,14.99290657043457
2020-02-11,15.24305534362793
2020-02-12,15.243057250976562
2020-02-13,14.775429725646973
2020-02-14,14.586737632751465
2020-02-18,14.455471992492676
2020-02-19,14.512901306152344
2020-02-20,14.791838645935059
2020-02-21,14.340618133544922
2020-02-24,13.766335487365723
2020-02-25,13.011565208435059
2020-02-26,12.683404922485352
2020-02-27,11.977860450744629
2020-02-28,11.8137788772583
2020-03-02,12.125531196594238
2020-03-03,11.72353458404541
2020-03-04,11.994269371032715
2020-03-05,11.009787559509277
2020-03-06,10.763666152954102
2020-03-09,9.508453369140625
2020-03-10,10.2304048538208
2020-03-11,9.155679702758789
2020-03-12,7.7527923583984375
2020-03-13,8.860334396362305
2020-03-16,7.1785101890563965
2020-03-17,8.351685523986816
2020-03-18,8.064544677734375
2020-03-19,8.072749137878418
2020-03-20,7.014432430267334
2020-03-23,6.2432541847229
2020-03-24,6.989821434020996
2020-03-25,7.3672027587890625
2020-03-26,8.048138618469238
2020-03-27,7.687161445617676
2020-03-30,7.843038558959961
2020-03-31,7.449244499206543
2020-04-01,6.571413993835449
2020-04-02,6.743698596954346
2020-04-03,6.407333850860596
2020-04-06,7.350797176361084
2020-04-07,7.498469829559326
2020-04-08,7.769200325012207
2020-04-09,8.089157104492188
2020-04-13,7.851240634918213
2020-04-14,8.048138618469238
2020-04-15,7.350797176361084
2020-04-16,7.14569616317749
2020-04-17,7.441039085388184
2020-04-20,7.4574480056762695
2020-04-21,7.32618522644043
2020-04-22,7.531283855438232
2020-04-23,5.939704895019531
2020-04-24,6.399130821228027
2020-04-27,6.522190570831299
2020-04-28,6.98161506652832
2020-04-29,7.071861267089844
2020-04-30,7.071861267089844
2020-05-01,6.555006504058838
2020-05-04,6.63704776763916
2020-05-05,6.448354244232178
2020-05-06,6.251458644866943
2020-05-07,6.292478561401367
2020-05-08,6.681833744049072
2020-05-11,6.5478620529174805
2020-05-12,6.062213897705078
2020-05-13,5.668673038482666
2020-05-14,5.852884292602539
2020-05-15,5.610060691833496
2020-05-18,6.104081630706787
2020-05-19,6.062213897705078
2020-05-20,6.1710662841796875
2020-05-21,6.154319763183594
2020-05-22,6.087333679199219
2020-05-26,6.773940086364746
2020-05-27,7.008388519287109
2020-05-28,6.807432174682617
2020-05-29,6.673460483551025
2020-06-01,6.882790565490723
2020-06-02,7.008388519287109
2020-06-03,7.661499977111816
2020-06-04,8.004803657531738
2020-06-05,8.716526985168457
2020-06-08,9.671075820922852
2020-06-09,9.327774047851562
2020-06-10,8.641167640686035
2020-06-11,8.22250747680664
2020-06-12,8.657915115356445
2020-06-15,8.992840766906738
2020-06-16,9.327774047851562
2020-06-17,9.394758224487305
2020-06-18,9.48686408996582
2020-06-19,9.285907745361328
2020-06-22,9.48686408996582
2020-06-23,9.553849220275879
2020-06-24,8.976095199584961
2020-06-25,8.984471321105957
2020-06-26,8.373224258422852
2020-06-29,8.69978141784668
2020-06-30,9.009590148925781
2020-07-01,8.590928077697754
2020-07-02,8.833754539489746
2020-07-06,9.009590148925781
2020-07-07,8.657915115356445
2020-07-08,8.875618934631348
2020-07-09,8.406719207763672
2020-07-10,8.817005157470703
2020-07-13,8.892364501953125
2020-07-14,8.7835111618042
2020-07-15,9.151934623718262
2020-07-16,8.984471321105957
2020-07-17,8.7835111618042
2020-07-20,8.616047859191895
2020-07-21,8.992840766906738
2020-07-22,8.817005157470703
2020-07-23,8.942605018615723
2020-07-24,8.741647720336914
2020-07-27,8.967724800109863
2020-07-28,8.683032989501953
2020-07-29,8.875618934631348
2020-07-30,8.456957817077637
2020-07-31,8.406719207763672
2020-08-03,8.373224258422852
2020-08-04,8.180641174316406
2020-08-05,8.5993013381958
2020-08-06,8.641167640686035
2020-08-07,9.026335716247559
2020-08-10,9.034709930419922
2020-08-11,9.160307884216309
2020-08-12,9.537102699279785
2020-08-13,9.082955360412598
2020-08-14,9.06597900390625
2020-08-17,8.972601890563965
2020-08-18,8.72642707824707
2020-08-19,8.76887321472168
2020-08-20,8.505721092224121
2020-08-21,8.607587814331055
2020-08-24,8.998068809509277
2020-08-25,9.082955360412598
2020-08-26,8.972601890563965
2020-08-27,9.184818267822266
2020-08-28,9.10842227935791
2020-08-31,8.658517837524414
2020-09-01,8.64154052734375
2020-09-02,9.023534774780273
2020-09-03,9.456461906433105
2020-09-04,9.668679237365723
2020-09-08,9.082955360412598
2020-09-09,9.074467658996582
2020-09-10,8.709450721740723
2020-09-11,9.082955360412598
2020-09-14,9.06597900390625
2020-09-15,8.938645362854004
2020-09-16,9.244241714477539
2020-09-17,9.464948654174805
2020-09-18,9.320639610290527
2020-09-21,8.675496101379395
2020-09-22,8.650028228759766
2020-09-23,8.845270156860352
2020-09-24,9.167844772338867
2020-09-25,9.1763334274292
2020-09-28,9.753564834594727
2020-09-29,9.702635765075684
2020-09-30,9.68565559387207
2020-10-01,9.549838066101074
2020-10-02,10.059162139892578
2020-10-05,10.07613754272461
2020-10-06,10.059162139892578
2020-10-07,10.712793350219727
2020-10-08,10.992921829223633
2020-10-09,11.128744125366211
2020-10-12,11.374916076660156
2020-10-13,11.739934921264648
2020-10-14,11.909707069396973
2020-10-15,12.09645938873291
2020-10-16,11.918196678161621
2020-10-19,11.807842254638672
2020-10-20,11.960639953613281
2020-10-21,11.73144245147705
2020-10-22,11.926685333251953
2020-10-23,11.867262840270996
2020-10-26,11.705976486206055
2020-10-27,11.85877513885498
2020-10-28,11.315495491027832
2020-10-29,11.374916076660156
2020-10-30,11.128744125366211
2020-11-02,11.442826271057129
2020-11-03,11.867262840270996
2020-11-04,11.672021865844727
2020-11-05,12.24925708770752
2020-11-06,11.782377243041992
2020-11-09,12.597295761108398
2020-11-10,12.46433162689209
2020-11-11,13.107707023620605
2020-11-12,12.833200454711914
2020-11-13,13.322166442871094
2020-11-16,13.716768264770508
2020-11-17,13.982696533203125
2020-11-18,13.733925819396973
2020-11-19,13.691036224365234
2020-11-20,13.485153198242188
2020-11-23,14.008434295654297
2020-11-24,14.694700241088867
2020-11-25,14.608918190002441
2020-11-27,14.591760635375977
2020-11-30,13.922648429870605
2020-12-01,14.119950294494629
2020-12-02,14.377303123474121
2020-12-03,15.269451141357422
2020-12-04,15.260869979858398
2020-12-07,15.458172798156738
2020-12-08,15.501065254211426
2020-12-09,15.18366527557373
2020-12-10,15.020678520202637
2020-12-11,15.320918083190918
2020-12-14,14.668965339660645
2020-12-15,15.08930492401123
2020-12-16,14.969207763671875
2020-12-17,14.994939804077148
2020-12-18,14.969207763671875
2020-12-21,14.943471908569336
2020-12-22,14.566024780273438
2020-12-23,15.054991722106934
2020-12-24,15.106462478637695
2020-12-28,14.754752159118652
2020-12-29,14.591760635375977
2020-12-30,14.874846458435059
2020-12-31,14.952049255371094
2021-01-04,14.540291786193848
2021-01-05,14.977784156799316
2021-01-06,15.792728424072266
2021-01-07,15.724100112915039
2021-01-08,15.998607635498047
2021-01-11,16.24738121032715
2021-01-12,16.79639434814453
2021-01-13,16.74492835998535
2021-01-14,17.388301849365234
2021-01-15,17.15668487548828
2021-01-19,17.37114143371582
2021-01-20,18.50348663330078
2021-01-21,17.928735733032227
2021-01-22,17.988784790039062
2021-01-25,18.048831939697266
2021-01-26,17.963045120239258
2021-01-27,17.82579803466797
2021-01-28,18.46916961669922
2021-01-29,17.662809371948242
2021-02-01,18.357650756835938
2021-02-02,18.34907341003418
2021-02-03,18.726520538330078
2021-02-04,18.683629989624023
2021-02-05,18.838037490844727
2021-02-08,19.112546920776367
2021-02-09,19.44710350036621
2021-02-10,19.489992141723633
2021-02-11,19.378475189208984
2021-02-12,19.58146095275879
2021-02-16,19.728300094604492
2021-02-17,19.503719329833984
2021-02-18,18.88181495666504
2021-02-19,19.40870475769043
2021-02-22,19.633283615112305
2021-02-23,19.503719329833984
2021-02-24,20.09107780456543
2021-02-25,19.330970764160156
2021-02-26,19.36551856994629
2021-03-01,21.36944580078125
2021-03-02,20.687074661254883
2021-03-03,20.43658447265625
2021-03-04,20.14290428161621
2021-03-05,20.522958755493164
2021-03-08,20.790725708007812
2021-03-09,21.144866943359375
2021-03-10,21.758134841918945
2021-03-11,21.87906265258789
2021-03-12,22.207290649414062
2021-03-15,22.45778465270996
2021-03-16,21.80996322631836
2021-03-17,22.034542083740234
2021-03-18,21.706310272216797
2021-03-19,21.98271369934082
2021-03-22,21.689037322998047
2021-03-23,20.43658447265625
2021-03-24,20.082443237304688
2021-03-25,20.712984085083008
2021-03-26,21.386716842651367
2021-03-29,21.032575607299805
2021-03-30,21.49901008605957
2021-03-31,21.78404426574707
2021-04-01,22.24184226989746
2021-04-05,22.397321701049805
2021-04-06,22.310943603515625
2021-04-07,22.414596557617188
2021-04-08,22.35413360595703
2021-04-09,22.73418617248535
2021-04-12,23.07105255126953
2021-04-13,22.38004493713379
2021-04-14,22.56143569946289
2021-04-15,23.174705505371094
2021-04-16,22.95012664794922
2021-04-19,22.872386932373047
2021-04-20,22.276399612426758
2021-04-21,22.760095596313477
2021-04-22,22.190017700195312
2021-04-23,22.898303985595703
2021-04-26,22.915573120117188
2021-04-27,22.855112075805664
2021-04-28,23.52020835876465
2021-04-29,23.865713119506836
2021-04-30,23.321548461914062
2021-05-03,23.6843204498291
2021-05-04,23.787975311279297
2021-05-05,23.926177978515625
2021-05-06,24.401241302490234
2021-05-07,24.513530731201172
2021-05-10,24.522226333618164
2021-05-11,23.688013076782227
2021-05-12,22.914636611938477
2021-05-13,23.575050354003906
2021-05-14,24.296293258666992
2021-05-17,24.12250328063965
2021-05-18,23.6793270111084
2021-05-19,23.288291931152344
2021-05-20,23.149253845214844
2021-05-21,23.357810974121094
2021-05-24,23.462081909179688
2021-05-25,23.0710506439209
2021-05-26,23.49684715270996
2021-05-27,24.730772018432617
